v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
3.877224655e+00,1.293498177e+00,9.808796046e+01,5.545382560e+01,7.075566562e+01,5.055566785e+01,5.643752159e+01,8.597442449e+01,2.632166236e+01,1.694703409e+01,5.188012670e+01,3.830756050e+01
6.858634902e+01,9.644106667e+01,2.492324231e+01,4.729485034e+01,4.090825489e+01,1.371839511e+01,3.658121686e+01,6.145675978e+00,5.951162390e+01,5.962173212e+01,3.356699870e+01,8.001608712e-01
4.186389567e+01,1.836406402e+01,2.056716192e+01,3.635968468e+01,3.118611414e+01,3.357879820e+01,7.381870716e+01,3.148059225e+01,7.204321342e+01,3.669335234e+01,4.368330101e+01,2.083503936e+01
1.143343854e+01,6.257161243e+01,2.839644916e+01,5.905723784e+00,7.378261638e+01,4.914682298e+01,8.998648307e+00,6.487811221e+01,4.166599882e+01,7.809664156e+00,5.168828495e+01,5.033620475e+01
9.880864606e+00,6.240471005e+01,5.677077102e+01,2.107342161e+01,9.644690052e+00,8.829667632e+01,9.628879185e+01,2.914358105e+01,1.526959982e+01,1.056497749e+01,6.599688437e+01,2.683243797e+01
6.438100067e+01,6.778591243e+01,4.563808109e+01,7.846116867e+01,4.125642297e+01,5.356864964e+01,6.923422028e+01,6.049152527e+01,2.159718709e+01,5.370317954e+01,9.760085522e+01,7.066744155e+01
1.793704998e+01,1.753801683e+01,7.514991741e+01,1.398661366e+01,1.204192700e+01,5.349228306e+01,6.503166887e+01,1.758432727e+01,2.371339476e+01,5.606549942e+01,9.612634619e+01,1.111408363e+01
6.636915485e+01,5.254712910e+01,6.616855781e+01,2.682652414e+01,7.636694659e+01,6.923943622e+01,9.356746704e+01,2.614044860e+01,4.645903206e+00,3.849209314e+01,7.051865700e+01,6.845060448e+00
3.525511483e+01,8.200311689e+01,8.677817941e+01,8.683758726e+01,3.928733033e+01,4.639127289e+01,2.018360338e+01,4.466450548e+01,8.508371285e+01,4.784769716e+01,6.871393630e+00,2.810248880e+01
2.509461367e+01,9.669622728e+01,5.804515977e+01,8.017414053e+01,3.295922793e+01,3.197928356e+01,1.354315951e+01,8.452353618e+01,7.496353229e+00,5.842069138e+01,2.095857938e+01,6.171504789e+01
4.011573641e+01,5.772025425e+01,8.015999650e+01,5.644636756e+01,9.845896042e+01,2.042611812e+00,7.104291069e+01,5.435905621e+01,7.851358833e+01,6.384512924e+01,2.950216516e+01,6.982880938e+01
6.489379978e+01,6.758862378e+01,8.229207359e+01,7.326096661e+01,7.042421885e+01,8.254736664e+01,2.815597662e+01,8.783613488e+01,9.384169722e+01,2.030172514e+01,8.236325810e+01,5.441899234e+01
5.620768374e+01,2.256286218e+01,4.029804675e+01,6.929186182e+01,2.486682009e+01,6.689549518e+01,4.826020023e+01,7.305693027e+01,2.741361604e+01,1.383648483e+01,2.416221207e+01,4.139497485e+01
4.022620542e+01,7.256991964e+01,9.346055059e+01,1.415444942e+01,9.199853762e+01,4.467880967e+01,8.936506114e+01,5.504551070e+01,9.545260756e+01,1.391580948e+01,3.936445118e+01,2.964140579e+00
8.878039404e+01,9.551010935e+01,4.330385668e+01,6.606791509e+01,2.529307498e+01,4.459239329e+01,2.196509602e+00,8.979448434e+01,4.415436297e+01,2.489851314e+01,8.469846722e+01,3.035324811e+01
5.277395730e+01,3.345610012e+01,1.156837295e+01,9.123277039e+01,3.914917056e+01,3.937615391e+01,8.711276046e+01,3.704847495e+01,9.430280214e+00,1.917677073e+01,8.306428710e+01,1.436549064e+01
8.999555441e+01,1.987725905e+01,8.712398912e+01,5.673352573e+00,5.180526809e+01,2.159341024e+01,3.793358381e+01,2.342439223e+01,2.279856003e+01,5.200896466e+01,4.807262237e+01,7.334953226e+01
6.725668950e+01,9.161787677e+01,8.067387334e+01,4.179481842e+01,1.813928684e+01,4.965106265e+01,3.844261244e+01,6.988672053e+01,4.122570792e+01,1.040113806e+01,2.831218841e+01,2.195343077e+01
2.191381315e+01,6.507947934e+01,7.402679305e+00,2.368260151e+01,6.356403174e+01,6.051493953e+01,7.514964507e+01,3.734099830e+01,8.888215413e+01,5.966564598e+00,3.540229886e+01,2.876282864e+01
8.256646696e+01,4.162041297e+01,3.916567593e+01,6.845413128e+01,3.338322533e+01,7.869763780e+01,5.700311851e+01,3.102198138e+01,8.231347749e+01,4.001198100e+01,4.135065423e+00,1.778052867e+01
5.730404313e+00,5.229620267e+01,5.355794691e+01,8.144255691e+01,4.775613563e+00,7.247863604e+01,5.730358952e+01,5.543132138e+01,8.144931030e+01,3.185198743e+01,7.589610742e+01,4.984723195e+01
4.728009921e+01,7.305244486e+01,8.848233688e+00,1.848368973e+01,1.276855280e+01,1.326143300e+01,7.683035301e+01,2.129383822e+00,7.689810656e+01,8.537957289e+01,6.913258019e+01,1.100323561e+01
2.887989946e+01,3.215488474e+01,3.502533270e+01,9.353888903e+01,6.984569644e+01,9.725693105e+01,7.717028184e+00,8.412855177e+01,1.218659660e+01,8.999960760e+01,9.969540723e+01,6.979233694e+01
1.696841748e+01,9.427697552e+01,2.272146246e+01,9.722814322e+01,6.240348161e+01,3.814849276e+01,9.337537387e+01,7.662891691e+01,2.309035232e+01,4.181017065e+01,2.248500695e+01,2.713563692e+01
7.301865569e+01,5.915201683e+01,5.312545195e+01,1.889422568e+01,8.140539596e+01,1.264870864e+01,5.438888548e+01,5.403434069e+01,8.298173442e+01,6.247147435e+01,6.610124026e+01,9.009951015e+01
8.640172682e+01,4.555484155e+01,9.491209819e+01,2.861428398e+01,1.705378647e+01,5.334095365e+01,6.017084663e+01,9.617252982e+01,8.716672083e+01,7.645477600e+01,9.038679967e+01,6.355473277e+00
9.872089943e+01,3.600168003e+01,1.787532429e+01,9.908793597e+01,7.987851402e+01,1.797374106e+01,3.670178945e+01,8.660240208e+01,4.566804423e+01,4.893470313e+01,6.909898042e+01,9.755001209e+01
8.048452872e-01,7.092888010e+01,7.995857146e+01,6.536794647e+01,7.724638678e+01,2.200387261e+01,2.948289068e+01,6.063833289e-01,3.646213180e+00,1.203881117e+01,5.044129485e+01,4.314504405e+01
8.276516597e+01,9.676206442e+01,3.527019376e+01,2.083703449e-01,3.462750551e+00,3.517027245e+01,9.118327249e+01,5.756555578e+01,5.675935368e+01,8.846740564e+01,7.438024501e+01,7.907124152e+01
8.477560574e+01,1.789112525e+01,1.311555823e+01,6.826315075e+01,2.623941852e+01,2.363981203e+01,8.580608661e+01,6.036130878e+01,3.936522650e+01,5.780464587e+01,3.687794842e+01,7.269578746e+01
7.106928982e+01,6.061045714e+01,6.943898449e+01,4.125855280e+01,8.118732378e+01,5.814242368e+01,5.381003562e+01,9.886319811e+01,5.039237988e+01,4.871949135e+01,4.856964344e+01,8.063138288e+01
7.764588895e+01,6.200838611e+01,8.647247086e+01,7.139017523e+01,4.767434964e+01,4.362468904e+00,5.581276071e+01,5.837995067e+00,2.827876999e+01,3.733924429e+00,4.805794771e+00,9.297501104e+01
7.977217045e+01,5.850425411e+01,2.864759152e+01,5.357722136e+01,1.953448997e+01,9.641074446e+01,1.028144961e+01,4.691283844e+01,8.279554356e+01,5.253033061e+01,6.950674426e+01,7.352075749e+01
1.449518804e-01,3.193291753e+01,5.143572288e+01,4.106263521e+01,1.248905635e+01,5.662741505e+01,3.569143499e+01,4.766385979e+01,7.904097032e+01,8.435765836e+01,4.997300637e+01,8.146795988e+01
5.918088397e+00,7.059356634e+01,7.594400743e+00,6.348516290e+01,1.942832982e+01,3.704150809e+01,2.892103365e+00,2.353448007e+01,5.273073412e+00,3.326583683e+01,4.687005084e+01,2.854218219e+01
8.105245958e+01,8.199887561e+01,9.152015648e+01,6.192838049e+01,2.987296835e+01,3.092232974e+01,8.120118610e+01,9.104173017e+01,7.334233038e+00,8.424237513e+01,9.652870096e+00,1.540996536e+01
1.501302514e+01,2.118902786e+01,2.902458071e+01,1.166145834e+01,5.565380991e+01,4.185542505e+01,5.617738257e+01,3.432775001e+01,2.602384097e+01,9.893336935e+01,4.311020207e+00,2.796282437e+01
7.257406960e+01,2.228425195e+01,8.045616665e+01,6.529211307e+01,6.848282202e+01,9.951335343e+01,8.848875225e+01,5.740645496e+01,3.782396387e+01,7.861567565e+01,1.275853639e+01,9.111826138e+01
8.710072548e+01,8.137229975e+01,3.413470771e+01,4.924935786e+01,7.302993823e+01,2.339507196e+01,2.759788082e+01,8.938569413e+01,8.941929784e+01,4.940585138e+01,8.165573339e+01,6.188439759e+01
6.462305730e+01,3.598192469e+01,5.917860082e-01,1.646011606e+01,6.896789303e+01,5.611416917e+01,7.362769700e-01,7.296570485e+01,3.286231702e+01,7.167133759e+01,6.359111065e+01,4.424009606e+00
9.071966281e+01,7.079460828e+01,6.540834114e+01,8.770877936e+01,9.023387994e+01,3.808023615e+00,7.590568766e+01,5.124557309e+01,1.384997144e+01,4.668803406e+01,5.053566691e+01,5.824271114e+01
1.730859337e+01,7.400339996e+01,9.665507137e+01,6.575426194e+01,3.554618998e+01,8.772156186e+01,1.988867400e+01,8.300732064e+01,3.530726386e+00,6.356011843e+01,7.688648139e+01,4.416903844e+01
4.385018121e+01,3.539144803e+01,8.994915313e+00,6.416764059e+01,5.143207186e+01,3.967515373e+01,2.445546486e+01,6.996394608e+01,7.772811306e+01,3.450190039e+01,7.363154673e+01,3.246793302e+01
6.013609091e+01,8.900557088e+01,1.433258643e+01,4.242360129e+01,4.213594307e+01,2.688483770e+01,4.102210239e+01,1.732432675e+01,1.083610284e+01,1.257177225e+00,9.571478477e+01,8.954290269e+01
4.353492194e+01,5.433277699e+01,2.877598986e+00,7.588079990e+01,8.288174924e+01,1.702332463e+01,9.554591800e+01,7.718295922e+01,3.195343168e+01,4.288113367e+01,8.680714664e+01,2.730482962e-01
8.899629876e+01,5.867666633e+00,4.434677059e+01,9.825667639e+01,1.844049246e+01,2.262626403e+01,8.494529025e+01,5.666061396e+01,8.438044514e+01,8.166231282e+01,3.555970369e+01,7.555466965e+01
1.617367707e+01,8.782716797e+01,5.292841247e+01,6.685798724e+01,4.520165278e+01,4.428229910e+01,2.676315528e+01,5.099228759e+01,8.843311149e+01,3.204641875e+00,1.693612864e+01,1.028875117e+01
8.002370926e+01,6.302544602e+00,4.389811769e+01,4.905149211e+01,4.592101006e+01,4.359680456e+01,6.348864363e+01,1.493157467e+01,5.572178338e+01,4.802470366e+01,8.658728839e+01,9.406949512e+01
5.580791103e+01,1.184731767e+01,4.255731773e+01,7.496885025e+01,3.526276419e+01,9.333604875e+01,2.541986296e+01,5.874080223e+01,8.594336391e+01,2.545808030e+01,3.114007441e+01,4.952762980e+01
8.963725799e+01,2.725752130e+01,2.200151482e+01,2.480698984e+01,3.771268376e+01,7.541797514e+00,2.427359163e+01,8.286167568e+01,7.838067693e+01,6.409872150e+01,7.849947273e+01,5.194058524e+00
1.160981792e+01,8.017075095e+01,5.202109238e+01,1.680476202e+01,6.885337579e+01,6.499000773e+01,8.566688000e+01,1.950812738e+01,8.374416654e+01,2.134024393e+01,5.853655613e+01,9.356396990e+01
1.228451839e+01,7.419843966e+01,5.551739964e+01,8.742417245e+01,8.980503304e+01,1.040753138e+00,7.611113274e+01,6.555611458e+01,7.466509648e+01,8.232366204e+01,7.184159291e+01,4.375435086e+01
2.094410083e+00,5.194537903e+01,7.617096603e+01,5.664350203e+01,2.226627259e+01,8.301904653e+01,9.030233449e+01,2.232349008e+01,9.937234525e+01,4.848299379e+01,5.204085329e+01,2.020416599e+01
7.658690196e+01,5.171552492e+01,5.085352146e+01,2.112936998e+01,9.607649743e+01,9.007087748e+00,9.782581407e+00,5.394395453e+01,6.726525916e+01,7.698766629e+01,6.655122903e-02,8.239420695e+00
3.690764891e+01,9.131233400e+01,7.194032108e+01,2.740402957e+01,9.169599977e+01,8.027181863e+01,8.652885204e+01,3.218745381e+01,4.085928975e+01,4.798215279e+01,1.120293833e+01,8.427361558e+01
6.371114602e+00,3.960019694e+01,3.162263674e+01,6.151195903e+00,3.810216345e+01,8.874933147e+01,2.837450581e+01,1.234185186e+00,9.046175592e+01,6.988438392e+01,6.263228137e+01,1.529600827e+01
5.912021056e+01,3.063896890e+01,9.274862350e+01,8.052923502e+01,3.878966184e+01,2.248844515e+01,2.777445237e+01,3.925210392e+01,8.529204005e+01,6.780152878e+01,6.967997492e+00,8.342077364e+01
7.489182038e+01,3.409768549e+01,4.196005366e+01,3.924042630e+01,7.238435589e+01,2.774325182e+01,3.688757100e+01,8.032820201e+01,7.343064538e+01,6.188266398e+01,9.060093044e+01,1.977647720e+01
9.013841731e+01,9.740529704e+01,9.162320564e+01,3.958392364e+01,1.449008337e+01,2.157755468e-01,8.955314574e+01,5.396475824e+00,6.060273849e+01,5.570539841e+01,4.081209769e+01,7.540588968e+00
5.264344773e+01,2.715775945e+01,4.906205738e+01,7.390453278e+01,1.544299000e+00,6.246501390e+01,7.667154504e+01,6.086513860e+01,5.142784009e+01,2.980459086e+01,7.458335061e+01,8.782277168e+01
7.234154487e+01,4.478538443e+01,5.482096288e+01,3.252746873e+01,4.055896561e+01,7.961592354e+01,4.309531993e+01,7.525594274e+01,2.817691533e+01,6.474044586e+01,7.600522035e+01,4.071303900e+01
8.897382940e+00,2.166171041e+01,5.358548671e+00,3.597638775e+01,8.834028616e+01,4.601662649e+01,1.235869482e+01,3.168807053e+01,9.219616392e+00,6.900800677e+01,7.573046613e+01,8.778046021e+01
6.347759128e+01,3.250076294e+01,5.764620190e+01,1.315354066e+01,6.646568262e+01,6.274795684e+01,3.951049483e+01,3.633768880e+00,9.141162851e+01,6.215767517e+01,2.758726086e+01,6.649971966e+01
7.682666264e+01,5.633804716e+01,7.500716506e+01,6.136109285e+01,2.977687185e+01,6.374353247e+01,6.092947591e+01,6.215004475e+01,6.058923804e+01,5.943440377e+01,8.733222844e+01,1.948239057e+01
8.019411173e+01,9.864379408e+01,3.710382411e+01,8.039869004e+01,6.453415775e+01,4.010231213e+01,9.884660028e+01,6.562147936e+01,7.290687495e+01,9.235079337e+01,8.586178511e+01,9.924845920e+01
8.834062652e+01,1.270584639e+01,2.735107979e+01,7.224988133e+01,6.465113809e+01,9.629662217e+01,2.277995355e+01,6.429592653e+01,4.748169081e+01,6.253801470e+01,4.242101971e+01,1.647843186e+01
9.348224627e+01,5.941601109e+01,7.112021431e+01,8.895490209e+01,5.058242031e+01,6.747796494e+01,1.300504655e+01,4.635765822e+01,3.465876353e+01,3.374616387e+01,9.204187942e+00,3.412740788e+01
2.571634257e+00,7.425517386e+01,7.360009008e+01,4.333131532e+01,3.194185249e+00,9.630010915e+01,1.521973167e+01,3.613178650e+01,3.719191622e+01,6.582123247e+01,8.877949840e+01,4.700403500e+01
7.226797415e+01,1.014443936e+01,7.890551223e+01,9.471191708e+01,6.610380177e+01,8.215273203e+01,8.783095071e+01,4.515190049e+01,7.503348985e+01,9.619282222e+00,2.641815905e+01,9.611539807e+01
8.607077482e+01,8.995589069e+01,2.381862741e+01,8.024205557e+01,2.904030991e+01,7.023967714e+00,5.161677499e+01,7.983879261e+01,9.718482680e+01,9.806611819e+01,5.838273160e+01,5.809777786e+01
4.040525646e+00,8.484288540e+00,1.285929660e+01,2.691343470e+01,7.003449750e+01,5.385800326e+01,4.011971145e+01,3.820510852e+01,1.602315151e+01,4.670984869e+01,8.960906944e+01,6.968197825e+01
5.387102450e+01,9.488845974e+01,8.091905111e+01,8.987666174e+01,7.978025943e+01,8.789089943e+01,9.305910665e+01,5.430960468e+00,2.841467997e+01,7.823981297e+01,9.885811063e+01,9.522200945e-01
3.225015992e+01,6.232765656e+01,8.107798987e+01,1.832809249e+01,8.103769330e+01,5.903194788e+01,9.492711337e+01,7.818720432e+01,1.076643292e+01,9.741422955e+01,2.142292054e+01,9.738650631e+00
2.876891492e+01,8.178064563e+01,8.186249745e+01,1.196798505e+01,3.648781441e+01,1.389988652e+01,6.747550406e+01,5.236140850e+01,9.695999977e+01,1.945394000e+01,9.283088718e+01,5.589328313e+01
3.312105892e+01,7.441730997e+01,2.525975352e+01,5.634928835e+01,5.827080223e+01,9.514185986e+01,5.802622133e+01,5.719073141e+01,4.004941830e+01,5.434770070e+01,9.189783303e+01,2.679514055e+01
5.489392364e+01,5.827964020e+01,9.310254194e+01,3.917435310e+01,6.530839841e+01,2.719872894e+01,5.061521290e+01,6.343750203e+01,7.578229337e+01,7.921073576e+01,7.224645888e+01,8.236921582e+01
2.961707745e+01,5.929427242e+01,1.582796923e+01,6.000007367e+01,8.197758736e+01,7.144694702e+01,7.548431056e+01,3.780104275e+01,3.326108502e+00,3.149096931e+01,6.337371565e+01,6.993472046e+01
8.981879573e+01,8.871726121e+01,1.085357745e+01,4.790631633e+01,5.333514562e+01,7.670400263e+01,3.804962611e+01,1.846007841e+01,2.779808542e+01,2.613801021e+01,7.291631884e+00,4.489336547e+01
3.716761407e+01,3.653075176e+01,6.958620565e+01,5.245280269e+01,9.699099395e+01,8.987858060e+01,1.472499924e+01,2.747492616e+01,9.461493036e+01,8.822964374e+01,8.297612460e+01,2.897533528e+01
8.193973664e+01,2.653700160e+01,8.204556520e+01,6.962374785e+01,4.603940547e+01,1.245040870e+01,3.329263838e+01,6.005506093e+01,5.414908017e+01,7.295332837e+01,8.698044993e+01,4.876231488e+01
3.459191221e+01,7.487186528e+01,5.445391124e+01,4.695779860e+01,3.278652499e+01,9.587776857e+01,7.407146592e+01,2.757221761e+00,9.607051545e+01,7.236959030e+01,2.765447655e+01,7.103065997e+01
8.406764177e+01,9.031770508e+01,6.334973160e+01,2.382903027e+01,9.689527433e+01,1.880513258e+01,5.657351003e+01,9.956219789e+01,6.839049255e+01,2.748272090e+01,6.109094133e+00,6.052939043e+01
5.010282272e+01,2.134629091e+01,4.071883370e+01,4.702346190e+01,7.083020033e+01,6.844104903e+01,5.420083102e+01,5.332430188e+01,9.814412514e+01,1.635233749e+01,9.404219860e+01,3.428696527e+01
2.531597769e+01,8.680236955e+01,6.067828474e+00,4.089403194e+01,1.130638611e+00,1.079160346e+01,7.823482063e+01,9.643902836e+01,9.412276107e+01,2.000400467e+01,6.388948932e+00,1.054611500e+00
4.650239871e+01,1.541918839e+01,5.435263078e+01,7.237230038e+01,8.828294116e+01,8.137970535e+01,9.631757502e+01,7.924037027e+01,5.526854297e+01,9.374606845e+01,1.676757770e+00,1.724311027e+01
3.416931041e+01,6.639877614e+01,3.988449187e+01,8.531735175e+00,5.027789580e+01,3.332547758e+01,7.959945072e+01,7.190264284e+01,1.103931020e+01,7.142671120e+01,5.066172959e+01,4.545543569e+01
7.030273969e+01,4.189725226e+01,1.903893299e+01,3.801509144e+01,5.745979694e+01,2.234281840e+01,2.498869783e+01,2.955626076e+01,3.319012573e+01,6.606216009e+01,7.944211511e+01,6.931842668e+01
7.871069138e+01,8.440930790e+01,2.550961712e+01,6.089860710e-01,3.441162085e+01,9.955021858e+00,2.855370691e+01,4.248903886e+01,2.453088860e+01,9.425837673e+01,4.442649634e+01,2.840518004e+01
5.958284513e+01,7.456559139e+01,9.822027917e+01,6.888462931e+01,3.260091416e+01,3.310492476e+01,7.043470300e+01,1.254985941e+01,6.288325498e+01,6.802355647e+01,8.540531773e+01,3.978276113e+01
7.740445213e+01,5.954328465e+01,1.935080250e+01,8.969780048e+01,8.324487024e+00,2.052846299e+01,2.298825291e+01,2.205531846e+01,2.583731890e+01,5.794926793e+01,5.726444876e+01,8.437739047e+01
3.578018574e+01,4.243923071e+01,9.410448964e+01,8.613247322e+01,7.468371342e+01,6.406804287e+01,3.249446822e+01,6.928043698e+01,9.957808204e+01,3.919797131e+01,8.756430556e+01,9.575248701e+01
4.660812295e+01,1.048523467e+01,9.388408359e+01,1.909560858e+01,7.355674499e+01,2.676751517e+01,2.304786671e+01,9.335289669e+01,4.211572596e+01,2.861737221e+00,3.335917266e+01,4.506796870e+01
3.503776641e+01,3.952555604e+01,3.053938145e+00,3.949401084e+01,6.558606473e+01,4.257403508e+01,4.630776825e+01,8.123695198e+01,8.837226306e+01,1.454704524e+01,5.687738023e+01,1.875685915e+00
2.542991943e+01,7.528721177e+00,2.746089803e+01,4.040779259e+01,4.421461681e+01,3.529218608e+01,2.203767919e+01,7.220428596e+01,4.305622757e+01,4.730119096e+01,1.351643335e+01,3.787063480e+01
7.633867458e+01,9.344949292e+01,8.990279576e+01,1.752792860e+01,2.136873848e+01,9.200989686e+00,7.751280373e+01,5.904349869e+01,3.007862097e+00,9.098883149e+01,8.569564385e+00,4.198561486e+01
2.014186049e+01,6.420215379e+00,6.085389582e+01,9.184056870e+01,9.126651136e+00,4.191763338e+01,5.321476230e+01,1.896899476e+01,9.031917790e+01,4.633143630e+01,2.789929513e+01,5.170077861e+01
5.204156728e+01,9.451570493e+01,9.709971504e-01,2.516273711e+01,9.878514545e+01,7.641156654e+01,4.791390496e+01,9.041795505e+01,7.306359424e+01,1.931414839e+01,9.852598229e+01,7.761115592e+01
7.351799073e+01,9.727257521e+01,7.785720284e+01,7.407195265e+01,5.783476965e+01,8.539537826e+01,7.881922814e+01,9.776163031e+01,7.659024311e+01,7.116096808e+01,7.418140793e-01,2.003898949e+01
5.460343315e+01,1.236992322e+01,6.582922749e+01,3.901498783e+01,7.163231006e+01,4.645107838e+01,7.005380444e+01,8.028801219e+01,9.819043730e+00,5.850894348e+01,5.342168969e+01,7.106759458e+00
2.065091285e+01,9.381724009e+01,8.190773687e+01,9.875994403e+00,9.143887699e+01,4.080675915e+01,6.565821743e+01,5.572865495e+00,9.940503957e+01,1.274995849e+01,6.720350752e+01,3.793358000e+01
3.134220573e+01,3.328135623e+01,3.727159934e+01,3.848570280e+01,2.845437340e+01,9.161684385e+01,6.007334880e+01,7.135579255e+01,4.478705349e+01,8.014405252e+00,7.981069727e+01,5.758401610e+01
9.996135821e+01,6.780810104e+01,6.308492126e+01,1.635858417e+01,1.014205413e+01,9.998508689e+01,6.930769199e+01,1.700384658e+01,4.844963493e+01,4.260232942e+01,1.503267994e+01,5.121359125e+01
6.224139834e+01,1.961496549e+01,5.648733385e+00,4.000861914e+01,3.821447694e+01,6.183245576e+01,5.620739976e+01,9.393076273e+01,8.108971031e+01,3.193798551e+01,1.157742204e+00,5.853518344e+01
3.103200019e+01,4.982904331e+00,8.814929355e+01,1.065111828e+01,5.969763789e+01,7.926501101e+01,6.582153876e+01,2.253699368e+01,8.961893888e+01,4.970097987e+00,2.591333798e+01,5.343715731e+01
1.342230333e+01,4.233494907e+01,2.067624199e+01,3.863553540e+01,2.618361948e+00,9.242316610e+01,1.177305637e+01,1.188567339e+01,4.248085217e+01,6.451351482e+01,7.071733048e+01,3.930357787e+01
8.676998392e+01,5.418193222e+01,8.027811455e+01,5.192858000e+00,4.196410070e+01,7.173170760e+00,2.038379661e+01,3.223759058e+01,4.807956653e+01,7.586756440e+01,2.610590740e+01,8.214308785e+01
