v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
7.979537214e+01,7.815403991e+01,2.415951895e+01,3.808965737e+01,7.228095552e+01,6.449945882e+01,4.096053211e+01,2.493933823e+01,6.659075177e+01,8.808602004e+01,2.430439615e+01,7.574454594e+01,8.917545674e+01,3.209029471e+01,8.077994369e+01,3.450273234e+01,1.285416001e+01,6.210599849e+01,9.419393113e+01,8.486868501e+01,8.351822207e+01,6.072661539e+01,2.472135722e+01,4.957697090e+01,9.570179190e+01,6.429998243e+01,7.870165299e+01,5.027405367e+01,6.222683432e+00,7.613788024e+01,4.985591057e+01,8.113856400e+01,9.857284787e+01,1.840530595e+01,5.159825169e+01,7.860109347e+01,1.422065929e+01,3.467151997e+01,6.788033399e+01,1.227287213e+01,3.052495787e+00,8.898901051e+01,8.568726481e+01,6.874350450e+01,9.932961464e+01,6.871234399e+01
5.997974930e+01,3.629383352e+00,8.479869918e+01,7.114606732e+01,7.859791573e+01,5.234602669e+01,4.682736275e+01,3.855081670e+01,9.546993189e+01,1.393523669e+01,8.705079465e+00,3.032203418e+01,3.585414242e+01,2.699792872e+01,1.864386312e+01,7.067269984e+00,6.809814443e+00,6.680459656e+01,6.226397022e+00,3.165646679e+01,8.834529292e+01,4.627460396e+01,2.065695201e+01,2.739531321e+01,4.230574770e+01,7.381296943e+01,6.429343548e+01,7.889771704e+01,3.916383200e+01,5.981435173e+01,9.002908620e+01,2.778859325e+01,1.703742785e+01,1.514378159e+01,6.401831447e+01,8.398828525e+01,3.494803990e+01,2.216616760e+00,7.260559700e+01,6.630286401e+01,2.877979166e+01,6.113410046e+01,4.042476911e+01,4.936027950e+01,4.005004233e+01,6.656722807e+01
2.896694431e+01,6.422540014e+00,4.546697945e+01,8.264388042e+01,7.627037693e+01,3.995445144e+01,1.810412210e+01,2.692145068e+01,6.064580798e+01,4.992265623e+00,2.273726394e+01,8.760396610e+01,9.235178791e+01,9.787123556e+01,6.926795470e+00,5.542252855e+01,7.003045909e+01,6.922420737e+01,9.728815112e+01,5.285041940e+01,4.423671577e+01,1.711681340e+01,7.469079047e+01,8.670589016e+00,4.670341509e+01,7.464013267e+01,9.401485794e+01,2.463716728e+01,6.011678176e+01,8.382394166e+01,6.598559390e+01,6.505959863e+01,1.133817873e+01,8.138438858e+01,4.480197401e+01,4.031744393e+01,4.252758566e+01,6.060241093e+01,4.840785662e+01,8.921998975e+01,8.394345782e+01,7.215291155e+01,9.580494463e+01,2.670784877e+01,7.508008730e+01,9.845084306e+01
5.023405771e+01,5.521342549e+01,6.451824099e+01,4.026765593e+01,2.050545984e+00,7.731141010e+01,9.984432093e+01,5.845095237e+01,5.353990297e+01,1.084606650e+01,3.904331290e+01,7.158660159e+01,1.082575126e+01,8.343290146e-01,6.179788992e+01,2.566932883e+01,4.161179701e+01,1.717718037e+01,1.713770303e+01,9.707528209e+01,7.300776889e+00,7.501674955e+01,9.478733269e+01,8.337382314e+01,3.572544335e+01,2.153337291e+01,9.232354146e+01,8.989656835e+01,3.272520395e+01,4.358404339e+01,7.206875509e+00,2.414489789e+01,6.330073603e+01,1.305049484e+01,4.640809152e+01,8.043906443e+01,3.563222799e+01,2.155623451e+01,2.901952494e+01,6.435380293e+01,8.421937564e+01,3.540981359e+01,2.072754006e+01,7.617422196e+01,7.415393826e+01,8.428751973e+01
3.012642506e+01,2.869747159e+01,4.218351462e+01,8.565939232e+01,7.738896831e+00,9.510002407e+01,5.387128181e+01,9.067981642e+01,4.223678165e+01,6.654185692e+01,3.915612713e+01,4.042375884e+01,5.599059684e+01,9.117477670e+00,3.790905062e+01,2.458683318e+01,7.869843457e+01,2.992490460e+01,7.677234793e+01,2.482697064e+01,6.065411890e+01,1.476764235e+00,9.756923285e+01,5.451605121e+01,5.464184617e+01,8.494075882e+00,4.838502305e+01,9.201949489e+01,3.900445550e+01,4.418372726e+01,6.717487910e+01,9.550791722e+01,3.722571029e+01,2.192142183e+01,7.242101209e+01,1.852370734e+01,6.143193922e+01,9.132044007e+01,8.184435300e+01,1.200563844e+01,5.419456563e+01,9.992989638e+01,7.398921214e+01,6.361704333e+01,5.803911743e+01,6.529500192e+01
7.598543001e+01,9.869144645e+01,4.945244744e+01,5.668357384e+01,8.290375608e+01,4.412403973e+01,2.197039433e+01,3.568979237e+01,6.669175601e+01,7.764230361e+01,3.262246319e+00,1.486637769e+01,4.955968232e+01,3.369275657e+01,9.749763171e+01,9.167584123e+01,1.955800858e+01,3.153459450e+01,4.918344565e+01,7.978895940e+00,7.660770023e+01,3.699930919e+01,9.134612250e+00,5.114878167e+01,1.199935549e+01,6.967621116e+01,9.338181313e+01,4.609640161e+01,2.459481051e+01,4.952414632e+01,8.770711096e+01,8.747241055e+01,5.482331011e+01,3.937806608e+01,2.444199278e+01,9.570912852e+01,9.575544071e+01,5.266556857e+01,7.515113881e+01,9.876968979e+01,3.217601644e+00,6.863257743e+01,2.670881052e+01,1.190624011e+01,3.208452842e+01,2.421052587e+01
2.374155489e+01,5.061897515e+01,7.400680896e+01,7.503607634e+01,8.545372486e+00,7.148146896e+01,6.514099283e+00,8.113898449e+01,2.076552413e+01,5.846661441e+01,6.719965781e+00,2.429262878e+01,7.369866698e+01,4.796388553e+01,2.739624497e+01,9.676532936e+01,5.093858278e+01,5.247070312e+01,6.987429261e+01,8.966789228e+01,5.124139153e+01,9.471186256e+00,1.132461618e+00,2.106917068e+01,1.351623486e+00,6.124401800e+01,7.078559021e+01,5.571515639e+01,8.747958814e+01,5.416348671e+01,6.252434635e+01,5.564209759e+01,6.154190595e+01,4.452564102e+01,3.786866473e+01,9.150197441e+01,7.354422886e+01,8.154874530e+00,3.651082124e+01,1.675463255e+01,3.259425094e+01,3.478584972e+01,2.867865944e+01,9.477624315e+01,8.593436045e+01,6.695034501e+01
8.092170172e+01,5.801860874e+01,5.298242432e+01,2.412954139e+01,1.544052326e+01,6.045421750e+01,7.663840228e+01,2.321970884e+01,8.127442420e+01,4.475552345e+01,9.660072930e+01,1.146042012e+01,2.185201467e+01,8.684839670e+01,4.107475301e+01,5.750842621e+01,4.496024550e+01,8.999539159e+01,6.377129660e+01,7.256285643e+01,8.252312030e+01,3.404273867e+00,7.452116414e+01,7.642068137e+01,2.282847730e+01,4.131843803e+01,7.440143835e+01,7.217220392e+01,6.189845946e+01,1.457760726e+01,1.491166204e+01,5.436478024e+01,8.734295135e+01,5.822395097e+01,2.316247448e+01,7.616749696e+01,5.149942004e+01,2.563102311e+00,7.288532109e+01,8.198546759e+01,2.316297792e+01,7.332481617e+01,5.854121746e+01,3.912101699e+01,3.193039223e+01,8.106573988e+01
9.768125339e+01,3.424090030e+01,3.060447607e+01,3.456587555e+01,5.328081444e+01,9.448793346e+00,2.830476889e+01,5.652671622e+01,9.818406083e+01,5.501415261e+01,7.326853067e+01,5.108712553e+01,3.976800539e+01,1.493815428e+01,3.328755539e+01,7.306439369e+01,1.971896717e+01,7.300334904e+01,7.999287955e+01,6.286015490e+01,3.313658538e+01,4.180321149e+01,6.880381654e+01,2.291630849e+01,1.260400861e+01,9.992445436e+01,1.167804327e+01,4.557862134e+00,2.758988685e+01,4.817715486e+01,6.133019130e+01,9.026885894e+01,8.582765989e+01,6.533328805e+01,2.990807824e+01,7.823834307e+01,9.356342455e+01,2.136963779e+01,2.281098568e+01,8.409571713e+01,6.660973169e+01,4.544382476e+01,5.366626471e+01,6.258407261e+01,9.210745118e+00,6.302404708e+01
2.664688931e+00,5.720230032e+01,1.644857302e+01,7.367410286e+01,3.496293150e+00,8.306612300e+01,1.100418500e+01,4.477384964e+01,5.102993909e+01,8.765503408e+01,2.462140147e+01,3.800303795e+01,7.106117898e+01,7.325087796e+01,5.899124261e+01,5.995134836e+01,5.080786589e+01,3.968396706e+01,3.654817345e+01,7.847612061e+01,6.080007127e+01,2.183321344e+01,5.766815095e+01,7.393581854e+01,6.549514092e+01,4.426223170e+00,6.691324420e+01,7.731102326e+01,7.423013268e+01,3.347171433e+01,7.890046860e+01,5.616213454e+01,7.114293009e+01,4.690561674e+01,1.968702743e+01,1.932752307e+01,2.598892121e+01,2.876290433e+01,4.345934884e+01,2.700700639e+01,2.048175664e+01,2.487947632e+01,6.471357988e+01,9.925633029e+01,1.542215488e+01,1.528339251e+01
7.802831869e+01,8.713972791e+01,1.707466372e+01,6.147611826e+01,4.376520239e+01,7.853380336e+01,8.008674920e+01,4.817875063e+01,8.212640034e+01,2.589741744e+01,3.295764468e+01,9.572163146e+01,8.273398275e+01,6.148514505e+01,3.477023091e+01,5.387019970e+01,3.990040904e+01,1.825414012e+01,8.817642430e+01,1.810472280e+01,9.769597482e+01,2.275839671e+01,8.534738096e+01,1.650624364e+01,4.125334758e+01,5.921439695e+01,2.152180999e+01,3.927262370e+01,2.911551256e+00,3.615164623e+01,5.679952020e+01,8.857262989e+01,5.359830755e+01,2.165165617e+01,1.545325016e+01,9.676268453e+01,2.543850046e+01,3.648574614e+01,6.594193385e+01,8.686310257e+01,9.113422160e+00,3.257288327e+00,3.167612189e+01,8.572873594e+01,5.567673170e+01,8.699437320e+01
5.646871512e+01,9.271488683e+01,5.155297359e+01,1.715943073e+01,6.375430039e+00,7.632393735e+01,6.755258877e+01,5.108022921e+01,8.559190923e+01,2.794016687e+01,1.209270657e+01,7.031182599e+01,9.642377002e+01,5.209986862e+01,6.281504740e+01,8.251701988e+01,4.765701151e+01,7.567439655e+01,8.591740592e+01,2.099879597e+01,1.589142046e+01,2.170967309e+01,9.720228189e+01,9.445266702e+01,5.690581632e+01,4.352653205e+01,4.617212115e+01,7.743674071e+01,9.919114541e+01,8.109067538e+01,2.516509453e+01,4.709754174e+01,7.676497213e+00,7.624169018e+01,2.026797838e+01,8.633499377e+01,8.750385374e+01,1.013166640e+01,2.137810321e+01,9.313464748e+01,4.167328052e+01,5.488577891e+01,9.989034640e+01,4.504535838e+01,4.476939822e+01,8.449258026e+01
9.637528514e+01,7.951965450e+01,2.977516365e+01,4.460991539e+01,5.536499968e+00,7.119270083e+01,1.903044067e+01,2.677806694e+01,2.639037062e+01,6.494901842e+01,9.607998562e+01,1.559241239e+01,4.690273122e+01,2.467685370e+00,2.292474787e+01,6.941494591e+01,8.933234238e+01,6.056339630e+01,5.572100430e+01,2.883498120e+01,5.398840101e+01,5.193493435e+01,2.708736395e+01,9.149414245e+01,8.297209448e+01,9.839559446e+01,4.699527939e+01,8.715250978e+01,8.517626059e+01,7.569721504e+01,3.098744423e+01,8.123680741e+00,7.688419036e+01,2.784203698e+00,9.719463933e+01,6.557085263e+01,1.868409443e+01,6.779864652e+01,2.764597546e+01,8.131474000e+01,4.606189890e+00,4.810848145e+01,5.951192372e+01,5.157179522e+01,8.031723969e+01,7.430530871e+01
5.365058252e+01,3.558441577e+01,2.047748956e-01,3.024123598e+01,2.394831522e+01,1.244700911e+01,3.978598385e+01,5.737175665e+01,5.796711046e+01,8.250823918e+01,1.436281985e+00,8.686311559e+01,3.472153354e+01,9.236395753e+01,4.008078538e+00,7.787168607e+00,8.799443404e+01,8.235401731e+01,7.079897012e+01,5.573846595e+01,6.523211493e+01,8.635387004e+01,5.782597278e+01,6.316760309e+00,5.854143998e+01,3.646668546e+01,6.727562428e+01,2.344941773e+01,8.670151493e+01,8.792317329e+01,3.553829504e+01,7.152410791e+01,1.750910536e+01,6.546660604e+01,9.179304763e+01,6.198435165e+01,7.651516812e+00,9.578047733e+01,6.853132485e+00,7.605995022e+01,4.830297026e+01,2.665351462e+01,6.742402016e+01,5.315818282e+00,8.785149052e+01,7.482209469e+01
5.497032420e+01,8.725386008e+01,6.233212105e+01,5.415118229e+01,2.742394816e+01,9.317054152e+01,2.979403300e+01,9.733565393e+01,3.649360066e+01,4.229564231e+01,2.243928622e+01,6.896035637e+01,3.209282061e+01,5.229353914e+01,1.175629485e+01,6.181775296e+01,8.370246998e+01,5.049950593e+01,6.417466419e+01,8.228881413e+00,2.249591737e+00,1.661268883e+01,2.003148892e+01,1.294942867e+01,7.139858858e+01,1.547080726e+01,8.153201147e+01,3.434575459e+01,2.518710850e+00,5.539577252e+01,7.349723408e+00,3.907349521e+01,9.737909818e+00,2.365355200e+01,8.814726753e+01,3.757491575e+01,6.071973674e+01,9.202766682e+01,9.674319301e+01,9.094494694e+00,4.748963883e+01,4.548657706e+00,5.830243797e+01,4.566973012e+01,2.171676130e+01,2.074504591e+01
8.931146279e+01,8.446507058e+01,7.721677983e+01,6.530957588e+01,4.297440025e+01,3.934539946e+01,2.517968806e+00,4.841134069e+01,4.054034703e+01,1.177618839e+01,1.663634669e-01,2.419583227e+01,1.626101292e+01,6.316324191e+01,6.345620068e+01,2.519335035e+00,8.352934153e+01,1.364969647e+01,5.876988685e+01,1.005866282e+01,7.754508043e+01,7.934078069e+00,1.877620828e+01,4.404904219e+01,4.910160141e+01,3.383086785e+01,7.113724430e+01,2.880282907e+00,8.233846675e+01,6.961451453e+01,8.065862763e+01,8.315817808e+01,8.201487627e+01,2.682697336e+01,2.501831942e+01,2.364513700e+01,8.365387497e+01,5.407511470e+01,5.492010798e+01,5.746992421e+01,7.504965677e+01,7.810095964e+01,7.221793346e+01,2.323525030e+01,2.566104368e+01,4.558067492e+01
2.351538829e+01,7.519198179e+01,2.041605805e+01,9.068850596e+01,5.311094207e+01,1.608278669e+00,8.217530707e+01,4.785289637e+01,8.900138768e+01,5.821412684e+01,7.122925800e+01,9.625895666e+01,1.215259393e+01,2.232443014e+01,4.021526887e+01,7.659730404e+01,2.986960777e+01,7.115759213e+01,7.859832312e+01,3.230401997e+01,2.821923760e+01,9.048659009e+01,6.865780793e+01,9.267798915e+01,6.775776413e+01,2.670802594e+01,8.973532286e+01,3.705860843e+01,7.616591174e+00,7.988174305e+01,4.258854257e+01,3.607981119e+01,7.442245471e+01,7.241617007e+01,1.075351373e+01,7.414647371e+01,6.669542905e+01,5.230881800e+01,9.001915779e+01,7.360420370e+01,7.460188516e+01,4.092730891e+01,8.094201919e+01,5.917543531e+01,8.723840555e+01,1.394358208e+01
1.470840269e+01,5.272868691e+00,8.977295939e+01,9.015021576e+01,6.773970472e+01,7.252593735e+01,3.260320357e+01,1.298186641e-01,2.652570203e+01,8.078065869e+01,9.758189228e+01,3.884697723e+01,9.821429059e+01,6.926733385e+01,7.218789344e+00,7.556294335e+01,5.894993183e+01,6.706539309e+01,6.558661039e+01,8.891414857e+01,6.619928629e+01,5.293278368e+01,6.508816362e+01,8.119562421e+01,5.112506658e+01,6.331483562e+01,8.395981253e+01,6.397130949e+01,2.549635532e+01,9.638976578e+01,5.274332000e+01,5.874364836e+01,6.588200468e+01,1.021310916e+01,9.260282316e+01,8.146010757e+00,8.052971349e+01,4.514878767e+01,2.477984406e+01,6.038437204e+01,2.848453465e+01,7.426956451e+01,4.212013216e-01,2.002572441e+00,3.556789697e+01,4.085619995e+01
1.128507007e+01,5.758218804e+01,2.538943400e+01,2.749881730e+01,8.100913300e+01,1.962805794e+01,2.034409000e+01,1.473201415e+01,5.898036415e+01,2.720460404e+01,6.296369540e+01,9.318135775e+01,3.919679344e+01,9.053543486e+01,5.384786696e+01,3.415278537e+01,3.874076688e+01,3.034624396e+01,7.374777200e+01,3.499687613e+00,8.210518270e+01,1.290118374e+01,7.565389312e+01,8.313366787e+01,6.906326392e+01,6.854167923e+01,2.334592632e+01,2.056754778e+01,1.505486786e+00,5.450795001e+01,9.239961025e+01,2.606901133e+01,3.420946863e+01,3.220763376e+01,3.381192755e+01,8.686747908e+01,7.722558159e+01,2.971811183e+01,9.620699724e+01,8.449515620e+00,9.661740090e+01,2.397951071e+01,9.630265315e+01,8.059141312e+01,1.044004015e+01,2.851397670e+01
8.298658381e-01,5.305459962e+01,3.654717878e+01,2.881675035e+01,7.869133984e+01,3.734593865e+01,4.235119131e+01,6.052357062e+00,4.383546693e+01,8.794131579e+01,1.620471820e+01,8.607950257e+01,5.337647734e+00,4.145685983e+00,6.483355384e+01,2.111495812e+01,8.718095817e+01,6.422486444e+01,9.353849732e+01,3.341491164e+00,5.697941546e+01,9.178369973e+01,5.906867276e+01,3.164981329e+01,2.158285547e+01,2.293225510e+01,3.441448143e+01,8.526895905e+01,4.804158648e+01,6.675090536e+01,8.890773500e+01,2.692993153e+01,8.566843607e+01,5.217299998e+01,3.766755096e+01,6.549254935e+01,5.455962314e+01,9.356557872e+01,1.090341043e+01,4.420232616e+01,5.610371209e+01,2.423361015e+01,3.315695012e+01,2.190044009e+01,4.618573344e+01,3.972508295e+01
5.126108950e+01,8.802214799e+01,3.677778626e+01,1.125812871e+01,8.942379509e+01,6.506628440e+01,4.253031512e+01,3.843887812e+01,8.461398630e+01,3.664116328e+01,6.344197193e+01,2.703986083e+01,4.160092143e+01,5.574714252e+01,4.858653064e+01,7.980031778e+01,3.242973365e+00,2.624456478e+01,6.659865509e+01,7.818642319e+01,8.311466956e+01,1.693233891e+01,4.969856627e+01,3.008799340e+01,1.415239999e+01,3.878835832e+01,2.387016774e+01,7.769682188e+01,4.765684795e+01,9.173406630e+01,4.218757987e+01,5.882581446e+00,7.417567076e+01,2.333485132e+01,1.381757142e+01,3.437325787e+01,1.162398009e+01,2.573094687e+01,9.163941703e+01,9.291797533e+01,2.967783298e+01,4.687795316e+01,8.137912966e+01,5.379054218e+01,6.941720610e+01,5.986362538e+01
9.028692507e+01,9.344003196e+01,8.451437042e+01,5.637293669e+00,5.339158468e+01,1.424071310e+01,8.202582004e+01,9.984304499e+01,6.715291927e+01,6.691423873e+01,2.733325633e+00,8.404505756e+01,4.244801629e+01,8.843670402e+01,5.999775389e+01,7.371444852e+01,6.333226769e+01,2.185265016e+01,2.329039812e+01,2.826420358e+01,5.225695499e+01,9.728052234e+00,2.100288719e+01,4.895600213e+01,2.694637570e+01,9.786894338e+01,3.733805471e+01,5.553147104e+01,9.635054178e+01,6.296995147e+01,4.000219922e+01,7.920798299e+01,6.013562461e+00,6.017872066e+01,9.038150769e+01,2.121787617e+01,9.863491256e+01,4.592511996e+01,1.300778055e+01,5.275258697e+01,9.088222520e+01,9.923136344e+01,9.353080349e+01,6.616831321e+01,2.407763999e+01,5.126189937e+01
3.337089996e+01,6.524280742e+00,2.739081620e+01,8.620208658e+01,7.878915689e+01,5.681507903e+01,5.227180497e+01,3.675741456e+01,1.849183477e+01,8.359977549e+01,3.616241289e+01,2.570397985e+01,9.842663102e+01,7.302819472e+01,9.770687340e+01,5.465878293e+01,5.702263532e+01,9.458685093e+01,6.201980633e+01,3.022752383e+01,9.034625948e+01,1.599926800e+00,8.607851982e+01,7.526313551e+00,5.886535816e+01,6.023134130e+01,6.914453092e+01,9.924056174e+01,3.882602689e+01,4.871977212e+01,8.823619258e+01,3.625728553e+01,7.219395839e+01,6.722367401e+00,7.533953933e+01,1.548193592e+01,3.764495302e+01,9.676461231e+01,8.557625883e+01,7.764985354e+01,6.837131444e+01,2.749605303e+01,2.601237959e+01,7.352163190e+00,3.839667935e+01,9.760896247e+01
3.082382746e+01,7.660617730e+01,4.715146536e+01,8.415106370e+01,1.563322414e+01,4.047214244e+01,8.245747950e+01,8.166862600e+01,4.781575506e+01,5.285139034e+00,2.975457339e+01,1.972905779e+01,4.121412599e+00,7.421316033e+01,7.740543590e+01,9.180436680e+01,1.498289169e+01,7.781525854e+01,1.883089158e+01,8.006189367e+01,6.555010899e+01,5.248772834e+01,1.684546571e+01,6.958602117e+01,4.959790425e+01,9.321964533e+01,7.304150058e+01,4.531102832e+01,3.468343748e+01,7.413989558e+00,4.104781179e+01,4.316596476e+01,5.139836157e+01,9.649683095e+01,5.828102935e+01,3.248369582e+01,4.088797643e+01,6.370105418e+01,5.145336882e+01,9.811325043e+00,3.638663147e+01,6.471483653e+01,3.876710454e+01,3.582686929e+01,7.513041939e+01,7.260718823e+01
7.469699846e+01,8.312449473e+01,2.333366066e+01,9.963441688e+01,7.239776554e+01,4.835717589e-01,2.964908976e+01,3.793603895e+01,6.228018216e+01,3.085689090e+01,3.464986914e+01,4.826371319e+00,9.857930642e+01,9.261716488e+01,4.528635946e+01,1.026330033e+01,1.302079439e+01,3.722903286e+01,9.064968092e+00,4.055866050e+01,6.822758613e+01,4.215724177e+01,3.340397227e+01,2.346240172e+01,6.403517694e+01,1.921269643e+01,7.853662340e+01,7.590605315e+01,4.632386797e+01,5.991637821e+00,6.653664136e+01,8.059826642e+01,9.579599800e+01,7.954444961e+01,3.914686949e+01,8.113354405e+01,8.865828807e+01,5.761613982e+01,7.014195265e+01,5.121976982e+01,1.645472193e+01,8.117833626e+01,8.776548108e+01,1.553647066e+01,1.786936477e+01,1.202075365e-01
4.465569213e+01,7.222247709e+01,4.972290333e+01,3.886575932e+01,1.392877021e+01,4.664376593e+01,9.406246927e+01,7.256009631e+01,7.157383415e+01,7.758092170e+01,8.753141920e+01,5.785502013e+01,3.097710156e+01,4.523798705e+01,1.830748077e+01,9.415782984e+01,5.257333179e+01,7.196375350e+01,3.590441316e+01,3.767541851e+01,8.291440624e+01,7.336549057e+01,3.606879612e+01,1.450340438e+01,4.034873931e+01,2.803269842e+01,3.228101310e+01,7.566390891e+01,8.399214818e+01,7.081230145e+01,2.286343525e+01,8.697667399e+01,2.832371556e+01,3.969468000e+01,2.639450691e+01,4.899006994e+01,6.407787492e+01,1.339702368e+01,2.817116553e+01,9.227157556e+01,2.024259656e+01,8.905454572e+01,7.640344946e+01,4.078608185e+01,7.140715414e+01,5.658086800e+01
9.578513121e+01,5.512930012e+01,5.382256840e+01,7.629830673e+01,3.065712015e+01,7.096000698e+01,6.020682314e+01,5.716218365e+01,2.099023095e+01,7.673058400e+01,5.144776903e+01,7.882436107e+01,3.492463279e+00,3.225355611e+01,4.450634122e+01,6.241168339e+01,6.960113318e+00,6.045552783e+01,9.766318493e+01,9.498904557e+01,5.582056591e+01,7.583377580e+01,9.948455074e+01,9.188269425e+01,6.933829294e+01,1.918133499e+01,2.837642506e+01,3.213416439e+01,6.359982267e+01,8.948313777e+01,2.668803982e-01,7.146320159e+01,7.839117219e+01,2.637042064e+01,4.382244616e+00,3.542437134e+01,2.732883663e+00,1.537195606e+01,8.971240841e+01,9.522625634e+01,9.329692436e+01,5.770088984e+01,8.295477684e+01,7.967886653e+01,9.940633370e+01,9.968466938e+01
8.762393470e+01,6.432875628e+01,3.192878346e+01,4.476496401e+01,1.217938267e+01,1.409781995e+01,3.966323752e+01,5.079862797e+01,4.623599886e+01,3.065582136e+01,3.413123099e+01,8.788305793e+01,5.029661916e+01,7.542476113e+01,9.078348452e+01,2.800904811e+01,6.763258479e+01,4.694162225e+01,1.612964889e+01,2.139244189e+01,7.894793125e+01,5.941227608e+01,6.202419613e+01,6.051091709e+01,2.118835626e+01,5.259840180e+00,5.538422690e+01,5.770362489e+00,5.634585956e+01,3.390012927e+01,3.123904466e+01,3.866407088e+01,1.980633586e+01,9.871717654e+01,1.133337220e+01,7.247942890e+01,4.593483114e+01,5.553977843e+01,9.655468665e+01,6.646293143e+01,7.666168957e+01,3.699622959e+01,6.782023367e+01,2.140508281e+00,1.909936925e+00,8.888535643e+01
7.054307720e+01,6.912241936e+01,9.984060635e+01,7.065499347e+01,4.665092832e+01,1.518770586e+01,9.213591885e+01,9.505254215e+01,5.814590490e+01,2.878163398e+01,8.684634866e+00,9.331754866e+01,6.912700623e+01,4.972667840e+01,1.241223618e+00,1.915626225e+01,6.263684744e+01,4.237800344e+01,5.866046802e+01,4.754236392e+01,9.326001050e+01,4.000808339e+01,2.546977017e+01,3.120811755e+01,4.994167457e+01,4.392261668e+01,7.650270607e+01,5.850392867e+01,9.249970970e+01,7.677273035e+01,7.330883908e+01,8.912572226e+01,3.894896509e+01,7.671658124e+01,5.149731119e+01,6.950802973e+00,4.574863040e+01,4.468738295e+01,3.103316645e+01,9.749923757e+01,6.842263175e+01,7.690474456e+00,5.906312943e+01,8.197100743e+01,3.917341079e+01,4.401005334e+01
