v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40
3.664207313e+01,6.982851948e+01,8.630812766e+01,1.514912240e+01,5.145013736e+01,6.421955647e+01,6.918887541e+01,4.595717533e+01,2.003991965e+01,8.801899264e+01,2.218621085e+00,9.413230054e+01,1.340352521e+01,8.971703113e+01,4.022525322e+01,4.320686972e+01,4.299382626e+01,9.739914223e+01,1.729277118e+01,4.912299674e+01,9.362679073e+00,1.420591065e+01,7.066803289e+01,7.902164761e+01,1.968340409e+01,3.511421029e+01,7.523901194e+01,2.389292631e+01,7.613537904e+01,4.290586501e+01,3.160095958e+01,6.885019845e+01,6.529014455e+01,5.327291999e+01,2.127984250e+00,5.368563938e+01,5.961558794e+01,1.784520537e+01,1.233633329e+01,7.230271931e+01
7.091602400e+00,4.693317911e+01,4.329251820e+01,2.789655086e+01,3.576427882e+01,7.964301738e+01,4.863292203e+01,9.240542230e+01,4.162299127e+01,9.956012786e+01,6.481591583e+00,3.422521346e+01,9.755052321e+01,3.518272249e+01,7.951209279e+01,8.324632908e+01,8.338448019e+01,1.693711353e+01,3.451772627e+01,2.525907465e+00,7.647849787e+01,6.860090994e+01,8.486156749e+01,2.687338610e+01,2.813352315e+01,1.200477737e+01,2.649063115e+01,3.016258364e+01,2.275847193e+01,2.435533381e+01,3.274480394e+01,4.870366249e+01,2.889317165e+01,8.121459013e+01,1.936679383e+01,2.476054655e+00,4.792071826e+01,1.261412573e+01,7.308961370e+01,7.767878668e+01
6.103567007e+01,4.333532107e+01,1.408308087e+01,1.742164149e+01,1.383426900e+00,3.625451847e+01,2.293553541e+01,5.158671865e+01,1.332882379e+01,4.291201931e+01,5.545211569e+01,6.300970766e+01,3.342254246e+00,8.776983428e+01,7.067267033e+01,9.083075617e+01,6.012963753e+01,4.682298009e+01,2.406856951e+01,4.264405772e+01,1.696119630e+01,1.977422854e+01,5.704052236e+01,1.849125269e+01,4.746132425e+01,6.622588153e+01,7.001627937e+01,5.797413713e+01,9.562157668e+01,9.526811780e+01,5.156968047e+01,7.800391400e+01,9.495592687e+01,3.928449366e+01,9.493093657e+01,4.822878878e+01,1.005973383e+01,2.060215034e+01,8.821223281e+01,6.814797173e+01
5.559584941e+01,4.252496201e+01,4.041505692e+01,8.173160528e+01,9.188424431e+00,9.594536082e+01,8.566487763e+01,3.661809000e+01,7.966149893e+01,1.126929978e+01,4.556093185e+01,3.999518817e+00,7.347019593e+01,4.669584895e+01,2.484730782e+01,4.875930274e+00,1.637857740e+01,3.203796853e+01,7.488983137e+00,3.299820153e+01,3.523763846e+01,8.900937326e+01,9.386763781e+01,6.620427238e+01,9.227305853e+01,4.400826508e+01,7.491756826e+01,6.397877624e+01,7.972384256e+01,4.896337343e+01,8.175869763e+01,6.503536549e+01,4.953444020e+01,6.266862337e+01,5.503006177e+01,4.139454597e+01,5.353316849e+00,2.947162331e+01,5.185183476e+01,8.485322503e+01
9.727989176e+01,1.112072413e+00,2.788397436e+01,8.516739047e+01,5.840945796e+01,8.670438084e+01,1.666061927e+01,4.375440977e+01,2.525452376e+01,3.716724047e+01,9.928305492e+00,3.991660177e+01,6.313700037e+01,4.385509402e+01,1.861671772e+01,8.795388041e+00,4.053102328e+01,6.696250759e+01,8.527163206e+01,5.741694760e+01,4.943635255e+01,8.447991741e+01,2.629517318e+01,1.402465256e+01,2.679171973e+01,7.853897118e+01,3.338194575e+01,9.345557639e+00,9.952876128e+01,5.256304828e+01,2.065667670e+01,8.740521132e+01,3.652258015e+01,5.074658882e+01,8.545290864e+00,2.811332147e+01,7.804516531e+00,4.132769561e+01,9.187657673e+01,6.698827191e+01
5.200713625e+01,4.903415941e+01,1.247752347e+01,6.230842801e+01,1.924821289e+01,9.259198711e+01,1.623881188e+01,7.026856272e+01,8.176818753e+00,7.394701073e+01,4.573823786e+00,7.091724700e+01,3.817591573e+00,2.596539487e+01,9.588508268e+01,1.275777472e+01,8.785155042e+00,8.739732658e+01,3.161701913e+01,1.063256182e+01,3.202520939e+01,8.173154397e+01,7.539568188e+01,7.985946387e+01,6.849006451e+01,9.847416381e+01,1.296958873e+01,7.400139982e+01,5.819447106e+01,9.183884457e+01,3.631208843e+01,6.903010923e+01,2.660344764e+01,8.140124206e+01,9.296494325e+01,3.422242127e+01,8.790103253e+01,1.888012817e+01,5.358022911e+01,8.665252099e+01
3.842236544e+01,6.597479253e+00,8.685362327e+01,6.194041620e+01,3.409617079e+01,9.373565283e+01,9.528504509e+01,1.960983209e+00,8.235644426e+00,7.904819050e+01,3.439859609e+01,5.407442279e+01,7.957223379e+00,2.424015387e+01,6.575579607e+01,6.024924746e+01,8.733961720e+01,8.336294949e+01,9.980056081e+01,7.840172552e+01,4.142882942e+01,6.569373669e+00,5.471178267e+01,3.865174675e+01,2.123777528e+01,3.589083860e+01,5.156671227e+01,4.744179615e+00,6.274633829e+01,8.224499758e+01,8.215728581e+01,5.059343168e+01,2.499622922e+01,3.738184990e+01,3.200984611e+01,3.870574776e+01,2.981817159e+01,9.111871924e+01,1.877097395e+01,5.558122184e+01
6.931064746e+01,1.440322304e+01,5.181073143e+01,6.064370094e+01,1.166274700e+01,4.017800231e+01,9.669935044e+01,1.786917316e+01,8.496022647e+01,4.452736586e+01,2.666199464e+00,2.157081277e+01,2.849069549e+01,5.564066414e+01,3.473960265e+01,6.459001828e+01,8.407000651e+01,6.290359112e+01,4.228593132e+01,7.029675984e+01,6.468168590e+01,4.145333231e+01,7.957237865e+01,9.389963447e+01,9.542681704e+01,2.555312050e+01,5.059405362e+01,5.804557529e+01,1.920674808e+01,6.090334592e+01,2.645887454e+01,4.634246833e+01,6.638414405e+01,1.705664136e+00,1.647786971e+01,1.600891380e+01,2.854544233e+00,5.492667123e+01,4.299251776e+01,3.441872356e+01
7.707706850e+01,4.417494081e+01,8.435444946e+01,8.956815488e+01,6.815291729e+01,3.590602927e+01,1.378735123e+01,2.901341872e+00,6.856787377e+01,8.724827523e+01,4.135964559e+01,3.246526371e+00,5.677627523e+00,9.320568115e+01,7.500910327e+01,3.400089387e+01,6.939405694e+01,8.779384006e+01,6.667197139e+01,5.810655868e+01,6.126387000e+01,8.591682564e+01,7.829295264e+00,5.946988828e+01,5.102095395e+00,4.502415023e+01,3.842917104e+00,4.718090782e+01,2.627913914e+01,7.468895529e+01,7.824607634e+01,2.120127021e+01,6.189369703e+01,9.762841161e+01,6.889797350e+00,1.984186696e+01,3.590629562e+01,8.991582329e+01,7.633913812e+01,9.069391671e+01
9.941212295e+01,9.627293674e+01,6.608788230e+00,2.027651928e+01,2.041478562e+01,5.373242777e+01,6.672662344e+00,8.230893654e+00,1.609241349e+01,1.000396315e+01,5.846763058e+01,3.744791814e+01,1.098108093e+01,3.294150240e+01,7.226925568e+01,5.663243958e+01,4.275256713e+01,4.856179570e+01,9.990461184e+01,3.707521233e+00,2.882056480e+01,5.611651568e+01,5.350346331e+01,4.680231292e+01,7.917538511e+01,7.268146101e+01,2.220548974e+01,1.932384265e+01,8.944429623e+01,5.452644388e+01,1.302041666e+01,4.598674738e+01,3.889314542e+01,8.446875517e+01,9.526528153e+01,5.192312852e+01,6.338431525e+01,2.024256075e+01,3.576381298e+01,6.357428316e+01
3.339711560e+01,9.417448171e+01,2.261812226e+01,9.343229729e+01,4.281934706e+01,5.966046322e+01,2.904896408e+01,2.944145567e+01,2.383478864e+01,9.170794206e+00,7.225727928e+01,2.252177296e+01,6.525209132e+01,6.628257506e+01,3.723769314e+00,4.511493803e+01,2.860355524e+01,8.069876243e+01,1.134952963e+01,4.770766275e+01,7.215394861e+01,5.621367516e+01,7.564794794e+01,5.403223155e+01,6.566280970e+01,6.209174544e+01,3.035457996e+01,1.328910071e+01,6.982781961e+00,1.489961579e+01,5.753094357e+01,8.404538237e+01,1.492403405e+01,8.690039964e+01,4.650508757e+01,6.372132863e+01,2.080074867e+01,9.582859762e+01,2.942932490e+01,2.256752841e+01
3.291506504e+00,4.946497096e+01,7.089613664e+01,7.835102800e+01,1.977575666e+01,9.606448847e+01,8.707730074e+01,5.992625858e+01,4.424238608e+01,8.117222520e+01,3.077826462e+01,2.099905284e+01,9.019992052e+01,3.745863229e+01,8.710362821e+01,8.615212823e+01,4.881366572e+01,1.631274548e+00,8.919822655e+01,5.902958332e+00,3.633695443e+01,9.858075320e+01,1.978861286e+01,2.400710263e+01,5.617581229e+01,1.485514466e+00,3.028949021e+01,3.902310480e+01,9.203404826e+01,7.459533270e+01,3.622716027e+01,8.213663215e+00,6.431873383e+01,5.180038556e+01,5.255870963e+00,6.688430572e+01,7.158290649e+01,5.785805526e+01,2.445837081e+01,5.058193254e+01
7.048785671e+01,7.492370691e+01,5.135881560e+01,1.452931735e+00,9.024097530e+01,9.017571097e+01,3.925102851e+01,6.439049120e+01,9.524938571e+01,6.256172111e+01,1.847543094e+01,5.804590843e+01,2.271114143e+01,9.372099861e+01,4.571598708e+01,4.876356420e+01,7.708215794e+01,5.042304948e+01,1.167385660e+01,7.790550826e+01,1.605136883e+01,7.380338644e+01,3.145052214e+01,5.364191260e+01,4.464874878e+01,9.560683970e+01,8.425010709e+01,1.772122628e+01,4.776066978e+01,5.672136214e+01,6.815966629e+01,1.639706211e+01,1.475256740e+01,8.114832369e+01,5.457647341e+01,1.727135194e+01,2.058402457e+01,7.122137091e+01,9.918542318e+01,1.787680741e+00
2.437344892e+01,7.070718114e+01,9.943944252e+01,8.754058794e+01,8.399248725e+00,8.185797471e+01,2.846652751e+01,6.920272419e+01,5.308801291e+01,5.150178033e+01,1.886656232e+00,1.471766322e+01,7.903706644e+01,4.187564225e+01,1.878439854e+01,8.383323220e+01,3.178582779e+01,7.987908044e+01,8.794537827e+01,3.996637955e+01,1.518230741e+01,7.469652685e+01,8.948026469e+01,6.880390325e+01,4.850543958e+00,3.470075102e+01,2.985091436e+01,8.321348334e+01,7.788512399e+01,7.461171619e+00,9.463138661e+01,5.663797092e+01,3.613003245e+01,1.190731835e+01,8.643777541e+01,9.331114032e+01,3.238556420e+01,9.755593598e+01,1.910049384e+01,4.623482061e+01
3.806559252e+01,8.358748945e+01,4.332253715e+01,3.410670875e+01,2.538085083e+01,8.105478681e+01,2.704562990e+01,8.521551869e+01,2.544471627e+01,6.799429282e+01,6.426393468e+01,8.142857958e+01,6.197386541e+01,5.031835846e+01,9.274777694e+01,6.133980346e+01,3.003660162e+01,8.420754265e+01,3.895637978e+01,5.351928072e+01,4.916680285e+01,1.229639368e+01,3.394863525e+00,1.948667656e+00,8.926178266e+01,4.044022743e+01,5.876141944e+01,8.262378269e+01,2.876342492e+01,9.511230253e+01,8.838256293e+01,9.890224741e+01,6.279675941e+01,2.673317397e+01,5.159579516e+01,1.327323139e+01,3.528682514e+01,7.995037345e+00,8.934494703e+01,2.566970295e+01
8.983574869e+01,9.941602120e+01,5.331225873e+01,3.262061269e+01,9.486253691e+01,6.220389481e+01,7.931760283e+01,7.689433547e+01,3.656893677e+01,6.124009862e+01,1.816579041e+01,3.709814533e+01,8.489926366e+01,7.422054813e+01,7.706116714e+01,9.856675707e+01,8.839573205e+01,5.163928016e+01,6.300776448e+01,5.157311562e+01,7.755685101e+01,3.280031781e+01,9.833889711e+01,9.459331796e+01,1.983531432e+01,1.541349733e+01,6.824617886e+01,1.229091191e+01,9.629672436e+01,9.282520868e+01,1.743280175e+01,1.831186456e+01,9.569595032e+01,1.384196814e+01,8.876736950e+01,9.652487257e+01,6.229885252e+00,3.772820494e+01,7.430493428e+01,2.070748489e+01
8.520468329e+01,6.157024601e+01,6.127738093e+00,4.001747227e+01,9.165683024e+01,4.793223434e+01,9.031659415e+01,7.422294736e+01,6.549437374e+01,7.302245524e+01,1.331339341e+00,2.795561807e+01,3.799458655e+01,3.434466846e+01,8.524951037e+01,7.963871102e+01,5.915787325e+01,8.223051832e+01,1.920375216e+01,3.186830547e+01,1.969580752e+00,1.063221601e+01,8.649440462e+01,5.164124492e+01,3.196252236e+01,4.880454866e+01,9.430449243e+00,7.441540729e+01,5.387218183e+01,9.678343464e+01,7.137659356e+01,7.701819503e+01,8.766016803e+01,7.547136981e+01,1.039848152e+01,4.123449636e+01,9.645766503e+01,3.900564342e+00,3.195722342e+01,4.977430323e+01
5.157053151e+01,8.300561999e+00,4.812720557e+01,1.800234798e+01,5.099153159e+01,6.847820476e+01,4.312620201e+01,1.753488350e+00,4.059658211e+01,3.431423654e+01,4.592257351e+01,8.569726441e+01,6.135121615e+01,6.870748020e+00,7.383854623e+01,7.089038267e+01,4.486490023e+01,4.949741292e+01,7.551337744e+01,2.680186834e+01,1.618560648e+01,8.167348155e+01,4.871225615e+01,5.674096458e+01,5.011762580e+01,3.796532062e+01,1.964814244e+01,9.124646423e+01,6.933242407e+01,6.267032249e+01,9.267603597e+01,7.625029721e+01,3.760752970e+01,9.779176229e+01,7.892897764e+00,2.948906574e+01,9.696718509e+01,8.379932804e+01,4.305988374e+01,5.109807022e+01
5.533938613e+01,9.807198497e+01,8.282487575e+01,1.166906909e+01,5.574826845e+01,2.247834150e+01,3.640263055e+01,4.919535815e+01,4.658930531e+01,9.703018531e+01,5.198178154e+01,1.056946117e+01,9.137402493e+01,1.015493324e+01,6.741474301e+01,9.314997088e+01,7.937950142e+01,7.857121663e+01,4.283534948e+01,4.903055108e+01,5.769209958e+01,5.440855384e+01,2.027642497e+01,4.981337880e+01,7.443534698e+01,5.190740355e+01,8.059963522e+01,1.527861289e+01,6.167015370e+01,2.291464925e+01,7.027978574e+01,5.614963794e+01,4.119837789e+01,9.647529651e+01,4.187744390e+01,8.881869093e+01,6.275069212e+01,8.856049886e+01,1.258890215e+01,2.787566635e+01
1.809560111e+01,5.834480181e+01,4.506870130e+01,3.790649076e+01,3.984797680e+01,8.242470008e+01,3.881269131e+01,4.631622121e+00,5.046719990e+01,8.444649974e+00,9.710821424e+01,9.128063803e+01,8.519751837e+01,8.075544180e+00,7.484186065e+01,7.523551646e+01,8.933436696e+01,7.390879758e+01,8.033767782e+01,7.981827484e+01,1.764654948e+01,9.064828905e+01,1.501553493e+01,2.634341258e+01,3.047626273e+01,7.391744909e+01,5.822817358e+01,7.485150666e+01,2.525531425e+01,2.749825445e+01,7.785925353e+01,9.632260132e+01,2.368537830e+01,7.723037486e+01,3.594374154e+01,5.116249885e+01,4.630243376e+01,1.132937292e+01,4.887066136e+01,9.143241833e+01
9.505561593e+01,2.710469166e+01,4.856987059e+00,7.935607956e+01,1.678556751e+00,6.471230586e+01,2.443664649e+01,9.372293540e+01,8.148324274e+01,1.202849003e+01,4.957662805e+01,5.528527102e+01,1.627355033e+01,5.629106419e+01,8.310596327e+01,8.842819981e+01,8.610463288e+01,7.329724462e+01,3.635382299e+01,3.869729209e+01,6.924806496e+01,9.954811052e+01,2.725716021e+01,2.927885803e+01,4.162402426e+01,6.198665993e+01,3.745347338e+01,9.588959637e+01,1.895526841e+01,7.887549765e+01,8.122847671e+01,2.314018648e+01,5.463396613e+00,5.489467583e+01,6.288429097e+01,1.279886201e+00,5.896951347e+01,2.211119535e+01,2.423034093e+01,7.993770323e+00
4.534811346e+01,6.444426746e+01,3.331770614e+01,8.424396276e+01,7.521896432e+01,3.478833903e+01,7.259312463e+01,7.802209787e+01,4.642978141e+01,8.252186263e+01,4.583826990e+01,2.344298907e+01,9.484203553e+00,8.627532057e+01,7.325659727e+01,8.280788263e+01,1.997960517e+00,3.019587553e+01,1.188574748e+01,4.176611675e+01,2.047131442e+01,5.833762574e+01,4.479151027e+01,4.907862594e+01,3.869680285e+01,7.365794670e+01,7.588397690e+01,4.800246194e+01,6.224342648e+01,2.831949695e+01,4.980463686e+01,7.143009773e+01,7.388235054e+01,2.451360431e+01,3.109937569e+01,2.541452600e+00,1.311135882e+01,8.653462432e+01,5.999709068e+01,1.210940099e+01
6.513068805e+00,8.716230499e+01,6.812564506e+01,8.982534814e+01,7.144281976e+01,4.266541424e+01,1.268222284e+01,5.404613871e+01,5.935410184e+01,7.577604089e+01,2.437270391e+01,5.550816593e+01,1.964320089e+01,9.537459206e+01,1.634670486e+01,1.993763768e+01,9.529651065e+01,9.602601578e+01,3.852477065e+01,8.899544864e+01,9.109047755e+00,4.402502912e+01,2.185331495e+01,6.088400292e+01,4.006628713e+01,6.016343535e+01,9.047962138e+01,8.769103074e+01,2.412294836e+01,2.252043863e+01,2.450068165e+01,6.605101929e+01,4.293994930e+01,6.516692414e+01,1.290255190e+01,6.227905628e+01,3.112910879e+01,9.688798746e+01,5.551347982e+01,4.236772054e+01
7.105162570e+01,1.067785062e+01,9.819495871e+01,1.079066130e+01,9.230880286e+01,8.055064042e+01,7.018639663e+01,9.074890490e+01,9.285980665e+01,9.436295737e+00,9.696756065e+01,5.836757014e+01,5.017783529e+01,9.345920671e+01,4.976940580e+01,1.025620221e+01,2.067352396e+00,5.224729625e+00,9.032852498e+00,6.999343163e+01,1.371161083e+01,2.942765462e+01,2.766750359e+01,9.305934707e+01,3.240435312e+01,6.534317232e+01,5.679027597e+01,3.498324758e+01,5.965040717e+01,4.533292667e+01,4.488152808e+01,1.626758224e+01,8.581624201e+01,7.425298019e+01,5.971979462e+01,1.977956773e+00,5.088110304e+01,7.070022904e+01,6.565801885e+01,4.154068807e+01
3.309448186e+01,6.046740012e+01,6.721266417e+01,2.013457671e+01,9.431998388e+01,2.299641873e+01,7.567988098e+01,1.851190181e+01,9.944089827e+01,1.178494840e+01,5.047637322e+01,9.682801845e+01,5.149732287e+01,4.427242589e+01,1.997241923e+00,6.127973410e+01,9.952759484e+01,7.292769401e+00,9.612344607e+00,2.986072102e+01,3.427361170e+01,5.680364148e+01,1.497646268e+01,9.959538992e+01,1.350046712e+01,5.516774072e+01,5.524245444e+01,1.124698747e+01,2.715326689e+01,8.843390737e+01,8.775850240e+01,8.440911390e+01,1.920191290e+01,7.538890804e+01,8.409248157e+01,8.072652232e+01,6.627335865e+01,8.892078453e+01,5.106954676e+01,8.399602508e+01
2.414923837e-01,2.820228153e+01,6.904827366e+01,3.242403851e+01,7.450240644e+01,6.686625124e+01,7.003503052e+01,2.337930260e+01,1.999290150e+01,3.287068851e+01,6.185042056e+00,2.738558472e+01,1.809590357e+01,8.811425022e+00,1.359993761e+01,1.366083556e+01,6.181130224e+01,4.081855371e+01,8.981304440e+01,5.439321244e+01,6.690287106e+01,2.148672617e+01,9.673852474e+01,9.707325778e+01,3.480709878e+01,5.754491032e+01,2.961541372e+01,9.552949308e+01,7.898076666e+01,9.418478208e+01,6.599356090e+01,8.734243150e+01,2.214809338e+01,5.789889727e+01,5.793180788e+00,5.293493556e+01,5.501677680e+00,1.140665718e+00,1.371102063e+01,1.181108083e+01
3.261452911e+01,8.694199260e+00,5.574380782e+01,4.524389130e+01,7.203682593e+01,3.800972276e+01,9.993103190e+01,6.240210212e+01,6.658719287e+01,1.655319166e+01,6.216063713e+01,7.194150948e+01,5.370322648e+01,4.005112740e+01,7.373436527e+01,1.710820472e+00,3.751363345e+01,9.500117870e+01,3.093447556e+01,9.182793059e+01,3.280873131e+01,1.670400810e+01,7.292447213e+00,8.778573405e+01,7.029944586e+01,7.799054944e+01,4.742156648e+01,7.198098855e+01,8.340435011e+01,5.999253560e+01,3.770780480e+01,7.789308262e+01,4.316041518e+01,4.460311362e+01,5.098283762e+01,2.356344005e-01,5.440455533e+01,1.052584964e+01,8.907836621e+01,5.494499219e+01
5.583303516e+01,9.589352059e+01,9.911519414e+01,9.881551579e+01,7.746069745e+01,7.939346182e+01,3.493173036e+01,6.414902286e+01,5.157742135e+01,9.223242866e+01,4.170703995e+01,7.716473754e+01,4.832992733e+01,9.664450181e+00,4.102010640e+00,7.259750570e+01,7.479071761e+01,2.863446986e+01,4.642151941e+01,7.006244488e+01,4.229030035e+01,9.533925962e+01,6.925534216e+01,5.857086037e+01,9.355910331e+01,1.908320169e+01,1.160506365e+01,2.463268956e+01,5.314093691e+01,3.197517988e+01,9.287374468e+01,4.383974871e+01,1.128975099e+00,6.359081155e+01,3.990701291e+01,6.144537418e+01,3.777588911e+01,5.541102362e+01,4.288765572e-01,9.812535427e+00
8.127662132e+01,9.812522989e+01,1.800849003e+00,5.520036383e+01,7.969285293e+01,2.041534661e+00,2.199518188e+01,9.117475770e+01,1.814419031e+01,4.569621247e+01,8.835446495e+01,1.103599187e+00,1.576423866e+01,2.320347824e+01,1.922761483e+01,2.383391228e+01,6.026346019e+01,2.470095293e+01,7.549671709e+01,3.930068261e+00,8.171875799e+01,9.898939038e+01,2.363740200e+01,1.322100420e+01,8.835639560e+01,8.707450098e+01,4.810519119e+01,3.782640036e+01,7.554900770e+01,8.939305046e+01,1.290630477e+01,6.497922273e+01,7.346250482e+01,1.240055976e+01,5.420426834e+01,1.649809606e+01,8.366021661e+01,8.242635033e+01,8.505289065e+01,2.155203531e+01
6.221172563e+01,1.994545983e+00,7.933917745e+01,6.522824791e+01,8.610268787e+01,8.339086944e+01,2.185055035e+01,3.712847994e+01,5.527071256e+00,1.076916337e+01,4.819018592e+01,2.248595872e+01,7.254556106e+01,7.842951098e+00,4.244473295e+01,9.875386152e+01,4.774465448e+01,8.622823117e+01,2.218397841e+01,4.799422834e+01,6.517750213e+00,8.579623085e+00,7.634740441e+00,2.097373265e+01,4.173984886e+01,5.110368905e+01,2.276219656e+01,6.325072503e+01,1.188000314e+01,9.712848852e+01,1.090264982e+01,5.289223187e+01,9.417631147e+01,1.936085960e+00,3.560130002e+01,6.287897440e+01,6.818772169e+01,7.014221490e+01,3.535157848e+01,6.758758365e+01
7.153836894e+01,4.237800886e+01,6.480886250e+00,7.144391565e+01,6.598472387e+01,1.499622199e+00,2.864407858e+01,5.883449257e+01,2.197573517e+01,9.290405312e+01,5.765200126e+01,9.817412609e+01,3.924809166e+01,1.370002165e+01,2.002807707e+01,4.983481826e+01,2.372881807e+01,7.029344594e+01,3.815378362e+01,5.801027053e+01,4.753435864e+01,9.847524514e+01,8.256865636e+01,1.178441043e+01,4.732509779e+01,1.115806592e+01,4.791343924e+01,1.423070604e+01,3.890886189e+00,1.292000574e+01,3.700015386e+00,1.152545061e+01,8.959472843e+01,3.803310053e+01,6.169740595e+01,7.088041841e+01,5.944168760e+01,2.313618346e+01,5.571238747e+01,1.992964395e+01
5.392387272e+01,5.689075828e+01,3.389424223e+00,6.732706136e+01,2.112422961e+01,3.396744246e+01,7.863724282e+01,6.679964381e+01,2.279694716e+01,5.020733456e+01,9.143713451e+01,1.642109279e+01,3.315163573e+01,4.849000345e+01,5.693269975e+01,3.907211140e+01,7.194519293e+01,4.488674200e+01,8.498928032e+01,4.499935806e+01,6.228984770e+01,3.873842551e+01,6.886118217e+01,8.430502655e+01,7.800862668e+01,8.293168348e+01,6.012750492e+01,8.559551363e+01,8.831954658e+01,8.879401478e+01,1.763760718e+01,8.983304156e+01,3.784500782e-01,2.635085865e+01,2.852491102e+01,3.339561522e+01,7.720263203e+01,8.696003150e+01,5.676815085e+00,5.828648133e+01
5.680516106e+01,6.784104573e+01,4.417559063e+01,6.699175685e+01,4.591776439e+01,9.834241088e+01,8.280437988e+01,6.158335827e+00,9.109123138e+01,5.303636986e+01,1.382611473e+01,3.466777059e-01,9.217146250e+01,6.181933671e+01,7.120601672e+01,3.464436259e+00,9.757267587e+01,5.628166392e+01,7.161855621e+01,1.825847619e+01,7.823063150e+01,9.305526144e+01,4.663803878e+01,7.693145697e+01,4.211752804e+01,6.903061886e+01,3.160262109e+01,9.505841559e+01,9.344732207e+01,5.373633294e+01,3.568710780e+01,7.673017455e+01,9.866364013e+01,7.109922253e+01,8.444806110e+01,5.857330370e+01,3.072186361e+01,9.065418405e+01,8.808249791e+01,7.462051050e+01
