v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
9.935856678e+01,1.443551696e+01,9.987098481e+01,7.722930364e+01,9.292902508e+01,1.218668620e+01,7.748225394e+01,3.915419312e+01,9.705992724e+01,7.867676600e+01,1.493720029e+01,2.565535555e+01,9.389299580e+01,6.130645695e+01,2.438454314e+01,9.249262309e+01,3.249261301e+01,3.476350738e+01,8.877827173e+01,1.826218025e+01,2.743593333e+01,1.236982912e+01,4.664405175e+01,9.078871066e+01,4.625345797e+00,6.900960274e+01,3.665133019e+01,6.214607127e+01,5.077216761e+01,3.221663518e+01,6.644236516e+01,3.613819731e+00,3.890695084e+01,3.885912526e+01,8.987568525e+01,7.339049196e+01,4.915214388e+01,1.303879840e+01,8.626502032e+01,6.680422934e+01,2.672269373e+01
7.544505803e+01,5.823341805e+01,5.419984141e+01,4.155619298e+01,2.916042121e+01,9.410568108e+01,1.860423223e+01,2.597116505e+01,7.113275003e+01,5.375666774e+01,3.210703823e+01,5.955792111e+01,6.109075860e+01,8.827477713e+01,4.663527500e+01,6.381065437e+01,3.362433274e+01,7.763611657e+01,5.627455515e+01,3.439046117e+01,4.868715277e+01,1.567357640e+01,7.752614319e+01,3.061228431e+01,3.810683438e+01,3.173740764e+01,2.814912884e+01,9.575685473e+01,7.680323495e+01,4.089757487e+00,4.720880815e+01,2.542463748e+01,5.859508760e+01,2.844094952e+01,9.549596109e+01,1.896602491e+01,8.410525641e+01,5.589890278e+01,9.005090453e+01,9.747041166e+01,9.083137415e+01
2.959459878e+01,2.352891675e+01,1.069865833e+01,3.209408411e+01,2.946937174e+01,8.478553525e+01,9.125735046e+01,7.330007995e+01,2.727181601e+01,2.861234783e+01,2.803663057e+01,2.372316014e+01,2.280654570e+01,6.817392867e+01,6.355570849e+01,9.175554413e+01,7.754224775e+01,7.832536304e+01,8.018041012e+01,8.467907017e+01,9.533513823e+01,1.496954852e+01,8.761034996e+00,9.074752634e+00,8.789203359e+01,4.875278422e+01,2.915801300e+01,7.843517771e+01,7.920324941e+01,5.324831284e+01,3.234950444e+01,8.336257590e+01,2.997874280e+01,5.353190595e+01,3.000273764e+01,9.434668690e+01,9.905038604e+01,4.910936217e+01,7.238824110e+01,1.986644266e+01,4.847797601e+01
6.489760728e+01,1.509292889e+01,6.803233832e+01,5.574257794e+01,8.577913841e+01,7.404731240e+01,2.552359346e+00,2.062216743e+01,6.082518825e+01,7.885767643e+01,1.762569920e+01,5.643230460e+01,1.446083273e+01,4.957006805e+01,7.503810337e+01,2.732788674e+01,2.833576276e+01,5.874145071e+00,5.243276063e+01,9.725402117e+01,9.452630884e+01,6.065629764e+01,1.458519459e+01,9.155880304e+01,9.182971232e+01,7.220347669e+01,3.370316877e+01,9.441046832e+01,9.461994299e+01,1.531074176e+01,3.842014965e+00,7.793136696e+01,9.237425041e+01,8.280301649e+00,4.690039570e+01,2.490123861e+01,3.807669252e+01,7.581290678e+01,7.733416533e+01,8.438285299e+01,9.546657725e-01
3.787435730e+01,4.010244223e+01,2.750689822e+01,2.840043333e+01,8.437328999e+00,6.342157420e+01,2.899476386e+01,7.467460053e+01,2.051623628e+01,2.547135712e+01,8.200308799e+01,5.627193937e+01,6.852326754e+01,4.287885770e+00,8.704596639e+01,8.796146327e+01,3.470367096e+00,5.236458894e+01,4.132320604e+01,4.513268638e+01,9.515617919e+01,2.822055837e+00,4.362132879e+01,1.924970567e+01,6.366481936e+01,2.132871770e+01,9.290680844e+01,6.707259416e+01,4.478209497e+01,4.631016024e+00,1.024214847e+01,2.133614875e+01,4.493419739e+01,8.432498905e+01,6.292575392e+01,5.576960811e+01,1.773315817e+00,9.426426868e+01,3.456431232e+00,9.730250531e+01,4.628628949e+01
4.466796968e+00,7.389279731e+00,1.032934444e+01,2.171991301e+01,8.506124955e+01,5.902757192e+01,2.479231271e+01,7.709505133e+01,3.916973289e+01,3.866562494e+01,3.538326647e+01,6.000513933e+01,2.887006281e+01,5.988743445e+01,5.158304854e-01,9.252312986e+01,2.090974037e+01,9.272928210e+01,5.411902173e+00,6.406516607e+01,9.708820773e+01,2.464692840e+01,6.133416345e+01,4.998779815e+01,4.930779508e+01,1.124073301e+01,9.420914149e+01,7.163760667e+01,2.344933225e+01,1.926020022e+01,1.632323720e+01,5.582021651e+01,2.488956763e+01,2.805907962e+01,4.714357543e+01,9.053312776e+01,2.058296165e+01,1.280144317e+01,3.538577160e+01,9.806673259e+01,4.495053488e+01
7.570283932e+01,5.131169675e+01,3.583324794e+01,4.925072442e+01,2.205584033e+01,5.722522575e+01,8.989387740e+01,4.269988560e+00,9.866904292e+01,7.637483595e+01,1.095828871e+01,8.655743749e+01,8.115445097e+01,7.030803602e+01,3.670175506e+01,6.782374886e+00,9.260127448e+00,6.712310664e+01,6.860890412e+01,5.592352360e+01,3.610876652e+01,9.352539905e+01,3.263740886e+01,5.063832900e+01,9.114081352e+01,3.082549176e+01,2.659827331e+01,5.032796468e+00,8.482364106e+01,3.555898690e+00,6.514168588e+01,2.729654348e+01,8.548719615e+01,7.346930339e+01,4.911007444e+01,9.705652176e+01,7.748346479e+01,8.492660157e+01,4.067862342e+01,7.952461763e+00,6.345983726e+00
9.528140703e+01,8.232031880e+01,5.670551845e+01,3.778273141e+01,5.253534484e+01,8.144913728e+01,4.383698363e+01,9.463129334e+01,5.132613249e+01,1.973739409e+01,6.966303604e+01,4.024153267e+01,9.201245393e+01,8.631949122e+01,8.150564600e+01,2.625657737e+01,9.422695965e+01,4.528593673e+01,9.693337682e+01,1.712732278e+01,4.404838887e+01,3.885866191e+01,6.996744144e+01,2.403170269e+01,5.216058531e+01,8.219819328e+01,4.319908138e+01,7.577716659e+01,2.503422271e+01,1.609302791e+01,1.653711956e+01,8.849885224e+01,7.443978445e+01,3.099412919e+01,2.355798661e+01,4.038910081e+01,7.705443209e+01,4.966483723e+00,9.389245138e+00,7.279524304e+01,8.342620709e+01
6.634180401e+00,9.107132146e+01,6.987589232e+01,2.806999163e+01,6.090599944e+01,3.335035918e+01,5.185588364e+01,4.387380187e+01,1.106471833e+01,5.490523744e+01,9.522675237e+01,6.198049216e+01,3.739135678e+01,4.675623263e+01,6.651750270e+01,1.916993510e+01,1.583713505e+01,2.847133583e+01,9.402151515e+01,1.190246020e+01,8.935865374e+01,6.981273572e+01,6.045008216e+01,9.350540064e+01,4.147621372e+01,4.210710299e+01,5.294735593e+01,8.883875718e+01,9.890959482e+01,8.724162165e+00,7.114974764e+01,8.263527759e+00,6.663002648e+01,5.637690015e+01,5.599158759e+01,8.939032738e+01,8.928735871e+01,9.729066029e+01,9.381275414e+01,3.702172861e+01,5.256823880e+01
4.710718057e+01,9.289028665e+01,3.110000206e+00,6.033336302e+01,4.481395234e+01,7.053066138e+01,5.408479175e+01,9.827788741e+01,5.697310471e+01,7.807075163e+01,5.374252753e+01,9.556885467e+00,7.156057067e-01,2.251232496e+00,9.342560728e+01,9.532691472e+01,7.636853055e+01,5.845570320e+01,6.466833359e+01,9.082901812e+00,4.278984627e+01,5.345229150e+01,4.465880753e+01,6.980932720e+01,1.653607585e+01,3.799153753e+01,6.261835348e+01,4.689924323e+01,3.947100571e+01,4.324195763e+01,5.793919931e+01,9.204581599e+01,8.892140188e+01,2.628226273e+01,7.366940229e+00,5.932486182e+01,2.677949556e+01,1.754163728e+01,3.428460396e+01,2.953702505e+01,6.994679213e+01
9.928883725e+01,3.509193794e+01,4.259532411e+01,9.415405941e+01,1.141458438e+01,5.322373048e+01,5.506665394e+01,7.252200946e+01,9.211480004e+00,7.212675309e+01,8.617021174e+00,1.723950453e+01,9.446860615e+01,4.601036058e+01,6.820023863e+01,7.915989899e+01,5.926265781e+00,1.061417089e+01,6.686774673e+01,1.080957821e+01,1.749586701e+01,2.741997500e+01,1.709385537e+01,2.248280013e+01,1.318972938e+01,9.080716718e+01,2.749437943e+01,3.068180732e+01,3.717299481e+01,7.235844793e+01,5.316971262e+01,5.113927478e+01,6.746245354e+01,2.664942445e+01,6.316453787e+01,8.092429233e+01,8.234020545e+01,1.813648889e+01,1.369327385e+01,8.282835312e+01,8.574154261e+01
4.584073726e+01,6.206624071e+01,1.259790639e+01,4.908350012e+00,5.398627830e+01,1.990713743e+00,1.136947957e+00,4.686006628e+01,3.137324055e+01,1.387596532e+01,9.290228659e+01,5.553428784e+01,4.734778526e+01,4.275218314e+01,7.174097090e+01,5.342382047e+00,2.580337277e+01,1.070936627e+00,1.010873044e+01,1.888937343e+01,2.140112782e+01,4.703379617e+01,3.032125382e+01,7.009177004e+01,1.630903859e+01,8.979359862e+01,6.300961406e+01,5.597062217e+01,1.518589159e+01,2.525243135e+01,3.145934654e+01,2.926583663e+01,4.725882645e+01,5.216693633e+01,2.916751590e+01,9.688985855e+01,7.780781147e+01,1.137848826e+01,4.492213721e+01,5.913024272e+01,4.079882388e+01
5.789699760e+01,1.992269889e+01,2.745615351e+01,3.903276833e+01,6.799327415e+01,1.581468390e+01,2.823515841e+01,7.642851697e+01,5.148476779e+01,9.767466261e+01,5.123407564e+01,4.675320524e+01,4.237092376e+01,1.012968051e+01,8.683970856e+01,2.368471987e+01,9.150758210e+01,6.743075398e+01,4.582753144e+01,9.958914567e+01,6.605939201e+01,1.488484138e+01,1.303919321e+01,1.850471814e+00,5.041471072e+01,6.174242387e+00,6.368047814e+01,6.685982761e+01,1.442144743e+01,9.523981335e+01,3.753952744e+01,9.912486974e+00,3.488006631e+01,4.297328911e-01,5.755456101e+01,8.190874830e+01,3.656929315e+01,3.985365712e+01,8.148182670e+01,6.371176115e+01,8.057815492e+01
5.504056989e+01,9.011343324e+00,4.884067553e+01,3.239008380e+01,3.470650793e+01,5.948067567e+00,7.325606404e+01,4.832981257e+01,6.423679757e+01,7.305708098e+01,4.345354054e+01,3.381115880e+01,4.425367179e+01,4.510865451e+01,3.223161748e+01,8.538599247e+01,2.430206754e+01,2.501446753e+01,8.001981617e+01,4.278457871e+01,4.143621669e+00,4.135538735e+01,9.247515013e+01,6.423963802e+01,8.436798960e+01,8.966171544e+01,6.550462892e+01,5.311549163e+01,4.198282206e+01,1.395685804e+01,7.798342659e+01,3.622308735e+01,9.608193914e+01,2.229149517e+01,2.343678795e+01,6.703923316e+00,3.768313314e+00,7.646621149e+01,4.573615633e+01,3.526338002e+01,2.261349592e+01
7.136560143e+01,4.179351098e+01,3.772908018e+00,4.135873858e+01,2.492341714e+01,3.396754952e+00,2.496642281e+01,2.035402834e+01,7.721370674e+01,3.910074746e+01,8.614013548e+01,6.227627474e+01,7.669699584e+01,3.974647463e+01,1.524492979e+01,4.415708889e+01,8.200208614e+01,5.557058622e+01,2.975945238e+01,8.087633142e+00,2.622021351e+01,3.130223906e+01,7.082037455e+01,9.091089186e+01,8.483140729e+00,7.064515089e+01,5.124189761e+01,7.939866698e+00,7.569950980e+01,2.457605722e+01,6.195458262e+01,8.042047430e+01,1.209954882e+00,2.064520557e+00,6.466261543e+01,7.512272394e+00,7.689920021e+01,3.973497095e+01,8.681493586e+00,3.385758697e+01,6.732791389e+01
8.912199041e+01,7.691481387e+01,8.341961940e+01,6.956750199e+00,6.365129864e+01,4.818435094e+00,4.250782384e+00,2.331279927e+01,2.697028550e+00,7.102493993e+00,8.050448069e+01,2.237006440e+01,2.168511680e+00,4.153436701e+01,9.550398332e+01,2.704413051e+01,4.027596359e+01,9.940803093e+01,8.591748491e+01,9.895793318e+00,4.678487448e+00,6.680010020e+01,4.007056278e+01,7.751871059e+01,9.199089015e+01,5.456811787e+01,2.712270914e+00,9.597091185e+01,7.200425476e+01,7.863915669e+01,6.405772054e+01,5.612476813e+01,4.733490325e+01,1.998194190e+01,1.465548748e+01,1.363461387e+01,4.969572967e+01,6.235456950e+01,4.598757026e+01,1.993846227e+01,4.589348803e+01
1.199796112e+01,2.640693253e+00,7.762068407e+01,3.030715903e+01,6.101218397e+01,9.818303244e+01,2.298509616e+01,5.308175367e+01,6.467906938e+01,4.793758924e+01,5.530205872e+01,5.734663045e+01,5.723293389e+01,4.636771753e+01,8.742576013e+01,8.116990335e+01,5.514971395e+01,7.586982841e+01,2.336916614e+01,8.789797751e+01,3.253346914e+01,6.544645464e+01,6.689248892e+01,2.502088944e+01,5.177777635e+00,6.570950768e+01,6.547733251e+00,3.004425691e+01,9.320819955e+01,1.046645983e+01,8.540993735e+01,4.173996454e+01,2.403985787e+01,6.745857099e+01,6.473663721e+00,7.861894593e+01,6.729340219e+01,7.946816122e+00,1.705990315e+01,9.946773193e+01,5.692192724e+01
7.386988453e+01,2.000047399e+01,3.321703916e+01,5.352775995e+01,4.720713447e+00,9.266284968e+00,6.988097068e+01,3.297168984e+00,1.975122949e+01,2.590844103e+01,8.258261240e+01,2.442032160e+01,7.807254794e+01,8.670783106e+01,9.731342124e+01,3.319762357e+00,5.163770124e+01,9.297754433e+01,5.062830768e+01,9.837733839e+01,4.714973930e+01,6.783618008e+01,6.435229114e+01,8.849925056e+01,4.823956813e+01,9.404012866e+01,7.720603294e+01,8.775825761e+01,2.960370749e+01,3.791400817e+01,9.094707813e+01,4.533415715e+01,3.516824246e+01,1.850817356e+01,9.003367149e+01,3.453357751e-01,8.017374814e+01,9.968811397e+01,1.346069950e+01,2.606498779e+01,3.911394622e+01
1.709461937e+01,3.148221544e+01,8.589889505e+01,9.269917863e+01,2.072211686e+01,1.134126758e+01,5.240807183e+01,9.839058067e+01,9.143536802e+00,7.265406407e+01,8.356876687e+01,2.549118221e+01,9.564595533e+01,6.077904522e+00,3.822149961e+00,8.271734602e+01,4.443378452e+01,5.678473201e+01,9.104426410e+01,3.671081325e+01,6.151855127e+01,8.272726911e+01,1.060960969e+01,4.975891117e+01,5.537881889e+01,9.194514081e+01,8.412755586e+01,5.343527099e+01,3.861589674e+01,3.854433283e+01,6.236334662e+01,8.542140400e+00,2.274076909e-01,7.701344433e+01,2.982415915e+01,8.554007423e+01,1.018152015e+00,2.812995611e+01,2.900172525e-01,5.238287492e+01,4.510505079e+01
1.796526636e+01,7.312590946e+01,5.650825407e+01,6.001807441e+01,7.404696047e+01,6.537183484e+01,5.224223921e+01,7.318350277e+01,9.466761715e+01,4.768013402e+01,5.591868018e+01,6.153361508e+01,4.828450212e+01,8.145845449e+01,9.755451066e+01,3.969587224e+01,6.536688000e+01,8.296919957e+01,4.568930333e+01,5.980104771e+01,8.730374936e+01,6.595592353e+01,3.326759772e+01,9.394958823e+01,3.604092705e+01,2.947926989e+01,6.630107896e+01,2.388627096e+01,5.357293724e+01,7.390665452e+01,2.505765746e+01,3.928607386e+00,1.028403791e+01,8.426464968e+00,9.365046387e+01,2.182457550e+01,8.538628407e+01,5.999816621e+01,4.360894486e-01,1.926894082e+01,2.656511929e+01
7.339325897e+01,5.656412516e+01,2.559459339e+01,2.511716730e+00,4.628351744e+01,5.134887729e+01,6.602984220e+01,1.860985410e+01,4.389836827e+01,8.740042039e+01,3.592926174e+01,7.398144287e+00,7.822003877e+01,4.804533069e+01,5.827616173e+01,6.925565076e+01,1.870692957e+01,4.821886330e+01,1.227962446e+01,6.458851801e+01,1.015000057e+01,4.466306089e+01,9.714208430e+01,8.083374352e+01,3.573295910e+01,9.724504111e+01,2.551864769e+01,6.139167265e+01,1.663189720e+01,3.115399949e+01,3.228714745e+01,7.736181948e+01,7.522766363e+01,3.527364978e+01,7.981564234e+00,7.951262094e+01,5.826003707e+01,1.451666131e+01,5.298538796e+00,3.947178128e+01,2.132092185e+01
2.968785038e+01,2.340342927e+00,2.945013770e+01,4.557460885e+01,6.220854965e+01,8.044009379e+01,9.781923662e+01,7.131154835e+01,5.917949847e+01,6.657737723e+01,2.343765990e+01,7.681916182e+01,5.406383458e+01,7.446726342e+01,1.480076485e+01,7.085763160e+00,9.515235717e+00,1.505933268e+01,2.379355620e+01,7.697722393e+01,6.181246368e+01,5.986709840e+00,2.505304041e+00,1.370136500e+01,6.621419251e+01,7.850364059e+01,3.573080745e+01,9.180506896e+01,9.277483168e+01,2.541617847e+01,9.925944094e+01,7.841530706e+01,3.037360098e+01,1.703352638e+01,1.299448715e+01,4.208783230e+01,2.795497151e+00,7.839722928e+00,9.465089756e+01,2.003796570e+01,3.097819889e+01
3.941153867e+01,1.019920332e+01,9.472870681e+00,7.241827672e+01,9.435390709e+01,4.673258431e+01,9.769512860e+01,9.358465065e+00,1.516313686e+01,1.956941488e+01,2.722455425e+00,8.329494462e+01,1.060085068e+01,7.895337781e+01,2.648860082e+01,1.485134601e+01,8.556655083e+01,5.436838714e+01,5.075757621e+01,4.421947323e+01,9.068230340e+01,1.810513727e+01,8.238950947e+00,7.700139923e+01,3.988010805e+01,4.642890978e+01,5.848209921e+01,8.180536056e+01,8.823746615e+01,7.021417674e+01,8.393797514e+01,1.998390489e+01,7.201983693e+01,6.162363241e+01,1.776954258e+01,8.488290664e+01,4.287439843e+01,2.036152345e+00,5.256976704e+01,7.288328924e+01,3.786635533e+01
9.157998526e+01,8.517709796e+01,4.830844972e+01,6.849253365e+01,1.304745759e+01,8.381177080e+01,8.968900452e+01,2.200610354e+01,7.245900338e+01,1.327380289e+01,7.871796617e+01,9.384382757e+01,2.593202640e+01,9.621243597e+01,3.455440205e+01,4.659166385e+00,2.497511387e+00,5.222353456e+01,1.164311681e+01,2.890749233e+01,5.217528953e+01,3.310464322e+01,2.941719245e+01,3.453597621e+01,8.709635877e+00,7.728669255e+01,1.796948196e+01,6.082116147e+01,1.985001208e+01,1.134638362e+01,4.580045746e+01,1.354683910e+01,4.164614463e+00,5.130843651e+01,5.872437139e+01,3.823346128e+01,7.023578451e+01,2.434476379e+01,6.150119137e+01,2.072433793e+01,7.500001063e+01
5.987897007e+01,4.315234911e+01,9.531308995e+01,6.398765693e+01,3.807628092e+01,2.582304612e+01,3.083118345e+01,5.334129348e+01,7.132525107e+01,1.263421988e+01,4.745851079e+01,6.692392434e+00,6.944056200e+01,4.378757026e+01,9.784166780e+01,3.045073883e+01,8.291095157e+01,8.189870921e+00,9.548998517e+01,7.930528353e+01,6.005069507e+01,4.193716520e+01,4.059599680e+01,9.585578202e+00,1.041020955e+01,9.594167870e+01,9.223691998e+01,9.357198359e+01,4.040683595e+01,2.363377402e+01,8.997560249e+01,7.859634136e+01,7.502069749e+01,8.980997964e+01,3.630952116e+01,3.642236302e+01,3.552400283e+00,4.483213353e+01,6.850474819e+00,9.089763001e+01,4.431010546e+00
2.350107732e+01,5.775107131e+01,4.585002389e+01,4.798476196e+01,9.117308583e+00,9.775878925e+01,7.558541899e+01,6.555569753e+01,7.506139025e+01,6.595686799e+01,2.041108417e+01,8.608671686e+01,3.073681668e+01,7.730004303e+01,9.815738586e+01,6.109501039e+01,2.567201304e+01,3.621031375e+01,1.076844601e+01,7.783298608e+01,9.676767227e+01,5.735301445e+01,2.910388614e+01,5.884059478e+01,3.800907073e+01,7.633057967e+00,4.036823559e+01,5.854737128e+01,8.799794493e+01,4.981254205e+00,4.637291663e+01,5.444335673e+01,3.904275200e+01,9.668923759e+01,1.629807125e+01,7.017043934e+01,8.818628957e+01,8.128556072e+01,5.633508431e+01,7.324242204e+01,4.302288596e+01
2.126771275e+01,6.578572398e+01,8.786601129e+01,3.739595598e+00,3.705834005e+01,2.000734917e+00,8.203513566e+01,1.321503964e+01,4.118503161e+01,3.942944233e+01,5.264235498e+01,6.683979493e+01,5.447474415e+01,1.650237349e+01,8.308830977e+01,3.408176298e+01,2.793731312e+00,8.509330470e+01,6.937616462e+00,3.250804773e+01,7.979773854e+01,1.964635662e+01,1.738763292e+01,8.454634263e+01,7.236086086e+01,6.308653473e+01,4.944702698e+01,1.030548070e+01,9.054955121e+01,6.708220714e+01,9.408796482e+01,5.966064864e-01,3.447171077e+01,9.776194122e+01,5.233049736e+01,9.160617687e+01,2.532534894e+01,5.573693366e+01,9.197621175e+01,5.988431126e+01,2.060368584e+01
2.999728894e+01,8.873167025e+01,1.381360853e+01,4.864968811e+01,5.594253125e+01,9.960552778e+01,7.593437210e+01,6.484068410e+01,5.027138601e+01,9.895795677e+01,6.551611811e+00,1.273995247e+01,1.841029239e+01,3.000197183e+01,7.395465955e+01,9.195824048e+01,3.997771767e+01,3.345698086e+01,9.763474572e+01,3.828688104e+01,2.159539594e+01,2.911146726e+01,3.707766851e+01,5.128868400e+01,8.796651918e+01,8.941425170e+01,6.793201810e+01,4.542555932e+01,1.259483972e+01,2.415741552e+01,8.703886443e+01,4.118669986e+01,7.804656453e+01,4.294459307e+01,2.018322612e+01,5.775567884e+01,3.383610988e+01,8.282116677e+01,4.957133410e+01,7.198237893e+00,7.594881068e+01
5.903827017e+01,8.633267655e+01,8.119897749e+01,4.473771979e+01,7.030172003e+01,6.332534673e+01,8.539385572e+01,4.767277002e+00,4.272973494e+01,8.515124122e+01,9.100376314e+01,9.624147745e+01,9.660353552e+01,6.297782233e+01,9.050151775e+01,1.842491127e+01,9.864628325e+01,7.559721796e+01,6.176439804e+01,4.680485048e+01,9.826581871e+01,8.138844721e+01,1.853390381e+01,8.134142041e+01,1.002451463e+01,9.175040433e+00,1.742317006e+01,8.329949906e+00,1.614715006e+00,7.290719991e+01,9.806850067e+01,8.433502542e+01,8.518250636e+01,7.807998841e+01,1.185694768e+01,6.310099903e+01,4.707716693e+01,2.070592281e+01,3.020173715e+00,9.690472417e+01,4.797232811e+01
9.272578379e+01,7.729499381e+01,5.325803376e+01,1.232563446e+01,9.029960810e+01,9.396385890e+01,3.631594812e+01,3.017878031e+01,3.400620927e+01,9.797567478e+01,4.663254749e+01,8.932139758e+01,1.907990276e+01,2.073696577e+01,6.086904734e+01,6.898882038e+00,2.698984374e+01,4.586456380e+01,2.154968808e+01,4.026481597e+01,7.562573325e+01,2.757174068e+01,1.763775799e+01,5.925824611e+01,3.667452205e+01,8.257629034e+01,3.496695396e+01,3.203054881e+01,5.890016986e+01,6.032551792e+01,3.649527818e+01,8.584566688e+01,7.246694909e+00,7.451731423e+01,7.187611567e+01,2.233084303e+01,1.166641468e+01,7.014744269e+01,4.104372511e+01,9.597502014e+01,9.462150234e+01
3.660194249e+01,8.487705287e+01,4.741179429e+01,3.668835968e+01,2.666828298e+00,6.770392415e+01,1.498151845e+01,6.298141834e+01,8.177052795e+01,8.290945635e+01,8.198425098e+01,9.322720363e+01,5.270803284e+01,4.987141641e+01,5.313849649e+01,6.095345348e+01,2.656032396e-01,5.390310270e+01,7.869411900e+01,1.164530325e+01,3.928402597e+01,3.481922126e+01,6.600292503e+01,1.096856838e+01,7.494559455e+01,5.017890354e+00,8.717964783e+01,7.944808503e+01,2.278334404e+01,2.904407236e+01,4.904403992e+01,3.708311208e+01,5.838575829e+00,6.118575095e+01,8.668698072e-01,1.083835428e+01,3.551637062e+01,5.610375607e+01,5.614471100e+01,5.286446642e+01,7.261681113e+01
9.248527983e+01,4.195190970e+01,1.900396935e+01,9.622896919e+01,5.552225017e+01,6.663225604e+01,1.425257693e+01,4.903288811e+00,6.610225761e+01,2.944872413e+01,4.690180202e+01,9.644905967e+00,6.736872705e+01,1.426076446e+01,1.922209854e+01,1.249961599e+01,6.308789643e+01,1.517766890e+01,4.874836630e+01,4.574881764e+01,3.888883059e+01,4.652232905e+01,1.933533004e+01,3.217641167e+01,2.781791172e+01,4.047728655e+01,2.038648287e+01,4.800900654e+01,7.620219626e+01,1.561681068e+01,4.199721326e+01,7.383481920e+01,4.399040609e+01,6.156519593e+01,2.163037581e+01,3.932050305e+01,6.366047286e+01,9.841022417e+01,6.816424320e+01,8.320727317e+01,2.081023454e+01
