v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
9.575485052e+01,5.638492219e+01,1.536790299e+01,5.093504489e+01,4.188344407e+01,4.602101646e+01,8.377804213e+01,6.137550291e+01,8.195300453e+01,9.988152469e+01,4.647725798e+01,2.605972935e+01,3.610953279e+01,6.451387920e+01,3.001726578e+01,1.824503976e+01,7.980069839e+01,1.439418947e+01,8.541946805e+01,7.753674983e+01,4.778646706e+01,7.660264369e+01,1.788444227e+01,2.670821352e+01,7.680260096e+01,1.432906131e+01,9.156012201e+01,5.053809713e+01,8.701325391e+01,1.975535138e+01,2.846005541e+01,1.855193229e+01,2.747534585e+01,2.476586708e+01,4.176271303e+01,3.039257181e+01,1.373654831e+01,5.917933195e+01,9.461879733e+01,9.482591301e+01,2.563182083e+01,9.188130355e+01,5.753318021e+01,5.264022879e+01,9.143034332e+01,3.357211753e+01,3.459882074e+01,3.414061840e+01,1.495740883e+01,1.466339716e+01,6.221260695e+01,3.855254856e+01,7.886621437e+00,2.793754197e+01,7.858561304e+00,7.109042046e+01
2.565858647e+01,7.834033373e+01,9.350532568e+01,7.072625516e+01,5.659761658e+01,9.581636703e+01,6.898453596e+01,8.964677120e+00,4.844427934e+00,9.780452289e+01,2.117997360e+01,3.274680031e+01,7.455091405e+01,8.618827823e+01,5.534325246e+00,2.200106374e+01,4.104485893e+01,4.271871163e+01,3.549579386e+01,3.709293873e+00,8.020348478e+01,9.644391292e+01,3.833612183e+01,6.794998353e+01,1.772741170e+01,5.305094229e+01,4.172843260e+01,4.167463274e+01,9.188964800e+00,8.547057260e+01,1.016603644e+01,2.256864330e+01,2.793137592e+01,4.117187971e+01,9.127570694e+01,6.801450541e+01,7.713673858e+01,6.380581175e+01,4.444975234e+01,3.242320544e+01,6.085938107e+01,8.369993405e+01,5.457686030e+01,1.984462014e+01,1.204214129e+01,1.903585813e+01,6.844445413e+01,5.266292716e+01,2.448022910e+01,9.122076784e+01,6.671528783e+01,1.903679988e+01,9.583062746e+01,8.827569936e+00,4.093209579e+01,7.391665592e+01
7.329369342e-01,1.698258101e+01,3.754675050e+01,2.187576843e+01,2.325868371e+01,5.540114170e+01,7.984052190e+01,2.789615798e+01,7.116454112e+01,9.051120758e+01,9.993801056e+01,1.371755198e+01,3.516915102e+01,2.878364984e+01,9.234931748e+01,6.676626038e+00,5.197267481e+01,4.593647907e+00,1.679033734e+01,5.026862731e+00,3.723711641e+01,6.679401499e+00,6.393224329e+01,8.638560144e+01,1.250326117e+01,6.627091206e+01,3.195323402e+01,8.378667455e+01,2.321988788e+01,5.110048089e+01,8.152909793e+01,5.779990875e+01,1.443428187e+01,6.186600697e+01,8.904665443e+00,5.440969719e+00,7.673485637e+01,3.590714984e+01,6.088182329e+01,5.517710041e+00,3.870347898e+01,1.103961774e+01,8.936118109e+01,7.227671704e+01,1.371641787e+01,8.642262903e+01,2.432060791e+01,8.555181140e+01,2.024214050e+01,9.318080380e+01,2.580114227e+01,7.028092231e+01,3.567432377e+00,6.792178195e+01,2.947846088e+00,9.552600391e+01
7.606744587e+01,2.126913063e+01,1.878589209e+01,1.633930235e+01,7.748642704e+01,2.097978161e+01,1.268450943e+01,2.141918235e+01,2.633263438e+01,8.230999158e+01,8.598152215e+01,7.349784131e+01,6.378811128e+01,6.674094571e+01,8.502753866e+00,8.113025171e+01,3.158946331e+01,7.150781377e+01,6.897359725e+01,1.944278470e+01,9.735083420e+00,5.697340225e+01,7.992206303e+00,3.189242025e+01,1.082176810e+01,3.931377045e+01,9.731595526e+01,5.795381642e+01,6.095061032e+01,1.652430543e+01,5.400478344e+01,5.611238902e+01,1.553716308e+01,6.389104169e+01,6.953987843e+01,2.740838432e+01,3.250359554e+01,8.590069231e+01,7.543485533e+01,6.329065842e+01,6.582426561e+01,8.989671120e+00,1.396797137e+00,7.004535068e+01,9.396404802e+01,4.522489922e+01,7.144689784e+01,6.431257316e+01,9.501989303e+01,6.465173358e+01,7.085754861e+01,5.182499410e+01,3.184300973e+01,8.028881111e+01,7.701881806e+01,5.304902483e+01
4.576958025e+00,9.463791093e+01,3.356977500e+01,1.928688588e+01,3.942666933e+01,6.226504598e+01,5.346702153e+00,8.071528651e+01,1.374940796e+01,5.555124582e+01,3.119967255e+01,9.906836903e+01,1.107228293e+01,8.106270063e+01,6.141254561e+01,8.196668138e+01,5.840316718e+01,5.783533769e+01,2.575946754e+01,2.780578856e+01,5.127955504e+01,4.534226335e+01,6.143069302e+01,6.060975942e+01,1.162484244e+01,9.261431216e+01,5.778357662e+01,4.137001055e+00,4.176994814e+01,9.694776584e+01,8.647420270e+01,7.842794952e+01,1.994295634e+01,5.324794486e+01,2.952420285e+01,3.669569699e+00,1.850081737e+01,9.065213780e+00,5.972209642e+01,3.257948165e+00,9.697146919e+01,9.552594150e+01,1.102311594e+01,2.784872725e+01,2.789940061e+00,8.764982792e+01,9.463622516e+01,8.796172984e+01,2.951003640e+01,4.090641731e+01,7.243057503e+01,8.043736532e+01,5.286313772e+01,2.589154584e+01,4.715035762e+00,1.885648243e+01
5.735964221e+01,4.070324654e+01,9.338762991e+01,2.258648222e+01,2.189046680e+01,2.387947290e+00,2.690624594e+01,7.249318683e+01,6.104639298e+01,6.224417062e+01,8.240387789e+01,5.517239163e+01,8.249015294e+01,5.564144543e+00,9.548204830e+01,1.681994601e+01,1.243051022e+01,7.479543202e+01,4.704528252e+01,8.320358974e+00,9.362104297e+01,7.560295448e+01,4.533259625e+01,5.361621561e+01,3.499028544e+01,6.007261745e+00,3.614052778e+01,6.238980244e+01,4.465344096e+01,7.154240099e+01,8.402966663e+01,2.354555476e+01,7.807764839e+01,5.665909009e+01,5.288256280e+01,5.990719845e+01,8.804149253e+01,1.129342311e+01,5.385736916e+01,4.718276043e+01,7.088727767e+01,6.622364068e+01,7.562897650e+01,8.043428882e+01,5.756059312e+01,6.473305282e+01,9.807272573e+01,2.723617534e+01,9.057671168e+01,8.302390037e+01,2.012994228e+01,8.483810416e+01,8.307759926e+01,2.277297290e+00,9.267235875e-01,4.200333768e+01
4.980767197e+00,7.195702019e+01,9.169722293e+01,4.158298727e+01,7.203322265e+01,2.290182672e+01,6.741026070e+01,3.855608643e+01,7.281301305e+01,6.373774614e+01,1.350778811e+01,5.871219265e+01,7.436840561e+01,7.580306091e+01,5.831229683e+01,7.279850057e+01,8.528936646e+01,1.736001533e+01,5.669879133e+00,5.663809938e+01,8.975149142e+00,4.804011842e+01,2.982627602e+01,9.520932247e+01,4.251531146e+01,1.580161608e+01,7.158458614e+01,6.757516206e+01,7.859344201e+01,7.266992856e+01,6.995804125e+01,2.887183553e+01,8.476734846e+00,3.331003268e+01,5.852136218e+01,3.248774693e+01,7.300907816e+01,1.787766988e+01,1.207104482e+01,6.351350548e+01,3.761641171e+01,5.048491574e+01,4.634920031e+01,3.287883579e+01,7.090842885e+00,4.979571356e+01,9.634106490e+01,8.814306111e+01,9.360120362e+01,6.888457135e+01,7.815100735e+01,4.118820714e+01,4.941292338e+01,9.420068368e+01,9.841664470e+01,9.075388114e+01
1.641552814e+01,7.331021279e+01,8.473403301e+00,1.381986017e+01,6.557861571e+01,3.563794156e+01,3.785103271e+01,1.715395291e+01,7.611821903e+01,5.396664941e+01,8.403240782e+01,1.332470159e+00,6.298202270e+01,3.240579242e+01,7.143715461e+01,8.474765855e+01,8.515378698e+01,5.099338736e+01,5.133660518e+01,7.251853444e+01,4.129615602e+01,7.994253736e+01,4.946603243e+01,8.932370029e+01,4.702654828e+01,3.199054245e+01,3.322278542e+01,2.533828292e+01,8.628811166e+01,1.021974962e+01,6.357747739e+01,7.780506176e+01,8.317186829e+01,8.563165576e+01,8.922825710e+01,7.308882537e+01,3.791270518e+01,5.484920774e+00,6.821030045e+01,6.004394074e+01,8.667127459e+01,6.807946923e+01,1.781876307e+00,5.967660430e-01,9.664564625e+01,9.662875507e+01,7.973629709e+01,4.390211284e+01,8.712536959e+01,9.070460323e+01,7.228446503e+01,9.146825252e+01,9.210763042e+01,3.699737511e+01,6.034408992e+01,4.147159363e+01
7.192412195e+01,8.475398179e+01,4.775550519e+00,6.102790740e+01,6.868728616e+01,2.429262127e+01,8.531371268e+01,1.742619807e+01,4.142095415e+01,7.219108793e+01,9.650795382e+00,7.798338911e+01,4.460973775e+01,5.319958716e+01,8.426269360e+01,4.378414663e+01,1.804515987e+01,5.210399627e+01,4.736881510e+01,7.903317973e+01,7.267361703e+00,9.359956771e+01,1.520448531e+00,2.336083920e+01,8.306156979e+01,3.976777589e+00,8.385721624e+01,8.232485238e+01,7.731394493e+01,5.394600820e+01,1.329348977e+01,2.083183225e+01,8.287073588e+01,9.334731809e+01,9.890991511e+01,1.057437575e+01,6.119190676e+01,7.335159622e+01,8.036475063e+01,8.402808655e+01,9.206575870e+01,8.130887466e+01,6.486217305e+01,3.684796633e+01,7.988080285e+01,2.393127553e+01,3.930506721e+01,6.489749478e+01,9.262135352e+01,6.060424103e+01,7.708538545e+01,8.283313021e+01,4.335431857e+01,1.965640960e+01,9.807701505e+01,9.776156923e+01
9.255598828e+01,7.983434458e+01,7.681301452e+01,8.243052572e+01,9.142757223e+01,2.704328404e+00,2.688221775e+01,3.282357123e+00,2.733119241e+01,9.825217826e+01,4.801850114e+01,9.340815043e+01,6.430578043e+01,8.889558892e+01,3.358799782e+01,8.938996675e+00,4.021247279e+01,5.588552638e+01,4.341378792e+01,5.697866374e-01,5.658030151e+00,2.575341191e+01,6.033212359e+01,6.691441984e+01,5.997749792e+01,2.367971723e+01,9.018291956e+01,2.092459501e+01,4.327751464e+01,2.631531125e+00,6.834064877e+01,9.396509324e+00,8.359493312e+01,1.316913697e+01,8.334525243e+01,4.326617335e+01,9.589110926e+01,6.377393769e+01,9.739993350e+01,6.416100954e+01,1.920921887e+01,6.695001038e+01,9.847358705e+01,5.105523241e+01,5.285614049e+01,3.246353662e+01,2.993350953e+01,7.624655579e+00,4.123955861e+01,8.230958205e+01,3.894147463e+01,1.828547579e+00,5.700210497e+01,4.319577830e+01,2.515765279e+01,1.159356215e+01
2.304054274e+01,5.575609847e+01,3.772332765e+01,5.480142648e+01,3.308728636e+00,9.112394295e+00,7.592255781e+01,6.497458774e+01,7.209785787e+01,1.946057873e+00,3.129748354e+01,4.048745121e+01,4.352773195e+01,8.775974908e+01,6.160466103e+01,3.348793641e+01,3.834698012e+01,8.102357580e+01,8.893847402e+01,9.663359125e+01,9.296219197e+01,6.915118829e+01,6.837171943e+01,5.666936937e+01,2.538406087e+01,3.944415502e+01,9.130580807e+01,5.235726144e+01,7.862302340e+01,6.220826766e+01,7.236367560e+01,7.811749759e+01,2.398747095e+01,3.071523580e+01,5.005181938e+01,8.993212447e+01,4.606374306e+01,9.984944260e+01,6.762638440e+01,3.020296488e+01,6.577272402e+01,2.826164518e+01,9.472617282e+01,8.085093975e+01,5.939272101e+01,8.058043749e+01,4.134478264e+01,1.139238967e+01,9.933368163e+01,5.848828377e+01,9.734279476e+01,8.330292738e+01,4.192240096e+01,8.177552895e+01,8.533910887e+01,7.013203436e+01
4.290167227e+01,3.367668078e+01,1.215648175e+01,1.859494438e+01,7.156822311e+01,2.401159025e+01,3.800683852e+01,8.964857804e+01,7.001245121e+01,3.297966590e+01,7.790207208e+01,4.808256285e+01,3.742748932e+01,9.516022163e+01,8.144490669e+01,5.069095112e+01,1.960122773e+01,1.842229575e+01,3.749641313e+01,7.706506341e+00,8.748135420e+01,1.636653599e+01,6.728734157e+01,5.858940547e+01,3.159053951e+01,4.776298010e+01,5.723266571e+01,9.900059620e+01,1.960562676e+01,4.539441730e+01,7.249514077e+01,2.165739476e+01,4.074535901e+01,6.965664172e+00,2.901838031e+01,2.518203588e+01,2.347273105e+01,6.940302500e+00,8.954036694e+01,7.797851815e+01,1.995732987e+01,3.412516695e+01,9.992701570e+01,6.238999171e+01,6.139474864e+01,8.184051950e+01,3.261051201e+01,9.513659426e+01,4.176195533e+01,2.710368993e+01,9.891174038e+01,8.323727839e+01,2.638273736e+01,4.611443134e+01,1.892433213e+01,1.480899208e-01
1.443340423e+01,2.541909513e+01,6.937476558e+01,9.820718030e+00,9.899918741e+01,5.241115795e+01,8.320137479e+01,6.110470870e+01,9.467564853e+01,4.548271793e+01,5.024083980e+01,9.928332831e+01,7.698090563e+01,6.945334684e+01,6.341976042e+01,7.887886533e+01,3.553097465e+01,6.228907787e+01,2.880700556e+01,4.190949636e+01,7.974392989e+01,3.417394404e+01,4.188209248e+01,9.347831255e+01,3.458460301e+01,5.227147647e+01,5.478987088e+01,8.329350016e+00,9.849261114e+01,8.830687844e+01,9.272568156e+01,7.230975538e+01,6.102532038e+01,2.814997004e+00,8.595238921e+01,4.508946901e+01,1.032841159e+01,4.178051017e+01,2.586252936e+01,4.859623607e+01,3.029668733e+01,3.707016771e+01,3.260854181e+00,4.637521330e+01,5.811940101e+01,9.467449151e+01,1.479788653e+01,5.131370573e+01,5.093408081e+01,1.704985962e+01,2.482514944e+01,3.745943286e+01,3.275421373e+01,9.192443129e+01,8.743544904e+01,4.555952873e+01
6.856010426e+01,4.350370642e+01,5.253420006e+01,6.123841759e+01,3.627017028e+01,8.294946791e+01,5.463745441e+01,1.496691347e+01,6.833706170e+01,9.620622341e+01,2.153629874e+01,8.195904924e+01,3.625344773e+01,2.093022589e+01,3.884680385e+01,5.376088807e+01,9.680523805e+01,2.656312505e+01,6.923410781e+01,6.690499727e+01,7.534845226e+01,9.427742719e+01,2.275469583e+01,9.391056911e+01,8.058499772e+01,4.672414630e+01,5.395954878e+00,7.365597372e+01,5.910524453e+01,4.286045606e+01,7.418773491e+01,5.098631444e+01,4.251996913e+01,9.217613796e+01,5.639254514e+01,3.107144677e+01,4.125811856e+01,7.202199119e+01,7.891866166e+01,9.059510879e+01,5.228495280e+01,2.702565454e+00,6.138761484e+01,7.557024465e+01,3.400145319e+01,4.431569006e+01,6.282204921e+01,5.947184042e+01,3.481986537e+01,7.170985638e+01,1.878107006e+00,1.043386340e+01,9.725427598e+01,9.474484784e+01,4.370267383e+00,9.787145266e+01
6.816755556e+01,8.017989037e+01,8.628220919e+01,6.568471376e+01,6.079044112e+01,5.934968737e+01,6.332803004e+01,7.552289899e+01,9.675382668e+01,1.047446444e+01,8.762664474e+01,3.772851909e+01,4.760991393e+01,7.175615076e+01,7.657442406e+01,9.803332564e+01,7.537636599e+01,1.645022628e+01,4.676077008e+01,7.619927600e+01,2.653781942e+01,2.565715923e+01,8.464637572e+01,3.331454294e+01,6.091057715e+01,9.166424431e+01,9.345549389e+01,7.798587809e+01,3.077889677e+01,3.697403549e+01,6.579755564e+01,9.543385004e+01,4.873350336e+01,1.139741316e+01,6.977363088e+01,6.122019602e+01,1.899566300e+00,4.029485449e+01,5.459968013e+01,7.975063486e+01,5.503493311e+01,7.207753648e+01,4.871657470e+01,2.810977788e+01,1.810609633e+01,6.394028090e+01,6.397400453e+01,4.066337221e+01,2.015378064e+01,8.030002949e+01,4.348614233e+01,2.636480620e+01,1.974594158e+01,6.143455666e+01,5.950835472e+01,5.490321375e+01
7.083683289e+01,2.779547022e+01,6.335203071e+01,9.810882109e+01,3.866778328e+01,3.329204038e+01,5.983553550e+01,7.684707888e+00,5.919738052e+01,7.728520429e+01,5.308315031e+01,3.719725286e+01,2.888502590e+01,9.636878178e+01,2.389327659e+01,7.892022579e+01,4.186035922e+01,7.484144910e+01,6.140050724e+01,1.223819963e+00,4.700976339e+01,2.137550513e+01,5.067872663e+01,3.009239687e+01,9.766355829e+01,1.591940950e+01,5.782565352e+01,4.962659937e+00,3.923386546e+01,5.421573025e+01,1.457619832e+01,2.273652877e+01,7.742792512e+01,5.752638534e+01,1.299145105e+01,8.532818925e+01,9.768308277e+01,6.865145539e+01,2.543794847e+01,5.085413569e+01,9.898297251e+01,1.750443220e+01,3.692001816e+01,9.028259018e+01,1.229510603e+01,5.721932124e+01,1.721249316e+01,1.765183030e+01,3.946151583e+01,1.026800504e+01,6.904045253e+01,2.012680774e+01,9.072307758e+01,6.390047980e+01,1.666343129e+01,3.947656762e+01
8.616927094e+01,9.318806858e+01,9.170344244e+01,1.895619759e-02,2.416927475e+01,9.339363794e+01,3.043370226e+01,4.006624491e+01,4.346081796e+01,8.312204310e+01,3.977858221e+01,6.012564031e+01,4.049683339e+01,7.516468416e+01,6.245463928e+01,1.259864871e+01,4.480743868e+01,1.286981438e+01,9.704465346e+00,9.912282167e+01,2.259087312e+01,7.864356158e+00,7.488276409e+01,3.034575355e+01,3.325152849e+01,1.082204673e+00,7.715526345e+01,7.499316507e+01,6.940676522e+01,4.877172609e+01,1.483669169e+01,2.425277729e+01,8.909496280e+01,4.397159615e+01,5.650526249e+01,5.847198717e+01,7.328768114e+01,7.105269558e+01,2.809368688e+01,2.667882147e+01,4.861450020e+01,4.364611055e+01,1.293413925e+01,4.927254569e+01,9.065157045e+01,6.042886717e+01,3.842783181e+01,7.551075086e+01,4.287789707e+01,7.550418344e+01,9.519486327e+01,5.269372506e+00,6.478953296e+01,9.853571840e+01,6.370345914e+01,8.330757552e+00
9.902179634e+01,1.256596183e+01,9.449764439e+01,4.395799625e+01,6.283598150e+01,2.683929070e+01,2.276387223e+01,2.593031037e+00,6.755174681e+01,3.950874183e+01,2.289665971e+01,3.855141113e+01,9.814988132e+01,5.302512386e+00,5.761358431e+01,5.268034406e+01,1.078657577e+01,2.142225204e+01,2.804447078e+01,8.133556323e+00,7.327308685e+01,7.427429102e+00,1.394640426e+01,5.700409866e+01,6.354300234e+01,9.469577468e+00,5.496130576e+01,1.538089997e+01,2.712486815e+01,6.701868849e+01,9.420814842e+01,3.857075704e+01,7.294584441e+01,8.509085345e+01,7.308593151e+01,6.939874376e+01,4.082785834e+01,1.772259899e+01,8.927124353e+01,7.479537067e+01,8.273485145e+01,4.545261864e+01,7.690505548e+01,6.640375999e+01,3.650903348e+01,1.624152528e-02,3.665459286e+01,2.702232900e+00,5.765694427e+01,4.314620126e+01,7.295105883e+01,1.244598778e+01,3.422324640e+01,8.954595564e+01,2.897726508e+01,7.183942141e+01
9.726036814e-01,8.765723344e+01,8.927738135e+01,1.724114618e+01,1.701018337e+01,2.360290183e+01,6.632666486e+01,9.758985049e+01,6.400014958e+01,3.431908529e+01,2.767519970e+01,7.886397504e+01,8.708928993e+01,7.394017667e+01,3.911412381e+01,3.291416826e+01,3.576689570e+01,4.328236076e+01,6.796386277e+00,7.062489877e+00,8.552563426e+00,4.288119122e+01,6.953196517e+01,4.088118289e+01,7.391520185e+01,1.727952706e+01,8.199906948e+01,3.825286828e+01,2.126912047e-01,6.780282838e+01,4.335738210e+01,9.494389404e+01,1.859434204e+00,9.106514049e+00,1.927113505e+01,1.211743080e+01,5.086524099e+01,8.162491981e+01,3.743762537e+01,8.618384947e+00,8.704079665e+01,7.498987391e+01,9.040168140e+01,9.924043314e+01,1.298104102e+01,6.880593488e+01,1.994515672e+01,8.279823418e+01,1.647809782e+01,6.612572272e+01,3.799689317e+01,8.541245993e+01,7.503505068e+01,3.998671853e+01,2.402674505e+01,1.317987641e+01
2.896701659e+01,9.555086239e+01,3.628981392e+01,3.070403405e+01,9.642726248e+01,5.992202016e+01,1.973805078e+01,8.745508301e+01,5.120192435e+01,3.446135724e+01,6.360636612e+00,2.175660026e+01,8.620862436e+01,8.660042121e+01,9.806997176e+00,1.760138995e+01,4.954270662e+01,9.263804103e+01,9.273859435e+01,4.006620079e+01,9.098191891e+01,1.351218334e+01,6.937433786e+01,6.715169763e+00,4.305331301e+01,1.646343969e+01,5.530165669e+01,6.625450035e+01,5.496625015e+00,9.750753858e+01,5.124439035e+01,2.524211475e+00,3.923979290e+00,3.406274633e+01,6.434460125e+01,1.283113010e+01,1.222360858e+01,2.752531280e+01,6.225454684e+01,4.208163354e+01,3.777603776e+01,8.954797719e+01,3.531334283e+01,7.544259758e-01,6.888973068e+01,4.755950428e+01,1.018944398e+01,5.718170259e+01,1.165319753e+01,3.676152750e+01,1.631754166e+01,7.656752425e+01,7.889041257e+01,6.682860514e+01,2.472255255e+01,9.413707282e+01
5.702621273e+01,8.337426915e+01,3.600445545e+01,4.023701962e+01,6.149008030e+01,2.987799162e+01,8.678838928e+01,4.012127604e+01,8.100472835e+01,6.371304727e+00,2.304084237e+01,1.489664115e+01,6.856249922e+00,4.516719769e+01,8.738866219e+01,3.360789071e+00,9.070529407e+01,9.687546366e+01,6.052089866e+01,9.161785136e+01,2.558442781e+01,6.179111025e+00,7.926641210e+01,1.764653100e+01,8.644060893e+01,1.037317607e+01,2.282793841e+01,2.457934926e+01,6.588211198e+00,4.623149931e+01,7.335049063e+00,7.801655130e+01,8.610973705e+01,4.205193858e+01,2.666303425e+01,4.706627565e+01,7.687907745e+01,6.691901603e+00,4.905002302e+01,2.655029318e+01,6.837487071e+01,3.894804203e+01,4.682861775e+01,5.331884069e+01,5.618183805e+01,1.306803360e+01,7.305949940e+01,8.477237025e+00,4.606279223e+01,8.813097453e+00,8.222110068e+01,3.343123057e+01,4.350898864e+01,3.298307811e+01,7.447273256e+00,9.534696219e+01
7.464855096e+01,2.051881787e+01,8.030323064e+01,3.185090840e+00,7.378609658e+01,3.809746360e+01,2.123940370e+01,3.334801743e+01,2.407568452e+01,9.250248382e+00,8.353991671e+00,9.422623753e+01,2.404423050e+01,1.189589718e+01,1.799345914e+01,4.510200965e+01,1.950802360e+00,4.595337650e+01,3.463796344e+01,8.366793715e+01,8.155242453e+01,4.046409290e+01,8.355371447e+00,3.462012498e+01,7.847468243e-01,1.536623520e+01,8.460849643e+01,9.227809420e+01,1.261187316e+01,5.853704391e+01,5.663038459e+01,5.523689513e+01,9.657607105e+01,2.447299875e+01,2.682607599e+01,7.702455672e+01,6.410085705e+01,2.196937779e+01,7.207074904e+01,8.198593976e+01,3.694980487e+01,7.370906029e+01,4.908086895e+01,9.874303875e+01,7.670795343e+01,1.868155710e+01,3.136142626e+01,2.471409393e+01,2.240843464e+01,3.331950661e+01,5.945310787e+01,3.883186834e+01,2.799521432e+01,9.003205188e+01,3.940888990e+01,4.540987245e+01
7.062821271e+01,7.797068169e+01,1.588591002e+01,9.727901901e+01,5.404074262e+01,7.919224907e+01,6.496529707e+01,8.290884575e+01,1.418465052e+01,3.073064052e+01,8.276434976e+01,7.636966540e+00,6.145428793e+00,9.061184627e+01,6.426692691e+01,5.017959774e+01,5.648534421e+00,3.456593948e+01,7.181868269e+01,7.195144345e+01,8.009708224e+01,3.847928642e+01,5.236128873e-01,3.913721743e+01,2.389616787e+01,8.002867316e+01,3.367612893e+01,7.594086576e+00,1.879720496e+01,8.019674681e+01,4.412407084e+01,7.289078786e+00,6.013327573e+01,2.316049288e+01,6.698617400e+01,4.694165920e+01,5.529112897e+01,2.897096059e+01,2.453827207e+01,8.339938401e+01,1.034655196e+01,6.371665906e+01,6.354304234e+01,3.034353696e+01,8.756315047e+01,8.936464754e+01,9.219459661e+01,8.367611149e+01,7.791653523e+01,5.399767763e+01,6.799599540e+01,6.264454673e+01,3.294873582e+01,1.095537675e+01,6.358068995e+01,9.899700863e+01
6.661317705e+01,3.071790967e+01,8.967076315e+01,3.858711025e+00,6.669312271e+01,5.577848038e+00,2.136893486e+01,4.640528608e+01,3.679460400e+01,2.607103431e+01,7.762167726e+01,4.775290135e+01,1.778140813e+01,6.429503439e+01,7.193725282e+00,4.310778368e+01,9.601610348e+01,6.925363329e+00,4.970639876e+01,9.976005850e+01,7.937917317e+01,6.684701188e+01,6.815012056e+01,9.456887121e+01,3.050615583e+01,9.402796877e+01,6.670933969e+01,8.426724732e+01,2.337389082e+00,2.813551768e+01,1.932939361e+01,9.667122485e+01,2.825849426e+01,5.112174285e+01,1.698731623e+01,4.435983456e+01,4.628730710e+01,5.097649393e+00,1.371576761e+01,7.927075266e+01,2.082086878e+01,2.486940370e+01,3.300352184e+01,9.516833211e+01,3.439979922e+00,2.416628101e+01,5.152275440e+00,9.090697905e+01,3.363784992e+01,9.205322969e+01,5.233679615e+01,4.004112783e+01,7.769764553e+01,4.539210368e+01,2.980291821e+01,3.620490149e+01
