v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49
1.335343697e+01,2.749073790e+01,2.720741055e+01,8.206937611e+01,4.399338771e+01,7.119889041e+01,2.517980088e+01,6.338362703e+00,2.836994227e+01,4.054917656e+01,5.807865685e+01,9.634377285e+01,9.252031826e+01,3.431196850e+01,8.846289210e+01,2.338083543e+01,5.558761313e+01,9.822736620e+01,9.759656808e+01,2.115456475e+01,8.522730758e+01,7.978386453e+01,1.693149000e+01,4.216506281e+01,1.391513125e-01,6.900384130e+00,6.374395253e+01,6.259411760e+01,3.298016492e+00,8.288354240e+01,1.862315829e+01,2.077673366e-02,3.249822120e+01,6.000114269e+01,7.574777142e+01,3.267512778e+01,7.604420497e+01,6.810270565e+01,5.497703009e+01,2.376135205e+01,2.731160036e+01,5.739136616e+01,4.022779154e+01,2.869669855e+01,6.353138255e+01,9.463402104e+00,3.078572909e+01,2.917282871e+01,4.581617096e+01
2.747547993e+01,3.566554558e+01,3.484598294e+01,6.998123894e+01,7.650087289e+01,3.353201808e+01,7.867830949e+01,5.700949031e+01,1.089671222e+01,2.178313182e+01,6.764895939e+01,8.731039952e+01,3.694696224e+01,5.019155875e+01,4.185690148e+00,1.852737299e+01,6.639409385e+01,2.798027423e+01,3.959334508e+01,1.652181076e+01,9.250705968e+00,9.152367247e+01,5.730157311e+01,6.836185586e+01,8.126214813e+01,6.825565849e+01,6.433110376e+01,2.278504331e+01,4.376782493e+01,8.399910064e+01,1.516339352e+01,5.635477636e+01,6.728556124e+01,2.347940925e+01,6.597286248e+01,6.025706670e+01,8.220593006e+01,9.887700096e+01,4.803032314e+01,5.063604811e+01,3.767383013e+01,1.538425245e+01,4.801942164e+01,9.074661348e+01,9.699088125e+01,6.673602368e+01,3.826799283e+01,6.031011102e+01,1.297932876e+01
1.399642776e+00,6.445273135e+01,3.861686292e+01,2.040767524e+01,1.463693596e+01,4.477887044e+01,2.835581424e+00,7.675964326e+01,5.768763283e+01,6.714791719e+01,7.718247348e+01,3.281127446e+00,5.014298123e+01,7.112290127e+00,1.861962246e+01,5.623979855e+01,4.711287489e+01,2.884990675e+01,9.983789013e-03,9.054708030e+01,4.956667457e+01,3.554045430e+01,2.695684425e+01,1.116729190e+01,2.704342340e+01,3.530374523e+01,3.053656164e+01,1.180458873e+01,6.396676149e+01,1.967185182e+01,6.038798192e+01,9.811673738e+01,2.616329505e+00,9.516370211e+01,7.074079405e+01,8.596667069e+01,4.771732977e+01,7.731253553e+01,4.205835907e+01,9.567816194e+01,3.630769480e+01,5.428861794e+01,8.431460966e+01,5.115840845e+01,4.973251085e+01,1.649326004e+01,2.921591775e+01,8.554985127e+00,2.784458352e+01
2.571947639e-01,9.187620715e+01,6.849601260e+01,1.253942830e+01,7.816461545e+01,4.709744785e+01,1.475881517e+01,6.382821358e+01,5.393558070e+01,9.276114111e+01,4.760722840e+01,2.367583279e+01,4.657807251e+01,8.891403823e+01,6.481896201e+01,2.033173279e+01,6.192618142e+01,6.393806787e+00,6.063482309e+01,4.004362758e+01,5.739159443e+01,6.023044964e+01,9.620388080e+01,2.098212141e+00,1.549325670e+01,9.956049036e+01,7.591870266e+00,1.968773948e+01,5.643925598e+01,3.548458055e+01,1.319626042e+01,6.414267040e+01,1.076021982e+01,6.242248432e+00,9.992124505e+01,1.697803627e+01,8.722671721e+01,3.944073629e+01,5.163358835e+01,6.873998960e+00,5.376410706e+01,1.488888821e+01,2.605630940e+01,3.437582579e+01,1.941068905e+01,7.887209564e+01,7.133558409e+01,5.848428587e+01,4.313760452e+01
1.000312144e+01,7.197562645e+01,7.375836789e+01,1.479976726e+01,6.856297033e+00,3.518513372e+01,2.179332285e+01,3.005581716e+01,1.762401995e+01,6.646874107e+01,8.823654655e+01,1.847068849e+01,6.363085010e+01,5.078068696e+00,7.744944064e+01,5.908896938e+01,5.410949857e+01,9.438871414e+01,9.639525779e+01,6.289828354e+01,7.942419472e+01,2.332629602e+01,3.059972265e+01,4.817670998e+01,2.691178011e+01,4.343795795e+01,3.874793409e+00,8.976018409e+01,9.167367064e+01,8.993123214e+01,8.729674955e+01,6.444035342e+01,7.675868724e+01,2.473040473e+01,6.237143567e+01,6.610686143e+01,8.931622584e+01,8.233423569e+01,7.465891207e+01,1.559806523e+01,4.967457166e+01,8.087618760e+01,2.713946173e+01,5.520061032e+01,5.039983946e+01,2.479807143e+01,9.658785423e+01,6.603498671e+01,4.946499119e+01
8.918073717e+01,8.116461706e+01,1.858589690e+01,8.312659049e+00,6.115446006e+00,6.273726723e+01,2.893431300e+01,9.459436122e+01,1.493051629e+01,6.413840574e+01,1.631057938e+00,5.902339588e+00,8.682475446e+01,6.642624140e+01,7.994116119e+01,8.984897786e+01,7.011919219e+01,3.481576098e+01,4.396101624e+01,1.816140141e+01,4.764878501e+01,2.090132535e+01,7.845578639e+01,1.199212642e+01,3.839182284e+01,1.499878876e+01,8.704976713e+01,8.164078760e+01,4.161097531e+01,5.157675993e+01,5.130804502e+01,4.290421243e+01,2.885173926e+00,5.396502210e+01,4.038457579e+01,4.691453186e+01,2.285210816e+00,6.499969143e+01,8.174174903e+00,9.700337236e+01,7.002852824e+01,8.629244395e+01,4.749789867e+01,8.242862016e+01,7.487195806e+01,3.708480757e+00,4.530136126e+01,8.223524781e+01,2.468943626e+01
1.587637913e+01,3.064924808e+01,8.499629542e+01,1.304494128e-01,5.993997542e+01,7.231848588e+01,4.824099618e+01,6.206595456e+01,9.818815929e+01,7.727862437e+01,5.178176551e+01,3.537072247e+01,9.139453588e+01,6.052330661e+01,1.407825574e+01,6.277882369e+01,4.499319556e+01,1.750887158e+01,9.981797099e+01,9.836543474e+01,2.366148254e+01,6.292274919e+01,7.832946428e+01,8.729693129e+01,5.134862097e+01,6.544128871e+01,7.700985250e+01,4.230821458e+01,8.400427800e+01,6.418048270e+01,6.363076764e+01,9.338066932e+01,8.989140188e+01,5.696440795e+01,8.039557269e+01,8.258387392e+01,2.864838162e+01,5.310237820e+00,5.612784685e+01,8.440509244e+01,9.090194700e+01,1.080906123e+00,8.026896104e+01,6.118583982e+01,3.945961658e+01,8.523755919e+01,9.229050000e+01,4.137336506e+01,2.243056537e+01
5.207599894e+01,1.069649792e+01,1.657242158e+01,5.915948651e+01,5.402251739e+01,1.652930792e+01,8.368269619e+01,2.716695372e+01,1.611276468e+01,8.862802644e+01,1.032681834e+01,3.609584242e+01,9.435459976e+01,9.881739314e+01,1.370414372e+01,4.840530823e+01,3.992417661e+01,8.365655226e+01,9.153276746e+01,8.786029188e+01,3.971200813e+01,1.730545034e+01,7.611553580e+01,5.716582534e+01,6.296644293e+01,3.441512688e+01,6.749655801e+01,1.734934264e+00,1.893183515e+01,8.445389262e+01,4.724361029e+01,8.716007235e+01,4.800858589e+01,3.468706880e+01,3.762034204e+01,1.825524294e+01,2.822602476e+01,8.339982926e+00,9.169801669e+01,4.820072785e+01,5.955443671e+01,3.365846936e+01,3.825036632e+01,6.814068777e+01,7.308711976e+01,8.747911010e+01,7.011458339e+01,3.531173929e+01,2.755741672e+01
3.778446727e+01,7.388265455e+00,2.200402424e+01,5.149085409e+01,5.005011142e+00,4.798740824e+01,5.310930540e+01,4.371929267e+01,8.884424393e+01,1.488250391e+01,2.044581185e+01,7.661367248e+01,9.007252852e+01,7.515163426e+01,9.962477023e+01,3.978082151e+01,6.497740156e+01,3.582780838e+01,6.200417790e+00,2.588008680e+00,4.785357979e+01,9.836591854e+01,9.224564930e+01,9.564443519e+01,2.346512132e+01,9.282229816e+01,2.811790882e+01,9.848873276e+01,7.971495946e+01,4.834702197e+01,9.159483554e+01,6.313279676e+01,3.781097868e+01,9.602578698e+01,1.567789885e+01,5.979374466e+01,5.854951272e+01,4.035784725e+01,9.203843452e+01,6.491834928e+01,2.295648645e+01,7.103361494e+01,4.763519960e+01,1.794356282e+01,7.851257303e+01,9.371880470e+00,1.967402564e+01,2.713718971e+01,3.098732325e+01
3.748337154e+01,5.891588847e+01,8.850133615e+01,4.799679841e+01,6.873027448e+01,7.021074713e+01,8.053022045e+01,4.739929200e+01,1.328922705e+01,8.114730386e+01,4.960078237e+01,9.892043297e+01,6.628156386e+01,7.352546664e+01,2.694817594e+01,3.541690463e+01,4.041918591e+01,1.247572199e+01,9.532654615e+01,7.411464232e+01,5.341365008e+01,5.293049975e+00,8.742526689e+01,8.479574055e+01,4.936626197e+01,4.303259002e+01,4.241512974e+01,2.555955305e+01,7.109538302e+01,1.373674786e+01,8.926874526e+01,9.011972420e+01,4.579421436e+01,6.729935514e+01,4.831559432e+01,9.901890667e+01,6.524696909e+01,7.992538772e+01,8.887619294e+01,5.721923102e+00,9.601227613e+01,4.986891322e+01,2.814825565e+01,7.445382940e+01,8.322046778e+01,3.585882563e+01,4.231714424e+01,8.301970813e+01,3.894513403e+01
5.128519927e+00,4.429134418e+01,8.813448640e+01,7.406290764e+01,3.420002907e+01,2.421544627e+01,3.696441280e+01,5.881395357e+00,4.242072882e+01,1.289787115e+01,4.348803343e+01,2.679732339e+01,2.740346547e+01,1.726017341e+01,5.413135632e+01,4.937107072e+01,5.779865695e+00,2.263736222e+01,2.653236846e+01,1.026545892e+01,8.650255843e+00,3.983767383e+01,8.388611676e+01,8.845457884e+01,3.222476553e+01,9.168149497e+01,8.063673479e+01,8.132301216e+01,1.649677269e+01,6.425400849e-01,8.293640345e+01,7.232721203e+01,5.030610898e+01,5.904872053e+01,2.163719636e+01,4.993407577e+01,3.284579055e+01,4.559329413e+00,6.058061747e+01,4.425534797e+01,7.257678432e+00,9.940846667e+01,4.561659693e+01,9.540588880e+01,5.765202370e+01,8.798802402e+01,7.724748446e+01,7.041634856e+01,9.123537577e+01
4.830587302e+01,4.978720103e+01,9.055056710e+01,7.903795585e+01,5.883954741e+01,7.913152463e+01,3.090876259e+00,7.923074681e+01,9.718888189e+01,1.755098146e+01,1.079217077e+01,4.628331443e+01,6.394557975e+01,9.683333511e+01,6.766612922e+01,3.507627596e+01,3.058115976e+01,4.581382249e+00,8.826025313e+01,6.916704347e+01,3.392383697e+01,8.852325289e+01,6.568645719e+01,5.237926739e+01,1.663608656e+01,3.284705898e+00,5.083158507e+01,2.732275916e+01,8.704465346e+01,8.276010631e+01,9.932415683e+01,1.263581274e+01,9.893028959e+01,1.744669834e+00,3.774022799e+01,2.593318768e+01,1.373330629e+01,1.792292087e+01,6.065241121e+01,6.624203499e+01,1.103544987e+01,8.369243734e+01,6.531292040e+01,7.754646672e+01,3.801611345e+01,6.684680723e+00,8.717774605e+00,5.518765264e+01,8.878666361e+01
7.117424391e+01,3.190176754e+01,6.287926486e+01,9.588957904e+01,3.832626770e+01,4.491015724e+01,1.520917005e+01,7.293055660e+01,8.933032444e+01,8.794683385e+01,7.103076731e+01,8.074841979e+00,8.383119522e+01,7.160048335e+01,1.744994053e+01,5.328612558e+01,5.050838784e+01,7.808962002e+01,2.987082437e+01,6.755528268e+00,9.674832215e+01,1.134354306e+01,3.774568950e+01,8.381366368e+01,8.802959154e+01,4.783881575e+01,6.542906976e+01,8.722217952e+01,5.494308586e+01,1.426406457e+01,5.072292951e+01,4.192808974e+01,8.697941193e+01,6.990912917e+00,3.247585382e+01,7.961644387e+01,6.509465945e+01,8.119893750e+01,3.023129710e+01,3.906830279e+01,9.291529023e+01,1.181760581e+01,6.138102731e+01,5.336797495e+01,3.069331246e+01,5.092036558e+01,1.381099507e+01,2.612185163e+01,4.840097879e+01
1.927611913e+01,1.567885807e+01,6.913354225e+01,9.973721207e+01,8.116104188e+01,6.864677714e+01,5.604844719e+01,8.948569405e+01,8.238562409e+01,8.040629469e+01,3.779625270e+01,6.105459709e+01,6.806298372e+01,6.664339769e+01,9.270749955e+01,8.587101984e+01,3.800002990e+01,9.954171906e+01,5.388513457e+01,1.740110460e+01,7.426526187e+00,4.496647884e+01,2.068351162e+01,8.292001887e+01,5.568975152e+01,5.542285935e+01,9.826348953e+01,5.402794213e+01,3.187322793e+01,7.881062451e+01,1.990475618e+01,5.307634315e+01,7.976959755e+01,8.463358350e+00,9.396664657e+01,4.379439661e+01,2.070429311e+01,6.572243686e+01,8.308263756e+01,8.508228986e+01,1.041662068e+00,6.197523509e+01,8.520869265e+00,3.014549985e+01,3.690684687e+01,7.794215653e+01,9.906816791e+00,7.730656368e+01,7.691195974e+01
5.454797527e+01,3.793600045e+01,1.780800571e+01,6.654440140e+01,3.025138991e+01,1.705618294e+00,4.873258661e+01,3.317977361e+01,1.609229888e+00,5.021209996e+01,1.191129814e+01,3.847503182e+01,8.786006270e+01,5.702123377e+01,5.967557439e+01,6.788235532e+01,8.085910749e+01,9.612357462e+01,4.895383473e+01,7.425837290e+01,3.183590593e+01,4.550919896e+01,6.434533718e-01,4.392538369e+01,1.836615491e+01,9.101830494e+01,5.303818647e+01,9.795010372e+00,3.541766574e+01,8.075759393e+01,8.047954352e+01,3.130878815e+01,8.086215781e+01,4.916912143e+01,2.624140364e+01,6.136133074e+01,7.408994549e+01,5.402833484e+01,4.385278741e+01,6.697621075e+01,3.485563940e+01,1.330052964e+01,7.507728891e+01,5.907145185e-01,6.830063372e+01,8.655611401e+01,3.437964239e+01,6.230115688e+01,6.714086063e+01
1.599972552e+01,5.152424569e+01,5.927672654e+01,6.627077733e+01,3.813035097e+01,7.700864308e+01,9.457809343e+01,2.305934172e+01,2.993301200e+01,1.357772345e+00,2.966617518e+01,7.256220558e+01,2.782572622e+01,5.030635635e+01,9.462856416e+01,2.202484454e+01,9.589006461e+01,4.274414420e+01,5.450738853e+01,7.720092510e+01,6.900518958e+01,5.885206121e+01,9.849571802e+01,2.527051084e+01,7.465062811e+01,1.309188539e+01,4.652134928e+01,5.841681209e+01,6.233511069e+01,1.478522615e+01,4.365773519e+00,4.909847498e+00,5.545806992e+01,8.326284285e+01,3.497957919e+01,7.617681372e+01,3.974779188e+01,4.395694496e+01,6.541658562e+01,8.731360224e+01,3.751263232e+01,4.479212505e+01,8.167539170e+01,6.383683607e+01,3.325423674e+01,4.384227511e+01,3.988060373e+01,6.027447201e+01,5.129448366e+01
6.764520403e+01,9.758267090e+01,6.655419983e+01,8.486282945e+01,5.271483982e+00,2.662975777e+01,4.632952668e+01,3.176859360e+01,3.537239478e+01,5.616863340e+01,4.008468129e+01,2.995727989e+01,7.470305181e+01,8.908669034e+01,6.051642130e+01,1.604961563e+01,6.475951403e+01,8.244379568e+00,1.611305942e+01,8.947839910e+01,6.445974382e+01,4.033793469e+00,8.252081558e+01,7.815555353e+01,9.768819470e+01,5.740399780e+01,1.648562947e+01,8.319933805e+01,8.898969155e+01,5.627816791e+01,4.491807187e+01,5.866410765e+01,8.787296429e+01,3.596042674e+01,4.261152689e+01,3.942713197e+01,9.338580166e+01,6.293018652e+01,5.541705234e+01,1.626709488e+01,3.557196163e+01,2.812833943e+01,5.011004680e+01,4.537382306e+01,6.583936059e+00,3.186287056e+01,2.305906904e+01,5.761979222e+00,8.247557030e+00
8.725514483e+01,7.913123187e+01,3.554158799e+01,5.083872604e+01,4.325123370e+00,4.201481756e+01,9.619452017e+01,5.015383777e+01,7.688298296e+01,3.729337583e+01,2.414295030e+01,9.610566922e+01,3.738559402e+00,1.356013862e+01,5.085561759e+01,9.324159877e+01,5.668424425e+01,4.812348775e+00,6.123571241e+01,3.871297893e+01,9.489510541e+01,4.319547306e+01,5.341168426e+00,9.219336462e+01,5.992308746e+01,2.401073797e+01,6.824372493e+01,3.532140877e+00,5.102636750e+01,6.837311735e+01,9.420130425e+01,2.079321021e+01,5.176694455e+01,7.970293597e+01,9.249927801e+01,3.844386566e+01,6.975957716e+01,4.983562551e+01,3.792356453e+00,5.057155812e+01,2.017703540e+01,6.036123471e+01,5.948327181e+01,9.269387308e+01,3.001374031e+01,1.423585374e-01,9.334187677e+01,3.687788479e+01,4.645462184e+01
9.931804354e+01,3.486789382e+01,1.247769951e+01,4.204595761e+01,6.076138041e+01,9.976728114e+00,1.487836948e+01,1.339001087e+01,5.377334341e+01,9.823599414e+01,2.636977665e+01,9.243817843e+01,4.001396699e+01,8.265846622e+01,9.834437062e+01,7.772329659e+01,4.590406263e+01,7.551342186e+01,2.168159744e+01,7.140460125e+00,4.143122143e+01,1.017496731e+01,6.107288736e+01,4.560563130e+01,1.847710881e+01,9.648384826e+01,7.358548857e+01,8.038652031e+01,8.758888156e+01,4.114503300e+01,5.184080893e+01,4.357965595e+01,1.282470119e+01,5.482345644e+01,6.101373931e+00,1.580289290e+01,9.369607711e+01,1.361638919e+01,3.030197404e+00,5.258258162e+01,4.189895160e+00,1.747658426e+00,3.185858128e+01,1.202996065e+01,2.735915264e+01,3.367334477e+01,6.336957945e+01,1.667067595e+01,1.365819158e+01
6.298339524e+01,4.208226752e+01,1.888174828e+01,4.256519142e+01,9.696870576e+01,1.819532844e+01,6.603039461e+01,5.984695219e+01,2.162082942e+01,6.092363717e+01,8.711200617e+01,5.389207011e+01,4.151502745e+01,1.267955288e+01,4.077008794e+01,7.422337355e+01,4.613725114e+01,1.031149388e-02,1.857397477e+01,5.714099988e+01,6.652431677e+01,8.796208769e+01,1.416823393e+00,2.072617183e+01,4.110070587e+01,1.889503639e+01,9.748581714e+01,5.648259527e+01,4.440411595e+01,5.912713512e+01,2.193149351e+01,8.379341417e+01,7.942690250e+01,5.892806012e+01,3.245440516e-01,5.114874836e+01,5.936661302e+01,8.586916594e+01,4.513663548e+01,2.932949571e+00,6.892177292e+01,4.225753424e+01,2.442744468e+01,3.368855624e+01,6.850456475e+01,7.317314313e+01,6.769841332e+01,9.989163198e+01,7.527204960e+00
1.659726055e+01,7.796424633e+00,8.822077678e+01,7.912528728e+01,3.046236327e+01,4.536144244e+01,2.780743689e+01,9.256021295e+01,5.653293798e+01,8.397489346e+01,8.242985011e+01,6.701015403e+01,9.468780237e+01,2.561543404e+01,8.154860210e+01,6.164395650e+01,6.941285352e+01,9.633193334e+01,8.586462259e+00,4.984918091e+01,3.322430427e+01,2.155448871e+01,5.626269732e+01,2.942163265e+01,8.950005128e+01,3.029715637e+01,3.523899115e+01,1.676968818e+01,6.599490681e+01,5.132998414e+00,3.570874538e+01,7.470811421e+01,5.474065116e+01,5.657177122e+01,2.504799241e+01,8.295539602e+01,1.101290995e+01,8.858176925e+01,9.343380707e+01,3.933797679e+01,1.860048540e+01,8.863703762e+00,2.875137526e+01,7.821065998e-01,2.515755606e+01,5.513894089e+01,8.260049573e+01,5.000401412e+01,1.406409396e+01
6.910868184e+01,5.972025401e+01,7.638427077e+01,3.025720422e+01,2.053811024e+01,2.455352201e+00,4.705109921e+01,6.696707518e+01,9.652841637e+01,3.370985614e+01,9.061038232e+01,3.349707137e+01,6.423738674e+01,4.720614268e+01,4.879339734e+01,8.221644830e+01,6.518667245e+01,9.586031328e+01,2.846910744e+01,4.582274071e+01,8.718940253e+00,7.783522637e+01,8.933165336e+00,6.491782450e+01,1.140255068e+01,9.824676346e+01,7.796181869e+01,6.667739369e+01,4.413573822e+01,5.553698351e+01,5.621910977e+01,7.272558058e+01,9.298782241e+00,6.378352432e+00,5.418686021e+01,7.187501994e+01,4.004799448e+01,9.103449422e+00,5.625503296e+01,2.629660408e+01,4.749173149e+01,6.741795556e+01,4.834329769e+00,7.296397630e+00,3.619054472e+00,5.970209312e+01,9.359476833e+01,3.332933331e+01,5.950009898e+01
9.514291500e+01,8.471694811e+01,2.133596400e+01,4.007109506e+01,5.345432178e+01,2.728031053e+01,1.071993041e+01,8.917987139e+01,4.264376020e+01,9.358947991e+01,1.697727098e+01,5.639503259e+01,8.390923905e+01,5.867869153e+01,2.092805753e+00,2.461229427e+01,2.771876973e+01,5.976579058e+01,3.975788780e+00,7.292158722e+01,6.815880758e+01,5.355422633e+01,4.395324952e+01,7.039749577e+01,7.870617895e+01,9.826309185e+00,9.536635458e+01,8.434939219e+01,8.803582135e+01,9.757075176e+00,4.341858267e-01,6.194320718e+01,5.133387760e+01,2.300952267e+01,5.548191699e+01,7.935896837e+00,4.601608113e+01,1.127876097e+01,5.729520912e+01,7.438918138e+01,9.630842090e+00,1.566939133e+01,4.137219566e+01,9.445125917e+01,3.390535627e+00,9.364083332e+01,7.350279841e+01,9.506886731e+01,4.093023707e+01
7.167903999e+01,4.154374447e+01,6.148945693e+01,3.745702997e+01,4.712835973e+01,7.143947460e+01,8.634257917e+01,5.045604418e+01,1.810105158e+01,2.095765105e+00,1.458957097e+01,3.135386815e+01,4.128538380e+01,7.799269085e+01,9.077619617e+01,6.995535001e+01,7.385790312e+01,3.964180923e+01,5.996917179e+01,4.382837175e+01,3.252369491e+01,7.268333557e+01,5.344002687e+01,7.831908858e+01,6.230260178e+00,2.344828485e+01,7.786325719e+01,9.865839841e+00,7.117273977e+01,8.374712743e+00,1.581686036e+00,1.488238376e+01,7.032532288e+01,1.168762294e+00,9.972843499e+01,6.856731337e+01,4.693962346e+00,2.144734607e+01,6.856835988e+01,6.017633695e+01,9.779992613e+01,7.508918287e+01,6.865379005e+00,8.101463143e+01,8.384235151e+01,3.737133542e+01,6.723984831e+01,5.595379922e+01,5.570672171e+01
9.646531918e+01,4.757195986e+01,4.937453903e+01,5.237248654e+01,8.443962635e+01,9.125543407e+01,7.195786132e+01,5.389480139e+01,4.813762230e+01,6.944749953e+01,8.358977235e+00,4.010652115e+01,9.214782146e+01,9.507514543e+01,7.521333335e+01,3.811564009e+01,1.098340607e+01,3.555356276e+01,5.969462367e+01,3.063169234e+01,8.872820038e+01,1.460041599e+01,2.700832558e+01,5.292410038e+01,7.282391237e+01,3.045805306e+00,1.500428513e+01,8.620833837e+01,9.046962948e+01,5.224662604e+00,2.321296516e+01,8.975251575e+01,8.265590521e+01,3.331122418e+01,8.678023183e+01,2.831411603e+01,4.425607700e+01,8.926126896e+01,9.139498542e+01,7.941965105e+01,6.139204832e+01,1.121380055e+01,7.748774536e+01,2.968999580e+01,7.313630567e+00,6.183327586e+01,1.796201262e+01,4.190414485e+01,9.832572448e+01
9.334984817e+00,4.832919256e+01,8.883543288e+01,5.280705388e+01,7.604893310e+01,9.120651216e+00,9.008520853e+01,1.868771289e+01,4.327479374e+01,9.112928917e+01,7.186787092e+01,5.475939907e+01,9.478563811e+01,2.826482303e+01,4.807501371e+01,7.731390733e+01,2.463476090e+01,2.933173235e+01,5.688835611e+01,8.766023011e+01,4.927557714e+01,9.050050264e+01,1.657212672e+01,4.826761265e+01,9.834572326e+01,5.641359784e+01,9.076393256e+01,9.125642260e+01,5.637369459e+00,3.437984751e+01,4.146041286e+01,3.275669829e+01,6.780715146e+01,6.392715477e+01,9.129690299e+01,5.226335844e+01,6.186276060e+01,3.042002061e+01,7.147098039e+00,6.743079153e+01,8.343863132e+01,9.690558955e+01,3.124501797e+01,5.350346405e+01,3.454512225e+01,2.676654626e+01,7.435993239e+01,6.067049979e+01,4.770656290e+01
3.488290110e+01,9.930175030e+01,3.198478973e+01,1.603966288e+01,3.341650246e+01,6.983426278e+01,4.249263304e+01,4.243803131e+01,4.755859807e+01,5.507695761e+00,4.200417125e+01,4.916053986e+01,1.463603692e+01,3.631834708e+01,2.684646160e+01,6.336881245e+00,4.172957367e+01,1.528556044e+01,4.628272146e+01,4.356491928e+01,2.764773726e+00,1.999970739e+01,3.187819090e+01,6.920131103e+01,5.805767551e+01,3.279100543e+01,5.367925482e+01,5.155922235e+01,6.501094547e+01,5.146308360e+01,6.490727001e+01,9.698908870e+01,5.750321105e+01,7.876128049e+00,9.184677487e+01,5.177886098e+01,4.045414325e+00,8.877177430e+01,8.779800873e+01,6.204273634e+01,1.156835734e+01,1.310387424e+00,7.682421436e-02,2.959700242e+01,2.224670116e+01,2.622258697e+01,3.658828706e+01,4.344276894e+01,2.580600871e+01
