v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29
4.590169967e+01,5.006006982e+01,6.486409715e+01,6.942574083e+01,1.311841931e+01,2.967066839e+01,5.235301725e+01,9.332049603e+00,2.602939742e+00,1.570949212e+01,9.175308572e+01,4.958129474e+01,4.205104181e+00,2.776709408e+01,4.905710568e+01,7.517256714e+01,4.794593885e+01,3.716470341e+01,3.076874455e+01,6.667285215e+00,1.165118749e+01,9.420313089e+01,9.168686405e+01,4.626599137e+01,7.166389030e+01,8.004484698e+01,3.508854482e+01,3.166277368e+01,1.959376437e+01
6.955371885e+01,6.110549091e+01,7.498223726e+01,3.248633921e+01,4.851859087e+01,5.564733127e+01,9.428936139e+01,3.373854235e+01,2.138041833e+01,4.720761022e+01,9.781656776e+01,8.587042562e+01,2.515992727e+01,8.309626960e+01,2.388031962e+01,4.937702648e+01,6.654898973e+01,8.764188009e+01,2.314480638e+01,8.329590496e+01,3.291257339e+01,3.106920351e+01,2.726668264e+01,6.144212395e+01,2.808145098e+01,9.870166176e+01,2.964995044e+01,6.940099439e+01,2.634647424e+01
4.365830356e+01,2.915633048e+01,2.661330751e+01,9.289662789e+01,1.844967003e+01,9.246456067e+01,3.701427219e+01,5.040149158e+01,7.809315210e+01,2.692637007e-01,6.978860113e+01,6.828533456e+01,8.531410404e+00,7.354207877e+01,9.099501735e+01,9.475138259e+01,4.842828750e+01,8.517047407e+01,6.400801763e+01,2.497502595e+00,8.422358620e+01,8.390902210e+01,9.153079314e+01,4.294943674e+01,8.680187946e+01,6.395496648e+01,4.732615022e+01,1.695739888e+01,4.229111995e+01
9.560647954e+00,4.262606899e+01,6.210998562e+01,4.044743009e+01,5.046251880e+01,1.069231789e+01,6.578127007e+01,2.143571615e+01,9.399585304e+01,3.701671323e+01,6.574963824e+01,7.331092310e+00,7.385153706e+01,2.015336298e+01,4.919573684e+01,2.164878944e+01,8.466908662e+00,2.809296889e+01,7.336672668e+00,8.136679253e+01,2.600377875e+01,6.224023873e+01,6.937700315e+01,7.102653621e+01,2.691264418e+01,7.748643830e+01,1.059673739e+01,2.754134952e+01,6.846764737e+01
1.523071031e+01,3.904763288e+01,2.611078529e+01,1.392529907e+00,3.755844255e+01,9.976628618e+01,3.867135979e+01,8.426394784e+01,4.824284600e+01,2.995650457e+01,5.031941874e+01,1.116353202e+01,6.779438745e+01,6.212675420e+01,9.701043321e+01,2.447470496e+01,4.805102746e+01,1.373070782e+01,8.905390232e+01,8.640339673e+01,3.791764611e+01,8.248803498e+01,5.114982702e+01,1.630603582e+01,7.609860451e+01,9.341463783e+01,5.648761407e+01,3.920397563e+01,6.454550049e+00
2.530046853e+01,3.962050862e+01,7.634224894e+01,6.639882407e+01,2.198159273e+01,6.043818768e+01,5.416631120e+01,2.704616154e+01,8.729306134e+01,6.452826192e+01,3.636134096e+01,8.394993893e+01,5.087421504e+00,1.363448793e+00,2.729270289e+01,3.841659285e+01,6.907739084e+01,9.950341025e+01,9.089399741e+01,3.063611677e+01,2.718684686e+01,4.965431342e+01,9.988077705e+01,8.636433000e+01,9.305421154e+01,6.433296327e+01,6.358330217e+01,9.744998938e+01,3.317408559e+00
8.379291416e+01,9.939266490e+00,3.585642785e+01,7.233617736e+01,4.109912914e+01,6.896478757e+01,2.482073833e+01,9.806870724e+01,8.962414625e+01,2.248297185e+01,1.458835606e+01,2.453345369e+01,2.360324699e+01,9.874472641e+01,3.819097237e+01,5.833330068e+01,2.918808240e+01,5.154835934e+01,3.632521832e+01,5.119668141e+01,9.269878422e+01,5.849500836e+01,3.281140035e+01,5.747154664e+01,6.798453751e+01,8.980185502e+01,3.611525549e+00,8.822978806e+01,3.574541241e+01
8.580700080e+01,5.817678092e+01,7.441136941e+01,7.451456474e+01,5.697590567e+01,4.392624745e+01,6.017176893e+01,2.427790313e+01,3.558761213e+01,1.508856034e+01,1.113406036e+01,7.403458268e-01,9.178760229e+01,3.780570062e+01,2.129860589e+01,6.519432008e+01,2.436464170e+01,9.712121560e+01,7.416094891e+01,2.849499136e+01,4.133970693e+01,5.886049494e+01,4.309192818e+01,5.877897494e+01,7.182101369e+01,2.486352951e+01,7.353216635e+01,5.236920370e+01,6.039523851e+01
2.187017799e+01,1.460612194e+01,9.438095799e+01,5.896708087e+01,2.627733187e+01,7.247151290e+01,8.001246893e+01,1.515478927e+01,7.479651130e+01,4.858006183e+01,9.999319548e+01,6.698384525e+01,8.494021333e+01,2.625733865e+01,9.922547059e+01,6.918926325e+01,8.143557780e+00,4.074045394e+01,3.231923009e+01,4.490824562e+01,6.639628401e+01,5.479827780e+01,4.423540928e+01,5.185028987e+01,5.044367793e+01,9.142064333e+01,8.202212762e+01,7.758361852e+01,9.797830520e+01
1.727294722e+01,2.492450202e+01,1.079928439e+00,6.571447266e+01,5.984296936e+01,7.989423416e+01,8.209827588e+01,9.716979924e+01,3.736320093e+01,9.931677341e+01,1.444651376e+01,8.335752813e+01,1.737386950e+01,1.817993716e+01,1.880097103e+01,8.827776536e+01,2.136767041e+01,1.913153929e+01,5.531349936e+01,1.608713263e+01,9.083612269e+00,4.989698112e+01,9.071540335e+01,4.976649208e+01,9.803626586e+01,2.213295004e+01,8.824419115e+01,4.890812097e+01,6.287964495e+01
8.496597283e+01,4.846200230e+01,5.067607105e+01,9.326465347e+01,4.611354984e+01,2.718931001e+01,3.173501283e+01,4.464282415e+01,8.047725429e+01,7.285328438e+01,3.777393301e+01,7.080829706e+01,7.027779574e+01,2.444355269e+01,1.400141182e+00,6.955457897e+01,1.007642319e+01,1.524928209e+01,4.208740763e+01,6.101102248e+01,5.700287927e+01,8.916470980e+01,5.545804628e+01,5.341730468e+01,3.418708555e+01,8.322231872e+01,5.410727669e+01,7.945311821e+01,2.266488710e+01
7.381360884e+01,9.486095002e+01,5.145031864e+00,5.412625132e+01,3.129559856e+00,2.258322731e+01,8.317190564e+01,3.920987531e+01,2.568384245e+00,5.486246350e+01,5.861362667e+01,1.188164454e+00,7.501836891e+00,5.912175836e+01,8.279848593e+01,8.405398470e+01,8.125157014e+01,6.764242366e+00,6.445146689e+01,6.678035310e+01,3.195341200e+01,3.031032748e+01,3.448969506e+01,7.176560249e+01,9.878499458e+01,4.796706769e+00,3.477737514e+01,5.338080833e+01,3.436131412e+01
3.147392294e+01,7.023192017e+01,9.728978415e+01,2.128121785e+01,2.852716178e+01,1.975005992e+01,4.129071413e+01,6.056326843e+01,7.610194523e+01,8.372046029e+00,3.801203657e+01,3.419113762e+01,2.831761504e+01,4.579853782e+01,5.539184243e+01,2.745059280e+01,2.995407509e+01,3.406895278e+01,1.195193021e+01,9.035781373e+01,7.890073139e+01,6.208124488e+01,2.158130858e+01,5.317581498e+01,1.794773604e+01,1.637405038e+01,3.216966134e+00,9.661226380e+01,3.622617696e+01
1.825731355e+01,1.439299972e-01,8.583233305e+01,3.459075068e+01,9.395955257e+01,2.902994971e+01,2.268873284e+00,1.141168878e+01,3.025496601e+01,5.014686967e+01,8.115941865e+01,6.234169350e+01,7.019369220e+01,1.380709054e+01,2.256916231e+01,2.750910266e+01,9.302382159e+01,3.934588817e+01,2.564190242e+01,6.236788991e+01,6.826058848e+00,1.273774813e+01,5.522120574e+01,6.674834239e+01,1.677697083e+01,5.540083459e+01,9.989528615e+01,5.750849422e+01,8.280009569e+01
4.210885960e+01,4.089697266e+01,8.867031737e+01,2.173125831e+01,5.796724964e+01,8.898085430e+01,7.565326141e+01,5.584091117e+01,1.712492547e+01,3.298110382e+01,1.182316021e+01,7.396714850e+01,6.935368329e+01,8.989765869e+01,1.676311464e+01,6.402282214e+01,8.318774706e+00,7.381922778e+01,6.661349664e+01,5.792607077e+01,9.958315788e+01,6.957332239e+01,3.228419361e+01,6.576536625e+01,4.916863795e+01,9.639919029e+01,5.008810175e+01,1.114281513e+01,7.834721964e+01
8.938515403e+00,9.778182918e+01,8.689074732e+01,7.728679856e+01,3.541334002e+01,9.218194263e+01,3.815526403e+01,3.371173319e+00,7.097647970e+01,8.399713456e+01,9.662040758e+01,2.967974943e+00,7.155884542e-01,2.905615829e+01,8.946351129e+01,9.961167214e+01,8.461144591e+01,1.847182256e+01,6.599353038e+01,3.506272259e+01,8.239028236e+01,8.321701336e+01,1.144227121e+01,9.317934012e+01,2.954504908e+01,1.867128115e+01,8.736459080e+01,7.690158059e+01,8.495345186e+01
5.601687482e+01,5.917963638e+01,9.830974465e+01,9.572920232e+01,9.333322470e+01,9.337973815e+01,4.416918676e+01,7.798208686e+01,6.852842123e+01,3.538583262e+01,6.062318904e+01,3.544786285e+01,9.966487714e+01,1.795686332e+01,8.348496987e+01,8.150679180e+01,1.918154713e+00,7.436261296e+01,3.151814057e+01,3.809030710e+01,5.877080215e+01,5.719471707e+01,8.252179687e+01,1.847779711e+01,1.292492502e+01,2.804180048e+01,7.212152971e+01,1.590151976e+01,9.959556244e+01
4.880252736e+01,3.801510303e+00,3.846792398e+01,7.380541596e+01,8.403946662e+01,6.677748938e+01,3.645545819e+01,7.697746059e+01,5.670123245e+01,1.109893042e+01,3.887238193e+01,5.807519278e+01,9.762555522e+01,9.511137514e+00,7.506618824e+01,4.087075918e+01,2.921003692e+01,3.227292094e+01,9.265733540e+01,1.755043346e+01,4.164277895e+01,9.591744128e+01,6.293027434e+01,6.311116957e+01,5.105275293e+01,1.615566420e+01,6.964334241e+01,6.377280420e+01,9.317425729e+01
5.200817526e+01,7.725987328e+01,6.570836183e+01,4.773106041e+01,6.435481676e+01,6.578441576e+01,6.512984386e+01,7.576670605e+01,9.148361297e+00,3.734762622e+01,2.204719366e+01,4.969446045e+01,6.132209348e+01,7.813081003e+01,2.153384559e+01,6.582950854e+01,4.614593927e+01,6.260158284e+01,2.992258256e+00,1.674721591e+01,6.543293406e+01,5.109975506e+01,9.614517341e+01,4.861241362e+01,7.703822303e+01,5.633675453e+01,7.903408271e+01,2.511732794e+01,4.571989920e+01
4.819886239e+01,3.916489025e+01,6.811266050e-01,2.522477274e+01,9.898971995e+01,4.094354171e+01,9.566080514e+01,8.934735433e+01,3.243442174e+01,7.310806906e+01,8.988396861e+01,1.054026917e+01,7.452522256e+01,2.338470185e+01,2.195674272e+01,9.139225929e+01,9.673525936e+01,4.367806871e+01,8.280583741e+01,6.026168483e+01,9.336796893e+01,4.611205208e+01,1.439906155e+01,1.060160396e+01,6.290031175e+01,1.571336788e+01,1.243221286e+00,8.934386711e+01,4.716175948e+01
7.428977709e+01,3.696370963e+01,4.363699889e+01,9.590384880e+01,9.768839980e+01,8.927890093e+01,2.279663976e+01,8.862484699e+01,9.404024770e+01,6.446178828e+00,8.961720050e+01,9.238655563e+01,4.786939903e+00,6.165406114e+00,3.275377978e+01,6.046813819e+01,4.323670651e+01,2.317465153e+01,3.692472365e+01,9.769083004e+01,8.522855690e+01,4.328069719e+01,4.040829025e+01,7.849173055e+01,2.277631154e+01,4.168987520e+01,8.274563566e+01,7.665563674e+01,3.218836093e+01
7.021176574e+00,5.455548265e+00,9.578578635e+01,1.129002210e+01,8.094412983e+01,7.609779438e+01,3.279924541e+01,9.390693228e+01,3.769092455e+01,6.350496845e+01,2.629234797e+01,1.400296187e+01,6.299615306e+00,4.549120642e+01,2.987322694e+00,6.864972076e+00,3.464579860e+01,9.695884119e+01,4.694817537e+01,6.488828878e+01,9.712342569e+01,5.113679783e+01,7.075057860e+01,8.617514907e+01,7.929376987e+01,3.878959899e+01,3.212432699e+01,2.438290791e+01,3.580091698e+01
2.018922397e+01,9.953562068e+01,3.968842356e+01,4.885081303e+01,1.987765259e+01,4.912789690e+01,1.629877225e+01,9.691499789e+01,3.572316585e+01,4.674124122e+00,6.073105917e+01,5.487236883e+01,3.128577779e+00,4.637538034e+01,8.457542980e-01,5.712810971e+01,1.496886748e+01,9.679729885e+01,8.051714857e+01,5.971721677e+01,2.586580992e+01,7.546090317e+01,8.896208088e+01,4.241781788e+01,7.689683953e+01,2.907350476e+01,7.745045850e+01,9.898781294e+01,5.588758044e+01
5.931095658e+01,3.826979070e+01,1.971174750e+00,1.568803543e+01,1.463289959e+01,7.936385760e+01,1.782752184e+01,8.189391013e+01,3.368911470e+01,1.181604315e+01,6.314543093e+01,6.060933737e+01,3.627433893e+01,2.964284265e+01,7.177068799e+01,6.963783046e+01,1.389043845e+01,5.761486280e+01,9.584297837e+01,9.941307477e+01,6.171662098e+01,2.113874870e+00,8.787590292e+01,9.326848336e+00,2.815337559e+01,2.762451505e+01,2.821845681e+01,1.001380436e+01,1.152342805e+01
2.855920902e+01,8.290706932e+01,1.637315285e+00,8.442323714e+01,6.229895251e+01,5.191906914e+01,7.758168831e+01,7.193715334e+01,3.089224119e+01,5.108971250e+01,1.759531364e+01,8.099449140e+01,1.433104051e+01,4.498154333e+01,5.018096984e+01,5.645174466e+01,5.509454771e+01,9.493005836e-01,5.387413369e+01,2.976366744e+01,3.498179730e+01,9.709953439e+01,5.715800955e+01,1.205128976e+01,3.074130861e+01,6.581010550e+01,9.128694083e+01,7.714615087e+01,4.594611043e+01
4.313871615e+01,6.301912616e+01,7.804494601e+01,7.939791384e+01,6.097339949e+01,1.723112035e+01,8.232883975e+01,2.202714498e+01,5.322725124e+01,8.303989350e+01,2.786883442e+01,8.487716121e+01,4.711874889e+01,8.081630679e+01,2.088807324e+01,6.118994497e+01,7.052138012e+01,1.118925567e+01,7.759333886e+01,6.920835045e+01,4.291388044e+01,3.380788012e+01,1.943211928e+01,7.198537025e+01,2.619285922e+01,8.496742640e+01,1.199860764e+01,2.357722868e+01,2.922672546e+01
9.244668533e+01,7.958560499e+01,8.691272891e+01,3.874237417e+01,5.723763694e+01,6.846735583e+01,8.828869656e+01,2.751999131e+01,2.646763808e+01,4.554897301e+01,7.613022532e+01,6.468344280e+01,1.139309878e+01,7.604379334e+00,7.097679847e+01,8.459957906e+01,4.257184923e+01,2.750019421e+01,9.330653288e+01,8.927198095e+01,9.149038729e+01,9.396882575e+01,7.210456127e+01,9.671693543e+01,3.187013392e+01,4.581280660e+00,3.196939850e+01,6.274434301e+01,9.971101061e+01
2.425696741e+01,3.230631470e+01,9.517005518e+01,8.213785427e+01,8.866622133e+01,5.327823837e+01,8.516823460e+01,2.000740071e+01,7.276528418e+01,9.681442102e+01,1.472214464e+01,1.968902594e+01,5.112667245e+01,2.870762686e+01,2.909766717e+01,1.180556126e+00,7.276070024e+01,3.100451911e+01,6.517563238e+01,3.498843577e+01,6.466549744e+01,9.206823353e+01,7.759418310e+01,9.959288736e+01,7.998171675e+01,1.093828764e+01,9.576456458e+01,5.973550431e+01,2.571042257e+01
6.542240158e+01,4.993510779e+00,1.515461097e+01,5.508332692e+01,4.352126417e+01,4.485978412e+01,2.045407615e+01,1.467873202e+01,2.571358591e+01,4.214542558e+01,7.257449506e+01,1.123336186e+01,8.090915380e+01,2.558342497e+01,7.305940350e+01,5.097952178e+01,2.520770172e+01,9.552599088e+01,7.186332964e+01,1.392224575e+01,6.386362751e+01,3.976645470e+01,7.439123268e+01,3.614180123e+01,2.355783195e+01,6.768729291e+01,9.189721436e+01,9.909744357e+01,3.831580156e+00
7.375674505e+01,8.042251072e+01,3.810953195e+01,7.974312477e+01,3.030443872e+00,4.964464696e+01,3.291707810e+01,8.824387997e+01,5.123329015e+01,9.984143705e-01,7.274115707e+00,1.953969747e+01,7.424549285e+01,2.376503657e+01,4.936113818e+00,5.017649422e+01,1.957877502e+01,2.123537560e+01,4.019552745e+01,3.562854239e+00,5.862010849e+01,1.037929858e+01,1.733751336e+01,8.594699179e+01,6.404021410e+01,6.356751830e+01,1.824239905e+01,6.269239020e+01,4.031502166e+01
7.304569235e+01,2.824596461e+01,8.183723854e+01,7.519275026e+01,1.141799332e+00,3.525216509e+01,7.544099453e+01,8.372820424e+01,6.046923237e+01,8.872021125e+01,8.018391354e+01,4.405665854e+01,1.946950601e+01,8.185735455e+01,3.429213295e+01,1.501626090e+01,7.243594416e+00,8.333527340e+01,1.062059631e+01,5.895109174e+01,3.844797960e+01,2.589702087e+01,7.339058510e+01,6.381700654e+01,8.894521047e+01,3.586925820e+01,8.309906855e+00,9.860115178e+01,9.414426934e+01
9.335723285e+01,4.924173384e+01,1.364334857e+01,3.675201600e+00,3.344729122e+01,9.625097640e+01,9.498083725e+01,7.526740070e+01,4.255463941e+00,6.971266770e-01,3.676804311e+01,4.533930708e+00,2.328222251e+00,8.412339464e+01,8.528940286e+01,4.077005319e+01,8.805473940e+01,4.491304381e+01,4.046690465e+01,1.169880129e+01,1.688104435e+01,8.098695842e+00,2.212381217e+01,4.485672424e+00,3.164226212e+01,1.581500733e+01,2.139144457e+01,6.938894612e+01,4.419359890e+01
4.186644360e+01,3.188927843e+01,9.583673180e+01,7.543030000e+01,1.907546881e+01,7.276095263e+00,3.012306272e+01,2.936826522e+01,3.607966771e+01,8.543602846e+00,1.835107735e+01,2.257585996e+01,9.003880882e+01,6.908033852e+01,8.284351823e+01,5.029709275e+01,2.691303616e+01,4.683424607e+01,1.756799336e+01,3.740543973e+01,1.234021938e+01,6.090453799e+01,7.057807055e+01,1.555563625e+01,4.795133238e+01,8.114415491e+00,1.147101181e+01,8.738560169e+01,6.507091105e+01
8.916691263e+01,8.367850849e+01,9.546261699e+01,8.358580755e+01,4.195346967e+01,8.310203115e+01,7.806419263e+01,7.978524409e+01,6.099966141e+01,7.277513566e+01,8.035046318e+00,3.173084113e+01,4.943435500e+01,9.012579881e+01,9.256614115e+01,1.765883653e+01,4.463028528e+01,4.591368092e+01,7.033601837e+00,6.391590571e+01,1.845100186e+01,3.015676724e+01,6.161489332e+01,3.237792757e+01,9.296850596e+01,4.936035268e+01,8.256124531e+01,7.586536329e+01,6.186225127e+01
3.212054660e+01,7.585284874e+01,8.923826617e+00,6.799256400e+00,1.071678541e+01,3.317466667e+01,9.610675722e+01,5.400302006e+01,6.939879251e+01,7.102316360e+01,3.547711758e+01,5.511912720e+01,2.894119747e-01,8.957156649e+01,2.753702119e+01,1.223694407e+01,5.599339401e+00,1.186063475e+01,4.584418357e+01,7.041013704e+01,9.202554939e+01,7.014834092e+01,6.609245063e+01,3.070245202e+01,3.062283536e+01,9.890420278e+01,3.145996792e+01,5.604203279e+01,2.231367433e+01
1.640936196e+01,7.498066783e+00,3.299892013e+01,5.928637984e+01,5.540225837e+01,7.814463385e+01,7.508838610e+01,8.150923941e+01,8.192567492e+00,8.136277695e+01,4.338066749e+01,7.646112560e+01,6.175827664e+01,5.432548365e+00,3.499691393e+01,2.838499589e+01,4.435462846e+01,3.034855331e+01,9.479693848e+00,8.965838697e+01,4.789100698e+00,9.974332998e+01,7.894628097e+01,9.102707029e+01,9.373529603e+01,8.145809969e+01,2.230215495e+01,3.288387130e+00,9.106642865e+01
1.965316978e+01,2.255970088e+01,5.130942781e+01,3.190415250e+01,3.433643946e+01,5.853439456e+01,7.527996513e+01,7.026620148e+01,3.235638801e+00,2.759082851e+01,3.713294455e+01,3.944152790e+01,9.710939747e+01,8.345017453e+01,3.886721538e+01,8.813204363e+01,9.900775727e+01,4.157089288e+01,4.284920369e+01,5.368800257e+01,3.019541395e+01,3.777056225e+01,8.677960201e+01,1.325068560e+01,4.973985028e+01,1.884248827e+01,7.884387464e+01,5.192580066e+01,6.666857428e+01
8.366031345e+01,4.270991685e+01,9.924019148e+01,6.898271036e+01,7.048908114e+00,9.022673223e+01,2.851479963e+01,6.281929957e+01,6.871136901e+01,8.800758548e+01,5.568218637e+01,8.105621904e+01,3.343538848e+01,4.824488685e+01,7.829494332e+01,9.262330128e+01,3.445619642e+01,9.564414102e+01,3.689492558e+01,7.360308552e+01,1.009094605e+00,9.989572606e+01,2.141961377e+01,4.015217370e+01,5.612476961e+01,3.687465369e+01,9.636433528e+01,3.936219026e+00,4.482169853e+01
8.714595103e+01,3.898408507e+01,4.268095274e+01,2.188703734e+01,5.978625749e+01,6.405266432e+01,2.208408179e+01,3.936574665e+01,4.267401740e+01,8.415978159e+01,5.192861081e+01,3.901941042e+01,3.620453085e+00,5.522624817e+01,5.235746668e+01,1.183950644e+01,3.787615619e+01,8.367267127e+01,9.402514721e+01,4.842487909e+01,7.962424030e+01,4.701704149e+01,7.971964599e+00,9.374431926e+01,5.329207340e+01,7.312515019e+01,1.783046665e+01,3.764290015e+00,6.787649150e+01
7.091453067e+01,4.944118834e+01,6.498070772e+01,5.927022119e+00,1.856577876e+01,1.609839327e+00,4.718604528e+01,9.657949428e+00,1.476427459e+01,7.299544368e+00,7.645658259e+00,8.985952570e+01,2.659608708e+01,7.847850401e+01,5.998466636e+01,1.683392842e+01,5.428496095e+00,2.425005182e+00,2.962772609e+01,1.873779432e+01,8.353259693e+01,5.253478137e+01,2.187480830e+01,3.544268968e+01,9.698110091e+01,1.048220173e+01,6.185007409e+01,3.680403226e+01,7.480830384e+01
2.447523267e+01,4.449995921e+00,4.634132628e+01,3.763839353e+01,5.374117633e+01,2.734354453e+01,6.008682200e+01,5.843926993e+01,5.343038001e+01,8.004450570e+00,3.394714469e+01,1.291192397e+01,7.138714772e+01,1.377313580e+01,6.557933071e+01,8.700080687e+01,4.163045641e+01,9.970885763e+01,1.002340699e+01,7.807902393e+01,8.995971450e+01,2.477736391e+01,9.945241806e+01,9.853713863e+01,9.051820974e+01,1.813161810e+01,7.201097579e+01,1.165089233e+01,2.164514429e+01
5.959500479e+01,9.021139792e+01,4.507461272e+01,7.509143948e+00,3.895242344e+00,7.611610721e+01,7.449835494e+01,6.931008708e+01,4.641860533e+01,2.796145926e+01,6.177020803e+01,6.493026744e+01,1.315627571e+01,9.853421181e-01,2.976441953e+01,1.389007583e+01,6.605227609e+01,6.643630947e+01,9.656591832e+01,5.941333986e+01,9.834836834e+01,2.289774799e+01,5.090674278e+01,8.409176494e+01,4.813212856e+01,6.944966190e+01,9.754086966e+01,1.444572556e+01,1.252050707e+01
4.444364906e+01,1.875199808e+01,1.172607663e+01,2.441551741e+01,3.799004978e+01,9.285787223e+01,3.495600359e+01,1.650608476e+01,5.362130500e+01,5.453643897e+01,2.273572125e+01,7.909647104e+01,1.221502141e+01,7.888645711e+01,1.011245964e+01,2.255047234e+01,8.899095459e+01,6.006967819e+01,1.303108060e+01,6.429983910e+00,3.022396453e+01,2.247585776e+01,1.600565930e+01,4.314771133e+01,1.907726784e+01,4.248673994e+01,7.038147181e+01,5.217372981e+01,3.376449549e+01
3.093729921e+01,1.154262325e+01,7.890603849e+01,5.855319148e+01,6.807218002e+01,4.541329485e+01,6.061021270e+01,2.040745179e+01,5.049741408e+01,1.063295634e+00,7.755882948e-01,9.059220748e+01,7.588614244e+01,5.182892750e+01,7.207297786e+01,8.910526213e+01,8.195857025e+01,2.116623408e+01,6.399471101e+01,1.785220638e+01,2.633756932e+01,1.180153110e+01,5.065332302e+01,7.169597504e+01,1.305047155e+01,5.649740368e+01,1.874171199e+01,5.677451814e+01,8.244231660e+01
