v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68
2.989116920e+01,3.666308572e+01,2.858856807e+01,7.103805410e+01,9.270844786e+01,2.191813445e+00,5.580956424e+01,1.174962182e+01,4.657992940e+01,7.862497550e+01,6.769366642e+01,2.786106415e+01,3.842339744e+01,6.792492136e+01,8.233688508e+01,1.410648795e+01,8.886587104e+01,5.470623129e+01,4.142856968e+01,7.158443111e+01,8.698662493e+01,3.631904781e+01,2.487624313e+01,7.808211311e+00,9.334187001e+00,1.045394078e+01,6.861366077e+01,5.062973013e+01,9.171892041e+01,3.668043586e+01,4.468365195e+01,6.619259162e+01,4.756482333e+01,9.214125637e+01,6.434924990e+01,8.667684646e+01,2.636849682e+01,8.166878242e+01,1.770232279e+01,8.330116627e+01,5.453373723e+01,1.734202874e+00,9.939458420e+01,9.240965509e+01,1.392825847e+01,7.964098016e+01,1.446842642e+01,1.528984198e+01,8.341329061e+01,8.377060054e+01,3.419496764e+01,5.659313139e+01,9.141860710e+00,9.714225616e+01,4.980132305e+01,8.527173012e+01,5.564548151e+01,6.279684173e+01,2.527921970e+01,7.891829205e+01,9.114653061e+01,8.415495722e+01,4.973031785e+01,2.286292686e+01,4.567649815e+00,4.206535266e+01,5.004494165e+00,1.909684114e+01
4.241592898e+01,5.459724382e+01,5.651681190e+01,6.353701717e+01,1.503405146e+01,8.136738526e+01,7.376432385e+01,4.958764357e+01,2.952484986e+01,1.638023427e+01,1.029419443e+01,9.550135601e+01,4.199749003e+01,1.080390668e+01,7.239287204e+00,7.465377960e+01,3.566562512e+01,1.800764515e+01,8.113206542e+01,5.845695089e+01,7.499477964e+01,2.969041735e-01,9.245720049e+01,8.717182914e+01,4.296828642e+01,4.991363503e+01,5.106454349e+01,9.609763082e+01,6.276933079e+01,2.994072285e+01,8.759872393e+01,8.525836700e+01,9.539955090e+01,2.284704205e+01,8.415654526e+01,4.587061329e+01,4.432944360e+01,7.433160653e+01,3.108058080e+01,1.755839765e+01,5.052229394e+01,1.941785706e+01,1.227423147e+01,6.751721198e+00,1.627772776e+00,8.447230299e+00,9.373780088e+01,7.492641151e+01,5.978107380e+00,1.735060422e+00,6.493987860e+01,6.234671481e+01,5.053355158e+01,5.395628997e+01,8.342854893e+01,7.746579646e+01,6.856913889e+01,2.659204617e+01,8.155336206e+01,4.353932337e+01,2.684445257e+01,6.559904538e+01,4.199894246e+01,6.407548455e+01,5.683103364e+01,6.597788607e+01,4.920713150e+01,4.782375767e+01
5.659023278e+01,1.880326276e+01,5.236917418e+01,1.187476609e+01,9.074072207e+01,6.215600843e+01,9.582695141e+01,2.694659184e+00,4.243600544e+01,7.032340158e+01,5.007687502e+00,5.359415587e+01,1.567876307e+01,7.433733120e+01,4.619392227e+01,5.117690259e+01,5.396966061e+01,9.719332097e+01,7.918342855e+01,2.498241194e+01,7.397703467e+00,5.195712545e+01,3.062055959e+01,4.344393435e+01,1.080261634e+01,3.632067697e+01,1.032075153e+01,2.837357575e+01,4.515350098e+01,6.576122183e+01,3.105626479e+01,9.032042865e+01,7.650980173e+01,9.697440158e+01,7.706150176e+01,9.799212831e+01,9.518421255e+01,8.777948135e+01,6.387845994e+01,7.788476896e+01,4.811623803e+00,8.772860008e+01,7.113516788e+01,9.743139724e+01,9.693365689e+01,1.186298954e+01,8.319418120e+01,4.683778876e+01,3.101627609e+01,9.576307775e+01,6.140270120e+00,6.667465202e+01,2.631261624e+01,1.316549078e+01,8.709192345e+01,9.235717710e+01,2.463596942e+01,5.968531519e+01,4.662780803e+01,1.381666985e+01,3.481224471e+00,1.732025448e+00,1.626078421e+01,7.850058326e+01,6.159881453e+01,5.818888490e+01,9.542829060e+01,9.348918495e+01
3.167846703e+01,8.866488701e+01,1.799883155e+01,6.298799063e+01,5.360490994e+01,6.702114777e+01,5.363672773e+01,8.696712026e+01,1.318207489e+01,2.989345784e+01,6.204834211e+01,9.873075573e+01,4.793030483e+01,5.072868110e+01,8.653026607e+01,2.693084114e+01,8.550681544e+01,8.227753728e+01,9.217229078e+01,2.643525953e+01,5.102753648e+01,4.389141323e+01,6.490890045e+00,9.062187485e+01,8.568249198e+01,9.803182152e+01,9.518764796e+01,8.032966835e+01,8.874471768e+01,9.963296106e+01,4.039736076e+01,2.080160398e+01,2.555886087e+01,8.107159788e+01,3.210869813e+01,3.265563765e+01,2.534862505e+01,6.457893278e+01,7.798953209e+01,1.700108446e+01,3.301508510e+00,9.925137919e+01,8.072395032e+01,2.035314033e+01,2.467252620e+01,6.026792696e+01,3.317534917e+00,3.632366860e+01,2.981994287e+01,7.321847035e+01,7.022447721e+01,6.538156935e+01,4.438433558e+01,2.507771038e+01,5.673502819e+01,3.999223619e+01,7.042571168e+01,8.986439237e+01,4.938528331e+01,8.666648165e+01,6.439412211e+01,7.571696360e+01,1.682185597e+01,6.190781917e+01,2.570632751e+01,2.999222627e+01,1.395665457e+00,5.567817499e+01
7.175671489e+01,6.788712785e+01,1.029096944e+01,5.888556087e+01,6.332757395e+01,8.932550841e+01,8.713455529e+01,4.357167973e+01,1.717262188e+01,9.511467053e+01,6.269356188e+01,3.251639430e+01,7.551681439e+01,3.008941233e+01,4.905610113e+01,2.004755569e+01,4.854908941e+01,6.515673477e+01,6.622201417e+01,7.040241657e+01,4.770124839e+01,9.121133424e+00,9.403380459e+00,8.305176184e+01,8.713663737e+01,4.701657124e+01,5.762771844e+01,2.345240739e+01,2.307543198e+01,9.294970178e+01,1.198609217e+01,7.913696403e+01,9.206672738e+01,1.661756079e+01,5.511993764e+01,7.275524671e+01,5.507685675e+01,9.750347902e+01,5.010926032e+01,1.223275562e+01,8.782317034e+01,3.336010652e+00,8.291521381e+00,2.415221775e+01,5.155704346e+01,5.532306063e+01,1.315717138e+01,6.976579220e+01,3.061578846e+01,9.934630122e+00,4.470506661e+01,8.391881244e+01,8.900612098e+01,1.017734888e+01,4.655180706e+01,7.005587456e+01,9.969466651e+01,4.584300433e+01,1.380100774e+01,7.346766293e+01,1.018582759e+01,5.828988107e+01,3.802302201e+01,3.775259988e+01,7.762074232e+01,9.981343281e+01,1.526480145e+00,8.431760572e+01
3.571647683e+01,4.564664914e+01,9.513246011e+01,8.804472244e+01,6.224615588e+01,1.040330837e+01,3.811629609e+01,4.931117725e+01,2.255095409e+01,4.499165524e+01,9.867931321e+01,5.485724714e+01,4.835808090e+01,1.855549624e+00,8.116652293e+01,2.284287825e+01,2.620196597e+01,5.655492280e+01,6.576714183e+01,5.988779385e+01,5.864317390e+01,9.514145260e+00,4.331638586e+01,5.288121147e+01,4.158330057e+01,8.251533553e+01,8.727517210e+01,9.475830461e+01,4.930382304e+01,5.806866966e+01,7.297369002e+01,8.723714240e+01,9.133813858e+01,4.985260854e+01,3.844071296e+01,4.874911281e+01,1.968433439e+01,2.064594342e+01,6.831006047e+01,1.501867554e+01,8.206332953e+01,3.920839017e+01,8.861523396e+00,3.121441308e+01,8.301710959e+01,9.528947118e+00,3.625753579e+01,3.674440444e+01,4.789996607e+01,9.442862442e+01,3.948534429e+01,6.612311474e+01,7.466971097e+01,5.047960920e+01,4.165221736e+00,4.997248063e+01,6.611723037e+01,8.334528025e+01,2.261892247e+01,3.385764984e+01,3.644362435e+01,8.142910951e+01,7.936324414e+01,1.050262798e+01,1.380698340e+01,1.693543848e+01,9.207147469e+01,5.983110311e+01
2.715400449e+01,3.499314147e+01,1.645117378e+01,1.709069977e+01,1.237160680e+01,5.626208559e+01,7.924512483e+01,9.399959267e+00,2.476238597e+01,3.142713063e-01,8.158667644e+01,6.545382531e+01,7.945038320e+01,3.537665254e+01,5.612285216e+00,4.331688982e+01,9.217013626e+01,6.398522017e-01,6.288071655e+01,7.146283024e+01,6.330857348e+01,2.533744611e+01,6.417248620e+01,9.083198444e+01,9.916953099e+01,4.501044183e+00,1.983511410e+01,3.650168576e+01,8.484929618e+00,2.749847034e+01,5.972948466e+01,3.591115749e+01,5.359615979e+01,4.956957268e+01,8.033820648e+01,8.083137475e+01,3.340144139e+01,7.189115114e+01,2.774403880e+01,3.021068079e+01,1.919217115e+01,9.138396490e+01,5.829269470e+01,1.915193447e+01,9.322170844e+01,8.029131946e+01,3.950253439e+01,6.776647329e+01,8.127641508e+01,3.562803881e+00,6.198678872e+01,3.528577313e+01,4.658503170e+01,3.944266814e+01,8.410723578e+01,5.199745979e+01,8.523842029e+01,8.917638348e+01,9.794424052e+00,6.283135850e+01,3.907889813e+01,8.883534785e+01,7.607561889e+01,3.155507731e+01,5.345057197e+01,4.220067848e+00,2.696945650e+01,3.862859006e+01
4.882171373e+01,3.606594657e+01,9.885121314e+01,2.997689139e+01,5.616736407e+01,1.233355935e+01,1.130166562e+01,9.053787885e+01,6.406869507e+01,7.355583127e+00,4.911680278e+01,4.449666860e+01,8.633971581e+01,7.945756121e+01,9.987374880e+01,8.849755727e+01,9.520068147e+01,7.109532201e+01,6.647917738e+01,7.635928394e+01,8.978704975e+01,2.468956852e+01,6.446199475e+01,5.792458337e+01,9.239620290e+01,9.702849425e+01,6.706674195e+01,4.415574058e+01,2.206669151e+01,7.412483460e+01,1.965778220e+01,4.023635655e+01,1.764637051e+01,5.344854455e+01,5.895705572e+01,2.623318224e+01,4.924401697e+01,2.880673079e+01,1.695479089e+01,9.522581551e+01,4.015354271e+01,4.951172967e+01,7.550089883e+01,3.021053084e+01,9.963886885e+01,7.373242201e+01,8.871873470e+01,4.290482467e+01,2.164529283e+00,7.525638106e+01,9.846716272e+00,3.929429005e+01,5.113580532e+01,3.728072840e+01,9.353110113e+01,8.175382666e+01,7.800169317e+01,6.555508532e+01,3.956089678e+00,8.555051007e+01,9.798307775e+01,7.749550445e+01,1.377591503e+01,6.744665855e+01,3.279086588e+01,3.027478817e+01,2.230027900e+01,4.190171518e+01
5.277292463e+01,3.751285216e+01,1.471688673e+01,4.217251486e+01,6.968359009e+01,5.604733535e+01,1.212541844e+01,9.208693480e+01,9.361160288e+01,1.630635760e+00,7.037799114e+01,5.181334378e+01,5.769368536e+01,8.374540293e+01,4.872264674e+01,8.979315116e+01,3.088762920e+01,1.338098684e+01,3.777084723e+01,1.182426535e+00,3.500902069e+01,7.669193567e+01,5.915091751e+01,5.519280079e+01,2.083762964e+00,6.926011134e+01,4.419064304e+01,9.001601876e+01,2.921192970e+01,6.261477369e+01,5.965275040e+01,7.820610446e+01,8.769602069e+01,4.719751875e+01,6.590349233e+01,9.728828423e+01,8.563141544e+01,4.763332225e+00,6.950757283e+01,7.262252530e+01,1.396389003e+01,1.626326287e+01,8.750190282e+01,7.086024018e+01,9.198981588e+01,8.103086548e+01,1.376277783e+00,8.058499792e+01,6.604144385e+01,2.622432417e+01,2.248867546e+01,5.435430170e+01,1.380605180e+01,9.014700439e+01,6.026645999e+01,8.275240666e+01,6.668153956e+01,3.979643871e+01,9.926751954e+01,9.248571923e+01,8.850085288e+01,2.055239670e+01,2.866532695e+01,1.141312547e+01,1.937023345e+00,8.771243350e+01,6.835574358e+01,8.042190122e+01
1.887765848e+01,4.557015612e+01,1.050692243e+01,4.669236509e+01,4.681383156e+01,4.088164690e+01,1.479507241e+01,3.313975197e+01,2.988765898e+01,3.640270101e+01,1.523238287e+01,7.462843298e-02,9.635762438e+01,4.431037417e+01,5.970066831e+01,3.513179209e+01,7.191216707e+01,2.178582713e+01,9.205192897e+01,4.387222559e+01,5.132089216e+01,2.377844279e+01,7.476468364e+00,9.415326366e+01,6.765959840e+01,2.738570447e+01,5.772601483e+01,3.860875626e+01,8.966128626e+01,3.642530454e+01,1.318140411e+01,8.850944956e+01,8.561186391e+01,8.935145285e+01,7.275480587e+01,1.525542454e+01,5.462470987e+01,4.184827087e+01,3.008279727e+01,5.053391403e+01,6.549698549e+01,5.131864471e+00,6.324887662e+01,5.132871938e+01,9.873912627e+01,9.573739021e+01,7.768142824e+01,8.278158944e+01,6.450121877e+01,1.303115155e+00,3.041851930e+00,4.650001466e+01,9.222615149e+01,3.658651283e+01,4.683153679e+01,7.471319165e+01,4.362794238e+01,8.871560217e+01,3.689401028e+01,3.166020122e+01,7.422784795e+00,2.364766561e+01,5.774998793e+01,9.120096156e+01,7.307735173e+01,1.288447387e+01,3.905288956e+01,8.781115914e+01
2.098923258e+01,7.106519278e+01,5.221179029e+01,1.860522835e+01,1.632854388e+01,9.226483556e+01,6.425208786e+01,2.117422766e+01,6.238358764e+01,7.170319808e+01,5.111422090e+01,9.143615044e+01,5.816511118e+01,8.693288075e+01,5.241173735e+01,6.091617263e+01,5.000602027e+01,9.726429890e+01,3.490908783e+01,5.583374659e+01,9.714235552e+01,9.644895786e+01,3.547393421e+01,3.113349396e+01,7.423469920e+01,8.658903905e+01,7.620134792e+01,7.705744441e+01,8.995640705e+01,1.659671960e+01,7.954040533e+01,1.428349456e+00,5.808760101e+01,8.125851221e+00,4.819596872e+01,9.991519311e+01,4.609796707e+01,5.935753023e+01,6.917171200e+01,6.294714255e+01,6.154543011e+01,8.646657976e+00,9.524609416e+01,5.900833125e+01,6.438632461e+01,1.193557302e+01,8.223964650e+01,8.612522565e+01,3.197663742e+01,1.948622191e+01,3.821948991e+01,6.950935222e+01,3.427238730e+01,1.379664592e+01,5.913301184e+01,5.606022677e+01,7.695525439e+01,5.739946061e+01,7.033431032e+00,2.715315694e+01,3.956770631e+00,9.922152513e+01,9.847176761e+01,9.703034487e+01,3.072094340e+01,2.165502727e+01,6.140888599e+01,2.122844493e+01
6.460480774e+01,7.080990578e+01,8.230492878e+01,1.344650210e+01,3.145419865e+01,7.850902332e+01,9.702952980e+01,8.847639122e+01,8.485938797e+01,4.824026950e+01,4.088150375e+01,7.976414263e+01,2.675824809e+01,6.292377050e+01,1.990231820e+01,5.591496986e+01,8.315606390e+01,4.753667818e+01,2.293623804e+01,2.662988761e+01,1.373870926e+01,5.405497437e+01,3.007889353e+01,7.764731490e+01,2.216294663e+01,6.552231561e+00,1.811769348e+01,8.182740934e+01,1.153690525e+01,9.339928358e+01,6.932464529e+01,8.686538220e+01,8.886252511e+01,5.626630551e+01,1.859417923e+01,5.381089665e+01,5.032828174e+01,4.683409255e+00,1.086263286e+01,7.235979097e+01,1.529292977e+01,6.544585383e+01,1.712975622e+01,7.445263989e+01,9.621597469e+01,2.373668076e+01,9.212472090e+01,4.514924433e+01,7.746165812e+01,9.270415199e+01,1.132922610e+01,1.206220296e+01,1.066102470e+01,9.524819093e+01,8.291648441e+01,2.087783640e+01,6.382847144e+01,6.692709393e+01,9.538476440e+01,6.290520712e+01,8.574706949e+01,9.316682408e+01,6.024720315e+01,4.652328273e+01,3.777042235e+01,8.459604683e+01,7.181417082e+01,3.809884464e+01
1.725913362e+01,5.760009897e+01,1.395525906e+01,6.370965219e+01,8.457168640e+01,1.663251799e+01,6.589435030e+01,3.947443478e+01,8.576201666e+01,9.500770428e+01,6.690689947e+01,7.548292100e+01,1.583964244e+01,3.107632422e+00,2.402036953e+01,3.147886385e+01,2.863606990e+01,2.849334988e+00,3.337752648e+01,4.850322151e+01,2.994200308e+01,8.741200305e+01,8.311854757e+01,1.659779834e+01,7.662947058e+00,9.983552068e+00,9.607912372e+01,8.125160570e+01,5.833267043e+01,6.376480822e+00,2.377651510e+01,7.637538030e+01,9.186242493e+01,2.111909622e+01,3.732074955e+01,1.959110376e+01,1.687445372e+00,9.812525346e+01,5.452389904e+01,7.497588496e+01,3.345309434e+01,7.751102731e+01,4.200518269e+01,7.329106323e+01,9.612150858e+01,6.367850035e+01,6.242420510e+01,9.843682231e+01,9.375968468e+01,4.889798651e+01,3.987965629e+00,9.196563478e+01,3.994428025e+01,1.731308636e+01,5.693284459e+01,4.981797630e+01,4.119992494e+01,4.954849013e+01,6.947682456e+01,3.284795892e+01,9.030271830e+01,5.539815610e+01,7.531826248e+01,6.118720579e+01,3.664633489e+01,5.855695059e+01,5.352028579e+01,8.232573604e+01
6.607490131e+01,6.692918035e+01,8.418358436e+01,5.689440216e+00,3.870324515e+00,9.364540036e+01,7.957996566e+01,3.537142197e+01,1.488937832e+01,4.479983947e+01,1.715426308e+01,2.097222491e+01,9.989270052e+01,9.815139115e+00,6.258082873e+01,4.620398506e+01,3.330578971e-01,7.501000745e+01,3.791589014e+01,5.179427567e+01,4.910419329e+01,9.780463151e+01,2.121123309e+01,8.274636025e+01,7.269250311e+01,6.620940806e+01,5.964834333e+00,8.363273406e+01,5.698129066e+01,7.838403053e+01,7.482552162e+01,6.834072100e+01,3.109201438e+01,5.037611869e+01,5.920722673e+01,9.564559301e+01,2.617873919e+01,8.095263859e+01,7.109956194e+01,9.387202392e+01,2.043158370e+01,1.860822473e+01,1.132929336e+01,9.478086001e+01,3.156916323e+01,6.566299232e+00,3.348683541e+01,2.209436188e+01,9.121181398e+01,3.114024726e+01,5.192764993e+01,4.971756417e+00,4.665644693e+01,3.266684619e+01,6.071171787e+01,8.351420553e+01,5.497207774e+01,4.925412336e+00,6.751885428e+01,1.907946049e+00,1.425644178e+01,9.918036120e+00,4.404803337e+01,7.319921189e+01,6.965071299e+01,9.263918904e+01,3.160979872e+01,1.563530493e-01
2.315274372e+01,7.708842821e+00,1.938693189e+01,3.888019434e+01,8.534507690e+01,3.348465309e+00,3.945544484e+01,6.726055265e+01,1.541543705e+00,9.554561568e+01,9.745599039e-01,3.311252542e+01,4.082026226e+01,1.128696498e+01,4.153348176e+01,2.268724300e+01,9.782631591e+01,5.648217760e+01,9.769290987e+01,4.606785193e+01,4.291387594e+01,7.853081599e+01,8.229216731e+01,3.027657469e+01,5.761088718e+01,7.466880825e+01,9.728577419e+01,9.638148701e-01,7.082329390e+00,5.103576320e+01,2.034552623e+01,8.389226116e+01,3.838531193e+01,7.946469663e+01,3.467078062e+01,4.279882599e+01,4.593791747e+01,5.496144055e+01,8.994075543e+00,9.499116015e+01,3.959160562e+01,2.243512218e+00,7.266049036e+01,8.893433685e+01,5.069824164e+01,1.326075088e+01,3.460453744e+01,7.524327781e+01,5.445912576e+01,5.210554437e+01,8.528711737e+01,9.475840167e+01,2.179637791e+01,1.944395299e+01,1.591840215e+01,7.267206232e+01,3.411790028e+01,6.450707410e+01,6.503849054e+01,9.777823047e+01,1.571652208e+01,4.680765711e+00,7.093559611e+01,6.692651517e+01,8.036452496e+01,5.611565723e+01,3.345213783e+01,6.136624671e-01
4.436738661e+01,3.003330303e+01,6.289399642e+01,5.898843333e+01,8.782756648e+01,4.979407261e+01,4.781578439e+01,4.315567166e+01,5.751762838e+01,3.809747759e+01,4.968813259e+01,1.888649164e+01,2.594814382e+01,8.164366828e+01,4.580557834e+01,1.318146841e+01,6.234635750e+01,3.323417922e+01,1.793479443e+01,5.233114214e+01,9.133134900e+01,3.617404349e+01,1.849356936e+01,8.904536696e+01,6.927018545e+01,1.208298565e+00,5.997184799e+01,4.724491519e+01,6.180422690e-01,1.948624661e+01,8.243525728e+01,5.639765051e+01,3.978034977e+01,6.041745463e+01,9.899952099e+00,4.468156005e+01,1.233959932e+01,1.105324273e+01,5.731041506e+01,4.681601110e+00,5.073431002e+01,3.408199015e+01,7.253366112e+01,2.779366671e+00,8.829555806e+00,8.536411130e+01,9.160617884e+01,2.876201744e+01,3.708508225e+01,6.360328601e+01,5.529822868e+01,9.266091632e+01,2.310851158e+01,7.175588499e+01,9.430259034e+01,9.173089498e+01,8.444681685e+01,1.205694091e+00,6.908737946e+01,3.223907611e+01,4.805409513e+01,6.595778839e+01,1.401738567e+01,4.809078673e+01,3.763341858e+01,4.045011193e+01,6.511171184e+01,7.406492809e+01
2.037824945e+01,4.822291735e+01,2.630245827e+01,5.917220316e+01,1.554011833e+01,7.002710440e+01,9.746169183e+01,7.662172344e+01,4.525305169e+01,4.469259983e+01,3.875994806e+01,6.654726166e+01,6.016802413e+01,1.270661583e+01,8.587112251e+01,2.019922648e+01,5.693578529e+01,9.244332337e+01,9.597643370e+01,4.972014328e+01,2.831629173e+01,7.347788398e+01,6.439467466e+01,6.432742965e+00,7.768583692e+01,2.354335364e+01,1.455710110e+01,6.109961754e+01,9.760417632e+01,1.003138612e+01,2.015377396e+01,9.414056797e+01,9.893315227e+01,6.714308936e+01,3.353255820e+01,8.787173497e+01,4.986604284e+01,9.679932266e+01,5.544005062e+01,8.655816921e+01,5.274113491e+01,8.700749653e+01,3.487128673e+01,2.952500037e+01,4.513549020e+01,7.417950395e+01,6.278513532e+01,8.068766791e+01,3.501504641e+01,1.659287385e+01,2.338708466e+01,5.270660796e+01,1.427821374e+01,2.422269523e+01,6.185351012e+01,7.061810991e+00,6.903360269e+01,1.354637199e+00,5.916157834e+01,8.906086951e+01,6.115413408e+01,8.534742335e+01,3.190384565e+01,2.603937326e+01,8.853381255e+01,6.355925381e+01,6.567852366e+01,4.045732413e+01
8.328783817e+00,7.004671941e+01,5.681361806e+01,5.494599942e+01,4.822276293e+01,2.407629000e+00,4.278608019e+01,7.457629154e+01,8.495828499e+01,6.400426197e+00,7.933320326e+01,3.138872437e+01,5.633663303e+01,6.273487774e+01,4.945245125e+00,9.740764808e+01,2.207326173e+01,7.952650171e+01,5.098842635e+01,9.746661287e+01,6.081888856e+01,1.246985133e+01,7.271173507e+01,2.102174293e+01,9.311956455e+01,9.541515040e+01,3.663101443e+01,8.555906674e+01,5.357206833e+01,2.234661178e+01,6.745929392e+01,5.035649024e+01,2.290275159e+01,2.963130501e+01,9.271692350e+01,4.798451305e+01,6.093339633e+01,1.932772691e+01,1.654389293e+01,1.654011567e+01,1.428080367e+01,1.648586168e+01,2.689929225e+01,3.132716561e+00,9.866303090e+01,9.332701439e+01,9.735763177e+00,9.665673873e+01,7.729650253e+01,9.453205119e+01,5.625060855e+01,1.742772909e+01,8.253600525e+01,1.226883420e+01,3.790074976e+01,8.566036178e+01,6.704524708e+01,6.799610527e+01,6.694131681e+01,3.489863582e+01,8.556157808e+01,1.383084536e+00,2.186848443e+00,2.685441784e+01,8.101143420e+01,1.188117957e+01,1.915382408e+01,2.708249431e+01
2.626223572e+01,6.839871307e+01,7.124056852e+01,8.845840559e+01,8.165938181e+01,5.448179087e+01,7.329512165e+00,1.596540773e+01,1.195534246e+01,5.629702711e+01,6.752618798e+01,9.086408865e+01,5.851424149e+01,4.142620650e+01,9.994433746e+00,9.433863116e+01,5.225998969e+01,2.905553816e+01,1.325021184e+01,4.160001688e+01,2.670299864e+01,8.459741854e+01,2.220350969e+01,9.179640369e+01,7.672418096e+01,9.696481596e+01,1.602383773e+01,6.753172128e+01,8.322066690e+01,4.819315520e+01,4.178583035e+01,9.481751796e+01,2.973422805e+00,6.490206595e+01,7.779750373e+01,9.118753171e+00,9.867067034e+01,1.529818227e+01,6.853828772e+01,5.101908400e+00,6.096535158e+01,5.785464622e+01,4.654049458e+01,4.802662466e+01,8.404756890e+01,4.835627625e+00,5.670031059e+00,7.528497710e+00,7.117775260e+01,6.621765656e+01,4.899232550e+01,1.655445694e+01,3.498180534e+01,3.811578315e+01,2.279932417e+01,3.029867957e+01,2.087893778e+01,1.277415394e+01,8.429729837e+01,3.064066243e+00,7.287884125e+01,7.650860917e+01,3.521357970e+01,3.373677282e+01,1.716498860e+01,5.324546606e+01,1.718185853e+01,7.688342451e+01
4.456635485e+01,3.153877953e+00,9.289280098e+01,3.080772542e+01,6.321245925e+01,4.845173744e+01,7.027428689e+01,1.745452481e+01,7.193282845e+01,8.735943043e+01,2.215238104e+01,4.519264816e+00,7.408988347e+01,6.362219516e+01,1.845628751e+01,2.755246110e+01,5.103988268e+01,1.139457278e+01,2.507307818e+01,7.049934852e+00,3.601891988e+01,7.313386822e+01,3.127798628e+01,5.806226521e+01,6.074779185e+01,7.573982807e+01,2.090569712e+01,7.738535757e+01,4.507178784e+01,2.827540226e+01,1.853994675e+01,5.789160675e+01,1.927031166e+01,9.383016846e+01,5.001372352e+01,1.646616888e+01,7.386410261e+01,1.693586172e+01,3.540012590e+01,1.114239692e+01,5.097830693e+00,1.548138552e+01,5.152624030e+01,2.759588713e+01,2.094877187e+01,8.553612682e+01,5.368580705e+01,1.455484912e+01,3.328194284e+01,1.221496389e+01,1.698244609e+01,8.814273681e+01,6.995118627e+01,1.709046933e+01,4.561868027e+01,3.889065917e+00,4.981776267e+01,2.126857120e+01,9.596342958e+01,8.070709641e+01,3.956593614e+01,4.351803098e+01,4.602792524e+01,2.585334433e+01,4.901577531e+01,6.889894219e+01,1.060885636e+01,4.539907096e+00
