v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59
7.593653271e+01,4.709892413e+01,6.764290337e+01,6.745254796e+01,8.612160799e+01,7.253301917e+01,3.422369903e+01,6.196693844e+01,2.753492269e+01,3.340079858e+01,8.619650406e+01,5.401404869e+01,8.003408400e+01,1.914374098e+01,2.349852958e+01,2.469335950e+01,7.525577208e+01,5.186187624e+01,3.488504945e+01,8.911149044e+01,5.937871666e+00,2.036636269e+01,6.602989368e+01,5.816616217e+01,4.710070620e+01,3.579341876e+00,7.621721123e-01,4.273972231e+01,9.157291158e+01,3.829324517e+00,4.112832502e+01,9.695012964e+01,6.514457314e+00,2.929499600e+01,3.307320853e+01,6.513538221e+01,4.245249727e+01,5.564717097e+01,2.637433398e+01,3.670603809e+01,4.769281538e+01,8.113228308e+01,8.704465553e+00,8.852324993e+01,5.710293074e+01,9.322753153e+01,9.619409189e+01,5.817491573e+01,9.047134612e+01,6.664866957e+00,8.027715410e+01,1.951291030e+01,2.126509514e+00,3.408724149e+01,3.200075688e+01,6.604115721e+01,4.633014811e+01,3.646974998e+01,1.831986107e+01
5.406102508e+01,6.396368998e+01,5.073674784e+01,9.690574182e+00,3.645659010e+01,5.867263459e+01,8.115896556e+01,4.150160173e+01,9.152203259e+01,5.775848914e+01,7.061198354e+01,3.374510501e+00,9.576231883e+01,2.771492531e+01,4.180459995e+01,6.210311802e+01,5.567362972e+01,9.107160700e+01,2.461634478e+00,1.628949605e+01,5.271948536e+01,4.086918082e+01,7.919943813e+01,8.630864112e+01,2.442246336e+01,6.670994277e+01,7.430182216e+01,9.507583503e+01,1.847692428e+01,5.521856769e+01,8.895761207e+01,3.819644122e+00,8.809306338e+01,2.169412387e+01,2.238065088e+01,5.862044095e+00,1.157352975e+01,5.936054599e+01,5.778374319e+00,5.370702253e+01,1.436061893e+01,6.341599390e+01,5.555932925e+01,7.066583168e+00,4.870923378e+01,5.487380179e+01,6.134497846e+01,3.002513125e+01,4.408926000e+01,9.400752392e+01,7.331107663e+01,9.926240930e+01,1.352234656e+01,9.253656475e+01,8.087414099e+01,4.111509800e+01,1.563356404e+01,3.513240319e+01,5.007991157e+01
3.167179750e+01,2.198478417e+01,4.837276645e+01,4.711047926e+01,8.112430219e+01,6.908631700e+00,6.927745159e+01,2.749797033e+00,4.179771383e+01,7.933096379e+01,6.901013413e+01,6.643944797e+01,1.200835030e+01,6.046337875e+01,7.061440249e+01,9.935060548e+01,3.947252098e+01,8.015265717e+00,9.246533904e+01,4.531676323e+01,1.035094185e+01,9.254408311e+01,8.974351145e+01,4.600040340e+01,7.234734726e+01,4.434536071e+01,4.220430640e+01,6.716080817e+01,5.276475053e+01,6.135477787e+01,7.089804568e+01,6.723181761e+01,8.938350198e+01,3.238660228e+01,7.993933586e+01,1.192110884e+01,1.411785344e+01,9.170523054e+01,7.050032961e+01,5.384798856e+01,6.773281910e+01,9.639072978e+01,3.711352284e+01,9.753622230e+01,8.152436932e+01,5.018625421e+01,9.338381559e+01,4.121321123e+01,3.202097559e+01,7.955158974e+01,3.174942427e+01,5.185377157e+01,1.641044958e+01,4.182901287e+01,5.893099414e+01,6.936829654e-01,1.987485399e+01,3.117110894e+01,8.016588688e+01
4.133130638e+01,1.200505135e+01,2.511598727e+01,5.457092527e+01,4.175901450e+01,7.545450538e+01,9.443988469e+01,8.661899635e+01,1.512709007e+01,2.892098305e+01,8.999256131e+00,7.921494344e+01,3.014688617e+01,2.767519235e+01,9.145755795e+01,8.929959297e+01,8.318093462e+01,2.925825968e+01,3.630148469e+01,8.942360335e+01,7.785366401e+01,9.391079800e+01,7.895968666e+01,6.896892692e+01,4.179712707e+01,2.370092566e+01,6.493996939e+01,8.670148630e+01,7.332175289e+01,2.058212434e+01,6.747243605e+01,7.917390642e+01,3.542655118e+01,5.830002023e+01,7.606897045e+01,6.295626633e+00,7.486470700e+00,9.227203720e+01,8.575594362e+01,3.919005276e+01,2.200544055e+01,2.543907485e+01,1.530776328e+00,8.614537278e+01,8.322557750e+01,7.924089520e+01,2.796943259e+01,3.018983188e+00,8.735805686e+01,9.863758833e+01,9.908304779e+01,3.346939249e+01,1.964088550e+01,8.940770937e+01,2.227950726e+01,7.341369315e+01,8.531355712e+01,3.660522349e+01,2.010226008e+01
7.255888660e+01,6.828993872e+01,7.537889641e+01,8.675171943e+01,2.939833615e+01,1.260465048e+01,3.888295011e+00,5.361803840e+01,5.691919088e+01,8.496236478e+01,3.017367561e+01,5.299390872e+01,3.671535162e+01,7.310080349e+01,2.130435811e+01,2.734839437e+01,5.666520027e+01,9.196152929e+01,9.768090175e+00,4.616545363e+01,9.111855297e+01,7.171548083e+01,7.791990602e+01,5.216970961e+01,9.384004740e+01,4.365096688e+01,7.344460540e+01,1.105915164e+01,4.091612536e+01,6.978005510e+01,1.571719169e+01,3.429583643e+00,8.412111887e+01,7.400096351e+01,1.619670322e+01,1.517501642e+01,4.703940539e+00,3.636263124e+01,2.979777802e+00,8.869092313e+01,6.038593445e+01,1.567961869e+01,1.489704618e+01,8.366009317e+01,6.048556101e+01,4.535453343e+01,4.475688693e+01,4.967726984e+01,4.387804996e+01,2.303781621e+01,8.430306932e+01,6.033642253e+01,1.285013660e+01,3.326446051e+01,8.125964039e+01,9.814153499e+01,1.773237793e+01,1.091869667e+01,6.931458114e+01
6.898766354e+01,8.935554836e+01,2.408704599e+01,5.790370259e+01,5.566463075e+01,1.498066371e+01,9.034834398e+01,5.111498421e+01,8.680992762e+01,9.026395255e+00,6.371889029e+01,5.803182123e+01,5.444938682e+01,1.099008541e+01,2.116324621e+01,7.036144165e+01,9.710976800e+01,2.985167818e+01,8.143044202e+01,9.158529761e+01,5.665972413e+01,4.689622474e+01,3.464247259e+01,6.990520073e+01,4.189379052e+01,9.223901787e+01,8.095216707e+01,6.948737810e+01,2.377857967e+01,5.606261706e+01,1.291446484e+01,4.886208777e+01,2.729415952e+01,3.366073362e+01,1.883217793e+01,9.039965986e-01,1.924993472e+01,5.148450116e+01,1.759137181e+01,7.720611317e+01,2.376877572e-01,5.444804633e+01,4.237268200e+01,5.628609859e+01,7.628527441e+01,1.402195052e+00,5.550657150e+01,3.092676917e+01,5.962985816e+01,9.219788909e+00,2.871189939e+00,7.176749147e+01,8.469565712e+01,7.707550108e+01,1.721587237e+01,3.651027377e+01,4.173293554e+01,1.129758527e+01,3.728603779e+01
1.289864326e+01,4.312237571e+01,3.126761662e+01,3.798649061e+01,1.405538238e+01,7.746012813e+01,6.837617008e+01,6.160795149e+01,1.711227762e+01,1.408038084e+01,6.493094286e+01,9.344147828e+01,3.327265724e+01,7.267612272e+01,8.385187852e+01,7.664172563e+01,6.841667636e+01,7.692586778e+01,4.147408295e+01,3.176769745e+01,9.021783735e+01,4.178766088e+01,3.390987978e+01,5.646328020e+01,6.425677000e+01,7.431613383e+01,8.592811635e+01,3.557962826e+01,4.101168610e+01,1.005757491e+01,8.820988080e+01,8.566030856e+01,4.522839548e+01,4.825282928e+01,7.320681003e+01,9.599183750e+01,3.990624276e+01,6.462798915e+01,4.325327104e+01,4.333031628e+01,9.512362043e+01,4.683659109e+01,5.398238756e+01,2.321578732e+01,3.294724574e+01,6.474713034e+01,2.943702734e+01,5.373325274e+01,7.735213623e+01,5.603987585e+01,2.854141553e+01,7.740193591e+01,9.692928756e+01,6.552410140e+01,7.771597362e+01,6.389385405e+01,6.227098913e+01,3.747034207e+01,2.464549804e+01
4.841905021e+01,3.996036716e+01,4.441964370e+01,9.869897481e+01,7.978310350e+01,7.265202834e+01,3.040879416e+01,7.959712710e+01,4.875367219e+01,6.207089509e+01,3.992296799e+01,9.468278155e+01,8.669826788e+01,9.017921569e+01,7.523423872e+01,4.656869147e+01,5.968315251e+00,8.447964937e+01,4.192711055e+01,8.933912772e+01,4.966627522e+00,7.118829028e+00,2.559022468e+01,6.362235252e+01,7.633222643e+01,7.461114353e+01,8.087346792e+01,7.153740871e+01,4.380467719e+01,6.485272627e+01,8.617688453e+01,6.397731793e+01,9.053724987e+01,9.624769631e+01,8.022347404e+01,5.317328074e+01,5.027940375e+01,8.195780625e+01,3.705663933e+01,7.935415669e+01,5.131683426e+01,3.250775577e+01,9.820081132e+01,4.810177273e+01,8.265518210e+01,6.597283020e+01,2.206284245e+01,7.278836326e+01,7.179736338e+01,4.961684422e+01,8.077509031e+01,6.374707689e+00,5.793111539e+01,2.483459215e+01,9.181151947e+01,7.281225420e+01,8.462558733e+01,3.411433066e+01,8.488379039e+01
4.156272129e+01,9.415459057e+01,9.506409256e+01,5.178498386e+01,3.888088988e+01,9.837517024e+01,1.883086619e+01,8.672440954e+01,5.618460181e+01,7.624219775e+01,2.895450058e+01,3.706612760e+01,7.181228395e+01,4.770038375e+01,7.954770190e+01,2.138345065e+01,4.880536846e+00,2.825151886e+01,1.254583721e+01,8.586163479e+01,2.909339425e+01,6.009339188e+00,6.629261269e+01,6.805437704e+01,7.414737934e+01,7.346930216e+01,2.053362447e+01,3.912740940e+01,2.703590814e+01,6.667059526e+01,3.621056050e+01,5.034990120e+01,3.150904137e+01,8.117407975e+01,7.782991291e+01,8.567007757e+01,3.356077298e+01,9.635410772e+01,7.610994965e+01,4.541191833e+01,4.004122772e+01,7.620902194e+01,9.803667616e+01,3.827122937e+01,1.853889409e+01,3.379493850e+01,7.568018156e+01,7.984779076e+01,1.180311729e+01,3.571427994e+01,3.893534901e+01,1.525727406e+01,9.535890131e+01,3.492373182e+01,1.296508072e+01,9.806962508e+01,2.133420260e+00,4.499079688e+01,7.131907209e+01
4.322152179e+01,3.207042094e+01,3.533872428e+01,8.746986610e+01,3.704130030e+00,2.395305986e+01,6.258456820e+01,1.281312087e+01,1.903702150e+01,5.293085225e+01,2.444391045e+01,9.486344634e+01,4.341443990e+01,9.424922987e+01,8.402345546e+00,8.463155144e+01,3.593054828e+01,4.134161583e+01,6.623936867e+01,1.262042223e+01,3.583827750e+01,4.012949619e+01,5.000875840e+01,4.029742375e+01,1.522596412e+01,5.744279608e+01,5.240552513e+01,2.996004836e+01,5.842946667e+01,6.566571021e+01,8.461677159e+01,9.453518053e+01,9.401671991e+01,7.546916750e+01,2.270987339e+01,6.026703758e+01,2.869560110e+00,6.604136564e+01,7.301145688e+01,6.338509895e+01,9.035302383e+01,4.076365487e+01,2.253963062e+01,8.554711243e+00,5.413631660e+01,8.458436971e+01,7.320593078e+01,4.689553249e+01,5.591767506e+01,9.398426063e+01,9.820576084e+01,1.133496492e+01,7.651733943e+01,1.461662171e+01,7.005411483e+01,2.313302689e+01,1.667573362e+01,3.960410851e+01,7.913014930e+01
6.420404661e+01,2.104777421e+01,4.424028311e+01,1.514154813e+00,1.611068917e+01,1.238426042e+01,3.333886109e+01,7.588283112e+01,5.516776751e+01,2.547061003e+01,7.792821241e+01,1.457038378e+01,9.052248353e+01,6.751393103e+01,6.314388611e+01,5.640288460e+01,1.857428249e+01,9.923462389e+01,6.736260562e+01,4.693625308e+01,2.765505894e+01,7.256508237e+01,3.231751907e+00,4.504630269e+01,5.000776252e+01,4.692989857e+01,9.100552162e+01,8.729017927e+01,4.968903874e+00,4.322524765e+01,9.695067699e+01,5.334287172e+00,3.615298608e+01,6.585766644e+01,2.741471713e+01,2.266359447e+01,2.381625384e+01,7.977467889e+00,3.659400664e+01,4.776790416e+01,6.905252112e+01,3.425499658e+01,7.777206185e+01,4.971344813e+01,7.271167742e+00,3.105861948e+01,5.948188839e+01,3.318386653e+01,4.627039454e+01,3.395457902e+01,8.309097611e+01,7.148166061e+01,9.297739237e+01,5.540310209e-01,5.612369165e+01,9.051935150e+01,4.772193216e+01,2.807233063e+01,4.980082239e+01
6.524864121e+01,6.322780598e+01,1.214532224e+01,3.948549782e+01,8.739499252e+01,2.127848732e+01,1.626843501e+00,9.116332611e+01,9.918583967e+00,7.594994459e+01,1.369180689e+01,6.865356782e+01,5.962940321e+00,3.087486478e+01,5.484891862e+00,1.456135495e+01,8.370564950e+00,6.393562246e+00,6.680728198e+01,9.748751647e+01,6.649855649e+01,4.422112245e+01,6.155210936e+01,9.810913965e+00,6.443090093e+01,3.431650398e+01,5.601004850e+01,1.210265267e+01,3.294078338e+01,5.062801509e+01,1.262664970e+01,5.018510766e+00,2.503468543e+01,3.162974477e+01,4.723541928e+01,7.736520874e+01,9.382272592e+01,2.704964205e+01,1.325480428e+01,4.521486963e+01,9.361907585e+01,3.747286125e+01,2.784154647e+01,6.220776139e+01,9.880714734e+01,7.676298052e+01,7.839244301e+01,8.657463582e+01,5.192051062e+00,1.542807402e+01,4.823771348e+01,2.225276316e+01,6.710870995e+00,8.014594325e+01,5.100070730e+01,6.632466452e+01,2.943186325e+01,6.991385945e+01,8.780869145e+01
6.851651910e+01,1.758885713e+01,4.173385866e+01,8.574871405e+01,8.467806314e+01,5.365419747e+01,6.462003740e+01,5.441729409e+01,7.308831718e+01,9.334496634e+01,1.041328266e+01,9.020805864e+01,5.461384118e+00,6.124257999e+01,2.558750384e+01,1.624450613e+00,7.620149719e+01,2.235732371e+01,8.777453441e+01,2.476737461e+01,6.955075124e+00,6.647244513e-01,7.721425454e+01,7.660773138e+01,1.285561298e+01,6.287362692e+01,8.410599389e+01,8.138494862e+01,5.097316157e+01,8.707407754e+01,8.112384473e+00,9.220786015e+01,5.446690149e+01,1.598878118e+01,4.566152826e+01,2.763671552e+01,4.761978119e+01,8.003511623e+00,5.783097540e+01,9.937629693e+00,9.545099860e+01,1.908696543e+01,1.363224158e+01,5.262214431e+01,9.069657256e+01,7.204080334e+01,4.572810381e+01,7.605508130e+01,9.234747072e+01,4.034193373e+00,1.663275405e+01,9.179919766e+00,9.799389148e+01,1.552752900e+01,7.666640838e+01,4.403072975e+01,2.301711032e+01,5.984243858e+01,5.634823600e+01
9.475564086e+01,1.011859956e+01,7.959517940e+01,6.524207469e+00,6.127080595e+01,7.772603547e+01,6.151606613e+01,3.337356522e+01,8.747193059e+01,9.623373733e+01,7.911138963e+01,3.161427431e+01,4.745010520e+01,3.739272726e+01,4.649146743e+01,1.873716891e+01,9.010354585e+01,7.081198159e+01,7.806463822e+01,3.893094950e+01,1.148101067e+01,8.940545957e+01,1.595163842e+01,5.376910514e+01,6.588218261e+01,5.215990332e+01,4.978035055e+01,8.968507525e+01,4.121892496e-01,3.569720998e+01,9.226945288e+01,8.361772148e+01,9.964584238e+00,9.377541355e+01,4.186139939e+01,6.258052490e+01,3.875629747e+01,2.566128867e+01,5.094561063e+01,6.172992486e+00,8.161625380e+01,7.761980812e+01,2.321457546e+01,3.852158701e+01,6.663515076e-01,9.391157454e+01,9.099005074e+01,1.046694622e+01,6.845784967e+01,3.409881133e+01,4.165231352e+01,8.716335971e+01,9.562796364e+01,5.739265533e+01,6.645110581e+01,4.691824130e+01,1.711795507e+01,3.569154577e+01,4.860690422e+01
9.066700943e+01,3.950093845e+01,5.332328983e+01,7.174202590e+01,5.047141285e+01,1.206631772e+00,4.795913453e+00,2.642041743e+01,5.442986592e+01,7.307113010e+00,7.920041435e+01,4.512714907e+00,3.742306937e+00,3.489639381e+01,5.663815500e+01,3.184471161e+01,8.790688568e+01,1.293740866e+01,2.163888171e+00,8.271158292e+01,7.127776939e+01,1.131375004e+01,8.947759824e+01,8.065766909e+01,9.273348202e+00,1.546474708e+01,6.108778902e+01,5.114813351e+01,6.746345665e+00,9.535019590e+00,9.810159699e+01,5.865432595e+01,8.927968502e+01,4.658662941e+01,9.275808671e+01,9.928197672e+01,5.673073180e+01,7.747619078e+01,4.038346746e+01,8.649958236e+01,2.971329019e+01,1.763425924e+01,7.255895421e+01,8.938979438e+01,3.123535667e+01,1.314122264e+01,7.455382575e+01,1.642579248e+01,8.157236104e+01,7.273511753e+01,8.355810169e+01,9.555002849e+01,9.289423915e+01,6.449013910e+01,5.989811672e+01,2.334836018e+00,5.017077505e+01,9.538971092e+01,7.649733555e+01
3.561466172e+01,9.981048589e+01,1.961666995e+01,4.083941253e+00,1.929914926e+01,5.535313788e+01,7.456328313e+01,4.637676158e+01,9.799150900e+01,8.699758099e+01,7.522393947e+00,9.350037910e+01,1.757428475e+01,8.567519548e+01,2.962167133e+01,8.388287414e+01,6.429496466e+01,1.444981271e+01,5.757455561e+01,1.222489651e+01,9.970837391e+01,7.470342856e+01,7.827711043e+01,4.614553607e+01,2.800549621e+01,7.612266963e+01,7.709824360e+01,5.528919502e+01,1.315624085e+01,1.989467156e+01,6.502135036e+01,9.442234119e+01,1.837614707e+01,7.437945675e+01,6.205357569e+01,2.286432521e+01,8.479912580e+01,2.087608961e+00,7.992204734e+01,5.136986434e+01,7.583766801e+01,1.574078392e+01,1.188157081e+01,7.486994468e+01,3.550388597e+01,7.744607974e+01,3.150971148e+00,3.472697455e+01,9.284381164e+01,1.488656131e+01,8.319201321e+01,9.992977693e+01,1.903105565e+00,3.295507814e+01,5.742936632e+01,5.188293053e+01,8.737903812e+01,3.901649358e+01,3.228936176e+01
5.247202967e+00,5.822401458e+01,9.777326486e+01,5.920881979e+01,3.959335690e+01,6.351844033e+01,6.110190814e+01,5.941904634e+01,5.203367132e+01,7.550607129e+01,6.113923958e+01,6.924123002e+01,2.609356754e+01,9.499282186e+01,6.211949535e+01,4.219457765e+01,2.227977690e+01,8.991040436e+01,5.546277665e+01,5.471873845e+01,7.220932848e+01,2.579737317e+00,7.409856089e+01,9.711566045e+01,1.575398235e+01,8.869389064e+01,2.544129271e+01,5.205860527e+01,5.694228279e+01,6.912830009e+01,1.477638451e+01,3.742353444e+01,3.061645772e+01,4.988624147e+01,9.931064015e+00,1.724764069e+01,2.889869103e+01,6.598021475e+01,1.627704975e+01,1.275167108e+01,9.789493729e+00,8.727257911e+01,1.016080470e+01,3.840727666e+01,4.086351173e+01,5.325864285e+01,4.774141156e+01,8.181744852e+01,9.561993578e+00,7.938830306e+01,5.469753276e+01,7.584513236e+01,6.611378341e+01,8.909836443e+00,3.347280362e+01,1.109441924e+01,8.620596750e+01,5.769967009e+01,4.307211554e+01
4.754056176e+01,5.179878408e+00,1.080267352e+01,2.319049289e+00,6.114031644e+01,4.327721428e+01,3.192869970e+01,8.462767032e+01,6.050338065e+01,7.460302049e+01,5.359139856e+01,4.596928114e+01,7.557941480e+01,5.327074138e+01,2.694267893e+01,3.970292147e+00,2.634643165e+01,1.322581438e+00,1.581080515e+01,4.847948282e+01,4.146631979e+01,1.098041952e+01,9.353772935e+01,2.682992910e+01,3.892834576e+01,6.689665020e+01,7.736748288e+01,2.464535045e+01,8.450954073e+01,1.793915997e+00,8.786869340e+01,9.288318372e+01,2.967811801e+01,5.021465044e+01,2.121895724e+01,7.013852752e+01,6.858786515e+01,4.027953967e+01,7.653476785e+01,1.087870746e+01,4.293334539e+01,7.132742785e+01,9.343964718e+01,2.652577330e+01,3.942006420e+01,1.965858761e+01,8.300452631e+01,7.330572446e+01,2.128292825e+01,8.683599779e+01,9.922101792e+01,4.109728170e+01,9.585119397e+01,8.104996618e+01,9.373007064e+01,9.172972202e+01,6.958697485e+01,4.749002010e+00,3.627574336e+01
3.196696836e+01,6.694016825e+00,6.959280395e+01,8.521344013e+01,6.074227244e+01,4.423486703e+01,7.973449079e+01,7.872017041e+01,5.624698835e+01,2.463094336e+01,6.648178816e-01,3.528925968e+01,2.285858144e+00,5.105930853e+01,6.419281269e+01,3.164899471e+01,5.930568741e+01,1.002141301e+01,3.089853803e+01,2.840021613e+01,2.547197246e+01,3.643629888e+01,7.497858493e+01,7.606631209e+01,3.371958640e+01,5.640771348e+01,8.954212350e+00,7.866312678e+01,4.259891012e+01,9.595303661e+01,2.740165306e+01,4.011153913e+01,8.582471857e+01,1.343956938e+01,9.374660865e+01,1.003470640e+01,2.069525954e+01,4.359467119e+01,8.071452525e+01,4.692475910e+01,8.857053495e+01,5.801720433e+01,3.641586238e+01,7.437215115e+01,9.677856923e+01,4.157054921e+01,6.695764267e+01,7.707228935e+01,9.921012519e+01,6.887482862e+01,8.453190282e+01,2.072003488e+00,2.360122643e+01,7.879748567e+01,5.205952268e+01,3.990571873e+01,6.676448615e+01,5.192656315e+01,4.472380145e+01
5.317628433e+01,3.781493548e+01,2.684439966e+01,1.183885464e+00,5.515119104e+01,2.739084829e+01,2.122990009e+01,9.075812127e+01,6.213518431e+00,8.829526186e+01,3.624471293e+01,6.955162257e+01,4.927801009e+01,4.729237054e+01,8.845657182e+01,6.374415314e+01,1.446296638e+01,8.121265408e+01,5.204641473e+01,7.633860096e+01,9.883444237e+01,6.616525696e+01,6.254117900e+01,6.494751003e+01,3.773950830e+01,4.550925121e+01,2.908729379e+01,4.496420235e+01,8.766706389e+01,4.767006471e+00,1.262584702e+00,8.032721028e+01,6.177437192e+01,6.833342534e+01,3.773139850e+01,9.087611647e+01,9.059035430e+00,1.165171828e+01,8.466887761e+01,7.153647477e+01,2.100647757e+01,1.688461962e+00,2.230099601e+01,4.533174988e-02,3.769928355e+00,5.009356562e+01,1.009944524e+01,8.784572551e+01,8.631832240e+01,9.556392193e+01,1.274729417e+01,8.396584395e+00,7.715286725e+01,1.025820422e+01,1.976524573e+01,7.367313954e+01,2.860094025e+01,7.618802207e+01,3.885531838e+01
2.930006899e+01,8.566665753e+01,7.938252368e+01,9.697618455e+01,2.569026309e+01,1.417768719e+01,1.957110301e+01,7.511669722e+00,8.823845307e+01,9.558212573e+01,6.847239878e+01,2.071313177e+01,1.762226882e+01,4.944665701e+01,9.437251994e+00,1.357514036e+01,8.746936688e+01,8.469687491e-01,1.955918025e+00,4.469144842e+01,2.751694403e+00,6.223399292e+01,5.443652029e+01,6.228971729e+01,9.708624758e+00,1.161322068e+01,8.135763670e+01,7.125313330e+01,6.716230327e+01,2.027569756e+01,6.225913419e+01,5.227928113e+01,7.383790766e+01,3.102760272e+01,6.331845359e+01,9.164420933e+00,2.077050313e+00,6.719403651e+01,1.660765227e+01,4.040825567e+01,1.363160200e+01,2.287022001e+01,1.239854523e+00,8.684741366e+01,2.198837855e+01,1.130350273e+01,1.900738552e+01,9.692993985e+00,6.650243865e+01,4.345203080e+01,6.482488054e+01,8.507548676e+01,5.836392484e+01,4.056041022e+01,2.801888017e+01,4.060587669e+01,2.980710352e+01,3.200967631e+01,5.328957872e+01
2.689704203e+01,7.090063800e+01,1.421190334e-01,8.014420569e-01,9.019279874e+01,5.147162171e+00,6.879889216e+01,8.432367079e+01,4.900814392e+01,9.961570576e+01,5.831659094e+00,6.683856448e+01,6.837112861e+01,8.992646121e+01,1.833618543e+01,1.476249350e+01,7.259050212e+01,5.666945355e+01,5.649121593e+01,1.588654496e+01,8.026819267e+01,1.265724562e+01,4.677230427e+01,6.336969555e+01,1.162543177e+01,5.206028501e+01,9.684986116e+00,3.160212185e+01,3.560548977e+00,2.682921454e+01,6.335474843e+01,4.382235352e+01,8.645306291e+01,5.512148947e+01,3.918702322e+01,5.477750880e+00,4.311414817e+01,7.509118999e+01,7.497684841e+01,5.811856072e+01,4.784033789e+01,6.419055040e+01,5.118236273e+01,5.180369195e+01,2.618794547e+01,1.381143428e+01,7.418534047e+01,9.939665247e+01,9.747289822e+01,4.472258013e+01,2.221461079e+01,8.289297812e+01,8.025812843e+01,7.511901174e+01,8.393390578e+01,7.539268012e-01,3.885443626e+01,2.495108286e+01,3.835614731e+00
