v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45
4.053478639e+00,3.465290056e+01,5.712786970e+01,9.520310587e+01,1.006763446e+01,7.230600214e+01,4.925201519e+01,3.915458878e+01,4.196950807e+01,4.680649215e+01,3.771108687e+01,1.749563117e+01,6.919279861e-01,9.976088192e+01,7.356934387e+01,9.367498503e+01,7.107049979e+01,5.661920466e+01,4.870870784e+01,8.917383456e+00,5.041821250e+01,7.542103928e+01,5.524603930e+01,9.833460813e+01,7.227611728e+01,4.455653977e+00,3.948998856e+01,8.466919045e+01,4.033340339e+01,7.980792821e+01,9.958103664e+01,1.864213480e+01,4.215299278e+01,9.530852186e+01,5.405353040e+01,7.143552048e+01,6.139136152e+01,4.925515220e+01,9.936016123e+00,9.914749615e+01,8.873376862e+01,1.087875902e+01,4.882192375e+01,2.336357925e+01,8.013107166e+01
6.706246243e+01,9.443298478e+01,7.897378780e+01,9.205535506e+01,4.846893833e+01,8.530123497e+01,1.703804679e+01,6.649329194e+01,2.915157754e+01,9.196513157e+01,9.220046629e+01,3.072272527e+01,2.410622768e+01,5.979536853e+00,7.379418923e+01,2.846638447e+00,5.068962380e+01,4.884928822e+01,3.548411880e+01,8.126435751e+01,5.863548518e+01,4.857226292e+01,3.738866065e+01,5.101083507e+01,7.359781586e+01,2.032615053e+01,8.362072937e+01,7.834178668e+01,6.196067000e+01,4.906216607e+01,6.441944897e+01,9.273500982e+01,2.680061959e+01,5.338021044e+01,5.207379311e+00,5.025815871e+01,7.924784018e+01,7.986618356e+01,7.372457567e+01,3.765445103e+01,6.293194373e+01,3.766139028e+01,7.644679290e+01,6.933111999e+01,4.533889769e+01
3.407975208e+01,1.807726554e+01,7.289264705e+00,2.861482155e+01,6.082228257e+01,6.336507647e+01,1.044095916e+01,4.890478871e+01,7.929978089e+01,1.451884717e+01,4.624530044e+01,6.126740258e+00,7.990715824e+01,7.165416885e+01,1.411924122e+01,6.567338809e+01,8.178889620e+01,2.596570891e+01,2.176396597e+01,4.065206212e+01,4.707061487e+01,6.952632746e+01,2.530861617e+01,4.960677839e+01,2.044147063e+01,7.134156991e+01,6.530768048e+01,1.277442445e+01,3.492028479e+01,1.016300858e+01,8.899785565e+01,8.803561193e+01,2.026309974e+01,4.776328677e+01,1.797043918e+01,1.515565386e+01,1.677247986e+01,8.582243273e+01,2.797892406e+01,8.166186172e+01,9.049404083e+01,5.797459671e+01,6.253583299e+01,9.373023192e+01,6.123402272e+01
3.423984534e+01,7.387666889e+01,5.361797547e+01,1.080891790e+01,4.743363322e+01,9.482790272e+01,5.620811145e+01,7.176414640e+01,9.775187638e+01,5.647852001e+01,9.811652613e+00,3.685252234e+01,1.148641748e+01,6.078258987e+00,2.747076155e+01,2.276755351e+01,3.330318139e+01,3.703282290e+01,9.871314662e+01,9.228940882e+01,7.954344596e+00,5.845633331e+01,4.341926625e+01,6.387146806e+01,7.554034029e+01,1.001842954e+01,2.256486838e+01,5.889191754e+00,5.628541099e+00,6.042011855e+01,1.752877503e+01,3.860418966e+01,6.641615721e+01,7.917807473e-01,1.939654312e+01,5.208989642e+01,5.138331672e+01,6.894909570e+01,1.465820075e+01,3.552739308e+01,3.401116606e+01,8.312769301e+01,5.738517482e+01,9.420151913e+01,2.220559834e+01
2.426206456e+01,6.462069395e+01,8.814544274e+00,6.583011319e-01,4.341921670e+01,5.821071671e+01,6.547813710e+01,2.699541164e+01,7.126995885e+01,4.094149772e+00,7.238662178e+01,7.400188705e+01,9.075150074e+01,8.575520241e+01,9.182000965e+01,5.385423732e+01,4.578005811e+01,6.003435686e+01,4.861657168e+01,6.397927614e+01,8.799722451e+01,2.269833258e+01,8.001668964e+01,5.737906153e+01,2.418023787e+00,4.680278240e+01,4.740927927e+01,3.529767676e+01,2.671225332e+01,2.040515551e+01,2.706461889e+01,5.847628986e+01,6.458510380e+01,2.859842753e+01,9.678330194e+01,9.730248361e+01,9.990263866e+00,3.935488834e+01,3.103492263e+01,6.618908909e+00,2.803623577e+01,2.849472179e+01,2.287522970e+01,2.328937240e+01,9.991566345e+01
4.913327607e+01,5.758389117e+01,3.084406772e+01,5.159262163e+01,1.162583576e+01,5.322577745e+00,5.124125428e+01,8.416678902e+01,9.581639671e+01,9.065904933e+01,1.726979266e+00,3.630326809e+00,3.808259140e+01,8.637813847e+01,4.076650941e+01,7.978538273e+01,3.127661894e+01,5.100662835e+00,6.070100559e+01,4.620049211e+01,2.077382900e+00,2.466655142e+01,4.780293117e+01,9.941661889e+01,6.840630307e+01,8.928845479e+01,7.800067576e+01,2.226301257e+01,3.064065473e+00,1.825943227e+01,4.156371297e+01,8.652846616e+01,7.724083939e+01,7.522620382e+01,2.438368148e+01,3.711936752e+00,8.969300155e+01,8.791410703e+01,7.531588887e+00,7.590043898e+00,2.060592158e+01,4.068695930e+01,1.263293495e+01,9.290865449e+01,5.610773231e+01
6.442280042e+01,6.283624012e+01,5.346627865e+01,8.471314049e+00,8.962675362e+01,1.946821818e+01,1.696260825e+01,2.086601777e+01,6.973738117e+01,6.970749432e+01,2.259928509e+01,7.775662615e+01,1.061226664e+01,3.883544984e+01,9.413880077e+00,3.870706100e+01,8.407163827e+01,2.000082268e+01,4.262089689e+00,8.292478567e+01,4.363032991e+01,9.357921943e+00,6.017231109e+00,5.613250766e+01,3.588377301e+01,9.226619181e+01,8.680912515e+00,2.715810984e+01,7.019912457e+01,2.358445396e+01,6.187142618e+01,4.623918090e+01,6.419723834e+01,2.849201056e+01,1.524125091e+01,7.643961377e+00,3.942324871e+01,2.358613703e+01,1.783247804e+01,2.736526283e+01,7.653417446e+01,2.816991793e+01,5.657523454e+01,9.986945409e+01,9.217330984e+01
5.643142086e+01,4.672929469e+01,9.163104807e+01,1.330570675e+01,1.052511585e+00,4.152883747e+01,5.861323421e+01,1.586601634e+01,2.496976846e+01,8.898662184e+01,9.296859574e+01,8.072377675e+01,8.167924892e+01,4.229097924e+01,5.200894736e+01,9.612695194e+01,9.223320194e+01,8.117663740e+01,6.391662666e+00,5.854960060e+01,5.184958720e+01,8.497195297e+01,9.647427418e+01,7.806550610e+01,3.984663662e+01,6.277741851e+00,9.046782230e+01,9.819139210e+01,9.258509220e+01,6.450770038e+01,4.794479769e+00,2.064011918e+01,9.426472994e+01,9.337158609e+01,6.564176476e+01,7.160071246e+01,7.632182334e+01,3.161337921e+01,6.975057933e+01,8.152105311e+01,2.971570165e+01,2.662267865e+01,6.863280450e+01,2.666858475e+01,1.624035605e+00
4.860703776e+01,8.793878547e+01,5.041750218e+01,5.616597828e+01,3.149200555e+01,9.682650845e+00,4.290857178e+01,2.268788038e+01,2.550782107e+01,5.686280686e+01,8.763756359e+01,7.347780887e+01,9.616074515e+01,2.022344144e+01,5.582962682e+01,3.525668298e+00,9.703099583e+00,4.985323471e+01,1.356219283e+01,4.492569389e+01,4.773527881e+01,9.698588511e+01,2.414816013e+01,7.018679122e+01,5.107905733e+01,9.805714134e+01,2.730326534e+01,8.679948221e+01,5.799641894e+01,5.389651642e+01,9.333830480e+01,3.963504671e+01,2.714001673e+01,5.127919807e+01,2.192165153e+01,9.383588950e+01,1.766257727e+01,6.260836639e+01,1.907851621e+01,1.156274424e+01,6.246828801e+01,1.417313711e+01,3.481822553e+01,9.868019755e+01,5.231786690e+01
5.984511825e+01,4.349738020e+01,7.560264680e+01,6.807376618e+01,8.231078539e+00,7.575014036e+01,1.378763935e+01,2.478231305e+01,1.404520229e+01,6.031268778e+01,5.621887369e+01,5.357961499e+01,7.111064249e+01,7.954971655e+01,3.946407287e+01,9.671961052e+00,7.670269419e+01,3.917499554e+01,2.522652491e+01,6.786950023e+01,1.758326899e+01,4.412751683e+01,4.654329663e+00,2.752318205e+01,1.439805032e+01,1.059227927e+01,2.241925827e+01,6.289051631e+00,2.057508194e+01,6.122755394e+01,7.249941470e+01,7.823602674e+01,4.686948889e+01,6.406862532e+01,1.737078711e+01,1.398213059e+01,1.823347952e+01,2.308793617e+01,4.678300809e+00,8.821433806e+01,8.341761165e+01,9.961043413e+00,4.596732303e+01,1.312097031e+01,2.339605718e+01
7.648342134e+01,7.591797718e+01,1.978269174e+01,8.257853668e+01,5.297684579e+01,4.165189701e+01,7.280012535e+01,1.419105171e+00,7.659278665e+01,9.729480493e+01,7.221515859e+00,9.668191774e+01,5.209123173e+01,5.618718473e+01,4.518658700e+01,9.370846031e+01,5.585722236e+01,2.749734222e+01,9.708366773e+01,3.995607261e+01,2.131601117e+01,5.108353274e+01,5.494290650e+01,4.596949350e+01,3.786079097e+01,7.224210952e+01,2.127382257e+01,1.671949253e+01,9.625399983e+01,2.123930477e+01,4.308239149e+00,7.887037964e+01,3.840375131e+00,9.441179771e+01,3.716408766e+01,8.795110493e+01,1.483696209e+01,7.688042127e+00,9.683706585e+01,9.340263218e+01,5.889214167e+01,9.563634428e+01,7.239874594e+01,8.511836047e+01,7.146780578e+01
8.996032802e+01,4.730679005e+01,5.471763190e+01,9.015496213e+01,8.568106907e+01,2.371099994e+01,7.941725546e+01,2.424214815e+01,6.526548417e+01,7.145816155e+01,7.263931740e+01,8.560980640e+01,6.576462468e+01,4.187660909e+01,7.482880072e+01,9.770009479e+01,3.550694844e+01,5.165615113e+01,9.163948849e+01,3.906469544e+01,6.505939771e+01,3.334181239e+01,9.005940771e+01,6.611539748e+00,6.260648764e+01,6.713523715e+01,7.615299932e+01,2.302632882e+01,1.262673106e+01,2.777178873e+01,9.374664460e+01,3.268655637e+01,6.837006449e+01,5.491450670e+00,2.316319326e+01,6.901172111e+01,1.936315703e+01,3.615550357e+01,1.142746059e+01,7.678627560e+01,1.956759950e+01,6.610446100e+01,8.122594096e+01,2.815645189e+01,8.255014634e+01
9.238939543e+01,3.570469264e+01,4.180493192e+01,4.936803648e+01,6.076456046e+01,9.275250510e+01,9.268034925e+01,6.546780009e+00,8.186148126e+01,4.562081713e+01,9.109336853e+00,6.668054071e+01,5.153682848e+00,6.701975922e+01,9.401746387e+01,7.516865108e+01,9.040545099e+01,5.835740951e+01,4.918535149e+01,8.507385739e+01,6.718085114e+01,8.785943335e+00,5.769340570e+01,1.365280266e+01,9.553151073e+01,6.693312557e+01,7.936906647e+01,6.411120611e+01,2.928537984e+01,3.416655199e+01,1.312964977e+01,5.888075553e+01,9.314034698e+01,8.745029297e+01,7.855050183e+01,2.125570764e+01,4.003717009e+01,1.596711629e+01,5.317986503e+01,6.296922273e+01,1.824030885e+01,3.531790782e+01,1.607364060e+01,8.798857892e+00,6.415329248e+01
6.633414147e+01,9.717001455e+00,7.988089471e+00,1.180176416e+01,6.981038848e+01,2.414999874e+01,4.421039819e+01,2.800362319e+01,1.185555863e+01,4.455212074e+01,1.726039367e+01,9.886488793e+01,2.469713031e+01,7.743430220e+01,7.045828779e+01,2.166233294e+01,8.524794295e+01,4.950765370e+01,3.117455901e+01,1.007995321e-02,9.807875203e+01,7.414301446e+00,3.974985579e+00,1.317694058e+01,6.809508579e+01,2.757881078e+01,1.576295034e+01,4.544273690e+01,1.939937902e+01,2.498066623e+01,4.298029802e+00,1.211316425e+01,7.569231147e+01,4.001007236e+01,1.666290600e+01,8.405568712e+01,3.673888774e+01,3.213118626e+01,8.511917233e+01,4.725512432e+01,8.242211438e+01,2.122819230e+01,2.966146465e+00,9.119121063e+01,9.056328719e-02
5.303323088e+01,2.144889492e+01,1.226322929e+01,9.888830095e+00,2.624831347e+01,2.366183331e+01,8.094293949e+01,1.068383680e+01,5.487253244e+01,5.374368742e+01,4.087733895e+01,8.220459681e+01,6.471182413e+01,7.766314272e+01,7.286501240e+00,1.040927117e+01,8.306838854e+01,9.023513185e+01,3.827783890e+01,6.216003468e+01,1.704569136e+01,9.388353126e+01,1.776731463e+01,7.999333636e+01,7.531444491e+00,3.627718808e+01,3.576264919e+01,4.310096008e+01,1.128192556e+01,8.757355858e+01,7.661406702e+01,3.465496916e+01,3.669741416e+01,9.609121728e+01,2.949357003e+01,2.312934202e+01,5.952386524e+01,3.157055388e+01,8.323945925e+01,7.373107454e+01,5.838495924e+00,3.940471387e+01,7.486931758e+00,5.526653224e+01,7.264340678e+01
4.154043231e+01,6.393020377e+01,6.563483387e+01,1.534098588e+01,5.346258742e+01,5.759340950e+01,2.077343957e+01,7.879368671e+01,3.420426894e+01,1.274590987e+01,3.441526729e+01,5.699614893e+01,5.737708078e+01,4.652421972e+01,3.927754745e+01,3.037776755e+01,9.610997732e+00,7.665119024e+01,8.688564554e+01,8.172098237e+01,9.605810480e+01,9.505166261e+01,5.775647182e+01,4.223806252e+01,3.731488258e+01,7.463489146e+01,6.964825572e+01,6.372748283e+01,5.556293476e+01,5.246524148e+00,8.645761789e+01,8.126307322e+01,3.778687226e+01,6.657513377e+01,6.545383837e+01,6.633503533e+01,5.594386278e+01,8.141162446e+01,7.789893981e+01,2.342661958e+01,4.624826506e+01,7.675935296e+01,3.642069567e+00,1.615634184e+01,3.800591935e+01
9.256281261e+01,9.494155381e+01,9.586881973e+01,2.777085242e+01,7.400112095e+01,8.912004988e+01,5.174197277e+00,1.168205933e+01,1.541454950e+01,2.538351120e+01,9.191203877e+01,6.203495423e+01,6.899270714e+00,3.388081170e+00,1.306808222e+01,9.425764626e+01,6.556898933e+01,1.834528941e+00,8.280517500e+01,9.603397711e+01,1.133370227e+00,8.036641468e+01,2.475389002e+01,8.224718797e+01,7.599815534e+01,5.120578747e+01,9.617203153e+00,7.909905510e+01,7.831935385e+01,1.072938279e+01,2.729938251e+01,9.448784477e+01,8.746687537e+01,8.056677715e+01,1.951575467e+00,2.212897222e+01,7.445603630e+01,9.574990400e+01,4.390430004e+01,4.940465325e+01,4.410271430e+01,2.184984873e+00,2.274590270e+01,4.752588717e+01,9.473259819e+01
9.712399453e+01,4.505124352e+01,8.722737600e+01,2.672098545e+01,4.795273045e+01,8.310394125e+00,4.943592707e+01,1.366048039e+01,8.206385445e+01,1.015577806e+01,7.079612285e+01,9.142384652e+01,1.946746402e+01,1.732788660e+01,5.705660285e+01,3.779445967e+01,1.391528473e+01,8.064714727e+01,8.461074104e+01,3.554001148e+01,2.434694244e+01,3.961027758e+01,6.424386708e+01,5.261995404e+01,6.316322892e+01,2.339885127e+01,4.504049853e+01,2.098018843e+01,3.621385480e+01,5.435348909e+00,2.291036661e+01,7.301849639e+01,5.184860624e+01,6.223343719e+01,3.847836500e+01,8.278956374e+01,6.561399176e+01,8.770688533e+01,2.423129319e+01,3.136414782e+01,2.325740722e+00,1.124574341e+01,4.732977295e+01,5.627133830e+01,8.337562170e+00
9.192215695e+01,1.338642406e+01,3.634824034e+01,5.285993898e+01,2.980720113e+01,4.580466848e+01,2.261500049e-01,1.672464911e+01,6.223645928e+01,5.624308095e+01,9.515289415e+01,1.691273619e+01,3.445763450e+01,3.705737472e+01,3.703154172e+01,1.951275803e+01,8.338320478e+01,4.852021689e+01,2.722312885e+00,5.432562603e+01,6.998986534e+00,6.961761889e+01,8.663878343e+01,1.922827069e+01,7.474747675e+01,6.466954130e+01,4.110143691e+01,5.841560544e+01,9.144492517e+01,8.837771611e+01,5.089917196e+01,1.796720404e+01,2.803833401e+01,5.649857124e+01,3.832953907e+01,5.860268363e+01,9.997219376e+01,2.258463489e+01,7.389612678e+01,5.844646186e+01,4.026667614e+01,1.168070890e+01,6.753060948e+01,2.645436615e+01,5.145410199e+01
2.430516185e+00,6.923356497e+01,8.563499081e+01,3.613786493e+01,3.084572922e+01,3.979777623e+01,8.081244940e+01,9.869386539e+00,1.725129324e+01,9.404878499e+01,8.144065444e+01,4.811833381e+01,4.310541235e+01,6.241058385e+01,2.704590925e+01,5.532808955e+01,7.245210181e+01,1.479664657e+01,6.397419937e+01,3.731674779e+01,8.697934081e+01,4.024796492e+01,3.952807007e+01,6.866630414e+01,3.650672642e+00,2.212835827e+01,6.299680812e+01,4.651287800e+01,3.188325346e+01,2.989790430e+01,5.175689812e+01,3.058488868e+01,5.115075466e+01,7.057257374e+01,7.242878369e+01,6.078816694e+00,3.237418567e+01,9.552404443e+01,8.806498419e+01,4.070102037e+01,5.042751540e+01,8.305318079e+01,2.043112785e+01,5.121578876e+01,3.298666208e-01
5.990569733e+00,9.367338074e+01,3.477708354e+01,6.248561367e+01,2.897161788e+01,9.643733192e+01,5.090009866e+01,8.264999262e+01,4.781937375e+01,2.157526547e+01,1.883135675e+01,1.320955944e+01,1.340814671e+01,4.168488385e+01,6.901280432e+01,5.954439493e+01,1.980094285e+01,5.767863248e+01,1.182716219e+01,3.964570580e+01,3.585167649e+01,2.351797203e+01,5.657320415e+01,4.582962843e+01,8.528550639e+01,8.967031043e+01,7.792324717e+01,8.267128910e+01,2.398857852e+01,9.520293997e+01,4.558250415e+01,5.996601750e+00,2.247003530e+01,9.320013545e+01,8.806861523e+01,2.296806367e+01,9.538564843e+01,6.284190330e+01,6.913818825e+01,1.627489327e+01,7.792204591e+01,7.255045594e+01,5.662499938e+01,4.046912128e+01,4.684633736e+01
6.794694228e+01,9.276222086e+01,4.021842184e+01,6.150207797e+01,4.918292705e+01,3.219385359e+01,6.616177139e+01,7.138213547e+01,8.553253573e+01,6.699978219e+01,8.689871118e+01,4.774423940e+01,1.876384178e+01,7.936190962e+01,6.232827424e+01,4.768823728e+01,2.164958886e+01,7.999680227e+00,7.064594386e+01,8.485396613e+00,7.696363114e+01,1.119837303e+00,4.429315142e+01,8.386826057e+01,2.694771879e+01,7.680134442e+01,7.576605339e+01,6.094650705e+00,2.152051917e+01,2.164998523e+01,4.622242733e+01,1.632118011e+01,4.720740588e+01,2.090477521e+01,1.172055769e+01,2.945824171e+01,2.042344569e+00,4.036898690e+01,6.428164454e+01,5.043986761e+00,1.308755212e+01,9.812683809e+01,4.828058166e+01,7.657359965e+01,6.712688866e+01
5.238173292e+01,4.399783473e+01,2.593423134e+01,5.668142402e+01,2.940495412e+01,3.776406484e+01,1.361820918e+01,4.607230580e+01,9.008174601e+01,9.852322774e+01,4.518243216e+01,7.476563840e+01,6.314377691e+01,6.013442902e+01,2.956986976e+01,1.902022676e+01,3.108264002e+01,1.800858617e+01,9.795873403e+01,2.431458417e+01,6.873872877e+01,4.343858548e+01,9.709864075e+01,9.060782791e+01,9.449919332e+01,6.211000125e+01,5.663396743e+01,8.486914282e+01,7.439666720e+01,7.199542568e+00,1.433260840e+01,7.652770184e+01,1.154162983e+01,8.791234063e-01,8.715236277e+01,2.111362727e+01,8.681669449e+01,1.101548985e+01,2.440064735e+01,1.306033889e+01,8.405624647e+01,2.632712854e+00,1.735262460e+01,6.388807678e+01,1.527509775e+01
9.298120609e+01,2.974373297e+01,5.592681960e+01,1.731790059e+01,5.806349016e+01,4.025221390e+01,9.495712420e+01,3.277399879e+00,5.197168293e+01,6.878966658e+01,2.057097817e+01,6.017300880e+00,7.621895202e+01,6.320137256e+01,8.298942673e+01,8.311583199e+01,9.909703141e+01,3.934658564e+01,8.000561101e+01,3.178987537e+00,7.863237307e+01,7.642168519e+01,1.627340266e+01,8.692472431e+01,7.840635804e+01,4.408433905e+01,9.118937722e+01,4.943431909e+01,7.124088122e+00,4.032891604e+01,4.488620069e+01,2.985311805e+01,5.654611069e+01,7.408536520e+00,9.467811152e+01,2.678962909e+01,3.643440145e+01,6.166024140e+01,3.062961760e+00,1.838203946e+01,3.824657700e+01,2.937937235e+01,8.452465194e+01,4.682718241e+01,2.430979236e+00
2.300997185e+00,5.002926199e+01,1.508768485e+01,2.522520550e+01,9.964531815e+01,8.557374383e+01,2.254712640e+01,9.955960572e+01,8.283777188e+01,4.552035238e+01,8.911514806e+01,8.600351603e+01,8.086553009e-01,5.692823831e+01,7.263113544e+01,9.008949819e-01,6.902826840e+00,6.658513666e+01,9.690745204e+01,4.432424016e+01,8.153917199e+01,4.669244905e+01,5.883733417e+01,8.259431696e+01,2.214216865e+01,8.085483350e+01,2.005949693e+01,8.131045846e+01,9.019234729e+01,3.229581206e+01,4.011037751e+01,2.414276063e+01,7.759646883e+01,9.299409689e+01,3.599299271e+01,4.209591559e+00,6.293794382e+01,2.853344660e+01,8.820690274e+01,9.490268535e+01,9.059549048e+00,4.462139218e+01,7.387603461e+01,4.272415681e+01,7.036990387e+01
5.694751182e+01,6.495153160e+01,4.761534262e+01,6.131493316e+00,1.694541482e+01,6.440981854e+01,8.533924791e+01,8.226154168e+01,2.752276075e+01,8.526458475e+00,9.708966007e+01,6.409668939e+01,4.763953395e+01,3.444074097e+01,8.251507196e+01,6.615984866e+01,9.807473261e+01,2.099386772e+01,2.948890188e+01,8.445588066e+01,4.940177940e+01,3.607811473e+01,9.880379173e+01,3.404734728e+01,8.495830479e+01,8.463247052e+01,2.064248727e+01,5.907880054e+01,2.726445379e+00,8.127662606e+01,4.346167914e+01,1.667988507e+01,8.975038436e+01,7.493594315e+01,2.598530383e+01,5.396021951e+01,3.347142062e+01,3.898627106e+01,8.575880394e+01,2.599943012e+01,7.106698590e+01,3.804945682e+01,4.841137655e+01,2.918608754e+01,4.061805184e+01
8.096855495e+01,3.911955813e+01,8.338599783e+01,1.881858758e+01,9.759155597e+01,4.826094362e+00,1.159798979e+01,3.207053291e+01,4.352772756e+01,5.046862690e+01,4.252226720e+01,9.900422375e+01,7.322864037e+01,6.976453832e+01,3.045197286e+01,6.684974613e+01,3.774369972e+01,2.670745721e+01,7.867042194e+00,9.379596985e+01,1.863574976e+01,3.019903768e+01,1.875685265e+01,6.946330553e+01,1.231425479e+01,6.093752784e+00,4.330233912e+01,2.738556356e+01,6.446763253e+01,1.869076795e+01,8.376937311e+01,7.895071745e+01,3.683347888e+01,4.527234812e+01,8.908675268e+01,1.301588251e+01,7.571539684e+01,8.784327821e+01,8.362510620e+01,8.513381578e+01,6.779036441e+01,6.771949292e+00,5.913190312e+01,7.682130775e+01,6.198187310e+01
7.823843269e+01,4.613143459e+01,8.081255348e+01,3.399447128e+01,8.330768286e+01,4.538823046e+01,2.018843393e+01,7.223911552e+01,1.683097667e+01,7.825310504e+01,1.264136998e+01,9.569480483e+01,5.590943835e+01,9.199753837e+01,4.591518152e+01,4.743495427e+01,6.786309238e+00,9.239206784e+01,4.856457574e+01,9.621178962e+01,6.723080027e+01,3.030256508e+01,5.630546208e+01,5.063575016e+00,9.965622714e+01,8.520051167e+01,3.534003202e+01,1.191014022e+01,4.522428247e+01,1.675932219e+01,6.258812644e+01,8.837893746e+01,6.384016983e+01,9.013509723e+01,1.081357496e+01,5.554316793e+00,6.218447239e+01,9.291008036e+00,5.853778777e+01,7.533102508e+01,3.694897690e+01,2.729811900e+01,9.463283526e+01,6.122799140e+01,5.425158211e+01
6.553433623e+01,3.097542861e+01,9.625343823e+01,5.267005325e+01,8.984453096e+01,6.619393941e+01,5.554150743e+01,7.129230757e+01,2.650034421e+01,7.748960186e+01,4.211578045e+01,2.027267788e+01,2.622178905e+01,5.230857032e+01,7.541196287e+01,1.521565846e+01,6.884323736e-02,9.585595506e+01,5.670630211e+01,4.742803060e+01,6.682578170e+01,4.273380760e+00,9.196711731e+01,6.061639867e+01,5.568622195e+01,6.865509208e+01,3.683752534e+01,8.846144946e+01,5.491239712e+01,5.816784028e+01,6.549597680e+00,3.659378962e+01,5.674729914e+00,4.711370850e+01,7.778366658e+01,6.751949268e+01,1.628073691e+01,8.254834379e+01,5.847763407e+01,9.415350290e+01,8.150645965e+01,8.346783273e+01,3.514576595e+00,7.324221315e+00,7.570094928e+01
