v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44
2.638526968e+01,4.721909949e+01,9.700716158e+01,7.336756341e+01,2.522265783e+01,9.585155494e+01,2.946047175e+01,6.395306676e+01,2.891438005e+01,1.726812159e+01,1.357518932e+01,1.619252740e+01,7.515009789e+01,9.563762221e+01,8.872051986e+01,3.128809313e+01,3.512258428e+00,2.143070368e+01,6.523477508e+01,9.342555820e+01,9.342878852e+01,5.241440821e+01,6.112775878e+01,5.796640605e+01,2.043421280e+01,9.623643598e+01,6.229692054e+00,6.271686380e+01,3.763876943e+01,3.572932649e+01,6.721473954e+01,4.778531692e+01,6.088207864e+01,9.661471800e+01,6.443152270e+01,6.425102737e+01,8.577575638e+01,9.501808987e+01,8.108292648e+00,1.185390885e+01,8.989785455e+01,3.389024659e+00,6.226926200e+01,2.224478642e+00
9.738854119e+01,3.330383446e+01,8.553535911e+01,9.765467329e+01,8.247065696e+01,2.092326018e+00,8.904839874e+01,3.176535781e+01,4.168113814e+01,6.798691895e+01,5.819570308e+01,5.519039439e+01,6.117390112e+01,8.466238287e+01,7.182288830e+01,3.211427694e+01,5.449419239e+01,7.821656118e+01,9.300939159e+01,9.152627680e+01,2.733736068e+01,2.342510579e+01,8.204604640e+01,3.607440257e+01,6.878638636e+01,4.598172983e+01,8.743039070e+01,6.436077705e+00,1.932223909e+01,3.346261673e+01,6.471608437e+01,3.931785882e+01,2.473105601e+01,1.418186669e+01,3.825279627e+01,3.431700834e+01,9.911427030e+00,8.773359694e+01,4.729924763e+01,4.816133680e+01,8.239995271e+01,9.828985689e+01,6.713446716e+01,8.252716932e+00
5.301046647e+01,5.927570307e+01,5.170037680e+01,7.131498637e+01,4.742294516e+01,6.265296064e+01,1.735920520e+00,7.951461926e+00,1.894780806e+01,2.595229325e+01,7.239689945e+01,8.261125100e+01,1.358590955e+01,5.241942651e+01,4.797536111e+01,8.960741514e+01,3.401520138e+01,7.700702085e+01,1.374803422e+01,1.514958100e+01,7.568360812e+00,5.725466101e+01,3.104092150e+01,9.882222293e+01,5.487216505e+01,2.196814649e+00,3.158470829e+01,2.475755863e+00,6.938179071e+01,4.716598650e+01,8.654533474e+01,7.500267830e+01,5.354292319e+01,5.331021247e-02,5.116674049e+01,9.810008083e+01,7.466871162e+00,9.091978795e+01,8.313205884e+01,2.151841525e+01,8.394062079e-01,9.628278417e+01,1.777520242e+01,4.890905260e+01
5.806852662e+01,6.549427275e+01,2.389582172e+01,6.809241263e+01,5.793960027e+01,7.475893748e+01,8.733361102e+01,3.738784663e+01,7.924848722e+01,1.739090923e+01,7.274292060e+01,7.239895726e+01,6.296799170e+01,3.361259121e+01,1.243399458e+01,2.730776073e+01,2.450723043e+00,1.156879930e+01,5.199425090e+00,4.729965926e+01,3.472474618e+01,6.151463238e+01,4.477436157e+01,1.520888696e+01,6.328800004e+01,2.011586727e+01,6.429403704e+01,1.617208810e+01,2.798422202e+01,4.040197718e+01,8.233279810e+00,9.503014579e+01,7.488974991e+00,6.237534619e+01,9.949281308e+01,7.372167460e+01,2.345074496e+01,9.499893539e+01,6.529569229e+01,4.092970606e+01,5.598514362e+01,4.213880672e+01,9.167408040e+01,7.267368600e+01
4.698587160e+01,3.175943690e+01,9.714577699e+01,4.737580390e+01,3.319003040e+01,8.738792208e+01,6.168966263e+01,4.271847097e+01,8.967840113e+01,4.208829718e+01,1.504222573e+01,9.414546280e+01,4.380769172e+00,5.843260427e+01,4.014292303e+01,9.389158251e+01,2.996682218e+00,6.124065698e+01,5.128135137e+01,1.328634789e+01,4.324654074e+00,5.826803598e+01,8.759033984e+01,4.876720451e+00,5.500402634e+00,8.618388509e+01,7.570998724e+01,3.990433853e+01,8.470727035e+00,1.408563314e+01,1.861759872e+01,9.458909799e+01,6.071694724e+01,6.861459843e+01,2.929422943e+01,4.877168471e+01,3.500851734e+01,2.842901424e+00,2.200491216e+01,6.253545400e+01,5.829795826e+01,6.960363285e+01,8.330454379e+01,3.599406437e+01
2.926553532e+00,6.388364485e+01,7.314575219e+01,5.408072121e+01,1.463773232e+01,2.948000458e+01,5.852835655e+01,2.187413281e+01,2.967903790e+00,8.102988644e+00,7.410493582e+00,1.438778430e+01,8.410513433e+01,5.830656715e+01,3.851816808e+01,2.535579497e+01,4.630973785e+01,4.516756450e+01,6.614139027e+01,9.102573613e+01,2.715386379e+01,6.733896780e+01,7.927365271e+01,6.377164702e+01,9.534369490e+01,4.096214832e+01,8.156635020e+01,7.098370203e+01,6.840291123e+01,4.694732749e+01,5.343993095e+01,8.796949817e+01,5.160593795e+01,2.399676369e+01,3.426708440e+01,6.871661545e+01,8.525474454e+01,2.264713088e+01,3.549268017e+01,6.391553129e+01,8.175918414e+01,2.524039836e+01,5.728640212e+01,4.245711767e+01
2.101205275e+00,6.214419337e+01,9.937126683e+01,9.045359193e+01,2.874031604e+01,3.533218180e+01,6.237030935e+01,9.287952064e+01,6.970792437e+00,5.905885726e+01,3.333563840e+01,6.413310375e+01,8.642382450e+01,2.052606952e+01,1.585131066e-01,1.923993693e+00,8.584386391e+01,7.288337557e+01,8.461268128e+01,1.133760078e+01,3.091896380e+01,8.884444912e+01,7.726215295e+01,8.737801704e+01,6.598098886e+01,6.991312739e+01,5.721597795e+00,1.145901325e+00,5.351503999e+01,2.849250331e+01,6.058474207e+01,4.736260535e+01,1.192774060e+00,1.083879701e+01,5.467980254e+01,6.434125366e+01,3.758657562e+01,6.555160866e+01,1.313516342e+01,2.891502579e+01,4.301636926e+01,2.318089677e+01,8.020910232e+01,3.209237295e+01
8.253102841e+01,2.379520100e+01,1.742561510e+01,2.770894918e+01,5.988704057e+01,5.395990752e+01,9.492788225e+01,1.688654404e+01,1.727091282e+01,2.131574835e+01,9.678362630e+00,1.573073775e+00,6.373257337e+01,9.105211132e+01,6.231189709e+01,6.672188387e+01,8.067750473e+01,9.093781466e+01,5.906233704e+01,5.179843242e+01,2.561136317e+01,4.083451982e+01,5.072386136e+01,2.735509829e+01,3.146200044e+01,4.807678520e+01,8.485338843e+00,1.792294924e+01,6.686630808e+00,8.490511368e+01,5.621473925e+01,9.363983410e+01,5.411757483e+01,1.672508261e+01,1.964430811e+01,9.467192939e+01,2.546503514e+01,1.343040786e+01,4.196701866e+01,9.659077237e+01,6.318890609e+01,2.188414219e+01,3.500380616e+00,2.292820567e+01
2.582786899e+01,8.588885174e+01,1.531772727e+01,9.820830254e+01,2.896375607e+01,3.541223439e+01,5.707367880e+01,4.495965707e+01,7.304279855e+01,3.025262102e+01,6.828692828e+01,8.897588840e+01,7.108062935e+01,7.884884793e+01,8.231109856e+01,1.033602027e+00,7.762904330e+01,6.024249603e+01,8.846453494e+01,2.094535659e+01,5.664212927e+01,7.438607133e+01,4.247541128e+01,1.781925898e+01,9.657573343e+01,3.620133254e+00,6.692128582e+01,8.628787579e+01,4.247234834e+01,4.909112999e+01,4.262909290e+01,2.113730370e+01,7.701405056e+01,1.921668968e+01,9.251993476e+01,3.786316430e+01,3.113599886e+01,7.228355774e+01,4.373835168e+01,1.740671475e+01,3.048628863e+01,5.227281071e+01,7.772295463e+01,4.787413038e+01
1.301827291e+01,9.583710696e+01,6.348919712e+01,2.000455024e+01,6.794894186e+01,9.939685168e+01,7.488379305e+01,1.244234158e+01,3.800758321e+01,6.153294897e+01,9.308193554e+01,4.094198514e+01,8.229131966e+01,2.575642886e+00,2.572718375e+01,4.795098061e+01,8.500443174e+01,9.603393947e+01,5.200762472e+01,7.261040703e+01,1.317110133e+01,9.002217860e+01,9.398829395e+01,9.607751787e+01,7.894323654e+01,9.235757385e+01,5.087670581e+01,8.702544842e+01,4.521924908e+01,8.115093869e+00,7.372569816e+01,8.991148551e+01,3.822796653e+01,7.711301628e+01,7.727441382e+01,1.317263328e+01,9.375971649e+01,4.675021964e+01,3.656595234e+00,2.723839328e+01,9.459378257e+01,2.443750377e+01,6.502391727e+01,9.578716109e+01
7.255212779e+01,3.719877388e+01,5.297784037e+01,9.577966970e+00,2.354348362e+01,4.248271539e+01,6.607034516e+01,6.883247088e+01,7.113838696e+01,6.639627958e+01,7.001772371e+01,3.747789158e+01,6.388513579e+01,6.361808718e+01,6.271757193e+01,9.279024279e+01,5.506036131e+01,3.156575427e+01,8.320530703e+01,1.957394358e+01,5.357072579e+01,2.729788843e+01,7.464512531e+01,8.962899001e+01,5.024775906e+01,1.513300495e+01,2.853329917e+00,8.965667089e+01,3.792572946e+01,8.566909879e+01,1.857148277e+01,9.662252873e+01,6.394305397e+01,9.724361356e+01,2.871644234e+01,1.793683031e+01,8.375198723e+01,8.738604450e+01,6.332727815e+01,4.253153819e+01,5.298363734e+00,3.204399108e+01,7.713796307e+01,5.425574887e+01
9.153034525e+01,3.745176226e+01,7.831000962e+01,2.632291831e+01,9.441807310e+01,7.339854081e+01,8.831640217e+01,6.981859535e+01,6.976041958e+01,4.514010252e+01,9.407473225e+01,2.636762090e+01,8.621060816e+01,8.512203623e+00,4.500572927e+01,5.575663428e+00,6.100544138e+01,9.461912029e+01,3.595090346e+01,2.139477394e+01,1.348987882e+01,5.982492171e+01,5.977445530e+00,3.362329482e+01,3.482276821e+01,8.072959213e+01,4.452755740e+01,5.510613896e+01,7.295762620e+01,2.783298796e+01,3.312937578e+01,4.419956308e+01,6.335863287e+01,3.398046880e+01,3.064932607e+01,2.347588162e+01,6.140893641e+00,3.516316447e+01,6.110029029e+01,2.059734933e+01,8.746104038e+01,1.949727432e+01,2.575286205e+01,5.269476414e+01
8.018058895e+01,3.642879162e+01,9.363126598e+01,2.204189101e+01,8.744213028e+01,7.286569062e+01,8.278730122e+01,4.768432451e+01,5.158921750e+01,7.947938000e+01,2.540669621e+01,7.653803170e+01,9.577957763e+01,2.093177358e+01,4.394361964e+01,7.820014367e+01,8.169397866e+01,4.254443491e+01,1.258721940e+01,1.654402507e+01,1.039674910e+01,3.894630896e+01,5.357555213e+01,9.309301517e+01,6.454374854e+01,7.366568392e+01,2.304995619e+01,3.667160148e+01,5.595003464e+01,8.263672949e+01,1.919995644e+01,3.489978513e+01,8.162203073e+01,8.661278794e+00,1.622392725e+01,9.782446957e+01,4.624286843e+01,4.260534937e-01,9.233898063e+01,2.919624240e+01,9.171241171e+00,2.439157659e+01,6.416690564e+00,8.588389397e+00
4.783912219e+01,7.886006550e+01,5.067864930e+01,8.991996576e+01,8.815321772e+01,7.233488599e+01,1.211580015e+01,8.195002596e+01,9.593063724e+01,2.384038218e+01,3.665589009e+01,4.127248574e+01,3.207750954e-01,5.061306907e+01,9.131707513e+01,5.016546408e+01,8.237622192e+01,6.924540869e+01,1.632664581e+01,5.069477382e+01,7.291255012e+01,8.911545006e+01,9.216984401e+01,7.368026997e+01,2.497298727e+01,1.097488051e+01,5.226125848e+01,7.589386687e+01,5.930593164e+01,5.786063764e+01,9.490036085e+01,9.702151966e+01,4.459490347e+01,2.089139523e+00,7.146585215e+01,9.126069626e+01,8.458386712e+01,1.740836862e+01,9.991425271e+01,4.001202387e+00,8.517318862e+01,6.058654083e+01,3.236308921e+01,7.536146565e+01
6.751950476e+01,4.038824279e+01,2.995672039e+01,5.814188956e+01,8.520239995e+01,8.910699920e+01,8.040220592e+01,8.853536267e-02,4.210419626e+01,9.130459306e+01,7.367596151e+01,8.170761562e+01,3.646021564e+01,3.049571241e+01,3.113965359e+00,8.496735689e+01,6.550156300e+01,9.775145648e+01,8.300240526e+01,5.526483396e+01,9.047629445e+01,9.621228905e+00,3.747205592e+01,3.916808758e+01,7.784428147e+01,8.559368531e+01,6.860663263e+01,4.601582047e+00,4.064660912e+01,4.800228315e+01,3.887049418e+01,7.936734579e+01,1.072604632e+01,8.657473521e+01,7.340652770e+01,1.144681004e+01,7.614628980e+01,2.144704893e+01,1.288498633e+01,1.631918055e+00,5.313313620e+01,9.274949228e+01,2.628201426e+01,6.500175379e+01
1.001988698e+01,7.355100743e+01,7.013695713e+01,6.957494652e+01,1.193403371e+00,5.309502525e+01,3.781136218e+01,6.540005073e+01,1.316770309e+00,5.442291800e+01,7.076157361e+01,6.340003104e+01,4.161552995e+01,1.966500624e+01,4.904454106e+01,3.090285054e+01,3.118336037e+00,9.105964276e+01,8.364215087e+01,3.075309307e+01,3.225236367e+01,8.353283450e+01,2.419188864e+01,9.360877104e+01,4.048009935e+01,3.718357798e+01,6.559303882e+01,9.204098463e+01,6.342072539e+00,6.521490167e+01,1.824780030e+01,1.743162325e+01,2.869223467e+01,2.486804627e+00,4.648034450e+01,4.136563384e+01,1.271771018e+01,6.511142583e+01,7.202076827e+01,1.862644236e+01,9.843250775e+01,4.752949180e+01,4.613017175e+01,2.443962226e+01
3.480264488e+01,2.905028020e+01,5.114827171e+01,5.104547400e+01,3.749269417e+01,4.135705420e+01,2.611207626e+01,6.589723998e+01,9.936299789e+01,4.578746549e+00,9.369189647e+01,1.598373573e+01,8.155979335e+01,7.401987215e+00,9.140191744e+01,4.901074838e+01,6.589301971e+01,3.879139847e+01,3.372028186e+01,6.734034963e+01,6.314139056e+01,7.202689649e+00,4.127154802e+01,9.374465054e+01,7.315227404e+01,7.194973697e+01,3.746214899e+01,7.631229181e-01,6.621156558e+01,4.878907151e+00,6.247606359e+01,7.012444476e+01,1.037190826e+01,5.154868142e+01,1.769233259e+01,9.672930258e+01,8.776527615e+00,4.510940368e+01,7.263341218e+00,5.194986114e+01,4.240877237e+01,8.374951343e+01,9.358277475e+01,5.960481127e+00
4.003046164e+01,7.177065085e+01,4.628306011e+01,6.047052412e+01,8.301896118e+01,2.568675352e+01,3.140854550e+01,2.528180827e+01,1.969259213e+01,7.680336876e+01,2.143864017e+01,9.513990644e+01,2.940650918e+01,3.336861097e+01,6.803580305e+01,1.076282677e+01,5.430598345e+00,2.914645738e+01,4.678390022e+01,9.420715735e+01,3.854379892e+01,8.165273139e+01,1.419864792e+01,8.158289092e+01,6.388197298e+01,2.215535511e+01,5.485638799e+01,3.047627194e+01,8.484705001e+01,7.686006923e+01,1.046234366e+00,2.994980600e+01,1.469262426e+01,5.630172082e+01,8.999585347e+01,4.594534255e+00,5.398959597e+01,4.181604073e+01,5.622772250e+01,6.805880034e+01,8.504019103e+01,9.420438266e+01,8.009826601e+00,7.015399206e+01
7.454600623e+01,8.383494922e+01,9.765588013e-01,9.266724943e+01,6.247718048e+01,3.391023500e+01,1.316809490e+01,9.875416436e+01,7.210924996e+00,3.596363435e+01,2.754330051e+00,1.296724003e+01,8.680839776e+01,5.343355888e+00,1.827143525e+01,9.888717134e+00,4.472178143e+01,3.705289626e+01,3.446351248e+01,6.663639147e+01,9.598881631e+01,1.540155644e+01,5.866134033e+01,5.576610350e+01,5.133803866e+01,7.632307661e+01,6.152153545e+01,7.328242639e+00,1.638502459e+01,3.354522698e+00,7.188945744e+01,3.121096784e+01,9.590860224e+01,3.422301590e+00,8.326100208e+01,3.494262704e+01,3.422871010e+01,7.647813384e+01,1.452396149e+00,3.013531334e+01,3.693810081e+01,6.468987456e+01,5.719209270e+01,1.526844553e+01
9.040785011e+01,1.350028803e+01,1.079285014e+01,7.773631608e+01,3.801388328e+01,5.783573015e+01,7.612690586e+00,6.551054422e+01,6.725860548e+01,2.144588521e+01,2.209828954e+01,5.295738825e+00,7.456781870e+01,1.046121116e+01,3.159934630e+01,5.644608674e+01,1.115347276e+01,4.609478291e+01,5.771004590e+00,1.054268142e+01,6.781234959e+01,7.323906715e+01,2.480321922e+01,4.747998900e+01,2.004169464e+01,6.624262868e+01,3.829551544e+01,8.668257897e+01,2.619074530e+00,4.193383815e+01,6.918696160e+01,2.586121742e-01,5.457228439e+01,5.858937829e+01,8.420642590e+01,8.144099682e+01,9.903210582e+01,5.172395990e+01,3.798315246e+01,7.063593287e+00,5.437851378e+01,4.575452969e+01,3.518142578e+01,7.990717229e+01
2.789321418e+01,1.155639679e+01,1.763083740e+00,1.688605603e+01,8.705685970e+01,1.290382636e+01,7.628534776e+01,5.434965049e+00,3.193711858e+01,8.239163472e+01,7.759333373e+01,1.352473631e+01,6.285040243e+00,1.497146808e+01,1.391967854e+01,4.462782723e+01,7.126723945e+01,6.593922526e+00,5.963389276e+01,4.916498150e+00,8.672144081e+01,2.288609971e+01,4.276413098e+01,5.383218389e+01,7.202769126e+01,9.727931410e+01,5.806158080e+01,9.098021876e+01,7.260084551e+01,1.205963265e+01,7.089112198e+01,7.827394774e+01,3.651348424e+01,1.711457341e+01,3.736008872e+01,9.298591171e+01,8.070491346e+01,9.647704363e+01,3.686693478e+01,6.793218500e+01,2.203620007e+01,7.945107839e+01,4.081949831e+01,3.754294890e+01
8.566326779e+01,1.258457511e+01,6.735703856e+01,3.944068470e+01,8.887153331e+01,2.109417810e+01,1.017977296e+01,4.926997131e+01,8.098893187e-01,3.234211965e+01,2.898630025e+00,7.628058111e+01,4.289871172e+01,1.708623230e+01,7.273111534e+01,3.346458563e+01,5.733754622e+00,5.105373700e+01,9.079508026e+01,3.666893747e+01,6.359335359e+01,4.227364200e+01,6.688521338e+00,8.108028927e+01,2.027098404e+00,9.944957898e+01,1.980300892e+00,9.882840137e+01,3.155024927e+01,7.460342410e+01,1.540505915e+01,2.324504593e+01,8.939237903e+01,2.503114145e+01,2.737277778e+01,3.842586825e+01,9.492443091e+01,1.530502749e+01,5.767750456e+01,1.049812450e+01,8.834953746e+01,2.046947684e+01,3.151102096e+01,9.461902925e+01
5.982246527e+01,2.302472107e+01,8.570708725e+01,7.464508905e+01,9.740869236e+01,2.594465717e+00,4.420184003e+01,2.652476506e+01,2.461434693e+01,9.443878918e+01,8.288704324e+00,1.917627798e+01,2.141945369e+01,3.546702672e+01,2.642628032e+01,6.693092503e+01,5.277310301e+00,8.849750967e+01,5.713850771e-01,8.070116912e+01,4.443102997e+01,8.576586708e+01,9.995444047e+01,2.214231857e+01,1.568143293e+00,9.587664418e+01,5.412804809e+00,9.725294347e+01,5.926763769e+01,2.667914618e+01,2.910462661e+01,7.021988904e+01,4.744730060e+01,2.299035011e+01,4.517069100e+01,7.073553291e+01,7.277343297e+01,1.929376713e+01,7.259563823e+01,3.511072106e+01,9.863236816e+01,9.572366216e+01,1.122451632e+01,2.546446765e+00
9.209318594e+01,7.480919302e+01,2.554419963e+01,8.412321241e+01,7.577170326e+01,6.419669396e+01,4.744313941e+01,3.955887350e+01,6.783707935e+01,9.948391188e-03,1.840249980e+01,8.301955881e+01,9.310241006e+01,6.863533992e+01,6.214661121e+01,7.780323450e+01,5.924068817e+01,5.307500772e+01,1.233860071e+01,7.668076702e+01,1.430529496e+01,1.771183512e+01,8.873930305e+01,1.263801124e+01,7.775608327e+01,4.714210972e+01,2.352485975e+01,6.622027345e+01,8.857174841e+01,5.121904384e+01,9.158758618e+01,6.123279157e+01,3.793543364e+01,4.826509823e+01,4.789023161e+01,7.999878185e+01,2.104695095e+01,7.854678406e+01,7.427364529e+01,9.829537563e+01,8.316724698e+01,5.793657573e+01,9.275174152e+01,7.452052540e+00
1.677777113e+01,1.235258915e+01,8.409223714e+01,6.725255437e+00,7.287381539e+01,2.147768434e+01,1.416773462e+01,8.481554735e+01,4.735350227e+01,3.540501797e+01,3.302902845e+01,6.489061170e+01,2.022633017e+01,5.232745149e+01,6.092674740e+01,2.018958070e+01,1.661910154e+01,9.932952142e+01,4.316480719e+01,7.170488341e+01,7.178446203e+01,4.346530575e+01,4.753875828e+01,3.426551214e+01,6.248312001e+01,9.166380825e+01,7.335193360e+01,7.619371894e+01,7.512476302e+01,8.532121989e+01,4.387038395e+01,3.410495788e+01,9.088395890e+01,7.374719181e+01,8.152820073e+01,9.590458997e+01,4.031684584e+01,6.142971398e+01,4.611400797e+00,7.373736507e+01,2.697227175e+01,9.012369412e+01,2.747772234e+01,9.236522334e+01
1.529497831e+01,2.127904113e+00,3.795269174e+01,7.714768977e+01,3.190227729e+00,6.278831474e+01,1.220921352e+01,5.640252346e+01,7.240456516e+01,7.729901034e+01,7.167647028e+01,7.891458177e+01,8.519240487e+01,6.970756724e+01,7.844067321e+01,2.770197429e+01,1.927830556e-01,9.262723623e+01,9.131249223e+01,4.789673913e+01,6.220303873e+01,2.820796411e+01,1.934759014e+01,8.115261667e+01,3.770411790e+01,4.194317853e+01,4.446912510e+01,9.742107487e+01,8.231335840e+01,9.001538145e+01,7.629034854e+01,8.272865490e+01,5.408172070e+01,1.471933983e+01,6.468827149e+01,6.891303927e+01,3.840674954e+01,4.719275807e+01,4.391361384e+01,2.922915030e+01,4.014955892e+01,6.772241790e+01,3.927287616e+01,4.986549116e+01
7.157080245e+00,4.327126250e+01,6.693276280e+01,3.122007861e+01,3.419873879e+01,8.520625768e+01,3.644327552e+01,3.144092765e+01,9.895210918e+01,2.329561204e+01,4.077708117e-01,8.058144856e+00,7.522842998e+01,9.761403961e+01,7.603183261e+01,6.011674924e+01,4.703068192e+01,1.928296118e+00,6.191267037e+01,1.585652066e+01,8.054824910e+01,4.947477106e+01,2.096857583e+01,8.522605498e+01,1.333719425e+01,1.600748092e+01,9.350295110e+01,3.638582133e+01,6.949084774e+01,6.445620271e+01,1.936677300e+01,7.342434456e+01,6.732415797e+01,7.467155748e+01,8.391467422e+01,3.648367365e+01,5.902961249e+01,3.596032872e+01,6.923191313e+01,5.417721085e+01,3.031032779e+00,4.258775785e+01,9.286759851e+01,6.529729036e+01
8.048726590e+00,2.988126791e+01,6.028656844e+01,5.690590738e+01,6.567807718e+01,9.404136443e+00,4.290547455e+01,9.550334750e+01,1.062957372e+01,8.229082371e+01,3.322568703e+01,7.285161304e+01,2.731131057e+00,5.976126004e+01,5.169762260e+01,8.322621966e+01,1.792610766e+01,7.721651232e+01,2.179002830e+01,2.638409713e+01,9.495051310e+01,9.529314242e+01,9.267502018e+01,9.434950049e+01,9.580524674e+01,2.418441839e+01,6.981376334e+01,2.456815503e+01,4.885386768e+01,2.286652583e+01,3.393652227e+01,5.730579265e+01,7.966524691e+01,6.214052687e+00,8.227314634e+00,5.114809478e+01,7.593163637e+01,1.555194227e+01,2.210579429e+01,1.090019349e+01,7.880613102e+01,9.146274312e+01,8.264759285e+01,4.124017868e+01
3.536478363e+00,5.147532611e+01,2.971620020e+01,3.777680010e+01,3.715126776e+01,4.020329456e+01,9.720731642e+01,2.463480023e+01,7.494747818e+01,6.469512109e+01,1.328730861e+01,5.461154342e+01,7.178048263e+01,8.926453339e+01,4.614462722e+01,6.880737008e+01,5.907485169e+01,3.929581916e+01,1.679929115e+01,9.076842925e+01,7.463829436e+01,2.808688060e+01,3.066179952e+01,4.899090732e+01,9.308677360e+01,1.625661158e+01,2.943579412e+01,8.717871174e+01,1.292715989e+01,2.794283626e+01,2.539250408e+01,6.295195939e+01,1.271358250e+01,7.047139491e+01,5.873491149e+00,2.693474745e+01,8.107641046e+01,9.154114444e+01,7.764432683e+01,9.119263403e+01,2.957399957e+01,5.708458230e+01,6.449889227e+01,9.425847563e+00
