v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70
2.990083941e+01,3.341649740e+01,2.250462326e+01,6.680778195e+01,7.534171068e+01,2.298008865e+00,2.346855236e+01,5.253930517e+01,2.607507056e+01,4.512860145e+01,2.507089148e+01,4.105074528e+01,9.287850446e+01,3.429257112e+01,9.591305446e+01,1.835805161e+01,4.762441459e+01,4.363678067e+00,8.664782646e+01,4.538096808e-01,5.519756032e+01,4.265342998e+01,8.010209465e+01,3.613800742e+01,8.017105057e+01,1.300524207e+01,8.227677922e+01,1.110242944e+00,3.310027760e+01,7.663852645e+01,5.944012063e+01,9.280897283e+01,3.150419632e+01,7.581647407e+00,1.222565253e+01,2.013154599e+01,2.461318211e+01,2.148449930e+00,2.698790742e+01,9.132821007e+01,6.278539031e+01,7.630983181e+01,1.281073735e+01,1.877847016e+01,2.635224564e+01,7.633946616e+01,8.151995192e+00,3.943360532e+01,3.958411945e+01,8.819273896e+01,3.900204763e+01,8.791404182e+01,5.594317545e+01,2.566924214e+01,7.483541791e+01,6.649937341e+01,8.111371286e+01,2.263378662e+01,4.912866514e+01,4.079633950e+01,4.383526189e+01,4.892225328e+01,5.901056964e+01,7.658152483e+00,7.263556069e+01,3.606643937e+01,6.513607328e+01,1.243686881e+00,9.882283144e+01,1.243778150e+01
2.473938266e+01,9.770386242e+01,5.237878641e+00,7.423269801e+00,5.249303355e+01,2.436405915e+01,6.792140164e+01,8.552140337e+01,2.885963600e+00,6.180988563e+00,7.701225916e+01,2.490559269e+01,8.560833156e+01,8.830646292e+01,6.354076210e+01,1.340660032e+01,1.003537277e+01,5.315833008e+00,4.125544464e+01,8.522828427e-01,9.657925214e+01,7.151941271e+01,7.689589807e+00,2.814394768e+01,6.439723341e+01,2.571295294e+01,9.691334184e+01,7.647749229e+01,9.336953633e+01,6.258514986e+01,9.053397520e+01,9.176595073e+01,8.067252599e+01,2.563988832e+01,3.002822218e+01,9.076605663e+01,3.114053998e+01,8.238370004e+01,2.706794845e+01,4.532433377e+01,9.781598660e+00,5.906817647e+01,3.466214394e+01,3.752088266e+01,3.316253524e+01,6.894478724e+01,3.451375148e+01,4.620418703e+01,9.346306458e+01,4.755778128e+01,2.833288761e+01,7.466674884e+01,1.942180916e+01,3.887545781e+00,2.839277770e+01,9.104323478e+01,6.353442638e+01,6.856871358e+01,3.315267808e+01,3.642663909e+01,7.021120935e+01,8.318461920e+01,7.594987621e+01,3.899109784e+01,1.567836624e+01,5.663003246e+01,6.192429148e+01,4.206247640e+01,5.292631854e+01,5.628245961e+01
5.051716589e+01,5.304425293e+01,5.586268769e+01,3.178335866e+01,6.983233616e+01,1.808206903e+01,3.728058174e+01,1.194531656e+01,9.504213756e+00,4.607316490e+01,9.259716035e+01,8.381941458e+01,5.128796659e+01,8.857261265e+00,7.375480733e+01,4.027270228e+01,5.379788392e+01,4.352333266e+01,9.317618740e+00,8.540944312e+01,8.393132746e+01,3.046483799e+01,1.924519128e+00,7.160388584e+00,7.535536251e-01,5.639291131e+01,3.308795857e+01,6.698017764e+00,6.889888980e+01,4.051213440e+01,9.253320688e+01,2.677721522e+01,1.541646594e+01,9.576475731e+01,9.324888432e+01,7.992413625e+01,9.016002772e+01,6.620497808e+01,4.373231140e+01,5.958123625e+01,5.646050841e+01,7.446873993e+01,2.353001152e+01,3.524550595e+01,8.517768525e+01,6.306682558e+01,5.065439110e+01,6.537724017e+01,1.293831171e+01,1.709140983e+00,8.632801453e+01,5.770683375e+01,2.314540664e+01,1.035639647e+00,5.408846131e+01,7.776116590e+01,8.530148019e+01,7.067844122e+01,1.951506492e+00,4.803308385e+01,8.162325358e+01,5.456137373e+01,6.768713666e+01,3.884639130e+00,1.193537601e+01,7.037126665e+01,5.112314550e+01,9.266050309e+01,3.071364412e+01,3.057100919e+01
3.361614836e+01,9.188578377e+00,1.644227792e+01,9.313819225e+01,2.113663774e+01,1.904938164e+01,2.010033357e+01,9.336662014e+01,7.959011192e+01,5.349907095e+01,3.711200498e+01,8.207415516e+01,9.039643174e+01,4.408481423e+01,8.023820755e+01,5.155949658e+01,6.171562967e+01,2.438774129e+01,3.509312563e+01,2.810465342e+01,2.784111294e+01,1.394154496e+01,2.952969528e+01,6.742531228e+01,6.870180609e+01,7.464690386e+01,6.931122531e+01,2.102127462e+01,2.147552794e+01,2.922246387e+01,7.850373422e+01,5.799359099e+00,4.029819957e+01,5.497221407e+01,3.260160362e+01,2.145748203e+00,5.617863701e+00,1.068761854e+01,1.289099734e+01,6.751895655e+01,5.809135665e+01,6.687079458e+01,7.146737689e+01,1.889198731e+01,5.624946745e+01,6.695691982e+01,3.095941961e+01,4.504089623e+01,5.423934190e+01,6.995680188e+00,3.140816148e+01,4.059848156e+01,9.414765377e+01,3.900648665e+01,2.183694133e+01,1.906458057e+01,5.367373770e+01,2.629147443e+01,6.611713458e+01,7.228221757e+01,5.907018901e+01,3.586216200e+01,6.913192029e+01,5.269458696e+01,7.955468478e+00,3.214269478e+01,8.083095126e+01,6.142320489e+01,2.976695725e+01,5.741493548e+01
8.544964878e+01,3.502111543e+01,1.618063716e+00,3.429584900e+01,5.957754961e+01,9.825083943e+01,2.197007714e+01,7.585897888e+01,5.545732396e+01,5.911489647e+01,2.607668367e+01,2.256898715e+01,8.749953063e+01,5.189800057e+01,8.310774956e+01,9.767331811e+01,1.133459589e+01,8.073689378e+01,5.592239520e+01,6.057066239e+01,5.673749718e+01,6.475699776e+01,1.766114845e+01,1.494454632e+01,2.622220912e+01,1.813136783e+01,6.962989886e+01,1.704697155e+01,7.046337598e+01,3.857211645e+01,4.808126472e+01,3.959927821e+01,5.205202501e+01,6.676550711e+01,6.994888152e+01,5.363256898e+01,3.934757407e+01,3.433870101e+01,3.302832356e-01,9.998516197e+01,9.550625735e+01,7.063076854e+01,2.981657486e+00,7.742024916e+01,5.769129905e+00,3.076872316e+01,2.226292494e+01,1.492302875e+01,7.156245214e+01,5.032950709e+01,7.031809436e+01,8.357029698e+01,6.821471827e+01,6.828593580e+01,3.527481345e+01,6.236415665e+00,5.065645767e+00,8.211146611e+00,4.057433377e+01,9.967106434e+01,9.415965364e+01,4.103935212e+01,6.832758511e+01,5.527797066e+01,3.663764955e+01,3.380677273e+01,9.320178406e+01,3.346975129e+01,1.541519623e+01,7.699586374e+01
2.960254580e+01,6.497401002e+00,2.104605169e+01,9.048556730e+00,8.167849659e+01,9.709351743e+01,3.624334319e+00,3.438827460e+00,4.651134208e+01,8.620028845e+01,6.073500725e+01,1.254093744e+01,9.499616921e+01,9.601800647e+01,1.364149211e+01,4.346405549e+01,9.909840542e+01,1.853909111e+01,9.411035983e+01,7.075790359e+01,4.424675071e+01,4.849944300e+01,9.608029796e+01,3.522353222e+00,4.587658849e+01,8.117940136e+01,9.739548612e+01,5.474455009e+01,1.347708012e+00,2.919320307e+01,8.724579316e+01,6.864334657e+00,2.713890474e+00,9.876291708e+01,2.907762847e+01,4.795401466e+01,2.822870769e+01,5.797371213e+01,6.426427258e+01,5.896784821e-01,4.657914369e+00,9.445926932e+01,3.966718523e+00,5.454696108e+01,4.408714793e+01,9.557848710e+01,1.500817014e+01,4.966913764e+01,9.226247888e+01,6.854888927e+01,4.524248984e+01,2.565561305e+01,9.283965826e+00,4.925593902e+01,8.306360591e+01,5.416686254e+01,4.525629010e+01,1.977489643e+01,3.656881393e+01,7.230154632e+01,3.961241063e+01,6.288196370e+01,1.985586529e+01,7.121649600e+01,9.919733074e+01,8.139286675e+01,6.061281408e+01,8.180267548e+01,4.791699573e+01,4.998080278e+01
7.823418254e+01,6.592980381e+01,7.901405079e+01,5.757642993e+01,1.536893706e+01,7.567591886e+01,7.115461774e+01,8.997767008e+01,6.647462831e+01,9.623934759e+01,3.840452437e+01,2.681006829e+01,1.839607798e+01,5.944017864e+01,3.957702933e+01,4.672806600e+01,5.977389611e+01,1.275096122e+01,1.446873030e+01,3.843445944e+01,3.946214932e+01,3.085795307e+01,2.263316384e+01,6.974012633e+01,9.389601458e+01,3.077479982e+01,1.340622819e+01,4.070211537e+01,5.967517177e+01,9.928887530e+01,4.937554899e+01,7.592594426e+01,8.936093047e+01,5.677263207e+01,6.101347751e+01,9.881569752e+01,9.398122621e+01,8.850955763e+01,5.780430401e+01,5.153583879e+01,4.033339661e+01,7.566042639e+01,4.511460892e+01,7.829842252e+01,7.435817355e+01,6.782623290e+01,8.406950044e+01,7.442339123e+01,4.921531648e+01,7.496142499e+01,1.249662682e+01,7.111337540e+01,4.463947585e+01,1.828222798e+01,3.930551440e+01,3.676837775e+01,4.165226721e+01,2.104972178e+01,6.439810679e+01,6.848300024e+01,7.496329452e+01,6.550427648e+01,5.514992905e+01,8.206813012e+01,1.797468391e+01,6.930651800e+01,3.273662156e+00,9.146375069e+00,9.398067365e+01,9.926598976e+00
6.486980365e+01,4.531555084e+01,3.960557783e+01,9.857927830e+01,5.406749830e+01,7.483006290e+01,7.571764999e+01,8.003519205e+01,5.693108035e+01,6.738361589e+01,1.179755616e+01,9.445065509e+00,6.345342811e+01,8.365169381e+00,8.204872483e+01,3.504072229e+01,8.913888223e+00,2.887466168e+01,2.925664060e+01,8.157580633e+00,5.014580271e+01,5.238639852e+01,9.926323873e+01,2.438301222e+00,8.377758029e+01,1.479281284e+01,7.887262190e+01,8.482947107e+01,8.894146518e+01,6.413940619e+01,1.538757166e+01,9.633400369e+01,9.428513965e+01,7.026958141e+01,4.665935984e+01,1.703260757e+01,9.170519806e+01,1.079701691e+01,9.902345821e+01,2.063737422e+01,8.901013562e+01,2.797531190e+01,9.171589796e+01,4.920377187e+01,5.198448425e+01,5.474941265e+01,7.832064551e+01,4.308710473e+01,4.561495608e+00,3.329601959e+01,5.273211669e+01,6.232747370e+01,1.612160173e+01,5.082863987e+01,3.157160638e+01,5.514529904e+01,4.243209648e+01,8.103967621e+01,8.552600650e+01,8.568863945e+01,4.068028740e+01,3.027969731e+00,1.496680442e+01,2.422627671e+01,7.665219244e+01,2.550521465e+01,5.546523281e+01,8.063281587e+01,9.972597921e+01,3.547629270e+01
5.399254571e+01,2.130649477e+01,8.725012867e+01,2.383033233e+01,7.984514699e+01,2.514140556e+01,5.752017007e+01,9.697177052e+01,8.236735217e+01,8.413488165e+01,5.223682318e+01,4.268507359e+00,7.758416714e+01,7.079735887e+01,4.866760798e+01,8.552558968e+01,3.279379403e+00,1.867995360e+00,9.047234068e+01,3.404658467e+01,2.749399097e+01,9.672883733e+01,5.904191769e+01,5.661049709e+01,8.639059680e+01,5.399634000e+01,5.644306449e+01,2.855914132e+01,4.963969200e+01,6.646456650e+01,2.336535618e+01,7.067265710e+01,9.327580723e+01,9.805964119e+01,7.923119870e+01,5.861960266e+00,9.294779343e+01,1.940261918e+01,7.917411526e+01,9.774458818e+01,2.750824319e+01,3.826179734e+01,6.602684272e+00,2.957685248e+01,5.102614123e+01,6.803555060e+01,3.187514191e+01,8.723290196e+01,1.807464508e+01,7.122817219e+01,8.925115739e+01,6.388824705e+01,6.305767760e+01,3.398111316e+01,8.812553955e+01,5.771248145e+01,9.799140745e+01,7.696933340e+01,4.805043637e+01,5.597757360e+01,5.556594133e+01,6.247628517e+01,6.879157047e+01,5.213829287e+01,8.374221048e+01,5.445934801e+01,2.006547237e+01,7.438213602e+00,5.921680148e+01,9.697635410e+01
3.450929631e+01,2.269948825e+01,4.475456621e+01,9.592712166e+01,3.558989464e+00,6.118537382e+01,4.152338399e+00,6.579044964e+01,2.926103008e+01,1.862802175e+01,6.039670087e+01,6.713607684e+01,5.976337893e+01,8.556213399e+01,1.163608793e+01,3.146350399e+01,6.121066947e+01,4.552836687e+01,1.578072223e+01,7.781692323e+00,5.166492884e+01,9.726669161e+01,6.555300550e+01,9.587142824e+01,5.233608576e+01,5.689252176e+01,6.802389650e+01,7.717974823e+01,9.810881552e+01,3.877034665e+01,6.735317822e+01,4.816351346e+01,4.416007429e+01,5.980435317e+01,5.621376043e+01,4.605901624e+01,6.571727228e+01,8.692656854e+01,7.605139790e+01,9.964558205e+01,5.551069092e+00,3.416800503e+01,4.903961951e+01,7.404312525e+01,6.534389091e+01,8.436981891e+01,9.920166916e+01,8.640055198e+01,8.427532758e+01,6.603281124e+01,6.165435375e+01,9.527980964e+01,6.589950923e+01,9.577196412e+01,1.776781489e+01,4.092860723e+01,9.224927321e+01,1.856029990e+01,6.502844084e+01,5.244897812e+01,9.345428663e+01,6.188475494e+01,8.625572201e+01,9.259201552e+01,1.438703177e+01,2.436635554e+01,9.372915423e+01,2.909293800e+00,7.934434662e+01,1.308708773e+01
4.721789674e+01,3.077641031e+01,2.180295493e+01,5.704929370e+01,6.305581619e+01,2.219920099e+01,8.387755845e+01,3.377401208e+00,3.130191690e+01,4.888644237e+01,5.685839138e+00,9.323401188e+01,5.409548035e+01,7.655250157e+01,4.333119765e+01,2.779183066e+01,9.036345768e+01,4.671908149e+01,3.373681188e+01,1.835028736e+01,7.133332217e+01,9.088929643e+01,7.696633168e+01,4.228241812e+01,3.288697010e+01,7.106799406e+01,2.192043707e+01,1.150423566e+01,1.986301967e+01,2.663761905e+01,4.456153677e+01,7.916770747e+01,8.889898765e+01,9.969261942e+01,8.799013966e+01,2.139675153e+01,1.593359915e+01,7.879216591e+01,3.202685481e+01,4.846747887e+00,9.778434299e+01,3.734961045e+01,8.498602013e+01,7.362137588e+01,9.535831919e+01,9.656867825e+00,9.448699215e+01,1.262156218e+01,9.300960730e+00,2.084820888e+01,9.384302777e+01,6.574561144e+01,9.721224088e+01,8.638000204e+01,7.429872401e+01,7.067784325e+01,6.636619646e+01,1.675470237e+01,1.881239385e+01,9.465778825e+01,9.047446530e+01,9.848445732e+01,3.739526983e+01,5.129870107e+01,9.156276522e+01,2.719084446e+01,6.642383957e+01,2.880822001e+01,7.514303008e+01,5.814466449e+01
6.707322911e+01,7.787284511e+01,6.105113825e+01,9.837168451e+01,8.352723507e+01,4.156685918e+01,4.264445683e+01,1.275265289e+01,2.874038099e+01,2.711337585e+01,1.830309740e+01,3.486553648e+00,4.105646344e+00,5.568703938e+01,5.484885547e+01,7.400155932e+01,5.361223392e+01,6.591317854e+01,3.096294148e+01,4.272743282e+00,8.805686638e+01,5.756723386e+01,8.645687857e+01,8.291398288e+01,5.602765239e+01,1.452467073e+01,8.056060565e+01,3.482481797e+01,4.528491063e+01,4.768281664e+01,1.912056241e+01,9.883379670e+01,8.163148233e+00,8.117500775e+01,3.800439764e+01,1.692315534e-01,6.115064637e+01,9.548964838e+01,1.606659616e+01,1.394296529e+01,7.863994496e+01,8.247940944e+01,2.294128940e+01,6.551346808e+01,6.713052407e+00,3.285322500e+00,1.538492055e+01,4.235248698e+01,3.140020621e+01,7.146795039e+01,1.543942416e+01,2.838434007e+01,9.537360464e+01,1.116971241e+01,2.792720092e+01,8.332212369e+01,8.975423095e+01,3.474882567e+01,5.324097647e+01,8.728962610e+01,9.851974285e+01,5.024358602e+00,1.865146015e+01,8.548144786e+00,5.500123008e+01,6.455255271e+01,7.989259543e+01,6.557079265e+01,2.114324283e+01,6.512183047e+01
8.730683787e+01,4.478228640e+01,3.995052659e+01,3.959994394e+01,6.339017000e+00,1.567249215e+01,2.840638935e+01,7.882964436e+01,5.535637527e+01,4.395642917e+01,4.004966545e+01,8.319204258e+01,7.782457612e+01,1.642568869e+01,2.054105914e+01,5.823587667e+01,6.120522277e+00,1.371795286e+01,9.985244660e+01,1.657558482e+01,8.467826055e+01,7.127819265e+01,4.291923043e+01,9.430052192e+01,2.212354353e+01,3.772269385e+01,9.875306964e+01,8.348648455e+01,6.190411603e+01,3.497490765e+01,7.082477490e+01,2.647282510e+01,2.814716082e+01,2.697367748e+01,8.525217237e+01,5.281789807e+01,4.724138932e+00,3.911296723e+01,9.704478923e+01,7.660405885e+00,9.737586117e+01,9.638647848e+01,7.307378334e+01,4.231833319e+01,4.551102966e+01,8.845849029e+01,5.071337713e+01,7.824986103e+01,4.564705976e+01,4.982398064e+01,9.990538367e+01,7.066389735e+01,6.713099125e+01,9.862897766e+01,1.483095819e+01,5.559738256e+01,1.990093015e+01,7.570579197e-01,7.412715198e+01,3.633686513e+01,8.207121558e+01,6.616513301e+01,1.086507981e+01,7.072396851e+01,6.637026231e+01,9.326990444e+00,9.742501554e+00,4.262168572e+00,7.743897821e+01,5.362485212e+01
2.607790465e+01,4.581460736e+01,7.801519142e+01,3.671765225e+01,6.476048024e+01,7.420652652e+01,7.642746305e+01,3.922224364e+01,1.640290944e+01,8.800179293e+01,9.774443842e+01,2.612955609e+01,4.496503903e+01,7.228167045e+01,8.743690652e+01,1.388824032e+01,8.476026434e+01,2.477124269e+01,7.476033120e+00,3.452563005e+01,1.296716141e+01,5.470481809e+01,1.897498424e+01,7.544243025e+01,9.571970255e+00,1.436235881e+01,8.846203833e+01,5.027102803e+01,3.798683414e+01,9.366968186e+01,6.363188224e+01,5.015131324e+00,7.389214131e+01,7.065047346e+01,3.718676506e+01,9.705200015e+00,5.129870108e+01,2.886154391e+01,8.967734717e+01,8.496958273e+01,4.543147947e+01,9.699353502e+00,9.105477677e+01,6.929069134e+01,3.953344288e+01,1.724698639e+01,2.255431938e+01,3.863779435e+01,5.086469505e+01,1.618735701e+01,7.343325665e-01,9.025502211e+01,7.355379958e+01,2.438883768e+01,8.441086857e+01,5.393478432e+00,1.695465361e+01,9.581011407e+01,2.491928813e+01,7.023539603e+01,3.106017851e+01,4.092962019e+01,9.908260907e+01,8.153289771e+01,1.012623228e+01,2.986262209e+01,6.760148816e+01,6.674571735e+01,5.577538613e+01,3.066254876e+01
8.843608566e+01,7.383864849e+00,2.620923056e+01,9.100502372e+01,2.421792955e+01,9.363139010e+01,5.684360518e+01,5.237603064e+00,6.153827212e+01,5.725927407e+01,3.912397784e+01,3.396257383e+01,1.600492838e+01,1.614140046e+01,3.770856726e+01,8.771745105e+01,4.576596661e+00,1.704682939e+01,5.194940121e+01,5.197072997e+01,9.256328743e+01,4.487771938e+00,7.966952736e+01,5.076515700e+00,9.225561086e+01,3.084692497e+01,5.937923718e+01,2.167739965e+01,2.069576461e+01,2.025148200e+01,1.223146955e+01,1.357986657e+01,5.297835245e+01,9.367965455e+01,2.586783116e+01,1.128199480e+01,2.701166769e+01,3.786560167e+01,9.367509604e+01,2.857596236e+01,5.518734007e+01,6.887189862e+01,9.369092078e+01,3.615336289e+01,2.619970453e+01,3.524495488e+00,5.743051556e+01,7.693185234e+01,4.470130999e+00,7.917688862e+01,7.225109016e+01,1.539423027e+01,6.001492018e+01,3.606962198e+01,6.851640530e+01,7.821481886e+01,7.167857431e+01,3.242723885e+01,2.661447728e+01,9.274351916e+01,7.100458423e+01,3.598286434e+01,7.496789771e+01,4.862893662e+01,9.495872054e+01,8.959259055e+01,4.248389096e+01,2.033917091e+00,1.474953961e+01,9.571479597e+01
3.755820736e-01,5.272071700e+01,5.319048391e+01,1.782025960e+01,5.187215039e+01,5.836228926e+01,5.765304040e+01,3.547195972e+01,4.537394233e+01,6.650250102e+01,3.700223346e+01,1.479348413e+01,2.288675818e+01,5.533266978e+01,3.128346048e+01,2.703555175e-02,5.654948993e+01,5.066514869e+01,2.519253817e+00,8.100086444e+01,7.668695385e+01,8.796708153e+01,6.936163278e+01,8.826136507e+01,9.673874774e+01,2.332167978e+01,7.702897552e+01,1.211211543e+01,3.550097131e+01,8.164444049e+01,5.344651327e+00,6.844112847e+01,5.848815041e+01,3.057267018e+01,3.752265641e+01,5.924350684e+01,8.274778422e+01,4.919038374e+01,9.334291375e+01,5.855809454e+01,3.744492872e+00,4.855723926e+01,9.765134489e+01,6.185121136e+00,2.726111437e+01,2.879126950e+01,4.865730516e+01,9.109664904e+01,3.414763585e+01,5.202553441e+01,2.435526513e+01,6.796316790e+01,6.326662093e+01,4.769965605e+01,9.436213374e+01,7.935398853e+01,5.734260355e+01,9.754047396e+01,5.542114417e+01,1.789336050e+01,4.692512731e+01,5.191302582e+01,2.594018479e+01,3.284808389e+01,5.931493478e+01,5.434996592e+01,9.062458313e+01,6.339012781e+01,9.491716727e+01,8.736379373e+01
6.951716348e+01,8.421763846e+01,2.233576197e+00,5.863004199e+00,4.452801336e+01,8.640713334e+01,7.490095362e+01,3.463884118e+01,7.259311069e+01,1.805251833e+01,7.807884382e+01,1.791338243e+01,7.286402174e+01,4.953252079e+01,7.729226546e+01,3.008102325e+01,7.017856891e+01,8.979188972e+01,6.621795377e+01,6.461443071e+01,4.342644974e+01,1.729708118e+01,8.661834272e+00,4.521991606e+01,9.138203362e+01,1.974811319e+01,6.919462786e+01,7.630340471e+01,5.113399101e+01,9.891872028e+01,2.100495492e+01,9.593620304e+01,2.615100670e+01,7.806224130e+01,3.252059067e+01,6.566458751e+01,3.509951661e+01,6.075337928e+01,7.988115474e+01,6.823443772e+01,9.443585171e+01,3.961162325e+01,1.023563254e+01,5.478302499e+01,2.889294550e+01,7.551560446e+01,8.311646583e+01,3.862180173e+00,7.995484629e+00,6.945366647e+01,1.644344742e+01,1.261918314e+01,3.102795382e+01,3.190390505e+01,7.653201034e+01,8.091539042e+01,7.703677168e+01,2.746168440e+01,4.371534945e+00,5.857920599e+01,1.346904368e+01,8.869624068e+01,9.677272858e+01,6.158401407e+01,9.232063299e+01,4.334155673e+00,6.184033818e+01,7.421001663e+01,6.071027336e+01,5.952327795e+01
1.009160459e+01,1.285767419e+01,7.600158312e+01,3.625147576e+01,5.088700109e+01,2.954228947e+01,9.621453956e+01,4.265857085e+01,1.310616616e+01,5.876740161e+01,5.370794012e+01,3.881375668e+00,8.445684797e+01,7.680930928e+01,9.714181789e+01,2.671460395e+01,2.342316808e+01,7.135696746e+01,4.062604913e+01,4.428693539e+01,3.640674399e+00,8.132045432e+01,2.522608567e+01,1.448371977e+01,8.450588819e+00,7.882028925e+01,2.455389695e+01,3.912468328e+01,2.074444550e+00,8.060072997e+01,5.138974211e+01,2.764043034e+01,5.605056813e+01,7.175872366e+01,3.122726346e+01,2.421094195e+01,3.676446014e+01,7.159037438e+01,6.706546984e+01,7.010894803e+01,7.901327920e+01,9.755788715e+01,9.322202523e+00,9.691198803e+01,3.672671482e+01,3.790012069e+01,8.983851218e+01,6.133717594e+01,1.041587471e+01,4.312780217e+01,9.581082113e+01,7.687258984e+00,5.995619382e+01,1.374632882e+01,2.625127894e+01,2.615386644e+01,3.731303629e+01,2.074912611e+01,8.085368764e+01,2.175749836e+01,6.987136053e+01,5.498345468e+01,8.218670005e+01,4.580616100e+01,3.483319412e+01,1.451384211e+01,3.140444669e-01,6.523486397e+01,1.703491634e+01,6.977819781e+01
1.317033784e+01,1.550956163e+01,2.603699345e+01,7.910534134e+01,6.618115690e+01,4.664820997e+01,7.422563671e+01,2.377654450e+01,3.677717154e+01,5.676477376e+01,8.201776218e+01,2.435523632e+00,4.340080308e+01,4.425774976e+01,6.935451652e+01,1.097113875e+01,8.153907150e+01,6.587153900e+01,4.872439992e-01,1.089982103e+01,7.467516287e+01,4.182098473e+01,2.937179067e+01,5.315180385e+01,6.839467680e+01,9.559674440e+01,1.886400459e+01,1.611530012e+01,5.773853987e+01,4.495587268e+01,4.185475975e+01,3.640317311e+01,3.199230725e+01,3.044076958e+01,5.847825610e+01,9.630530845e+01,7.915316249e+01,9.430416111e+01,6.451856475e+00,5.680991917e+00,9.007131499e+01,9.368770135e+00,3.030857743e+01,4.364774988e+01,8.030169142e+01,5.590608616e+01,1.751828782e+01,5.317194921e+01,9.643223161e+01,8.457111420e+01,1.428914558e+01,2.028133070e+01,8.847788417e+00,7.774248497e+01,8.605749314e+01,6.568683762e+01,3.080322201e+01,9.226172004e+01,9.172102738e+01,8.393767020e+01,6.721171135e+01,9.910713226e+01,1.533832353e+01,6.380160995e+00,5.379358318e+01,8.701955066e+01,7.892457444e+01,2.214413879e+01,2.827763396e+01,4.620190836e+01
9.559545436e+01,6.772750025e+01,9.500417783e+01,5.224707957e+01,3.259482408e+01,4.373547407e+01,3.458854227e+01,1.506333624e+01,5.036410107e+01,5.798086356e+00,3.935805346e+01,7.147993868e+01,4.830362838e+01,1.037649053e+01,5.519679328e+01,5.292485313e+01,8.413640004e+01,8.456220499e+01,1.978615607e+01,2.457643610e+01,1.805394949e+01,4.477122387e+01,9.281754663e+01,8.648280909e+01,9.636141069e+01,9.485958151e+01,3.833206693e+01,4.675523514e+00,8.989368085e+01,4.227906009e+01,2.444068660e+01,8.694098874e+01,5.167105443e+01,5.831505280e+01,4.300114802e+01,4.720106417e+01,3.362690412e+01,4.084893977e+01,4.887000834e+01,3.604760896e+01,4.396947128e+01,7.190361672e+01,5.645454296e+01,8.420344617e+01,1.286969339e+01,6.389875399e+01,2.661664165e+01,4.106813956e+01,7.163447317e+01,2.336225590e+01,5.550482395e+01,3.557681606e+01,7.270905885e+01,3.000397158e+01,9.086831203e+01,1.021719374e-01,9.971096838e+01,3.279323157e+01,4.637610925e+01,5.632362235e+01,8.753393612e+01,8.951128489e+01,8.556718097e+01,3.188922527e+01,3.918130187e+01,5.246586323e+01,8.732286961e+00,2.251612535e+01,3.408556022e+01,8.472367287e+01
