v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
9.140846496e+01,5.302604474e+01,4.113868787e+01,7.939634439e+00,4.154386506e+01,3.229863714e+01,3.463789091e+01,3.522703501e+01,5.551529931e+01,1.865336051e+01,9.097224045e+01
1.026565182e+01,8.814489920e+01,6.304810292e+01,2.750360564e+01,8.468442491e+01,9.164467008e+01,9.154108595e+01,9.460164372e+01,5.340644998e+01,2.471013034e+01,9.020142445e+01
7.872883298e+01,5.055485956e+01,6.091108397e+00,6.591911927e+01,6.062364910e+01,1.513577513e+01,4.680060698e+01,4.448384839e+00,3.676624518e+01,9.346222192e+01,8.756685117e+01
6.679733295e+01,5.464145659e+01,6.793084383e+01,5.510213088e+01,1.232864616e+01,3.008949106e+01,5.447382331e+01,7.118334202e+01,5.809354377e+01,3.049226802e+01,7.779468648e+01
5.930247462e+01,1.060663138e+01,4.101893167e+01,3.954980924e+01,9.898169904e+01,7.270730244e+01,4.958987358e+01,1.996910482e+01,2.185778897e+01,8.061685544e+01,5.544562385e+01
2.747335778e+01,7.235136813e+01,2.809829285e+01,1.965030160e+00,4.835638903e+01,7.972375369e+01,1.417004289e+01,2.745421980e+01,5.179883513e+01,7.902517909e+01,7.504569170e+01
6.225982269e+01,8.310519647e+01,2.517109151e+01,4.807578458e+01,2.038544349e+01,5.950651042e+01,3.494116184e+01,7.995315322e+01,2.768249470e+01,4.102827819e+01,4.505212812e+01
5.364469384e+01,6.749804550e+01,6.444644080e+01,1.675798352e+01,6.369991886e+01,4.879183327e+01,6.097852432e+01,8.384748646e+01,5.505653132e+01,3.557823179e+01,7.734866499e+01
3.674591951e+01,8.704391725e+01,2.442720847e+01,3.145170503e+01,3.402780662e+01,9.816883984e+01,8.202253067e+01,5.260324232e+01,6.436491762e+01,6.350793257e+01,1.320659614e+01
4.119744220e+01,3.068728852e+01,7.048851421e+01,2.314998756e+01,3.589549006e+01,6.125267459e+01,2.123348722e+01,4.640893893e+01,3.752456701e+01,9.570462940e+01,3.998669147e+01
7.312221797e+01,3.672001450e+01,4.539231200e+01,7.861252853e+01,4.099631906e+00,5.099991209e+01,7.413565818e-01,2.381079759e+01,6.823239252e+01,7.169081620e+01,6.895839562e+01
8.458583487e+01,9.811884441e+00,3.067770928e+01,1.647187031e+01,1.622497306e+01,8.740993811e+01,4.567791480e+01,5.429482859e+01,9.565511193e+01,4.435144780e+01,5.014999351e+01
7.119673621e+01,2.433662653e+01,2.232146194e+01,2.582608243e+01,4.535028134e+00,7.163600486e+01,2.014039100e+01,3.268023423e+01,5.782255758e+01,4.784929582e+01,8.951744539e+01
3.426399768e+01,3.780747761e+01,8.996101298e+01,9.222957654e+01,1.203982396e+01,4.231900641e+01,9.888607684e+01,6.726167863e+01,5.015922174e+01,5.584099809e+01,7.699463672e+01
