v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27
4.795715755e+01,5.872256416e+01,4.890398187e+01,8.233557445e+01,5.521139106e+01,1.828418570e+01,1.378572157e+01,5.370667023e+01,4.823650987e+00,6.014978686e+01,6.057271287e+01,8.454598622e+01,8.132188693e+01,2.800137629e+01,2.169583112e+01,1.885137378e+01,4.364691870e+01,8.861308719e+01,1.588688594e+01,4.336681013e+01,3.573479060e+01,2.048678193e+01,2.658294544e+01,9.876418309e+01,4.361748303e+01,5.056315854e+01,9.913081652e+01
7.102693644e+01,8.566933555e+01,8.682370897e+01,7.674748910e+01,6.926465767e+01,4.315241914e+01,8.076298510e+01,4.039139371e+01,6.449092515e+01,6.502373320e+01,9.918368910e+00,5.531884398e+01,4.231269216e+01,6.963887138e+01,6.208390760e+01,6.235502156e+01,8.736914930e+01,9.194936914e-01,2.875945933e+01,7.860149163e+01,6.602513942e+01,3.680238431e+00,1.453387543e+01,3.321089396e+01,2.061013960e+01,7.146250043e+01,1.154549743e+01
3.896114024e+01,5.464804849e+01,8.274217423e+01,7.802313663e+01,6.850206793e+01,9.423492919e+01,1.570037317e+00,2.578479157e+01,5.236086917e+01,5.336274192e+01,3.209465815e+01,7.991290815e+01,3.182884080e+01,6.125719240e+01,5.084698884e+01,9.184856286e+01,9.111157967e+01,4.146271161e+01,9.346802058e+01,1.150725690e+01,4.707232484e+01,4.188614362e+01,7.424822512e+01,3.798311667e+01,5.148367598e+01,6.415272397e+01,4.355366856e+01
2.662127014e+01,3.282041961e+01,2.878467427e+01,8.500611632e+00,2.259203648e+01,9.075127125e+01,8.122957958e+00,9.843184976e+01,6.497638565e+01,4.015641131e+01,2.175301351e+01,2.737004723e+01,7.558379774e+01,7.413499572e+01,5.503002217e+01,9.451798181e+01,3.067300227e+01,1.612754793e+01,5.826488148e+01,2.455946424e+01,8.173681697e+01,3.142401739e+01,6.980201567e+01,1.505659942e+00,3.076216585e+01,2.597588253e+01,5.482567409e+01
6.777189389e+01,5.957810436e+01,8.072960065e+01,7.387581157e+01,4.500510343e+01,5.667544096e+00,8.267762581e+01,5.452701447e+01,5.790283509e+01,8.080289343e+01,8.726380568e+01,5.606928099e+01,8.355955039e+01,3.588715252e+01,8.714198862e+01,7.453870609e+01,3.009411024e+01,9.498976554e+01,5.933317396e+01,6.742290186e+01,9.795935304e+01,1.375777251e+01,9.574965570e+01,4.360110068e+01,4.352172142e+01,9.509097890e+00,4.062682034e+01
9.365839361e+01,9.098790087e+01,5.311994057e+01,3.607110032e+01,4.494435479e+01,9.843878885e+01,4.330655569e+01,7.465972158e+01,4.647244277e+01,8.946143676e+01,6.828465587e+01,4.064929289e+01,4.721483590e+01,1.547718031e+01,6.440444849e+01,7.540960889e+01,4.111695228e+01,5.443924710e+01,5.289022387e+01,8.040497277e+01,7.275412087e+01,5.523484308e+01,2.971572422e+01,2.427897560e+01,2.589807360e+01,1.145751942e+00,7.201072161e+01
3.442208991e+01,6.921154143e+00,1.709863764e+01,2.425317145e+01,2.887611384e+01,3.479480548e+01,9.570480744e+01,6.009642270e+01,1.783325186e+01,1.686072975e+00,9.643225366e+01,1.017573673e+01,1.560026175e+01,4.628620004e+01,1.033722574e+01,9.969386787e+01,5.177125046e+01,8.785764355e+01,7.983804817e+01,1.567271868e+00,4.450611936e+00,6.816752228e+01,1.440673209e+01,9.769700106e+01,7.598344729e+01,8.219445498e+01,2.678525318e+01
9.437049695e+00,1.743021753e+01,9.725079058e+01,7.395894529e+01,3.569095262e+01,9.337844544e+01,2.344336138e+01,8.411488278e+01,7.731428542e+01,4.134149548e+01,4.378710554e+01,4.456886029e+01,2.633434243e+01,6.290509838e+01,2.249150047e+01,7.194338817e+00,5.841426284e+01,4.326052800e+01,4.018928649e+01,7.393067285e+01,4.734693238e+00,2.886055265e+01,4.682137110e+01,1.234924758e+00,9.501327334e+01,5.639627239e+01,6.392408945e+01
2.036427331e+01,7.073691918e+01,3.861015845e+01,7.662372377e+00,1.748132945e+00,6.257481743e+01,1.707914830e+01,1.333928654e+01,2.573333108e+01,3.353889462e+01,5.298363690e+01,4.999070396e+01,5.803324168e+01,6.606111784e+01,4.832160155e+01,2.037291773e+01,6.817922967e+00,6.773564799e+01,9.987446660e+01,4.986458202e+01,2.447497755e+01,7.994458432e+01,2.838062096e+01,5.793372981e+01,7.418408097e+01,8.672352987e+01,1.942029482e+00
9.847878793e+01,7.377199691e+01,5.772396794e+01,2.591274746e+01,3.436828426e+00,8.509733229e+01,7.248397880e+01,6.563890824e+01,3.049026069e+01,5.459588728e+01,8.558136390e+01,8.495674645e+01,8.874584852e+01,5.641359720e+01,7.187207142e+00,3.975785601e+01,5.758797153e+01,3.211283955e+01,5.124185812e+01,7.298927262e+00,4.211216270e+01,2.891844946e+01,1.332894272e+01,9.937610633e+01,3.327003332e+01,8.483571668e+00,4.820502118e+00
3.841823786e+01,8.039762859e+01,5.427524561e+01,8.090714123e+01,4.924196532e+01,5.315504826e+01,7.263922318e+01,7.142794334e+01,7.340494140e+01,6.551886530e+01,3.659117573e+01,1.778450391e+01,8.603994320e+00,6.900676582e+00,1.355746930e+01,8.821381086e+01,5.671014125e+01,7.718036781e+01,4.135633698e+01,2.406122462e+01,2.336862395e+01,6.747533417e+01,5.955028896e+01,4.034213461e+01,6.668098561e+01,6.736478323e+01,2.145752073e+00
5.393644457e+01,3.547667420e+01,7.225033987e+01,7.814415555e+01,5.655954163e+01,9.066571290e+01,7.793033340e+01,1.278218337e+00,7.648893970e+00,8.078063218e+00,5.714963478e+01,6.560270289e+01,9.989620764e+01,7.136475807e+01,8.287808272e+01,9.734670699e+01,2.982555414e+01,1.555493083e+01,9.918137129e+01,6.749687806e+00,5.570228231e+01,7.425346485e+01,5.532438347e+01,1.009421522e+01,3.831048852e+01,2.238315664e+01,1.759663531e+01
7.818239780e+01,8.365117936e+01,1.720972002e+01,1.391848476e+01,1.030227153e+01,5.116043410e+01,4.989301817e+00,1.519516676e+01,9.547849329e+01,4.550908332e+01,4.475457012e+01,7.785610337e+01,6.205060081e+01,6.175787182e+01,5.776597098e+01,4.700400233e+00,8.716048929e+01,6.281455170e+00,3.477734807e+01,8.744384779e+00,2.082475452e+01,5.976485155e+01,1.531897502e+01,6.168300458e+01,3.172607712e+01,2.188462238e+01,3.078353117e+01
9.593212465e+01,8.267002972e+01,7.932718489e+00,6.390692288e+01,2.961578238e+01,9.889626370e+01,3.468359287e+01,9.504566576e+01,9.722511170e+01,6.567659274e+01,2.231510997e+01,4.809661011e+01,5.846825142e+00,1.518983151e+01,1.139253610e+01,3.882788755e+01,1.699402870e+01,2.837352696e+01,1.641861381e+01,9.592340394e+01,5.946856768e+01,6.202275277e+01,8.366686019e-01,3.369010575e+01,5.592159620e+01,3.062364719e+01,7.398067441e+01
9.977949366e+01,2.103377483e+01,5.346474088e+00,1.086678008e+01,6.798127094e+00,6.801338207e+01,4.907984215e+01,4.020955800e+00,1.366472630e+01,4.252192829e+01,5.947122859e+01,5.068008609e+01,2.878238661e+00,4.279669443e+01,9.127793472e+01,8.773014424e+01,1.212042158e+01,9.264851715e+01,4.510311110e+01,3.874913802e+01,9.905545816e+01,6.338949720e+01,4.387547368e+01,8.738259092e+01,8.710186851e+01,6.019543379e+01,8.046432572e+01
7.622036821e+01,1.999568275e+01,5.149947857e+01,7.766270309e+01,3.093530351e+01,7.023911960e+01,4.189121865e+01,2.082863969e+01,3.575009946e+00,3.764257523e+01,2.581027182e+01,2.719968400e+01,1.384940216e+01,5.226737743e+01,9.305421870e+00,4.208900217e-01,6.719509789e+01,8.772380739e+01,9.658899622e+01,2.004688781e+00,4.256108324e+01,4.129289462e+01,8.253842381e+01,7.196697705e+01,1.813053025e+00,8.513926556e+01,9.276296484e+00
3.097914697e+01,5.168894028e+01,6.689320878e+01,4.544185482e+01,8.996249453e+01,6.597375777e+01,3.699176112e+00,6.406406379e+01,1.723544970e+01,4.202000140e+01,8.211582770e+01,8.635813308e+01,1.024013944e+01,6.847494818e+01,6.116013661e+01,4.096880229e+01,4.849109516e+01,4.382478315e+01,8.883730476e+01,1.661455476e+01,3.813151083e+01,8.897676826e+01,2.904446615e+01,1.973714305e+00,3.599986340e+01,8.207774776e+01,2.362615837e+01
4.293084736e+01,9.546980464e+01,1.199369093e+01,2.465519411e+01,6.565783128e+01,9.586471383e+00,8.518572032e+01,4.414952693e+01,8.853514848e+01,6.809994916e+01,4.565478439e+01,3.369823775e+01,7.834931058e+01,2.299383189e+01,7.711887538e+01,2.893832246e+01,5.475096750e+01,3.330491900e+01,7.079369728e+00,8.263452116e+01,5.761186585e+01,1.974851580e+01,5.069175727e+01,8.056955708e+00,3.369664135e+01,3.529481987e+00,1.336681166e+01
8.776502322e+01,8.009715353e+01,8.860914056e+01,3.197645075e+00,1.050027434e+01,4.568530595e+00,4.797084412e+01,5.046808555e+01,2.666442130e+01,5.083865412e+01,4.841469693e+01,6.172631131e+01,3.727475388e+01,3.803096397e+01,8.598449266e+01,1.519725897e+01,3.152685362e+01,6.742014065e+01,3.312419997e+01,3.234680048e+01,9.579043149e+01,9.462868323e+01,5.163914569e+01,7.025257058e+01,9.669448607e+01,7.490051881e+01,3.560673172e+01
5.339067199e+01,5.976511862e+01,4.187952948e+01,4.631436294e+01,5.347921552e+01,1.461072987e+01,1.830503189e+01,4.187443118e+01,8.298854824e+01,4.118504908e+01,6.937977192e+01,7.480507934e+01,1.253769844e+01,1.872229787e+01,3.045697192e+01,7.135124865e+01,8.642379706e+01,9.823770229e+01,8.556455000e+01,9.937932775e+01,4.947874228e+01,3.072432155e+01,8.924562697e+00,7.947055822e+01,5.559494613e+01,9.601910551e+01,9.480615475e+01
4.127043910e+01,5.763637698e+01,5.750355342e+01,5.878108870e+01,9.429456436e+01,1.652380202e+01,1.865348013e+01,1.951878776e+01,6.173694470e+01,5.479707807e+01,4.023381056e+01,2.945576105e+01,7.718845762e+01,5.502998465e+01,5.112756172e+01,6.752596764e+01,6.122045649e+01,3.767668579e+01,7.672323305e+01,2.504485309e+01,6.969649624e+01,9.333059496e+01,6.704745964e+01,2.627194843e+01,8.480786958e+01,8.083398712e+01,9.207529323e+01
6.651968592e+01,8.159685056e+01,5.372529519e+01,3.481801076e+01,6.748733941e+01,8.924836919e+01,6.532912298e+01,1.476156356e+01,4.392599011e+00,3.525756088e+01,7.676563551e+01,1.586675058e+00,3.349326238e+00,1.484140289e+01,4.821887578e+01,7.623939251e+01,5.994376293e+01,4.815286566e+01,3.929406097e+01,6.324823532e+01,8.112484422e+01,4.546806880e+01,2.682336766e+01,1.639809850e+01,3.956015830e+01,1.217517004e+01,2.477297313e+01
6.083564183e+01,9.116504878e+01,4.624233987e+01,4.826577621e+01,7.433662094e+01,9.360706399e+01,4.265020471e+01,2.898245624e+01,7.515936276e+01,7.183303325e+01,6.911768726e+01,1.197470252e+01,6.907869739e+01,4.911216556e+01,1.860100169e+01,9.761928616e+01,3.441675664e+01,8.235061239e+01,9.289932014e+01,3.141750525e+01,8.935573781e+00,6.877332762e+01,9.700235740e+01,7.100328617e+01,7.906524947e+01,3.692998942e+01,8.963206266e-02
9.170521910e+01,5.607080042e+00,8.537396660e+01,4.442995540e+01,6.583151886e+01,2.464468723e+01,2.627651128e+01,7.942411243e+00,2.891180739e+01,5.662812488e+01,9.972253147e+01,7.246923472e+00,6.369362766e+01,6.265356818e+01,4.694380225e+01,8.646395993e+01,9.958955847e+01,7.152342280e+01,2.944868792e+01,8.707956742e+01,3.680757120e+01,1.385030960e+01,8.514002408e+01,3.335231505e+01,9.623718091e+01,6.079712884e+01,1.563558043e+01
4.919630725e+01,3.944842019e+01,4.295477082e+01,6.619004161e+01,4.383873664e+01,3.445672686e+00,7.518603660e+01,8.185374595e+00,1.024492297e+01,5.181223003e+01,2.668953162e+01,9.727465094e+01,8.922630226e+01,1.033990055e+01,1.719715596e+01,2.462101459e+01,3.554575048e+01,8.057877970e+01,8.709510522e+01,5.168058093e+01,2.979038511e+01,3.047758182e+01,7.944799375e+01,3.582351949e+01,5.756431430e+01,3.013529578e+01,7.952439628e+01
8.343903503e+01,8.686347165e+00,6.931572926e+01,2.626058729e+01,9.338818660e+01,9.887200234e+00,6.960352331e+01,2.486673024e+01,9.399914317e+01,7.927541847e+01,8.560423439e+01,4.263572704e+01,4.676000376e+00,3.855318778e+01,8.854845971e+01,4.083819157e+01,8.896655121e+01,8.894830067e+01,7.135958675e+01,7.519365153e+01,7.694952186e+01,4.395365721e+01,7.094678119e+01,9.038877913e+01,2.832856497e+01,9.655255050e+01,2.299972008e+01
7.601507451e+01,4.293052252e+00,7.667919610e+01,3.686422358e+01,2.059729042e+01,8.419682767e+01,6.061290902e+01,8.095327911e+01,3.361114007e+01,9.951226945e+01,6.099894911e+01,8.005480275e+01,1.437363949e+00,5.052006968e+01,9.736907114e+01,7.987859558e+01,3.163514497e+01,5.359134136e+00,1.010586947e+01,1.453952428e+01,3.588394060e+01,4.755345895e+01,1.746380901e+01,9.531090287e+01,7.855869656e+00,6.772916028e+01,1.300444655e+01
7.056873269e+01,7.508274634e+01,2.815592577e+00,4.466267844e+01,1.131598238e+01,4.507736726e+01,5.416135651e+01,8.718624698e+01,2.311355134e+00,4.803797884e+00,7.508624175e+01,5.628540993e+01,8.960924206e+01,7.574330491e+01,6.356705877e+01,1.493234804e+01,9.947040894e+01,8.495443793e+01,7.876637054e+01,9.833913868e+01,7.807265073e+01,8.684434082e+01,6.691687916e+01,2.462307869e+01,9.093496347e+01,5.534502993e+01,9.442080355e+01
9.185330306e+01,2.280556281e+01,1.558407686e+00,2.573511928e+01,6.220762188e+00,2.952138604e+01,1.013945536e+01,2.374364656e+01,5.436469260e+01,6.008662519e+01,5.595452034e+01,7.154342790e+01,7.665848312e+01,8.974016657e+01,2.362063497e+01,8.737549498e+01,9.449067958e+01,2.188153606e+01,6.380801331e+01,5.137834308e+01,7.081256313e+01,2.155511601e+01,1.266479555e+01,3.189746966e+01,5.478932139e+01,5.895585400e+01,5.173675989e+01
1.445750981e+01,8.240630961e+00,4.779203997e+01,3.474030184e+01,1.462354284e+01,3.452048941e+01,8.338313993e+01,2.453414015e+00,7.816541741e+01,3.147638549e+00,5.209579779e+01,4.928307733e+01,5.457259682e+01,7.403792090e+01,5.440779791e+01,5.243287988e+01,6.662834779e+01,9.143131618e+01,1.516252112e+01,7.356620415e+01,3.349066400e+01,1.301688571e+01,7.715130588e+01,3.195596689e+00,7.605703790e+01,5.108495855e+00,6.915449710e+01
1.083050179e+01,6.883907012e+01,8.706672185e+01,5.290303580e+01,4.726409315e+01,5.959485529e+01,1.891182875e+01,1.532860249e+01,2.785604766e+01,4.492152314e+01,5.272387485e+01,9.220929213e+00,8.722802170e+01,4.323005644e+01,9.257124137e+01,8.724555703e+01,9.136451684e+01,3.395470338e+00,8.661973750e+01,5.096396581e+00,5.606512948e+01,1.476644468e+01,8.128492926e+01,2.284140563e+01,6.793265131e+01,3.054155100e+01,3.716007205e+01
3.280358176e+01,4.967424063e+01,9.448275368e+01,2.584346628e+01,3.033538154e+01,3.227922659e+01,7.209725633e+00,8.919368224e+01,5.149264594e-01,7.347448226e+01,1.325291080e+01,5.281192688e+01,4.061964817e+01,5.560974629e+01,1.299515698e+01,5.915251460e+00,1.131480891e+01,2.986890536e+01,1.896352268e+01,2.532216493e+01,8.859208132e+01,5.719147134e+01,8.378597959e+01,8.895701461e+01,7.322892496e+01,7.787015065e+01,5.856691801e+00
3.527103641e+01,2.162401760e+01,7.852049751e+01,7.250471281e+01,7.630060639e+01,4.270146818e+01,8.741462841e+01,5.258027305e+01,3.843854973e+01,8.953658272e+01,1.968265398e+01,1.648321176e+01,5.419794002e+01,5.468941957e+01,2.838116218e+01,7.562937084e+01,4.140345885e+01,6.227665487e+01,4.831315979e+01,8.900356187e+01,5.380152130e+01,4.087462752e+01,1.787587403e+01,3.904152782e+01,9.259133216e+01,3.202694621e+01,5.217699734e+01
7.868231572e+01,1.544515003e+00,3.656014061e+01,8.778220453e+01,2.664947513e+01,7.425231508e+01,4.270016953e+00,7.216639159e+01,2.583890832e+01,7.286685318e+01,8.316440159e+01,7.618297929e+01,2.963189936e+01,5.665153790e+01,8.621280303e+01,8.948757123e+01,8.398226021e+01,6.566661374e+01,5.711552718e+01,1.355074936e+01,9.497210357e+01,9.376210647e+01,4.252639789e+01,8.064683491e+01,6.753648056e+00,5.699792748e+01,6.653733510e+01
6.373088144e+01,9.448343778e+01,1.761292349e+01,2.825563448e+01,4.190717984e+00,9.289782415e+01,7.038470642e+00,9.158320746e+00,2.202581077e+01,6.237781896e+01,5.983260090e+01,9.929401086e+01,2.025031468e+01,2.527790285e+01,1.160359174e+01,6.280316182e+01,9.400871322e+01,2.262296555e+01,8.412765623e+01,9.371482432e+01,7.173663337e+01,8.864548294e+01,7.672236729e+01,3.966746552e+00,4.243593990e+00,5.689439076e+00,9.690057022e+00
9.104119611e+01,1.651785330e+01,1.967782998e+01,3.728874305e+01,7.267438944e+01,4.759821845e+01,4.109969196e+01,8.398239199e+01,6.099972842e+01,8.445720889e+01,6.442819915e+01,9.706634054e+01,8.665483141e+01,6.157544368e+01,2.013984257e+01,3.640098026e+01,3.727348160e+01,8.101218460e+01,9.602649667e+01,1.734313372e+01,6.955069933e+01,1.911656048e+01,7.120578144e+01,8.501875657e+01,8.474399270e+01,9.781754170e+00,9.433819260e+01
2.711101664e+01,8.346948178e+01,3.895623055e+01,7.222729513e+01,9.571408280e+01,6.695702742e+01,8.272638984e+01,9.282594254e+01,4.312155775e+01,4.682077198e+01,7.950041325e+00,9.910833484e+01,5.058157380e+01,8.575817453e+00,4.716914815e+01,1.446813261e+01,4.462027641e+01,1.881688986e+01,8.205490985e+01,1.797449331e+01,4.204852352e+01,6.136875482e+01,5.371211898e+01,5.127221508e+01,2.474409146e+01,4.389659468e+01,3.466167227e+01
2.271250558e+01,6.347749376e+01,3.227642454e+01,2.887781783e+01,1.992055446e+01,1.779127743e+01,1.172186318e+01,4.494142888e+01,8.556473697e+01,6.290904265e+01,6.356042893e+01,5.873700488e+01,3.256718488e+01,4.310250699e+01,1.967672914e+01,5.562838839e+01,5.262052933e+01,1.513179043e+01,4.930967849e+01,6.393744224e+01,6.938064548e+01,5.441207988e+01,2.295714154e+01,8.648858433e+01,9.016745945e+01,3.138468599e+01,5.365719323e+00
6.863712542e+01,7.159894126e+01,4.241095453e+01,9.723313930e+00,8.434354838e+01,4.036127274e+01,7.581282505e+01,6.604224849e+01,3.219010763e+01,1.281779635e+01,5.139950870e+01,1.559203089e+01,4.008690874e+01,2.062912593e+01,3.352214680e+01,5.752227764e+01,2.790294016e+01,4.831424747e+01,1.987637794e+01,7.268716658e+01,4.385733415e+01,7.424381450e+00,5.296554121e+01,4.741536414e+01,5.690295431e+01,9.393253396e+00,6.976512613e+01
5.732474330e+01,9.047757628e+01,1.253407596e+01,9.550769884e+01,4.269947296e+01,3.123253389e+01,5.218006713e+01,3.352765035e+01,9.512587128e+01,3.808929851e+01,9.899220882e+01,7.352511737e+01,7.943557282e+00,1.906402301e+01,8.664198134e+00,4.402174019e+01,4.527595903e+01,5.038674980e+01,8.727966439e+01,4.731049946e+01,7.157881716e+01,6.738244594e+01,7.725482719e+01,9.815740122e+01,2.257715270e+01,2.508280993e+01,5.401176033e+01
9.165042371e+01,5.174949828e+01,6.986333331e+01,5.781843445e+01,9.724669918e+01,3.214853330e+01,2.972587627e+01,5.854025995e+01,9.157087635e+01,5.246705171e+01,1.756701702e+01,6.611666574e+01,5.275855039e+01,5.704296147e+01,8.820467299e+01,3.268608246e+01,9.277059450e+01,3.503238559e+01,5.230467624e+01,8.664371657e+01,7.969873999e+01,5.949033358e+01,8.415637046e+00,7.737473750e+01,7.983858178e+01,8.945959061e+01,9.176561644e+01
8.540848281e+01,3.950576496e+01,3.284429675e+01,1.856155494e+01,4.553195205e+01,5.830956544e+01,4.557446361e+01,5.616077973e+01,6.657885035e+01,2.728892088e+01,6.953987871e+01,5.194820775e+01,8.492700948e+01,3.919330015e+01,3.542194355e+01,7.226837999e+01,5.899886368e+01,8.990202860e+01,7.215899931e+01,3.817718215e+01,6.117004354e+01,2.809765780e+01,6.742911075e+01,5.072800573e+01,1.228599621e+01,1.056545176e+01,3.619686977e+01
9.039644747e+01,7.608918106e+01,1.183642985e+01,4.950502843e+01,6.012307879e+01,9.391481171e+01,9.021332188e+01,9.565941469e+01,3.057281845e+01,7.544895194e+01,1.910944404e+01,6.282895129e+01,2.965162073e+00,2.658983870e+00,4.306916376e+01,6.675875916e+01,4.021903610e+01,6.316861439e+01,4.689184798e+01,1.184973191e+01,6.068732734e+01,3.936584935e+00,1.086558469e+01,7.815144453e+01,9.974756521e+01,3.746369141e+01,4.930767198e+01
5.208199039e+01,5.007132866e+01,4.005955735e+01,6.737296111e+01,5.189738658e+01,4.400003383e+01,8.312243032e+01,4.907945551e+01,7.833990493e+01,3.649452180e+01,1.283523670e+01,9.620657858e+01,5.943717918e+01,6.946403075e-01,7.211818658e+01,7.825562694e+01,6.622428171e+01,7.773743064e+01,1.699255834e-01,9.024495941e+01,5.262140909e+01,3.819179111e-01,8.629880899e+01,8.055588412e+01,3.558667608e+01,6.740000515e+01,8.768840223e+01
3.701493732e+01,7.868954350e+01,3.685905790e+01,2.536624451e+00,9.059756730e+00,3.396267939e+01,5.333154331e+01,9.153163343e+01,3.925850175e+01,5.060354369e+01,4.862804936e+01,5.358627139e+01,9.716596717e+01,1.865185643e+01,5.786617959e+00,9.976635975e+01,9.175563431e+01,2.902570380e+01,3.159749789e+01,4.425128458e+01,9.539800748e+01,2.122672721e+00,6.042438245e+01,8.328818392e+01,9.029862072e+01,4.647367104e+01,2.763736135e+01
5.297099024e+01,7.990568960e+01,3.075796888e+01,6.142908624e+01,1.214630152e+00,2.722214190e+01,4.203879644e+01,1.564713998e+01,5.347946381e+01,8.858847191e+01,2.874524844e+01,1.818732759e+01,9.113565026e+01,4.311232891e-01,7.814150595e+01,6.529025034e+01,7.193987418e+01,5.171989035e+01,4.870333803e+01,1.775084382e+01,1.170311473e+01,3.032996030e+01,1.116211436e+01,2.258894644e+01,3.423739700e+01,3.906103008e+01,1.877233275e+01
9.488363535e+01,3.154507199e+01,8.793243721e+01,7.460135447e+01,3.890052772e+01,1.912717946e+01,7.900065441e+01,5.770737658e+01,7.364765638e+01,6.630911466e+01,7.898175172e+01,8.854310318e+01,1.441052896e+01,1.766311797e+01,2.426986377e+01,2.974331156e+01,9.375003806e-01,8.837264865e+01,5.435987700e+01,3.532225777e+01,3.148623018e+01,8.219626241e+01,7.521213445e+01,8.515941104e+01,8.094822096e+01,2.603894215e+01,4.025912105e+01
6.853980874e+01,1.719480570e+01,6.558387282e+01,6.781368846e+01,7.084961069e+01,1.070102180e+01,3.338261498e+01,6.171420950e+01,4.749537415e+00,6.229730260e+01,8.831687889e+01,2.671095948e+01,2.517362078e+01,8.629028902e+01,1.021338030e+01,5.538568856e+01,7.661541428e+01,3.679378139e+01,2.300476352e+01,9.359728744e+01,7.389894459e+01,7.397388404e+01,5.070480631e+01,9.909858511e+01,4.388811288e+00,5.951793411e+01,4.692800905e+01
