v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
7.522606667e+01,8.631680073e+01,8.835129524e+01,6.033016859e+01,6.986578829e+01,9.086413097e+01,5.413370798e+01,2.054690189e+01,4.181745380e+01,4.464399434e+01,4.733037678e+01,3.915354061e+01,5.131627105e+01,5.030941082e+01,1.678547370e+01,1.828834070e+01,9.466130695e+01,4.443389912e+01,5.102909232e+01,8.535164199e+01,7.280442864e+01,5.682629078e+01,3.408895989e+00,1.988813822e+01,2.794368696e+01,6.849554336e+01,6.070188737e+01,3.602621893e+01,1.216030708e+00,7.297575389e+01,5.843430449e+01,2.450906091e+01,4.641860498e+01,4.935665948e+01,3.985152031e+01,5.495034906e+01,9.896540614e+01,5.238175464e+01,1.440866018e+01,8.435376941e+01,7.579967855e+01,6.726598343e+01,3.700510627e+01,8.355139473e+01,9.777152095e+01,2.248438846e+00,4.346888356e+01,3.142252716e+01,9.271800025e+01,5.216191184e+01,2.601719895e+01,9.879273428e+01,4.095288518e+01,6.222091122e+01,8.117004012e+01,9.070440725e+01,7.108776334e+01,2.379329242e+01,2.285030917e+01,8.683926149e+01
1.341323875e+01,5.046922947e+01,7.342723138e+01,3.330256516e-01,3.381219829e+01,8.334892657e+01,8.294917868e+01,9.198725108e+01,4.007829690e+01,8.066488899e+01,5.087710076e+01,8.453633631e+01,8.356353897e+01,2.481379085e+01,6.062622264e+00,8.573979348e+01,8.883924561e+00,6.675145992e+01,2.950280773e+00,4.460632679e+01,4.163766505e+01,2.356929189e+01,8.377947289e+01,2.967265371e+01,1.782152992e+00,1.386975583e+01,5.528694505e+01,1.337953384e+01,7.036297322e+01,6.049800977e-01,1.084829852e+01,8.046417835e+01,6.206600646e+01,7.199749165e+01,8.202552949e+01,7.214931612e+01,3.802664494e+01,3.418122975e+01,7.440569416e+00,8.773486749e+01,4.943921029e+01,5.166765929e+01,9.191862221e+01,7.918168200e+01,1.883308998e+01,5.885806411e+01,1.445928861e+01,7.077886317e+01,3.783044412e+01,6.723382611e+01,7.139103119e+01,9.885738179e+01,6.864094946e+01,5.291684806e+01,4.431407510e+01,4.702372281e+01,8.748388205e+01,3.576072592e+01,9.280964247e+01,7.790425622e+01
7.680353624e+01,4.477739033e+01,8.956735340e+01,3.791707889e+01,7.848497998e+01,8.431232533e+01,1.358001510e+00,5.413986612e-02,8.330480856e+01,1.126303553e+01,3.239659735e+01,5.221950466e+01,6.212692926e+01,3.572923495e+01,5.067133670e+01,8.208204307e+01,3.842205605e+01,6.437942487e+01,1.821887813e+01,6.456183089e+00,2.351366450e+01,4.153883738e+01,7.081366910e+01,6.397215162e+01,9.327815226e+01,7.544734723e+01,4.907575638e+00,2.850237369e+01,7.725188032e+01,9.223590289e+01,1.782631934e+01,5.011004123e+01,1.625463020e+01,5.604078649e+01,8.219975501e+01,5.321821234e+01,8.725888316e+01,1.033786648e+01,3.768840667e+01,2.228895295e-03,4.327644637e+01,8.072149798e+01,7.025627495e+01,7.861431194e+01,5.066507584e+01,8.996711368e+01,7.931221558e+01,5.502582548e+01,6.649754708e+01,3.274344832e+01,2.661388456e+01,6.831493207e+01,9.638298251e+01,6.709619137e+01,6.562177283e+01,7.772407628e+01,9.440171144e+01,1.470846001e+01,8.217865781e+01,1.886316295e+00
2.922568597e+00,5.830016203e+01,9.947274836e+00,2.068447610e+01,2.697130161e+01,6.684294337e+01,3.327595633e+01,7.216204797e+01,8.577370225e+01,1.357891225e+01,2.377702003e+01,9.935869149e+01,6.031506205e+01,7.140368593e+01,5.287242377e+01,1.004604701e+01,9.477488663e+01,6.714967320e+01,5.719677477e+01,3.039678805e+01,9.564637739e+01,1.866102264e+01,1.744048156e+01,7.752382615e+01,9.356482558e+01,2.334108391e+01,9.602080759e+01,7.205684923e+01,8.241671766e+01,8.175321431e+01,6.334519107e+01,9.468228203e+01,2.513417308e+01,9.149037595e+01,8.886481479e+01,9.000419992e+01,5.346039864e+01,8.876168724e+00,6.790339164e+01,8.244012764e+01,8.753178658e+00,1.452266574e+01,6.704987866e+01,7.951317734e+01,4.608290753e+01,1.452685639e+01,2.170708443e+00,1.360065639e+01,8.586281713e+00,8.080086751e+01,8.403260088e+01,8.980912072e+01,9.578829020e+01,6.165341299e+01,9.824094113e+01,1.385320160e+00,1.720290300e+01,2.790802442e+01,7.721806401e+01,8.496028338e+01
1.689947173e+01,1.342756244e+01,5.393781270e+01,2.864144897e+01,4.562010472e+00,4.043023645e+01,6.870041215e+01,2.748632761e+00,1.597998939e+01,4.442587629e+01,7.045916467e+01,6.602024192e+01,1.889049521e+01,7.338204281e+01,6.337232118e+01,8.266922742e+01,2.464874408e+01,7.274651393e+01,4.119463893e+01,2.665607154e+01,5.688454101e+01,2.456186097e+01,1.326449960e+01,9.531857306e+01,3.229523127e+01,3.304933299e+01,4.244712687e+01,6.553437392e+01,9.666451596e+01,5.845452971e+01,4.321010899e+01,4.866725468e+01,3.427707309e+01,3.429072734e+01,7.564940585e+01,4.293697287e+01,5.658740219e+01,7.270188845e+01,2.880773548e+01,6.768927087e+01,5.675489902e+01,2.318821582e+01,1.429423302e+01,8.296428941e+01,8.441825551e+01,9.543571352e+01,7.903414679e+01,2.691978300e+01,6.298530818e+01,9.119195717e+01,7.946871339e+00,3.264675834e+01,9.981052432e+01,5.575090371e+01,3.803279736e+01,7.799633410e+01,1.980652723e+01,6.705778885e+01,3.958449283e+01,7.322033101e+01
5.760900932e+01,6.610274431e+01,1.931245552e+01,3.160277105e+01,5.725910096e+00,2.993446933e+01,4.370756100e+01,9.612451434e+01,1.792979787e+01,8.884968678e+01,6.430984609e+01,2.274912101e+01,7.619363024e+01,1.438571784e+01,8.497502996e+01,4.158888067e+01,2.238558304e+01,9.067307088e+01,2.241514210e+01,1.809632360e+01,1.280325355e+01,1.874851194e+00,1.759461587e+01,5.063928650e+01,5.560429234e+01,2.498887218e+01,3.728540391e+01,4.381275154e+00,4.767490291e+01,9.614139208e+01,5.183557506e+01,7.325733149e+01,7.801650849e+01,6.084794460e+01,7.973795433e+01,2.128335253e+01,7.798849865e+01,8.208178207e+00,3.854026204e+01,6.151357807e+00,4.591482796e+01,4.033085465e+01,2.892047345e+01,9.123030222e+01,6.720254765e+01,7.700311135e+01,5.302062460e+01,9.916549380e+01,1.886132502e+01,5.001711325e+01,7.066571981e+01,4.359641552e+01,5.001453788e+01,4.605607767e+01,9.293702253e+01,8.597486445e+01,2.230036130e+01,5.958965288e+01,2.687652197e+01,3.985042478e-01
4.473129046e+01,8.759126172e+00,7.789789836e+01,3.612843497e+00,3.234661482e+01,4.720880658e+01,1.950180794e+01,4.173250851e+01,5.631472029e+01,9.415355336e+01,2.851036808e+00,8.036723915e+01,1.628451010e+01,7.090011753e+01,1.318168783e+01,5.033006521e+01,1.825824608e+01,9.805870257e+01,6.846910510e+01,5.982848144e-01,7.364820045e+01,4.117419005e+01,4.944678615e+01,3.746070799e+00,5.232671922e+01,5.808217033e+01,3.075681866e+01,7.494215410e+01,5.813559705e+01,1.804687399e+01,8.479627542e+01,6.373073074e+00,2.766881994e+01,2.290892363e+01,7.927362678e+01,1.401211101e+01,7.003811151e+01,2.203350598e+01,5.417882976e+01,1.857164228e+01,8.071984861e+01,5.517679284e+00,5.248994885e+01,2.188921434e+01,5.654066217e+01,2.418725321e+01,9.428115494e+01,4.525860237e+00,8.989881446e+01,5.337432933e+01,4.994630559e+01,1.224578381e+01,4.425540169e+01,4.279105120e+01,1.297319788e+01,7.987563805e+01,5.581371223e+01,5.817352308e+01,2.610614407e+01,8.873517706e+01
1.711429925e+00,8.952479667e+01,3.520180499e+01,9.036435365e+01,5.868113760e+01,3.749974620e+01,8.899267920e+01,4.251199332e+01,1.820425053e+01,2.729811290e+01,9.485307418e+01,6.821222613e+01,9.086457609e+01,9.145875842e+01,6.733889666e+01,4.669147871e+01,8.402251150e+01,4.378453074e+01,8.943410559e+01,6.315206375e+01,4.256172019e+01,9.030530984e+00,4.284874704e+01,9.375362148e+01,7.399708022e+01,6.027398863e+01,6.781816119e+01,1.593812571e+01,8.015407702e+01,5.019722665e+01,5.762482644e+01,7.419027190e+01,3.013834635e+01,4.498965422e+01,9.788336294e+01,3.746903243e+01,1.690027665e+01,3.333110795e+01,8.363732083e+01,6.772300600e+01,2.627780824e+01,5.984358222e+01,2.862992573e+01,2.350531169e+01,8.173619881e+01,4.620613132e+00,7.942553283e+01,1.195794282e+01,5.157124583e+01,7.691013325e+00,3.039752514e+01,2.203385580e+01,2.393169797e+01,6.313319164e+01,4.176711560e+01,5.783389362e+01,2.274425146e+01,2.326955077e+01,8.471186022e+01,3.377062017e+01
5.840494466e+01,4.934048992e+01,1.682594292e+01,1.553660418e+01,8.773846052e+01,7.039012243e+01,3.748399666e+01,1.505346611e+01,8.775561606e+01,6.926793367e+01,8.794885617e+01,7.641915378e+01,5.946816544e+01,5.782806150e+00,8.333681722e+01,9.349765576e+01,4.872851314e+01,6.690573876e+01,9.599784969e+01,1.998546495e+01,2.549896890e+01,4.463105363e+01,5.715655250e+01,8.172409339e+01,2.166528392e+01,8.531184033e+01,2.923609269e+01,6.640836010e+01,5.690287120e+01,8.384329191e+01,7.475949306e+01,8.833454570e+00,3.847820184e+01,1.213505424e+01,8.843036316e+01,9.604147924e+01,9.388426286e+01,3.206553923e+01,3.650218556e+00,6.496709561e+01,4.536624974e+01,7.529198070e+01,1.303695415e+01,1.485815028e+00,4.006969683e+01,1.592351860e+01,8.017757466e+01,1.122033791e+01,1.963431182e+01,4.161490949e+01,4.490093356e+00,5.534326762e+01,5.276292998e+01,3.064048820e+01,5.667347932e+01,4.483490877e+01,1.306524474e+01,8.497756274e+00,6.222029465e+01,7.187990945e+01
7.277699542e+01,8.815971093e+01,1.462454560e+01,6.996537429e+01,7.142610482e+01,7.833467240e+01,8.044412727e+01,5.969908767e+01,7.907874973e+01,8.206768539e+01,9.986672841e+01,2.144351180e+01,6.723238139e+01,8.235658566e+01,9.120428011e+01,6.692592715e+01,4.061186606e+01,3.890450375e+01,4.602149626e+01,5.739595082e+01,4.452379030e+01,5.702553644e+01,4.175247369e+01,9.649182107e+01,5.979094861e+01,9.005885901e+01,3.190829010e+01,2.324346959e+01,4.895763539e+01,5.007769158e+01,5.942697167e+01,1.460082949e+01,9.703429551e+01,3.836930275e+01,7.603355336e+01,1.149905068e+01,6.315913666e+01,7.096509053e+01,4.101329307e+01,8.458517392e+01,5.394126915e+01,9.053341008e+01,8.561479956e+01,3.242156013e+01,8.550930702e+01,7.127803712e+01,8.616319351e+01,5.423154274e+01,2.272786599e+01,7.121153301e+01,2.393511988e+01,8.764977809e+01,7.958386767e+01,3.008063857e+01,6.123929340e+01,8.235594683e+01,7.146276647e+01,7.034373042e+01,5.654731252e+01,6.093673847e+01
7.463834245e+01,3.038686941e+01,6.215085164e+00,5.686755081e+01,8.497296264e+00,9.013536754e+01,6.324062838e+01,4.928312489e+01,2.682043697e+00,5.100629798e+01,9.643656130e+01,8.074790043e+00,3.439180682e+01,8.181984382e+01,7.194513749e+01,3.641513151e+01,1.353873479e+01,1.442567964e+01,9.248495615e+01,1.534390735e+01,8.009486799e+01,1.649741065e+01,4.962191112e+01,4.067085052e+01,1.677595022e+01,1.742544309e+01,9.176988722e+01,6.419271924e+01,5.839173065e+01,8.066554421e+01,2.591450737e+01,3.488793303e+01,9.818987269e+00,5.113174394e+01,5.153782363e+01,1.951868564e+01,8.925828610e+01,6.008619520e+01,9.602851106e+01,5.940847973e+01,9.045310422e+01,2.915211732e+01,7.805152322e-01,7.030901517e+01,5.865164883e+01,5.364531980e+01,6.525724124e+01,7.904684680e+01,3.761621145e+01,8.161241461e+01,6.640561961e+01,9.388035323e+01,6.130690699e+01,3.809303395e+01,6.291312352e+01,1.650133319e+01,6.856832639e+01,7.240347277e+01,1.902807355e+01,8.016166835e+01
6.620652796e+01,5.015191334e+01,2.670834232e+01,2.754771195e+01,6.447551121e+01,5.013991094e+01,7.739601247e+01,3.361892941e+00,8.537002166e+01,7.747465046e+01,1.499406472e+01,4.537592888e+01,2.636133908e+01,4.575783730e+01,6.213829201e+01,7.501297296e+01,3.631068560e+01,2.392715083e+01,1.316803549e+00,3.392161768e+01,5.536898845e+01,4.280784726e+01,6.089686181e+01,6.295125244e+01,7.695631115e+00,9.071890595e+01,2.854578111e+01,1.261122393e+01,3.672784392e+01,7.445971776e+01,9.973554981e+01,8.245001298e+01,6.037380356e+01,1.605527291e+01,2.177199930e+00,4.703527061e+01,1.135393886e+01,8.003481810e+00,4.626087409e+01,2.615507179e+01,3.083938085e-02,9.820220373e+01,5.798120962e+01,6.653348251e+01,4.034413934e+01,2.374424826e+01,1.589159440e+01,5.934372053e+01,1.239296032e+01,7.735025612e+01,2.906329718e+01,6.418177994e+01,6.796438533e+01,9.788614357e+01,4.768854748e+00,6.181313962e+00,4.304067865e+01,8.007833179e+01,1.694508199e+01,1.465707705e+01
6.290658799e+01,8.382551299e+00,6.448284012e+01,3.767339073e+01,1.240957657e+01,1.346531204e+01,1.050096295e+01,9.488227584e+01,1.946610528e+01,5.161827177e+01,3.314241333e+01,2.327050427e+01,2.077337313e+01,2.222318606e+01,9.265175309e+01,3.135274100e+01,7.073761274e+01,5.377589194e+01,8.980456063e+01,8.626110048e+01,7.012696597e+01,7.042106095e+01,9.737555426e+00,3.285256996e+01,1.804328223e+01,4.830423301e+01,3.297692240e+00,2.439354251e+01,1.168624536e+01,9.605220084e+01,3.928397620e+01,4.325320274e+01,6.634133627e+01,8.208223806e+01,2.964892010e+01,2.961691243e+01,6.201624466e+01,1.818928948e+01,5.020975215e+01,7.009711449e+01,2.907940815e+01,4.692025534e+01,6.518439055e+01,6.709035675e+01,6.561957333e+01,6.317600356e+01,9.264308591e+01,6.098338025e+01,1.104744989e+01,7.884343291e+01,2.888972896e+01,4.591129052e+01,7.441089219e+01,6.484955077e+01,2.108049316e+01,3.758094577e+01,7.396946811e+00,1.826873248e+01,8.065802744e+01,2.202603426e+01
2.083938234e+01,5.064137047e+01,1.875557578e+01,5.294292732e+01,3.350726824e+01,7.557311288e+01,5.403384754e+01,5.512140566e+01,3.924172503e+01,3.675469536e+01,8.686621175e+01,8.045430190e+01,9.309185318e+01,5.519746587e+01,7.550468250e+01,4.515434308e+01,8.186874621e+01,6.574654934e+01,8.620189931e+01,4.009532596e+01,7.924156816e+01,9.604912386e+01,8.960923813e+01,9.848392042e+00,1.274241042e+01,1.142905827e+01,1.834511157e+01,9.292802940e+01,1.624654003e+01,2.486296359e+01,9.305312377e+01,1.353686890e+01,3.628083627e+01,6.397775008e+01,8.570976196e+01,4.464099234e+01,4.977317896e+01,7.601854747e+01,8.662778805e+01,6.052622455e+01,5.804654320e+01,2.583381526e+01,1.490758929e+01,2.726420847e+01,2.459768143e-02,5.017243619e+01,6.265893145e+01,9.225825341e+01,6.809781983e+01,1.810866717e+01,4.195123473e+01,9.321126829e+01,5.200273723e+00,6.348752192e+01,9.053223889e+01,6.492642584e+01,5.119705285e+01,8.111014826e+01,7.518232682e+01,7.892786085e+01
4.295987345e+01,8.370544895e+01,3.174330084e+01,2.679679577e+01,2.922799030e+01,8.106196677e+01,1.773282717e+01,5.523771675e+01,7.418450714e+01,9.478689562e+01,9.128756359e+01,6.714463462e+01,1.498712569e+01,9.978757227e+01,7.849332689e+00,6.360553869e+01,5.225881166e+01,1.105961149e+01,2.076163082e+00,1.687936881e+01,8.631455430e+01,1.098860079e+01,9.065000799e+01,5.779880699e+01,9.901009311e+01,2.096615023e+01,2.209945010e+01,4.869215089e+01,3.144510727e+01,1.932351684e+01,9.932268704e+01,4.995703395e+01,2.816562005e+01,2.671239622e+01,2.538458560e+01,5.271010993e+01,5.774942269e+01,2.422658970e+01,7.878229382e+01,5.238344360e+01,1.370297606e+01,9.999270989e+01,1.700484877e+01,5.920803338e+01,1.675807254e+01,4.313480323e+01,5.668789562e+01,2.244380493e+01,3.884894014e-01,2.124856810e+00,7.471441485e+01,1.682882689e+00,5.247738819e+01,5.482408743e+01,7.725024998e+01,8.744497251e+01,1.274618711e+01,9.703322721e+01,5.311533672e+00,2.908565206e+01
1.709468550e+01,8.455946666e+01,5.597272704e+01,5.026568113e+01,6.901533516e+01,2.126406334e+01,6.960328937e+00,2.217041432e+01,8.881043016e+00,9.178906893e+01,7.117209618e+01,1.577504763e+00,1.305453922e+01,8.288958607e+01,2.606177353e+01,3.221692019e+01,7.481078943e+01,7.027964762e+01,9.854057160e+01,9.958307311e+01,3.908082017e+01,5.493743461e+01,8.296781300e+01,7.569363215e+01,3.975002808e+01,3.174044276e+01,6.601895138e+01,7.213984846e+01,5.006642397e+01,1.350239091e+01,5.320023658e+00,1.425759366e+01,3.937814767e+01,9.558795465e+01,4.494980242e+01,8.688079541e+01,6.173927846e+00,5.791420213e+01,2.759959586e+01,5.203388037e+01,5.818551992e+01,6.015426734e+01,4.866458031e+00,1.803786815e+01,6.370472540e+01,4.439704576e+01,3.095292521e+01,2.020203785e+01,7.587375625e+01,1.834163541e+01,6.154814341e+00,1.832090552e+00,7.385010427e+01,9.330853797e+01,6.430477365e+01,6.995737644e+01,1.546119711e+01,3.545807878e+01,2.696680694e+01,7.211158818e+01
9.161801809e+01,7.707040836e+01,6.606397737e+01,6.654912518e+01,7.134168507e+01,2.386770496e+01,6.380650871e+00,6.578651005e+01,8.127253738e+01,1.160516437e+01,2.311989439e+01,8.782395274e+01,5.321247085e+01,8.033745601e+01,4.135258907e+01,7.979258915e+01,7.327223893e+01,6.032218558e+01,6.852604416e+01,7.330042719e+00,5.497439254e+00,5.420795576e+01,9.034366518e+01,2.455311729e+01,3.769540336e+01,5.425052080e+01,5.176195905e+01,4.654144176e+01,2.206550405e+01,2.410195093e+01,7.929990865e+00,8.733180299e+01,6.931690780e+01,5.175310949e+01,9.433378169e+01,4.963092464e+01,5.492722275e+01,2.681305339e+01,6.327756240e+01,8.090168017e+01,2.764612748e+01,3.946970094e+01,4.444140919e+01,1.894909123e+01,9.521033362e+01,1.856432673e+01,8.634253479e+01,3.316896071e+01,5.570953660e+01,7.856987324e+01,4.420843758e+01,4.978195130e+01,3.717935877e+01,9.053753168e+01,9.612257261e+00,3.581248187e+01,4.146240342e+01,2.239717154e+01,4.050438262e+01,3.542905599e+01
9.837997419e+01,9.559188884e+01,2.424314560e+01,4.193237949e+01,4.164541863e+01,6.439557298e+01,7.683557389e+01,4.213706348e+01,3.338346970e+01,2.554959787e+01,7.598622390e+01,9.782532680e+01,4.200327145e+01,6.673700277e+01,3.024938530e+01,8.395699224e+01,5.070828106e+01,4.483169804e+01,6.640186682e+01,1.504048925e+01,1.890198607e+01,8.992687522e+01,4.326963268e+01,4.217567346e+01,8.125491241e+01,7.133335984e+01,5.203119925e+01,6.092466400e+01,6.808376036e+01,2.408469673e+01,4.750938088e+01,9.094544340e+01,2.675202225e+01,9.871131528e+01,5.595942640e+01,4.694350229e+01,7.577130234e+01,3.138435340e+01,2.537160513e+01,8.655050420e+01,9.318882931e+01,4.206635815e+01,3.448432588e+01,7.776202221e+01,2.527807693e+01,6.783834161e+01,8.696038714e+01,2.823453704e+01,5.549263440e+01,7.996456022e+01,4.610962214e+00,3.328976647e+01,7.958465588e+00,6.243251695e+01,1.703124314e+01,1.976855633e+01,2.834193234e+01,7.195959520e+00,7.604110326e+01,4.372801193e+01
2.612030245e+00,5.130486086e+01,3.587793046e+01,1.091767272e+01,9.048943633e+01,9.287809231e+01,2.472351875e+00,1.719454397e+01,8.282880146e+01,1.859489624e+01,1.371655586e+01,2.418526176e+01,9.348140328e+01,9.133252390e+01,7.977452375e+01,1.588635885e+01,8.731376473e+01,9.315197129e+01,9.772493677e+01,5.235577826e+01,1.676552385e+01,9.331769148e+01,1.890975369e+01,3.481784809e+01,3.848736709e+01,6.459286339e+01,3.525926935e+01,6.607372015e+01,8.959489101e+01,8.764533837e+01,8.789822857e+01,1.705009742e+01,8.793231412e+01,5.395248884e+01,7.050186843e+01,1.832810114e+01,9.641205940e+01,8.443716795e+01,4.464504025e+01,7.338384573e+01,1.510452421e+01,4.972839676e+01,2.240229477e+01,8.524538130e+01,8.467236149e+01,1.960970107e+01,3.130205698e+01,1.889187218e+01,4.761915467e+01,1.994668478e+01,5.705967771e+01,7.449430435e+01,1.786893064e+01,3.566263815e+01,5.388904163e+01,2.271251297e+01,5.467735898e+01,6.353788010e+01,6.159791080e+01,2.344840310e+01
4.233086393e+01,6.701299661e+01,1.445976018e-01,8.480760888e+01,9.127148490e+01,3.125468984e+01,4.184814366e+01,4.432592800e+01,7.329170403e+01,1.539405476e+01,7.856890400e+01,6.799019400e+01,6.692564727e+01,4.831830835e+01,9.505751739e+01,5.447391305e+01,3.524797976e+01,5.674459113e+01,8.451794389e+01,8.395859174e+01,1.974707330e+01,9.690983089e+01,9.007448295e+01,9.050856663e+01,1.409574647e+01,2.383104796e+01,1.416608368e+01,1.878446405e+00,8.088361842e+01,2.324691361e+00,1.042398170e+01,9.256185473e+01,1.998213728e+01,1.442699554e+01,6.187015071e+01,1.091408185e+01,2.700988941e+01,7.706614287e+01,8.373353505e+01,6.405193817e+00,1.356312225e+01,9.731208722e+01,1.476832791e+01,1.992626533e+01,6.114183006e+01,3.670974435e+00,9.673258486e+00,1.525030382e+01,2.946088254e+01,2.048512620e+01,4.414886476e+01,7.689058518e+01,8.446067148e+01,7.465049794e+01,7.505277336e+01,2.038897968e+01,4.338859320e+01,5.231339692e+01,3.766732791e+01,9.475000711e+01
1.078030557e+01,1.733314632e+01,6.705747898e+00,4.930594908e+00,2.353988733e+01,5.388678668e+01,2.080589102e+01,3.617793312e+01,9.088027419e+00,9.296923709e+01,4.919785957e+01,9.855663834e+01,9.665727152e+00,4.565095693e+00,2.403993733e+01,5.463911449e+01,9.575179543e+01,7.621516126e+01,7.798553897e+01,7.355662097e+01,3.536086928e+01,9.456105549e+01,2.187827785e+00,7.728306463e+00,9.933476066e+01,9.357567704e+01,7.310653865e+01,4.062674719e+00,4.222591376e+01,6.287975287e+01,5.605756318e+01,9.716669124e+01,1.413992802e+01,6.582033013e+01,5.020496455e+01,4.199856151e+00,6.683014501e+01,9.790209829e+01,9.585000140e+00,2.786239378e+01,3.180851279e+01,8.660859615e+01,9.664182825e+01,6.665109000e+01,8.922351365e+01,7.645571683e+01,5.454007692e-01,2.083372345e+01,5.640149721e+01,4.045899875e+01,6.443368064e+01,2.180681876e+01,9.693693604e+00,1.901748202e+01,9.844817577e+01,6.931101684e+01,6.275548948e+00,2.563917694e+01,9.301132718e+01,5.607379023e+01
2.476668781e+01,2.932383127e+01,3.225962242e+01,9.216357687e+01,9.707210712e+01,7.254111100e+00,4.152574967e+00,6.056918986e+01,4.789104451e+01,4.183278590e+01,4.573384020e+01,7.029523373e+01,6.496620576e+01,3.855383490e+01,9.972098424e+01,4.149179411e+00,2.276658313e+01,2.703564716e+01,5.875048576e+01,1.201126597e+01,2.316046654e+01,4.394350691e+01,3.551000053e+01,8.867388677e+01,1.321808425e+01,3.446866178e+01,2.074142986e+01,6.569807808e+00,3.231785644e+01,1.558937875e+01,5.579621354e+01,6.699522793e+01,1.205184816e+01,6.593267617e+01,2.472748462e+01,2.058600340e+01,6.548269316e+01,1.639457616e+01,4.700163666e+00,2.825946131e+01,8.990384460e+01,9.270032828e+01,8.995040436e+01,6.760826400e+01,7.532149319e+01,7.723195642e+01,1.187271068e+01,7.530151760e+01,5.119991676e+01,1.972833900e+01,5.543827406e+01,9.165475820e+01,4.968959875e+01,1.819646830e+01,3.084113437e+01,3.633616235e+01,8.150148613e+01,5.029033837e+01,1.942932846e+01,1.254911058e+01
