v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23
5.295353486e+01,2.257879047e+01,5.212645944e+01,2.376781612e+01,8.801939467e+01,1.857900897e+01,6.511803871e+01,9.347630127e+01,9.061223736e+01,6.112022011e+01,9.774167372e-01,3.682909597e+01,9.022243778e+01,2.740826302e+01,4.812376172e+01,4.694652155e+01,9.372392887e+01,9.969651427e+01,4.082367672e+01,8.271425943e+01,7.093464541e+01,1.582201562e+01,9.721064490e+01
5.649212279e+01,7.868845690e+01,8.832376903e+01,2.983253576e+01,2.089914726e+01,2.281757836e+00,6.124318617e+01,2.432617051e+01,7.478847657e+01,9.431502303e+01,7.625237924e+01,7.147915753e+01,6.742664238e+01,4.721804529e+01,6.944193999e+01,3.033021196e+01,3.416142838e+01,1.350990299e+01,4.573556569e+01,5.887487597e+01,5.569826503e+01,1.520548304e+01,8.223645738e+01
7.683438287e+01,5.491880323e+00,7.355362017e+01,4.277124134e+01,4.667360249e+01,4.165016401e+00,3.259344415e+01,4.469294459e+01,6.506761520e+01,4.877309703e+01,8.209868945e+01,6.107673784e+01,1.967472983e+00,5.372533376e+01,9.824144717e+01,7.520495307e+01,6.104718351e+01,1.404146708e+00,2.855995579e-01,3.471312665e+01,1.875163628e+00,6.093473751e+01,4.942410449e+01
1.636122098e-01,5.556246816e+01,6.546966731e+01,4.551835676e+01,6.022471655e+01,7.420073279e+00,5.633334700e+01,4.001755292e+01,1.653895198e+01,2.070854082e+01,5.344359841e+01,4.898838106e+01,4.541879023e+01,7.427984716e+01,5.475032045e+01,1.974920956e+01,7.642332915e+00,8.887368697e+01,3.527552763e+01,7.706197810e+01,9.407833010e+01,8.415757110e+01,6.334586318e+01
7.371007817e+01,8.931915747e+00,8.615386298e+01,8.828228928e+01,4.924747415e+01,1.275719574e+01,3.360275194e+01,7.920095712e+00,2.638731771e+01,1.597040070e+01,7.077773259e+00,2.288139181e+00,6.387626096e+01,1.189044232e+01,2.702484848e+01,9.006952459e+01,7.496207691e+00,2.564539919e+01,8.179884721e+01,4.027138426e+01,8.140162033e+01,9.684096997e+01,3.348079631e+01
1.069414389e+01,2.936721324e+00,8.891502215e+01,6.958001922e+01,1.510255668e+01,9.744102697e+01,7.754281170e+01,2.783025472e+00,9.048490610e+01,8.556940106e+01,5.741820078e+01,2.774731293e+01,2.661906078e+01,9.049657842e+01,7.443709581e+01,3.874497325e+01,8.256540836e+01,1.276553380e+01,4.038960339e+01,5.592235569e+01,6.852461366e+01,4.006777154e+01,4.410138638e+01
1.429939886e+00,6.476197764e+01,6.472742346e+01,7.028868979e+01,5.909892725e+01,8.728685679e+01,3.460946210e+01,1.886300238e+01,7.334795153e+00,2.641489923e+01,3.848002621e+01,3.009523569e+01,1.090085275e+01,7.041089811e+00,3.561703346e+01,5.923119971e+01,6.318707416e+01,2.133771147e+01,3.033236374e+01,4.561061482e+01,5.400491224e+00,4.860105236e+00,9.212586950e+01
9.057312584e+01,7.829300039e+01,3.719228804e+01,3.750958489e+01,9.533813496e+01,2.120474943e+01,7.699719370e+01,3.634824849e+01,1.319982324e+01,1.221952275e+01,5.065405498e+01,5.419477954e+01,8.573204860e+01,6.538600117e+01,6.048338729e+01,1.497009422e+01,7.802904284e+01,6.114701795e+01,5.321647786e+01,8.887217745e+01,9.805377627e+01,2.722137019e+01,1.355719338e+01
3.149977827e+01,9.977335392e+01,4.071536573e+01,4.156968914e+01,7.587739989e+01,4.656729680e+01,6.037178716e+01,9.284552469e+01,3.751295203e+01,2.612930369e+01,8.257659671e+01,2.532059319e+01,1.726798517e+01,5.685727054e+01,6.224299234e+01,4.827104060e+00,8.294948862e+01,2.462530475e+01,4.322274801e+01,7.057121762e+01,4.595256447e+01,5.760262870e+01,1.704015191e+01
4.098439697e+01,6.058197502e+01,3.925432158e+01,5.395599273e+01,7.389686274e+01,7.825712902e+01,6.711743232e+01,7.225104093e+01,8.042032524e+01,6.469962251e+01,8.431684266e+01,6.336284567e+01,6.610216573e+01,7.625681702e+01,3.945396304e+01,6.848209790e+01,3.109029237e+01,9.545234137e+01,1.667628681e+01,9.320340008e+01,2.599493982e+01,4.911872217e+01,1.158361545e+00
1.317496059e+01,5.094440207e+01,8.216031324e+01,9.271976024e+00,1.522340160e+01,8.166785696e+01,9.371419554e+01,9.038773705e+01,9.411475934e+01,9.946203782e+01,2.062609225e+00,1.853856172e+01,3.250645289e+01,6.659939105e+00,5.809442934e+01,2.958123383e+01,3.462246613e+01,9.077383052e+01,9.563923235e+01,1.551594337e+01,8.158399216e+01,4.723306687e+01,7.098197500e+01
8.052946870e+01,1.946323014e+01,1.257009489e+01,2.462845242e+01,8.024461998e+01,2.032134391e+01,8.498264943e+01,9.119608291e+01,1.353048223e+01,5.214392685e+01,9.440753799e+01,9.756154283e+01,3.063767770e+01,1.446432595e+01,2.548161364e+01,2.813088542e+01,2.805889459e+01,4.610641760e+01,3.171835907e+00,8.221414711e+00,4.747937789e+01,2.730118954e+01,8.458635584e+01
2.589349310e+01,7.334875694e+01,1.559420611e+01,6.684960618e+01,2.837885790e+01,7.933869952e+01,6.893270981e+01,2.017402042e+01,8.068349678e+01,7.160615364e+01,6.129784483e+01,7.307824554e+01,5.386087477e+00,4.361682768e+01,3.028476010e+01,4.772790768e+01,4.526287542e+01,3.114432946e+01,2.180273705e+01,8.226246199e+01,1.799790274e+01,3.514274461e+01,7.606267677e+00
4.105293176e+01,2.638301562e+01,2.451474622e+01,3.614760535e+01,4.408456490e+01,9.271461409e+01,6.627452936e+01,3.977263455e+01,8.498059760e+01,5.601501289e+01,7.476806366e+01,4.354514767e+01,6.831256665e+01,5.646791932e+01,8.706484061e+01,5.391955611e+01,5.595364268e+01,2.786993352e+01,2.328892356e+01,6.326183087e+00,4.800418443e+01,2.195013520e+01,9.805617935e+01
1.305385263e+01,5.152928753e+01,3.540565444e+01,9.581686804e+01,3.921617486e+01,3.919717043e+01,6.650047666e+01,7.144623011e+01,2.483192013e+01,4.005814518e+00,4.701781186e+01,5.956104381e+01,3.431541519e+01,5.112353330e+01,6.205467991e+01,6.752321811e+01,3.048101338e+01,6.971099208e+01,7.617708454e+01,5.719328303e+01,6.893534032e+01,1.347210298e+00,2.680121941e+01
4.892437199e+01,6.208699781e+01,8.551374262e+01,9.079089287e+01,1.925667271e-01,3.926278957e+01,3.314408588e+01,7.801670070e+01,9.509463562e+01,7.921147955e+01,3.608148556e+01,7.915215225e+01,8.951396985e+01,8.204389994e+01,9.552958109e+01,8.565842029e+01,4.250523547e+01,7.086636883e+00,8.773618982e+01,7.530015190e+01,1.108861614e+00,7.505581849e+01,1.797319663e+01
7.612351653e+01,1.900355850e+00,9.721563096e-01,2.608606463e+01,3.130379833e+01,1.201799099e+00,9.564136060e+01,3.645537185e+01,1.349238230e+01,4.138846339e+01,3.855357810e+00,2.590994796e+00,7.966529320e+00,7.515268610e+01,9.444620081e+01,8.509746105e+01,7.879595413e+00,3.796546490e+01,6.828251782e+00,7.613498784e+01,8.913618711e+01,6.887008435e+01,7.275495254e+01
1.589055196e+01,5.224483418e+00,9.461657361e+01,6.247462551e+01,3.683184699e+01,6.875256156e+01,8.397266119e+01,6.390688716e+01,1.277447833e+00,4.643909434e+01,3.945960363e+01,9.633504968e+00,4.344454848e+01,5.448702493e+00,3.793757344e+01,8.926254657e+01,9.988405838e+01,7.751956064e+01,1.476826528e+01,4.748491762e+00,4.453022002e+01,1.163820461e+01,1.623025417e+01
6.416295183e+01,2.261424279e+01,4.970115094e+01,3.343348807e+01,6.115030158e+01,3.285320117e+01,2.227798880e+01,6.605302155e+01,4.865028368e+01,9.663201404e+01,5.946289019e+01,8.653315554e+01,3.401781785e+01,9.974669940e+01,7.316954387e+01,6.381219278e+01,4.548082724e+01,3.338861940e+01,7.638458359e+01,7.627849186e+01,7.664013501e+01,1.552813851e+01,6.325284978e+01
4.996035306e+01,5.568994461e+00,6.058988262e+01,7.997285492e+01,3.975903879e+01,1.027207120e+01,7.756614259e+00,4.208234332e+01,2.479372523e+01,7.238052882e+01,7.453625848e+01,2.250585122e+01,6.323637596e+01,8.673317988e+00,8.924078844e+01,2.688338150e+00,7.982327808e+01,9.514800361e+01,6.644724217e+01,2.063803833e+00,9.989766239e+01,9.197147111e+01,3.152608051e+01
9.781676188e+01,2.423133556e+00,8.646802715e+01,2.223201305e+01,8.494261015e+01,7.096971301e+01,1.879857490e+01,2.659642224e-01,8.723151892e+01,5.163073219e+00,5.718019354e+01,9.330093567e+01,4.150504709e+01,9.084803353e+00,5.355789149e+01,5.870635095e-01,9.462184031e+00,2.899146035e+01,3.804399560e+01,3.055654753e-01,6.269861163e+01,2.353864095e+01,1.466449839e+00
8.895252700e+01,8.981670309e+01,3.237275484e+01,7.462507182e+01,4.601745821e+00,8.998239174e+01,4.119213573e+01,3.938875280e+00,2.342392268e+01,2.345656992e+01,1.263540458e+01,3.704991587e+00,5.458924983e+00,7.389672348e+01,9.803061870e+01,3.566697544e+01,6.421378641e+01,8.062182897e+01,5.719553282e+01,2.168226557e+01,6.927544986e+01,1.389003187e+01,7.355770915e+01
5.810949181e+01,2.737728763e+01,2.012628719e+01,8.005104353e+01,2.519705789e+01,2.731876829e+01,3.998727330e+01,8.747985768e+01,7.564302772e+01,9.554782947e+01,9.103214385e+01,5.860096400e+01,2.864190906e+01,7.223927747e+01,5.541820819e+01,6.655339957e+01,3.786678377e+01,7.808140844e+01,9.822068184e+01,8.766772537e+01,1.041471247e+01,4.947453882e+01,3.233239495e+00
5.015986083e+01,9.537684186e+01,6.149965595e+01,8.555667168e+01,2.843919607e+01,8.735420879e+01,4.157481883e+01,1.784040036e+01,4.574096116e+01,4.202530374e+01,5.358326121e+01,5.742444569e+01,8.685216106e+00,8.732484244e+01,1.559310272e+01,4.925588819e+01,1.671538534e+00,9.299473381e+01,3.604893168e+01,6.130620080e+01,9.066105231e+01,7.395155867e+01,9.034446607e+01
7.367550780e+01,6.731639394e+01,5.572580961e+01,3.384409927e+01,7.294037832e+01,9.779745536e+01,7.306846015e+01,1.612070119e+01,6.400390025e+00,7.663657138e+01,5.883100730e+01,1.646208455e+01,9.068586574e+01,5.496249568e+01,8.585362260e+01,1.105892057e+01,8.491622320e+01,9.396725120e+01,5.076391288e+01,3.671316205e+01,7.211323469e+01,4.963406979e+01,6.280258748e+01
5.424500892e+01,9.341712647e+01,4.263486098e+01,4.468540467e+01,9.253501655e+01,1.468817638e+01,3.682026085e+01,2.338971449e+01,2.741401826e+01,7.714785449e+01,5.083348879e+01,9.941090527e+01,8.797155974e+01,9.335626502e+01,9.797787294e+01,7.179424254e+01,4.915227683e+01,8.971148012e+01,9.105919144e+01,7.305467238e+01,5.279114249e+01,6.030457203e+01,1.227981294e+01
1.355637923e+01,7.255375218e+01,2.524160232e+00,4.423217490e+01,8.181994619e+00,4.920506267e+01,4.422263575e-01,8.500828322e+01,6.314934229e+01,7.831210281e+01,6.721135827e+01,2.830108954e+01,3.460355443e+01,6.470070856e+01,7.497956936e+01,8.234010885e+01,6.835315937e+01,9.577004976e+01,1.426618678e+01,6.501129715e+00,5.918986679e+01,7.990984417e+01,2.861663335e+01
7.812113812e+01,3.863444681e+01,2.239913551e+01,5.406796510e+01,8.912052210e+01,9.177507990e+01,9.961195242e+01,7.490360254e+01,1.958053388e+00,2.690713778e+01,1.390552508e+01,2.942171295e+00,5.849479228e+01,2.160739668e+01,7.706496990e+01,9.063705813e+01,3.565818346e+01,8.772791411e+01,4.880180775e+01,5.018258839e+01,2.995660782e+01,9.762075086e+01,1.508748118e+01
5.392188462e+01,7.016072461e+01,3.947461215e+01,3.778015786e+01,5.748604345e+01,8.602535033e+01,2.012925024e+01,6.692458935e+01,8.213225781e+01,7.610630295e+01,3.474522668e+01,4.593326913e+01,3.076729750e+01,9.750532950e+01,7.901273998e+01,2.939989587e+01,8.653732498e+01,1.911740652e+01,3.612921764e+01,5.318507176e+01,8.280660763e+01,5.504625204e+01,7.133265090e+01
4.839101675e+01,5.930479450e+01,5.437115597e+01,1.563214367e+01,4.346366698e+01,6.520739385e+01,8.916141727e+01,2.226334862e+01,9.396201902e+00,6.588867793e+01,8.144851094e+01,5.572506989e+00,6.092512727e+01,9.387638701e+01,2.607732046e+01,8.936660895e+01,9.388481367e+01,2.193678326e+01,5.061221542e+00,5.613974426e+01,7.991866555e+01,9.297289010e+01,4.487919707e+01
8.271163596e+01,5.856736557e+01,9.675770718e+01,9.783794665e+01,6.548797355e+01,3.079461420e+01,9.174440088e+01,6.446113898e+01,7.133364794e+01,6.156095974e+01,8.849874260e+01,8.305659814e+01,1.242147921e+01,4.231863882e+01,5.289099066e+01,9.998635650e+01,6.816652822e+01,2.705006325e+01,7.182962868e+01,2.200381242e+01,7.861154381e+01,3.457752996e+01,2.245806324e+01
4.654161651e+01,2.613309413e+01,2.377726616e+01,7.141676300e+01,9.021021109e+01,5.927145237e+01,2.815325569e+01,8.817380988e+01,1.524561299e+01,6.753786625e+01,2.424224064e+01,2.331768264e+01,8.944310719e+01,6.407880601e+01,5.573311530e+01,8.700914416e+01,7.762580113e+01,9.611345147e+01,7.155473175e+01,4.203458102e+01,1.437095883e+01,5.129902681e+01,4.600177490e+00
5.944159722e+01,2.269092022e+00,1.609734030e+01,5.252502378e+01,9.975852756e+01,5.157341047e+01,1.816165966e+01,9.284341740e+00,9.188582599e+01,4.522070924e+01,1.332673938e+01,9.681116193e+01,3.189664794e+01,4.804110306e+01,8.127130015e+01,4.943787603e+01,8.200201459e+01,3.017565422e+01,6.745119822e+01,4.616690169e+01,4.775628026e+01,6.293506698e+00,6.520402356e+01
6.325446495e+01,3.409768875e+01,4.664428493e+01,6.978741236e+01,5.656314646e+01,6.900973384e+01,5.606783999e+01,5.363567848e+01,6.070550549e+01,7.041389425e+00,9.601535993e+00,1.547938558e+01,1.862161748e+01,9.345212951e+01,6.334521893e+01,6.403420315e+01,7.389629919e+01,5.787095284e+01,7.642297586e+01,5.225365909e+01,6.551922662e+01,4.180871340e+01,5.779492696e+01
6.523676897e+01,5.793977413e+01,3.435422970e+01,2.575596820e+01,1.297361640e+01,7.971142657e+01,7.523251281e+01,8.032880265e+01,1.494727526e+01,7.671015408e+01,1.227247979e+01,9.206241333e+00,8.366391231e-01,5.797347085e+01,5.949098881e+01,3.849418871e+01,3.749423255e+01,4.646634416e+01,1.974547675e+00,1.681138817e+01,6.934170930e+01,9.800220829e+01,7.125426652e+01
1.626918994e+01,1.268904428e+00,5.259170301e+01,4.076438747e+01,2.218761582e+01,5.501280494e+01,7.227459780e+01,4.659817967e+01,2.057363731e+00,6.734242534e+01,8.928048187e+01,6.707832682e+01,7.579083047e+00,8.643405982e+01,5.559334163e+01,7.398953322e+01,3.857319959e+01,1.767926630e+01,3.155257072e+01,4.953013724e+01,8.529672840e+01,1.499119811e+01,2.291507360e+01
7.135961037e+01,8.267504788e+01,5.501443020e+01,3.167546877e+01,6.385053392e+01,9.895814059e+01,6.924516477e+01,1.040369475e+01,8.844515597e+01,1.959610069e+01,9.833809581e+01,3.814798357e+01,5.457074678e+01,2.291000894e+01,2.577637538e+01,3.507326197e+01,9.616079710e+00,8.932314243e+01,2.836896379e+01,7.181107543e+01,8.992289922e+01,1.989105054e+00,7.979665819e+01
4.487772117e+01,7.756254479e+01,1.359112978e+01,5.762278063e+01,7.716833027e+01,1.206210372e+01,1.263915381e+01,3.573584321e+01,7.700447502e+01,6.223156735e+00,6.908973308e+01,4.660698159e+00,2.235732959e+01,3.784472095e+01,9.198780592e+01,8.333435355e+01,5.531783677e+00,7.760856469e+01,2.820427873e+01,8.301444309e+01,5.432731330e+01,5.009785844e+00,6.517151258e+01
6.124863818e+01,8.588828726e+01,5.115878282e+01,8.740189880e+01,4.770685110e+01,6.747419251e+01,6.593735784e+01,8.774436998e+01,8.866712483e+01,9.383641978e+01,9.604865402e+01,6.167103108e+01,7.654049335e+01,7.745119911e+01,1.898583565e+01,1.316427256e+01,1.309315394e+01,3.098015676e+01,8.098336362e+01,7.426020686e+01,8.238191121e+01,3.065887457e+01,5.384776951e+01
7.203915125e+01,5.793713163e+00,8.336620350e+01,4.709123054e+01,6.616073992e+00,6.219514286e+01,4.654545674e+01,3.019969244e+01,6.929522340e+01,2.625428833e+01,6.580168275e+01,5.480992478e+01,4.406782810e+01,6.084236650e+01,2.746522142e+01,5.883129791e+01,5.686300199e+01,7.472875556e+01,8.229686708e+00,9.873774798e+01,6.515235957e+01,1.241188462e+01,4.656324957e+01
1.017094763e+01,2.335738926e+01,8.190114782e+01,4.658324278e+01,5.070736850e+01,1.038672573e+01,3.095436695e+01,2.750613934e+01,5.981165033e+01,6.551736058e+01,6.499106285e+01,9.393504312e+01,7.085038627e+01,1.974367000e+01,8.166874930e+01,9.306172784e+01,6.248223419e+01,6.777750861e+01,5.686886684e+01,2.522040331e+01,4.167711655e+01,5.221439264e+01,4.970294184e+01
5.824803106e+01,7.098727630e+01,3.371538819e+01,7.259636050e+01,9.956020367e+00,9.188514611e+00,2.406002248e+01,7.418852722e+01,1.040774094e+01,2.256917112e+01,4.415618092e+01,2.223317760e+01,9.832524238e+00,7.808337372e+01,2.277735130e+01,6.347456942e+01,4.837416531e+01,5.334747265e+01,1.251272472e+01,1.282353395e+01,1.285648098e+01,2.038297309e+01,7.194536301e+01
6.510279772e+01,8.303295943e+01,4.327580858e+01,7.228515450e+01,4.653350357e+01,7.575662714e+01,6.459015493e+01,4.184188349e+01,4.094495640e+01,3.241237184e+01,8.395357427e+01,1.332030407e+01,9.372362854e+01,8.919718937e+00,9.667358611e+01,2.321292311e+01,4.159739187e+01,3.913281886e+01,5.781674268e+01,8.354499375e+01,2.652263976e+01,3.774302661e+01,9.020820822e+01
3.824440713e+01,8.092563773e+01,1.189577189e+01,4.576434297e+01,2.641838891e+01,8.433262820e+01,5.722671141e+01,4.156281054e+01,7.063223823e+01,8.138513695e+01,2.815320509e+01,3.888076075e+01,8.050762247e+01,6.986447757e+01,2.163188866e+01,2.301379862e+01,6.875943881e+01,7.002183621e+01,6.493577900e+01,9.023640818e+01,9.439152155e+01,7.252599665e+01,6.064995326e+01
1.267588714e+01,6.913569897e+01,4.908106573e+01,6.601247646e+01,9.935252343e+01,5.235254159e+01,1.805359002e+01,1.665471615e+01,2.902698556e+01,6.827735956e+01,9.161285524e+01,7.430600507e+01,2.277165139e+01,5.075790064e+01,8.408788130e+01,4.422520592e+01,2.940598906e+01,8.189190626e+01,5.024150586e+01,2.602985506e+01,1.414456084e+01,3.877157888e+01,1.236808002e+01
3.074565926e+01,7.001993145e+01,5.958862268e+01,9.059387417e+00,8.455096536e+01,7.526811057e+01,2.682335269e+01,3.855753599e+01,1.830673672e+01,8.739099293e+00,1.617464033e+01,8.236297438e+01,5.253379410e+01,3.265388293e+01,7.783231985e+00,5.712257592e+01,9.626311454e+01,1.328761986e+01,7.668984068e+01,2.611945899e+01,5.995022711e+01,8.226101292e+01,4.310295645e+01
3.457624189e+01,6.115123553e-01,5.532780686e+01,6.690378680e+01,5.541900009e+01,5.080307245e+01,3.551373224e+01,3.666923573e+01,1.538672934e+01,9.060672515e+01,9.122245006e+01,9.458060201e+01,1.838057236e+01,8.380081267e+01,3.019846588e+00,2.507027464e+01,4.463375075e+01,3.548629888e+01,5.457739519e+01,7.626642700e+00,2.688270679e+01,3.718524861e+01,6.627024583e+01
6.247227530e+01,7.806731078e+01,5.129318130e+01,2.454146156e+01,6.093271011e+01,6.792449324e+01,8.120395657e+01,5.627688832e+01,7.870232093e+00,4.669624032e+01,2.418039920e+01,5.781696350e+01,2.101813468e+01,5.739170871e+01,1.745958349e+01,1.363155022e+01,2.742478850e+01,6.783731397e+01,2.853482480e+01,6.691122134e+01,5.450176240e-01,3.208880382e+01,4.144914986e+01
3.597256882e+00,1.591463856e+01,6.200912979e+01,3.856823743e+01,5.009935692e+01,3.465858105e+01,1.428858597e+01,1.177999329e+01,1.087398281e+01,6.022017276e+01,4.982708833e+00,5.661485301e+01,4.939874120e+01,9.614119429e+01,1.108829928e+01,5.943878060e+01,3.402645075e+00,9.052379400e+01,3.201759661e+01,3.830231537e+01,3.732181523e+01,7.306508159e+01,3.954526430e+01
4.944411921e+01,9.126028193e+01,2.058747767e+01,3.553937419e+01,6.322997710e+01,6.854782209e+01,7.645112578e+01,5.639365214e+00,1.184210400e+01,3.683703474e+01,2.162814588e+01,3.850793450e+01,5.277237197e+01,3.886070679e+01,4.095179808e+01,6.111778743e+01,2.361892128e+01,6.631578743e+01,6.264305414e+01,7.221466660e+00,1.034877316e+01,2.815854226e+01,7.188018725e+01
3.257123612e+01,6.481201527e+01,7.076965286e+01,1.343089871e+01,3.529829274e+01,8.619664105e+01,5.895605940e+01,5.013225272e+01,1.405163990e+00,3.803400567e+01,1.511011205e+01,8.890370265e+01,5.990730768e+01,3.000780675e+00,9.530398413e+01,9.897432769e+01,7.887614750e+01,4.561668462e+01,1.192302627e+01,3.565091170e+01,9.558931309e+01,4.685455431e+01,7.183311593e+00
3.623557617e+01,2.203663735e+01,7.573974244e+01,6.934753769e+01,3.560395147e+01,2.703764770e+01,6.589688873e+01,4.840160212e+01,9.934511559e+01,6.517955367e+01,8.032650428e+01,2.378422767e+00,9.941905908e+01,2.877765386e+01,6.080740605e+01,4.127452891e+00,6.413228289e+01,9.351769182e+01,5.312806063e+01,8.452440657e+00,4.963894457e+01,5.563341743e+01,9.695164675e+01
9.138584130e+00,6.517444106e+01,4.476324006e+01,5.733821963e+00,4.852709825e+01,5.608925673e+01,8.774183362e+01,4.253706247e+01,5.860851784e+00,5.542231668e+01,2.351557111e+01,4.389409195e+01,8.315982008e+01,4.342519734e+01,1.780104313e+01,8.716059463e+01,4.137765924e+01,8.866618082e+01,3.117143620e+01,8.850949794e+01,9.528228158e+01,5.542722443e+01,8.100439157e+01
1.941494811e+01,1.195554156e+01,7.963901025e+01,1.505762629e+01,2.239979939e+01,8.345542457e+01,1.774982727e+01,6.314679005e+01,8.522497345e+01,8.927216929e+00,3.201537144e+01,2.581559301e+01,7.884534805e+01,6.764193905e+01,1.609225039e+01,4.321333598e+01,1.069216762e+01,5.168596379e+01,7.480660632e+00,2.017421130e+01,3.971355240e+00,8.670660599e+01,6.300221905e+01
2.516539400e+01,5.482224428e+01,8.994830099e+01,4.620410091e+01,1.272389922e+01,9.541546926e+00,5.331254440e+01,4.376128888e+01,4.388650850e+01,7.841350950e+00,7.442587531e+01,5.765011276e+01,4.331249134e+01,7.450040787e+01,6.858684006e+01,9.250677086e+01,6.897977585e+01,8.335263170e+01,4.490092760e+01,1.079132657e+01,5.511181271e+01,5.832832097e+01,7.446833545e+01
1.160814101e+01,2.836919540e+01,6.327401143e+01,7.740267917e+01,8.479162514e+01,2.887108342e+01,9.431893322e+01,8.879612648e+00,4.737941718e+01,4.104635833e-01,6.051625870e+01,5.815103260e+01,8.923439499e+01,1.091952152e+01,4.082514641e+01,3.135914104e+00,8.304883219e+01,2.167452588e+01,5.831063429e+01,7.217398782e+01,8.947454794e+01,9.147589130e+01,9.191435649e+01
