v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
4.943778521e+01,9.124492426e+01,2.257497544e+01,9.322837836e+01,6.509754396e+01,5.450260260e+01,6.160587304e+01,7.628444312e+01,1.202330193e+01,4.891574387e+01,5.851109146e+01,5.681119592e+01,3.469398136e+01,2.493912784e+00,1.036038243e+01,2.146209071e+00,4.411749614e+01,2.470980962e+01,7.136593219e+01,9.193746449e+01,4.392937486e+00,9.498094782e+01,9.038234872e+01,2.940876502e+01,5.641342937e+01,3.199503522e+01,5.131987473e+01,1.141469386e+01,3.748706290e+01,7.396416254e+01,4.047325370e+01,2.785364636e+01,5.152898366e+01,4.172395697e+01,9.225176675e+01,1.392049270e+01,5.962743092e+01,5.680490773e+01,2.042274868e+01,8.630948832e+01,2.374040334e+01,2.257135681e+01,6.347183777e+01,2.125355686e+01,1.449895373e+01,4.971756777e+01,5.049988001e+01,3.387721163e+01,4.750063573e+01,3.671204508e+00,3.771334983e+01,6.850396914e+01,4.363230714e+01,9.207188926e+01,5.914964010e+01,6.065350316e+01,3.070879633e+01,1.510596894e+00,8.965387097e+01,7.164122330e+01,4.430751166e+01,4.552971967e+01,4.698551172e+01
5.262595746e+01,3.472776044e+00,7.513942647e+01,2.975407949e+01,8.041127829e+01,6.392477803e+01,9.959385191e+01,2.241152075e+01,6.602756938e+01,9.392594083e+01,9.559041512e+00,8.156166051e+01,4.736653783e+00,3.426946433e+01,5.256640254e+01,3.158442534e+01,2.488590856e+01,9.278212889e+01,8.687522363e+01,9.916257813e+01,2.707346469e+01,9.704591430e+01,4.854470506e+01,5.116565459e+01,8.549452383e+01,3.371961433e+01,4.912106633e+00,7.261534457e+01,3.531829731e+01,2.978227655e+01,7.636920422e+01,6.055186068e+01,1.232632330e+01,9.986423526e+01,7.730533804e+01,8.857792054e+00,8.788309741e+01,4.311332825e+01,8.897931741e+01,8.951461546e+01,5.421462874e+01,7.151567956e+01,5.528217376e+01,9.848815704e+01,6.156548699e+01,6.827196998e+01,5.219738832e+00,8.955009618e+01,4.900478836e+01,9.318458163e+01,4.409641020e+01,1.811813153e+01,2.585599844e+01,4.237427987e-01,8.136907051e+01,5.552661082e+01,1.495168874e+01,9.385492390e+01,1.997842714e+01,8.313682508e+01,6.055034772e+01,4.063871982e+01,1.240170191e+01
6.026058074e+01,9.312204990e+01,8.856723533e+01,5.305687987e+01,3.838073852e+01,9.630100276e+01,2.473246580e+00,7.653955265e+01,2.342732036e+01,6.287326739e+01,6.535594342e+00,4.356236460e+01,1.796184898e+01,4.523722239e+00,8.889417896e+01,8.076953042e+01,4.015107368e+01,8.126987997e+01,3.283937381e+01,4.708835762e+01,1.641418980e+00,1.816009305e+01,1.246544512e+01,6.887630521e+01,1.783849417e+01,9.815128082e+01,6.608774152e+01,8.979196787e+01,2.022165627e+01,8.765003491e+00,5.399359201e+01,1.036883702e+00,8.141054580e+01,6.217854804e+01,9.942803848e+01,7.531642213e+01,5.950990841e+01,2.565935777e+00,2.120944556e+01,7.415355888e+00,9.602821489e+01,3.129872993e+01,5.073681049e+01,6.580288047e+01,3.046411690e+01,3.120281573e+01,3.418438782e+00,7.242784178e+01,8.282219284e+00,2.389305654e+01,1.237214212e+01,8.335784428e+01,3.942308408e+01,6.786230691e+01,8.480929957e+01,6.380846728e+01,5.746510546e+01,2.667721727e+01,5.389626690e+01,3.396079417e+01,2.813586323e+01,2.537326195e+01,8.721405123e+00
1.469075383e+01,3.022584249e+01,8.096831303e+01,2.869932394e+01,1.079887870e+01,6.298157609e+01,4.883602470e+01,5.198409611e+01,7.664111182e+01,7.495081745e+01,4.638063962e+01,7.934209742e+01,5.018002680e+01,5.272673896e+01,2.939040858e+01,6.574187858e+01,4.685889211e+01,5.347002257e+00,9.106607784e+01,8.899409249e+01,8.479499744e+01,8.169133693e+01,2.894315115e+01,9.242113223e+00,9.173950582e+00,2.907075679e+01,2.007055113e+01,2.334454750e+01,8.894016198e+01,2.034879409e+01,4.774845458e+01,1.961181650e+00,2.481757483e+01,2.858956832e+01,8.520073754e+01,4.670654320e+01,6.228571010e+01,2.591056685e+01,2.026915127e+01,7.153852881e+01,2.847292163e+00,5.363431823e+01,5.678277921e+01,3.796009374e-01,7.582698205e+01,4.530122076e+00,6.785429454e+01,2.150733417e+01,5.759307749e+01,2.911119465e+01,5.014315519e+01,2.084148062e+01,2.325234256e+01,9.049946005e+01,2.116245128e+01,9.748611053e+01,4.468553495e+01,8.707746889e+01,2.912661339e+01,8.961561838e+01,6.032864476e+01,9.445880018e+01,6.756466856e+01
9.448435164e+01,4.304362050e+01,4.947770779e+01,9.492706028e+01,9.211092585e+01,8.852393224e+01,4.384466259e+01,5.066451385e+01,5.956275954e+01,2.795722205e+01,6.687640833e+01,4.098610756e+01,6.716687899e+00,9.826386296e+00,6.695322551e+01,9.153076228e+01,5.514000440e+01,8.956348982e+01,8.708774055e+00,1.740067957e+01,3.615207094e+00,6.293539088e+01,2.860752872e+01,9.327917113e+01,6.140748973e+01,2.955469653e+01,2.711024301e+01,5.459738529e+01,5.137921030e+01,8.886128701e+01,3.979143983e+01,9.718294680e+01,2.898995726e+01,4.444561980e+01,6.427353360e+01,3.117901061e+01,2.712373502e+01,9.620808615e+01,3.041385987e+01,2.154807477e+01,9.169838689e+01,4.814468815e+01,8.696170839e+00,6.971339107e+01,6.927246824e+01,7.130290309e+00,1.062065099e+01,5.405749630e+01,5.474130863e+01,6.345010745e+01,2.783059533e+01,7.289735635e+01,5.732198852e+01,5.682964303e+01,8.267841963e+01,2.361912893e+01,1.728855877e+00,3.778513057e+01,6.419706883e+01,8.290460821e+01,2.713679876e+01,5.550237256e+01,3.809988410e+01
6.092722357e+01,2.839620945e+01,8.659828242e+01,1.766458625e+01,2.951229977e+01,3.255681454e+01,1.286548323e+01,3.436388634e+01,1.618700039e+01,3.998136815e+01,3.150713971e+01,9.508108972e+01,9.880613336e+01,9.117045439e+01,3.063776630e+01,6.886973239e+01,9.854378074e+01,6.257335907e+01,4.559266173e+01,9.399327337e+01,5.022136175e-01,3.705372929e+00,2.605139148e+01,6.835253175e+01,8.947918957e+01,8.851055827e+01,9.374830700e+01,3.578340023e+00,9.530789818e+01,2.219001524e+01,4.884541135e+00,9.112498957e+01,1.063182981e+01,5.068921929e+00,3.446507238e+01,1.939219483e+01,2.701025121e+01,9.317611868e+01,3.838144372e+01,7.678539939e+01,1.126617946e+00,2.970936528e+01,5.826273282e+01,5.619163709e+01,3.145065270e+01,9.249155409e+01,6.630035824e+01,3.608395289e+01,5.475839359e+00,1.160329420e+01,2.630029103e+01,1.473919173e+01,7.078624109e+01,4.788821228e+01,7.171282838e-01,6.422469191e+01,7.053050166e+01,5.847676236e+01,5.706312656e+01,4.439017171e+01,4.727903125e+00,1.344556923e+01,6.834839306e+01
5.419926665e+01,7.168788421e+01,1.769524057e+01,8.021491020e+01,8.469805699e+01,8.335879196e+01,2.356167888e+00,6.942724704e+01,3.663807818e+01,3.915813286e+01,7.942589235e+01,3.686196482e+01,1.771075111e+01,5.953909047e+01,1.544648603e+01,5.186874292e+01,8.225137371e+01,1.274089433e+01,4.374612086e+01,4.239214005e+00,6.386906760e+01,2.311856484e+01,4.450711637e+01,5.816694884e+01,8.483020957e+01,1.620309273e+01,9.976853255e+01,7.475996584e+01,9.041684997e+01,8.629346337e+01,9.858314273e+01,9.946660265e+01,6.136373128e+00,3.796554481e+01,4.788745107e+01,6.964509017e+01,5.636437121e+01,2.324690116e+01,5.389955153e+01,5.442889750e+00,8.233267994e+01,9.049271970e+01,3.950639066e+01,9.085045506e+01,5.278445448e+01,4.668058918e+00,8.707932817e+01,1.198069836e+01,2.679970401e+01,6.434663137e+01,8.154258477e+01,1.171921032e+01,3.560220828e+01,7.516657538e+01,2.498484589e+00,9.344138802e+01,2.844453440e+01,5.185671925e+01,9.855632626e+01,2.180534352e-01,8.242990326e+01,8.286809714e+01,5.491987203e+01
8.040488381e+01,3.938859272e+01,6.918501368e+01,7.218743689e+01,7.895297224e+01,9.518371524e+00,1.261797023e+01,1.658302239e+01,6.999392037e+01,9.088802188e+01,6.736399991e+01,1.138306757e+01,2.256660747e+01,2.571957071e+01,2.588075940e+01,1.113070046e+01,9.168163927e+01,2.857834686e+01,9.430606686e+01,2.252524520e+01,6.541676379e+01,6.573158618e+00,8.514801535e+01,1.166273486e+01,4.358294182e+01,1.129554764e+00,1.617997755e+01,7.381933411e+01,3.069415931e+01,3.741075058e+00,7.133903771e+01,1.500340923e+01,1.727273045e+01,4.706676214e+01,3.774293101e+01,7.801420651e+01,8.238511207e+01,8.107938953e-01,5.084856849e+00,6.471313098e+01,2.983166897e+01,3.668908298e+01,8.230550077e+00,4.320249814e+01,5.780747927e+01,6.390354486e+01,9.551807015e+01,8.616425917e+01,6.942013898e+01,2.714033412e+01,1.129688797e+01,8.214133555e+01,6.056169507e+01,6.492384183e+01,9.473187606e+01,5.213862066e+01,1.511594719e+01,1.187554339e+01,1.216915940e+01,6.848958788e+01,1.400130050e+01,2.013315211e+01,9.183445546e+01
9.524794307e+01,3.353839850e+01,8.622048777e+01,3.553642387e+01,9.832910501e+01,3.441245517e+00,2.426713613e+01,4.296439954e+01,2.854445606e+01,2.417100789e+01,8.264061774e+00,3.322417113e+01,7.024133226e+01,2.100887000e+01,2.098769391e+01,9.025515960e+01,1.643715878e+00,6.236508232e+01,5.911428783e+01,2.062747062e+01,1.605807206e+01,3.195740134e+01,7.152348243e+01,8.987734610e+01,3.077793505e+01,1.000297328e+01,5.040901236e+01,5.290761192e+01,9.829811034e+01,5.865724285e+01,6.782508878e+01,1.758718337e+01,8.683790649e+01,9.906575708e+01,9.807026502e+01,6.382133859e+01,1.728500314e+01,1.804350371e+01,9.060086701e+01,4.029697805e+01,7.655653171e+01,4.422279577e+00,5.844043543e+01,8.460779113e+01,4.019522099e+01,6.420117752e+01,5.145371179e+01,2.209696463e+01,6.811159553e+01,9.915852153e+01,6.753086918e+01,7.255570143e+01,3.686131186e+01,9.599606166e+01,6.264325023e+01,7.735754256e+01,9.200788730e+01,2.860947887e+01,4.507946187e+01,6.669425483e+01,6.423995708e+01,3.692726016e+00,8.192257060e+01
5.202357656e+01,6.802086035e+00,1.322413483e+01,1.559773038e+01,8.011512740e+00,3.949823752e+01,2.320050224e+01,1.261985643e+01,6.803889077e+01,7.272757407e+00,7.539639739e+01,3.278349194e+01,2.659303193e+01,2.019389321e+00,9.239335401e+01,6.986539148e+01,4.237899198e+01,7.544959862e+01,6.605287678e+01,3.194550196e+01,2.761617847e+00,4.338170138e+01,5.385150612e+01,7.376118288e+01,6.045439299e+01,2.466038669e+01,1.528091882e-02,2.347470803e+00,8.434155339e+00,1.343169219e+01,3.312279522e+01,1.495030800e+01,8.679938181e+01,5.336121847e+01,3.563146067e+01,8.583324660e+01,3.735257161e+01,5.813440835e+01,9.343613087e+01,1.981740040e+01,5.776126993e+00,9.763609845e+01,4.753135607e+01,8.717069154e+01,7.684326893e+01,5.390722846e+01,3.034586027e+01,2.922691966e+01,7.644266630e+01,8.516157138e+01,2.088677335e+01,4.111891854e+01,5.932221258e+00,8.749900569e+01,2.529095711e+00,7.200248226e+01,7.620364607e+01,3.857567629e+00,2.464156011e+01,2.118038709e+01,2.224694753e+01,9.334727219e+01,1.622964681e+01
3.693922670e+01,1.229356903e+01,6.382039919e+00,6.870035659e+01,2.584864049e+01,2.377999426e+01,8.447494832e+01,4.086591067e+01,7.645730894e+01,2.038265158e+01,3.556432738e+01,6.431264806e+01,7.373246021e+01,4.984799684e+01,5.761742839e+01,7.987333933e+01,4.765340514e+01,3.648226995e+01,7.556944509e+01,5.372687580e+01,5.332392855e+01,9.274769448e+01,9.780306864e+01,5.825080061e+01,3.332887036e+01,1.039646870e+01,8.301466341e+01,9.030077774e+01,7.539152532e+01,3.612865720e+01,8.854475751e+01,7.382952090e+01,1.399770192e+00,3.725351582e+01,9.825059141e+01,6.674712481e+01,6.757253740e+01,9.267974960e+01,5.898774970e+01,8.427005417e+01,8.540446292e+01,6.495047561e+01,2.315446161e+00,6.220472164e+01,1.469547624e+01,1.272952733e+01,3.981296156e+01,3.401329507e+01,6.540410750e+01,6.525363829e+01,9.434033802e+01,3.898298919e+01,3.820907270e+01,5.566873879e+01,2.304445528e+01,9.790467607e+01,5.048255219e+01,7.969525170e+01,9.676455609e+00,9.047433528e+01,1.463836642e+01,3.677012983e+01,7.178756468e+00
7.825381598e+01,6.265686987e+01,7.885150863e+01,8.831253326e+01,9.759020845e+01,7.185152902e+01,2.738320189e+01,7.210149313e+01,2.785587034e+01,6.942563609e+01,7.879602696e+01,8.188925686e+01,5.404233269e+01,1.891576613e+01,7.329500575e+01,9.471740548e+01,6.647813653e+00,4.670291979e-01,1.362062057e+01,8.406532553e+01,6.723241265e+01,2.154796742e+01,9.076686080e+00,9.475322609e+01,7.729941042e+01,4.895328301e+01,4.396962288e+01,7.977935317e+01,3.180728484e+01,3.460451975e+01,7.170600909e+01,2.922129134e+01,5.440377274e+00,1.571910618e+01,8.907315922e+01,2.104511662e+01,4.116756797e+01,9.149146634e+00,7.948700782e+01,8.111191830e+01,9.565498382e+01,6.080531667e+01,4.155600299e+01,3.730187477e+01,1.160615269e+00,5.874651726e+01,7.850886950e+01,1.502617956e+01,7.553246504e+01,1.724070325e+01,6.531603613e+01,8.351807674e+01,2.143852002e+01,5.327351914e+01,7.947201289e+01,6.123002786e+00,4.552730539e+01,6.050644576e+00,9.323971687e+01,3.537146033e+01,2.576146446e+01,4.229483439e+01,2.444590495e+01
5.572961721e+01,3.117850157e+01,4.476529870e+01,5.511458553e+00,9.171024700e+01,4.552449584e+01,9.722498834e+01,3.742974852e+01,9.314573529e+01,5.811571064e+01,3.652453207e+01,1.492859403e+01,2.786694921e+01,6.971210662e+01,1.763028898e+00,1.972362205e+01,2.697109406e+01,6.556872613e+01,7.508496357e+01,1.154680653e+01,7.489549194e+01,4.993107464e+01,4.078263127e+01,9.889710645e+01,9.305244049e+01,3.747053684e+01,4.576730223e+01,6.414093338e+01,2.868512922e+01,1.884089339e+01,1.483209347e+00,2.869986606e+01,3.731842496e+01,2.095119377e+01,8.464862042e+01,3.884399380e+01,6.644145227e+01,9.103336394e+01,1.279662647e+01,2.349224501e+01,1.813569451e+01,7.913191812e+01,1.024588376e+01,3.651643457e+01,2.334964015e+01,4.252077639e-01,7.977853250e+01,5.212111620e+01,3.845222410e+01,9.192915107e+01,2.553613422e+00,7.333002993e+01,1.963617019e+01,8.683821138e+01,2.150001459e+01,4.731685483e+01,9.463476343e+01,7.640828733e+01,5.464429367e+01,5.027145474e+01,2.836479326e+01,1.147362616e+01,7.722077952e+01
5.649068801e+01,7.286967413e+01,6.411574147e+01,1.987369944e+01,8.379867968e+01,2.272293566e+01,1.931531733e+01,4.250002039e+01,4.195098483e+01,4.050808653e+01,1.659201754e+01,6.339629152e+00,3.094542816e+01,7.093647638e+01,5.378727034e+00,6.378208522e+01,2.409229914e+01,8.029280385e+01,8.941715400e+01,4.067022861e+00,3.313023656e+01,8.110772769e+01,2.867895082e+00,6.214310128e+01,6.573017128e+00,1.653887143e+01,3.469338754e+00,1.440744802e+01,2.887183879e+01,3.999055009e+01,3.588613238e+01,7.057056425e+01,5.975665904e+00,7.226910820e+01,9.573059143e+01,3.545655463e+01,4.969710560e+01,2.274779582e+01,1.811409121e+01,4.818735536e+01,6.721104258e+00,2.151028169e+01,8.554584759e+01,7.980545798e+01,1.034819154e+01,6.205158307e+01,5.111338895e+01,7.084684976e+01,1.424492113e+01,7.921032636e+01,3.837974287e+01,7.838462122e+00,4.271153277e+01,4.880547795e+01,6.776643641e+01,7.081873236e+01,3.083524142e+00,7.798987144e+00,9.600307430e+01,8.256641501e+01,9.477264315e+01,2.158252672e+01,6.962933458e+01
9.784401429e+01,3.323716625e+01,3.024547691e+01,4.303630079e+01,2.428266705e+01,8.358277396e+01,7.576171466e+01,2.028991193e+01,3.181853367e+01,1.186446672e+01,3.347444995e+01,8.215154131e+01,4.380196274e+01,2.857159959e+01,8.409175287e+01,2.174420626e+01,6.100836952e+01,9.448547801e+01,3.090834584e+00,8.266178993e+00,1.566121760e+00,6.467681456e+01,7.713757885e+01,9.769456451e+01,3.889546842e+01,5.770972176e+01,5.076153757e+01,6.804819515e+01,8.984478338e+01,3.667080307e+01,8.564249855e+01,1.435098398e+01,3.307402116e+01,4.686989451e+01,9.712808981e+01,8.167690667e+01,4.510299350e+01,5.490677614e+01,3.222071625e+01,4.539719032e+01,9.232994713e+00,6.031069644e+01,9.578657565e+01,9.800720975e+01,9.426917263e+01,8.067669398e+01,1.589599196e+01,9.855512974e+01,2.466131000e+01,8.258831604e+01,3.107709938e+01,7.156035019e+00,3.787087432e+01,7.161049593e+01,9.043802635e+01,4.433899588e+01,1.168868901e+01,7.195546386e+01,2.683044851e+01,6.975540429e+01,5.909549694e+01,1.374110802e+01,1.951499126e+01
5.857006857e+00,1.848792815e+01,9.384137354e+01,3.094930443e+01,2.465518859e+00,8.299424545e+01,6.205354109e+01,4.674233318e+01,8.270361098e+01,2.161425375e+01,8.807205978e+01,2.532875296e+01,4.562540853e+01,5.961488585e+01,2.955605131e+00,6.091803991e+00,2.310071440e+01,4.881613524e+01,3.254185865e+01,9.949919289e+01,6.276034621e+01,3.054334544e+01,9.569148503e+01,8.826803071e+01,3.905200940e+01,3.530652729e+01,9.486854872e+01,1.256030129e+01,8.622550674e+01,6.768499156e+01,3.876959670e+01,3.680452524e+01,6.665981276e+01,1.366684602e+01,8.153325731e+01,5.087325389e+01,5.770710897e+01,4.097051637e+00,5.252959088e+01,6.951879333e+01,6.319171021e+00,9.932329196e+00,5.112874014e+01,4.090456450e+00,3.406518857e+01,2.555826497e+01,2.208728292e+01,7.184002782e+01,6.040943723e+01,5.418888089e+01,3.843911390e+01,3.998002646e+01,6.888170569e+01,7.996564279e+01,2.967849681e+01,1.059616975e+01,8.035904039e+01,2.828720781e+01,4.511554062e+01,3.896539972e+01,3.499394579e+01,4.059084528e+01,5.182025551e+01
7.306944897e+01,3.846931612e+01,5.084821560e+01,8.218129632e+01,4.863330888e+01,5.371768499e+01,9.631679249e-01,3.751388210e+01,1.271305876e+01,9.582377795e+01,6.642029077e+01,6.526095599e+01,6.660083784e+01,4.715739437e+01,7.840929317e+01,4.065928262e+01,9.217758633e+01,6.901031438e+01,7.057145495e+01,7.317754007e+01,1.366875601e+00,7.931888456e+01,2.366660488e+01,9.709944456e+01,8.329556885e+00,8.333743080e+01,7.302350521e+01,2.019520012e+01,2.937323680e+01,3.199315304e+01,7.506547420e+01,6.928344325e+01,4.478746608e+01,9.851651117e+01,7.080693892e+01,4.425384231e+01,9.285575250e+01,7.314998695e+01,4.130370032e+01,4.468598993e+01,7.627750344e+01,1.088674987e+01,3.548436373e+01,2.963923596e+01,6.703686782e+01,3.589066203e+01,3.570131936e+01,2.343307749e+01,4.113517312e+01,1.394617324e+01,4.137174557e+01,8.153977596e+01,3.714482483e+01,8.946326042e+01,5.721983085e+01,3.619536616e+01,1.783638488e+01,8.432684909e+01,4.883810740e+01,2.480625187e+01,3.373601322e+01,3.732422074e+01,3.509461904e+01
4.764445607e+01,6.960750621e+01,6.140688820e+01,3.246005186e+01,5.941279344e+01,7.028561195e+01,7.069694515e+01,7.928807414e+01,1.046588469e+01,8.642183308e+01,9.442141577e+00,7.183696375e+01,8.633665911e+01,4.577482524e+01,2.785542034e+01,8.485689302e+01,7.477682140e+01,6.133123821e+01,2.821202208e+01,7.140376832e+01,8.757738386e+01,7.556106430e+01,6.176300917e+01,8.208409455e+00,5.548531746e+01,5.116780403e+01,7.404300119e+01,9.448307609e+01,1.645034459e+00,9.463831852e+01,6.664171701e+01,9.096019052e+01,4.116892548e+01,7.749385736e+00,2.999364167e+01,8.213569598e+01,1.471554144e+01,4.581344490e+01,9.498516846e+01,1.723006574e+01,7.773964257e+01,8.850365968e+01,3.706839798e+01,2.779542912e+01,8.993530101e+01,4.208216533e+01,8.351110520e+01,5.491259225e+00,1.027755753e+01,7.545979418e+01,7.898717052e+01,6.411297893e+01,6.312067305e+01,8.950594199e+01,7.651065723e+01,4.988792911e+01,1.915207104e+01,4.168285638e+01,8.147503076e+01,1.257697567e+01,8.018981597e+01,9.324615768e+01,1.233775936e+01
5.545950618e+01,5.244925435e+01,3.419682070e+01,6.179129742e+01,3.778695811e+01,9.642723338e+01,1.311934847e+01,6.659104199e+01,2.178609092e+01,3.855572493e+01,9.522699351e+01,7.511613375e+01,3.053097287e+01,7.720436432e+01,2.314366401e+01,6.154188518e+01,1.413799751e+01,9.202467230e+01,3.822816250e+01,3.319082106e+01,2.355973128e+01,7.513735909e+00,5.971387563e+01,4.113003114e+01,8.577615618e+01,9.543620412e+01,2.809275675e+01,3.011610018e+01,1.088152619e+01,5.002056929e+01,5.636567123e+01,6.028162779e+01,5.578703768e+01,6.895585040e+01,2.226641303e+01,1.835648683e+01,7.965260430e+01,4.127089381e+01,1.760928347e+01,2.918506600e+01,4.381430738e+00,2.571461874e+01,3.242707168e+01,3.810923658e+01,1.502436466e+01,6.052274247e+01,4.719170624e+00,3.902225268e+01,7.976095072e+01,1.821985657e+01,6.843351041e+01,3.878712657e+01,8.619396133e+01,2.131804015e+01,7.888634395e+00,9.468793654e+01,8.462982649e+01,9.524601780e+01,8.526135971e+01,9.287242374e+01,5.735592779e+01,1.369813368e+01,2.266394811e+01
4.577498305e+01,4.757446843e+01,6.674805713e+01,5.271947072e+01,5.999871440e+01,1.348523077e+01,9.757451181e+01,2.897943683e+01,2.484728222e+01,2.661144511e+01,7.014956011e+01,9.908609733e+01,8.913156112e+01,2.825132286e+01,3.843851871e+01,7.439725418e+01,8.866882546e+01,3.106210278e+01,1.691454001e+01,9.275388056e+01,2.241632661e+01,7.620237298e+01,5.922697068e+01,2.786425024e+01,4.425099436e+01,3.822790474e+01,3.077745011e+01,9.238641718e+01,1.730246062e+01,6.103408073e+01,8.015159199e+01,3.379698228e+01,8.249656642e+01,4.736406469e+01,1.140663239e+01,5.678090228e+01,2.249426296e+01,5.642389594e+01,3.957257019e+01,5.462209006e+01,6.720315709e+01,1.003223157e+01,7.480036880e+01,7.246989004e+01,6.274381471e+00,9.053801755e+01,4.876130809e+01,9.713208212e+01,5.373640666e+01,5.926822090e+01,3.989346049e+01,7.197644326e+01,3.310517060e-01,2.790442835e+00,5.567948129e+00,9.215513792e+00,4.779703517e+01,3.630785443e+01,8.852415037e+01,8.188839790e+01,4.213501902e+01,9.914918322e+01,5.401613227e+01
7.768831326e+01,4.940709729e+01,5.723776762e+01,8.937536793e+01,3.797393113e+00,5.524553247e+01,7.898606547e+01,6.791429801e+01,6.529057909e+01,6.626048157e+01,1.525934896e+01,8.774703489e+01,9.059084341e+01,9.723696298e+01,9.805229432e+01,4.529265618e+01,6.270713247e+01,7.870829348e+01,1.509754553e+01,7.626589761e+01,2.537071933e+01,1.539863006e+01,2.010213187e+01,5.372994824e+01,4.010304644e+01,7.116264197e+01,7.145878714e+01,3.869275274e+01,6.094759830e+01,8.322666255e+01,9.321827140e+01,4.444261406e+01,2.474959222e+01,3.595203487e+01,9.526789925e+01,9.554521319e+01,8.561275172e+01,7.236210969e+01,5.242631428e+01,1.074399233e+00,2.301805858e+01,2.050012888e+01,4.204175928e+01,7.927381969e+01,5.992617333e+01,1.416215241e+01,7.822347362e+01,1.959084068e+01,8.380455929e+01,5.615269856e+01,9.393733637e+01,8.099017450e+01,1.993904848e+01,2.945992951e+01,6.523708683e+01,2.546221025e+01,7.552023851e+01,2.714077954e+01,1.732273071e+01,7.229199683e+01,6.738002030e+01,6.846665896e+01,9.853822059e+01
