v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
3.761031986e-01,2.816316018e+01,1.841003386e+01,5.725376029e+01,4.541336842e+01,8.692261656e+01,2.166798727e+01,9.515189546e+01,7.875311594e+01,7.744049600e+01,9.050860305e+01,4.008521860e+01,3.437612424e+01,7.204318294e+01,6.899339315e+01,4.889122973e+01,3.121218178e+01,7.774548364e+01,3.553605763e+01,6.955888721e+01,5.840251513e+01,3.757755158e+01,9.670075040e+01,9.908678756e+01,7.441004459e-02,9.482684264e+01,7.572140534e+01,5.728865341e+01,1.245212347e+01,6.546156838e+01,6.210837616e+00,3.941589776e+01,3.108523172e+01,9.959139704e+01,8.076505002e+01,5.725611222e+01,8.354147710e+01,5.933019785e+01,4.990809724e+01,4.937891308e+01,7.580332826e+01,3.165598568e+01,8.080148111e+01,7.777130839e+01,4.213704351e+00,2.201020429e+01,8.571063505e+01,3.670228436e+01,1.116809508e+01,4.802259159e+01,9.097827731e+01,8.273215607e+01,4.563311726e+01,4.402142442e+01,4.532285310e+00,8.822143123e-01,8.453102713e+01,7.208357897e+01,8.139333359e+01,5.974170970e+01,1.275958550e+01,7.666161693e+00,9.655497671e+01,4.805628339e+01,8.481465666e+01,3.770748120e+01,9.517695621e+01,6.569541130e+01,6.962866868e-01,6.227616486e+01,8.564377961e+01,5.502141774e+01,2.400774673e+01,1.231048800e+01,3.668374867e+01
6.275402020e+01,6.478377778e+01,2.982625677e+01,9.005832498e+01,1.099939156e+01,4.813874326e+01,4.687063424e+01,5.372023213e+01,5.737372123e+01,3.766809967e+01,3.288939937e+01,7.301180953e+01,7.235411750e+01,1.266617253e+01,6.152744580e+01,2.441545222e+01,8.648138001e+01,6.576798796e+01,7.919087019e+01,2.250144178e+01,3.756736645e+01,9.466648922e+01,1.908316907e+01,1.537479194e+01,3.824259433e+01,1.495341074e+01,5.650212472e+01,5.210177296e+01,1.457816870e+01,2.268864019e+01,8.746362588e+01,9.134967441e+01,9.373751489e+01,3.857674790e+01,3.103666303e+01,6.900173387e+01,5.636483395e+01,5.609453274e+01,2.967325263e+01,3.083874615e+01,5.676808743e+01,2.055949618e+01,8.629768891e+01,1.656569086e+00,5.426181901e+01,6.325852151e+01,3.836197246e+01,6.256221638e+01,7.449743115e+01,9.556533048e+01,5.604277703e+01,6.619915722e+00,4.360938398e+01,1.379040672e+01,1.470886226e+01,2.778417297e+01,9.176881921e+00,5.319264004e+01,8.165771516e-01,3.147993874e+01,5.242932264e+00,9.977329358e+01,5.213885776e+00,2.791832960e+01,9.815290157e+01,8.420164042e+01,8.716296949e+01,4.459772717e+01,5.754225989e+01,7.442480296e+01,1.449275349e+01,7.606217103e+01,1.209064619e+01,6.786188576e+01,5.532844739e+01
7.987924279e+01,6.709405810e+01,9.783878499e+01,3.127012560e+01,6.234002328e+01,8.514843460e+01,7.710237903e+00,4.501303019e+01,1.457426764e+01,5.075238442e+01,9.874031565e+01,6.462094975e+01,5.886628580e+01,8.761067850e+01,6.477673457e+01,7.799803643e+01,9.593146835e+01,6.776981279e+01,8.896544812e+01,5.039024689e+01,5.751705156e+01,2.309366869e+01,8.680885816e+01,3.489344704e+00,1.095666684e+01,1.142329790e+01,6.127622767e+01,7.265344254e+01,4.606388575e+00,8.731791370e+01,5.241907056e+01,6.024657001e+01,3.336566137e+01,7.731199844e+01,1.987771807e+01,8.852509430e+01,3.038697654e+01,5.348207161e+01,3.650270076e+01,5.518420322e+01,6.937976326e+01,5.706044978e+01,2.753797532e+01,7.110917977e+01,9.358589743e+00,5.687966017e+01,1.417457483e+01,6.299257388e+01,8.876981169e+00,9.780042048e+01,1.592929111e+01,5.412043652e+01,6.806923774e+01,6.137063665e+01,7.387716596e+01,3.621243983e+01,3.655747997e+01,4.160040094e+01,8.611684541e+01,8.862539266e+01,1.787708959e+01,9.248174967e+01,6.650687459e+01,5.099491341e+01,1.410065692e+01,4.460652263e+01,2.579577481e+01,8.592418897e+01,2.776989132e+01,3.044495516e+01,3.509036619e+01,1.992061082e+01,9.523026256e+01,1.390008343e+01,7.005468278e+01
6.114950276e+00,9.104466106e+01,5.175757109e+01,7.424183879e-01,8.332714944e+00,1.347755862e+01,2.553170646e+01,4.574674642e+01,7.638970959e+01,5.620100325e+01,6.256012188e+01,8.455615426e+01,3.651203332e+00,8.771187335e+00,2.290637487e+01,8.067043096e+01,8.272968031e+01,9.028604801e+01,1.447394222e+01,1.400914142e+01,3.116345000e+01,5.117740629e+00,4.447338670e+00,8.654825482e+01,7.476933499e+01,7.633543941e+01,8.569004021e+01,8.900353289e+01,8.915711331e+01,4.524377984e+01,3.014180441e+01,9.112661803e+01,2.326430327e+01,7.038262218e+01,5.068004259e+01,6.688903694e+01,7.261674953e+01,3.855341585e+00,2.761090516e+01,7.495616791e+01,8.259784037e+01,9.236456211e+01,6.328933260e+01,5.864057677e+01,2.180288815e+01,4.824917022e+01,8.653316932e+01,9.595715313e+01,4.929139794e+01,7.486070508e+01,6.758790558e+01,2.074072181e+01,1.545909585e+01,8.048594614e+01,1.764331986e+01,1.536595588e+01,9.274786450e+01,2.640841476e+01,5.055162894e+01,4.764510009e+01,1.416722740e+01,5.728073895e+00,6.686309838e+01,4.985489731e+01,7.990217132e+01,3.449829031e+01,1.918744626e+00,6.832993784e+01,3.250123315e+00,2.794160495e+01,2.874984070e+01,4.272556735e+01,3.724668886e+01,6.893777031e+01,7.253859510e+01
7.638926908e+01,1.330030328e+01,8.279874670e+01,2.988093739e+01,3.530528884e+00,8.197949151e+01,3.294083852e+01,7.009643982e+01,5.770529223e+01,9.457439215e+01,8.125087525e+01,3.868174689e+01,7.420051584e+01,4.571783327e+01,4.799283770e+01,3.443856678e-01,2.119790014e+01,5.121335279e+01,8.821609660e+01,8.691296571e+01,3.310021088e+01,7.159502147e+01,4.553445273e+01,5.160239124e+00,7.770422732e+01,2.799365950e+01,1.004644897e+00,3.143175112e+01,3.990986621e+01,6.849594717e+01,4.747555015e+01,6.775505751e+01,3.852549283e+01,1.503186408e+01,8.177241256e+01,6.406278694e+01,3.025451017e+01,7.221109012e+01,6.961882973e+01,1.978968942e+01,5.590109393e+01,4.159204818e+01,9.111437113e+01,5.894138914e+00,4.217797168e+01,2.975387049e+01,2.095433992e+01,4.514261302e+01,3.254325672e+00,7.147975189e+01,8.965397993e+01,9.293411427e+01,4.763660761e+01,4.471945160e+01,7.602576259e+00,6.993477430e+00,3.944873766e+01,8.978576816e+01,1.471538468e+01,3.443163123e+01,4.774926040e+01,3.240114264e+01,1.382033586e+01,8.512025967e+01,8.506473210e+01,3.395548131e-01,5.886946524e+01,6.323315094e+01,8.618287484e+01,7.392982862e+01,8.434934449e+01,7.251163896e+01,3.355797860e+01,3.498208268e+01,4.787290029e+01
3.707158453e+01,4.226648961e+01,9.247745734e+01,8.392808743e+01,9.875306981e+01,2.631920202e+01,6.600904672e+01,5.652992263e+01,4.462822240e+01,1.734967541e+00,5.338731837e+00,6.778952324e+01,3.145433575e+01,2.161138974e+01,4.664262819e+01,2.639473230e+01,3.846175939e+01,4.871625193e+01,9.527335311e+01,6.489558718e+01,2.129824023e+01,6.949666210e+01,3.472875734e+01,3.117651833e+01,5.719043445e+01,6.748031367e+01,3.220048481e+01,3.165890521e+01,7.503187171e+01,3.202910894e+01,8.371616610e+01,6.524723525e+01,4.946782427e+01,9.157618320e+01,1.480968429e+01,6.284689695e+01,8.272890089e+01,5.919920037e+01,8.585845585e+01,5.195359426e+01,9.241471061e+01,8.747121395e+01,7.624294682e+01,1.528547392e+00,9.986188682e+00,9.376468475e+01,4.592862231e+01,7.799600991e+01,3.105126457e+01,1.822171782e+01,3.420133212e+01,4.341829128e+01,1.788737264e+01,2.894951122e+01,6.064487646e+01,9.462725635e+01,9.647266174e+01,6.230054220e+01,5.303967972e+01,4.260936051e+01,5.350087583e+01,6.011974428e+01,3.592773830e+01,3.671211990e+01,8.743398498e+01,2.667311029e+01,1.227684894e+01,5.230209765e+01,2.010949170e+01,9.507426565e+01,1.403411311e+01,9.148882951e+01,1.153344862e+01,1.701029979e+01,4.593757943e+01
9.637925619e+01,7.314274542e+01,4.849014304e+01,5.102465458e+01,2.148093339e+00,6.194020340e+01,8.872597619e+01,5.937019212e+01,6.160928125e+01,1.509828115e+00,1.193937240e+01,2.730095978e+00,8.211421798e+01,6.478581233e+01,6.888378474e+00,3.020112611e+01,3.694871760e+01,6.236541217e+01,2.544872431e+01,5.889067928e+00,9.648720194e+01,6.127713909e+01,1.408199176e+01,9.415364660e+01,6.226252430e+01,3.727753741e+01,8.710284409e+01,8.129474180e+01,9.585299130e+01,3.875650655e+01,9.453078574e+01,6.123793290e+01,8.158262493e+01,4.374409637e+01,7.357511781e+01,8.081941666e+00,2.790576339e+01,1.620634516e+01,8.115282024e+00,1.425385940e+01,1.343150818e+01,9.719047432e+01,7.892993972e+01,4.521130582e+01,9.897444485e+01,2.187953059e+01,5.847571353e+01,5.826646535e+00,8.432021659e+01,2.039731896e+01,3.826522624e+01,2.677350340e+01,2.052331521e+01,2.776372412e+01,3.059671206e+01,3.842916132e+01,3.838371450e+01,8.536845019e+01,7.464240611e+01,1.692461024e+01,4.791737209e+01,9.454713178e+01,5.632657553e+01,3.734741452e+01,9.685448779e+01,5.519704166e+01,6.939789126e+00,3.792395396e+00,4.603160371e+01,8.139559998e+01,8.417350304e+01,9.364276036e+01,1.192450356e+01,7.294816866e+01,4.181797748e+00
1.520592957e+01,3.516613176e+01,9.173228371e+01,7.661038260e+00,8.709763110e+01,4.562057611e+01,5.540188820e+01,2.918927388e+01,9.331178923e+01,6.922134480e+01,5.632469131e+01,5.842967418e+01,8.616578742e+01,9.702235708e+01,9.012501856e+01,8.115157094e+01,3.139631645e+01,8.551075955e+01,3.566609899e+00,1.926048574e+01,3.693519713e+01,4.466132866e+01,9.949846149e+01,6.521191147e+00,2.323020566e+01,8.293595016e+01,4.946498916e+01,4.163570803e+01,3.508931149e+01,2.352094335e+01,1.256746068e+00,7.856181519e+01,6.366415878e+01,6.935164374e+00,1.068216800e+01,3.405311288e+01,5.494258172e+01,6.166596807e+01,3.011722997e+01,3.522974991e+01,9.988271503e+01,6.935390254e+01,8.652188570e+00,9.873718251e+01,4.197215592e+01,1.357918032e+00,3.056779999e+01,6.017446103e+01,1.893189544e+01,4.317473548e+01,7.968542609e+00,1.267952548e+01,7.826335904e+01,3.042251898e+01,2.242729698e+01,1.753562327e+01,8.553180272e+01,3.223409516e+01,9.026746135e+01,5.409998359e+01,3.402117545e+01,8.240340764e+01,1.108318019e+01,6.359870048e+01,1.676124187e+01,8.278518999e+01,2.349268017e+01,5.391495969e+01,1.306925096e+01,9.566294865e+01,4.474151598e+01,5.557001846e+00,8.683189808e+01,2.082703451e+01,3.647784512e+01
7.848505014e+01,8.093837725e+00,2.021714830e+01,8.223089907e+01,5.888216964e+01,1.262368097e+01,6.412997112e+01,5.889526278e+01,3.376766608e+01,8.580417593e+01,1.833836993e+01,3.627195806e+01,8.179586144e+01,4.068470208e+01,7.449925115e+01,1.598831173e+01,2.956016386e+01,5.790383439e+01,5.853233633e+01,9.218747034e+01,1.796502209e+01,2.326323437e+01,7.862117077e+01,6.194109618e+01,3.738572919e+01,5.776153916e+00,4.952711894e+01,4.069991947e+01,2.330336027e+01,5.980080871e+01,6.140067755e+01,8.899223006e+00,5.610766981e+01,3.029072149e+01,2.526038167e+01,4.935039396e+01,2.624365324e+01,6.420853561e+01,7.453154934e+01,1.785880002e+01,5.492042955e+01,3.112299203e+00,3.785977244e+01,6.891073565e+01,3.418550281e+00,3.578677308e+00,9.685807373e+01,1.783961249e+01,5.854817602e+01,6.840770637e+01,9.186220952e+01,6.064822855e+01,8.183102157e+01,8.592345246e+01,4.049340780e+01,4.421311253e+01,9.827200400e+01,7.797833740e+00,7.958498515e+01,3.577251259e+01,9.221590675e+00,2.598780659e+01,7.045251743e+01,6.906682033e+01,6.680798248e+01,9.827296537e+01,1.456966477e+01,5.400723685e+00,6.245460491e+01,2.132775365e+01,5.194077595e+01,9.608613245e+01,9.630870502e+01,7.827394269e+01,3.197518411e+01
5.814737667e+01,5.525083431e+01,8.012942859e+01,8.541690521e+01,5.253046506e+01,5.040796409e+01,9.043682762e+01,4.588252640e+01,7.094210074e+01,7.254784805e+01,7.190820392e+01,6.284134935e+01,7.444447996e+01,8.646383553e+01,6.056866567e+00,9.897543181e+01,3.648376597e+01,3.853697634e+01,1.492337446e+01,8.409221945e+01,3.320859837e+01,2.773464883e+01,8.079496502e+01,7.357615616e+01,3.297560377e+01,2.384186906e+01,4.658738048e+01,7.550575889e+01,7.961729890e+00,2.280785330e+01,4.933393907e+01,7.716195906e+01,5.251396082e+01,8.849938964e+01,5.326582165e+01,9.821014233e+01,7.338468607e+01,4.040636629e+01,4.334388284e+01,4.862286087e+01,8.839484171e+01,4.434431575e+01,7.931246621e+01,9.149153819e-01,1.755072095e+01,2.920788811e+00,9.661562099e+01,5.217069114e+01,1.946828994e+01,2.412179560e+01,4.081606000e+01,1.531672464e+01,5.781489089e+01,3.594976160e+01,1.911763235e+01,5.451407178e+01,5.779675614e+01,1.990764177e+01,9.853664299e+01,2.722842172e+01,6.713425465e+00,5.145555667e+01,2.079440847e+01,4.136038536e+01,5.972842508e+01,1.828150186e+00,5.533949345e+01,1.499187878e+01,9.680047341e+01,8.555329097e+01,5.380625709e+01,1.583575031e+01,5.460942099e+01,4.904335776e+01,2.947995531e+00
8.318974077e+01,8.161177435e+01,2.396820608e+01,2.509514423e+01,7.361971524e+01,1.369516642e+01,5.195230485e+01,3.592117304e+01,1.135180950e+01,2.730242979e+01,1.465517614e+01,1.527568403e+01,6.518724144e+01,2.005329873e+01,5.900727664e+01,2.975813873e+00,8.343877792e+01,2.585513546e+01,3.975918078e+01,9.762305457e+01,7.192256142e+01,1.321123810e+01,1.449671564e+01,1.338339959e+01,2.052690828e+00,7.454605350e+01,7.788257297e+01,5.956736350e+01,8.074067712e+01,5.915649541e+01,4.162706893e+01,6.956705152e+01,8.354581150e+01,5.146120174e+01,4.271821947e+01,3.108752938e+01,8.160042370e+01,8.271334123e+01,7.168925459e+01,8.789176670e+01,5.440230615e+01,8.782154045e+01,7.239840144e+01,5.991798497e+01,6.559655016e+00,4.318445713e+01,2.658083160e+01,3.821101732e+00,1.817311115e+01,6.089913588e+01,5.098172133e+01,1.407572681e+01,4.044976586e+01,9.914810260e+01,8.208574462e+01,4.395894139e+01,2.733885352e+01,6.126445947e+01,6.084786536e+01,4.780836780e+01,3.870607707e+01,4.086881875e+01,6.563538411e+01,4.961652881e+01,8.105444794e+01,2.022478320e+01,6.424300487e+01,1.102120729e+01,8.949849961e+01,2.496065832e+00,5.670080666e+01,2.189044237e+01,1.169806339e+01,9.980615319e+01,3.464858421e+01
7.985957911e+00,8.896086116e+01,6.510715103e+01,8.950678819e+01,4.739290132e+01,4.195338607e+01,3.583070857e+01,9.380616112e+01,4.915698527e+01,8.818166097e+01,2.632691452e+00,9.469341819e+00,4.550972904e+00,1.379746870e+01,1.283470312e+01,3.738185796e+01,4.749348192e+01,6.265152882e+01,2.765720856e+01,1.310922224e+01,7.603163598e+01,1.782981832e+01,9.437866893e+01,1.234863990e+01,3.722471410e+01,6.022200297e+01,4.788284551e+01,5.448989159e+01,8.949076015e+01,9.602283569e+01,9.104884626e+00,1.239109658e+01,5.178352323e+01,9.052602291e+01,9.219478689e+01,5.127188484e+01,6.701419302e+01,2.823525226e+01,6.647133551e+01,5.509176320e+01,3.963844089e+01,4.842641541e+00,1.001322584e+01,8.795910688e+01,6.625770831e+00,8.888777885e+01,1.697088006e+01,2.290433511e+01,7.161205700e+01,9.503483292e+01,3.121790315e+01,1.662086039e+01,8.118030349e+01,9.254553453e+00,6.640413477e+01,1.702412681e+01,1.689906562e+01,6.303841244e+01,9.580272468e+01,9.946695706e+01,1.590681502e+01,5.688954058e+01,4.328124039e+01,1.157394669e+01,8.581294808e+01,9.939580407e+01,8.853747477e+01,6.915711695e+01,9.750535837e+01,7.604778235e+00,1.092253716e+01,3.335249335e+01,7.420444204e+01,1.999708290e+00,8.952429522e+01
7.003053799e+01,8.682277633e+01,5.240481051e+01,6.050154880e+01,9.083038652e+01,7.318243760e+01,3.245419754e+01,2.715691790e+01,3.562358958e+01,3.081182000e+01,9.350498456e+00,1.501547747e+01,6.174313113e+01,7.708335552e+00,3.975546399e+01,5.568733921e+01,6.162581578e+01,4.139596362e+01,9.738853762e+01,3.688224788e+01,4.312761403e+01,6.876773852e+01,1.683383042e+01,6.705249917e+01,3.760188601e+00,7.208730723e+01,1.055530328e+01,2.460856841e+01,1.015470324e+01,7.252539631e+01,5.972947500e+01,3.029901891e+01,8.901707036e+01,9.205052583e+01,4.183392871e+01,5.341387300e+00,2.555243348e+01,6.174353084e+01,4.394209076e+01,3.937327778e+01,4.711846675e+01,5.866180661e+01,1.135947049e+01,6.921453419e+01,2.101200218e+00,4.649187092e+01,1.293500465e+01,4.926317663e+01,1.570681834e+01,2.450159831e+01,7.671663386e+01,9.914648490e+01,9.138970976e+01,9.322220773e+01,8.594840610e+01,5.524727405e+01,1.214909164e+01,8.188437877e+01,2.873053825e+01,3.628409887e+01,5.008770147e+01,8.388008551e+01,6.066902649e+01,7.567768241e+01,5.493401695e+01,4.619431221e+01,1.482220840e+01,7.629154019e+01,4.650111687e+00,1.810952567e+01,4.178391044e+01,8.504375601e+00,1.023984537e+01,3.859131765e+01,1.661911953e+01
8.093411788e+01,9.648509941e+01,2.165469497e+01,6.501423614e+01,8.727229223e+01,8.257407909e+01,3.993783337e+01,5.788476995e+01,6.853512517e+01,3.188240945e+01,9.891246353e+01,2.659768778e+01,7.456239314e+01,5.637409099e+01,7.187080811e+01,1.985103464e+01,7.337258081e+01,4.344759784e+01,4.637099153e+01,2.249383843e+01,6.222635828e+01,4.901876099e+01,5.981532559e+01,1.125141880e+01,4.336427833e+01,7.862062468e+01,8.097780669e+01,4.002442301e+01,7.550085917e+01,8.619729584e+01,4.498746244e+01,3.411206102e+01,3.598519751e+01,3.015895152e+01,1.704763944e+01,1.310660427e+01,3.910184055e+01,1.290226347e+01,2.228673000e+01,2.979178028e+01,5.429324984e+01,9.288949188e+00,3.186807244e+01,1.364561329e+01,9.670494475e-01,1.412617771e+01,1.667630324e+01,1.018479051e+01,4.518347050e+00,1.991918893e+01,3.122764292e+00,5.669429700e+01,5.257135889e+01,3.957323725e+01,8.363584701e+01,8.295515909e+01,6.879367130e+01,2.643822820e-01,2.365410786e+01,6.282082895e+01,5.232948652e+01,5.271112103e+01,6.374172122e+01,6.428185736e+01,6.611101384e+01,4.328905033e+01,4.552425447e+01,8.334934085e+01,9.492164259e+01,8.707630069e+01,8.852711054e+01,5.591544371e+01,1.298096993e+01,9.013132830e+01,5.240199347e+01
5.892695915e+01,7.297501566e+01,8.325759341e+01,7.303228840e+01,1.613633191e+00,9.484014961e+01,5.753555934e+01,2.783561179e+01,3.153046627e+01,1.303856627e+01,7.467957483e+01,1.356420615e+01,5.037954628e+00,4.707370047e+01,7.702158341e+01,4.879651760e+01,4.964732207e+01,9.047950602e+01,6.992622037e+01,5.850015064e+01,8.152472349e+01,8.666326483e+01,5.683875175e-01,3.846392528e+01,2.202249023e+01,2.819277796e+01,4.436161587e+01,3.263419632e+01,4.591626664e+01,2.782196217e+01,1.360765549e+01,3.571059244e+01,2.788727167e+01,4.129674389e+01,1.222662185e+01,5.315208071e+01,5.873519012e+00,3.935186148e+00,4.730813188e+01,5.823350150e+00,8.431964730e+01,8.079201247e+01,6.039228627e+01,9.461591042e+01,6.046166880e+01,1.547677164e+01,6.242138585e+01,2.435904259e+00,1.702720550e+01,3.693948467e+01,3.644221066e+01,6.255710849e+01,1.338210878e+01,5.398660714e+01,7.930591843e+01,6.433851762e+00,8.718497310e+01,8.417496919e+01,5.346128381e+01,5.781126330e+01,8.746184329e+01,3.901580029e+01,1.603632874e+01,1.454912089e+01,9.032558198e+01,9.362529503e+01,9.968209330e+01,3.884294413e+01,2.022331442e+01,1.258230112e+01,6.209350492e+01,3.787197040e+01,1.844235850e+01,2.700220979e+01,8.545429507e+01
5.565533599e+01,5.009565270e+01,3.648942724e+01,8.333212824e+01,1.592641798e+01,7.755469957e+01,3.651614855e+00,4.368711638e+01,7.835278689e+00,1.647135529e+01,4.756326340e+01,7.091249563e+01,3.893305686e+01,2.476068714e+01,6.135252563e+01,5.835762163e+01,2.413477436e+01,2.844718872e+01,4.773602471e+01,3.209705559e+01,8.322864499e+01,5.786815119e+01,2.543438458e+01,1.204721010e+01,1.294054228e+01,3.706260466e+01,2.701413530e+01,8.660820562e+01,3.106947368e+01,9.864518581e+01,5.043054382e+01,4.438825389e+01,2.573243540e+01,9.974876458e+01,7.702029172e+01,6.201758702e+01,8.097655489e+01,6.320856249e+01,5.112870059e+01,9.620909943e+01,7.385912523e+01,8.357195054e+01,8.868736000e+01,9.760183586e+00,3.603522207e+01,4.106387600e+00,8.118076737e+01,3.616091602e+01,4.119793902e+01,4.105928706e+01,2.765954583e+01,6.494822458e+01,5.376426170e+01,6.183845034e+01,9.039833692e+01,1.695315828e+01,9.357052662e+01,5.198970957e+01,2.722114752e+01,5.896205177e+01,5.461379599e+01,5.657433543e+00,4.464810201e+01,6.329496221e+00,8.633018840e+01,3.613716916e+01,2.918390799e+01,8.444807829e+00,2.186596958e+01,4.205403985e+01,3.831497499e+01,7.524324074e+01,9.928203504e+01,6.059188624e+00,3.938079134e+01
2.806889645e+01,4.897174930e+01,5.270033920e+01,7.157354697e+01,2.795393208e+01,3.259318053e+01,6.855901701e+01,6.362105790e+01,9.554300867e+00,9.773294004e+01,7.662996533e+01,9.008357743e+01,5.172837573e+01,9.097486595e+01,2.021387785e+00,1.624175802e+01,1.897564347e+01,3.196479696e+01,2.574110967e+01,9.682291358e+01,4.810258517e+01,8.930345221e+01,1.820225072e+01,1.035366392e+01,5.543315332e+01,4.430842509e+01,8.201403386e+01,7.332254030e+01,3.921339832e+01,3.282286989e+01,7.126099718e+01,4.415471084e+01,4.341206944e+01,2.599927139e+01,9.569107082e+01,3.685530646e+01,8.117877701e+01,7.644229251e+01,5.676975787e+01,2.041998591e+01,4.799546583e+01,3.474746410e+01,9.537310957e+01,8.116322814e+01,1.545203543e+01,1.552378805e+01,1.808407578e+01,4.395633116e+01,9.847512808e+01,4.317559117e+00,5.361631834e+01,8.822685028e+01,5.019890363e+01,5.388888870e+01,3.049848600e+01,8.990992202e+01,3.082815037e+01,1.938049064e+01,9.709164800e+01,2.282414738e+01,2.721697786e+01,8.688845000e-01,6.395571750e+00,8.721438252e+01,8.496042330e+01,8.321750142e+01,9.177908939e+01,7.763760233e+01,5.973831353e+01,4.810964109e+01,2.671510874e+01,3.178577738e+00,2.277528453e+01,6.673043930e+01,5.735913802e-01
9.699092976e+01,1.513610076e+01,6.532208046e+01,8.381700451e+01,7.148484009e-01,6.019915157e+01,6.088247326e+00,6.054300278e+01,5.957933987e+01,5.971826218e+01,7.329894945e+01,3.482727903e+01,1.548271914e+01,5.512147079e+01,1.249573037e+01,4.691887239e+01,2.084786296e+01,5.104535801e+01,6.891816584e+01,4.874815998e+00,6.904920457e+01,2.548069773e+01,3.558808171e+01,1.831951522e+01,3.979329155e+01,8.913306428e+01,3.642292364e+01,3.946579568e+01,4.015367561e+01,6.734427421e+00,7.048169003e+01,2.357847315e+01,1.763046231e+01,5.990781747e+01,9.675831786e+01,3.515784483e+01,4.186765121e+01,3.102260527e+01,2.790173622e+01,6.729169712e+01,9.898792794e+01,2.382994365e+01,8.242424953e+01,6.198016270e+01,1.054477076e+01,5.797887562e+01,5.206194270e+01,4.857324389e+01,3.565492490e+01,6.439423953e+01,8.793455316e+01,4.670431745e+01,3.518219277e+01,2.858251332e+01,9.887453105e+01,8.968563880e+01,2.014323940e+00,9.794947675e+01,1.526267882e+00,2.176137045e+01,6.431398816e+01,2.681926949e+01,4.935576296e+00,3.809160399e+01,6.202718996e+01,5.934942148e+01,5.458142302e+01,8.926412943e+01,5.682622084e+01,7.375626906e+00,2.307759364e+00,3.221734179e+01,6.341914614e+01,9.386178116e+00,9.401744623e+01
