v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48
4.752762796e+01,1.582734899e+01,8.867121900e+01,1.975429055e+01,4.531214190e+01,2.637975754e+01,9.795847211e+01,9.001040688e+01,9.465866915e+01,4.161231904e+01,3.747607852e+01,5.665586398e+01,7.392346020e+01,7.770282960e+01,8.361519189e+01,4.005795171e+01,4.802672587e+01,1.282379254e+01,4.055400830e+01,1.652502701e+01,5.015805767e+00,5.018577191e+01,4.484598694e+01,7.607708537e+01,6.023805815e+01,8.856799179e+01,8.270637888e+01,7.049688309e+01,4.853592468e+01,1.629820427e+01,9.032345990e-01,4.577282287e+01,1.770924827e+00,8.638359280e+01,5.988463093e+01,4.837923533e+01,7.191363476e+01,8.290059198e+01,4.394530655e+01,4.935922558e-01,7.763803462e+01,6.716512043e+01,6.178969284e+01,2.751603210e+01,9.496021491e-01,5.147967468e+01,1.913948159e+01,8.313672150e+01
9.353101589e-01,5.207781612e+01,9.884655935e+01,2.411409139e+00,5.962041271e+01,6.878200685e+01,6.300096070e+01,4.598159469e+01,1.344045883e+01,7.883797674e+01,2.035358220e+01,4.476887442e+01,2.860020463e+01,9.242097453e+01,8.091383608e+01,5.260161741e+01,3.274141911e+01,8.477093381e+01,2.605719484e+01,8.295182215e+01,7.641151848e+01,2.661326830e+01,3.571018901e+01,5.113659881e+01,9.379428894e+01,5.947521806e+01,4.467106228e+01,6.481295836e+01,4.570881313e+01,2.651164755e+01,9.361310751e+01,5.595273493e+01,5.327081437e+01,7.299725310e+01,4.099537194e+01,1.890962746e+01,1.960548666e+01,5.345101647e+01,5.302878835e+01,8.120001907e+01,1.709759034e+01,3.494534649e+00,4.546287664e+01,6.234790223e+01,8.893422972e+01,6.967032617e+01,1.790447739e+00,9.289816857e+01
3.775757720e+01,1.555288408e+01,6.501555089e+01,6.896188588e+01,3.222810090e+01,9.228705003e+01,7.303892283e+01,9.086622348e+01,2.434575257e+01,9.244618737e+01,1.481186026e+01,2.539731301e+01,6.358944514e+01,7.030837538e+00,3.200525310e+01,5.041550170e+01,9.182672456e+01,6.802448894e+01,5.724227280e+01,7.414468224e+01,1.957400937e+01,1.385291943e+01,3.634772449e+01,2.131347039e+01,4.368715355e+01,4.184063659e+01,1.832819249e+01,5.064620119e+01,1.312216721e+01,3.815403202e+01,7.279310014e+01,6.680035723e+01,4.973199093e+01,7.058269922e+01,6.704665776e+01,1.529909921e+01,5.756326151e+01,4.168169380e+01,8.960809959e+01,4.371068175e+01,5.931867164e+01,4.749787605e+01,1.787267706e+01,4.399428439e+01,9.381191988e+00,6.924208132e+00,3.420857663e+01,1.988320911e+01
4.071195138e+01,5.245757405e+01,3.580818847e+01,9.175734053e+01,4.640335403e+01,2.865738996e+01,4.317014122e+01,9.786658061e+01,5.585430150e+01,2.116998074e+00,4.025278549e+01,7.475339211e+01,2.130704858e+01,9.478681456e+01,7.394200014e+01,5.987911550e+01,7.289813121e+01,8.762468058e+01,4.716092937e+01,6.280607162e+01,8.508063078e+01,2.495972958e+01,6.902129108e+01,2.538849892e+01,3.521332245e+01,7.391827977e+01,8.561680749e+01,2.847535816e+01,6.467018734e+01,4.820640102e+01,8.782670974e+01,5.128549936e+01,9.449260461e+01,5.228230356e+01,2.780322130e+01,8.560421740e+00,4.625942608e+01,8.055491986e+01,9.080197726e+01,4.556084921e+01,6.547522223e+01,1.432778909e+01,5.064764026e-01,1.276199484e+01,6.818099424e+01,7.095483097e+01,5.107065032e+01,8.026997124e+01
2.838188378e+01,8.805258965e+01,2.795351033e+01,3.292103420e+01,7.487942318e+01,6.630293139e+01,6.942161589e+01,9.387231436e+01,8.252832977e+01,7.038909712e+00,7.250751477e+01,6.471271566e+00,9.003078588e+01,8.151699934e+01,7.169757865e+01,9.681039027e+01,8.215112721e+01,8.190071985e+01,6.329277285e+01,3.104339480e+01,4.499851334e+01,3.093907985e+01,5.489706255e+01,9.677678148e+01,9.464214627e+01,1.202113294e+01,6.449243837e+01,2.819985516e+01,9.361341645e+01,5.218762983e+01,2.609390743e+01,8.056961292e+01,7.872689937e+00,9.104211705e+01,6.056096615e+01,9.677519923e+01,8.098875585e+01,1.439410180e+01,2.216851778e+01,9.293259841e+01,4.484948693e+01,5.837078755e+01,5.168419898e+01,4.517771058e+01,9.741544059e+01,2.818299165e+00,8.331772111e+01,2.419723710e+01
9.769564128e+01,6.145934940e+01,5.834862222e+01,9.684901491e+01,5.415332388e+00,8.702154786e+01,1.046553724e+01,1.745491473e+01,7.967483879e+00,8.374641122e+01,1.562986001e+01,4.944288491e+01,2.795182455e+01,3.579863871e+01,9.838090257e+01,5.688858175e+01,4.441353251e+01,7.805149856e+01,4.726127152e+01,5.084023447e+01,2.163393226e+01,2.213015952e+01,6.306855612e+01,8.410499922e+01,4.841067182e+01,2.535226291e+01,3.740649999e+01,5.059966594e+01,3.480445927e+01,6.951720290e+00,7.052206741e+01,1.377683996e+01,6.268827246e+01,7.428611016e+01,5.134668437e+01,9.651928189e+01,5.417337545e+01,5.507079349e+01,9.094276786e+01,9.093795816e+01,7.375120827e+01,3.825299399e+01,8.026683739e+01,1.970041205e+01,1.897296579e+01,7.294740402e+01,2.751134054e+01,7.355312448e+01
4.820766402e+01,9.914959448e+01,5.986820621e+01,8.227982383e+01,6.917010103e+01,4.172575786e+01,7.151869103e+01,9.475637199e+01,1.646227687e+01,7.591671404e+01,7.809005339e+01,6.405651606e+01,2.809015575e+01,8.894468799e+01,1.405419096e+01,3.793662417e+01,3.602804977e+01,8.363312052e+01,2.845121483e+01,5.333371260e+01,6.897737217e+01,7.784973021e+01,5.537722005e+01,6.406393764e+01,1.441266369e+01,4.444899430e+01,3.341264283e+01,8.597394269e+01,7.226501625e+01,9.373180303e+01,5.677746186e+01,9.810704295e+01,4.942508487e+01,7.147462277e+01,2.023309775e+01,1.454709180e+00,8.174697359e+01,5.090778178e+01,3.425143506e+01,8.663876234e+01,9.741505880e+01,5.270922484e+01,4.907459532e+01,6.916714110e+00,9.012770762e+01,9.231077689e+01,3.078339259e+01,7.033889291e+00
8.673635879e+01,5.017788588e+01,7.025328758e+01,3.581125181e+01,6.928715555e+01,5.361479710e+01,3.394476603e+01,3.172491664e+01,5.036268672e+01,7.982763062e+01,1.507056666e+01,5.711147461e+01,5.098622285e+01,1.671828371e+01,5.330838732e+01,5.048720321e+00,1.564807414e+01,5.294255313e+00,8.386963012e+01,4.308174944e+01,9.350536189e+01,2.983247999e+01,8.259610352e+01,7.227056786e+01,1.154917478e+01,9.338067523e+01,9.140912286e+01,5.847698821e+01,3.435119750e+01,4.653206400e+01,7.125777592e+01,8.262094032e+01,1.342898785e+01,5.074755673e+01,8.440564443e+01,6.966932710e+01,7.356661919e+01,1.988432815e+01,7.549937146e+01,1.834174976e+01,1.851566612e+00,7.061828298e+01,8.499793230e+01,9.229191405e+00,8.809214322e+01,1.946157002e+01,8.912113463e+01,4.962365714e+01
6.750495941e+01,7.975021499e+01,3.284677675e+01,2.331576659e+01,2.840917065e+01,9.753872251e+01,9.238107503e+00,4.629929659e+00,8.914811639e+00,2.484253299e+01,9.704103908e+00,5.297597548e+01,2.085732142e+01,8.866203090e+01,9.247070246e+01,2.811727818e+01,3.228059882e+00,2.329543944e+01,8.907709954e+01,6.959939112e+01,5.738362681e+01,1.845556278e+01,8.477688336e+01,2.594211204e+01,2.958155827e+01,8.564966233e+01,8.229825012e+01,1.988954933e+01,8.100201284e+01,6.072711523e+01,4.903667670e+00,4.801439771e+01,9.564558100e+01,9.011983081e+01,1.668502503e+01,2.971319225e+00,3.533531403e+01,8.101712043e+01,4.908828538e+01,2.839612993e+00,1.586116971e+01,5.973305888e+01,8.676537647e+01,7.540568866e+01,7.714524897e+01,1.137752178e+01,6.432095060e+01,7.342451091e+00
3.937310502e+01,7.892508279e+01,2.933489138e+01,3.376038891e+01,3.482987155e+01,6.085277957e+01,9.805921411e+01,5.056709418e+01,4.147071830e+01,9.191218361e+00,1.669909715e+01,9.017615184e+01,6.402308217e+01,9.239285059e+01,7.658460001e+01,8.120990239e+01,4.985957117e+01,6.963400709e+01,5.885402554e+00,3.710129150e+00,7.430207100e+01,2.555611134e+00,2.980642415e+01,5.744614099e+01,8.227503966e+01,8.625390839e+01,7.162217492e+00,8.496630015e+01,4.827176903e+01,8.863639162e+01,6.935508782e+01,2.726485894e+01,3.399932491e+01,1.000123534e+01,7.770657399e+00,3.934094590e+01,4.257659737e+01,5.189084376e+01,2.777124959e+01,4.030852475e+01,2.263938104e+00,8.290688728e+01,2.625485805e+01,1.413007992e+01,6.787314219e+01,4.573337800e+01,5.091659058e+01,2.999284802e+01
3.177614651e+01,2.641648664e+01,1.938021519e+01,8.447592478e+01,7.063798373e+01,8.800641014e+01,3.323431966e+01,3.257179752e+01,8.848791744e+01,4.574568171e+01,4.248135874e+01,1.387907014e+01,1.910865000e+01,8.035124191e+01,7.830750881e+01,3.360403129e+01,5.134611460e+01,6.524278797e+01,3.327553297e+00,7.602451253e+01,7.458055613e+00,7.357964421e+01,2.906184843e+01,9.640521124e+01,9.995893326e+01,9.393656747e+01,6.076489442e+01,5.149844935e+01,6.241825144e+01,3.690153414e+01,3.560123135e+01,4.859571529e+01,1.733631442e+01,9.321128140e+01,6.880358978e+01,3.107424724e+01,8.364641249e+01,2.385218176e+01,1.973621063e+01,5.238057332e+01,5.102638896e+01,3.979947650e+01,8.240682533e+01,2.370009874e+01,5.702530287e+01,5.843677045e+00,9.211891818e+00,8.652719718e+01
1.307656297e+01,9.149528199e+01,4.808929383e+01,1.394225501e+01,1.709225833e+01,9.777194370e+01,5.409390006e+01,4.912490031e+01,7.028426317e+01,9.597968043e+00,7.593645690e-01,6.583127704e+01,8.501766680e+01,7.102940344e+00,1.533917495e+01,6.955906481e+01,8.271376414e+01,1.339827711e+01,2.905558141e+01,6.316511845e+01,6.238609416e+00,3.167535371e+01,7.850490910e+01,5.155031317e+01,4.788926837e+01,1.264226735e+00,6.918727522e+01,6.979322817e+01,3.822137313e+00,7.302275337e+01,4.061721589e+01,3.336165994e+01,5.770601107e+01,1.175693270e+01,5.208365972e+01,8.771035010e+00,5.457558953e+01,9.935107066e+01,9.358967259e+01,4.884678659e+01,9.656768202e+01,6.075007804e+01,4.878405575e+01,8.627457172e+01,3.865428038e+01,7.298068430e+00,8.578584245e+01,5.623949420e+00
1.026676893e+01,7.936989962e+00,2.098371841e+00,3.424709167e+01,8.296977981e+01,3.228345208e+01,7.956132831e+01,3.571958297e+00,8.354126259e+01,9.104136127e+01,6.806719463e+01,8.219389556e+01,3.301413977e+01,9.975563912e+01,5.315991518e+01,7.447944362e+01,5.414673449e+01,6.909283466e+01,7.121744745e+01,4.797675302e+01,9.986968895e+00,2.442979766e+01,5.885158360e+01,5.515305429e+01,5.834959155e+01,3.148279104e+01,2.271144364e+01,3.331886966e+01,1.769154404e+01,3.746138624e+01,8.666516342e+01,9.824073453e+00,7.567065704e+01,8.312697253e+01,1.635819282e+01,4.813402256e+01,3.033949620e+01,7.342411046e+01,1.789107805e+01,4.838757230e+01,7.577558800e+01,7.461439044e+00,7.684316273e+00,8.844889749e+01,4.685154768e+00,2.045887972e+01,2.410976299e+01,1.816930735e+00
1.948202293e+00,3.684266856e+01,1.973918950e+01,6.805975041e+01,7.653955905e+01,1.932108772e+01,5.013789345e+01,6.043732407e+01,6.824063502e+01,1.632777845e+01,5.667593634e+01,6.901586299e+01,8.420385222e+01,6.429524660e+01,3.513007063e+01,7.776632371e+01,8.973110370e+01,1.370762091e+01,4.479443501e+01,8.626072706e+01,6.706041162e+01,5.968311537e+00,4.929848398e+01,8.560839509e+00,8.812518346e+01,9.789987411e+01,6.520905410e+01,2.755776523e+01,5.950332410e+00,1.654807385e+01,1.971830576e+01,5.189319512e+01,8.064136932e+01,1.507071229e+01,3.751001232e+01,8.551010982e+01,8.110444797e+01,4.139933148e+01,9.955124588e+01,4.013405633e+01,4.753807014e+01,7.540274454e+01,2.549819248e+01,2.924215213e-01,2.632662705e+01,1.139567866e+00,4.018502437e+01,2.106046166e+01
7.167145468e+01,3.367627370e+01,2.426802902e+01,7.171178720e+01,4.430856723e-01,1.621729256e+01,6.418494737e+01,8.376252005e+01,7.713424141e+00,2.003880103e+01,6.116688146e+01,7.413563273e+01,7.576965894e+01,3.864783244e+01,5.361044378e+01,9.741412388e+00,6.005769322e+01,7.221117490e+01,4.649196160e+01,6.863561665e+01,9.815943749e+01,1.720494511e+01,4.034479911e+01,2.075806841e+01,5.659440642e+01,6.324299495e+01,8.707605602e+01,2.945810360e+01,9.451439595e+01,6.734510238e+01,8.059681293e+01,7.121281377e+01,7.180546125e+01,7.064419114e+01,8.602708314e+00,4.165422657e+01,6.882698771e+01,1.909901884e+01,3.563787379e+01,7.268663477e+01,8.937698230e+01,6.893604024e+01,4.624489096e+01,9.957196822e+01,8.017353146e+01,2.441645005e+01,9.846150492e+01,7.679444879e+01
1.634550130e+01,8.349273796e+01,8.799268556e+01,3.018311455e+01,1.604700269e+01,5.970714733e-01,9.460229036e+01,8.574914123e+01,6.182126823e+01,8.441996397e+01,8.826326371e+01,4.524017783e+01,2.908242385e+01,7.251453847e+00,3.542641480e+01,4.627208536e+01,5.637076212e+01,3.359895715e+00,9.331595212e+01,2.943010078e+01,3.897546946e+01,3.383897485e+01,3.757822338e+00,3.800284756e+01,2.008499168e+01,8.168133915e+01,5.867253661e+01,9.988944146e+01,8.686377843e+01,1.395014694e+01,5.656336965e+01,9.327598659e+01,5.072092072e+01,3.299506186e+01,1.004803448e+01,5.999111746e+00,8.031373739e+01,5.313752155e+01,7.050764594e+01,3.874700223e+01,5.446064728e+01,5.225950476e+01,4.771447907e+01,7.409755987e+01,2.963225188e+01,5.599784617e+01,2.190180730e+01,4.051853908e+01
6.333661556e+00,5.254888607e+01,3.667135139e+01,5.523839354e+01,8.860470636e+01,7.025065691e+01,6.545734917e+01,8.614724880e+00,9.688070270e+01,4.108010458e+01,5.793123648e+01,1.226930836e+01,4.648107412e+01,2.915906478e+01,1.641908615e+01,6.828547850e+01,9.343773565e+01,8.167561106e+01,6.289903078e+01,7.134447676e+01,8.877814836e+01,9.526445130e+01,9.787584066e+01,3.895326435e+01,6.140945093e+01,1.836890015e+01,6.990702306e+01,9.858288643e+01,2.102659736e+01,4.594579803e+01,5.306698137e+01,7.027590301e+00,9.128270581e+01,3.178894908e+01,9.743543258e+01,6.022917684e+01,1.052098835e+01,1.760184858e+01,1.205500019e+01,2.384049290e+01,4.516642060e+01,8.327971200e+01,1.845874520e+01,8.903058676e+01,9.423181058e+01,9.716462555e+01,1.842816541e+01,7.662406095e+01
3.128737978e+01,5.911500035e+01,6.956733254e+01,5.896512814e+01,1.906676424e+00,1.883452552e+01,5.676588279e+01,8.382149059e+01,8.391868563e+01,1.397993600e+01,6.663864700e+01,3.943552061e+01,7.622620809e+01,5.338126727e+01,6.397460584e+01,7.550182263e+01,1.351196407e+01,9.873842769e+01,6.559132286e+01,7.469445295e+01,3.834685419e+01,8.111771287e+01,3.587973753e+01,9.003232218e+01,7.600841779e+01,8.602862038e+01,9.637232194e+01,9.267871460e+01,8.655244724e+01,3.503093077e+01,1.341495153e+00,1.656258870e+01,2.896597693e+01,4.226336563e+01,4.716446868e+01,7.844243836e+01,1.382532620e+01,6.203405889e+01,5.819733181e+01,8.204507035e+01,2.317299335e+01,2.631151811e+01,1.496754316e+01,2.255359099e+01,7.424782822e+01,3.802967801e+01,1.276906037e+01,9.605829522e+01
5.042083953e+01,1.753788579e+01,1.918150624e+01,4.385537606e+01,8.482589322e+01,3.341084926e+01,2.223897869e+01,7.622736540e+01,2.105900293e+01,8.732158575e+01,8.407078748e+01,4.552341495e+01,2.931433809e+01,6.046700573e+01,3.751878120e+01,3.223372223e+01,4.672280836e+00,6.097663521e+01,7.131563400e+01,1.885166971e+01,5.415494076e+01,1.836173782e+01,8.194546596e+01,9.729627476e+01,8.287892190e+01,9.651150403e+01,2.558792230e+01,8.073342031e+00,8.112343905e+01,9.911723633e+00,4.292472793e+01,5.523690523e+01,5.522203079e+00,6.438283685e+01,2.203474096e+01,9.745656773e+01,7.111047898e+01,6.680522881e+01,6.656672122e+01,2.722119782e+01,4.024487594e+01,5.429155581e+01,8.951548570e+01,1.949103280e+01,2.736952552e+01,5.085976945e+01,2.478297621e+01,9.986811377e+01
4.041902408e+01,7.929427146e+01,3.193386730e+01,1.336325237e+01,7.901202323e+01,2.125309817e+01,4.939420966e+01,9.164846815e+01,5.998657200e+01,6.454705830e+01,9.216614944e+01,5.819955943e+00,2.458729628e+01,2.178162195e+01,4.319892201e+01,2.431467403e+01,1.939794653e+01,1.750085190e+01,3.896251178e+01,4.646682553e+01,7.465991219e+01,8.506378489e+00,9.208067087e+01,3.923929902e+01,6.033916351e+01,5.729986281e+01,2.651625938e+00,2.407554612e+01,4.938928729e+01,3.751595101e+01,7.049646862e+01,2.333499891e+01,1.541142012e+01,6.059529479e+01,4.917033105e+01,9.756282323e+01,8.011112924e+01,3.040280504e+01,2.276718696e+01,5.533000612e+01,4.683792417e+01,1.735204877e+01,2.487085768e+01,5.280469807e+01,4.327472707e+01,4.252459905e+01,1.562871608e+01,2.686600134e+01
9.997891209e+01,7.882157105e+01,8.676650723e+01,2.857413123e+01,6.342151377e+01,2.525593368e+00,2.052490001e+01,3.166138835e+01,6.974268681e+00,8.860116827e+01,6.258923338e+01,6.625206533e+01,1.095289543e+01,9.343573219e+01,6.279229249e+01,8.179057239e+01,2.980075272e+01,3.788312419e+01,8.686461871e+01,8.648879231e+01,8.891898487e+01,4.090122864e+00,6.444651235e+01,2.353106427e-01,1.608783621e+01,5.106179892e+01,5.514861505e+01,3.124296779e+01,1.343542176e+01,4.416474108e+01,1.735872536e+01,2.550542865e+01,2.354627052e+01,5.690901442e+01,4.778930171e+01,2.465101012e+00,7.427430938e+01,8.994162888e+01,4.477474952e+01,8.246684634e+01,2.168750375e+01,6.659298203e+01,6.147111321e+01,9.713285737e+00,2.150426350e+01,5.840377749e+01,9.466942933e+01,1.722359886e+01
1.402628302e+01,6.438248353e+01,5.528042657e+01,1.474522984e+01,8.703266669e+01,8.816380059e+01,3.703196158e+01,4.146329930e+01,5.549303930e+01,6.084693548e+01,7.606031030e+01,5.739890752e+01,7.009538962e+01,2.299059952e+01,8.706153262e+00,7.620557742e+01,8.552797166e+01,4.031933480e+01,7.204796216e+01,6.202665944e+01,5.435850769e+00,1.945595559e+01,4.206717150e+01,1.243425181e+01,4.647327512e+01,7.418177896e+01,9.657291237e+01,1.517627588e+01,9.314782315e+01,3.293368591e+01,2.101899948e+01,8.649525583e+01,9.112360117e+01,8.616636978e+01,1.535848003e+01,1.830038790e+01,5.116609189e+01,7.799308434e+01,1.771432376e+01,6.658884842e+00,5.183700034e+01,9.248260476e+01,5.870889603e+01,2.267608343e+01,9.391806660e+01,7.763677101e+01,3.052188887e+01,3.436465252e+00
5.490526119e+01,4.850360860e+01,8.357295437e+01,7.025055845e+00,8.505770764e+01,4.613623670e+01,2.591581180e+01,7.488080428e+01,1.023365803e+01,3.173145094e+01,8.858935393e+01,2.855156172e+01,9.857536478e+01,9.383827159e+01,2.965259047e+01,2.566478201e+01,4.275890529e+01,6.359134631e+01,5.711918103e+01,8.106769154e+01,5.979031651e+01,4.302203634e+00,6.637396586e+01,3.542118576e+01,7.081539398e+01,3.793571156e+01,2.213679385e+01,6.162961527e+01,7.810397298e+01,7.569246967e+01,1.060546624e+01,8.373929665e+01,3.428709419e+01,5.485283375e+01,1.838229504e+01,6.367142305e+01,4.442395980e+01,2.444054238e+01,5.158872413e+01,6.290882134e+01,6.837613915e+01,7.740783131e+01,5.039990865e+01,6.267594548e+00,2.928515972e+01,6.576053733e+01,2.586138135e+01,7.610486613e+01
1.016902476e+01,6.295329663e+01,4.584307842e+01,4.291278524e+01,8.675717214e+01,4.239261955e+01,2.793488768e+00,3.920544511e+01,3.138621496e+01,2.087283850e+01,6.490468370e+01,8.666754361e+01,5.519369876e+01,5.067428177e+01,6.810341074e+01,3.464445477e+01,9.468669419e+01,9.985229468e+01,5.178181588e+01,2.512308516e+01,7.116056886e+00,8.095562927e+01,5.325217898e+01,8.233202791e+01,5.048900612e+01,8.412506468e+01,3.888030194e+01,3.405456981e+01,6.688803054e+01,1.229100636e+01,9.818013942e+01,6.521624866e+01,6.053141406e+00,9.458368968e+01,7.739621007e+01,6.552212402e+01,2.667540804e+00,9.785204571e+01,6.134435655e+01,6.085578412e+00,3.321351563e+01,6.512859247e+01,6.299825973e+01,4.874835625e+00,7.220785593e+01,4.041005213e+01,1.445104045e+01,8.963941884e+01
3.734044222e+01,6.579572999e+01,8.467018466e+01,5.005924605e+01,1.116212718e+01,7.859922236e+01,7.185089847e+00,2.578052956e+00,7.716447176e+01,8.409775003e+01,5.249128566e+00,2.248882708e+01,9.486488110e+01,8.838009903e+00,7.217995962e+01,3.557656225e+01,2.009245187e+01,5.750631950e+01,9.340331868e+01,4.943804079e+01,5.726785686e+00,5.922813281e+01,3.090310348e+01,1.702171589e+01,9.710010768e+01,5.280201174e+01,2.701981517e+01,2.045259084e+01,1.506532055e+01,1.921591531e+01,1.674442198e+00,8.127757799e+01,8.352305232e+00,3.716579127e+01,7.503181509e+01,4.072532198e+01,7.000058419e+01,9.397345764e+01,6.385157218e+01,8.874494700e+01,8.304421722e+01,4.700074970e+01,5.750350957e+01,2.063451089e+01,5.978188216e+01,9.272654039e+01,5.693464443e+01,1.913243392e+01
5.693398168e+01,1.365660838e+01,7.112641131e+01,7.534047325e+01,5.814405498e+01,4.307705734e+01,8.549952696e+01,3.431088036e+01,5.540340522e+00,4.069965373e+01,5.831982749e+01,9.192570537e+01,8.009131789e+01,6.753798282e+01,7.273937767e+01,5.642580442e+01,7.507675370e+01,2.569747194e+01,6.999678383e+00,4.913153535e+01,4.237504317e+01,1.015687101e+01,2.531027914e+01,9.636788879e+01,1.042971425e+01,2.705262422e+01,5.107142658e+01,8.804829028e+01,3.092072755e+01,7.085988378e+01,4.166175533e+01,5.796643097e+01,1.148888637e+01,7.625656689e+01,2.565993759e+01,2.029097532e+00,1.348305428e+01,4.490276369e+01,6.533669124e+01,3.081351254e+01,5.160112647e+01,3.509113613e+01,4.066802696e+01,4.413835078e+01,7.639904796e+01,6.108231923e+01,8.985712454e+01,2.527371546e+01
1.172949700e+01,6.326325683e+01,4.401921059e+01,2.966157412e+01,5.490084092e+01,1.070244807e+01,3.777375274e+01,2.568106337e+01,6.468226632e+01,4.253207805e+00,4.610578272e+01,6.888365357e+01,1.104321022e+01,2.516446285e+01,8.477063098e+00,2.370766476e+01,7.480485375e+01,5.373109534e+00,3.860365848e+01,7.881124927e+01,2.920892258e+01,6.663398285e+01,4.635009928e+01,8.976543323e+01,8.572994603e+01,3.009729734e+01,2.028951423e+01,1.858166741e+01,3.293880909e+01,6.449018412e+01,1.177048622e+01,3.476741820e+00,3.027169273e+01,8.135960569e+01,1.334603367e+01,5.679522404e-01,3.980626879e+01,6.331499072e+01,5.797069493e+01,9.917244978e+01,6.704767740e+01,8.059314705e+00,2.953803730e+01,1.662198556e+01,3.153608728e+01,2.825736323e+01,7.662979025e+01,4.335253785e+01
