v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
9.326416707e+01,2.877523096e+01,4.157419833e+01,5.848080696e+01,5.140519491e+01,8.367406948e+01,1.047897195e+01,7.836656027e+01,3.651528971e+01,5.323770757e+00,9.279416836e+01,9.923302743e+01,7.694431351e+01,6.066483409e+01
5.794438587e+01,3.148642724e+01,1.392404096e+01,3.747719103e+01,8.567436543e+01,4.943444795e+01,1.797532279e+01,7.094615744e+01,9.853638206e+01,9.064817533e+01,5.325524717e+01,2.407133981e+01,3.122615677e+01,1.699278626e+01
9.219409375e+01,2.043321934e+01,1.955166666e+01,5.856920304e+01,3.800579876e+01,6.872834595e+01,6.419679820e+01,7.862429198e+01,8.133918947e+01,7.998846233e+01,3.413609008e+01,6.947609934e+01,4.707000050e+01,1.193446973e+01
2.884725278e+01,4.297746621e+01,6.980949227e+01,5.164302733e+01,7.435738717e+01,7.622273541e+01,3.653184257e+01,1.194988992e+01,4.837766743e+01,7.554285420e+01,1.215334471e+01,2.304368800e+00,1.997897466e+01,6.192663906e+01
1.817168377e+01,3.468959884e+00,4.359229339e+01,1.082306973e+01,4.303292017e+01,5.771934089e+01,5.448606949e+01,2.969413159e+01,9.259411033e+01,3.882963386e+01,5.963277458e+01,2.278141160e+00,7.937556148e+01,8.620111218e+01
4.771117980e+01,1.687314620e+01,2.359846437e+01,2.138153471e+01,5.953155593e+01,9.041892189e+01,6.397874909e+01,2.231611219e+01,5.091613584e+01,6.717457236e+01,7.719367689e+01,2.319020226e+01,2.921581549e+01,9.383224980e+00
7.339262322e+01,6.588863878e+01,7.832784179e+01,6.524595582e+01,7.477891247e+01,2.891414899e+01,2.661159223e+01,4.903347069e+01,3.603503240e+00,4.778498511e+01,3.054406612e+00,5.890549560e+01,9.749869265e+01,4.730012604e+01
3.554186499e+01,3.179999701e+01,7.851208022e-02,8.297652041e+01,7.309878748e+01,1.168807632e+01,3.306050343e+01,1.793065153e+01,3.408729278e+01,1.884291090e+01,3.089909332e+01,1.020559444e+01,8.353703115e+01,3.552114468e+01
2.508608717e+01,3.549706880e+01,9.673627115e+01,7.975997131e+01,7.991362202e+00,4.359278257e+01,4.882718677e+01,9.147279615e+01,4.667344610e+01,5.783712408e+01,9.990697772e+01,2.555431639e+01,1.509112844e+00,3.805297661e+01
3.954180047e+01,2.736945221e+01,2.385260748e+01,3.370711682e+01,2.131747960e+01,5.739904535e+01,7.607427287e+01,9.484512879e+01,5.660855568e+00,3.570967089e+01,5.917922230e+00,2.570777014e+01,6.499334728e+01,3.277114393e+00
2.115943571e+01,7.503837536e+01,5.951514781e+01,8.370949719e+01,7.232205079e+01,9.981632037e+01,1.986237765e+01,9.379404216e+01,5.628760597e+01,6.478984004e+01,9.604841234e+01,2.498781365e+01,2.205770793e+01,4.172627884e+01
1.329418334e+01,6.684454557e+00,3.968525763e+01,1.572814025e+00,9.204206307e+01,8.262837155e+01,7.354127391e+01,3.005207866e+01,7.195245472e+01,8.296903296e+01,3.445051845e+01,3.448431078e+01,1.413407725e+01,6.935840399e+01
9.761583549e+01,2.652728492e+01,8.313861014e+01,9.223676487e+01,3.250041276e+01,9.276764835e+01,6.679574497e+01,5.160816686e+01,8.566966173e+01,6.430494185e+00,6.435917312e+01,4.883906872e+01,3.274384919e+00,4.959022654e+01
1.308523862e+01,7.767468256e+01,5.735413385e+01,8.194372923e+01,4.814259139e+00,9.707639692e+01,5.878416382e+01,1.524583242e+00,9.125850701e+01,5.942107751e+01,2.057642736e+01,1.519663203e+01,4.483113572e+00,3.277653495e+01
5.442195831e+01,1.583512361e+01,3.886082699e+00,8.835669978e+01,1.802031532e+01,3.379694209e+01,5.002214914e+01,1.415480111e+00,5.734094491e+01,8.077891001e+01,8.886111858e+01,2.741427111e+01,9.938531261e+01,9.519393733e+01
2.875931762e+01,7.373727174e+01,8.895894158e+01,2.179077048e+01,2.488075208e+01,8.916353911e+01,3.611593518e+01,8.214466463e+01,1.560651703e+01,5.861377524e+01,1.739865836e+01,5.463538553e+01,9.284585976e+01,7.096662987e+01
2.766622307e+01,9.853810352e+01,2.845490976e+01,9.688347824e+01,1.493058532e+01,6.321334365e+01,4.212104786e+01,8.536366732e+01,8.476552535e+01,6.442410931e+01,5.185724613e+01,3.880904464e+01,5.244015593e+00,1.125342421e+01
6.801217357e+01,5.557981742e+01,3.718829178e+01,9.442597166e+01,4.356698439e+01,5.344136110e+01,6.243673530e+01,9.701371997e+01,7.442971560e+00,8.331168540e+01,6.595449050e+01,8.299990803e+01,6.585585373e+01,5.625838771e+01
7.920824938e+01,3.154424831e+01,9.953817297e+01,9.534952724e+01,1.174756922e+01,2.269784478e+01,4.372855417e-01,3.470177522e+01,4.306967602e+01,2.042806785e+01,5.469592624e+01,4.095909060e+01,9.949696578e+01,4.247403315e+01
6.300680993e+01,2.711124372e+01,2.100968293e+01,4.971544033e+01,4.955438889e+01,8.593229548e+01,5.331886459e+01,6.817041472e+01,1.949101756e+01,7.414629195e+01,2.349359216e+01,5.533429028e+01,8.440656491e+01,8.657743504e+01
8.212836727e+01,9.391705610e+01,1.725973773e+01,1.487457380e+01,7.892519065e+01,6.359587215e+01,4.407364675e+01,1.943465233e+01,2.745435154e+01,4.171373790e+01,2.196359427e+01,1.970318000e+00,4.868602401e+01,2.452350796e+00
2.306865654e+01,9.431274221e+01,8.125481494e+01,8.300493806e+01,4.405102764e+01,3.897335445e+01,3.525271488e+00,8.833580482e+01,2.272554096e+01,8.433437882e+00,3.935227096e+01,8.094884385e+00,9.567429753e+01,4.840435570e+01
2.900327608e+01,3.656797452e+01,2.012635325e+01,3.422411041e+01,7.121299637e+01,7.885805424e+01,6.475577315e+01,1.877722693e+01,3.745132493e+01,6.161126097e+00,2.816890067e+01,8.611830889e+01,6.155043014e+01,9.375422951e+01
2.459947236e+00,8.576793414e+01,3.909523865e+01,2.264076648e+01,8.349555599e+01,6.966658944e+01,2.660791195e+00,8.709780481e+01,8.174848887e+01,6.774848544e+01,1.439684327e+01,8.736455719e+01,2.140800067e+01,6.962318782e+01
7.874788497e+01,6.413741993e+01,3.176053210e+01,2.451439969e+01,3.654510331e+01,4.977677395e+01,3.865084786e+01,3.503937365e+01,2.057479517e+01,5.188979016e+01,9.249038171e+01,9.907170792e+01,8.712379169e+01,2.284198696e+01
4.051780624e+00,9.135068909e+01,6.361149940e+01,2.746802696e+01,6.373953960e+01,5.105591106e+01,7.893881779e+01,7.645499692e+01,2.803257966e+00,9.416128441e+01,7.887687415e+01,9.930877475e+01,3.036759611e+01,8.254619211e+01
3.813639640e+01,9.117461278e+01,4.795234045e+01,9.873494958e+01,5.314059456e+01,5.397127225e+00,5.811150116e+01,8.007343223e+01,3.621813665e+01,8.787946616e+01,5.646002035e+01,6.884614868e+01,6.603420379e+01,7.210705290e+00
7.326075062e+01,2.807845359e+01,1.823076581e+01,5.316779629e+01,2.793762783e+01,1.142022570e+00,6.599003891e+01,6.346022246e+01,7.760719204e+01,6.053810204e+01,3.077048468e+01,3.366527170e+01,8.286861260e+01,4.428846318e+01
2.826108362e+01,6.043439952e+01,5.138513581e+01,1.977029969e+01,2.856585684e+01,1.038186213e+00,8.443824774e+00,9.729501465e+01,6.844990601e+01,2.926653973e+01,1.675060808e+00,1.862702530e+00,6.389659645e+01,4.720744410e+01
9.723168932e+01,1.818272654e+01,7.517943715e+01,8.180668861e+01,2.317650066e+01,5.339171041e+01,7.858125356e+01,6.461501822e+01,3.676484865e+01,8.800431747e+01,8.041741122e+01,4.535906110e+01,2.930824428e+01,2.664731000e-01
4.580247839e+01,6.345872822e+01,6.323495585e+00,6.650329270e+01,1.435060306e+01,7.982530914e+01,1.201514069e+01,1.504728401e+01,7.888360868e+01,8.096127505e+01,2.652239134e+01,9.558126380e+01,5.970132113e+01,9.880244600e+01
3.823397679e+01,4.903510866e+01,2.322012424e+01,4.898205291e+01,4.981710863e+01,1.945548387e+00,2.303171516e+01,4.964590305e+01,3.038789243e+01,2.715486212e+00,2.040614414e+01,1.403954220e+01,4.316783061e+01,9.738647832e+01
5.032424356e+01,5.312108040e+01,9.637455048e+01,4.488319429e+01,3.267769899e+01,4.691517361e+01,3.453311506e+01,1.863477569e+01,8.644746087e+01,4.704491276e+00,7.996746147e+00,1.303728298e+01,7.761936385e+01,4.683938756e+01
1.176296486e+00,4.274322434e+00,2.826381640e+01,9.896635831e+01,5.980959099e+01,3.385658096e+01,7.176950729e+01,3.579390032e+01,9.168780559e+01,2.835806573e+01,6.490152756e+01,2.685554548e+01,2.050611087e+01,5.650497156e+01
2.984909149e+01,9.950666054e+01,4.571816218e+01,1.058071498e+01,9.615998861e+01,9.415009984e+00,7.117664257e+01,7.603573637e+01,7.642301888e+01,7.228829938e+01,7.723044354e+01,3.475292994e+01,9.641572291e+00,5.910146911e+01
5.774421979e+01,7.516194683e+00,4.505569471e-01,9.294949302e+00,7.476016604e+00,2.221892665e+01,5.590302515e+01,8.018239198e+01,2.531345245e+01,9.684254461e+01,1.865037723e+01,7.535315198e+01,6.092674523e+01,8.934371247e+01
7.707227270e+01,5.589710960e+01,4.638810767e+01,3.066062516e+01,3.972120732e+01,4.629744015e+01,4.728729224e+01,8.796944106e+01,5.595834945e+01,2.137256889e+00,3.104466777e+01,4.462874367e+01,9.883033967e+01,8.502057773e+01
1.921797710e+01,9.644125184e+01,4.415820942e+01,3.675074701e+01,3.040230797e+01,5.304856227e+01,9.203467336e+01,5.566709290e+01,9.637188587e+01,3.295304220e+01,2.100607694e+01,6.455387156e+01,2.417751699e+01,4.147697735e+01
7.445727717e+01,3.017514747e+01,2.348614136e+01,4.274437238e+01,2.900081103e+01,1.501169810e+01,7.248836805e+01,5.582577003e+01,3.490264854e+01,3.988144817e+01,7.186080592e+01,8.210530687e+01,9.157333138e+01,6.361340304e+01
3.003341137e+01,9.092624292e+01,4.643392791e+00,7.667277907e+01,8.633433858e+01,6.823848986e+01,9.812353764e+01,2.549676053e+01,5.173781959e+01,7.888201584e+01,7.109989189e+01,8.831887200e+01,4.295077841e+01,6.439573365e+01
1.715989294e+01,4.957513312e+01,7.638566877e+01,8.076329494e+01,4.381892867e+01,6.906475964e+01,4.104031800e+01,7.216747570e+01,7.684084498e+01,3.215275500e+01,8.947217178e+01,5.487878191e+01,6.399057051e+01,5.564455020e+01
9.905739553e+01,1.576310732e+01,2.788830243e+01,4.328439353e+01,9.070708712e+01,8.517088813e+01,6.773882815e+01,3.441622572e+01,8.912264761e+01,5.649677222e+00,9.847250239e+01,8.569978127e+01,8.248242103e+01,3.192545593e+01
7.854305168e+01,4.481340887e+01,5.763658790e+00,5.004285929e+01,9.127270870e+01,9.919815861e+01,4.008222846e+01,7.795415461e+01,7.363140961e+01,1.109674439e+00,5.243499329e+01,2.449583729e+01,1.185920593e+01,6.268628284e+01
6.031447981e+01,5.697383437e+01,7.202607111e+01,4.191363684e+01,8.078236658e+00,5.041366516e+01,4.676957184e+00,3.732139262e+01,7.456064639e+01,7.596567706e+01,9.750306354e+01,4.630337019e+01,2.401263944e+01,3.628032932e+00
6.576264588e+00,6.773933186e+00,5.647237965e+01,1.479947062e+01,2.008177751e+01,9.037059427e+01,6.581288323e+01,4.279600834e+01,4.354808382e+01,8.924437014e+01,2.626284204e+00,9.660988413e+01,9.357329989e+01,9.905691593e+01
5.342372478e+01,4.273629335e+01,7.305822859e+01,2.970175466e+01,1.760698707e+01,7.256164797e+01,2.926774284e+01,5.646969792e+01,3.861609841e+01,5.331225596e+01,9.368212007e+01,8.715068175e+01,7.506665692e+01,4.546552558e-01
1.767611964e+01,5.364907061e+01,9.145077761e+01,1.634675919e+01,5.690001384e+00,1.600351010e+01,1.581189030e+01,6.528151636e+01,7.871149953e+01,3.641209781e+01,1.094366229e+01,6.099969890e+01,9.412353268e+01,7.847551670e+01
8.597280067e+01,4.211770191e+01,7.564147769e+01,4.410739694e-01,1.635665088e+01,5.649635392e+01,9.351286837e+01,1.564195287e+01,4.216641773e+01,5.104600366e+00,1.905392862e+01,9.490084992e+01,3.584358907e+01,4.377198375e+00
3.665856484e+00,9.830753073e+01,7.549286016e+01,6.164345228e+01,9.241169416e+01,8.731753602e+00,1.849362622e+01,8.958411198e+00,1.388607749e+01,4.719400787e+01,6.373173709e+01,2.139937032e+01,3.043564182e+01,2.234532783e+01
9.415391267e+01,4.541443758e+01,3.579170493e+01,3.153364645e+01,1.924434547e+01,1.001165872e+01,3.972904955e+01,2.363891954e+01,6.421132167e+01,9.735634744e+01,2.823816890e+01,9.077417884e+01,3.024413915e+01,8.898991217e+01
8.353335668e+01,9.011788775e+01,7.585455736e+01,8.454507940e+01,2.409765208e+01,9.886826705e+01,1.100492196e+01,6.739516007e+01,3.714239734e+01,9.388903592e+01,2.709349554e+01,7.836242076e+01,9.764582546e+01,4.887987259e+01
5.890858978e+01,5.512894412e+01,7.867967290e+01,5.250560981e+01,4.592267063e+01,9.466537003e+01,9.041338336e+01,8.262528815e+01,1.897663070e+01,7.819380115e+00,6.296438927e+01,3.706778572e+01,1.801663369e+01,8.579200215e+01
3.221404070e+01,7.820288730e+01,7.856262226e+01,5.063106110e+01,9.342274824e+01,6.992622261e+01,9.728367766e+01,7.469727366e+01,1.730337545e+01,2.869025880e+01,6.873747521e+01,8.931665805e+01,1.333394661e+01,7.337191610e+01
6.882662036e+00,7.964267544e+01,3.708739661e+01,5.429080131e+01,4.566134861e+01,8.694873463e+01,4.836498446e+01,7.931665897e+01,9.913881108e+01,2.315537289e+01,7.002782778e+01,8.383248586e+01,9.006394477e+01,8.974147346e+01
6.132673989e+01,6.834421796e+00,3.275697361e+01,1.088787742e+00,5.792590196e+01,9.241818651e+01,1.243264844e+01,7.123741512e+01,6.059456609e+01,1.605734874e+01,8.190272956e+01,6.780706074e+01,5.917410489e+01,5.904422687e+01
3.464835424e+01,9.459886242e+01,4.831719643e+01,3.362035793e+01,1.400626290e+01,5.013610037e+01,7.384528427e+01,4.241188250e+01,4.075898020e+01,8.828224867e+01,4.468234319e+01,3.452503444e+01,4.257650872e+01,8.261737074e+01
1.127835020e+01,9.790537635e+01,8.668159984e+01,3.039582334e+01,1.777152656e+01,8.394284415e+01,7.422435900e+01,9.251122830e+01,6.435929910e+01,9.002949092e+01,4.774914049e+01,2.275725050e+01,4.105107421e+01,8.529251221e+01
6.732601036e+01,1.018625729e+01,1.453811907e+01,8.799969723e+01,4.157698620e+01,9.807301314e-01,5.745522991e+00,8.368305812e+01,4.255188738e+01,5.681613277e+01,2.129031942e+01,9.012595130e+01,3.230886271e+01,8.485223731e-01
8.410783338e+01,6.093444606e+01,3.938559930e+01,2.294702556e+01,7.977128433e+01,9.861969043e+00,2.121542478e+01,6.921933428e+01,5.920626025e+01,3.199743282e+01,5.365546271e+01,3.951322067e+00,3.568788328e+01,8.967808579e+01
3.056860529e+01,4.203084771e+01,3.865095366e+01,8.021959645e+01,7.253743717e+01,3.163748477e+01,2.596197468e+01,4.487961336e+01,9.959886451e+01,1.426707622e+01,3.210893229e+01,8.360462674e+01,5.347267682e+01,5.745609914e+01
7.938185634e+01,5.084397111e+00,6.695874945e+01,4.206622588e+01,1.292875365e+01,9.099365603e+01,7.526234326e+01,9.737828238e+01,7.478708071e+01,4.040776472e+01,7.494421276e+01,2.250682782e+01,5.789263296e+01,3.753647526e+01
5.853846782e+01,1.972088579e+01,1.112069421e+01,1.811771155e+01,7.033782962e+01,2.576616983e+01,8.387971548e+00,6.715222617e+01,9.733722837e+01,4.128126193e+01,5.255328078e+01,8.282640582e+01,4.888767095e+01,3.849293865e+01
9.289782018e+01,9.006631283e+01,1.924961613e+01,1.238857324e+01,2.205330435e+00,4.020144333e+01,6.952382815e+01,6.317828978e+01,5.254592428e+01,4.394723106e+01,7.595757642e+01,4.662552555e+01,3.175922754e+01,8.374933647e+01
7.551599740e+01,7.521528562e+01,9.309157122e+01,6.707357993e+01,2.808014875e+01,2.113871150e+01,9.541478738e+01,4.847786194e+01,6.905274888e+01,2.223666591e+01,1.813870877e+01,2.338378533e+01,8.636671682e+01,1.166171756e+01
6.393934050e+01,4.598559260e+01,4.515370669e+01,9.294085090e+01,1.738093313e+01,3.050880970e+01,9.457932505e+01,6.252994480e+01,8.665431779e+01,5.537599274e+01,5.146201306e+01,9.732128309e+01,4.124192751e+00,4.080102955e+01
6.400190904e+01,5.132527352e+01,7.982077495e+00,2.084466139e+01,6.916648333e+01,9.209618724e+01,3.028391778e+01,1.768673283e+01,6.236549125e+01,7.509430367e+01,2.809566670e+01,8.093161638e+01,6.341427348e+01,6.471115413e+01
8.547723719e+01,4.739707816e+00,4.406078820e+01,2.777878918e+01,6.814334126e+01,3.480887860e+00,7.450605109e+00,2.062142434e+01,2.401808540e+01,8.315459006e+01,4.041798115e+01,1.037590833e+01,1.037555450e+01,9.304283620e+01
1.451556646e+01,5.149523549e+01,5.475004665e+01,7.096263321e+01,3.920162896e+01,9.269160730e+00,3.192709214e+01,1.139160784e+01,6.452311586e+01,9.156971301e+01,8.953286427e+01,1.691542659e+01,5.417066535e+00,7.478596187e+01
8.490252428e+01,4.352962013e+01,9.692731965e+01,3.211042032e+01,8.097142279e+01,7.165734234e+00,3.296651769e+01,1.067440071e+01,5.766661606e+01,2.742236503e+01,6.911604475e+01,4.392563227e+01,7.532213618e+01,1.173260629e+01
9.830342648e+01,7.511696357e+01,2.659537820e+01,5.154482182e+01,3.007822472e+01,6.200809972e+01,3.218722546e+01,9.884180594e+01,6.672350114e+01,3.999572128e+01,5.387250106e+00,7.450253014e+01,5.863771654e-01,1.399841423e+01
7.016166186e+01,5.444203162e+01,6.448519150e+00,7.717833134e+01,2.031327681e+01,2.092956358e+01,3.740632267e+01,5.741666638e+01,8.357654284e+01,1.064094859e+01,6.078969305e-01,4.201106506e+01,3.159623742e+01,1.436696652e+01
3.834124554e+01,7.359639721e+01,6.501305640e+01,2.320758415e+01,8.792088078e+01,6.465957126e+01,1.513127153e+01,4.919272806e+01,6.730367047e+01,1.074503810e+01,6.303267462e+01,5.007930158e+01,3.393697001e+01,7.832671228e+00
4.194900808e+01,7.263646638e+01,9.085151460e+01,8.694642477e+01,2.184819274e+01,3.985095734e+01,9.227017972e+01,7.398133348e+01,2.909494088e+01,9.973249389e+01,3.352457268e+00,9.879974343e+00,7.984675400e+01,2.307283700e+01
2.019866883e+01,4.613765896e+01,1.409141755e+01,1.587319290e+01,5.006009038e+01,4.557884467e+01,4.790384885e+01,8.151588695e+01,5.958928666e+01,6.014774907e+00,8.678792370e+01,6.690673793e+01,5.822067379e+01,7.448323992e+01
3.528088897e+01,8.084542665e+01,4.045497346e+01,3.509459481e+01,9.026623448e+01,2.388222647e+01,3.889160387e+01,3.796497747e+01,1.018909991e+01,6.678417774e+01,4.681019016e+01,6.974571247e+01,7.127849570e+01,5.982938884e+01
7.662809231e+00,1.288265564e+01,2.831915654e+01,1.501163933e+01,9.337145431e+01,7.074935329e+00,8.045135037e+01,1.981062449e+01,5.808758345e+01,2.995857507e+01,1.687384417e+01,3.742424743e+01,1.644918001e+01,4.271155335e+01
5.826469841e+01,2.510393525e+01,1.586415273e+01,9.035732933e+01,1.977548272e+01,4.402409579e+01,1.697457159e+01,3.451225227e+00,8.201733466e+01,7.760951050e+01,4.370837290e+01,2.855011870e+01,5.638250065e+01,6.900243944e+01
2.069642887e+01,6.499589705e+01,8.825052434e+01,2.168983310e+01,4.455100924e+01,3.312221646e+01,4.353209105e+01,6.726076670e+01,1.782275313e+01,2.477641297e+01,4.123609028e+01,9.639631734e+01,2.339074852e+01,7.276623068e+01
4.676817810e+01,2.343094898e+01,3.856422658e+01,3.573926032e+01,9.952967368e+01,7.690286401e+01,3.662476631e+01,5.843488589e+01,5.420049297e+01,2.098309477e+01,2.800990934e+00,1.844926013e+01,2.371142423e+01,7.057519466e+01
3.647552211e+01,5.673428320e+01,5.395727588e+01,5.039038425e+01,1.894296059e+01,1.287130586e+01,3.360072139e+01,4.989369967e+01,5.330541135e+00,4.455419453e+01,7.422437813e+01,6.132138323e+01,2.586250987e+01,2.255720189e+01
9.584891108e+01,4.963421453e+01,3.642900757e+01,7.902987626e+01,2.633444484e+01,7.375884971e+01,9.317035897e+01,5.763175227e+01,9.535303094e+01,9.541589821e+00,6.410200621e+01,4.214329019e+00,4.994324862e+01,8.778542639e+01
2.123488411e+00,1.795652714e+01,8.580181966e+01,7.292224332e+01,6.318268385e+01,9.936543741e+01,5.022563993e+01,7.728374585e+01,8.000685697e+01,5.666406302e+01,6.257798688e+01,9.491228378e+00,5.377831547e+00,5.253507559e+01
4.211755668e+01,2.566776055e+01,3.045842200e+00,3.920799481e+01,8.900893088e+01,2.863088330e-01,3.155183257e+01,1.991528911e+01,6.750809711e+01,4.189377320e+01,6.539001839e+01,9.886881721e+01,2.494024571e+01,2.171409121e+01
1.158824394e+01,5.615014002e+01,3.522037562e+01,4.450349180e+00,7.681133804e+01,8.485589062e+01,3.413599037e+01,4.261250644e+01,4.693369293e+01,6.230058345e+01,7.486336041e+01,3.643585504e+01,3.832809731e+01,5.931047004e+01
7.966733140e+01,3.725197536e+01,3.210106090e+01,5.943374187e+01,3.420282786e+01,9.433902393e+01,7.442189149e+01,8.079349565e+00,2.117854126e+01,7.130648705e+01,2.029700918e+01,6.571156569e+01,5.126394377e+00,6.009724970e+01
8.433545424e+01,4.017472267e+00,8.553315325e+01,9.151030678e+01,7.718581721e+01,8.563022673e+01,3.572514121e+01,5.755535590e+01,6.862190772e+01,2.287088656e+01,3.540866473e+01,6.982204655e+01,5.107527761e+01,9.397116467e+01
6.644874910e+01,4.976582274e+01,8.460178947e+00,2.808380855e+01,3.498077380e+01,3.279299415e+01,2.313931799e+01,9.030982936e+01,2.196668974e+01,2.551637348e+01,4.798273404e+01,6.656821365e+01,4.975259693e+00,2.554169359e+01
7.596844701e+01,6.069481428e+00,5.213861800e+01,7.333492416e+01,1.887903392e+01,1.638144055e+01,3.082352746e+01,3.723862552e+01,6.162518831e+01,7.095774971e+01,8.469914618e+01,1.900195578e+01,5.195596833e+01,3.528513551e+01
2.427408887e+01,7.680001109e+01,9.989984907e+01,2.036865636e+01,9.471573379e+01,3.758663291e+01,7.620205473e+01,2.677970345e+01,1.376390073e+01,3.626998969e+01,9.183518284e+00,2.367174341e+01,2.357993963e+01,2.843318897e+01
2.861458789e+01,9.934129289e+01,8.573239181e+01,3.910541321e+01,7.818528600e+01,3.265859326e+01,5.167737458e+01,5.947212484e+01,1.711257635e+01,2.492013671e+01,8.662288660e+01,7.950697276e+01,4.577918815e+01,5.527241991e+01
4.297168082e+01,5.414015135e+01,6.903461381e+01,4.789270977e+01,6.325030613e+01,8.657760102e+01,8.930403904e+01,3.027221371e+00,8.146745553e+01,5.059525865e+01,3.096629035e+01,8.826096606e+01,8.027636708e+01,8.913104212e+01
