v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
5.718177668e+00,5.159591625e+01,8.467852782e+01,9.162835188e+01,3.519073323e+01,6.984991205e+01,5.297559271e+01,6.110470870e+01,2.017941887e+01,8.827421750e+01,3.080727626e+01,3.428225058e+00,6.573254945e+01,4.912814180e+01,7.926967755e+01,6.668225717e+01
6.646017044e+01,9.368167230e+01,1.308025096e+01,8.009346476e+01,4.527822750e+01,3.253036238e+01,8.986566891e+01,9.493770473e+01,3.432650427e+01,3.455295622e+01,4.266961340e+01,6.309048615e+01,7.928010977e+01,9.077482693e+01,6.283532295e+01,6.839207859e+01
6.654130709e+01,3.064206426e+01,9.246549178e+01,9.831994400e+01,9.576589975e+01,7.428882673e+01,8.461644470e+01,8.103223014e+01,6.899087838e+01,6.926817098e+01,1.572107182e+01,8.674019530e+01,2.464996635e+01,9.748417791e+01,7.392338619e+01,5.270773093e+00
4.019740389e+01,7.674351499e+01,3.700307949e+01,6.902887017e+01,1.568317552e+01,6.514361477e+01,7.107516068e+01,8.881234299e+01,3.950486471e+00,6.893207367e+01,4.088304643e+00,8.055110644e+01,3.209435405e+01,4.429588688e+01,6.224451881e+01,9.770278127e+01
1.736332190e+01,1.157526526e+01,2.733687494e+01,2.975506518e+01,4.270668656e+01,4.176144738e+01,3.929503472e+01,4.560660302e+00,5.682946497e+01,8.248537329e+01,4.152352528e+01,8.344309494e+01,3.035631547e+01,6.136260947e+01,9.094417135e+01,7.488629272e+01
3.053354437e+01,5.021739631e+01,7.016738434e+00,3.728693471e+01,6.453799038e+01,6.024136918e+00,2.245200393e+00,2.224633745e+01,4.066042341e+01,4.175207979e+01,6.331138689e+01,7.074094952e+01,6.544363579e+01,8.851944337e+01,8.854538804e+01,2.103389441e+01
2.363520957e+01,2.175403594e+01,8.814161579e+01,2.265280365e+01,1.400512045e+01,8.164609702e+01,1.498661298e+01,2.453927323e+01,4.277561092e+01,3.318623889e+01,8.283412287e+01,9.914613113e+01,6.123465761e+01,7.102703672e+01,2.078004710e+01,5.650875111e+01
5.189263145e+00,5.279730919e+01,7.656625952e+01,6.006395941e+01,5.113810081e+01,4.149093913e+01,5.693447692e+00,8.168557390e+01,5.179300165e+01,6.665104749e+01,1.565329611e+00,5.268044978e+01,2.169620867e+01,1.363365204e+01,2.596418110e+01,7.959364579e+01
5.366178226e+01,9.428923055e+01,4.777901181e+01,7.262267053e-01,2.563183325e+01,8.795328604e+00,1.377936275e+01,3.181717364e+01,3.645899707e+01,6.410329406e+01,5.492300028e+01,7.505854839e+01,2.209506516e+00,1.813361598e+01,1.294444441e+01,8.240018933e+00
2.465544303e+01,1.648969896e+01,9.516252520e+00,3.227930866e+01,5.567739133e+01,8.366266641e+01,5.996337493e+01,3.451750297e+01,7.528977622e+01,1.993247525e+01,7.369892935e+01,6.430993694e+00,2.416437172e+01,1.943148040e+01,7.897784485e+01,5.718047917e+01
4.046992686e+01,5.798297270e+01,9.326490646e+01,1.229551339e+01,8.979642072e+01,4.729823157e+01,2.047843016e+01,6.009377544e+01,5.335024610e+01,4.930121920e+00,9.906248701e+00,1.430025698e+01,8.640355641e+01,8.710675337e+01,7.242631574e+01,6.478557380e+01
6.816755556e+01,1.187188090e+01,4.628593412e+01,4.947923226e+01,3.320754309e+01,6.549642837e+00,1.890776428e+01,6.284247135e+01,2.259636664e+01,9.849067901e+01,5.843726146e+01,8.438855535e+01,6.253031096e-01,8.194904639e+01,7.128114038e+01,1.527951295e+01
6.900231103e+01,3.246017721e+01,9.098235878e+01,3.101723266e+01,2.967808245e+01,9.262046773e+01,5.089420533e+01,4.401247454e+01,4.512952338e+01,6.163227733e+01,4.164225638e+01,2.175660026e+01,7.379194522e+01,4.249390915e+01,4.913911286e+01,4.509315713e+01
3.826850392e+01,1.888552572e+01,6.971324443e+01,7.641515472e+01,5.136722641e+01,5.247076496e+00,1.329139082e+01,6.722356431e+01,5.314412234e+00,8.684274544e+01,5.500608974e+01,7.290146030e+01,6.378811128e+01,2.490116432e+00,8.239823374e+01,7.935514820e+01
6.243719183e+01,3.317869121e+01,3.655426213e+01,6.532894829e+01,5.066075193e+01,1.896398710e+01,4.764191614e+01,9.000894728e+01,3.864319420e+01,9.810192119e+01,2.289665971e+01,9.190398408e+01,1.459064383e+01,7.477069616e+01,3.563923418e+01,4.803179774e+01
3.212523926e+00,9.707180305e+01,7.488017541e+01,9.066291567e+01,4.039550643e+01,9.644612156e+01,8.879852070e+01,8.042874355e+01,7.950652362e+00,6.607005603e+01,7.511614962e+01,1.278619481e+01,3.983300382e-01,6.347240319e+01,7.986235099e+01,1.584204969e+01
9.500873737e+01,5.098854260e+01,1.090686009e+01,2.533758313e+01,7.803726794e+01,7.680884136e+01,9.191516927e+01,5.188619177e+01,2.557844075e+01,6.460349602e+01,7.550054717e+01,6.157037006e+01,5.727598907e+01,5.810044251e+01,3.305513319e+01,6.206031778e+01
4.796127656e+01,1.328382749e+01,7.277777564e+01,8.610345092e+01,5.702267016e+01,1.781250826e+01,5.154694895e+01,2.190492138e+01,1.594313989e+01,9.436091800e+01,6.167591635e+01,6.418406270e+01,7.844559259e+01,2.850035631e+01,8.794452008e+01,6.463961982e+00
9.680597106e+01,8.765723344e+01,7.520333973e+01,5.284871130e+01,2.314981543e+01,2.484284515e+01,5.369385805e+01,8.236457422e+01,7.927809694e+01,6.455826920e+01,2.444082431e+01,5.420771375e+00,2.607215329e+01,9.396700142e+01,5.010438107e+01,2.534612170e+01
1.591815250e+00,7.355570098e+01,9.493290656e+01,7.254271361e+01,3.382443940e+01,8.963694548e+01,2.690624594e+01,9.632165243e+01,1.710214487e+01,3.033931996e+00,2.273763604e+01,7.750469079e+01,3.922152377e+01,3.638373966e+00,7.495098529e+01,5.500021202e+01
3.505694988e+01,2.884736756e+00,8.795677077e+01,2.400705803e+01,1.257779132e+01,9.492298056e+01,8.887679494e+01,2.324192286e+01,8.915995798e+01,1.316387609e+01,4.228178694e+01,2.450442133e+00,1.423182317e+01,2.359570008e+01,4.717090133e+01,9.479452185e+01
2.399498015e+01,7.380508827e+01,1.608573478e+01,7.597289896e+01,3.090518945e+01,2.819467481e+01,3.475439672e+00,8.731976130e+01,9.960976671e+01,3.713111989e+01,5.743004010e+01,6.055715085e+01,6.063225972e+01,7.435015290e+00,7.379591405e+01,8.041172496e+01
4.290167227e+01,5.860994778e+01,6.834937037e+01,6.405506233e+01,8.427420843e+00,5.309362610e+01,8.029774352e+01,3.659749674e+01,4.797623570e+01,3.482099402e+01,7.616490665e+01,2.205291390e+01,2.994698614e+01,3.770144175e+01,2.309018335e+00,7.099400655e+00
2.879664338e+01,2.343635617e+01,4.633284647e+01,9.712723515e+01,1.849062212e+01,5.162347085e+00,7.343249914e+01,6.361202955e+01,3.900985303e+01,4.608471665e+01,7.184100253e+01,4.989877668e+01,8.447745976e+01,8.151046640e+01,9.791685951e+01,6.911216448e+01
3.477018027e+01,9.780983898e+01,2.945769750e+01,9.893392886e+01,2.371205121e+01,8.215836670e+01,9.498748990e+01,1.181689162e+01,8.913033211e+00,4.587869603e+01,3.531268522e-01,9.857489584e+01,6.398811295e+01,3.275270687e+01,9.394583117e+01,2.702247946e+01
3.528423311e+01,9.772832211e+01,8.125076896e+01,2.453621585e+01,5.835209412e+01,4.403553870e+01,3.785103271e+01,7.234421793e+01,9.103510834e+01,7.020435622e+01,2.805885492e+01,5.257621783e+01,6.692705080e+01,2.564431196e+01,9.779685017e+01,6.811650135e+01
7.233002602e+01,5.144948107e+01,2.785325440e+01,8.562250584e+01,1.800242733e+00,6.667830824e+01,6.908784828e+00,8.465676375e+01,1.321927937e+01,3.175924360e+01,1.618017866e+01,7.051062423e+01,6.909073971e+01,5.357153434e+01,9.824911776e+01,2.252962548e+01
2.521054063e+01,1.238669473e+01,9.299601468e+01,5.059019896e+01,6.685213525e+01,3.300464279e+01,8.729816790e+01,8.495405194e+00,3.116037693e+01,4.655928754e+01,6.153699538e+01,6.162928859e+01,8.547057339e+00,3.744472725e+01,6.523356792e+01,6.796658567e+01
7.495469661e+01,4.368604088e+01,5.625147629e+00,7.989635508e+01,7.680078095e+01,3.929962668e+01,5.580668902e+01,5.359251257e+00,3.272687280e+01,2.934132211e+01,1.188310157e+01,6.721816928e+00,2.556191858e+00,6.365247701e+01,6.842865979e+01,8.706447924e+01
2.255517829e+01,4.837026607e+00,5.008384382e+01,4.679472224e+01,7.264620274e+01,8.672949486e+01,5.228961073e+01,5.286080641e+00,8.396259188e+01,3.123408206e+01,4.249140633e+01,1.481944877e+00,7.971974893e+01,2.424587347e+01,9.453308770e+00,7.022742087e+01
2.215971410e+01,4.907056895e+01,8.315597357e+01,8.559548523e+01,2.429081986e+01,4.439660806e+00,7.942165933e+01,4.037936016e+01,1.330812071e+00,1.786967911e+01,5.161912704e+01,3.855141113e+01,3.308246413e+01,4.611909663e+01,3.621458370e+01,7.204946526e+01
4.592732148e+01,9.524854973e+01,8.756317649e+01,4.395799625e+01,8.439977689e-01,1.647479444e+01,5.525512223e+01,1.469819685e+01,9.126381338e+01,4.176255269e+00,9.441695660e+01,9.642365430e+01,8.339097897e+00,3.646272261e+01,6.927622327e+01,8.612080737e+01
6.361965537e+01,5.445138172e+01,3.492207995e+01,2.547319063e+01,3.768821806e+01,7.227405969e+01,2.852956268e+00,7.534469277e+01,5.221417959e+01,6.672504670e+01,9.794226587e+01,5.243908819e+01,3.549744764e+01,2.664572556e+01,7.481051356e+01,6.782408546e+01
7.578358865e+01,1.206754482e+00,6.010150016e+01,9.498512334e+00,4.777637261e+01,5.124155212e+01,6.723217605e+01,7.094498253e+00,1.931556266e+01,3.841083636e+01,4.575655267e+01,7.865314782e+00,9.536568144e+01,1.246159111e+01,1.086000234e+01,3.508367695e+01
2.593826451e+01,9.371380727e+01,1.702403545e+01,5.385222081e+01,4.434346739e+01,5.226226867e+01,6.151901940e+00,3.075213524e+01,8.528469574e+01,5.612714083e+01,6.881109649e-01,8.893977372e+01,2.438220345e+01,7.888303451e+01,8.842001356e+01,8.113025171e+01
2.666977899e+01,9.228534884e+01,4.593463540e+01,4.270686448e+01,3.368207147e+01,6.075085533e+01,8.521405718e+01,8.936295494e+01,8.876244601e+01,1.122498765e+01,4.664112984e+01,4.570050674e+00,4.254780144e+01,2.844209175e+01,1.424712530e+01,5.319192419e+01
9.978916769e+01,8.328617633e+01,1.420674161e+01,2.431563441e+00,4.668524648e+01,7.600788662e+01,9.584415789e+01,3.534662836e+01,8.131867002e+01,5.972158106e+01,4.818580796e+01,8.285647221e+01,6.817875034e+01,4.062681571e+01,4.659640583e+01,5.528000718e+01
5.673799144e+01,1.676863082e+01,6.773538508e+01,2.800647748e+01,3.508014541e+01,7.202267371e+01,8.425216681e+01,2.739008167e+01,3.400139965e+01,3.984380724e+01,8.810270197e+01,3.320384333e+01,8.061990973e+01,8.513566701e+01,9.330983857e+01,2.908543906e+01
9.739023622e+01,5.212000545e+01,5.162627049e+01,4.194200333e+01,1.227491678e+01,9.194496743e+01,8.133360218e+01,3.827835183e+01,7.470468895e+01,1.873242944e+01,6.196406151e+01,2.733035310e-01,6.332297464e+01,9.036722469e+01,7.111673441e+01,2.592456460e+00
5.548895771e+01,5.371034694e+01,5.486582938e+01,6.750583940e+00,9.453831260e+01,5.784010554e+01,5.476676899e+01,3.748039530e+00,9.506066505e+01,7.601622592e+01,7.762167726e+01,2.974823893e+01,6.070349758e+01,5.337623194e+01,1.499623856e+01,2.284293090e+01
9.213544580e+01,3.083705633e+01,3.288762405e+01,4.661596518e+00,7.135436341e+01,7.518066519e+01,4.890772259e+01,7.482842908e+01,8.209331566e+01,5.458745520e+01,4.767920033e+01,5.391357876e+01,2.588312067e+01,1.890917445e+01,2.264513449e+01,8.740151610e+01
7.811081815e+01,7.325673344e+01,4.333445916e+01,3.059993683e+01,4.969148765e+01,5.753570513e+01,4.220117562e+00,7.161413793e+01,8.638017618e+01,1.475187652e+01,7.589514623e+01,3.397293534e+01,1.028828843e+01,4.058468700e+01,7.331997873e+01,3.282571358e+01
7.707286581e+01,6.882259816e+01,7.218420628e+01,1.723548439e-01,6.403876811e+01,9.735834136e+00,7.305451177e+01,5.073837377e+01,5.370897787e+01,6.773106177e+01,2.401070330e+01,5.505608098e+01,9.158049022e+01,9.986858791e+00,2.772973674e+00,4.669288638e+01
5.969568482e+01,1.618328553e+01,3.676251386e+00,2.338430674e+01,9.218466642e+01,8.300836233e+01,8.101690265e+01,9.212608028e+01,3.741517234e+01,2.754304455e+01,9.980097570e+01,3.793247282e+01,7.226834824e+01,7.372024837e+01,5.003595020e+01,3.488602069e+01
6.682686998e+01,1.863762155e+01,1.569242471e+00,5.370842198e+01,5.659761658e+01,1.221438068e+01,9.136731600e+01,8.507693233e+01,8.261820166e+01,7.254111694e+01,3.793059396e+01,4.838316275e+01,3.099932725e+01,7.425406473e+01,8.492238429e+00,7.016366140e+01
7.998193047e+01,2.382833228e+01,5.802080187e+01,1.895619759e-02,2.251877032e+01,7.636752414e+01,7.710452305e+01,1.756180821e+00,1.003899919e+01,1.652420665e+01,8.521168899e+01,7.849261064e+01,5.155413630e+01,5.641879568e+01,5.939691371e+01,2.327666433e+01
3.716492365e+01,8.984161049e+01,8.555557420e+01,6.518377320e+01,9.004066315e+01,4.550851513e+01,9.357101965e+00,4.782563054e+01,9.569397562e+01,5.425613349e+01,7.593729733e+01,5.536418199e+01,2.623529680e+01,5.194555706e+01,6.684007288e+01,7.542655506e+01
5.817995981e+00,7.013996032e+01,4.689034533e+01,2.952320445e+00,2.087840627e+01,1.924734865e+01,1.296400623e+01,6.639379227e+01,6.356630007e+01,3.401465388e+00,8.360620657e+01,3.087284425e+01,3.977586560e+01,8.498044270e+01,6.467391343e+01,3.826590965e+01
2.998485806e+01,9.352417738e+01,9.049492927e+01,4.348749011e+01,1.743447696e+01,4.785100570e+01,3.688029177e+01,8.240702280e+01,9.556940442e+01,6.096896662e+01,4.099462065e+01,9.992579503e+01,2.615872424e+01,9.649034088e+01,6.820129358e+01,2.615694840e+01
3.109632543e+00,7.254847659e+00,7.183317940e+01,1.082178290e+00,3.942666933e+01,6.166035700e+01,3.087558430e+01,2.487352003e+01,6.722004190e+01,1.868589526e+01,3.670933770e+01,6.600664382e-01,9.130294683e+01,6.674094571e+01,6.939265518e+00,4.058565360e+01
2.156710923e+01,9.796830499e+01,7.154158618e+00,7.587028271e+01,1.964472644e+01,2.207006608e+01,8.222124526e+01,3.353010799e+01,4.280022404e+01,5.140415470e+01,7.058039476e+01,3.936318773e+01,4.263216447e+00,1.025612319e+01,1.167334249e+01,9.851985756e+01
7.451443123e+01,8.368677743e+01,6.809288762e+01,6.081403119e+01,9.958049806e+01,8.727445753e+01,3.138046195e+01,5.532094609e+01,3.680051062e+01,6.789975271e+01,9.577037158e+00,3.070403781e+01,9.174810931e+01,8.765042621e+00,7.914903899e+01,7.748420709e+01
7.722022340e+01,1.521269959e+01,3.370530916e+01,3.671489728e+01,9.617721247e+01,9.502909104e+01,1.885616947e+01,1.005602852e+01,6.745814667e-01,2.274177055e+00,8.630238075e+00,8.906484778e+01,5.349546532e+01,3.926488053e+01,1.846943406e+01,5.122642941e+01
8.338102990e+01,3.219442694e+01,9.449764439e+01,3.891370911e+01,2.553988359e+01,1.528208200e+01,8.403161154e+01,5.483695354e+01,3.601562384e+01,8.312204310e+01,5.179997515e+01,6.690374221e+01,2.710824834e+01,3.893969064e+01,2.785761786e+01,9.650810285e+00
8.138412589e+01,4.445776679e+00,2.872781340e+01,6.098558373e+00,8.676130758e+01,3.709024712e+00,7.277935937e+01,7.940630814e+01,3.032609881e+01,9.716457283e+01,8.077412232e+01,9.170482834e+01,7.964572143e+01,6.996396339e+01,5.689620372e+01,6.568281879e+01
2.785354389e+01,8.144536700e+01,6.352003455e+01,7.788509107e+01,9.485480275e+01,6.127242151e+00,4.516057139e+01,2.698447046e+01,3.053113995e+01,1.816294875e+01,6.144373369e+00,1.145295857e+01,7.051860343e+01,3.133586235e+01,9.886090603e+01,7.354328828e+01
5.903998024e+01,5.106788052e+01,7.772385271e+01,6.119280908e+00,4.188344407e+01,3.499749272e+01,3.291766649e+01,8.624213164e+01,7.993523678e+01,9.668776689e+01,6.219167260e+01,9.338797028e+01,8.559870410e+01,8.649650633e+01,8.272461855e+01,1.432327163e+00
7.179524545e+00,3.531827179e+01,5.583237637e+01,2.799532101e+01,2.132220232e+01,9.038172171e+01,8.477099665e+01,2.658898794e+00,4.879729319e+01,8.864383392e+01,2.527295055e+01,1.543666331e+01,8.996734469e+01,9.941644104e+01,5.501999553e+01,4.090472108e+01
6.573257648e+01,1.165952550e+01,3.236893825e+01,5.776341036e+01,9.807704204e+01,5.989440797e+01,6.358647410e+01,3.528462108e+01,1.703890686e+01,6.686059226e+01,2.294130895e+01,8.247817163e+00,6.776215216e+01,5.413520281e+00,7.711199297e+01,8.929966399e+01
8.537099976e+01,6.711920386e+01,3.981489868e+01,8.488441429e+01,3.647374329e+01,3.744114110e+01,5.498158148e+01,7.107466764e+01,4.015625810e+01,5.962103680e+01,1.189087785e+00,4.031281470e+01,9.953382774e+01,9.950472476e+01,2.627193676e+01,1.779774734e+00
5.770241864e+01,6.453073692e+01,2.808092296e+01,9.080517540e+01,6.053718579e+01,9.624738294e+01,5.547836890e+01,8.454041133e+01,6.886621597e+01,8.347894950e+01,2.425115751e+01,4.245842948e+01,2.069723591e+01,3.315266865e+01,3.001726578e+01,1.721035234e+01
3.025922352e+01,4.705623694e+01,9.107658942e+01,3.621620105e+01,7.655766584e+01,5.832447729e+01,7.243031235e+01,8.354692835e+01,2.212487814e+01,4.382665958e+01,2.128830519e+01,1.449422013e+01,3.940063470e+01,8.817543365e+01,8.108814632e+01,8.853634926e+01
9.919035814e+01,5.365696492e+01,7.172092575e+01,5.206328953e+01,1.185691131e+01,5.992202016e+01,6.332803004e+01,9.656827780e+01,8.574249070e+01,3.612448208e+01,5.874125843e+01,3.215219575e+01,1.031095234e+01,2.741341136e+01,9.234931748e+01,2.438486342e+00
3.141068623e+01,3.112890500e+01,9.026280734e+01,7.858675540e+01,6.872206407e+01,2.704328404e+00,5.252964689e+01,2.808604353e+01,4.616611116e+01,3.812754150e+01,1.898258412e+00,5.028153042e+01,7.574365871e+01,1.397798431e+01,4.564402971e+01,7.654105749e+01
1.584818180e+01,2.403431261e+01,7.922853343e+00,9.506980889e+01,8.703881763e+01,3.132602024e+00,4.744051528e-01,8.197445857e+00,3.489867812e+01,7.452026249e+01,6.094103281e+01,5.734808628e+01,2.185276511e+01,6.531042399e+01,5.846064036e+01,4.621505905e+01
1.884668351e+00,6.387422600e+00,7.992742325e+01,4.717743612e+01,1.071826646e+01,8.867235506e+00,5.240046915e+01,7.668918653e+01,8.329157746e+00,4.540597515e+00,9.048482226e+01,8.995313793e+01,1.939196056e+01,6.292648425e+01,7.321423948e+00,8.222476601e+01
3.370214094e+01,4.720102756e+01,5.269286100e+01,8.599369078e+01,9.402487800e+01,8.690548562e-02,9.520384501e+01,7.364065719e+01,2.045980443e+01,8.815210666e+01,6.493003928e+01,7.047921823e+01,6.469664217e+00,6.478828715e+01,9.836280682e+01,4.853556357e+00
8.965420264e+01,3.605182506e+01,8.289338547e+01,6.159827334e+01,9.511868599e+00,8.214798686e-01,5.633942553e+01,4.832971218e+01,5.430924102e+00,7.079593974e+01,3.691539580e+01,7.808171893e+01,4.929341098e+00,7.436577708e+01,2.963293574e+01,4.974079326e+01
7.797582650e+01,4.177966635e+01,4.236435631e+01,5.865459809e+01,5.091792811e+01,5.704600780e+01,9.802836625e+00,6.462347337e+01,6.294930111e+01,2.098367522e+01,3.770242357e+01,1.797498913e+01,2.700496204e+01,1.421661175e+01,9.806997176e+00,7.820064998e+01
7.480393552e+01,8.017989037e+01,2.519955017e+01,8.629926158e+01,7.977346294e+00,8.600284575e+01,9.615735571e+01,3.245713041e+01,7.141556974e+00,1.187681644e+01,9.542226534e+01,1.864628804e+01,5.577329070e+01,7.175615076e+01,1.833135857e+01,1.201271345e+01
6.461587149e+00,8.683048586e+01,9.338762991e+01,3.279240831e+01,3.220399600e+01,7.703420682e+01,3.427432007e+01,7.964226386e+00,1.418465052e+01,2.416407365e+01,4.617685700e+01,2.797462708e+01,1.506722870e+00,8.247138334e+01,5.019601467e+00,9.246573173e+01
3.318987174e+01,9.559790173e+00,5.043354776e+01,2.689221099e+01,8.324336779e+01,8.054504169e+00,5.108344534e+01,9.067398840e+01,6.972245710e+01,9.640654912e+01,1.177377415e+01,5.833356129e+01,3.957122566e+01,3.539412334e+01,2.692479610e+01,9.244374325e-01
7.558039741e+01,9.067823911e+01,7.147287656e+01,5.636709440e+01,4.412660946e+00,1.091756625e+01,6.086152182e+01,1.772209136e+01,8.083244377e+01,8.026046474e+01,6.072440274e+01,9.069551985e+01,6.562662213e+01,5.213737661e+01,4.335980774e+01,4.989372116e+01
5.536125146e+01,1.122561344e+01,1.029934718e+01,6.764123312e+01,7.221882273e+01,9.290134518e+01,9.155997021e+01,7.976369083e+01,8.457856793e+01,7.276865147e+01,1.239775747e+01,1.489664115e+01,2.294638446e+01,3.667283179e+01,5.157242068e+01,9.003178088e+01
2.887487958e+01,5.233546225e+01,7.005495270e+01,1.606191231e+01,5.404074262e+01,7.470950530e+01,7.771067527e+01,5.202100780e+01,7.751512885e+01,9.752298506e+01,6.531662346e+01,4.419736136e+01,7.636907344e+01,1.561098657e+01,1.528342474e+01,5.742553470e+00
9.747616317e+01,3.685092549e+00,5.514823560e+01,9.767876696e+01,2.332018854e+01,9.727656010e+01,1.242677959e+01,2.413881709e+01,9.895481753e+01,5.175258464e+01,2.583624107e+01,9.155720391e+01,2.327884642e+01,1.435437482e+01,4.927410706e+01,4.277003155e+01
1.193412723e+01,9.348511033e+01,5.894273903e+01,5.707790715e+01,2.413412955e+00,5.045033912e+01,8.320137479e+01,9.301010514e+01,5.025752338e+01,9.745972768e+01,6.726771891e+01,4.055472014e+01,9.702086892e+01,6.750363217e+00,1.322724751e+01,3.879354103e+01
2.791320482e+01,1.698258101e+01,3.303810761e+00,9.376612749e+01,2.079050490e+00,6.925103761e+01,6.976684044e+01,9.758985049e+01,4.353601413e+01,3.595296238e+01,5.816414502e+01,8.480191506e+01,3.827549562e+01,1.572683861e+01,8.691600211e+01,4.083637981e+01
2.006386727e+01,1.331764811e+01,1.814935885e+01,2.190296457e+01,1.774839473e+01,2.860086519e+01,4.998758748e+01,6.838012527e+01,2.722018410e+01,1.116969625e+01,8.146472977e+01,6.446736470e+01,3.438358946e+01,6.726758036e+01,6.399425402e+01,4.241936205e+01
4.367051616e+01,5.283836835e+01,3.780839676e+01,6.356899737e+00,1.027308090e+01,4.204607263e+01,7.010185259e+00,4.639537179e+01,9.295454457e+01,6.744533733e+01,4.695788174e+01,2.197886969e+01,2.371536928e+01,8.186984267e+00,2.688654734e+01,8.373783944e+01
