v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
8.608617762e+00,6.531243138e+01,6.610992876e+01,4.342581965e+01,8.832097584e+01,4.740147666e+01,6.272015317e+01,4.187304366e+01,6.673664873e+01,8.358948749e+01,2.918213142e+00,1.776616130e+01,2.616839225e+01,2.619120390e+01,4.756699670e+01,9.762134823e+01,9.689317187e+01,5.452655719e+01,2.256974544e+01,9.994870578e+01,5.235226336e+01,1.554381233e+01,9.681534324e+01,2.648431136e+00,4.489201169e+01,9.404002813e+01,5.425246108e+01,9.042187202e+01,8.206325758e+01,6.519468183e+01,2.637655929e+01,9.065738905e+01,6.951359957e+01,6.198867938e+01,9.815368839e+01,2.452335516e+01,4.766622799e+01,9.787988114e+00,6.520358846e+01,9.313188875e+01,4.154547610e+01,9.169720322e+00
8.286266231e+01,9.053332623e+00,5.355167611e+01,6.457677940e+01,3.605323132e+01,6.114380362e+00,9.460973121e+01,3.045792891e+01,1.585738119e+01,1.184499059e+01,4.464380388e+01,7.261839718e+01,4.329665297e+01,1.173773868e+00,7.742162545e+01,2.443294109e+01,7.876587820e+00,7.548686532e+00,7.432025666e+01,5.302174692e+01,6.293292454e+01,5.267805906e+01,8.648158919e+01,8.566626133e+01,5.920787199e+01,9.573805163e+01,3.306316663e+01,6.076378151e+00,3.367014123e+01,5.561525669e+01,3.218572034e+01,5.337174260e+01,2.576551871e+01,6.369903409e+01,8.946036510e+01,1.081192579e+01,3.679678393e+01,5.974371705e+01,1.069979342e+01,9.503305727e+01,1.500968548e+01,9.610631279e+01
9.729261606e+01,5.632255667e+01,6.405305461e+01,6.622944914e+01,8.961976689e+01,7.421219895e-01,2.146493635e+01,7.816291204e+01,5.523058929e+01,6.474745744e+01,5.598570418e+01,6.356781906e+01,8.626891980e+01,1.147185416e+01,2.673293596e+01,6.692022802e+01,3.790137427e+01,1.737544077e+01,7.934566470e+01,7.949308781e+01,2.158427235e+01,8.580588544e+00,8.365121520e+01,4.424109568e+01,7.499298235e+01,1.804557080e+01,6.813080031e+01,2.172897265e+01,9.740482508e+01,2.224457500e+01,4.171372244e+01,5.529365788e+01,3.264514245e+01,8.128753879e+01,8.988354302e+01,7.476878345e+01,3.735938377e+00,8.726053910e+01,6.002207740e+01,5.321401069e+00,6.286573144e+01,5.744631691e+01
5.099726162e+01,3.941548504e+01,8.121235771e+01,9.204861197e+01,4.889023216e+01,4.275684370e+01,9.915869208e+01,8.176796477e+01,6.383261519e+01,7.534957666e+01,5.318284513e+01,1.882254499e+01,1.971516971e+01,1.309828083e+01,6.377311570e+01,7.223130522e+01,9.284078405e+00,1.262695485e+01,2.223384551e+01,7.431040169e+01,3.237096015e+01,4.421653030e+01,1.434915141e+01,4.035056032e+01,9.088577644e+01,4.269311916e+00,5.022805037e+01,8.545469367e+01,2.059557217e+01,9.728461756e+01,3.560290136e+01,9.818152065e+01,4.922850421e+01,3.638664396e+01,3.191019753e+01,2.267957798e+01,8.638441016e+01,5.408791599e+01,7.689392027e+01,9.280903443e+01,3.463777868e+01,6.341719154e+00
6.713524580e+01,8.112893489e+01,6.756515522e+01,8.456894566e+01,3.333759586e+01,7.941931897e+01,5.683348287e+01,2.772292885e+01,8.822637177e+01,1.649173739e+01,7.661357375e+01,8.436531368e+01,7.462427399e+01,8.676713302e+01,2.560273656e+01,3.165028872e+01,8.288287447e+01,4.417067943e+01,6.607390914e+01,2.182690941e+01,1.301376091e+01,6.367917454e+01,3.176811198e+01,2.498447150e+01,3.511645199e+01,5.692293738e+01,7.029866328e+01,3.456956693e+01,9.477412237e+01,3.484310109e+01,4.277880510e+01,8.614875074e+01,2.495161268e+01,4.546826600e+01,6.503590803e+01,2.430310898e+01,6.832622598e+01,7.403122806e+01,1.890996540e+01,8.053430461e+00,1.263489601e+01,5.249501705e+01
7.465931082e+01,7.170749904e+01,3.782646353e+01,7.229416596e+01,2.026325596e+01,9.801689922e+01,3.493493428e+01,2.041186582e+01,7.402634292e+01,5.469915348e+01,3.666299481e+01,5.164473509e+01,5.272727033e+01,7.215396603e+01,8.830197119e+01,5.852450366e+01,4.342910723e+01,4.279435721e+01,1.420978763e+01,3.177666681e+01,1.864232384e+00,7.128213670e+01,2.724894503e+01,9.035873465e+01,8.425650885e+01,1.454041710e+01,1.605979301e+01,2.425696735e+01,1.522508513e-01,1.345852517e+01,3.735278451e+01,4.359338880e+01,4.354453398e+01,3.861590157e+01,3.068351084e+00,7.687208635e+01,4.561565072e+01,5.939211207e+01,7.836137729e+01,4.814264521e+01,6.474245018e+01,2.945314060e+01
3.541506627e+01,1.056388567e+01,7.898303929e+01,6.359297837e+01,5.665173834e+01,9.830791224e+01,9.424046046e+01,7.697282260e+01,2.677407986e+01,4.463937739e+00,1.589117274e+01,6.114111424e+01,2.255961592e+00,7.057547625e+01,3.232034358e+01,4.123805730e+01,1.345754077e+00,1.035375162e+01,2.367331039e+01,6.343235261e+01,5.295615123e+01,5.549730079e+01,3.383901541e+01,5.564949956e+01,7.475062224e+01,1.710083553e+01,5.315226455e+01,6.444925959e+01,2.468022001e+01,5.323244419e+01,7.669094641e+01,3.323564025e+01,8.305683901e+01,6.495973913e+01,8.723489631e+01,2.243115908e+01,8.737534931e+01,2.418245808e+01,9.376054927e+01,4.873799871e+01,4.859731316e+01,3.562152440e+01
2.881217795e+01,6.454901255e+01,4.073728999e-01,1.832806259e+01,6.508939504e+01,2.203450533e+01,6.798939581e+01,6.932840654e+01,1.223094497e+01,3.504509170e+00,4.015873638e+01,5.454855241e+01,3.415778946e+01,7.980584020e+00,5.975392012e+01,9.721356571e+01,2.034080428e+01,7.319283629e+01,8.948106842e-01,5.347098772e+01,9.829721291e+01,5.007597815e+01,9.194575583e+00,1.319647568e+01,6.721454705e+01,4.039562575e+01,7.267079823e+01,3.206035323e+01,6.494103286e+01,8.280916386e+01,3.464986274e+01,7.349029532e+01,4.544416074e+01,4.492697928e+01,7.188077825e+01,4.973349301e+01,7.785604466e+01,3.963824742e+01,4.747388126e+01,3.791251885e+01,5.132877181e+01,9.061939764e+01
5.064383761e+01,1.265567750e+01,6.895070660e+01,6.237380952e+01,3.022795611e+01,8.482013112e+01,2.143361099e+00,5.757636103e+01,6.557745819e-01,7.858275190e+01,5.961199238e+01,3.183134434e+01,9.473569973e+01,8.888211553e+01,7.974942282e+01,5.158685293e+01,5.246031702e+01,8.833644019e+01,5.098741969e+00,9.402250102e+01,3.367323822e+01,5.003850720e+00,3.648970051e+00,3.197400618e+01,3.423724329e+01,5.113046210e+01,4.758994904e+01,6.932721438e+01,2.699613479e+01,9.612902434e+01,2.136609984e+00,5.720354201e+01,3.685830282e+01,9.321539110e+01,5.652849710e+01,3.597360360e+01,3.817328726e+01,4.161812031e+01,7.152181234e+01,7.417807695e+00,8.106282615e+01,5.055757273e+00
2.412960112e+01,1.617356102e+01,6.529728951e+00,9.777761178e+01,9.589738341e+01,9.140819428e+01,2.755703713e+01,9.704717909e+01,3.199079695e+01,2.459044801e+00,1.321967678e+01,6.511607925e+01,6.997425269e+01,3.368491536e+01,2.381239025e+01,4.974638014e+01,3.106925228e+00,4.808830584e+01,7.744775144e+01,4.253600147e+01,5.405632295e+00,4.819412951e+01,3.634218989e+01,6.974793589e+01,7.876783465e+01,2.430399820e+01,3.813984816e+00,4.075284830e+00,7.725994051e+01,1.148632455e+01,2.669684994e+01,4.329651928e+01,6.729597382e+01,5.584128145e+01,8.838618947e+01,5.567707138e+01,5.849990292e+01,2.685003422e+01,3.650673614e+01,9.110631485e+01,7.968724360e+01,6.776621152e+01
9.562176640e+00,4.532949100e+01,7.665664107e+01,7.451244983e+01,7.402618424e+01,3.102547714e+01,4.877909619e+01,8.118577140e+01,7.397366810e+01,5.726850975e+01,9.306919530e+01,3.813228953e+01,3.884910824e+01,7.112331284e+01,8.797769640e+01,1.849706957e+01,4.974540247e+01,6.526162917e+00,4.003260953e+01,4.349744399e+01,3.410207376e+01,4.853854225e-01,2.673621374e+01,2.168264359e+01,7.730989514e+01,6.503856811e+01,9.486562306e+01,2.568571484e+00,4.343211472e+01,6.436117681e+01,9.766237051e+01,2.367006866e+01,7.942716134e+01,2.796684180e+01,9.230148599e+01,3.153966273e+01,2.521060365e+01,3.814887512e+01,3.823938013e+01,8.350345367e+01,6.825695464e+01,6.774789512e+00
8.434912339e+01,1.480449199e+01,1.895956577e+01,6.097603547e+01,5.941997202e+01,7.484864913e+01,4.065212687e+01,8.801444937e+01,5.211352760e+01,2.289465254e+01,5.268138152e+01,6.794419814e+01,5.856435334e+01,4.273772496e+00,7.400610683e+01,5.741194284e+01,4.640699042e+01,2.216866465e+01,2.575814556e+00,1.971630619e+01,4.166456531e+01,9.186853879e+00,2.375514285e+01,1.092480745e+01,4.077860511e+01,1.286220444e+01,3.204146713e+01,5.304614188e+01,7.308044713e+01,9.882017220e+01,8.745469630e+01,9.030699881e+01,2.155873829e+01,8.098456346e+01,1.757944527e+01,6.251876237e+01,7.231123089e+01,3.470732147e+01,4.611704852e+01,6.282319717e+01,8.140143917e+01,4.297912224e+01
3.791026389e+01,4.479198651e+01,9.724221897e+00,1.516877584e+01,5.876800571e+01,6.250060277e+01,2.589202886e+01,4.076596415e+01,1.816243904e+01,4.889170659e+01,3.383143398e+01,9.379334563e+01,8.764598808e+01,5.604920170e+01,5.210657783e+01,2.912360085e+01,7.843455157e+01,9.410782774e+01,1.691166403e+01,4.737748733e+01,6.953395452e+01,9.596089885e+01,9.805969149e+01,7.243583886e+01,7.639735328e+01,5.493046244e+01,5.923298842e+01,2.090895602e+00,3.717943259e+01,8.932826226e+01,4.395780461e+01,4.159286007e+01,7.001067772e+01,7.742791504e+01,1.990091064e+01,1.770106250e+01,3.747489904e+01,6.560207262e+01,1.125307982e+00,2.531863930e+01,2.074116524e+01,1.180606980e+01
5.760240893e+01,9.292556282e+01,5.157558102e+01,3.444259367e+01,4.456470247e+01,8.462734591e+01,3.667401146e+01,7.959059062e+01,6.204253501e+01,5.304493376e+01,7.092498643e+01,7.626195372e+01,3.402999794e+01,7.554952233e+01,6.004324188e+00,8.019485767e+01,3.950648864e+01,4.765584777e+01,1.143588986e+01,3.614730383e+01,9.842372837e+01,8.690322392e+01,9.438472206e+01,2.873481452e+01,1.743933485e+01,8.467866511e+01,2.217147816e+00,4.579827763e+01,2.114469684e+01,6.174683320e+01,9.358297772e+01,7.579698451e+01,3.404918849e+01,4.216846577e+01,3.909556881e+01,4.930561282e+00,4.967086672e+00,1.504272726e+01,8.378406584e+01,4.556544547e+01,8.680743000e+01,5.987368563e+01
3.758900805e+01,5.497391615e+01,8.047798672e+01,7.748042359e+01,4.133422749e+01,5.707684847e+01,4.497251249e+01,9.089985024e+01,3.024641841e+01,9.661705078e+01,9.861806035e+01,7.124995335e+01,6.311967685e+01,2.104682374e+01,5.055370464e+01,6.096381879e+01,8.328875144e+01,2.240693978e+01,2.394106651e+00,4.059874487e+01,2.183473477e+01,8.997344600e+01,5.720570050e+01,3.035237145e+00,2.287752792e+01,6.820664000e+01,8.433203641e+01,9.466144106e+00,2.966101509e+01,3.357700188e+01,1.391607149e+01,1.391320845e+01,4.170087026e+01,1.816983593e+01,3.246752987e+01,5.365549954e+01,2.683013713e+01,3.287599009e+01,9.102032178e+01,4.412574249e+01,8.992172283e+01,7.142386264e+01
7.907591898e+01,2.540295279e+01,2.960444772e+00,2.669567657e+01,4.106117549e+01,7.596035894e+01,9.294320162e+00,4.451669384e+01,7.311172641e+01,6.406902692e+01,2.664232552e+01,1.932228951e+01,2.486189458e+01,8.402578301e+01,6.268944760e+01,8.058501947e+01,8.334998040e+01,8.889245913e+00,1.079728253e+01,7.397144937e+01,4.150509255e+01,8.631511311e+01,9.605313448e+01,7.495575453e+00,9.869192131e+01,3.073674045e+01,3.755106262e+01,3.718954339e+01,6.792806607e+01,1.229342933e+01,5.785090702e+01,9.520390621e+01,3.910755627e+01,8.167895752e+01,2.830114874e+01,7.085640120e+01,9.197803513e+01,8.924843228e+01,4.566203880e+01,1.919699760e+01,3.531843386e+01,7.182310515e+01
2.266615466e+01,4.252012700e+01,2.069460562e+00,6.537127803e+01,1.706862668e+01,5.514278352e+01,1.594366232e+01,5.038057735e+01,3.666986144e+01,9.961152291e+01,7.703222103e+01,1.267675046e+01,9.418660383e+01,5.501149967e+01,1.871046129e+01,9.828038219e+01,6.878600191e+01,6.031147358e+01,8.656469193e+01,4.183638784e+01,6.362758064e+01,1.093383441e+01,7.497084351e+01,4.167388484e+01,4.500178691e+01,7.985463181e+00,9.350622233e+01,4.237509783e+01,2.710281230e+01,1.003678676e+00,3.487707969e+01,7.548851643e+01,4.605577726e+01,4.604033355e+01,2.517818330e+01,6.519490268e+01,8.657979461e+01,6.905741323e+01,3.438836908e+01,4.436527423e+01,3.874731187e+01,1.233345187e+01
7.334940480e+01,4.339650044e+01,8.725313031e+01,9.653419102e+00,7.069695784e+01,3.159096244e+01,2.061508373e+01,9.347061634e+01,9.806985556e+01,3.190994205e+01,9.835288850e+01,2.840604336e+01,7.374494249e+01,4.540339664e+01,8.339669350e+01,9.958260089e+01,6.508385092e+01,1.969363169e+00,1.629805441e+01,7.803143975e+01,3.190974148e+01,6.241068157e+01,2.055493650e+01,2.900025030e+01,8.667588426e+01,7.638020972e+01,1.676762206e+01,8.244984099e+01,8.625762631e+01,9.751913823e+01,7.465604492e+01,1.054255504e+00,8.769936599e+01,2.180660144e+01,1.315144425e+01,6.115540475e+01,5.858988574e+01,1.904263372e+01,1.589697022e+01,9.736806051e+01,7.250216193e+01,4.400048021e-01
8.889957594e+01,2.303653722e+01,5.161870856e+01,8.094972237e+01,8.366162844e+01,8.749948489e+01,1.508468953e+01,8.746834156e+01,3.665146591e+00,4.022043954e+01,2.715347809e+01,7.296885619e+01,5.448102638e+00,1.982342035e+01,3.728019285e+01,2.976858944e+01,2.134703687e+01,3.861460643e+01,2.390332223e+01,2.538532716e+00,1.708641503e+01,3.037992123e+01,6.608175209e+01,4.704918072e+01,7.437175767e+01,7.971641865e+01,5.617468339e+01,3.418510982e+01,1.468368128e+01,3.638376397e+01,4.467854169e+01,7.193020338e+01,3.216980661e+00,1.933405194e+01,5.020702131e+01,8.684299309e+01,9.219801410e+01,9.097259534e+00,3.382996830e+01,5.033408414e+01,8.877664106e+01,8.185359001e+01
4.156753962e+01,2.884676367e+01,7.643242316e+01,1.104938600e+01,1.653236188e+01,9.058575312e+01,6.265778925e+00,2.014820405e+01,9.424069385e+01,3.093723613e+01,5.117572055e+01,7.235088369e+01,5.879915080e+00,6.192824922e+01,8.881458108e+01,7.517667302e+01,5.206598886e+01,9.579067467e+01,7.107658324e+01,9.254821873e+01,5.556463023e+01,6.832340242e+01,7.657395266e+00,4.963058158e+01,8.943124796e+00,5.264977955e+01,1.743644282e+01,6.392005850e+00,9.316634865e+01,2.409426237e+01,8.017676972e+01,3.378035349e+01,5.447210089e+01,8.336574272e+01,5.762001600e+01,8.841539369e+01,9.299053328e+01,9.883943291e+01,8.155092823e+01,6.138869808e+01,8.759814885e+00,9.559734169e+01
6.082053692e+01,1.338002334e+01,1.053378550e+01,2.305676866e+01,7.791682674e+01,2.474231662e+01,3.350078583e+01,9.252333951e+01,7.589162288e+01,5.473531040e+01,3.977236281e+01,3.999862149e+01,2.223730962e+01,7.726171395e+01,5.895640934e+01,7.025766604e+00,8.085625245e+01,9.492694371e+01,7.278950562e+01,4.129786661e+01,1.297498570e-01,4.646530021e+01,7.367909381e+01,8.464359231e+01,3.206917190e+01,1.137993010e+01,2.115129525e+01,1.913128702e+01,8.170276309e+01,1.412088112e+01,4.449270081e+01,3.550936974e+01,1.467656261e+01,3.334034567e-01,7.234706288e+01,2.317509333e+01,2.320546672e+01,6.592528156e+01,6.835481406e+01,2.613849456e+00,3.686171976e+01,5.598407748e+01
2.987638480e+01,6.339266009e+01,1.095932262e+01,4.051772904e+01,6.234809880e+01,6.431943456e+01,7.672507688e+01,1.487789315e+01,5.302823585e+01,3.201635793e+01,9.166326869e+01,7.195455007e+01,6.899647061e+01,3.940456032e+01,8.229864277e+01,6.987515664e+01,5.631996706e+01,3.683775791e+01,7.154775544e+01,8.695253056e+01,5.268605915e+01,4.913104680e+01,7.531260410e+01,7.734985959e+00,3.065413991e+01,7.787783732e+01,7.809265569e+01,5.401652407e+00,1.509686591e+01,2.660893843e+01,3.456680828e+01,5.806352585e+01,9.834772251e+01,5.684237270e+01,5.497148141e+01,3.941402695e+01,1.476321325e+01,8.432380677e+01,1.925574054e+01,4.981340791e+01,6.334534183e+01,9.987707826e+01
8.824921218e+01,3.052119496e+01,9.988267857e+01,9.104478588e+01,1.468631095e+00,3.773204431e+01,6.645361222e+01,6.372163044e+01,6.230204831e+01,8.160011336e+01,5.200871654e+01,2.713360909e+01,9.291455245e+00,6.688823241e+00,4.774540796e+00,4.233843633e+01,8.103979906e+01,3.165451624e+01,4.975723713e+01,8.383441161e+01,8.761376950e+01,2.256880525e+01,2.948909374e-01,3.958002930e+01,9.347910014e+01,2.808554096e+01,6.847838159e+01,6.291261325e+01,8.613784242e+01,1.624485200e+01,8.593074822e+01,6.595502243e+01,7.707611548e+01,3.640509165e+01,6.077299565e+01,5.689363673e+01,8.785309661e+01,3.353212243e+01,4.323521135e+01,5.735892416e+01,4.931471507e+01,3.476052279e+01
7.728029618e+01,6.543179142e+01,9.408946182e+01,3.567369217e+01,9.146135380e+01,9.511781260e+00,7.493550438e+01,4.376105583e+01,2.518101220e+01,5.881024645e+01,8.573899559e+01,8.484089312e+01,5.292256044e+01,9.557625620e+01,3.385189356e+01,9.563789304e+01,7.193568558e+01,3.004771712e+01,6.830704101e+00,2.069663828e+00,5.440347577e+01,4.727740771e+01,4.768099217e+01,1.927186216e+01,2.945320999e+01,5.643665395e+00,8.983894857e+01,1.951191361e+00,3.390512088e+01,5.606442790e+00,4.527240486e+01,1.425504267e+01,5.419832786e+01,2.937750112e+01,9.761677975e+01,7.769767610e+01,7.202882113e+00,2.518849719e+01,7.411577146e+01,2.430503519e+01,5.957804918e+00,6.904319155e+01
5.388843825e+01,9.773849470e+01,5.082065145e+00,7.074649181e-01,3.015225693e+01,4.526561437e+01,1.665790913e+01,6.036098517e+01,6.077456636e+00,3.763820703e+01,5.018780657e+01,8.567258294e+01,2.363494102e+01,7.343351134e+01,8.054772451e+01,6.682762929e+01,4.169628143e+01,9.341879255e+01,5.811233257e+01,3.073834508e+01,2.476204558e+01,8.963223828e+00,6.435758016e+01,2.365958154e+01,7.356798244e+01,5.125756780e+01,8.894182669e+01,8.145256868e+01,2.940384454e+01,1.090499574e+01,9.151158013e+01,6.634721945e+01,5.622695289e+01,7.013208636e+01,1.229891924e+01,5.788403102e+01,8.533214661e+01,5.700724138e+01,6.122023807e+01,3.737128564e+01,6.181540174e+01,8.959112528e+00
6.301908507e+00,1.039211406e+01,4.290188346e+00,5.459100215e+01,4.546745248e+01,7.992106516e+01,4.588330290e-01,8.247821785e+01,2.823945337e+01,2.599980881e+01,1.346669154e+01,9.179418617e+01,9.054393142e+01,3.118327051e+01,7.635894936e+00,6.657237694e+01,4.926204682e+01,1.849106128e+01,9.705173046e+01,4.472409747e+01,4.543312697e+01,8.193851470e+01,4.561894474e+01,9.279645650e+01,3.722137677e+00,3.700874995e+01,4.801028686e+01,9.504755953e+01,5.745997362e+01,3.969412024e+01,2.515612859e+01,3.910964872e+01,4.733410350e+01,5.230994690e+01,5.436568263e+01,8.465211684e+01,5.930683915e+01,8.769782294e+01,7.467356120e+01,4.673772312e+01,7.588918187e+01,7.958531458e+01
2.145250648e+01,3.707942560e+01,4.138460679e+01,2.018470994e+01,7.729094231e+01,3.205755970e+00,7.474579264e+01,2.079169663e+01,7.300992979e+01,7.502249228e+01,5.741251822e+00,8.646587143e+01,6.491666668e+01,5.652528424e+00,5.780332249e+01,2.407236308e+01,9.471775235e+01,7.963292814e+01,4.190292673e+01,9.121441373e+00,8.252033148e+01,4.463879472e+01,8.253164881e+01,2.840836548e+01,9.351699410e+01,6.193486732e+01,4.475641020e+01,6.285820102e+01,1.454171078e+01,7.015097586e+00,9.171585040e+01,9.486542557e+01,9.716356533e+01,6.650654421e+00,2.589103943e+01,6.107991020e+01,3.828902564e+01,3.804799954e+01,5.296571392e+01,4.792209862e+01,5.788675318e+01,5.281848398e+00
1.188755639e+01,1.509220555e+01,4.468421359e+01,7.982200388e+01,6.821471911e+01,1.517077129e+01,6.633858310e+01,7.906464834e+01,5.269100422e+01,6.883536087e+01,5.030763581e+01,9.211556343e+01,8.050798034e+01,8.954836294e+01,1.863307911e+01,3.102131932e+01,9.132350520e+01,3.870411749e+01,5.410720553e-01,7.452017542e+01,3.670568561e+01,9.321998005e+01,6.128791549e+01,7.598745188e+01,8.127446069e+01,5.672421864e+01,6.530580717e+01,5.281070548e+01,3.726757071e+01,6.109508331e+01,6.557190800e+01,2.161213968e+01,3.594193033e+00,2.094934303e+01,9.457969053e+01,9.229078547e+01,8.382842570e+01,1.819185390e+00,2.914681348e+01,6.792675207e+01,5.081177252e+00,2.071691225e+01
5.963555464e+01,1.640284454e+01,2.385753261e+01,4.965689099e+01,5.458060174e+01,1.932628815e+01,4.708464275e+01,1.888433002e+00,1.625735757e+01,6.255345603e+01,4.886909446e+01,5.420162892e+01,7.612718858e+01,4.256566827e+01,4.257589707e+01,9.579211997e+01,5.622569159e+01,7.823564075e+01,3.035151359e+01,8.897324199e+01,1.677567666e+01,3.489397656e+01,6.346544803e+01,6.675195797e+01,1.605975508e+01,5.577674989e+01,6.153443133e+01,2.974261332e+01,3.525710541e+01,2.038110166e+01,9.927013394e+01,1.861637980e+01,8.937693943e+01,3.221794838e+01,1.245422571e+01,5.050762570e+01,4.643204672e+01,9.357884875e+01,1.402299604e-01,5.149748212e+01,4.140635514e+01,3.993242881e+01
6.112962099e+01,8.415328888e+01,2.523619445e+01,4.118923741e+01,9.816086954e+01,8.687264462e+01,1.831839341e+01,8.997951334e+01,1.404783297e+01,5.593233448e+01,2.470381392e+01,3.028159583e+01,9.111400312e+01,3.589830976e+01,2.595076427e+01,3.414493378e+01,9.545250315e+01,9.422532381e+01,7.193088199e+01,3.140308160e+01,2.570856416e+01,3.369449257e+01,1.764365505e+01,5.728278887e+01,9.450975258e+01,8.799695211e+01,9.046105359e+01,9.352667127e+01,5.122760255e+01,8.564202831e+01,5.978617114e+01,7.606352719e+01,1.122054000e+01,6.689878493e+01,5.003721314e+01,6.584380608e+01,5.190269218e+01,5.871987693e+01,8.247676500e+01,5.956813008e+01,5.937886762e+01,2.915059270e+01
2.175015569e+00,2.133022468e+01,5.209774723e+01,8.750259376e+01,1.816234245e+01,4.072962702e+01,9.523541901e+01,8.867333752e+01,8.796174767e+01,3.999355753e+01,6.212209957e+01,2.826879579e+01,1.983935590e+01,5.545753085e+01,3.694813158e+01,7.782001784e+01,7.990591484e+00,2.699804836e+01,4.097354609e+01,2.869089722e+01,1.809089648e+01,8.497850607e+01,2.193891078e+01,7.516052976e+00,7.309771534e+01,1.555881931e-01,1.879360478e+01,7.754609965e+01,2.102068737e+01,7.368276405e+00,2.950645221e+01,7.105035811e+01,2.760506866e+01,8.783335429e+01,1.675825111e+01,7.523649679e+01,5.556610693e-01,6.436562908e+01,3.224184556e+01,2.247429840e+01,6.775113089e+01,8.833111818e+00
