v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54
4.119641606e+01,7.166815965e+01,7.011384539e+01,7.647417263e+01,6.084007862e+01,1.313683840e+01,1.286990986e+01,9.881349783e+01,7.221282735e+01,6.074357230e+00,7.051349045e+01,6.472920357e+01,8.475888797e+01,5.189517952e+01,7.214758325e+01,1.491380711e+01,3.945380156e+01,2.039591847e+01,7.410019623e+01,3.178524770e+01,4.895559927e+01,2.628913089e+01,5.915047825e+01,1.431616473e+01,4.408836590e+01,5.614159402e+01,6.489670539e+01,2.643867402e+01,8.179956616e+01,2.079227516e+01,4.409503035e+01,1.073968045e+01,3.324737676e+01,5.732201575e+01,3.137801105e+01,9.879276064e+01,2.236039341e+01,6.451530486e+01,5.688751307e+01,2.656297036e+00,3.030830978e+01,3.243240651e+01,6.062547442e+01,6.971613190e+01,4.475235990e+01,2.579335893e+01,7.017689404e+01,6.525933398e+00,4.511675230e+01,9.355547225e+01,2.339120540e+01,8.323158120e+01,2.262095618e+01,2.121438141e+01
1.841294850e+00,7.298132551e+01,6.107554731e+01,7.187003677e+01,4.865381492e+01,9.616179505e+01,8.939828671e+01,4.035430609e+01,4.063388265e+01,5.973384258e+01,1.246069707e+01,7.742260953e+01,6.799717789e+01,2.748302713e+01,4.965009164e+01,5.910871773e+01,5.372069332e+01,7.435826628e+01,9.681328570e+01,3.779505605e+01,5.330425969e+01,1.160279541e+01,2.364613692e+01,9.929412574e+00,3.148860429e+01,7.788182940e+01,2.486295703e+01,9.334201741e+01,7.414438340e+01,3.405480231e+01,4.914481897e+01,8.738850663e+00,3.200479055e+01,1.522452569e+01,7.522785855e+01,4.563023688e+01,8.277569672e+01,9.157541351e+01,5.157915898e+01,4.455507688e+01,9.661927808e+00,2.311175177e+00,1.830412595e+01,3.838203936e+01,1.449943003e+01,9.930187610e+01,8.205091378e+01,2.641891690e+01,4.924493921e+01,8.955081932e+01,1.256832094e+01,6.848108948e+01,9.155188002e+01,2.613253403e+01
8.011510938e+01,5.810440741e+01,9.362071364e+01,5.383822550e+01,6.703000428e+01,8.646171672e+01,6.667283348e+01,9.331719720e+01,1.412820053e+01,3.002165853e+01,3.149496579e+01,7.937793593e+01,5.393010957e+01,5.068240071e+01,2.727930859e+01,2.649306590e+01,4.573218095e+00,1.493185517e+01,8.319535168e+01,7.942433939e+01,8.293753001e+01,9.513733397e+01,3.928903059e+01,3.215926794e+00,9.281663152e+01,9.943751002e+01,2.745729257e+01,8.247398863e+01,5.242018922e+01,5.453481527e+01,1.226698415e+01,7.423160067e+01,4.169631679e+01,4.802000381e+01,2.915841741e+01,7.243701107e+01,3.949172199e+01,8.312830268e+01,8.110306301e+01,7.847518525e+01,4.654225027e+01,9.424089319e+01,7.672522301e+01,5.020523733e+01,9.712705785e+01,4.944792217e+01,1.039880863e+01,1.781104262e+01,4.393782218e+01,4.766003713e+01,4.203756685e+01,4.112315049e+01,5.571629866e+01,1.658553904e+01
2.251518755e+01,4.722118910e+01,8.293224760e+01,9.555337807e+01,4.266811737e+01,3.025698970e+01,2.539722236e+01,2.719299675e+01,1.359427209e+01,1.252179327e+01,1.096198347e+01,3.289565611e+01,7.852376747e+01,5.671524428e+01,3.081689643e+01,7.502140397e+01,4.775482925e+01,6.916497959e+01,3.170495558e+01,2.491555213e+01,8.921650701e+01,9.202812248e+00,1.090867083e+01,6.975308688e+01,4.091025279e-01,8.660446864e+01,9.353948930e+01,1.757510754e+01,1.808481624e+01,4.387980331e+01,1.300621839e+01,5.429501677e+01,8.158112734e+01,8.617803906e+01,3.092827157e+01,5.668146766e+01,9.951037886e+01,1.943178607e+01,1.532705110e+00,9.128425862e+01,8.318270323e+01,9.240090202e+01,2.179097393e+01,5.677223836e+01,5.154724437e+01,8.893207425e+01,1.354793857e+01,5.019806654e+01,3.561476862e+01,8.345558395e+00,6.241705509e+01,7.493846928e+01,1.429947298e+01,6.377924569e+01
3.704408368e+01,6.072433055e+01,8.994041088e+01,8.350047961e+01,5.582050086e+01,9.711151935e+00,7.266424260e+01,6.977234509e+01,2.983548843e+00,9.419618974e+01,6.332870520e-01,7.977300097e+01,2.580113317e+01,7.784173648e+01,5.863849520e+01,3.914148133e+01,3.659035789e+01,4.036295771e+01,2.542984224e+01,8.775606873e+01,6.897731758e+01,9.546733001e+01,2.318311400e+01,7.009616344e-01,9.494799452e+01,9.236495744e+01,9.582371338e+01,4.425483522e+01,7.865189639e+01,8.528960572e+01,6.908749110e+01,9.084333156e+01,2.260827217e+01,5.937732130e+01,7.253264728e+01,1.631613706e+01,2.885605577e+01,1.006941770e+01,6.201493719e+01,4.993813245e+01,6.494383937e+01,3.902724165e+01,2.355344234e+01,3.627663697e+00,6.725188021e+01,5.730421682e+01,2.553751937e+01,1.259707042e+01,5.031217067e+01,2.573151590e+01,3.396473595e+01,2.723552789e+01,4.334577493e+01,8.183008317e+00
6.832846297e+01,1.101322978e+01,3.468888240e+01,9.685483869e+01,1.697944454e-01,6.578809010e+01,6.698277855e+01,1.514294640e+01,3.318397670e+01,5.755395735e+01,4.496071361e+01,3.895868540e+01,3.072134069e+01,5.559841883e+01,8.630751227e+01,9.442912190e+01,4.147536379e+01,3.528499176e+01,9.223643237e+01,1.271204940e+01,9.253774752e+01,6.871406037e+01,2.698241476e+01,4.446997897e+01,8.847801290e+01,8.274802509e+01,2.892893875e+01,8.932740867e+01,5.861098069e+01,6.844555395e+01,2.469602716e+01,9.841095650e+01,3.723374920e+01,7.432726221e+01,7.680264798e+01,6.791968215e+01,4.482008067e+01,7.719864930e+01,9.166767378e+01,3.804487105e+01,7.792821152e+01,5.296925610e+01,5.377605628e+01,8.656690509e+01,6.341295579e+01,7.051411688e+01,7.355867413e+01,1.751417148e+00,6.012281038e+01,5.613427631e+01,9.955414950e+01,5.469011791e+01,8.329706165e+01,8.776728216e+01
6.626609568e+01,3.028897836e+01,5.479672962e+01,5.587842470e+01,4.592318026e+01,5.861193533e+01,9.039553011e+01,1.322153763e+01,3.646226154e+01,9.228180266e+01,4.295322615e+01,3.945343734e+01,8.209580557e+01,2.883216148e+01,9.958335482e+01,8.470638586e+01,3.228078811e+01,6.179708774e+01,2.861295394e+01,4.802038186e+01,6.697196256e+01,6.709631764e+01,3.311798454e+01,2.262878696e+01,5.348569730e+00,7.593116819e+01,1.945376733e+01,9.222090380e+01,5.757992274e+01,5.771876399e+01,6.289380124e+01,1.335635879e+01,2.760943174e+01,2.515340414e+00,6.083719287e+01,1.531788497e+01,3.199915021e+00,7.463076457e+01,7.233066532e+01,3.843438299e+01,3.388479442e+01,3.037878952e+01,5.845206560e+01,9.206512270e+01,9.619955626e+01,8.905941205e+01,8.447100617e+01,3.625391594e+01,9.610525120e+01,2.144209103e+01,7.942986624e+01,9.721310704e+01,2.138808675e+01,6.789206778e+01
5.441647845e+01,3.991051832e-01,6.066500958e+01,7.898208589e+01,1.211580750e+01,1.400027246e+01,5.065400178e+00,7.001900045e+01,9.257668653e+01,8.000757165e+01,6.825922490e+01,3.134641950e+01,5.887529187e+01,9.170024747e+01,4.681622213e+01,8.697093270e+01,2.019429405e+01,3.081190877e+01,4.883350440e+01,3.874068460e+01,8.690961941e+01,9.317789651e+01,3.496423551e+01,4.132399709e+01,3.101518127e+01,1.931264432e+01,4.958136244e+01,1.310407419e+01,3.991954958e+01,6.973056304e+01,9.852885767e+01,7.378876265e+00,4.746896381e+01,2.297603460e+01,8.873191459e+01,5.814527442e+01,4.585206278e+01,7.990513464e+01,6.979908149e+01,5.442714657e+01,5.399511642e+01,3.871442199e+01,7.161548896e+01,9.334555334e+01,3.079214677e+01,4.747890371e+01,6.897493635e+00,7.313144390e+01,5.511241996e+01,4.199440784e+01,1.861345233e+01,4.900398962e+00,7.139644460e+01,8.966034331e+00
5.804706468e+01,1.973358970e+01,5.266757375e+01,7.996100608e+01,3.253546182e+01,3.816419554e+01,1.599818004e+01,9.771819889e+01,4.644952513e+01,2.195809737e+01,5.334525065e+01,1.825485270e+01,1.960146633e+01,3.690334918e+01,2.310297521e+00,8.553161389e+01,6.473704938e+01,3.563697990e+01,1.637782043e+01,7.088408135e+01,6.762292810e+01,4.277522956e+01,8.317969213e+01,5.979204251e+01,8.653423414e+01,3.900962736e+01,3.308158460e+01,8.090021309e+01,4.226184097e+01,9.367244405e+01,7.900291409e+01,1.949138020e+01,1.508699637e+01,7.965984802e+01,2.119302518e+00,2.999336136e+00,7.898021553e+01,3.038719712e+01,1.730974690e+01,4.801780496e+01,6.803835405e+01,9.874721268e+01,4.157644168e+01,9.144937870e+01,3.994518800e+01,5.824355900e+01,7.781661671e+01,4.762823680e+01,3.313086863e+01,9.962663980e+01,3.505782373e+01,7.276598520e+01,8.627614860e+00,8.183509318e+01
1.207558784e+01,6.452469549e-01,4.868344547e+01,1.008045602e+01,2.571118130e+01,1.465877261e+01,4.356149770e+01,3.033817914e+01,3.707719181e+01,1.021157655e+01,4.897520733e+01,1.335744256e+00,3.360153865e+01,7.833233224e+01,7.835739366e+01,5.434261542e+01,4.410720563e+01,8.744234077e+01,8.913383184e+00,1.715337894e+00,7.819280988e+01,4.349450382e+01,3.545907148e+01,8.635725428e+01,6.681149932e+01,9.806453531e+01,7.825131927e+01,8.137890338e+01,7.634386700e+01,1.694029451e+01,8.890628275e+01,5.357454451e+01,3.750356405e+01,7.826925862e+01,3.844020989e+01,7.005634615e+01,7.781139997e+01,4.533297828e+01,6.288948108e+01,2.111112438e+01,6.350925900e+01,7.784915112e+01,3.753145757e+01,3.670024100e+01,5.781469905e+01,4.883388417e+01,1.016987615e+01,8.607785447e+01,5.443714346e+01,8.128015351e+01,3.431229059e+01,3.346478333e+01,1.233234492e+01,7.512777077e+01
4.605281676e+01,2.416300265e+01,4.462387067e+01,5.044269424e+01,4.679163275e+01,8.494951209e+00,4.891330532e+00,8.274794658e+01,7.651146270e+01,1.877485970e+01,9.747757560e+01,9.250645675e+01,8.013289357e+01,9.008595510e+01,2.643606668e+01,5.329968871e+01,5.035130961e+01,4.494358544e+00,9.404278117e+01,8.561907435e+01,6.580550225e+01,8.098346015e+01,5.950316719e+00,1.261896658e+01,6.046385596e+00,7.433765972e+01,5.262812528e+01,7.187074901e+01,2.435848105e+00,5.506934113e+01,1.008530788e+01,5.846052092e+01,1.281222294e+01,3.017565835e+01,7.937032466e+01,7.957580096e+01,9.701984087e+01,3.130178638e+01,8.646292944e+01,1.131593293e+01,2.121805663e+01,3.690406633e+01,9.588406662e+01,9.860364780e-01,8.907162973e+01,2.482015228e+01,3.775144556e+00,5.519280308e+00,5.754483232e+01,1.117011319e+01,7.447628754e+01,6.357966518e+01,6.362611144e+01,1.420069032e+01
3.061956491e+01,2.703329870e+01,2.284322559e+01,3.213889252e+01,7.261688724e+01,8.174669925e+00,6.095022647e+01,3.299650992e+00,7.197012554e+00,8.692670067e+01,2.768777062e+01,2.561190015e+01,7.209091703e+01,2.595513234e+01,3.033479983e+01,2.306054197e+01,2.865921057e+01,2.102662635e+01,8.154716241e+01,2.938858576e+01,9.475148009e+01,6.589224788e+01,1.476491865e+01,3.252285745e+01,9.023397500e+01,6.659015478e+01,9.891233595e+01,1.724453560e+00,5.398004192e+00,1.592050855e+01,7.946395117e+01,3.593262506e+01,9.140239799e+01,3.186574880e+01,1.304850381e+01,2.585239482e+01,5.571954823e+00,8.383794776e+01,2.594539200e+01,5.176181982e+01,8.108050579e+01,1.383408498e+01,7.197841892e+01,8.750517080e+01,1.343501642e+01,9.661617842e+00,3.387821909e+01,4.769407740e+00,8.176052980e+01,9.279305172e+01,2.101107740e+01,2.467177839e+01,2.077664090e+01,3.194014643e-01
2.397748466e+01,6.999190502e+00,4.636126118e+00,3.952853098e+00,1.870066193e+01,1.111553344e+01,5.578375496e+01,5.970948674e+00,8.274363723e+01,6.625673183e+01,4.765458301e+01,7.710574010e+01,9.382853505e+00,9.057707422e+01,3.844117586e+00,6.332038948e+01,9.847910351e+01,6.025903727e+01,5.676184997e+01,6.015829371e+01,6.021923941e+01,7.238768829e+01,7.978207246e+01,2.639047903e+01,7.945666630e+01,2.252339801e+01,1.063473477e+01,5.940394277e+01,8.669435901e+01,1.642837304e+01,2.301638853e+01,4.100852696e+01,5.040607545e+01,1.240097666e+01,1.511620770e+01,4.345409996e+01,6.030264681e+00,6.113366539e+01,6.776853551e+01,9.788853329e+01,6.443859354e+01,7.954260765e+01,7.335723708e+01,7.348419366e+01,4.295032073e+00,5.074947856e+01,6.226831107e+01,4.971597060e+01,8.744258047e+01,9.797883731e+01,8.972631093e+01,7.255331337e+01,2.757707273e+01,5.633880914e+01
5.375028945e+01,5.702030665e+01,9.429410621e+01,9.708661829e+01,8.341605728e+01,9.062140244e+01,6.241268719e+01,9.647983449e+01,2.233904506e+01,6.727237894e+01,7.190200798e+01,5.426369966e+01,1.407696307e+01,5.371739033e+00,3.615231784e+00,3.742883814e+01,7.784009722e+01,4.939287226e+01,1.867504978e+01,8.804373978e+01,6.481037803e+01,4.922688569e+01,5.346294251e+01,3.837263883e+01,6.298935917e+01,5.605187268e+01,9.281994292e+01,3.730790256e+01,7.492765693e+01,5.763375726e+01,4.014952708e+01,6.782889920e+01,3.341444764e+01,8.056091092e+01,1.186950316e+01,3.730238375e+01,3.768923672e+01,4.172147441e+01,4.964363257e+01,5.012934370e+01,4.548359516e+00,6.696135548e+01,2.706481880e+01,1.887460298e+01,9.806694276e+01,6.253034408e+00,2.382988922e+00,4.539708476e+01,3.327525333e+01,7.350675287e+01,5.077330313e+01,5.559730787e+01,1.290960134e+00,8.080632822e+01
8.058331177e+01,1.188448316e+01,6.825515088e+01,4.499953527e+01,9.162190443e+01,2.968220077e+01,2.704655079e+01,5.210722140e+01,8.329199539e+01,2.147116735e+01,8.673874983e+01,4.366003332e+01,3.652380951e+01,7.199297294e+01,5.974797893e+01,8.831996703e+01,2.642870767e+01,8.581278106e+01,4.723839556e+01,5.604208503e+01,6.102599775e+01,5.882583829e+01,8.425567481e+01,7.655370869e+00,3.988787370e+01,7.488175007e+01,6.310198082e+01,4.077900244e+01,4.174385479e+01,3.101580100e+00,7.258529904e+01,1.175341137e+00,7.851874569e+01,9.953012738e+01,8.265998337e+01,8.553896907e+01,3.108803098e+01,2.173473560e+01,5.188439227e+01,4.708691454e+01,9.145543899e+01,1.149623440e+01,2.260644933e+01,1.764437548e+00,8.150274805e+01,1.995309315e+01,9.140657264e+01,3.392894083e+01,8.743806825e+00,4.220754403e+01,8.892710071e+01,3.093473285e+01,1.899608616e+01,1.110229174e+01
4.344014227e+01,2.054276511e+01,4.269160764e+01,4.159504245e+01,5.171031287e-01,9.464320885e+00,1.503302085e+00,1.743359347e+01,6.120739603e+01,6.923402943e+01,4.927073768e+01,6.276130051e+01,2.138291093e+01,6.254971227e+01,2.816822651e+01,9.390601809e+01,3.091678111e+01,8.014340859e+01,7.429312647e+01,9.352593413e+01,9.631096188e+01,7.156036993e+01,9.953627976e+01,4.779925374e+01,2.259962582e+01,7.415070359e+01,3.406724701e+01,5.551618437e+01,3.818468192e+01,3.179991117e+01,4.619978854e+01,9.010797477e+01,7.243891750e+01,3.154102616e+01,3.489088463e+01,8.126818603e+01,6.218300415e+01,7.521203562e+00,4.824756117e+01,2.444565469e+01,1.083195672e+01,2.869895553e+01,3.746577618e+01,4.781394893e+01,9.466894858e+01,5.304381269e+01,3.343415424e+01,2.927544593e+01,1.835696363e+01,6.506732607e+01,7.056261535e+01,6.899120300e+01,6.790217725e+01,2.969397197e+00
8.319292571e+01,1.885655118e+01,2.871207591e+01,5.390270896e+01,3.522195401e+01,8.081728175e+01,8.342091591e+01,6.603918643e+01,9.800427446e+01,6.133223989e+01,7.232920496e+01,9.891438437e+01,4.753293520e+00,9.538270970e+01,3.638925116e+01,9.460715852e+01,9.250743746e+01,1.846183176e+01,9.352080039e+01,3.458307563e+01,9.131512948e+01,6.782448552e+01,4.850654629e+01,1.743851081e+01,6.486635811e+01,8.261844805e+01,8.788167963e+01,2.359248584e+01,5.198373689e+00,9.090463993e+01,8.809428147e+00,8.737514510e+01,9.169744125e+01,1.140568662e+01,3.455387387e+01,8.012625433e+01,2.606120790e+01,5.466768508e+01,8.889958363e+01,7.563530339e+01,6.610560103e+01,5.423946742e+01,5.563919464e+01,1.902712991e+01,1.439085936e+01,8.711905096e+01,7.529432509e+01,4.352893551e+01,3.530700023e+01,1.940885098e+01,1.346885502e+01,9.051738418e+01,9.845241756e+01,2.157781760e+01
7.162482784e+01,9.591785598e+00,5.867620074e+01,2.713468709e+01,2.122633713e+01,1.026211842e+01,8.502813136e+01,9.736343653e+01,1.409890179e+01,5.888523879e+01,4.573692087e+01,9.749163322e+01,1.430390822e+01,3.026050677e+00,3.768172448e+01,2.232862312e-01,1.311833606e+01,7.321617766e+01,1.305517351e+01,6.339578755e+01,4.510140288e+01,6.124329881e+01,9.240704839e+01,6.439687310e+01,3.366640872e+00,6.229666709e+01,3.946814367e+01,3.217203461e+00,1.859360432e+01,7.137756825e+01,2.768796296e+01,7.481583001e+01,9.841297030e+01,7.195997652e+01,9.039121893e+01,4.237155142e+01,3.776455959e+01,5.986665012e+01,9.602236444e+01,3.680066249e+01,9.670975188e+01,8.339171967e+01,4.231746976e+01,4.337719260e+01,5.482249595e+01,3.847129067e+01,4.930027609e+01,3.307965457e+01,1.597267150e+01,2.580967156e+01,5.839053764e+01,7.636016465e+01,7.946914044e+01,1.780332608e+01
4.004758783e+01,3.478380289e+01,5.534120564e+01,3.365138448e+00,4.251073966e+01,5.361210735e+00,4.582479789e+01,5.084757691e+01,9.779412165e+01,6.973129540e+01,7.911011788e+01,5.464237096e+01,1.677028470e+01,7.344982369e+01,3.920918871e+01,1.913475551e+01,5.340446070e+01,8.346933810e+01,1.198149483e+00,3.329212560e+01,2.416487047e+01,8.361207594e+00,5.972451905e+01,3.843258565e+01,8.188469984e+01,2.802782820e+01,1.655832694e+01,5.173394308e+00,5.214047455e+01,2.601753889e+01,1.080064779e+01,8.937802744e+01,2.798184602e+01,7.346384616e+01,9.849158602e+01,2.392802639e+00,9.252779030e+00,3.102655016e+00,5.568190725e+01,3.379213229e+01,4.048388688e+01,6.456404307e+00,5.747268212e+01,3.803297969e+01,3.093230341e+01,1.187618869e+01,7.344197622e+01,5.109653242e+01,5.412905486e+01,9.053596876e+01,3.689056509e+01,4.298285531e+01,1.374554398e+00,8.097716383e+01
3.220859049e+01,4.318694478e+01,9.325388614e+01,1.484817719e+01,1.808717594e+01,4.886918877e+01,9.715565575e+01,5.155532250e+01,3.711054419e+01,8.421522167e+01,9.975899633e+01,1.590156750e+01,3.730769376e+01,8.859686998e+01,4.154705820e+01,1.358256289e+01,7.812574803e+01,1.321192232e+01,5.708969870e+01,1.184146491e+01,6.251333739e+01,8.316103945e+01,6.564927974e+00,6.779885629e+01,3.181836292e+01,4.598995875e+01,2.268824128e+01,8.791298675e+01,5.852536268e+01,4.288107115e+01,4.586629894e+01,2.933011346e+01,1.826085736e+01,9.458273436e+01,6.225651834e+01,6.484287197e+01,6.237126531e+01,1.022322066e+01,5.816265546e+01,7.790336361e+01,6.789995855e+01,4.673309699e+01,7.120825582e+00,9.481046187e+00,5.168716153e+00,6.125423203e+01,9.304581888e+01,4.957052225e+01,1.502094151e+01,7.288547917e+01,3.911638971e+01,3.011838801e+01,2.815002234e+01,6.318271195e+00
7.090483376e+01,3.204715248e+00,6.784842739e+01,6.524795556e+01,8.536547228e+01,5.160542314e+01,1.233367507e+00,1.130781176e+01,3.130756632e+01,5.786268847e+01,9.221547316e+01,9.913529024e+01,5.574683043e+01,7.211023220e+01,9.592041695e+01,7.538893580e+01,2.027534278e+01,3.426058129e+01,5.145886691e+00,9.843057660e+01,4.550721716e+01,8.975722485e+01,6.619272885e+01,9.606713287e+01,9.469848219e+01,7.196387455e+01,9.511977129e+01,1.656846762e+01,7.075229913e+01,6.171638088e+01,5.551896646e+01,8.142893834e+01,1.723143210e+01,2.197778738e+01,9.070122817e+01,6.200202702e+00,3.587488023e+01,4.061061434e+01,9.108313063e+01,3.294536909e+00,1.685934261e+01,1.194819509e+01,1.120974145e+01,5.052695704e+01,8.114741679e+01,2.361319230e+01,6.688132555e+01,6.764068858e+01,3.181892002e+01,7.563522618e+01,4.291914769e+01,7.580183544e+01,9.001215939e+01,1.120538124e+01
3.538190172e+01,6.706392872e+01,6.444808237e+01,3.109010945e+01,7.778417602e+01,1.835323007e+01,1.681637178e+01,2.759973098e+01,3.894417335e+01,8.082289079e+01,9.673613853e+01,8.037799388e+01,6.332835054e+01,2.644431508e+01,1.444301004e+01,1.255997746e+01,1.321770584e+01,3.774234814e+01,8.333506219e+01,7.360411464e+01,9.848352878e+01,4.884981517e+01,7.568405902e+01,3.026693258e+01,9.058400193e+01,2.051339188e+01,4.974849904e+01,8.164976822e+01,6.287499699e+01,2.461500468e+01,1.539193331e+01,8.740492755e+01,4.914729372e+01,4.303809959e+01,6.870815538e+01,9.026012570e+01,9.246384588e+01,2.910341581e+01,7.631062278e+01,5.652413205e+01,6.537171785e+01,9.788245592e+01,8.449333372e+01,3.734485126e+01,5.290001534e+01,7.340902946e+01,9.812090952e+01,2.617134229e+01,9.458118689e+01,6.056233090e+01,6.818684921e+01,2.985934664e+01,2.246619197e+01,4.551984577e+01
2.554152944e+01,7.969082198e+00,4.504412305e+01,4.996040625e+01,4.198079117e+00,8.317335599e+01,5.600752467e+00,1.317774896e+01,6.081341324e+01,7.255204029e+01,6.590688612e+01,7.290494718e+00,8.052091353e+01,4.797508868e+00,2.966449483e+01,8.047202229e+01,7.043136084e+01,2.962333604e+00,4.031567565e+01,6.600412784e+01,4.863293535e+01,1.257964974e+01,1.997163927e+01,5.810840550e+01,2.400485441e+01,4.587076043e+01,3.720656102e+01,9.432662880e+00,2.510452154e+01,1.236802550e+01,9.647113993e+01,2.012941086e+01,7.370170455e+01,6.204795793e+01,8.564295844e+01,7.805926094e+01,5.984819737e+01,9.645641098e+01,6.477741211e+01,4.681831341e+00,6.947732725e+01,1.567168300e+01,6.174632599e+01,9.376381768e+01,6.810855246e+01,7.238768983e+01,2.824087192e+01,5.314382355e+01,3.144085183e+01,9.520513121e+01,5.045048351e+01,2.204854132e+01,5.095226835e+01,8.497892953e+01
3.721314364e+01,7.980335158e+01,7.399549766e+01,4.055480456e+01,8.259807134e+01,4.383086577e+01,8.123269087e+00,5.537930098e+01,6.305482698e+01,6.619772836e+01,9.710170718e+01,8.592947060e+00,8.404171303e+01,6.206740808e+01,1.407261188e+01,8.246656560e+00,2.883067330e+00,3.833876898e+01,5.546655017e+01,7.784736050e+01,3.058634804e+01,2.448942270e+00,3.664960569e+01,7.627951092e+01,3.906177471e+01,5.328122564e+01,1.556540261e+01,4.524692494e+01,4.767562863e+01,7.756882541e+01,2.395947031e+01,3.187000667e+01,3.860897093e+01,8.465457341e+01,8.816145509e+01,2.506648090e+01,9.047327541e+01,8.868680342e+01,6.322674506e+01,3.224611424e+01,7.199521588e+01,9.204226703e+01,5.049946315e+01,8.277813368e+01,2.444889555e+00,1.848963197e+01,1.008212633e+01,4.472233919e+01,8.926751784e+01,3.375818920e+01,8.254347574e+01,3.272615827e+01,6.449102010e+01,7.132233821e+01
3.762755964e+01,3.651002122e+01,7.773992566e+01,8.569193382e+01,7.428341227e+01,5.670560060e+01,3.412079679e+01,6.993114180e+01,6.913659406e+01,1.032832758e+01,2.183340875e+01,8.346671352e+01,2.643536512e+01,3.968947378e+01,9.663318450e+01,2.216778706e+01,4.682799034e+01,1.616582881e+00,1.277023082e+00,1.479209953e+01,5.135277439e+01,6.339507082e+00,3.650057396e+01,4.234153609e+01,2.138202358e+01,9.158826965e+01,4.289497936e+01,3.819134246e+01,7.772909182e+01,9.148573101e+00,9.350064411e+01,4.618736878e+01,5.404124029e+01,4.694341399e+01,1.670308966e+01,4.051271352e+01,8.339558610e+01,4.800798838e+01,4.141551046e+01,1.141583408e+01,8.383899838e+01,8.551393865e+01,4.554680940e+01,3.876735179e+01,4.390365610e+01,4.723784767e+01,5.342948109e+01,3.612491353e+01,4.138205152e+00,7.784572202e+00,6.751517252e+01,9.858757938e+01,2.505315961e+01,3.059160736e+01
