v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74
1.570246034e+01,6.809398137e+01,6.077360426e+01,5.981596044e+01,3.536713233e+01,2.804479183e+01,2.457905923e+01,8.060594472e+01,9.820405051e+01,7.712474308e+01,9.095418945e+01,2.479598727e+01,5.813553969e+01,2.002349101e+01,8.680156703e+01,1.438222824e+01,5.938079604e+01,5.209790972e+01,3.184993580e+01,3.916724237e+01,9.706850985e+01,6.031196393e-01,5.797697602e+01,7.579298329e+01,7.447032945e+01,3.997421323e+01,5.926547155e+01,1.040558782e+00,5.212647088e+01,1.080537281e+01,6.140920209e+00,1.627817453e+01,6.341442373e+00,9.461757957e+01,9.972541670e+01,8.594079662e+01,7.421343079e+01,3.586610640e+01,9.032303228e+01,3.908864131e+00,9.795614876e+00,8.025966024e+01,6.296838172e+01,9.261184280e+01,2.315535061e+01,3.966016484e+01,7.487832965e+01,6.758395676e+01,4.466364057e+01,1.090129768e+01,3.384290304e+01,8.681083700e+01,2.911018603e+01,6.289026616e+01,3.709425808e+00,6.544504865e+01,3.272734703e+01,6.994201241e+01,7.871410608e+01,8.564132567e+01,8.891635764e+01,6.801220569e+01,1.232615116e+01,6.990721425e+01,2.086103339e+01,9.579185739e+01,3.537609605e+01,4.649342707e+01,2.141930503e+01,7.450033784e+01,6.778083144e+01,6.730196129e+01,3.635756783e+01,2.373390893e+01
3.995289462e+01,9.140350223e+01,2.423090666e+01,3.507273966e+01,4.832320941e+01,3.205800464e+01,1.350259673e+00,2.031150833e+01,2.449965049e+01,1.228155819e+01,2.647260663e+01,9.893182935e+01,2.965162073e+00,7.429579316e+01,2.030522977e+01,7.374509581e+01,9.938054987e+01,1.094723647e+00,3.594336244e+01,5.739723070e+01,3.749016962e+01,1.435320778e+01,5.528698853e+01,5.732277386e+01,4.708140492e+00,6.929953035e+01,9.672869958e+01,5.118828930e+01,8.875549027e+01,8.843272129e+01,9.821722054e+01,9.905846182e+01,1.199975178e+01,6.633930555e+01,7.924269762e+01,2.119874104e+01,9.151860047e+01,8.895114173e+01,1.056487109e+01,5.471974596e+01,7.322020584e+01,4.555241456e+01,8.340472305e+01,9.081740135e+01,2.569805835e+01,4.235968798e+01,2.163148102e+01,9.143095480e+01,2.086764956e+01,7.233957669e+01,6.199100947e+00,8.250246811e+01,8.426476467e+01,2.917622042e+01,7.248555080e+01,8.391525800e+01,1.945604739e+00,8.736816106e+01,9.343933876e+01,2.036285723e+01,7.936658030e+01,3.879136263e+01,6.276924056e+01,6.654842375e+01,8.473690647e+01,3.346504011e+01,5.354539481e+01,3.343622532e+01,9.008497522e+01,9.881951327e+01,1.772445601e+01,6.424603067e+01,7.718471183e+01,4.107084106e+00
6.498867368e+01,2.690619663e+01,4.699285518e+01,3.998134204e+01,9.972125073e+01,9.752665466e+01,3.587123976e+01,6.843312122e+01,8.123555290e+01,7.640648265e+01,9.268618295e+01,6.721584998e+01,1.374785227e+00,6.805312974e+01,8.253140453e+01,4.135579338e+01,4.297287250e+01,6.614906260e+01,4.210058355e+01,8.374095275e+01,5.739640529e+01,3.563085635e+00,3.624832668e+01,2.940708655e+01,5.621669918e+01,3.955075123e+00,2.055557592e+01,2.848304508e+01,1.585987451e+01,6.481755484e+01,6.532781479e+01,1.099482790e+01,7.604842291e+01,8.732226388e+00,5.452749995e+01,8.389061418e+01,7.047310142e+01,7.353877837e+01,8.023541941e+01,5.377525217e+01,7.056923497e+01,8.195542217e+00,8.503020403e+01,8.668333384e+01,8.290994462e+01,2.017253083e+01,1.471940552e+01,2.434960148e+01,4.410617868e+01,6.919419952e+01,9.078768570e+01,1.703004579e+01,4.296532608e+01,4.034453252e+01,7.051194816e+01,2.379903407e+01,7.766294396e+01,2.304398262e+01,9.040796315e+01,3.785138633e+00,8.432322848e-01,3.655688929e+01,2.007347797e+01,9.025817079e+01,8.910779317e+01,1.918211374e+01,4.134811919e+01,5.223478713e+01,7.709266701e+00,1.679169679e+01,1.536129295e+01,8.678903169e+00,3.277845004e+01,9.572268877e+01
6.687210547e+01,7.695947643e+01,9.913636024e+01,3.431184978e+01,4.726409315e+01,9.572785152e+01,9.221706364e+01,3.639349603e+01,1.496860667e+00,2.784627881e+01,2.770001724e+01,4.162927562e+01,2.424572804e+01,8.968040557e+00,5.503002217e+01,4.564998304e+01,2.944692528e+01,5.215030577e+01,2.139891110e+00,9.604948695e+01,1.922223566e+01,4.523506165e+01,1.281212933e+01,3.290619856e+01,2.146485574e+01,1.552226021e+01,7.649660512e+01,8.576237493e+01,8.619847617e+01,7.277972308e+01,9.668710946e+00,7.360748040e+01,7.814990717e+01,9.123578593e+01,5.148931489e+01,7.155622439e+01,1.106209747e+01,1.117052491e+01,4.897750956e+01,5.798650750e+01,3.893232409e+01,6.120408896e+01,5.491827305e+01,8.125584644e+01,9.776839457e+01,5.780624419e+01,4.765340099e+01,1.411518992e+01,3.165123030e+01,6.450238460e+01,9.973249078e+01,5.643226935e+01,5.794082598e+01,4.356674132e+01,9.288033156e+01,7.818012494e+01,4.604176869e+01,6.052015747e+01,2.209911793e+01,3.056394942e+01,5.755337195e+01,5.293501943e+01,5.745096632e+01,2.925772674e+01,1.445792792e+01,6.505527857e+01,7.637245087e+01,6.977472767e+01,6.208221509e+01,4.989779898e+01,1.105334878e+01,6.801905075e+01,3.504936681e+01,4.951390479e+01
8.014106949e+01,5.842751489e+01,2.368352110e+01,9.456200065e+01,6.419225906e+01,7.705163882e+01,2.945168534e+01,9.048575672e+01,9.366168943e+01,5.919558681e+01,6.152202872e+01,8.934124364e+01,6.541971751e+01,8.549049205e+01,4.369917719e+01,3.292333099e+01,1.858630648e+01,8.526982097e+01,2.406064666e+01,5.508577949e+01,6.893681532e+01,2.741502141e+01,6.329411990e+01,4.805451809e+01,3.745666244e+01,5.864350267e+01,7.863264014e+01,6.663547687e+01,4.063486027e+01,4.354027597e+01,7.154489234e+01,5.972207254e+01,2.920165737e+00,8.536789300e+01,5.035282134e+01,9.621554215e+01,6.927913355e+01,8.657128350e+00,3.158785766e+01,2.426523125e+01,4.715382973e+01,4.808205794e+01,8.219546003e+01,8.351461074e+01,4.059889453e+01,3.851162950e+01,1.785767558e+01,3.811342884e+01,6.470256815e+01,5.975686999e+01,2.282339366e+01,8.118255008e+01,1.555779895e+01,9.743738179e+01,4.935198234e+01,1.339061643e+00,2.121923407e+01,3.648271520e+01,3.175542206e+01,7.939502583e+01,1.392958182e+01,9.306722433e+01,9.118782011e+01,6.478526146e+01,4.551444152e+01,4.080917977e+01,8.264952567e+01,5.276950649e+01,4.514063056e+01,8.486341613e+01,3.838137239e+01,4.568697952e+01,9.880188219e+01,3.243384550e+01
5.656487155e+01,9.098790087e+01,6.418732662e+01,9.827249588e+01,3.297624865e+01,2.355506291e+01,5.487729147e+01,4.240700999e+01,5.442104945e+01,3.964616817e+01,7.144000995e+01,2.577828668e+01,7.389328483e+01,9.881461041e+01,4.162724645e+00,7.395442473e+01,9.860626963e+01,4.031200880e+01,4.649436786e+01,5.054308773e+01,8.089021396e+01,5.008590188e+01,6.654345326e+01,3.934980955e+01,1.311274186e+00,8.100919710e+01,7.884233850e+01,1.694894297e+01,3.869101482e+01,1.667418359e+01,1.489837862e+01,5.882931332e+01,8.098818363e+01,8.027415187e+01,4.153397219e+01,8.203510421e+01,2.599900363e+01,1.292607523e+01,4.856057351e+01,2.350656785e+00,9.343138222e+01,9.248921801e+01,4.666061789e+01,1.190328476e+01,5.712161580e+01,4.876476875e+01,3.553030610e+01,5.779648937e+01,8.469039528e+01,3.430433926e+00,2.629583181e+01,2.755643043e+01,9.392879374e+01,7.145932877e+00,6.116372874e+01,2.685034115e+01,7.064732259e+01,8.257537922e+01,8.256717366e+01,1.422580721e+01,1.431093561e+01,8.505753835e+01,9.806170534e+01,2.426475695e+01,8.456193452e+01,4.023505953e+01,9.421002438e+01,5.308630488e+01,7.295559948e+01,8.672307327e+01,8.381527438e+01,2.548434870e+00,9.411920498e+01,5.609046259e+01
3.039414978e+01,5.420318317e+01,1.716727684e+01,2.078842872e+01,5.919957100e+01,4.036127274e+01,6.486018325e+01,8.229281217e+01,1.283631781e+01,5.094894172e+01,4.565478439e+01,9.552744017e+01,9.234337362e+01,8.813754258e+01,6.973521747e+01,7.185845322e+01,2.355304657e+01,8.853857038e+01,6.421863123e+01,8.328234685e+01,9.687620135e+01,7.955096079e+01,7.258926079e+01,5.725136921e+01,8.278206607e+01,6.714638682e+01,3.228187776e+01,1.548356673e+01,9.632865781e+01,9.402129786e+01,2.187702086e+01,1.512792953e+01,6.062211411e+01,8.895638009e+01,6.486353957e+01,2.781545609e+01,6.105069637e+01,1.079103448e+01,7.931270449e+01,5.331245942e+00,5.508325683e+01,4.509785875e+01,4.983463220e+01,2.625140105e+01,7.567925770e+01,3.465623481e+01,2.641260180e+01,9.985807389e+01,7.616904925e+01,8.210708879e+01,4.405154252e+01,1.647311785e+01,7.873581932e+00,6.242630321e+01,2.280302228e+01,3.244207336e+01,9.223745814e+00,3.891750822e+01,6.334089481e+01,3.477166877e+00,9.173352930e+01,1.022013128e+01,5.544798059e+01,7.657994904e+01,3.620736652e-01,8.443799847e+01,5.814325274e+01,6.677895934e+01,1.878642108e+01,2.171290306e+01,9.735033339e+00,6.699272743e+01,4.954112931e+01,6.479625421e+01
3.075001605e+01,9.103746758e+01,6.310541539e+01,1.176682570e+01,7.205753715e+01,7.884133172e+01,1.810155594e+01,7.330861188e+01,9.021641519e+01,6.382990300e+01,7.578252736e-01,3.397741228e+01,5.931594336e+01,4.323005644e+01,9.756342678e+01,5.749559976e+01,4.829013520e+01,2.483972320e+01,9.186182573e+01,1.318487601e+01,7.797342659e+01,6.527743406e+01,6.124443524e+01,2.966932194e+01,7.220624219e+01,7.093822256e+01,4.484941895e-01,5.087379101e+01,6.489702023e+01,8.740962393e+01,8.448716849e+01,3.375989978e+01,9.659126675e+01,1.800920853e+01,9.021597857e+01,3.117471332e+01,4.653839209e+01,7.337794025e+01,1.941840533e+01,3.761529583e+01,3.702444238e+01,9.758667176e+01,4.234529929e+01,8.920306568e+01,8.184003557e+01,7.385070305e+01,9.632441814e+01,8.455754247e+01,9.596847118e+01,7.696239666e+01,2.397961044e+01,3.686335539e+01,9.872194493e+01,6.645427265e+01,5.344854813e+01,8.696398299e+01,5.781326865e+01,4.456303679e+01,7.852192741e+01,9.806781056e+01,4.843343100e+01,1.183884591e+01,6.643731285e+00,4.033471303e+00,5.947266631e+01,5.313817882e+01,4.291091603e+01,2.213032268e+01,4.013054230e+01,7.042195593e+01,7.417568600e+01,5.183063447e+01,5.891616511e+01,3.480445516e+01
6.538868206e+01,4.048325660e+01,4.818328101e+01,9.174839816e+01,7.870703846e+01,3.628050352e+01,9.248671818e+01,2.043689264e+01,2.900445688e+01,6.488805852e+01,4.396085970e+01,1.053195260e+01,5.864463191e+01,6.623543726e+01,3.584933218e+01,4.988852271e+01,5.072111693e+01,4.284301209e+01,5.896912633e+01,4.189540349e+01,2.238461543e+01,6.007835192e+01,2.470823896e+00,8.952698322e+01,6.460094105e+01,9.829780233e+01,4.744006869e+01,6.274290718e+01,6.621937491e+01,9.276660337e+01,5.292960164e+01,5.093670064e+01,3.665637643e+01,6.642780558e+01,3.437259267e+01,2.103050987e+01,2.311718450e+01,8.044127444e+01,6.393165840e+01,3.223053843e+01,9.982819926e+01,1.785756113e+01,7.437108860e+01,8.206024196e+01,9.652315333e+01,4.607000515e+00,4.393378513e+01,3.655556218e+01,6.215428817e+01,1.992279809e+01,8.696121022e+01,7.903363685e+01,8.983152979e+01,6.467819596e+01,3.794387742e+01,5.828207793e+01,6.709065679e+01,8.124865493e+01,2.361495349e+01,9.606706813e+01,9.962484031e+00,3.240541302e+01,3.173703181e+01,5.253990852e+01,3.865028134e+01,5.011122364e+01,3.398205914e+00,1.153302930e+01,3.407201235e+01,1.344095109e+01,3.060983181e+01,4.766463020e-01,8.345091765e+01,1.880056008e+01
7.818239780e+01,8.310109904e+01,2.678926792e+01,8.045253342e+01,7.488972603e+01,6.072031032e+01,2.046417038e+01,5.063150548e+01,6.210351851e+01,5.990101709e+01,3.380353738e+01,5.459019362e+00,9.947657336e+01,6.068743652e+01,9.305421870e+00,5.701931456e+01,9.304571356e+01,6.827008707e+01,1.930395380e+01,1.305347347e+01,3.379403261e+01,6.649301895e+01,2.139138317e+01,1.031260574e+01,9.279565469e+01,1.829496799e+01,5.984755467e+00,1.423704926e+01,9.316466858e+01,7.753845556e+01,7.638787791e+01,9.393849759e+01,9.945656558e+01,4.050722154e+01,8.004009570e+01,7.359246836e-01,4.378284516e+01,8.869212323e+01,7.371232642e+01,2.632740201e+01,8.350596530e+00,9.881120430e+01,1.633419663e+01,8.159527733e+01,8.817184513e+01,1.770890333e+01,2.447889989e+01,8.052037514e+01,3.610708149e+01,5.268649487e+01,8.595521293e+01,1.273468989e+01,5.586454249e+01,6.859576005e+01,7.304976285e+01,4.646181502e+01,4.231573650e+01,7.999362184e+01,3.235505784e+01,3.294899499e+01,6.093126496e+01,2.351882403e+01,8.396935485e+01,1.138429040e+01,5.670790501e+01,7.609712868e+01,4.952097850e+01,2.050234840e+01,2.718775684e+01,7.524758695e+01,4.644334153e+01,7.430469774e+01,3.787959506e+01,3.653709379e+01
3.997038485e+00,9.029655082e+01,8.746654954e+01,4.313076683e+01,5.980817297e+00,8.115393704e+01,6.005221100e+01,1.037543650e+01,9.579214907e+01,5.874669493e+01,1.598592832e+01,2.189214095e+01,9.309970674e+01,1.484140289e+01,5.058978033e+01,9.740252592e+01,6.485179698e+00,3.253163766e+01,3.164364584e+00,5.719568515e+01,4.918083639e+01,1.332301589e+01,9.133430000e+01,8.919583544e-01,6.086420231e+01,1.859338047e+01,9.764578279e+01,3.503847714e+01,5.011831102e+00,9.429278222e+01,7.987052489e+01,2.585713503e+01,7.501696480e+01,8.737469547e+01,1.218050248e+01,4.368672439e+01,5.064200108e+01,4.881880158e+01,2.753853128e+01,1.244733711e+00,8.070791724e+01,3.516952413e+01,9.902871037e+01,8.457973656e+01,8.736163595e+01,1.842104989e+01,2.791056248e+01,1.777118749e+01,3.802229233e+01,2.990119539e+01,9.069641133e+01,7.422117167e+01,2.887355889e+01,9.658112980e+01,7.348214082e+01,9.967414142e+01,2.699775302e+00,7.147710039e+01,8.854610196e+01,6.053459433e+01,8.281323545e+01,4.507404218e+01,6.386125891e+01,8.257553334e+00,3.552138819e+01,8.002880802e+00,7.702125905e+01,1.921191137e+01,8.452254426e+01,2.209652496e+01,4.800993321e+01,3.811284237e+01,2.778890602e+01,9.223016120e+01
4.039442197e+01,2.887304271e+01,1.079310950e+01,8.527904458e+01,3.047812300e+01,9.586471383e+00,5.281285019e+01,3.198099093e+01,5.357645281e+01,6.783544460e+01,2.680004656e+01,7.317345920e+01,3.422425796e+01,5.940507970e+01,6.261387155e+01,8.350806089e+01,5.813773728e+01,9.626270593e+01,8.963419306e+01,6.955026796e+01,1.546142108e+01,6.397808850e+01,4.395391172e+01,6.337614308e+01,3.290909244e+00,6.959169438e+01,2.803798670e+01,5.193903360e+01,2.157701870e+01,5.060897863e+01,6.366383251e+01,4.158273335e+01,4.788222547e+01,1.668417377e+00,8.292840467e+01,2.209846649e+00,3.521738774e+01,2.376203571e+01,9.374410041e+01,1.914819032e+01,3.086526462e+01,5.897522787e+01,1.276093145e+01,4.178923723e+01,1.399089774e+01,6.440986721e+01,7.248924356e+01,2.208345587e+01,7.351532742e+01,8.084774199e+01,2.992921632e+00,2.805484781e+01,8.388556601e+01,2.668518686e+01,4.392827873e-01,5.089234040e+01,1.043395085e+01,4.233817828e+01,1.066354806e+01,6.987508183e+01,5.341271659e+01,2.943411290e+01,7.655429180e+01,7.498923839e+01,1.330219660e+01,6.494078498e+01,2.497612699e+01,5.530439353e+00,4.544981883e+01,1.061461436e+01,7.018874873e+01,2.507221450e+01,1.571482904e+01,7.200391890e+01
5.637916560e+01,8.073698512e+01,3.374295171e+00,1.730681472e+01,9.313343048e+01,4.650129642e+01,7.643059615e+01,7.942411243e+00,3.269274610e+01,4.550908332e+01,2.275612633e+01,4.660119783e+01,2.147940018e+01,8.987561515e+01,6.225854827e+01,2.738407072e+01,8.280909295e+01,5.807550656e+00,5.017970499e+01,1.775084382e+01,4.936377376e+01,6.269391054e+01,3.682154124e+01,2.547861098e+00,6.218699233e+00,5.658340599e+01,1.292151492e+01,4.033632834e+01,8.853030041e+01,6.951454764e+01,9.418795127e+01,9.384494356e+01,3.210469815e+01,6.279191172e+01,7.454052693e+01,7.190198969e+01,4.672457919e+00,8.377956197e+01,9.517686263e+01,6.274503014e+01,6.607984928e+00,6.930804771e+01,2.856429837e+01,2.241182957e+01,3.395331020e+01,6.959789287e+01,1.589012032e+01,1.528012053e+01,8.206755973e+01,2.284647700e+00,8.172027214e+01,3.162905046e+01,1.484356036e+01,6.235623528e+01,4.760303250e+01,5.697213149e+01,5.019471673e+01,7.138900852e+01,6.226849337e+01,6.523026778e+01,1.668605419e+01,8.707962090e+01,1.593916171e+01,4.462405967e+01,6.074083317e+01,3.091432514e+01,2.164722369e+01,1.073747927e+01,8.284466180e+01,1.458617866e+01,3.595893515e+01,9.934483707e+01,2.915161754e+01,8.760918926e+01
2.965248391e+00,1.589997543e+01,3.602420900e+01,8.813289450e+01,3.847421192e+00,6.110079997e+00,4.849013556e+01,9.776405315e+01,2.259444784e+01,8.511944045e+01,4.315209467e+01,2.031408639e+00,7.964252168e+01,8.956232269e+01,8.266964075e+01,2.655195611e+01,4.962906081e+01,1.117504429e+01,5.650856332e+01,9.383809968e+01,3.483487725e+01,2.785244996e+01,2.301503830e+01,6.121267634e+01,5.114846174e+01,6.675271277e+01,1.888397727e+00,8.682521520e+01,4.082114441e+01,6.429788085e+01,8.098814274e+01,1.313144263e+01,7.976012823e+01,3.619297372e+01,8.095930181e+01,6.314632575e+01,2.449133555e+01,2.105674626e+01,2.030187657e+01,3.234125114e+01,7.538459255e+01,2.947242110e+01,5.885028956e+00,6.874967309e+01,4.022595256e+01,5.381248481e+01,8.528738603e+01,7.473803953e+01,2.859014946e+01,6.175396469e+01,8.868415742e+01,1.885964106e+01,9.558304635e+01,1.943029911e+01,1.211719123e+01,6.101670243e+01,5.955357129e+01,6.146439911e+01,2.332193631e+01,5.596488231e+01,3.270877240e+01,8.842004800e+01,5.601516586e+01,2.823286539e+01,2.327981040e+01,7.197994286e+01,8.577590439e+01,8.552125314e+01,6.778564690e+01,1.439221293e+01,3.526059815e+01,1.732505333e+00,1.219221056e+01,7.419469971e+01
1.598588048e+01,7.270446349e+01,1.549200250e+01,3.570812728e+01,7.730483227e+01,8.671406457e+01,4.839321621e+01,3.433837645e+01,4.531370479e+01,5.810241574e+01,3.899628915e+00,7.945334334e+01,5.674522787e+01,8.144490210e+01,5.194041894e+01,2.606163490e+01,9.088463373e+01,7.355895258e+01,2.494928459e+01,9.669398967e+01,5.778511621e+01,2.100325505e+01,2.766088489e+00,1.825243307e+01,1.072577872e+01,9.102026365e+01,6.790673564e+01,3.476169112e+01,6.177708380e+01,2.091324489e+01,7.415602291e+01,2.161985776e-01,7.676370039e+01,2.210078526e+01,5.337949619e+01,2.228949042e+01,9.079946504e+01,2.727118351e+01,1.695769697e+01,7.102191347e+01,9.112109402e+01,2.851450508e+01,8.670878176e+01,8.846439247e+01,3.107489339e+01,9.163570775e+01,2.276417609e+01,3.954180114e+01,6.930216071e+01,6.287093332e+01,4.798762391e+01,1.806562212e+01,6.466670118e+01,9.922877776e+01,8.045958425e+01,4.827886356e+00,1.225483528e+01,8.678631358e+01,6.373291921e+01,9.981457154e+00,4.011570634e+01,1.240663651e+01,8.495467146e+01,5.230993385e+01,5.401609589e+01,3.941456159e+01,2.536983438e+01,3.918218973e+01,7.113910756e+01,4.500153635e+01,3.163792868e+01,1.316199340e+00,5.814827573e+01,4.849444978e+01
6.695019592e+01,4.641867498e+01,8.254928832e+01,5.125747301e+01,5.002436768e+00,8.716727641e+01,4.330655569e+01,9.162381523e+01,2.884612934e+01,4.679648426e+01,3.272492968e+01,8.956381468e+01,6.916491949e+01,2.699159363e+01,7.297555925e+01,8.045805714e+01,9.854607087e+01,8.488823594e+01,1.471039829e+01,9.024495941e+01,1.136040606e+01,6.499286641e+01,6.034798594e+01,1.651582712e+01,7.043438558e+01,5.117940278e+01,3.066809947e+01,8.100223838e+01,8.422700982e-01,3.011844028e+01,6.310953516e+00,5.672855870e+01,1.788256886e+01,5.636472516e+01,4.861571457e+01,3.479904309e+01,7.103706072e+01,6.157221034e+01,1.710763167e+01,9.084653505e+01,1.646455336e+01,7.732668908e+01,8.117267575e+01,9.912187646e+01,4.573256082e+01,1.054260335e+01,4.884289599e+01,1.853603022e+01,2.041327798e+01,9.805012524e+01,9.031294444e+01,1.772254476e+01,3.625455297e+01,3.031347730e+01,6.830456629e+01,9.870187540e+00,9.705057024e+01,4.114737660e+01,4.215476311e+01,6.369738559e+01,7.949740674e+01,8.382752256e+01,1.130587370e+01,8.348874032e+01,2.983673895e+01,9.725919891e+01,1.870654513e+00,8.975727226e+01,9.616374425e+01,3.952353107e+01,9.115059982e+01,3.627135772e+01,8.399730015e+01,2.414145438e+01
9.649496447e+01,7.952266511e+01,4.543074806e+00,5.379886970e+01,6.110137489e+01,7.992735252e+01,8.102638000e+01,2.999129948e+01,9.296933558e+01,9.220933991e+01,2.012542246e+01,1.409900414e+01,5.843638332e+01,3.681651289e+01,6.413065331e+01,2.798742089e+01,1.555497352e+01,3.270409478e+01,8.070193833e+01,4.311174977e+01,9.676483868e+01,8.114667392e+01,6.980201567e+01,7.357083029e+01,3.593869488e+00,2.105967717e+01,1.433304666e+01,2.779765882e+01,6.125993743e+01,3.810936568e+01,8.810602972e+01,6.433205375e+01,1.394281549e+01,9.334475226e+01,8.457990456e+01,4.894243343e+00,9.094720333e+01,1.857458750e+00,4.627791333e+01,4.003816046e+01,5.633528886e+01,8.943249317e+01,9.676533249e+01,1.633818547e+01,5.364538460e+01,2.752383765e+01,4.683399571e+01,3.509432135e+00,9.415027516e+01,9.395941301e+01,5.804800095e+01,1.585886395e+01,2.780795934e+01,5.664559792e+01,9.463630880e+01,9.000295156e+01,9.845614383e+01,9.558761280e+01,2.400741286e+01,8.043785300e+01,6.627972020e+01,3.840101868e+01,1.249975478e+01,3.836280551e+01,8.375345554e+01,4.980280776e+01,5.612846999e+01,9.058843594e+01,8.885420537e+01,7.483440186e+01,1.753024732e+01,6.669595888e+01,9.383872092e+01,2.440155605e+01
7.457725234e+01,2.946332955e+01,9.285295869e+01,8.823051647e+01,3.436828426e+00,3.097354104e+01,3.311483563e+01,8.674069758e+01,2.970179428e+01,3.566609905e+01,3.392584655e+00,8.614176896e+01,4.405157077e+01,5.631945749e+00,8.892215677e+01,2.037291773e+01,6.780799382e+01,3.100296823e+01,9.987446660e+01,6.205033579e+01,4.743833802e+01,2.575907550e+01,3.910231467e+01,3.624611609e+01,7.051868590e+01,2.815637175e+01,7.663714136e+01,2.726812273e+01,7.167385397e+00,7.316927584e+01,7.492428374e+01,6.526336269e+01,2.927822118e+01,4.401913255e+01,7.795134652e+00,1.674106923e+01,9.233345104e+01,6.481664371e+00,2.361278438e+01,4.542742086e+01,5.722011733e+01,2.652986034e+01,3.226461707e+01,2.848388096e+01,6.842804437e+01,9.497873163e+01,5.716951719e+01,6.132534925e+00,3.796905826e+01,3.562088359e+01,6.379291887e+01,6.767086846e+01,8.076166180e+01,3.683753518e+01,9.243276404e+01,4.060919347e+01,8.634159311e+01,2.923130329e+01,1.540276875e+01,7.803057609e+01,2.576925853e+01,9.857488810e+01,8.799583761e+01,7.819861869e+01,7.816103685e+01,3.475868889e+01,4.372237309e+01,5.598070051e+01,9.236125476e+01,5.023019387e+01,7.574449997e+01,5.918074776e+01,3.692278321e+01,7.784299707e+00
5.165418490e+01,5.911435886e+01,5.642101261e+01,8.975451965e+01,5.842911058e+01,2.064945091e+01,9.923144601e+01,3.439619948e+00,8.357653626e+01,6.171646972e+01,9.241951599e+01,1.571299311e+01,6.344008777e+01,4.936685497e+01,3.150863515e+00,1.628544555e+01,8.033170322e+01,7.049485330e+01,9.032531428e+01,1.412497886e+01,2.341058511e+01,9.112473838e+01,8.952570109e+01,5.910891381e+01,7.924921937e+01,8.888269370e+01,7.072974890e+01,4.921717493e+01,3.691528353e+01,2.262430015e+01,1.496693279e+01,5.337134516e+01,3.242840983e+01,8.254942670e+01,6.778509538e+01,5.024420546e+01,9.809116622e+01,9.432141505e+01,1.829301922e+01,9.428989371e+01,9.925386874e+01,2.147523319e+01,8.496317877e+01,2.553632106e+01,3.899234492e+01,9.358645260e+01,7.746183487e+01,3.670869458e+01,1.448846642e+01,2.566832151e+01,7.796230034e+00,4.375863609e+01,1.931194541e+01,6.591143268e+01,2.589746062e+01,9.587865468e-01,3.883993791e+01,9.471105156e+01,3.969487501e+01,6.132365230e+00,6.224002899e+01,2.995919847e+01,3.487495269e+00,5.348768850e+01,4.568515215e+01,2.048660115e+01,9.830841991e+01,4.131584446e+01,2.694219054e+01,6.821886647e+01,6.318278237e+01,9.572280892e+01,7.795792489e+01,9.865509118e+00
