v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
1.678666653e+01,1.983501803e+01,8.262743458e+01,7.818719337e+00,9.692741814e+01,9.787890975e+01,5.715992330e+01,9.603946819e+01,1.459207170e+01,8.386954758e+01,5.902104700e+00,5.309789284e+01,6.128584288e+01,3.672856510e+01,8.262030397e+01,1.868339297e+01,4.926407927e+01,8.373013531e+01,3.142575744e+01,3.908483168e+01,4.264735331e+01,2.882769383e+01,6.228159769e+01,9.963017593e+00,7.270884226e+01,2.825807804e+01,2.094462406e+01,1.410522866e+01,6.055598867e+01,6.463623291e+01,5.833263318e+01,2.186503773e+01,8.306955670e+01,9.964355933e+01,4.902931968e+01,8.226288448e+01,3.012897865e+01,7.274103194e+01,9.143041731e+01,2.636807359e+01,2.956497305e+01,4.641235440e+01,3.716481553e+01,6.007633922e+01,3.640331978e+01,7.824225551e+01,9.981895551e+01,7.218572120e+01,3.345449202e+01,9.534409717e+01,8.043608406e+01,3.555690421e+01,9.017663760e+01,8.752830537e+01,2.595142095e+01,4.557164523e+01,4.567481312e+01,1.637554194e+01,7.837697481e+01,3.464823115e+01,5.112429866e+01,5.970565410e+01
9.031920826e+01,9.824393856e+01,9.444147852e+01,9.421062095e+01,2.392257691e+01,2.915692180e+01,2.538623962e+01,2.052776571e+01,7.911608465e+00,7.326631249e+00,2.343365337e+01,1.333492981e+01,2.650376671e+00,7.775837397e+01,3.854335962e+01,7.954409754e+01,6.238804575e+01,4.483422706e+01,6.636423256e+01,9.733966386e+01,2.711964950e+00,1.532574222e+01,5.696588013e+01,8.791501499e+01,7.321454418e+00,7.225662072e+01,3.661212770e+01,6.828333018e+01,7.052592322e+00,7.955611393e+01,2.733032477e+01,8.924991941e+01,5.572002119e+01,4.255779839e+01,5.569633744e+01,8.943171358e+01,9.080389074e+01,6.816162840e-02,4.383715384e+01,8.512321357e+01,1.889660324e+01,5.765181048e+01,3.586056503e+00,4.488481088e+01,1.210669054e+01,9.268951381e+01,6.420918094e+01,7.532690582e+01,4.816542515e+01,6.784994141e+01,7.395328144e+01,1.595380232e+01,6.297619787e+01,2.070156318e+01,5.980045158e+01,9.937870855e+01,7.486937408e+01,5.308277069e+01,6.001821261e+01,5.717604606e+01,2.140144012e+01,7.948710404e+01
4.830766192e+01,6.568999823e+01,3.488958584e+00,4.331274289e+01,7.889694798e+01,2.298191304e+01,5.201008356e+01,8.713102778e+01,6.714087454e+01,3.100722348e+01,3.704459794e+01,5.079781836e+00,1.150254046e+01,5.763364450e+01,6.603378086e+01,2.067840264e+01,2.407264497e+01,2.497338133e+01,4.316251858e+01,2.750336711e+01,8.481853711e+01,9.456405818e+01,9.565650644e+01,3.315563016e+01,9.011744587e+01,9.129645645e+01,5.568201954e+01,2.540763781e+01,8.255408405e+01,9.954658513e+01,2.598485900e+00,4.663586375e+01,5.828807041e+01,5.857157219e+01,3.186206577e+01,7.918489044e+01,8.883445573e+01,9.004677372e+01,5.088850400e+01,6.380253416e+01,7.335540459e+01,6.183244657e+01,2.212618476e+01,6.325457156e+01,3.211402465e+01,7.288304100e+01,1.391033791e+01,6.416501518e+01,8.225131045e+01,4.817908877e+01,8.071932265e+00,9.617049118e+01,4.407358909e+01,9.663716018e+01,8.019428740e+01,8.971590158e+00,3.148331615e+01,1.241865279e+01,2.072786429e+01,5.005575377e+01,1.546037723e+01,9.104890221e+01
9.891073537e+01,4.871879794e+01,4.862871428e+01,1.267602387e+01,5.509778378e+01,9.101154985e+01,4.393398967e+01,8.449045285e+01,9.982536143e+01,4.314867143e+01,9.762997073e+01,5.937393022e+00,5.103123880e+01,5.532029658e+01,6.077277021e+01,9.981225141e+01,6.163346536e+01,7.639726877e+01,2.594779728e+01,7.191683265e+01,6.540592466e+01,2.785844424e+01,6.939905633e+01,8.254682241e+01,5.705269320e+01,2.345577216e+01,5.975688699e+01,5.185867028e+01,4.096089830e+01,1.430805187e+00,9.366350746e+01,6.644837625e+01,3.559162058e+01,5.937585441e+01,2.799679001e+01,6.776094377e+01,4.614393816e+01,4.139673170e+01,3.874224004e+01,8.388790046e+01,5.137018649e+01,4.062293032e+01,5.598694860e+01,5.747787809e+01,2.984166126e+01,2.937584838e+01,2.157944447e+01,6.237971492e+01,6.691732895e+01,1.391611420e+01,2.830488591e+01,6.766628528e+01,1.273276680e+01,5.447002856e+01,4.040850438e+01,8.884054769e+01,6.779514464e+00,5.852868814e+01,6.655835530e+01,9.664202791e+01,9.962135516e+01,5.993351893e+01
8.021790261e+01,7.547075825e+01,7.921270629e+01,8.856117616e+01,6.775705031e+01,6.180048679e+01,2.301945597e+01,7.790249951e+00,9.636204526e+01,1.058176120e+01,1.345719844e+00,9.110413797e+01,7.544327364e+01,6.110085330e+01,7.437950622e+01,7.610298368e+00,8.848540923e+00,5.155246750e+01,7.858257523e+01,6.004256132e+01,5.674386348e+01,5.186166008e+01,5.788616897e+01,1.612449784e+01,5.574895110e+00,8.431577057e+01,9.862403966e+00,1.682403029e+01,7.399475894e+00,5.318198146e+01,1.818982361e+01,4.481231720e+01,2.231949181e+01,1.098112735e+01,6.260556886e+01,9.307588636e+01,3.667190000e+01,9.902271976e+00,7.912848688e+01,5.704057488e+01,2.537781644e+01,4.957532136e+01,7.804528014e+01,4.986799747e+00,2.364206820e+01,2.670425889e+01,4.675317823e+00,5.376241943e+01,9.642920874e+01,6.207934006e+01,4.064293698e+01,6.171834630e+01,8.806918888e+01,2.735601378e+01,7.808611788e+01,1.980710017e+01,5.315729121e+01,9.005794202e+01,9.188512165e+01,1.407617399e+01,8.692093162e+01,6.200116138e+01
4.301217156e+00,4.902810086e+01,4.808514383e+01,8.223407532e+01,1.759241306e+01,9.818966992e+01,6.732275460e+01,8.885860851e+01,7.718172687e+01,5.850119673e+01,5.636471576e+01,4.687979642e+01,8.421407294e+00,6.656895785e+01,5.584481972e+01,5.076387073e+01,3.563457265e+01,1.776441541e+01,6.759471246e+01,9.897958535e+01,6.282571315e+01,4.258357637e+01,6.622412946e+01,5.710862662e+01,5.214911129e+01,1.474619414e+01,7.106944469e+01,8.835636146e+01,9.386564448e+00,9.318189090e+01,3.694041813e+01,6.791821502e+01,5.040273709e+01,3.739974478e+01,8.749049757e+01,9.781194083e+00,3.182454040e+01,7.090853274e+01,8.483476770e+01,4.473842101e+01,2.105337633e+01,9.621213159e+01,6.867016996e+01,9.729750895e+01,7.706257860e+01,9.104025837e+01,8.148619848e+01,5.702242399e+01,2.661535475e+01,5.727598083e+01,6.126178341e+01,8.443093053e+01,1.935311082e+01,2.301220244e+01,5.361183363e+01,8.838522332e+01,2.948316642e+01,9.731150193e+01,3.270035155e+01,9.771640393e+01,7.888515041e+01,4.870574876e+01
9.397178341e+01,8.565920484e+00,8.845950901e+01,7.304097229e+01,6.549759781e+01,8.053121220e+01,7.555384115e+01,2.146880843e+00,7.567358588e+01,6.091133669e+00,7.105240560e+01,7.891423252e+01,8.915390059e+01,1.177113220e+01,4.145889230e+01,7.277861798e+01,2.365359280e+01,9.478462632e+01,6.114559403e+01,4.890080106e+01,9.854230812e+01,1.650514084e+01,8.717907151e+01,3.936111279e+01,4.009664056e+01,1.748012329e+01,5.316644394e+01,5.192657217e+01,7.919927116e+01,6.602673130e+01,1.550511633e+01,3.409843989e+01,8.318794900e+01,7.934299193e+01,8.308618867e+01,1.484117401e+01,3.143108357e+00,4.591693922e+01,8.023690391e+01,9.451661854e+00,9.920868630e+01,1.954295998e+01,4.485113502e+01,8.838436657e+01,9.300270812e+01,2.330558301e+00,1.048272418e+01,2.778316808e+01,6.384744942e+01,2.788632592e+01,9.414270299e+01,7.985247061e+01,5.106300044e+01,7.112945017e+01,7.433175314e+01,5.522633100e+01,6.166022396e+01,7.286991040e+01,2.999178698e+01,3.783752725e+01,4.463425407e+01,6.597870380e+01
9.587446969e+01,8.850278902e+01,1.442152874e+01,7.930360273e+01,5.399353058e+01,5.464136600e+00,9.575807348e+01,2.708193342e+01,1.878888413e+01,7.347444211e+01,9.382425062e+01,2.584607890e+01,8.639363479e+01,8.841355428e+00,4.593810073e+01,7.972918607e+01,1.238894922e+01,2.232040670e+01,2.575527227e+01,1.314437221e+01,8.215318039e+01,5.739450303e+01,3.382954704e+01,6.720729163e+00,9.038918043e+01,4.723286598e+01,2.944043710e+01,3.978761531e+01,5.701581365e+01,9.486988296e+01,8.631095165e+00,8.914217730e+01,3.362307141e+01,4.112846737e+01,6.448391654e+00,5.315372826e+01,5.031806729e+01,9.052399488e+01,5.172348576e+01,4.133674226e+01,1.142031395e+01,9.012049704e+01,7.607320996e+00,6.879304420e+01,4.481968608e+01,7.784272903e+01,9.309550515e+01,7.719327510e+01,1.307889166e+01,1.925257354e+01,1.092462033e+01,7.611751416e+00,8.774573221e+01,7.051340401e+01,8.193838365e+01,9.730449635e+01,9.864198730e+01,6.970414880e+01,9.730144091e+01,2.157942983e+01,4.496206628e+01,1.614214193e+01
4.190646617e+00,2.670443800e+01,4.104726004e+01,4.646669378e+01,6.136049944e+01,6.215165670e+01,7.576568528e+01,5.676867788e+01,9.373156467e+01,1.072569513e+01,4.868631562e+00,4.512764886e+01,1.656079956e+00,8.561624388e+01,9.863078383e+01,3.743969448e+01,3.992226664e+01,5.956487896e+01,1.638190912e+01,1.962223626e+01,7.574935169e+01,5.037283458e+01,2.344202169e+01,7.742474604e+01,4.846414754e+01,6.006231352e+01,3.222954860e+01,5.862322005e+01,1.836142687e+01,4.594748323e+01,4.515524580e+01,9.044568675e+01,9.122781606e+01,4.738016014e+00,4.794569011e-01,6.785577401e+00,8.637982768e+01,1.603607333e+01,5.485408436e+01,5.290775356e+01,2.791244637e+01,8.165922012e+00,6.772576972e+01,7.147037979e+01,7.029936438e+01,9.504232941e+01,5.277487505e+01,4.418949752e+01,8.992011846e+01,9.074960856e+01,5.344716181e+01,1.398034660e+01,4.719667492e+01,8.044095642e+01,1.662197511e+00,3.905429373e+00,2.568761881e+01,7.701126253e+01,2.722442003e+01,7.799405601e+01,8.039591403e+01,2.705641830e+01
3.403651165e+01,5.758221987e+01,3.528354080e+01,6.106848929e+01,7.880704082e+00,4.532182588e+01,3.855217002e+01,2.933374151e+01,5.244420374e+01,8.620530838e+01,8.837360125e+01,3.467179093e+01,8.890634497e+00,7.029022791e+01,2.746440710e+01,3.199698829e+01,7.753270642e+01,2.353499114e+01,3.191046894e+01,9.505596226e+01,4.526550671e+01,6.402631405e+01,6.320506407e+01,3.023467418e+00,8.144118092e+00,2.787093404e+01,5.548352136e+01,6.037241010e+01,9.885842402e+01,7.941350749e+01,4.829381817e+01,1.550973746e+01,4.506408765e+01,6.599491160e+00,4.854841402e+01,4.078458801e+01,4.335174849e+01,9.961666196e+01,7.139168156e+01,5.953767653e+01,3.877051145e+01,5.518005162e+01,9.822920672e+01,8.282499607e+01,7.766041270e+00,4.867505635e+01,8.770226777e+01,3.159553459e+01,7.823152239e+01,3.547347850e+01,9.000732562e+01,3.213142887e+01,2.391202849e+01,5.073569223e+01,8.237758918e+01,7.652721803e+01,7.379659497e+01,1.153647618e+01,2.373124372e+01,9.292984512e-01,6.017597841e+01,8.393746155e+01
1.972195400e+01,2.308671342e+01,3.633953548e+01,6.449050278e+01,1.208490219e-01,9.213083162e+01,7.586772512e+01,8.038285176e+01,8.587246253e+00,3.597394649e+00,2.779876945e+01,4.575086811e+01,1.984649095e+01,1.789592688e+01,6.639010925e+01,7.827965266e+00,7.208682697e+01,4.244581289e+01,5.074662073e+01,3.259521352e+01,9.380001382e+01,7.332829140e+01,2.956073012e+01,9.977885788e+01,1.368853899e+01,5.631921557e+01,1.220817908e+01,1.386854715e+01,1.016348415e+01,7.605529939e+01,4.179850800e+01,1.053520489e+01,9.414178207e+01,5.211149427e+00,8.076332772e+01,7.549252948e+01,6.813762356e+01,2.156397550e+01,4.213278836e+01,2.381458192e+01,4.253392354e+01,2.369720193e+01,2.629406935e+01,4.977658162e+01,6.669792957e+01,8.445733925e+01,6.599622774e+01,2.454237616e+01,9.103802612e+01,1.533182208e+01,9.829615213e+01,1.410024039e+01,6.538357971e+01,6.942928058e+01,6.310307259e+01,9.527080268e+01,4.981830968e+00,8.826479934e+01,3.664446521e+01,5.330128402e+01,5.587203595e+01,2.841272577e+01
5.583946253e+01,1.240590423e+01,1.751702163e+01,5.807514123e+00,2.701612109e+01,4.806036517e+01,1.921679510e+01,9.379585286e+01,3.627496230e+01,5.515381783e+01,2.962039563e+01,6.120972927e+01,2.347153730e+00,8.692685075e+01,9.687938169e+01,4.530206058e+01,6.172867176e+01,3.275084795e+01,8.443789390e+01,1.782600519e+01,6.351967115e+01,2.854871142e+00,8.146971117e+00,9.895365960e+01,6.597100563e+01,2.495280668e+01,1.974923351e+00,6.254707399e+01,5.313999230e+01,5.638370072e-01,2.420616945e+00,7.259212008e+01,5.153970016e+01,3.562577051e+01,4.687530821e+01,7.263272414e+01,5.993110360e+01,6.468561726e+01,2.729264743e+01,2.423533129e+00,1.677825130e+01,8.592260520e+00,8.161238093e+01,3.703736930e+01,3.938531513e+01,7.297503955e+01,2.572490753e+01,6.313537586e+01,1.845901891e+01,6.484027345e+01,8.514801727e+01,3.425737660e+01,7.501362638e+01,5.523472351e+01,4.346251274e+01,8.284442435e+00,2.914345206e+01,7.374632250e+01,1.185676859e+01,7.354422994e+01,6.862244340e+01,9.233286015e+01
6.818254937e+01,2.736719420e+00,3.913778904e+01,1.609975750e+00,2.870022628e+01,7.992368156e+01,3.032794794e+01,6.888464109e+01,7.418647408e+01,9.431382443e+01,8.680439492e+01,6.020697875e+01,8.780898473e+01,7.392942159e+01,3.395837128e+01,4.105344294e+01,4.125735962e+01,8.198917673e+01,9.173453451e+01,4.152380226e+01,8.807291681e+01,2.760494979e+01,9.335709255e+00,4.347722366e+01,5.209165795e+01,1.791402588e+00,2.719721486e+01,9.139894284e+01,1.604841068e+01,1.915746971e+01,6.265426120e+01,9.356860968e+01,8.228625169e+01,8.190506796e+01,3.300935767e+01,3.954951942e+01,5.517630318e+01,8.157520797e+01,9.130646200e+01,5.746136169e+01,1.551071450e+01,7.196511405e+01,4.608713785e+01,9.639067918e+01,4.777427332e+01,7.204190785e+01,4.854644439e+01,6.240207589e+01,9.362854615e+01,2.993973273e+01,2.951495109e+01,1.429669497e+01,9.355612934e+01,1.344438171e+01,7.021867748e+00,7.369996670e+01,2.920875000e+01,4.477313175e+01,5.479786428e+01,8.132542987e+01,9.824593273e+01,2.667902191e+01
3.861929523e+00,3.090793991e+00,4.250047704e+01,9.110431980e+01,2.412980384e+01,5.779309766e+01,9.149859065e+01,3.949347998e+01,4.192935228e+01,6.209843094e+01,5.450187989e+01,6.961204013e+01,5.994684261e+01,4.653835967e+01,5.341471766e+01,8.395284008e+01,3.906044084e+01,3.629930830e+01,1.761011800e+01,4.716140567e+01,6.467688523e+01,1.662718794e+01,8.300652616e+01,7.280949398e+01,3.258892320e+01,1.702962021e+01,3.555181004e+01,7.120069193e+01,6.842630105e+01,1.899212293e+00,2.188564376e+01,8.452389769e+01,5.277154355e+01,3.781162710e+01,5.677406017e+01,4.744341105e+01,2.040713759e+01,4.769096885e+01,6.848886206e+00,1.157719829e+01,8.625159710e+01,6.867305532e+01,4.157752517e+01,3.751456046e+01,6.994844039e+00,9.818829851e+01,5.813690815e-02,6.498308182e+01,2.187139570e+00,6.855161303e+01,8.581963594e+01,7.047131784e+01,2.105067943e+01,8.391260175e+01,7.099428454e+01,1.939669699e+00,9.539205272e+01,3.590241682e+01,6.035967818e+01,7.271245703e-01,7.945111227e+01,9.582311794e+01
4.747148351e+01,5.287019765e+01,1.954132092e+01,2.062991492e+01,9.509456003e+01,3.580237488e+01,4.142117565e+01,7.757959345e+01,7.920528730e+01,2.091254397e+01,6.464516861e+01,7.076088821e+00,5.935501873e+01,7.161132783e+01,5.653650631e+00,8.991660942e+01,1.440982802e+00,6.235905184e+01,8.411547746e+00,3.167042584e+01,9.287349141e+01,4.493825513e+01,7.138944451e+01,9.637642647e+01,6.714253091e+01,5.684658994e+01,2.840897795e+01,2.864518475e+01,7.649335076e+01,6.342611721e+01,9.039451252e+01,3.969049420e+01,2.758077890e+01,5.730004072e+01,9.165360219e+00,6.610398755e+01,6.565983557e+01,9.028406610e+01,1.394109025e+01,7.369035463e+01,4.272008621e+01,2.990923572e+01,8.856860977e+01,1.617736981e+01,8.000587750e+01,1.537827831e+01,8.578366022e+01,6.508344446e+01,5.022839425e+01,3.380557281e+01,3.161953486e+01,1.196605752e+01,2.121379952e+01,5.693317463e+01,8.050774961e+01,7.802161617e+01,3.447208382e+01,9.118515560e+01,8.852518217e+01,9.180902839e+01,5.938707411e+01,9.180474562e+00
2.595821286e+01,3.250894931e+01,9.439733786e+01,6.800955664e-01,1.672233064e+01,7.553127968e+01,3.244262427e+01,7.821743564e+01,8.940478968e+01,3.837187135e+01,3.983027369e+01,4.400586464e+01,4.842113283e+01,5.883717224e+00,2.656942537e+01,7.145158189e+01,6.852897335e+01,1.955878256e+01,5.121338466e+01,8.910789018e+01,7.734906384e+01,6.759218185e+01,2.694632885e+01,4.444207540e+01,4.090363649e+01,2.488040683e+01,3.691183095e+01,2.968622143e+01,7.876002940e+00,4.157439414e+01,8.041617162e+00,3.866727726e+00,3.992771881e+01,2.696656857e+01,2.164250842e+01,2.321485701e+01,6.073945562e+01,3.015721639e+01,8.710887082e+01,7.573833449e+01,7.721450745e+01,2.771684863e+00,4.698687652e+01,1.764903059e+01,3.850344519e+01,5.392781425e+01,5.909603204e+01,8.742154480e+01,7.384189863e+01,4.087578680e+01,6.382965447e+00,9.906211975e+01,8.236319875e+01,1.582739399e+01,3.985344699e+01,7.906225173e+01,6.493639689e+01,8.915677295e+01,7.976425543e+00,1.931663353e+01,5.399898964e+01,1.557637835e+01
8.863586785e+01,1.291082970e+01,2.574476404e+01,7.321709246e+01,7.951005651e+01,8.667790228e+01,4.543137855e+01,8.018582261e+01,1.717928665e+01,1.048233122e+01,6.934459699e+01,6.268513453e+00,2.510899159e+01,2.066704045e+01,4.588116730e+01,2.991430751e+01,9.589596335e+01,6.017281002e+01,5.871594511e+01,7.526740082e+01,7.347079052e+01,7.344958388e+01,5.506358583e+01,1.877660454e+01,1.484715573e+01,3.045211619e+01,3.447523157e+01,7.506374773e+01,8.419394479e+01,7.588500048e+01,6.327037185e+01,4.259048667e+01,6.587864250e+01,2.189930365e+01,9.209079877e+01,8.975009268e+01,3.778032788e+01,4.018543857e+01,3.102160272e+00,3.220860381e+01,8.005981499e+01,2.669485871e+01,5.282865467e+00,5.278737847e+01,9.915537088e+01,3.095516136e+01,6.030043628e+01,5.852755625e+01,2.269379443e+01,6.367628832e+01,3.661437549e+01,5.251925839e+01,6.198029678e+01,8.796893487e+00,6.922052505e+01,5.615577046e+01,1.948436560e+01,2.046051021e+00,1.283368088e+01,2.086771976e+01,4.144429644e+01,1.233327374e+01
1.450847976e+01,1.118239102e+01,3.505112227e+01,6.148407330e+01,5.477231913e+01,7.830952480e+01,1.437367415e+01,1.807602721e+01,1.491088420e+01,9.362614229e+01,4.703284911e+01,6.294600340e+01,2.376952297e+01,9.837300281e+01,1.982297315e+01,6.998665446e+01,3.711960244e+01,2.336770690e+01,2.107383068e+01,4.732182753e+01,2.344896464e+00,5.654937850e+01,9.431731961e+01,5.920528053e+00,4.701792126e+01,4.880929421e+01,4.388182198e+00,9.806196160e+01,6.693416916e+01,2.343304471e+01,7.828096225e+01,3.476234653e+01,2.065318652e+01,1.709822554e+01,7.972947051e+01,8.846377878e+01,1.152385664e+00,1.276560734e+01,7.680433568e+01,9.751420590e+01,3.007464481e+01,8.232332126e+01,8.399123605e+01,4.576601611e+00,8.255497250e+01,4.109525040e+01,2.646566228e+01,5.016089295e+01,1.666732076e+01,3.469969937e+01,1.463932469e+01,6.703290833e+01,3.171061065e+01,7.615657549e+01,3.396235606e+01,9.148770720e+01,2.600102735e+01,6.370536164e+01,4.425736325e+01,7.203077823e+01,8.881807710e+01,5.272719284e+01
1.993818068e+01,2.537998636e+01,8.350159045e+01,5.435747848e+01,7.055693371e+01,7.276217316e+01,7.629730589e+01,6.715397465e+01,5.189145254e+01,2.368922318e+01,5.175310632e+01,1.667259012e+01,8.569923418e+01,2.319847325e+01,1.738170405e+01,6.401390381e+00,2.073686656e+01,4.090372456e+01,4.065444921e+00,1.852552598e+01,2.337631354e+01,7.080309830e+01,8.975107915e+01,7.949718628e+01,4.315843340e+01,2.958015600e+00,3.760893905e+01,4.434320186e+01,3.967465927e+01,4.616301306e+01,9.095407516e+01,4.948416882e+01,8.117043411e+01,6.787757819e+01,4.277526093e+01,5.088396989e+01,8.665231367e+01,4.642254953e+01,9.492349282e+01,6.061281157e+01,3.452224061e+01,9.884737767e+01,5.837656086e+00,7.247283748e+01,8.483290776e+00,5.724260527e+01,6.804259378e+01,3.276520250e+01,6.202924481e+01,5.331024427e+01,2.798756914e+00,2.156641160e+01,4.267557100e+01,3.931430268e+00,6.002358931e+01,2.092503561e+01,5.189406178e+01,7.027601154e+01,5.576341234e+01,5.439584305e+01,2.356852381e+01,5.444023731e+01
3.590344616e+00,4.027057304e+01,1.660785444e+01,9.150932332e+01,2.727101979e+01,8.274944538e+01,3.810619348e+01,9.720727532e+01,9.286271663e+01,7.969849119e+01,6.764912085e+01,1.000168704e+01,5.178954922e+01,7.884486434e+01,2.339966746e+01,9.305623601e+01,7.970589722e+01,7.983311181e+01,5.099419815e+01,9.188564353e+01,2.583957506e+00,8.146121483e+01,1.777078629e+01,7.886034581e+01,1.858721572e+01,8.038319821e+01,5.107706873e+01,4.001591215e+01,9.572709877e+01,9.122843535e+01,1.290663245e+00,9.706838334e+01,8.019427056e+01,7.280996683e+01,9.635440237e+01,8.659515383e+01,5.261315723e+01,3.414654501e+01,9.950339343e+01,8.978767533e+01,8.259195098e+01,6.993628097e+00,3.557028941e+01,5.297697619e+01,5.407803641e+01,6.029417362e+01,3.425463201e+01,1.984881089e+01,2.114161600e+01,9.635049854e+01,8.218106309e+01,3.866494741e+01,7.210781208e+01,4.180047696e+01,2.289586019e+01,4.444464840e+01,8.415448849e+01,6.088808245e+01,6.889794205e+01,9.934499342e+01,5.247829339e+01,8.606571895e+01
2.301902225e+01,1.276451625e+01,9.929450194e+01,4.367230354e+01,3.754646481e+01,8.771119518e+01,9.410183005e+01,7.664254853e+01,6.496162759e+01,5.456147186e+01,4.780163249e+00,6.337273691e+01,4.373593263e+01,8.748204323e+01,2.600540585e+01,2.404943751e+01,2.837186308e+01,1.625361740e+01,9.205833402e+01,8.374457525e+01,2.468027387e+01,6.577306264e+01,5.516848921e+01,5.048693245e+01,2.476621591e+01,6.346376613e+01,2.749286329e+01,5.586452310e+01,9.830063110e+01,3.135494126e+00,9.949354284e+01,7.891243371e+01,7.436999950e+01,8.788250127e+01,8.985382008e+01,2.629747174e+00,5.957665605e+01,3.426740218e+01,3.752219152e+01,1.519907980e+01,4.836831444e+01,6.039956737e+01,9.100384030e+01,5.415290440e+01,2.680423716e+00,6.135146157e+01,7.458196896e+01,3.262629295e+01,4.910634660e+01,7.193046440e+00,6.916185681e+01,7.111646438e+01,9.919891005e+01,8.141213136e+00,6.370922545e+01,4.939586116e+01,1.777414451e+01,1.939643207e+01,1.839266025e+01,9.139931326e+01,7.076246927e-01,3.804252473e+01
3.039359540e+01,6.447803144e+01,9.243098118e+01,9.838747674e+01,4.158910504e+01,1.652735836e+01,7.895567387e+01,1.923141707e+01,2.341725251e+01,2.613278885e+01,9.905983733e+01,9.891579201e+01,8.527757220e+01,1.327888134e+01,1.673302415e+01,3.919249479e+01,9.565029077e+01,5.259513677e+01,7.767865361e+01,5.774926943e+01,3.165680104e+00,7.606752578e+01,3.837718844e+01,6.028388159e+00,4.105280655e+01,5.451944358e+01,9.591977217e+01,8.603321563e+01,2.871804706e+01,1.840887910e+01,4.974349344e+01,8.417807060e+01,9.117510614e+01,3.898311044e+01,6.733075651e+01,2.553034437e+01,1.453310442e+01,6.938417696e+01,4.427390413e+01,1.815599313e+01,4.215867926e+00,9.812552727e+01,4.510460285e+01,9.217721703e+01,3.379445196e+01,5.596148859e+01,7.958702264e+01,6.594094844e+01,6.854156569e+01,4.712600299e+01,8.162990395e+01,1.116548420e+01,2.827383020e+00,6.212968033e+01,2.272373894e+01,6.591584062e+01,7.154688701e+01,7.121777159e+00,7.373864760e+01,5.359483893e+01,8.839149075e+01,9.860039149e+01
