v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37
7.661097514e+01,8.577319134e+01,7.328202780e+01,5.906458432e+01,7.961525640e+01,6.203967925e+01,4.516304004e+01,5.360311336e+01,7.073095899e+01,3.309091574e+01,4.721152604e+01,7.981742707e+01,4.778907152e+01,8.922610335e+01,6.825448199e+01,4.714584679e+01,8.708848783e+01,3.652526580e+01,2.388150501e+01,5.355028803e+01,8.319666510e+01,5.442526978e+01,1.341171460e+01,4.854422341e+01,7.611934488e+01,6.719514594e+01,5.389061799e+00,9.135141486e+01,3.692855918e+01,9.576005912e+00,6.362563774e+01,8.702778932e+01,7.964962502e+01,7.394398899e+01,7.099461657e+01,1.191747030e+01,8.679187050e+01
2.599820069e+01,2.018480752e+00,2.456329867e+01,5.097251064e+01,6.920550416e+01,3.540181688e+01,4.191991552e+01,3.349684852e+01,3.241598271e+01,5.507010066e+01,1.152942015e+01,4.183551639e+01,8.048260736e+01,2.258367631e+01,9.645318953e+01,3.611578470e+01,3.160116551e-01,7.978565588e+01,5.107295666e+00,8.231406980e+01,8.787847501e+01,6.167279516e+01,8.724431741e+01,8.495127174e+01,7.838458152e+01,4.909583113e+01,4.904659287e+01,8.311792620e+01,2.065062413e+01,5.964588694e+01,6.521061757e+01,7.015180989e+01,6.119528955e+01,8.867535105e+01,8.302099697e+01,8.005377561e+01,3.311324490e+01
9.494673286e+01,7.775409707e+01,3.115977428e+01,9.168800516e+01,9.761328624e+01,6.288257072e+01,5.244783870e+01,3.338347834e-01,7.286148405e+01,7.516771627e+01,5.762611040e+01,2.089101478e+00,2.006911027e+01,6.047711196e+01,2.998427983e+00,8.022710971e+01,8.447581841e+01,7.035070867e+01,4.129542919e+01,2.407288502e+01,6.068062778e+01,3.748268884e+01,7.170179098e+01,1.445632762e+01,4.287248454e+01,9.568255084e+01,7.390994517e+01,9.944490063e+00,2.693584142e+01,5.430690440e+00,5.242304141e+01,2.673772794e+01,7.941196761e+01,1.211050867e+01,7.954753609e+01,1.955909030e+01,2.778674455e+01
2.150585042e+01,6.675552419e+01,7.939535431e+01,5.461586368e+00,4.832650484e+01,5.766308333e+01,5.560582130e+00,7.368085083e+01,2.004098844e+01,7.273797074e+01,2.998291386e+01,8.835311047e+01,8.932133345e+01,3.238129013e+01,5.018053950e+01,1.875587153e+01,4.356507605e+01,9.056425882e+01,9.514019338e+01,3.172840326e+01,4.627163118e+01,7.304147080e+01,9.719953909e+01,1.703452632e+01,4.031527555e+01,9.859700256e+01,3.406120596e+01,2.013903086e+01,9.799938698e+00,7.061419250e+01,1.993215059e+01,2.591419382e+01,4.778132821e+01,4.989685735e+01,1.362301995e+01,1.901691205e+01,9.958929439e+01
1.094506902e+01,2.519413843e+00,4.777209037e+00,7.756725350e+01,5.916523071e+01,2.393193424e+01,4.430260168e+01,9.620657522e+01,8.912837523e+01,1.674909428e+00,6.982007048e+01,9.412298385e+01,2.961272416e+01,7.529612389e+01,4.616281888e+01,2.589218969e+01,7.753497697e+01,2.207675111e+01,9.963837342e+01,3.135303583e+01,5.384439669e+01,6.322639515e+01,2.949014265e+01,1.880744887e+01,5.114344842e+01,3.010081072e+01,8.747852802e+01,3.775916645e+01,2.437470639e+01,7.410086895e+01,2.609292709e+01,8.778815992e+01,1.208276097e+01,4.117876512e+01,2.503328729e+01,5.518505726e+01,5.593528955e+01
9.807304619e+01,3.299723795e+01,4.229979818e+01,4.207795688e+01,2.050674073e+01,5.811339747e+01,3.661675048e+00,6.219714783e+01,4.444828165e+01,2.842657747e+01,6.174869517e+01,4.964771135e+01,9.956734706e+01,2.229606355e+00,8.810018718e+01,7.118254049e+00,4.967412368e+01,3.423298027e+00,2.477604539e+01,5.945454838e+01,8.627289306e+00,5.888385865e+01,2.797426767e+01,6.440253741e+01,1.914483043e+01,4.768682382e+01,9.592032850e+01,4.438192126e+01,6.002222918e+01,5.095836924e+01,1.877304552e+01,3.710254769e+01,4.976912040e+01,8.965103473e+01,1.617407893e+01,3.617783992e+01,2.585156364e+01
8.742682098e+01,3.785213195e+01,9.637362654e+01,2.650174315e+01,6.279381929e+01,8.661268036e+01,6.280538144e+01,5.114091661e+01,6.714097169e+01,2.014176296e+01,2.025636739e+01,2.126766087e+01,9.626365057e+01,3.843510778e+01,6.951243582e+01,4.578614620e+01,4.721239336e+01,4.916950704e+01,9.934849306e+01,2.779632412e+01,6.267485498e+00,1.891979585e+01,5.631983778e+01,5.810515088e+01,7.123735324e+01,5.428006531e+00,1.123475317e+01,7.105762893e+01,9.463482499e+01,8.871426568e+01,2.663263679e+01,2.332810586e+01,1.814448889e+01,1.266507232e+00,9.484712148e+01,9.472981150e+01,7.293228644e+00
8.176381098e+01,7.969377632e+01,1.175819575e+01,5.975038766e+01,6.084658303e+01,8.027095350e+01,6.339036870e+01,4.192454183e+01,6.308188860e+01,3.857842601e+01,2.105302448e+01,7.790184310e+01,7.547885527e+01,3.162559513e+01,8.068509738e+01,4.585484687e+01,7.689153158e+01,4.468963938e+01,9.436282344e+01,9.681754214e+01,3.785354022e+01,2.314779593e+01,4.816546060e+01,7.701647039e+01,4.967434100e+01,5.020600971e+01,2.507630489e+01,2.459733981e+01,2.500809094e+01,4.741619593e+01,3.211941092e+01,3.767362706e+01,9.224378209e+01,5.061774052e+01,4.915524913e+01,9.874500554e+01,3.732156465e+01
5.377435844e+01,1.052125900e+01,8.215903192e+01,8.702518954e+01,3.801100347e+01,8.917112221e+01,5.727167405e+00,8.388754235e+01,3.847748734e+01,5.708612457e+01,6.899473375e+01,5.777528875e+00,3.058394038e+01,1.277021268e+01,2.389053785e+01,8.782411931e+01,4.448297748e+01,6.853276722e+01,9.758021911e+01,9.006190815e+01,9.416216990e+01,9.428237766e+01,1.484288030e+01,7.098410831e+01,9.091539654e+01,1.096702696e+01,8.340229398e+01,6.853798796e+01,4.051987257e+01,6.750686728e+01,9.023957547e+01,5.935270062e+01,6.175561670e+01,6.813060311e+01,2.684797109e+01,9.739304319e+01,5.988564481e+00
8.299575122e+01,6.461661040e+01,9.176786354e+00,5.535745927e+00,2.448592647e+01,4.188204417e+01,7.644999312e+01,2.573937273e+01,6.694811713e+01,7.554649904e+01,1.450476378e+00,6.415939612e+01,8.392621570e+01,2.268807647e+01,5.936905888e+01,2.720266482e+01,9.642773750e+01,3.870761458e+01,3.133746591e+01,6.986954063e+01,8.198941909e+01,3.565149822e+01,1.694392362e+00,2.818015850e+01,9.984592701e+01,8.534268241e+01,3.950891671e+01,1.746425560e+01,3.489268870e+01,2.204463915e+01,7.349031983e+01,6.169396089e+01,5.180726586e+01,6.275712299e+01,3.693925297e+01,6.660648357e+01,1.117675451e+01
4.309128831e+01,6.698430538e+01,4.345040336e+01,3.658838304e+01,2.634460664e+01,8.495799422e+01,9.733085513e+01,7.025885689e+01,6.452053898e+01,9.292046778e+01,5.704993165e+01,5.284701072e+01,5.415425002e+01,8.846543677e+00,4.487740946e+01,3.666643593e+01,4.174677521e+01,4.973101047e+01,3.061744807e+01,8.583337509e+01,7.232558479e+01,8.326488899e+01,1.084984447e+01,1.266152117e+00,8.403179904e+01,8.540767997e+01,5.438958258e+01,9.728559779e+01,2.261854545e+01,3.856620341e-01,2.561858847e+00,3.878050116e+01,4.281879990e+01,1.312087994e+00,5.667485350e+01,8.082081679e+01,1.751748125e+01
8.973307715e-01,3.497586880e+00,8.755739092e+00,4.873195656e+01,4.686823782e+01,3.782975156e+01,9.962980266e+01,9.263511128e+01,7.106320843e+01,5.739367773e+01,3.053954288e+00,9.595858560e+01,5.213028048e+01,3.703429141e+01,1.509563312e+01,2.077371366e+01,5.472325966e+01,7.868887410e+01,6.489845319e+01,2.620234779e+01,6.408925628e+01,5.072622888e+01,6.235628958e+01,6.690077671e+01,7.575730037e+00,4.308899748e+01,5.462710279e+01,8.645787305e+01,4.044568181e+01,8.670649221e+01,5.119849507e+01,9.332486491e+01,8.318742382e+01,5.594557702e+01,6.029368787e+01,2.412630123e+01,6.575104878e+01
8.457664986e+01,6.957439346e+01,4.256818373e+01,1.217289785e+01,6.724829519e+01,3.730162162e+01,8.800248205e+01,2.714390350e+01,7.646498743e+00,3.328931135e+01,2.072371869e+01,9.166623419e+01,9.014257544e+01,7.357012003e+01,2.938697417e+01,5.789693980e+01,5.136229508e+01,6.672617387e+01,2.524378061e+01,1.997210660e+01,3.259901983e+01,4.371569507e+01,6.462643975e+01,8.794117029e+01,8.164120495e+01,9.249421878e+01,2.535113665e+00,8.730930995e+01,4.120730441e+01,1.939089220e+01,5.770061142e+01,7.835587441e+01,8.784855456e+01,7.565090454e+01,6.196655961e+00,6.139497713e+01,4.328470583e+01
9.295576018e+01,2.866824651e+01,2.965497200e+01,3.522867964e+01,2.122185946e+01,9.104619773e+01,8.198831283e+01,2.274905609e+01,5.640326935e+01,7.569628566e+01,5.924938232e+01,3.551973839e+00,1.253798229e+01,9.253028834e+01,3.849752996e+01,1.009539587e+01,7.896599127e+01,9.898196257e+01,6.478002270e+01,7.353909929e+01,7.109282438e+01,8.255299833e+01,5.981108657e+01,8.368695935e+01,8.180152908e+01,7.174060622e+01,2.062432654e+01,9.829824609e+01,6.299550863e+01,7.135131654e+01,8.352537972e+01,9.259991371e+01,4.094885779e+01,1.356253684e+01,1.290041604e+01,5.912716002e+01,8.401286414e+01
8.383503342e+00,1.516846451e+01,6.350177141e+01,5.357862227e+01,2.271007025e+01,7.508585913e+01,1.812989629e+01,2.284316298e+01,9.523139510e+01,9.348370684e+00,3.563065195e+01,2.221076395e+01,2.820097797e+01,1.220992163e+01,3.280844000e+01,7.125978948e+01,2.461960003e+01,5.115373623e+01,9.707373050e+01,8.049134856e+00,7.349451016e+01,4.020233089e+01,2.634512411e+01,6.486973595e+01,6.089068341e+01,1.068856868e+01,8.560676698e+01,1.398841747e+01,6.504662806e+01,6.120586942e+01,2.675417289e+01,6.495104630e+01,6.851133836e+01,4.067071283e+01,9.873096951e+01,5.982733572e+01,6.501374695e+01
1.316040586e+01,3.872758503e+00,2.092008373e+01,2.714031477e+01,3.928791776e+01,1.689629268e+01,7.581742364e+01,6.964979471e+01,8.181398877e+01,4.008073496e+01,4.978702908e+01,7.818854731e+01,7.049110764e+01,1.382594816e+01,8.120484526e+01,7.243118047e+01,2.965252408e+01,8.180112095e+01,8.979487498e+01,4.625845426e+01,4.983846142e+00,1.184438676e+01,3.013353326e+01,8.129584736e+01,9.223271857e+01,7.824325558e+01,3.848040992e+01,8.553696145e+01,5.656001573e+01,8.964017462e+01,6.009558553e+01,5.308391008e+00,9.514119475e+00,8.296895548e+01,3.434065282e+01,7.540934862e+01,9.002506725e+01
9.247059620e+01,1.917837391e+01,8.609951028e+01,4.256274557e+01,2.179348396e+01,1.611088440e+01,9.163591324e+01,3.085883136e+01,7.860310777e+00,6.638912394e+01,4.760475841e+01,5.442234937e+01,2.381114569e-02,4.444051134e+01,7.979716066e+01,5.622070873e+00,3.663781998e+01,7.056611152e+01,4.339035691e+01,8.187123737e+01,1.280106875e+01,9.686351933e+01,6.830365341e+01,3.681402768e+01,6.807391035e+01,7.838256488e+01,2.586898651e+01,5.503733497e+01,4.988665003e+01,9.982356957e+01,3.778942112e+01,8.547975480e+01,3.470014229e+01,9.775515541e+01,8.722057969e+01,9.349575971e+01,8.415915033e+01
4.749785131e+00,5.763814162e+01,9.236060281e+01,8.248253362e+01,2.710187590e+01,7.289538726e+01,3.954093050e+00,2.662230244e+01,6.386512810e+01,3.864416564e+01,8.759460311e+01,5.117063292e+01,7.859587281e+01,9.563640492e+01,9.458996000e+01,4.045291112e+00,1.317453700e+01,5.807377376e+01,8.651097583e+01,2.936503187e-01,9.425848812e+01,1.981053348e+01,6.656119428e+01,9.747736675e+01,7.619706854e+00,8.390521101e+01,1.844998265e+00,3.383481254e+01,7.531377943e+01,4.918744438e+01,7.485747226e+01,7.734232114e+01,7.269379301e+01,3.268311573e+00,3.815693922e+01,5.885758316e+00,5.572050561e+01
3.426063059e+01,8.249059076e+01,2.520527113e+01,9.146091749e+01,1.205820176e+01,2.538659207e+01,1.470579092e+01,2.050052918e+01,3.282956391e+01,4.306183389e+01,7.735841272e-01,3.905776810e+01,5.977216947e+01,2.119756855e+01,1.641085758e+01,5.808816760e+01,7.885956922e+01,5.836036732e+01,1.241675861e+01,7.554016174e+01,6.631883615e+01,6.950821279e+01,2.385694814e+01,6.322134089e+01,8.912574960e+01,6.995936351e+01,9.355729386e+01,5.738543295e+01,2.214125126e+01,3.936408497e+01,5.100815882e+00,4.562375191e+01,4.561025973e+00,1.870748005e+01,5.396154240e+00,1.523638590e+01,8.733003834e+01
6.121732754e+01,8.919850294e+01,9.820325271e+01,6.241715974e+00,1.705853150e+01,5.601993350e+01,6.711418985e+01,7.665236786e+00,5.263892438e+01,1.337611522e+01,9.001664544e+01,1.621068699e+01,7.886344365e+01,3.283573754e+00,7.544659993e+01,8.703040527e+01,3.880583932e+01,7.016436266e+01,4.358363169e+01,6.064029184e+01,1.444669280e+01,1.231797571e+01,2.683479357e+01,7.255776662e+00,2.343114228e+01,3.421458017e+01,8.547937715e+01,2.518997483e+01,5.213397386e+01,5.607866770e+01,3.173440538e+01,3.677166782e+01,5.831087279e+01,6.385961859e+01,2.524879702e+01,6.835852746e+00,1.788382566e+01
3.298066231e+01,8.504675721e+01,6.540952612e+01,1.029018814e+01,6.659504586e+01,9.935398385e+01,1.081480484e+01,1.942261094e+01,9.572800519e+01,5.916878237e+01,6.858588870e+01,3.678464492e+01,4.490782852e+01,5.739963907e+01,2.994488480e+01,6.097790194e+01,6.763542117e+01,4.004155732e+01,9.590395037e+01,3.721968659e+01,5.906018983e+01,2.377232211e+01,7.663743673e+01,7.143144910e+01,9.195839547e+01,2.411144449e+01,2.268100937e+01,4.776574843e+01,9.088204087e+01,1.205921139e+01,2.058972639e+01,1.202906705e+01,3.098597593e+01,5.328670059e+01,8.106501502e+01,7.021353412e+01,4.890218556e+01
5.580457099e+01,5.702473628e+01,7.140194191e+01,5.297496001e+01,6.811802387e+01,9.551204764e+01,7.368950915e+01,5.667144403e+01,3.468424181e+01,3.039802130e+01,9.738270947e+01,2.134840163e+01,1.188486192e+01,3.556040079e+01,5.731979491e+01,5.825126836e+01,9.029805284e+01,9.935025010e+01,4.879574385e+01,9.192979620e+01,9.361372848e+01,3.699465728e+01,6.264980753e+01,5.694274566e+01,6.901288232e+01,8.327900176e+01,5.262226189e+00,8.920093966e+00,4.061138547e+01,2.160393659e+01,4.892976752e+01,7.788981468e+01,3.645663258e+01,6.680881521e+01,6.008566488e+01,8.619824121e+01,4.312216696e+01
7.684500424e+01,6.808114092e+01,3.644225544e+01,3.872719115e+01,5.542231718e+01,8.170199501e+01,8.617702434e+01,4.657677547e+01,8.653072912e+01,3.543213102e+01,3.015637553e+01,9.547088941e+01,8.135525300e+01,4.067721841e+01,4.398084835e+01,9.786855847e+01,8.183613289e+01,5.683297743e+01,7.615830031e+00,5.850015325e+01,2.874543093e+01,7.162616725e+01,9.372685306e+01,7.849525781e+01,1.115806696e+01,4.010524529e+01,9.479037208e+01,1.932104069e+00,6.567771126e+01,3.509440896e+01,6.784751754e+01,4.023875942e+00,1.231697473e+01,9.366602645e+01,7.484211244e+01,8.586347217e+01,5.124758038e+01
7.721709795e+01,2.881794561e+01,6.553504622e+00,2.473530550e+01,7.593834539e+01,5.613058846e+01,6.510753925e+01,3.431839584e+01,5.926640825e+01,5.235013350e+01,5.397576431e+01,7.758512684e+01,9.791402170e+01,8.598809270e+01,7.497971440e+01,2.117214810e+01,1.210890364e+01,4.439734791e+01,5.531919432e+01,5.602611060e+01,3.075578444e+01,8.583774282e+00,7.781409081e+01,7.926887647e+00,9.017766915e+01,3.878517693e+01,1.441102266e+01,7.084542304e+00,5.137853680e+01,5.030564825e+01,2.526001836e+01,5.537889522e+01,4.409848466e+00,4.503278303e+01,2.896683739e+01,9.218034432e+01,1.990120081e+00
2.665691100e+01,7.440306312e+01,8.089102603e+01,7.257996641e+00,5.069382227e+01,4.825974487e+01,3.209709327e+01,7.596955521e+01,6.790877188e+01,3.670054952e+01,8.504475305e+01,3.373419014e-01,4.371230251e+01,5.623527190e+01,2.379871268e+01,1.395722945e+01,1.649488270e+01,7.732864529e+01,9.404748001e+01,8.707208381e+01,3.068964227e+01,2.192957337e+01,6.130051902e+00,3.942997827e+01,1.022154076e+01,6.513961260e+01,5.484078311e+01,7.781994613e+01,7.670651267e+01,3.694580956e+01,6.902677662e+01,6.687457298e+01,6.124592960e+01,7.962639295e+00,3.174018079e+01,4.033847883e+01,2.702615317e+01
7.073811141e+01,8.920332855e+01,4.872865850e+01,5.454741792e+01,5.748048994e+00,9.386079470e+01,4.332870033e+01,4.146411026e+01,2.691991662e+01,6.890153796e+01,1.122241212e+01,7.333850196e+01,9.117223812e+01,3.095809163e+01,8.160786564e+01,2.655442045e+01,6.809547457e+01,5.916936294e+01,6.673271312e+01,4.853161421e+01,4.611066334e+01,8.240028328e+01,3.375515978e+01,2.295255306e-01,7.163122455e+01,9.349623053e+01,1.254248898e+01,5.516646279e+01,5.667377745e+01,6.030290933e+01,6.321846487e+01,9.813959675e+01,1.980696707e+01,4.754743746e+01,3.849787784e+01,7.839721435e+01,4.033103299e+01
2.785621510e+01,7.912954504e+01,9.880376534e+01,4.753696028e+01,2.087857612e+01,1.238775941e+01,6.304844998e+01,7.584755273e+00,1.861155696e+01,7.497629661e+01,2.578565852e+01,9.209550542e+01,7.010337886e+01,3.066947403e+01,8.900729322e+01,6.946704247e+01,7.726455407e+00,9.912573063e+01,5.404931770e+01,7.378353964e+01,6.460659133e+01,6.377633084e+01,8.537114993e+00,1.159857008e+01,4.422387015e+01,2.760501577e+01,5.035997811e+01,9.738569274e+01,2.255640106e+01,3.557904450e+01,6.443201373e+01,3.519502249e+01,2.021407760e+00,2.786687259e+01,3.040579658e+01,9.406487580e+01,6.174892774e+01
7.574783407e+01,6.493582951e+00,5.227939008e+01,3.830928242e+01,5.530889811e+00,1.718582096e+01,9.941853082e+01,1.901389409e+01,8.165258798e+01,5.306085484e+01,8.651927438e+01,1.468482641e+01,4.217680735e+01,4.305495872e+01,5.792880012e+01,8.930425602e+00,6.035402323e+00,4.529817572e+01,3.440414888e+01,1.365902747e+00,1.291907544e+01,2.669058447e+01,3.543917202e+01,6.091119961e+01,2.740131556e+01,8.684035672e+01,9.893566494e+01,1.934220235e+01,5.034775030e+01,2.897216585e+01,6.876012309e+01,2.138876937e+01,6.168151351e+01,2.717125011e+01,3.223638598e+01,7.772798329e+01,3.898431750e+01
7.607804083e+01,2.222560161e+01,9.910922407e+01,2.435287016e+01,3.540283224e+01,5.020623757e+01,9.398231851e-01,9.711407301e+01,3.193739812e+01,8.614856678e+01,1.665952049e+01,6.587655379e+01,6.848898611e+01,9.962316723e+01,2.517653241e+01,3.103834669e+01,5.743416717e+01,7.533099052e+01,6.548166837e+01,2.633056973e+01,2.108746235e+01,5.434892439e+01,7.777284622e+01,9.681137739e+01,5.269824217e+00,2.791659400e+01,3.978352754e+01,6.899417110e+01,5.130050757e+00,5.011359481e+00,7.061496689e+01,8.599544375e+01,3.487912825e+01,9.566842528e+01,1.416321389e+01,5.428857317e+01,9.059169764e+01
1.182171131e+01,7.749409818e+01,2.493736569e+01,6.126532630e+01,2.820789111e+01,5.285973701e+01,9.612673282e+01,2.404328438e+01,6.195145915e+01,9.027010759e+01,5.209474756e+01,7.215641050e+01,3.848800776e+01,6.266361165e+01,8.664762850e+01,8.124536439e+01,9.790978939e+01,8.022500968e+01,4.622676327e+00,2.862064221e+01,8.013122988e+01,5.111723493e+01,1.175111271e+00,5.756164277e+01,8.316682028e+01,6.874001746e+01,4.576327524e+01,6.362814927e+01,2.028680195e+01,4.058349152e+01,2.076142005e+01,2.024347544e+01,6.393871142e+01,2.751054654e+01,5.749670385e+01,2.302911131e+01,3.183971409e+01
7.421825776e+01,8.553347437e+01,9.741319155e+01,9.837102379e+00,8.407297609e+01,7.395917801e+01,1.905647537e+00,5.629825433e+01,8.437027204e+01,6.885654336e+01,4.196586326e+00,5.884025825e+00,9.683642005e+01,4.941132286e+00,3.248491194e+01,2.995310132e+01,4.939734779e+01,6.667385129e+01,9.367168530e+01,3.229853507e+01,6.398700894e+00,4.864957981e+01,3.075331718e+01,9.513559661e+01,8.788293838e+01,5.106961222e+01,4.192858618e+00,5.806744874e+01,5.123253314e+01,1.524166110e+01,3.758131548e+00,6.247595349e+00,2.530873394e+01,1.808360481e+01,9.014771958e+01,1.582214465e+01,4.493746331e+01
2.734530500e+01,2.937977523e+01,7.880855852e+01,4.398401612e+00,3.573567477e+01,2.130605692e+01,1.484848413e+01,3.582029182e+01,5.289906039e+01,6.094784713e+01,3.240702583e+01,2.607793979e+01,8.016540853e+01,5.577670885e+01,6.195671392e+01,9.144002450e+01,3.869512524e+00,2.444667813e+01,6.895224251e+01,4.153375001e+00,6.532159805e+01,3.557679658e+00,1.499802594e+01,6.275269118e+01,3.162177674e+00,8.046812857e+01,9.736924741e+01,1.134032483e+00,3.355396576e+01,2.329865936e+01,9.475623273e+00,4.972011451e+01,3.507216706e+01,7.519213962e+01,3.822655239e+01,5.114071865e+01,1.627435320e+01
2.030058552e+01,7.137843660e+01,7.961456925e+00,5.729113636e+01,2.450348128e+01,7.835906974e+01,3.499468750e+01,3.460161135e+01,9.085572868e+01,2.726923692e+01,7.483113030e+01,1.286977461e+01,3.400243415e+01,1.341282601e+01,6.076920582e+01,3.605467435e+01,3.531969361e+01,4.697960450e+01,5.472258554e+01,3.819523317e+01,2.624091287e+00,9.370962235e+01,3.517417969e+01,7.657039979e+01,7.796915094e+01,1.981123855e+00,6.401926403e+01,5.759883640e+01,2.618167377e+01,4.023708927e+01,7.717055873e+00,9.328598521e+01,3.031551527e+01,8.941775877e+01,9.810439278e+01,3.728675965e+01,2.431489143e+01
7.276774717e+01,2.388985187e+01,9.015460932e+01,1.670099956e+01,3.826986262e+00,6.224050076e+01,4.964982993e+01,3.925021060e+01,9.284491599e+01,7.260172106e+01,3.885441860e+01,4.503832897e+01,8.334729888e+01,1.570640956e+01,4.773700301e+01,5.352350471e+01,6.652208759e+01,8.207399744e+01,5.663886794e+01,3.459679304e+01,4.164623534e+00,9.865404230e+01,4.809033525e+01,9.760705860e+01,9.842575973e+01,1.523224292e+01,8.829773177e+01,4.002722627e+01,7.687691692e+01,9.528356637e+01,7.703702530e+01,1.397290443e+01,9.873731235e+01,1.246884639e+01,6.051421188e+01,4.923201603e+01,8.784960960e+01
7.979392825e+01,6.333601152e+01,8.669929402e+01,5.980244280e+01,1.024840281e+01,3.329925967e+01,5.173010245e+00,1.749166586e+01,4.772364762e+01,8.143018085e+01,9.521131571e+01,7.591595043e+01,4.228232840e+01,5.024736109e+01,9.595653174e+01,7.794602921e+01,7.234500182e+01,2.846302226e+01,1.099903934e+01,1.886916006e+01,5.232516790e+01,4.050676831e+01,2.857463295e+01,6.881600381e+01,5.769577687e+01,5.676800764e+01,1.089034284e+01,9.305651066e+01,7.208830425e+00,2.566565841e+01,2.221989973e+01,6.008167579e+01,8.366908245e+01,1.159608158e+01,4.514648657e+01,8.244824980e+01,8.232947430e+01
9.544830912e+00,9.042578395e+01,6.055272309e+01,2.920053668e+01,7.773415796e+01,5.754431921e+01,8.723086062e+01,9.633176406e+01,3.979627191e+01,9.615952794e+01,8.802916630e+01,1.161193491e+01,3.941686530e+01,5.308293852e+01,9.593082005e+00,3.213551260e+01,6.057161677e+01,9.224459089e+01,8.858490291e+01,2.931558187e+01,5.158752068e+01,5.188384169e+01,1.182239097e+01,4.006124109e+01,9.122257576e+01,6.803719933e+01,4.618152093e+01,5.838287275e+01,8.558836051e+01,2.902758857e+01,6.687544765e+01,1.141451108e+01,8.346404737e+01,2.059263178e+01,4.748374816e+01,3.095649171e+00,5.103932526e+01
