v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
6.982773546e+01,3.153227361e+00,7.861118426e+01,3.211737065e+01,8.584065500e+01,6.724911724e+01,2.479068575e+01,2.230628239e+01,3.999843337e+01,7.615194318e+01,1.338763630e+01,4.273238224e+01,1.948339256e+01,5.054771310e+01,3.896522055e+01,8.850694681e+01,4.742945346e+01,9.299467435e+01,9.929291579e+01,3.835364423e+01
5.493500711e+01,3.993073523e+01,9.308288441e+01,8.828774323e+01,6.751225571e+01,4.110246448e+01,1.466339879e+01,4.370348256e+01,6.650416207e+01,9.756182418e+01,7.228264950e+01,7.270020735e+01,2.479892318e+01,5.340350863e+01,4.359867790e+01,5.257972879e+01,3.843772572e+01,6.849090633e+01,8.942767669e-01,9.812819423e+01
4.665807702e+01,4.142151656e+01,8.128800762e+01,3.724046062e+01,6.783748250e+01,8.522923368e+01,9.291383995e+01,3.631115044e-01,7.772704366e+01,1.508628938e+01,1.772470506e+01,9.393049763e+01,4.445925948e+00,6.126443217e+01,6.494391380e+01,1.366030087e+01,2.644162991e+01,2.480145182e+01,1.075081308e+01,4.637490974e+00
2.936207449e+01,4.225400793e+01,5.633211999e+01,4.857074973e+01,8.593603085e+01,7.073229083e+01,6.186893807e+01,2.865248295e+01,3.740045400e+01,5.021969442e+00,2.325630137e+01,5.940375390e+01,8.292708568e+01,1.313767167e+00,8.902185281e+01,3.893762414e+01,1.083058642e+01,2.146063566e+01,2.520600790e+01,5.000614940e+01
5.244295709e+01,1.684374504e+01,8.492923965e+01,9.329675701e+01,9.973732343e+01,6.659462696e+01,8.986372893e+00,5.444319316e+01,1.719163485e+01,4.675529234e+01,7.928124458e+01,8.803520116e+01,6.723918477e+01,1.690162370e+01,6.032671344e+01,7.821272992e+01,6.379233037e+00,6.274143451e+01,3.731358998e+01,9.490126966e+01
3.892283299e+01,1.724539757e+01,7.155588824e+00,7.731088074e+01,9.776978878e+01,7.128547392e+00,4.576859651e+01,6.242021137e+01,5.159391963e+01,8.384287177e+01,3.080253363e+01,5.196873165e+00,4.721902741e+01,6.176707287e+01,5.939978215e+01,5.840063126e+01,7.741822407e+01,1.670516697e+01,7.726083338e+01,9.829366485e+01
4.322880676e+01,5.000598635e+01,7.673850531e+01,6.064597528e+01,1.279912800e+01,2.542366481e+01,2.879326289e+01,9.850558514e+01,5.539040397e+00,1.852683551e+01,2.241017237e+00,9.164274369e+01,3.117623086e+01,9.388208327e+01,1.033674073e+01,7.762690762e+01,4.450352460e+01,8.830785710e+01,5.274888715e+01,9.099947366e+01
6.467486664e+01,1.257685138e+01,3.127611368e+01,7.947573605e+01,2.115989828e+01,7.946564998e+01,1.551515165e+01,8.067199234e+01,4.745180798e+01,7.867035352e+01,1.323445290e+01,6.126246104e+01,2.986312574e+01,3.264900415e+01,9.141710573e+01,1.888926583e+01,5.402734805e+01,3.608911308e+01,5.542364986e+01,9.883348588e+01
6.098185647e+01,8.422935812e+01,8.920203220e+01,2.021661741e+01,9.262926269e+01,4.682435697e+00,9.190212769e+01,1.161354500e+01,8.823796832e+00,8.060422500e+01,9.025700131e+01,5.731124348e+01,8.852181359e+01,4.042061357e+01,5.016195831e+01,5.284606219e+01,4.506079842e+01,8.243026340e+01,6.852473969e+01,4.498677283e+01
3.000718944e+00,4.787685633e+01,6.795122341e+01,3.774360190e+01,3.162371580e+01,2.240746395e+01,6.465289804e+01,9.762145158e+01,7.624710000e+01,6.810996102e+01,6.625508480e+01,3.160886483e+01,7.313299574e+01,8.207684648e+01,2.699164155e+01,9.300748206e+01,7.240171880e+01,3.235273169e+01,6.167898116e+01,3.108297490e+00
1.840181978e+01,3.511003350e+01,1.416711792e+01,1.691163790e+01,6.010703840e+01,4.829715031e+01,2.775858783e+01,7.520161936e+01,7.451388365e+01,1.950260187e+01,8.634318178e+01,2.397690396e+01,9.530283450e+01,8.342878520e+01,9.135971567e+01,6.565104015e+01,5.942187985e+00,5.119370228e+01,4.543213140e+01,5.941274676e+01
1.676780662e+01,9.015343601e+01,1.481919187e+01,6.340400507e+01,6.263409264e+00,2.995822170e+01,3.514905435e+01,4.970865669e+01,4.427362030e+01,2.673061719e+01,4.985263539e+01,8.903401554e+01,6.240634332e+01,6.975421849e+01,6.078646140e+01,7.780773511e+01,7.513664348e+01,7.490077085e+01,7.133884557e+01,4.720203636e+01
7.591139574e+01,4.481318349e+01,3.555145596e+00,9.064098376e+01,7.039383901e+01,5.959434834e+01,8.273385248e+01,9.666080222e+01,9.435070969e+01,1.767448870e+01,8.264390943e+01,3.074409435e+01,6.596384935e+01,6.186836846e+01,3.933266198e+01,6.634496923e+01,9.054409070e+01,5.737449634e+01,8.810473684e+01,4.038923613e+01
8.852654172e+01,2.700483550e+01,6.025899702e+01,3.273293193e+01,6.144972679e+01,4.725266829e+01,3.221191065e+01,6.720954115e+01,1.260517686e+01,4.749986056e+01,4.514988269e+01,5.631466734e+01,5.010971481e+00,7.722559675e+01,9.629747525e+01,6.413386682e+01,5.645382517e+01,2.011586623e+01,1.992572692e+01,2.650331335e+01
4.484916194e+01,8.676295588e+01,2.019855770e-01,4.360904834e+01,3.232917937e+01,9.428437323e+01,8.534575246e+01,8.707635075e+01,5.999643993e+01,8.437316941e+01,3.992366134e+01,1.720279197e+01,1.359222044e+01,6.872887638e+01,3.949333455e+01,6.019294153e+01,8.683284799e+01,8.713941223e+01,6.303987142e+01,7.305658120e+01
3.461870900e+01,6.229331878e+01,5.408509269e+00,5.109028210e+01,8.222002743e+01,2.755234717e+00,8.296379631e+01,3.483865596e+01,7.763167483e+01,9.805948408e+01,3.324108025e+01,7.423088284e+01,1.370351793e+01,2.432495778e+01,8.091419328e+01,4.943270583e+01,6.919111485e+01,2.759400498e+01,7.932021394e+01,1.840258798e+01
2.597760836e+01,3.727153440e+01,9.830784364e+01,7.896443506e+01,9.595809755e+01,7.062748859e+01,9.885724595e+01,3.976860135e+01,5.446697173e+01,4.560410993e+01,3.440143289e+00,1.359916391e+01,6.367381399e+01,8.326795966e+01,8.725278014e+01,6.041450028e+01,3.995249122e+01,6.961641789e+01,5.931308935e+01,8.033408358e+00
7.901025490e+00,3.800184731e+01,3.146592057e+01,1.969105296e+01,5.669642626e+00,8.320530011e+01,1.101737714e+01,9.690728133e+01,3.254566278e+01,6.894411240e+01,3.037901831e+01,2.913319270e+01,8.545415192e+01,5.126896746e+01,5.398743893e+01,4.550346276e+01,4.947740810e+01,3.257202844e+01,5.713997517e+01,7.589979780e+01
9.951833316e-01,9.549976988e+01,2.486773110e+00,4.110344255e+01,2.322337557e+01,4.163861317e+01,3.478877429e+01,5.192656852e+01,7.491227473e+01,1.115993486e+01,7.147323514e+01,7.999942806e+01,7.595704773e+01,5.977277276e+01,5.611652009e+01,1.024253547e-01,2.746934496e+01,6.460905354e+01,9.244347214e+00,6.435005498e+01
7.606526613e+00,4.210512636e+01,1.509972417e+01,1.260876103e+01,1.962997174e+00,4.073980706e+01,4.512751674e+01,9.368456262e+01,2.379258565e+01,1.922551370e+01,2.584519544e+00,4.098110284e+01,7.212240755e+01,6.341249439e+01,1.224038915e+01,5.455159519e+01,2.937222146e+01,9.431077830e+01,6.351477741e+00,1.134005805e+01
4.744954491e-01,4.534987621e+01,1.711920372e+01,6.362868630e+01,3.269452892e+01,6.447471874e+01,3.262189410e+01,5.296956677e+01,2.606441423e+01,7.777796959e+01,8.119545397e+01,7.811874991e+01,7.104511208e+01,2.070373332e+01,5.450101162e+01,4.020105952e+01,9.191477268e+01,4.068700247e+01,8.012482725e+01,8.839536004e+01
5.191084736e+01,4.439235822e+00,1.568696116e+01,8.768781035e+01,9.785803912e+00,6.708644295e+01,7.154841680e+01,1.017263635e+01,8.482411381e+01,9.728505017e+01,2.460961195e+01,4.505480810e+01,8.143079461e+01,6.281660027e+01,8.794113251e+01,7.412144353e+01,5.088214464e+01,8.806932935e+01,2.621163427e+01,7.815027709e+01
9.702212792e+01,9.257647231e+01,8.457726540e+01,4.224623026e+01,9.059932258e+01,5.821847362e+01,5.555363018e+01,2.784774906e+01,4.240821164e+01,6.095809978e+01,6.630832517e+01,7.913813569e+00,8.890799377e+01,9.209715817e+01,2.156324594e+01,3.566825750e+01,3.289010792e+00,2.210752555e+01,3.520925968e+01,5.584590459e+01
4.800893940e+01,3.893690571e+01,2.100524788e+01,2.401281130e+01,3.275168691e+01,3.800383926e+01,5.192730219e+01,3.674131379e+01,7.847614334e+01,3.308331943e+01,3.294256050e+01,6.834562903e+01,4.193176412e-01,7.792378826e+01,8.898507820e+01,9.347538030e+01,4.036152980e+01,8.713022234e+00,4.234377185e+00,6.757203669e+01
4.876425707e+01,5.915506964e+01,6.340734190e+01,1.814185509e+01,6.712833393e+01,8.095271804e+01,2.581624154e+01,5.606599430e+01,3.666168976e+01,5.393416401e+01,2.500492355e+01,3.149626337e+01,3.060281241e+01,9.679249002e+01,9.684920292e+01,7.513439319e+01,1.796350027e+01,8.561674903e+00,5.809741673e+01,4.270684825e+01
2.248012205e+01,7.455720054e+01,8.196481346e+00,6.725320482e+01,8.491932512e+01,3.975633856e+01,6.619148184e+01,7.570361164e+01,5.121982326e+01,8.221555024e+01,3.767366696e+01,9.988807893e+01,4.388528417e+01,1.800734025e+01,9.874690558e+01,4.652502653e+00,9.346287816e+01,6.391877789e+01,8.909785483e+01,3.792658432e+01
2.511351984e+01,8.597704850e+01,8.693008210e+01,2.699849856e+01,7.689163678e+01,4.280743842e+01,8.309120186e+01,3.129844799e+01,6.859536442e+01,3.204157029e+01,1.910390435e+01,8.385848967e+01,3.491118988e+01,5.745025182e-02,5.421688665e+01,3.846493968e+01,7.692845003e+01,5.495403740e+01,8.397578514e+01,5.908936977e+01
6.149763091e+01,2.345096977e+01,8.909091713e+01,7.358317103e+01,1.050553677e+01,2.149711316e+01,3.343387080e+01,1.107701938e+01,4.169830820e+00,8.557440196e+01,2.360376023e+00,4.569836407e+01,3.209967985e+01,6.698311736e+01,5.332482002e+01,8.739403768e+01,7.306910462e+01,5.662599776e+01,2.144129396e+01,4.322660837e+01
8.296496482e+01,3.243059834e+00,2.021723945e+01,1.593771703e+01,2.167582969e+01,4.126030928e+00,5.570249972e+01,9.993689162e+01,7.917194389e+01,9.778117399e+01,7.039346072e+01,8.544846063e+01,5.941673647e+01,4.542302570e+01,1.203897347e+01,2.500820142e+01,6.561574394e+01,2.029942779e+00,7.322644779e+01,2.176545529e+01
5.600336513e+01,5.160839695e+00,9.408229125e+01,8.602261169e+01,9.752711014e+01,9.131907486e+01,3.792078347e+01,1.686457611e+01,3.095544986e+01,1.903049749e+01,1.612468103e+01,4.470026546e+01,1.111803333e+01,9.555789221e+01,8.451369276e+01,3.359810669e+00,3.878645594e+01,8.741928537e+01,8.967160869e+01,5.730237417e+01
7.636573251e+01,6.307092307e+01,9.594324114e+01,2.469833969e+01,7.305112028e+01,7.704108305e+01,3.845973395e+01,1.217446927e+01,6.381834616e+01,7.250821237e+01,6.473008181e+01,6.371543849e+01,7.888813122e+01,2.293501565e+01,2.144088751e+01,2.365057399e+00,2.382492217e+01,6.287205857e+01,4.144725857e+01,7.090959888e+01
7.875212142e+01,6.255460103e+01,6.276645966e+01,2.621238937e+01,3.603428885e+01,2.565845457e+01,4.975134878e+01,9.622851027e+01,7.244789828e+01,6.129014423e+01,5.164496544e+01,3.244215075e+01,9.801811260e+01,7.569279428e+01,8.291539620e+01,4.291642767e+01,9.103278171e+01,1.665766264e+01,9.179382452e+00,1.371117786e+01
9.167774044e+01,5.516359891e+01,1.040012668e+01,8.748426716e+01,1.291805727e+01,7.058665489e+01,2.244714570e+00,7.417206143e+01,9.301587878e+01,7.701140832e+01,3.840514493e+01,3.562501567e+01,9.836245775e+01,4.558094070e+01,1.230690847e+01,8.157584581e+01,2.339977832e+01,6.078975605e+01,5.265014924e+01,7.474297596e+01
6.888324917e+01,2.532734498e+01,1.286489731e+01,5.049147720e+00,6.269293458e+01,7.153859722e+01,5.215629246e+01,5.277144115e+00,9.266384039e+01,7.188354608e+01,6.455315247e+01,3.793535073e+01,2.991315395e+01,7.839983542e+00,4.062401786e+01,9.404903563e+01,6.296304725e+01,8.456124351e+01,8.030815392e+01,1.368838784e+01
7.144192157e+01,1.629710499e+01,7.483988408e+00,6.945059337e+01,7.384995348e+01,6.817442554e+01,3.100287823e+01,6.426782220e+01,4.556932993e+01,8.007123463e+01,6.856354293e+01,8.918608599e+01,3.938864173e+01,5.502025400e+01,5.733649045e+01,1.919282698e+01,7.301728660e+00,2.501655434e+00,3.724233498e+01,7.999823664e+01
8.809075841e+01,2.581439259e+01,8.336230440e+01,8.151444522e+01,5.171687975e+01,5.222275744e+01,9.993817850e+01,9.830041041e+01,5.394463615e+01,2.797091226e+01,1.184555306e+01,5.285293704e+01,5.588321378e+01,3.508836144e+00,2.502440080e+01,6.902589890e+01,8.121197406e+01,8.553790077e+01,5.324860803e+00,5.045319882e+01
2.588491373e+01,5.123689454e+01,6.009467231e+01,7.886313244e+00,6.537242656e+01,1.725413750e+01,4.958821784e+01,5.533951571e+01,6.313487173e+01,1.559873433e+01,6.438550682e+01,2.743215898e+01,1.470248546e+01,4.731567929e+01,7.857247026e+01,8.843691251e+01,2.846222654e+01,5.143804418e+01,9.882953399e+00,3.043436249e+01
3.775581178e+01,2.978282927e+00,7.481398962e+01,3.287015958e+01,4.563210766e+01,4.349060711e+01,1.564846884e+01,9.703238092e+01,1.558210786e+01,9.630528661e+01,6.697203998e+01,5.535885942e+01,8.492351072e+01,3.215260974e+01,7.867858844e+01,2.401058150e+01,1.586846488e+01,7.719551454e+00,5.565817224e+01,3.418694036e+01
7.389189383e+01,9.797245054e+01,9.745094654e+01,6.615329037e+00,2.318840701e+01,4.807723507e+01,6.089212558e+01,5.641833393e+01,3.819341847e+01,4.581412275e+01,4.200551915e+01,6.131276205e+01,2.245691235e+01,3.474758162e+01,3.867394426e+01,1.480049632e+01,3.392919153e+01,8.540389696e+01,5.515257550e+01,4.357533917e+01
5.057449863e+01,8.438563996e+01,2.823725250e+01,4.414914884e+01,1.479502904e+01,6.980489269e+01,3.617338109e+00,5.071054478e+01,3.983393049e+01,6.404239479e+01,3.124097059e+01,3.873553432e+01,3.767929541e+01,8.036288987e+01,1.587713466e+01,5.779243777e+01,5.723893158e+00,5.165185659e+01,1.785128909e+01,8.410596589e+01
2.305881033e+01,5.014006256e+01,9.354959715e+01,4.603766075e+01,2.604460524e+00,2.555178963e+01,9.157201897e+01,9.983987581e+01,1.431278001e+01,9.901396409e+01,7.918126476e+01,3.115497452e+01,1.401910204e+00,4.662260384e+01,4.756730529e+01,1.247871293e+00,7.654828881e+01,2.453190512e+01,3.826369133e+00,2.905242219e+01
7.137098683e+01,9.871446400e+01,4.069999444e+01,6.158254201e+01,6.922858497e+01,3.157934180e+01,2.602395954e+01,6.025563804e+01,9.824642386e+01,6.680051720e+01,9.174061222e+01,4.911788818e+01,7.158193291e+01,5.606478488e+01,8.924144319e+01,1.702675743e+01,3.909830871e+01,3.860984628e+01,4.645231713e+00,9.363893626e+01
3.774647957e+00,5.341150666e+00,2.062051113e+01,9.348919073e-01,9.603765444e+01,5.314004128e+01,9.952033096e+01,9.069795750e+01,3.782138611e+01,3.104767546e+01,4.410612451e+01,4.919152029e+00,8.976083445e+01,8.205256335e+00,9.925719163e+01,2.131538881e+01,5.135148710e+01,5.041530985e+01,6.993337862e+01,3.144223876e+01
6.410607114e+00,4.718555675e+01,7.728300074e+01,6.850731866e+01,5.758639789e+01,5.382212890e+01,9.624894891e+01,3.841860006e+01,5.072707481e+01,3.925233365e+01,4.924932322e+01,4.870813424e+01,6.122280780e+01,9.921133602e+01,7.934447291e+01,4.692971805e+01,5.488612291e+01,5.892875169e+01,1.617261631e+01,4.850705064e+01
6.430437666e+01,1.576120984e+01,3.403688822e+01,3.682531859e+00,5.978139632e+01,7.818443468e+01,4.799766155e+01,3.215430732e+01,1.916449833e+01,9.244161794e+01,4.239689367e+01,2.701793410e+01,1.363607582e+01,9.241418431e+01,5.567110645e+01,7.499056643e+00,5.659679060e+01,9.049698863e+00,9.010586005e+01,1.158433650e+01
3.151968198e-01,8.945402141e+01,2.836695513e+01,9.941798928e+00,7.895918930e+01,3.882323007e+01,5.532963982e+01,6.444434112e+00,7.601095949e+00,6.424620601e+01,7.504965677e+01,2.460455422e+01,1.381289503e+01,6.744476448e+01,4.990166356e+01,6.249511755e+01,7.135516819e+01,2.288418782e+01,7.327340567e+00,8.004043026e+01
4.550470198e+00,2.192716717e+00,1.472890109e+01,3.234149699e+01,7.326584905e+01,3.721927384e+00,1.362497192e+01,7.177382843e+01,8.070441430e+01,1.604445937e+01,7.177679489e+01,6.329085325e+01,6.354670486e+01,3.928884088e+00,3.492051156e+01,2.087978586e+01,8.901199080e+01,6.723984186e+01,4.356704490e+01,4.672483700e+01
3.203397841e+01,2.870884438e+01,9.242301051e+01,3.821853537e+01,4.702992128e+01,6.905063244e+01,2.246711797e+01,1.809009613e+01,1.536586295e+01,2.125446396e+01,2.943503974e+00,8.602342625e+01,3.090869500e+01,8.054961962e+01,6.040756058e+01,6.687114762e+01,5.243218486e+01,5.678323918e+01,6.849128938e+01,1.662515107e+01
4.828945529e+01,5.384419207e+01,1.295028149e+01,2.085507555e+01,7.905243517e+01,5.026933149e+01,3.539911075e+01,8.497109871e+01,6.813440150e+01,8.403540768e+01,8.714429981e+01,1.485824611e+01,6.662294527e+01,8.478672621e+01,1.855319164e+01,1.338077806e+01,8.379350897e+01,6.235746666e+01,7.647292017e+01,5.245158551e+01
8.097003501e+01,6.598693492e+01,3.817969916e+01,4.745181582e+01,6.359305735e+01,5.191208730e+00,3.210548470e+01,8.578124237e+01,5.196904827e+01,2.859294111e+00,8.026959666e+01,8.029933801e+01,8.738497660e+01,7.859434719e+01,3.697289669e+01,3.888327022e+01,6.511294346e+01,4.441429989e+01,5.074701280e+01,8.714034002e+01
3.471080653e+01,1.792348187e+01,9.577281054e+01,4.622756206e+01,4.390702909e+01,8.485200915e+00,4.186604786e+01,5.891916306e+01,9.279603718e+01,7.135656779e+01,1.579205130e+01,1.901740033e+01,8.839578111e+01,8.358953728e+01,9.127346871e+01,9.380743938e+01,9.741286202e+01,5.873747475e+01,8.207432063e+01,4.660376074e+01
3.023495893e+01,2.619154889e+01,6.259072681e+01,5.412880935e-01,9.960110545e+01,8.517237762e+00,3.962296373e+00,8.631310938e+01,3.165940313e+01,1.069857755e+01,6.762328159e+01,4.258355443e+01,1.712154798e+01,2.891058261e+01,5.878769338e+01,2.913549831e+01,3.781172474e+01,2.701496437e+01,2.530607393e+00,4.992324177e+01
2.341311875e+01,6.912853675e+01,8.420740920e+01,4.159672517e+01,6.510890650e+00,7.787953232e+01,8.822032700e+01,7.482641442e+01,3.535103204e+01,3.473658570e+01,2.673390002e+01,1.139468636e+01,4.173390946e+01,4.417549214e+01,9.270399510e+01,2.441812608e+01,5.229216698e+01,3.297700597e+01,4.897283779e+01,9.103397853e+00
8.229098428e+00,4.253704354e+01,6.773770707e+01,4.447703187e+01,8.381773888e+01,6.779357637e+01,6.180951037e+00,8.242941793e+01,6.729070469e+00,9.304143131e+01,1.953359967e+01,5.971422330e+01,3.383200218e+01,6.388730615e+01,4.927093130e+01,7.990823024e+01,2.045699323e+01,3.317667809e+01,8.065993724e+00,6.605682981e+01
3.742396867e+01,4.594722388e+00,8.724045820e+01,4.599643012e+01,8.690461194e+01,3.191171379e+00,7.395239363e+01,2.747113346e+01,6.672246654e+00,8.459332457e+01,8.619331861e+01,2.288644886e+01,8.786710904e+01,9.826979763e+01,9.100418507e+01,3.316188437e+01,6.495687946e+01,3.245030623e+00,8.998315462e+01,1.060529584e+01
4.941524378e+01,5.764081783e+01,4.875906188e+01,1.156288959e+01,9.644869101e-01,3.550517336e+01,4.613066641e+01,8.032927026e+01,8.054006571e+01,8.428601918e+01,2.175331014e+00,9.323847067e+01,3.406567441e+01,2.087373653e+01,2.510408095e+01,9.352672019e+01,7.577046349e+01,4.228598000e+01,5.584356984e+00,3.652750553e+01
9.407201591e+01,9.609288647e+01,8.852552599e+01,1.484554977e+01,4.598186868e+01,1.325571280e+01,9.669961211e+01,9.822916493e+01,6.118562557e+01,3.542943845e+01,3.643817378e+01,8.631439533e+01,1.322656812e+01,4.949543315e+01,8.326878043e+01,5.378305911e+01,3.888166405e+01,1.631631648e+01,9.334782794e+00,7.962294164e+00
1.146421437e+01,8.503631046e+01,2.857559542e+01,5.503072332e+01,3.381953040e+01,9.250991196e+01,2.349969235e+01,7.342495207e+01,9.763599456e+00,5.084632186e+01,7.343674819e+01,8.463749223e+01,3.638677961e+01,2.988815374e+01,9.917350101e+01,8.945551448e+01,4.278874373e+00,1.860437354e+01,8.710730458e+00,1.012403278e+01
8.932193503e+01,1.805641388e+01,6.398533785e+01,9.090549915e+01,3.711161198e+01,5.845315362e+01,7.461553467e+01,5.470111465e+01,8.475837870e+01,9.685147529e+01,5.844851463e+01,2.315586288e+01,9.131266946e+01,5.334024847e+01,4.268784737e+01,6.657547054e+01,3.532421788e+01,8.402956104e+01,4.267192995e+01,9.010506845e+01
3.044237456e+01,7.611225319e+01,7.843812342e+01,3.585488990e+00,3.519080683e+01,7.733716231e+01,4.264351618e+01,7.773075553e+01,5.262854895e+01,1.640758377e+01,1.204162282e+01,4.115314963e+01,1.221501926e+00,4.250476581e+01,8.281182681e+01,7.725963154e+01,9.472905777e+01,7.991950347e+01,7.385855591e+01,9.683546737e+01
2.925188076e+01,1.718516578e+01,5.510760186e+00,4.640808474e+00,9.911981118e+01,9.035111377e+01,4.476532934e+01,4.199867470e+00,8.605194974e+01,1.688715109e+01,9.629426567e+01,8.356497259e+01,6.482429091e+01,4.875806339e+01,6.828233707e+01,7.051306293e+01,8.675141169e+01,4.927487764e+01,6.061170414e+01,5.339560060e+01
8.265047080e+01,8.994109431e-01,5.341532411e+01,8.495789709e+01,5.438740435e+01,6.683616859e+01,3.819266932e+01,8.956924245e+01,5.254145698e-01,4.358974230e+01,4.032079430e+01,5.254983911e+01,8.176868388e+01,6.016641856e+01,6.465619200e+01,9.077394135e+01,2.422799652e+01,6.176352673e+01,1.230951648e+01,7.895333205e+01
5.078743772e+01,8.896956424e+01,9.562128448e+01,1.118784550e+01,9.389807650e+01,9.559231440e+01,4.165612221e+01,8.393194038e+01,8.777930679e+01,7.898198425e+01,4.824628608e+01,6.497509480e+01,1.892037968e+01,2.213616245e+01,3.498764660e-01,6.868696945e+01,3.607594758e+01,3.792724129e+01,4.912346240e+01,1.738265650e+01
5.287659960e+00,2.802696566e+01,7.133567190e+01,3.023571027e+01,3.589520520e+01,3.478437596e+00,9.533659149e+01,2.659866406e+01,6.023583497e+01,3.744799824e+01,6.960636517e+01,6.977661492e+01,9.878242964e+01,2.246179026e+01,2.402519465e+01,9.284938384e+00,9.086135461e+00,7.029336801e+01,2.726222148e+01,4.071169106e+01
