v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
6.952105009e+01,7.654007668e+01,2.934771221e+01,6.057039927e+01,6.545978670e+01,7.508385097e+01,9.383672204e+01,6.053470364e+00,5.893036189e+01,4.736909104e+01,6.171130857e+01,2.917785475e+01,2.215345807e+01,6.835228994e+01,5.442636348e+01,9.950569173e+01,8.273257016e+01,9.434759105e+01,3.209925362e+01,5.336436795e+01,5.313714223e+01,9.860368415e+01,9.978972143e+01,6.157009846e+01,4.198993606e+01,2.871349539e+01,1.947421468e+01,9.359627267e+01,2.039418638e+01,5.211947274e+01,9.894684128e+01
5.293267150e+01,4.054344243e+01,1.559518630e+00,2.808522181e+00,9.321266608e+01,9.653808547e+01,5.506179944e+01,1.406780109e+01,9.491822051e+01,8.136837767e+01,3.025058407e+00,7.994335536e+01,2.443007648e+01,2.257946948e+01,9.083834928e+01,8.128997853e+01,1.708727988e+01,8.328572054e+01,2.560595258e+01,9.353748058e+01,7.190375378e+01,1.147750521e+01,2.917934904e+01,7.112256003e+00,3.792950834e+01,3.881636003e+01,9.256740753e+01,1.664387749e+01,7.269576331e+00,8.473102872e+01,4.976188214e+01
6.661493063e+01,7.473672659e+01,2.517234214e+01,1.286475013e+01,1.605679795e+01,5.228286520e-01,5.680418241e+01,7.050443775e+00,3.831541657e+01,5.030309844e+01,9.993815617e+01,4.647079575e+01,2.551938050e+01,4.896619637e+01,8.981500089e+01,1.580251654e+01,8.958488512e+01,8.179128209e+01,1.813464193e+01,8.744173590e+01,5.809533424e+01,9.443078694e+01,5.808656094e+01,1.073703836e+01,5.834322134e+01,5.162832514e+01,7.338077354e+01,5.522306679e+01,6.943315136e+01,2.405462987e+01,5.041502511e+01
3.184348866e+01,9.890273446e+01,1.747103040e+01,6.565320872e+01,3.269969889e+01,9.075542387e+01,2.845429965e+00,5.251271211e+01,6.762092626e+01,6.563951341e+01,2.826898582e+01,2.419436477e+01,9.134207751e+01,3.098588879e+01,1.122397746e+01,5.919890257e+01,8.250358847e+01,7.930327085e+01,7.301994498e+01,4.263871116e+01,2.797939754e+01,5.744109370e+01,3.875658036e+01,9.613345189e+01,5.130950853e+01,6.131819794e+01,2.055074789e+01,5.386626750e+01,8.839360186e+01,7.585509879e+01,5.285084310e+01
9.077316139e+01,1.077034497e+01,3.154835924e+01,7.716820803e+01,8.118253661e+01,5.330624641e+01,8.992446207e+01,6.084857875e+01,4.633901667e+01,4.976005619e+01,3.214162965e+00,3.051299855e+00,1.431778357e+01,4.638154529e+01,3.784091573e+01,1.942100171e+01,6.556067927e+01,7.983184114e+01,3.247101524e+01,8.009160697e+01,1.002244203e+01,3.413346922e+00,2.428644833e+01,6.080481097e+00,4.510766348e+00,4.989515107e+01,3.447682970e+00,3.956641681e+01,4.074670002e+01,6.292076967e+00,5.626617235e+01
7.439542155e+01,9.608104876e+01,3.968921608e+01,2.016842800e+01,1.656630468e+01,2.718457003e+01,8.613851817e+01,5.470479365e+01,2.910915887e+01,9.181860820e+01,1.539461949e+01,5.847643800e+01,5.224134005e+01,6.123257625e+00,1.952208450e+01,2.132675583e+01,9.443045021e+01,9.526156928e+01,5.555504514e+01,4.238038017e+01,6.208356061e+01,3.279602620e+01,9.266724166e+01,1.798169091e+01,6.644006337e+01,5.500331580e+01,3.653673568e+01,5.053804768e+01,7.916327330e+01,1.977042154e+00,4.934939170e+01
1.482393960e+01,8.274836092e+01,8.582275938e+01,8.569280800e+01,7.906806429e+01,6.531211544e+01,4.960478262e+01,9.432140675e+01,5.275622573e+01,8.320944677e+01,6.893518791e+01,7.846830016e+01,4.842328028e+01,6.016750075e+00,5.164319900e+01,2.470179307e+01,2.496301177e+01,9.553882990e+01,9.048131238e+01,1.980538435e+01,6.953657121e+01,9.416580165e+01,8.292636746e+01,1.633060319e+01,4.765164983e+01,7.000160700e+01,9.943108941e+01,1.466492712e+01,1.008904266e+01,8.789136032e+01,8.528310038e+01
2.385150899e+01,5.146107283e+01,6.275013567e+01,6.666475444e+01,7.448647446e+01,3.353471482e+01,5.865925213e+01,5.083378832e+01,5.791718607e+01,1.553310115e+01,7.408081982e+00,6.839043649e+01,6.778223417e+01,9.190298937e+01,9.250002063e+01,2.361567202e+01,8.453733106e+00,1.455855633e+00,6.846117500e+01,4.613480413e+01,8.815414337e+01,9.980408332e+01,2.342233225e+00,6.819117001e+01,7.848104491e+01,7.508666873e+01,5.552227765e+01,6.333921310e+01,8.659911971e+01,3.181083107e+01,1.632520074e+01
3.696412140e+01,2.719746688e+01,6.039858676e+01,3.825074442e+01,7.313600011e+00,5.388120117e+00,3.749500895e+01,5.402016759e+01,4.674561642e+00,1.747984903e+01,4.696392797e+01,8.307457973e+01,4.044338444e+01,4.407844672e+01,7.183679481e+01,3.467525673e+01,8.474068049e+01,5.712592382e+00,8.000391344e+01,3.724034555e+01,1.412633388e+01,2.579405628e+01,8.833575793e+00,7.741714273e+01,6.456815004e+01,1.357866962e+00,7.671701493e+01,1.173900150e+01,4.574943430e+01,2.086265958e+01,4.796515143e+01
3.070841372e+01,3.086852569e+01,5.794385060e+01,8.267189781e+01,6.926037167e+01,9.348710269e+01,3.939867166e+01,5.736083263e+01,8.094757767e+00,2.059930685e+01,1.674992512e+01,5.578038133e+01,9.639465977e+01,1.589841307e+01,4.115046977e+01,3.331418541e+01,3.753763868e+01,6.847608173e+01,3.586483179e+01,8.152594774e+01,3.960296384e+00,8.271448612e+01,8.156809908e+01,5.134423261e+00,3.322049885e+01,9.161861751e+01,7.571858262e+01,7.897361912e+01,6.905157172e+01,9.647762632e+01,4.703142486e+01
2.943322975e+01,9.888368157e+01,1.182560020e+01,9.817244074e+01,2.256895149e+01,4.091965655e+01,5.739932818e+01,1.818290344e+01,8.171196052e+01,3.571122162e+00,7.014447176e+01,4.919705191e+01,8.464446638e+01,2.142090416e+01,9.005636508e+01,4.347325176e+01,1.860900734e+01,6.770336344e+01,1.428835153e+01,8.139394056e+01,3.363064156e+01,6.601922110e+01,3.906725633e+01,5.496040093e+01,1.109275929e+01,8.551458391e+01,6.832679816e+01,6.590493079e+01,2.677207779e+01,6.880673476e+01,3.648603898e+01
3.202702481e+01,2.217541891e+01,9.059395918e+01,6.931080550e+01,4.429835450e+01,7.071265902e+01,9.826918407e+01,6.823696292e+01,3.356463663e+01,6.642922594e+01,6.288049546e+01,8.817747270e+01,2.326042128e+01,3.923615871e+01,5.637108639e+01,1.870730521e+01,8.998862186e+01,3.420231467e+01,6.044940961e+01,2.408717234e+01,9.672099019e+00,8.857759112e+01,9.416703146e+01,7.354386722e+01,8.190869236e+01,2.538648370e+01,7.268730264e+01,4.363618943e+01,9.778028977e+01,5.790272583e+01,4.949035642e+00
5.558539018e+01,1.297040742e+01,4.006251941e+01,2.750464041e+01,8.893228705e+01,3.965813475e-01,8.876080700e+01,7.977933043e+01,3.182733768e-01,4.981191902e+01,3.875322104e+01,7.855144017e+01,6.785164990e+01,9.075183342e+01,5.194314396e+01,7.830673699e+01,8.566634395e+01,4.602809133e+01,9.805329288e+01,3.753090391e+01,6.359294711e+01,1.213213857e+01,6.286821032e+01,3.225128462e+01,2.938836719e+01,9.981857308e+01,7.121936967e+01,3.832009129e+01,7.361456409e+01,8.690307465e+00,6.269085068e+01
5.486482433e+01,7.904833478e+01,8.159985872e+01,9.325744078e+01,8.026369967e+01,7.886480413e+01,9.869880733e+01,5.448614378e+01,4.225822159e+01,7.615039887e+01,5.899279833e+01,5.471690570e+01,9.466775769e+01,9.481393531e+01,4.955576288e+01,7.197778156e+01,4.393027456e+01,9.796418312e-02,1.682381314e+01,4.413203264e+00,7.680186037e+01,9.172430819e+01,5.092940319e+01,1.521814898e+01,3.354635720e+01,2.402587408e+01,8.022677420e+01,8.810765269e+01,6.776056957e+01,5.090931078e-01,8.210671825e+01
4.908448477e+01,8.173675670e+01,2.853127073e+01,7.210462145e+01,1.023143717e+01,6.900316230e+01,6.077130201e+01,2.155500133e+01,7.181450194e+01,3.719344883e+01,2.613739131e+01,7.248371679e+01,6.269608892e+01,3.733980897e+01,6.988674429e+00,8.259700485e+01,2.450675657e+00,5.728201820e+01,2.586022566e+01,5.922782569e+01,2.612015793e+01,1.653843996e+00,7.892854453e+01,9.915407164e+01,8.766507553e+01,7.373254544e+01,6.029203280e+00,5.963647715e+01,4.765416109e+01,2.793737927e+01,7.535458587e+01
9.185090050e+01,8.778237258e+01,6.826981696e+01,1.162142881e+01,7.823801776e+01,5.227593199e+01,8.776750186e+01,3.766699973e+01,1.199270460e+01,1.182212375e+01,9.912891164e+01,6.151787137e+01,3.234887842e+01,8.324496452e+01,1.993748278e+00,5.099666977e+01,3.895365939e+01,7.724923056e+00,2.822137050e+01,7.936781885e+01,1.904080182e+01,6.882342871e+01,7.884375728e+01,1.103894118e+01,2.064376732e+01,9.495094167e+01,2.823333368e+01,7.438432134e+01,3.791878001e+01,2.711587343e+01,5.958035351e+01
6.482574584e+01,2.895602773e+01,7.618499875e+01,6.903408466e+01,1.841946722e+01,1.701982399e+01,3.503526973e+01,4.123963486e+01,8.709252181e+01,4.805626561e+00,6.981911628e+01,1.443408960e+01,9.389400713e+01,5.705755207e+01,2.828607647e+01,5.847135659e+00,2.361713720e+01,4.161548312e+01,2.171074655e+01,7.022561849e+01,3.440132973e+01,2.885539431e+01,9.967629750e+01,3.380798585e+01,1.348286330e+01,7.582588386e+00,7.532438325e+01,1.675450882e+01,2.307534893e+01,5.774696770e+01,7.206544665e+01
9.537408015e+01,3.680081489e+01,5.872159298e+00,3.069399792e+01,6.124163107e+01,1.982603816e+01,6.693194655e+01,7.118547948e+01,6.288444606e+01,9.951908339e+01,6.688098200e+01,4.844682044e+01,4.916647168e+00,4.513908976e+01,9.621881000e+01,6.625590390e+01,7.842654534e+01,2.145278555e+01,1.739146717e+01,8.994639411e+01,1.636835540e+01,3.923519869e+01,5.224520850e+01,3.979840737e+01,3.726722328e+00,6.590095412e+01,1.417232534e+01,9.801289758e+01,8.795782726e+01,6.712564734e+01,5.457368090e+01
6.319453357e+01,9.321312178e+01,1.151574337e+01,5.261275274e+00,1.768430477e+01,4.861127224e+01,5.814538875e+01,2.003078624e+00,2.542903796e+01,7.551507554e+01,5.913297544e+01,1.634997455e-01,7.738063173e+00,6.741217894e+01,7.704127156e+01,6.259935828e+01,6.392943706e+01,8.743039930e+01,5.599979649e+01,7.333920409e+01,6.088778342e+01,6.443436905e+01,5.729761069e+01,8.642041822e+01,9.199892144e-01,9.646001762e+01,4.943931983e+01,3.257715945e+01,1.537731047e+01,8.106040206e+01,9.530855564e+01
5.910477986e+01,5.712629482e+01,2.620853465e+01,3.935238012e+01,1.581140318e+01,4.079613001e+01,2.028584025e+01,5.889696269e-01,9.299907467e+01,3.646526465e+01,8.988971930e+01,8.359702167e+01,3.418686250e+01,1.711576646e+01,5.769282615e+01,8.262352562e+01,1.250162466e+01,5.989607727e+01,2.836406422e+01,6.381019533e+01,3.069602676e+01,5.311581660e+01,1.024684366e+01,1.143929800e-01,2.336291935e+01,6.398181370e+01,6.232815884e+01,5.426830534e+00,5.356538329e+01,3.222034352e+01,8.758103164e+01
4.424487371e+01,4.066763356e+01,4.960722247e+01,5.632859724e+01,6.185276519e+01,9.464430475e+01,1.835719301e+01,2.498788474e+01,1.378114757e+01,8.099877334e+01,9.105860369e+01,2.923019118e+01,1.221020746e+01,2.865583719e+01,8.145328816e+01,4.842751696e+01,1.209907628e+01,7.659535804e+01,5.285394427e+01,2.568296386e+01,4.423719111e+01,4.636946622e+01,1.117197247e+01,6.176492093e+01,4.722766174e+01,9.961079187e+01,9.048531837e+01,9.867510923e+01,1.270982428e+01,6.494331012e+01,3.998056898e+01
4.180999065e+00,9.982782900e+01,5.894538450e+01,3.232546309e+01,6.943318859e+01,4.606502914e+01,6.284159475e+01,5.984427667e+01,7.901337191e+01,6.238670149e+01,4.594463232e+00,1.140505237e+01,9.675581039e+01,7.210816092e+01,9.923241304e+01,4.953621177e+01,3.097313270e+01,1.071356814e+01,1.610743394e+00,9.148348094e+01,2.643047121e+00,7.424548286e-01,1.148843689e+01,4.573599569e+01,5.845775550e+01,5.246676678e+01,8.583303165e+01,8.404046991e+01,7.720547237e+01,5.954948040e+01,5.605165652e+01
3.418791459e+01,3.016579210e+01,1.890021659e+01,2.370012141e+01,5.353990216e+01,2.987693227e+01,3.488075571e+01,3.598172355e+01,7.537809568e+01,7.184266498e+01,3.395572458e+01,4.853063184e+01,7.992926853e+01,7.483190907e+01,5.845747626e+01,2.370328212e+01,4.635818928e+01,1.999442969e+01,9.453377685e+01,8.262422745e+01,5.167954631e+01,2.770299149e+01,6.993296657e+01,9.963809885e+01,8.464165613e+01,3.038994227e+01,4.130064734e+01,6.230172337e+01,7.532999687e+01,5.910760726e+01,5.835179283e+01
7.070633744e+01,9.083102478e+01,8.564628718e+01,7.576611442e+01,7.136683828e+01,6.289432768e+01,8.909824188e+01,6.884927766e+01,2.184292558e+01,6.278016891e+01,3.137362568e+01,9.441246656e+01,7.648359035e+01,6.327752778e+01,8.992817796e+01,4.324863653e+01,1.450245683e+01,6.768917470e+01,5.379821449e+01,4.090860310e+01,1.501291209e+01,3.679280973e+00,5.205997014e+01,1.091770759e+01,9.534663187e+01,7.346124032e+01,7.697975968e+01,1.532576867e+00,9.886035424e+01,4.297296687e+01,1.442882832e+01
4.822908410e+01,9.319354859e+01,6.250575578e+01,5.555860138e+01,7.389284873e+01,5.951049132e+01,3.347548725e+01,7.936477350e+01,8.183898961e+01,2.219610196e+01,1.005319773e+01,1.453637214e+00,3.530388246e+00,1.363467252e+01,2.064188369e+01,8.308874771e+01,4.371335856e+00,6.671551227e+01,6.905809297e+01,4.524425665e+01,4.629185951e+01,8.327063886e+01,9.252320967e+01,3.469250098e+01,4.770597654e+01,3.796385495e+01,7.630506904e+01,5.129857867e+01,1.457421233e+01,7.009816841e+01,2.265290698e+00
4.931027430e+01,5.407073574e+01,4.545496224e+01,5.076618797e+01,6.282386844e+01,5.144655339e+01,9.615128566e+01,6.965905910e+01,9.161165816e+01,6.808344568e+01,9.932686776e+01,6.669326049e+00,9.738637312e+01,8.796994459e+01,6.088813780e+01,2.952129196e+01,2.754226257e+01,1.551544742e+01,8.879927593e+01,3.087364501e+01,3.044390208e+01,6.245527131e+01,5.964088784e+01,8.064312911e+01,4.150782638e+01,8.138068508e+01,5.883528335e+01,8.787561464e+01,2.058664768e+01,8.830031908e+01,8.106650906e+01
8.451875272e+01,2.919552299e+01,2.241283650e+01,2.864881985e+01,9.104256915e+01,2.809579485e+01,3.256485699e+01,3.835935142e+01,1.623508504e+01,6.379498705e+01,9.288914554e+01,9.004832480e+01,4.859026253e+01,5.453729811e+01,6.521068604e+01,5.252001312e+01,4.978581995e+01,4.733004746e+01,8.703672805e+01,1.887586144e+01,4.127694429e+01,1.594063024e+01,3.631603885e+01,2.347735412e+01,8.776881348e+01,1.190938214e+01,1.445821813e+01,3.131316149e+01,7.566034177e+01,7.866837221e+00,7.960273569e+01
9.200561447e+01,2.427190321e+01,4.252082562e+01,2.999605913e+01,4.783523655e+01,6.092125303e+01,8.797537132e+01,4.464348595e+01,8.526963701e+01,1.153699527e+00,5.179076182e+01,4.131685534e+01,3.753665959e+01,7.894083610e+01,8.540278842e+01,6.792587475e+01,2.733031932e+01,5.691076981e+01,2.211738067e+01,8.638097310e+01,9.904453811e+01,5.799323324e+01,9.922832769e+01,3.841836053e+01,5.850430829e+01,2.526485204e+01,2.098483823e+01,9.855086422e+01,9.315726269e+00,5.259475843e+01,5.919702554e+01
5.960171691e+01,9.235400774e+01,8.737620771e+01,6.625507447e+01,5.900147592e+00,4.252098103e+01,5.570707854e+01,5.298019089e+01,8.473922251e+01,6.753567601e+01,5.751488524e+01,1.354467849e+01,8.705605562e+01,1.460804526e+01,6.845758364e+01,7.788908902e+01,2.041016849e+01,6.128717953e+01,5.184427487e+01,7.187863631e+00,5.842655124e+01,3.235195544e+01,8.409484709e+01,6.806312694e+01,5.803663644e+01,5.469729644e+01,1.683790094e+01,3.969062270e+01,6.916667213e+01,4.859362967e+00,3.985247614e+01
6.285790010e+01,3.669498422e+01,4.672822024e+00,7.919079787e+01,4.302666165e+01,9.944800388e+01,2.533145019e+01,1.084312161e+01,7.785328125e+01,9.750909683e+01,2.981845227e+01,8.098710160e+01,6.762049950e-01,9.778581290e+01,1.163728236e+01,2.600139639e+00,4.500411498e+01,1.639637350e+01,8.382029647e+01,5.999868589e+01,2.026720763e+01,9.733097438e+01,6.651731723e+01,4.153123091e+01,5.402805962e+01,1.585812235e+00,8.780316501e+01,8.061841342e+00,8.090529263e+01,5.714217127e+01,7.241206070e+00
2.845652308e+01,3.341988999e+01,4.745033416e+01,7.409244377e+01,8.795860041e+01,7.949964765e+01,2.544845524e+01,4.534417729e-01,2.517777630e+01,7.407563710e+01,5.599786671e+01,7.072302601e+00,2.527406122e+01,9.828622730e+00,8.347807941e+01,9.981441023e+01,5.300028879e+01,9.808653101e+01,3.604535816e+01,9.576023299e+00,4.210066939e+01,3.343866428e+01,4.923663930e+01,6.164096347e+01,7.705775738e+01,7.751419683e+01,1.064837739e+01,9.127388583e+01,9.610312949e+01,4.308302281e+01,5.027470714e+00
3.996154646e+01,8.344233426e+01,2.801032063e+01,5.312228710e+01,9.221187088e+01,7.410074490e+00,7.586255400e+01,9.328424952e+01,7.729225921e+01,1.924398102e+01,7.817623687e+01,2.475793233e+01,8.673694905e+00,9.540112725e+01,6.644872696e+01,5.214998163e+01,1.067244933e+01,8.964975937e+01,9.614292271e+01,9.222263535e+01,3.673674602e+01,8.216650939e+00,7.089366302e+01,4.448822846e+01,2.133409281e+01,3.069376976e+01,3.709647697e+01,1.893420509e+01,7.880972734e+01,9.343898804e+01,3.745461742e+00
1.648881893e+01,1.096734989e+01,5.176431833e+01,4.063981001e+01,8.729693859e+01,1.503177021e+01,7.113303967e+01,9.963466029e+00,9.577211878e+01,4.920336394e+01,1.181463135e+01,3.974832197e+01,3.300401639e+01,6.448870449e+01,8.067384112e+01,4.189137968e+01,5.049020240e+01,5.514067426e+01,5.600429859e+01,9.449732644e+01,7.405734961e+01,6.509418760e+01,7.728732844e+01,9.521235919e+01,9.333238568e+01,8.069042328e+01,7.323091699e+01,3.882496371e+00,4.703315484e+01,8.254630532e+01,9.076661117e+01
4.202339700e+01,5.977883007e+01,4.663936186e+01,8.636366019e+01,8.288205527e+01,3.949303588e+01,8.868013384e+01,9.094208384e+01,9.541279322e+01,7.443998532e+01,8.590689055e+01,4.119973429e+01,4.061050239e+01,6.985100249e+00,9.265992959e+01,4.129543285e+00,9.134330244e+01,9.317396872e+00,7.090854286e+00,3.636236695e+01,1.933169100e+01,8.431185359e+01,3.526834707e+00,4.973910056e+01,3.234069690e+01,7.190663664e+01,1.572292389e+01,6.782206081e+01,3.323036445e+01,2.641170557e+01,7.352737467e+01
3.354060459e+01,4.395249040e+01,8.206762056e+01,8.296186378e+01,9.888688879e+01,8.116380722e+01,8.355588829e+01,8.078435798e+01,2.146186245e+01,6.671376714e+01,9.538977059e+01,1.578554499e+00,2.220166099e+01,7.710146314e+01,7.412120314e+01,2.225693377e+01,6.884442615e+01,8.438108540e+01,9.990312194e+01,9.761088644e+01,2.579263895e+01,1.940955308e+01,6.532088734e+01,1.440056782e+01,5.438247411e+01,3.204040216e+01,3.669515926e+01,3.653996575e+01,8.932904117e+01,3.246178669e+01,2.534490475e+01
6.032077496e+01,9.267601216e+01,6.178015137e+01,6.706904700e+01,9.689036300e+01,6.115641716e+01,3.163591691e+01,4.259087519e+01,5.936096818e+01,8.346329796e+01,7.137797284e+00,5.518283035e+01,8.391147047e+01,7.184474335e+01,6.774675421e+01,7.805169224e+01,5.792750150e+00,8.370727887e+01,9.805074411e+00,4.293506259e+01,6.441563868e+01,1.237020064e+01,4.139458079e+01,2.331590546e+01,5.814126371e+01,5.888755355e+01,6.627271288e+01,7.447728888e+00,3.567077506e+00,8.384871519e+01,4.201048357e+01
4.843437294e+01,6.741596252e+01,7.949704796e+01,9.459765751e+01,1.758781184e+01,5.714931351e+01,2.787776234e+01,4.074710999e+01,2.268781223e+00,8.892380498e+01,9.770212640e+01,6.468067925e+01,6.292796815e+01,1.597636404e+01,2.935668604e+01,2.390695768e+01,4.622033446e+00,1.226819740e+01,5.227918633e+01,1.083953462e+01,1.470254239e+01,1.691376683e+01,4.974634662e+01,1.725846815e+01,7.371833125e+01,3.523842428e+00,3.251551652e+01,2.348585077e+01,1.705167624e+01,5.754931434e+01,3.554989076e+01
7.955494926e+00,6.267577658e+01,9.707163702e+01,4.915219080e+01,6.196515294e+01,7.968569804e+00,1.101080342e+00,7.327844949e+01,8.749327418e+01,4.546266341e+01,5.641218881e+01,8.727389893e+01,6.450156664e+01,4.037018265e+01,1.800313228e+01,7.549318033e+01,4.264202959e+01,3.027042211e+01,7.723492438e+01,9.645915145e+01,4.459085648e+01,1.646164035e+01,3.289173719e+01,1.818217407e+01,6.283745352e+01,8.528658843e+01,5.943744455e+01,8.086068462e+01,6.533986568e+01,9.157787506e+01,9.912555789e+01
9.734460827e+01,9.194562322e+01,9.592160527e+01,8.499410667e+01,7.342378225e+01,7.730498093e+01,4.702275056e+01,4.271202627e+01,6.393063991e+01,9.882499179e+01,5.398701492e+00,9.126826148e+01,7.789717962e+01,1.477320491e+01,7.764214238e+01,6.531224465e+01,7.684964729e+00,9.928887857e+01,8.231214086e+01,1.329342079e+01,7.569842994e+01,7.694282026e+01,4.716410866e+01,6.072168388e+01,1.674001820e+01,1.097911246e-01,3.455268399e+01,5.577667001e+01,8.493626754e+01,4.120516218e+01,1.761032507e+00
2.411123029e+01,4.405425076e+01,1.571712699e+01,9.702501474e+01,8.334400422e+00,1.006904192e+01,8.720085097e+01,5.140150834e+01,7.504884525e+01,2.808155419e+01,3.575093032e+01,4.611372183e+01,2.769590021e+01,5.475464905e+01,6.006582854e+01,7.650972256e+01,3.866039287e+01,5.254475444e+01,9.792023168e+00,5.750326153e+01,4.241898684e+01,2.494762218e+01,8.490824729e+01,2.318526243e+01,7.565360769e+01,4.393246396e+01,6.496894410e+01,7.983494012e+01,7.872174013e+01,2.811095869e+01,8.699683283e+01
5.776277092e+01,1.500097415e+01,3.057892041e+01,6.255449166e+01,2.455404062e+01,7.638003348e+01,4.325986148e+01,9.205281596e+01,6.478156083e+01,9.489094377e+01,8.053502898e+01,7.703123398e+01,1.679122039e+01,7.298652151e+01,5.686212224e-01,6.592399436e+01,9.616545512e+01,8.328295164e+00,4.340395443e+00,2.192629407e+01,5.946922932e+01,5.814043860e+01,4.237089699e+00,2.244981336e+01,2.556356272e+01,5.971820633e+01,9.014275202e+01,3.596022302e+01,3.724107441e+01,9.048126373e+01,2.619787021e+00
2.120092103e+01,5.818444830e+01,3.615523777e+01,5.765130768e+01,1.010183048e+01,4.180421447e+01,3.446140465e+01,3.890494324e+01,9.950824891e+01,6.018125613e+01,7.906453802e+01,9.465598221e+01,9.456717679e+01,3.473537492e+01,8.091079831e+01,6.895079168e+01,4.889491204e+01,6.269624601e+01,2.533637118e+01,7.496818619e+01,9.675474482e+01,4.092931421e+01,9.196377663e+01,7.632654866e+01,8.150545568e+00,7.813560816e+01,5.795719841e+01,7.688635378e+01,4.613884626e+01,4.985547741e+01,8.854908846e+01
