v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67
2.447155228e+01,6.912853675e+01,1.101803942e+01,7.720401175e+01,1.720373134e+01,9.663021898e+01,1.429219963e+01,1.146380770e+01,4.644456282e+01,5.313915771e+01,9.676834112e+01,8.929323184e+01,2.370862904e+01,7.771531619e+01,8.719498202e+01,7.522817873e+00,3.963745395e+01,1.347707953e+00,5.394164613e+01,4.205968226e+00,1.718827304e+01,2.984934998e+00,4.303243630e+01,2.061711505e+01,8.197410838e+01,1.910837904e+01,9.378783117e+01,1.361193274e+01,6.171140190e+01,4.141636542e+01,7.931150645e+01,6.695457467e+01,9.753300490e+00,1.397557491e+01,3.609454862e+01,8.456945491e+01,3.338130988e+01,7.767987392e+01,7.284123360e+01,9.697395639e+01,2.052318606e+01,6.296901983e+01,4.515178316e+01,2.285242479e+01,6.717965876e+00,2.554515722e+01,5.926050014e+00,8.716847784e+01,1.820004206e+01,3.496800579e+01,8.750724426e+01,9.914898740e+00,5.777826585e+01,2.268864892e+01,8.437520413e+00,8.076543072e+01,5.267955673e+00,2.794104655e+00,6.553874644e+01,5.104400632e+01,1.394821609e+01,4.287743954e+01,5.029428562e+00,3.330945026e+01,6.368166293e+01,6.782378136e+01,6.148814526e+01
2.551668834e+01,2.261928219e+01,1.836378709e+01,3.615362408e+01,6.290665971e+01,4.470689122e+01,8.059338617e+00,9.247676663e+01,3.740045400e+01,7.027721385e+01,8.562247566e+01,4.470026546e+01,7.721508790e+01,1.251830481e+00,6.998375656e+01,9.442307174e+00,8.755027302e+01,7.854739417e+01,8.413288586e+01,7.579948027e+01,7.411633393e+01,4.038403033e+01,7.395178269e+00,3.373729347e+01,5.083488118e+01,4.099795997e+01,6.523232162e+01,2.822811058e+00,4.051458678e+01,1.086960672e+01,2.659303849e+01,5.526089119e+01,4.331833732e+01,7.449085920e+01,5.651245571e+01,2.028075783e+01,5.425825037e+01,3.901925746e+01,3.941090993e+01,3.707960139e+01,5.685609652e+01,3.466613695e+01,7.711279140e+01,2.360731885e+01,6.537045122e+01,6.642245200e+01,6.347800495e+01,2.352056973e+01,8.851525408e+01,4.953387879e+01,4.299866976e-01,8.166903933e+01,9.806180120e+01,4.193334605e+01,3.123648580e+01,5.569041348e+01,9.297010695e+01,7.111023030e+01,8.945618031e+01,3.989601256e+01,4.379106699e+00,8.345765663e+00,4.166852646e+01,9.690867687e-01,1.776526042e+01,9.538757775e+01,8.855344820e+01
8.407407132e+01,1.257685138e+01,6.138607039e+01,1.814185509e+01,1.256522083e+01,2.349228119e+01,9.291383995e+01,2.845649583e+01,5.756067060e+01,3.323615217e+01,8.755702574e+01,6.690921392e+01,8.214594863e+01,6.296431824e+01,4.834838629e+01,2.029417622e+01,2.400428940e+01,9.244307688e+01,2.402892786e+01,5.045319882e+01,4.086506854e+01,9.317237117e+01,6.734654675e+01,9.170723231e+01,6.819237069e+01,1.344282595e+01,3.314147135e+01,3.183592464e+01,6.256666027e+01,9.405483191e+01,7.986406232e+01,9.207743282e+01,1.489446880e+01,7.429112168e+01,5.186182852e+01,9.301815898e+01,9.474536281e+01,7.539515512e+01,7.013113188e+01,5.880551461e+01,9.932272858e+01,3.151370659e+01,9.680547151e+01,4.181914147e+01,4.168091159e+01,4.380913030e+01,1.332167929e+01,7.047471978e+01,3.501138100e+01,4.146908636e+01,9.260678235e+01,2.187061381e+01,4.192773648e+01,9.826256433e+01,2.189817923e+01,5.520979284e+01,9.585788742e+01,7.442029096e+01,8.305508777e+00,4.215745578e+01,6.440946217e+01,9.011256066e+01,6.173845528e+01,7.026778637e+01,6.436930666e+01,3.820294270e+01,6.813354861e+01
4.853433878e+01,3.537269527e+01,6.543266572e+01,9.286162808e+00,9.063221120e+01,7.818443468e+01,5.449607112e+01,1.665546167e+01,1.158003348e+01,7.808752269e+01,2.173918721e+01,6.940774959e+01,1.221345734e+01,5.371530486e-01,1.678778734e+01,4.867095066e+01,8.295933793e+01,6.473393459e+01,4.833837630e+01,7.693999237e+01,2.919105542e+01,4.693847370e+01,5.768261999e+01,1.551710296e+01,4.363088308e+01,5.488387289e+01,8.513807740e+01,6.724152819e+01,6.274410869e+01,8.272777770e+01,8.020906101e+01,6.302921821e+01,3.467522708e+01,1.879902538e+01,9.614079016e-01,6.039938082e+01,1.523669976e+01,8.038852725e+01,8.727176811e+01,4.798702304e+01,5.112164708e+01,7.776053823e-01,5.808643925e+01,6.121993766e+01,3.807285795e+01,9.744120751e+01,6.368743312e+01,3.511420136e+01,8.956138928e+01,1.922783176e+01,6.527276724e+01,6.420933231e+01,6.777417705e+01,8.148290836e+01,9.165408996e+01,6.643251075e+01,2.379043555e+00,8.290512498e+01,6.284280656e+01,7.416821371e+01,2.493199639e+01,8.844697886e+01,8.969474422e+01,8.760632355e+01,9.037603886e+01,1.861831437e+01,3.431011798e+01
7.775101685e+01,2.732806709e+00,1.418791598e+00,7.399627375e+01,5.860403307e+01,5.358843475e+01,3.351682547e+01,4.220492279e+01,8.300668700e+01,6.033545473e+00,8.391106087e+01,7.586381697e+01,5.306235092e+01,1.184178769e+01,4.187724976e+01,5.279366848e+00,5.214579764e+01,2.864692696e+01,5.650080701e+01,5.527010658e+01,8.103832189e+01,6.925000442e+01,4.408851043e+01,5.864306346e+01,2.439767736e+01,8.076729950e+01,2.947540871e+01,9.575419889e+01,7.376528702e+01,3.412188847e+01,9.436073697e+01,8.144138281e+00,9.864890261e+01,5.616162198e+01,8.839461205e+01,3.972911281e+01,9.194338953e+01,5.659466587e+01,1.484123381e+01,3.367149430e+01,5.263921037e+01,8.151175628e+01,3.638521609e+01,7.786795161e+01,9.154755299e+01,7.204783195e+00,2.758929528e+01,8.577037064e+01,6.469941311e+01,8.408929245e+00,1.299678593e+01,5.396929665e+01,4.277119018e+01,5.310476088e+01,5.020761910e+00,3.449026160e+01,5.252303841e+01,1.693134629e+01,6.641675868e+01,7.558781290e+01,4.824301418e+00,9.107433884e+01,6.915330912e+01,7.760594071e+01,8.312972719e+00,9.514539858e+01,2.560211491e+01
5.333297669e+01,2.866165667e+01,3.453915699e+01,5.712726205e+01,4.859612244e+01,2.309116238e+00,9.417688938e+00,9.983987581e+01,1.565689376e+01,8.338826232e+00,7.086345899e+01,9.283746694e+01,3.655541817e+01,1.587943346e+01,7.952356022e+01,8.708043800e+01,7.606616406e+01,1.670516697e+01,5.613562872e+01,3.638444542e+01,6.378138984e+01,1.243196431e+01,7.775152645e+01,2.165844649e+01,6.151259624e+01,2.475639208e+01,8.676076839e+01,9.308299156e+01,6.985412091e+01,5.704217303e+01,3.948286068e+01,2.662366663e+01,5.609802193e+01,4.746264397e+01,3.474313364e+01,2.046094905e+01,2.091275876e+00,9.625137553e+01,7.791530415e+01,4.924275240e+01,4.837802415e-01,2.584946962e+01,5.951230470e+01,4.582266089e+01,5.490396237e+01,9.380362742e+01,1.557739105e+01,2.983033728e+01,8.969757258e+01,3.288456166e+01,2.457924374e+01,8.335983689e+01,4.980347802e+01,2.338161493e+01,8.994958088e+01,4.322011018e+00,1.663012379e+01,2.187281633e+01,3.442567877e+01,8.901294482e+01,7.715735570e+01,1.345423371e+00,3.632351144e+01,6.261060055e+01,9.439917327e+01,6.698692515e+01,9.944232345e+01
7.829259137e+00,8.676295588e+01,2.623244457e+01,9.557726962e+01,5.812303585e+01,1.452606743e+01,8.093788660e+01,3.708143367e+01,3.535103204e+01,1.090402146e+01,1.910390435e+01,5.644518587e+01,1.401910204e+00,8.982235614e+01,7.008102551e+01,2.866117010e+01,2.909759564e+01,4.860080508e+01,4.387542467e+01,4.884023964e+01,6.900525714e+00,1.797823958e+01,1.096618600e+01,9.800408020e+01,7.013958613e+01,4.451306778e+01,7.317613640e+01,7.628995239e+01,3.420586231e+01,5.853882027e+01,6.647321795e+01,4.816337755e+01,9.687942952e+01,5.804257860e+01,6.802594803e+01,5.345639734e+01,9.291295539e+01,2.355345088e+01,5.862829008e+01,2.113774125e+01,5.908537734e+01,2.056735362e+01,7.462123023e+01,9.507974848e+01,1.867647067e+01,1.345683206e+00,7.893234466e+01,9.363885156e+00,1.146549759e+01,5.599225070e+01,5.061799038e+00,1.708055476e+00,2.257207302e+01,3.387525089e+01,8.727169522e+01,9.042741232e+01,3.903440117e+01,3.893570664e+01,2.334293879e+00,2.963103162e+01,5.325831147e+01,2.139326935e+01,8.442950523e+01,4.292790306e+01,5.285219375e+01,8.416404620e+01,5.056112975e+01
1.099547797e+01,9.181208112e+01,8.600741582e+01,3.536436563e+01,2.187494619e+01,2.840267848e+01,2.205269828e+01,6.731921976e+00,5.860790369e+01,7.188354608e+01,4.407080007e+01,3.342062091e+01,7.605626563e+00,5.983517590e+01,5.000812897e+01,6.147626230e+01,4.098122893e+01,6.688349743e+00,7.045478090e+01,3.550312724e+01,6.698729157e+01,3.164585617e+01,2.854645758e+01,1.687190447e+01,1.183587271e+00,3.574775783e+01,3.776686281e+01,3.787293710e+01,6.204473067e+00,6.477254178e+01,1.253824508e+01,6.533048491e+01,8.159599307e+00,6.639293685e+01,7.796988941e+01,5.267051480e+01,8.408755871e+01,5.869847149e+01,2.631808347e+01,2.700598029e+01,5.574263249e+01,5.374626245e+01,5.507509597e+01,9.993617901e+01,1.333611980e+01,5.675560742e+01,8.764709414e+01,1.595852253e+01,7.377964952e+01,2.208331896e+01,5.623843877e+01,8.291103471e+01,7.823021233e+01,6.920145160e+00,4.738574287e+01,7.659579101e+00,7.945823561e+01,9.374155403e+01,6.455073792e+01,2.725928146e+01,5.181710047e+01,3.066749147e+01,6.352442744e+01,5.712828441e+01,3.271162042e+01,8.379388881e+01,2.039180073e+01
2.419590260e+01,6.993906024e+01,6.980068195e+01,2.728056033e+01,3.863488521e+01,9.806288720e+01,1.779707145e+01,8.814452719e+01,2.258975739e+01,8.719765154e+01,3.368903062e+01,9.403330140e+01,6.637563493e+01,8.582389577e+01,7.659657858e+01,9.461873605e+01,3.245573981e+01,7.674990041e+01,4.873986559e+01,9.683546737e+01,9.260863096e+01,9.727419544e+01,7.505181113e+01,6.072327328e+00,7.442021927e+01,1.560748342e+01,7.627039738e+01,8.966265916e+01,1.791628248e+01,5.910713744e+01,7.283063212e+01,9.347599246e+01,8.054500916e+00,3.962766683e+01,7.087535862e+01,5.407901450e+01,9.518415459e+01,2.444155831e+01,2.854472958e+01,2.052710657e+01,5.782566950e+01,4.110009978e+01,5.583775625e+01,9.527226141e+01,2.542816742e+00,7.233919188e+01,5.538053689e+01,9.812157699e+01,5.751443040e+01,3.982765085e+01,3.617608323e+01,7.732896897e+00,2.051325810e+01,2.669930120e+00,7.096517012e+01,4.392728884e+01,6.057265324e+00,8.878763232e+01,9.202867823e+01,3.267430632e+01,4.754969327e+01,9.698788391e+01,9.971355902e+01,4.381752784e+01,2.068321817e+01,9.582861782e+00,9.258033711e+01
4.846597648e+01,1.122875195e+01,8.918356795e+00,3.054089645e+01,8.406261729e+01,2.755234717e+00,2.951600166e+01,4.954506653e+01,1.040241455e+01,4.767617121e+01,5.190178610e+00,2.078174455e+01,8.911678180e+01,2.682707764e+01,5.634278363e+01,6.845343969e+01,5.608676106e+01,2.844344697e+01,5.253609553e+01,3.982642422e+01,9.312048568e+01,5.330732999e+01,6.512864663e+01,1.599683641e+01,9.556751193e+01,9.708488220e+01,6.598258582e+01,6.554928997e+01,1.715245677e+01,4.151967543e+01,5.206413081e+01,9.282906614e+01,5.898617925e+01,5.816274733e+01,4.150406840e+01,7.103662974e+01,5.620508561e+01,7.893531260e+01,8.248373324e+00,4.371355632e+01,3.328877090e+01,3.341906214e+01,2.876652176e+01,7.445247273e+00,4.094609350e+01,7.684304680e+01,4.137923251e+01,9.298549715e+01,7.877407867e+01,7.084761167e+01,1.966803215e+01,5.181547448e+01,6.479616128e+01,4.505874646e+01,4.140540599e+01,7.906713526e+01,5.659395768e+01,1.790176862e+01,3.123890769e+01,8.811567937e+01,9.139074258e+01,8.727008490e+00,3.808846457e+01,6.228581617e+01,4.188018915e+01,4.264525134e+01,3.106578293e+01
2.199135322e+01,8.186105804e+01,5.754581382e+01,6.818347476e+01,3.229150363e+01,5.962831767e+01,3.699634864e+01,7.014837185e+01,7.524092258e+01,2.612539366e+01,3.686795521e+00,3.183595598e+01,3.873412729e+01,6.388730615e+01,1.778411436e+01,8.739403768e+01,9.338332364e+01,7.180305887e+00,8.625323842e+01,3.601300792e+01,5.371869073e+01,2.679547546e+01,3.692598415e+01,5.682953517e+01,9.178218244e+01,7.784499281e+01,6.078517282e+01,3.991528936e+01,8.791859825e+00,7.093850070e+01,5.825250054e+01,2.321671588e+01,3.525377554e+01,4.198748915e+01,1.443623270e+01,6.128759293e+01,7.586610388e+01,1.539518455e+01,1.215981854e+01,4.855576246e+01,6.444657545e+01,8.225695996e+01,1.846706688e+01,5.461668793e+01,4.710386269e+01,1.186696976e+01,2.434585727e+01,5.801591002e+00,1.461574900e+01,4.660127984e+01,9.708861906e+00,6.162489502e+01,2.514033982e+01,7.080130301e+01,5.752413910e+01,6.367639246e+01,6.866435884e+01,1.710856329e+00,5.607278238e+01,6.951555676e+01,3.351294235e+01,7.790495831e+00,8.944125954e+01,9.397911656e+01,1.741703676e+01,5.077215767e+00,2.120106769e+01
7.027904400e+01,4.114389964e+01,2.808718117e+01,8.095321689e+01,9.540388208e+01,4.019603156e+00,3.002733150e+01,3.947107973e+01,1.584664638e+01,8.350691266e+01,2.650429214e+01,2.815511183e+01,9.917316218e+01,7.007941885e+01,8.862377340e+01,7.145469571e+01,4.146254703e+01,4.433113019e+01,2.381701082e+00,6.968051718e+01,5.514507207e+01,8.954108046e+01,4.680824831e-01,1.946139574e+01,2.017220745e+01,9.283266504e+01,3.528055500e+01,7.045979633e+01,9.282394525e+01,9.329236790e+01,8.463251840e+01,1.482308209e+01,9.665530110e+00,6.100900364e+01,9.856031373e+01,3.636787056e+01,1.078075107e+01,8.113836574e+01,5.366995460e+01,8.221064811e+01,5.344442027e+01,7.953239646e+01,9.555954427e+01,9.823114445e+01,5.688748181e+01,2.249013933e+01,8.732457420e+01,4.316247082e+01,3.817411531e+01,9.195283816e+00,6.813346500e+01,3.447876484e+01,3.027447049e+01,7.179952226e+01,6.596653817e+01,3.137316560e+01,7.411655309e+01,4.706913758e+01,3.286973494e+01,4.438548335e+01,3.968362526e+01,8.130166530e+01,6.198344273e+01,2.683054955e+01,3.830863644e+01,7.316540630e+01,4.953288673e+01
9.101653399e+01,9.869203470e+01,2.295460113e+01,6.634252915e+01,1.027665024e+00,4.205626879e+01,2.645007830e+01,1.686457611e+01,1.352714444e+01,4.838574723e+01,9.307702026e+01,3.858555970e+01,5.681454687e+01,8.687709321e+01,1.455362381e+01,8.538500173e+01,5.723893158e+00,2.721284711e+01,6.476713372e+01,1.281026149e+01,7.282074042e+01,7.442821444e+01,7.340228392e+01,6.063223946e+01,7.978185002e+01,1.097571886e+01,9.102199283e+01,3.776371036e+01,1.449620045e+01,1.537617282e+01,9.755010957e+01,6.430065397e+01,8.325692108e+01,3.720588968e+01,8.152136899e+01,9.295952377e+01,1.465669945e+01,2.590014588e+01,4.023867591e+01,2.146402568e+01,3.025574747e+01,1.045185218e+01,4.223404028e+01,3.576809298e+01,9.560651925e+01,9.204618165e+01,8.041288914e+01,5.239367101e+01,7.302724010e+01,9.271800076e+01,3.403949747e+01,5.049091671e+00,1.926362688e+01,3.430845545e+01,3.302925927e+01,8.382594084e+01,1.697589293e+01,1.711472830e+01,7.909366631e+01,8.968154851e+01,5.216222249e+01,1.095858902e+01,6.217646727e+01,9.029387900e+01,2.376126948e+01,8.784854791e+01,7.763536131e+01
1.910670094e+01,5.405782112e+01,7.634331763e+01,6.463651061e+01,8.252626226e+01,7.287510795e+01,2.514688139e+01,4.247220895e+01,5.030040915e+01,7.734689264e+01,3.974932245e+01,4.312304386e+01,9.075230266e+01,6.723136458e+01,8.400586737e+01,5.945699490e+01,5.909017012e+01,5.246263179e+01,2.520600790e+01,6.908221537e+01,5.131612822e+01,3.320541913e+01,9.856857558e+00,9.506717671e+01,6.245132027e+00,2.919719598e+01,7.726669189e+00,9.367610860e+01,3.876641464e+01,9.185035810e+01,6.913146946e+01,1.291129582e+01,9.389735190e+01,1.707100785e+01,7.128881077e+01,3.656541049e+01,8.293894276e+00,8.753170301e+01,8.376789659e+01,4.710265148e+00,7.439677126e+00,6.093081549e+01,4.978871099e+01,9.116793865e+01,5.754843346e+00,5.488577823e+01,2.278163138e+01,3.521731262e+01,8.448615091e+01,1.817064957e+01,4.820284409e+01,5.256621587e+01,2.670098585e+01,1.210110003e+01,3.380509133e+01,5.323074378e+01,1.652599305e+01,7.855259421e+01,9.962767417e+01,7.682338398e+01,4.733764946e+01,3.603233638e+01,1.449175745e+01,4.263291401e+01,5.949042650e+00,1.801408336e+01,7.589813779e+01
8.834613963e+01,1.825156381e+01,8.285745436e+01,6.211544282e+01,7.844182271e+01,9.961718463e+01,2.104022681e+01,6.489314562e+01,7.817788297e+01,4.522196613e+00,1.194591368e+01,2.293657130e+01,5.037028392e+01,5.387683932e+01,2.782404743e+01,3.277209307e+01,2.164951599e+01,8.193537478e+00,5.798244258e+01,5.091229643e+01,2.880562358e+01,5.348432263e+00,7.816543547e+01,4.873134973e+01,4.079111541e+01,5.992792340e+01,3.149981251e+01,2.519943307e+01,6.095174284e+00,6.891005662e+01,6.747615628e+01,2.330868739e+01,4.210506768e+01,6.316313912e+01,1.886335217e+01,6.244678291e+01,7.637598698e+01,9.565153670e+01,3.635221288e+01,3.290045475e+01,4.180458075e+01,9.753624964e+01,3.101356405e+01,8.406543809e+00,8.822632685e+01,5.969342727e+01,6.480426825e+01,7.374685816e+01,1.084625522e+00,7.178365136e+01,6.064271986e+01,9.659427118e+01,1.636628916e+01,7.837071191e+01,9.811058774e+00,5.572131009e+01,8.256283249e+00,6.983892359e+01,1.623784489e+01,9.800370338e+01,4.941676343e+00,2.937561289e+01,4.814237598e+01,4.988598206e+01,5.819129842e+01,9.062715660e+01,6.226459149e+01
7.412511847e+01,9.812843430e+01,3.077248285e+01,5.013298787e+01,3.735389280e+01,3.203745810e+01,4.222194778e+01,6.122108189e+00,7.031589584e+01,9.304143131e+01,1.639036949e+01,1.901740033e+01,6.316786941e+01,6.847931717e+01,9.385085516e+01,3.508887863e+01,1.823953894e+01,7.843718486e+01,9.179382452e+00,6.388372635e+01,3.104441354e+01,8.282603281e+00,9.268330196e+01,9.543201412e+01,3.779182951e+01,5.610802890e+01,6.222154786e+01,7.032892464e+01,9.697403254e+01,7.821180114e+01,8.853836595e+01,2.051701574e+01,8.160953679e+01,4.541657020e+01,6.786891305e+01,7.391001783e+01,6.410744005e+01,2.740879850e+01,9.319151078e+01,2.343427932e+00,8.191883022e+01,4.393459741e+00,5.641003277e+01,5.118671637e+01,4.191825020e+01,7.738016398e+01,9.747842903e+01,7.552203750e+01,4.348710772e+01,1.850497329e+01,5.094240042e+01,2.864143206e+01,2.677573227e+00,4.950256069e+01,1.797812485e+01,5.209928056e+01,5.487594758e+01,2.045251588e+01,5.621353241e+01,6.019828097e+01,5.076956461e+01,8.275822700e+01,4.968532549e+00,3.976127903e+01,8.966242812e+01,1.361966638e+01,3.732197105e+01
8.484672369e+01,4.808271335e+01,7.728300074e+01,4.403481369e+01,3.933155727e+01,1.802840749e+01,5.306724555e+01,5.505004112e+01,2.107795042e+01,8.587182630e+01,2.860379834e+01,7.736225027e+00,2.600452678e+01,6.490981630e+01,1.214746003e+01,1.135941975e+01,5.675978495e+01,4.657189268e+01,6.061170414e+01,9.053652738e+01,2.372835654e+01,5.301460422e+01,4.856223274e+01,9.197247445e+01,4.531674347e+01,4.046556095e+01,2.937968805e+01,1.890537602e+01,6.031312013e+01,6.753053234e+01,3.085699642e+01,3.668129477e+00,5.785843222e+01,4.538662253e+01,5.365042189e+00,6.980025688e+01,5.140301025e+01,1.505787408e+01,2.387337323e+00,5.561828557e+01,2.495953904e+01,5.515388621e+01,6.038912437e+01,3.558028955e+01,7.056598023e+01,9.802068691e+01,8.980431470e+01,1.452631084e+01,2.125766842e+00,7.626404575e+00,9.810816958e+01,5.959308144e+01,4.032161686e+01,3.538373004e+00,3.532155157e+01,4.247961489e+01,5.071893430e+01,9.532020137e+01,8.565074002e+01,3.754358620e+00,9.707947311e+01,6.141140634e+01,8.813451293e+01,8.831437997e+01,1.531771245e+01,9.315326914e+01,6.539935902e+01
6.586842783e+01,2.368172120e+01,2.462750042e+01,3.242799493e+01,1.369662676e+01,2.824308657e+01,5.532963982e+01,8.278030622e+01,6.055679455e+01,7.574467777e+01,1.126257308e+01,7.665930756e+01,7.293632059e+01,1.234154961e+01,3.732055935e+01,4.943270583e+01,3.566797108e+01,3.369901052e+01,6.276961750e+01,5.962388665e+01,3.091103247e+01,9.459012728e+01,1.274796974e+01,3.389726664e+01,5.924096405e+01,4.961271540e+01,9.885572902e+01,6.779982848e+01,9.875817853e+00,4.073565967e+01,5.167430437e+01,1.429659717e+01,8.140230322e+01,7.806299924e+01,5.459178698e+01,8.088080518e+01,6.837886187e+01,6.339761856e+01,8.877477499e+01,2.895362591e+01,3.723010054e+01,7.149051528e+01,1.960954572e+01,6.559162538e+01,9.897520008e+01,9.711504864e+01,5.226930089e+01,3.460669121e+01,1.988869237e+01,5.648513993e+01,5.101739057e+01,3.724350323e+01,1.442434175e+01,7.163538712e+01,5.544926482e+01,3.831630656e+01,9.403579298e+01,2.504339944e+01,5.140977017e+01,5.797370214e+01,1.711944131e+01,9.414792451e+01,6.524461707e+01,4.708686676e+01,8.227455225e+01,4.114024637e+01,7.126269875e+01
4.258577341e+00,7.162129527e+01,7.225106919e+01,9.064098376e+01,4.598186868e+01,6.672474001e+01,2.002097053e+01,9.518604255e+01,2.921956966e+01,7.150824657e+01,4.164596295e+01,2.474456676e+01,8.349979758e+00,5.939151139e+01,3.452837323e+01,3.662242046e+01,9.881299317e+01,5.025966905e+01,5.074701280e+01,1.402789324e+01,3.967164884e+01,3.143072065e+01,9.940277721e+01,3.722532552e+01,3.859773294e+01,7.462049733e+01,4.616462711e+01,4.812952529e+01,6.232289448e+01,6.621325954e+01,6.513196033e+00,2.379196567e+01,5.351648300e+01,2.003093008e+01,6.953835156e+01,7.129698410e+01,1.632410608e+01,8.883117454e+01,3.739185192e+01,5.722597235e+01,1.406006024e+01,1.820711274e+01,9.517425510e+01,7.274940132e+00,1.573800399e+00,2.210787667e+01,3.872291101e+01,9.575303837e+01,1.178112922e+01,2.478848522e+01,3.644052690e+01,1.967309290e+01,7.059548796e+01,5.721918840e+01,9.729283611e+01,6.591580133e+00,9.045154968e+01,2.198984116e+01,7.549717817e+01,3.814387275e+01,5.445973460e+01,4.767530117e+01,7.421966344e+01,7.227417199e+01,5.380658390e+01,4.908782381e+01,2.032943905e+00
2.305881033e+01,2.323234737e+01,8.884835377e+00,1.586269184e+01,8.851835596e+01,7.608743743e+01,6.840534042e+01,7.598898769e+01,4.577613433e+01,5.535051818e+01,3.107263529e+01,5.245937951e+01,2.290920072e+00,4.312343186e+01,1.343704594e+01,9.907315409e+01,1.092815248e+01,3.247841169e+01,1.433930858e+01,7.474297596e+01,4.426561842e+01,9.480035113e+00,7.121100092e+01,7.786372737e+01,2.135486818e+01,2.155108723e+01,3.512908958e+01,5.165587186e+01,4.066169659e+01,3.518112892e+01,8.160457336e+01,5.207087490e+01,7.403382226e+01,5.518365923e+01,5.950702857e+01,1.179106283e+01,1.546374091e+00,5.013937770e+01,7.246316146e+01,8.174924560e+01,6.064453806e+01,1.918979055e+01,3.515308177e+01,9.419701637e+01,2.025397427e+01,1.257675226e+01,5.170823897e+01,2.553362521e+01,6.415752607e+01,3.702066373e+01,2.616017307e+01,1.532840687e+01,1.740763139e+01,8.719014104e+01,5.226613015e+01,6.148615310e+01,4.298555582e+01,6.313342442e+01,1.495217883e+01,3.992914651e+01,1.504865820e+01,8.789001230e+01,5.832017280e+00,7.602910349e+01,9.944658341e+01,7.306826040e+01,9.604881821e-01
