v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55
2.528502503e+01,9.935663821e+00,3.491335032e+01,7.630894712e+01,2.480973944e+01,5.550150603e+01,1.597175614e+01,5.351391675e+01,3.082279016e+01,3.091587878e+01,9.458791549e+01,3.156646058e+00,5.325443237e+01,1.417004637e+01,9.124809816e+01,3.211227815e+01,4.377318442e+00,6.082768231e+01,2.762788198e+01,7.502730132e+01,9.075682732e+01,6.339605138e+00,8.383060676e+01,4.278378348e+00,6.265977316e+01,7.846623869e+01,3.578095294e+00,2.062726247e+00,2.018456099e+01,6.493890675e-01,3.177507712e+01,9.542407840e+01,8.344726514e+01,1.271355600e+00,1.067685421e+01,8.335957257e+01,3.078134096e+01,1.789461080e+01,7.025851167e+01,5.052535968e+01,8.461535313e+01,5.217254953e+01,6.967362545e+01,5.589541290e+01,5.458680839e+01,1.005912412e+01,4.241195955e+01,8.747660661e+01,6.454819670e+01,2.263787017e+01,4.991842808e+01,3.835650716e+01,4.382901346e+01,8.776109209e+01,6.834687113e+01
5.522141761e+01,7.015956938e+01,1.264926339e+01,1.637291774e+01,7.713600899e+00,9.978057349e+01,7.598661368e+01,7.947215918e+01,3.672230056e+01,4.771659618e+01,9.770869318e+01,9.167890283e+01,7.746057043e+01,3.843771244e+01,5.805602031e+01,1.529328762e+01,2.232245852e+01,6.182282178e+01,3.794568377e+01,6.547500790e+01,5.952605218e+00,3.912410867e+01,3.293207677e+01,4.989932546e+01,1.782279734e+01,2.489312509e+01,9.740488400e+01,5.576335329e+01,6.183504338e+01,1.698271027e+01,1.877206825e+01,8.761363049e+01,9.526109303e+01,5.182992687e+01,7.891017366e+01,8.466885482e+01,9.354324690e+01,8.773287758e+01,7.751158859e+01,3.047137903e+01,5.530222469e+01,2.651108083e-01,6.190984834e+01,8.701779936e+01,7.683639227e+01,7.566340357e+01,7.123632622e+00,1.113804254e+01,9.440801547e+01,4.664541483e+01,9.428954888e+01,7.768125378e+00,6.117271187e+01,8.473431194e+01,5.061030738e+01
8.261986772e+01,4.592667410e+01,6.438062138e+01,9.564093620e+01,7.957788343e+01,4.746244029e+01,7.174813522e+01,6.356775330e+01,2.911304915e+01,8.132182785e+01,3.809274853e+00,1.659734557e+01,5.734815525e+01,7.455542922e+01,8.376861089e+01,7.512468273e+01,7.081148392e+01,1.599225158e+01,8.532942812e+00,4.096230672e+01,1.902144978e+01,8.739109264e+01,2.902712917e+01,7.042497176e+01,1.081391799e+01,7.128924879e+01,1.491516749e+01,4.648999918e+01,2.128063532e+01,6.057371336e+01,1.277789239e+01,6.833081833e+01,3.956049958e+01,9.636198423e+01,1.392040546e+01,3.524769460e+01,1.162197513e+01,6.778044994e+01,8.904369501e+01,3.183169836e+01,2.487186721e+01,5.801186511e+00,9.183193579e+01,8.189967239e+01,3.379186412e+01,1.923189583e+01,7.538914301e+01,3.269953135e+01,2.982901334e+01,2.881175863e+01,5.127960616e+01,5.761848625e+01,3.970348784e+00,5.449554963e+01,7.572885684e+01
7.077008960e+01,1.827600855e+01,3.596869717e+01,5.439675438e+01,7.421864872e+01,6.712544910e+01,8.796202943e+01,9.561795553e+01,7.540514137e+01,4.545054899e+01,1.900535201e+01,2.954124993e+01,2.722537277e+01,8.003127105e+01,5.600968058e+01,2.069271755e+01,2.879749094e+01,6.536460157e+01,5.943643602e+01,7.661356086e+01,2.636620690e+01,3.830472925e+01,6.700282772e+01,1.000755506e+01,9.531852295e+01,9.004559736e+01,9.714853393e+01,8.584016561e+01,2.261963451e+01,7.363770066e+01,7.892020006e+01,5.300226993e+01,3.231632745e+01,4.039639996e+01,7.398407509e+01,8.131026380e+01,9.341608509e+01,4.151478142e+00,7.011358087e+01,1.979845662e+01,4.137564741e+01,6.886579994e+01,1.530802940e+01,1.682910429e+01,8.343971503e+01,3.479074206e+01,4.541388242e+01,5.669177892e+01,6.754824270e+00,8.195971555e+01,7.541737188e+01,8.081877303e+01,1.880343786e+01,4.170910688e+01,9.348920736e+01
5.901162127e+01,9.090113516e+01,8.041199609e+01,3.167840178e+01,8.349704416e+01,4.595410191e+01,4.887075197e+01,3.688022817e+01,7.145695544e+01,4.023205674e+01,8.858946514e+01,8.009744609e+01,7.049247567e+01,4.754190101e+00,4.668924511e+01,5.616807175e+01,1.172070313e+01,9.277422857e+00,2.359701199e+00,4.506847090e+01,8.625698211e+00,3.414383738e+01,1.165802124e+01,1.530425422e+00,5.909873704e+01,5.295431572e+01,1.934381492e+01,5.068230577e+01,6.227620073e+01,7.260438673e+01,5.932481030e+01,6.722717552e+01,7.337437366e+01,6.036486421e+01,6.733385800e+01,5.577888039e+00,7.215177893e+01,7.066426066e+01,6.170894416e+01,8.913422058e+01,3.456529276e+01,4.201536602e+01,6.157408638e+01,2.799653418e+01,2.780115554e+01,2.785947197e+01,5.288608220e+01,9.092845923e+01,7.526046341e+00,8.723111758e+01,8.562525641e+01,5.107512385e+01,9.070336726e+01,6.315537659e+01,2.376461937e+01
5.747710283e+01,6.771934676e+01,5.376698953e+01,6.517158248e+01,5.914070693e+00,6.746506792e+00,4.938469330e+01,4.934861244e+01,2.147089785e+01,7.452132389e+01,4.544063607e+01,5.542102058e+01,2.186146563e+01,2.909680495e+01,8.396971204e+01,8.363690218e+01,2.924635655e+01,9.668077197e+01,6.490683172e+01,4.404732957e+01,2.606128007e+01,8.970385645e+01,3.755211931e+01,7.934330575e+01,4.004130898e+01,7.797087177e+01,8.613035660e+01,1.486722574e+01,2.549725733e+01,1.975249832e+01,4.025535393e+01,2.564235266e+01,2.443358704e+01,5.969470261e+01,7.488673267e+01,8.961707749e+00,1.924590808e+01,2.719602632e+01,5.304591082e+01,4.667266665e+01,4.153399171e+01,8.224092200e+01,9.791908011e+01,3.387031490e+01,4.467199183e+01,9.429062151e+01,5.764490492e+01,2.879306532e+01,2.269564573e+01,9.948556973e+01,1.079251089e+01,7.279420890e+01,7.913876969e+00,1.166510848e+01,3.218853669e+00
6.235149802e+01,5.837774273e+01,2.014062372e+01,3.852644773e+01,3.858223310e+01,4.852258542e+01,6.996554757e+01,7.554347128e+01,3.552331079e+01,9.110126843e+01,6.976739795e+01,4.669538413e+01,9.225800972e+01,2.356666504e+01,3.135076031e+00,5.972523257e+01,5.783859982e+01,4.978905357e+01,1.497140014e+01,8.991290151e+01,1.912342159e+01,4.192149297e+01,9.021787850e+01,1.976672694e+01,1.368366314e+01,1.965226720e+01,3.046255380e+01,9.025596535e+01,2.210404301e+01,9.624120225e+01,7.704890390e+01,2.081454266e+01,4.847384726e+01,1.759553469e+01,9.985966160e+01,8.561619984e+01,2.211009855e+01,2.346441453e+01,3.002981054e+01,4.784583805e+01,7.926740152e+01,5.858083969e+01,4.652287137e+01,9.343935051e+01,8.268832549e+01,3.896556744e+01,4.674240590e+00,3.718729530e+01,6.536312917e+01,8.476012230e+01,6.942877807e+01,9.316031616e+01,7.999027055e+01,2.169068944e+01,6.772143571e+01
8.492095543e+01,5.712278828e+01,5.221374868e+01,9.168843364e+01,5.745002135e+01,9.645624793e+01,1.763246323e+01,4.090893808e+01,3.541612703e+01,8.534006623e+01,2.172855541e+01,4.110007528e+01,8.406097374e+01,2.755072607e+01,9.423334901e+01,3.617496499e+01,4.502712116e+01,3.179856759e+01,3.805689149e+01,9.141118028e+01,4.474429187e+01,1.111462775e+01,2.449005696e+01,7.224111986e+01,8.244961365e+01,7.762369956e+01,5.824721395e+01,9.312942355e+01,1.404772527e+01,3.829653051e+01,3.644454054e+00,1.860973661e+01,8.022456338e+01,7.495451129e+01,6.069640379e+01,4.881284658e+01,6.560316136e+00,5.585863370e+01,3.959469597e+01,8.904247108e+01,3.277653220e+01,1.982976240e+01,9.384148224e+01,2.244566135e+01,7.725905394e+01,1.894713921e+01,3.123773241e+01,5.414928449e+00,3.085472717e+01,3.365473104e+01,3.026025676e+01,9.980528344e+01,1.074068306e+01,1.814912946e+01,7.530599661e+01
3.062430255e+01,2.224860790e+01,1.122623077e+01,9.084047844e+01,6.325605761e+01,7.168165746e+00,7.262858139e+01,7.121437098e+01,6.789979558e-01,8.949503237e+01,4.729196347e+01,1.632823156e+00,7.643245115e+00,3.773580121e+00,5.651652693e+01,2.049587169e+00,6.840829836e+01,3.611981175e+01,2.694360973e+01,8.542812970e+01,9.981583569e+01,2.735497965e+01,8.084607087e+01,3.482681523e+01,6.152802712e+01,5.877396827e+01,1.293040753e+01,5.779057968e+01,2.304487640e+01,8.339055446e+01,2.991861540e+01,9.699630737e+00,1.840582597e+01,7.295694000e+01,8.797377892e+01,5.842938950e+01,5.854064408e+00,3.604128453e+01,7.727292191e+01,3.086271762e+01,8.407160661e+01,2.209844322e+01,2.617961835e+01,4.845444311e+00,4.596260394e+01,2.261654569e+01,2.413327023e+01,1.060823474e+01,6.081417345e+01,2.240642422e+01,4.686022238e+01,5.003859989e+01,5.931564110e+01,7.740626881e+01,2.260728246e+01
1.507689834e+01,6.945074558e+01,4.625993428e+01,7.391818285e-01,3.224572012e+01,1.506495354e+00,3.680426093e+01,9.916723232e+01,2.222027432e+01,3.975342259e+01,8.953017105e+01,6.531652668e+01,7.244280348e+01,2.205169334e+01,5.832910449e+01,6.044159375e+01,3.627719765e+01,1.412877978e+01,6.502386257e+01,5.916219893e+01,9.925437882e+01,9.208450986e+01,5.425015793e+01,2.613960837e+01,7.895454277e+01,9.459791638e+01,1.225019335e+01,9.340683855e+01,2.996088705e+01,4.273912595e+01,5.944819341e+01,2.087351334e+00,9.262846843e+01,7.714994763e+01,8.594909846e+01,3.338103759e+01,7.128868446e+01,2.737759497e+01,9.923457526e+01,9.964764038e+01,8.322964479e-01,5.285855397e+01,9.538754158e+01,5.573153189e+01,8.397411719e+00,3.260043412e+01,2.220962129e+01,2.118195169e+01,6.957187981e+01,5.348764438e+01,4.508704751e+01,6.570803667e+01,4.966647717e+00,6.159371984e+01,7.081077683e+01
5.983478203e+00,7.826444866e+01,8.329326215e+01,8.891384085e+01,8.060225661e+01,9.814867814e+01,1.674384734e+01,2.347638313e+01,9.242332914e+01,4.514515386e+01,1.447461228e+01,2.665011198e+01,2.736507082e+01,4.552219484e+01,7.827756681e+01,6.686254107e+01,7.766639708e+01,6.442061029e+00,1.069890217e+01,2.451228756e+01,4.675914385e+01,6.377993813e+01,4.112723524e+01,4.735509079e+01,4.541629864e+01,2.598907215e+01,9.209817093e+01,3.241747913e+01,6.031213302e+01,1.543579528e+01,3.402225222e+01,8.661427703e+01,1.856630021e+01,9.526281535e+01,5.065686596e+01,3.100772722e+01,3.590731767e+01,3.515335330e+01,6.503428963e+01,4.203167153e-01,2.567221925e+01,7.246640866e+01,4.256546962e+01,6.206102046e+01,7.249368175e+01,4.095599344e+01,7.229162308e+01,1.268336251e+01,8.432843844e+01,2.303214895e+01,4.629676957e+01,1.845734060e+01,4.433844834e+01,2.536421448e+01,4.068947921e+00
9.261469895e+01,1.402332957e+01,9.837775235e+01,9.473402426e+01,9.596259699e+00,1.076339510e+01,8.373989016e+01,5.671918741e+01,3.311375895e+01,4.865383475e+01,3.412106635e+01,7.686811371e+01,7.054216082e-01,8.172252775e+01,2.786283332e+01,6.349765770e+01,3.364354666e+01,3.014446181e+01,4.453003096e+01,4.445594691e+00,2.964964087e+01,4.231739330e+01,9.042875302e+01,9.276653147e+01,1.569281869e+01,7.085197592e+01,5.907312404e+01,4.068604489e+01,7.846617034e+01,9.207019398e-02,7.159876436e+01,2.946926810e+01,8.556768723e+01,2.964475816e+01,1.079590270e+01,7.206535707e+01,7.509717530e+01,3.598707710e+01,2.446902699e+01,5.654513706e+01,9.934107028e+01,3.037474210e+01,7.933943405e+01,3.893200717e+01,4.079958955e+01,6.043288538e+01,9.254415466e+01,8.457626800e+01,9.345563441e+01,6.589405991e+01,4.717765378e+01,3.988467167e+01,6.347833203e+01,7.305389668e+01,1.399244474e+01
1.418939076e+01,5.449277812e+01,5.269193394e+01,8.792832434e+01,4.022314253e+01,1.952339993e+01,8.160197513e+01,7.377566132e+01,6.269317950e+01,3.343227245e+01,5.291563382e+01,9.116305766e+01,7.475841906e+01,9.644866130e+01,2.734615120e+01,5.074461077e+01,2.174470252e+01,1.024711667e+01,9.449612694e+01,1.943067369e+01,8.894667257e+01,7.138167457e+01,3.874225451e+01,6.196966305e+01,3.933782678e+01,7.905909001e+01,3.359405503e+01,2.621179826e+01,7.255325176e+01,4.859448032e+01,5.486300285e+01,7.836263013e+01,4.540035442e-01,4.586084445e+01,4.389432489e+01,4.196068501e+01,3.034121584e+01,8.799431471e+01,4.881449206e+01,6.537728875e+01,1.586103259e+01,1.009128101e+01,6.703764975e+01,1.306703486e+01,3.209658744e+01,9.435013043e+01,6.305143566e+01,7.358357851e+00,3.867232429e+01,7.680112243e+01,6.942135987e+00,2.930651460e+01,2.264168206e+01,4.752467785e+01,3.101239886e+01
9.323747600e+00,7.529530169e+01,4.565318733e+01,4.184282296e+01,4.414657069e+01,7.590690912e+00,4.372694908e+01,7.196426601e+00,8.202136003e+01,6.115573067e+01,3.243884769e+01,8.900114151e+01,4.642981390e+01,1.600026057e+01,4.548298996e+01,1.718913765e+01,1.474682494e+01,2.672481588e+01,1.818254111e+01,4.286172387e+00,4.634285410e+01,9.285355481e+01,5.684026258e+01,9.322810330e+01,2.060614630e+01,3.574539470e+01,7.727605947e+01,5.146731177e+01,3.242281089e+01,2.046655653e+01,3.024939710e+01,4.052205024e+01,1.511974754e+01,2.264656087e+01,9.151661243e+01,5.493268631e+01,8.607447679e+01,1.436667615e+01,2.965620911e+01,8.179559586e+01,4.301836044e+01,8.690799255e+01,3.113915764e+01,2.648160538e+01,8.628252328e+01,4.544414886e+01,6.937022302e+01,9.790562823e+01,6.196164347e+01,4.498573721e+01,9.924932422e+01,9.162967905e+01,1.547469684e+01,1.337430551e+01,7.248564016e+01
5.604973321e+01,1.334390087e+01,8.216463529e+01,5.398804299e+01,8.903797449e+01,5.959709775e+01,3.178985777e+01,9.030578073e+01,6.336086313e+01,4.638021289e+01,2.573440674e+01,1.064251979e+01,5.390398455e+01,4.579652710e+01,4.081492477e+00,8.533225554e+01,4.870943641e+01,1.128858802e+01,7.754894423e+01,7.829805562e+01,2.286982251e+00,3.264430971e+01,6.919524092e+01,1.685973453e+01,9.837236557e+01,8.703577634e+01,7.390958854e+01,5.028911446e+01,4.847565355e+01,4.770076312e+01,1.365252976e+01,6.535206897e+00,6.262701683e+00,3.461170625e+01,5.111311181e+01,5.422694138e+01,5.747009466e+01,9.269829952e+01,8.870520150e+01,8.391720065e+01,3.197496562e+01,7.594886272e+01,7.623986780e+01,2.380360935e+01,8.061859255e+00,8.333257752e+01,4.294245606e+01,3.477451445e+01,8.099089403e+01,2.238782576e+00,3.038100439e+01,9.090154088e+01,8.377799480e+01,3.129239551e+01,7.691633301e+01
3.802420738e+01,4.872865720e+01,3.447629362e+01,8.968900017e+01,7.158553906e+01,3.330902629e+01,5.849894195e+01,3.763344427e+01,5.021697426e+00,9.489993993e+01,9.921322240e+01,9.525351626e+01,6.394214842e+01,2.087650934e+01,9.869474586e+01,7.260264916e+01,2.497668552e+01,4.940112951e+01,4.638937033e+01,8.662244818e+01,5.210964987e+01,3.003766908e+01,7.812250371e+01,9.350212551e+01,8.058330328e+00,6.782925171e+01,1.152173390e+01,5.797628218e+01,4.447829016e+00,8.866891409e+01,5.412269526e+01,4.082379964e+01,2.062323328e+01,8.799028080e+00,4.941150640e+01,3.474356709e+01,6.328119964e+01,5.025161743e+01,2.117938521e+01,5.365487127e+01,7.508807875e+01,4.877108834e+01,3.052678000e+01,9.421854215e+00,4.982183596e+01,3.243352776e+01,8.280579299e+01,5.616031011e+01,6.427670589e+01,4.350787252e+01,1.409383669e+01,1.362697511e+01,2.892084383e+01,4.493883952e+01,5.379353670e+01
2.039327939e+01,9.637376243e+01,1.192761531e+01,6.583234166e+01,8.878218530e+01,8.307713861e+01,5.076869322e+01,2.416709887e+01,1.806008031e+01,9.396284750e+01,8.629613552e+01,5.982873845e+01,2.370261171e+00,1.877237264e+01,2.357832728e+01,3.948483481e+01,2.836542323e+01,9.454520703e+00,7.586403472e+01,6.174096154e+01,5.849267304e+01,2.116305475e+01,3.321857983e+01,1.810834340e+01,8.346783326e+01,8.390354567e+01,4.359737149e+01,7.241989929e+01,5.773326574e+01,9.343988272e+01,2.904673378e+01,9.334290647e+01,8.047533187e+01,9.814175652e+01,3.780807800e+01,9.208157008e+01,3.506792268e+01,4.199343328e+01,9.988780908e+00,5.149646595e+01,4.803514114e+01,2.171886952e+01,2.834811347e+01,5.544370237e+01,4.993761957e+01,8.816308294e+01,7.511805979e+01,9.130898076e+01,3.471796583e+01,1.976178353e+01,5.055647785e+01,4.440218660e+01,8.103111135e+00,9.149609424e+01,7.713864700e+01
9.930505043e+01,3.795147302e+01,3.291550772e+01,5.513107244e+00,6.459604629e+00,8.107449017e+01,3.981482019e+01,3.844826486e+01,9.622021933e+01,7.813402595e+01,1.594046459e+01,9.143735442e+00,7.700882327e+01,4.112541057e+01,8.244624784e+00,1.056279953e+01,1.494181574e+01,5.807114432e+01,7.027680556e+01,2.669625809e+01,7.187000352e+01,9.577302310e+01,7.219310571e+01,2.568333107e+01,2.524134243e+01,9.093885355e+01,5.046686617e+01,1.030022038e+01,8.842817942e+01,1.800781560e+01,7.845179272e+01,2.506195263e+01,2.215159141e+01,3.562715396e+01,9.549562352e+01,3.823333685e+00,6.530577492e+01,4.619424837e+00,2.077885440e+01,2.755794729e+01,4.648712266e+01,4.225127917e+01,6.923639489e+01,9.102334859e+01,5.345597854e+01,2.761843508e+01,3.220579032e+01,3.656880896e+01,8.903224789e+01,2.127908489e+01,7.695507425e+01,2.030625046e+01,3.179364015e+01,9.836474398e+01,1.675226250e+01
4.482667641e+01,2.621103340e+01,5.084868004e+01,6.936992866e+01,8.611442033e+01,3.799093716e+01,3.679619033e+01,1.472652134e+00,1.922439515e+01,1.065982220e+01,3.125642015e+01,2.999538894e+01,7.870685774e+01,4.832028439e+01,2.309112955e+01,8.589973970e+01,6.947634099e+01,8.343461005e+01,6.566327229e+01,4.532864971e+01,9.056310724e+01,3.869664396e+01,2.813234008e+01,8.346994614e+01,9.783769350e+01,3.385670634e+01,5.978119959e+01,7.765547134e+01,1.623694314e+01,3.710238144e+00,7.419494761e+01,1.411389191e+01,3.460165388e+01,2.187335174e+01,9.456780124e+01,8.406756187e+01,4.654438352e+01,1.383905036e+01,5.468827749e+01,3.836744978e+01,9.883777063e+01,6.156688096e+01,1.726234408e+01,1.237896399e+01,1.964137693e+01,4.066096465e+01,4.963326837e+01,4.489713737e+01,7.677635041e+01,3.947375440e+01,3.312939843e+00,4.841922747e+01,6.910501063e+01,7.002230420e+01,3.666615420e+01
3.080551906e+01,9.302794739e+01,9.700448982e+01,9.199665784e+01,1.116648191e+01,6.893367116e+01,9.020377778e+01,2.884400413e+01,1.284468445e+01,7.413785418e+01,7.559917918e+00,1.109223977e+01,4.470649294e+01,1.369817782e+01,2.121560416e+01,3.991638799e+01,4.334917009e+01,2.414812407e+01,8.259933874e+01,6.566256129e+01,1.292715121e+01,6.385037889e+01,6.333434604e+01,1.635784793e+01,6.671334164e+01,1.601460030e+00,8.243741236e+01,9.171766612e+01,8.183676610e+01,1.720701749e+01,3.011159658e+01,9.599184375e+01,1.323247476e+00,7.554232466e+01,6.617142135e+01,9.897027706e-01,8.563571853e+01,3.869781540e+01,7.136780893e+00,1.966050805e+01,7.521210773e+01,7.071671949e+01,6.164799766e+01,5.856658431e+01,2.371101020e+00,2.551714053e+00,5.271862015e+01,1.090163238e+01,2.061025070e+01,1.825436345e+00,4.138477963e+01,6.997866715e+01,6.713024005e+01,3.677337051e+00,9.534524415e+01
2.050587867e+01,5.152193751e+01,7.228473455e+01,2.079048851e+01,7.759937811e+01,6.398173570e+00,6.113974239e+01,2.212968891e+01,7.231894978e+01,8.685537569e+01,5.330552673e+01,4.832348659e+01,9.957665651e+01,6.999813925e+01,7.564801202e+01,6.054889414e+01,1.194193981e+01,4.841412324e+01,5.481185354e+01,6.129701976e+01,7.794039065e+01,7.885259215e+00,4.744630240e+01,7.683555832e+01,9.554185709e+01,6.949341477e+00,1.702806249e+01,4.479986932e+01,3.653043431e+01,5.166204641e+01,6.831621542e+01,4.852916199e+01,8.111887830e+01,9.757951656e+01,4.474506203e+01,7.516485712e+01,9.862032664e+01,2.225451402e+01,7.793886999e+01,2.255991323e+01,4.950029015e+01,7.739235164e+01,6.436592434e+01,5.964406156e+01,8.367952407e+01,3.216199831e+01,6.425402437e+01,5.301762230e+01,6.473313907e+01,9.762112252e+01,2.491000494e+01,7.227364797e+01,1.046855469e+01,3.944734940e+00,2.607201760e+01
8.227119957e+01,6.913769462e+01,3.992895873e+01,4.811550831e+01,4.252761309e+01,6.286980062e+01,8.478049790e+01,7.714310206e+01,6.821835319e+01,2.399405224e+01,2.485428539e+01,4.585835804e+01,7.145593905e+01,6.783946584e+01,3.256787202e+01,3.769417153e+01,8.544669158e+01,3.601023870e+01,9.084849240e+01,1.452730831e+01,6.528553761e+01,9.810216693e+01,6.208255583e+01,6.165030348e+01,3.891503492e+01,5.732806865e+01,1.278134109e+01,1.316061576e+01,5.062798655e+01,7.334660360e+01,4.448806291e+01,9.939320620e+01,7.554938306e+01,5.378329767e+01,7.386793401e+01,1.615821508e+01,5.046558313e+01,7.890743961e+01,2.947630001e+01,1.461028926e+01,1.938368636e+01,5.530625922e+01,7.162140124e+01,4.971941991e+01,4.188284508e+01,7.643114724e+01,7.525911457e+01,6.980709269e+00,3.551571280e+01,6.999963739e+00,1.288917796e+01,5.582507491e+01,1.802451107e+01,5.174163884e+01,7.638956683e+01
6.165890004e+01,8.180064914e+01,4.146484234e+01,4.828351621e+01,4.911437056e+01,1.812135037e+01,9.779719295e+01,6.619994054e+01,2.048935225e+01,1.909770434e+00,2.034479692e+01,4.132439863e+01,9.768924051e+01,4.971903678e+01,9.722791841e+01,6.782426384e+01,2.105737384e+01,7.216172448e+01,3.072842842e+01,9.299641830e+01,3.558865021e+01,8.191323938e+01,2.132305310e+01,5.258121559e+01,1.054637963e+01,8.613661274e+01,7.825390050e+01,1.403566310e+01,6.333749077e+00,9.381118467e+01,7.967463820e+01,5.111751171e+01,8.923164516e+01,5.141418578e+01,1.863449338e+01,9.935616522e+01,9.512082857e+01,3.562026316e+01,1.571957135e+01,4.436819752e+01,6.710871377e+01,7.956786528e+01,8.381973994e+01,6.103138975e+01,8.133457840e+01,2.346099191e+01,4.509503267e+01,3.474547370e-01,1.501996288e+01,8.440325830e+01,4.146852638e+01,5.962752141e+01,8.761985526e+00,1.014820137e+01,4.218333980e+01
4.441770932e+01,5.782443746e+01,3.586022228e+00,3.241792251e+01,5.826294048e+01,7.863086641e+01,6.405316569e+01,1.375587497e+01,1.195245377e+00,1.150900055e+01,5.534604361e+01,4.881691328e+01,3.282803003e+01,6.599106239e+01,3.595593271e+01,2.196959090e+01,1.200713022e+01,8.604004322e+01,3.064008594e+01,8.273734954e+01,8.047962313e+00,9.105629463e+01,6.389677323e+01,6.618501511e+00,2.067038354e+00,5.751132685e+01,8.251642863e+01,7.299940516e+01,6.333286123e+01,5.405967768e+01,4.368784216e+01,4.874818292e+01,5.786132988e+01,1.922880061e+01,4.185616033e+01,6.912916662e+01,7.867739126e+01,5.490449844e+01,3.089330434e+01,9.399624539e+01,1.559241587e+01,2.501911680e+00,2.586122683e+01,2.180974762e+01,3.438017052e+01,7.219024541e+01,4.202180488e+00,3.804962166e+01,2.659197776e+01,7.943915695e+01,4.984551969e+01,2.050616843e+01,4.663613957e+00,3.206962800e+01,8.825426514e+01
8.998613898e+01,4.159367468e+01,5.032918407e+01,3.643434698e+01,6.780799568e+00,3.721169658e+01,3.602360473e+01,1.421979378e+01,1.566547075e+00,1.270316355e+01,8.512243044e+01,9.401401878e+01,3.295083070e+01,3.557648055e+00,6.891051651e+01,6.454578981e+01,9.380826072e+01,9.412934353e+01,5.120172691e+01,2.561845816e+01,3.509301057e+01,3.614450811e+01,4.030320059e+01,1.704192985e+01,6.173164696e+01,5.405524676e+01,5.372075566e+01,4.089985385e+01,6.534768300e+00,9.869125258e+01,1.459137220e+01,4.076938161e+01,6.508702655e+01,7.077195316e+01,2.309932320e+01,2.038365805e+01,4.619382053e+01,1.584126877e+01,9.616479477e+01,7.535953737e+00,1.164541816e+01,1.405573045e+00,8.185923091e+01,6.973179686e+01,4.733765492e+01,7.377377213e+01,9.532884612e+01,1.480676166e+01,3.526627573e+01,8.735204397e+00,3.434415664e+01,6.357281995e+01,9.450112247e+01,7.830363733e+01,7.865770989e+01
