v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
7.103266311e+01,1.774324192e+01,3.284106675e+01,5.290907738e+01,8.646263434e+01,2.250894784e+00,9.553273561e+01,4.521366838e+01,7.261108396e+01,4.972544274e+01,7.057555700e+01,3.700348722e+01,1.598210713e+01,4.806087461e+01,2.535326584e+01,7.472590697e+01,9.680478321e+01,8.898517679e+01,3.713996515e+01,4.666818021e-01,7.527487075e+00,4.153824466e+01,4.039238032e+00,7.993022294e+01,6.938379849e+01
4.003029540e+01,6.406770211e+01,5.642565483e-01,6.591006344e+01,1.952136839e+01,1.566346520e+01,5.377699837e+01,1.051327580e+00,5.201779575e+01,1.073456298e+01,6.038159548e+01,8.577528198e+01,8.726385253e+01,1.018741620e+01,8.771219595e+00,1.470154016e+01,4.911501935e+01,4.062623973e+01,3.871960097e+01,4.309831289e+01,9.563497938e+01,2.596747961e+01,7.708813946e+01,8.469380026e+01,3.622569455e+01
9.435116886e+01,6.371371779e+01,1.717702929e+01,3.460405053e+01,4.212429894e+01,4.844255767e+00,6.544067227e+01,9.462675568e+01,7.763241595e+01,3.333154647e+00,5.632227762e+01,2.823209551e+01,5.934210915e+00,2.305523789e+01,3.264991031e+01,5.770174178e+01,9.185747065e+00,9.899290090e+01,3.428106304e+00,5.374041437e+01,3.493739477e+01,9.376998278e+01,8.354773303e+01,2.464404177e+01,3.295198412e+01
3.142610093e+01,4.487074491e+00,8.535733547e+01,8.135368078e+01,9.634032363e+01,1.249330095e+01,8.993869716e+01,1.121607841e+01,7.684595067e+01,4.863667670e+01,1.919573429e+01,3.411886896e+01,6.181346719e+01,8.532905935e+01,2.237459420e+01,3.635937940e+01,8.107890238e+01,3.085446458e+01,6.206962188e+01,1.878252208e+01,3.979147969e+01,4.181496702e+01,1.583619890e+01,2.914792408e+01,7.498768071e+01
4.745328054e+01,7.688598709e+01,7.552099028e+01,2.307780966e+01,8.409684985e+01,9.375759423e+01,6.832389199e+01,6.936447983e+01,7.721930477e+01,3.407173436e+01,1.110522742e+01,5.073023217e+01,3.515095562e+01,9.525650367e+01,1.455047984e+01,6.355091307e+01,9.982462183e+01,3.929762178e+01,2.078175575e+01,1.043695413e+01,3.747292637e+01,7.547088261e+01,9.969167504e+01,9.316884479e+01,2.220237015e+01
6.525563448e+01,3.272245799e+01,9.407239062e+00,8.526247884e+01,8.555826940e+01,2.942679952e+01,2.518469560e+01,1.523297807e+01,9.401803706e+01,6.261263994e+01,8.520977188e+01,7.795539925e+01,2.852243571e+01,3.111451624e+01,6.316788373e+01,4.212168633e+00,3.958201605e+01,3.955436622e+01,7.692691370e+01,5.162988735e+01,9.849722608e+01,8.375457121e+01,5.005101237e+01,1.001849337e+01,4.664239250e+01
8.111730905e+01,7.875318178e+00,7.612411586e+00,5.109511191e+01,4.349233170e+01,8.520526889e+01,3.398007058e+01,7.754275281e+01,9.011969750e+01,7.822283762e+00,5.452325911e+01,1.897472312e+01,6.949390760e+01,3.284482953e+01,8.742848453e+01,2.574199221e+00,3.289028325e+01,5.235018976e+01,9.471693964e+01,9.084080498e+01,9.762488100e+01,6.351654036e+01,8.934035950e+01,2.420217844e+01,7.092806098e+01
8.645282466e+01,8.353154653e+01,9.373774487e+01,9.485194064e+01,9.476545526e+00,9.753155965e+01,5.829416430e+00,2.629966245e+01,6.617630477e+01,6.386626576e+01,1.431082440e+01,6.309274635e+01,4.495819678e+01,6.716837984e+01,7.450961900e+01,8.429348337e+01,9.178564905e+01,5.485382257e+01,1.855048209e+01,2.260529798e+01,9.440577942e+01,7.672772754e+01,9.738722008e+01,4.808255669e+01,9.982321639e+01
5.149313865e+01,8.494071051e+00,9.245813754e+01,1.169344906e+01,4.258992568e+01,6.920228711e+01,9.239323042e+01,8.871851010e+01,2.120841764e+01,1.709562943e+01,1.982979935e+01,5.967937635e+01,3.318928010e+00,6.882691273e+00,1.924656816e+01,9.255974474e+01,6.674854576e+01,5.379368824e+01,1.924533668e+01,2.364075296e+01,6.438820615e+01,1.223118794e+01,4.276744135e+01,9.208992093e-01,1.104444195e+01
1.778835154e+01,1.080154935e+01,7.949867227e+01,3.498338444e+00,5.500259169e+01,6.540934525e+01,4.868962069e+01,4.935260055e+01,7.806695635e+01,2.074729725e+01,3.280671891e+01,7.809593934e+01,8.830553602e+01,3.935328633e+01,7.848447018e+01,1.159909065e+01,3.171977374e+01,8.098173640e+01,3.552407135e+01,7.795919531e+01,6.387264500e+01,2.013546407e+01,8.690090068e+01,3.829249024e+00,6.787367877e+01
4.458867956e+01,9.362597477e+01,2.875160875e+01,9.720404710e+01,8.800969510e+01,5.909535509e+01,9.868568514e+01,3.722923052e+01,3.069481011e+01,9.387533978e+01,5.736493350e+01,5.137634091e+01,1.411839222e+00,2.288421231e+01,5.534417937e+01,7.621115780e+01,2.808364558e+01,6.715894444e+01,6.954212819e+01,2.129731665e+01,8.181726894e+01,3.154940232e+01,8.592869532e+00,9.046252432e+01,7.345279869e+00
6.376669620e+01,8.186107364e+01,9.261632260e+01,6.897550278e+01,4.409740260e+01,8.795364396e+01,7.836161220e+01,8.569118651e+01,6.303007916e+01,6.432044794e+01,9.415180993e+01,1.580614488e+01,1.434996152e+01,9.216427250e+01,5.522902221e+01,2.078919747e+01,3.058134625e+01,3.836795868e+01,8.712378250e+01,4.246300277e+01,9.884695278e+01,7.340063179e+01,2.143475836e+01,6.548287369e+01,3.737254497e+01
9.275147598e+01,7.322942493e+01,3.052074115e+01,8.974558848e+01,5.234530918e+01,3.839783570e+01,2.591840959e+01,3.288626595e+01,9.453612948e+01,2.597123348e+01,5.456881398e+00,1.841726529e+01,9.340814712e+01,8.483976231e+01,3.826664602e+01,8.913676960e+01,2.749101192e+01,3.879349590e+01,6.866573410e+01,9.642607842e+01,8.904566928e+01,7.140176245e+01,6.169395109e+01,8.705947845e+01,9.015904014e+01
6.174744476e+01,1.195531341e+01,2.262706576e+01,7.977252620e+01,9.098252812e+01,3.004349605e+01,8.134039410e+01,3.576914026e+01,7.348998442e+01,3.130444058e+00,4.302784397e+01,1.403004960e+01,9.759632871e+01,4.883115331e+01,9.620843968e+01,8.015123839e+01,8.009021774e+01,8.805202910e+01,7.966985109e+01,4.361938518e+01,9.023944242e+01,2.503594259e+01,7.788407606e+01,7.364144837e+01,1.244568914e+01
6.439444041e+01,8.819331410e+01,9.684714006e+01,3.291086093e+01,8.195099730e+00,8.899098420e+01,7.753318987e+01,6.368615585e+01,8.299391183e+01,7.598637245e+01,7.971121270e+01,9.796246651e+01,3.873411531e+00,3.608766743e+01,9.879991168e+01,9.587437105e+01,9.376276265e+01,1.986084302e+01,8.135987187e+01,1.468168095e+01,1.805126615e+01,2.798842662e+01,1.965012420e+00,2.736041954e+01,4.486251269e+01
9.515422813e+01,5.207295113e+01,9.136377459e+00,4.929855344e+01,8.282206667e+01,8.169710936e+01,4.260883771e+01,5.869418704e+01,6.040354278e+01,7.679055557e+01,6.733894158e+01,9.578580554e+01,2.045426888e+01,3.642102479e+01,1.750293122e+01,2.870550769e+00,2.562412892e+00,7.940961397e+01,2.728887775e+01,7.292736266e+01,5.267462895e+01,3.636547369e+01,4.470196974e+01,6.745744088e+01,8.720815513e+01
1.975090942e+01,8.151392617e+01,6.649928702e+01,4.135815580e+01,8.172231309e+01,5.856305737e+01,2.986181813e+01,3.428021934e+01,6.260096906e+01,2.404863824e+01,1.856849561e+01,2.561106800e+01,5.283591063e+01,2.612100747e+01,8.581061546e+01,3.264118019e+01,4.158345551e+01,1.475931782e+00,2.468593254e+01,1.342579059e+01,8.818139729e+01,5.787859569e+01,7.215559688e+01,7.776898603e+01,4.125897121e+01
4.604152325e+00,5.505329508e+01,1.326571646e+01,2.285937190e+01,8.878922494e+01,6.166988991e+01,5.839584416e+01,3.698163423e+01,1.566846697e+01,4.780865431e+01,5.676874569e+01,2.964968862e+01,8.411058252e+01,3.324658710e+01,1.208926152e+01,1.089044840e+01,6.444815627e+01,3.260930779e+01,1.200493023e+01,3.774206351e+01,1.739577945e+00,6.157667098e+00,3.137506653e+01,2.350329294e+01,6.946977837e+01
6.241940289e+01,5.629896858e+01,5.554240625e+01,3.539767812e+01,7.267691389e+01,5.586634697e+01,5.458242635e+01,1.202232712e+01,4.438085289e+01,1.843517663e+01,7.472756013e+00,2.755352761e+01,5.041023113e+01,6.123246525e+01,5.896265522e+01,2.003332673e+01,3.265565464e+01,6.454203666e+01,5.540027271e+01,1.446473614e+01,9.590911194e+01,1.409514800e+01,4.987557328e+01,9.688560241e+01,9.513451796e+01
2.931605475e+01,6.130342875e+01,7.664025750e+01,2.922456919e+01,4.763488598e+01,2.062443409e+01,7.004728849e+01,4.480272066e+01,5.021398520e+01,4.621469505e+01,3.449307420e+01,1.911111775e+01,7.392812780e+01,3.686689270e+01,5.695988993e+01,9.599794948e+01,5.082551462e+01,5.205923106e+01,1.994952818e+01,5.298607354e+01,4.704599051e+01,4.000934188e+01,2.385258008e+00,8.892280581e+01,9.716663524e+01
1.756757628e+01,9.015792061e+01,2.394100016e+01,7.846857817e-02,7.769366014e+01,9.515896164e+01,9.920439287e+01,8.127177751e+01,6.992548615e+01,9.640142938e+01,9.293268879e+01,5.103870716e+01,8.212186256e+01,5.727131421e+01,2.903350119e+01,3.282483558e+01,4.715338836e+01,1.217034700e+01,8.155994630e+01,1.993133366e+01,3.663173840e+01,5.763574773e+01,7.144300049e+01,6.307136840e+01,5.306238030e+01
6.218117709e+01,2.959413291e+01,9.223941214e+01,7.558301268e+01,8.583509795e+00,3.349207529e+01,7.573837140e+01,4.959524498e+01,6.708565347e+01,3.080403985e+01,2.730948675e+01,4.060576921e+01,6.824336770e+01,6.867529544e-01,6.457611898e+01,7.669115001e+01,8.793776691e+01,8.478228922e+01,7.096400199e+01,1.696910168e+01,5.093923982e+01,3.757128806e+01,6.937202198e+01,1.449510757e+01,2.717272017e+01
8.434488951e+01,7.835867610e+01,3.628336546e+01,8.054615866e+01,6.056560710e+01,3.309299164e+01,7.293886850e+01,1.904074060e+01,9.443251104e+01,3.672274790e+01,3.515645488e+01,1.514952527e+01,3.361838214e+01,9.754545168e+01,3.726489453e+01,8.500749793e+00,2.130732350e+01,7.287415888e+01,2.306825520e+01,5.125865585e+01,5.028768387e+01,7.693405267e+01,1.167226970e+01,2.721726420e+01,4.255688114e+01
8.311899313e+01,9.808186338e+01,8.134344569e+01,3.055480588e+00,2.908256116e+01,9.203821338e+01,7.775144533e+01,9.188126231e+01,4.193369858e+01,8.283046089e+01,5.068391998e+01,3.746558651e+01,6.204915289e+00,1.686524626e+01,1.244967408e+01,2.494921720e+01,3.231519707e+01,5.828074204e+01,9.422753505e+01,7.371689006e+01,8.994042661e+01,2.675061314e+01,6.963726637e+01,7.684933687e+01,8.264075400e+01
6.395976627e+01,7.317824409e+01,2.238969512e+01,8.643409042e+01,7.011203511e+01,2.577099020e+01,4.400006054e+01,8.066969694e+01,9.284553908e+01,2.445561810e+01,2.836678950e+01,8.460105666e+01,6.168257001e+01,3.306854071e+01,1.259244899e+01,4.849030522e+01,9.539165767e+01,6.246750700e+01,5.607381121e+01,9.558902802e+00,1.284720229e+00,7.420078164e+01,5.931770551e+01,8.453194040e+01,3.313739936e+01
6.817350414e+01,9.454672556e+01,6.294887797e+00,7.288835290e+01,1.336878355e+01,2.615230323e+01,5.896576268e+01,4.158223838e+01,8.602320587e+01,9.137238469e+01,9.858607322e+01,1.040820073e+01,1.427863095e+01,7.670564184e+01,5.255813801e+01,2.331040484e+00,2.939588074e+00,5.452492888e+01,8.731693721e+01,8.436434785e+01,6.443572049e+01,9.756983066e+01,4.418674638e+01,4.763826325e+01,7.957918613e+01
7.799955620e+01,3.094680666e+01,2.562712817e+01,8.955450584e+01,2.680407919e+01,1.603696266e+01,3.086677117e+01,1.274063354e+01,5.357767894e+01,3.164536543e+01,6.722647956e+01,4.216327412e+00,9.222850411e-01,2.402880400e+01,2.585441974e+01,1.281588467e+01,3.713553749e+01,3.200946061e+01,9.740412435e+01,1.876281684e-01,7.997441631e+01,2.180776700e+01,2.455309199e+01,4.056637642e+01,5.926450628e+01
6.684749890e+01,4.917453375e+01,2.985417084e+01,4.147777687e+01,7.725306812e+00,8.152059586e+01,7.518752818e+01,1.476753364e+01,7.423127336e+01,2.790805902e+00,1.557457460e+01,7.023101766e+01,9.851360078e+01,1.518312359e+00,9.438627615e+01,3.073893520e+01,5.697797621e+01,8.083262675e+01,8.029411753e+01,5.762917752e+01,9.899669099e+01,1.569713472e+01,4.215226695e+01,1.677311028e+00,1.698101545e+01
7.220627015e+01,3.963512131e+01,3.598836596e+01,6.435872505e+01,2.544333051e+01,4.279239822e+01,5.590899417e+01,8.326547966e+01,1.040414324e+01,6.449153061e+01,5.306731690e+01,1.137589859e+00,7.522489129e+01,8.502930310e+01,6.040491202e+01,2.478297824e+01,9.838649128e+01,1.187610800e+01,2.684146080e+01,3.384333502e+01,4.322110538e+01,8.141112283e+01,9.102858124e+01,2.514617171e+01,7.294367570e+01
5.061208104e+00,2.739802956e+01,9.515625383e+01,8.701011956e+01,9.830268434e+01,3.981697623e+01,6.387183121e+00,8.852084352e+01,5.489404738e+00,4.169646657e+01,6.007914731e+01,9.604047437e+01,7.123907042e+01,8.981059535e+01,1.777977632e+01,2.133154155e+01,7.752920248e+01,2.703402646e+01,1.562143781e+01,9.197909908e+01,7.656853028e+01,9.533950575e+01,5.545994098e+01,2.825599596e+01,8.663322511e+01
7.356816583e+01,8.088898972e+01,8.994767943e+01,1.991554521e+01,2.629615684e+01,4.204334014e+01,1.849447869e+01,6.715638598e+00,2.053367771e+00,6.399052874e+01,7.239990872e+01,7.274725429e+01,1.941461511e+01,6.081523466e+01,2.158177224e+01,6.210001528e+01,8.440958282e+01,3.698512759e+01,3.227814793e+01,9.177097091e+01,7.325738392e+01,9.101097195e+01,1.681395188e+01,2.078864690e+00,2.996412667e+01
1.617056250e+01,1.802903506e+01,4.005622148e+01,5.179302618e+01,7.204512669e+01,4.752442749e+01,8.394088358e+01,9.117756952e+01,9.809155856e+01,4.291858859e+01,7.656095049e+00,6.627975969e+01,3.282843989e+01,4.122693011e+01,4.868703002e+01,6.188481255e+01,6.289657534e+01,6.071685198e+01,9.591315455e+00,8.490372459e+01,6.952171492e+01,8.265230490e+01,3.502466107e+01,5.255817109e+01,3.748803165e+00
1.552035508e+01,4.566657611e+01,5.582280575e+01,5.449738622e+01,5.894701048e+01,6.997333427e+01,7.978958631e+01,4.049663081e+01,5.650747152e+01,5.782004142e+01,2.805516396e+01,9.755347788e+01,1.356080623e+01,5.589932086e+01,7.038383534e+01,7.538806805e+01,9.416615901e+01,9.610281035e+01,9.093357824e+00,5.592893612e+01,3.420158021e+01,1.084956645e+01,2.477666181e+01,9.580053385e+01,4.415975968e+01
5.923696623e+01,2.602458421e+01,8.854746910e+01,5.843678331e+01,7.729743543e+01,8.911486611e+01,8.410894059e+01,7.896015931e+01,9.783586570e+01,5.250277038e+01,4.094149754e+01,4.006403838e+01,5.048581627e+00,2.498127165e+01,4.336947425e+01,6.400073617e+01,1.284453656e+00,9.217952023e+00,6.821411665e+01,4.032675863e+01,3.556270571e+01,9.496885666e+01,2.627025854e+01,5.864440763e+00,6.812425157e+01
3.659020082e+01,5.926056177e+01,8.146407998e+01,9.093334624e+01,1.137447895e+01,6.705993165e-01,2.870548763e+01,8.239118855e+01,8.737808750e+01,9.959209036e+01,5.382614594e+01,7.149245214e+01,3.494105672e+01,2.629663308e+01,7.139499502e+01,5.760393198e+01,9.738537130e+01,9.483610694e+00,1.108392239e+01,5.873996708e+01,9.643941944e+01,2.415102708e+01,6.515758915e+01,4.089987025e+01,8.844823368e+01
1.952385476e+01,7.646745003e+01,3.818793372e+01,6.412634100e+01,5.296057162e+01,4.107261137e+01,4.770681493e+01,4.063759840e+01,2.411138975e+01,9.996301995e+01,1.369853585e+01,2.429661057e+00,3.208827471e+01,8.912367779e+00,6.953524565e+01,5.206431870e+01,9.692889210e+01,2.979216833e+01,9.843475841e+01,7.083222658e+01,8.522383812e+01,7.405791761e+01,3.971240874e+01,3.989106642e+01,1.361996332e+01
6.289086617e+01,2.784766652e+01,4.963599581e+00,3.964726158e+01,3.811753792e+00,3.015703009e+01,5.795663995e+01,8.017031259e+01,5.491830471e+01,4.364635280e+01,5.605001298e+01,1.116184615e+01,4.552273057e+01,2.171633217e+01,9.371086912e+01,6.586710990e+00,6.992968262e+01,7.991281563e+01,9.523781710e+01,7.018966334e+01,6.130150518e+00,6.792053136e+01,1.117458346e+01,5.490806909e+01,5.693321381e+01
4.423686631e+01,7.423679141e+01,9.781261691e+01,8.734891187e+01,3.014835948e+01,7.530303611e+00,1.515366541e+01,3.201223607e+01,4.511434595e+00,9.307917687e+01,3.747787314e+01,6.532551034e+01,8.697358158e+00,9.953897728e+01,9.792493667e+01,7.895730407e+01,9.440611928e+01,7.270478000e+01,1.315724079e+01,1.000335792e+01,9.400783457e+01,2.220839736e+01,1.621779110e+01,4.355140648e+01,3.809223451e+01
6.513037736e+01,1.149783446e+01,9.177915518e+01,5.940771828e+01,7.770237198e+01,5.623881584e+01,8.503077832e+01,9.383856510e+01,3.479946492e+01,3.882141873e+01,8.354599035e+01,9.217350289e+01,7.031127751e+01,5.354107414e+01,7.562721653e+01,7.232637731e+01,9.347257026e+01,9.770311331e+01,3.510048761e+01,2.894557320e+01,8.489084176e+01,6.106607750e+01,5.237051729e+00,2.023401168e+01,8.682354496e+01
2.314747355e+01,6.942047491e+01,6.205553593e+01,2.457583460e+01,2.404441610e+01,7.728534168e+01,1.739828845e+01,5.179026687e+01,2.943657084e+01,5.902804604e+01,2.361358026e+01,9.856364985e+01,3.646147243e+01,1.429348353e+01,7.207142672e+00,9.051298999e+01,8.203768894e+01,5.595376061e+01,2.926657669e+01,6.263259101e+01,9.396729478e+01,6.982784591e+00,5.858526012e+01,2.664097104e+01,7.504326661e+01
3.423872830e+00,3.844524502e+01,2.997685452e+01,6.099434266e+01,8.690554878e+01,6.508748168e+01,1.232907773e+01,8.962293741e+00,6.869717136e+01,3.357768797e+01,8.072401090e-01,4.284510810e+01,4.056439735e+01,4.647624067e+01,4.907147981e+01,8.829285104e+00,7.874429294e+00,9.221558624e+01,2.904951476e+01,6.697818432e+01,9.589643870e+01,1.261056858e+01,9.826761956e+01,8.482073297e+01,4.518676142e-01
8.515191785e+01,5.276624696e+01,9.661562438e+01,5.739093868e-01,3.192321189e+01,4.163040685e+01,4.128637624e+01,5.866931202e+00,9.415483506e+01,7.431202628e+01,1.087005356e+00,9.121120384e+01,6.864489311e+01,9.279804489e+01,2.344949600e+01,5.665619725e+01,1.206577763e+01,1.898023839e+01,7.825351381e+01,1.803884597e+01,7.614180373e+00,3.168560366e+00,8.876485824e+01,7.074555797e+01,5.218521478e+01
4.705789835e+01,9.980872738e+01,3.957674548e+01,7.786353284e+01,4.224982671e+01,4.956878366e+00,5.017105590e+01,4.940678270e+01,4.249410473e+01,1.744231210e+01,5.044306093e+01,3.524415462e+01,8.408421696e+01,3.012677910e+01,8.196549046e+01,3.848197587e-01,5.012665545e+01,2.678029679e+01,9.689120294e+01,1.882769495e+01,7.528099790e+01,2.578801854e+00,4.680660990e+01,5.600575362e+00,9.047370557e+00
3.630776002e+01,9.162478384e+00,3.771777934e+01,8.366869302e+00,9.688062582e-01,4.189303431e+00,8.698110759e+01,3.056211550e+01,3.710361541e+01,3.938641448e+01,1.792796973e+01,7.070451543e+01,9.655764715e+00,3.961250534e+01,6.599229903e+01,7.152907810e+01,6.965366685e+00,5.132108131e+01,2.581685390e+01,6.156208859e+01,7.206274137e+01,3.216572242e+01,6.884131185e+01,6.149989486e+01,6.107376340e+01
9.990239310e+01,3.023800621e+00,8.564136604e+01,9.365981363e+01,4.967903739e+01,3.731045115e+01,3.420073502e+01,4.099224079e+01,9.947985335e+01,4.056718165e+01,9.948255586e+01,5.914077770e+00,8.211017751e-01,9.136516086e+01,8.801885426e+01,5.496389350e+01,4.207834061e+01,1.565277438e+01,4.894596291e+01,5.302503020e+01,5.122839625e+01,3.625123921e+01,4.112251151e+01,2.509459737e+01,7.487711597e+01
4.687681799e+01,2.308626889e+01,7.207565703e+01,2.473867519e+00,5.486151004e+00,4.188049706e+01,8.425080553e+01,3.653195337e+00,5.470481429e+01,5.628611988e+01,7.817978731e+01,7.705386848e+01,8.367491664e+01,1.754015782e+01,8.604404241e+01,3.700432918e+01,4.777775682e+01,8.327951315e+01,6.594945525e+01,7.022923089e+01,6.915456089e+01,6.400357811e+01,3.170438158e+01,9.947028570e+01,1.998883041e+01
1.010038047e+00,8.176225740e+01,6.022172540e+01,1.763065764e+01,7.426498594e+01,1.122107872e+00,2.747805216e+01,6.495320427e+01,9.141655381e+01,6.130557141e+01,5.496064211e+01,9.405967506e+01,1.894437739e+01,7.742009502e+01,6.970849324e+01,6.505927354e+01,4.456631038e+01,2.497429574e+01,9.999801380e+00,2.867626230e+01,3.938941104e+01,7.133399605e+00,7.177302753e+01,5.736758763e+01,8.690374433e+01
3.235818610e+01,7.115728701e+01,6.263438080e+01,2.767518068e+01,9.355160344e+01,7.175434666e+01,6.252123036e+01,4.437382652e+00,4.706736090e+01,2.282828909e+01,4.047830880e+01,3.451361509e+01,6.277670880e+01,8.907234074e+01,1.729369142e+00,1.699661343e+01,4.844070496e+00,2.538577781e+01,5.628538304e+01,2.278948398e+01,5.404442794e+01,5.759398939e+01,2.409056716e+01,7.213896525e+01,3.797339899e+01
5.526030625e+01,8.061950406e+01,9.791398749e+01,9.865453968e+01,4.881116900e+01,5.533089387e+01,2.514032602e+00,1.647856508e+01,2.063141964e+01,3.365689344e+01,3.835616370e+00,8.096752697e+00,2.636323457e+01,8.525370314e+01,4.552821508e+01,1.077262592e+01,1.449100445e+01,5.103784693e+01,1.784472778e+01,3.050133040e+01,1.674541812e+01,4.115090650e+01,4.705872409e+00,1.370255837e+01,4.896094719e+01
2.780703643e+00,7.256263191e+01,3.678646922e+01,9.148431548e+01,2.432925652e+01,2.182777307e+00,6.162202465e+01,4.286919325e+01,8.415079364e+01,9.580506381e+01,3.888806172e-01,5.275142397e+00,4.390427189e+01,8.330537407e+01,7.492126723e+00,3.626128322e+01,2.533614168e+01,4.673153205e+01,8.214374131e+01,9.086421049e+00,2.386523782e+01,6.746329366e+01,8.767142841e+01,3.000251182e+01,7.526978163e+01
2.481457094e+01,7.872482851e+01,5.731809555e+01,8.253911255e+01,5.594300783e+00,6.636871585e+01,4.926540916e+01,6.753657321e+01,7.258680489e+01,6.181297334e+01,4.790581353e+01,3.384358130e+01,4.715556804e+01,4.149074593e+01,2.702818310e+01,8.432810514e+01,4.375903388e+01,3.290627295e+01,5.059581061e+01,5.343291300e+01,3.843265613e+01,6.586984874e+01,4.882382441e+01,5.207335159e+01,2.989458474e+01
2.164338165e+01,7.756145017e+01,4.367723384e+01,7.098166400e+01,2.072807508e+01,8.108612862e+01,9.213573761e+01,4.356064085e+01,9.963566488e+01,7.221195040e+00,8.956673705e+01,2.659680410e+01,8.356068962e+01,8.133682955e+01,9.526876967e+00,5.332305552e+01,5.568986400e+01,2.414492530e+01,7.748871722e+01,4.181554890e+01,4.241730426e+01,9.395267885e+01,7.276446871e+01,1.737781594e+01,4.243475110e+01
