v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19
9.862873906e+01,6.877521321e+01,1.764417123e+01,8.621127489e+01,3.664233611e+01,6.822910324e+01,2.117345095e+01,5.647081651e+01,3.835742866e+01,1.195319894e+01,2.279353600e+01,5.751055316e+01,3.349918387e+00,4.175367343e+00,6.458970297e+01,1.088416021e+01,5.612253647e+00,4.519111256e+01,1.176262007e+01
2.841994144e+01,5.262447531e+01,7.922787654e+01,8.726482695e+01,6.658455954e+01,6.539056760e+01,3.713754818e+01,7.781645197e+01,4.687094729e+01,2.736762805e+01,9.408394078e+01,7.321419441e+01,4.678440803e+01,9.493492475e+00,1.090777885e+01,5.427883222e+00,4.381144213e+01,7.395212191e+01,3.207515903e+01
9.385002049e+01,4.156457033e+01,5.222727611e+01,8.718310228e+01,2.691172309e+01,2.035748141e+01,5.464968476e+01,5.002250541e+01,6.173846099e+01,2.950819417e+01,4.736168910e+01,1.213580302e+01,1.960340410e+01,8.854005048e+01,4.942242792e+01,2.899241147e+01,5.709007939e+01,8.425018935e+01,3.425172660e+01
2.702116509e+01,6.186937238e+01,7.544908991e+01,4.820735073e+01,7.845788391e+01,4.321415172e+01,2.699346326e+01,1.472504062e+01,5.749748887e+01,8.971183478e+01,2.988242806e+01,2.013691915e+01,5.381728030e+01,5.385077266e+01,7.890299922e+01,4.598776999e+01,6.686679410e+01,1.640692797e+01,8.488277230e+01
1.744084626e+01,2.928381335e+01,6.932162965e+00,3.702505449e+01,7.260117171e+01,7.432678710e+01,2.527564698e+01,6.170667425e+00,5.342910355e+01,4.074127789e+01,9.113839433e+01,5.936669286e+01,3.314681625e+01,1.199029911e+01,3.002531659e+01,2.399152545e+01,1.565955199e+01,5.323361834e+01,8.813774777e+01
6.730618278e+01,6.098971496e+01,2.393570413e+01,7.943366850e+01,3.463313270e+01,8.011767675e+01,1.054550069e+01,9.698786523e+01,5.364099362e+00,2.291657127e+01,9.554258805e+00,5.659590189e+01,4.411063804e+01,8.206248432e+01,7.970638328e+00,4.782149705e+01,3.916875130e+01,7.836386830e+01,1.373251284e+01
5.078882653e+01,7.144906552e+01,9.268685983e+01,6.456116489e+01,2.903357998e+01,5.532577709e+01,4.341787441e+01,6.262909117e+01,7.745138850e+01,1.497658169e+01,4.516014166e+01,2.700056999e+01,2.524767662e+01,5.232215141e+01,1.528384842e+01,8.529870403e+00,6.382833399e+01,2.077996132e+01,5.472208293e+01
6.018332168e+01,7.154375940e+01,7.462313321e+01,1.894099238e+01,3.693682928e+01,8.868621525e+01,9.224245951e+01,1.540375485e+01,7.074193243e+00,7.532077292e+01,6.888042722e+01,5.290269968e+01,9.957738112e+00,5.718517904e+01,5.192910867e+01,9.752680825e+01,2.228671083e+01,4.552778774e+01,1.673385004e+01
3.392834030e+01,9.837384151e+01,3.672494375e+01,1.421829148e+01,3.771848840e+01,3.030345291e+01,2.582727609e+01,9.954332399e+01,6.075376167e+01,9.503909348e+01,3.373547362e+00,9.694167520e+01,9.761353388e+01,3.742113117e+01,7.887693663e+01,2.121855870e+01,3.289745603e+01,4.811588528e+01,5.755860131e+01
7.737685344e+01,9.109830380e+01,8.963643110e+01,6.196607296e+01,8.922686881e+01,6.795255795e+01,3.511806550e+01,7.516300701e+01,2.209836906e+01,3.689974424e+01,7.320353234e+01,5.929091104e+01,7.787439644e+01,9.738838406e+01,4.088366951e+00,8.515333684e+01,5.517496239e+01,7.525731200e+01,5.030198119e+01
7.717853320e+01,3.688151346e+01,3.870946140e+01,8.761964381e+01,6.273548908e+00,6.516280810e+01,8.935016618e+01,3.014189408e+00,9.841254801e+01,1.662452001e+01,5.674624892e+01,6.728321088e+01,9.722060413e+01,8.984816473e+01,9.950524102e+01,2.547296639e+01,7.295915344e+01,4.429090774e+01,5.578809890e+01
3.659657563e+01,6.643941390e+01,6.869134390e+01,7.928658612e+01,4.402603813e-01,1.365777278e+01,7.024046051e+01,6.525801701e+01,5.061899180e+00,8.649532450e+01,1.301682899e+01,2.234320619e+01,2.059622502e+01,9.920138895e+01,9.775256677e+01,9.231586050e+01,3.682093280e+01,1.059730197e+01,6.472593188e+01
3.452131825e+01,2.426151982e+01,5.703693497e+01,2.058086199e+01,6.519104693e+01,5.039800863e+01,8.568575597e+01,9.608602775e+01,8.115955988e+01,9.690330390e+01,4.705009176e+01,6.876377876e+01,8.977880868e+01,9.461978847e+01,8.227441374e+01,5.833884273e+01,2.566235915e+01,1.804452306e+01,7.929633051e+01
4.726154434e+01,2.286103475e+01,9.612459090e+00,5.602250556e+01,5.773809293e+01,7.873708959e+01,5.945709196e+01,2.338361585e+01,9.825941480e+00,8.406502551e+01,1.110523560e+01,7.544181696e+00,4.249983903e+00,3.834852644e+01,6.941687047e+00,4.449862571e+00,1.354006222e+01,2.105831481e+01,4.244166407e+01
9.440885171e+01,7.979945042e+01,1.233166403e+01,6.484149452e+00,6.637412529e+01,7.772287058e+01,3.940098871e+01,7.994644012e+01,7.149253840e+00,4.213100613e+01,7.988492669e+01,9.183411487e+01,4.940616302e+01,4.338502089e+01,2.391649149e+01,2.989971052e+01,5.041436530e+01,9.076496649e+01,1.659011750e+01
9.679515304e+01,6.613168064e+01,2.663593529e+01,1.608206993e+01,3.110003672e+01,5.452061567e+01,5.663495451e+01,5.480845716e+01,1.972265538e+01,7.640358389e+01,4.454597529e+01,3.150089781e+01,9.592416965e+01,4.132391750e+01,1.687016271e+01,6.953435141e+01,1.825933424e+00,2.363960787e+01,1.551536551e+01
8.267231849e+01,6.309024975e+01,1.167916246e+01,2.800024198e+01,7.626298897e+01,7.149648321e+01,2.751623821e+01,1.618664970e+01,3.642800321e+01,5.586678709e+01,8.709392342e+01,3.314493042e+01,2.441411117e+01,7.084560160e+01,4.434616308e+01,1.907254265e+00,9.817188684e+00,1.004566396e+01,1.752136855e+01
2.020288728e+01,4.006073629e+01,5.553920890e+01,2.309109729e+01,9.089624997e+00,2.441962067e+00,1.421676038e+00,4.608391067e+01,9.939244181e+00,6.583235152e+01,1.726095255e+01,1.207337313e+01,5.942838578e+01,1.031645396e+01,6.290978514e+01,9.305798144e+01,7.621557820e+01,6.288578977e+01,8.418387655e+01
7.949891787e+01,2.609626848e+01,2.020515834e+01,9.737861597e+01,2.532834487e+01,7.934473743e+01,2.842792493e+01,6.530131173e+01,7.807055481e+00,3.239483516e+01,9.135396932e+01,1.350641480e+01,6.880840018e+01,3.973036073e+01,1.515101411e+01,6.276447894e+01,3.454333651e+01,3.823040220e+00,5.348653224e+01
5.403802594e+01,8.569790096e+01,9.947795802e+00,3.373477493e+01,1.909002842e+01,8.410002017e+01,7.796887981e+01,9.114791192e+01,2.014933822e+01,3.240076075e+01,2.120096826e+01,7.880742312e+00,6.174269952e+01,4.671885957e+01,2.069458146e+00,1.625073658e+01,8.497091042e+01,1.668785357e+00,9.813325497e+01
8.104737837e+01,2.215486314e+01,3.076634208e+01,6.651251661e+01,4.842702818e+01,1.350535443e+01,5.832639977e+01,7.633827267e+01,3.459515382e+01,7.252885587e+01,3.204961520e+01,4.168664768e+01,8.030562729e+01,6.412323853e+01,7.011871745e+01,5.767511916e+01,7.368288462e+01,2.470654008e+01,6.528163122e+01
9.448620245e+00,7.733621418e+01,4.777267768e+01,4.844092727e+01,9.512735085e+01,2.444138169e+01,5.862721630e+01,3.942006062e+01,5.968633329e+01,2.745459336e+01,9.084672744e+01,4.480853717e+01,8.604569444e+01,5.215616633e+01,6.219015195e+01,7.191060143e+01,2.067075282e+01,9.667120042e+01,1.081332048e+01
8.999856845e+01,6.707279980e+01,7.639121647e+01,6.384102534e+01,9.377550408e+01,1.161278938e+01,6.471068481e+01,7.224010818e+01,5.022621900e+01,4.880468298e+01,7.442643906e+01,5.707838828e+01,6.718951070e+01,6.700699209e+01,1.343501187e+01,7.692339119e+01,7.374925923e+00,1.897935348e+01,5.480507042e+01
1.636898176e+01,4.606131699e+01,1.059169253e+01,5.861644654e+01,4.942315431e+01,2.206141971e+01,2.129089301e+01,2.265089792e+00,5.510007597e+01,3.186431121e+01,9.314872791e+01,3.875728011e+01,3.879538343e+01,9.528211116e+01,7.051554548e+01,8.960537923e+01,1.878120930e+01,7.985395144e+01,5.727209292e+01
2.422733918e+01,3.914284406e+01,4.444181202e+00,2.705281081e+01,1.165515310e+01,7.334036373e+00,9.747828506e+01,4.399523950e+00,4.275957393e+01,4.530603104e+01,1.942970434e+01,4.936905143e+01,8.954724632e+01,8.825138504e+01,6.507916260e+01,5.746134524e+01,9.418787495e+01,4.788217776e+01,4.784214351e+01
5.186320285e+01,4.333779086e+01,9.872802028e+01,3.467891196e+01,7.830226903e+01,4.691820867e+01,4.947190509e+01,4.588620400e+01,1.635292728e+00,5.279474823e+01,8.837515640e+01,4.926480067e+01,5.125063031e+01,4.439265871e+01,1.088177975e+01,3.260503547e+00,3.981838761e+01,4.400418324e+01,4.726541826e+01
9.610677497e+01,7.324634643e+01,9.595302980e+01,6.070367569e+01,1.405465002e+01,7.657190175e+01,5.731337015e+01,9.747957359e+01,3.772175121e+01,9.828236354e+00,5.902770617e+01,1.940774320e+01,8.581878974e+01,9.812526305e+01,4.697677670e+00,5.522882321e+01,2.773058988e+01,6.611200221e+01,5.154448866e+01
9.020599545e+01,2.674793591e+01,7.455297936e+01,6.557153265e+01,1.620323442e+01,1.849141478e+01,7.368942194e+01,8.857542336e+01,8.588087597e+01,8.664894040e+01,6.098157214e+01,9.705623210e+01,2.306031773e+01,4.616017989e+01,4.115078826e+01,9.500368083e+01,1.571577545e+01,1.165503923e+01,2.441190782e+01
4.425168463e+00,8.719730469e+01,3.632966413e+01,8.938614320e+00,2.655359187e+01,6.657094430e+01,3.791130299e+01,3.877209758e+01,5.632518020e+00,1.762555080e+01,1.351363106e+01,3.537653319e+01,2.698222970e+01,1.999016210e+01,5.950443246e+01,4.978859185e+01,1.422810822e+01,9.142765751e+01,3.286607879e+01
3.775222874e+00,3.296934959e+01,4.608769386e+00,4.238720313e+01,8.474034154e+01,4.447140385e+01,7.163727383e+01,6.845693517e+01,5.448187470e+01,9.367293378e+01,5.874454900e+00,5.423506333e+01,6.274235147e+01,6.661413241e+01,1.410606229e+01,6.726099255e+01,4.544111646e+01,5.220197821e+01,8.893105343e+01
5.227839120e+01,2.160490293e+01,6.329680484e-01,9.040440737e+01,8.446841321e+01,6.888076292e+01,4.127569817e+01,2.243096064e+01,3.752092732e+01,2.229915889e+01,2.068905623e+01,7.435840733e+01,9.108870773e+01,7.953010936e+01,7.106588139e+01,3.454660728e+01,2.885880834e+01,8.977385240e+01,2.192209354e+01
1.489626360e+01,6.728259222e+01,1.668376116e+01,6.282727471e+01,2.201208966e+01,4.731954382e+01,9.046986335e+01,1.018221959e+01,7.340879718e+01,1.113066726e+01,8.081749553e+01,5.162607231e+01,4.088040216e+01,8.784673092e+00,2.948526413e+01,5.127902325e+01,4.797881557e+01,6.776858110e+00,8.618304344e+01
7.214620268e+01,7.816184027e+01,6.295354664e+01,4.365623088e+01,7.420312126e+01,9.997176816e+01,7.157014926e+01,3.786726062e+01,1.643533773e+01,8.053492490e+01,5.336059739e+00,7.269657668e+01,3.341771822e-01,1.849696925e+01,6.924720574e+01,7.936651994e+01,7.957101090e+01,6.259074491e+00,7.930821176e+01
1.904380589e+01,7.760641553e+01,9.745460630e+01,7.565743824e+01,9.567220571e+00,3.541699608e+01,5.443986503e+01,6.041941556e+00,5.116940545e+01,7.724292645e+00,1.467780571e+01,6.207734577e+01,2.501127689e+00,5.486094006e+01,3.726385029e+01,4.215843501e+01,8.777931342e+01,8.749608003e+00,5.614476320e+01
8.463201811e+01,2.368992394e+01,3.884656977e+01,5.900131126e+00,6.394857740e+01,5.113078201e+01,2.199946221e+01,7.420611805e+01,5.109668911e+01,7.497228022e+01,2.864754398e+01,4.448858720e+01,2.233730357e+01,9.190866703e+01,1.509945245e+01,6.309091644e+01,3.000194698e+01,5.017016373e+01,7.004595396e+01
8.215490982e+01,9.292874027e+01,1.323254235e+01,9.158797045e+01,2.757959085e+00,9.971554250e-01,8.063138251e+01,4.869929224e+01,8.821299350e+01,3.924095479e+01,9.981637543e+01,2.658163276e+01,8.618489077e+01,7.896358990e+01,8.826622933e+00,8.362125397e+01,6.368209952e+00,9.223749049e+01,2.285999971e+01
7.238921384e+01,3.428591387e+01,9.793862518e+01,6.688279072e+01,9.994649860e+01,5.920864043e+01,8.403032849e+00,3.374610654e+01,2.987185355e+01,3.740678180e+01,1.150760649e+01,2.390873275e+01,4.916095400e+01,8.067193602e+01,2.734520648e+01,1.969468332e+01,6.822307502e+01,1.677150129e+01,7.132281604e+01
1.614599340e+01,8.201335361e+01,7.713518321e+01,7.966088762e+00,9.404924168e+01,2.994036490e+00,9.963015329e+01,9.836851514e+01,1.707120585e+01,3.663490472e+01,8.837733422e+00,5.942313810e+01,4.481472790e+01,2.375661297e+01,5.672323602e+01,4.274967176e+01,4.892743624e+01,7.544535467e+00,9.282594122e+01
4.029082557e+01,1.067437346e+01,1.652781867e+01,2.759479550e+01,2.237758047e+01,2.933459528e+01,8.309116030e+01,5.160774369e+00,6.083819357e+01,4.568383938e+01,1.975828812e+01,3.897184729e+01,1.197099379e+01,8.755960131e+01,5.390886825e+01,2.587687519e+01,6.615562229e+00,2.584815725e-01,3.352524408e+01
8.002445489e+01,7.639515831e+01,8.081134882e+01,1.566643883e+01,4.918608559e+01,9.334923222e+01,3.815252327e+01,5.725942549e+01,6.997661430e+01,5.233941628e+01,4.922986237e+01,2.584644421e+01,6.839986622e+01,4.389252018e+01,7.510782096e+01,9.575163988e+01,3.955431094e+01,9.320283769e+01,8.551469754e+01
9.838738896e+01,9.383887723e+01,4.592458098e+01,6.774549723e+01,5.406476012e+01,1.925390945e+01,9.823091294e+01,7.329560147e+01,7.130102050e+01,1.154331443e+00,1.393103922e+00,3.205806892e+01,5.726579105e+01,8.522091975e+01,7.274800644e+01,9.348999889e+01,6.086125958e+01,3.943677346e+01,3.727449005e+01
7.995731024e+00,6.656199475e+01,9.787994200e+01,4.577802918e+00,7.708898095e+01,9.068587074e+01,6.878088262e+01,7.289538122e+01,9.279538381e+01,5.818795295e+01,7.468219439e+01,9.499753463e+01,8.213192832e+01,1.026965415e+01,7.158772329e+01,7.838906646e+01,5.812316244e+01,3.427838958e+01,9.106893114e+01
9.527922878e+01,3.261607877e+01,2.752637707e+01,5.512103800e+01,3.396539327e+01,5.566825052e+01,6.721749578e+01,5.353207148e+01,1.307752912e+01,1.592503271e+01,9.470281846e+01,2.943281418e+01,5.021647321e+01,7.665248724e+01,5.886271611e+01,3.608081570e+01,8.657459983e+01,7.979110034e+01,2.718881140e+01
2.357433911e+01,1.373288368e+01,3.425739839e+01,7.302053889e+01,8.382606448e+01,7.640687828e+01,8.199908349e+01,4.781429356e+01,6.135751291e+01,5.847913526e+01,2.575813625e+01,7.862933178e+01,7.019795525e+01,4.593349876e+01,2.740941145e+00,3.115137174e+00,1.284722648e+01,3.877519489e+01,8.680430406e+01
7.675319862e+01,2.901255262e+01,9.015737548e+01,5.146828755e+01,8.727480453e+01,9.588468223e+01,1.452653434e+01,2.519592098e+01,6.731504818e+01,2.845198145e+01,3.646865021e+01,3.432076857e+01,8.816301560e+01,5.186689220e+01,3.683018474e+01,4.357278681e+01,7.895857636e+01,8.361254275e+00,3.314283372e+00
2.715549045e+01,3.212711848e+00,3.843348449e+01,4.095396097e+01,4.886263123e+01,1.681578851e+01,7.215773436e+01,8.831353402e+01,5.822556095e+01,1.561804227e+01,1.775910875e+01,4.613023489e+01,9.941482553e+01,3.487890407e+01,7.600790889e+01,7.213554014e+01,1.603184024e+01,5.309470878e+01,6.073472395e+01
4.962922390e+01,5.671341726e+01,3.223610735e+00,4.462999155e+01,8.945710195e+01,1.434460124e+01,5.719864553e+01,2.660915883e+01,5.932453718e+01,2.174455743e+00,9.976963267e+01,9.286031767e+01,6.136477694e+01,1.016336567e+01,4.783662586e+01,8.274991631e+01,1.753592181e+01,3.546640076e+01,8.080280575e+01
3.320205309e+01,1.920961916e+01,7.828614036e+01,6.612028954e+01,9.043908398e+01,5.028100096e+01,3.166155577e+00,6.958593158e+01,6.931477658e+01,6.442111041e+01,2.599539181e+00,3.178632164e+01,3.495161336e+01,5.840333077e+00,9.425091268e+01,8.295544502e+01,4.176512183e+01,5.420835348e+01,9.561042438e+01
6.852979569e+01,5.245145798e+01,8.452488920e+01,8.269487850e+01,3.326540718e+01,4.184017888e+01,5.273539702e+01,6.496920236e+01,5.287827936e+01,6.539195587e+01,9.786550036e+00,7.377148141e+01,5.560591869e+01,5.735367558e+01,6.953976380e+01,5.963418755e+01,8.344525123e+01,1.954252203e+01,9.468525158e+01
8.981139508e+01,4.973055616e+01,1.504202968e+01,5.967109463e+01,9.584524422e+01,3.897345354e+00,6.247215496e+01,7.352443938e+01,6.116653217e+01,3.781926920e+01,7.925885653e+01,3.513532931e+01,5.853418529e+01,4.848673389e+01,4.972669504e+01,5.173856516e+01,7.060808501e-01,6.438868973e+01,8.203481750e+01
3.256680476e+00,3.282805822e+01,2.040394985e+01,5.796402970e+01,9.348151324e+01,5.548785976e+01,1.520122418e+01,1.468598724e+01,2.977772081e+01,2.868178344e+01,6.476468386e+01,6.465509803e+01,2.224997439e+01,1.852411300e+01,6.278291784e+00,9.196475754e+01,9.129146140e+01,2.080514547e+01,4.923201918e+01
4.397028478e+01,7.927790139e+01,2.283166524e+01,2.272394894e+01,4.204104639e+01,3.845066021e+01,1.696011184e+01,4.676279125e+01,5.271554978e+01,8.863987891e+01,4.808460214e+00,5.970813606e+01,1.410222342e+01,2.579441288e+01,2.214507298e+01,8.944428875e+01,5.100815123e+00,8.714580624e+01,5.741255107e+00
8.956509212e+01,8.275366833e+01,2.340086993e+01,8.129774559e+01,7.476203943e+01,8.623030030e+01,2.619561966e+01,7.601529544e+01,9.893288712e+01,1.395244926e-01,8.142719660e+01,9.873255550e+01,7.039318977e+01,1.860836147e+01,8.333200035e+01,2.667116991e+01,6.868098187e+01,5.335145293e+01,6.312935099e+01
1.033200053e+01,1.033658267e+00,7.902798390e+01,6.623137665e+01,9.942632336e+01,9.366957507e+01,6.457672904e+01,5.193223756e+01,5.201273798e+01,6.763975724e+01,1.012680767e+01,7.113053224e+01,8.863542524e+01,2.807439133e+01,8.464275935e+01,7.887612815e+01,5.387417502e+01,7.415705555e+01,8.252499825e+01
5.879254085e+01,1.789819696e+01,9.035717085e+01,8.929002455e+01,5.818921047e+01,1.053232916e+01,7.373218149e+01,8.609642784e+01,4.032148817e+01,7.975332267e+01,4.006288262e+01,9.850967222e+01,7.527659211e+01,1.884597386e+00,8.062145519e+01,6.389692593e+01,3.564129720e+01,3.228958956e+01,7.099908670e+01
7.454508297e+01,8.045967203e+01,4.601500017e+01,5.188277618e+01,7.401502652e+01,7.975754205e+01,4.878441671e+01,6.108780690e+01,9.935888087e+01,6.579430692e+01,2.658827512e+01,7.801999824e+01,3.676048037e+00,9.875084210e+01,6.808442768e+01,9.611410475e+01,5.289751522e+01,4.754427737e+01,1.718542362e+01
6.510927399e+01,5.128581615e+01,2.699138083e+01,7.975517195e+01,8.815817444e+01,3.659758319e+01,5.319190182e+01,8.433324378e+01,5.543020863e+00,5.803732940e+01,7.783708856e+01,5.831502874e+01,7.882771338e+01,8.940442828e+01,4.725041315e+01,6.125787513e+00,1.380150116e+00,8.967209938e+00,3.677989411e+01
6.322586375e+01,4.345360782e+01,5.596529304e+01,7.434750895e+01,1.581236165e+01,8.832584427e+01,2.513145796e+01,3.814590590e+01,8.592667783e+01,9.982622803e+01,7.814239242e+01,1.503666550e+01,3.435597553e+01,4.621559400e+01,5.160504703e+01,8.882103017e+00,6.598223850e+01,8.129578892e+01,8.133071949e+01
4.185924007e+01,9.200679858e+01,9.941119323e+01,4.009192232e+01,3.867929518e+01,1.230804097e+01,5.676434579e+01,2.650005224e+01,3.720566132e+01,2.341484364e+01,4.794153251e+01,2.448006578e+01,9.875549687e+01,3.452698476e+01,2.133861048e+01,5.046427199e+01,3.384063939e+00,5.630296946e+01,2.217348864e+01
6.657941108e+00,5.211379793e+01,4.586087690e+01,7.066754523e+01,7.495188554e+01,4.866305902e+01,3.353360031e+01,5.500102664e+01,4.258575259e+01,5.827603642e+01,3.589494403e+01,3.999501662e+01,4.469002691e+01,9.178545419e+01,3.800764050e+01,4.200694580e+01,9.920840880e+01,2.666820858e+01,9.621276785e+01
4.818918313e+00,1.655305148e+01,4.270121721e+01,2.695213660e+01,2.440002708e+01,5.051539397e+01,9.242928557e+01,3.905267191e+01,5.060785797e+01,9.565076266e+01,3.654487710e+01,9.927862404e+01,8.305726575e+01,1.281734099e+01,9.188464275e+01,6.498683953e+01,8.795495415e+01,8.257804256e+01,4.040965517e+01
7.930123952e+01,5.738372057e+01,6.147319559e+01,4.201009831e+01,7.772028631e+01,8.852141734e+01,4.793331066e+01,6.004115731e+01,8.219114233e+01,6.801763964e+01,1.733320880e+01,5.137164921e+01,5.370320035e+01,5.891536712e+01,6.315078693e+01,7.782955892e+01,2.117364156e+01,5.934475658e+01,2.405807470e+01
4.318984215e+01,2.135790789e+01,5.902448811e+01,3.735880384e+01,7.121013497e+01,6.810008024e+01,1.468072103e+01,3.436324250e+01,3.937247002e+01,7.010838173e+01,1.815342173e+01,3.949970355e+01,2.079219725e+01,8.787512911e+01,8.089501817e+01,3.542720295e+01,4.284518022e+01,7.617153226e+01,5.973320616e+00
9.951783363e+01,9.453741973e+01,2.566523900e+01,2.368695121e+01,9.952798023e+01,8.594429965e+01,7.995204043e+01,4.658227890e+01,6.961772904e+01,2.484437550e+01,6.890833725e+01,7.779920500e+01,1.945640311e+00,7.264793514e+01,5.828607670e+01,5.706645320e+01,9.165094926e+01,6.819237625e+01,2.987082925e+01
1.972951266e+01,1.958586518e+01,5.214376367e+01,2.958750645e+01,8.584138806e+01,2.919024349e+01,1.757618167e-01,4.799933324e+01,4.338585498e+01,2.330996193e+01,9.121752209e+01,6.863953835e+01,2.333578866e+01,3.913951511e+01,3.005052283e+00,4.933756217e+01,4.198796435e+01,7.338698058e+01,4.071026943e+01
4.980309431e+01,2.380166144e+01,2.715709151e+01,9.014271476e+01,4.678778808e+01,9.901640557e+01,2.943194110e+01,6.878105600e+01,8.359955787e+01,6.670402444e+01,2.014131441e+01,5.476688817e+01,5.495582778e+01,7.909448871e+00,3.343760013e+01,4.484748435e+01,8.541191165e+01,7.626926823e+01,1.432698832e+01
4.491999457e+01,3.455117623e+00,3.410654198e+01,5.574745977e+01,6.957175593e+01,2.058868458e+01,8.099503156e+01,5.619396742e+01,9.816657671e+01,3.775795415e+01,7.718112287e+01,3.823366627e+00,3.515077713e+01,2.417796470e+01,4.020136192e+01,1.221609924e+00,7.978986075e+01,6.421797284e+01,1.940395302e+01
7.778020950e+01,1.233707764e+01,3.788163569e+01,2.593053400e+01,3.672417005e+01,9.772873058e+01,7.777582787e+01,9.883456312e+01,3.678552829e+01,5.621939068e+01,7.685181474e+01,7.956078536e+01,7.963576219e+01,9.838588103e+01,2.208090714e+01,3.771959888e+01,7.833984986e+01,7.030652733e+01,8.606762242e+01
