v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39
8.851815792e+01,3.916761190e+01,2.705133153e-01,9.865213904e+01,9.520791569e+00,5.660745647e+01,9.330352449e+01,8.858974759e+01,6.502219958e+00,8.995002426e+01,9.625473533e+01,6.861198098e+01,7.550051134e+01,1.680665622e+01,4.427644554e+01,7.048536625e+01,9.393913629e+01,2.615118341e+01,6.400079956e+00,1.427497773e+01,9.946825268e+01,2.989584347e+01,4.595469054e+01,4.457253671e+01,8.763002968e+01,3.018980618e-01,3.841212441e+01,6.261551140e+01,7.235634871e+01,1.139503419e+01,1.498371776e+01,9.375861417e+01,6.215220780e+01,7.668425998e+01,1.286206432e+01,7.016134751e+01,5.110851180e+01,7.501036008e+01,4.219266013e+00
5.763415322e+01,9.475422310e+01,4.596595907e+01,2.642802534e+01,1.941364308e+00,7.163572108e+01,1.165804779e+01,4.249545229e+00,5.759400949e+01,3.995948282e+01,2.168993849e+01,2.196489408e+00,9.876470728e+01,6.552137903e+01,9.882417079e+01,8.944253501e+01,1.969367497e+01,4.832529150e+01,2.196566274e+01,3.357277522e+01,8.275091678e+01,3.878848002e+01,8.518081207e+01,2.104223912e+01,4.549312381e+01,2.435209950e+01,2.052216709e+01,7.527022057e+01,2.413082766e+00,2.613644657e+01,5.274996434e+01,1.464938326e+01,7.776318126e+00,7.512798080e+00,2.998949660e+01,8.056263371e+01,9.442637730e+01,9.655746862e+01,7.010868111e+01
1.402802144e+01,1.216103292e+01,5.413375877e+01,9.223704765e+01,9.292903155e+01,6.807467491e+01,1.755744918e+01,9.350058523e+01,1.632447348e-01,5.188064398e+01,7.990344424e+01,9.073311706e+01,2.258806521e+01,5.277491766e+01,9.724289351e+01,6.180674387e+00,2.242157757e+01,8.458240511e+01,8.714525341e+01,2.466109062e+01,2.569678287e+01,8.067451315e+01,1.743745593e+01,9.065906334e+01,9.380529191e+01,2.153619745e+01,3.781324695e+00,7.865416785e-01,1.116670975e+01,2.076014527e+01,7.194708806e+01,3.441632062e+01,4.855710225e+01,9.703913805e+01,9.839729309e+00,2.727835419e+01,9.397874216e+01,6.334652046e+01,2.640322716e+01
2.908761519e+01,6.573511457e+01,6.819591017e+00,6.054930037e+01,2.709244048e+01,3.186718096e+01,1.283080308e+01,4.399764355e+01,9.582090239e+01,9.692239695e+00,5.995295085e+00,5.580525626e+01,7.848845001e+01,8.381316336e+01,9.927178525e+01,4.807402048e+01,2.945796648e+01,5.510059555e+01,1.966705993e+01,8.434892164e+01,5.894146457e+01,6.032186578e+01,1.564705415e+01,8.854560717e+01,4.810141718e+01,9.726433081e+01,7.056730593e+01,7.333056906e+01,3.365789581e+01,8.115370073e+01,1.230119625e+01,5.775805281e+01,7.567739830e+01,5.533560554e+01,1.413461244e+01,6.972915075e+01,4.807537486e+01,5.130278453e+01,6.860976062e+01
2.748598647e+01,1.807290101e+01,4.880787819e+01,9.982610193e+00,8.204952598e+01,7.357542498e+01,3.715143163e+01,4.502964277e+01,7.784657818e+01,9.241857352e+01,9.720001002e+01,2.160073612e+01,7.703482747e+01,6.317192074e+01,6.141543658e+01,5.110175818e+01,5.418356503e+01,5.082392937e+01,4.628334672e+01,2.679103949e+01,2.485874774e+01,3.082575627e+01,2.609586332e+01,6.066723331e+01,2.788510863e+01,1.833926967e+00,3.049610472e+01,8.996458071e+01,3.951630850e+01,4.925073871e+01,3.216369389e+00,4.114269419e+01,4.542888311e+01,1.273839186e+01,7.511480524e+01,2.414948315e+01,3.060774679e+01,7.511917422e+01,5.829205511e+01
3.375952038e+01,7.427672451e+01,4.507729979e+01,1.934931963e+01,8.057756091e+00,9.778973335e+01,1.784549604e+01,5.357456344e+01,7.133847727e+01,6.308246726e+01,2.560157790e+01,9.917026655e+01,3.795153852e+01,3.506539182e+01,1.404632635e+01,5.925563345e+01,7.587032335e+01,3.965158161e+01,7.729518842e+01,6.699840217e+01,4.998648907e+01,8.993556088e+01,7.860310706e+01,2.313954340e+01,6.548815683e+01,6.182782139e+01,3.671095252e+01,8.115851686e+01,7.084287229e+01,3.118900471e+01,8.756317403e+01,1.109032258e+01,5.641667280e+01,9.580054575e+01,1.273606100e+01,3.193690786e+01,2.766537955e+01,4.186662017e+01,4.307775049e+01
3.396193325e+01,4.608391766e+01,7.921336491e+01,9.553446593e+01,7.902723398e+01,2.023830431e+01,1.290723451e+01,4.959035232e+01,3.564603564e+00,3.498967884e+01,7.964467764e+01,1.155031729e+01,9.305890685e+01,7.490459801e+01,9.941752372e+01,3.644834258e+01,8.544377463e+01,7.292819557e+01,5.090379616e+00,1.330997746e+01,3.354575959e+01,5.553750740e+01,9.997980935e+01,6.936247002e+01,6.056504221e+01,5.009641354e+01,3.963763779e+01,1.762649579e+01,7.657366950e+01,9.931993526e+01,2.815283492e+01,1.062286907e+01,9.463174691e+01,1.982843830e+01,3.555278403e+01,9.959013400e+01,2.322813614e+01,3.775183053e+01,4.033429692e+00
6.130374706e+00,2.733997232e+01,1.289568734e+01,4.546726501e+01,2.009707871e+01,2.524395611e+01,9.672812984e+01,4.247634672e+01,9.818496231e+01,7.348407244e+01,6.483261141e+01,5.299837191e+01,6.583052002e-01,6.348430418e+00,6.344059069e+01,2.124565632e+01,1.230251920e+01,8.504921149e+01,5.906042619e+01,4.263206137e+01,5.486526558e+01,5.681371491e+01,6.480759895e+01,8.123107065e+01,3.164075622e+01,7.294951053e+01,6.926442096e+01,7.322785208e+01,7.366105062e+01,1.450295048e+01,2.798347543e+01,9.703803362e+01,3.481945468e+01,7.782491305e+01,2.222652087e+01,5.925646354e+01,5.254293348e+01,5.166510874e+01,4.851149326e+01
7.040651233e+01,1.040644442e+01,1.356307586e+01,8.304665485e+01,1.255332144e+01,3.210601575e+01,3.794237322e+01,7.029506395e+00,7.114180212e+01,6.336908269e+01,9.502753606e-01,3.029843359e+01,2.886863531e+01,3.690049599e+01,5.415183892e+00,7.741453361e+01,7.272945496e+01,6.474293150e+01,2.914099716e+01,2.795573092e+01,1.561728212e+00,5.412026491e+01,7.307268384e+01,7.482445467e+01,9.951774589e+01,3.698136246e+01,9.410911547e+01,2.513453057e+01,9.017595140e+01,7.962171289e+01,3.005404143e+01,3.403080624e+00,3.448836687e+00,9.363951989e+01,4.642590569e+01,2.846562974e+00,2.117246693e+01,1.603848688e+01,9.612004284e+01
8.273385918e+01,4.627793336e+01,7.876531734e+01,7.908352095e+01,9.683061894e+01,5.917419356e+00,7.425301232e+01,1.691850610e+01,4.264386098e+00,1.819567308e+01,9.990591853e+01,3.073377991e+01,1.537199977e+01,8.426595211e+01,8.560657261e+00,6.034615962e+01,1.451839048e+01,3.405862225e+01,1.544485259e+01,7.859664301e+01,5.973140432e+00,3.635755090e+01,7.938840177e+01,4.038562118e+01,8.988172884e+00,4.454426336e+01,9.898243770e+01,9.548685922e+01,4.489299338e+01,1.964544591e+01,8.236693353e+01,1.297304219e+01,7.528837042e+01,6.103720084e+01,1.982611580e+01,1.096958923e+01,3.928317907e-02,3.676685372e+01,2.937242130e+01
1.638327041e+01,9.625983479e+01,5.509973171e+01,8.693631841e+01,6.097325484e+01,4.698893305e+01,9.989206125e+01,2.634321338e+01,1.918880740e+01,6.570609820e+01,2.658990708e+01,2.378044196e+01,2.286021675e+00,3.251393158e+01,3.105577263e+00,1.614646318e+00,9.616406521e+01,5.797222133e+01,3.001142803e+01,5.738992542e+01,6.548989797e+01,4.412935076e+01,4.427715355e+01,8.342998776e+01,3.585298958e+00,2.534250870e+01,6.263835022e+01,1.988283854e+01,3.345087506e+01,7.644492137e+01,2.214766682e+01,8.402047647e+01,2.263919437e+01,3.513477351e+01,5.677291360e+01,3.436701908e+01,7.692641726e+01,1.289941195e+00,9.381473350e+01
1.114433989e+01,3.092870872e+01,4.966109708e+01,9.889131268e+01,5.632255628e+00,6.836890658e+01,1.996025134e+01,2.658258093e+01,1.068319557e+01,8.123642893e+01,6.842972225e+01,3.033146798e+01,5.413989503e+01,1.374413301e+01,6.959571773e+01,8.417277034e+01,3.797126685e+01,7.764973224e+01,2.495988455e+00,7.209940813e+01,4.811072806e+01,3.471876902e+01,9.915400872e+01,5.308897094e+01,8.517464760e+00,9.150726522e+01,3.730642167e+01,9.403110133e+01,9.573492336e+01,2.770278090e+01,9.036623918e+01,6.286390707e+01,1.293724645e+01,5.054495173e+01,2.654524851e+00,8.788660148e+00,8.462469244e+01,8.085147130e+01,8.953848561e+01
1.258314200e+01,9.868327963e+01,9.943915924e+01,3.419770862e+01,1.296480991e+00,4.823261117e+01,9.040049092e-01,7.111918535e+01,7.008587094e+00,5.026274440e+01,7.676605631e+01,4.208831990e+01,4.423598679e+01,9.382633616e+01,8.543873792e+01,6.566008217e+01,1.115751063e+01,7.953939241e+01,9.030091026e+01,7.726895725e+00,4.958365106e+01,3.613346282e+01,3.781783456e+01,4.110634286e+01,5.297308049e+01,3.374402442e+01,8.713809777e+01,9.852159890e+01,7.191099860e+01,4.676504826e+01,3.028463394e+01,1.656708232e+01,1.911946402e+01,4.682982975e+01,1.131933208e+01,6.171679283e+01,1.979816712e+01,1.362453283e+01,6.195360919e+01
9.582843078e+00,7.503615305e+01,2.602615445e+01,9.922175314e+01,8.651499284e+01,3.990757328e+01,6.608307556e+01,5.168077017e+01,5.183006750e+01,8.624503408e+01,7.302533149e+01,7.976303340e+01,4.010827397e+01,5.221013821e+01,3.552347061e+00,9.003486554e+01,1.380853029e+01,6.315358663e+01,9.394038244e+01,5.225170814e+01,4.507465139e+01,8.344457742e+01,4.128596086e+01,3.735411350e+01,5.460132553e+01,6.484717810e+01,1.934516456e+01,6.731229849e+01,5.272170562e+01,6.690290931e+01,4.543404860e+01,1.208664470e+01,4.743281401e+01,1.022218416e+01,5.154182031e+01,9.705478533e+01,6.633276646e+01,3.307518173e+01,3.050005138e+01
1.435091083e+01,4.552673826e+01,3.395532729e+01,6.294781228e+01,6.306647057e+01,6.433178456e+00,7.908360394e+01,6.652935433e+00,9.030079203e+00,2.737116886e+01,2.298928316e+01,3.908779223e+01,4.363943925e+01,9.064242275e+01,6.450344380e+00,3.176003567e+01,9.239825810e+01,9.299827670e+01,9.166399930e+01,4.778237169e+01,2.440485888e+00,5.753109033e+01,4.239242787e+01,2.832359701e+01,1.205541887e+01,6.414256847e-01,6.419438505e+01,1.012470323e+01,2.431706710e+01,2.183756801e+01,8.891574915e+01,4.838960109e+01,9.136558974e+01,1.052571664e+01,9.468401047e+01,4.108910359e+01,1.058356762e+01,1.551300339e+01,2.867770268e+01
1.521188520e+01,8.348610194e+01,5.199656417e+01,2.787356081e+01,4.402800529e+01,4.968344159e+01,4.881976468e+00,3.664596240e+01,4.923074235e+01,1.388608368e+01,9.452472011e+01,3.100274762e+01,2.444193002e+01,2.666653945e+01,7.280801691e+01,8.001665228e+01,5.604255604e+01,4.441703443e+00,6.449925101e+01,5.607565080e+00,9.855611895e+01,9.010318063e+01,7.674401512e+01,5.237447416e+01,4.318897566e+01,9.560583979e+01,8.674067046e+00,5.482267698e+00,2.952531318e+01,3.505859060e+01,1.364522077e+01,3.686774876e+01,7.900933337e+01,1.617911003e+01,3.965234281e+01,2.975202615e+01,7.403802317e+01,8.862201682e+01,3.232075840e+01
1.480136443e+00,9.341576246e+01,1.013184995e+01,9.005774610e+01,8.997886492e+01,4.066648062e+01,9.656308619e+01,6.561861475e+01,5.794798828e+01,8.750114358e+01,6.657055525e+00,9.425330875e+01,6.644703721e+01,7.965754335e+01,9.657648334e+01,9.500552807e+01,2.021684286e+01,1.373393150e+01,9.285495368e+00,5.929366882e+01,7.709811917e+01,1.632549812e+01,7.575285530e+01,1.470816523e+01,4.452231595e+01,2.669984526e+01,1.594279232e+01,1.058599607e+01,2.084649882e+01,6.054179947e+01,1.872915867e+01,2.468640675e+00,5.809381492e-01,2.060761074e+01,1.116809774e+01,4.326870413e+01,8.614559434e+01,4.142489104e+01,9.120048536e+01
3.030794211e+01,2.749017819e+01,4.535322396e+01,9.444476231e+01,7.551014193e+00,7.059685466e+01,6.226140206e+01,3.485496247e+01,3.341594468e+01,8.078583741e+00,5.402513503e+01,2.498727738e+01,4.904140767e+01,9.847344857e+01,2.123011991e+01,9.968870984e+01,9.064062550e+00,6.088184480e+01,3.864872010e+01,3.402143368e+01,7.792624561e+01,8.701885739e+01,7.183044116e+01,2.154369242e+01,7.382139447e+01,4.986438090e+01,4.708270641e+01,2.840457366e+01,3.872352647e+01,5.446341562e+01,9.966625940e+01,9.500213752e+01,5.606695055e+01,6.053837437e+01,7.340741694e+01,1.229185165e+00,8.795961013e+01,3.800153688e+01,1.759888652e+00
2.430126245e+01,7.681575484e+01,8.043766708e+01,5.415765775e+01,7.157302854e+01,9.238279988e+01,6.833497511e+01,4.888297875e+01,7.917438703e+01,3.463944790e+01,3.785226479e+01,9.109323433e+01,2.120503712e+01,7.944080404e+01,4.733784226e+01,6.868394138e+01,5.852131619e+01,5.310718119e+01,9.780584920e+01,7.308149385e+00,9.958195115e+01,4.464220470e+01,7.493533521e+01,3.284582362e+01,7.329329021e+01,4.274769025e+01,9.868427760e+01,7.546205038e+01,8.105038117e+01,5.274290924e-01,9.767878434e+01,5.430536214e+01,2.996674285e+01,1.722155348e+01,8.888996449e+01,1.417910663e+01,2.363512402e+01,8.603921918e+01,7.024575416e+01
3.177831137e+01,3.177925954e+01,3.435478264e+00,3.560004464e+01,9.377116780e+01,4.424010707e+01,7.211738381e+01,1.571876402e+01,1.240195609e+01,2.161157229e+00,2.669180203e+01,7.326168283e+01,1.656214002e+01,1.366832977e+01,8.791188837e+01,2.397154562e+01,7.959046945e+01,5.256955629e+01,8.946394884e+01,1.138610675e+01,8.662954697e+01,2.145717114e+01,2.675858722e+01,7.179735791e+01,5.659544055e+01,5.495540030e+01,8.415332161e+01,2.745561889e+01,1.528119868e+01,6.956630278e+01,1.945671033e+01,2.143644606e+01,9.456993969e+00,1.920098981e+01,4.617279520e+01,8.453081611e+01,7.801388479e+00,6.953826858e+00,2.068219524e+01
2.106322341e+01,4.317236452e+01,9.618294531e+01,4.978384171e+01,3.076389408e+01,1.489923319e+01,7.185871843e+01,3.497397096e+01,3.140447188e+01,6.557293626e+01,5.964256051e+01,9.520402940e+01,6.951774085e+00,4.678714440e+01,9.364800516e+01,6.354099023e+00,2.052319352e+01,1.743797486e+01,9.334104867e+01,4.100795380e+01,2.378126288e+01,1.626090612e+01,1.777965636e+01,9.579771918e+01,9.059690690e+01,6.238556138e+01,6.091778124e+01,6.203108478e+01,6.662920868e+01,1.941134809e+01,7.832916232e+00,4.285772813e+01,3.254264420e+00,8.025231657e+00,7.474733878e+01,4.806686218e+01,8.377323232e+01,8.146305441e+01,5.101900110e+01
6.387709925e+01,5.216368950e+01,3.902781562e+01,7.183763077e+01,3.339897274e+01,6.880547913e+01,4.278552633e+01,9.935478837e+01,1.210222363e+01,6.140033498e+01,3.101327251e+01,6.669636694e+01,6.383217899e+01,7.655087055e+01,1.309233047e+01,2.264158515e+01,8.442837465e+01,9.011268811e+01,6.542262767e+01,7.443786206e+01,9.311446904e+01,4.784620572e+00,6.320714700e+01,7.519382014e+01,5.542231746e+00,3.963037290e+01,2.297326180e+00,5.093333520e+01,1.107191752e+00,8.735701784e+01,4.554497567e+01,3.749298865e+01,2.292419426e+01,1.851107443e+01,8.214058137e+01,6.594674648e+00,2.153821099e+01,5.558364807e+01,8.407170189e+01
6.432698544e+00,2.157022866e+01,3.634167050e+00,7.505674631e+01,7.687441644e+01,5.563064361e+01,1.720198692e+01,8.593090751e+01,2.043647243e+01,1.291948638e+01,7.582383582e+01,9.508954707e+01,7.321310403e+01,6.943020777e+01,7.291961780e+01,9.109129706e+01,8.847260906e+01,6.196689110e+01,8.769998732e+00,8.345333427e+01,5.661218741e+00,2.306343464e+01,6.716799840e+01,2.807704129e+01,6.285213026e+01,3.104270439e+01,5.107231681e+01,4.861584849e+01,5.476571887e+01,4.396780393e+01,3.668698542e+01,9.607719310e+01,2.758852667e+01,8.736848108e+01,2.842508324e+01,9.483566073e+01,2.032719965e+01,6.822550865e+01,4.928562887e+00
9.112604247e+01,3.009103352e+01,2.474788134e+01,9.812364352e+00,7.074427461e+01,3.913673419e+01,8.330337604e+01,9.146274842e+00,5.782513580e+01,4.760011363e+01,1.840634568e+01,4.764161992e+01,7.521962919e+01,9.095999685e+01,7.068315574e+01,5.608105169e+01,1.082730176e+01,2.914293645e+01,7.716411442e+01,7.281554380e+01,4.001003197e+01,4.236153567e+01,8.861924206e+00,5.746212441e+01,4.772012860e+01,2.574928162e+01,4.747129574e+01,1.577983705e+00,5.693209392e+01,6.519100976e+01,3.241839137e+01,4.704734366e+01,8.061248484e+01,1.352518463e+01,6.402038759e+01,9.554930761e+01,6.502378384e+01,8.040715059e+01,8.977573515e+01
5.842951574e+01,3.527698808e+01,6.544789937e+01,3.650995450e+01,5.701382301e+01,3.098744891e+01,9.535709857e+01,7.520423332e+01,7.878835444e+00,4.854068382e+01,8.437698259e+00,2.094816819e+01,2.939187972e+01,5.801035843e+01,5.263587904e+01,5.035560169e+01,3.739078237e+01,6.728059934e+01,7.085126875e+01,4.731859293e+01,7.890479594e+01,8.592978723e+01,6.877475950e+01,5.410009621e+01,3.313353499e+00,5.353166970e+01,2.463866010e+01,4.989092191e+01,8.835249341e+01,8.151772314e+01,9.312635040e+01,6.524807348e+01,1.371604171e+01,3.870267222e+01,9.800063658e+01,5.244014111e+01,2.770875219e+01,7.037409525e+01,3.378232438e+01
3.909004512e+01,3.887272570e+01,8.960514137e-01,8.650299566e+01,3.681693884e+00,3.769386587e+01,7.676793226e+00,6.197645234e+01,6.477045147e+01,6.421967594e+01,3.352432245e+01,8.510707005e-01,6.476209232e+01,6.561809821e+01,1.752202288e+01,1.655349350e+01,2.687842174e+01,8.586426635e+01,5.846816262e+01,4.917512396e+00,2.923637224e+01,9.029114036e+01,4.704145352e+00,2.890995292e+01,2.936922532e+01,6.598153177e+00,2.257662116e+01,9.782835551e+01,2.820965298e+01,9.525031018e+01,7.260643404e+01,7.614744334e+01,2.854703505e+01,5.903887586e+01,1.162568743e+01,3.977574653e+01,4.146371027e+01,7.474847341e+01,5.232499000e+00
3.500243744e+00,5.630227839e+01,3.378931020e+01,1.154724343e+00,4.760826198e+01,1.259824718e+01,7.626893299e+01,9.785316373e+00,3.410585716e+01,1.692191879e+00,9.064505202e+01,2.177937628e+01,6.958768027e+01,3.812041019e+01,4.588273017e+01,8.074500537e+01,6.436828116e+01,1.644754978e+01,8.411892876e+01,5.037385398e+01,8.398613485e+01,1.285278373e+01,9.240499602e+00,3.098630242e+01,3.733267912e+01,8.238905628e+01,4.613852453e+01,9.381848691e+01,9.383868968e+01,2.410579466e+01,4.868860834e+01,7.401880953e+01,1.563697090e+01,9.546555156e+01,7.345430729e+00,5.287019074e+01,4.859675462e+01,6.010272110e+01,9.586269623e+01
6.261910542e+01,8.917078460e+01,1.040999225e+01,4.019022535e+01,9.465687466e+01,7.969477951e+01,2.148043972e+01,8.264225177e+01,2.004372165e+01,6.135468176e+01,9.204839723e+01,7.958233601e+01,1.981428103e+00,4.178776214e+01,7.328892368e+01,2.602499641e+01,4.308828281e+01,5.298696188e+01,1.840641949e+01,6.369863885e+01,9.427398675e+01,7.749567128e+01,8.565660447e+01,9.237184295e+01,4.930136902e+01,7.740600457e+01,3.282446130e+01,8.599056280e+01,5.202304205e+01,3.882314690e+01,9.434096466e+01,5.618879311e+01,1.793508200e+01,7.368404916e+01,2.487348174e+01,4.396382463e+01,9.282498668e+01,2.059463125e+01,6.491723774e+01
2.957654874e+01,1.359557518e+01,9.105805198e+01,9.165133422e+01,4.594197754e+01,6.728366443e+01,6.487616464e+01,3.159823522e+01,6.518047208e+01,4.698026484e+01,6.876186318e+00,7.539084619e+01,6.286154765e+01,5.248333250e+01,9.511240126e+01,7.768007737e+01,6.319705825e+01,7.621058460e+01,2.071776075e+01,5.500737854e+01,2.115520237e+01,3.207175805e+01,6.738013166e+01,8.007041816e+01,2.523307080e+01,9.203162633e+01,5.440486734e+00,3.286846203e+01,4.976421991e+01,4.458496987e+01,6.886537797e+01,2.796552807e+01,2.463756690e+00,8.346255404e+01,1.125770972e+01,1.122598360e+01,5.281188641e+00,8.060122587e+01,4.617486183e+01
6.937050824e+01,2.948483957e+01,2.335399541e+01,1.320911420e+01,2.538540169e+01,1.199713713e+01,2.089185254e+01,3.046023783e+01,7.208269390e+00,7.618735656e+01,5.266155576e+01,6.695748503e+01,9.989506322e+01,5.082996080e+01,5.717382154e+01,6.608173955e+01,6.059650171e+01,3.923750499e+01,3.332631840e+01,2.197895616e+01,6.355741037e+01,9.615367671e+01,9.001930404e+01,1.805364578e+00,6.150972283e+01,2.128503579e+01,5.672205650e+01,9.893600631e+01,3.858847267e+01,1.336153567e+01,1.977280521e+01,5.231755172e+00,6.582046151e+01,9.569015194e+01,1.972420853e+01,2.388830942e+01,3.980086322e+01,6.943658092e+01,8.942997302e+01
6.891664251e+01,5.961054646e+01,6.589304807e+01,2.143706762e+01,8.864108784e+01,2.738147361e+01,5.776610976e+01,6.964223773e+01,1.159478283e+01,7.166243760e+01,7.602443986e+01,5.723992714e+01,8.638338829e+01,5.827911526e+01,9.261568291e+01,7.296290466e+01,5.339854690e-01,9.375588715e+01,4.776414287e+01,8.450005805e+01,9.250031755e+01,6.761816232e+01,3.944914438e+01,6.976055109e+01,4.760288317e+01,8.739951470e+01,1.294438578e+01,7.937719377e+00,6.591372390e+01,5.323181845e+01,6.547639966e+01,6.633582826e+01,8.302198091e+01,7.219090161e+01,9.346616170e+01,7.060336201e+01,2.341748708e+01,3.816757024e+01,5.777561004e+01
1.612010472e+01,5.482130240e+01,2.994535649e+01,2.801147406e+01,4.328659165e+01,1.809724690e+01,3.490164332e+00,2.786253316e+01,4.126860905e+01,4.394297464e+01,5.391044744e+01,9.699061769e+01,9.974867507e+01,6.938452444e+01,9.311349087e+00,1.896531879e+01,4.957626835e+01,1.882591504e+01,7.533917715e+01,9.463277993e+01,2.223444209e+01,2.345403755e+01,5.737061565e+01,5.655107442e+01,7.779565610e+01,7.888782070e+01,1.869125630e+01,5.182201660e+01,8.984272411e+01,6.182423144e+01,7.243509192e+01,9.688744405e+01,5.703125496e+00,3.017461512e+01,7.711330605e+01,5.767186450e+01,7.152171527e+01,4.878702920e+01,9.195664697e+01
8.253158720e+01,5.565272255e+01,6.982653771e+01,6.468221372e+01,1.701661903e+00,4.054977228e+01,5.539514293e+00,7.462223242e-01,5.197385950e+00,6.685849430e+01,8.646290592e+01,5.671223847e+01,2.921286616e+00,5.023009235e+01,9.509111559e+01,8.120238449e+01,8.275956726e+00,3.370479917e+01,2.788325857e+01,6.335087774e+01,3.563751065e+01,6.540585269e+01,5.333021572e+01,2.109141578e+00,1.638591022e+01,6.428277003e+01,3.497505407e+01,6.943559644e+01,7.638634926e+01,9.279158117e+01,8.136318153e+01,9.881485957e+01,3.814887945e+01,7.034769657e+01,3.139010089e+01,7.043408271e+01,8.209615878e+01,9.258360020e+01,6.732264425e+01
9.855339323e+01,8.753322573e+01,8.798406697e+01,3.515671898e+01,1.876596786e+01,5.734684136e+01,2.517280717e+01,6.739942178e+01,2.329446257e+01,7.122859748e+01,1.058335941e+01,2.859705868e+01,5.790729050e+01,3.523203007e+01,9.013893613e+01,7.611897437e+01,5.626830455e+01,6.545508922e+01,1.035579682e+01,1.820159207e+01,1.196216061e+00,1.604818104e+00,7.044846957e+01,9.333581016e+01,6.822867317e+01,8.000705236e+01,9.782202532e+01,6.253275519e+01,8.279725121e+01,7.740958229e+01,6.797646997e+01,7.148522458e+01,4.864970560e+01,2.286873494e+01,6.199732755e+01,4.527991380e+01,1.242662268e+00,8.576824760e+01,1.800404198e+01
