v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53
4.576215749e+00,3.706073610e+01,5.557410035e+01,9.576869773e+01,5.810841613e+01,2.383508516e+00,8.038693745e+01,9.827651947e+01,6.741861700e+01,1.445443278e+01,6.334917810e+01,1.124557918e+01,3.135643379e+01,4.718132334e+01,3.465313478e+01,4.917618895e+01,3.852717102e+01,5.744166589e+01,5.340741659e+01,4.063424780e-01,8.755945498e+01,4.804379451e+01,9.687534483e+01,8.901021175e+01,5.304894555e+01,2.809603241e+01,3.897014314e+01,1.960221128e+01,8.916687840e+00,8.037078593e+01,1.568694660e+01,5.246327053e+01,1.574917502e+01,5.211517862e+01,5.350350900e+01,9.403374256e+01,8.796132946e+01,7.027189802e+00,9.104120288e+01,1.259729493e+01,6.117172180e+00,3.804864443e+01,7.761588594e+01,7.855127694e+01,2.171279797e+01,9.901540633e+01,3.037658494e+01,3.376916997e+01,9.103840220e+01,4.981221863e+01,3.170250024e+01,3.769494899e+01,6.203295275e+01
6.544512582e+01,3.995397099e+01,5.329664530e+01,9.792179109e+01,5.217514883e+01,3.483661717e+01,3.207711345e+01,5.441761443e+01,4.774240088e+00,7.923309768e+01,7.990797138e+01,9.621660920e+01,6.827612359e+01,6.777900418e+01,9.644428096e+01,8.109784857e+01,7.268300386e+01,7.980110383e+01,2.046583914e+01,1.744110165e+01,7.730168977e+00,6.907614849e+00,7.368685386e+01,5.350937940e+01,4.993240517e+01,2.834808452e+00,2.244506207e+01,1.750641280e+01,7.761364850e+01,4.072498166e+01,8.577132864e+01,7.836673279e+01,3.245570586e+01,2.120726571e+00,8.776272399e+01,6.554945708e+01,7.969756705e+01,7.729398696e+01,3.333428070e+00,4.685825437e+01,5.529382329e+01,4.508709866e+00,8.111116166e+01,7.611909395e+01,2.803831714e+01,6.746899931e+01,9.680352724e+01,5.161267217e+01,4.613172445e+01,1.644110806e+01,2.154513877e+01,9.249839454e+01,4.364975787e+00
2.339044171e+01,1.880682057e+01,9.315724211e+00,8.401700028e+01,1.412299260e+01,5.774158672e+01,1.208484155e+01,4.579111690e+01,7.560823693e+01,2.250345476e+01,5.625532354e+00,1.280862337e+01,5.238582378e+01,9.675981244e+01,6.450246605e+01,6.915333837e+01,4.442989915e+01,4.333793815e+01,8.501463780e+01,9.550254089e+01,8.422841411e+01,7.638671767e+01,9.414982798e+01,3.362474349e+01,7.211823363e+01,1.152517291e+01,7.818517024e+01,9.660191902e+01,9.328161798e+01,7.199739055e+01,7.064616324e+01,1.541309136e+01,4.928531870e+01,8.839247643e+01,3.383368011e+01,7.843058008e+01,2.002423653e+01,5.367348532e+01,2.959727293e+01,7.129218590e+01,6.233550778e+01,4.047916403e+01,1.105286027e+01,2.863226690e+01,9.104278501e+01,8.286943563e+01,4.522007056e+01,6.551269765e+01,6.475738356e+01,6.521203179e+01,3.956065409e+01,1.629740864e+01,7.843587977e+01
2.104428223e+01,6.139125140e+01,3.045750658e+01,8.844791430e+01,3.646212812e+01,1.410225816e+01,8.993258090e+01,4.081497795e+01,9.739498382e+01,5.566529849e+01,1.660907217e+01,4.619211081e+01,9.844591823e+01,8.990932308e+00,8.799485479e+01,2.063329105e+01,7.858730719e+01,9.250646950e+01,1.342752299e+00,2.076041517e+01,8.342459770e+01,9.390490540e+01,4.022773629e-01,3.100232365e+01,5.181111266e+01,8.781771338e+01,4.986650570e+01,9.863287918e+01,5.244348555e+01,1.489301057e+01,8.246837564e+01,7.967908060e+01,4.289305842e+01,5.748023591e+01,9.820234866e+01,5.763326157e+01,3.451413935e+01,9.005444923e+01,4.964745563e+01,9.635806203e+01,6.701350310e+01,1.874548016e+00,4.236991528e+01,2.963222879e+01,1.868891811e+01,9.959660945e+01,3.767526481e+01,1.765404281e+01,6.488849848e+01,8.381240093e+01,4.376694527e+01,3.957850454e+01,2.326604756e+01
2.278290824e+01,4.310988191e+01,1.926117429e+01,9.110024675e+01,4.784019436e+01,8.733029616e+01,3.650297647e+01,4.598353735e+01,3.879952389e+01,5.944789297e+01,3.840926100e+01,6.363038210e+01,8.602453975e+01,4.485261257e+01,9.791663370e+01,7.161355528e+01,1.576994222e+00,2.716439566e+01,1.108128414e+01,5.546313060e+00,8.486902611e+01,5.904874074e+01,3.915630613e+01,6.761447982e+01,9.368639550e+01,7.164546315e+01,9.262707700e+01,4.618429452e+01,1.434468900e+00,4.322549675e+01,1.143146185e+01,4.707493427e+00,3.096582990e+01,1.968367422e+01,4.094022591e+01,7.477245490e+01,8.922716501e+01,8.451512861e+01,3.800700240e+01,8.292410948e+01,9.106453345e+01,4.492920561e+01,8.296700042e+01,7.538189123e+01,3.145831305e+00,2.320700300e+01,3.830826932e+01,5.535316092e+01,2.770669155e+01,7.840498502e+01,8.451591660e+00,6.511503858e+01,8.541372996e+01
5.112386332e+01,7.542990276e+01,3.497724718e+01,5.141715954e+01,7.827911179e+01,8.942037560e+01,6.492459262e+01,5.563545264e+01,4.018660845e+01,6.447061735e+01,2.217251887e+01,2.352973749e+01,8.665289293e+00,3.921157464e+01,1.573374331e+01,8.225514512e+01,9.591752450e+01,6.726208021e+01,6.473134315e+01,4.516811804e+01,9.977685265e+01,8.174472274e+01,9.144691633e+01,6.685471835e+01,2.028572936e+01,2.742030290e+01,5.930573991e+00,2.864298801e+01,5.900123971e+01,7.438035013e+01,3.598373536e+01,6.942418739e+01,2.437080668e+01,8.911744331e+00,5.877056714e+01,3.630071475e+01,6.808441645e+01,8.480189907e+01,8.670316540e+01,6.616240657e+01,9.901247207e+01,2.921883962e+01,2.023334656e+01,4.372177238e+01,4.388132369e+01,8.833815338e+01,9.076966586e+01,1.104927227e+01,3.263206983e+01,3.617468573e+01,9.454505325e+01,2.926385749e+01,3.956761007e+01
2.123759392e+01,1.779887759e+01,5.820860612e+01,3.270705381e+01,7.108229694e+01,2.064319469e+01,9.360627276e+01,4.746535884e+01,8.476240020e+01,9.809389187e+01,5.967567449e+01,4.707466050e+01,4.078894263e+01,3.009022387e+00,5.284417261e+01,2.430462853e+01,6.637223370e+01,9.283586759e+00,1.422985417e+01,7.334332862e+01,4.584952958e+01,2.326106246e+01,5.812981091e+01,7.351207234e+01,1.267131933e+01,5.482778405e+01,9.946259386e+01,6.738464397e+01,3.396507396e+01,7.575822807e+01,7.836150721e+01,8.720480779e+01,9.002443956e+01,7.588383585e+00,9.745973984e+01,4.549528492e+01,3.049801425e+01,8.318254478e+01,3.542493440e+01,4.998327065e+01,7.146336833e+01,6.180032064e+01,5.560212917e+01,3.270197115e+00,1.183575585e+01,3.838423763e+01,3.007393630e+01,2.677692734e+01,1.131648416e+01,9.216314838e+01,9.436731840e+01,3.922636125e+01,2.601124490e+01
8.948617592e+01,3.340894644e+01,1.028660111e+01,4.953895728e+01,1.540996055e+01,9.673468676e+01,4.466563512e+01,9.460944384e+01,8.029993629e+01,9.140200714e+00,8.374047235e-01,2.404758359e+01,5.031068334e+01,1.302581418e+01,9.314905378e+00,5.384516640e+01,1.806267365e+01,3.230936826e+01,7.345457990e+01,8.436126665e+01,9.195338451e+01,3.702755691e+01,6.808836582e+01,5.377735148e+01,5.014204950e+01,6.436759097e+01,6.497574896e+01,2.345428056e+01,1.287619579e+01,9.170886384e+01,1.370795427e+01,3.236574460e+01,1.771337804e+01,6.268431661e+01,9.809025188e+01,4.902594708e+01,9.032908519e+00,8.476360179e+01,4.583785629e+01,2.345497587e+01,6.748979078e+01,9.451780387e+00,7.862229293e+01,5.006698705e+01,7.716928003e+01,5.793179485e+01,6.054757403e+01,3.989498189e+01,7.241422360e+01,2.508704440e+01,1.028973698e+01,8.613531470e+01,8.405606649e+01
3.685025719e+01,1.537186635e+01,6.234780577e+01,4.115159025e+01,6.019732481e+01,9.276090292e+01,8.766801424e+01,3.380785071e+01,6.599354498e+01,1.823219799e+01,1.365735472e+01,4.161926576e+01,9.368092374e+01,4.140819501e+01,5.339931247e+00,6.241526279e+01,5.562519846e+00,2.190491505e+00,6.121711000e+01,8.841028206e+01,7.286612004e+01,3.295163244e+01,7.611618278e+01,5.249295854e+01,4.790606009e+01,1.826709845e+01,4.463026109e+01,1.020573670e+00,7.613778809e+01,2.215618773e+01,6.230786876e+00,8.909315925e+01,6.183753834e+01,1.393592914e+01,7.903973882e+00,3.913825416e+01,1.801526045e+01,2.995290372e+01,9.274121523e+01,8.668731717e+01,9.153004800e+01,1.663849661e+01,2.563411985e+01,9.972313493e+01,8.515568778e+01,2.887108439e+01,7.651118455e+01,4.028681112e+01,4.748963736e+01,8.114655040e+01,8.357892434e+01,8.994306790e+01,4.955352582e+01
4.367101019e+01,6.366750316e+00,7.611216918e+01,4.961790584e+01,6.094392326e+01,8.073459928e+01,1.389249643e+01,1.649360423e+01,6.167105548e+01,9.883566864e+01,2.190239712e+00,3.715997541e+01,2.181553318e+01,9.461094430e+01,5.245066378e+01,4.352529435e+01,7.318811222e+01,3.282171090e+01,2.933229819e+01,5.940511445e+01,5.106401355e+01,1.724707277e+01,2.980276252e+00,1.214257881e+00,3.177462668e+01,1.141786652e+01,9.335302494e+01,9.278743211e+01,8.829699580e+01,4.521146503e+01,5.517878418e+01,4.341852037e+01,2.068633335e+01,6.004632609e+01,5.741316701e+00,7.901330482e+01,2.619880369e+01,9.520637693e+01,5.475458621e+01,4.526475255e+01,7.219106945e+01,6.114369766e+01,3.245837636e+00,5.665521652e+01,8.143768574e+01,5.044993683e+01,7.435652365e+01,2.418368169e+01,2.376364546e+01,7.827944798e+01,4.148026056e+01,9.149289375e+01,6.595732469e+01
2.937186365e+01,9.605159986e+01,8.009747266e+01,9.281128125e+01,2.919064100e+01,1.470175846e+01,7.717892044e+01,9.909343317e+01,6.974818420e+01,7.824315407e+00,6.391857231e+01,5.410471636e+01,8.651839500e+01,9.585780376e+01,1.203029869e+01,3.752016802e+01,2.329305464e+01,8.232502092e+01,9.765460579e+01,8.041097978e+01,7.232601509e+01,2.255836082e+01,1.953249359e+01,2.912797458e+00,3.489486539e+01,8.113110928e+01,9.436481326e+01,8.148868952e+01,4.985515665e+01,7.307766964e+01,7.775764800e+01,4.436144487e+01,1.427565475e+01,4.491772433e+00,1.717710157e+01,8.991499209e+01,1.765664281e+01,8.164302835e+00,6.866228009e+01,1.547237853e+01,2.068926508e+01,4.952204695e+01,6.741732327e+01,7.505622049e+01,5.579409413e+01,7.097712026e+01,1.602987579e+01,6.419401744e+01,9.116576370e+00,5.268284743e+01,5.585943870e+00,9.096476119e+01,2.666346230e+01
8.490840750e+00,3.045909057e+01,5.993309222e+00,7.773307713e+01,4.377492587e+01,2.998689089e+01,5.706257385e+01,5.875462139e+01,6.855668477e+01,5.164679008e+01,8.003125156e+01,8.519663329e+01,7.263211942e+01,5.331782768e+01,8.835845580e+01,6.513774384e+01,2.103341061e+01,9.646620643e+01,9.669128897e+00,1.911581638e+01,1.626899939e+01,2.442323649e+01,7.790579586e+01,7.908796822e+01,1.148346971e+01,4.293354805e+01,7.673211207e+01,6.060358111e+00,6.230279168e+01,5.239175827e+01,2.888270306e+01,7.681368299e+01,5.168333062e+01,5.808262134e+01,2.543803781e+01,9.993930792e+00,9.846295986e+01,3.486212581e+01,2.539815759e+01,9.126800140e+01,8.126804349e+01,2.507747686e+01,1.156177265e+01,6.919973172e+01,7.590261894e+01,6.662271674e+00,5.301698339e+01,7.120509350e+01,8.433060986e+01,5.332605646e+00,9.255047360e+01,1.876568557e+01,4.449198519e+01
2.354008546e+01,5.490763470e+01,9.830279294e+01,5.859158667e+01,9.050758604e+01,7.658771188e+01,2.659095172e+01,5.796526385e+01,1.202320667e+01,9.591388495e+01,4.131227569e+01,4.519309045e+01,8.827738604e+01,9.295842733e+01,1.752459364e+01,2.832525524e+01,9.269708680e+01,9.446734217e+01,7.815957891e+01,5.990294990e+00,7.323450760e+01,8.862504267e+01,9.211633635e+01,9.360167997e+01,2.968694809e+01,2.275957197e+01,2.265406812e+01,7.357078827e+01,9.733245463e+01,9.325788504e+01,6.079262063e+01,1.012792376e+01,1.511626728e+01,2.936458639e+01,7.181719432e+01,6.531307517e+01,1.043079137e+00,1.325428298e+01,6.486020250e+00,9.072687330e+01,8.207215908e+01,4.594767889e+01,9.600991370e+01,4.359876577e+01,5.029797788e+01,8.853236680e+01,5.185703690e+01,2.055049421e+01,8.844788175e+01,5.170464182e+01,7.147264664e+01,8.390393401e+01,4.515752604e+00
8.470380096e+01,7.751047523e+01,7.934690055e+01,4.319311272e+01,8.095625350e+01,7.763572932e+01,2.255976569e-01,9.599072391e+01,2.092453237e+01,4.544200443e+01,9.921354501e+01,8.651098121e+00,1.482423052e+01,8.890501034e+01,2.574637532e+00,1.057670216e+01,8.240890767e+01,4.050489580e+01,8.513695158e+01,1.208749179e+01,5.996109244e+01,1.734155601e+01,4.993404792e+01,4.297931502e+01,3.337255484e+01,4.568959472e+01,4.546572317e+01,7.635735929e+01,2.966854030e+01,8.911209321e+00,5.260231675e+01,5.258901875e+01,9.315321706e+01,4.522014489e+01,7.172408807e+01,6.838720558e+01,8.865482688e+00,8.801941929e+01,4.320147927e+01,6.255468373e+01,5.435305784e+01,6.510809483e+00,8.975543032e+01,7.028038011e+01,1.384125875e+01,5.256208819e+01,1.554085531e+01,9.098297403e+01,2.749654940e+01,8.478263698e+01,3.767390852e+01,2.233174780e+01,7.710821814e+01
3.966124925e+01,5.440458795e+01,2.396407132e+00,3.942355204e+01,3.068856773e+01,6.412163213e+01,2.542376657e+01,9.084372557e+00,9.618400702e+01,7.035018985e+00,6.434890399e+01,9.965057997e+01,5.523428755e+01,4.644474053e+01,1.731778169e+01,8.409836018e+00,5.871538746e+01,3.704075569e+01,5.755481702e+01,6.329237267e+01,1.111293806e+00,5.307104519e+01,9.568294719e+01,5.006362998e+01,2.999796703e+01,9.131960640e+01,1.380670796e+01,4.316278704e+01,2.654454853e+01,5.839585950e+01,6.209187849e+01,3.544418090e+01,1.841670135e+01,3.022811204e+01,6.536798335e+01,6.503242978e+01,8.123200607e+01,9.652600132e+01,6.061320964e+00,2.203091216e+01,9.661906780e+01,1.580345220e+01,6.531005520e+01,6.540178402e+01,2.422790291e+00,2.810486922e+01,1.002785276e+01,6.315554615e+01,5.860818818e+00,8.635328057e+00,9.661739865e+01,7.069082165e+01,2.204351245e+01
2.600907980e+00,9.807332668e+01,2.418892083e+01,8.442748055e+01,7.786163247e+01,2.164454754e+01,7.461855279e+01,2.246430250e+01,5.158655024e+01,9.662750993e+01,3.854834657e+01,9.708765974e+01,7.318391123e+01,1.852830104e+01,7.141368133e+01,6.909695115e+01,7.212196310e+01,7.220264654e+01,3.896615057e+01,4.451532307e+01,8.993834586e+00,9.444961098e+01,5.709159379e+01,7.394762311e+01,9.054761728e+01,6.660947092e+01,6.702612320e+01,5.183101374e+01,4.978337315e+01,9.252364619e+01,3.606179292e+01,7.942860899e+01,7.953088789e+01,2.672271470e+01,8.387273446e+01,8.259403183e+01,5.389175465e+01,1.086470943e+01,6.403026814e+01,1.655982872e+01,7.790172788e+01,9.832276137e+01,7.100932906e+00,4.778873435e+01,2.113518372e+01,6.080066518e+00,5.694236893e+00,3.593354902e+01,2.895052150e+01,2.449707638e+01,5.647499342e+00,1.365061957e+00,3.925172237e+00
3.300601890e+01,2.793408896e+01,6.256586630e+01,5.592501966e+01,5.167094673e+01,8.978159778e+01,2.892598086e+01,9.293693020e+01,4.278108838e+01,1.294372436e+01,4.799866221e+01,3.153446899e+01,4.418094121e+01,6.368212384e+01,7.257276998e+01,8.318646431e+01,3.135208063e+01,8.915607545e+01,2.967161285e+01,2.614078895e+01,3.797353839e+01,4.865141447e+01,7.124963839e+00,5.191012398e+01,7.533194930e+01,9.997911748e+01,2.005793463e+01,8.059936882e+00,9.700299743e+01,5.709108861e+01,4.425407463e+01,7.499174471e+01,4.981318041e+01,2.146455218e+01,4.569103025e+01,2.566274866e+01,1.254630301e+01,6.599763347e+01,6.670678831e+01,8.906257523e+00,8.991555998e+01,9.581223731e+00,9.596123246e+01,3.106811506e+01,7.525724195e+01,1.435530455e+01,1.676795825e+01,6.109603480e-01,1.662343159e+01,5.489348142e+01,4.390876541e+00,8.403429530e+01,4.596282504e+01
3.897149310e+01,5.139633234e+01,1.591457205e+01,6.517600050e+01,2.062187796e+01,7.738007387e+01,6.131143313e+01,1.767505098e+01,9.514468760e+01,9.115485404e+01,4.841224877e+01,8.245849355e+01,3.817470463e+01,2.497204459e+00,6.832705972e+01,1.492788550e+01,8.986699302e+01,3.211107317e+01,4.213730605e+01,5.740150161e+01,9.151071052e+01,3.801488955e+01,7.660682074e+01,7.570591139e+01,3.413931896e+01,1.202245641e+01,7.468739632e+00,3.072352198e+01,3.202336855e+01,4.733945944e+01,3.681481327e+00,9.602985881e+01,7.356397242e+01,2.612524173e+00,2.486759923e+01,8.063768377e+01,3.828839803e+01,1.526854017e+00,5.225361455e+01,5.893904967e+01,5.387758329e+01,6.229287896e+01,5.206979328e+01,9.992235737e+01,4.797983855e+01,1.490838221e+01,3.200590375e+01,2.989268873e+01,5.682946668e+01,5.580919493e+00,6.078535415e+01,9.713819747e+01,9.996255965e+01
6.190250844e+01,4.817379105e+01,3.018179993e+01,1.694309137e+01,7.686733717e+01,7.405266013e+01,2.537275346e+01,9.073231697e+01,4.581519056e+01,1.494084116e+01,3.225863989e+01,1.094414714e+01,7.812637871e+01,3.236816534e+01,2.028451503e+00,4.793841077e+01,1.674276118e+01,2.864729868e+00,6.668489490e+01,3.199166949e+01,5.756171360e+00,5.159007203e+01,7.769149879e+01,6.365923032e+01,7.721655039e+01,2.691850187e+01,7.256607964e+00,2.779887992e+00,3.456489228e+00,5.302838639e+01,9.044042155e+01,8.873892159e+01,5.127572281e+01,9.136627778e+01,8.674961300e+01,5.228599413e+01,9.333609314e+01,9.461064073e+01,2.906558374e+01,5.430103798e+01,3.573561580e+00,6.146447059e+01,7.975539712e+01,8.011025818e+01,3.552363218e+01,8.674125494e+01,4.062782403e+01,7.956828181e+01,7.440936650e+01,9.709027069e+00,1.818347362e+01,9.788756032e+01,7.854389616e+01
4.680804511e+01,4.328863782e+01,8.908768672e+01,1.994081311e+00,9.862614256e+01,7.089709013e+01,8.889740561e+01,2.042881279e+01,4.308969500e+01,6.239291542e+01,7.263076982e+01,3.764843920e+01,5.375511915e+01,5.292782781e+01,2.277557260e+01,1.482258921e+01,7.178440701e+01,6.222536843e+01,5.679872898e+01,1.495854504e+01,2.448188993e+01,9.454479507e+01,7.571337450e+01,4.629372456e+01,9.228446607e+01,5.620261475e+01,9.793067033e+01,1.725495104e+00,5.886297500e+01,1.505552600e+01,8.404141463e+01,8.853218170e+01,7.005948801e+01,1.701084149e+01,1.374447680e+01,9.588771180e+01,8.638264195e+01,9.175389827e+01,6.762242727e+01,8.641156980e+01,6.237871165e+00,4.346557276e+01,3.303411966e+01,2.762987150e+01,5.955528060e+01,7.445541967e-02,4.926039554e+01,4.390243267e+01,7.463648758e+01,3.568802311e+01,9.805310468e+01,8.870442397e+01,7.890535041e+01
3.844329183e+01,1.330076242e+01,6.082972577e+01,5.671903743e+01,4.619515118e+01,7.298558274e+01,9.019882724e+01,4.550722030e+01,9.992699833e-01,2.918869176e+01,5.278262356e+01,5.248510778e+00,7.207418372e+01,9.324147983e+01,1.639927861e+01,5.420835412e+01,1.590807070e+01,1.306448945e+01,8.089640006e+01,2.798337885e+01,3.009293560e+01,3.679827971e+01,5.635208697e+01,5.672890253e+01,2.007480308e-02,1.881133886e+01,4.925314748e+01,9.088412683e+00,6.380799805e+01,2.426164618e+01,4.341708461e+01,7.158622744e+01,4.276034772e+01,1.285297958e+01,1.854289023e+01,8.802724883e+01,1.591878671e+01,7.586425996e+01,4.294385533e+01,7.936979447e+01,2.290304283e+01,8.678438356e+01,1.730805404e+01,1.012800131e+01,8.976153683e+01,4.730211939e+01,3.722053959e+01,9.374513704e+01,7.074236512e+01,9.816273416e+01,1.729871107e+01,2.552220836e+01,6.391377964e+01
1.500507278e+01,3.101918493e+01,6.320348720e+01,7.541333613e+01,4.641052320e+01,4.148118161e+01,4.637435006e+01,8.227068244e+00,8.170276401e+01,5.048290913e+01,1.067295332e+01,9.658900293e+01,8.792250161e+01,8.349355930e+01,3.566837907e+01,4.994661259e+01,3.340576800e+01,4.385593403e+01,5.774906901e+01,2.528326287e+01,3.458741852e+01,3.272615665e+01,8.536988275e+01,4.029095487e+01,1.875944176e+01,7.758005878e+01,6.279098953e+01,9.830587868e+01,9.644809898e+01,8.509220215e+01,6.566407258e+01,2.673410985e+01,9.876837500e+01,7.903496051e+01,5.246821150e+01,8.312806681e+00,1.414132235e+01,6.822283803e+01,2.654290174e+01,2.186564295e+00,7.972072546e+00,6.197308299e+01,6.038577297e+01,8.401450732e+01,2.247240674e+01,2.044548861e+01,7.580738710e+01,7.224585960e+01,2.186336437e+00,4.684235373e+01,9.763047885e+01,2.395253213e+01,5.004650832e+01
5.617026757e+01,5.309805258e+01,2.242742335e-01,7.157119015e+01,6.600249157e+01,8.917303278e+00,7.047569556e+01,7.114287258e+01,9.596428601e+01,3.456832407e+01,8.953874020e+01,7.732725039e+00,1.841916990e+01,1.061451093e+01,5.710829348e+01,6.885912534e+01,1.039136743e+01,6.487521285e+01,6.185345385e+01,5.867340683e+01,9.379076373e+01,2.850766836e+01,3.072121579e+01,9.490106494e+01,8.963839956e+01,4.630650752e+01,9.318932204e+01,5.972792318e+01,3.510909449e+01,3.019568506e+01,6.717196294e+01,2.424079001e+01,1.270203205e+00,9.036067601e+01,7.774904767e+01,3.183204437e+01,8.425735318e+01,5.028903648e+01,4.683510495e+01,2.447849572e+01,4.467122146e+01,7.593037829e+01,5.741489227e+01,2.133638510e+01,8.199296659e+01,3.546009704e+01,9.318242065e+01,6.669010122e+01,6.577828020e+01,2.869122335e+01,4.510737330e+01,7.648597106e+01,1.638463732e+01
6.390373161e+01,2.206774096e+01,2.340694236e+01,8.925625369e+01,4.978463254e+01,8.812696807e+00,5.027061763e+01,1.951098351e+01,4.895448053e+01,8.717185786e+01,2.407485282e+01,2.591088903e+01,1.439275761e+01,5.389465755e+01,5.735931878e+00,3.020196508e+01,1.479278116e+01,2.686977560e+01,9.628412077e+01,9.396412817e+00,1.128164561e+01,6.907050891e+01,7.893953603e+01,4.182302900e+01,6.423588955e-01,8.572874881e+01,2.934080348e+01,5.504917281e+01,6.776252396e+01,7.221115736e+00,2.918038362e+01,1.825669288e+01,6.925584303e+01,7.866620915e+01,5.978326804e+01,3.918371280e+00,1.194714273e+01,5.133608386e+01,4.263764657e+01,7.410218458e+01,9.924711240e+01,4.800568496e+01,7.607544981e+01,3.433687205e+01,2.257510356e+01,8.067591277e+01,4.503693124e+00,1.620264858e+01,3.008204976e+01,9.694152388e+01,7.151398356e+00,7.435621809e+01,1.424017431e+01
1.547519292e+01,5.033656728e+01,6.577371691e+01,3.554322266e+01,6.752196035e+01,3.067452024e+01,8.366417344e+01,4.916695860e+01,4.291024691e+01,2.287869398e+01,6.769154601e+01,8.179062380e+01,5.261777140e+00,5.327856828e+01,4.903266712e+01,6.830529738e+01,4.247488679e+00,7.152311050e+01,8.657024795e+00,3.149687119e+01,8.926609526e+01,9.462074111e+01,9.520362577e+01,5.663809223e+01,3.907052299e+01,7.388247586e+01,1.862485366e+01,2.353412733e+01,8.868163637e+01,1.781780178e+01,1.265839706e+01,5.437147866e+01,8.360029840e+01,8.566783259e+01,7.480705687e+01,1.236790638e+01,2.552252397e+01,5.388066783e+01,2.357890611e+01,7.992782502e+01,3.007371350e+01,9.690865489e+01,6.771314733e+01,6.414217774e+01,2.637811472e+01,5.889206374e+01,6.441694209e+01,5.042258635e-01,8.279975220e+00,1.967110982e+01,6.598034305e-01,6.794601967e+01,9.613310933e+01
