v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24
5.331745032e+01,2.937589891e+01,6.163942810e+01,9.866546708e+01,8.996172800e+01,7.374752629e+01,8.996556381e+01,6.225194005e+01,8.483308894e+01,3.183997579e+01,6.155839995e+01,4.224170999e+01,4.079992152e+01,8.333616687e+01,3.197982409e+01,6.786540841e+01,2.261899346e+01,4.350943363e+01,8.082626116e+01,8.075321172e+01,3.155177902e+01,4.220078611e+01,7.227657376e+01,6.052390953e+01
2.296879399e+01,8.660137377e+01,3.418482020e+01,6.769601877e+01,4.892031977e+01,5.605767022e+01,5.619844809e+01,8.546979234e+01,1.580998700e+01,2.903248724e+01,8.600198706e+01,8.914188156e+01,2.884827966e+01,6.846063414e+01,3.292012556e+01,2.703649057e+01,6.348465994e+01,3.288456762e+01,8.218368932e+01,6.187489789e+01,1.030396780e+00,1.953941829e+01,8.961902320e+01,8.913692344e+01
9.832974811e+01,7.865129421e+01,2.636906446e+01,6.965220633e+01,1.031739478e+01,5.535481010e+01,1.218440757e+01,4.977189851e+00,9.524709942e+01,6.672864459e+00,3.816108416e+01,8.923401899e+01,4.979930056e+00,2.029544633e+01,7.044765176e+01,2.421816466e+01,7.229672856e+00,7.095228569e+01,1.199992754e+01,1.965310117e+01,3.502054928e+01,6.986488110e+01,9.090936964e+01,4.669378984e+01
2.389717797e+01,2.045313424e+01,9.848938026e+00,5.556495764e+01,2.284761301e+01,5.355772619e+01,3.158179436e+01,1.009963052e+01,4.066637595e+01,9.798279221e+01,4.058808785e+01,1.667868584e+01,1.770225442e+00,8.250767208e+01,1.227513824e+01,6.556505344e+01,2.481454214e+01,7.963440463e+00,7.463246689e+01,9.326397419e+01,7.063872975e+01,8.713214088e+01,2.978196701e+01,3.871673001e+01
1.115687900e+01,8.810129782e+00,1.391064548e+01,6.488186916e+01,8.877537840e+01,9.522671996e+01,6.995434916e+01,4.255982749e+01,6.340273506e+01,8.428379523e+01,6.999076276e+01,8.016813889e+01,6.928123145e+01,4.983470414e+01,3.474699202e+01,6.443354290e+01,9.642768225e+01,2.639095574e+01,2.619628870e+01,1.053011265e+01,7.847438815e+01,3.299860198e+01,6.122159899e+01,9.970545572e+01
7.985134108e+01,9.565658898e+01,6.218836355e+01,4.094116806e+01,5.055023514e+01,8.988160820e+01,8.934846272e+01,3.023612252e+01,1.341258533e+01,5.700904100e+01,8.802975429e+01,2.376279252e+01,7.145868186e+01,9.299580739e+01,9.772993211e+01,9.096036452e+01,2.475623871e+01,9.827168370e+01,7.605705875e+01,6.097524942e+01,7.919583531e+01,2.668381521e+01,4.093396688e+01,9.874466444e+01
6.661291055e+01,6.382208873e+01,1.118258420e+00,9.790922017e+01,3.660754508e+01,6.799561010e+01,8.535119099e+00,8.705426950e+01,7.747193792e+01,8.198508037e+01,2.579201295e+01,4.315665211e+01,3.044221374e+01,9.091689701e+01,6.419134572e+01,8.590128963e+01,8.250159073e+01,9.039034510e+01,9.797875772e+00,3.174074868e+01,8.342655385e+01,6.518400658e+01,5.949159229e+01,5.900736385e+00
6.808820370e+01,3.530487260e+01,9.898273834e+01,3.353705885e+01,4.920006045e+01,2.552874370e+01,7.413385586e+00,8.644504659e+01,9.644233762e+01,8.573348247e+01,9.349470050e+01,1.228067345e+01,6.283083946e+01,4.472897878e+01,1.788466863e+00,7.771551462e+01,4.584813260e+01,3.916531106e-01,4.082469710e+01,5.161606089e+01,8.478413867e+01,2.355705841e+01,2.105310702e+01,1.780434538e+00
5.748917377e+01,5.437342550e+01,2.082169239e+01,3.072168723e+00,8.041458016e+01,8.261424886e+01,8.054541216e+01,5.920514387e+00,2.894825541e+01,4.195036422e+01,8.559834680e+01,6.192884001e+01,7.174982790e+01,5.212312998e+01,3.995047746e+01,3.984132234e+01,3.171097063e+01,4.374719118e+01,7.822774846e+01,2.904427256e+01,6.707944520e+01,8.668603478e+01,5.120951924e+01,6.004767419e+01
9.543289815e+01,5.658955448e+01,3.523375451e+01,3.761097728e+01,9.955738459e+01,4.808691297e+01,5.418438192e+01,9.625518649e+01,6.076875710e+01,8.957888400e+00,3.983926137e+01,5.556160804e+01,8.323219487e+01,9.875254729e+00,1.923936567e+01,5.933066787e+01,6.326399278e+01,7.255172426e+01,7.229817609e+01,4.423425556e+01,6.811656355e+01,6.914442673e+01,8.791350381e+01,8.270564773e+01
4.427178962e+00,7.146768536e+01,1.744207660e+01,6.207369675e+01,4.579729401e+01,4.829702103e+01,1.291540434e+01,6.850643398e+01,2.116860132e+01,1.155788456e+01,3.173943661e+01,8.943950402e+01,9.182212148e+01,3.242454938e+01,2.717950659e+01,7.873388712e+00,5.734192231e+01,2.693141131e+01,5.591648072e+01,9.291193151e+01,9.638549054e+01,5.591553287e+01,5.050672523e+01,4.601691518e+01
7.404163500e+00,4.197901072e+01,1.122774636e+01,7.218629204e+01,6.221345414e+01,7.262730759e+01,2.644185088e+00,4.194564472e+01,3.240535106e+00,2.847430375e+01,7.331894803e+01,7.051643375e+01,1.914804248e+01,8.370970621e+01,5.649403113e+01,9.584355471e+01,1.946371447e+01,6.315215176e-01,7.017730319e+01,6.208660538e+01,6.646712500e+01,4.379994690e+01,9.142132292e+01,9.889589436e+01
1.705061170e+01,2.064715973e+01,6.651864296e+01,7.087006509e+01,8.196275152e+01,9.690882257e+01,4.262528455e+01,3.286196373e+01,6.470716064e+01,5.298863457e+01,7.675177618e+01,4.481790845e+01,4.782864494e+01,2.293750212e+01,9.395527538e+01,8.139822451e+01,4.461957510e+01,4.980776803e+01,4.226296840e+01,9.012788518e+01,3.857924853e+01,1.905722886e+01,7.809206258e+01,8.373003298e+01
4.401483026e+01,1.777683701e+01,6.612688042e+01,7.288966761e+01,3.428696520e+01,2.528113826e+01,7.328584218e+01,5.003853899e+01,7.298535353e+01,5.716087652e+01,4.872003009e+01,4.936257532e+01,6.798906711e+01,7.645085509e+01,6.236127675e+00,7.100520820e+01,4.970240048e+01,8.638402705e+01,6.294133823e+01,7.504496802e+01,7.422582018e+01,7.394391362e+01,7.004220296e+01,9.346092528e+01
2.134980613e+01,2.480006106e+01,8.143898669e+01,7.988033550e+01,5.383403977e+01,2.010450640e+01,1.609011819e+01,6.489544177e+01,9.283198043e+01,4.371922803e+01,3.302022572e+01,1.580737644e+01,2.924624036e+01,2.676575198e+01,7.387524481e+01,4.138547125e+01,4.342035510e+01,6.076143033e+01,6.027333130e+01,2.480835941e+01,3.656077100e+01,1.829912188e+01,7.624586030e+01,3.664302009e+01
8.879854547e+01,4.774540128e+01,7.499894385e+01,7.469323060e+01,2.407699541e+01,8.918581360e+01,8.126425571e+01,1.388149095e+01,5.950696467e+01,5.165276603e+01,4.000386551e+01,8.352470477e+00,4.103864241e+01,6.623627485e+01,4.957361616e+00,7.870302963e+01,2.157014583e+01,2.349633180e+00,7.071639410e+00,8.958572550e+01,1.738105244e+01,4.459077548e+01,3.275971519e+01,6.693973910e+00
4.696774213e+01,8.871651183e+01,8.441078057e+01,4.378622631e+01,4.356505167e+01,7.957585232e+01,1.967439372e+01,7.522980548e+01,2.785780837e+01,6.210484864e+01,3.219582489e+01,9.914502147e+01,9.890839981e+01,8.261181152e+01,2.543619508e+01,6.756966654e+01,9.796579077e+01,4.896489116e+01,4.464466978e+01,4.232593967e+01,7.759834276e-01,9.640575379e+01,4.237698998e+01,8.884657049e+00
9.060445723e+01,8.413338428e+01,3.495291774e+01,6.561443882e+00,5.346002331e+01,8.941929761e+01,6.816560205e+01,4.866813093e+01,1.539172316e+01,9.118448392e+01,1.732751840e+01,1.081821431e+01,2.735865199e+01,5.611943453e+01,3.096385272e+01,7.452333555e+01,1.456572806e+01,4.605354972e+01,2.330412786e+01,1.584055313e+01,4.693324189e+01,8.049846348e+01,5.792004719e+00,5.828136581e+00
3.184213946e+01,2.268937437e+00,9.406020487e+01,5.382775155e+01,4.018857650e+01,8.644530227e+01,5.253316484e+01,2.691898974e+01,1.246349034e+01,1.035994418e+01,2.290440849e+01,2.723337131e+01,1.312285424e+01,3.427189628e+01,4.717047147e+01,4.144409137e+01,8.733285269e+01,4.649640903e+01,9.693821489e+01,6.519357553e+01,5.168489607e+01,1.210888021e+01,2.598911778e+01,5.215652354e+01
4.255119771e+01,6.325739739e+01,5.434719348e+01,3.655038351e+01,8.240409120e+01,6.841811402e+01,6.868718177e+01,7.806596306e+01,3.745952005e+01,9.187752514e+01,3.078848764e+01,1.393129935e+01,5.989001293e+01,8.064675773e+00,1.175245890e+01,5.495444328e+01,7.861199521e+00,9.996307732e+01,4.014326711e+01,1.146915920e+01,6.113662664e+01,8.158044260e+01,7.635607856e+01,2.855212814e+01
5.308653384e+01,3.637797094e+01,7.110080527e+00,3.810996730e+01,1.952422649e+01,4.894458689e+01,4.623719201e+01,2.013531388e+01,5.008535049e+01,1.496727768e+01,4.849633843e+01,1.102459785e+01,5.224762311e+01,4.582639175e+01,1.797351821e+01,2.494836470e+01,5.517994577e+01,8.417216994e+01,4.919915322e+01,1.256970222e+01,4.792334295e+01,1.101428275e+01,2.573173271e+01,8.066116996e+01
6.082901979e+01,7.514592875e+01,3.946138672e+01,8.368362048e+01,2.725044601e+01,8.826803187e+01,3.175503472e+01,6.535174037e+01,5.402917640e+01,7.275579648e+01,7.861436478e+00,9.269005780e+01,5.679869530e+01,5.578341167e+01,5.076818788e+01,5.190657543e+01,1.281314299e+01,9.227979946e+01,1.723334994e+01,5.796339042e+01,3.482679461e+01,3.895471448e+01,5.526090955e+00,8.393641225e+01
6.672860284e+01,6.205918861e+01,6.496624209e+01,2.554651176e+01,4.082901352e+01,1.343466193e+01,5.987972559e+01,4.405002407e+01,9.899387650e+00,4.242073306e+01,7.250178484e+01,5.932381510e+01,5.342623517e+01,6.797374133e+01,7.806049614e+01,5.907396317e+01,3.271763745e+01,1.953045001e+01,5.609019935e+01,8.879892523e+01,6.099130059e+01,9.273277504e+01,9.052538892e+01,9.014111685e+01
4.567530638e+01,1.322080766e+01,9.432947525e+00,7.051604057e+01,8.900882776e+01,8.068317867e+01,1.837276578e+01,2.367376765e+01,7.407646907e+01,6.872090319e+01,9.103233278e+01,2.718719387e+01,7.203305574e+00,1.425615967e+01,6.355854634e+01,6.389517528e+01,7.816118944e+01,1.513151120e+01,2.875276926e+00,7.218830308e+01,9.858913210e+01,3.765906792e+01,6.191084331e+01,1.134690362e+01
2.391422671e+01,2.037414598e+01,6.901519770e+00,8.230702026e+00,7.962505859e+01,9.920869341e+01,3.188180008e+01,1.229078588e+01,1.214337133e+01,2.420532785e+01,1.133498932e+01,4.280008519e+01,9.833601890e+00,8.657287467e+01,5.691602186e+01,5.770192126e+01,6.196961622e+01,7.432041595e+01,8.297279389e+01,5.478875880e+00,9.037579897e-01,3.142468505e+01,8.165557819e+01,3.439692431e+01
1.432922344e+01,8.593175403e+01,3.087452125e+01,2.175353560e+01,3.701208678e+01,9.999978231e+01,6.022930772e+01,2.541685207e+01,1.847988312e+01,4.767466099e+01,5.776365604e+01,6.417640548e+01,3.644088409e+01,9.507262761e+01,7.534387726e+01,4.972051104e+01,6.236504640e+01,7.753240966e+01,7.730440874e+01,6.791268719e+01,5.976646540e+01,2.489383497e+01,9.639433314e+01,9.437222258e+01
1.810081634e+00,1.550750553e+01,7.933908908e+01,5.174059420e+01,3.480502381e+01,7.649646988e+01,9.771868805e+01,2.828709538e+01,9.496030072e+01,3.660040421e+01,8.222734955e+01,1.381484116e+01,9.298824092e+01,7.101598494e+01,2.476010957e+01,4.796258996e+01,6.099548221e+01,2.313974288e+01,8.320895624e+01,8.805720675e+01,6.418086707e+01,5.305854370e+01,5.844467926e+01,6.954153214e+01
3.075569139e+01,3.434334913e+01,2.143777523e+01,3.936095117e+01,6.054171398e+01,6.535288441e+01,1.654847650e+01,8.479243403e+01,4.685598550e+01,4.729638358e+01,3.469881715e+01,6.823760962e+01,7.832522305e+01,4.104919055e+01,3.389035752e+01,7.722686559e+01,9.660914105e+01,6.827067617e+01,8.388422406e+01,2.266298421e+00,8.021144219e+01,9.073953192e+01,6.904546267e+01,6.979755888e+01
6.216030025e+01,2.419847367e+01,1.953202459e+01,9.783099226e+01,3.188486233e+01,3.305864819e+01,5.606456938e+01,9.855298661e+01,4.807735599e+01,2.725873762e+01,5.147838896e+01,5.087167814e+01,7.511297187e+01,5.994010524e+01,1.241714999e+01,4.693748471e+01,6.441899084e+01,1.787329514e+01,1.277531011e+01,5.351558968e+01,4.734482841e+01,1.507208121e+01,4.683177303e+01,2.042412069e+01
7.761303864e+01,4.435841683e+01,6.836195630e+01,5.105663531e+00,9.592529020e+01,3.737092702e+01,9.465095192e+01,6.754901803e+01,2.109927399e+01,4.033818281e+01,6.304404788e+01,7.797698272e+01,4.885687410e+00,6.689705278e+01,9.370447153e+01,8.676673602e+01,1.697718915e+01,4.630366957e+01,6.812295632e+01,5.361197996e+01,6.750358977e+01,1.717537814e+01,2.649313300e+01,7.234160687e+01
6.932639228e+01,8.167775443e+00,7.992302379e+01,4.597044887e+01,7.818687741e+01,4.209286232e+00,5.113092996e+01,7.650980625e+00,2.677363599e+01,4.217126224e+00,4.303003084e+01,3.772523748e+01,5.913241891e+01,2.970886803e+01,6.578683750e+01,7.813729493e+01,6.656824573e+01,9.219746742e+01,7.431136606e+01,1.036049282e+00,6.659889191e+01,2.554772119e+00,1.315233940e+01,8.149284636e+01
5.971747305e+01,8.334189035e+00,1.380679200e+01,4.243122395e+01,4.709580935e+01,6.034599690e+01,6.365688837e+01,1.554670463e+01,7.945458383e+01,9.660287290e+01,3.652439440e+01,6.813132116e+01,8.425781990e+01,9.042841320e+01,5.227966352e+01,4.944754616e+01,8.636735292e+01,6.623264200e+01,5.385965711e+01,8.243508752e+01,1.368780388e+01,5.797482069e+01,8.034942828e+01,4.186291110e+01
7.119225660e+01,3.378519791e+01,2.999400628e+01,2.932641467e+01,6.584374182e+01,5.304608291e+01,8.034545343e+01,2.506898514e+01,5.842434349e+01,2.716639302e+01,6.205846422e+01,5.830136096e+01,8.600120403e+01,2.171409759e+01,8.616103935e+01,2.268637635e+01,3.766889073e+01,9.628366650e+00,3.287679167e+01,6.065125392e+01,4.573921254e+01,3.264391574e+01,9.786695135e+01,3.858199411e+01
7.524598143e+01,4.480906639e+01,5.166710357e+01,5.142352443e+01,5.133745035e+01,7.029973739e+01,1.678427226e+01,5.506058283e+01,1.668913671e+01,8.836679850e+01,3.200354238e+01,4.597059524e+01,1.936104256e+01,1.740967396e+01,9.784646430e+01,6.814208985e+01,2.234674775e+00,7.008140364e+01,9.795309385e+01,4.166671673e+01,8.467339895e+01,5.650633265e+01,2.743886519e+00,3.812823605e+00
5.616508015e+01,8.730588315e+01,4.376432645e+01,8.577992921e+01,1.318350801e+01,1.513484484e+01,7.568570758e+01,9.783900574e+00,9.078089215e+01,3.224608720e+00,4.117349629e+01,4.540181223e+01,3.070363935e+01,9.948467316e+01,6.550052052e+01,8.537547035e+01,4.215610089e+01,5.117361555e+01,2.138576734e+01,1.505818454e+01,8.525787216e+01,1.169079388e+01,7.188125933e+00,4.151124072e+01
3.064505948e+01,4.127905172e+01,7.809530552e+01,3.295295273e+01,1.912501377e+01,1.897009807e+01,1.370354258e+01,5.961341378e+01,3.817005056e+01,3.166433644e+01,9.330192509e+01,8.763287090e+01,4.280034384e+01,6.154306731e+01,4.468009796e+01,7.351782087e+01,9.321637199e+01,5.811270579e+01,1.980091453e+01,2.421017900e+01,7.361863722e+01,8.109302964e+01,1.519074887e+01,7.770261043e+01
2.160217885e+01,5.134048891e+01,9.802381773e+01,7.868647692e+01,7.745166729e+01,8.071105853e+01,6.441630439e+01,2.986499158e+01,7.131348506e+01,2.943286620e+01,5.296528606e+00,2.987274904e+01,7.554395418e+01,1.295182793e+01,4.655369339e+00,1.482627303e+01,2.912650519e+01,9.596067693e+01,1.037848698e+01,4.513353436e+01,1.262780443e+01,5.011114859e+01,9.984697022e+01,8.035272352e+01
8.019240643e+01,1.036504673e+01,4.579697060e+00,2.711319741e+01,5.915325434e+01,2.703412438e+01,5.915325414e+01,4.853776828e+01,2.054556546e+01,8.943099110e+01,9.721210289e+01,7.203240639e+01,3.914173852e+01,1.064062724e+01,8.994922824e+01,1.126160297e+01,2.775535848e+01,1.940588628e+01,6.026741178e-01,9.122307371e+01,6.580690031e+01,5.769972457e+01,5.795135950e+01,9.029182189e+01
1.626057909e+01,9.927062538e+01,1.231773380e+01,4.028618158e+01,9.933669092e+01,6.961853763e+01,5.235289939e+01,8.498930191e+01,7.969389006e+01,2.890170326e+01,1.760861867e+01,7.138457269e+01,3.974618797e+01,1.845514546e+01,9.455918610e+01,2.888329049e+01,5.133253356e+01,6.673768172e+01,6.332659797e+01,9.464570466e+01,1.897153051e+01,1.884290282e+01,6.639201719e+01,6.901421456e+01
3.713117160e+00,5.861036924e+01,2.260372756e+01,4.944398988e+01,7.611612480e+01,9.116168447e+01,6.764478720e+01,1.336831108e+01,5.523943666e+01,9.340551466e+01,3.250260774e+01,5.486396436e+01,9.470540249e+01,9.111189602e+01,3.776148055e+01,3.824370212e+01,7.875922752e+01,9.031457678e+00,6.665400457e+01,5.305608276e+01,7.553655621e+01,5.047730117e+01,3.643981699e+01,8.581791774e+01
1.469452242e+01,4.811954541e+01,3.578141102e+01,8.754786161e+01,1.087800704e+01,3.074381221e+01,9.626359548e+01,7.463649031e+01,1.483150197e+00,7.723667985e+01,2.659813859e+01,8.992756291e+01,9.980659071e+01,3.821363513e+01,1.277173925e+01,1.465871448e+01,4.805884472e+01,3.757255288e+00,2.800764901e+01,3.249470757e+00,3.223614951e+01,6.426592656e+01,4.825607403e+01,6.862573814e+01
4.625749132e+01,9.898473420e+01,2.752973685e+01,1.044618784e+01,5.578711992e+01,5.124324064e+01,7.755217575e+01,1.420857991e+01,1.905698232e+01,5.520969326e+01,7.665896896e+01,4.693405832e+01,2.602755857e+01,3.759550266e+01,3.616848318e+01,3.853330922e+01,7.547318275e+01,8.002389846e+01,7.996866350e+01,6.396254321e+01,4.306679347e+01,3.536133131e+01,5.501329561e+01,5.273565971e+01
8.680453612e+01,7.253629171e+01,3.442990327e+01,3.463972179e+01,5.247771214e+01,3.128031635e+01,4.830011495e+01,1.799518348e+01,2.967382335e+00,1.408501921e+01,4.904427301e+01,2.095124123e+01,9.702001741e+00,3.360422274e+01,1.672865252e+01,4.182448076e+01,9.515435427e+01,1.724819025e+01,7.567371815e+01,4.085217127e+01,8.960320570e+01,9.486393174e+01,5.353647812e+01,5.112794662e+01
7.652686609e+01,3.520316244e+01,3.362511529e+01,7.605100439e+01,4.346313236e-01,6.424725553e+01,4.889277553e+01,3.787926603e+01,9.008561835e+01,7.900774548e+01,5.692659167e+01,2.465002834e+01,7.941662481e+01,4.924723946e+01,5.456606012e+01,2.727593968e+00,8.028245887e+01,4.715924137e+00,7.413664839e+01,1.663791310e+01,6.890777503e+01,2.805137948e+01,3.135125206e+01,6.145461823e+01
9.149752104e+01,8.123838142e+01,5.790517242e+01,3.470255145e+01,1.109013412e+01,3.315674109e+01,1.959612274e+01,8.286371383e+01,8.259496456e+01,7.440819381e+01,6.963517606e+01,2.011345689e+01,3.114523190e+01,1.463391192e+01,5.598760421e+01,4.162042917e+01,9.481522904e+01,7.169586678e+01,5.253864015e+01,2.859885966e+00,4.811998370e+01,5.025050083e+01,6.548624566e+01,3.750218126e+01
2.951692468e+01,1.659818963e+01,7.127109008e+01,6.865442919e+00,7.048952698e+01,8.566568657e+01,9.262401947e+01,3.001565931e+01,7.499715333e+01,7.389444038e+01,3.132896850e+01,1.591612379e+01,7.599598731e+00,1.739941483e+01,8.985467633e+01,7.989639896e+01,7.751803134e+01,4.558299774e+01,8.736592392e+01,6.177673561e+01,9.572498002e+01,1.176718458e+01,5.681039804e+01,1.328460101e+01
1.354787650e+01,6.480306890e+01,8.887738536e+01,5.731778167e+01,1.442494601e+01,3.403713684e+01,5.818482706e+01,7.535333214e+01,8.232082287e+01,2.065085088e+01,4.196370737e+01,1.990545328e+00,1.345316517e+01,4.593035340e+01,7.900200550e+01,7.919432858e+01,4.046617169e+01,4.796831813e+01,3.161626732e+01,9.854501758e+01,8.859402875e+01,6.127084966e+01,9.757455690e+01,1.653382453e+01
6.898674491e+01,7.580842519e+01,9.020571066e+01,6.415295769e+01,2.789123037e+01,1.333521953e+01,1.893006557e+01,6.970035787e+01,5.071480286e+01,4.126355524e+01,6.600993761e+01,8.754014959e+00,7.325339839e+01,4.717149916e+01,7.567422806e+01,9.843392915e+01,8.807547871e+01,3.004094800e+01,3.728519334e+01,8.964124971e+01,5.927817573e+01,1.126510061e+01,7.077170731e+01,1.896964288e+01
1.241242954e+00,6.038546097e+01,6.505954303e+01,3.592790319e+01,7.279298420e+01,3.632224126e+01,3.611937046e+01,9.202880468e+00,2.971537481e+01,9.561802085e+01,8.129033800e+01,7.248932262e+01,5.492752487e+01,1.498465249e+01,3.691032120e+01,1.271257362e+01,3.431957478e+01,4.001848384e+01,4.818516111e+01,9.683010331e+01,3.539330239e+01,7.192811298e+00,3.629504407e+01,6.546547484e+01
6.981517829e+01,7.934798287e+01,8.319230796e+01,5.335080761e+01,4.598003548e+01,7.587204461e+01,4.520752180e+01,3.117919254e+01,7.305258911e+01,6.921087070e-01,4.892941719e+01,6.990648189e+01,3.888052081e+01,2.926013672e+01,1.564262062e+01,5.372439769e+01,7.642241868e+01,2.996419068e+01,2.013079943e+01,8.742819945e+01,8.905638913e+01,8.519596878e+01,5.437266941e+01,8.346645886e+01
6.222209759e+01,9.460619463e+01,8.261859361e+00,8.040188672e+01,8.071645498e+01,7.347747876e+01,9.706760606e+01,6.179546999e+01,8.387285467e+01,3.658471490e-01,8.997108074e+00,2.050854226e+01,2.617510165e+00,6.436988146e+01,3.251983090e+01,4.868203455e+01,8.090530121e+01,1.499463466e+01,8.424162284e+01,6.011020012e+01,8.392751241e+00,4.026318582e+01,8.061035441e+01,8.749287160e+01
6.408407236e+01,5.907475613e+01,5.576827862e+01,9.987651845e+01,1.605160186e+01,6.043990157e+01,7.953708400e+01,5.788917350e+01,7.978891034e+01,9.944287753e+01,2.007123035e+01,2.126070874e+01,9.050092429e+01,3.461604443e+01,6.523951043e+01,6.251869089e+01,2.973775990e+01,5.927164619e+01,9.204252150e+01,4.362407847e+01,4.685380076e+01,1.850177153e+00,5.579342587e+01,8.660427792e+01
4.397542607e+01,9.173297297e+01,6.742022294e+01,5.533687740e+00,5.503961871e+01,5.381338953e+01,9.440194753e+01,2.895592519e+01,6.905496500e+01,4.408482767e+01,9.738463020e+01,8.245833334e+01,2.329152795e+01,9.722415412e+01,9.199651454e+01,1.644488012e+01,3.236139196e+01,5.425249330e+01,3.817330414e+01,1.339065114e+01,9.582041085e+01,9.171196199e+01,8.778433867e+01,5.180331044e+01
8.944254067e+01,5.854642056e+01,6.301814334e+01,8.527377497e+01,5.981156631e+01,4.987291529e+01,1.308728050e+01,6.127320568e+01,1.731072028e+01,4.516722128e+01,5.118513170e+01,1.494460401e+01,2.991292053e+00,2.667527364e+01,1.646884541e+00,3.964792981e+01,4.666930025e+01,8.288533342e+01,6.915185659e+01,8.814412847e+01,5.697829993e+01,4.759545393e+01,2.842323520e+01,1.867585496e+01
