v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36
5.312328699e+01,7.592767549e+01,1.097145093e+01,1.685119556e+01,8.102623851e+01,7.483521326e+01,8.797509810e+01,9.926165234e+01,1.640531377e+01,9.389371516e+01,7.035476633e+01,3.475036910e+01,5.232655987e+01,9.168761245e+00,5.672145031e+01,1.980585634e+01,3.730184433e+01,8.235891353e+00,8.159323979e+01,1.119133990e+00,7.969889120e+01,2.085265391e+01,7.917219357e+01,6.745345788e+01,5.761645492e+01,2.594129200e+00,4.267670704e+01,5.182362249e+01,1.686026201e+00,6.425534796e+01,5.785182448e+01,1.144789540e-01,5.927478206e+01,7.535371284e+01,2.533485678e+01,2.485490820e+01
2.629688573e+01,6.146567734e+01,8.313488832e+00,4.865446021e+01,2.638120130e+01,3.060208689e+00,5.949661624e+01,2.680236941e+00,3.659471940e+01,8.489829451e+01,5.516443815e+01,7.569051664e+01,5.333624631e+01,1.697648458e+01,1.687129543e+01,2.851289754e+01,2.506036540e+01,9.699910598e+01,4.780529582e+01,6.591395898e+01,1.480676105e+01,1.930447302e+01,3.297401120e+01,4.190889914e+01,8.327492002e+01,6.063468518e+01,9.638603788e+01,5.874659968e+01,7.744722015e+00,9.007390940e+01,7.392016034e+01,7.529643093e+01,5.187403813e+01,4.715000406e+01,5.618353881e+01,1.695919753e+01
3.470137641e+01,5.025874943e+01,7.262847574e+01,4.402932092e+01,8.277476489e+01,3.956420083e+01,9.504373907e+01,9.435583888e+01,8.577804544e+01,2.973869213e+01,4.001286063e+01,1.703954855e+00,4.313082488e+01,3.557988367e+01,9.763569252e+01,9.288169539e+01,9.799743826e+01,9.148876870e+01,1.748723707e+01,8.219459933e+00,5.263971655e+01,1.885630289e+01,4.711760233e+01,8.590892264e+01,9.271567242e+01,1.681545039e+01,7.080264329e+01,3.039036341e+01,5.521709369e+01,4.515979867e+01,1.931673921e+01,7.479018861e+01,2.465684283e+00,4.580422387e+01,9.917364754e+01,4.611437745e+01
9.154261956e+00,2.109551553e+01,5.068502728e+01,9.968592948e+01,6.225488005e+01,6.587587588e+01,1.878705165e+01,5.005988642e+01,4.813509027e+01,5.391702575e+00,3.659859973e+01,8.692330394e+01,6.027468533e+01,9.860165149e+01,7.697419915e+01,6.534444658e+01,1.481358122e+01,4.319433745e+01,3.999955174e+01,2.936304737e+00,3.502013148e+01,9.126797460e+00,8.803177421e+01,7.512327721e+01,5.577925730e+01,7.960168323e+01,4.999118715e+01,7.924266258e+00,2.127514340e+01,9.736292598e+01,2.834156056e+01,5.429108792e+01,6.908012792e+01,4.774601307e+01,6.311789266e+01,5.487545279e+01
6.827270467e+00,2.712119058e+00,2.780756141e+01,4.084822057e+01,6.697337956e+01,3.507806938e+01,7.989568271e+01,2.783681325e+00,3.558589604e+01,7.582312020e+01,4.774261864e+01,9.675382958e+01,2.957743244e+01,8.570653125e+01,4.784053301e+01,2.362357721e+01,7.935447554e+01,7.706938126e+00,1.194126494e+01,3.781718737e+01,1.742019795e+01,1.895880863e+01,9.074832316e+01,9.655924937e+01,8.094964049e+01,5.483211664e+01,7.529417208e+01,7.602066255e+01,3.257464984e+01,8.527631511e+01,6.638419956e+01,5.348889318e+01,1.114190454e+01,4.566169223e+01,9.951115704e+01,6.810544668e+01
8.082452556e+01,5.528865191e+01,4.058562432e+01,2.636119257e+01,2.505987431e+01,4.483149443e+01,1.288827378e+01,1.910084261e+01,8.654886560e+01,1.493527745e+01,3.733028975e+01,3.327605319e+01,4.332047358e+01,7.046745224e+00,4.115949800e-01,1.784957035e+01,3.776578614e+01,5.573993458e+01,4.509985850e+01,7.350927672e+01,9.785044559e+01,4.048404119e+01,6.522080727e+00,2.203138945e+00,5.144642224e+01,7.205810157e+01,6.598524341e+01,4.808918614e+01,6.183191975e+01,3.168149694e+01,3.746983363e+01,3.909799130e+01,4.523709244e+01,2.094426399e+01,3.281084127e+01,5.532114133e+01
3.921225971e+01,6.221553474e+01,8.960548032e+01,1.987932684e+01,6.734893857e+01,7.681052874e+01,7.529610421e+01,3.570238085e+01,4.178579296e+01,2.517198357e+00,9.126612972e+01,5.531571990e+01,6.110346314e+01,3.194745524e+01,8.126495441e+01,5.468071261e+01,3.398317306e+00,3.790109160e+01,6.601632116e+00,3.189698891e+01,2.890740874e+01,5.609729613e+01,7.974397790e+01,2.283610626e+01,6.059341640e+01,9.181014660e+01,8.292180569e+01,8.223314444e+01,2.216582873e-02,5.640492033e+01,5.896281175e+01,2.606169764e+01,6.553070654e+00,3.123149308e+01,9.011117497e+00,7.435740500e+01
5.620819510e+01,1.802855308e+01,3.213423319e+00,2.762468282e+01,5.176394958e+01,4.460538314e+01,7.156787452e+01,1.857838859e+01,4.155606364e+01,7.008091385e+01,3.337222509e+01,6.976393599e+01,4.993629220e+01,6.117608783e+01,1.229554807e+00,1.901498765e+01,6.449766699e+01,8.480738359e+01,9.823728845e+00,3.145653020e+01,7.828023323e+01,9.519052575e+01,9.046058997e+01,7.146866072e+00,8.499574087e+01,8.310613700e+01,1.595082736e+00,3.853506191e+01,1.203994343e+01,7.103175586e+01,3.325487163e+01,3.159373768e+01,7.521858827e+01,1.666295080e+01,3.526507050e+01,3.042906209e+01
6.742652963e+01,4.569696017e+01,2.694095361e+00,7.530802193e+01,4.917618647e+01,4.670139736e+01,3.470454803e+01,8.812869729e+01,4.264849380e+01,3.684150444e+01,2.461289117e+01,3.701770970e+01,9.497117650e+01,1.969675539e+01,9.874137856e+01,2.598524068e+01,8.956363902e+01,7.824275495e+01,7.003888888e+01,6.731176512e+01,6.336775850e+01,1.142003777e+01,8.729089153e+01,1.486992428e+01,5.526893201e+01,7.340306071e+00,2.795200381e+01,9.839205731e+01,4.286797756e+00,4.708020353e+01,8.356266290e+01,9.200269085e+01,3.842254593e+01,5.873677294e+01,1.454165031e+01,8.888787441e+01
9.518476676e+01,2.328696584e+01,5.445362493e+01,3.650708113e+01,6.114612243e+01,1.799154675e+01,7.359857054e+01,5.861554420e+01,5.672984479e+01,5.961099660e+01,1.935035058e+01,1.267298124e+00,1.427475732e+01,4.070500908e+01,8.708836705e+01,1.086924773e+01,1.793835764e+01,3.795764133e+00,3.983799340e+01,9.095135691e+01,4.555778236e+01,4.770744029e+01,8.769357011e+01,4.645365687e+01,6.965053916e+01,3.697134047e+01,4.124207889e+00,6.093369348e+01,6.273714840e+01,1.489735324e+01,8.492729401e+01,3.197777438e+01,2.279148981e+01,8.684421725e+01,2.314275239e+01,9.030209254e+01
2.074358999e+01,2.498905427e+01,4.549456518e+01,5.552401759e+01,7.571705572e+01,9.649924506e+01,5.217514178e+01,5.884425153e+01,2.228229538e+01,2.096232358e+01,8.374470143e+01,9.313394136e+01,3.194352146e+01,5.808404332e+01,2.287501825e+01,7.394268591e+00,6.430665511e+01,5.124528138e-01,6.948049522e+01,2.370276000e+01,9.992309969e+01,9.707284610e+00,7.755425384e+00,4.572852572e+01,7.639539364e+01,6.133706567e+01,3.463138371e+01,2.400834318e+01,3.617641128e+01,8.059558152e+01,9.978609884e+01,3.605876272e+01,9.773934588e+01,1.797037499e+01,2.543228696e+00,2.644036855e+01
3.710163507e+01,2.427222994e+01,7.248899271e+01,2.692339932e+01,7.032375607e+01,9.577945402e+01,5.480006534e+01,2.377818910e+01,7.048611217e+01,9.168579656e+01,9.031350784e+01,9.608556289e+01,3.244641125e-01,9.978052320e+01,4.516828058e+01,6.719597621e+01,4.486217230e+01,2.957460276e+01,1.966732446e+01,8.841258560e+00,7.539027942e+01,3.477350912e+01,3.815772785e+01,8.341773214e+01,6.905967492e+01,6.890785206e+01,8.863321775e+01,6.075958153e+01,4.805448423e+01,6.273641788e+01,8.187004982e+01,4.791468560e+01,7.127347898e+01,3.669981397e+01,1.227922240e+01,4.136843225e+01
1.566066802e+01,4.665986331e+01,5.493539097e+01,4.713053540e+01,7.724655617e+01,6.320391081e+01,8.473851161e+01,1.796547139e+01,6.783423865e+01,5.009519105e+01,7.645028638e+01,9.168350131e+00,2.529111482e+01,2.082309083e+01,8.877757988e+00,9.642004586e+01,6.334835818e+01,7.114774181e+01,9.267008096e+01,2.504556082e+01,9.737986894e+00,3.676906243e+00,8.854696540e+01,8.356554980e+01,2.956650090e+01,9.088871298e+01,7.463102206e+01,9.286450283e+01,4.338693673e+01,9.589742325e+01,7.061055528e+00,4.207986283e+01,4.566503762e+01,5.772250366e+01,4.403801308e+01,1.967341638e+01
6.039695700e+01,4.725169269e+01,9.768154543e+01,4.019098736e+01,8.004566944e+01,7.069858067e+01,5.174095434e+01,5.755267016e+01,2.430878036e+01,4.955544575e+01,1.958358701e-01,9.442698944e+01,8.944820954e+01,5.466601917e+01,4.094805834e+01,9.635432010e+01,1.114658072e+01,4.682867702e+01,7.121840900e+01,8.309852836e+01,2.880838430e+01,4.715998753e+01,2.748037494e+01,5.383229342e+01,1.673000917e+01,3.736357577e+01,5.980386940e+01,3.420197788e+01,5.847716016e+00,7.649936512e+01,5.799030783e+01,5.618429581e+01,8.660098764e+00,1.881085290e+01,2.798872554e+01,9.065631877e+01
9.125288237e+01,7.675818933e+01,5.141499343e+01,4.592589331e+00,8.517204948e+00,6.840606658e+01,5.939837951e+01,7.408036163e+01,7.190231520e+00,5.568431348e+01,3.969917999e+01,5.425419890e+01,3.154337852e+01,3.630305727e+01,6.712324304e+01,5.835057104e+01,4.860063125e+01,7.150759629e+01,6.653323470e+01,3.344711642e+01,3.779905634e+01,6.756906362e+01,2.955955290e+00,7.520445530e+01,5.866169587e+00,9.636628082e+01,3.551617533e+01,8.421926376e+01,6.227302613e+01,5.279230486e+01,1.463287144e+01,4.923522451e+01,6.647800506e+01,4.172861269e+01,1.883081526e+01,8.225864415e+01
9.704190821e+01,3.575879403e+01,8.908061978e+01,6.958651132e+00,3.200864959e+00,7.012522449e+00,7.781895018e+00,7.121541952e+01,6.427482225e+01,2.756151199e+01,6.462106142e+01,3.248560794e+01,6.034432410e+00,1.835537700e+00,2.337115925e+01,7.807414401e+01,9.450708320e+01,1.895938636e+01,8.316038925e+01,8.684944370e+01,3.228674484e+01,2.504051295e+01,9.579868181e+01,5.859263055e+01,2.775405066e+01,7.635400330e+01,5.953270523e+01,3.181097742e+00,2.293200270e+01,1.091335469e+01,9.734856128e+01,8.357589419e+01,9.183602735e+01,8.046434977e+01,9.011516023e+01,3.247626553e+01
2.556091528e+01,3.589378485e+01,7.544062849e+01,8.533290200e+01,3.901033150e+01,5.773365263e+01,9.846502307e+00,6.788143298e+01,1.501840190e+01,5.573591862e+01,6.910397695e+01,7.019095664e+01,8.165598562e+01,9.136746275e+01,2.095544723e+01,9.388703835e+01,5.475679613e+01,5.506181295e+01,2.481347217e+01,4.334793232e+01,8.654746379e+01,3.897927411e+01,6.564064865e+01,8.659243220e+00,9.181678552e+01,6.952972967e+01,5.685131123e+01,3.342151448e+01,6.806420911e+01,9.556991204e+01,8.199601811e+01,9.230816032e+01,4.553657723e+00,8.862380867e+01,3.744616577e+01,7.052657750e+00
1.362392458e+01,1.346738318e+00,1.291479990e-01,4.595032520e+01,6.200862969e+01,3.617896101e+01,7.269351832e+01,7.995635439e+01,8.424730166e+01,7.590767360e+01,1.112536457e+01,1.236681574e+01,7.664231613e+01,9.676527941e+01,5.228640482e+01,1.576658783e+01,5.898895939e+01,2.182009856e+01,4.589675441e+01,7.269032973e+01,7.136890195e+01,4.466842059e+01,5.826801258e+01,6.498015407e+01,2.176842102e+01,4.382243127e+01,9.754159542e+01,1.638655117e+01,3.437953234e+01,9.800430567e+01,3.319959176e+01,2.917719564e+01,2.076438261e+01,6.168155764e+01,1.326807729e+01,5.198624426e+01
9.176632758e+01,6.017076902e+01,3.292769993e+01,7.446823270e+01,4.480270712e+01,2.728960166e+01,5.148894775e+01,2.878745394e+01,5.726950159e+01,1.344252566e+01,2.616215702e+01,9.354331649e+01,6.213426582e+01,1.737902124e+01,9.492982875e+01,4.113948358e+01,4.725580071e+01,7.596707924e+01,6.797463532e+01,2.038780512e+01,2.390924011e+01,8.647451175e+01,2.218810378e+01,3.312565570e+01,2.989229690e+01,7.037743293e+01,7.284977985e+01,7.101397550e+01,9.890514629e+01,2.394853728e+01,5.268849750e+01,2.219526399e+00,5.025241000e+01,6.537802279e+01,6.484907298e+00,3.635641463e+01
2.856234081e+01,2.478689288e+01,6.816061587e+01,3.361412068e+01,5.595570887e+01,4.765652498e+01,5.225476252e+01,9.646910195e+01,3.468820988e+01,1.893395689e+01,5.336628538e+01,5.549934913e+01,8.728879397e+01,2.938862196e+01,7.632578971e+01,1.852903421e+01,3.080910406e+01,3.232136848e+01,5.846889173e+01,8.049003096e+01,4.660620051e+01,5.567068249e+01,5.353304821e+01,4.983340848e+01,6.669374946e+01,2.076162578e+01,2.044690890e+01,4.483558816e+01,3.249552388e+01,1.670224214e+01,7.579978003e+01,1.388279721e+01,1.755244843e+01,6.542368550e+00,8.402897197e+01,5.567646872e+01
1.741073142e+01,5.010871540e+01,3.310221445e+00,3.528380035e+01,2.600896317e+01,1.599835642e+01,2.181843150e+00,6.009001439e+00,1.670233305e+01,6.846775970e+01,3.119754835e+01,4.093901716e+01,1.586432539e+01,5.992374469e+01,9.515544682e+01,7.019033366e+01,2.233191873e+01,8.785334148e+01,4.401459678e+01,6.528720465e+01,9.526690443e+00,5.233280092e+01,5.373591702e+01,5.350336318e-01,5.533400036e+01,9.622007542e+01,3.158235239e+01,9.409176993e+01,1.498439243e+01,5.690462321e+01,9.872583233e+00,7.775727675e+01,1.201811021e+01,3.606338101e+00,3.387266379e+01,6.729895200e+01
6.470766794e+01,1.342388383e+01,1.954664993e+01,7.728011526e+01,1.444357870e+01,2.792399879e+01,5.588410461e+01,1.637687136e+01,6.629733913e+01,1.301672493e+00,9.688601699e+01,9.107201909e+01,2.561184306e+01,3.953358582e+01,2.207906321e+01,4.569037168e+01,9.338496660e+01,4.126094441e+01,6.457436053e+01,4.672115415e+01,9.840194201e+01,4.419530016e+01,9.869631772e+01,7.124547316e+01,9.472867955e+01,7.670118805e+01,5.694874225e+01,8.832253707e+01,4.026538201e+00,4.672103096e+01,6.455157958e+01,4.606720228e+01,2.179744964e+01,9.862958626e+01,2.214933895e+00,6.712604251e+01
5.121383841e+00,9.991967329e+01,1.585213286e+01,1.934839782e+01,9.404490411e+01,4.612665404e+01,4.914897177e+01,6.837269853e+01,7.663386175e+01,9.858181351e+01,6.292377842e+01,2.054758298e+01,3.287907885e+01,6.316065996e+01,9.358883482e+00,6.159411309e+01,4.143319798e+01,9.832511436e+01,1.099464739e+01,9.737314337e+01,2.801035604e+01,1.184667010e+01,9.144773384e+01,3.937525683e+01,9.589017441e+01,8.016451761e+01,4.963998945e+01,9.037928517e-01,8.067044255e+01,7.846511829e+01,5.810011151e+01,9.001639574e+01,2.306910988e+01,5.053855159e+00,6.522979057e+01,3.643941877e+01
9.885572100e+01,7.785595231e+01,8.845761702e+01,8.044069350e+01,2.999649563e+01,2.008504259e+01,6.321906333e+01,3.564416263e+01,6.044954578e+01,8.207997584e+01,9.973808370e+01,7.598363640e+01,9.955900637e+01,6.458631573e+01,6.528369026e+01,3.852325330e+01,9.688914400e+00,1.586262002e+01,1.762708117e+01,6.718060627e+01,6.805652690e+01,1.060959876e+01,7.246307693e+01,8.841712861e+01,5.341331423e+01,4.728364184e+01,4.674264128e+01,3.104391673e+01,5.335732898e+01,8.702872058e+01,6.342680712e+01,5.801090719e+01,6.762012126e+01,1.806064465e+01,5.368863601e+01,5.496607789e+01
9.073914581e+01,2.664129399e+01,7.222262848e+01,8.101560519e+01,1.224122757e+01,8.240673395e+00,4.386103863e+01,9.255250802e+01,6.450237746e+01,1.942915426e+01,7.143561792e+01,2.101651356e+01,5.212020887e+00,7.434276416e+01,6.381583298e+01,5.813917251e+00,4.702908000e+01,6.463855072e+01,3.571627227e+01,1.877817441e+01,6.403061955e+01,6.592017882e+00,4.739523188e+01,5.006312643e+01,2.528039139e+01,5.837768616e+01,4.492459867e+01,4.794643190e+01,1.002772781e+01,2.355423694e+01,9.228633941e+01,1.762862860e+01,9.408020222e+01,9.975899942e+01,8.432725342e+01,3.220133716e+01
8.449397434e+01,7.418374830e+01,5.905979208e+01,1.464967488e+01,7.643955585e+01,9.520085949e+01,5.089539253e+01,8.191114602e+01,2.107762053e+01,1.055435251e+01,5.020409919e+01,1.916070605e+01,7.747488745e+01,3.868606786e+00,9.592855097e+01,2.724380315e+01,5.276750210e+01,3.120371738e+01,4.095199772e+01,4.023360708e+01,3.618531091e+01,1.945453001e+01,8.247813734e+01,4.447406824e+01,2.855709644e+01,7.457525506e+01,5.004954618e+01,5.509468737e+01,9.265452417e+01,6.818332929e+01,7.740741618e+01,5.413101308e+01,1.817281882e+01,4.965105725e+01,9.202597955e+01,2.207399688e+00
8.292025975e+01,2.759596397e+01,2.299120614e+01,7.545547070e+01,1.605758066e+00,9.994452415e+01,2.043882690e+00,6.188277670e+01,6.566479662e+01,5.395654691e+01,5.813324165e+01,6.877855591e+01,8.592942748e+00,1.499545577e+01,6.603006428e+01,1.614010887e+01,4.836436269e+01,2.031426459e+01,8.106587961e+01,1.358458314e+01,2.708533982e+01,6.108278817e+01,9.302420781e+01,2.299723489e+01,8.500651777e+01,7.972644386e+01,5.798328659e+01,7.135866013e+01,1.981493333e+01,6.600926958e+01,3.421954207e+01,9.743356520e+01,4.420748796e+01,2.199093489e+01,3.536569202e+01,5.001002951e+01
1.106749376e+01,7.382383262e+01,1.816285961e+01,3.132375649e+01,3.988816541e+01,9.321155307e+00,8.123094102e+01,4.174177208e+01,2.824545676e+01,1.503876407e+01,9.641969566e+01,6.721844338e+01,3.450450618e+01,9.559137010e+01,7.530334986e+01,4.823819597e+01,9.086121038e+01,3.565774912e+01,3.898122981e+01,7.962047631e+01,3.579710337e+01,8.492074704e+01,2.915668849e+01,1.688005676e+01,9.794476144e+01,5.507308100e+01,5.898365300e+01,5.786102095e+01,9.698702367e+00,5.871265672e+01,8.258138258e+01,9.336248569e+01,9.301500690e-01,2.730927350e+01,3.031977982e+01,3.354167015e+01
5.756099767e+01,7.483992119e+01,2.582781041e+01,6.364127865e+00,1.625460617e+01,8.589447450e+01,9.358220510e+01,7.064752506e+01,1.034410644e+00,7.203407458e+01,9.046762581e+01,1.978045621e+01,5.963086895e+01,7.325623009e+01,2.528231876e+01,2.207852701e+01,4.057145843e+01,9.846680228e+01,9.303476592e+01,8.802889094e+01,8.255567190e+01,9.948201965e+01,9.683652020e+01,4.363045817e+01,8.132906470e+01,9.890076827e+01,1.146576211e+01,5.830343801e+01,7.452838907e+01,3.367719571e+00,3.473467537e+00,5.741579500e+01,4.035240103e+01,8.966248499e+01,2.424067907e+00,9.294845970e+01
2.342402967e+01,3.024117567e+01,1.642367046e+01,8.601725806e+01,1.819066496e+01,2.270615449e+01,6.148241564e+01,7.704830641e+01,8.101642470e+01,7.665394057e+01,8.546447795e+01,8.046714403e+01,5.586625971e+01,6.951568063e-01,8.973879041e+01,1.024772386e+01,2.054565468e+01,1.210517778e+01,6.420130846e+01,9.442714413e+00,9.944299753e+00,9.828154010e+01,9.001473082e+01,1.815410370e+01,6.324642082e+01,7.435722866e+01,9.231401530e+01,3.523161105e+01,3.854849887e+01,7.601365846e+01,1.176493309e+01,8.112138925e+01,2.243686953e+01,2.138167862e+01,5.145585801e+01,3.852231546e+01
3.050830926e+01,4.930063919e+01,7.638984643e+01,5.973710164e+01,6.952540017e+01,8.573411531e+01,8.781751451e+01,8.219643235e+01,1.544839239e+01,1.483174208e+01,2.941931996e+01,5.559156496e+01,6.474712943e+01,1.515097846e+01,1.347345961e+01,8.903915597e+00,3.548136841e+01,8.122715176e+01,2.004458036e+01,2.886613098e+00,5.411738616e+01,8.379362623e+01,4.963704048e+01,3.184167076e+01,8.863344947e+01,4.082386220e+01,5.637200063e+01,5.401801080e+01,8.747131081e+01,8.941838644e+01,6.197749143e+01,2.731995924e+01,2.056018504e+01,9.648901863e+01,4.688613253e+01,7.278968245e+01
8.345940587e+01,3.129905144e+00,2.011194915e+01,8.252866173e+01,3.022049609e+01,8.279007798e+01,3.028612175e+01,4.317582974e+01,3.293715441e+01,5.686433387e+01,2.139180057e+01,8.603301540e+01,7.059765031e+01,1.467411322e+01,2.161080611e+01,3.281833459e+01,9.840831828e+01,4.416607729e+01,7.392239072e+01,9.178588994e+01,5.092817062e+01,2.485458466e+01,5.067745119e+01,2.909528656e+00,1.408802646e+01,7.247545042e+01,5.809405705e+01,5.942651331e+01,3.934354669e+01,2.516242865e+01,4.124069443e+01,8.444426212e+01,3.643892065e+01,5.930207929e+01,3.355348045e+01,5.976050286e+01
4.771935344e+01,3.569073649e+01,1.740775881e+00,1.958287665e+01,9.565472241e+01,9.444450611e+01,6.746573481e+01,5.512984397e+01,4.630049283e+01,2.786811221e+01,7.308886048e+01,4.733675656e+01,9.044435325e+01,2.471435756e+01,8.337248228e+01,6.785354329e+00,9.967869068e+01,8.020971685e+01,9.219531683e+01,7.121486923e+01,9.705622145e+01,1.274348537e+01,3.163438835e+01,8.639545768e+01,8.228847576e+01,6.959290674e+00,6.238842456e+01,8.269261459e+01,1.117750180e+01,2.783261358e+01,8.071292762e+00,2.225822903e+01,1.235087843e+01,3.054967307e+01,2.351792915e+01,1.177370742e+01
5.590229647e+01,3.459548421e+01,6.512648825e+01,3.006787133e-01,7.180615589e+01,3.315010095e+01,7.886745998e+01,9.806900499e+01,6.643503060e+01,2.297466006e+01,6.921680087e+01,1.647958560e+00,1.099788716e+01,6.043650831e+01,7.976016873e+00,2.654481118e+01,3.272053605e+01,7.813103354e+01,7.349791965e+01,9.362926073e+01,1.469640109e+01,8.163106705e+01,5.668768258e+01,6.402391315e+01,6.982773170e+01,2.615134354e+01,9.502241181e+01,1.833737013e+01,3.984198329e+00,8.289588747e+01,9.206385150e+01,3.976706177e+01,6.734119572e+01,9.671765170e+01,7.391734906e+01,5.518603235e+01
1.345874613e+01,1.107615190e+01,1.436337989e+01,5.010471472e+01,9.295385161e+01,5.274269835e+01,7.397319404e+01,5.557478474e+01,4.935069024e+01,9.791845834e+00,1.555007359e+01,2.723837783e+01,1.367051133e+01,9.079904964e+01,3.503988538e+01,1.978443551e+01,6.880007676e+01,4.171585240e+01,7.542962780e+01,2.954706003e+01,6.362632879e+01,4.752136627e+01,3.147367296e+00,8.913095921e+01,3.580622792e+01,2.999243436e+01,6.303797659e+01,3.329429509e+00,1.500830165e+01,6.960657083e+01,3.069298757e+01,8.804251176e+01,3.106590379e+01,6.113443453e+01,2.618427573e+01,5.071041725e+01
9.421603847e+00,8.090093238e+01,3.187094097e+01,4.182548487e+00,8.122225567e+01,8.141220821e+01,7.829357752e+01,5.803482178e+00,1.440702993e+01,6.148378070e+01,9.836797519e+01,8.263513063e+01,2.677984911e+01,3.292277120e+01,2.185623273e+01,9.868519540e+01,2.458625951e+00,3.979562347e+01,6.959354301e+01,6.844815077e+01,2.696286458e+01,5.063716667e+00,9.468445557e+01,8.151007299e+01,4.857411370e+01,6.283995215e+00,8.333019652e+01,9.781677571e+01,1.764318938e+00,3.756041668e+00,7.045411690e+01,2.218972754e+01,1.726201959e+01,4.097973206e+01,1.110038958e+01,1.392482639e+01
8.452691218e+01,7.819705253e+01,2.917846315e+00,7.041134379e+01,5.086114759e+01,9.104140343e+01,9.677038894e+01,4.322525727e+01,6.684027494e+01,6.922816010e+01,7.872112023e+01,5.605157462e+01,5.887098481e+01,5.624924585e+01,6.113658706e+01,6.427468699e+01,2.487761886e+01,3.194260113e+00,1.425511379e+01,5.784164952e+01,3.059891445e+01,5.610259904e+01,7.407304548e+01,1.911090336e+00,2.592389527e+01,9.394744607e+00,8.252172700e+01,9.193565472e+00,8.163063456e+01,9.167132784e+01,8.831820112e+01,4.863047649e+01,6.433081582e+01,6.458125006e+01,5.244169854e+00,9.544795520e+01
