v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
7.025858925e+01,6.936573471e+01,7.889534604e+01,2.026000948e+01,6.693463095e+01,9.652155880e+01,9.036244613e+01,6.395059905e+01,5.508250765e+00,3.961865196e+00,3.925003687e+01,4.387322325e+01,6.877977501e+01,2.960288153e+01,2.746506657e+01
1.017195330e+01,1.226297645e+01,7.684596530e+01,9.961536139e+01,4.479114988e+01,6.162438700e+01,8.532553748e+01,9.661536789e+01,3.717556410e+01,6.085965532e+01,9.510901444e+01,4.753199462e+00,5.312409610e+01,7.738443700e+01,7.544211680e+01
4.950965978e+01,7.187220162e+01,1.214195650e+01,8.185138510e+01,7.664175476e+01,5.129611251e+01,3.049387655e+01,9.804752319e+01,5.845328892e+01,8.093995310e+01,3.906044567e+01,5.396908399e+01,3.304909926e+01,9.501669974e+01,6.185627855e+01
1.366260110e+01,3.425833101e+01,1.552346771e+01,9.231451436e+00,4.522986674e+01,6.883405990e+00,9.214912960e+01,2.687557511e+01,8.540293500e+01,7.730252374e+01,6.812911177e+01,8.071357837e+01,5.800298565e+01,9.947743237e+01,8.113076437e+01
7.995430566e+01,6.833053067e+01,2.316289813e+01,2.550126150e+01,5.799482408e+01,5.350645006e+00,6.927964682e+00,7.248422594e+01,9.026144414e+01,2.623217673e+01,2.870481600e+00,1.505136970e+01,4.923556281e+01,3.707030361e+01,4.296191541e+01
9.746963823e+01,6.809541564e+01,3.472972451e+01,4.777982471e+01,2.324199011e+01,8.083293038e+00,8.514962131e+00,3.010685514e+01,6.627395461e+01,3.191817145e+01,2.970219443e+01,4.976630165e+01,8.291539370e+01,1.530599371e+01,1.649982667e+01
6.807342979e+01,1.318779506e+01,1.892452901e+01,7.028462944e+01,4.921190081e+00,3.790192757e+01,9.388534174e+01,3.410123610e+01,5.670925091e+01,3.334414604e+01,2.949428793e+01,7.943828242e+01,6.029294974e+01,4.876574860e+01,8.856234030e+00
1.450717461e+01,5.096404234e+01,8.848613465e+01,6.768563314e+01,6.093985649e+01,2.484734769e+01,6.914543524e+01,2.704015125e+01,5.855090905e+01,8.880555575e+01,6.519085459e+01,6.163436788e+01,3.381524782e+01,5.757278532e+01,9.374105590e+01
7.447851406e+01,9.843827046e+01,8.983680391e+01,7.419310901e+01,6.505451457e+01,7.278032205e+01,6.335970037e+01,9.390056740e+01,8.851758156e+01,3.204177969e+01,6.297365114e+01,6.728261507e+01,3.364724924e+01,4.654350693e+01,6.083355724e+01
3.227821545e+01,9.580463870e+01,7.678776234e+01,2.761060187e+01,8.940235564e+01,9.729575437e+01,3.969618264e+01,9.062974246e+01,3.119351594e+01,9.814943428e+01,9.134755317e+01,7.190057183e+01,7.367408759e+01,8.951786305e+01,2.692356204e+01
8.695989897e+01,2.330718946e+01,6.273490386e+00,5.674227809e+01,5.777555005e+01,6.138058365e+01,1.105618253e+01,2.215702178e+01,6.020770041e+01,9.547700639e+00,4.011984513e+01,3.225748817e+01,3.940070384e+01,2.465902984e+01,9.949152876e+01
2.168759414e+01,7.506457710e+01,2.018187445e+01,1.838496857e+00,6.178874594e+01,5.917852100e+01,3.484245970e+01,3.791362001e+01,5.873998546e+01,6.136443125e+00,5.199328872e+01,5.107389040e+01,1.771078233e+01,1.329390943e+01,9.655324049e+01
2.937604742e+01,7.328034030e+01,6.818510929e+01,2.251792338e+01,3.667311663e+01,2.460500158e+01,8.583009621e+01,6.380590518e+01,8.221367422e+01,8.065999724e+01,1.845646483e+01,2.527832383e+01,6.357672053e+01,9.041823356e+01,6.500109018e+01
5.261702581e+01,7.910112982e+01,2.885016809e+01,6.567572461e+01,6.842466288e+01,9.830836517e+01,1.234561083e+01,5.893641882e+01,9.356330107e+01,1.806406279e+01,5.785595193e+01,1.343992185e+01,8.738178669e+01,6.474634310e+01,5.134608736e+01
7.303884264e+01,4.169284183e+01,5.543792327e+01,9.091108621e+01,3.251935392e+01,2.520439530e+01,3.080137154e+01,9.207236054e+01,3.038597168e+01,4.018528445e+01,2.812333559e+01,4.991038783e+01,9.551199421e+01,1.008025296e+01,1.567279016e+01
4.756920352e+01,5.317941264e-01,8.269915664e+01,3.962972140e+01,5.295923652e+00,9.169455405e+01,4.563127575e+01,5.149227671e+01,3.342476659e+01,4.819475945e+01,8.535405224e+01,7.966655834e+01,3.969646390e+01,1.701626242e+01,6.142210194e+01
9.994618180e+01,5.581347990e+00,3.310131102e+01,5.558794210e+01,6.311332117e+01,6.784884157e+00,5.191960233e+01,7.145557745e+01,8.891037601e+01,6.512131527e+01,4.880325128e+01,5.759258867e+01,6.140881704e+01,9.051322558e+00,7.033917414e+01
1.185794664e+01,4.352828962e-01,1.285976611e+01,1.797088866e+01,7.210839912e+01,3.953766644e+01,2.789923808e+01,8.324350830e+01,3.377745182e+01,1.266439343e+01,8.569503129e+01,9.547995477e+01,5.435430514e+01,1.185095634e+01,7.633318457e+01
6.907678922e+01,4.731369611e+01,7.804202817e+01,9.884108653e+00,7.163644166e+01,5.319174791e+01,2.540038723e+01,6.039115206e+01,9.977999842e+01,2.953298220e+01,1.894323270e+01,1.249469689e+01,2.574577842e+01,1.778532878e+01,5.067502316e+01
8.351648407e+01,6.049128326e+01,3.050501860e+00,9.485744590e+00,3.113401374e+00,5.565156067e+01,4.079514402e+01,7.066947022e+01,3.454127377e+01,9.692518556e+01,1.823896645e+01,5.293548331e+01,5.192937813e+01,4.027873865e+01,2.177693857e+01
6.080162330e+01,6.556017594e+01,3.780509982e+01,7.004550311e+01,7.005533089e+01,1.093334461e+01,7.130465490e+01,8.334696782e+01,1.796763463e+01,8.039429240e+01,9.634419292e+01,1.980134972e+01,9.781305605e+01,4.040887747e+01,8.524292828e+01
7.158387775e+01,1.826005283e+01,5.809300454e+01,4.121221895e+01,8.822269725e+01,9.326529994e+01,5.430168042e+01,4.376898051e+01,4.877905779e+01,4.346686997e+01,5.300687467e+01,6.210060117e+01,6.239798349e+01,9.642631452e+01,7.067192370e+01
1.143572589e+01,5.814032353e+01,6.958508809e+01,9.528074811e+01,7.893678785e+01,3.558413696e+00,9.417383176e+01,5.227283626e+01,9.133729230e+01,7.967378775e+01,1.505528737e+01,4.366803294e+01,5.364423563e+01,5.063946389e+01,4.760913143e+01
5.852635560e+01,5.207436918e+00,9.237310202e+01,8.155128309e+01,9.043543290e+01,2.604328394e+01,4.481871154e+01,8.555007051e+01,6.595720603e+01,5.966251037e+01,6.255446081e+01,9.719941795e+01,6.368886859e+01,8.627838987e+01,4.794137486e+01
1.505051106e+01,7.120193941e-01,2.323321893e+01,4.806719080e+01,8.421259413e+01,9.993844641e+01,9.057261419e+00,7.915583631e+01,6.758034680e+01,3.697988547e+01,1.455472380e+01,6.781079803e+01,4.360904706e+01,5.329334612e+01,3.840959615e+01
4.178800402e+01,6.865190429e+01,5.499170487e+01,4.760880001e-01,7.534120203e+01,5.180927624e+00,8.578015582e+01,1.945973476e+01,7.213638706e+01,1.584672548e+01,6.442195863e+01,2.261806502e+01,5.722538143e+00,5.737510154e+01,3.610091937e+01
8.958088093e+01,2.835354407e+01,4.203003229e+01,8.966718839e+01,8.441248871e+01,4.338490278e+00,3.583014032e+01,7.585204537e+01,6.711684325e+01,4.320064896e+01,4.413142282e+01,8.291527633e+01,8.679764021e+01,3.933662808e+01,6.677962116e+01
1.465660266e+01,4.365435008e+00,9.269505561e+00,2.054903686e+01,6.257682070e+01,9.638954135e+01,3.826012648e+01,9.720204792e+01,6.644310900e+00,5.076135268e+01,4.421322706e+01,8.792020306e+01,6.693298699e+01,3.046919728e+01,3.526773642e+01
3.987202423e+01,4.059578627e+01,6.153144524e+01,3.140783395e+01,1.178793365e+01,5.702853816e+01,3.676621071e+01,6.374497266e+01,8.837410466e+01,6.217698953e+01,1.736733634e+01,5.389633276e+01,1.942740299e+01,2.294003602e+01,8.961727392e+01
1.413679411e+01,5.242421756e+01,1.683161211e+01,5.232772588e+00,4.943042019e+01,4.999259074e+01,8.817433944e+01,4.139980544e+00,3.339236905e+01,5.504250135e+01,3.177613959e+01,1.393654850e+01,9.286826168e+01,6.995035969e+01,9.974265621e+01
6.024401989e+01,5.460270374e+01,4.886196747e+01,1.217426158e+01,2.132089082e+01,6.908568866e+01,3.888317440e+01,7.715265969e+01,5.471186645e+01,1.889643077e+01,3.416233387e+01,6.531998465e+01,4.271318056e+00,5.013538084e+01,3.165183092e+01
2.386791839e+01,3.544408127e+01,8.754486721e+01,2.389336374e+01,1.944709833e+00,8.851011870e+00,5.018715866e+01,8.607383935e+01,9.146411208e+01,4.483497423e+01,9.523368543e+01,1.839864905e+01,9.099156564e+01,2.256543890e+01,5.632962350e+01
1.179058451e+01,6.379759608e+01,9.153073219e+01,1.496892560e+01,9.470396451e+01,1.334149281e+01,8.906241223e+00,7.535188855e+01,6.090014626e+01,5.132327356e+01,8.719476310e+01,1.947631650e+01,2.957955365e+01,2.859536216e+01,7.453619579e+01
1.139660924e+01,1.384313400e+01,2.375032639e+01,2.812909482e+01,4.630992910e+01,8.643353772e+01,5.131479394e+01,8.646493282e+01,3.413950770e+01,6.007340937e+01,6.244673127e+01,3.363515011e+01,8.778509371e+01,2.506540942e+01,2.569399068e+01
9.408253993e+00,1.956973615e+01,5.353160027e+01,2.590541682e+01,8.398783892e+01,7.892480064e+01,2.951766786e+01,2.711636271e+01,9.889206449e+01,9.808212142e+01,9.893648934e+01,6.771300641e+01,1.142925221e+01,2.798829369e+01,7.872246901e+01
3.960387699e+01,3.074602673e+00,2.070836053e+01,3.972117525e+01,8.170959685e+01,1.229360834e+01,3.532855802e+01,6.679384110e+01,3.494561778e+01,2.284466363e+01,7.895277269e+01,6.887456638e+01,7.289369857e+01,4.245390489e+01,9.568803469e+01
9.610919569e+00,2.042297871e+01,7.624465179e+01,6.591462461e+01,3.162397685e+01,4.491806368e+01,4.305120828e+01,1.761717851e+01,6.208638932e+01,2.689030678e+01,2.094261545e+01,6.915018562e+01,3.857015622e+01,5.518055292e+01,6.555289004e+01
2.547152677e+01,4.566846220e+01,1.392267678e+01,8.910451971e+01,6.645254104e+01,4.288530423e+00,5.672168505e+01,6.172524011e+01,1.760866399e+01,4.407346465e+01,4.291287890e+01,5.962284478e+01,1.269889698e+01,9.063159554e+01,1.399064041e+01
4.850018052e+01,4.118798942e+01,8.721540661e+01,2.624255525e+01,9.861294529e+01,6.431800488e+01,2.045380193e+01,4.801608326e+00,5.706828431e+01,4.371935369e+01,7.491425799e+01,5.623444911e+01,2.861637434e+01,4.039728779e+01,6.389826416e+01
9.588739041e+01,3.318900386e+01,7.946531958e+01,8.835025556e+01,2.534674876e+01,5.277304440e+00,4.219685033e+01,8.243451767e+01,9.214593700e+01,1.004343751e+01,7.186216255e+01,5.919565028e+01,9.193197794e+01,7.897056594e+01,1.204061742e+01
7.593844356e+01,3.097438054e+01,6.697514742e+01,6.051999219e+01,9.805727286e+01,2.932245646e+01,6.605611671e+01,7.751018091e+01,4.809457320e+01,1.992866617e+01,8.248981300e+01,8.673922615e+01,7.498488025e+01,6.080780515e+01,9.027995459e+01
8.344922710e+01,3.581247164e+01,8.893315302e+01,8.117140379e+01,6.655359067e+01,4.530728630e+01,3.068433794e+01,7.025145283e+01,5.361613148e+01,3.892798864e+01,8.796519836e+01,1.574904249e+01,8.551391425e+00,9.799746698e+01,6.871402429e+01
2.492254363e+01,8.802898785e+01,4.558313618e+00,7.043622246e+01,7.611402163e+01,7.819016024e+01,6.979462338e+01,3.117136409e+01,7.769959859e+00,6.032807588e+01,6.830343466e+01,6.117107684e+01,7.703826269e+01,6.229852944e+01,1.538290597e+01
2.897503371e+01,6.094914152e+01,1.543635552e+01,5.305988587e+01,6.165602761e+01,6.202114210e+01,7.845788439e+01,9.531555200e+01,7.388969611e+01,4.276063411e+01,8.770223394e-01,5.879145516e+00,4.173059776e+00,5.233361056e+01,5.525549374e+01
3.451167465e+01,5.457959110e+01,2.258082537e+01,9.818259721e+01,4.248487881e+01,4.849791882e+01,5.241513569e+01,5.745168361e+01,5.941623140e+01,3.775243162e-01,9.785385558e+01,4.049388082e+00,9.789886519e+00,1.862917947e+01,1.637062892e+01
7.044109508e+01,3.771061753e+01,4.715735076e+01,8.824818092e+01,4.185165774e+01,5.016208685e+01,9.154182951e+01,8.013231348e+01,5.495961617e+01,9.860891298e+01,6.658463260e+01,8.761329422e+01,7.034502585e+01,6.329037400e+01,6.170444039e+00
4.157544677e+00,7.172878026e+01,9.463726222e+01,7.931743026e+01,8.226931963e+01,1.015616311e+01,1.379590277e+01,5.849014969e+01,6.732556350e+01,3.791063263e+01,4.561023156e+01,8.630799107e+01,9.004850537e+01,4.070494416e+01,6.989505037e+01
3.452665437e-01,2.650250596e+01,7.527135473e+01,1.839259626e+01,8.312631054e+00,5.986236032e+01,5.499967364e+01,7.089350927e+01,9.702515048e+01,6.049792877e+01,9.444919566e+01,9.309662631e+01,9.626339568e+01,3.809527248e+01,6.935478916e+01
2.696004929e+01,7.592485698e+01,7.719654240e+01,3.820093961e+01,5.167607890e+01,5.963672675e+01,5.069545595e+01,8.991104359e+01,4.324157768e+01,7.100719540e+01,5.292091437e+01,7.481118865e+01,7.125792750e+01,5.209043753e+01,9.406829321e+01
5.406811726e+01,6.340011099e+01,3.012281615e+01,1.522700202e+01,1.449563013e+01,6.038343755e+01,2.133304474e+01,2.504375364e+01,1.171738432e+00,4.468528323e+01,7.008337680e+01,2.807392517e+01,7.895379338e+01,9.897685648e+01,8.789169235e+00
1.344050365e+01,7.579946527e+01,9.113994575e+01,5.078801457e+01,7.082232869e+01,1.925835822e+01,8.148042720e+01,3.785508308e+01,6.690292540e+01,4.390712805e+01,4.435688060e+01,3.878325366e+01,3.781536186e+01,5.242817534e+00,4.476579237e+01
3.671597185e+01,9.942978543e+01,7.134922859e+01,8.702356804e+01,8.085369983e+01,9.732777238e+01,7.148801137e+01,5.504279396e+01,5.252682080e+01,2.509141522e+01,5.860619482e+01,9.089586043e+01,6.337358969e+01,5.219744496e+01,3.324157834e+01
9.332391088e+01,2.807354914e+01,6.320769388e+00,2.485349073e+00,2.129039681e+01,1.891139076e+01,6.748629099e+01,8.863258325e+01,1.613105131e+01,8.711493807e+01,6.600924413e+01,6.126486953e+00,6.921520143e+01,9.686772809e+01,5.725640517e+01
8.812309756e+01,4.440049646e+01,4.844837153e+01,2.681190673e+01,8.678840975e+01,6.563453654e+01,8.785512363e+01,5.334438242e+01,6.183952457e+01,1.733310987e+01,2.672831279e+01,2.867423536e+01,5.928626318e+01,5.135605385e+01,7.536970500e+01
4.817874972e+01,9.063105752e+01,9.813955608e+01,6.527809032e+01,1.693715467e+01,8.947473681e+01,1.391149484e+01,5.979267630e+01,5.198016572e+01,3.724660164e+01,9.970067302e+01,3.853662284e+01,4.594423290e+01,1.696977010e+01,7.586043215e+00
5.451210633e+01,4.632075016e+01,6.161191631e+01,3.550743839e+01,2.712125721e+01,3.670391330e+01,6.570768900e+01,7.400613357e+01,6.870097716e+01,5.045831256e+01,1.447803815e+01,6.600903456e+01,5.613510416e+01,4.774342471e+01,6.630067605e+01
3.795439192e+01,7.037776521e+01,7.838496593e+01,8.794629791e+01,7.634886333e+01,3.569044918e+01,8.691152507e+01,2.203962805e+01,9.605198715e+01,4.912577515e+01,7.722670978e+01,5.595589570e+01,5.120650912e+01,3.317958677e+01,3.441982699e+01
3.545743031e+01,4.065911111e+01,6.991025320e+01,1.280900135e+01,3.730430666e+01,4.341062213e+01,7.676238476e+00,3.381238351e+01,5.307390722e+01,5.922528593e+01,9.470509177e+01,5.747982970e+01,2.519283976e+01,8.567565843e+01,1.999508124e+01
4.457165353e+01,5.386918174e+01,1.179083711e+01,8.757878694e+00,1.147877835e+01,1.991019517e+01,9.701502218e+01,4.087342776e+01,8.525271193e+01,5.200612933e+00,5.274023361e+01,1.067651450e-02,2.972559322e+01,7.025990828e+01,8.418045989e+01
2.341019985e+01,2.203907722e+01,2.849145888e+01,3.657355689e+01,6.070346464e+01,5.885154306e+01,6.222419241e+01,5.854614241e+01,7.837903170e+01,4.146057356e+01,8.402982573e+01,9.264814627e+01,5.355510584e+01,5.390806568e+01,4.711968533e+01
8.438393498e+01,2.913433891e+00,4.773350813e+01,8.805796403e+00,4.798998280e+00,1.147575544e+01,9.686684356e+01,5.252337759e+01,1.629248106e+01,2.352330930e+01,9.676770287e+01,8.063780828e+01,2.005929336e+00,6.434158694e+01,3.686189270e+01
1.867043398e+01,2.343504650e+01,3.897254640e+01,9.547323450e+01,3.708594889e+00,6.605565101e+00,9.989476905e+01,8.290074511e+01,7.343831537e+01,1.604086933e+01,5.466205798e+01,9.247140530e+01,1.451547881e+01,9.569567844e+01,3.411696589e+01
6.465476904e+01,9.731040161e+01,6.073423033e+00,3.856774601e+00,5.903521267e+01,7.207349302e+01,7.539134515e+01,1.083010141e+01,6.272015902e+01,9.893802889e+01,2.538377724e+01,2.790579828e+01,8.354246185e+01,3.200114997e+01,2.921662439e+01
1.435632869e+01,2.121186642e+01,9.572545491e+01,5.465014739e+01,3.822486784e+01,1.088940511e+01,2.402715829e+00,5.902678254e+01,8.710822266e+01,3.326596487e+01,7.525054992e+01,6.628472636e+01,8.906912824e+01,7.837097419e+01,9.697584197e+01
9.960157116e+01,9.782639409e+01,6.463842517e+01,5.975074746e+01,6.777047026e+01,6.282130389e+01,6.384613861e+01,3.067533650e+01,5.561496105e+01,1.980340767e+01,7.408316491e+01,5.837022534e+01,5.389317399e+01,3.351248659e+01,2.188595958e+01
2.999303130e+01,6.537968370e+01,5.856089352e+01,4.641812182e+00,4.063789640e+01,2.228554385e+01,9.925940693e+01,2.026204411e+01,3.745096580e+01,3.433418629e+01,7.663899065e+01,1.545473597e+00,9.861340833e+00,9.578920786e+01,8.712361370e+01
6.355253455e+01,5.689902480e+01,9.224748707e+01,6.452335214e+01,7.785382150e+01,7.586293062e+01,4.421776593e+00,6.300192294e+01,1.955869463e+01,9.857180655e+01,2.757644602e+00,3.467216998e+01,5.416355296e+01,5.269408782e+01,5.357410117e+01
6.392880492e+01,9.688024158e+01,8.803931674e+01,2.530628383e+01,6.493255738e+01,3.932533841e+01,6.565137484e+01,8.725424393e+01,8.101017104e+01,7.345272882e+00,1.629075599e+01,5.893589153e+01,5.085770955e+01,8.304599426e+00,6.929431498e+01
1.798057232e+01,5.871018814e+01,6.478037410e+01,6.212107763e+01,3.598023335e+01,1.393432721e+01,8.307886786e+01,7.522381907e+01,2.438392701e+01,3.317632128e+00,2.248241194e+01,7.970130725e+01,4.375236756e+01,6.685772628e-01,5.984700490e+01
8.199570600e+00,7.284201473e+01,3.124792068e+00,3.420827075e+01,2.860959167e+01,7.625876774e+01,7.059579129e+01,3.737855945e+01,8.705747914e+01,2.683697760e+00,8.385023562e+01,6.501191806e+01,4.839814267e+01,3.907110022e+01,5.449399210e+01
9.503255996e+01,1.302661138e+01,6.900611619e+01,4.140216248e+01,9.440469027e+01,3.037703260e+01,5.888577336e+01,9.087136191e+01,5.028921181e+01,8.449473561e+01,1.413035199e+01,7.567295438e+01,3.657280051e+01,3.058523532e+01,4.985411225e+01
5.335992779e+01,3.503477051e+00,6.703363305e+01,4.100108107e+00,6.390236937e+01,9.282097114e+01,5.701226663e+01,4.805437067e+01,4.191157121e+01,6.848008815e+01,3.872299336e+01,5.098494679e+01,9.578975386e+01,2.225937903e+01,9.927231533e+01
1.892570348e+01,3.638001086e+01,7.667389284e+01,6.932642944e-02,3.230267608e+00,7.916063671e+01,9.077030758e+01,6.330338785e+01,9.226869934e+01,7.326302847e+01,3.598949939e+01,9.072684440e+01,1.629144320e+00,4.495003435e+01,9.912152937e+01
4.017950112e+01,8.676199631e+01,6.346274798e+01,8.979458185e+01,8.867967772e+01,6.323050609e+01,7.109848169e+01,5.581483891e+00,5.867911346e-01,7.331584867e+01,7.279519767e+00,1.599112445e+01,5.765656109e+01,6.625982303e+01,7.321489148e+01
3.749274007e+01,6.088118579e+01,9.764474090e-01,3.395545048e+01,5.082918506e+01,8.103907897e+01,3.632218931e+01,5.460332288e+01,5.664617753e+01,6.106001978e+01,1.275785021e+01,9.501925487e+01,4.409979771e+01,9.351769354e+01,8.743613115e+01
9.425883456e+01,9.592541001e+01,4.166406548e+01,6.956590386e+01,8.264314157e+01,6.425135596e+01,3.153032458e+01,8.887989788e+01,8.026180031e+01,5.468340720e+01,5.851626051e+01,3.764490139e+01,9.860086955e+01,9.770309850e+01,1.472333919e+01
1.166156974e+01,3.234863880e+01,1.675195937e+01,2.347363978e+01,7.581863434e+01,7.831832411e+01,3.179288442e+01,9.076334531e+01,4.258346906e+01,4.155062548e+01,1.909445940e+01,8.487429788e+00,6.606737146e+01,4.348305389e+00,8.123464242e+01
4.604410881e+01,1.364255785e+01,1.139210866e+01,4.513069688e+01,5.673969244e+01,3.345550727e+01,5.156534396e+01,5.612891031e+01,5.316890958e+01,8.070687533e+01,1.373387558e+01,7.407192381e+01,1.784172416e+01,6.008972438e+01,7.425953352e+01
6.367798119e+01,1.281011470e+01,3.050111884e+01,9.410698992e+01,9.080788331e+01,4.005349062e+01,9.955685730e+00,5.174142681e+01,5.124596704e+01,4.306855629e+01,8.486588600e+01,4.829228416e+00,4.099621981e-01,5.556979407e+01,6.680623365e+01
9.545540326e+01,6.334861578e+01,9.059927578e+01,1.308166042e+01,9.982961962e+01,1.217947985e+01,8.131173796e+00,6.791979251e+01,1.465076955e+00,4.729308402e+01,7.198641664e+01,8.014101410e+01,5.422924668e+01,6.313024256e+01,4.278741333e+01
8.666646013e+01,1.594001283e+01,6.459578263e+01,7.484875916e+01,3.745988186e+01,2.668940989e+01,3.996098947e+01,8.108181954e+01,8.942568565e+01,5.005476285e+01,1.386298782e+01,5.439783109e+01,6.295563498e+01,5.481873520e+01,3.102095671e+01
4.993508477e+01,1.753275693e+01,9.983796521e+01,9.401926405e+01,1.931949754e+01,9.972984245e+01,5.570673828e+01,7.734329452e+00,5.886538200e+00,8.953637050e+01,3.653561835e+01,6.343819826e+01,8.188892650e+01,2.303450095e+01,7.801095999e+01
5.394621148e+01,7.016663278e+01,9.641143164e+01,9.045689350e+01,5.006561121e+01,6.016710336e+00,2.496365431e+01,6.998780875e+00,6.244122556e+01,1.762355217e+01,5.056385645e+01,5.797811278e+01,4.496426981e+01,3.987642227e+01,8.442034593e+01
9.078210297e+01,9.025043884e+01,2.367778308e+01,3.234098203e+00,1.870536134e+01,5.783333406e+01,9.447516390e+01,8.420211260e+01,2.630102740e+01,3.471208115e+01,3.310324465e+00,5.782979788e+01,7.462850115e-02,9.380051532e+01,8.265434196e+01
4.595606741e+01,6.915657266e+01,6.215201096e+01,6.159447342e+01,2.766671468e+01,5.806308811e+01,3.127983111e+01,2.103399873e+01,2.299415632e+01,7.131944840e+01,6.686194476e+01,3.577951927e+00,3.755272601e+00,6.801818930e+01,5.030829941e+01
