v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
1.960795044e+01,7.701260587e+01,1.226534512e+01,1.149734383e+01,7.856410597e+01,5.273817583e+00,4.569404934e+01,8.984750921e+01,6.372607011e+01,7.120806203e+01,8.882866119e+01,8.978495235e+00,6.013153628e+01
1.749771540e+01,3.008113979e+01,4.148621001e+01,7.764538825e+01,1.008834912e+00,7.346205410e+00,5.575746974e+01,6.413227969e+01,4.523425017e+01,1.941788739e+01,2.309745272e+01,5.687878772e+01,7.503258631e+01
4.700863695e+01,4.367287810e+01,9.966314768e+01,1.423863624e+00,8.278175349e+00,2.695360421e+01,4.743420521e+01,4.301205553e+01,4.411462893e+01,1.163283047e+01,3.361248020e+01,8.773507236e+01,5.406244096e+01
7.402484841e+01,5.847159953e+01,7.241150699e+01,1.801136270e+01,7.377218457e+01,7.072384837e+01,8.367187054e+01,7.192845586e+01,6.650288779e+01,5.842038080e+01,5.808047977e+01,9.847555227e+01,1.058284406e+01
2.437639260e+00,7.402423267e+01,8.761979156e+01,7.109703925e+00,5.451715228e+01,6.957351886e+01,2.113132426e+00,6.098530003e+01,7.458227873e+01,4.704533353e+01,1.347631077e+01,8.424538083e+01,5.776234651e+01
8.756736619e+00,6.296162422e+01,5.311461723e+01,8.256777894e+01,3.595469924e+01,1.725542947e+01,1.343824275e+01,7.540101539e+01,9.492181000e+01,7.932538685e+01,7.842609197e+01,4.657177376e+01,6.769437491e+00
2.910540181e+01,3.380209855e+01,4.744822056e+01,1.391655031e+01,4.173299872e+01,9.637251874e+01,8.988832046e+01,4.176142919e+01,8.088639207e+00,1.368891707e+01,1.113106405e+01,4.679760233e+01,3.557974920e+01
6.235811610e+01,9.794141612e+01,8.015683045e+01,6.810004321e+01,1.280620594e+00,9.213508351e+01,3.242026128e+01,8.096818903e+01,1.101547038e+01,9.824029673e+01,2.146022916e+01,5.242667358e+01,3.213912438e+01
7.316354839e+00,5.201751832e+01,8.707769968e+01,5.186876812e+01,4.287784093e+00,7.145686569e+01,6.989569028e+01,6.670565379e+01,7.919707295e+01,4.111215412e+01,6.354471016e+00,3.003995478e+01,6.622001993e+01
5.378658152e+00,8.141318459e+01,1.151186430e+01,4.083616434e+00,3.080006717e+01,6.818753260e+01,1.655509685e+01,4.034218738e+01,3.980708628e+01,9.916503820e+01,1.790147142e+01,8.667510197e+01,5.263531727e+01
3.906746148e+01,6.581040126e-01,7.883094934e+01,3.207430355e+01,4.406860693e+01,7.005196629e+01,9.801683226e+01,2.625748886e+01,7.432375663e+01,4.848694276e+01,9.990915191e+01,2.637001112e+01,2.399720024e+01
5.239631683e+01,4.353717404e+01,4.626208062e+01,5.623729864e+01,2.996767657e+01,8.341274353e+01,7.678262760e+01,2.891247511e+01,3.441921476e+01,6.856883550e+01,2.015311151e+01,2.328734793e+01,1.767490595e+01
8.983238772e+01,6.453654050e+01,8.239801994e+01,4.799703709e+01,7.651910477e+01,8.501629658e+01,5.446759539e+01,8.425452723e+01,2.931937363e+01,4.614370659e+01,5.263356296e+01,5.184858160e+01,4.850915947e+01
4.452400740e+01,9.511343004e+01,8.829880331e+01,4.302319482e+01,4.940815018e+01,1.296210348e+01,4.173126746e+01,6.268388561e+00,5.395195329e+01,6.118110512e+01,5.438259784e+01,8.107438419e+01,5.008855120e+01
2.226108329e+01,4.177104441e+01,7.586053467e+01,2.638820467e+01,5.051904510e+00,6.832547414e+01,1.166056084e+01,7.680558458e+01,8.663665573e+00,2.006035866e+01,8.838404522e+01,1.271066240e+01,6.795799386e+01
2.618470529e+01,7.675422747e+01,4.133040462e+01,7.366864084e+01,8.469037194e+01,8.487121926e+01,7.858544953e+01,7.447360267e+01,7.307435261e+01,4.222325245e+01,3.900868337e+01,5.436224389e+00,1.960892051e+01
5.854146453e+01,8.273938938e+01,7.805097064e+01,9.470098128e+01,4.595965651e+01,9.190971647e+01,1.848504842e+01,7.880235413e+01,8.726642756e+01,5.576962844e+01,5.978597098e+01,3.548368025e+01,8.531473069e+01
1.584529672e+01,7.747853205e+01,7.912281631e+01,7.392327063e+01,8.719792076e+01,6.294094119e+01,1.683582774e+01,8.959067948e+01,7.393819819e+01,8.054846697e+01,7.852931349e+01,8.801202674e+01,1.973169654e+01
3.729672084e+00,5.732996901e+01,3.177082393e+01,2.100891006e+01,8.888819164e+01,8.016393629e+01,3.656447329e+00,2.818409338e+00,7.317694293e+01,9.809038913e+01,9.578429603e+01,1.858475802e+01,7.437625712e+01
7.683371983e+01,6.711008256e+01,9.907955708e+01,3.822730368e+00,1.022981287e+01,1.695008559e+01,1.529565577e+01,7.741559931e+01,6.000702092e+01,6.933902301e+01,4.413431050e+00,1.585773735e+01,1.746672092e+01
9.957470663e+01,4.373880330e+01,9.837220674e+01,5.051406787e+01,9.403657492e+01,8.611676799e+01,5.054223469e+01,6.270602918e+01,2.919493671e+01,8.596155332e+01,5.051110150e+01,1.196452718e+01,6.590942794e+01
7.450768630e+01,8.170402376e+01,1.458576344e+01,2.031703809e+01,8.676349846e+00,2.840641720e+01,9.570876535e+01,5.341175337e+01,1.963520350e+01,5.712182629e+01,4.337273601e+01,5.984055676e+01,6.523134189e+01
8.664311186e+01,5.839907638e+01,4.852255761e+01,3.594468163e+01,9.362168037e+01,5.841925542e+01,6.356446007e+01,2.177473135e+01,1.021067310e+01,5.216837118e+00,1.573806036e+01,5.625519032e+01,8.043420115e+01
2.869269038e+01,9.993113258e+01,1.397655280e-01,3.793519456e+01,7.739610415e+01,7.290308554e+01,7.656170082e+01,8.982662800e+00,1.177038241e+01,9.838678694e+01,4.579564134e+00,7.239014174e+00,7.958575540e+01
6.841403953e+01,8.950933521e+01,1.460069370e+01,5.084337840e+01,7.753105150e+01,6.677391944e+01,5.627154808e+00,5.939816371e+00,4.841238165e+01,8.743555690e+01,9.277977668e+01,7.086476146e+01,8.313198339e+01
3.853184148e+00,4.126998804e+00,1.892707728e+01,3.322235283e+01,3.344770515e+00,2.479317280e+01,3.491828244e+01,8.466781499e+00,7.340654086e+00,3.264057687e+01,1.658009527e+01,2.455237120e+01,3.101550135e+01
9.590689649e+01,8.943434231e+01,1.910949468e+01,7.562254666e+01,6.243032161e+01,3.777999200e+00,2.058337978e+01,4.070519251e+01,3.027468949e+01,3.340696135e+01,3.651172927e+01,4.577488272e+01,5.034852417e+01
4.652795607e+01,1.049621763e+00,2.779112415e+01,8.974119628e+01,8.968418535e+01,9.401515828e+01,7.582005328e+01,3.735019911e+01,4.501639634e+01,5.448771452e+01,2.021591019e+01,5.707500944e+01,8.792235633e+01
2.888560092e+01,4.346304616e+01,2.835448588e+01,6.986911228e+01,1.563682034e+01,1.171142456e-01,6.220329135e+01,2.333295003e+01,1.831584564e+00,7.964662171e+01,5.997410284e+01,1.454733865e+00,3.423765025e+01
9.183412673e+01,6.402658778e+01,6.144372956e+01,8.909118230e+01,8.586394505e+01,2.111043086e+01,4.500026639e+01,5.506909122e+01,9.670672481e+01,9.931594396e+01,3.413447005e+01,6.149044708e+01,1.530662943e+00
3.069965954e+01,4.277940273e+01,4.780989370e+01,3.206666541e+00,8.264617142e+01,1.283051460e+01,1.733395436e+01,1.359056482e+01,6.056251867e+00,4.289140666e+01,8.596753429e+01,4.377227842e-01,6.494433068e+01
3.492658483e+01,3.170139802e+01,5.180532927e+01,5.323686667e+01,9.317809540e+01,7.354160231e+01,6.291518584e+01,9.070991564e+00,1.954088209e+01,8.439680174e+01,5.305020888e+00,4.545829188e+00,4.205790029e+01
5.004900083e+01,3.800572284e+01,7.099169841e+01,9.265996738e+01,8.691384708e+01,4.884525319e+01,9.937789261e+01,6.841002339e+00,8.601223744e+01,1.910788572e+01,3.587926644e+01,4.352322514e+01,5.314387820e+01
8.353295692e+01,6.655233408e+01,2.222643201e+01,6.344036259e+01,1.953461058e+01,1.642644912e+01,8.042152229e+01,2.455763193e+01,5.794287849e+01,4.810238772e+01,3.756277798e+01,7.927353544e+01,8.125541963e+00
6.467355663e+01,4.821800050e+01,7.989492748e+00,4.243995998e+01,5.195090083e+01,7.419871948e+01,5.432998732e+01,7.126588626e+01,1.505017064e+01,5.412670225e+01,7.351310628e+00,2.441094550e+01,6.406271915e+01
8.097973197e+01,1.922528820e+01,7.426926575e+01,2.182690160e+00,7.957911936e+01,8.331108563e+01,7.617585588e+01,9.535730858e+01,5.337927902e+01,9.142233773e+01,1.337838984e+01,6.932878253e+01,9.197577064e+01
1.108981098e+01,8.093103962e+01,3.081965513e+01,5.637713807e+01,1.517002860e+01,9.882583294e+01,2.840810299e+01,4.223246893e+01,3.076218999e+01,7.436149826e+01,4.882152739e+01,7.607762844e+01,3.363208438e+01
7.081326036e+01,5.823062652e+01,5.071212981e+01,6.052140048e+01,6.221024100e+01,4.258423320e+01,4.092081100e+01,2.297101511e+01,6.877889136e+00,5.928641989e+01,5.912318867e+01,7.708427069e+01,2.784320748e+01
2.251001216e+01,3.239470462e+01,7.651680852e+01,4.119131641e+01,8.783124399e+01,9.143304805e+01,7.623570178e+00,4.608447431e+01,9.049138703e+01,8.042701285e+01,2.820315478e+01,5.504970970e+01,1.752162401e+00
9.359268986e+01,7.547314286e+01,8.943128263e+01,1.792125382e+01,8.372136152e+01,5.440082692e+01,6.955618438e+01,3.750659623e+01,9.018063392e+01,2.183589770e+01,7.467885792e+01,3.174934953e+01,4.820801758e+01
4.721692004e+01,7.888069651e+01,9.415103133e+01,9.730966365e+01,5.610060185e+01,2.081133272e+01,2.007528522e+01,1.108698741e+00,3.944275546e+01,4.273781517e+01,2.074829049e+01,7.627540617e+01,5.987897864e+01
4.796215462e+01,7.171588421e+01,1.131622120e+01,5.126062019e+00,6.184724928e+01,4.170175438e+01,6.769229956e+01,2.870729990e+01,3.783597964e+00,5.907018866e+00,1.255358624e+01,5.801461306e+01,6.467700700e+01
8.244577957e+01,8.461775055e+01,9.691815094e+01,4.685279752e+01,5.116984362e+01,4.448162547e+01,4.391363782e+01,4.213978702e+01,3.253936130e+00,3.716614005e+00,1.520405909e+01,2.241173565e+01,3.171216265e+01
7.584924391e-01,9.550336592e+01,7.746096235e+01,2.192042143e+01,3.380196101e+01,4.290211799e+01,8.937431878e+01,1.129626688e+01,3.679764388e+01,3.064609875e+01,4.964288865e+01,3.816217002e+01,2.283076320e+01
2.923503002e+01,6.768913836e+01,5.799262538e+01,7.912000585e+00,7.467138686e+01,5.349096844e+01,5.324934505e+01,6.552480578e+00,4.596026881e+01,3.437708701e+01,3.262247498e+00,6.360700876e+01,4.433374039e+01
8.132379724e+01,6.631790793e+01,7.866486340e+01,9.764288771e+01,2.448415653e+01,9.764885520e+01,5.775057365e+01,9.293871939e+01,3.952018960e+01,4.440865707e+01,1.213142054e+01,4.234307349e+01,3.305702725e+01
3.572212943e+01,2.934590944e+01,9.774130020e+01,7.279373047e+01,5.556060324e+01,7.726058565e+01,4.242444264e+01,1.256743733e+01,2.662973184e+01,5.027366466e+01,5.581405044e+01,7.689817757e+00,8.880773201e+01
1.616453809e+01,9.827047924e+01,4.269956165e+01,1.871593084e+01,7.223099019e+01,1.021170831e+01,7.033150524e+00,1.118327742e+01,6.921381989e+01,1.623328481e+01,5.375038470e+01,9.392614222e+01,9.020986704e+01
7.850941113e+01,3.066891097e+01,2.985373144e+01,3.925582529e+00,9.369265298e+00,3.367406338e+01,6.868128846e+01,6.648910225e+01,2.168992469e+01,4.359656866e+01,8.124733698e+01,4.925351846e+01,9.454955259e+01
3.147311189e+01,9.690942204e+01,4.254708087e+01,1.652552862e+01,4.012301506e+01,7.047916421e+00,8.656363599e+01,9.850173909e+00,6.844416889e+01,3.790047513e+01,2.114394706e+01,1.685579655e+01,7.942561957e+01
1.533347421e+01,3.084149479e+01,5.935715880e+01,8.803815497e+01,4.087202724e+01,6.843876627e+01,6.061590833e+01,6.701235131e+01,2.684019869e+01,9.439649107e+01,3.577781554e+01,1.168011406e+01,2.689498695e+01
3.930269085e+01,9.056218566e+01,1.545738690e+01,3.983726776e+01,3.649481751e+01,1.045709786e+01,3.993005045e+01,8.602821602e+01,7.701009490e+01,6.518723871e+01,9.003726414e+01,1.585923193e+00,7.838958582e+01
4.667907435e+01,9.742153867e+01,9.829079604e+01,9.220068814e+01,9.215369545e+01,6.428912664e+01,2.918465640e+00,3.212836129e+01,8.630350201e+01,3.152454488e+01,6.510128399e+00,1.994684745e+01,2.117819515e+01
7.247996238e+01,1.792468400e+01,4.498816811e+01,2.651544062e+01,9.245930329e+01,6.888526072e+01,3.962211864e+01,5.253263352e+01,4.778508899e+01,7.087748629e+01,3.720983151e+01,7.312885434e+01,9.743683034e+01
4.300197368e+01,4.933250540e+01,3.959196863e+00,7.718310728e+01,1.298556038e+01,3.443670199e+01,1.492905393e+01,3.409322001e+01,9.535133459e+01,7.539532244e+01,1.463766115e+01,5.458476585e-01,9.444200804e+01
5.192702381e+01,1.721485861e+01,3.933923156e+01,8.265158979e+01,7.064682829e+01,1.128897358e+01,5.851812929e+01,8.767834440e+01,1.699689657e+01,9.063405666e+01,2.548330279e+01,3.539743348e+01,2.290095513e+01
8.626945636e+01,8.600961663e+01,9.530641157e+01,1.587277978e+01,5.646499637e+01,8.694109224e+01,7.512096199e+01,5.887386044e+01,3.936106507e+01,2.829088135e+01,9.513390987e+01,7.213525333e+01,5.911526878e+01
2.515574182e+01,4.090210143e+00,4.163594396e+01,8.244327652e+01,5.385525152e+01,5.070019927e+01,5.595563385e+01,6.546163553e+01,9.730444858e+01,3.730707201e+01,7.275502010e+01,6.110685030e+00,6.729627105e+01
8.261073943e+01,2.065339234e+01,3.157866566e+01,1.506175287e+01,2.067046341e+01,6.084732166e+01,1.083921361e+01,3.103832997e+01,3.158315827e+00,3.747394024e+01,2.862407477e+01,2.145927618e+01,8.057347984e+01
6.615358946e+01,4.697481119e+01,5.154869922e+01,8.400372435e+01,7.301879787e+01,6.144203763e+01,4.905927618e+01,6.299683401e+01,7.761280613e+01,9.429843120e+00,8.073549836e+01,4.639050763e+01,3.150293825e+01
8.636760722e+01,6.669788602e+01,1.764291483e+01,8.673435049e+01,3.617999441e+01,3.903182699e+01,6.716814100e+01,5.954780612e+01,5.956298269e+00,2.800846605e+01,5.252380208e+00,9.940736601e+01,5.755155716e+01
3.683193495e+01,7.024820497e+01,6.005431930e+01,4.207596764e+00,4.586676528e+01,6.823178702e+01,8.469448072e+01,1.375061546e-01,2.993605869e+01,6.594421354e+01,6.295563766e+01,1.749235550e+01,3.807804491e+01
4.632456625e+01,8.029741581e+01,8.408210583e+01,7.413160366e+01,9.546838760e+01,7.585534832e+01,1.979559112e+01,3.253119810e+01,7.051500384e+01,9.046311143e+01,7.942695064e+01,8.456277611e+01,5.109898755e+01
8.330508824e+01,3.693592644e+01,2.695859760e+01,2.214258982e+01,6.702057295e+01,2.775307606e+01,5.904235256e+01,9.061764905e+01,2.770175997e+01,8.837494773e+01,8.206426703e+01,5.918096225e+01,8.278368967e+01
4.502610272e+01,4.002966726e+01,1.342094312e+01,7.985989991e+01,2.507789520e+01,4.516496292e+01,7.860842764e+01,2.327677057e+01,9.439172305e+00,1.593100446e+01,8.912048650e+01,8.712634933e+01,3.592920826e+01
6.067367459e+01,8.288228364e+01,4.931021461e+01,9.621569713e+01,5.025838316e+01,7.101804738e+01,8.329421374e+01,4.885941040e+01,4.270105786e+01,4.016955263e+01,7.448612993e+01,6.946428195e+01,3.946146003e+01
1.003550097e+01,8.835613886e+01,9.410042593e-01,5.467261982e+01,6.115791788e+01,8.247837797e+01,6.101756387e+01,3.896400247e+01,3.068847044e+01,7.876977277e+01,5.274569137e+01,2.826700970e+01,7.706259048e+01
9.923943665e+01,7.616668253e+01,9.017370206e+01,5.235592889e+01,9.375904681e+01,4.916965512e+01,6.157424121e+01,6.173674030e+01,2.495479861e+01,3.463900498e+01,3.445634330e+01,8.984150291e+01,1.549832364e+01
5.762437457e+01,9.656104165e+00,5.964045614e+01,2.614583744e+01,5.542599711e+01,9.878338438e+01,4.259339921e+00,6.527295024e+01,6.646825683e+01,5.959300021e+01,6.343867669e+01,3.858123827e+01,9.076127657e+00
3.550961262e+01,1.745531475e+01,7.071740700e+01,6.317084186e+01,1.770395027e+01,4.062403337e+01,6.573463827e+01,8.696153109e+01,8.415018419e+01,6.709475304e+01,9.256144480e+01,4.273235658e+01,2.791822326e+01
9.483656533e+01,5.180911994e+01,5.137736178e+01,1.520652743e+01,3.424997083e+00,3.034634235e+01,8.715138695e+01,3.933687193e+01,1.915399343e+01,2.784123180e+01,1.156424841e+01,3.911637128e+00,9.082423771e+01
4.624074916e+01,8.611287286e+01,9.501913707e+01,4.145968391e+01,8.522709997e+01,4.817895221e+01,2.429485298e+01,9.262158850e+01,1.578560648e+01,1.884396393e+01,7.870013061e+01,8.314193482e+01,3.016356267e+00
8.186756841e+01,9.586839497e+01,2.904238200e+01,4.467592606e+01,5.626688713e+01,4.988665138e+01,9.835951529e+01,5.358755377e+01,6.350032374e+01,4.662365775e+01,4.158236680e+01,8.657432795e+01,6.246474773e+01
5.470093332e+01,6.610924725e+01,2.407347539e+01,4.260364337e+01,5.298765639e+01,8.464735901e+01,2.348473437e+01,5.395666511e+01,9.116008840e+01,8.512805494e+01,4.496377854e+01,7.997527997e+01,3.743536026e+01
7.901856614e+01,3.733772356e+01,3.110771430e+01,5.996002726e+01,3.582659083e+01,9.448526777e+01,7.300458000e+01,7.694596048e-01,3.498173018e+01,6.272935225e+01,5.399278177e+01,9.524267123e+01,1.028113480e+01
5.602550357e+01,6.032914484e+01,4.730886840e+01,6.408672322e+01,9.610950433e+01,1.782306511e+01,9.408030962e+00,1.468755261e+01,5.648059315e+01,7.259316261e+01,9.673922319e+01,4.010059647e+01,7.444097472e+01
9.816745809e+01,5.061927599e+01,4.833510539e+00,4.968935807e+01,5.704110593e+01,1.802474773e+01,9.555121387e+01,3.715083858e+01,3.795756668e+01,6.065510914e+01,4.717308578e+00,6.705526512e+01,3.293425747e+01
1.288195820e+01,5.307324938e+01,1.833978827e+01,1.641732182e+01,3.728256699e+00,2.516769923e+01,3.027069837e+01,2.577285568e+01,9.357717056e+01,5.176546613e+01,9.393994086e+00,5.699188622e+01,2.830450928e+01
3.697896477e+01,6.980914286e+01,1.370150454e+01,9.168395725e+01,4.479554484e+01,8.373700814e+01,6.077307897e+01,7.393487006e+01,3.473806613e+01,4.363525592e+01,7.698815947e+01,9.067252663e+01,2.536720772e+01
6.322735924e+01,1.825955346e+01,1.843558031e+01,7.927349373e+01,9.393714681e+01,4.487552085e+01,6.112678585e+01,4.049234363e+00,8.102416584e+00,5.112103582e+01,6.569200526e+01,6.746849872e+01,2.731794078e+00
5.519727511e+01,9.979113479e+01,5.146943008e+01,3.572269101e+01,1.106662273e+01,4.786557250e+01,7.763322906e+00,3.878840002e+01,6.401445523e+01,5.499516704e+01,9.740960149e+01,8.876157254e+01,7.122851873e+01
9.998585998e+01,2.460640048e+00,1.168720015e+01,3.830057405e+01,3.755621921e+01,9.590585863e+01,9.079642890e+01,5.193766123e+01,6.365101907e+01,9.500873926e+01,5.904321056e+01,5.250893286e+01,9.790280130e+01
6.722185143e+01,8.378469990e+01,4.941606286e+01,1.165102706e+01,6.916523991e+01,2.540950549e+01,8.415694395e+01,4.970783727e+01,1.190754750e+01,7.497276797e+00,3.636220317e+01,5.184581952e+00,6.746944333e+01
7.777280359e+01,2.606829618e+01,9.198425315e+01,7.536984335e+01,5.584379086e+01,8.067307971e+01,6.036528736e+01,4.053517435e+01,8.203030706e+01,3.704236002e+01,6.176117582e+01,3.250139181e+01,9.147492784e+01
6.420882976e+01,8.797191277e+01,2.190969649e+01,4.004405838e-01,2.712130841e+01,8.875200291e+01,2.640399258e+01,2.104860466e+01,6.997137551e+01,4.833736262e+01,5.534900130e+00,4.057155487e+01,6.384193292e+01
1.361048458e+01,1.700656099e+01,6.234249783e+01,1.486549784e+01,8.157183798e+01,7.710343795e+00,1.291984399e+01,7.600553817e+01,3.901528589e+01,7.284305501e+01,2.090471518e+00,7.973018152e+01,2.734415466e+01
7.436939467e+01,4.964773515e+01,7.763452760e+01,6.011839678e+00,3.066821401e+01,3.424809662e+01,5.861680821e+01,5.482917041e+01,9.749068113e+01,8.178859450e+01,2.715061034e+01,1.486401157e+01,2.548308321e+01
4.201158018e+01,6.331941455e+01,2.745813755e+01,3.093849236e+01,8.118480866e+01,6.201128445e+01,4.588359445e+01,6.439771860e+01,6.604573884e+01,9.625836156e+01,6.020908747e+01,5.764409503e+01,1.063729015e+00
4.380582286e+01,6.502627412e+01,6.938666981e-02,8.701259204e+01,4.681335196e+00,7.557101255e+01,1.413186675e+01,9.197854593e+01,5.797414210e-01,4.883688309e+01,4.862876793e+00,9.811075504e+01,4.465354132e+01
9.012073342e+01,2.374320947e+01,7.344239381e+01,1.097820997e+00,6.521545136e+01,5.391913471e+01,2.830583458e+00,8.184153195e+00,1.393188514e+01,3.194328115e+01,7.429074525e+01,4.311827396e+00,3.110911564e+01
2.193826440e+01,2.437227930e+01,9.628800256e+01,1.530577504e+01,8.446127969e+01,1.943257070e+01,8.581858788e+00,7.035157001e+01,8.596517004e+01,2.254685824e+01,2.996404604e+01,5.669618755e+01,8.591280577e+01
4.908394675e+01,5.899378931e+01,6.462304766e+01,6.789909464e+01,4.906249823e+01,2.603641086e+01,4.495871656e+01,8.436865206e+01,4.523497920e+00,5.430872079e+01,6.990177907e+01,9.350352469e+01,1.709635868e+01
5.142554433e+01,1.613931779e+01,4.905271243e+01,3.901542493e+01,6.128278288e+01,2.677297215e+01,5.747604022e+01,3.181379277e+01,6.563423304e+01,3.335139465e+01,9.326757165e+01,4.500266235e+01,4.259532612e+01
5.713472915e+01,5.374338017e+01,5.233876682e+01,6.767982431e+01,1.822056828e+01,5.868190659e+01,5.765225286e+01,3.956793202e+01,6.912587015e+01,8.801795832e+01,2.442678329e+01,7.670334401e+01,7.337560025e+01
9.160625638e+01,3.891184166e+01,8.578850333e+01,7.771647197e+01,6.347936213e+00,8.861561306e+01,4.577605576e+01,2.698554314e+01,3.645348964e+01,7.268932447e+01,1.287139267e+01,5.008961712e+01,9.726286915e+01
5.076260897e+00,9.139786273e+00,6.251206452e+01,9.850373753e+01,1.497734242e+01,8.140268792e+01,4.991801752e+00,4.935225258e+01,4.780849358e+00,1.720246922e+00,3.696161351e+01,3.045895437e+01,6.050971628e+01
7.405668153e+00,7.285733192e+00,4.760808328e+01,2.278288470e+00,6.536771832e+00,7.436330732e+01,1.052073302e+01,2.682374140e+01,4.934946701e+01,9.515774891e+01,9.189251880e+01,9.837954931e+01,6.211552728e+01
5.556531481e+01,2.339897827e+01,3.121178167e+00,6.538874966e-01,6.929983138e+01,6.219184674e+01,8.906050924e+01,7.566722359e+01,8.219317092e+01,2.243326496e+01,9.561384524e+01,4.464586341e+01,9.177581580e+00
