v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
1.058247648e+01,6.124660792e+00,6.830910361e+01,5.543645363e+01,6.081276852e+01,7.242427587e+01,2.531544401e+01,8.822104648e+01,5.243257319e+01,2.201182504e+01,3.653792912e+01,3.840776943e+01,9.426768058e+01,5.173356825e+01,4.319565073e+01,7.395464186e+00,8.071335494e+01,5.259102361e+01,5.783137902e+01,6.138031220e+01,1.993969018e+01,7.678281043e+01
6.893587285e+01,1.264389948e+01,9.149796877e+01,7.578995181e+01,8.871612305e+01,7.207203179e+01,2.674310062e+01,1.240863650e+01,2.508940913e-02,1.542232523e+01,6.724923072e+01,3.933670227e+01,2.805586889e+01,4.153976044e+01,9.014291292e+01,9.822302220e+00,2.723693288e+01,9.430871599e+01,3.792550447e+01,2.651109394e+01,5.469344178e+01,2.394532141e+01
4.459168366e+01,2.739310913e+01,9.427352651e+01,4.831499215e+00,9.184997622e+01,3.095010207e+01,9.693413962e+01,7.415004498e+01,3.777107757e+01,9.046901693e+01,8.402239589e+01,6.238668428e+01,9.962027053e+01,8.258233732e+01,4.670946885e+01,7.892274052e+01,5.515667930e+01,4.181724074e+01,6.495977992e+01,3.964542431e+01,6.414886586e+01,2.306347246e-01
7.624757891e+00,5.282936606e+01,4.844376025e+01,4.768869267e+01,7.670085451e+00,1.949157490e+01,6.045790554e+01,4.444489681e+01,9.966372541e+01,6.474690946e+01,5.552886647e+01,8.395070690e+01,9.045796110e+01,4.398575250e+01,6.209249273e+01,1.259442690e+01,9.948930898e+01,4.067655515e+01,9.711805301e+01,5.686207776e+01,9.803512380e+01,5.319322271e+01
1.596484814e+01,1.467237365e+01,4.403199226e+01,2.402431081e+01,1.180917619e+01,9.215605133e+01,5.635434247e+01,3.571535425e+01,3.446188396e+01,2.348956436e+01,5.784184001e+00,2.088108636e+01,9.291251535e+01,1.700230327e+01,9.447648670e+01,4.159830382e+01,4.751025827e+01,9.996087524e+01,8.845411342e+01,6.338682192e+01,2.367688881e+01,3.598900160e+01
3.805297661e+01,8.557469669e+01,6.875174412e+01,6.556213928e+01,9.826670293e+01,1.489627822e+00,5.072294967e+01,6.638493982e+00,4.333979951e+01,6.341527691e+01,8.021828855e+01,8.967121577e+01,1.920087437e+01,9.873507452e+01,7.518185835e+01,3.157063824e+01,5.125622049e+01,7.634690045e+01,5.997348177e+01,7.326867856e+01,3.900155723e+01,5.054478572e+01
8.035315508e+01,9.839823088e+01,7.611670727e+01,9.838897686e+01,1.539013741e+01,5.739774487e+00,4.789267554e+01,7.674945545e+01,9.914606027e+01,3.250998230e+01,7.271422784e+01,4.695250251e+01,6.523837957e+01,5.298813644e+01,6.300252945e+01,8.284778312e+00,1.172914606e+01,2.298923273e+01,7.290596097e+01,1.231872705e+01,6.743318435e+01,6.014122447e+00
6.082093360e+01,5.985627369e+01,6.701500590e+01,8.389121448e+01,4.838471018e+01,6.205002347e+01,4.049170893e+01,2.710589369e+01,2.717480511e+01,2.457229072e+01,7.098423078e+01,3.456485765e+01,8.542520643e+01,5.964747739e+01,8.763224279e+01,3.087487134e+01,9.326814489e+01,4.646268053e+01,7.232029260e+00,4.256783197e+01,8.106340488e+01,1.953138875e+01
9.624085888e+01,8.720839412e+01,8.515169101e+01,2.497850255e+01,1.978403921e+01,3.331923654e+01,8.397528269e+01,5.478970238e+01,9.086784525e+01,2.508969189e+01,8.816072002e+01,3.481502502e+01,4.875203545e+01,5.588378975e+01,2.713016004e+01,4.700119310e+01,9.480589823e+01,3.746064649e+01,5.558330234e+00,9.847273874e+01,8.194649137e+01,7.629037899e+01
6.403588880e+01,9.981900388e+00,3.086891617e+01,2.632544631e+01,6.201504490e+00,1.228667263e+01,3.734602345e+01,4.607839456e+01,6.795615810e+01,6.896537296e+01,6.482462672e+01,9.620082826e+01,3.187302468e+00,4.498331719e+01,7.347281578e+01,6.872993144e+01,2.845634245e+01,8.431871542e+00,2.120208554e+01,1.940770791e+01,6.849997624e+01,5.835595584e+01
7.186864208e+01,9.989905255e+01,3.248178780e+01,3.456837810e+01,4.313861006e+00,8.566561858e+01,9.420848776e+01,5.482867934e+00,8.333994408e+01,8.173983620e+01,7.309681828e+01,3.027373533e+01,9.063631878e+00,1.921018594e+01,7.798070196e+01,2.225704409e+01,8.165683734e+00,4.834067027e+01,4.732462719e+01,9.690840759e+01,3.045465273e+01,1.212050425e+01
5.937998929e+01,7.132114591e+01,1.145709307e+01,8.806811810e+01,7.997925961e+01,8.417845895e+01,6.808589402e+01,3.915238048e+01,7.577245503e+01,3.562889619e+01,6.819979997e+01,2.932270219e+00,5.063867878e+01,3.862836787e+01,5.446600774e+01,2.901271331e+01,4.371799149e+01,6.763452727e+01,9.980710589e+00,2.238847002e+01,6.368240299e+01,8.379255758e+01
3.756326209e+01,8.053152007e+01,4.533303816e+01,8.483109533e+01,8.385333924e+01,3.916403373e+01,1.151750397e+01,2.279024493e+01,9.946681292e+01,3.494228514e+01,1.568713507e+01,5.509099213e+01,4.721061125e+01,4.011175974e+01,7.648592507e+01,5.532126642e+01,1.636113225e+01,5.247296998e+01,3.051676271e+01,8.321741063e+01,8.884288833e+01,7.170061868e+01
3.775908877e+01,8.924444849e+01,8.758927909e+01,5.446487676e+01,4.273095481e+01,6.274587850e+01,4.052410312e+01,2.416029167e+01,7.863482184e+01,2.445315215e+01,3.347237331e+01,2.446562775e+01,5.171257760e+00,5.523581767e+01,6.605522988e+01,3.267175388e+00,2.995779028e+01,3.507208472e+01,6.978197537e+01,2.782313123e+01,7.707631134e+01,6.826196641e+01
2.406752067e+01,5.314789244e+01,3.816501695e+01,5.986873853e+01,7.048966430e+01,1.015172785e+01,9.799086970e+01,2.853131470e+01,8.059154169e+01,7.659276543e+01,8.057534600e+01,3.375581664e+01,1.795081377e+01,7.228316652e+01,1.595129533e+00,6.697331353e+01,5.815617675e+00,5.773793850e+01,1.244742307e+01,3.474272816e+01,5.187510084e+01,6.024026023e+01
2.270081094e+01,3.113092334e+00,3.178013738e+01,6.246552832e+00,5.996439309e+01,9.634586224e+01,1.836206264e+01,8.845198146e+00,4.832512298e+01,6.015316772e+01,4.586097377e+01,9.603833597e+01,6.924135340e+01,6.685896005e+01,7.186249707e+01,5.850098922e+01,6.371537994e+01,7.778031369e+01,4.791453487e+01,6.565484205e+01,9.075925077e+00,8.168405727e+01
4.255166915e+01,8.901969149e+01,7.028972914e+01,7.528229622e+01,8.675881550e+01,5.163604115e+01,1.187336770e+01,6.654515578e+01,7.336525316e+01,5.782130847e+01,5.252378035e+01,5.182810797e+01,7.833570986e+01,4.691008640e+01,5.986515594e+01,5.071656415e+01,7.812615737e+01,3.922593864e+01,1.653104465e+01,5.431507368e+01,7.115721261e+01,4.311903820e+01
2.613072051e+01,8.377828436e+01,1.309203461e+01,6.599055556e+01,7.354394500e+01,3.055170662e+01,7.614065644e+01,9.822436203e+00,6.214709207e+01,9.305962830e+01,5.181681665e+01,6.808979210e+01,6.761217748e+00,7.608114725e+01,7.128434942e+01,2.569688350e+00,5.325038019e+01,5.201667314e+01,7.904173746e+01,8.957298084e+01,3.083960817e+01,2.802231364e+01
9.817530685e+01,8.245641557e+01,7.411483598e+01,7.845713561e+01,1.875410361e+01,2.314656169e+01,1.797337783e+01,9.698575796e+01,2.470304090e+01,5.346895843e+00,4.294895349e+01,3.640142513e+01,6.222445610e+01,9.585720202e+01,2.793156558e+01,3.865680602e+01,6.653234647e+01,3.145783392e+01,4.644631536e+01,5.048229889e+01,5.574740080e+01,2.064323179e+01
4.710098392e+01,9.381049826e+01,7.222649420e+01,7.039865276e+01,6.095787113e+00,6.487296027e+01,7.367103175e+01,8.124445088e+00,1.330501939e+00,8.935141906e+01,5.173431718e+01,6.998847205e+01,5.925528014e+01,6.771901263e+01,9.319513191e+01,2.231801949e+00,4.917509226e+01,8.999552564e+01,1.079518633e+00,2.526602472e+00,4.854423096e+01,2.759105027e+01
3.201136676e+01,6.723846241e+01,9.093515112e+01,2.172090452e+01,3.097846735e+01,3.583453008e+00,3.766892309e+01,9.879048689e+01,6.261035705e+01,8.609014026e+01,7.542288540e+01,9.292368083e+01,4.339637900e+01,4.795926755e+01,4.030018638e+01,5.100421918e+01,2.730027088e+01,1.965289292e+01,5.286968143e+01,5.875853108e+01,8.018039053e+01,5.135890238e+01
8.308475026e+01,1.282165520e+01,6.801512463e+01,6.091792934e+01,4.113778702e+01,7.717437859e+01,6.411756519e+01,7.509754348e+01,9.320141012e+00,2.136444561e+01,2.422687076e+01,6.757140988e+01,9.828525005e+01,9.933840536e+01,9.243344175e+01,4.920663307e+00,2.647518529e+00,2.736216880e+01,8.110349468e+01,6.265199496e+01,1.039499858e+01,8.698103430e+01
6.432546991e+01,9.570081358e+01,4.864236156e+01,6.647216540e+01,1.143159265e+01,7.824274627e+01,8.447088182e+01,4.681467124e+01,5.097424511e+00,1.289165398e+01,6.907610429e+01,5.596817202e+01,5.360369732e+01,6.036906873e+01,5.286424030e+01,4.025437638e+01,6.715517843e+01,7.104809849e+01,5.712598063e+01,9.743328742e+01,1.395987424e+00,3.768922582e+01
5.481473524e+01,9.777457924e+01,6.565303444e+01,8.735569769e+01,9.565343767e+01,4.066003304e+01,9.482884216e+01,8.892972348e+01,6.814407531e+01,3.868386843e+01,3.901125748e+01,7.526785019e+01,9.631756436e+01,4.752046730e+01,2.427775702e+01,4.229308603e+01,2.536949016e+01,4.989090599e+01,3.360488841e+00,5.805961439e+01,7.626719198e+01,6.409666381e+01
4.930290357e+01,6.052478474e+01,2.318469954e+01,5.758505731e+01,6.092656667e+01,8.541114520e+01,1.008363885e+01,8.633180698e+01,8.681347004e+00,9.198333370e+00,3.456644222e+01,9.700345956e+01,3.799951834e+01,7.471131182e+01,1.212719673e+01,1.042579815e+01,4.266747674e+01,6.275499399e+01,4.800801665e+01,4.414784371e+01,7.707230692e+00,1.643325553e+01
8.005444727e+01,7.707506900e+01,6.990265413e+01,1.009888709e+01,4.068728054e+01,8.648240527e+01,4.353691878e+01,9.368701810e+01,7.291174409e+01,6.882209250e+00,8.364124856e+00,9.899796306e+01,7.475038928e+01,6.149432672e+00,3.325508420e+01,3.683765327e+01,3.994568114e+00,9.629377950e+01,7.551302366e+01,2.674701151e+01,2.478778262e+01,8.667856328e+01
4.473092736e+01,9.483375018e+01,6.090119793e+01,6.010197618e+01,7.750993219e+01,4.642780808e+01,1.172481174e+01,4.870237877e+01,6.549883213e+01,2.439570733e+01,7.823728506e+01,3.213587637e+01,4.385228868e+01,3.638177614e+01,5.903139667e+01,4.629753982e+01,4.429346329e+01,7.750421781e+01,3.497684071e+01,4.512319951e+01,3.326174809e+01,7.945154348e+01
2.673087533e+01,4.587893755e+01,6.856694069e+01,6.075220097e+01,6.302503175e+01,7.670364243e+01,4.599155369e+01,7.840415443e+01,1.453521207e+01,8.697821288e+01,8.724678233e+01,3.275678131e+01,4.300254115e+00,5.826059873e+00,7.430804975e+01,3.303690574e+01,5.274499806e+01,3.666524581e+01,9.813304044e+01,3.999333514e+01,1.624665231e+01,2.103321121e+01
6.591619633e+01,8.193697863e+01,5.365031643e+01,9.590124233e+01,1.593865799e+01,8.908869853e+01,8.919131305e+00,6.787088332e+01,5.136131942e+01,9.263779598e+01,7.704831473e+01,4.165764544e+01,8.820812979e+01,3.238732159e+01,3.575171877e+01,7.038368556e+01,5.258256077e+01,2.867242046e+01,5.800979473e+01,5.277962857e+01,8.225501968e+01,5.700770059e+01
1.615875628e+01,5.135641537e+01,3.092138882e+01,1.224161001e+01,3.480179556e+01,4.435949161e+01,6.034967040e+01,9.989817077e+01,4.366682389e+01,3.530502087e+01,7.152499001e+01,8.279688549e+00,4.693767086e+01,2.877731578e+01,1.614992698e+01,5.041043183e+01,3.725706659e+01,7.407099940e+01,8.446395087e+01,6.885213557e+01,3.874291305e+00,3.526504181e-01
9.655899363e+01,1.914461225e+01,6.525061712e+00,9.568606712e+01,6.763821891e+01,9.492164931e+01,2.529825509e+01,6.350338626e+01,8.189704315e+01,4.147436894e+01,8.530856550e+01,6.701306064e+01,7.863300308e+01,8.200428062e+01,4.646488146e+01,9.992300485e+01,7.993290601e+01,8.138723706e+00,4.907515689e+01,8.065758937e+01,2.899715337e+00,6.950390207e+01
4.638414128e+01,2.176285760e+01,7.560090751e+01,5.720537984e+01,1.947347933e+01,4.378379252e+01,7.154850043e+00,9.756405300e+01,1.599158324e+00,2.079549276e+01,8.334379318e+01,7.907873372e+01,9.991185617e+01,8.995761780e+01,9.400920123e+01,6.304342800e+01,2.159324326e+01,4.462654282e+00,5.861079181e+00,6.391256530e+01,5.641275556e+01,3.497451256e+01
2.730228935e+01,6.374440698e+01,7.874838640e+01,7.384217920e+01,9.328189555e+01,8.023825787e+01,3.391670941e+01,5.422569647e+01,1.139732017e+01,4.424135201e+01,8.683891335e+01,5.037324136e+01,7.410071271e+01,4.230068834e+01,2.603112011e+01,9.842627957e+01,8.759494690e+01,5.229772110e+00,3.454204555e+01,8.780547971e+01,2.306878990e+01,4.687639492e+01
7.986720850e+01,2.520156330e+00,2.357864099e+01,6.907867549e+01,1.939187732e+00,8.963572443e+01,8.603405178e+01,9.958790026e+01,2.702671465e+01,9.921151627e+01,4.512591908e+00,2.493516320e-01,1.479501126e+01,9.955397210e+01,7.683555608e+01,1.241728034e+01,9.902533842e+01,5.607985444e+01,3.350136002e+01,4.310811539e+00,9.063584216e+01,6.100971647e+01
4.607070300e+01,9.900064088e+01,3.756362033e+01,8.995244257e+01,1.828751039e+01,6.378649486e+01,4.562255021e+01,1.704976284e+01,2.500733901e+01,3.172527120e+01,7.931062518e+01,8.037045288e+01,7.983460923e+01,4.658228392e+01,6.719834907e+00,8.320263771e+01,2.624160589e+01,7.188298447e+01,4.478297450e+01,7.185704201e+01,8.213019496e+01,1.983633952e+01
6.857469481e+01,5.640631098e+01,2.918567279e+01,7.020831093e+01,9.956468571e+01,1.142886155e+01,3.422794295e+01,5.756270548e+01,6.528532177e+01,5.601850419e+01,5.416035244e+01,2.660028997e+01,7.348045680e+00,5.022669651e+01,5.857573686e+01,9.256939133e+01,5.445267165e+01,1.329680553e+01,5.699246811e+01,6.643139284e+01,7.734446942e+01,4.339264743e+01
5.676561896e+01,1.944782372e+01,6.450463076e+01,7.889499164e+01,1.347754011e+01,7.374381885e+01,5.379999170e+01,7.098250961e+01,8.153969571e+01,8.018099259e+01,2.631534405e+01,5.765503538e+01,9.552222024e+01,4.429521323e+01,2.136612780e+01,2.338150190e+01,6.690338757e+01,1.559695870e+01,7.431172874e+01,1.509142442e+01,9.500849542e+00,8.789746735e+01
8.946664463e+01,1.342380196e+01,3.919458549e+01,7.608906671e+01,1.123805255e+00,1.001482379e+01,1.243583837e+01,4.603680976e+00,5.156658486e+01,4.177523443e+01,6.679279689e+01,8.722654666e+00,6.234032970e+01,1.175718546e+01,8.278972570e+01,7.854654150e+01,8.591074301e+00,7.272962189e+01,4.420685255e+01,3.497991663e+01,3.206244055e+01,7.277410902e+01
9.365558310e+01,9.010669805e+01,8.390924804e+01,4.608293588e+01,4.876407663e+01,4.819021808e+01,3.414613955e+01,9.544875601e+01,9.580688420e+01,2.953891849e+01,7.928010776e+01,7.819183241e+00,3.961150061e+01,8.542825099e+01,6.441094458e+01,2.040691337e+01,8.790694993e+01,7.871324484e+00,8.375975761e+01,9.508311254e+01,8.814670482e+01,1.419351811e+01
8.481503713e+01,6.001537388e+01,5.987462310e+01,3.612974881e+01,5.215466914e+01,6.665871590e+01,5.504918528e+01,6.663124510e+01,2.133828721e+00,6.386707950e+01,3.523908477e+01,6.431594454e+01,3.078266466e+01,3.839887007e+01,7.273713213e+01,1.348251779e+00,5.295075454e+01,6.747579707e+01,7.463340742e+01,7.127655404e+01,6.996176544e+01,7.458809206e+01
4.560821299e+01,7.375060486e-01,7.882839258e+00,4.611136313e+01,8.881015349e+01,4.091988125e+01,3.119058325e+01,9.787901858e+01,3.995244241e+01,4.399285836e+01,9.094867695e+01,3.794591895e+01,7.632456761e+00,7.197140274e+00,2.503744657e+01,6.047138498e+01,3.237351236e+01,7.707684117e+01,5.686074555e+01,8.568576087e+01,4.781648905e-01,7.888863061e+01
1.411356996e+01,4.400396662e+01,9.743847483e+01,7.585306447e+01,3.981312315e+00,5.946945990e+01,2.806499962e+01,5.098457173e+00,9.063843739e+01,1.892771929e+01,9.020993861e+01,3.142476843e+01,1.214484559e+01,7.305842172e+01,4.778741965e+01,4.234478835e+01,3.394140032e+01,3.206522709e+01,1.399497682e+01,1.769734174e+01,7.095688138e+01,9.855523567e+01
6.274724306e+01,2.910019711e+01,2.789790211e+01,1.045038681e+01,8.616604716e+01,5.843090335e+01,2.205266748e+01,1.435854646e+01,5.846319398e+01,6.541297805e+01,7.457609216e+01,4.208914246e+01,9.669174726e+01,8.896629858e+01,9.803583967e+01,6.614060433e+01,9.021567660e+01,8.157992191e+01,8.203309478e+01,2.391490009e+00,5.845413615e+01,2.811496484e+01
1.889236995e+01,8.794433364e+01,8.826619212e+01,2.188298720e+01,4.004449378e+00,8.820041672e+01,4.264489974e+01,4.589558061e+01,8.888907100e+01,1.831079570e+01,9.039995671e+01,6.760218357e+01,6.467445284e+01,7.506307691e+01,7.873937813e+01,6.896112056e+01,1.123276641e+01,3.754673775e+01,1.119797864e+01,1.644295082e+01,1.430999267e+01,8.533792262e+00
4.024763824e+01,6.209537774e+01,4.798027838e+01,6.428985264e+01,2.338874887e+00,7.339870072e+01,3.604257777e+01,3.633883724e+01,1.675675180e+01,6.158791024e+00,4.222275695e+01,6.178052299e+01,7.000526991e+01,3.924095750e+01,8.667330570e+01,2.973550755e+01,2.483849845e+01,4.111294203e+01,6.452296510e+01,4.681053295e+01,2.066271754e+01,3.861676265e+01
1.978502030e+01,4.874772518e+01,7.429136933e+01,5.569681572e+00,5.109641232e+01,8.830653406e+01,7.571900893e+01,3.366482510e+01,8.237351857e+01,3.529858484e+01,6.861267360e+01,3.628323856e+01,9.965764418e-01,3.679195526e+01,4.618718076e+01,5.471284595e+01,7.470493166e+01,6.550795430e+01,3.290250699e+01,5.052587461e+01,6.988919529e+01,6.501424287e+01
4.515452242e+01,9.549598987e+01,5.932783779e+01,7.244457800e+01,8.416530098e+01,2.054513940e+01,9.940725051e+01,2.504956741e+01,6.454999203e+01,9.697339219e+01,3.252358846e+01,2.517314159e+01,6.910628168e+01,3.517761984e+01,5.489918687e+01,7.169364005e+01,8.956291783e+00,5.639238563e+01,5.377357970e+01,8.100510028e+00,4.591002623e+01,5.455286283e+01
1.997133793e+01,6.012391066e+01,5.260462459e+01,3.500744766e+01,7.293108248e+01,2.830258161e+01,1.721616052e+01,4.912654861e+01,8.548385760e+01,1.253836031e+01,5.192125394e+01,1.710110029e+01,1.636269056e+01,7.378264771e+01,8.282036263e+01,7.546514047e+01,6.979696390e+01,5.269001523e+01,4.680239183e+01,3.311741080e+01,7.234359940e+01,2.009671862e+01
3.508889480e+01,7.776065241e+01,8.255443573e+01,5.122127461e+01,4.004856441e+01,2.433213290e+01,6.593386522e+01,9.727272516e+01,2.995090115e+01,2.381318065e+01,1.435509945e+01,4.832246482e+01,7.782680663e+01,8.582072124e+01,9.121258466e+01,5.729042924e+01,3.567589689e+01,7.985542526e+01,7.001506628e+01,7.917206885e+01,5.130378355e+01,9.515899712e+01
9.807190581e+01,6.137872717e+01,6.717347717e+01,6.809239566e+01,3.746158885e+01,1.963324230e+01,7.306426775e+01,2.424405585e+01,1.235165623e+01,1.094393517e+01,1.044429228e+01,6.423031659e+01,6.210046058e+01,6.201871486e+01,1.521009645e+01,3.415153835e+01,2.365150368e+01,5.217459914e+01,2.687181316e+01,7.625988995e+01,3.108994626e+01,4.097750198e+01
9.085374530e+01,9.843525848e+01,1.620023048e+01,9.911143606e+01,6.876242410e+00,7.977886438e+01,2.167127750e+00,2.186598708e+01,6.432948691e+00,9.429964293e+01,9.800861779e+01,5.727592921e+01,4.081170911e+01,4.958763036e+01,3.159441473e+01,7.416809382e+00,6.891358129e+01,4.006149222e+01,8.402937497e+01,3.426937878e+01,2.502083313e+01,1.106980433e+01
4.987559048e+01,9.097482429e+01,9.307715052e+01,3.317951509e+01,6.405274214e+01,2.393322413e+01,2.380790574e+01,4.275824273e+01,9.190519809e+01,2.921251968e+01,4.964367032e+01,5.537249320e+01,1.126720228e+01,6.586885207e+01,2.947788202e+01,9.179939739e+01,9.429125244e+01,6.512667097e+01,3.993909782e+01,1.789573983e+00,6.278820279e+00,4.384995705e+01
9.824126990e+01,3.022241179e+01,3.256306017e+01,5.087959366e+01,2.063190145e+01,8.042685144e+01,9.384132300e+01,1.680802952e+01,9.312941144e+01,1.632252300e+01,2.748964288e+01,1.083652554e+01,8.819246673e+01,2.485149460e+01,5.887958993e+01,2.882280079e+01,5.101102798e+01,6.734990556e+01,5.679736786e+00,1.315284780e+01,4.029078068e+01,7.801711810e+01
5.224728175e+01,6.822188957e+01,5.999122187e+01,3.955523691e-01,3.264759751e+01,6.058500032e+01,5.050390884e+01,5.329933712e+00,4.026321817e+00,1.903740459e+01,5.213257782e+01,8.389888041e+01,6.144047431e+01,8.864479703e+01,6.816186987e+01,3.807051971e+01,5.661227915e+01,9.180285334e+01,1.078872382e+01,1.842174725e+01,6.729254663e+01,7.349537423e+01
8.363835082e+01,3.130166721e+01,4.277699020e+01,8.299850541e+00,5.807722101e+01,1.755191855e+01,1.078321531e+01,7.271562877e+01,1.462418517e+01,1.346228402e+01,7.189330085e+01,8.708021016e+01,3.943489956e+01,9.626312622e+01,9.633944185e+01,4.662985091e+00,5.997200191e+01,9.795529979e+01,5.115903451e+00,9.140295073e+01,1.289777045e+01,7.067173029e+00
7.919971990e+00,9.452539756e+01,5.838976277e+01,6.525602008e+01,1.222261865e+01,5.114564664e+01,4.959327101e+01,3.108665545e+01,4.412457821e+01,5.447054592e+00,4.124180682e+00,6.246457749e+01,5.118745317e+01,5.690578856e+01,3.035810661e+01,1.121953349e+01,7.082662438e+01,8.231267133e+00,1.768053624e+01,9.349377726e+01,1.925226367e+01,6.996431347e+01
4.108115022e+01,1.741483616e+01,1.267829983e+01,9.932648204e+01,9.048293891e+01,7.756565379e+01,9.827787191e+01,4.648611746e+01,7.059550142e+01,6.398813950e+01,5.860816671e+01,2.791509606e+01,1.961640064e+01,4.718749030e+01,6.415312993e+01,5.489105840e+01,1.190252652e+00,7.792200063e+01,9.762877670e+01,9.544120840e+01,7.177131284e+01,7.523752573e+01
1.074501241e+00,3.868770903e+01,9.157708860e+01,2.322584068e+00,4.740910772e+01,9.950852826e+01,6.515664185e+01,9.718596667e-01,2.075108411e+01,5.662331704e+01,2.963472025e+01,6.791472011e+01,2.484724268e+00,7.418456132e+00,5.145438628e+01,7.722828308e+00,8.302135614e-01,6.577763747e+01,2.593196245e+01,2.881355936e+01,2.215409655e+01,1.179508939e+01
