v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58
3.217382300e+01,7.539888719e+00,1.334950400e+00,3.471501429e+00,2.741479123e+01,4.543465456e+00,8.403686826e+00,5.746645676e+01,8.966271433e+00,7.113827248e+01,9.503394164e+01,1.885153112e+01,4.623634853e+01,3.431750637e+01,5.564348991e+01,4.952966810e+01,4.424637117e+01,3.664065654e+00,2.781284569e+01,9.459332105e+01,2.248820966e+00,7.235952899e+01,6.583710956e+01,4.348506710e+01,6.341971533e+01,2.361739781e+01,5.088467979e+01,6.283488327e+01,3.578715506e+01,5.410325579e+01,1.147919330e+01,2.911052452e+01,3.893619144e+01,1.364670192e+01,6.151556165e+01,9.087695132e+01,1.786009451e+00,7.845256524e+01,8.635198278e+01,5.512310717e+01,6.461814196e+00,4.217730328e+01,3.468667832e+01,8.506884970e+01,4.714420953e+01,3.563048454e+01,3.760028873e+01,7.012304768e+00,6.458748691e+01,8.119074057e+01,5.076113101e+01,5.884020682e+00,1.454138977e+01,4.265365633e+01,2.730758981e+01,1.279227695e+01,9.543014511e+01,4.728159470e+01
2.622991612e+01,1.537138705e+01,3.361882058e+01,8.827738354e+01,2.315123960e+01,8.748581348e+01,7.604675003e+01,1.750356642e+01,3.131337603e+01,5.609723181e+01,9.578532488e+01,3.820151640e+01,3.691833467e+01,1.851821751e+01,9.647776025e+00,4.717056290e+01,2.470855008e+00,6.580569316e+01,8.890258778e+01,2.278106001e+01,3.704359326e+01,6.934495192e+01,1.160175961e+01,7.220383171e+01,5.896727337e+01,7.425244924e+01,8.323229378e+01,3.191461219e+01,7.480815275e+01,7.264449749e+01,9.824558110e+01,5.149160565e+01,5.418757256e+01,8.093356957e+01,3.490779532e+01,2.499013925e+01,5.224661249e+00,5.160967272e+00,4.456057262e+01,1.566868588e+01,7.754132331e+01,8.838524197e+01,1.056790770e+01,1.358851644e+01,2.807326677e+01,9.105170091e+01,2.854192211e+01,5.138444306e+01,4.555966371e+01,6.632881651e+01,5.364682862e+01,1.275752251e+01,5.090044981e+01,5.880385910e+01,3.392524589e+01,2.558860555e+01,2.490653007e+01,8.761842171e+01
1.946857937e+01,9.342514417e+01,5.845296008e+01,7.990906457e+01,4.635541015e+01,4.146908098e+01,6.350634050e+01,7.448471577e+01,6.900237506e+01,6.456179653e+01,2.214814515e+01,6.170705224e+01,1.127013144e+00,4.793304743e+01,9.808687882e+00,6.334582313e+01,2.184887174e+01,1.237150515e+01,3.881188459e+01,4.423467694e+01,1.560948261e+01,5.219066824e+01,5.465032495e+01,2.008910702e+01,1.756427033e+01,1.783337509e+01,6.150827094e+00,8.345435594e+01,4.440338473e+01,2.239029371e+01,3.233065254e+01,8.459539660e+01,6.380904812e+01,8.850091874e+01,9.341922018e+01,9.054586317e+01,2.836251584e+01,7.996736152e+01,5.377821896e+01,8.234395543e+01,2.594807681e+01,8.828641703e+01,8.840226622e+01,7.956519509e+01,6.470522672e+01,1.746913641e+01,5.077439191e+01,5.500021041e+01,5.910831584e+00,5.586169964e+01,2.785272904e+01,7.633783093e+01,7.966893324e+01,3.176744265e+01,8.033391799e+01,7.758180669e+01,1.379488799e+01,1.287878685e+01
7.238429179e+01,1.695292849e+01,3.872713598e+01,8.625481638e+01,9.977945261e+01,5.376439377e+01,2.307106004e+01,9.620726669e+01,6.885344924e+01,6.009369500e+01,9.776459132e+01,6.577259287e+01,9.520506368e+01,6.707009844e+01,6.238693088e+01,4.943661873e+01,3.747912029e+01,4.213210683e+01,9.707451895e+01,1.831948206e+01,8.994151211e+01,6.586391348e-01,9.795737716e+01,9.925836028e+01,1.707953025e+01,9.236180751e+01,6.239474885e+01,3.131271191e+01,5.093222523e+01,4.358670667e+01,7.301371391e+01,9.050806409e+01,1.847139850e+01,7.126503618e+01,1.176706928e+01,2.502159830e+01,5.066706015e+01,3.740988417e+01,8.313532982e+01,3.154529731e+01,1.053478142e+01,9.341764810e+01,2.072774959e+01,2.902227064e+01,6.686307915e+01,8.324977675e+01,5.820131263e+01,2.012835617e+01,5.697205602e+01,2.579893513e+01,9.547792422e+01,4.088856591e+01,9.263827581e+01,1.403678033e+01,5.688570624e+01,1.989854450e+01,3.663776308e+01,2.779171723e+01
5.922196081e+01,7.628762928e+01,2.120474676e+01,2.281064227e+01,9.199974087e+01,9.713015155e+01,2.869423185e+01,4.955067057e+01,2.335051711e+01,5.085000741e+01,1.711444838e+01,4.442722629e+01,2.696081259e+01,2.248124331e+01,7.133065149e+01,6.562241346e+00,6.846146681e+01,4.550477353e+01,5.100918015e+01,4.533590403e+01,2.434636431e+01,4.682822823e+00,4.186658406e+01,6.563929082e+01,3.892665570e+01,8.854981768e+01,2.996839428e+01,8.701363488e+01,3.836236135e+01,6.137092104e+01,1.663127486e+01,8.142643213e+01,9.633877167e+01,4.652488418e+01,2.979610565e+01,2.301253962e+01,2.578838963e+00,5.781491247e+01,2.528979346e+01,6.689080890e+01,7.332369501e+01,9.096084322e+00,9.904084396e+01,6.017493389e+01,5.865126367e+01,7.013905866e+01,3.129487385e+01,2.354861985e+01,2.041889864e+01,4.113012522e+01,7.615185054e+01,2.762143602e+01,1.514739012e+01,6.144810355e+01,2.127801593e+01,3.576529572e+01,2.436621908e+01,8.676003133e+01
8.037931296e+01,9.189034986e+01,7.118249328e+01,5.363320600e+01,9.240095939e+01,1.776056963e+00,1.358990744e+01,6.546155638e+01,7.977173963e+01,9.499183031e+01,7.398785644e+01,2.131323387e+00,1.591556822e+01,2.967185095e+01,3.201891845e+01,7.957083317e+01,5.408699422e+01,8.852262732e+00,8.426022713e+01,5.231294739e+01,6.091128606e+01,8.915700298e+01,1.363586494e+01,3.361769628e+01,4.837156965e+01,7.022327837e+01,7.584194300e+01,1.118280881e+01,8.271517382e+01,5.324663068e+01,8.408303705e+01,8.291920896e+01,9.554134852e+01,8.825053504e+01,4.202658461e+01,4.448067969e+01,5.836521352e+01,3.572274249e+01,4.648566065e+01,2.987175543e+01,7.392379334e+00,8.687813192e+01,9.084098065e+00,3.684816284e+01,6.546996350e+01,5.428962144e+01,5.734764369e+01,1.628042609e+01,2.861470626e+01,4.469712460e+00,3.401941381e+01,8.557100538e+01,1.587579624e+01,2.358499531e+01,7.672701257e+01,8.493667879e+01,4.389695953e+01,4.518485078e+01
4.177262916e+01,1.571904848e+01,4.005927123e+01,4.635952096e+01,5.666200369e+01,4.800741803e+01,1.694478634e+01,5.479108623e+01,7.937156719e+00,8.196076815e+01,7.761006712e+01,8.357752087e+01,7.380803623e+00,8.818197133e+01,3.295961202e+01,7.070269735e+01,1.128660968e+01,6.342209854e+01,8.472478807e+01,7.401611227e+01,4.495119428e+01,7.626363763e+01,5.933606693e+01,4.818825437e+01,8.038978134e+01,7.596180088e+01,9.621152064e+01,3.907575817e+00,3.656957142e+01,6.717748205e+01,3.803012660e+01,4.709750688e+01,9.301884062e+00,8.581400114e+01,2.803719481e+01,1.335088994e+01,9.671643965e+01,3.001459800e+01,2.955191006e+01,9.379495080e+00,1.611128870e+01,7.442222422e+01,7.979749603e+01,9.566581134e+00,5.181830940e+01,5.389604726e+01,3.944351841e+01,4.402623642e+00,5.095396216e+01,4.542835663e+01,9.621855382e+01,7.608743895e+01,8.325922227e+01,5.922978087e+01,4.360435498e+01,6.387036027e+01,2.617577888e+01,9.282152641e+01
9.852617033e+01,8.689722628e+01,6.942425822e+01,8.456889471e+01,8.591339017e+01,6.840992039e+01,8.274683080e+00,4.098370212e+01,7.847668846e+01,6.805240920e+01,8.743135248e+01,4.987763814e+01,2.030636551e+01,5.340293516e+01,5.434714714e+01,7.135694541e+01,9.285419006e+01,1.488778140e+01,1.363508598e+01,9.621468807e+01,2.699543126e+01,2.136937938e+01,3.621701296e+01,5.685598196e+01,1.479635892e+01,9.594243046e+01,3.498925851e+01,6.884131893e+01,4.724252553e+01,6.878780918e+01,9.995888658e+01,5.863729150e+01,6.704746227e+00,1.901522242e+01,9.307526738e+00,1.399818162e+01,7.327013016e+01,8.064601810e+01,7.849228469e+01,1.604469029e+01,8.892886226e+00,8.116447900e+01,4.979880953e+01,9.809523829e+01,6.983536123e+01,4.353539678e+01,5.031780217e+01,2.798862902e+01,1.876644922e+01,8.521710759e+00,9.803935041e+01,5.960613567e+01,9.277296881e+01,4.386100194e+01,6.512014040e+01,4.389820336e+01,6.985819677e+01,5.316232867e+01
4.589623824e+01,9.037142030e+01,4.771550602e+01,1.228766190e+01,9.601076486e+01,9.344233574e+01,2.987096568e+01,3.846207265e+01,5.004874949e+01,7.153358777e+01,4.785374659e+00,5.643016759e+01,3.484155704e+01,2.762825583e+00,1.827523862e+01,4.898370694e+01,6.332819294e+01,6.995517911e+01,5.953176548e+01,2.354268848e+01,4.605519078e+01,8.628070129e+01,9.320233811e+01,8.176216626e+01,1.495801263e+01,1.730424643e+01,5.416298366e+01,6.460042877e+00,4.591661117e+01,1.343039313e+01,6.261002712e+01,9.143825649e+01,8.709791838e+01,4.483039279e+00,3.298136565e+01,8.798367336e+01,8.610851721e+01,7.886394654e+01,5.842720045e+01,7.158958361e+01,5.624357912e+01,1.920794234e+01,6.906532441e+01,3.834813391e+01,9.147069619e+01,9.061381062e+01,8.300863985e+01,7.332072936e+00,6.105746611e+01,8.614424666e+01,6.681451236e+01,6.917523122e+01,8.947000761e+01,4.777330886e+00,4.119837778e+01,5.778878792e+01,9.326905194e+01,6.015070096e+01
9.901354755e+01,9.785651452e+01,5.504709650e+01,7.855398130e+00,6.650395557e+01,4.739240918e+01,8.704306741e+01,6.011689364e+01,9.039779540e+01,7.531099610e+01,1.456460409e+01,2.209912485e+01,7.164069543e+01,6.539295711e+01,1.368096245e+01,9.819080133e+01,2.369630928e+01,6.915892658e+01,4.880859554e+01,7.660498111e+01,4.016842573e+01,7.280138947e+01,1.616936462e+01,2.113699022e+01,6.189402395e+01,7.789850631e+01,9.289089016e+01,9.658717152e+01,8.461587214e+01,7.154938608e+01,8.324119926e+01,4.801430724e+00,9.585141057e+01,8.547679968e+01,2.514484890e+01,9.335640383e+00,1.874481389e+01,7.474309113e+01,8.179091564e+01,5.715016217e+01,1.652875081e+01,3.232612298e+01,7.384772895e+01,9.303892406e+01,9.892187997e+01,6.183179666e-01,7.063650904e+01,5.702434806e+01,6.964556242e+00,9.985205268e+01,2.921822681e+01,8.597426019e+01,6.740744049e+01,8.265428252e+01,6.336568002e+00,8.244655920e+01,7.362586556e+01,7.382173333e+01
2.718188569e+01,2.387804461e+01,6.105851100e+01,2.265839305e+01,5.615753404e+01,3.275388188e+01,8.842766695e+01,6.828677339e+01,9.704087913e+01,9.435974974e+01,5.141951820e+01,5.508837160e+01,9.163771706e+01,5.645735512e+01,5.282430754e+01,9.737043915e+01,9.207660619e+01,8.479634827e+01,2.756449243e+01,7.929431905e+01,6.974938118e+01,8.565995093e+01,6.720861376e+01,1.015875664e+01,6.309580961e+01,5.691500378e+01,2.861895755e+01,9.055415546e+01,6.120955864e+00,9.824115346e+01,3.334549504e+01,2.920631859e+01,3.167918445e+01,8.495260445e+01,5.504053695e+01,7.254693827e+01,5.890424850e+01,6.950063215e+00,9.580597913e+01,2.060520641e+01,6.790659322e+01,5.375987282e+01,5.411787917e+01,1.311089094e+01,7.845800151e+01,2.517175788e+01,7.275420366e+01,7.752739165e+01,8.745009515e+01,1.813581705e+01,5.909314680e+01,5.010323311e+01,8.879383009e+01,9.299038696e+01,5.263795487e+01,8.923438350e+01,4.243030130e+01,3.558411141e+01
3.771146872e+01,7.270390467e+01,8.905839409e+01,7.415337707e+01,1.102569069e+01,7.308475187e+01,2.088219864e+01,9.921674978e+01,8.341339531e+01,3.731668937e+01,9.538282730e+01,8.971969949e+01,9.236049368e+01,5.395574722e+01,2.613491532e+00,8.761213222e+01,7.787146336e+01,4.859963891e+01,6.129760845e+01,7.279348267e+01,7.380280894e+01,1.350650111e+01,8.586896610e+01,8.316245943e+01,2.722790653e+01,4.687897277e+01,9.017779531e+01,9.703811344e+01,8.651181206e+01,5.622809715e+01,8.033957756e+01,3.783604710e+00,1.129405866e+01,1.749539503e+00,1.252936349e+00,3.274045898e+01,8.891403455e+01,3.598460252e+01,9.935552337e+01,2.156158496e+01,3.045035695e+00,6.005894113e+01,5.178003661e+01,1.817880285e+01,4.910302356e+00,5.956342580e+01,3.662277273e+01,3.708365283e+01,8.973216818e+01,7.478524802e+01,3.372038410e+01,6.550087975e+01,1.068815120e+00,1.810157338e+01,7.382177438e+00,3.734079483e+01,8.192743353e+01,1.011514344e+01
6.696980143e+01,8.307073257e+01,7.720504965e+01,8.156481423e+01,4.037471714e+01,2.228693373e+01,7.669698010e+01,9.397741673e+01,3.443795488e+01,4.426869525e+01,4.732988448e+01,7.925477399e+01,5.679141994e+01,6.031427544e+01,4.364945392e+01,4.156330807e+01,9.104624573e+01,9.916419668e+00,9.843125724e+00,6.353666088e+01,5.727325010e+01,2.912779449e+01,1.206279321e+01,6.780398831e+01,8.215424182e+00,4.403459121e+01,2.561049367e+00,8.762625735e+01,5.504180028e+00,7.444389991e+01,3.615402796e+01,5.240926343e+01,7.132695470e+01,4.480382166e+01,8.871036141e+01,7.523669788e+01,9.928251772e+01,3.805990023e+01,8.112149945e+01,5.820326420e+01,7.452340385e+01,6.815227505e+01,4.056482559e+01,5.984811773e+00,7.857892324e+01,9.995186267e-01,8.472579731e+01,4.784674090e+01,4.631376503e+01,8.793182360e+01,9.062123233e+01,4.617522941e+00,6.345794505e+01,7.546135789e+01,9.734273398e+01,8.229259676e+01,1.219062597e+01,8.740345442e+01
3.814572919e+01,1.116323437e+01,8.469754084e+00,4.367260852e+01,4.574083608e+01,2.304171637e+01,7.088942416e+01,3.521846276e+01,4.028896880e+01,4.907960512e+00,7.007813830e-01,1.462651760e+01,9.493152797e+01,4.258431162e+01,9.389907005e+01,7.881786071e+01,3.751846665e+01,4.301697178e+01,8.959323379e+01,8.444770962e+01,4.525942665e+01,9.784266870e+01,8.360228314e+01,9.879087041e+01,9.933470269e+01,6.098453360e+01,6.086638362e+00,5.219941269e+01,9.472008871e+01,7.388429692e+01,7.914431051e+01,3.794248854e+01,6.437820575e+01,5.952877863e+01,9.232441735e+01,8.048017098e+01,9.102276141e+01,2.192022236e+01,7.554399979e+01,7.651807773e+01,8.314788063e+01,6.184498525e+01,9.326734095e+00,7.708913840e+01,8.386657386e+01,8.009777804e+01,5.368792901e+01,1.875228163e+01,8.873175114e+01,2.818127826e+01,1.927226491e+01,4.857707588e+01,5.549159667e+01,6.099079440e+01,9.593954341e+01,8.791169349e+01,9.159884231e+01,4.257610122e+01
8.243336058e+01,1.971582191e+00,8.643622728e+00,6.704898343e+01,6.938344835e+01,9.086903408e+01,9.185263730e+01,9.302853379e+01,7.731010091e+01,3.379640079e+01,7.541201653e+01,5.104802640e+01,2.044592651e+01,4.150212959e+00,8.383817899e+01,5.149361833e+00,9.238410335e+01,9.195194557e+01,2.440662382e+01,3.899014039e+01,6.492125848e+01,5.820055231e-01,2.100029551e+01,9.316125047e+01,9.499052491e+01,5.650592492e+00,3.779163139e+01,4.907156799e+01,5.124098068e+01,8.582153243e+01,2.977815790e+01,1.074495099e+01,3.881030815e+01,7.009261778e+01,2.882881308e+01,1.088841005e+01,9.492443806e+01,7.875402297e+01,8.816957707e+01,5.874734162e+01,4.301072698e+01,3.938372132e+01,4.288301026e+01,6.092610026e+01,5.884455870e+01,8.370552220e+01,7.088792745e+01,1.463821081e+01,6.592428623e+01,4.115409152e+00,8.478458584e+01,1.593114230e+01,6.174948445e+00,1.287365589e+01,2.798090042e+01,6.172811175e+01,3.079914622e+01,6.333695157e+00
9.735282724e+01,7.134178476e+01,8.736327077e+01,1.530321213e+00,1.126224568e+01,6.853073889e-01,4.720451031e+01,1.746550800e+01,5.414571486e+01,6.689787656e+01,3.675140890e+01,8.433848703e+01,6.594615810e+01,2.884543128e+01,1.139811190e+01,6.769223880e+01,8.162380526e+01,7.505928436e+01,8.974201490e+01,6.504093366e+01,9.643888550e+01,7.381750999e+01,1.689790866e+01,9.064809819e+01,1.893671703e+01,3.750860756e+01,4.897423340e+01,4.319828907e+01,5.079442902e+01,3.046009769e+01,1.016381522e+01,2.706790267e+01,5.995692561e+01,3.283074505e+01,6.050326941e+01,8.364712810e+01,1.500416065e+00,7.295262206e+01,4.180554937e+01,5.063255307e+01,1.387925750e+01,2.222541085e+01,3.436761501e+00,9.344976044e+01,4.020560009e+01,8.263791144e+01,5.958860863e+01,5.570112227e+01,2.175696803e+01,2.909472975e+01,7.122030117e+01,8.444429597e+01,9.332142323e+01,6.466358394e+01,1.915476374e+01,1.994092210e+01,2.622725812e+01,4.932652934e+01
5.942909882e+01,6.605662941e+01,2.490754563e+01,3.399258071e+01,6.550204672e+01,6.573684168e+01,3.703902594e+01,7.031767266e+01,6.814838584e+01,2.899929520e+01,5.223998447e+01,6.291876162e+01,8.288968233e+01,6.269284324e+01,3.775386223e+01,9.942743769e+01,8.801231613e+00,4.938361357e+01,8.781416487e+01,3.633635140e+01,8.483255907e+01,2.847070534e+01,5.106831689e+01,1.176040315e+01,2.426008394e+01,6.698041462e+01,5.722368782e+00,1.765270039e+01,7.204166477e+01,8.954477628e+01,8.817517892e+01,6.928619670e+01,8.223766411e+01,9.865846233e+01,9.905234979e+01,2.323530124e+01,8.845449972e+01,3.202579570e+01,4.996703360e+01,1.197251778e+01,8.929215943e+01,3.868666151e+01,7.933262994e+01,3.448162702e+01,5.395893955e+01,7.979885824e+01,6.506244089e+01,2.935708194e+00,7.322349018e+01,8.914141835e+01,8.054066380e+01,6.012051959e+01,3.608730099e+01,1.743118396e+01,5.541523787e+01,9.669805163e+01,9.454049377e+01,9.264330655e+01
8.404579054e+01,2.298828493e+01,4.519511781e+01,3.339930282e+01,6.268305936e+01,4.333419345e+01,1.488822518e+01,9.856717955e+01,4.421218061e+01,5.011983209e+01,4.239066307e+01,6.182064015e+01,3.494119617e+01,4.143479145e+01,7.294285369e+01,4.866201135e+01,3.175781861e+01,9.094065812e+01,7.025724203e+01,7.489494064e+01,4.509981511e+01,7.676627615e+01,1.642096535e+01,7.456665131e+01,5.400977694e+01,3.545405959e+01,1.396157473e+01,3.800205637e+01,2.445220903e+01,7.841695240e-01,6.989394666e+01,2.674201912e+01,6.157449245e+01,1.525020951e+01,7.034623426e+01,9.605574218e+01,9.164302220e+01,8.827415646e+00,7.597539884e+00,2.744186703e+01,7.067380751e+00,5.502489499e+01,2.781969702e+01,4.213966773e+01,2.468287684e+01,3.794720341e+01,7.137931440e+01,9.494409929e+01,6.747613436e+01,8.246220396e+01,4.807285710e+01,4.398168861e+01,4.319767481e+01,1.370262531e+01,3.673909028e+01,2.884722211e+01,8.352397355e+01,9.929230300e+01
7.557521513e+01,3.756130441e+01,7.593878444e+01,1.745016028e+01,8.352205532e+00,3.936229220e+01,8.963963540e+01,3.964499840e+01,8.052897544e+01,5.654283018e+01,5.660724324e+01,3.579615081e+01,2.266773655e+00,3.715152581e+01,9.073070373e+01,4.420579966e+01,4.717901228e+01,9.018001445e+01,2.593030485e+01,3.981630273e+01,7.825189813e+01,3.521954584e+01,8.921373581e+01,9.903571428e+01,7.755904974e+01,4.511138798e+01,7.645872965e+01,1.982234283e+01,8.667895441e+01,4.536424801e+01,2.830391952e+01,5.487902438e+01,8.654119884e+01,6.760626398e+01,3.814376915e+01,5.873228376e+01,5.094261506e+01,9.556138028e+01,8.752243190e+01,2.464647508e+01,5.157959007e+01,9.551766688e+01,7.717327221e+01,7.404064923e+01,4.945327488e+01,9.875043818e+00,9.934216498e+01,8.812123162e+01,1.484926596e+01,3.962344675e+01,5.489717261e+01,6.487808953e+01,8.372909805e+01,5.043879894e+00,1.492631091e+01,7.553714435e+01,4.592513537e+00,2.808468466e+01
2.631630246e+01,9.413430833e+00,6.994065054e+01,7.421884375e+01,2.783549922e+01,3.882674804e+01,4.544940928e+01,4.654818211e+01,2.745348253e+01,7.592091151e+01,1.235783779e+00,4.851309654e+01,9.956939551e+01,4.937665881e+01,1.061659153e+01,8.831048020e+00,4.048895040e+01,7.474056418e+01,2.926748818e+01,3.934476007e+01,4.513275658e+01,3.682911459e+01,9.340784765e+01,7.790659007e+01,9.910708206e+01,5.599442679e+01,1.726247288e+01,8.087943934e+01,9.768104337e+01,9.946657407e+01,7.399787807e+01,8.351983028e+01,6.531360910e+01,8.728966582e-01,6.025025459e+01,3.155824620e+01,5.142456597e+01,4.079427679e+00,6.823030072e+01,4.425122810e+01,2.279863324e+01,9.123850739e+00,3.298323463e+01,2.440927663e+01,2.154583838e+01,9.611271929e+01,5.910007996e+01,2.636096833e-01,4.469800064e+00,8.010530223e+01,5.736804523e+01,3.212227486e+00,7.390523810e+01,4.681160882e+01,2.971596517e+01,6.364294767e+00,3.991840701e-01,3.856960119e+01
7.941999909e+01,3.086714314e+01,5.226324051e+01,6.094242906e+00,7.892000485e+01,6.153003503e+01,9.106215224e+01,8.291001627e+01,1.694992822e+01,9.483297546e+00,7.719260483e+01,2.893910571e+01,3.781531620e+01,6.950926623e+01,6.736648844e+01,3.341531469e+01,6.275759892e+00,3.234491436e+01,1.968539937e+01,4.202267639e+00,6.903894581e+01,9.901440859e+00,9.025455417e+01,1.683270431e+01,5.467465319e+01,7.075504466e+01,7.379885364e+00,5.660818869e+01,4.737987345e+01,8.917816200e+01,3.788966924e+01,7.811433144e+01,1.167777178e+01,8.831716888e+01,1.657527773e+01,4.927503643e+01,5.239948268e+01,7.051930761e+01,2.587571909e+01,4.762927155e+01,1.068841151e+01,6.910426850e+01,6.502617331e+01,6.806996914e+01,8.420155479e+01,4.974962394e+01,4.394997540e+01,9.332374323e+01,5.009210893e+01,6.864603592e+01,7.908161545e+01,8.365006777e+01,3.503591732e+01,4.920841254e+01,8.539307668e+01,7.084267579e+01,6.543543857e+01,8.974835783e+00
6.777078215e+01,8.070617147e+01,1.750918743e+01,5.553090528e+01,7.129143581e+00,8.635062613e+01,2.659165140e+01,7.956824964e+01,4.850636201e+01,9.709935114e+01,5.927415512e+01,8.784115469e+01,8.220508121e+01,9.892215383e+01,9.708078600e+01,3.307402899e+01,9.964046862e+00,8.682596348e+01,4.454883241e+01,9.564040916e+01,9.534800626e+01,3.384241149e+01,3.364994764e+01,4.651798879e+01,4.907515055e+01,1.015166957e+01,4.347325992e+01,3.515757345e+01,7.407444769e+01,3.116444877e+01,1.817608018e+01,8.580491373e+00,2.878206393e+01,2.635211151e+01,5.675804842e+01,7.073549436e+01,7.094820393e+00,5.144994054e+01,4.146027944e+01,1.816378907e+01,7.487332958e+01,1.602030260e+01,1.524869059e+00,5.718984718e+01,2.289824298e+01,3.254000912e+01,9.069969671e+00,5.598481320e+00,8.072390715e-01,3.480690095e+01,4.632513485e+01,7.266640916e+01,8.269966678e+01,1.021926365e+01,2.651897134e+01,7.780571084e+01,9.720145757e+01,6.967022848e+01
1.094203300e+01,9.625262772e+00,3.387389150e+01,9.666474957e+01,4.139553489e+01,9.832231808e+01,1.975303722e+01,3.091028417e+01,5.256493977e+01,2.629516690e+01,9.283682212e+01,5.581609921e+01,8.332654188e+01,4.621795914e+00,8.938432050e+00,4.185357516e+01,8.645655585e+01,7.919681873e+01,4.752156369e+00,8.847562394e+01,5.087230518e+01,7.927150746e+01,7.140959287e+01,7.814053143e+01,1.318566634e+01,4.562482001e+00,9.863407068e+01,3.632485128e+01,1.868978830e+01,6.011925135e+01,2.812437339e+01,8.603297688e+01,8.752626541e+01,9.579333916e+01,4.026526071e+01,2.813816056e+01,5.743173396e+01,8.983321737e+00,9.667864035e+01,8.944389132e+01,2.340951342e+01,8.796049920e+01,1.298483231e+01,5.725963106e+01,7.588696126e+01,9.250029354e+01,4.791176037e+01,8.829655563e+01,5.176581076e+01,6.099945456e+01,4.630071624e+00,7.218219881e+01,9.108683521e+01,3.281775559e+01,2.007306318e+01,8.624694261e+01,8.697183762e+01,9.989117987e+01
