v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35
5.666236401e+01,8.221826274e+01,8.186395511e+01,4.899516524e+01,4.298891548e+01,7.827069990e+01,1.079510702e+00,6.177433396e+01,2.617291134e+01,1.580657107e+00,5.903171554e+01,4.355106045e+01,1.119725218e+01,1.312302535e+01,7.658600659e+01,4.223785136e+01,2.575814879e+01,7.777515054e+01,6.978195922e+01,9.471399441e+01,6.987003515e+01,1.329177045e+01,9.673733024e+01,6.872624283e+01,7.633835552e+01,3.376575746e+01,3.801557723e-01,8.982248548e+01,3.224900627e+01,4.224535510e+01,1.707673996e+01,6.606314244e+01,6.852656288e+01,3.982503830e+01,6.540948624e+01
5.405771688e+01,3.503272664e+01,8.891121866e+00,3.969423191e+01,8.625143561e+01,7.396894520e+01,4.849162151e+00,6.284258531e+01,6.268880196e+01,4.901988871e+01,8.722911190e+01,4.861782776e+01,9.878881443e+01,1.426154687e+01,2.548890229e+01,8.125388923e+01,1.535894567e+01,6.224553920e-02,4.469958112e+01,4.176752640e+01,8.060612755e+01,8.978399738e+00,1.405889432e+01,9.067363957e+01,3.069304894e+01,7.445256250e+01,1.283978158e+01,6.638548025e+01,3.448122335e+01,7.355029837e+01,3.043102260e+01,9.639435239e+01,2.417231447e+01,7.989460119e+01,8.406095930e+01
3.574479596e+01,1.712774210e+01,2.272667764e+01,8.176222704e+01,4.974010328e+01,2.538725680e+01,2.093952653e+01,9.585055701e+01,7.562796732e+01,6.684502216e+00,5.030851765e+01,3.783282882e+01,7.135448257e+01,5.806210124e+01,2.209350182e+01,8.616883582e+01,6.645575227e+01,1.188057745e+01,8.721613667e+01,6.062516883e+01,1.396708968e+01,4.331376597e+01,1.249771795e+01,7.058162365e+01,3.879377627e+01,2.363222026e+01,2.657602240e+01,1.928673409e+01,4.972253443e+01,7.038444045e+01,6.340670922e+01,8.506221520e+01,1.841934064e+01,7.095051056e+01,5.447945775e+01
2.469675050e+01,8.114637441e+01,2.835154970e+01,6.516930999e+01,4.441419250e+01,1.677436017e+01,8.186663989e+01,5.896408569e+01,4.738950166e+01,4.802478697e+01,2.017505454e+01,4.820447194e+01,3.829601941e+01,3.050053485e+01,4.052081542e+01,7.434412404e+01,7.295057136e+01,8.901155479e+01,5.005943933e+01,5.785326911e+01,3.007701713e+01,5.844666650e+01,5.256414192e+01,2.922294780e+01,5.548987025e+01,8.816214719e+01,8.288748170e+01,6.807334390e+00,3.968199335e+01,4.158058996e+01,8.027036417e+01,1.408183769e+01,4.214877711e+01,3.719211194e+01,4.205959399e+01
6.764157429e+01,2.980456268e+01,8.772954355e+01,5.284271290e+01,2.209472178e+01,9.545371651e+01,8.840156869e+01,4.131865659e+01,4.380716287e+01,6.443614541e+01,9.805266522e+01,7.067240610e+01,9.436370731e+01,4.261854555e+01,3.507211139e+01,3.048002996e+01,2.892261692e+01,6.958106883e+01,5.560225162e+01,5.351380191e+00,7.550051956e+00,5.544722384e+01,7.448132679e+00,7.364337833e+01,3.668029210e+00,3.293051448e+01,4.811931437e+00,2.124124368e+01,1.557656038e+01,1.482872745e+01,7.605310495e+01,2.655575131e+01,4.733317741e+01,4.469812139e+01,8.354363645e+00
7.347067512e+01,6.757630764e+00,7.504874339e+01,2.677114048e+01,6.078606649e+01,8.545733562e+01,9.419153251e+01,3.657184439e+01,5.214011219e+00,2.590132501e+01,1.659669590e+01,6.805503585e+00,1.201186053e+01,6.158356000e+01,4.355573469e+01,2.274889492e+01,7.068243110e+01,9.547909563e+01,6.540448018e+01,6.273877292e+01,4.441598626e+01,7.623991956e+01,4.788486287e+01,6.560140461e+01,4.035421229e+01,2.023025859e+01,5.326765128e+01,7.866146946e+01,3.098073429e+01,4.057180672e+01,9.336941317e+00,3.442303297e+01,2.113740740e+01,9.534963201e+01,1.242550070e+01
4.592059384e+01,3.605206384e+01,8.315099073e+01,1.084716933e+01,2.418290512e+01,4.665063903e+01,5.080558467e+00,1.959760979e+01,2.999380518e+01,5.328742071e+01,1.511439974e+01,2.507141870e+01,6.291639043e+01,5.061032619e-01,6.108947169e+01,9.828417597e+01,9.768253101e+01,9.179216312e+01,6.610001975e+01,3.915018577e+01,9.510429385e+01,4.515140869e+01,6.502972118e+00,3.385800546e+01,8.808605454e+01,4.164804017e+01,1.530752707e+01,4.154345225e+01,2.219691109e+01,6.798778955e+01,5.289539983e+01,2.000241123e+01,2.477445085e+01,9.304609442e+01,6.485417587e+01
1.266142087e+01,2.826395467e+01,6.462319151e+01,9.460096840e+01,4.212525091e+01,9.869234302e+01,9.740707071e+01,7.969453668e+01,3.920607535e+01,1.950187235e+01,7.828649903e+01,2.498887149e+01,3.686477627e+01,7.501455248e+01,4.544984719e+01,6.393778292e+01,1.688439813e+01,7.580598766e+01,1.205257443e+01,7.642627402e+01,6.923298242e+01,4.916522188e+00,6.325219633e+00,8.849746824e+01,8.937335907e+01,2.608972993e+01,1.021606217e+01,3.007223306e+01,1.948140607e+01,9.831825723e+01,8.633914540e+01,9.802134219e+01,6.718964365e+00,2.644996885e+01,1.867157987e+01
5.183304045e+01,2.209370533e+01,5.003020721e+01,1.485761584e+01,4.649684312e+01,5.896515428e-01,1.644642051e+01,9.147557807e+01,7.515139751e+01,8.377339166e+01,3.808528880e+01,4.940544547e+01,4.879659666e+01,9.617152660e+01,7.659628986e+00,1.963001870e+01,1.224898477e+01,8.691136078e+01,8.788441833e+01,5.149117721e+01,8.039408316e+01,2.598258539e+01,3.175796004e+01,2.108654628e+01,9.102521789e+01,9.914483785e+01,4.731137841e+00,1.342262548e+00,1.651114327e+01,9.391285082e+01,8.034566501e+01,1.900562976e+01,2.317701295e+01,7.267868351e+01,8.750928062e+01
6.183343177e+01,1.684005556e+01,3.579114174e+01,3.511536945e+01,7.004464117e+01,5.366180929e+01,3.872976290e+01,9.630528170e+01,6.714054953e+00,5.564519240e+01,8.313737345e+01,1.969808725e+01,8.717836941e+01,3.431925215e+01,6.007917090e+01,4.420724895e+01,1.142597366e+01,7.530296173e+01,2.293170261e+01,1.901699734e+01,9.885171144e+01,8.294784459e+01,8.695541630e+01,6.071599834e+01,5.230233996e+01,5.774332002e+01,6.247936955e+01,7.004438540e+01,5.893437841e+01,9.510147681e+00,8.535053165e+01,3.377210473e+01,6.564695125e+01,3.295637785e+01,2.406280278e+00
1.638624553e+00,2.738670099e+01,2.680475851e+01,8.669441503e+01,6.943800058e+01,7.904862409e+01,7.531708993e+01,8.299035506e+01,6.523617342e+01,7.160895036e+01,8.024374603e+01,2.614258806e+01,1.680541324e+01,2.297022435e+01,2.610505560e+01,3.840345655e+01,4.004166648e+01,6.981102151e+01,4.985873654e+01,9.331264213e+01,6.396679452e+00,6.811405735e+01,2.488204479e+01,7.943376717e+01,6.952062685e+00,1.195814611e+01,6.570571787e+00,1.949886197e+01,8.618497980e+01,9.872759558e+01,2.507936178e+01,4.918739639e+01,3.121798728e+01,1.814577889e+01,1.607252096e+01
5.980568469e+01,2.443558449e+01,5.055325823e+01,2.713903293e+01,4.285908487e+01,5.244975125e+01,2.514848988e+01,5.728261678e+01,7.507107149e+01,7.192187297e+00,4.440804129e+01,3.456188024e+01,7.151153421e+01,9.210526439e+01,2.724235238e+01,2.330017188e+01,2.611751145e+01,5.177104960e+01,3.017037408e+01,3.314055158e+01,7.959767176e+01,3.469671837e+01,1.780004766e+01,9.548649105e+01,7.683186579e+01,1.125514971e+01,2.170857009e+01,1.125191133e+01,6.076495655e+01,6.561458215e+01,4.709471925e+01,8.557892391e+01,9.099506353e+00,8.289281919e+01,9.026842023e+01
4.322797044e+01,9.927491369e+01,9.260092995e+01,9.943902547e+01,5.876418358e+01,7.119907370e+01,8.960033577e+01,6.075380220e+01,1.002073164e+01,3.955310172e+01,8.016748004e+01,6.305399617e+00,9.731897578e+01,2.763209218e+00,9.319149887e+00,6.623176533e+01,2.951460555e+01,7.161330809e+01,7.552757598e+00,4.025912503e+01,8.181236766e+01,8.592589085e+01,7.331243958e+01,2.448763946e+01,6.351773912e+01,7.629363780e+01,8.693235009e+00,5.417593078e+01,9.959345224e+01,8.710973627e+01,3.878139589e+01,2.444885059e+01,7.556174604e+01,1.274060579e+01,9.949651554e+01
3.512606425e+01,7.669893782e+01,3.716531484e+01,1.446722701e+00,9.353693070e+01,7.350315685e+01,9.256617822e+01,1.099779455e+01,9.196148921e+01,7.954488806e+01,2.825845379e+01,4.747306075e+01,2.214718190e+01,9.076152169e+01,3.619998952e+01,9.273056373e+01,5.091579778e+01,2.183254235e+01,5.406252385e+01,2.074234101e+01,3.318677144e+01,4.861535669e+00,5.812566081e+01,7.847595261e+01,7.042638488e+01,4.023973973e+01,2.516723181e+01,4.262588990e+01,9.123951441e+01,6.947557117e+01,8.685272026e+01,3.161049972e+01,1.093752257e+01,5.284099468e+01,2.837034587e+01
4.112393581e+01,8.575935114e+01,6.836684495e+01,4.309739280e+01,8.299754986e+01,4.830697585e+01,5.554281250e+01,3.864828483e+01,9.873903229e+01,8.503092698e+01,7.501881764e+01,4.590151807e+01,1.362659558e+00,6.234002118e+01,1.192075219e+00,1.066843924e+01,6.457388682e+00,3.216815375e+01,3.708841767e+01,7.777407631e+00,4.064085926e+01,1.999621608e+00,4.564721505e+01,7.487799810e+01,8.631041051e+01,7.391254603e+00,4.175860587e+01,5.456756631e+01,3.137124013e+01,6.883969550e+01,4.095590613e+01,5.100136923e+01,6.228401925e+01,8.629293613e+01,4.668562118e+01
1.735146383e+01,9.862205354e+01,5.519409100e+01,4.344670817e+01,5.102669873e+01,9.942531258e+01,1.751424898e+01,6.154426823e+01,8.445765854e+01,4.436101507e+01,9.579097550e+01,6.483561983e+01,2.833606750e+01,9.552946216e+01,1.619453434e+00,6.847192166e+01,9.745780548e+01,2.347314413e+01,7.062370294e+01,5.094059790e+01,2.545180050e+01,7.005140880e+00,9.126275660e+01,4.419887986e+00,2.414958400e+01,4.127490773e+01,4.712134336e+01,1.955408999e+01,7.271324904e+01,5.365362008e+01,7.382811009e+01,5.335726858e+01,6.368641918e+01,6.460711985e+01,7.744581590e+01
3.912239965e+01,7.560922831e+01,2.268941868e+01,7.084638283e+01,7.531029091e+01,1.035958211e+01,9.280342527e+01,9.963546414e+01,3.448271933e+01,6.824800043e+01,2.582734462e+01,2.566292158e+01,8.865386810e+01,8.279257084e+01,9.400129111e+00,4.148601782e+01,2.738764777e+01,6.356348163e+01,7.939931222e+01,7.246176277e+01,4.283624045e+01,9.536934381e+01,8.430356424e+01,2.131748557e+01,8.199895933e+01,7.651933553e+01,8.968143923e+01,1.010152997e+01,6.970893311e+01,9.049817867e+01,7.009243039e+01,3.471964106e+01,1.171650136e+01,5.948579989e+01,8.053957859e+01
2.244190869e+01,4.771486395e+00,9.900465289e+01,8.245544001e+01,3.719964883e+01,5.998356790e+01,2.121749728e+01,2.560794393e+01,5.327676903e+01,7.874862524e+01,7.083351010e+01,8.301110717e+01,4.943640821e+01,9.761351651e+01,6.555361950e+01,2.004380963e+01,2.630293479e-01,6.784390947e+00,2.518774370e+01,2.660715009e+01,3.250178679e+01,1.010553444e+00,8.096261181e+01,9.434664602e+01,6.792495374e+01,7.935750729e+01,5.944752251e+01,6.726897165e+01,7.748949125e+01,8.014309707e+01,2.160814723e+00,8.057897125e+01,5.877716174e+01,4.814938955e+01,7.137861429e+01
8.125352303e+01,8.838062673e+01,9.931662736e+01,9.502968976e+01,9.790570678e+01,8.995655868e+01,9.458993025e+01,1.102255680e+01,9.384872126e+01,6.558387644e+01,9.287043922e+01,3.472716308e+01,8.482072506e+01,5.694632889e+01,7.818510496e+01,2.025726737e+01,2.295494451e+01,4.132606629e+01,7.221598212e+01,7.972790751e+01,2.045975654e+01,9.231193657e+01,2.580555741e+01,3.919377787e+01,5.197215667e+01,9.517763998e+00,5.587233066e+01,4.965078209e+01,2.291472271e+01,3.269834265e+01,3.768665907e+01,6.342917736e+01,1.648721340e+01,9.785451930e+00,8.672979961e+01
6.626015144e+01,7.210612976e+00,1.995988935e+01,5.776815682e+01,1.457536017e+01,3.905957055e+01,5.348637687e+01,7.483385946e+01,6.328781653e+01,5.662166923e+01,3.826628456e+01,1.266265160e+01,6.489455922e+01,7.488394643e+01,9.685281775e+01,7.728854717e+01,1.404991840e+00,1.480897818e+01,8.018922180e+01,5.439292173e+01,5.482641051e+01,3.108870979e+01,3.566753056e+01,8.696106905e+01,9.714752182e+01,8.969024105e+01,5.395364555e+01,2.223042431e+00,1.214153077e+01,6.236129757e+01,7.637676197e+01,6.732015068e+00,7.426407695e+01,5.992549139e+01,2.928824054e-01
6.576538291e+01,3.218582497e+01,6.231746786e+01,8.656174038e+00,4.197669379e+01,3.015188892e+01,7.317236697e+01,8.041017305e+01,4.469705765e+01,2.660293810e+00,5.006069573e+01,8.955596834e+01,7.277059407e+01,3.217803354e+01,7.735957802e+01,5.127728221e+01,1.520460285e+01,6.799972266e+01,6.502817549e+01,2.938672347e+00,8.481705692e+01,1.484286313e+01,7.466706506e+01,2.624197662e+01,2.496576570e+01,9.233473725e+01,6.346488227e+01,4.741427499e+01,8.394183164e+01,7.419043637e+01,5.438703848e+01,1.841016977e+01,4.191881454e+01,6.481877749e+01,6.787769656e+01
5.016395333e+01,1.816533065e+01,1.545501318e+01,8.849053740e+01,9.515051703e+01,1.784506482e+01,5.978186986e+01,4.683672884e+00,6.307146356e+01,5.087207908e+01,9.716848373e+01,5.230056824e+01,2.153661650e+01,1.580216801e+01,6.948566407e+01,8.594271032e+01,8.680744873e+01,8.386266808e+01,8.603188755e+01,6.846635267e+01,4.595623916e+01,6.858460616e+01,6.664827776e+01,2.277803350e+00,3.003169489e+01,3.842555216e+01,2.969360970e+01,9.911244087e-01,8.335461815e-01,8.001500712e+00,9.889076719e+01,7.898197471e+01,5.272445373e+01,6.330318788e+01,3.220980507e+01
8.554187012e+01,2.023775440e+01,9.286842587e+01,4.050057000e+01,8.250774631e+01,2.962971992e+01,6.888928223e+01,2.993614437e+01,5.566677582e+01,6.516435629e+00,5.823197396e+00,3.982390752e+01,5.938079856e+01,9.836233127e+01,3.359157157e+01,7.155601488e+01,8.325143080e+01,2.453091242e+01,3.030472354e+01,4.151554939e+01,5.697863683e+01,6.507654510e+01,1.316182108e+01,7.087545730e+01,2.268275396e+01,5.311355286e+01,4.076906897e+01,3.554459682e+01,5.050002946e+01,7.204375656e+01,7.592966168e+01,1.431908180e+01,2.371660765e+01,2.902891168e+01,9.755283086e+01
8.703545332e+01,7.478252050e+01,8.966030488e+01,1.981221947e+00,4.844725919e+01,4.671657999e+01,2.257184878e+01,1.736819890e+01,5.264384243e+01,7.636456496e+01,3.499695108e+01,3.770771194e+01,6.971439169e+01,2.214035968e+01,6.803155388e+01,2.134611413e+00,9.273217721e+01,7.660717757e+01,8.819874504e+01,6.091676413e+01,3.791624481e+01,7.729876204e+01,4.527000723e+01,9.454243382e+00,3.986735520e+01,2.012469668e+01,9.930366601e+01,8.648862197e+01,5.950336282e+01,2.166903185e+01,8.792462446e+01,2.691514395e+01,8.119007952e+01,7.428735516e+01,3.884669495e+01
8.013143515e+01,3.526746992e+01,4.936051171e+01,1.551117076e+00,8.426355703e+01,3.490978713e+00,3.881335972e+00,7.602556195e+01,4.245102386e+01,2.957594542e+01,3.750043414e+01,7.520947138e+00,4.828342737e+01,9.476518690e+01,6.531198646e+01,9.256079856e+00,8.566578740e+01,4.586505796e+01,2.687161230e+00,9.863976225e+01,2.418150985e+00,2.417936591e+01,8.370389806e+01,3.532282486e+01,9.404786278e+01,2.402809496e+01,6.908709507e+01,6.223953939e+01,7.656009699e+01,1.802310092e+01,3.148246657e+01,5.116960446e+01,7.981462807e+01,5.628663539e+01,1.547848486e+01
6.506756618e+01,5.449602843e+01,8.925213999e+01,5.364259984e-01,2.082368363e+01,2.343853167e+01,8.663458047e+01,3.146571740e+00,9.580632664e+01,2.914427226e+01,8.563698016e+01,1.573261548e+01,9.031265081e+00,1.707640166e+01,7.991342746e+01,9.045515022e+01,4.344705546e+01,9.326712054e+01,9.604993538e+01,5.694765425e+01,8.435865113e+01,1.726619387e+01,8.552959557e+01,6.193820343e+01,1.012051902e+01,6.015713846e+00,9.965964901e+01,8.076249496e+01,9.036558317e+01,9.478777218e+01,1.297696362e+01,5.396289541e+01,9.141118284e+01,2.667498555e+01,2.322174379e+01
9.197782987e+01,8.730510189e+01,7.893106642e+01,5.350360558e+01,8.644078204e+01,3.816848804e+01,9.952692394e+01,4.495431630e+01,3.672165720e+01,8.462996542e-01,5.203150306e+01,3.433853442e+01,1.784856457e+01,7.448251774e+01,1.001805546e+01,7.607626531e+01,5.842314434e+01,8.731587689e+01,4.156405174e+01,2.643489268e+01,8.233985898e+01,6.782759248e+01,4.756368923e+00,3.130272141e+01,3.841144017e+01,6.444952620e+01,4.708170284e+01,2.454546430e+01,6.205750125e+01,7.852995370e+01,9.246149605e+01,6.357804651e+01,8.214360876e+01,8.146722780e+01,2.470929924e+01
4.877019603e+01,4.647395088e+01,6.884827460e+00,8.950900148e+01,3.918258245e+01,9.512242679e+01,3.184921607e+01,3.883384416e+01,4.678817619e+01,1.713922383e+01,8.095213157e+01,8.202237310e+01,8.530598033e+01,3.710166627e+00,5.057255537e+01,5.648925053e+01,8.655315681e+01,2.863118973e+01,7.485210197e+01,6.297346457e+01,1.163058622e+01,2.816152767e+01,9.520696710e+01,3.402426689e+01,5.224620808e+01,1.180288669e+01,3.224548614e+01,5.381842125e+01,8.942405909e+01,6.690428596e+01,8.074461782e+01,6.289179919e+01,5.927048300e+00,5.195119077e+01,7.596792071e+01
1.879536309e+01,3.704124308e+01,7.679816907e+01,4.811510794e+01,5.677977522e+01,7.191933943e+01,6.538587079e+01,8.325341276e+01,7.360906656e+01,7.411670427e+01,2.454007032e+01,7.217246630e+01,7.248597628e+01,4.919221664e+01,2.817012367e+01,9.068796714e+01,6.385143317e+01,7.469952588e+01,8.893621171e+01,5.598106200e-01,4.748572243e+01,2.546180775e+00,4.213871389e+01,2.171610818e+01,9.218046712e+01,9.203244727e+01,9.785744397e+01,5.062288464e+01,9.551285656e+01,5.299973944e+01,6.029354254e+01,7.548083843e+01,2.991087393e+01,1.958037542e+01,3.099881264e+01
9.391252229e+01,5.380193230e+01,7.136067604e+01,7.912807842e+00,4.534219212e+01,5.518552233e+00,5.802738829e+01,4.344326963e+01,3.196593591e+01,4.236291402e+00,2.880717194e+01,6.070556791e+01,3.901104507e+01,2.893664237e+01,5.812303061e+00,4.084565492e+01,6.965861600e+01,3.739344819e+01,8.684824151e+01,3.241372253e+01,4.401182476e+01,8.882900251e+01,7.173773469e+01,6.288282728e+01,4.432715625e+01,8.525558224e+01,9.090381962e+01,7.705004863e+01,8.555511331e+01,2.722028653e+01,3.469535581e+01,3.112746372e+01,7.549020463e+01,3.326088011e+01,9.560915448e+01
4.556199495e+01,5.748992312e+01,2.416122686e+01,1.049105681e+01,3.957610847e+01,3.222033955e+01,4.986068613e+01,4.227628095e+00,7.685641424e+01,6.072936012e+01,8.380374579e+01,5.398175295e+01,8.674720476e+01,4.372001597e+01,3.159282151e+01,4.959212391e+01,2.073006199e+01,1.440374894e+01,1.295619912e+01,2.528109677e+01,6.074009408e+01,3.214650907e+01,7.054827357e+01,5.229353033e+01,3.221252923e+01,6.321820463e+01,3.793548752e+01,1.465032395e+01,1.993396870e+00,4.726867915e+01,8.646658525e+01,2.794303852e+01,6.106334594e+01,7.132989080e+01,2.400153370e+01
4.025833820e+01,6.201925559e+01,5.624277656e+00,6.707051837e+01,4.490469751e+00,8.538331984e+01,7.604417704e+01,5.348247927e+01,9.006998150e+01,6.367249894e+01,5.350896639e+00,6.680754926e+01,6.799843405e+01,6.793384328e+01,2.322292390e+01,6.169731072e+01,3.471401989e+01,7.683972902e+01,6.826770418e+01,5.413956399e+01,6.085243598e+00,7.776815192e+01,4.941039374e+01,9.506499182e+01,7.667992994e+00,8.933879675e+01,2.951866997e+01,9.048276268e+01,1.642339180e+01,4.989308373e+01,6.548586060e+01,2.863182438e+01,9.224842049e+01,1.141688150e+01,6.720350696e+01
8.636558731e+01,2.522761487e+01,8.922392257e+00,6.770129527e+01,7.548880141e+01,4.916672520e+01,1.126394883e+01,2.906627654e+01,7.742106099e+01,6.224205415e+01,1.711336845e+01,9.464379788e+01,8.099116124e+01,6.598114046e+01,1.643392567e+01,4.885358476e+01,4.881508496e+01,6.470135911e+01,9.915194851e+01,2.563576806e+01,6.567480714e+01,4.220329692e+01,1.430526648e+01,9.525560707e+01,5.505160873e+01,3.198666789e+01,3.372427095e+01,4.459322043e+01,6.310768714e+01,3.913003469e+01,4.812410761e+01,5.964518160e+01,4.572303286e+01,8.881347304e+01,8.182757284e+00
4.604912643e+01,3.863689229e+01,7.083941006e+01,3.949033190e+01,3.807503803e+01,1.233968086e+01,7.672521844e+01,4.162344767e+01,5.094915474e+01,6.004544539e+01,1.865641465e+01,4.118714650e+01,7.606294288e+01,7.580473464e+00,2.871140668e+01,7.396593663e+01,5.623755235e+00,8.700909448e+01,9.532228788e+01,4.725639388e+01,6.211125232e+01,8.782829817e+01,9.667970789e+01,1.026936918e+01,9.228007929e+01,5.569591415e+01,6.296066005e+01,6.237231343e+01,7.788661276e+01,8.182299116e+00,6.937006905e+01,6.658526405e+01,7.625531772e+01,2.192966700e+01,9.596690140e+01
7.794174895e+01,8.682110443e+01,6.015804604e+00,9.446895154e+01,3.970064008e+01,9.742745991e+01,9.626996127e+01,2.369749303e+00,1.815714805e+00,9.747608040e+01,7.535617016e+01,6.436057339e+01,3.428226700e+01,7.126611930e+01,8.095665279e+01,5.149755656e+01,4.209212616e+01,3.986434740e+01,6.654743881e+01,7.598206975e+01,2.657974162e+01,8.223427656e+01,9.595838182e+01,6.914333847e+01,7.983977334e+00,4.655043342e+01,5.359874801e+01,6.373619589e+01,3.712134447e+01,5.853408698e+01,6.460139199e+01,8.915861634e+01,2.640471358e+01,2.625800198e+01,7.059230289e+01
2.640906112e+01,8.333011214e+01,5.066791844e+01,1.110747472e+00,6.906712203e+01,8.703965207e+01,8.786739030e+01,5.100019704e+01,7.370308332e+01,8.200861792e+01,2.480448460e+01,9.940082152e+01,1.646508642e+01,3.450824970e+01,4.246836160e+01,7.341289378e+01,8.416330626e+01,2.475321131e+00,3.216368653e+01,1.290401872e+01,7.887185971e+01,8.361772201e+01,8.129401808e+01,7.217022921e+01,1.476116622e+00,5.858500445e+01,1.878029123e+01,2.022258022e+01,1.175311239e+01,8.088477406e+01,1.288368277e+01,9.708730623e+01,1.415673487e+01,4.673686806e+01,2.034807282e+01
5.442134404e+01,4.965132873e+01,3.763614243e+01,6.385201699e+01,4.101479863e+01,2.025022976e+01,5.861307509e+01,2.486339301e+01,2.354453285e+01,2.436992089e+01,3.584312176e+01,8.381792768e+01,3.302812350e+01,4.690930267e+01,4.473706448e+01,3.211371723e+00,3.696495035e+01,5.801630757e+01,7.719095383e+01,3.043506719e+01,3.451637860e+00,2.502204496e+01,2.126762641e+01,6.112373908e+01,3.707976197e+01,8.550681966e+01,2.563472023e+01,7.471039074e+01,1.603864939e+01,8.132932890e+01,2.216355918e+01,9.427965173e+01,4.719443657e+01,2.964202390e+01,2.303793730e+01
