v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72
5.738069248e+01,7.597728423e+01,2.223875418e+01,7.595637126e+01,3.432803855e+01,4.094962864e+01,6.978702454e+01,6.439945434e+01,7.093938500e+01,8.437579851e+01,9.642922414e+00,3.453491591e+01,3.990059375e+01,7.217886214e+01,5.627646376e+01,1.972096074e+01,2.804737496e+01,3.748471498e+01,5.983222079e+01,8.010724285e+01,8.007182489e+01,1.572237265e+01,1.523702981e+01,1.235345260e+01,7.702449572e+01,4.915857948e+01,4.897912219e+01,2.110227449e+01,5.679673464e+01,5.025162960e+01,2.499761203e+00,9.282307927e+01,5.377585019e+01,5.659236138e+01,8.400717692e+01,5.409927738e+01,5.132147621e+01,6.450118554e+01,4.417172009e+01,3.481808704e+01,3.439954734e+01,9.486172558e+01,7.410753991e+01,7.856422806e+01,4.286022817e+01,3.397815192e+00,9.049978656e+01,8.657672814e+01,3.497694397e+01,3.344839183e-01,7.320920281e+00,6.715933176e+01,3.082173849e+01,3.519096437e+01,7.140780505e+01,1.318172514e+01,5.984051543e+01,8.948856028e+01,9.479455820e+01,6.100433574e+00,5.345876656e+01,5.342168324e+01,1.120876089e+01,9.713694650e+01,5.563583061e+01,1.474541951e+01,9.696140060e+01,7.404653714e+00,1.375658132e+01,3.859060963e+01,5.090550886e+01,8.224219928e+01
8.665582303e+01,1.564497533e+01,2.284304418e+01,1.654128262e+01,4.955311178e-01,8.049927465e+01,4.271353764e+01,7.566107290e+01,3.236838598e+01,5.721069227e+01,7.468042192e+00,6.861239936e+01,3.603582307e+01,1.611622413e+01,4.731305335e+01,3.803954828e+01,8.725473815e+01,8.381190104e+01,4.224736089e+01,4.266657884e+01,9.318256103e+01,6.969195449e+01,3.798474124e+01,6.919299631e+01,9.879899848e+01,9.562534999e+01,2.223771808e+01,9.231730037e+00,8.093672438e+01,8.211054663e+01,1.231600896e+01,3.361589917e+01,9.060145721e+01,8.129455159e+01,8.698404582e+01,2.133232053e+01,7.922832195e+01,3.530418408e+01,8.595831241e+01,5.715778378e+01,2.677793776e+01,2.101785102e+01,9.823549060e+01,5.161916107e+01,8.378380226e+01,7.619194326e+01,1.215463463e+01,4.242156875e+01,5.652808994e+01,1.054671961e+01,3.256873506e+01,6.432823858e+01,7.664469936e+01,2.743120716e+00,3.939809326e+01,7.702195803e+01,2.029801001e+00,1.423498119e+01,1.129837037e+00,4.507204833e+01,4.379556017e+01,8.659392726e+01,4.799486505e+01,6.420347456e+01,8.707952042e+01,2.532754879e+01,2.737254553e+00,3.362990082e+01,6.576785808e+00,5.174143645e+01,4.509484931e+01,7.794262653e+00
9.968385000e+01,4.823133690e+01,5.408098579e+01,1.313295873e+01,1.678125764e+01,4.929773129e+01,3.176193928e+01,9.584521417e+01,4.799224319e+01,5.445186340e+01,8.053266911e+01,8.058126331e+01,1.149706515e+01,2.310306793e+01,4.330229853e+01,3.841551730e+01,5.655686473e+01,3.123409613e+01,8.238262893e+00,3.662260319e+01,6.336999499e+01,8.573092391e+01,6.178053572e+01,2.410281802e+01,7.380333688e+01,6.103317873e+01,9.856592761e+01,1.338080193e+01,6.112164842e+01,3.272654035e+01,5.445389896e+01,8.128895801e+01,5.973351329e+01,3.582550941e+01,9.334465111e+01,2.112643978e+01,8.213225429e+01,7.291552759e+01,7.141919993e+01,9.732266236e+01,9.358753302e+01,7.151260583e+01,2.832520586e+01,6.773382292e+01,9.785123382e+01,9.564643653e+01,9.748333451e+01,9.104192474e+01,6.950640179e+01,2.488005526e+01,8.075714312e+01,7.013804755e+01,7.562926155e+00,1.882187672e+01,2.487770415e+01,5.395998109e+01,4.464823469e+01,3.949448304e+01,9.612365004e+01,8.684600050e+01,9.112755639e+01,6.909385700e+01,8.341649008e+01,3.572872039e+01,1.836229784e+01,7.061912354e+01,9.088606513e+01,1.448771519e+00,7.071128735e+01,5.936927962e+01,5.057636970e+01,3.706650935e+01
5.652104272e+01,8.239793566e+01,4.954264931e+01,6.658856755e+01,7.818520647e+01,8.378082454e+01,3.347224714e+01,6.351146916e+01,2.125618623e+01,7.443194015e+01,7.602519305e+01,5.420581776e+01,5.911026178e+01,2.337034632e+01,6.515182460e+01,1.380646202e+01,1.845160940e+01,3.108217090e+01,5.044077852e+01,5.659721268e+01,2.437589161e+01,4.718347300e+01,7.550341535e+01,3.629929876e+01,3.847224424e+00,1.703956689e+01,4.107582213e+01,2.411838974e+01,2.145963988e+01,3.037146286e+01,6.170302085e+00,9.784290364e+01,3.164520394e+01,6.070618720e+01,4.939968797e+00,7.450323692e+01,1.410025241e+01,7.575948732e+01,8.041314345e+01,1.354653579e+01,2.723613995e+01,3.088766789e+01,6.390727245e+01,4.249693641e+01,4.825557764e+01,9.949835619e+01,4.870729049e+01,1.978004548e+01,1.672006359e+01,5.719656638e+01,7.546335839e+01,7.364683705e+01,2.928175691e+01,3.806462111e+01,3.055098013e+01,2.789590775e+01,9.538202531e+00,9.194825444e+00,4.010449892e+01,9.938826076e+01,9.297364300e+01,7.619523261e+01,3.856423647e+01,6.854732781e+01,6.805896373e-01,6.715430465e+01,4.126430071e+01,5.870602595e+01,8.182533067e+01,6.777925052e+01,3.824107650e+01,6.276023979e+01
2.456843027e+01,1.390013044e+01,4.644898735e+01,8.655287078e+01,2.135179486e+01,3.318222321e+01,7.479856072e+01,1.111749140e+01,1.973715062e+01,7.591722242e+01,7.237465794e+01,5.105927731e+01,1.314725765e+01,5.647385056e+01,3.162631984e+01,1.740678045e+01,7.292884725e+01,4.712274277e+01,8.726891648e+01,6.512360208e+00,8.692177990e+01,3.458959503e+01,2.057470513e+01,6.246008271e+01,4.873710918e+01,6.060996592e+01,1.708794783e+01,6.932765172e+01,8.986826162e+01,8.851945739e+01,7.167688607e+01,6.980170120e+01,6.274186193e+00,4.249841770e+01,9.415742375e+01,5.514717065e+01,3.817180982e+01,5.579572993e+01,7.835050935e+01,2.847797216e+00,6.723050339e+01,4.231391086e+01,2.249254630e+01,3.300493057e+01,2.144182276e+01,8.279064019e+01,3.509300143e+01,7.700253400e+01,7.089754224e+01,2.807223205e+01,3.520969822e+01,8.591580917e+01,1.621587738e+01,9.697865545e+01,1.468201963e+01,7.209205386e+00,2.352399204e+01,2.901612465e+01,3.427507889e+00,4.864228367e+01,1.524088781e+01,8.439365561e+00,9.633689005e+01,2.822931880e+01,9.126546667e+01,4.343638848e+01,3.648290734e+01,5.844203668e+01,1.006162341e+01,4.369120396e+01,3.265471073e+01,5.307539669e+00
5.246313206e+01,2.102334645e+01,2.978967140e+01,8.192547188e+01,7.929138347e+01,1.657395272e+01,8.466113086e+00,3.376968855e+01,8.955509360e+01,4.210511075e+01,4.641704628e+01,5.526967727e+01,4.623545579e+01,8.846925039e+01,8.969874692e+01,4.489984870e+01,3.169456148e+01,1.579856407e+01,9.978992955e+01,9.876534954e+01,7.548195458e+00,5.499189143e+01,1.159232828e+01,2.541753496e+01,6.284909009e+01,1.807392547e+01,3.580124198e+00,5.271310876e-02,9.499303231e+01,4.972436558e+01,2.165390824e+00,8.251038731e+00,4.533942071e+01,3.349844622e+01,6.214763746e+01,5.425135855e+01,1.407320181e+01,4.713024113e+01,2.035635778e+01,4.153448642e+01,8.816081174e+01,5.188886476e+01,2.824903677e+00,2.845189195e+01,6.549944329e+00,8.518903755e+01,7.485007499e+01,6.011656828e+01,3.563240723e+00,6.047352144e+01,8.977143445e+01,9.399946681e-01,3.728342167e+01,4.551743465e+01,2.817877560e+01,7.858979946e+01,1.132527889e+01,4.392116586e+01,6.996709466e+01,6.524932925e+01,7.539477683e+01,4.735943321e+01,4.074575930e+01,6.615204053e+01,5.985381896e+01,1.869970867e+01,1.630383776e+01,3.131756860e+01,9.422426247e+01,8.671501079e+01,5.543250341e+01,6.039457826e+01
9.652930577e+01,5.710485710e+01,8.282024852e+01,6.202623468e+01,5.133530044e+01,1.386913540e+01,3.964665975e+01,7.277678548e+01,4.673378759e+01,2.250656686e+01,6.925626745e+01,4.782612723e+01,4.342290474e+01,1.254766388e+01,5.994998379e+01,1.524888015e+01,7.139013853e+01,7.275268892e+01,9.647904385e+01,8.835122247e+00,5.006521332e+01,8.073607300e+00,5.722515112e+01,8.390462143e+01,7.134225717e+01,2.301632997e+01,6.309466487e+00,2.044022166e+01,4.325544266e+01,9.995178838e+01,7.824650390e+01,4.371070092e+01,3.588983632e+01,4.937540199e+00,2.752436663e+01,7.866148609e+01,3.597249730e+01,4.506456679e+01,9.526080753e+01,8.548288055e+01,6.466644488e+01,6.406713657e+01,5.206760932e+01,7.317646763e+01,4.992077451e+01,7.591710857e+01,9.100973223e+01,1.602392152e+01,5.399026161e+01,6.096490723e+01,2.126811050e+01,2.462446107e+01,9.287907202e-02,1.235967490e+01,9.174701211e+00,2.584462458e+01,6.565530867e+01,8.387689807e-01,2.579545208e+01,3.728208781e+01,7.637500058e+01,9.957947729e+01,1.468814435e+01,1.580082168e+01,2.567993934e+01,9.191532217e+01,5.052012843e+01,9.069837773e+01,9.051956109e+01,2.265116117e+01,9.169419951e+01,9.619570224e+01
8.442010090e+01,5.082878702e+01,1.129437450e+01,4.911093679e+01,6.295159638e+01,6.486132661e+01,4.683149745e+01,8.719741582e+01,6.425510364e+01,9.933673095e+01,7.940789765e+01,1.508975560e+01,9.735698091e+01,2.894342525e+01,8.406591886e+00,9.982919398e+00,5.049974312e+01,4.694669192e+01,1.556243481e+01,9.794663968e+00,5.464245425e+01,4.378494449e+01,7.091456232e+00,6.668272398e+01,9.313009755e+01,8.514602251e+01,3.002711349e+01,1.267431080e+01,7.390116729e+01,7.790825239e+01,8.706773179e+01,1.865097572e+01,3.309053941e+01,3.744449235e+01,4.645727123e+00,3.600052743e+01,4.527387454e+01,8.568422889e+01,1.452671745e+01,4.368101921e+01,4.544366734e+01,6.142996968e+01,7.880391668e+01,4.965288146e+01,9.216720755e+01,6.144866992e+01,8.570328357e+01,6.603291861e+01,9.084809119e+01,6.840878256e+01,5.851764144e+01,3.076509940e+01,2.273340421e+01,1.839570835e+00,6.474419152e+01,3.571820815e+00,8.315181052e+01,1.606707483e+01,7.903661313e+00,9.062161168e+01,5.201566116e+01,8.332213608e+01,1.617642430e+01,4.031226335e+01,1.011715774e+01,7.590947293e+01,7.350797744e+01,8.123600917e+01,6.119284257e+01,2.389080944e+01,8.699633055e+01,3.349638803e+00
5.470404269e+01,6.322148842e+00,8.934691675e+01,4.857629105e+01,3.749803787e+01,2.198630443e+01,3.733779816e+01,5.529718703e+01,7.881932086e+01,2.091091011e+01,7.150726876e+01,5.254501032e+01,2.219545889e+01,3.591617232e+01,3.874634227e+01,1.100434610e+01,5.361859297e+01,5.693018013e+01,7.506939539e+00,5.894743607e+01,2.910147531e+01,3.999289075e+01,4.623259407e+01,7.750546762e+01,3.139513366e+00,9.325402518e+01,5.287116783e+01,9.268085832e+01,2.717831906e+00,3.992144793e+01,1.331531954e+01,7.092150011e+01,6.102903910e+01,5.504939559e+01,4.614533393e+01,1.903969615e+01,2.410735228e+01,5.982973800e+01,5.524157437e+01,6.035445140e+01,3.569297535e+01,2.187854114e-01,9.805435550e+01,9.056584664e+01,6.145275228e-01,3.916757494e+01,6.364807654e+01,4.470168262e+01,3.709627640e+01,3.461599947e+01,9.381579784e+01,1.240596020e+00,3.654073529e+00,7.082160744e+01,5.256614223e+01,1.073461784e+01,1.721782930e+01,3.964609446e+01,4.230861693e+01,5.743329838e+00,2.204371394e+00,3.903959789e+01,6.973383298e+01,5.798837972e+01,4.514052242e+01,5.254775588e+00,1.196764512e+01,5.260259602e+01,6.705534498e+01,1.578678061e+01,1.896092336e+01,8.803238951e+01
7.840154245e+01,6.899416192e+01,7.451752804e+01,6.951960839e+01,1.472833709e+01,5.985635372e+01,3.009684284e+01,6.329709420e-01,1.859010135e+01,1.451027027e+01,8.716748091e+01,6.442099041e+01,4.812808583e+01,1.961074757e+01,1.694063878e+01,7.338102499e+01,7.040458393e+01,5.446207743e+01,9.379876521e+01,5.718653997e+01,8.284129266e+01,6.585661105e+01,5.821235437e+01,1.427983842e+01,8.044930482e+01,3.095123581e+01,1.461849626e+01,3.712689167e+00,8.803851427e-01,6.757132708e+01,8.033817862e+01,1.104280474e+00,9.645352744e+01,8.916546977e+01,5.472575879e+01,9.197022594e+01,5.118015259e+01,9.803720083e+01,6.648046971e+01,3.554182239e+01,7.581410239e+01,5.133663004e+01,8.222706688e+01,8.389790488e+01,9.736287397e+01,5.068258168e+00,5.705767626e+01,6.924864403e+01,2.643242034e+01,2.609467941e+01,8.418569677e+01,2.063494994e+01,9.322887750e+01,9.614348007e+01,6.723278209e+01,2.963127228e+01,1.891448916e+01,2.511914466e+01,1.924022264e+01,6.623320417e+00,6.365415514e+01,3.325503848e+01,2.415412285e+01,3.058279492e+01,2.713190554e+01,3.175342050e+01,9.676343822e+01,5.898573142e+01,3.641417763e+01,4.428330222e+01,3.753742093e+01,6.866295001e+01
1.110687696e-01,4.343021306e+01,4.282451256e+01,7.883325689e+00,7.531237895e+01,2.338710842e+01,9.730114560e+01,4.234593760e+01,8.760292346e+01,1.666600997e+01,7.137169735e+01,5.915907698e+01,2.037596040e+01,4.880930969e+01,1.499188224e+01,6.578634928e+01,8.066873827e+01,7.523761530e+01,1.990811177e+01,4.689579299e+01,9.680972611e+01,9.350334387e+01,5.395709949e+01,9.220801243e+01,8.166648950e+01,5.441576990e+01,8.927973745e+01,3.352426751e+00,7.645265608e+01,7.653142250e+01,2.742340796e+01,7.198219890e+01,1.932020665e+01,9.666192535e+01,3.545913885e+01,8.304752867e+01,8.015707182e+01,9.729071957e+01,6.833683190e+01,5.034266077e+00,3.472031807e+01,9.144548499e+01,3.632116968e+01,9.345401166e+00,6.816262561e+01,2.259987389e+01,1.889281177e+01,4.740343314e+01,9.000887543e+01,2.610818066e+01,5.455158969e+00,2.200104830e+01,4.465988945e+01,9.536487091e+01,9.741096329e+01,2.772191924e+01,7.266784406e+01,2.115476483e+01,9.803667933e+01,5.310808779e+01,7.913523596e+01,4.570928401e+01,6.424376389e+00,9.352545673e+01,2.721479280e+01,9.227996313e+01,5.829498021e+01,4.222291400e+01,8.438406477e+01,3.449687867e+01,4.463759873e+01,2.290705333e+00
7.023865389e+01,8.472288709e+01,1.948301795e+01,1.419565967e+01,7.019684484e+01,8.275839474e+01,3.160228973e+01,4.977448855e+01,4.068747506e+01,7.586409228e+01,1.305236242e+01,3.712602428e+01,6.381711486e+01,9.385599065e+01,6.548807879e+01,7.210521644e+01,2.636064596e+01,6.558484266e+01,8.032412274e+01,2.836703627e+01,7.423026604e+01,4.543320353e+00,6.591980279e+01,7.510372368e+01,9.293898158e+01,7.527137170e+01,6.919692646e+01,9.272067363e+01,2.222197650e+01,6.334285573e+00,1.713040914e+01,8.485676333e+01,2.960419604e+01,8.751696321e+01,2.553043753e+01,6.118305536e+01,6.751987017e+01,2.674516758e+01,5.819017368e+01,4.033973276e+01,9.682355342e+01,2.388083908e+01,1.844777742e+01,1.254632342e+01,2.990473454e+01,3.352842199e+01,8.514497593e+01,7.466785124e+01,8.044210105e+01,6.911047677e+01,2.810654916e+01,6.055925747e+01,5.547716592e+01,5.596025723e+01,4.511870003e+00,8.867808838e+01,5.828446285e+00,5.427634260e+01,9.947652349e+01,3.451598672e+01,4.491498275e+01,7.312337554e+01,2.749849608e+01,7.580381473e+00,3.072532468e+01,5.593634301e+01,2.733892539e+01,1.083710465e+01,5.883950065e+01,8.179411302e+01,7.528082914e+00,8.925798871e+01
2.344689647e+01,5.921348132e+01,1.397875807e+01,5.771445310e+01,6.523335473e+01,3.826964805e+01,8.138849706e+01,3.963182922e+01,5.473184281e+01,7.710042745e+01,5.234975880e+01,4.768728275e+00,4.791542401e+01,8.646291370e+01,4.042064964e+01,5.883416749e+01,5.056002542e+01,8.378948507e+01,5.849390564e+00,2.623168395e+01,1.622329894e+00,2.533453625e+01,2.460883772e+01,1.530584165e+01,6.612082734e+01,8.774475768e+01,1.338676376e+01,5.514402262e+00,3.509111078e+00,7.721711572e+01,9.458651979e+01,4.364755219e+01,8.725040510e+01,5.446666829e+01,4.741590295e+01,7.181437758e+01,7.373755027e+01,9.952546270e+01,9.309017386e+01,8.491042430e+01,9.248530075e+00,8.972920788e+00,3.282198454e+01,7.869469635e+01,1.179715954e+00,7.559919261e+01,5.944920308e+01,5.103220380e+01,3.426171219e+01,1.082315603e+01,3.901249743e+01,3.947123498e+01,1.132786202e+01,7.617026653e+01,6.252754574e+01,3.044713214e+01,7.654152504e+01,8.588863041e+01,8.209918208e+01,6.004780720e+01,2.275727642e+01,7.014409248e+01,5.818886158e+01,5.142414487e+01,8.416441181e+01,3.800783974e+01,6.297321666e+00,5.778039557e+01,8.324628653e+00,6.408699290e+01,4.564874611e+01,5.171149539e+01
9.804363910e+01,6.562541027e+01,6.836627579e+01,2.119121301e+01,2.959765243e+01,9.906371716e+01,2.420441189e+01,8.631112812e+01,2.909643692e+01,7.910602849e+01,4.593463261e+01,8.787465845e-01,5.379220802e+01,6.240207823e+01,7.776831381e+01,7.012819918e+01,3.073881978e+01,8.603949004e+01,2.727211311e+01,8.842148770e+01,5.976152767e+01,8.396788134e+01,6.062829432e+01,7.120736466e+01,7.869734673e+01,3.553653413e+01,4.667254467e+01,8.519525427e+01,6.660768244e+01,5.839070942e+01,6.734700460e+01,9.540292078e+01,5.997605924e+01,3.630666874e+01,6.920842586e+01,5.821668181e+00,6.556165351e+01,8.802316278e+01,4.660518168e+01,4.990321335e+01,3.993347152e+00,3.479411581e+01,5.301119555e+01,5.389558705e+01,2.301248939e+01,1.038593120e+01,5.508179768e+01,9.005199623e+01,8.564989548e+01,4.442910832e+01,6.658998434e+01,8.012309935e+01,9.752373129e+01,9.346109449e+01,6.120830989e+01,8.657655713e+01,5.003865349e+01,5.545252823e+01,7.384671919e+01,8.151303991e+01,4.295123267e+01,2.840298466e+01,9.108582739e+01,9.367346013e+01,9.657879750e+01,3.870271889e+01,3.666312629e+01,3.228656015e+01,2.813499248e+01,9.743911184e+01,2.071626835e+01,4.671117002e+01
8.802293459e+01,9.217186159e+00,7.230309960e+01,3.961534611e+01,5.915986539e+01,5.564889309e+00,2.005771688e+01,9.562552066e+01,1.412372765e+01,3.025213964e+01,8.555226842e+01,7.714391979e+01,2.738129223e+01,8.686408498e+01,6.829457861e+01,7.041900858e+01,9.179183509e+01,6.296285626e+01,4.145376257e+01,5.737757159e+01,3.704747102e+01,5.833502199e+01,2.864945073e+01,3.254515188e+01,7.403460994e+01,6.904532458e+01,5.492141237e+00,8.580013836e-01,3.604666830e+01,7.964024770e+01,4.079348283e+01,2.342337167e+01,4.241582898e+01,2.944108129e+01,5.698934004e+01,9.230173228e+01,6.304115252e+01,9.426176940e+00,7.944753503e+01,4.105744782e+01,7.013862158e+01,9.607343749e+01,7.360728127e+01,1.448575483e+01,7.292371083e+01,4.476138638e+01,5.656736087e+01,6.903087752e+01,8.838853240e+01,8.103495602e+01,9.844993529e+00,6.705119110e+01,4.185888160e+01,4.444657326e+01,3.476478752e+01,9.503294395e+01,5.272904763e+01,8.279906226e+01,1.447967988e+01,4.620305889e+01,9.904904253e+01,9.094172924e+01,6.118532443e+01,7.324483631e+01,9.261107761e+00,1.129473304e+01,9.135470124e+01,9.686142828e+01,6.954991178e+01,2.821248224e+01,2.848839280e+00,9.157078572e+01
9.167834817e+01,6.505571666e+00,5.967975312e+01,5.365548230e+01,1.197209780e+01,4.651892841e+01,3.850415155e+01,1.338071275e+01,5.127658381e+00,5.141535403e+01,6.635213473e+01,7.460747273e+01,5.419804698e+01,2.473046000e+01,4.606775445e+00,3.959791308e+01,4.559992154e+01,5.288086862e+01,4.932614255e+01,8.388659903e+01,8.904462644e+01,5.458955968e+01,3.686571661e+01,1.384893632e+00,8.973140290e+01,8.653788165e+01,4.996549058e+01,5.386244797e+01,6.717954048e+01,8.984530174e+01,1.266361918e+01,4.762646809e+01,2.654703806e+00,8.107552650e+01,8.268830115e+01,5.934003023e+01,6.591039466e+01,2.350147445e+01,6.829119773e+01,2.808730881e+01,4.299542160e+01,4.620354698e+01,4.605289414e+01,7.599404567e+01,3.617340637e+01,9.783115699e+01,8.201736445e+01,3.885171196e+00,6.890891727e+01,4.866888333e+01,6.144123373e+01,8.350630772e+01,5.601506673e+01,4.544035728e+01,1.796789640e+01,5.553119536e+01,7.809084800e+01,7.085449768e+01,1.746481308e+00,2.567066871e+01,3.041991823e+01,7.392511226e+01,3.276104704e+01,9.928443959e+01,7.380590762e+00,1.372847419e+01,7.907011949e+01,9.518163393e+01,3.551444004e+01,5.536983903e+01,5.668872639e+01,8.591520914e+01
9.145159866e+01,4.718758918e+01,2.338080308e+01,9.005216234e+01,6.190014378e+01,4.041778404e+01,2.632314074e+01,6.473003826e+01,7.936930324e+01,8.704997132e+01,1.351050796e+01,2.043634830e+01,2.488164985e+00,7.271249066e+00,6.093870956e+01,8.138469771e+01,5.957936312e+00,8.112959663e+01,3.320498357e+01,2.328761837e+01,5.955839031e+01,5.150592412e+01,3.661168435e+01,7.967699714e+01,7.519742294e+01,3.478924882e+01,7.349625959e+01,2.578133975e+01,5.563649653e+01,4.911006168e+01,8.199230249e+01,6.452040141e+01,1.324429389e+01,1.701655604e+01,7.531864803e+01,1.301247772e+01,3.987494792e+01,3.177012788e+01,6.475498735e+01,5.105491770e+01,2.018787103e+01,4.139265913e+00,1.315834267e+01,1.579278601e+01,5.079451207e+01,8.135061422e+01,3.975695959e+01,1.160820661e+01,5.769434583e+01,1.408902771e+01,1.682280289e+00,5.237993595e+00,1.553783740e+01,9.181392986e+01,7.050888364e+01,8.300764368e+01,4.732485363e+01,9.909007712e+01,4.656519860e+01,4.427489613e+01,3.150119725e+01,8.522085919e+01,9.441126281e+01,8.800005470e+01,1.561070316e+01,5.630298477e+00,1.622588592e+01,7.699047085e+01,2.836797672e+01,9.161115191e+01,3.867175795e+01,2.770678680e+01
1.792337607e+01,7.254939649e+00,8.995931494e+01,7.697538485e+01,6.485092672e+01,8.206876133e+00,4.569081247e+01,6.088896285e+01,8.342600640e+01,9.707079388e+01,5.888458807e+01,3.932745196e+00,5.327529625e+01,5.951647487e+01,6.032985305e+01,5.814284972e+01,9.688472387e+01,1.942951408e+01,7.615617735e+01,2.685093006e+01,2.901138568e+01,6.651161028e+01,4.563258892e+01,3.207099846e+01,9.648041186e+00,6.807603419e+01,2.701408551e+01,8.888867693e+01,7.788820782e+01,2.183576187e+01,3.417255748e+01,1.371208655e+01,7.049243432e+01,8.159601969e+01,2.578875451e+00,2.248020704e+01,7.786402191e+01,4.428743350e+01,8.385484102e+01,6.298826723e+01,8.473145013e+01,4.065104233e+01,7.143144415e+01,8.396986948e+01,4.899352608e+01,4.899135624e+01,3.287619551e+01,6.179175643e+01,9.757774492e+00,9.169573344e+01,7.439896355e+00,6.054293709e+00,9.720122262e+01,9.102915580e+01,5.391691298e+01,3.172571237e+00,6.510923525e+01,6.415877708e+01,5.929670015e+01,3.962609354e+01,6.712552487e+01,9.209923039e+01,1.288078468e+01,4.096737146e+01,3.734086502e+01,6.993559564e+01,7.769227683e+01,3.383519912e+01,7.812565698e+01,8.509329296e+01,6.655521728e+01,2.967763665e+01
2.288514983e+01,4.324689634e+01,3.144783735e+01,2.473970623e+01,1.458794834e+01,3.386988202e+01,7.563729524e+01,7.953299587e+01,5.983596533e+01,3.626390576e+01,3.575230596e+01,7.797363465e+01,5.296704270e+01,5.011262548e+00,8.579736857e+01,7.561973813e+01,2.600220191e+01,3.876836034e+01,7.156842287e+01,7.920712721e+01,5.674716375e+01,5.961396366e+01,9.868539216e+01,5.234235505e+01,7.895155387e+01,7.584291604e+01,9.468653199e+01,6.669653983e+01,6.775900311e+01,1.539729199e+01,1.171098204e+01,2.050067393e+01,9.537744325e+01,3.935098849e+01,4.416231507e+01,4.212765898e+01,9.352330766e+01,1.446608267e+01,7.968841369e+01,6.472015689e+01,2.885801212e+01,7.191715801e+01,8.773354121e+01,7.503177367e+00,5.081822237e+01,3.171312802e+01,2.843337357e+01,2.325383767e+01,1.661676639e+01,1.460118886e+01,2.581735201e+01,1.415480143e+01,2.145248585e+01,2.635511292e+01,3.911469139e+01,5.879532941e+01,2.324210246e+00,8.555009128e+01,3.566730716e+01,9.684243241e+01,3.583183311e+01,3.462434649e+01,4.505519218e+01,1.904419986e+01,8.936612607e+01,2.827483545e+01,2.266190815e+01,7.956574386e+01,6.883983779e+01,4.627557078e+01,8.893555834e+01,7.928807663e+01
