v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52
2.915637036e+01,6.178301985e+01,1.291482943e+01,5.905012355e+01,6.731063458e+01,7.002498660e+01,6.995527702e+01,3.113003754e+01,7.372901556e+01,7.510499653e+01,4.173094293e+01,2.649953182e+01,6.069767382e+01,9.183433291e+01,1.519585243e+01,4.927204331e+01,4.906283366e+01,7.254345964e+00,2.543751365e+01,9.415136053e+01,6.828254230e+01,3.127850233e+01,4.550879642e+01,7.237066001e+01,8.771502270e+01,5.959455031e+01,4.731603619e+01,8.932047694e+01,6.123900571e+01,5.508978970e+01,3.505179801e+01,3.174094833e+01,1.591589738e+01,4.745036309e+01,7.792301942e+01,8.568107776e+01,8.493917643e+01,7.298660231e+00,8.828538927e+01,1.201767824e+01,9.770033918e+01,1.009081345e+00,1.826346879e+00,2.989827559e+01,8.268166255e+01,1.026899176e+01,9.344551506e+01,2.052379819e+01,6.466825212e+01,8.114275808e+01,9.559817771e+01,9.035317761e+01
5.664388368e+01,7.837573410e+01,6.322678932e+01,2.312650779e+01,3.857679866e+01,7.144233282e+01,1.929437076e+01,9.163296611e+01,8.301097278e+01,3.647341134e+01,4.340450717e+01,6.669127864e+00,1.030573456e+01,9.521350092e+01,1.282195555e+01,8.167204855e+01,4.462043821e+01,4.378134105e+01,6.632856578e+00,1.230950909e+01,8.357794415e+01,1.948134078e+01,3.008614010e+01,4.649483254e+01,3.285418048e+01,7.110860276e+01,3.458975252e+01,5.403948344e+01,4.529772047e+01,9.226144684e+01,6.010844125e+01,5.437443202e+01,6.919804752e+00,9.008558049e+01,7.232165815e+01,6.572742931e+01,5.833778622e+01,2.081515594e+01,1.058380969e+01,1.402714335e+01,5.508375423e+01,2.249682111e+01,3.527511474e+01,2.166212326e+01,5.602170311e+01,5.559625826e+01,9.175590899e+01,5.962317964e+01,9.575790609e+01,7.229250050e+01,3.047819047e+01,7.348142878e-01
1.024498768e+01,8.684207227e+01,7.499840299e+01,9.441518927e+01,3.490153186e+01,8.700776496e+01,5.950645408e+01,4.220267285e+01,7.637267556e+01,1.364458549e+01,3.873495729e+00,7.351219667e+01,6.584502015e+01,3.461360990e+00,3.919204779e+01,8.925648335e+00,5.890577288e+01,6.741424155e+01,4.556126798e+01,2.284955130e+01,3.882120943e+01,1.960966418e+01,7.946502108e+01,3.344722860e+01,4.866719102e+01,6.845881673e+01,5.724311087e+00,6.324279144e+00,9.046663053e+01,7.521139027e+01,7.989064991e+01,5.873412461e+01,6.938298802e+01,6.726035650e-02,9.458096744e+01,2.328625073e+01,5.263418019e+00,7.550345581e+01,5.445223944e+01,9.508311401e+01,3.923597649e+01,1.360309966e+00,2.171817124e+01,6.175060214e+00,7.859074906e+01,1.706884699e+01,1.317808355e+00,8.039729375e+01,2.821602288e+01,1.320941362e+01,4.367077170e+01,5.962432997e+01
9.261422167e+01,8.810722430e+01,2.523146626e+01,7.381870714e+01,9.826645352e+01,9.514884445e+01,5.101367798e+01,6.847334055e+01,4.672325655e+01,3.234903953e+01,6.537997747e+01,9.567771272e+01,8.442945085e+01,9.651275545e+01,3.987075320e+01,7.674092210e+01,5.367251721e+01,3.094991642e+01,6.978497756e+01,4.948826207e+01,4.951914785e+01,6.770109959e+01,1.452520782e+01,6.170260772e+01,5.837695851e+01,4.035301115e+01,4.586229972e+01,6.452008458e+01,2.622864490e+01,2.301669515e+01,1.789775931e+01,4.059007677e+01,6.135672508e+01,3.107378230e+01,4.431067608e+01,2.339747747e+01,5.936269594e+01,6.366002755e+01,7.887589374e+00,4.130329684e+01,2.541154698e+01,5.878586844e+01,3.226301298e+01,9.773257996e+01,8.900478731e+01,9.360205772e+00,7.529971711e+01,9.088059987e+01,3.702170576e+01,8.782355173e+01,6.304176435e+01,3.956086489e+01
3.431207748e+01,1.523534794e+01,5.081880390e+01,4.681452823e+01,9.963661928e+01,6.772808301e+01,8.136914135e+00,9.361378052e+01,1.973983895e+01,6.681715216e+01,5.391810783e+01,3.519206707e+01,7.973316012e+01,2.681566035e+00,2.953063273e+01,4.950314986e+01,7.613884458e+01,5.481549033e+01,8.894963884e+01,1.168185841e+01,6.356205637e+01,5.440272895e+01,2.835897789e+01,1.644055187e+01,5.431664274e+01,3.928779298e+01,9.218222762e+01,3.709778970e+01,7.832124417e+01,6.911869405e+01,3.092605228e+01,9.820106440e+01,1.709898328e+01,7.807214414e+01,9.187992448e+01,7.990143106e+00,1.516071757e+01,2.805342470e+01,1.238653247e+01,8.523172434e+01,5.307316323e+01,9.650207064e+01,9.421119492e+01,3.218587271e+01,4.366056763e+01,2.827454391e+01,3.551861988e+01,1.412129925e+01,4.050525673e+01,3.790075389e+01,7.468255784e+01,4.094562481e+01
1.802110262e+01,6.879411432e+01,8.715380274e+01,6.787677241e+01,9.131004131e+01,2.683493226e+01,7.069941225e+01,1.305249872e+00,9.248773892e+01,3.123876646e+01,7.131885751e+01,2.895783388e+01,6.707310152e+01,8.313011909e+01,8.160674268e+01,5.341680030e+01,4.935434764e+01,9.635528340e+01,2.873912455e+01,9.407808080e+01,3.804802068e+01,3.555017501e+01,9.808358337e+01,8.855298231e+01,4.944574541e+01,8.389959922e+01,2.920134236e+01,7.718495533e+01,8.259747744e+01,2.538203700e+01,5.403454645e+01,6.540406320e+01,2.485231196e+01,6.299816194e+01,6.278484830e+00,3.835213940e+01,9.096246051e+01,6.871568809e+01,6.296620126e+01,4.584855457e+01,6.976280084e+01,6.553313159e+01,2.020735021e+01,7.123198470e+01,5.192846123e+01,5.820786057e+01,9.814562623e+01,9.686900434e+01,7.727094446e+01,8.091143227e+00,5.828751884e+01,1.393929594e+00
7.831271442e+01,7.774779624e+01,2.227416408e+01,2.628546245e+01,1.098695328e+01,8.106042012e+01,1.300805052e+01,8.668465482e+01,3.401201640e+01,9.325033182e+01,5.589217985e+00,4.420580079e+01,9.679750905e+01,4.679630276e+01,1.107612011e+01,3.652918126e+01,2.249732700e+01,3.388876907e+01,9.534857704e+01,3.111533036e+01,4.464187118e+01,7.936180401e+01,1.989418723e+01,9.771411028e+01,6.082641054e+01,7.460491614e+01,4.389568393e+01,4.919075719e+01,9.910928134e+01,6.448726831e+01,1.553428895e+01,8.186184126e+01,1.740310247e+01,1.834919489e+01,6.036545930e+01,1.019000219e+01,2.005534036e+01,6.317608203e+01,6.906551514e+01,7.353375060e+01,6.933640433e+01,4.191210286e+01,2.588566757e+01,3.456434651e+01,6.893262264e+01,9.789491918e+01,4.571028528e+01,5.845747255e+01,8.269858807e+01,7.111710452e+01,6.492539451e+01,7.042555288e+01
7.241047405e+01,9.895947367e+01,9.081438069e+01,2.654657886e+01,2.123515999e+01,4.222094813e+01,6.286146783e+01,3.412498299e+01,9.651507831e+01,8.127667947e+01,1.890304921e+01,3.454469177e+01,5.352077853e+01,2.616679548e+01,2.781420061e+01,7.397944090e+01,7.818790292e+01,1.875547178e+01,5.001905871e+01,7.345391259e+01,5.591702189e+01,2.601897267e+01,2.364960095e+01,4.092911691e+01,4.181436978e+01,1.660228323e+01,5.389052162e+01,1.993052887e+00,7.500650659e+01,8.537735340e+01,9.303947640e+01,2.232326475e+01,1.087623983e+01,4.181912549e+01,1.507468869e+01,1.981304483e+01,8.393959970e+01,3.946351080e+01,9.262982504e+01,8.082720319e+01,6.720090535e+01,2.722975378e+01,5.376492396e+01,2.618982818e+01,8.803345958e+01,9.559735049e+01,1.345016967e+01,1.616155588e+01,6.755702272e+01,7.461479947e+01,1.536567535e+01,8.370754713e+01
7.147080436e+01,9.402859249e+01,6.583326667e+01,8.866054347e+01,2.855348125e+01,4.059371262e+01,3.088111769e+01,6.653226618e+01,2.489211824e+01,1.852464927e+01,8.283426105e+01,9.186979424e+01,6.588946828e+00,2.519981265e+01,8.611795016e+01,9.924726021e+01,3.925277835e+01,5.443407966e+01,8.607869920e+01,5.877592573e+01,9.824371907e+01,1.525091926e+01,8.513713013e+00,6.903044602e+01,9.271386120e+01,6.895667909e+01,1.137358734e+01,1.210547539e+01,2.448719432e+01,4.361143039e+00,5.738246084e+00,6.958722800e+01,2.979409505e+01,4.050011831e+01,5.242168565e+00,3.198791473e+01,1.866578676e+01,3.226847497e+01,2.964037438e+01,4.513563471e+01,2.983752715e+01,5.472777425e+00,4.603065996e+01,9.467312924e+01,2.577402565e+01,8.134898326e+01,6.047992435e+01,2.345194972e+01,8.020917599e+00,8.434626175e+01,6.831178873e+01,7.363438452e+00
2.300237774e+01,6.453800239e+01,9.908855904e+01,2.532366996e+01,7.826114088e+01,6.210202971e+01,3.770042542e+01,7.816905143e+01,3.026945419e+01,2.633265179e+01,3.315240726e+01,6.765755271e+01,6.636330285e+01,5.107473885e+01,6.614996629e+01,1.819549288e+01,9.742542729e+01,4.979867864e+01,2.627027232e+01,1.512936345e+01,7.279285409e+01,1.921463543e+01,9.163909618e+01,6.046302195e+01,4.682046887e+01,7.536490046e+01,1.767907720e+01,9.706304063e+00,5.993698027e+00,2.071766833e+01,6.382730966e+01,2.742770584e+01,5.136044424e+01,6.551251362e+01,9.850791563e+01,4.284476386e+01,2.723005667e+01,1.015777017e+01,9.521431281e+01,3.380239772e+01,9.585283086e+01,7.331999293e+01,4.435361597e+01,9.844229808e+01,7.031606862e+01,4.951399397e+01,8.927923521e+01,7.958920675e+01,7.806157471e-01,4.401491178e+01,8.043806903e+01,4.560334439e+01
1.557708113e+01,1.490581762e+01,8.411559945e+00,6.400433404e+01,5.942467424e+01,5.072573655e+01,3.319502489e+01,3.483416531e+01,5.342426124e+01,7.201171806e+01,2.679048275e+01,3.444920505e+01,3.843288487e+00,9.693621937e+01,5.637616989e+01,1.272608668e+01,8.507494185e+01,4.027697436e+00,5.280348254e+00,9.676907745e+01,4.667222730e+01,5.513479911e+01,2.065014663e+01,7.619137530e+01,2.793159241e+01,9.546624924e+01,4.614410369e+01,8.513614917e+01,9.480701566e+01,6.958797959e+01,1.635701383e+01,9.388231013e+01,5.266435695e+01,5.883553278e+01,2.647645979e+01,6.727655064e+01,6.494030575e+01,1.291976286e+01,3.278612564e+01,7.929112847e+01,3.539945422e+01,4.511780658e+01,4.817107547e+01,2.777932904e+01,8.873523952e+01,8.982800739e+01,6.869796877e-01,5.201986236e+01,6.046892666e+01,4.090713771e+01,4.586742883e+01,6.129311256e+01
8.188904631e+01,1.633243391e+01,4.127602485e+01,1.338668875e+01,5.546290683e+01,1.333461092e+01,5.318653204e+01,1.693088457e+01,7.813593836e+01,2.628504805e+01,1.503687209e+01,4.185373124e-01,1.957820616e+01,2.965179158e+01,6.475333308e+01,6.276005932e+01,3.946579608e+00,9.415214267e+01,6.671427276e+01,4.410371986e+01,3.420029799e+01,8.651276983e+01,8.270188921e+01,8.092583006e+01,2.461993918e+01,4.540638668e+01,8.359687122e+01,3.242019718e+01,7.580594793e+01,7.916495359e+01,6.668301549e+01,1.344131924e+01,5.632878397e+00,7.956052515e+01,9.091166451e+01,2.107756925e+01,9.212333099e+01,2.269249610e+01,4.633040642e+01,4.526256449e+01,4.486670637e+01,3.663309199e+01,5.683982193e+01,7.093519119e+01,1.669328104e+01,7.865476603e+00,2.368786961e+01,7.092079757e+00,2.671348364e+01,7.456157460e+01,9.762672223e+01,8.043748298e+01
8.715554116e+01,2.559164896e+01,3.844416617e+01,3.960343649e+00,5.389788220e+00,3.357341718e+01,2.547068866e+01,3.647013882e+01,7.538432719e+01,2.000485682e+01,4.906120077e+01,1.121947447e+01,1.402262338e+01,2.423081603e+01,3.692766355e+00,7.061679760e+01,4.270191261e+01,4.936071729e+01,6.110786961e+01,9.678466153e+00,9.720570892e+01,2.549769507e+01,4.198759428e+01,9.362747820e+01,8.431079374e+01,8.681285753e+01,9.109532710e+01,8.340666099e+01,3.714591687e+01,8.265897330e+01,3.308932721e+01,5.938856656e+01,2.736689731e+01,3.728213030e+01,3.091158052e+01,5.665720473e+01,3.019723309e+01,2.993745505e+01,4.918580065e+01,9.008845579e+01,1.606217506e+01,2.180068420e+01,3.937749990e+01,7.281170712e+01,3.878509530e+01,6.559596939e+01,9.591174082e+01,9.134912321e+01,3.065131919e+01,5.870447491e+01,5.308000764e+01,7.521363986e+01
6.955939542e+01,3.509633513e+01,3.406879565e+00,9.643204976e+01,1.946507264e+01,4.184555171e+01,4.490160189e+01,4.719057862e+01,8.458561753e+01,6.474178837e+01,6.550638059e+01,5.795208360e+01,4.788400585e+01,6.939086126e+01,9.059998758e+01,6.942961965e+01,3.099845897e+01,7.410413479e+01,7.841046482e+01,4.742383892e+00,2.486784897e+01,8.040525355e+01,9.016861979e+01,3.226263737e+01,5.204018019e+01,7.089040029e+01,8.420595504e+00,4.553140650e+01,8.560737586e+01,8.603129940e+01,2.345132179e+01,2.944887128e+01,4.059846092e+01,9.746884932e+01,9.762675606e+01,2.635450851e+01,2.446126008e+01,3.363767017e+01,8.231395925e+01,4.928731396e+01,1.380354213e+01,7.218614038e+01,9.969237149e+01,1.144046129e+01,4.314721821e+01,5.511786820e+00,6.266475930e+01,3.061047813e+00,6.971993753e+01,2.141088253e+01,3.354500163e+01,4.099963943e+00
9.288214404e+01,4.645495402e+01,2.827969318e+01,1.022152205e+01,8.185973237e+01,7.383976021e+01,7.191000219e+01,9.151471228e+01,2.352215986e+01,8.441021487e+01,6.522921045e+01,6.627636720e+01,5.970538489e+01,6.032627561e+01,5.203366053e+01,2.938299010e+01,7.961347150e+01,6.082528083e+01,3.326079002e+01,2.025732477e+01,4.245977321e+01,2.111209577e+01,6.642399226e+01,7.603402982e+01,9.238066071e+01,5.540449672e+01,3.672889854e+01,4.037798170e+01,8.119522410e+00,2.613755971e+01,7.028741521e+00,4.224463081e+01,1.841284987e+01,7.301707212e+01,8.589662214e+00,8.822844743e+01,9.509487751e+01,1.159640210e+01,9.170121581e+01,5.508119752e+01,7.213743920e+01,1.584470054e+00,2.032320549e+00,3.024324635e+01,6.523600660e+01,1.046798274e+01,5.304655357e+01,5.829372337e+01,4.907921987e+01,4.917585835e+01,8.859199969e+01,9.594869787e+01
2.775356562e+01,2.125390753e+01,9.790579938e+01,6.228199084e+01,1.970048042e+01,6.057708847e+01,3.064413631e+01,4.313787680e+01,9.156722981e+01,2.795813981e+01,8.882794031e+01,4.329332382e+01,9.828542188e+01,5.890337459e+01,6.801145382e+01,7.896391205e+01,6.116528706e+01,7.033510019e+01,9.800568235e+01,5.664068058e+01,7.359066307e+01,1.329826523e+01,5.767885563e+01,2.791148569e+01,1.586889106e+01,1.332278931e+01,1.589252827e+01,5.367031590e+01,7.529731520e+00,2.026597324e+01,2.507619420e+01,7.400722640e+01,2.631284421e+01,2.955310799e+01,2.193443767e+01,3.301304142e+01,3.793063121e+01,5.380947274e+01,9.883332153e+01,8.054635936e+01,9.307163483e+01,8.491425898e+01,2.265983309e+00,8.588207449e+00,4.324663787e+01,8.799799731e+01,2.985694048e+01,4.714144526e+01,8.340924369e+01,3.041223820e+01,5.836251266e+01,8.256927673e+01
2.531665987e+01,2.029280900e+01,1.665137078e+01,1.907003985e+01,7.378369346e+00,5.898787240e+01,8.776266833e+01,9.027664278e+01,4.154393682e+01,2.412510007e+01,1.880586950e+01,2.308448524e+01,7.541763376e+01,8.085408810e+01,2.832704056e+01,6.870850473e+01,7.103038672e+01,2.304848216e+01,5.039559808e+01,9.074613236e-01,6.415920526e+01,5.683456956e+01,8.730329193e+01,7.753366792e+01,3.674327747e+01,9.475622836e+01,2.280450560e+01,2.406768751e+01,9.523739753e+01,8.363303712e+01,2.984223847e+01,5.308347215e+01,4.569749155e+01,2.672204039e+00,9.025826185e+01,6.135203723e+01,4.352632026e+01,6.978033537e+01,8.378638490e+01,8.546018654e+01,7.036005716e+01,6.745832059e+01,5.973719424e+01,5.376785820e+01,4.388670807e+01,9.615374107e+01,1.353909646e+01,9.841300005e+01,7.580941348e+01,4.755448338e+01,2.986118075e+01,3.055517433e+01
1.166790144e+01,6.610776396e+01,6.045711719e+01,7.184049513e+01,1.284083407e+01,1.014216069e+01,8.397010294e+01,5.941632359e+01,8.462391143e+01,5.556774831e+01,4.992972909e+01,9.759438449e+01,2.985309620e+01,6.953544317e+01,5.540272819e+00,8.091208993e+00,8.908900610e+01,6.673691996e+01,8.658883710e+01,6.315938089e+01,2.662225715e+01,1.789030870e+01,2.987125413e+01,9.059918381e+01,3.835974623e+01,1.174245644e+01,5.186068896e+00,1.921649081e+01,7.527826002e+01,8.652086878e+01,8.030997509e+01,7.836816937e+01,9.538466364e+01,5.079379580e+00,3.160564463e+01,7.740375123e+01,4.981090124e+00,5.566732080e+01,5.114656748e+01,4.292559849e+01,1.653756017e+01,2.441559654e+01,5.065021959e+01,8.981795910e+01,8.431007223e+01,2.885203565e+01,7.346682114e+01,7.870171228e+00,5.022269947e+01,3.902047922e+01,5.707242061e+01,1.747701377e+01
1.071271285e+01,7.803734360e+01,1.825533917e+01,3.158622695e+01,6.299999560e+01,1.160249505e+01,6.686632111e+01,8.365244816e+01,1.335482580e+01,7.188824514e+01,2.932512869e+01,7.317759980e+01,4.350623245e+01,3.447012794e+01,5.777021552e+01,8.584172433e+01,5.837599994e+00,3.450321957e+01,1.560412918e+01,1.828051026e+01,3.952173766e+01,7.568170332e+01,2.277905956e+01,8.212584727e+01,6.020735492e+01,7.345477814e+01,7.598477384e+01,6.506281303e+01,4.024881522e+01,7.482201667e+01,6.642261714e+01,9.072399607e+01,8.810542211e+01,5.521552632e+01,5.446528889e+01,7.570549776e+01,2.854370020e+00,8.236226675e-02,5.698779937e+01,9.536305102e+01,5.067534710e+01,4.405882887e+01,5.194862801e+01,4.020802593e+01,4.449983411e+01,8.348711326e+01,9.838376022e+01,2.371704284e+01,1.155974854e+01,2.366264392e+01,9.480152113e+01,5.970093180e+01
6.101636322e+01,5.871390348e+01,6.367959686e+01,8.892896454e+01,4.269303272e+01,2.931728969e+01,7.689099019e+01,9.595372700e+01,1.567791116e+01,2.163346549e+01,1.287164031e+01,5.600752364e+01,1.686236141e+01,1.770632157e+01,6.578436472e+01,4.674673538e+01,3.338786168e+01,6.940836148e+01,7.478631055e+01,9.061976291e+01,9.400698858e+01,1.900941165e+01,4.130249001e+01,3.119176464e+00,8.864475108e+01,9.449590503e+01,2.958347974e+01,9.481386657e+01,3.042467401e+01,8.805190075e+01,6.134680463e+01,7.897335944e+01,5.285627161e+01,6.877274904e+00,4.478118663e+01,1.205922411e+01,9.525199143e+01,5.667903699e+01,3.159406191e+01,9.072360032e+01,7.068728029e+01,3.152552649e+00,2.982982096e+01,1.957099981e+01,7.172483993e+01,6.822555629e+01,4.226999192e+01,9.325887147e+01,8.818614302e+01,2.099588076e+01,6.394983430e+01,7.653852714e+01
7.769657499e+01,7.887333562e+01,5.553295100e+01,6.485523311e+01,6.185123314e+01,8.572554616e+01,4.036374658e+01,1.262395055e+01,5.537690362e+01,3.512417822e+00,5.278301544e+01,1.046686700e+01,1.069584285e+01,7.670002716e+01,3.853041750e+01,5.528328088e+01,4.898643834e+01,8.322008669e+01,8.432133886e+01,7.053200843e+01,5.207566755e+01,2.520149095e+00,9.982917975e+01,1.934860820e+01,9.805543325e+01,1.859857375e+01,8.317655424e+01,1.689829811e+01,3.380418918e+01,6.469025484e+01,7.923744691e+01,1.796700200e+01,4.136025652e+01,7.983890356e+01,3.255132934e+01,5.975591618e+01,9.176130432e+01,9.627399276e+01,6.889101910e+01,9.573969497e+01,4.710375404e+01,3.438115801e+01,1.219146860e+01,3.550027758e+01,4.855054252e+01,2.083669928e+01,3.081725400e+01,5.089578630e+01,1.456465412e+01,1.133542033e+01,7.945960279e+01,3.228124731e+01
2.385521943e+01,3.960362014e+00,2.748504077e+01,2.440314781e+00,5.112840601e+01,5.846799064e+01,7.548131026e+01,6.213772605e+01,5.014563010e+01,6.547655752e+01,6.139470158e+01,6.414486425e+01,5.341503498e+01,8.758011423e+01,5.211204439e+01,8.958783760e+01,1.838743682e+01,9.180657003e+01,3.439608503e+01,2.176587104e+01,5.066779826e+01,8.141668657e+01,1.677735914e+01,1.117015025e+01,5.969554282e+00,4.341359567e+01,8.530115869e+01,9.994356084e+01,6.006761274e+01,1.959424727e+01,8.621739631e+01,5.620253300e+01,2.700392663e+01,8.706293592e+01,8.629182798e+01,6.761462974e+01,5.309160137e+01,5.267164741e+01,6.679073748e+01,7.127445565e+01,1.909479148e+01,4.776901768e+00,5.277385340e+01,9.502789521e+01,9.033787533e+01,7.452469277e+01,9.932992958e+01,5.882608004e+01,4.139667799e+01,4.635077193e+01,2.697632109e+01,6.855235563e+01
9.528182833e+01,9.255454593e+01,3.529460839e+01,6.947482804e+01,1.873678825e+01,8.231306034e+01,2.952286298e+01,1.567730259e+01,7.097092727e+01,9.030928121e+01,6.065085669e+01,6.817762172e+01,7.986144910e+01,8.065307413e+01,2.371912190e+01,5.356817150e+01,8.064202478e+01,2.415495771e+01,9.922472971e+01,6.338722395e+01,8.029933384e+01,4.972850538e+00,2.538899450e+01,7.223006258e+01,4.230068061e+01,5.137487097e+01,1.359528319e+01,7.109166858e+01,3.548036948e+01,9.520101762e+01,9.001162355e+01,1.946812884e+01,2.402378197e+01,2.944108624e+01,6.358143545e+01,6.747513441e-01,2.553233201e+01,2.256534657e+01,7.120213399e+01,8.101850562e+01,8.421756666e+01,8.331008124e+01,8.876664719e+01,5.183625642e+01,2.403975818e+01,8.280522824e+01,7.873444996e+01,9.701382498e+01,8.491944710e+01,7.254688004e+01,6.478875612e+01,1.754934964e+01
8.173416684e+01,8.083328147e+01,6.968806741e+01,5.860292898e+01,8.913422539e+00,3.093147966e+01,5.397597614e+01,7.817317146e+00,9.170126691e+01,5.827100349e+01,6.564157209e+01,5.406091731e+01,8.417492459e+01,7.891407803e+01,7.751291377e+01,5.647382709e+01,5.631996112e+01,9.734723492e+01,3.209473329e+01,3.996835327e+01,1.558013844e+01,3.876830814e+01,7.387759236e+01,8.921147271e+01,6.874145286e+01,5.683836300e+01,8.218470773e+01,4.672142298e+01,7.883170776e+01,5.357835971e+01,5.672158231e+01,7.198695096e+01,8.262864404e+01,2.004947398e+01,7.249707969e+01,9.370629062e+01,8.529103328e+00,2.417890494e+01,3.539626886e+01,3.071824405e+01,8.015717652e+00,7.001194955e+00,8.327276180e+01,8.702894333e+01,8.308964179e+01,2.840117624e+00,7.186797153e+00,2.108279058e+00,5.755831356e+01,2.592687629e+01,3.546509194e+01,1.882518739e+01
3.482224098e+01,6.765775137e+00,7.929856244e+01,4.432421726e+01,6.684697224e+00,3.853385236e+01,2.162082105e+00,8.544061466e+01,2.405108260e+01,4.547818655e+01,1.128563090e+01,2.379251341e+01,8.967838327e+01,8.321181744e+01,5.436883994e+01,5.280241580e+01,8.731971140e+01,2.283781171e+01,4.379723251e+01,3.647210133e+01,5.051082347e+01,4.282499174e+01,9.446104274e+00,9.075771905e+01,9.942922105e+01,7.633495599e+01,2.146634630e+01,5.927187565e+01,4.838900755e+01,3.474141249e+01,3.013097248e+00,6.835962431e+01,1.879656163e+00,8.191036362e+01,2.779597592e+01,1.067028672e+01,7.780684844e+01,5.124875237e+01,4.002703253e+01,3.248718461e+00,5.340719591e+01,7.796070542e+01,5.133121795e+00,2.308850862e+01,1.272713646e+01,1.833958886e+01,4.357197152e+01,1.491474850e+01,9.829815445e+01,8.700476788e+01,7.754999234e+01,2.172547600e+01
4.978818960e+01,6.152144857e+01,4.240500296e+01,1.015799916e+01,9.778243055e+01,7.327211625e+01,4.712370847e+01,9.698161695e+00,8.967071575e+01,2.182451333e+01,2.847615893e+01,5.704710516e+00,1.503379470e+01,3.802867740e+01,1.230068000e+00,9.587020152e+01,9.225869761e+01,1.552710688e+01,4.549093406e+01,9.225607486e+01,3.691470167e+01,5.848574513e+01,2.884519761e+01,3.877916822e+01,3.779990981e+01,1.599885819e+01,1.082171012e+01,9.370295702e+01,8.848428045e+01,3.024420673e+01,3.031440342e+01,7.535129476e+00,8.914144972e+01,2.597216378e+01,4.735021059e+01,6.922258335e+01,3.094337819e+00,8.101592194e+01,6.307971778e+01,4.816241884e+01,4.786373965e-01,7.429258086e+01,7.607749374e+01,6.664758009e+01,6.517126002e+01,1.553128220e+01,8.794456432e+00,7.550686446e+01,5.939230310e+01,8.177189266e+01,1.855417268e+01,6.938383900e+01
