v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
6.440532524e+01,6.312432841e+01,9.474767621e+01,6.240336090e+01,7.494968738e+01,2.235699358e+01,5.521509571e+01,6.092025689e+01,6.680455755e+00,4.817216316e+01,2.676891126e+01,9.150079516e+01,2.451892728e+00,2.421954660e+01,5.897940199e+01,2.494289498e+01,5.704255436e+01,4.957898523e+01,3.416289846e+01,7.449083255e+01,7.963976634e+01,7.550175619e+01,2.286161713e+01,1.491756440e+01,3.992429265e+01,9.911239671e+01,7.523115272e+01,2.139378887e+01,3.279623234e+01,1.920327495e+01
4.060810152e+01,5.676833693e+01,3.741854696e+01,1.369024630e+01,1.475179376e+01,2.440511678e+01,1.143408558e+01,3.771829429e+01,6.932087735e+01,9.529337067e+01,8.120834378e+01,5.619636103e+01,9.768209005e+01,6.425404718e+01,2.901598806e+01,1.307742790e+01,4.152412885e+01,2.110847481e+01,8.300216702e+01,8.775709987e+01,4.549964576e+01,8.239165456e+01,2.396800928e+01,3.560702516e+01,5.343501793e+01,5.049048698e+01,6.897322528e+01,1.515857422e+01,5.161693911e+01,9.829929659e+00
6.640042602e+01,4.603237884e+01,9.758869404e+01,6.321862216e+01,4.546495585e+01,7.840856995e+01,8.870961310e+01,8.461216500e+00,2.292466772e+01,4.604781059e+01,3.202452573e+01,7.289942642e+01,6.256929740e+01,1.334942044e+01,8.440588170e+01,4.618534092e+01,8.965487784e+01,6.434791129e+01,3.185374081e+01,1.167241510e+01,8.530830932e+01,4.959288413e+01,7.904071548e+01,4.078638590e+01,8.943487527e+01,4.618339315e+01,2.399366846e+01,8.190363697e+01,4.878464869e+01,1.510956408e+01
7.611204969e+01,5.572609058e+01,6.383161890e+01,4.355216316e+00,7.408428916e+01,1.695014455e+01,3.859302339e+01,7.553192740e+01,8.685862840e+01,1.572185996e+01,2.129930313e+00,1.082901794e+01,4.197262875e+01,6.797022047e+01,3.263281783e+01,6.511202475e+01,9.333772216e+01,2.627344868e+01,8.191095607e+01,9.586209956e+00,7.636868371e+01,7.506586989e+01,1.445148819e+01,2.154015606e+01,7.708918430e+01,1.776264288e+01,2.347629193e+01,2.629902855e+01,7.874320525e+01,8.472775824e+01
4.075782387e+01,6.683262487e+01,4.561843177e+01,1.043806257e+01,1.110522999e+01,6.225464626e+01,8.554211376e+00,6.607397805e+01,5.089401173e+01,6.733506279e+01,9.305446794e+01,2.745917698e+01,7.369001140e+01,8.655739168e+01,8.975304493e+01,3.060001664e+01,2.140185523e+01,8.530313661e+01,2.764895454e+01,5.856488289e+01,8.669080549e+01,4.669009512e+01,2.721714674e+01,7.180864092e+01,8.733785809e+01,5.249566251e+00,1.515540181e+01,1.776384991e+01,4.181086455e+01,7.611260971e+01
9.803933697e+01,2.659890091e+01,2.237192807e+00,2.495487447e+01,3.932050937e+01,7.492790912e+01,2.006148807e+01,5.831815274e+01,8.672453488e+01,5.246706953e+00,3.234420733e+01,4.439836773e+01,8.047720576e+00,1.573678711e+01,9.319626537e+01,5.124026954e+01,7.579054403e+01,4.284080539e+01,6.023698416e+01,7.509414541e+01,2.243803156e+01,7.461757675e+01,7.006345679e+01,2.073030069e+01,3.847521544e+01,8.079116878e+01,5.204098068e+01,5.176378398e+00,6.362237939e+00,1.987266812e+01
1.225879802e+01,9.556714054e+01,2.605271788e+01,1.288903916e+01,6.781884611e+01,9.060820097e+01,7.273809512e+01,8.363683809e+01,6.320013361e+01,7.766071512e+01,1.561060650e+01,1.614671146e+01,2.236293358e+01,2.645782651e+01,9.655173552e+01,7.010612252e+01,1.103671553e+01,1.725265455e+01,5.857196455e+00,2.416078808e+01,8.525763220e+01,1.789476827e+01,4.210035431e+01,5.055647906e+01,5.350087305e+01,2.433907614e+01,9.355804445e+01,6.295761839e+01,7.720638768e+01,1.478127482e+01
2.143976747e+01,1.855996160e+01,3.612131737e+01,1.086317000e+00,3.051983926e+01,4.481041431e+01,3.315272998e+01,4.349516031e+01,6.354954966e+01,1.045565508e+01,1.013243031e+01,9.814486891e+01,4.475463151e+01,5.966345421e+01,5.513543897e+01,1.108774114e+01,9.027663770e+01,8.528457648e+01,7.105117067e+01,9.686016906e+01,3.547425293e+01,7.712357443e+01,5.766574404e+01,5.861901858e+01,2.107992410e+01,3.028954614e+00,8.452307582e+01,7.431194130e+01,3.259084908e+01,6.043002757e+01
9.195837658e+01,5.169434509e+01,4.391733805e+01,8.758464963e+01,6.412240521e+01,3.343741853e+01,9.805899564e+01,1.231804386e+01,9.214702629e+01,6.754857966e+01,7.288841492e+01,1.381846455e+01,4.017316476e+01,8.399670038e+00,1.885777616e+01,5.014717245e+01,3.353613665e+00,7.522066576e+01,7.093211684e+01,3.824670770e+01,1.561352006e+01,5.686881599e+01,7.277840605e+00,3.584487750e+01,6.863529026e+01,1.628078787e+01,1.839257635e+01,3.723771599e+01,2.884431499e+01,4.667992610e+01
7.309910350e+01,3.162391930e+01,7.487685426e+00,2.262095870e+01,6.020055115e+01,9.006775532e+01,4.881905470e+01,5.058629110e+01,6.872695168e+01,2.971943358e+01,4.983874725e+01,4.825375625e+01,4.596805632e+01,3.900947076e+01,9.976298710e+01,8.989262257e+01,7.362447222e+01,3.092764824e+00,2.940862550e+01,5.995203452e+01,8.952456168e+00,4.629341985e+01,6.122386565e+01,7.536380064e+01,3.330067890e+01,9.774522117e+01,4.895027760e+00,4.288877246e+01,1.304717239e+01,1.251974177e+01
5.927854884e+01,9.765919992e+01,3.243111437e+01,4.288209077e+00,8.334344192e+00,8.504598831e+01,3.082017857e+01,6.028533795e+01,7.246068464e+01,5.059461331e+01,6.524997279e+01,4.195640863e+01,2.051334062e+01,6.401095762e+01,7.982181792e+01,6.661481950e+01,8.706448605e+00,2.773032447e+01,2.625685295e+01,9.828128217e+01,5.086471980e+01,3.450358331e+01,7.404026183e+01,3.879879622e+01,1.820905020e+01,2.250819858e+00,1.186168862e+01,9.572922388e+01,8.173460999e+01,9.006189964e+01
4.617317110e+01,9.079156967e+01,5.248286251e+00,5.192373957e+01,6.852110613e+01,7.959658698e+01,8.101417194e+01,4.369994145e+01,2.147853482e+01,7.894039304e+01,1.762916250e+01,2.248064150e+01,3.250195502e+00,9.460399873e+01,2.996555242e+01,7.096228856e+01,5.297871259e-01,6.566767446e+01,7.707212211e+01,1.660956857e+01,1.049020438e+01,1.655971806e+01,9.061033023e+01,4.270396273e+01,9.324095973e+01,2.570103044e+01,6.805746443e+01,9.823000254e+01,4.397799298e+01,4.247331752e+01
4.429274947e+01,5.175658102e+01,7.773470958e+00,5.973537275e+00,3.558392827e+01,1.788337548e+01,8.416625887e+01,2.959003871e+01,9.835570574e+01,3.802453303e+01,6.513812875e+01,8.911758018e+01,5.526383395e+01,6.765562517e+01,4.677555351e-01,2.139879789e+01,6.366894186e+00,1.357528301e-01,6.367208376e+01,3.807958624e+01,4.726404892e+01,7.591897770e+01,2.919106788e+01,5.734567670e+01,2.217550578e+01,6.692598484e+01,9.177402088e+01,5.566858067e+01,1.662160494e+01,4.419212818e+01
2.035608154e+01,5.136698448e+00,7.845155623e+01,7.316088006e+01,9.091868111e+01,3.961340923e+01,9.922008593e+01,5.551382365e+01,2.627739600e+00,4.954650357e+00,7.532554636e+01,3.720750806e+01,1.030862137e+00,6.871529198e+01,9.446929478e+01,6.844891388e+01,6.766944432e+01,8.765025584e+01,4.167498818e+01,6.751901253e+01,3.203255888e+01,4.988596061e+00,8.306996741e+01,4.792529338e+01,1.478895902e+01,4.352940135e+01,4.266190251e+01,9.195264865e+01,9.059740922e+01,6.309570876e+01
1.554588638e+01,5.990043480e+01,9.878224282e+01,8.871564348e+01,6.766548790e+01,4.288028944e+01,9.783149922e+01,1.881126112e+01,4.843597520e+01,3.310951036e+00,8.626693544e+01,7.960692932e+01,2.242775131e+00,4.295925708e+01,6.123319576e+01,8.815361907e+01,2.229404277e+01,3.958277393e+01,5.994922428e+01,6.857950189e+01,5.846425072e+00,5.161105189e+01,8.244623088e+01,2.007149650e+01,8.066568715e+00,3.601266776e+01,4.188882074e+01,9.075025275e+01,3.018810211e+01,9.622495729e+01
6.493471875e+01,5.718728995e+01,4.015053184e+01,3.590195386e+01,3.768568340e+01,9.721607130e+01,9.025700256e+01,6.273263855e+01,5.715809788e+01,5.354207517e+01,2.375121891e+01,9.091898667e+01,1.511631355e+01,2.075255726e+01,6.985551981e+01,9.428897061e+00,8.170778002e+01,8.998089283e+01,9.456397032e+00,2.768256818e+01,1.597976494e+00,3.483122769e+01,4.329284696e+01,3.125855729e+01,9.683272422e+01,8.895666151e+01,9.071608189e+01,6.871597840e+01,8.959317016e+01,3.664707287e+01
4.823703158e+01,8.435261382e+01,9.597742328e+01,3.062709192e+01,2.592857901e+01,8.150825887e+01,4.375091924e+01,7.056320492e+00,6.520905363e+01,7.756655727e+01,1.409333505e+01,4.271900595e+01,4.110443212e+01,5.743567982e+01,4.111904935e+01,4.181826585e+01,7.922671637e+01,2.712695417e+01,3.080915600e+01,1.019164539e+01,2.771704000e+01,4.602068763e+00,8.350681769e+01,9.305623125e+00,2.240905933e+01,6.684540990e+01,2.473099733e-01,2.741946513e+00,9.641545648e+00,9.058505805e+00
3.979015313e+01,7.910161594e+01,5.914902823e+01,5.680770458e+01,7.302279510e+01,1.571324874e+01,6.711221311e+01,5.683599987e+01,6.392394987e+01,9.939931006e+01,5.330247167e+01,4.171495930e+00,1.842808125e+00,6.538487835e-01,4.654792722e+00,5.513073470e+01,7.634468957e+01,5.901615225e+01,3.449981661e+01,2.175713214e-01,5.285588992e+01,7.785547515e+01,1.896509433e+01,2.965907984e+01,8.458839822e+01,3.366268982e+01,3.882274860e+01,7.505924460e+01,6.160528299e+01,9.988792052e+01
6.348698149e+01,4.893975105e+01,8.744301375e+01,7.987590367e+00,8.978273178e+01,7.620612056e+01,6.780809998e+01,2.824211739e+01,6.946505571e+01,5.239472757e+01,3.934566273e+01,5.358941595e+01,7.351219019e+01,8.598939179e+01,8.646515879e+01,6.465945930e+01,7.728220929e+01,3.152990887e+01,1.351273626e+01,7.987797713e+01,1.222586211e+01,9.639743084e+01,7.702774272e+01,9.402950017e+01,7.294220811e+01,4.201958719e+01,1.575207176e+01,5.103193284e+01,9.890812960e+01,5.820628662e+01
3.156604630e+01,2.378072878e+01,5.251878084e+01,9.311923971e+01,1.457109174e+01,1.969166618e+01,6.303698975e+01,8.386934971e+01,6.473864325e+01,9.810269961e+01,7.891793579e+01,8.450037105e+01,4.430420031e+01,7.952312436e+01,1.824296754e+01,3.150514333e+00,1.378355540e+01,9.670787813e+01,8.755207984e+01,7.116586445e+01,5.741291587e+00,1.589419544e+01,1.631108491e+01,6.091811365e+01,4.936252345e+01,9.077347331e+01,5.858143472e+01,5.618725901e+01,6.294084814e+01,7.807266051e+01
1.006566821e+01,8.352784394e+01,2.573593151e+01,1.243003168e+01,6.815284870e+01,3.713261096e+01,4.689179751e+01,5.866794684e+00,9.102534514e+01,3.773481226e+01,8.920225345e+01,5.157641507e+01,4.109912817e+01,2.316050849e+01,8.522617536e+01,6.927774062e+01,6.314070438e+01,9.129867561e+00,6.414146122e+00,7.535844230e+01,6.170594042e+01,2.540839411e+01,4.679676985e+00,5.480702332e+00,6.945804814e+01,9.768957363e+01,1.592733983e+00,7.871384286e+00,6.868528636e+01,8.330794830e+01
4.434470480e+01,6.428108623e+01,7.680540182e+01,4.289570615e+01,2.156212773e+01,2.051950328e+01,1.608866723e+01,2.677076692e+01,7.045619165e+01,6.723048633e+00,2.122433768e+01,7.346571560e+01,8.082980560e+01,1.153576938e+01,1.165850972e+00,2.383251961e+01,5.893186242e+01,1.537442509e+01,6.782006597e+01,1.605567581e+01,8.161424064e+01,6.643691855e+01,9.686139007e+01,6.891545113e+01,4.348925300e+01,7.271182349e+01,6.275433883e+01,6.076745045e+01,5.690427152e+01,8.622409710e+01
6.127399275e+00,2.752196857e+01,4.017925174e-01,5.519072877e+01,4.564105298e+01,8.136407292e-01,1.574956754e+01,1.532137278e+01,2.250274609e+01,8.495286930e+01,7.334450161e+01,9.950853644e+01,3.646902912e+01,6.889463425e+01,4.138766763e+01,9.228579377e+01,8.934767060e+01,6.104071301e+01,2.069416854e+01,9.472524028e+01,9.240352700e+01,3.186153175e+01,2.537197309e+01,8.901897562e+01,8.794219067e+01,6.735253784e+01,2.109771049e+01,8.551847972e+01,9.801448714e+00,5.925227920e+01
5.557069779e+01,2.130492175e+01,7.443623676e+01,2.327052824e+01,4.673902434e+00,4.080194258e+01,7.998186190e+01,3.265751391e+00,6.891261103e+01,5.517453192e+01,1.090813456e+01,2.875144089e+01,3.436828858e+01,9.907426703e+00,2.648862161e+01,9.060079792e+01,9.222534982e+01,6.776255636e+01,2.048132981e+01,5.552173050e+01,2.150865067e+01,5.157447748e+01,8.022536461e+01,2.332932985e+01,7.642305886e+01,9.649078436e+01,5.876023649e+01,1.232648401e+01,7.661737754e+01,6.653191020e+00
3.353790577e+01,6.123838412e+01,2.287540205e+01,7.805530907e+01,9.286723835e+01,8.283889343e+01,8.591948791e+01,8.269513562e+01,6.311940233e+01,6.078172075e+01,3.675541169e+01,1.692055594e+01,1.646451479e+01,9.346983689e+01,3.481541975e+01,8.512546525e+01,1.326189032e+01,5.012325269e+01,2.031552286e+01,6.700102879e+01,3.743922552e+01,4.453101826e+01,6.656826151e+01,9.514906253e+01,5.962227428e+01,7.358211199e+01,9.270543330e+01,2.617167352e+01,4.814605879e+01,1.091441651e+01
5.186382286e+01,2.029040698e+01,9.287294901e+01,4.009711559e+01,3.285957995e+01,8.869491562e+00,5.580317902e+01,7.611535539e+01,2.246690362e+01,7.439041511e+01,4.247866946e+01,6.057734973e+01,7.555679962e+01,6.397304886e+01,3.956459396e+00,6.417614980e+01,9.553379549e+01,7.905129295e+01,9.652056593e+01,7.281187431e+01,4.284942122e+01,3.102340593e+01,8.582310203e+01,4.582609115e+01,2.805470312e+01,3.007992759e-01,5.175710877e+01,7.386660359e+01,1.376870974e+01,6.573804626e+01
6.872445129e+01,8.953821110e+01,9.182997815e+01,4.442064864e+01,3.788152250e+01,7.076357293e+01,6.172711508e+01,7.519914129e+01,7.874279712e-01,2.486315694e+01,4.386779019e+01,2.488505277e+01,9.779610658e+01,6.898283565e+01,9.807078315e+01,3.946141659e-01,8.295969190e+01,3.739472845e+01,4.631911383e+01,9.279406220e+01,1.390150120e+01,7.317230795e+01,5.741823219e+01,6.339588261e+01,8.817154248e+01,7.836776905e+01,3.163238810e+01,4.603360525e+00,8.580157960e+01,9.940890276e+01
7.920408057e+00,6.638147163e+01,4.862988071e+01,2.775201494e+01,1.153179640e+01,9.897998577e+01,1.856078742e+01,2.025432596e+01,9.865549209e+00,5.572180182e+01,1.971118366e+01,9.304139443e+01,8.953716307e+01,9.814287124e+01,9.820139028e+01,4.483929193e+01,4.612621252e+01,5.044158707e+01,5.796333668e+01,6.309293537e+00,5.839326100e+01,8.434820661e+01,3.167939511e+01,1.694940193e+01,2.235087340e+01,2.895503224e+01,9.594927239e+01,7.341614449e+00,6.289779777e+01,5.776505170e+01
5.094448435e+01,9.371741529e+01,2.030644358e+01,3.547245057e+01,8.825043982e+01,8.808180386e+01,7.885149089e+01,3.146274356e+01,1.959030382e+01,8.900467326e+01,4.828288658e+01,7.330377412e+01,2.597102682e+00,5.589773663e+01,4.877880341e+01,3.543452478e+01,3.922732485e+01,8.651964626e+01,2.720028187e+01,7.575697389e+01,3.827587950e+01,3.333812435e+00,5.947508389e+00,7.222164803e+01,9.831291169e+01,2.350246532e+01,5.717660242e+01,1.794894333e+01,2.955382756e+00,7.645329158e+01
2.257601559e+01,8.562551104e+01,3.058237967e+00,1.475861844e+01,2.519203209e+01,5.967777092e+01,2.939809645e+01,3.234516159e+01,8.970902630e+01,6.552613362e+01,6.823122694e+01,8.871235815e+01,7.477448522e+01,4.682123126e+01,7.289711203e+01,4.595272289e+01,9.465274386e+01,1.296499652e+01,2.427310226e+00,3.558802565e+01,9.609997302e+01,4.320270893e+01,6.488712984e+01,2.747994988e+01,6.703194025e+01,9.493301926e+01,7.578102468e+01,4.154139042e+01,1.868064627e+00,4.541618216e+01
2.695328298e+01,1.387677723e+01,3.490812548e+00,9.134288440e+01,6.947594325e+01,9.991845987e+00,7.960718343e+01,2.108317713e+01,1.498311416e+01,2.020049644e+01,7.939799935e+01,7.827178327e+01,5.710381678e+01,6.234925284e+00,6.740186735e+01,7.101926040e+01,1.880916208e+01,3.714469254e+01,6.129715277e+01,2.993405563e+01,6.714893188e+01,9.774338298e+01,9.262748356e+01,1.069615460e+01,6.368240808e+01,7.378730303e+01,3.607087810e+01,6.176461359e+01,9.926433304e+01,2.292425119e+01
3.681914623e+01,1.677512858e+01,2.151587553e+01,3.423119653e+01,7.679283374e+01,4.721602023e+01,3.988149298e+01,1.503878200e+01,5.781369080e+01,2.267797623e+01,7.430490702e+01,5.038803257e+01,6.441534830e+01,6.852243875e+01,3.845315058e+01,9.270324221e+01,8.893000600e+00,7.757489374e+01,3.623108890e+00,1.721370652e+00,5.184727867e+00,3.843324574e+01,2.431152594e+01,6.767857507e+00,6.789646205e+00,5.113831477e+01,5.701291204e+01,6.730423526e+01,8.611462514e+01,2.493997726e+01
9.890906219e+01,2.366509764e+01,2.020906772e+01,5.339636736e+01,1.501796653e+01,8.492635822e+01,6.065563329e+01,3.183544258e+01,2.222702447e-01,1.531779271e+01,6.887446129e+01,9.591332563e+01,8.119071676e+01,3.163401513e+01,1.699911977e+01,2.375116691e+01,8.034164681e+01,3.113591764e+01,9.235339333e+01,6.948744641e+01,5.159573476e+01,7.004045522e+01,5.227312981e+01,8.972277181e+01,9.182529612e+01,8.610967983e+01,7.953729769e+01,7.717130401e+01,1.349299584e+01,4.947967704e+01
4.979813032e+01,3.900493257e+01,3.348631750e+01,5.677584337e+01,8.465412810e+01,8.724944719e+01,2.454078576e+01,4.215063977e+01,9.853528235e+01,1.740128295e+00,3.959170055e+01,2.621120005e+01,8.242337476e+01,7.411229815e+01,5.705864106e+01,5.005744021e-01,2.435498359e+01,1.504057113e+01,8.346300919e+01,9.998978666e+01,3.920015757e+01,9.698469676e+01,1.715793214e+00,4.941683919e+01,1.543015278e+01,1.785393516e+01,4.526770674e+01,8.346003549e+00,2.406340724e+01,7.717561002e+01
6.790195128e+01,7.229223137e+01,2.796779137e+00,1.121111114e+00,7.326020781e+01,1.292712062e+01,9.999704651e+01,2.747303978e+01,7.319984877e+01,4.460103012e+01,1.022609717e+01,5.438160486e+01,5.108292273e+01,4.027841328e+01,2.917469596e+01,1.947713023e+01,9.733717269e+01,5.065094302e+01,7.465266384e+00,3.754455852e+01,4.895524781e+01,6.306410273e+01,2.542454668e+01,2.064867221e+01,6.825488602e+01,4.385471900e+01,9.907830865e+01,5.776279974e+01,1.769933419e+01,7.976851941e+01
2.562532597e+01,7.430470459e+01,8.224581037e-01,7.620903358e+01,8.130246379e+01,6.520309627e+01,6.203995024e+01,3.557879494e+01,5.507466278e+01,8.021667866e+01,1.256073174e+01,6.943143573e+01,4.779131297e+01,2.931610113e+01,8.172674595e+01,4.999541088e+01,6.196385367e+01,3.707224275e+01,8.545543223e+01,1.779026950e+01,5.012700144e-01,5.558912974e+01,5.544521040e+01,9.989875031e+01,1.324515236e+01,9.202255947e+01,5.726565335e+01,4.892983623e+01,8.564704543e+01,1.432173643e+01
5.736544569e+01,3.600595823e+00,8.694534607e+01,7.175929053e+01,2.802244298e+01,9.814486726e+01,8.621579674e+00,5.793492541e+01,8.115722307e+01,7.920972503e-01,8.945755586e+01,7.603010516e+01,9.957494509e+01,4.429918580e+01,9.161453626e+00,6.089136296e+01,8.458252765e-01,7.432633351e+01,3.143020969e+01,4.720454615e+01,6.539995098e+01,6.382484972e+01,9.348114585e+01,4.217770641e+01,6.981201459e+01,2.568850257e+01,2.189454029e+00,3.958095176e+01,1.476273331e+01,8.290850121e+01
4.419568546e+01,3.995532880e+01,2.077531691e+01,2.951826466e+01,9.586425087e+01,5.340619000e+01,5.761318782e+01,3.304247098e+01,4.946180923e+01,4.403602015e+01,3.658011496e+01,5.074158061e+00,2.439132616e+01,8.258581068e+01,1.863795653e+01,7.111460150e+01,8.327205611e+01,8.962151402e+01,6.057408950e+01,2.205832442e+01,8.289013273e+01,3.322069079e+01,8.363323453e+01,8.852902012e+01,6.414281366e+00,4.493720009e+00,9.887394426e+01,8.040524452e+01,1.699236359e+01,6.688904563e+01
5.998435236e+01,8.004740856e-01,9.848365112e+01,8.564779273e+01,5.687205196e+01,4.323072896e+01,9.072785930e+01,9.098394817e+00,7.323244464e+00,4.972978472e+01,8.111027643e+01,3.261450266e+01,7.181272429e+01,6.591246614e+01,8.222147982e+01,2.147060560e+01,4.653030434e+00,3.949185040e+01,9.764926370e+01,6.527240188e+01,6.587482968e+01,1.278319624e+01,7.978874323e+01,3.790148435e+01,8.297825233e+01,6.168211058e+01,4.006318960e+00,2.114534795e+01,4.860082271e+01,3.648143499e+01
4.131622206e+01,7.358871586e+01,7.504251902e+00,8.096959096e+01,1.270789269e+01,5.262293213e+01,7.394057757e+01,4.231622016e+01,9.077374236e+01,2.811546778e+01,7.645544424e+01,1.349955325e+01,2.278108132e+01,9.613554481e+01,4.575338378e+01,4.803209054e+01,2.293271685e+01,3.678470897e+01,3.789332834e+01,7.822229781e+01,6.875027340e+01,3.542307044e+01,8.901200552e+01,9.018195514e+01,6.924800817e+00,9.694049203e+01,2.577377451e+00,1.351470557e+01,1.316833701e+01,9.415110563e+01
2.648852576e+01,8.062125371e+01,3.359343712e+01,3.550446878e+01,1.876800706e+01,4.669285505e+01,9.211730783e+01,3.598930057e+01,1.974540820e+01,9.755957875e+00,3.851032442e+00,4.074222235e+00,4.671533801e+01,4.853345825e+01,4.812237957e+01,2.416691396e+01,8.074302618e+00,2.801757140e+01,4.645714151e+01,6.931831837e+01,9.987280682e+01,5.928417647e+01,9.012831027e+01,2.169543989e+00,5.825142060e+01,2.067836262e+00,3.695156314e+01,6.580259296e+01,8.578714524e+01,1.890688981e+01
3.029301122e+01,1.916497093e+01,4.346690539e+00,5.877943649e+01,7.233123204e+01,8.558065627e+01,1.935208740e+01,9.321240005e+01,6.070214370e+01,5.295300286e+01,4.544116080e+01,5.451706069e+01,6.212973221e+01,2.633861564e+01,3.785751502e+00,2.232893660e+00,3.647408242e+01,1.169571438e+01,6.450799064e+01,3.532492708e+01,1.153910632e+01,5.386865917e+01,2.413501546e+01,7.859345780e+01,9.164745907e+00,9.666679929e+01,7.777561551e+01,7.429500740e+01,2.129779486e+00,6.936725366e+01
2.895997808e+01,1.549403131e+01,6.609055615e+01,3.679683941e+01,7.150751486e+01,6.573907815e+01,2.600317393e+01,3.018842165e+01,8.018557668e+01,5.840736240e+01,1.517113196e+01,9.998560539e+01,1.508275900e+01,4.476859263e+01,3.045883281e+01,5.026491506e+01,2.652821985e+01,6.506899006e+01,5.978031634e+01,8.140744962e+01,1.126005196e+01,2.308733788e+01,4.118682505e+01,5.003443110e+01,7.562484457e+01,5.550650998e+01,6.578699493e+00,3.308923357e+00,4.420533839e+01,9.116203291e+01
