v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32
3.012642506e+01,1.641814569e+01,2.330747238e+00,2.815541373e+01,2.731677155e+01,8.239002659e+01,5.657729718e+01,8.882895609e+01,1.087447172e+01,8.121602312e+01,5.029625671e+01,6.149299032e+01,5.007533817e+01,7.726546031e+01,8.623012822e+01,8.320273609e+01,2.077380500e+01,4.936254107e+01,9.367850782e+01,4.904493847e+01,1.288017949e+01,4.653936113e+01,8.306316216e+01,5.405050584e+01,5.830127368e+01,1.235352060e+01,7.230711527e+01,4.043725494e+01,5.098302511e+01,5.669314332e+01,4.083465101e+01,3.800751017e+01
2.186638619e+01,6.898565550e+01,8.462188255e+01,1.221065025e+01,7.639931942e+01,6.275465086e+01,8.897026733e+01,4.052424002e+01,3.163486158e+01,4.587906184e+00,1.879263028e+01,6.327899826e+01,3.388909351e+01,4.264996108e+01,7.358765803e+01,6.412164553e+00,3.149869701e+01,8.512999748e+01,6.713809879e+01,1.641576754e+01,9.276538140e+01,6.830172866e+01,7.170661791e+01,8.874195643e+01,2.623145935e+01,8.935944181e+01,9.432486098e+01,8.066969209e-01,1.358837845e+01,7.988174305e+01,6.723436164e+01,7.102899906e+01
8.296778187e+01,8.116681717e+01,6.514928772e+01,6.727073930e+01,7.094453802e+01,9.423076542e+01,7.223359912e+01,2.321970884e+01,4.448002702e+01,4.885105501e+01,9.845537306e+01,5.966092494e+01,9.610359717e+01,6.557939677e+01,7.204308732e+01,9.945187186e+01,2.472734739e+01,6.666264559e+01,4.829827338e+01,4.363353529e+01,7.715386567e+01,3.749785796e+01,9.557735471e+01,1.754769719e+01,8.636050798e+01,9.171708709e+01,8.819541905e+01,4.840211487e+01,8.130379810e+01,3.274822872e+01,3.655353256e+01,7.628655133e+01
2.553365706e+01,1.783435039e+01,3.023047402e+01,9.496115433e+00,6.582063024e+01,5.509040583e+01,4.161935648e+01,6.971823780e+01,2.440125931e+01,1.476993420e+01,6.980070795e+00,9.513930568e+01,9.044684983e-01,1.740586951e+01,1.304467784e+01,5.955388498e+01,2.388306781e+01,2.130159574e+01,3.373839935e+01,9.026233036e+00,1.682869788e+01,2.227236829e+01,1.029833524e+01,8.969930284e+01,8.528879774e+01,2.562632258e+01,7.496466033e+01,9.696751675e+01,3.494887521e+01,8.190084309e+00,9.401000508e+01,8.204631734e+01
4.602693626e+01,4.217117763e+01,7.177381432e+01,2.460645350e+01,2.332153633e+01,2.770123602e+01,2.774972740e+01,9.600340011e+01,2.993204837e+01,1.797642326e+01,1.887233673e+01,2.968395504e+01,8.248358856e+01,8.718241953e+01,5.777721011e+01,8.837139773e+01,7.538214467e+01,6.855572684e+01,7.500290658e+01,9.998656202e+01,8.665583082e+01,1.708349965e+01,7.781267508e+01,4.463358144e+01,7.269021369e+01,6.573672513e+01,7.975547224e+01,9.157598351e+01,8.759269626e+01,7.613788024e+01,4.220972556e+01,7.358032559e+01
2.726639507e+01,8.069133559e+01,3.152118779e+01,3.282070040e+01,2.879119736e+01,1.187799032e+01,7.198327284e+01,4.808152344e+01,1.523892359e+01,3.672177428e+01,9.180736928e+01,2.184478835e+01,4.256780925e+00,9.247310755e+00,7.174420837e+01,1.575079229e+01,9.868027621e+01,2.751583456e+01,5.118176971e+01,2.904465577e+01,6.294788515e+01,1.569056326e+01,8.314624818e+01,8.646722340e+01,3.291567827e+01,7.122819145e+00,7.391574009e+01,6.907338548e+01,6.828795496e+00,7.070055284e+01,8.169631065e+01,9.570991987e+01
9.485631600e+00,7.289886979e+01,7.221266098e+01,2.046370798e+01,6.734210073e+01,3.869614232e+01,6.642351241e+01,8.514550488e+01,5.711533333e+01,1.118239473e+00,5.650582076e+01,9.766309665e+01,1.666032265e+01,9.192082606e+01,8.511829665e+01,8.309269550e+01,7.693309885e+01,9.572356255e+01,5.467651856e+01,7.555658390e+01,1.572940052e+01,5.436993788e+01,1.289732755e+01,8.714377798e+01,9.901273615e+01,2.518068300e+01,8.634601577e+01,8.402366577e+01,5.237067417e+00,3.856502890e+01,6.285665068e+01,2.200192578e+01
2.805665737e+01,2.162115551e+01,2.562424679e+01,1.422815194e+01,8.208165659e+01,3.986965191e+01,3.814158152e+01,4.888239815e+01,6.920845391e+01,5.053544169e+01,8.257385193e+01,9.349818077e+01,6.630882503e+01,9.236395753e+01,3.567796262e+01,7.002282423e+01,3.673172106e+01,2.488057735e+01,3.700084351e+01,8.400999841e+01,8.545765591e+01,1.407209246e+01,6.354129920e+01,3.798131245e+01,8.056314798e+01,6.386557176e+01,9.948858891e+01,2.495791844e+01,8.556211657e+01,1.457760726e+01,2.148758541e+01,8.947661670e+01
6.533930156e+00,1.872774551e+01,2.173781812e+01,6.904814587e+00,6.282378842e+01,2.059591474e+01,1.566741787e+01,6.156336791e+01,7.764627296e+01,2.597822245e+01,8.683186140e+01,7.287830252e+01,3.294993471e+01,6.516608522e+01,9.571934987e+01,2.835982828e-01,5.621520563e+00,5.960037295e+01,3.834983485e+00,7.883817308e+01,5.477126970e+01,7.936187736e+01,9.407715991e+01,6.074835219e+01,7.003273269e+01,4.864333335e+00,4.301845124e+01,6.348066475e+01,4.625960174e+01,5.759940784e+01,3.178132426e+01,7.201544176e+01
3.738982292e+01,6.901425065e+01,8.210190890e+01,4.740516869e+00,7.724880358e+01,1.894209981e+01,2.803070154e+01,9.615875382e+00,6.187277618e+01,8.651451547e+01,9.985887332e+01,4.960120544e+01,2.553120180e+01,8.210180961e+01,4.034449590e+01,9.545739281e+00,7.138669810e+01,2.416816076e+01,9.759315101e+01,1.159476100e+01,9.662917129e+01,4.852701881e+01,3.340397227e+01,8.447673673e+01,8.658633154e+01,4.635073742e+01,2.118916468e+01,3.767279441e+01,8.435448424e+01,1.708471802e+01,8.020157730e+01,6.435248406e+01
4.415487191e+01,2.031191443e+01,3.770010758e+01,5.495829538e+01,5.662060602e+01,3.947959562e+01,6.323038778e+01,2.373821135e+01,8.566940715e+01,1.439848143e+01,9.103967935e+01,4.258885588e+01,1.050658451e+00,9.224256469e+01,9.222492300e+01,5.580335080e+01,4.161179701e+01,7.889178527e+01,6.891846853e+01,9.922160303e+01,3.743425330e+01,4.760194009e+01,9.370788553e+01,8.337382314e+01,8.697419298e+01,2.624371162e+01,2.432799466e+01,2.715885639e+01,9.348790321e+01,9.446206701e+01,3.607076270e+01,3.316211379e+01
1.128507007e+01,9.215750328e+00,3.059096593e+01,7.879859593e+00,7.921937510e+01,6.128689317e+01,1.299965853e+00,8.627782831e+01,2.330270102e+01,5.403266622e+01,7.541191860e+01,1.683709052e+01,9.159422237e+01,7.530149441e+01,5.471970118e+01,5.364060011e+01,2.740900796e+01,3.785171766e+01,4.338518060e+01,2.323438165e+01,8.362412394e+01,9.157950334e+01,7.544252381e+01,8.597882655e+01,2.799036383e+01,2.585479929e+01,8.676337243e+01,2.046871542e+01,2.385306192e+01,8.012164407e+01,6.686111230e+01,1.195753650e+00
5.861914972e+01,5.684477530e+00,7.414501530e+01,1.535836981e+01,2.839389413e+01,2.581117286e+01,8.320292005e+01,2.607921085e+01,2.380815107e+01,4.721955945e+01,9.046981148e+01,3.594213894e+01,2.092333298e+01,1.317245168e+01,5.216818104e+01,2.979485807e+01,7.785913357e+01,9.357673167e+00,1.411658161e+01,4.970449252e+01,3.153067878e+01,4.888644076e+01,5.089353811e+01,6.994879062e+01,8.350641693e+01,4.060512386e+01,2.233713118e+01,4.018648832e+01,3.132031579e+01,4.296743464e+01,9.225226864e+01,3.592602412e+01
4.096691920e+01,9.745566463e+01,2.719842885e+01,3.762299388e+01,4.917762399e+01,7.483283857e+01,2.400505290e+01,9.067981642e+01,5.763367372e+01,6.223518133e+01,1.450601174e+01,1.323308666e+01,9.857930642e+01,7.119688355e+01,1.304495742e+00,9.903880309e+01,1.071380491e+01,2.593751303e+01,7.247016293e+01,5.593347470e+01,1.157513513e+01,5.145022440e+01,6.075056386e+01,1.138698034e+01,7.677043148e+01,4.873781199e+01,6.962151861e+01,2.351174629e+01,6.785686826e+01,5.611407175e+00,6.315236087e+01,1.097952170e+01
1.305723643e+01,3.418239559e+01,2.707285357e+01,4.639043597e+01,5.162941706e+01,2.894762999e+01,6.050334964e+01,4.936910169e+01,6.092245691e+01,7.567338367e+01,8.787693197e+01,1.470167403e+01,1.036614638e+01,6.995170079e+01,7.083363795e+01,7.407080435e+01,4.022710172e+01,5.164492969e+01,2.193377498e+01,3.059139036e+01,8.658712621e+01,3.025223586e+01,6.007672247e+01,9.174129120e+01,6.134337015e+01,9.874401507e+01,6.689118002e+01,8.283611688e+01,4.612974859e+01,5.239207351e+00,8.386766772e+01,4.186161598e+01
7.152281102e+01,1.129613797e+01,8.240531422e+01,5.801765478e+01,6.700753566e+01,7.553174183e+00,5.340515239e+01,1.829217395e+01,7.980880145e+01,7.597315555e+01,4.567062422e+01,1.713558955e+01,7.071803740e+00,8.684839670e+01,7.817142643e+00,2.312175458e+01,3.265427056e+01,7.931889415e+01,9.785171109e+01,7.404085412e+01,4.091396467e+01,3.016951587e+01,8.544071631e+01,5.530807831e+00,4.715544950e+00,3.219496662e+01,6.822702090e+01,2.901013577e-01,3.711954958e+01,7.631758147e+01,5.243471702e+01,4.137612201e+01
3.054313497e+01,8.312449473e+01,9.178477080e-01,5.035458210e+00,3.306795588e+01,7.006944566e+01,1.010321353e+01,7.726485743e+01,8.540986518e+01,1.585681418e+01,4.328566604e+01,2.386486187e+01,1.788984181e+01,9.799190095e+01,6.854499215e+01,3.819369299e+01,2.182631838e+01,2.517550070e+01,9.064968092e+00,8.811340642e+01,5.558185939e+01,1.601352106e+01,3.070208052e+01,9.527060041e+01,3.478255551e+01,4.585454868e+01,4.414741654e+00,4.319881376e+01,7.443461211e+01,2.784830934e+01,4.286420321e+01,5.069720522e+01
9.215117501e+01,9.826674369e+01,7.420922801e+01,2.752396828e+00,3.956448010e+01,6.403974638e+01,2.842566184e+01,3.292600526e+01,2.194217022e+01,9.138173703e+01,3.517709362e+01,6.454027988e+01,7.458144319e+01,1.574678556e+01,9.712082312e+01,4.200270360e+01,2.123827238e+00,4.427641881e+01,5.820090782e+01,2.525023270e+01,5.384619931e+01,4.792222852e+01,2.157509416e+01,8.102623142e+01,4.359079921e+01,5.161629601e+01,8.437845292e+01,2.208789836e+00,2.019931987e+01,9.108473062e+00,7.452071684e+01,6.481678708e+00
1.379392882e+00,7.848999077e+01,4.121453310e+01,8.334692031e+01,1.650787747e+01,8.951528978e+01,9.045829685e+01,4.241619854e+00,2.574732879e+01,5.961512839e+01,6.635631663e+01,5.581525951e+01,7.438663107e+01,6.153198528e+01,3.802824897e+01,8.268402809e+01,9.075049117e+01,8.339535859e+01,3.918604928e+01,6.379690872e+01,2.175996546e+01,5.042909816e+01,3.151060941e+01,6.645417991e+01,1.415239999e+01,3.712735134e+01,9.361930607e+01,2.067616227e+01,5.498272446e+01,3.191397428e+00,8.770711096e+01,2.628061811e+01
8.241037819e+01,4.877660983e+01,1.540500103e+01,2.776366722e+01,3.590474931e+01,2.678143762e+01,5.540467693e+01,2.861603231e+01,4.118790217e+01,5.138460031e+01,9.173682160e+01,9.581035842e+01,2.785492157e+01,3.453175869e+01,8.931887031e+01,3.845980331e+01,3.843677366e+00,1.583582345e+01,7.203955871e+01,7.719397525e+01,3.064065045e+01,4.824519686e+01,8.412779499e+01,5.615712096e+01,6.272129043e+01,5.736489862e+01,8.622326081e+01,2.221863867e+01,7.788981538e+01,8.409400769e+01,6.385636688e+01,4.764405995e+01
7.853329251e+01,9.252365215e+01,1.841634712e+01,7.887306776e+01,3.753556516e+01,6.732998529e+01,5.248997750e+01,7.978129674e+01,2.296132143e+01,7.099913980e+01,9.837940078e+01,3.144878341e+01,5.472376415e+01,7.449904541e-01,1.477188890e+00,1.042776002e+01,1.371770394e+01,2.268708320e+01,5.886323078e+01,4.993641054e+00,1.848555436e+01,7.844437118e+00,2.831886258e+01,3.996329004e+01,8.816081132e+01,7.705473355e+01,9.810966715e+01,7.630171631e+01,2.552729265e+01,7.456832812e+01,1.864330372e+01,7.571302010e+01
8.862623701e+01,6.908511326e+00,9.320699533e+01,4.896563844e+01,4.028857486e+01,2.452356533e+01,9.570966828e+01,7.827603144e+01,9.467595847e+01,4.484701627e+00,2.809574564e+00,6.585332654e+01,3.593735790e+01,3.683434442e+01,2.841332600e+01,5.476850282e+01,9.705849710e+01,9.924920673e+01,1.539715248e+01,9.572769292e+01,9.858536766e+01,1.391576529e+01,5.517707626e+01,4.322396234e+01,4.747400335e+01,4.033929942e+01,5.295527249e+01,1.486837013e+01,1.763853959e+01,5.632140706e+01,3.640672425e+00,8.299258948e+01
5.054736174e+00,7.043747061e+01,7.549894323e+01,1.604152452e+01,3.610785138e+01,2.262585086e+01,1.756623153e+01,7.692579091e+01,8.680910193e+01,3.919681251e+01,5.976330049e+01,6.679691979e+01,6.942533233e+01,1.642237955e+01,1.555018899e+01,2.780850135e+01,5.463168804e+01,9.628321502e+01,8.468874335e+01,7.670004756e+01,8.465616032e+01,3.580773550e+01,8.873765966e+01,2.706300682e+01,7.179794888e+01,6.275683720e+01,1.260646851e+01,5.107202541e+01,8.798815613e+01,1.751047693e+01,7.730255308e+01,6.684439469e+01
5.446391320e+01,3.646707823e+01,3.292068810e+01,2.451612647e+01,4.906251224e+01,5.887349319e+01,3.948363187e+01,2.651535728e+00,9.154334233e+01,8.162059884e+01,8.508085123e+01,6.932062383e+00,4.707683618e+01,1.876416610e+01,3.350162506e+01,6.382960577e+01,5.907144959e+01,7.264304785e+01,7.634129511e+01,9.914586578e+00,1.818501464e+01,2.204321399e+01,1.561527257e+01,9.804813228e+01,9.594366285e+01,9.438679110e+01,4.166936890e+01,1.525937354e+01,4.687573308e+01,9.741560162e+01,6.166954269e+01,7.852909377e+01
8.664113225e+01,1.713008481e+01,4.285725035e+01,9.589144171e+01,7.251295363e+01,2.348803149e+01,8.773153132e+01,9.545767804e+01,7.409959167e+01,7.809624991e+01,4.391553100e+01,6.044367474e+01,6.816872249e+01,6.908928474e+01,8.888212370e+01,5.045400305e-01,5.940544591e+01,4.675813786e+01,2.502962726e+01,6.775130989e+01,5.154144236e+01,7.379539796e+01,6.302079997e-01,4.452230720e+01,6.906326392e+01,4.903087882e+01,7.597959605e+01,2.537006276e+00,9.475827303e+01,6.608818001e+01,2.660539704e+00,8.508361113e+00
2.597428503e+01,2.957661725e+01,3.514953235e+01,4.986514906e+00,9.392037446e+01,8.045135481e+01,8.531170724e+01,2.394882406e+01,9.532199745e+00,7.244922172e+01,9.640707114e+01,9.550748874e+01,1.187306901e+01,8.666974419e+01,5.253742945e+00,8.653269093e-01,5.195110044e+01,4.998287470e+00,5.802940619e+01,4.706376960e-01,7.574555396e+00,1.854226967e+01,5.961503049e+01,2.211202408e+01,2.102817740e+01,8.614546651e+01,9.653193538e+01,3.728654205e+01,9.589846087e+01,8.574432209e+01,5.753646402e+01,9.484465082e+01
2.251529003e+01,2.467406089e+01,9.648729031e+00,4.812804356e+01,7.907190397e+01,3.658094123e+01,2.945381407e+01,6.598197891e-01,5.125306753e+01,3.017015402e+01,9.478352485e+01,3.082828840e+01,4.960585118e+01,6.409751802e+01,1.407027368e+01,3.111999638e+01,9.184072345e+01,5.401116329e+01,7.124449178e+00,3.884660342e+01,1.661049096e+01,1.311770001e+01,3.216972847e+01,1.035110821e+01,2.074097859e+01,9.910177650e+01,1.213112885e+01,3.927262370e+01,5.479972293e+01,4.489511407e+01,8.995586719e+01,5.314047023e+01
8.042549009e+01,8.543283289e+01,2.134828061e+01,8.909512738e+01,4.150445617e+00,3.335516523e+01,9.480013362e+01,9.179903319e+01,1.119279976e+01,1.329992966e+01,8.372229124e+00,1.527397305e+01,7.466861096e+01,5.014607774e+01,4.107475301e+01,7.264811495e+01,2.621200875e-01,9.210486170e+01,5.995535382e+01,8.606535157e+00,5.723559698e+01,6.128528983e+01,9.350691814e+00,6.069350890e+01,2.323936335e+01,9.992445436e+01,4.965064901e+01,7.506880440e+01,1.139703712e+01,9.567446412e+01,4.347520346e+01,9.827588682e+01
8.362541426e+01,4.200705988e+00,9.757763979e+01,4.868843638e+01,4.823716865e+01,6.282465262e+01,5.323162662e+01,6.196547689e+01,2.696508420e+01,8.317306900e+01,6.930717455e+01,6.346542889e+01,3.519648829e+01,4.025376796e+01,2.569115470e+01,9.274759294e+01,3.092305630e+01,2.554335763e+01,1.515343198e+01,5.194743719e+01,2.550727315e+00,7.568850081e+01,8.955909358e+01,7.779298075e+00,7.086346360e+01,1.819734292e+01,3.374834819e+01,9.691827713e+00,1.171847404e+01,8.150300096e+01,2.657747423e+01,4.631135073e+01
3.165649763e+01,4.700318329e+01,1.550038196e+01,3.664634868e+01,4.177890992e+01,3.000478906e+01,8.225178669e+01,6.959615977e+01,9.685485495e+01,7.476216763e+01,1.543246528e+01,2.409305249e+01,2.695696585e+01,4.211388878e+01,3.790905062e+01,9.288695147e+01,6.801966002e+01,4.029525559e+01,2.810684543e+01,3.931341150e+01,4.015679093e+01,4.906728403e+01,2.190711858e+01,8.919959387e+01,9.085084699e+00,5.259840180e+00,8.587759297e+01,6.017509702e+01,7.701195423e+01,6.449891885e+01,6.795356324e+01,7.595968172e+01
8.183573449e+00,2.397287946e+01,7.283711125e+01,2.593502203e+01,8.348170166e+01,4.702730861e+01,1.770304280e+01,6.793293050e+01,7.462683682e+01,3.780876898e+01,2.922143455e+01,1.928486111e+01,9.263014868e+01,6.522716942e+01,9.738688819e+01,3.584871810e+01,6.869852204e+01,6.488275864e+01,9.164585510e+01,5.843317425e+01,6.278318149e+01,2.791750874e+01,5.596103659e+01,4.723294798e+01,7.629647583e-01,2.815950258e+01,2.964462405e+01,4.527291152e+01,5.720356317e+01,8.718778301e+01,2.264667777e+01,1.969864916e+01
7.723008656e+01,2.044152872e+01,8.491380250e+01,7.244555466e+01,1.147748457e+01,6.506628440e+01,9.231379867e+01,4.591125007e+01,3.320942083e+01,7.260933100e+01,1.857879646e+01,1.462046249e+01,7.806291440e+01,7.709369577e+01,5.539763045e+01,8.483243433e+01,8.099224732e+01,3.095891551e+01,4.123307010e+01,9.536058431e+01,3.047766160e+01,3.699930919e+01,9.417689431e+01,4.825980943e+01,1.249168709e+01,3.544366693e+01,1.922814789e+01,4.174139966e+01,2.328505163e+01,4.358404339e+01,1.102143918e+01,3.360152814e+01
6.126953340e+01,3.856869373e+01,9.706456919e+01,4.964371910e+01,8.655450534e+01,7.648552896e+01,9.639919786e+01,4.149607527e+01,1.826403502e+01,8.037444456e+01,8.705079465e+00,3.262083169e+01,2.941207584e+01,8.193207744e+01,1.936413530e+01,4.954141635e+01,2.379333473e+01,3.805732669e+01,6.121893391e+01,2.770201502e+01,1.185138364e+01,5.354510497e+01,6.488449779e+01,7.400449148e+01,8.322314823e+01,1.126376985e+01,2.971743704e+01,4.360645926e+01,1.606448232e+01,1.245365588e+01,4.628451985e+01,9.631460389e+01
1.653693296e+01,5.533701014e+00,5.148454660e+01,9.615427252e+01,6.457735926e+01,8.492150227e+01,4.105538229e+01,3.175628103e+01,8.727644701e+01,6.536224795e+01,2.114654439e+01,1.629614930e+01,6.243229936e+01,4.091873928e+01,3.878241205e+01,8.865088482e+01,1.012533623e+01,3.663351335e+01,9.137416268e+01,5.230348328e+01,8.329775356e+01,9.696057674e+01,7.180732284e+01,4.740587432e+01,6.507174558e+01,5.232861475e+01,8.306071737e+01,6.150012849e+01,5.855264642e+01,5.516944184e+01,3.262587438e+01,2.850732769e+01
2.985181249e+01,8.234000526e+01,2.081044622e+01,5.037389648e+01,6.880597959e+01,6.332342955e+01,5.960163246e+01,7.636084721e+01,5.505288712e+01,7.737398969e+01,1.168477660e+01,4.364885685e+01,8.907500298e+01,8.974781490e+01,1.812700299e+01,7.253660146e+01,8.297685622e+01,6.892055498e+01,5.171047732e+01,8.395573466e+01,3.439152171e+01,3.833729305e+01,3.871285075e+01,1.953854763e+01,8.136537394e+01,1.082784684e+01,6.925073857e+01,7.349551703e+01,5.546741826e+00,9.035239818e+01,1.618814137e+01,3.108915204e+01
9.469382292e+01,2.226371136e+01,2.822734075e+01,5.508170422e+01,5.659197439e+01,5.288028081e+01,2.979403300e+01,5.227723971e+01,6.640009461e+01,1.229001407e+01,9.393528714e+01,9.752674832e+01,1.759218445e+01,6.658863807e+01,8.330495588e+00,6.140263091e+00,8.733697656e+01,3.576270183e+01,3.218668980e+01,6.072307528e+01,5.185837180e+01,2.760490032e+01,6.768453291e+01,3.572238911e+01,6.600160450e+01,5.387526271e+01,8.263266741e+01,8.337750026e+00,4.344715336e+01,8.488217526e+01,5.904549770e+01,9.849155991e+01
9.428975206e+01,1.978627265e+01,6.423205230e+01,2.389535012e+00,4.518582837e+00,2.740774201e+01,2.136432362e+01,4.833997908e+01,7.420915255e+00,9.385919062e+00,8.006818712e+01,1.901121025e+01,2.959031614e+01,3.328203117e+01,7.439227163e+01,6.247558494e+00,5.556340947e+01,4.002256869e+01,2.565209422e+01,4.506626814e+01,5.783898679e+01,4.716885224e+01,3.397493488e+01,9.380466239e+01,9.724982414e+01,8.366526184e+01,4.617212115e+01,7.102579494e+01,9.187244534e+01,2.072444662e+01,7.742711613e+01,9.717360944e+01
2.433760592e+01,8.195329212e+01,1.984861065e+00,3.859119738e-01,2.623685261e+01,5.694621743e+01,4.758900523e+01,4.910873243e+01,5.030439780e+01,6.974988739e+01,2.430439615e+01,2.066273471e+00,6.836829788e+01,9.456182269e+00,5.975568289e+01,9.379515397e+01,4.051218390e+01,9.037820289e+01,7.136415558e+01,6.985975361e+01,1.519042904e+01,4.921468331e+01,1.103499486e+01,1.978968652e+01,9.990767949e+01,3.440344974e+01,8.077818436e+00,1.614693918e+01,6.994132242e+01,6.509492816e+00,6.190526811e+01,4.093988785e+01
6.760581297e+00,7.088625194e+01,5.591440533e+01,8.542400335e+01,1.069834725e+01,8.688714985e+01,8.809498775e+01,8.633969961e+01,3.526754070e+01,9.045509250e+01,2.804938333e+01,8.396904714e+01,4.392687634e+01,7.435878491e+01,2.757856664e+01,3.759959686e+00,9.023514134e+01,9.775965502e+00,8.660284601e+01,6.227234570e+01,7.339891313e+01,1.672794057e+00,8.506044475e+01,7.939924433e+01,9.834206039e+01,4.782766432e+01,7.271713189e+01,7.076936932e+01,9.594508717e+01,8.912760565e+01,4.104781179e+01,2.309696659e+01
6.446562207e+01,2.057830906e+01,8.964470429e+01,1.822281182e+00,2.159233222e+01,1.102720729e+01,8.140105164e+01,5.245823422e+01,7.399368304e+01,8.819758867e+01,6.751291273e+01,5.393672490e+01,6.463442295e+01,4.859562980e+01,2.898651403e+01,3.675142133e+01,8.723023908e+01,4.328165940e+01,1.096421267e+01,5.255622313e+01,1.027928412e+01,8.402471593e+01,8.931792821e+01,1.118558625e+01,2.637917500e+01,5.631013985e+01,8.839892187e+01,7.743674071e+01,9.351258403e+01,5.629374030e+01,4.871622111e+01,1.013780630e+01
