v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
9.830743200e+01,3.746375175e+01,2.915364668e+01,1.877137399e+00,4.866495288e+01,4.654397013e+01,2.712089635e+01,7.045403842e+01,6.980199955e+01,8.472113793e+01,2.896230377e+00,7.710628069e+01,5.165114230e+01,2.338026555e+01,9.272976251e+01,8.276564917e+01,1.933170940e+01,6.202431259e+01,1.204142556e+01,5.227771545e+01,7.520526724e+01,3.474336466e+01,3.010831782e+01,7.352945993e+01,5.495942245e+01,6.243507392e+01,5.896706053e+00,1.340809268e+01,6.169167968e+01,5.054223826e+01,5.707931343e+01,4.342460910e+01,1.788280736e+01,2.085656070e+01,7.842181839e+01,1.998786593e+01,1.980017195e+01,4.933903615e+00
6.998417511e+01,4.177632498e+01,6.416622864e+01,2.637387152e+01,9.933128225e+01,7.154297759e+01,1.515922403e+00,6.611291110e+01,4.591225756e+01,1.624057718e+01,7.133862912e+01,5.468101256e+01,9.037965007e+01,7.149372601e+01,3.615138034e+01,7.016177602e+01,9.393595207e+01,6.189882058e+01,4.303825142e+01,7.334740734e+00,8.649286918e+01,7.669103899e+01,3.974753600e+00,4.644625728e+01,9.253678486e+00,2.339687761e+01,4.408414823e+01,8.898354322e+01,4.459638208e+01,9.720198903e-01,4.102396657e+01,8.451335735e+00,5.626548513e+01,9.797900311e+01,2.594477745e+01,9.550793355e+01,2.113452901e+01,2.571271809e+01
8.004177085e+01,4.789930224e+01,7.070933615e+01,3.481257850e+01,1.326284095e+01,6.757881658e+01,8.163347675e+00,5.315685378e+01,4.026471174e+00,5.445157466e+01,6.116845242e+01,3.257221959e+01,1.218096164e+01,2.168172183e+01,9.836894134e+01,5.395714705e+01,8.125292238e+01,8.359895738e+01,6.415391770e+01,3.879552910e-01,5.694361048e+01,5.357199090e+01,9.089738742e+01,2.702482777e+01,4.572852923e+01,4.731015899e+01,7.506621017e+01,7.414116334e+01,1.415332014e+01,1.861880124e+01,6.940972914e+01,9.372060504e+01,8.008301717e+01,9.384913818e+01,6.700686164e+01,1.232440086e+01,9.085192433e+01,8.069904389e+01
3.453715311e+01,8.180854912e+01,4.198215875e+01,7.993535848e+01,1.426578693e+01,9.521968088e+01,2.507372199e+01,5.838995685e-01,6.853587518e+01,8.204295257e+01,4.084558870e+01,3.805751527e+00,9.367215810e+00,2.240672560e+01,8.542889032e+00,4.971273979e+01,6.190822796e+01,9.478361566e+01,5.361560770e+01,1.434590788e+01,5.843878386e+01,7.877482825e+00,6.753562536e+01,4.774564863e+01,6.824712001e+01,8.464433095e+01,7.550351728e+01,3.469219060e+01,3.854070201e+01,4.839181916e+01,2.035182454e+01,3.977274669e+01,7.056214212e+01,2.275323398e+01,9.697270165e+01,4.109044890e+01,3.566055908e+01,5.162339687e+00
9.534568977e+01,5.678470961e+01,8.178870013e+01,5.989179845e+01,4.842869136e+01,5.474803928e+01,1.823162400e+01,1.382850670e+01,3.257286019e+01,1.234414251e+01,6.031596463e+01,8.870393588e+00,4.967011478e+01,6.210200802e+01,6.843424116e+01,3.000107702e+01,9.641938956e+01,8.504946727e+01,8.734991820e+01,7.373583806e+01,9.423063187e+01,5.041365376e+00,7.792937586e+01,2.297041697e+01,6.595367831e+01,4.916846682e+01,6.247200477e+01,6.423369982e+01,7.728379808e+01,3.062069282e+01,9.506092746e+01,7.876886837e+01,7.774234363e+01,3.250162737e+01,3.439212000e+01,2.645284599e+01,3.039821642e+01,1.375282779e+01
8.500706408e+01,3.072085250e+01,9.535563570e+01,6.434100407e+01,3.823770191e+01,7.216158722e+01,1.714291307e+01,3.284586438e+01,3.712471647e+01,8.616736916e+00,5.720550894e+00,5.561136625e+01,1.933355399e+01,6.740156200e+01,2.090257109e+01,8.187632350e+01,4.310482271e+01,9.735356172e+01,6.738276121e+01,6.589713223e+01,8.972824873e+00,9.504438847e+01,6.302060179e+01,9.441388996e+01,1.048499372e+01,5.064128335e+01,4.018645250e+01,7.163177908e-01,9.420516087e+01,1.968965743e+01,4.134042121e+01,2.420538258e+01,2.291169927e+01,8.749566572e+00,6.516908520e+01,6.655707262e+01,4.357668699e+01,5.654408195e+01
2.994663829e+01,7.294120762e+01,8.956728533e+01,4.734186863e+01,9.167339167e+01,8.888625377e+01,4.886990362e+01,9.875854280e+01,7.647310959e+01,9.204937682e+01,9.231994676e+01,7.366757353e+01,9.736282584e+01,6.968928132e+01,9.748001129e+01,2.948909519e+00,6.155485763e+01,3.329741178e+00,7.129545950e+01,3.914740479e+01,8.786123048e+01,6.967736354e+01,4.855589840e+01,4.082512153e+01,4.972184486e+01,6.982335416e+01,2.014365681e+01,1.851210737e+01,8.046668454e+01,2.615155854e+01,1.047411349e+01,9.897246058e+01,5.424738890e+01,9.002230856e+01,5.527569099e+00,6.470766642e+01,5.332532044e+00,2.389494580e+01
5.387995809e+00,1.386094143e+01,2.860962341e+01,5.464745868e+01,9.309365254e+01,7.419744029e+01,6.362383546e+01,7.362817497e+01,4.199078109e+01,9.934372867e+01,8.913952159e+01,2.761574371e+01,7.391450501e+01,2.220361680e+01,8.749833554e+01,3.454058762e+01,1.319500963e+01,4.612707134e+01,4.168816232e+01,7.160048591e+01,1.120893243e+01,9.980672260e+01,9.124598330e+01,3.273854132e+01,1.852508793e+01,3.624070416e+00,8.063364305e+01,5.549614924e+00,8.896067819e+01,3.600555222e+01,3.925801575e+01,2.228856368e+01,8.854584241e+01,3.126416810e+01,3.703163554e+01,8.153110639e+01,4.640877698e+01,2.832165541e+01
7.493054508e+01,5.172082977e+01,3.972021435e+01,3.272413540e+01,9.229795623e+01,5.662361995e+00,9.653852270e+01,8.420226881e+01,6.721774763e+01,4.773166694e+01,2.301804563e+01,1.727068935e+01,6.480067062e+01,3.734263595e+01,3.261043682e+01,5.164347855e+00,8.941612232e+01,8.991221860e+01,6.808551764e+01,8.415601830e+01,7.006768502e+01,8.551927573e+01,4.456149533e+01,2.348985698e+01,7.362476098e+01,3.041467497e+01,9.706275310e+01,1.033088097e+01,1.521436524e+01,7.775652016e+01,1.119855729e+01,4.139255741e+01,1.288428253e+01,4.583263262e+01,8.037543627e+01,8.823114740e+00,5.139415243e+01,7.515091540e+01
3.920353427e+01,8.454299670e+01,2.883177731e+01,7.340526866e+01,9.584054697e+01,8.118638491e+01,3.601201812e+01,8.891898968e+01,8.670385210e+01,5.266162277e+01,5.422822196e+01,6.881359958e+01,6.415685065e+01,3.220826438e+01,9.451454917e+01,6.207447001e+01,9.904703099e+01,7.364386495e+01,5.043205619e+01,1.036205156e+00,2.849124409e+01,8.119132551e+01,6.238954077e+01,3.445713608e+01,5.477222527e+01,3.611352137e+01,6.759923339e+01,3.493127572e+01,8.367305699e+01,1.660692251e+01,3.865255876e+01,2.453804858e+01,6.507329832e+01,4.964372597e+01,4.322791545e+01,2.260677197e+01,9.486952568e+01,2.486461104e+01
1.970492042e+01,3.989452241e+01,5.013735206e+01,3.907283471e+01,8.179003435e+01,9.082833293e+01,4.529785923e+01,4.020996077e+01,5.111123850e+01,9.786241035e+01,8.968444293e+01,6.527481142e+01,9.693878380e+01,6.291068139e+01,8.885649043e+01,2.946963142e+01,3.160113415e+01,2.003792314e+01,9.500892122e+01,4.365774744e+01,8.312680287e+00,9.379994892e+01,6.395673442e+01,5.038498157e+00,9.028104712e+01,2.746911074e+01,9.966023068e+01,7.901584375e+01,1.044343013e+01,7.576481404e+01,8.390457142e+01,4.123774194e+01,5.518234955e+00,5.028400641e+01,6.397448945e+01,1.671129703e+01,7.578014683e+01,4.490817884e+01
8.479212751e+01,2.305638025e+01,1.079830885e+01,6.713762399e+01,5.221792300e+01,4.388561339e+01,6.941949982e+01,6.273577779e+01,6.067736721e+01,3.600772691e+01,3.776909021e+01,7.673411171e+01,1.743038016e+01,8.197276320e+00,2.246514748e+01,6.042705306e+01,1.165403231e+01,7.101891820e+01,5.787834436e+01,8.879139854e+01,8.955724705e+01,8.801996799e+01,6.335401049e+01,7.046257581e+00,1.412524150e+01,2.632488210e+01,1.916870895e+01,7.658462032e+01,4.259019361e+01,3.719320546e+01,2.008960857e+01,6.409043436e+01,3.966196548e+01,1.073978797e+01,9.024400581e+01,3.945457800e+01,6.582564422e+01,4.389103817e+01
3.019818279e+01,4.012381428e+01,4.755129081e+01,3.022246514e+01,3.565134126e+00,7.552606346e+01,1.609075036e+01,6.521467725e+00,3.025673401e+01,1.809271218e+01,2.533597803e+01,7.754378111e+01,6.559635388e+01,3.510113656e+01,3.719228525e+01,3.601800588e+01,4.920067238e+01,4.113433058e+01,3.652875720e+01,2.799785849e+01,5.384370647e+01,6.838189756e+01,1.377081040e+01,1.751243170e+01,4.893285420e+01,4.704440930e+01,2.468754283e+01,1.823000880e+00,7.330941125e+01,9.727714348e+01,8.480111293e+01,1.105823154e+01,6.996944027e+01,1.431507471e+01,2.987943408e+01,6.055224565e+01,5.396679067e+01,7.335415771e+01
6.167758403e+01,2.048900248e+01,6.661332096e+01,3.974822613e+01,5.039549029e+00,8.686307368e-01,5.866109273e+01,1.346559633e+01,3.529329766e+01,5.383939266e+00,9.139701220e+01,2.735469779e+01,6.120096713e+01,8.752311136e+01,9.122761834e+01,5.011555671e+01,3.015972425e+01,6.130974726e+01,1.837350908e+01,7.091296860e+01,2.803526956e+01,2.140113889e+01,1.635865419e+00,5.506444467e+01,5.835335459e+00,2.208355653e+01,4.661229691e+01,7.706318745e+01,7.934649443e+01,7.680085217e+01,7.804082358e+01,5.344020402e+01,1.293230074e+01,3.203057070e+01,9.964152488e+01,9.897585236e+01,2.770120875e+00,6.775202196e+01
8.792428288e+01,5.183401171e+01,3.160275777e+01,7.031509116e+01,6.673354271e+01,7.062319941e+01,6.180384401e+00,7.921425222e+01,3.679432259e+01,8.758975541e+00,1.304735978e+01,3.636206555e+01,2.324259698e+01,6.892651910e+01,2.871116807e+00,2.329008626e+01,8.431802268e+00,6.878420325e+01,6.545289044e+01,7.725047455e+01,8.874911430e+01,4.830269190e+01,6.545978527e+01,7.899954408e+01,8.242367282e+01,3.081666560e+01,9.414962314e+01,2.028063112e+01,8.538604183e+01,6.383222059e+01,3.173385430e+01,2.638662173e+01,1.048081971e+01,1.518243265e+01,1.267343281e+01,1.051228371e+01,4.502253759e+01,1.512418125e+01
1.068910451e+01,4.887130750e+00,8.664951237e+01,9.416342295e+00,9.149700724e+01,7.721915144e+00,2.083711738e+01,5.594733601e+01,6.477047247e+00,9.424569435e+01,2.196318588e+01,7.166659715e+01,2.464062106e+01,7.838357100e+01,8.796443288e+01,8.289561019e+01,1.307763052e+01,5.353258293e+01,8.538077864e+01,8.690297113e+01,4.087525400e+01,3.834941104e+01,1.038001205e+00,7.109952570e+01,1.193591927e+00,3.787404152e+01,9.646884373e+01,5.748685138e+01,3.518628843e+00,9.797803470e+01,7.903716233e+01,2.365719203e+01,1.135795477e+01,8.151044478e+01,2.053670211e+01,7.398452957e+01,4.620872047e+01,3.895949044e+00
4.757952441e+01,1.970144807e+01,9.646499164e+01,2.044904263e+01,1.565986895e+01,5.946899306e+01,6.151615738e+01,4.273160789e+01,4.511067910e+01,3.583818642e+01,5.581608217e+00,5.841408186e+01,3.751750254e+01,5.033094372e+01,5.865574617e+01,8.488148122e+01,1.135674415e+01,8.263812287e+01,6.921753071e+01,1.183149773e+01,7.297496700e+01,8.428076021e+01,7.189093661e+01,1.942996153e+01,4.529934068e+01,4.550475989e+01,3.113027229e+01,9.815742224e+01,5.487055881e+01,9.989025394e+01,5.374316821e+01,3.821163228e+01,4.568516753e+01,2.001868478e+01,8.221563599e+01,6.776754872e+01,5.938706870e+01,6.155404902e+01
5.399362504e+01,1.880027089e+01,2.850038910e+01,1.575520949e+01,7.931979734e+01,6.534288719e+01,9.220011636e+01,9.734512376e+01,6.479052499e+01,7.502205441e+01,9.410870184e+01,7.986272772e+01,4.984019524e+01,9.700015377e+01,7.798412795e+01,6.618350170e+01,7.977415654e+01,4.586567916e+01,6.370765800e+01,3.289474385e+00,3.274517333e+01,7.146246144e+01,1.331803592e+01,9.885454498e+01,3.475336859e+01,8.989796950e+01,2.203741255e+01,8.437193153e+01,5.069417711e+01,6.236919016e+01,9.617577116e+00,5.976363420e+01,9.824212097e+01,1.603893426e+01,9.684468148e+01,8.011163148e+01,6.857686829e+01,1.936812891e+01
3.561815141e+01,7.373805531e+01,6.584776288e+01,1.767471078e+01,5.747464489e+01,4.223461779e+01,9.863217890e+01,3.733244841e+01,6.204450400e+01,3.971973122e+01,7.256029785e+01,4.144594843e+01,2.348913432e+01,3.982888907e+00,5.467687780e+01,8.261563677e+01,1.790268541e+00,5.898479836e+01,3.795701871e+01,4.300890910e+01,8.732746932e+01,4.946494619e+01,8.082230543e+01,9.072755270e+01,8.955467075e+01,2.363950995e+01,9.355376261e+00,9.195934502e+01,1.451531784e+01,2.023914397e+01,7.692284697e+01,7.561825038e+01,3.691809700e+01,4.621003067e+00,9.792100817e+01,2.435914391e+01,7.383141259e+01,3.179116253e+01
4.600112845e+01,9.133302206e+01,8.889584489e+01,8.927035263e+01,5.374779013e+01,7.642670645e+01,5.260022820e+01,7.147221191e+01,3.866746216e+00,9.574906914e+01,6.849948545e+01,3.865603954e+01,4.422600412e+01,3.695499941e+01,9.315536983e+01,3.925149579e+00,6.628292922e+01,6.720472969e+01,7.838047775e+01,1.739607328e+01,2.760754632e+00,9.620912901e+01,5.152325354e+01,5.593030006e+01,6.295415793e+01,7.677116467e+01,3.857233179e+01,3.505523689e+01,9.011941602e+01,8.245042483e+00,9.162863322e+01,5.946048857e+01,9.957401727e+00,1.799684239e+01,4.313527467e+01,9.515207119e+01,1.731084181e+01,3.165004416e+01
9.064204743e+01,8.397051267e+01,1.696137782e+01,1.549134257e+01,4.634348203e+01,1.885722609e+01,7.953242126e+01,2.751951430e+01,1.958985179e+01,4.873690612e+01,3.320521554e+01,2.460096062e+01,4.973447381e+01,7.439818080e+00,3.350330912e+01,8.046619930e+01,6.180207830e+01,9.103181422e+01,3.844203836e+01,2.745222123e+01,4.793706177e+01,5.392917830e+01,4.586998489e+01,4.445849885e+01,7.892218869e+01,8.186420549e+00,7.230380415e+01,2.572857871e+01,7.027326147e+01,6.535719284e+01,4.035475197e+01,3.969356237e+01,1.205488094e+01,5.603014659e+01,3.077830231e+01,7.676549389e+01,2.315699631e+01,2.432225122e+01
1.734662590e+00,4.345175570e+01,4.088301054e+01,7.147925465e-01,6.709746790e+00,9.196488263e+00,6.968455375e+00,4.332497091e+01,3.493872579e+01,1.225793646e+01,3.537162366e+00,9.589788054e+00,5.744431582e+01,1.934957355e+01,1.476491605e+01,3.860656198e+01,4.527944508e+01,9.357667524e+01,9.067794313e+01,8.433469539e+01,3.465371648e+01,7.083588440e+01,5.990205889e+01,5.698147546e+01,2.743188849e+01,7.128683515e+01,4.518449753e+01,3.742900464e+01,3.388233345e+01,4.540736368e+01,2.702711068e+01,4.653809042e+00,2.534137552e+01,8.417262491e+01,1.218470704e+01,7.955386401e+01,7.332004433e+01,4.560207693e+01
4.590909608e+01,5.417457061e+01,7.705375297e+01,6.250648060e+01,7.497603822e+01,9.369072148e+01,4.692347477e+01,2.267321566e+01,8.530254962e+00,4.350289721e+01,4.796370264e+01,5.478047957e+01,7.063172580e+01,9.745066707e+01,8.929493270e+01,5.952770644e+01,8.649982759e+01,7.435362767e+01,9.619154019e+01,8.624182568e+01,3.207130660e+01,7.867970691e+01,1.743725827e+01,5.892009371e+01,1.677855422e+01,2.432261902e+01,4.572827926e+01,5.323477887e+01,8.118694520e+01,4.717383203e+01,8.558946834e+01,4.515456391e+01,6.403227134e+00,6.741849420e+01,6.467788999e+01,9.507263466e+01,4.554249040e+01,4.746861097e+01
7.534715957e+01,9.530534574e+01,2.658100231e+01,9.159629629e+01,5.333332736e+01,1.690167110e+01,3.076100403e+01,3.791996990e+01,2.278225718e+01,1.603126422e+01,9.013182401e+01,5.005405106e+01,2.849487183e+01,3.607341138e+01,9.016044911e+01,5.321776840e-01,4.485797479e+01,6.396325503e+01,2.162614358e+01,5.749805086e+01,6.891423109e+01,7.850889908e+01,4.778988870e+01,5.458335907e+01,4.725275829e+01,2.591504809e+01,8.688805813e+00,4.729605890e+01,4.289250540e+01,6.947446826e+01,8.832725889e+01,3.494272158e+01,4.126260661e+01,5.637443953e+01,1.365828775e+01,5.253922050e+01,4.070858128e+01,7.954029273e+01
8.516977975e+01,6.846491755e+00,9.822797718e+01,3.677381456e+01,8.188073905e+01,6.883064643e+01,2.374184416e+01,3.518607172e+01,3.197584286e+01,3.719627693e+01,8.352404833e+01,8.339395693e+01,5.373500069e+01,2.305625551e+01,8.294456369e+01,5.824466427e+01,1.542726207e+01,9.515621615e+01,7.059737476e+01,5.307520721e+01,2.202575544e+01,3.065328615e+01,4.125009736e+01,7.160464394e+01,8.018877116e+01,3.327827419e+01,3.888965904e+01,8.732377320e+01,2.112672515e+01,7.375373600e+01,6.442479934e+00,8.100923441e+01,1.612844326e+01,5.132819817e+01,7.015948712e+00,9.089744204e-01,4.826192171e+01,4.074746076e+01
4.492867794e+01,4.633902833e+01,7.015753338e+01,7.387097727e+01,1.357253742e+01,9.230403039e+01,9.894278224e+01,7.084071382e+01,7.974417853e+01,5.068787964e+01,2.402255054e+01,3.340038363e+01,6.937602435e+01,5.203549482e+01,3.291641570e+01,5.484220466e+01,7.889837835e+01,7.589811802e+01,4.534831360e+01,2.977369025e+01,3.424086069e+01,6.558883262e+01,8.092622944e+01,5.968559621e+01,5.807425471e+01,9.047493376e+01,7.320054843e+01,8.152464184e+01,6.750293391e+01,7.795680585e+01,7.180198077e+01,4.871484413e+01,6.007093920e+01,6.624844942e+01,4.808854006e+01,7.093185191e+01,1.589839625e+01,5.689491017e+01
3.646786932e+01,3.125784899e+01,6.356530023e+01,2.942662918e+01,6.607628244e+01,9.003052809e+01,1.673024391e+01,8.867743400e+01,5.127075052e+01,9.150330252e+01,8.207115964e+01,1.427070957e+01,1.431905619e+01,3.311072916e+01,5.593375299e+01,3.554370595e+01,2.461378312e+01,1.356646149e+01,6.340282240e+00,5.369402030e+01,7.676158027e+00,9.938225980e+01,2.349113351e+01,1.968881971e+01,2.021035548e+01,3.377903047e+01,2.108979781e+01,4.550859727e+01,6.510001515e+01,5.517387581e+01,6.922627800e+01,8.669347258e+01,9.057011660e+00,3.477446731e+01,2.751226778e+01,3.295447487e+01,3.100015987e+01,1.174498667e+00
2.626513872e+01,9.401722933e+01,7.531506670e+01,2.619425372e+01,6.983224561e+01,8.746216720e+01,9.960699967e+01,2.899674427e+01,2.819497933e+01,4.195392146e+01,7.945775767e+01,3.785586635e+01,7.017946413e+01,2.423726384e+01,2.356545430e+01,6.865369418e+01,3.210739645e+01,1.020215691e+00,9.594966146e+01,7.792802437e+01,1.790550723e+01,9.069646014e+01,1.713713476e+01,2.889300136e+01,3.544343489e+01,4.281681189e+01,1.286100920e+01,6.760501464e+01,9.634891969e+01,8.232097842e+01,8.568444097e+01,8.217551636e+01,9.653439892e+01,8.329937650e+01,8.365456343e+01,5.775381583e+01,9.876434832e+01,7.764366253e+01
8.141651476e+01,8.900927249e-01,9.119685419e+01,9.451120048e+01,9.424316116e+01,5.493946156e+01,9.051821968e+01,3.109572982e+01,8.227279252e+01,5.537369509e+01,2.752786055e+01,8.660288472e+01,7.217310531e+01,3.668789302e+01,7.719075722e+01,9.258182155e+01,8.633896831e+01,6.420313507e+01,2.287505850e+01,7.187427379e+01,7.631488978e+01,8.495789381e+01,9.165436716e+00,8.528182180e+01,7.147079753e+01,9.369175128e+01,8.445498630e+01,5.858123107e-01,5.139343833e+01,2.939620214e+00,4.014473142e+01,5.076531252e+01,2.107113624e+01,3.093649462e+01,2.216549401e+01,8.600542165e+01,3.530182629e+01,3.512331339e+01
8.157312272e+01,8.026831120e+01,3.903198292e+01,7.493493260e+01,8.248581559e+01,7.725018726e+01,7.968558648e+01,6.110760577e+01,8.109549514e+01,2.692770748e+01,6.951738525e+01,2.506296552e+01,6.201037655e+01,8.240456149e+01,9.293681682e+01,2.877164561e+01,4.868995078e+01,6.383036933e+01,7.473361741e+01,1.191613409e+01,9.439135296e+01,4.980119725e+01,4.657383714e+01,4.477452009e+01,5.777854906e+01,6.698679042e+01,7.902555007e+01,8.214729542e+01,2.012130351e+01,6.696269559e+01,4.955253203e+01,4.096306938e+01,8.632670653e+01,1.968879246e+01,4.851633644e+01,7.301267674e+01,5.696990791e+01,7.521615512e+01
5.064465199e+01,9.069775318e+01,4.320053693e+01,2.401883736e+01,7.365652567e+01,7.169803051e+01,8.001910165e+01,2.962687095e+01,5.171994064e+01,4.345727002e+01,7.264915889e+01,8.229685697e+01,6.419411912e+00,1.620161622e+01,6.335651226e+01,4.282201029e+01,8.410036007e+01,9.511454565e-01,9.760819236e+01,7.326843222e+01,1.597135399e+00,3.453952924e+01,2.898848365e+01,9.461615838e+01,3.343328298e+01,6.149586661e+01,5.060055379e+01,9.004375447e+01,8.518985104e+01,5.154180962e+01,5.441738176e+01,2.641343056e+01,5.860535430e+01,6.657446635e+00,6.522913413e+01,9.913874082e+00,9.918508784e+01,7.921181522e+01
4.824537053e+01,4.818795861e+01,3.610902795e+01,1.808934382e+01,8.556742593e+01,4.805922719e+01,9.323007886e+01,8.734228109e+01,7.527693321e+01,8.169323067e+01,8.988671765e+01,3.456474330e+01,8.363057361e+01,8.503567741e+01,8.233844237e+01,5.307616629e+01,2.566387021e+00,6.314023476e+00,7.439778303e+01,6.346175838e+01,9.449082834e+01,9.585690534e+01,6.120965407e+01,6.554815145e+01,3.819547758e+01,8.104681526e+01,6.833110048e+01,3.056805068e+01,4.025299801e+01,7.252216494e+01,4.188418570e+01,5.849535209e+01,8.113113240e+01,2.388157574e+01,9.123987741e+01,4.498779246e+01,7.026604685e+01,8.239442292e+01
1.728512500e+01,5.298716562e+01,9.962128950e+01,2.394929664e+01,9.608325720e+01,4.561162881e+01,9.158580867e+01,4.525812358e+01,3.488783256e+01,1.648782377e+01,6.662815811e+01,3.657714783e+01,5.941495347e+01,5.916991563e+01,1.428614083e+01,8.317745098e+01,4.357146646e+01,8.675486464e+01,9.918163922e+01,9.083288441e+01,8.654274384e+01,7.051258925e+01,3.280000252e+01,9.013041501e+00,7.845191608e+01,7.815089971e+01,4.682243441e+01,3.809802994e+01,4.425171252e+00,3.662611125e+01,6.228948336e+01,7.583121419e+01,9.323663992e+00,6.210185367e+00,4.125152689e+01,1.394169175e+01,2.300121617e+01,7.634662237e+01
3.776922509e+01,7.178012492e+01,7.469724768e+01,9.761971082e+01,4.255575655e+01,9.907060626e+01,9.526504053e+01,2.927345015e+01,2.320559987e+01,6.493124954e+01,5.092638056e+01,6.262277389e+01,2.308002661e+01,4.693590423e+01,2.721779586e+01,7.105490086e+01,9.404182603e+00,5.659411678e-01,9.215521335e+01,9.303923606e+01,7.625096512e+01,2.090293257e+00,9.767919773e+01,2.907479083e+01,2.118648060e+01,5.253216821e+01,8.703347809e+01,2.787003137e+01,4.668597585e+01,3.724644029e+01,8.422909417e+01,5.573253662e+01,9.771309671e+01,3.416841908e+01,3.334659654e+01,7.816066238e+01,9.362574606e+01,1.505716638e+01
5.912840749e+01,5.169246609e+01,8.367743169e+01,8.079719514e+00,9.851148321e+00,1.776505349e+01,1.493762271e+01,4.631296372e+01,6.537413049e+01,2.374555392e+01,3.747246982e+00,3.224889911e+01,3.319866499e+01,6.979472654e+01,7.537459032e+00,1.002967873e+00,6.207754044e+01,4.677578084e+01,6.946481049e+01,4.732819281e+01,4.601934901e+01,6.576211564e+01,1.647842261e+01,5.625427825e+01,4.086110927e+00,9.101061696e+01,1.815769830e+01,9.099234143e+01,7.362010828e+01,5.957687806e+01,8.597274347e+01,8.380319432e+01,6.916888604e+01,4.089013433e+01,3.169254275e+01,4.507013867e+01,8.991584528e+01,5.713125854e+00
