v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69
2.786363076e+01,7.619282910e+01,8.864754872e+01,2.119041593e+01,1.334763863e+01,2.461635081e+00,4.472347773e+01,6.893014694e-01,5.990216131e+01,6.500371331e+01,3.122173355e+01,2.199581132e+01,6.614302962e+00,4.610295037e+00,9.677230478e+01,1.786532230e+01,2.029521023e+01,5.433304332e+01,5.311929959e+01,1.181225846e+01,9.477330658e+01,2.472350033e+01,7.396290060e+00,4.341747384e+01,5.362668825e+01,1.700764001e+00,1.797162994e+01,9.462152415e+01,4.426045069e+01,4.515799535e+01,5.330153572e+01,1.928332349e+01,7.943222409e+01,4.212755790e+01,4.085335679e+00,8.688301866e+01,7.454653142e+01,1.635229916e+01,6.244724307e+01,5.381897182e+01,5.147834123e+00,3.491689690e+01,2.616373263e+01,8.684158398e+01,3.256377321e+01,8.698156144e+01,1.542339094e+00,6.889620012e+01,5.029410854e+01,8.252550062e+01,7.758365005e+01,7.446516673e+00,5.878023388e+01,4.782933653e+01,4.329925872e+01,3.003400100e+00,4.436568915e+01,8.714486575e+01,5.947695268e+01,5.406350100e+01,2.555353837e+01,9.243439192e+01,5.025996283e+01,9.380789932e+00,2.333141976e+01,5.429988459e+01,1.962488154e+01,3.067362634e+01,7.444752900e+01
2.403407529e+01,3.258827241e+00,9.930555059e+01,6.655651592e+01,8.635763684e+01,6.021057305e+01,2.573759771e+01,9.173165199e+01,4.863538557e+01,3.063640872e+01,5.870266391e+01,1.705226175e+01,6.216500040e+01,9.711416296e+01,6.504389650e+01,5.068743445e+01,1.289577447e+01,1.949169677e+01,5.060571736e+01,1.997389807e+01,3.888082811e+01,7.516076310e+01,3.528044414e+00,7.039469188e+01,8.663524682e+01,3.713440560e+01,1.033153616e+01,2.338197664e+01,6.527294442e+01,9.826102519e+01,9.153565088e+01,3.527756383e+01,4.405363652e+00,5.751988540e+01,6.679315165e+01,8.215211683e+01,9.992572350e+01,8.066711188e+01,2.776014252e+01,1.347684886e+01,9.524597852e+01,7.410529758e+01,5.854645898e+01,3.561065037e+01,2.066372643e+01,9.167765654e+01,3.361154903e+01,2.275525440e+01,1.795979439e+01,8.701050266e+01,4.639931083e+01,5.427858829e+00,7.576271635e+01,7.526312386e+01,5.786582484e+01,3.804013475e+01,9.686241207e+01,9.106619380e+01,7.262432547e+01,7.103153113e+01,5.916547808e+01,1.957766995e+01,7.302729887e+01,3.390354527e+01,3.585763480e+01,4.340465146e+01,2.062278575e+01,9.671959349e-01,8.053197064e+01
6.825415069e+01,7.373064941e+00,4.365182429e+00,9.884020073e+01,6.106677911e+01,1.055741582e+01,2.188645757e+01,5.048058077e+01,7.843007434e+00,7.829158345e+01,7.005803739e+01,5.546535296e+01,7.535546148e+01,9.113356806e+01,9.946904963e+01,8.889028426e+01,2.984465089e+01,2.103047288e+01,3.992513386e+01,5.250163200e+01,7.472997800e+00,7.900359410e+00,7.286586184e+01,3.570953915e+01,7.542605134e+01,3.696290130e+00,3.329591940e+01,2.827054324e+00,7.886084281e+01,9.112312348e+01,5.914964723e+01,4.730330788e+01,1.450139245e+01,7.518504396e+01,3.627416860e+01,5.042568379e+00,5.428454109e+01,5.823164600e+01,1.655952916e+01,9.923205971e+01,5.475491135e+01,4.924885680e+01,2.893640984e+01,1.984960586e+01,3.836801312e+01,5.385028787e+01,4.519546132e+01,2.900858315e+01,8.868747514e+01,2.203685578e+01,7.181154951e+01,3.991506113e+01,8.097240139e+01,2.142003283e+01,1.838678999e+01,6.511757457e+01,2.886925467e+00,3.854580362e+01,5.434069976e+00,7.061607139e+01,8.042195517e+01,4.293121760e+01,9.159152400e+00,9.057981788e+00,5.103865425e+01,2.948182313e+01,2.568054355e+01,1.156407964e+01,2.206960352e+01
1.664921347e+01,8.146825168e+01,2.068466775e+01,4.236787403e+01,6.258797715e+01,6.879246204e+01,3.495970151e+01,2.964740577e+01,3.499240014e+01,5.383412664e+01,6.005405476e+01,8.164195817e+01,1.071617131e+01,8.381334395e+01,1.692182627e+01,9.570107850e+01,1.925811180e+01,5.654655915e+01,3.102224029e+01,5.041997900e+01,1.495422428e+01,9.286060779e+01,9.859120476e+01,4.477342727e+01,4.539702159e+01,7.549628334e+00,6.447330220e+00,8.074459859e+01,7.818848613e+01,4.512302961e-01,3.482716700e+00,6.773594413e+00,5.754263238e+01,5.562592634e+01,4.534071778e+01,1.721580023e+01,7.640774230e+01,7.266716525e+01,4.258666788e+01,1.298540283e+01,2.499162331e+01,5.706515993e+01,1.735085914e+01,3.130989417e+01,3.549394055e+01,8.896676209e+01,6.811484858e+00,5.028483373e+01,4.176335574e+01,4.908565516e+01,6.323870577e+00,8.045491266e+01,3.126111575e+01,7.743872615e+01,4.213765490e+01,5.677420659e-01,5.680826107e+00,9.855548318e+01,6.187935719e+01,6.888432724e+01,5.869256372e+01,2.249877722e+01,3.691586551e+00,8.968334286e+01,4.214258248e+01,6.651186107e+01,8.894425789e+01,6.413598713e+01,6.590490285e+01
5.898055164e+00,3.096687291e+01,9.740680444e+01,2.328387142e+01,9.252485756e+01,8.173491569e+01,2.563840460e+01,2.035369193e+00,6.969747993e+01,5.220734746e+01,2.088226697e+01,3.334138601e+00,5.980686698e+01,7.034673953e+01,4.864997425e+01,9.503433773e+01,2.759146774e+01,4.745018735e+01,8.811428732e+01,8.166032629e+01,4.224214161e+01,8.975495387e+01,5.761383968e+01,8.688766641e+01,5.892860641e+01,6.522958549e+01,6.158252825e+01,2.432114239e+01,2.824471411e+01,7.662992773e+01,4.770367982e+00,1.051437312e+00,3.341026527e+01,9.040787776e+01,4.232885693e+01,6.720226080e+00,8.123753301e+01,7.907509142e+01,1.582192658e+00,8.348286348e+01,4.312952118e+00,5.916120514e+01,2.030210598e+01,5.006978806e+01,9.972227627e+01,4.376442507e-02,3.280304162e+01,8.805877501e+01,1.280819526e+01,6.589180486e+00,8.859039881e+01,3.189055723e+01,9.677326632e+01,5.657618660e+00,2.977780317e+01,8.093230435e+01,2.915288585e+01,4.096311643e+01,8.191169808e+01,3.925795811e+01,3.543608758e+01,1.174388682e+01,7.121178211e+01,9.237246547e+01,3.278849587e+01,5.619221445e+01,5.047571963e+01,6.699122669e+01,4.418952492e+01
2.893310937e+01,8.933345798e+01,9.986131489e+01,1.075729630e+01,3.928157702e+01,8.290689380e+01,7.709740669e+00,2.776617222e+01,8.309440360e+01,5.702105884e+00,6.480989120e+01,5.514947999e+01,8.257902571e+01,8.215657343e+01,7.205270183e+01,9.039862580e+01,8.863969520e+01,3.859700889e+01,3.331863376e+01,7.993666550e+01,3.190843304e+01,7.484433393e+01,6.916193505e+01,9.331798709e+01,9.953682915e+01,3.183411716e+01,2.373720203e-01,6.937925009e+01,2.167506086e+01,5.819590022e+01,7.591631035e+01,2.948199560e+00,9.597785418e+01,9.621347062e+01,4.490213827e+01,3.047385211e+01,8.351020654e+01,9.971272092e+01,4.207662993e+01,3.441707698e+01,5.866756604e+01,3.152959985e+01,6.927334062e+01,6.654586341e+01,4.577921826e+01,1.277549753e+01,1.200799575e+01,4.466721888e+01,5.895602874e+01,9.462582857e+01,1.340165043e+01,3.937674764e+00,5.070293256e+01,5.609753186e+01,8.529275618e+01,8.550288373e+01,1.800229577e+01,5.674086933e+01,4.361700358e+01,6.297053921e+01,8.480550594e+01,4.598086367e+01,9.285319422e+01,1.804050385e+01,3.791297218e+01,6.724970871e+00,6.056777140e+01,6.291246088e+01,9.975065911e+01
6.544113182e+01,8.625401113e+01,6.766976815e+01,3.996842967e+01,3.758827493e+01,5.551364814e+01,4.668999817e+01,8.577617107e+01,1.370931264e+01,7.416639994e+01,5.654598711e+01,9.888461416e+01,1.592426053e+01,6.129515535e+01,2.902735658e+01,7.999596255e+01,2.977710143e+01,2.675228927e+01,6.949030271e+01,6.735368385e+01,5.917751599e+01,1.826934776e+01,4.050647430e+01,9.694073178e+01,4.718364492e+01,8.250098581e+01,5.140764482e+01,4.362750074e+01,6.885767042e+01,6.042989715e+01,9.333190578e+01,6.408584461e+00,4.820167973e+01,3.874388061e+01,2.550793615e+01,5.226348377e+01,1.896596986e+01,2.064032680e+01,4.599791840e+01,1.248290683e+01,3.517596636e+01,6.985975105e+01,2.944937977e+01,9.453548662e+01,2.626153760e-01,3.786050312e+01,4.507272425e+00,4.058918284e+01,5.929183924e+01,3.641253100e+01,7.510808524e+01,7.845329934e+00,7.222468340e+01,1.448062083e+01,7.929056190e+01,9.627161218e+01,1.392080521e+00,6.879189749e+01,3.105383384e+01,3.726015818e+01,3.406489604e+01,7.118664784e+01,3.089297105e+01,4.216464022e+01,8.551904014e+01,9.555960969e+01,8.319967268e+01,4.555869601e+01,6.780938570e+01
7.978543233e+01,4.175789191e+01,8.926850591e+01,3.466342932e+01,2.000216273e+01,7.409464567e+01,6.415235416e+01,1.399240740e+01,3.854806432e+01,9.411508493e+01,4.888192962e+01,5.198612931e+01,6.793445403e+00,2.880673331e+01,5.341307389e+01,9.366539394e+01,2.825756284e+01,6.057362265e+00,2.971582542e+01,1.659210166e+01,4.548029012e+01,9.591507649e+01,5.050061398e+01,5.758587695e+01,9.574593053e+01,4.563712747e+01,6.111460906e+01,8.113321090e+01,9.531651670e+01,4.552327547e+01,5.202304185e+01,9.356992184e+01,8.838323629e+01,1.331260141e+01,3.499901262e+00,8.280525704e+00,6.767874826e+01,5.288566180e+01,2.955379264e+01,5.290198349e+01,3.383009029e+01,5.012160622e+01,2.308641110e+01,4.389730745e+01,5.375636199e+00,6.244345776e+01,2.302613347e+00,9.679254966e+01,3.794284080e+01,4.678862613e+01,7.710811371e+01,4.909866777e+01,9.457483333e+01,5.434438804e+01,7.229778444e+01,8.250707828e+00,4.072130480e+01,3.041986578e+01,9.784288312e+01,8.243588669e+01,3.214555757e+01,9.232801692e+01,9.343558847e+01,2.808503513e+01,7.684564390e-02,7.026463060e+01,7.770732994e+01,3.726760767e+01,7.586828392e+01
9.156556936e+01,1.085235734e+01,2.767626382e+01,4.791856263e+01,1.107221675e+01,1.326319424e+01,7.687860243e+01,6.592082549e+01,9.045541350e+01,8.589421933e+01,2.540475346e+01,8.057661965e+00,6.620768246e-02,2.511150196e+01,6.283825925e+00,6.758559697e+01,5.378267626e+01,8.307757311e+01,7.160626950e+01,4.786620056e+01,3.116472164e+01,3.231254817e+01,5.067304553e+01,8.839877193e+00,7.342401182e+01,6.633999366e+01,8.215258398e+01,1.459282208e+01,5.572144180e+01,1.606596738e+01,7.197300381e+01,8.971374605e+01,2.102799212e+01,3.471647891e+01,9.148476606e+01,5.119188468e+01,8.338033222e+01,4.746008336e+01,7.167948880e+01,4.428718363e+01,3.557099805e+01,4.554667981e+01,4.375025180e+01,3.385132670e+01,2.685520928e+01,7.095130030e+01,6.386801342e+01,5.241253783e-01,1.175251579e+01,2.685574985e+01,3.750958918e+01,3.766587479e+01,3.083337005e+01,8.923809156e+01,4.645632020e+01,8.224964948e+01,8.536715960e+01,7.585249530e+01,1.377076240e+01,5.395030446e+01,5.325075251e+01,9.752370121e+01,6.572700182e+01,8.630544385e+01,2.368634901e+01,7.063298920e+01,2.268868482e+01,2.046030088e+01,1.827532040e+01
8.446086667e+01,7.847127420e+01,5.868557374e+01,1.244624865e+01,5.838663478e+01,6.995213411e+01,9.986853308e+01,3.449912015e+00,6.354684800e+01,9.343074506e+01,2.385710235e+00,7.229584458e+01,9.676840341e+01,7.695586351e+01,8.755715272e+01,2.073405628e+01,4.142929305e+01,1.153850640e+00,1.913641607e+01,4.769274807e+01,1.522741457e+01,2.266874303e+01,2.896458016e+01,6.154174774e+01,7.827509858e+01,5.687899972e+01,6.861044995e+01,5.420709643e+01,2.296638893e+01,9.182448258e+01,2.594427421e+01,7.494235219e+01,3.332312024e+01,4.089366949e+01,7.129455474e+01,4.701681417e+01,7.116093098e+01,9.912203399e+01,3.618866787e+01,1.683541168e+01,3.811693567e+01,2.468416240e+01,4.609133241e+01,7.162621148e+01,6.695306905e+01,7.575197923e+01,5.867599709e+01,9.571530580e+01,9.734724012e+01,5.622481611e+01,4.049470581e+01,2.544363283e+01,1.666734641e+01,2.839321292e+00,8.126150958e+01,3.632923325e+01,8.140915844e+01,1.119906541e+01,3.252113645e+00,4.376902567e+01,5.337201258e+01,9.570222724e+01,4.718950162e+01,6.486824622e+01,2.525427123e+01,9.847225507e+01,9.529538503e+01,3.408713860e+01,9.928713814e+01
2.298632007e+01,7.075037012e+01,8.102553322e+01,2.759045487e+01,5.920029299e+01,2.129026383e+01,3.876256454e+01,8.674452674e+01,3.115703074e+01,4.374413418e+01,2.324181508e+01,7.896825826e+01,5.826955061e+01,1.496974457e+01,3.011802007e+01,7.799262658e+01,7.488252145e+01,6.485213758e+01,5.529703532e+01,6.041513761e+01,6.216004451e+01,6.001963258e+01,6.551648387e+01,3.264219454e+01,4.837381674e+01,7.465553542e+01,3.260955562e+01,7.390425174e+01,5.821630319e+01,8.201482296e+01,2.197634772e+01,5.316309541e+01,9.015456811e+01,8.079298336e+01,2.122636713e+01,3.628373142e+00,1.691011124e+01,3.801878865e+01,5.232335363e+01,3.070922563e+01,7.540529962e+01,8.233603891e+01,9.690587700e+00,6.636394938e+01,1.445547549e+01,5.848418341e+01,1.179858918e+01,7.393196206e+01,8.692468114e+01,9.544121485e+01,8.893182504e+01,7.411030000e+01,6.854545888e+01,3.710518841e+01,8.443857313e+01,6.603629025e+01,4.027264797e+01,8.848117019e+01,4.057063677e+01,6.758419169e+01,3.724559880e+01,6.847885316e+01,8.280369035e+01,3.681745967e+01,9.445122862e+01,7.502175213e+01,9.237010674e+01,1.454006694e+01,2.790708900e+00
1.780030468e+01,7.151223994e+01,1.870222766e+01,4.522923819e+01,8.387656512e+01,7.822924406e+01,4.694586327e+01,7.358378103e+01,1.622882377e+01,2.551476184e+01,5.153917594e+01,1.121168295e+01,7.312597103e+01,4.353054263e+01,7.149408969e+01,3.702831474e+01,9.813334339e+01,8.133830410e+01,6.938386211e+01,8.073789442e+01,8.923917997e+01,4.615855381e+01,5.708669091e+00,8.337713179e+01,2.929224689e+01,4.295387546e+00,5.104155838e+01,8.853551847e+00,7.574390498e+01,6.008803462e+00,1.794948881e+01,5.747711251e+00,7.049798517e+00,3.399309599e+01,8.999300355e+01,8.784605253e+01,3.727045445e+01,2.916115412e+01,2.613295259e+01,9.018417926e+01,5.076594475e+01,1.875154339e+01,3.640082587e+01,7.870328746e+00,9.771157271e+01,7.357230817e+01,5.665918586e+01,8.981118920e+01,4.891802573e+01,8.353116412e+01,2.351916912e+01,8.061638661e+01,5.372363484e+01,5.982365470e+01,8.074659365e+01,6.094383643e+01,7.888249830e+01,9.891052360e+01,2.416568667e+01,9.764576504e+01,4.252439261e+01,2.918985774e+01,8.969208347e+01,8.387203169e+01,7.703480824e+01,8.040124107e+01,9.831268920e+01,1.277059634e+01,9.847499635e+01
1.060905620e+01,8.080943159e+01,1.156451872e+01,8.298904022e-01,1.910074977e+01,5.079749618e+01,6.198192694e+00,7.025195697e+01,6.533452736e+01,5.687372117e+01,8.155329165e+01,8.270317312e+01,7.304156963e+01,6.013294828e+01,4.284155934e+01,4.686004049e+01,2.382214128e+01,3.629288283e+01,1.753996753e+01,7.688028276e+01,3.409045519e+01,2.907638480e+01,2.214915715e+01,8.663026387e+01,1.950800867e+01,6.288125384e+01,6.960314867e+01,9.223197557e+01,7.127731411e+01,7.908904702e+01,1.983644553e+00,2.544603699e+00,5.493128383e+01,1.517917074e+01,8.813977751e+01,3.505494995e+01,1.886347341e+01,8.128725942e+01,4.709898869e+01,2.652467067e+01,8.449272424e+01,5.587157578e+01,3.997164734e+01,8.827081714e+01,2.546231238e+00,5.501440146e+00,1.423632355e+01,3.235256509e+01,4.634109031e+01,3.824977017e+01,3.920277052e+01,8.287805127e+01,9.737981780e+01,1.500002771e+01,7.743881298e+01,6.284332510e+01,1.862646660e+00,5.517874679e+01,3.879658506e+01,2.993961771e+01,2.572482841e+01,1.498077391e+01,1.122649632e+01,4.999176505e+01,5.505557990e+01,1.880306109e+01,1.159547728e+01,5.083001326e+01,6.744080652e+01
6.003543740e+01,1.386875954e+01,3.170939928e+01,2.417654655e+01,9.039037525e+01,9.330788717e+01,6.575217051e+01,3.443064799e+01,2.132938528e+01,5.075062930e+01,3.561545077e+01,5.839548579e+01,4.976406917e+01,7.471664950e+01,1.033343353e+01,3.725716468e+01,9.118393891e+01,6.641827717e+01,5.269969057e+01,1.695093114e+01,6.169260972e+01,1.582822874e+01,9.890600155e+01,1.900330043e+00,1.563102475e+01,6.474249445e+01,8.034816661e+01,7.293485079e+01,6.129314664e+01,7.096451011e+01,2.102633762e+01,5.696118662e+01,1.019341464e+01,5.035776041e+01,5.720268645e+01,8.733112844e+01,1.030765478e+00,7.581857580e+01,1.667195952e+01,6.828235886e+01,4.559343524e+01,5.511054471e+01,7.084419159e+01,9.144279436e+01,3.163864340e+01,1.508118167e+01,2.535278522e+01,7.671014051e+01,1.195774118e+01,5.276846010e+01,2.993198086e+01,7.775762431e+01,1.269392076e+01,6.637574231e+01,7.844350368e+01,4.868320669e+01,9.363840029e+01,8.343528794e+01,7.316304452e+01,9.441365070e+01,1.197577685e+01,4.783485172e+01,6.257508848e+01,7.885103817e+01,1.210936006e+01,9.885130727e+01,6.708264092e+01,2.538841799e+01,3.889675692e+01
6.427075546e+01,6.571552709e+01,2.389412695e+01,6.721249995e+01,5.942214885e+01,2.862076480e+01,8.698480778e+01,4.033774424e+01,3.235632006e+01,8.164426599e+01,6.496911103e+01,9.644308548e+00,2.909817203e+00,9.516175792e+01,6.027921487e+01,6.147373859e+01,2.534011056e+01,4.541744934e+01,1.683380104e+01,9.977091720e+01,6.467991661e+01,7.501819389e+01,1.768676538e+01,8.229523763e+01,4.906394692e+01,9.727210265e+01,5.727776569e+01,2.056912450e+01,9.345176802e+01,1.109167828e+01,2.930233517e+01,2.250862731e+01,4.239117327e+01,2.288689028e+00,6.138939874e+01,7.986475771e+01,8.216400996e+01,5.534625862e+00,4.064326807e+01,8.611398220e+01,9.207238091e+01,7.185618900e+01,8.395141073e+01,6.475413281e+01,5.492094080e+01,3.010128419e+01,2.919693145e+01,7.650831060e+01,7.037784027e+01,4.946355945e+01,1.576421703e+01,1.098127145e+01,7.067941459e+01,7.809403112e+01,2.070613506e+01,6.555880158e+01,9.276721146e+00,7.367032481e+01,6.920886923e+00,3.546424637e+01,1.311362064e+01,3.255507696e+01,3.955740027e+01,4.693181526e+01,2.415635787e+01,4.687237856e+01,6.853164931e+01,1.969880215e+01,2.368212897e+01
3.121883086e+01,6.384877752e+01,2.223732625e+01,7.137555105e+01,2.487648632e+01,9.571767493e+01,8.183205089e+01,7.993003874e+01,6.291139064e+01,6.207704401e+01,5.907343889e+01,4.114280388e+01,8.189112180e+01,4.925358679e+01,9.110570659e+01,4.440597930e+01,4.425153047e+01,7.414349935e+01,3.675561257e+01,7.500787617e+01,5.717974627e+01,3.032379671e+01,7.768528872e+01,8.026821795e+01,8.078712895e+01,9.080333212e+01,8.110912363e+00,3.882323658e+01,7.070359142e+01,1.158933354e+00,9.302238394e+01,1.824602664e+01,3.727788732e+01,6.808662911e+01,5.589383661e+01,2.544785212e+01,6.717673908e+01,6.066736977e+01,7.763371361e+01,7.645664591e+01,6.368739586e+01,9.375151055e+01,9.537032969e+01,3.331278193e+00,6.260371531e+01,3.043824564e+01,7.436290199e+01,9.001709297e+01,7.467481293e+01,9.633135794e+01,2.113067494e+01,4.678728534e+01,2.014551869e+00,4.183939770e+01,1.909683350e-01,2.235157185e+01,2.387066615e+01,4.633002018e+01,2.385084496e+01,1.237898167e+01,7.347181958e+01,3.554267753e+00,2.607954086e+01,2.065917611e+01,2.231431644e+01,9.952335969e+01,4.390828648e+00,1.435210801e+01,1.320266095e+00
6.591853879e+01,6.342546658e+01,3.004584457e+01,7.458090377e+00,7.396211967e+00,3.358740682e+01,3.450575965e+01,6.658213903e+01,3.398670546e+00,2.737083193e+01,5.538296182e+01,5.669778997e+01,3.210097647e+01,3.262302320e+01,5.925622372e+01,8.813282836e+01,4.635462274e+01,5.694616155e+00,2.038313131e+01,2.391160005e+01,5.130889204e+01,2.644720290e+01,2.070323240e+01,7.044161696e+01,6.534976054e+01,2.874127451e+01,6.795198150e+01,2.985296817e+01,9.409354094e+01,8.452701870e+01,5.047151852e+01,5.259007314e+01,5.368769481e+01,1.633058111e+01,3.341537584e+01,3.676142881e+01,5.778268612e+01,4.079315174e+01,8.021291238e+01,8.033651340e+01,2.931032260e+01,9.870547562e+01,8.711255664e+01,6.246912020e+01,6.854377231e+01,3.254371631e+01,5.572198267e+01,7.530326037e+01,6.214291262e+01,3.845338239e+01,1.548454616e+01,6.212505269e+01,3.502331485e+01,1.298499301e+01,3.954817914e+01,4.748335413e+01,2.402757725e+00,2.530310821e+01,5.754585569e+00,8.666480432e+01,7.117297094e+01,1.967970002e+01,4.394936385e+01,7.464454919e+01,1.286735120e+01,1.575612985e+01,2.799706616e+01,6.355463917e+01,1.185242788e+01
7.645390740e+01,5.693839080e+00,9.381425145e+01,7.361683543e+00,6.585970431e+01,8.091466203e+01,8.222243100e+01,9.537408052e+01,7.614823728e+00,3.631933740e+01,5.979155600e+01,3.170357799e+01,8.136908514e+01,6.902275853e+01,6.925890623e+01,4.612723305e+01,9.034612252e+01,4.852286139e+01,1.443250688e+01,9.958570418e+01,6.887040123e+01,3.302768035e+01,2.344776079e+01,5.267824366e+01,3.878191981e+01,9.029780141e+01,5.828004219e+01,5.117400184e+01,5.388659941e+01,7.236235403e+01,8.122231905e+01,4.742407176e+01,6.407765750e+01,6.180095334e+01,7.266036683e+01,5.779978311e+01,5.079606873e+01,4.378629848e+01,2.713635238e+01,7.290959396e+01,8.107640842e+01,2.684474256e+01,3.967198069e+01,7.663580361e+01,8.503273434e+01,7.965029287e+01,7.526253663e+01,4.453476785e+01,9.432112478e+01,3.148162251e+01,5.329460161e+01,6.566630528e+01,1.367369487e+01,8.394591825e+01,8.883953243e+01,5.007433496e+01,5.184140300e+01,4.236241097e+00,8.459097610e+01,9.046194068e-01,1.795215171e+01,7.425430551e+01,9.579344818e+01,1.843273973e+01,4.740029795e+01,2.606021377e+01,3.876826080e+01,9.825509238e+01,5.964465156e+01
3.492894214e+01,9.881130414e+01,6.671821444e+01,1.514346808e+01,4.098103720e+01,9.563241937e+00,6.177893279e+01,8.034541065e+01,4.744308526e+01,5.636482358e+01,8.916904720e+01,8.597814764e+01,2.090322359e+01,7.291495324e+01,2.044403932e+01,5.529337040e+01,2.104269204e+01,2.381150707e+01,9.332314042e+01,7.336833267e+01,8.978949380e+01,8.988568884e+01,9.374553629e+01,2.500634565e+00,1.801426540e+01,1.140344961e+01,6.920679672e+01,5.916994308e+01,7.279373140e+01,6.942950831e+01,2.358019334e+01,8.696184710e+01,5.725990327e+01,1.232282412e+01,8.791151013e+01,4.402665852e+01,4.810086588e+01,8.359914685e+01,8.478123724e+01,3.842807861e+01,2.893351041e-01,2.752963449e+01,8.795459982e+01,3.076223136e+01,4.407516870e+01,2.101290333e+01,9.849802795e+01,2.852456506e+01,5.351959355e+00,9.873937707e+01,2.059519473e+01,7.174799004e+01,2.313493583e+01,5.758124466e+01,8.999898482e+01,5.253565687e+01,1.685829449e+01,2.889209122e+01,7.344032766e+01,5.773986440e+01,2.202775779e+01,4.132316080e+01,8.187961328e+01,9.006536863e+01,4.943167305e+01,3.180952581e+01,4.466258728e+01,1.390499050e+01,2.001551524e+01
