v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
8.688752907e+01,8.148885381e+01,7.203720111e+01,4.874300130e+01,6.253615573e+01,6.764564992e+01,5.545547265e+01,3.376676155e+01,5.554973419e+01,1.170330034e+01,8.704856769e+01,7.870727715e+01,9.894540280e+01,5.974148297e+01,7.381288658e+01,1.066014058e+01,6.860875768e+01,5.640794470e+01,8.687582247e+01,2.390822360e+01,2.085002172e+01,3.866770896e+01,8.360889102e+01,5.072216606e+01,1.333489377e+01,8.798289259e+01,1.949517453e+01,3.778141962e+01
6.625681925e+01,5.328731619e+01,8.867937855e+01,6.907256634e+01,2.493924604e+01,3.311355158e+01,8.994944999e+01,5.901735252e+00,4.501948626e+01,1.605479735e+01,8.959566892e+01,4.234854934e+01,4.162919047e+01,8.687809509e-01,9.396095869e+00,3.499778828e+01,5.807934982e+01,8.838925882e+01,3.439129840e+01,5.936163519e+00,1.160853000e+01,4.348575077e+00,1.543076057e+01,5.084171668e+00,6.706512691e+01,5.545363540e+00,3.208798242e+01,2.458267140e+01
3.994344272e+01,6.599570138e+01,3.496853631e+00,9.774657067e+01,4.457164021e-01,8.803428662e+01,3.167960609e+01,2.915561732e+01,4.994997933e+01,7.311632424e+01,7.624395171e+01,7.542048884e+01,8.698683915e+01,6.772458614e+01,4.025956244e+01,1.255442109e+01,5.438817814e+01,5.724400096e+01,1.772283582e+01,4.184058348e+01,2.154944049e+01,6.414317826e+01,4.079825945e+01,3.578859768e+01,4.627901878e+01,3.612695219e+01,7.555860902e+01,6.628092246e+01
5.890108782e+01,7.420847036e+01,4.190428474e+01,4.303980465e+01,1.236618804e+01,1.144512200e+01,1.319317910e+00,3.498360553e+01,7.273743431e+01,2.609871728e+01,8.692470372e+00,5.223718276e+01,5.251105694e+01,5.487484586e+01,3.103188034e+01,7.403153880e+01,3.256778416e+01,3.730159905e+01,3.211732711e+01,6.991610833e+01,9.213805658e+01,6.839479175e+01,2.463975980e+01,4.370679692e+00,4.115165931e+01,3.928915846e+01,5.054395336e+00,6.707789605e+01
2.195515289e+01,9.199589264e+01,4.037911138e+01,3.140458588e+01,3.439484276e+01,1.330799100e+01,7.035421270e+01,9.084529694e+01,3.051871571e+01,2.746855617e+01,7.790357229e+01,1.181735378e+01,6.367358733e+01,2.220485310e+01,8.020172989e+01,5.428658982e+00,8.674965657e+01,4.903269368e+01,2.184229292e+01,9.117957666e+01,7.860390281e+01,1.973297088e+01,8.446552434e+01,3.819564215e+01,7.408958001e+01,7.520270848e+01,9.390248470e+01,8.361859990e+01
5.096462089e+01,7.477011091e+01,5.748400658e+01,6.027577387e+01,4.691401989e+00,8.315710954e+01,4.257939390e+01,9.199746792e+01,9.539007284e+01,2.658461268e+01,7.372427937e+01,2.078331310e+01,6.954949977e+01,7.346268120e+01,8.249690610e+01,2.529441853e+01,9.914210343e+01,3.426981004e+01,3.796269538e+00,2.762008338e+01,5.362378303e+01,8.376492627e+00,9.083896921e+01,5.724036502e+00,4.556756690e+01,3.034141040e+01,8.531253628e+01,8.106303986e+01
5.088266646e+01,4.307900624e+01,8.645742918e+01,1.796936991e+00,4.847180162e+01,5.622332382e+01,7.610857607e+01,7.180016888e+01,4.629695255e+01,4.703749193e+01,3.509803837e+01,5.738789476e+01,1.048722800e+00,3.523907716e+01,7.273697140e+01,9.036556827e+01,6.883579119e+00,3.461386731e+01,8.094404538e+01,8.013601189e+01,1.590719856e+01,7.342342615e+00,7.017527763e+01,7.848788730e+01,1.008829932e+01,1.870979978e+01,8.477784960e+01,4.530604128e+01
9.328689836e+01,1.100345050e+01,5.892461872e+01,4.607592465e+01,5.371039448e+01,5.724208247e+01,5.419053455e+01,5.007682563e+01,5.697845437e+01,9.636226659e+01,9.559036759e+01,1.156820561e+01,8.861458716e+01,3.192974977e+01,8.875805485e+01,6.254375700e+01,5.293953715e+01,8.053294783e+01,9.969698642e+01,9.988929043e+01,3.230921280e+01,7.358888142e+01,4.869259139e+01,6.808480527e+01,1.259587364e+01,2.975493987e+01,1.990314608e+01,3.270416226e+01
9.624383434e+01,1.224931508e+01,1.297484599e+01,9.969207320e+01,6.792768075e+01,1.428772275e+01,3.819545913e+01,1.458270752e+01,1.316138771e+01,9.415672927e+01,8.888553100e+01,7.079240396e+01,9.381279435e+00,1.579017340e+01,2.137303488e+01,9.790102175e+01,6.819839682e+01,6.867084737e+01,7.513655351e+01,6.241923301e+01,1.639729363e+01,9.600342676e+01,2.254720859e+01,5.019410778e+01,4.649293533e+01,6.259202437e+01,2.402017653e+01,6.476165644e+01
2.798368798e+01,2.164081919e+01,1.918771831e+01,2.867208728e+01,1.813612023e+01,1.541859271e+01,7.258530827e+01,6.380103922e+01,9.456175110e+01,3.252248299e+01,3.981502991e+01,6.741739125e+01,9.524425829e+01,9.537938129e+00,8.833173476e+01,7.681802946e+01,7.489653428e+01,9.099332300e+01,9.605503402e+01,8.932734235e+01,8.510705402e+01,5.664349473e+01,4.151252120e+01,7.114320087e+01,7.550076103e+00,8.203915641e+01,8.370924948e+01,3.147660060e+01
4.935019095e+01,3.476091714e+01,4.203959761e+01,4.358837679e+01,8.098538013e+01,1.183678263e+01,5.870314317e+01,9.770613314e+01,7.963640720e+01,4.471158648e+01,6.844940156e+01,3.522449887e+01,2.077815786e+01,8.731628688e+01,5.855236288e+01,9.108330609e+00,8.481839746e+01,7.160976825e+01,1.465778577e+01,2.875660276e+01,2.463329129e+01,3.277811185e+01,7.512807507e+01,1.337463062e+01,3.731496048e+00,7.977825885e+01,9.801796512e-01,7.781454883e+01
3.508877392e+01,7.110756124e+01,2.831273373e+01,6.483335693e+01,3.471375955e+01,5.588354082e+00,1.445683322e+01,2.979515659e+00,9.595741106e+01,5.987647921e+01,2.289076742e+01,4.197754392e+01,4.842211733e+01,6.045368173e+01,3.516256938e+01,6.536770800e+01,8.470334005e+01,6.174049506e+01,6.117454516e+01,5.979321344e+01,6.106116821e+01,5.212096294e+01,8.951241154e+01,1.061517328e+01,2.648383496e+00,7.177084972e+01,7.648797742e+01,7.076031349e+01
4.941159802e+01,3.738872108e+01,3.105406973e+01,8.800333899e+01,9.910476467e+01,6.537578302e+00,5.738882052e+01,6.889558858e+01,6.726045671e+01,1.927739107e+01,3.187232444e+01,8.321485099e+01,2.246750840e+01,5.641513231e+01,3.788945395e+01,2.860862278e+01,2.546828010e+01,5.082931989e+01,1.652190998e+01,6.953833678e+01,5.272036958e+01,2.113093261e+01,2.179870524e+00,8.958192627e+01,3.727592779e+01,6.886389393e+01,8.876539911e+01,8.249804827e+01
8.182449251e+01,8.028814217e+01,1.265847742e+01,7.431626680e+01,9.500329402e+00,2.355031560e+01,8.755545832e+01,3.396102199e+01,2.435618903e+01,8.505269331e+00,9.157520137e+01,8.890232402e+00,3.949736514e+01,3.534592946e+00,7.285883189e+01,3.062091802e+01,7.355810514e+01,1.934587897e+01,1.446920517e+01,7.019791231e+01,3.681839852e+01,9.011945399e+01,2.944673193e+01,7.132023974e+01,8.164782374e+01,8.474973410e+01,3.280191878e+00,8.932051962e+01
5.559410551e+01,7.449803630e+01,5.014632617e+01,9.389393044e+01,6.718350889e+01,7.044225356e+01,5.767956503e+01,6.109403954e+01,6.764526434e+01,9.142133792e+01,8.295169826e+01,6.836257051e+01,4.288895396e+01,4.015624297e+01,6.071234481e+01,7.229419200e+01,8.517349722e+01,2.514082374e+01,9.007257252e+01,1.550264349e+01,2.360707276e+01,8.628040939e+01,8.049459849e+01,9.696339930e+01,6.716857577e+01,4.692445280e+01,1.632309484e+01,9.656216471e+01
8.693453441e+01,4.771747312e+01,1.389460467e+01,9.892363363e+01,8.918695033e+00,3.052165159e+00,6.519911339e+01,1.027581368e+01,9.719843139e+01,8.702136730e+01,6.697029928e-01,4.736211720e+01,7.698142984e+00,6.018325823e+01,7.264380375e+00,7.258670894e+01,2.584643842e+01,8.353289287e+01,8.550763076e+01,5.780142797e+01,7.165266617e+01,5.093964134e+01,9.425093571e+01,2.613554752e+01,4.316474131e+01,2.092731171e+01,2.595924584e+01,4.383971437e+01
2.723786103e+01,5.895864389e+01,9.814801502e+01,5.291942822e+01,9.886768750e+01,8.752668579e+01,9.101838166e+00,5.955782492e+01,9.234536553e+01,9.882513439e+00,5.230466739e+01,1.716366059e+01,3.072702396e+01,3.451806074e+01,9.720455471e+01,3.355418272e+01,3.357869604e+01,8.784774496e+00,1.880489906e+00,8.255403992e+01,3.975082628e+01,9.276351223e+01,8.598932752e+01,1.547789775e+01,4.592929312e+01,4.795115873e+01,1.042172788e+01,3.066594788e+01
5.959878982e+01,3.059975843e+01,9.347090385e+01,7.967460797e+01,3.786039311e+01,2.725580276e+01,2.314545578e+01,9.799426700e+01,2.643870256e+01,5.252018600e+01,6.386625905e+01,1.812520936e+01,7.686707860e+01,9.777368248e+00,8.988037834e+01,8.829591333e+01,3.786528059e+01,5.164875154e+01,6.452910638e+01,3.249943326e+01,7.993326631e+01,4.408286487e+01,5.227575213e+01,6.373833058e+01,3.535185162e+01,4.973784186e+01,7.084952439e+01,3.969048471e+00
6.497976151e+00,6.683738125e+01,6.049636314e+01,3.209581890e+01,3.760024957e+00,8.742135727e+00,4.260831530e+01,3.593130895e+01,4.940440228e+01,3.038572228e+01,3.346358767e+01,9.472894181e+01,2.901085439e+01,3.744556630e+00,7.409675552e+01,9.494387358e+01,7.178999526e+01,9.114734032e+01,6.916130272e+01,9.270856314e+01,4.261600676e+01,9.402274493e+01,5.140622534e+01,3.834650831e+01,8.181198574e+01,4.058505359e+01,8.868322625e+01,8.001340548e+01
7.880458736e+01,8.543714805e+01,2.234647492e+01,7.009025069e+01,3.732130207e+01,3.108817485e+00,5.416348356e+00,2.879873201e+01,5.458842228e+01,5.010183546e+01,2.884119178e+01,9.420243670e+01,8.838311854e+01,8.810901833e+01,7.854665702e+01,2.566167197e+01,1.391748351e+01,9.936729829e+01,3.273975808e+01,8.601684677e+01,9.839144312e+01,6.042416526e+00,4.091025778e+01,9.410953683e+01,1.148067425e+01,8.678726894e+01,7.027748386e+01,6.772958255e+01
2.975684368e+01,4.377115304e+01,6.523199068e+01,7.160544759e+01,2.601873002e+01,8.073177703e+01,5.253740889e+01,5.609456198e+01,5.437688523e+01,3.536377909e+01,1.053059606e-01,8.913937245e+01,2.128812391e+01,2.694177824e+01,8.214381559e+01,5.437223537e+01,4.178142387e+01,5.573020168e+01,2.711476016e+01,4.218399170e+01,3.046802112e+01,9.724363051e+00,4.883219197e+01,5.517437207e+01,8.714198299e+01,8.718168745e+01,5.694834068e+01,2.407586274e+01
5.187770459e+01,9.831942953e+01,1.748157955e+01,9.443611608e+01,7.864259297e+01,2.380694277e+01,3.281662815e+00,1.551604163e+01,4.202502650e+01,2.425166665e+01,5.270703880e+01,6.560334503e+01,3.694392736e+01,9.291890122e+00,2.431169390e-01,5.548740063e+01,1.056446963e+01,5.066855831e+01,3.230576325e+01,7.494679683e+01,8.222946268e+01,1.063663783e+01,9.525790994e+01,3.349203063e+01,6.873921655e+00,5.743041885e+00,7.666973763e+01,2.250017847e+01
4.662146144e+01,5.372431328e+00,3.039914618e+01,3.265605728e+00,1.781576812e+01,2.197802250e+01,3.895042125e+01,1.866503555e+01,1.243695069e+01,1.905285339e+01,6.629528139e+01,7.563551255e+01,9.869742598e+01,7.718234915e+01,8.092855288e+01,4.536264252e+01,1.896637453e+01,1.946017717e+01,5.630940983e+01,2.362637605e+01,7.140198116e+01,1.443188294e+01,2.961524396e+01,2.059201605e+01,7.267536695e+01,9.972922763e+01,1.971135987e+01,4.752167775e+01
4.090894287e+01,6.926162956e+01,7.303471451e+00,7.539183502e+01,6.635105876e+01,8.657806606e+01,1.511660558e+01,2.268797435e+01,8.776992809e+01,2.854101263e+01,9.652149482e+01,5.798945686e+01,3.502842371e+01,2.917558072e+01,8.702268019e+01,2.415837046e+01,4.193243288e+01,1.405987208e+01,3.717931434e+01,6.430200421e+01,6.406251317e+01,7.619379902e+01,7.723014035e+01,4.085617282e+01,4.722203187e+01,5.020075464e+01,4.599229537e+01,1.370061430e+01
2.028392714e+00,5.624502639e+01,6.167320873e+01,9.479760898e+01,4.230086957e+01,4.107813034e+01,4.020165181e+01,7.770583498e+01,9.097001444e+01,3.191430693e+01,9.406029699e+01,5.046207405e+01,5.718037140e+01,9.373423415e+01,1.358597008e+01,5.165624492e+01,5.857063967e+01,3.528635164e+01,5.776315815e+01,8.129210254e+01,5.290926309e+01,3.514745571e+01,2.215340879e+01,7.397591702e+01,3.667343255e+01,4.136281176e+01,6.783089950e+01,5.839961695e+01
2.773459521e+01,6.215076597e+01,5.322416887e+01,9.369460067e+01,5.668047037e+01,5.650303934e-01,4.330566987e+01,7.079140741e+01,5.619679961e+01,5.455829738e+01,5.740280036e+01,6.219674990e+01,9.907105539e+01,3.115516086e+00,4.518220151e+01,8.407903667e-01,9.172335501e+01,7.847602711e+01,4.426079467e+00,5.288680360e+01,1.762737173e+01,3.205125264e+01,4.174888069e+01,5.024721989e+01,1.326937283e+01,6.159136338e+01,6.944970865e+00,4.030009369e+01
6.006168396e+01,2.954270908e+01,6.864856876e+01,2.371365757e+01,9.984850611e+01,1.970351811e+01,6.099049980e+01,8.324154963e+01,5.316562485e+01,4.967242237e+01,9.145867113e+01,6.478818088e+01,7.100731266e+00,2.137563211e+01,6.287527630e+01,2.538620427e+01,8.886158153e+01,5.966796320e+01,8.007255704e+01,5.231349062e+01,3.825257273e+01,2.909446618e+01,9.630488944e+01,6.869146690e+01,2.325166480e+01,7.210324098e+01,9.864013206e+01,1.368926933e+01
1.681219131e+01,1.125070608e+01,9.159450559e+01,2.093824578e+01,5.400993324e+01,2.027854369e+01,1.149341037e+01,7.637656583e+01,9.980016018e+00,2.937763932e+01,4.960427987e+01,5.142475742e+01,9.764273049e+01,4.367028308e+01,1.037751009e+01,1.723382379e+01,4.280564638e+01,8.783326975e+01,2.331016860e+01,4.644306418e+01,1.455956526e+01,9.880276877e+01,9.690403547e+01,4.765589976e+01,1.316149943e+01,5.620596476e+01,7.901510399e+01,2.568691822e+01
6.115306418e+01,9.930696827e+01,2.753700417e+01,5.547814664e+01,4.933886797e+01,9.651447360e+01,7.185729888e+01,2.588671838e+01,2.048323460e+01,6.293247991e+01,7.706107344e+01,9.600423475e+01,3.458005456e+01,9.103593271e+01,3.464851642e+01,5.288185520e+01,2.078192895e+01,6.166983419e+01,9.407202371e+01,7.578638253e+01,6.963554192e+01,1.158282188e+01,7.550229663e+01,7.751778207e+01,9.349891281e+00,5.760375576e+01,5.628813030e+01,6.050081036e+01
5.972032171e+01,8.106410886e+01,9.937646069e+01,1.416319814e+01,3.027683091e+01,5.174425299e+01,6.116560441e+01,8.486630312e+01,9.835192695e+01,3.903711625e+01,5.549698770e+01,1.587174015e+01,5.630519357e+01,9.819472559e+01,7.465625291e+01,7.696241086e+01,7.498883118e+01,2.928151059e+01,5.188070949e+01,1.791802219e+01,3.774668884e+01,1.370535195e+01,3.598958441e+01,3.882237299e+01,5.361714129e+01,8.064106517e+01,6.582952270e+01,8.923456990e+01
1.970151928e+01,9.078771283e+01,8.566509973e+01,3.397449897e+01,4.424820105e+01,1.898055936e+01,6.318501198e+01,5.725379514e+01,6.575146643e+01,9.270631400e+01,7.589415730e+01,7.112431382e+01,9.739018707e+01,4.940762724e+00,2.375435258e+01,4.041364024e+01,9.521889641e+01,3.495902588e+01,4.039564747e+01,9.300715279e+01,6.937238893e+00,1.734569126e+01,7.808096158e+01,3.535859414e+01,1.797408239e+01,4.502319313e+01,6.935691533e+01,9.478694776e+01
3.316321520e+01,7.208566655e+01,7.168462461e+01,1.370872651e+01,7.850457314e+01,2.133166428e+01,8.505318528e+01,4.207793596e+01,2.526113292e+01,3.099917266e+01,3.220690378e+01,8.307461893e+01,2.563121028e+01,8.595866059e+01,8.657026320e+01,9.396735428e+01,6.901867457e+01,3.760211004e+01,1.384540094e+01,8.788109378e+01,4.311153258e+01,8.619264506e+01,1.051818504e+01,8.019390374e+01,4.799820500e+01,9.846788096e+01,9.104646245e+01,2.223478748e+01
5.503862461e+01,4.287663788e+01,3.016007688e+01,9.868572537e+01,6.586263319e+01,2.200941873e+01,6.079590450e+01,3.636262826e+01,7.932199114e+01,1.205421946e+01,3.355706766e+01,8.734934518e+01,6.373952272e+01,8.093619635e+00,6.577885928e+00,4.421400479e+01,7.661553321e+01,7.354241926e+01,6.838019569e+01,1.117351270e+01,7.041789061e+01,2.136756272e+00,8.306894578e+01,4.208464655e+01,6.381493601e+01,1.519218166e+01,4.633491068e+01,5.761063140e+01
7.549694452e+01,2.968449627e+01,2.473721811e+01,3.627502509e+01,5.703919658e+01,6.389036161e+01,7.202149319e+01,3.162796264e+01,8.156623637e+01,7.643659420e+01,9.386236054e+01,8.519772251e+01,3.060534942e+00,2.883611277e+01,6.051618834e+01,2.761297260e+01,5.414913300e+01,5.434587890e+01,3.585168796e+01,8.033520378e+01,5.923461977e+01,2.270071568e+01,2.493214382e+01,5.832616796e+01,2.146641530e+01,1.338229878e+01,5.029194086e+01,6.090690121e+01
3.110004900e+01,5.556437148e+01,6.036976375e+01,7.368395476e+01,8.798935987e+01,9.041828702e+01,6.672159116e+01,8.679180917e+01,1.684072943e+01,2.766554804e+01,1.253653200e+01,5.477334010e-01,2.891599310e+01,7.195521374e+01,4.819197738e+00,6.090795150e+01,8.324451957e+01,2.374524019e+01,4.789634163e+01,9.645787524e+01,4.164077426e+01,1.824540588e+01,9.049172636e+01,1.637905855e+01,7.490053653e+01,6.974788101e+01,2.180008073e+01,5.423341211e+01
7.473834491e+01,9.329368811e+01,9.629589859e+01,5.627491024e+01,9.026110180e+01,8.381584778e+01,4.602258173e+01,4.981982284e+00,8.611422500e+01,7.870292495e+01,7.938307926e+01,2.758204300e+01,2.743811451e+01,5.884816757e+01,5.415282774e+01,3.611824333e+01,6.259507093e+01,7.365898399e+01,1.235717921e+01,8.025943050e+01,7.135456182e+01,4.050178876e+01,7.214223696e+01,8.685937177e+01,3.555888650e+01,1.505293936e+01,7.164972996e+01,6.839223943e+01
7.772634170e+01,6.547615819e+01,4.445525394e+00,8.766963851e+01,3.486247652e+01,6.098713275e+01,1.294497833e+01,5.312718712e+01,5.802233842e+01,8.986159450e+01,1.614675969e+01,2.289657842e+01,8.458911394e+01,4.659830233e+00,1.284082455e+01,2.898153868e+01,7.266273752e+00,4.386980316e+01,3.749289071e+01,1.196955301e+01,5.705884263e+00,7.975702204e-02,5.014398109e+01,9.052217687e+01,3.441094084e+01,9.168146077e+00,9.850695248e+01,1.272765017e+01
5.396526569e+01,3.192611501e+01,5.262307042e+01,9.231263682e+01,2.083857234e+01,3.328559185e+01,5.577954192e+01,4.042206142e+01,9.360578515e+01,2.513918951e+00,4.167323481e+01,1.099400685e+01,5.520958793e+01,1.184977852e+01,4.789116382e+00,1.586155842e+01,2.736107274e+01,4.848021219e+01,8.599618976e+01,4.753018599e+01,6.691031766e+01,2.853324415e+01,6.943148583e+01,7.048556381e+01,8.447127584e+01,3.153556757e+01,6.965772860e+01,9.085082348e+01
9.534001193e+00,3.371835580e+01,6.573766631e+01,2.752868349e+01,4.100946162e+01,3.895734871e+00,6.729165625e+01,3.521295010e+01,7.001067249e+01,1.790792534e+01,6.436323001e+01,7.820170386e+01,6.075925172e+01,8.118213941e+01,6.375504003e+01,8.520687177e+01,9.182479156e+01,1.854699040e+01,5.394729894e+01,3.545366922e+01,6.524182718e+01,6.051900863e+01,9.477221058e+01,5.901311131e+00,8.018307660e+01,1.247029425e+01,8.594450999e+01,1.019116801e+01
6.854690534e+01,7.886896816e+01,5.688158728e+01,4.033675065e-01,9.220318659e+01,5.775424268e+01,6.705334229e+01,5.701066692e+01,4.697185347e+01,6.037523823e+01,1.695540548e+00,5.038441988e+01,4.331588022e+01,4.684206403e+01,4.725176547e+01,6.556749044e+01,8.061240481e+01,1.233031815e+01,7.243800683e+01,3.494947748e+01,6.766464708e+01,7.088486606e+01,4.294086192e+00,2.330152720e+00,5.264584907e+01,5.841447569e+01,7.473519622e+00,5.974261208e+01
2.149300365e+01,1.207143886e+01,2.669582518e+01,4.633333047e+00,8.564088144e+01,8.785084095e+01,1.233672245e+01,2.561201961e+01,5.409024438e-01,2.493729509e+01,2.396464911e+00,7.943847730e+01,4.671529711e+01,6.024420916e+01,3.908724697e+01,7.493192344e+01,7.444334031e+01,8.204075079e+01,7.046487070e+00,4.239206267e+01,3.274675960e+01,9.561101953e+01,6.300345899e+01,2.686011005e+01,3.136772000e+01,4.655279707e+01,2.005949850e+01,3.845973144e+01
5.107860137e+01,6.780837436e+01,9.439150630e+01,4.767153618e+01,8.752126622e+01,5.224224355e+01,8.153354684e+01,1.361871236e+01,4.367935885e+01,6.079434805e+01,5.388176309e+01,5.764744435e+01,1.614869778e+01,9.276100054e+01,7.816801591e+01,8.451891346e+01,6.622982978e+01,3.342764877e+01,3.469072268e+01,4.422207921e+01,8.825226663e+01,2.460709664e+00,2.618630817e+01,7.533967656e+01,7.350486071e+01,1.144603407e+01,3.932663981e+01,1.634455109e+01
7.812537065e+01,9.443977102e+01,1.286633069e+01,3.706145588e+01,3.559447334e+01,2.392722678e+01,9.884754931e+01,2.944267441e+01,6.775203271e+01,5.045447551e+01,8.585938162e+00,7.923289737e+01,6.335727412e+01,7.805189750e+01,8.727894810e+01,6.265198700e+01,3.029834551e+01,1.627794554e+01,4.213739440e+01,3.625963770e+01,7.191501637e+00,1.643683481e+01,8.172625793e+01,6.872451385e+00,6.953014962e+00,5.668634378e+01,6.556974689e+01,2.622393442e+01
2.331769257e+01,8.529468901e+01,1.142319723e+00,6.573501516e+01,7.783392929e+01,6.774640823e+01,5.397139845e+01,4.912988075e+01,3.792957422e+01,2.125114684e+01,2.241268004e+01,2.500003149e+01,5.133594429e+01,5.503388242e+01,9.555812106e+01,6.617234024e+01,2.183683549e+01,8.428084206e+01,5.245603763e+01,9.778172836e+01,6.949813454e+01,6.592262092e+01,6.831753491e+01,3.143939064e+01,5.507646891e+01,8.958086845e+01,3.210204203e+01,2.589945025e+01
7.784761481e+01,7.580075870e+01,6.443323022e+00,9.768017729e+01,9.460471993e+01,7.007763527e+01,6.271915044e+01,3.516628496e+01,4.328022766e+01,7.916871653e+01,9.228306171e+01,1.275339412e+01,3.080143023e+01,7.338897952e+01,2.837740995e+01,5.960914179e+00,8.683108649e+00,4.223152632e+01,3.771318849e+01,4.841747010e+01,2.073345986e+01,3.422467500e+01,3.030160394e+01,4.396028436e+01,9.040948340e+01,2.867904527e+01,4.292122193e+01,2.006952155e+01
3.572966095e+01,9.714084730e+01,2.174429952e+01,4.328186832e+00,7.068573267e+01,1.607873228e+01,1.039655603e+01,5.682488412e+01,5.419217485e+01,1.549894489e+01,5.601485768e+01,3.161885899e+01,1.232848143e+01,1.693337559e+01,4.205756630e+01,5.808575449e-02,6.119938597e+00,6.372085752e+01,4.770789803e+01,7.236761347e+01,9.106674903e+01,2.336426164e+01,6.585620914e+01,6.586421750e+01,4.732486670e+01,7.120479837e+01,9.115558162e+01,4.707822416e+01
