v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66
1.819673390e+01,1.441376034e+01,5.805830718e+01,8.540490577e+01,9.748052774e+01,1.832055636e+01,7.722441596e+01,2.739198475e+01,2.092204197e+01,4.813306852e+01,8.117243173e+01,9.372840016e+01,5.827115717e+01,4.749424269e+01,5.658046553e+01,7.882461057e+01,4.217165119e+01,5.019108811e+01,9.872861024e+01,7.538871813e+01,7.700509098e+01,6.229930695e+01,7.231185200e+01,5.810739974e+01,9.365189068e+01,1.308606235e+01,8.993254166e+01,9.307791120e+01,7.764444648e+01,8.596723314e+01,9.248584681e+01,8.835526951e+01,4.224702033e+01,3.630150069e+01,2.036149646e+01,8.751238091e+01,9.630026106e+01,8.147701220e+01,2.561027842e+01,9.896822078e+01,9.236067000e+01,7.849599906e+01,1.485414283e+01,3.296948546e+01,6.859707420e+01,8.955031733e+01,8.624349785e+01,6.838610540e+01,3.607037532e+01,1.291192833e+01,2.311851816e+01,6.028342346e+01,1.596680453e+01,4.335082903e+01,6.604499946e+01,6.187843096e+01,7.352382534e+01,3.143086320e+01,5.282204454e+01,4.059006873e+01,8.397959332e+01,4.094069435e+00,9.972515624e+01,8.431423624e+01,1.451061481e+01,1.498116220e+01
7.675543040e+00,3.056166172e+01,7.825019787e+01,1.147521283e+01,5.319929049e+01,1.687779493e+01,2.542965924e+01,4.471497196e+01,4.691773769e+01,3.066905551e+01,1.326926146e+00,2.169213100e+01,1.021076018e+01,6.289331845e+01,6.799693689e+01,7.539069121e+01,9.952784589e+01,4.495331388e+01,7.863706896e+01,4.442482480e+01,4.856763311e+01,8.497729138e+01,8.261522760e+01,6.038900217e+01,2.965021927e+01,2.299855844e+01,1.881424428e+01,5.627433518e+01,9.327621640e+01,9.441709566e+00,4.630740756e+01,4.132382951e+01,8.757062876e+01,5.663285001e+01,6.964582659e+00,3.971490487e+01,8.253409453e+01,2.635544156e+01,1.939270857e+01,2.685854623e+01,6.428392424e+01,4.342775944e+01,4.321889607e+01,1.538327287e+01,5.195598492e+01,7.022648372e+01,4.952045857e+00,7.194132475e+01,4.370789758e+01,9.258003705e+01,6.369846555e+01,2.419765488e+01,5.696724836e+01,2.717666930e+01,6.934052821e-01,2.249365882e+00,5.272070718e+01,1.421967472e+01,6.047562298e+00,9.575387540e+01,5.859089011e+01,7.809730729e+01,5.349377817e+01,7.411071013e+01,8.047875699e+01,5.451474687e+01
4.201071122e+01,6.858219263e+01,2.690100266e+01,7.998401629e+01,9.873168605e+01,7.217472277e+01,1.597568563e+01,1.745860516e+01,4.373464815e+01,9.232275756e+01,6.948008869e+01,2.566423207e+00,2.577842321e+01,8.076768355e+00,3.832193551e+01,5.532947922e+01,4.820697368e+01,2.950463563e+01,6.883288864e+01,6.638413723e+01,4.378062049e+01,3.270743930e+01,8.548297265e+01,1.055728506e+01,8.176623097e+01,2.383481574e+01,6.168244387e+01,8.706219780e+01,6.724738919e+01,8.538147119e+01,6.822173315e+01,8.610826587e+01,7.600928618e+01,1.362054329e+01,6.939055344e+01,7.599023400e+01,2.140764153e+01,2.670522489e+01,8.894690624e+01,9.926409356e+01,8.071940712e+01,8.073267260e+01,3.984477218e+01,3.466686876e+01,2.209272486e+01,4.268411848e+01,5.960362103e+01,9.781209446e+01,3.212989587e+01,2.847416236e+01,8.954829347e+01,8.613916079e+01,8.755222367e+01,5.229949573e+01,2.317689125e+01,5.922476407e+01,4.981825800e+01,4.639184703e+01,6.734193889e+00,9.853951485e+01,4.158741203e+01,2.113503956e+01,7.261536673e+00,7.652774445e+01,3.081743991e+01,6.332320031e+00
9.473460700e+01,2.786324594e+01,5.399539910e+00,8.815692987e+00,8.425691691e+01,6.860646012e+01,8.756411441e+01,9.157730880e+01,3.650423908e+01,2.955395136e+01,7.525967603e+01,3.287592227e+01,4.495408637e+01,8.835274098e+01,4.892737747e+01,9.229751058e+01,6.747204640e+00,8.532888696e+01,8.329504443e+01,6.387657934e+01,3.978473113e+01,9.921896082e+01,9.300141057e+01,4.025182231e+01,6.250138140e+00,2.992900040e+01,2.991712300e+00,5.538571525e+01,5.715126551e+01,6.960977953e+01,2.617273034e+01,2.034908391e+01,5.303203538e+01,7.930394728e+01,9.018774249e+01,6.810091811e+01,9.918266321e+01,5.508374293e+01,1.440931381e+01,1.194526160e+01,8.715770743e+00,2.471132997e+01,2.329539178e+01,2.053619336e+01,5.475437498e+01,9.823650529e+01,3.376546888e+01,3.776460830e+01,3.997565337e+01,2.801797495e+01,6.332319620e+01,9.414805834e+01,3.602874924e+00,2.784584868e+01,4.834038464e+01,2.246197409e+01,6.376130977e+01,6.950578650e+01,1.409503082e+01,2.067347432e+01,6.913687748e+01,7.103066121e+01,1.948054355e+01,6.283340900e+01,5.319604426e+00,3.806903440e+01
9.589702412e+01,5.873005131e+01,1.174011950e+00,6.270155185e+01,2.085755809e+01,5.992883692e+00,2.420220305e+01,2.061351091e+01,2.258617428e+01,9.632947168e+01,5.791976453e+01,4.514005981e+01,1.695208676e+01,6.087154739e+01,4.998076206e+01,2.064384511e+01,3.170637606e+01,3.300404368e+01,9.511645170e+01,6.606965148e+01,4.682417841e+00,8.479898609e+01,1.582116121e+01,8.735686630e+01,2.560886646e+01,5.072291848e-01,9.617390355e+01,1.511880605e+01,4.106890277e+01,4.054586840e+01,7.449201109e+00,9.957175497e+01,6.679023137e+01,6.037551439e+01,4.999328188e+01,3.288284367e+01,1.715252588e+01,5.813202375e+01,9.460245534e+01,3.395397571e+01,3.442999488e+01,8.324774012e+01,4.632428561e+01,6.115618492e+01,2.433337811e+01,3.251203063e+01,3.066624208e+01,4.714645362e+01,3.812570206e+01,1.252023666e+01,3.402553613e+01,3.999679799e+01,9.304405249e+01,4.543294483e+01,3.508398332e+01,2.355012788e+01,6.879951228e+01,9.273512427e+01,4.544889210e+01,5.452127588e+01,7.794182380e+00,4.867397243e+01,2.494559448e+01,9.307966252e+01,6.848198359e+01,4.520061803e+01
9.198977483e+01,1.542864436e+01,9.582659542e+00,7.755515694e+01,9.463926539e+01,2.925416306e+01,5.559835618e+01,9.484968994e+01,1.739099367e+01,6.496255948e+01,9.770494042e+01,3.983245384e+01,1.478476920e+01,6.355386513e+01,6.746098562e+01,5.736228282e+01,1.559625578e+00,6.376282881e+01,9.092012820e+01,9.687884348e+01,6.101540364e+01,7.626763072e+00,4.585123880e+01,7.517416723e+01,6.912877221e+01,4.300928372e+01,5.425187412e+01,9.829312503e+01,1.022114065e+01,2.747530016e+01,7.860130924e+00,3.706278146e+01,9.197159027e+01,1.601367299e+01,8.837514761e+01,3.128802372e+01,2.740410108e+01,1.178886426e+01,8.546913812e+01,4.176806544e+01,9.403777478e+01,4.350425106e+01,7.727888897e+01,1.079007889e+01,2.079717877e+01,7.874192142e+01,5.102067998e+01,1.402344851e+01,6.349239849e+01,5.608016976e+01,4.946873169e+01,3.478636707e+01,6.466135917e+01,3.599841879e+01,7.734208164e+01,5.030156407e+01,9.002780267e-01,5.730704548e+01,4.482683912e+01,8.047901086e+01,5.672267981e+00,1.989262416e+01,1.807583221e+00,8.699740016e+01,2.397643336e+01,7.403502421e+01
7.935847910e+01,2.191250770e+01,6.782967610e+01,6.709342261e+01,8.144537690e+01,2.808981522e+01,5.520541795e+01,6.502162263e+00,7.481200979e+01,2.878900156e+01,3.541162127e+01,4.520938816e+01,7.612064857e+01,2.503489817e+01,6.688583251e+01,9.633629899e+01,4.677041847e+01,9.623456520e+01,7.811314734e+01,6.914268699e+01,7.814586156e+01,2.490770442e+01,9.562252082e+01,2.975818533e+01,6.708742159e+01,7.576745056e+01,6.656910654e+01,9.441197685e+00,4.032649907e+01,7.465185739e+01,4.975110664e+01,1.782890786e+01,5.252755426e+01,4.811783546e+01,9.466645973e+01,2.358581251e+01,2.972033086e+01,7.965651529e+01,4.263246262e+01,7.337103087e+01,9.490660940e+01,2.994997137e+00,5.466731232e+01,9.062484226e+01,9.783065965e+01,4.307097875e+01,9.571969025e+01,3.839971204e+00,6.442569934e+00,7.899557391e+01,3.750679671e+01,7.557122384e+01,5.011167853e+01,8.208084044e+01,5.166081748e+01,5.404985847e+01,2.902914048e+01,6.156875220e+01,9.297088227e+01,2.991040580e-01,5.425388460e+01,1.241681825e+01,3.862544040e+00,9.866442247e+01,5.462352733e+01,1.964837282e+00
1.146897162e+01,7.234293992e-01,4.619345363e+01,2.411904786e+01,8.651458516e+01,1.464576199e+01,8.802016778e+01,5.356528844e+01,4.245002809e+01,3.447021040e+01,7.750378926e+01,5.858273130e+01,4.484629219e+01,5.963368192e+01,5.000865472e+01,3.501580633e+01,7.245118951e+01,4.352153676e+01,7.853984334e+01,1.624023601e+01,7.335768272e+01,5.576239417e+01,8.217517495e+01,8.357809403e+01,6.142352500e+01,3.899728511e+01,3.357252618e+01,1.317167829e+01,5.556886813e+00,3.385188902e+01,5.491291343e+01,2.338735020e+01,4.591453028e+01,2.237184811e+01,2.142852243e+01,2.531283195e+00,4.515959640e+01,9.454407048e+01,8.461922790e+01,3.740118264e+01,8.418234910e+01,6.479439975e+01,1.739979666e+01,9.306175680e+01,4.657835983e+01,2.455793348e+01,9.425862660e+00,6.736407927e+00,3.046622183e+01,8.559123816e+01,1.271798877e+01,2.886560869e+01,8.676824156e+01,5.947716111e+01,3.113467431e+01,2.093862019e+01,3.935834015e+01,1.397081885e+01,3.743048340e+01,7.687470572e+01,2.083084969e+01,3.938575381e+01,7.599666906e+01,3.324908706e+01,4.095127438e+01,7.872742761e+01
1.314640064e+01,4.007494026e+01,1.632608517e+01,1.411358568e+01,9.922807784e+01,6.926890017e+01,4.464038253e+01,8.692959903e+01,5.090406604e+01,5.125892801e+01,3.515662653e+01,6.863282559e+01,8.128317252e+01,5.403169025e+01,9.404959163e+01,8.195555284e+01,4.929003225e+01,4.058641575e-01,4.474136509e+01,5.485179252e+01,6.826873136e+01,2.741500764e+01,6.118735644e+01,7.507751264e+00,3.223084102e+01,4.854310554e+01,1.583407497e+01,2.623395868e+01,2.152026491e+01,2.347399006e+01,4.899376601e+01,2.009033415e+01,7.868579171e+01,9.967825863e+01,7.982747066e+01,9.538777876e+01,4.602469043e+01,1.593059843e+01,6.584167530e+01,4.369094062e+01,2.928834047e+01,4.517437809e+01,7.051979523e+01,2.877543915e+01,5.012814071e-01,9.294330465e+01,9.744151215e+01,9.156068225e+01,4.383763985e+01,5.619148541e+01,6.756177508e+01,8.376028273e+01,5.160857296e+00,7.241133506e+01,8.070259041e+01,6.412926222e+01,2.239393630e+01,2.420570215e+01,1.377426626e+01,2.933069312e+01,6.388762625e+01,3.571634164e+01,2.529554960e+00,6.580584772e+01,5.516220991e+00,6.666084519e+01
9.937279936e+01,1.312295736e+01,2.996682836e+01,6.825436438e+01,7.993254662e+01,2.882386205e+01,4.553841033e+01,1.793850537e+01,6.826224556e+01,8.760022944e+01,9.708496519e+01,9.939957146e+01,8.616691882e+01,5.175437703e+00,9.542008811e+01,1.599237485e+01,8.320094617e+01,5.865098290e+01,3.454523349e+01,4.224366190e+01,8.280378646e+01,8.870644310e+01,8.682394412e+00,3.757535240e+00,7.101641254e+00,3.907611516e+01,8.513371457e+01,8.629262394e+01,4.859986188e+01,4.655387993e+01,9.573496412e+01,9.533391370e+01,7.947765581e+00,1.302480868e+01,2.133676161e+01,3.373147831e+01,6.220405284e+01,4.292100869e+01,8.583285573e+01,7.050112971e+01,9.634270403e+01,3.277921204e+01,8.592043227e+01,6.737581152e+01,3.652546763e+00,8.923451967e+01,5.371127275e+00,3.358159811e+01,9.174593172e+01,1.931671743e+01,6.425973409e+01,8.160893582e+01,6.308185995e+01,7.856225349e+00,8.446596091e+00,4.629228037e+01,4.257168358e+01,6.295157056e+01,4.600940826e+01,6.002793804e+01,4.838032882e+01,3.653390724e+01,8.106701085e+01,8.969113883e+01,3.687878436e+01,8.982751313e+01
2.822018451e+01,6.964385452e+00,1.485353459e+00,2.565232777e+01,2.319229360e+01,6.006732503e+01,8.919300762e+01,7.857982085e+01,1.327574559e+01,4.754610446e+01,9.648907268e+01,9.328581241e+01,3.106968804e+01,7.730226653e+01,4.312660969e+01,4.441991078e+01,9.816222800e+01,8.993511355e+01,2.760488032e+01,5.103305066e+01,5.246161805e+01,4.061932427e+01,2.154385216e+00,6.725101810e+01,1.189365060e+01,7.444788408e+01,1.635257769e+01,2.616645261e+01,4.276554571e+00,8.349668722e+01,4.316390199e+01,9.890102192e+01,8.611124676e+01,8.902595041e+01,5.506589985e+01,4.515761951e+01,5.825446309e+01,2.022542693e+01,3.432506742e+01,6.481888482e+01,3.769105275e+01,9.720047373e+01,2.456186173e+01,7.483547249e+01,8.886213780e+01,1.747013643e+01,6.974172658e+01,7.815074008e+01,7.753852283e+01,3.961672398e+01,1.776067044e+01,3.012509207e+01,6.893367619e+00,9.723839549e+01,7.790018409e+01,5.271657386e+01,4.578598121e+01,7.021244472e+01,4.343368788e+01,4.225611060e+01,6.797194350e+01,7.330010937e+01,3.768211680e+01,7.010225601e+01,4.386484573e+00,4.719296483e+00
2.598853959e+01,8.602216555e+01,6.033424907e+01,9.112695759e+01,3.571811090e+01,6.470185274e+01,6.943517960e+01,2.515160241e+00,8.588217330e+01,3.476461028e+01,9.935399587e+01,6.199598969e+01,7.757172179e+01,5.547164035e+00,1.586753214e+01,2.818508156e+01,8.952783106e+00,2.736970139e+01,2.086782478e+01,5.279982490e+01,4.329728256e+01,7.832870871e+01,8.347007199e+01,1.016189435e+01,7.724015528e+01,2.558827227e+01,6.219903827e+01,8.920864779e+01,7.787828486e+00,7.758985950e+01,9.774941937e+01,3.667391043e+01,6.821731803e+00,4.236313562e+01,7.776246984e+01,2.643552404e+01,8.895303565e+00,8.396560118e+01,3.254856697e+01,2.867993464e+01,6.543192223e+01,2.725461068e+01,9.861866715e+01,8.521035620e+01,7.696840627e+01,5.402654105e+01,9.120990960e+01,4.499357750e+01,9.565942319e+01,5.254199994e+01,4.278751559e+01,1.158585885e+01,4.334450609e+01,3.412308343e+01,6.033962735e+01,6.409941454e+01,6.358093289e+01,5.899926894e+01,4.000459567e+01,7.009031190e+01,5.452360965e+01,1.159163647e+00,9.890552560e+01,8.336697283e+01,7.771501317e+01,1.475696477e+01
3.837454809e+01,2.548437366e+01,5.126636704e+01,7.405781276e+01,2.377570261e+01,8.988280749e+01,8.262650772e+01,8.512840783e+00,3.645505937e+01,3.729531654e+01,3.266281581e+01,1.362690712e+01,4.507650587e+01,1.735812628e+01,4.344128398e+01,8.750580832e+01,5.585759800e+01,1.725329896e+01,6.514785465e+00,7.054029561e+01,1.785777375e+01,3.468642830e+01,4.243933531e+01,6.217293172e+01,8.938361377e+01,7.453726522e+01,4.951900088e+01,8.733507656e+01,7.073778605e+00,4.076931136e+01,4.185124590e+01,9.197611291e+01,1.021816978e+01,7.724775142e+01,6.815171063e+01,8.719604448e+01,4.771613522e+01,5.289627076e+01,9.809632425e+01,2.142972774e+00,1.971129504e+01,4.786203464e+01,6.024822725e+01,9.820450323e+01,7.228878145e+01,5.921150103e+01,2.704565639e+01,4.938689065e+01,6.878799267e+01,3.363807493e+01,1.809542799e+01,4.479375157e+01,3.321981704e+01,9.919015389e+01,2.849219019e+01,3.190924065e+01,3.401505378e+01,6.692294348e+00,6.369901954e+01,1.944722262e+00,4.638708168e+01,5.350349224e+01,3.342044936e+00,6.632391746e+01,4.794171761e+01,9.837194997e+01
1.722227188e+01,7.600807568e+01,3.263701926e+01,4.060668728e+01,6.008924655e+01,8.188598692e+01,3.345696920e+01,2.456077826e+01,4.188826505e+01,9.872879035e+01,5.540508926e+01,7.120324974e+01,9.723624146e+01,9.737860954e+01,6.074230237e+01,6.810066977e+01,8.525381312e+01,4.465721483e+01,2.010970548e+01,2.150866416e+01,1.139154170e+01,3.293807490e+01,6.586065017e+01,4.462709618e-01,9.314387793e+01,7.103746618e+01,2.940305858e+01,5.896201465e+01,8.994004010e+01,5.895422780e+01,1.732362326e+01,3.689051265e+01,4.999121762e+01,4.437141682e+01,3.630768179e+01,8.769679147e+01,4.659345726e+00,6.745361989e+01,1.818985227e+01,6.760966170e+01,9.728213569e+01,2.317893552e+01,4.611375516e+01,2.086092776e+01,9.117170858e+01,9.313765955e+01,8.666094219e+01,6.779021915e+01,1.020370175e+01,8.882745233e+01,5.703748884e+01,5.107524018e+01,1.333039552e+01,6.692165304e+01,9.316700284e+01,4.930556056e+01,4.871978466e+01,6.287754115e+01,5.223430039e+01,4.873709269e+01,6.216144932e+01,1.733930109e+01,8.776167860e+01,8.093558877e+01,4.820116872e+01,2.178345973e+01
6.424865600e+01,6.291652945e+01,6.083421003e+01,7.267267333e+01,2.965062086e+01,4.619510231e+01,2.539075564e+01,6.063196790e+01,7.037084639e+01,1.931056670e+01,4.455667000e+01,1.410463824e+01,3.256861740e+01,7.129651789e+01,3.937131628e+01,7.545624479e+01,8.397266496e+01,7.584716150e+01,1.659630271e+01,3.469236889e+01,1.956945008e+01,5.084887001e+01,1.695665264e+00,9.799448578e+01,3.700111055e+01,5.488668522e+01,2.006005706e+01,2.585218319e+01,5.862010047e+00,1.848182061e+01,7.184480737e+00,8.635354596e+01,3.551953940e+01,4.643103881e+01,5.621287573e+01,7.148614649e+01,1.073760065e+01,1.230650339e+01,8.480641721e+01,5.804817006e+01,7.041835308e+01,1.244960802e+01,8.615778103e+01,6.941403662e+01,8.940642420e+01,9.759334927e+01,6.779908905e+01,1.141384944e+01,7.069984066e+01,3.578843176e+01,3.664931272e+01,6.644151424e+01,5.762158677e+01,4.894688297e+00,6.347928821e+01,7.426224306e+01,5.676892124e+01,2.288014286e+01,3.116970717e+01,6.039608326e+01,1.879735182e+01,7.594646407e+01,2.186055613e+01,3.226209036e+01,5.351267904e+01,8.868855489e+01
3.737134517e+01,7.503050447e+01,2.747483642e+00,7.616884329e+01,5.758595247e+01,9.250742471e+01,7.320208427e+01,2.447671067e+01,1.065733135e+01,2.828228899e+01,6.864392731e+01,3.804389209e+01,5.484094620e+01,6.779205150e+01,9.031182792e+01,7.200952335e+01,1.863268014e+01,3.295949083e+01,3.492966254e+01,9.959223416e+01,7.663572635e+01,3.611671985e+01,9.131614915e+01,7.893232242e+01,1.208593260e+01,9.863417238e+01,8.040554498e+01,3.046450028e+01,6.386479519e+01,1.064593343e+01,9.871580939e+01,5.860939639e+01,4.218663844e+01,7.334059637e+01,6.108562264e+01,5.044402495e+01,8.886606966e+01,9.785756968e+01,6.482821804e+00,3.279736607e+01,8.575858159e+00,9.877070686e+01,3.251850196e+01,6.826960414e+01,8.998261690e+01,7.226539416e+01,3.246171408e+01,9.190440207e+01,6.218585949e+01,2.716047969e+01,3.563380935e+01,8.006759818e+01,1.698492410e+01,9.125770021e+01,2.726288069e+01,7.670314977e+01,3.459256481e+01,1.960876337e+01,1.824687576e+01,3.009095223e+01,8.145119109e+01,5.854007534e+01,1.435185276e+01,7.636358953e+01,9.349109120e+01,1.355631766e+01
2.015828369e+01,9.495269219e+01,4.058740828e+01,6.264824393e+01,7.346493639e+01,7.872188206e+01,4.357482408e+01,8.536402268e+01,5.296775566e+01,7.496293229e+00,4.805432173e+01,4.239722706e+01,6.383251458e+01,4.430588895e+01,6.023711859e+01,7.600677640e+01,1.648670598e+01,2.441706949e+01,2.674311316e+01,2.170780622e+01,7.380284358e+00,6.895866553e+01,7.124765372e+01,5.844355802e+01,4.000917461e+01,6.241382988e+01,3.335649979e+01,6.574877955e+01,7.404789997e+01,6.337659035e+01,9.036567388e+01,9.863046970e+01,9.436558488e+01,1.358403868e+01,9.078876836e+01,8.474060072e+01,3.134967137e+01,1.185539850e+01,2.955145298e+01,7.094496174e+01,2.392177269e+01,8.648055721e+01,7.583429581e+00,6.042311250e+01,4.393836447e+01,3.526473094e+01,2.623909071e+00,5.804529030e+01,1.305329764e+01,4.855597628e+00,1.417491972e+01,1.549414088e+01,4.196965044e+01,9.711932028e+01,3.562993752e+01,2.331524853e+01,4.498694924e+00,4.941914023e+01,7.426079750e+01,3.708345165e+01,4.483867492e+01,5.650718482e+01,1.835226731e+01,8.858911867e+01,2.456436074e+01,5.332320707e+01
2.392177587e+01,6.067700317e+01,2.945075517e+01,3.840543303e+01,6.624074042e+01,7.226424142e+01,8.327278644e+01,9.284151692e+01,6.099290926e+01,7.852762494e+01,3.106947149e+01,6.828256975e+01,5.637527095e+01,5.188963918e+01,5.639162520e+01,6.686162233e+01,5.780669982e+01,3.452460200e+01,8.023652480e+00,6.309881307e+01,9.521152347e+01,1.967754891e+01,9.639372739e+01,5.174283375e+01,2.985458179e+00,1.439751738e+01,4.598256213e+01,3.063186888e+01,7.363746573e+01,8.231967837e+01,6.387118443e+01,4.669553480e+01,2.095162776e+01,1.191957825e+01,3.924265855e+01,1.661010539e+01,5.988675747e+01,2.829645956e+01,6.304577771e+01,5.855093274e+01,3.569149281e+01,2.333889839e+01,2.226985539e+01,7.009697645e+01,4.610989424e+01,6.534213918e+01,8.278843209e+01,9.944281453e+01,3.968846417e+01,7.101667778e+01,5.693965492e+00,9.248325494e+01,5.494539869e+00,1.399261305e+01,8.751789881e+00,8.151956150e+01,8.609204015e+01,5.418133786e+00,1.577642310e+01,2.213520053e+01,7.846373109e+00,6.799607783e+01,7.827018692e+00,5.284937646e+01,4.681072148e+01,1.193218536e+01
7.927112341e+01,3.273266305e+01,2.002076484e+01,2.830761722e+01,1.167517195e+01,3.900378024e+01,3.245281501e+01,7.775812119e+01,3.220114875e+01,7.795367729e+01,7.664416118e+01,5.264450458e+01,5.793794347e+01,3.874226890e+01,5.212003482e+01,6.661509983e+01,6.393858638e+01,8.814513460e+01,5.590251859e+01,6.737422793e+00,1.679805131e+01,9.962446968e+00,7.718482366e+01,4.031433896e+01,5.676004850e+01,4.812672465e+01,7.802705064e+01,9.427790130e+01,6.052221926e+01,6.010448601e+01,1.352244603e+01,3.120628178e+01,8.368861323e+01,9.346481240e+01,2.101222657e+00,9.495155551e+01,6.878371832e+01,8.873516625e+01,8.759888548e+01,2.844824503e+01,6.059737906e+01,1.881594067e+00,8.807744349e+01,8.100124283e+01,5.726075275e+01,8.134563792e+01,6.421900205e+00,4.241331208e+01,6.058155338e+01,7.297423360e+01,1.235065312e+01,4.209614492e+01,5.444117949e+01,6.881460565e+01,6.173005241e+01,1.994799098e+01,8.220489061e+01,6.942133449e+01,6.041647598e+01,9.809676688e+01,3.403624080e+01,3.056080637e-01,6.780709482e+01,8.390851462e+01,1.126551248e+01,1.037039727e+01
8.677353432e+01,3.727260455e+01,6.341385708e+01,9.563162493e+01,5.201723154e+01,6.530462889e+01,4.193821715e+01,3.148112395e+01,2.316987192e+01,8.335826114e+01,3.875819289e+01,5.293167177e+01,6.939972970e+01,8.990308846e+01,1.739461697e+01,5.435761617e+01,8.641876738e+01,9.205643694e+01,7.146641454e+00,4.633360347e+01,6.493340192e+01,5.800925002e+01,4.992688411e+01,6.307941719e+01,2.009750422e+01,5.402505000e+01,5.490977632e+01,1.226902364e+01,7.986362769e+00,9.983717398e+01,1.183177096e+01,7.330835515e+01,4.889624015e+01,9.424473485e+01,8.883908343e+01,2.750224997e+01,7.591126113e+01,3.794194500e+01,1.739128931e+00,8.299523972e+01,1.245415069e+01,9.033854754e+01,1.457261041e+01,4.525840113e+01,1.069265790e+00,7.525466309e+01,5.017524009e+00,2.442649359e+01,9.088205669e+01,2.696246041e+01,3.969388697e+01,5.751497563e+01,6.574480199e+01,9.498529922e+01,4.732998597e+01,1.768785885e+01,9.331700467e+01,7.430126347e+01,6.945061982e+01,4.422624622e+01,9.324877495e+01,8.219997351e+01,4.096437551e+00,8.068031808e+01,9.436928542e+01,1.113511847e+00
