v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
7.605361869e+01,5.541467646e+01,3.521075679e+01,9.364512955e+01,4.257604440e+01,8.772315151e+01,2.642791947e+01,8.488360849e+01,1.535400938e+01,1.410915549e+01,5.025681544e+01,6.290749233e+01,1.884330661e+01,7.436706274e+01,2.815595130e+01,8.852723043e+01,9.722626990e+01,8.184797533e+01,8.262193326e+01,5.625900142e+01,2.408669122e+01,7.733048933e+01,2.919888468e+01,7.673717240e+01,2.490758935e+01,8.711458744e+01
5.952780808e+01,8.899903670e+01,3.799769850e+01,2.097214450e+01,9.566553648e+01,8.115115875e+01,1.089576596e+01,7.577663734e+01,6.720135728e+01,3.530192059e+01,4.498524304e+01,1.509335221e+01,4.271488846e+01,6.992089736e+01,6.328293632e+01,1.079286184e+01,9.030809657e+00,4.518576335e+01,5.318480067e+01,3.438922994e+01,6.594047575e+01,2.691594106e+01,1.831874624e+01,2.858572589e+00,7.351585410e+01,1.179587615e+01
8.180320617e+01,7.931536561e+01,4.427684173e+01,8.911878359e+01,6.833468159e+01,8.212754927e+01,8.900378995e+01,5.756988752e+01,2.566332893e+01,5.713455489e+01,1.731015851e+01,8.635365583e+01,6.535418028e+01,9.852379558e+01,7.039307149e+00,1.478892436e+01,6.483750437e+01,3.937677579e+01,2.775101727e+01,3.445210332e+01,6.036352149e+01,8.089172957e+00,7.270651258e+01,5.096156542e+01,3.763444409e+01,3.841680283e+00
9.743195006e+01,9.932682295e+01,7.826552100e+01,3.555778534e+01,2.627486789e+01,2.666775850e+01,5.766232294e+00,8.373652186e+01,5.848230544e+01,1.736737250e+01,6.107167504e+01,9.339880789e+01,3.643998126e+01,3.798489904e+01,3.458974818e+01,7.656349446e+01,2.179548920e+01,8.734976236e+01,9.363794980e+01,1.600960665e+01,1.501578239e+01,2.064615425e+01,1.750965305e+01,6.926451208e+01,4.787040725e+01,3.633472469e+01
8.402190974e+01,1.336476439e+01,4.371774513e+01,9.346806432e+00,9.898332602e+01,5.868350297e+01,6.282174882e+01,5.385291803e+01,9.798850639e+01,2.206700496e+01,3.882778207e+01,1.128164217e+01,1.143309528e+01,9.119232850e+01,8.751506976e+01,1.422012397e+01,7.032812549e+00,1.326567914e+01,9.084239341e+01,4.075064420e+01,8.734126522e+00,4.575410459e+01,8.736102301e+01,6.264543618e+01,9.856189688e+01,4.998592968e+00
4.578221052e+01,8.965050529e+01,8.001351214e+01,5.959910055e+01,9.782552984e+01,6.269054716e+01,2.123383011e+01,9.529137042e+01,6.239608971e+01,3.996558580e+01,3.968496823e+00,7.150313737e+01,7.693083875e+00,3.265112066e+01,4.919031683e+01,6.502887111e+01,2.618934580e+01,8.797184302e+01,1.465888928e+01,9.989146687e+01,5.049227844e+01,7.582154615e+01,3.821569082e+01,8.876312075e+01,6.880201005e+01,6.274856585e-01
5.579693080e+00,7.949524833e+01,6.703141509e+01,3.687798328e+00,7.837249077e+01,5.021376901e+01,5.202339713e+01,5.724201626e+01,9.309021716e+01,5.037954951e+01,1.594187197e+00,5.636670305e+01,3.600987856e+01,5.340532396e+01,3.916871219e+01,3.602453820e+01,3.349815422e+01,4.353280635e+01,5.166899859e+01,7.737060255e+01,9.251052957e+01,7.028289484e-01,2.464971091e+01,2.051733557e+01,6.639062213e+01,8.583613142e+01
5.686636686e+01,7.493769181e+01,7.875494733e+01,6.606866675e+01,9.537320500e+01,9.376696637e+00,2.605104596e+01,2.449536725e+01,3.219118911e+01,5.104583512e+01,6.190181550e+01,5.818245703e+01,4.936990022e+01,4.968379649e+01,2.905378462e+01,6.647645469e+01,9.127730494e+01,6.976815795e+01,1.926445244e+01,3.758943283e+00,3.368642221e+01,8.212845362e+01,1.172781474e+01,7.991816791e+01,2.291845530e+01,9.287964403e+01
5.017720138e+00,9.962150036e+01,4.319476123e+01,6.547412415e+01,7.033879859e+01,2.525274268e+01,7.958796780e+01,9.484964631e+01,4.849588527e+01,1.130789646e+01,7.696870575e+01,5.732288345e+01,1.712195309e+01,3.618272778e+01,5.555865437e+01,3.755074506e+01,2.752916818e+01,7.626507643e+01,3.189410380e+01,1.434035392e+01,3.934048697e+01,2.014798759e+01,4.667020996e+01,3.133987339e+01,1.909114601e+01,7.335452832e+01
1.268175841e+01,4.395616575e+01,9.088400147e+01,8.653302280e+01,9.451909207e+01,3.079561639e+01,6.419628810e+01,3.690299874e+01,2.112786336e+00,8.751465586e+01,6.620837731e+01,8.697686236e+01,7.759927583e+01,5.284825481e+01,5.285161639e+01,7.970813886e+01,4.535341231e+01,7.637363552e+01,3.536310385e+01,5.355861719e+01,5.575216870e+01,2.867191433e+01,3.859394235e+01,3.784284913e+01,4.221523521e+01,7.942210432e+01
1.552907816e+00,5.588095234e+01,3.812867898e+01,3.746035324e+01,7.563684667e+01,1.790025982e+01,4.617521867e+01,8.106819834e+01,3.672672406e+01,9.615489462e+01,8.639006441e+01,7.509197754e+01,2.466048660e+01,7.099205463e+01,6.743603504e+01,5.535991679e+01,5.256696113e+01,6.493214079e+01,7.516846148e+01,9.481996943e+00,1.719312766e+01,6.423283613e+01,4.681410341e+01,8.339030466e+01,4.909074588e+01,8.163382567e+01
4.487630851e+00,2.963288241e+01,4.694584232e+00,4.785305022e+01,2.328095442e+01,6.881576491e+01,4.193639376e+01,9.752901599e+01,4.353975901e+01,2.949156752e+01,7.680217217e+01,1.973920452e+00,6.787723247e+01,5.054875811e+01,1.864181581e+01,6.072072288e+01,8.665905448e+00,3.520626272e+01,4.161594181e+01,2.378913848e+01,8.408419449e+01,3.798776895e+01,7.914037083e+01,8.709430454e+01,6.248727476e+01,3.762897891e+01
2.268956733e+01,8.035241944e+01,3.319382612e+01,4.814352820e+01,5.332252698e+01,1.398186393e+01,9.670445054e+01,1.607525289e+01,9.803161626e+01,1.820730798e+01,9.597431121e+01,2.442398723e+01,3.979632707e+01,6.646038999e+01,8.122880359e+01,7.638467176e+01,8.537164642e+01,5.813276760e+00,6.479397641e+01,3.100221076e+01,1.430629219e+01,2.624274526e+01,4.132054277e+01,9.424197888e+01,5.021435071e+01,5.413937273e+01
8.176928860e+01,9.630066374e+01,6.055741062e+01,9.485432663e+01,6.460998544e+01,5.627826574e+01,5.117175511e+00,2.611887965e+01,6.224772170e+01,9.374421653e+01,9.898504577e+01,8.770697558e+01,4.709958921e+01,3.549417241e+01,4.556874040e+01,2.168282899e+01,4.199755245e+01,2.934936170e+01,1.189181621e+01,7.564537751e+01,6.222913904e+01,7.951867903e+01,6.778973571e+01,7.445339711e+00,1.642072608e+01,9.531737512e+01
1.145590533e+01,7.304971346e+01,3.194641700e+01,4.609354246e+01,2.567977759e+01,9.135191973e+01,9.846065125e+01,9.149216213e+01,9.030188561e+01,6.192369388e+01,3.413161223e+01,3.175475619e+01,2.314736404e+01,4.142815537e+00,5.924108038e+01,9.898190957e+01,4.903295972e+01,1.281281367e+01,2.905530399e+00,8.723285250e+01,3.044274738e+01,8.703778183e+01,4.364698572e+01,8.204248222e+01,7.098682468e+01,6.030243136e+00
5.177789374e+01,4.427121340e+01,4.165516099e+01,6.436969183e+01,3.746718797e+01,5.198282338e+01,8.089499528e+01,6.365491845e+00,5.324184097e+01,4.016764577e+01,6.544092521e+01,7.502124990e+00,4.357028993e+01,7.764148443e+01,4.543333538e+01,3.631696836e+01,5.032885421e+01,7.779076020e+01,1.936573294e+01,7.575526733e+01,6.181163777e+01,9.106705456e+01,5.414221219e+01,2.411505935e+01,6.200299325e+00,5.119438555e+01
1.854548322e+01,6.459533120e+01,7.184249773e+01,6.707625898e+01,5.764150129e+01,5.421698082e+01,8.746327046e+01,7.828370802e+01,7.769258882e+01,3.559946546e+01,6.345273916e+01,2.062933265e+01,4.689415101e+01,2.407526795e+01,4.789883009e+01,1.546256975e+01,1.267920576e+01,4.077884680e+01,1.157419379e+01,4.106565064e+00,2.838778416e+01,1.205427444e+01,3.620988095e+01,7.173303027e+00,8.605608160e+01,1.393660145e+01
7.841529642e+01,9.135425165e+01,8.877287423e+01,2.255978554e+01,2.839440531e+01,9.005550953e+01,8.637936717e+01,8.277903822e+01,8.668190458e+01,6.940689522e+01,3.746796017e+00,3.312815585e+01,1.423648162e-01,9.079138960e+01,8.213161849e+01,9.230476166e+01,8.942803121e+00,6.953168523e+01,3.124823762e+00,6.127268748e+01,5.687587856e+01,2.341510736e+01,1.596590716e+01,3.101903543e+01,7.123640044e+01,2.084235664e+01
4.470983931e+01,4.260954417e+01,1.024498017e+01,2.641887385e+01,7.509924153e+01,6.977747691e+01,8.465598042e+01,6.185287918e+01,3.578988760e+01,2.820038068e+01,7.567892652e+01,7.213010464e+01,5.395538972e+01,3.007834560e+01,9.755059525e+01,6.332851738e+01,2.886992523e+01,7.999329382e+01,2.941378861e+01,5.331623105e+01,7.141121086e+01,4.871518870e+00,3.528879646e+01,3.378691231e+01,4.369832685e+01,9.388381312e+01
1.453208749e+01,7.907870364e+01,9.812630836e+01,5.665752941e+01,2.098703301e+01,3.907031744e+01,2.206852832e+01,3.591367884e+01,1.366454623e+01,7.939135767e+01,4.349956211e+01,7.438276925e+01,1.554528779e+01,6.378094539e+01,6.691694318e+01,9.705484322e+00,1.207245817e+01,2.342192978e+01,1.124610512e+01,5.742099632e+01,3.258624352e+01,6.055537514e+01,2.814736821e+01,8.592635929e+00,5.444828177e+01,7.340927569e+01
9.266981686e+01,4.757564000e+01,9.199192971e+01,3.789832881e+01,6.369185601e+01,8.642787552e+01,5.666765659e+01,8.563772524e+01,4.854368504e+01,9.579418069e+01,2.178629217e+01,5.118727324e+01,6.068570081e+01,3.400209016e+01,6.298743316e+01,4.051727585e+01,7.269677485e+01,1.153358318e+01,2.190499902e+01,3.102685545e+00,9.171517602e+01,5.246780955e+01,8.362602324e-01,7.608743169e+01,7.488020267e+01,3.663444917e+00
7.263003698e+01,2.191149537e+01,6.767837412e+01,6.087291057e+01,9.275215822e+00,4.599158094e+00,2.948248619e+01,5.616576472e+00,2.394126182e+00,5.840533561e+01,8.963052065e+01,6.152515859e+01,2.810294150e+01,6.330307974e+01,7.828540275e+01,5.762744901e+01,7.171637331e+01,3.991485584e+01,1.312301311e+01,7.818144831e+01,1.852268968e+01,1.810370703e+01,4.354560237e+00,7.064180830e+01,6.792697443e+01,3.835027690e+01
9.010358767e+00,1.069956953e+01,8.608171633e+01,3.355995667e+01,5.385520351e+01,3.211587075e+01,5.781880551e+01,6.340874849e+01,7.045501514e+01,7.128978550e+01,9.074918149e+01,6.843873604e+01,9.119739549e+01,7.150251723e+01,8.690147028e+01,4.014371195e+01,7.371837651e+01,7.876507287e+01,2.753154106e+01,8.838613149e+01,4.471196784e+01,4.285516951e+01,8.596292938e+01,6.170380606e+01,3.837383850e+00,2.914175485e+01
3.963147945e+01,2.020241085e+01,9.347701817e+01,7.797763550e+00,6.237764542e+01,5.042457097e+01,8.357936613e+01,3.703319952e+01,6.439564893e+00,3.309478094e+01,7.514302357e+01,8.381644857e+01,2.958643274e+01,3.685850737e+00,5.227100372e+01,1.526173981e+01,4.308017973e+01,1.108789019e+01,2.867474004e+01,5.943694861e+01,4.644810528e+01,4.716707684e+01,7.860784624e+01,7.723045760e+01,1.046848280e+01,5.204975950e+01
8.128738751e+01,2.495039912e+01,7.219607281e+01,7.533843650e+01,3.385246596e+01,2.992416278e+00,8.934899040e+01,9.061079428e+01,1.221871228e+01,6.692338267e+01,8.433720005e+00,3.010265205e+01,1.040016781e+01,8.631616725e+01,7.709121141e+01,3.255592316e+00,9.955375843e+01,4.576459769e+01,3.491491966e+01,4.028407435e+01,9.842068740e+01,9.587877349e+01,3.143770637e+01,5.069255001e+01,6.832216804e+01,7.730610810e+01
1.880871505e+01,8.954924950e+01,4.746476893e+01,3.736084414e+01,4.490804725e-01,8.905758286e+00,6.008406462e+01,3.314787007e+01,3.846253079e+01,2.696802768e+00,3.495649922e+01,3.041378399e+01,9.732362687e+00,8.647354213e+01,3.415365121e+01,2.521710767e+01,4.441077523e+01,2.851668937e+00,2.135480009e+01,8.118352318e+01,3.380746193e+01,9.654394361e+00,6.635542477e+01,5.552462332e+01,2.157021913e+01,7.289599258e+00
2.077538964e+00,1.633251086e+01,9.001322163e+01,2.950142315e+01,8.532567396e+00,1.771018851e+01,1.724819553e+01,5.174419945e+01,9.817343863e+01,3.731765512e+01,4.570406233e+01,1.798263561e+01,6.359615445e+01,3.247096634e+01,9.027612434e+01,1.710002531e+01,1.771242373e+01,2.600687388e+00,5.074638465e+01,5.214303801e+01,4.379248491e+01,1.172312509e+00,5.639662088e+01,2.009905792e+01,4.501204742e+01,3.859916228e+01
7.755961795e+00,4.033259975e+01,7.482364470e+01,4.993460897e+01,5.599836344e+01,9.254511885e+01,8.454876609e+01,9.556320700e+01,7.226468432e+01,4.152016585e+01,6.016041670e+00,5.774581048e+01,4.289206041e+01,5.213410947e+01,2.428017625e+01,7.644676384e+00,4.939007095e+01,3.558263775e+01,4.713609146e+01,7.222058759e+01,1.160596833e+01,1.365663777e+01,4.647877416e+01,9.315791790e+01,4.211698056e-01,3.233668732e+01
8.953889596e+01,2.566746864e+01,8.988480135e+01,8.427355286e+01,7.265526858e+01,6.188773137e+01,9.234608295e+01,2.988482311e+01,6.882531447e+01,4.234776781e+01,8.624111466e+01,9.356882058e+01,7.508470753e+01,4.941639511e+01,7.270994761e+01,1.674503703e+01,1.550191571e+01,5.020587697e+01,5.765818202e+01,6.295645774e+01,5.998074316e+01,3.364167590e+00,7.913500086e+00,4.401932769e+01,4.237624146e+01,3.137718828e+01
8.294501911e+01,1.811980010e+01,8.667728403e+01,8.536993784e+01,4.351497551e+01,4.592496149e+01,8.942374097e-01,2.814361906e+01,2.492838516e+01,2.323174567e+01,5.326405517e+01,6.032656911e+01,4.315925239e+01,7.290359491e+01,1.423660963e+01,8.000620522e+01,5.159985597e+01,5.269647696e+01,3.311887431e+01,7.034004374e+01,3.600219166e+01,1.756118989e+01,8.006014137e+01,8.006634500e+01,5.585873830e+01,9.626031353e+01
7.610947996e+01,5.275870357e+01,2.518098767e+01,4.610554155e+01,4.074436527e+01,2.398387410e+01,6.915987133e+01,2.371398177e-01,8.583870674e+00,8.150776774e+01,3.224787583e+01,2.854974205e+01,3.341813660e+01,3.584330443e+01,4.542759669e-01,9.216784141e+01,8.334228685e+01,8.833169862e+01,2.161658981e+01,2.601541507e+01,3.757113215e+01,2.579515760e+01,3.196107350e+01,9.906612273e+01,6.919947745e+01,1.192869759e+01
6.682331289e+01,2.756068485e+01,1.608906233e+01,4.432794666e+01,2.555788683e+00,3.891995720e+01,4.089317179e+01,4.796752009e+01,8.732742331e+01,3.299459854e+01,4.704066645e+01,8.816758607e+01,6.820209251e+01,9.931341720e+01,6.654164360e+01,8.960883434e+01,4.881095216e+01,9.337651002e+01,2.764280059e+01,1.370682128e+01,8.399975280e+01,4.234373657e+01,6.381668191e+01,6.598803799e+01,2.711664353e+01,7.605152468e+01
9.967201587e+01,5.144759670e+01,7.995562974e+01,6.936756055e+01,8.168486705e+01,8.492278610e+01,3.848243247e+01,6.125682479e+00,1.738315333e+01,5.762175602e+01,9.824943761e+01,4.168935290e+01,6.858701067e+01,2.923561374e+01,9.958191626e-01,1.658168740e+01,3.819779911e+01,6.630354291e+01,8.893170379e+01,4.932534978e+01,4.690935703e+00,1.573401161e+01,9.234640662e+01,7.310515478e+01,8.942901233e+01,7.711460783e+01
9.256235898e+01,8.015876869e+01,7.737739158e+01,1.781599470e+01,7.488604275e+01,9.026371460e+01,9.829624071e+01,5.039574722e+01,1.966903274e+01,9.923682126e+01,6.097898638e+01,1.053250157e+01,8.267788413e+01,9.673933923e+00,8.035570500e+01,4.664630289e+00,3.932145599e+01,8.619031860e+01,3.645549691e+01,4.559088404e+01,1.366737940e+01,2.780360934e+01,7.516986304e+01,3.667133773e+01,5.205235098e+01,3.141092059e+01
1.691667076e+01,1.674124654e+01,4.329217461e+01,5.242106646e+01,8.796571406e+01,1.035081610e+01,2.091339222e+01,6.103859077e+01,7.746362974e+01,4.333926789e+01,7.486162221e+01,4.045651112e+01,7.588095298e+00,9.126078658e+01,1.592132736e+01,6.410486375e+01,3.752767921e+01,7.360924045e+01,9.129118902e+01,9.787864293e+01,2.268266604e+01,9.978618243e+01,4.163066518e+01,2.607175463e+01,4.448159045e+01,4.137289363e+01
9.102188105e+01,1.847861633e+01,5.831253667e+01,5.108677185e+01,1.350846464e+01,4.123082017e+01,3.747001540e+01,6.882289303e+00,5.918670125e+01,3.825596326e+01,8.094918194e+01,6.273947149e+01,5.353051166e+01,6.476649997e+01,4.606609088e+01,1.291489733e+00,4.717795672e+01,7.767117901e+01,2.502428970e+01,7.107542903e+01,3.646014666e+00,4.340347328e+01,9.219565115e+01,3.555687374e+01,9.338398551e+01,8.347363402e+01
3.809505213e+01,3.490440942e+01,8.971264407e+01,3.929165465e+01,7.021697379e+01,9.576479978e+01,8.715251401e+01,3.619829614e+00,2.450061585e+01,9.199025710e+01,5.553965119e+01,5.111307534e+00,8.958760542e+01,6.325860913e+01,3.745002697e+01,5.361431755e+01,9.444492184e+01,2.611837665e+01,7.788827965e+01,8.973289207e+01,5.638567924e+01,9.728156735e+01,8.951786895e+01,7.628094273e+01,6.979424245e+01,5.445121440e+01
3.644696886e+01,3.370880489e+00,2.162537817e+01,4.464591592e+01,8.465250231e+01,9.057362068e-01,6.536064511e+01,3.794778172e+01,2.184858436e+01,1.618681416e+01,5.974903166e+01,1.069030564e+01,6.449930430e+01,8.402114511e+01,6.358335085e+01,2.536969390e+01,5.666473354e+01,3.608955324e+01,5.471873883e+01,1.359551522e+01,7.760687331e+01,9.960997191e+01,2.022300007e+01,2.497464799e+00,5.643975995e+01,7.781851774e+01
4.340989505e+01,5.435129844e+01,4.788292490e+01,5.199748804e+01,3.848825205e+01,8.949555844e+01,6.211586475e+01,8.240365398e+01,2.991644938e+01,4.849542704e+01,8.765839968e+01,4.618436521e+01,5.865047629e+01,5.996412542e+01,7.902420054e+01,8.470659447e+01,5.829591259e+01,6.730846530e+01,3.536817517e+00,6.914616335e+01,8.113104921e+01,3.875480868e+00,2.879764475e+01,4.421838296e+01,4.084094398e+01,8.680072129e+01
6.753879193e+01,2.014256967e+01,6.249712290e+01,8.417727150e+01,1.738353453e+01,1.546216893e+01,1.167906006e+01,7.976687202e-01,4.682943557e+01,3.039198394e+01,1.174216793e+00,3.266656544e+01,1.902692798e+01,8.978100076e+01,7.640741261e+01,2.617597920e+01,5.949029976e+01,9.888540850e+00,9.290280339e+00,6.194379492e+01,6.441395004e+01,9.800949876e+01,7.189047038e+01,9.828568679e+01,2.430569210e+01,7.444134450e+01
9.407040889e+01,2.268552712e+01,8.802388047e+00,4.955870393e+01,9.604967308e+01,3.296780008e+01,9.429438113e+01,4.939691207e+01,3.928812415e+01,4.434594546e+00,7.429200695e+01,1.490737953e-01,8.127196294e+01,6.239192786e+01,8.915575958e+01,6.595732827e+01,4.143111137e+00,9.342436381e+01,1.005376637e+01,3.287472943e+01,2.544979753e+01,4.226302014e+01,5.409092103e+01,8.104879975e+00,5.501494644e+01,6.459038686e+01
1.806504094e+01,2.340228059e+01,4.547469753e+01,5.444286498e+01,1.241983627e+01,8.140058675e+01,4.098281142e+01,9.903610338e+01,8.785959466e+01,1.143673026e+01,1.243169214e+01,5.108363081e+01,8.364314571e+01,5.657140122e+01,7.199798312e+01,3.851947168e+01,6.034550508e+01,2.293690156e+01,9.612823030e+01,3.849788180e+00,4.628183350e+01,5.687468388e+01,9.738376879e+01,1.986117081e+01,4.455655650e+01,1.586863757e+01
6.235311617e+01,9.612040296e+00,4.440746015e+01,1.225268174e+01,7.090009237e+01,8.688322652e+01,2.196731408e+01,1.637162121e+01,8.219245457e+01,1.786389447e+01,3.658609421e+01,2.582387317e+01,9.188493652e+01,8.394125839e+01,3.813451660e+01,5.173422829e+01,6.352615402e+01,3.864977395e+01,4.586139533e+01,4.358351379e+01,4.298524185e+00,2.096595603e+00,9.483327748e+01,4.890795874e+01,3.568427129e+01,7.402290127e+01
7.182706433e+01,9.091266390e+01,2.269904002e+01,1.901190024e+01,4.094261611e+01,8.611807075e+01,2.026279810e+01,5.205734151e+01,8.070566594e+01,1.424195710e+01,1.609921158e+01,4.195261090e+01,9.673000094e+01,6.663104759e+01,5.899933310e+01,6.492510308e+01,1.302675317e+01,9.497901219e+01,4.768575879e+01,6.342630884e+01,4.921554008e+01,9.680486782e+01,6.735163581e+01,6.623536795e+01,3.741097400e+01,1.634117717e+01
5.211268959e+01,2.728146576e+01,9.417488780e+01,4.988950522e+01,5.601900320e+01,1.246654390e+01,2.593634292e+01,7.894935841e+01,7.158216714e+01,9.513083458e+01,4.305113019e+01,3.876123576e+01,9.841383233e+01,5.986574617e+01,6.169610404e+01,4.410742986e+01,4.558637778e+01,2.288834383e+01,7.075165655e+01,4.821031276e+00,3.166774910e+01,5.974703592e+01,7.057171803e+00,6.965233941e+01,7.688010672e+01,7.199875218e+01
3.005795831e+01,9.008929478e+01,4.127992530e+01,2.444049168e+01,8.733126932e+00,6.427794541e+01,4.088044402e+00,4.185573110e+01,1.055385385e+01,8.398455867e+01,3.511620357e+01,6.469257122e+01,8.461102338e+01,8.592919135e+01,1.769091417e+01,2.751234879e+01,8.988529604e+01,9.769358013e+01,5.842374456e-01,1.793233968e+01,6.293836244e+01,9.730225439e+01,4.294970186e+01,2.813330719e+01,1.427246313e+01,6.169864932e+01
7.728356609e+01,6.280737343e+01,1.480880953e+01,5.324687697e+01,3.653460012e+01,4.710875595e+01,1.134070592e+01,1.384214291e+01,6.707288325e+01,2.259571428e+01,6.808871357e+01,7.960064412e+01,4.164727659e+01,4.182687393e+01,6.485408239e+01,7.607490938e+01,8.902489072e+01,3.329202901e+01,2.430709943e+01,6.715263098e+00,7.241692831e+01,6.645522925e+01,7.399405496e+01,7.847269671e+01,4.825338601e+01,3.802482168e+01
3.854871901e+01,8.662010535e+01,2.500566966e+01,3.193926266e+01,3.567440470e+01,8.435411229e+01,9.138456330e+01,2.738308916e+01,9.567836416e+00,3.712107368e+01,4.217841323e+00,3.244347553e+01,8.924341989e+01,4.381717751e+01,9.253176424e+01,2.434344878e+01,7.697863455e+00,2.637365906e+01,6.161824642e+01,4.065600676e+00,4.426352738e+01,7.495936689e+01,3.945976492e+01,5.592287087e+01,1.480617776e+01,1.228936917e+01
3.984276684e+01,9.451062388e+01,6.406241720e+00,4.061719158e+00,1.168670402e+01,9.147361848e+01,9.434591386e+00,6.967775727e+01,9.200208700e+01,3.878616453e+01,9.431448589e+01,5.162307559e+01,8.694943390e+01,3.662264443e+01,1.998012718e+01,2.420465859e+01,4.560674284e+00,1.975544718e+01,2.872841431e+01,7.319746058e+01,3.020178789e+01,7.271050316e+01,4.233675948e+01,5.805883234e+01,7.002338905e+01,6.395942849e+01
6.742513095e+01,3.517852309e+01,8.095518628e+00,5.207147558e+01,5.294176252e+01,9.514365484e+00,2.414817230e+01,2.433172833e+01,2.573077361e+01,5.454933216e+01,4.887646590e+01,7.371464816e+01,5.541872371e+01,9.866660269e+01,9.541552247e+01,2.678298450e+01,2.308992167e+01,5.979242309e+01,4.907916605e+01,7.768481252e+01,2.477013062e+01,5.084770266e+01,4.995084787e+01,8.114727660e+01,6.847898533e+01,9.484380131e+01
