v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65
2.250977933e+01,3.956510430e+01,6.510229537e+01,6.449352353e+00,2.764607468e+01,7.494972061e+01,7.508954613e+01,4.300552954e+01,9.093579620e+01,8.955659225e+01,8.351044153e+01,1.433961449e+01,1.173689427e+01,9.749382126e+01,5.306871803e+01,8.751945619e+01,3.307063819e+01,7.951939376e+01,4.332307572e+01,7.690210462e+01,3.707559522e+01,8.497302494e+01,4.716525874e+01,9.820874024e+01,8.206741442e+01,4.823616063e+01,4.923768484e+01,3.417387011e+01,9.889469252e+01,9.446851613e+01,8.307775186e+01,1.329004197e+00,6.217974670e+01,2.527434117e+01,3.131565942e+01,8.313438341e+01,3.485731973e+01,3.756735003e+00,8.615582665e+01,9.991462666e+01,8.834325269e+01,6.972635426e+01,4.984447409e+01,2.347040664e+01,2.453414254e+00,3.687937967e+01,2.020566128e+01,4.911665541e+01,7.833181174e+01,9.873516490e+01,5.286346659e+01,1.103826673e+01,6.267057035e+01,4.604462707e+01,5.514995673e+01,6.721431189e+01,1.053677857e+01,3.059067533e+01,3.549949661e+01,5.554608531e+01,3.635484197e+01,1.093241494e+01,1.405179692e+01,9.804829379e+01,6.928896892e+00
3.191304264e+01,4.897287145e+01,8.068227538e+01,2.343017145e+01,3.894165712e+01,6.848273181e+01,7.778887440e+01,7.152634958e+01,2.540312374e+01,7.801611104e+01,8.692603069e+01,6.545316926e+01,7.069198287e+01,5.953217369e+01,5.947920148e+01,7.181657468e+00,6.534576400e+01,4.133278410e+01,1.300190210e+01,9.709032393e+01,5.262951282e+01,9.795413967e+01,4.354603536e+01,3.962933411e+01,1.292700592e+01,7.716936242e+00,7.226216128e+01,6.363848419e+01,8.357550758e+01,3.894621851e+01,9.382729297e+01,3.990587582e+01,4.203173113e+00,9.479566649e+01,3.950962259e+01,2.906876653e+01,8.117405830e+01,3.435338757e+01,9.385374546e+01,6.878923620e+01,8.559040149e+01,5.286419591e+01,8.117265597e+01,5.497702434e+01,4.136084009e+01,1.326615970e+01,5.464779082e+01,8.782311051e+01,3.965865893e+00,7.896335668e+01,6.627695114e+01,8.182443221e+01,5.965777909e+01,5.562308813e+01,3.819799270e+01,3.242208607e+01,6.789871524e+01,9.394563345e+01,7.334710926e+01,7.203694436e+01,1.169442311e+01,1.676964893e+01,8.635561115e+01,2.842425821e+01,2.784795599e+01
6.460535907e+01,9.154850746e+01,4.819189202e+01,2.073120277e+01,8.910125116e+01,3.370568688e+01,3.916077812e+01,2.773497466e+01,8.174961172e+01,5.480962776e+01,4.158476251e+01,7.478357840e+01,2.597541455e+01,5.641468910e+01,8.318410021e+01,8.515904053e+01,6.934645829e+00,6.383901196e+01,8.063806534e+01,7.464033523e+01,4.441568960e+01,1.180575246e+01,1.293654829e+01,4.447443257e+01,9.928138982e+01,7.998299419e+01,3.356953830e+01,3.307004653e+01,5.315256538e+00,8.717798171e+01,1.887069412e+01,2.917779711e+01,3.715866093e+00,9.037346094e+01,2.702441246e+01,3.379266948e+01,7.235718636e+01,5.523366751e+01,4.977462526e+01,4.592776881e+01,8.411140683e+01,3.879875861e+01,7.823166416e+01,1.880480383e+01,3.769907326e+01,7.886806109e+01,6.687624423e+01,8.135007753e+00,8.673833231e+01,8.777566967e+01,3.728893386e+00,6.039672532e+00,6.061551127e+01,6.941595031e+01,5.799524731e+01,1.231433559e+01,5.612605659e+01,4.854996274e+01,5.942338451e+01,3.103269964e+00,3.817528313e+01,8.545451522e+00,5.296889694e+01,6.461111937e+01,1.969094606e+00
3.224595942e+01,5.111758510e+00,6.728183020e+00,6.943938322e+00,3.685164037e+01,3.788519412e+01,2.969661040e+01,8.560032813e+01,4.128990376e+00,7.124519188e+01,4.412101504e+01,7.774351862e+01,1.349103555e+00,7.913780056e+01,2.757113523e+01,8.231190894e+01,9.842140848e+01,1.089770855e+00,3.606761129e+01,5.765659104e+01,8.589019916e+01,9.813246143e+01,8.367879286e+01,2.888892946e+01,2.430615485e+01,4.263910921e+01,3.396809909e+01,2.438679801e+01,5.180746137e+01,2.483846220e+01,3.204457036e+01,6.916813454e+01,1.760887453e+01,2.953183679e+01,3.418048557e+00,8.093367950e+01,7.166246254e+00,9.556882484e+01,2.148928421e+01,6.760596606e+01,2.940489029e+01,3.171349992e+00,3.443680210e+01,8.906647875e+01,8.537761209e+01,3.515279438e+00,3.138352235e+01,8.819612776e+00,4.730046964e+01,4.499465745e+01,9.043784745e+01,6.590541511e+01,2.660475154e+01,2.186521735e+01,3.512034601e+00,6.546084674e+01,8.768617056e+01,2.574029204e+00,7.122134631e+01,8.130061858e+01,2.304046935e+01,8.374337271e+01,2.913173834e+01,9.390903591e+01,4.259289517e+01
8.947253116e+01,7.828958072e+01,4.197908038e+01,8.893492641e+01,1.466617813e+01,1.576634980e+01,1.941755812e+01,7.500039250e+01,6.887888450e+01,1.983537720e+01,5.928305602e+01,3.987339700e+01,2.264948944e+01,4.341289670e+01,6.119340991e+01,9.964552725e+01,1.661476987e+01,5.594001858e+01,2.727187546e+01,9.841078907e+01,3.503165740e+00,4.962243736e+01,6.040203591e+01,5.862569508e+01,1.611694004e+01,4.957386846e+01,5.218004335e+01,6.158643737e+01,1.225546862e-01,6.886730037e+01,8.888372362e+01,4.935660478e+01,8.312804212e+01,8.189808593e+01,3.573845667e+01,1.330687745e+01,5.399723807e+01,7.757855195e+01,1.528475801e+00,1.675930704e+01,5.738198326e+01,4.750897816e+01,1.267645464e+01,6.615249047e+01,8.279000489e+01,8.415918348e+01,4.461582993e+01,5.715017425e+01,7.491298138e+01,7.624147549e+01,7.220784423e+01,2.707564633e+00,1.548969789e+01,5.674077593e+01,4.594422279e+01,7.268325465e+01,4.193858610e+01,6.865974767e+00,9.417228466e+00,5.771367347e+00,1.183856308e+01,3.185998585e+01,2.760858279e+01,6.244089479e+01,2.364147379e+01
3.948465794e+01,3.750507493e+01,3.431607169e+01,3.361190316e+01,3.000248976e+01,8.279689082e+01,8.807703568e+00,6.947470757e+01,8.780206173e+01,1.215675566e+01,3.633459826e+01,2.208126986e+00,9.014201914e+01,8.150995626e+01,5.022187338e+01,2.018542127e+01,1.995809189e+01,6.596955131e+00,2.008480527e+01,5.223397520e+01,8.599547932e+00,5.674953819e+01,6.570472240e+01,6.018767304e+01,5.490431236e+01,9.512090954e+01,8.107675291e+01,2.063361829e+00,9.305806387e+01,5.489948352e+01,4.551384524e+01,3.427813150e+01,8.082947989e+01,6.542976596e+01,1.133823238e+01,3.855406518e+01,7.611214798e+01,5.808250089e+01,9.728281111e+00,4.539692509e+01,1.760157811e+00,6.079665686e+00,5.110913419e+01,5.024378312e+01,5.655152864e+01,5.845670348e+01,3.713265791e+01,5.534630070e+01,1.135214795e+01,9.134232918e+01,8.252404438e+00,5.099039430e+01,9.714159411e+01,8.583441854e+01,3.902438573e+01,6.731135318e+01,6.668202280e+01,9.245371155e+01,6.291985576e+01,6.859706052e+01,4.638319302e+01,3.807689865e+01,1.531891461e+01,9.332855161e+01,7.654358948e+01
1.168835900e+01,2.932083928e+00,1.065676470e+01,5.276400060e+01,5.651428591e+01,4.699346989e+01,8.252740441e+01,4.443471260e+01,5.914537757e+00,4.306469184e+01,2.083652486e+00,1.410589055e+01,6.436823196e+01,4.141473639e+01,8.519766213e+01,9.798367541e+01,5.159411038e+01,1.751406200e+01,8.475723663e+01,2.948253955e+00,3.282655097e+01,4.765607265e+01,1.132474270e+01,4.355082802e+01,1.174199966e+01,2.749190347e+01,1.094379393e+01,7.361130050e+00,5.038670057e+01,4.391990577e+01,2.378340761e+00,7.412337737e+01,5.086038382e+01,7.074606620e+01,3.500945687e+01,5.106825489e+01,5.430319593e+01,8.097196728e+01,4.208519457e+01,7.346169057e+01,4.371179072e+01,9.312188174e+01,3.920814731e+01,6.022274827e+01,1.880219760e+01,5.153697011e+01,5.475431304e+01,7.007571967e+01,5.237538784e+01,6.621515032e+01,6.666827669e+01,3.679167876e+01,3.327698781e+01,7.324593673e+01,9.311170652e+01,6.623679581e+01,8.777644767e+01,2.054527043e+01,6.492775805e+01,6.666738883e+01,2.337433115e+01,4.534493659e+01,1.391020475e+01,2.032468980e+01,6.262506965e+01
5.591421829e+01,6.000142886e+01,1.406619692e+01,3.684320069e+01,1.404352167e+01,2.972578907e+01,1.971899411e+01,9.509845191e+01,6.353654942e+01,9.923592942e+01,3.417801882e+00,6.991228745e+01,3.279837937e+01,8.949203816e+01,7.467823525e+01,9.225285429e+00,1.646117433e-01,4.472076944e+01,5.670736019e+01,7.403173049e+01,2.005134618e+01,4.446864808e+01,9.695195317e+01,6.141672910e+01,6.901538129e+01,2.518901222e-01,3.771386127e+01,8.387222625e+01,9.315617966e+01,7.658063840e+01,2.322080656e+01,8.938848470e+01,2.123374567e+01,7.961899634e+01,9.498764003e+01,6.045002319e+01,2.837809999e+01,5.830974135e+01,3.021343299e+01,7.267908809e+01,3.417635457e+00,5.576974050e+01,5.865757092e+01,9.337449590e+01,3.919496877e+01,1.690348411e+01,7.208817923e+01,7.458487115e+01,3.007628296e+01,7.944581691e+01,6.858446580e+01,4.493693275e+01,3.945613900e+01,9.649130682e+01,9.255814368e+01,7.614723144e+01,7.666706466e+00,1.410186969e+01,2.052772536e+01,5.996165119e+01,9.367896629e+01,1.405800987e+01,6.615938866e+01,1.392538150e+01,7.113855058e+01
7.572837715e+00,4.174729832e+01,8.865577132e+01,3.001937042e+01,1.786559541e+01,1.247814882e+01,6.175606304e+01,1.608041865e+01,6.468779509e+01,5.875007242e+01,2.663779872e+01,3.730263216e+01,5.408572129e+01,1.649781445e+01,4.400867216e+01,5.355986088e+01,9.579558296e+01,1.026123690e-01,2.022322460e+01,6.229321944e+01,8.642805995e+01,3.936167496e+00,3.445510519e+01,4.818445790e+01,8.445061174e+01,3.674518939e+00,4.284600336e+01,8.936956045e+01,6.910134917e+01,1.331721223e+01,5.588476822e+01,1.839446879e+01,2.634520727e+01,7.113996240e+01,1.627881785e+01,5.731060116e+01,4.334869273e+01,5.768384826e+01,8.557644119e+01,4.377199318e+01,1.042993152e+01,5.385897937e+01,8.048027078e+01,9.266988645e+01,7.524160325e+01,8.592029226e+01,8.666687010e+01,6.849500385e+01,2.481821938e+01,5.459636829e+01,8.591663805e+01,9.797992641e+01,8.749429601e+01,5.194856971e+01,2.711582720e+01,5.134714106e+01,9.654590231e+01,1.129903243e+01,7.492900829e+01,1.028794800e+01,3.893129660e+01,3.520318086e+00,8.329761262e+01,1.457712629e+01,8.065394580e+01
5.371838271e+01,1.494570802e+01,3.000529100e+01,2.671710395e+01,5.990775476e+01,2.400692891e+01,1.995935282e+01,7.380923168e+01,3.538057948e+01,1.931314404e+01,5.391555935e+01,3.876915663e+01,7.392951116e+01,8.189941273e+00,4.154064509e+01,2.486923111e+01,6.400749800e+00,2.235071427e+01,1.196841861e+01,2.133618232e+01,3.350710399e+01,7.950307669e+01,8.101820644e+01,7.260979172e+01,1.449093825e+01,4.781317450e+01,6.247587381e+01,6.359308753e+01,7.287738943e+01,7.053078833e-01,9.480880220e+01,6.566160169e+01,1.909578218e+01,7.884628908e+01,8.309924543e+01,6.893941301e+01,4.418044995e+01,9.249352481e+01,5.376793307e+01,8.367925144e+01,9.381045636e+01,8.760514201e+01,5.085024060e+01,4.497521361e+01,5.907566225e+01,1.312791347e+00,8.118551205e+01,1.176055840e+01,6.013134284e+01,4.923289259e+01,2.318726271e+01,6.660024726e+01,1.408036405e+00,4.825007353e+00,2.661243880e+01,2.645540685e+01,4.629019575e+01,7.362563710e+00,1.196475680e+01,7.256434675e+01,8.979263759e+01,9.755271865e+01,7.385400864e+01,9.842528302e+01,1.315254190e+01
2.579780972e+01,4.728088324e+01,8.601191008e+01,8.858804641e+01,2.503995991e+01,8.245169680e+01,4.989212358e+01,8.521502317e+01,7.743728822e+01,3.222577819e+01,1.472896587e+01,8.268249576e+01,7.210479414e+01,1.894662998e+01,3.014478341e+00,4.564231129e+01,7.993712452e+01,6.569569000e+01,9.908743583e+01,7.661144397e+01,8.980353877e+01,4.629240104e+01,6.937841692e+01,5.152337323e+00,3.104494119e+01,5.851871284e+01,8.839215197e+01,3.783946429e+01,4.025584967e+01,1.847714283e+01,1.392742528e+01,1.114667306e+01,8.187299844e+01,1.564624342e+01,5.695641113e+01,5.674432590e+01,2.777232400e+01,7.610738054e+01,7.475701495e+00,3.830186455e+01,5.030491773e+01,5.140269251e+01,1.209350655e+01,4.157381876e+01,3.746488830e+01,1.735374704e+01,6.230191365e+01,1.530680113e+01,1.691432635e+01,2.488649565e+00,9.961087645e+01,7.426536022e+01,8.869461370e+01,5.285435061e-01,8.047637650e+00,1.101419656e+00,9.194812173e+01,1.557070726e+01,9.487449350e+01,6.127399066e+00,6.309758969e+01,2.083985964e+01,9.718479532e+01,9.212612597e+01,3.081754361e+01
5.966573289e+01,2.975178068e+01,2.889894594e+01,5.834907648e+01,8.424126394e+01,1.308877913e+01,7.689833712e+01,9.263374722e+01,9.270126357e+01,7.668264914e+01,2.298410168e+01,1.002046111e+01,1.907475820e+01,7.236319330e+01,8.341108979e+01,1.492609887e+01,6.789438117e+00,8.864915504e+01,1.034011085e+01,3.925251732e+01,5.015926328e+01,8.558786742e+01,1.943905480e+01,2.662212958e+01,9.291948524e+01,2.188906680e+01,1.023243687e+01,5.445666065e+01,4.716942438e+01,7.580024316e+01,6.738046346e+01,7.018614637e+01,8.148548696e+01,7.752877851e+01,3.665921240e+01,9.260734059e+01,4.793321462e+01,2.376939261e+01,6.678891010e+01,6.930920776e+00,2.562695457e+01,2.909294885e+01,7.221720448e+01,8.884735703e+00,4.380236445e+01,9.110046860e+01,5.275620036e+01,5.892773558e-01,8.823826034e+01,7.078626762e+01,5.949064860e+01,3.446283473e+00,7.790791935e+01,7.724263421e+00,4.310275796e+01,3.192055269e+01,6.920057065e+01,6.806549032e-01,3.308547985e+01,9.468563270e+01,8.175251175e+01,6.567927499e+01,4.036836832e+01,3.628048440e+01,4.555116232e+01
4.429014054e+01,8.369810595e+01,4.160987262e+01,6.608974465e+01,1.739769600e+01,4.459760589e+01,5.092060629e+01,4.882070013e+01,5.173952571e+01,7.496978384e+01,5.530737557e+01,4.104806937e+00,6.400973576e+01,8.502754744e+01,2.141813788e+01,3.907630919e+01,8.925098233e+01,3.199387256e+01,7.229658414e+01,2.814351300e+01,9.858028286e+01,7.610457571e+01,8.204572925e+01,8.047380076e+01,8.583840518e+01,3.186401721e+01,2.169364060e+01,6.437821446e+00,6.219296053e+01,1.643080126e+01,3.246423787e+00,7.453519681e+01,8.348267321e+01,6.822856287e+01,1.443574564e+01,7.332255177e+01,3.152725217e+01,2.892842149e+00,2.189056764e+01,7.926597991e+01,3.707307926e+01,8.884210918e+01,2.793687748e+01,1.592793576e+01,1.097384866e+01,7.975648802e+01,4.905180608e+01,7.850968193e+01,4.588469376e+01,2.501520522e+01,6.508045784e+01,9.565015629e+01,9.615200722e+01,3.321560578e+01,8.861471251e+01,7.078591065e+01,7.389977024e+01,8.096045818e+01,6.900717645e+01,8.633544152e+01,3.780665870e+01,6.152059772e+01,7.466106935e+01,6.193857828e+00,5.978495113e+01
9.046602900e+01,2.692766011e-01,8.116007640e+01,7.901930354e+01,1.149536457e+01,1.395581455e+01,9.709100198e+01,9.825753052e+01,3.034216710e+01,4.746743930e+01,3.990008023e+01,6.596325412e+01,4.501562510e+01,3.772913432e+01,5.977743861e+00,8.634643086e+01,5.561060949e+01,2.530322132e+01,6.204051901e+01,9.713425149e+00,8.992467251e-01,1.316439138e+01,5.863705351e+01,4.675199708e+01,3.789876291e+00,7.481808783e+01,4.394298619e+00,7.888764890e+01,5.127545552e+01,6.685236840e+01,2.801846433e+01,8.351421617e+01,7.367937684e+01,5.976196073e+01,6.647730565e+01,8.588613781e+01,5.030925097e+01,3.055203820e+01,1.313990892e+01,8.233342778e+01,2.461201619e+01,4.817916751e+01,8.846686753e+01,1.874736369e+01,2.697662535e+01,5.518629462e+01,4.155751094e+01,8.414482067e+01,5.375284430e+01,5.285325052e+01,9.951078036e+01,1.505155485e+00,4.130957097e+01,8.210249167e+01,2.387173725e+01,1.897383773e+01,6.104502193e+01,7.628258725e+01,2.329758290e+01,8.219256079e+00,2.738016692e+00,6.983229022e+01,9.520411335e+01,3.320066634e+01,9.415159277e+01
3.133906550e+01,7.585035690e+01,8.511495038e+01,1.592983739e+01,1.912732985e+01,9.573099698e+01,9.688642398e+01,6.062939000e+00,7.683437027e+01,2.279945115e+01,2.898982381e+01,6.645281533e+01,6.744492892e+00,9.353658166e+01,9.518086672e+01,5.466795223e+01,1.871039864e+01,4.794785392e+00,8.573356100e+01,9.467128670e+01,1.483312956e+01,3.626411344e+01,2.240283758e+01,5.182851058e+01,2.280812084e+01,3.100202123e+01,8.175691655e+01,7.502389831e+01,3.102258773e+01,7.737116732e+01,6.713552999e-01,9.275793209e+00,1.494125451e+00,4.511828535e+00,4.818334889e+01,7.721814907e+01,8.080630556e+01,8.167595556e+01,1.535610107e+01,4.049538671e+01,2.759668537e+01,5.827770880e+01,1.194253646e+01,1.392148686e+01,2.089175919e+01,1.037848493e+01,8.733189112e+01,2.473678601e+01,9.591269263e+01,1.955937280e+00,3.746119066e+01,1.029487769e-01,7.578679635e+00,1.157332768e+01,1.286458651e+01,2.376603948e+01,1.191717506e+01,2.288760196e+01,7.402532485e+01,7.673865090e+01,2.903893295e+01,1.726774732e+01,8.578904592e+00,4.726445847e+01,6.110299069e+01
5.406905093e+00,8.285657936e+01,2.906099186e+00,3.948239016e+00,7.300900027e+01,3.297068848e+01,5.749732319e+01,8.370259891e+01,4.573301815e+01,8.428649473e+01,3.531904198e+01,5.576228383e+01,2.124533216e+01,8.274296098e+01,2.212174043e+01,5.297231584e+01,3.291078957e+01,9.068694587e+00,8.646075020e+01,7.921117927e+01,3.163354861e+01,5.659744720e+01,3.803460328e+01,7.034793704e+01,2.148329762e+01,1.725726661e+00,8.034433941e+01,4.883230464e+01,2.095981593e+01,7.079196285e+01,2.610775677e+01,9.986234908e+01,9.431162199e+01,3.312102156e+01,4.578798270e+01,5.961655531e+00,1.379581298e+01,8.846257534e+01,6.948364407e+01,5.810873890e+01,2.555893167e+01,6.134999622e+01,5.317134443e+01,8.291641829e+01,8.542357243e+01,2.059181661e+01,2.501907035e+01,6.234512208e+01,7.266592236e+01,3.077274545e+01,5.203016938e+00,3.594884896e+01,6.441682091e+01,9.400437924e+01,1.997652333e+01,3.677531653e+01,9.730290624e+01,9.019933321e+01,5.240902621e+01,9.899167704e+00,4.953698354e+01,8.361612735e+01,3.617341197e+01,3.539310655e+01,6.087574638e+01
9.446860861e+01,7.103292366e+01,7.627394490e+01,7.712604023e+01,6.287424337e+01,2.557321676e+01,6.446981240e+01,8.799040399e+01,4.923261065e+01,1.314244066e+01,7.249179302e+01,7.619378570e+01,8.638926733e+01,5.385460862e+01,1.494047613e+01,8.220119348e+01,4.246776329e+01,5.297843049e+01,6.388648984e+01,5.561797798e+01,5.221825227e+01,4.846945811e+01,7.147493655e+01,6.008214030e+01,3.968685181e+00,1.965682160e+01,3.027866948e+01,9.885729875e+01,8.994472733e+01,8.055332699e+01,3.570899473e+01,1.401896581e+01,5.002262336e+01,2.250825024e+01,3.926372736e+01,8.881335052e+01,7.437674496e+01,5.694849326e+01,1.757179774e+01,5.874115102e+01,9.800353576e+01,3.097475806e+01,8.969800055e+01,1.962597788e+01,2.999773443e+01,9.722287409e+01,3.835477013e+01,3.779017509e+01,4.977474704e+01,5.612022604e+01,9.250877146e+00,8.583382538e+01,9.487689066e+01,2.412055097e+01,7.290061062e+01,2.704462278e+01,1.727138969e+01,2.315061744e+01,4.941152201e+01,3.989441917e+01,6.707367064e+01,8.858125675e+00,8.967850595e+01,1.303516771e+01,5.282723768e+01
3.750307003e+00,6.073831942e+01,5.748177593e+01,5.870768899e+01,1.319449245e+01,7.863995099e+01,1.985044164e+01,3.974997163e+00,8.143706260e+01,4.034614433e+01,7.863411283e+01,2.335314436e+01,4.115393846e+01,4.515575279e+01,3.238841781e+01,9.833997024e+01,9.507384558e+01,4.704932519e+01,6.967429207e+01,7.718586376e+01,6.068208904e+01,4.083512402e+01,1.538283729e+01,3.572645038e+01,1.603536184e+01,5.263634236e+01,1.811799442e+01,2.203742515e+01,8.478860589e+01,1.703866791e+01,4.823373936e+00,7.965299893e+01,5.138404959e+01,8.466146726e+01,3.735884302e+01,6.952810619e+01,7.535029096e+01,6.027001741e+01,6.029988766e+01,8.767160240e+01,1.904514424e+01,5.070515840e+01,3.784862436e+01,6.005988488e+01,9.872924111e+01,1.260676975e+01,5.745969720e+00,4.512937162e+01,1.584225038e+01,8.435506011e+01,3.407398234e+01,1.296929558e+01,6.820320056e+00,6.189692330e+01,8.703902099e+01,5.024214106e+01,1.696957391e+01,7.533295499e+01,5.197235029e+01,6.750857832e+01,7.548117611e+01,9.868320187e+01,9.789417188e+01,1.969717182e+01,5.002057609e+01
4.363269652e+01,2.272988955e+01,2.114537878e+01,4.091217321e+01,1.089255354e+01,8.663798120e+01,1.686119726e+01,6.370626252e+01,6.094450541e+01,6.238588073e+01,9.833780749e+01,6.701945278e+00,3.137000238e+00,5.184678211e+01,8.879916406e+01,4.524673777e+01,7.019585414e+01,2.261276683e+01,2.517570794e+01,7.456643164e+01,7.167918317e+01,3.659988796e+01,9.886016311e+00,1.426183148e+00,2.619632255e+00,7.617425206e+01,4.941209726e+00,1.612679215e+01,9.209470775e+01,1.862143770e+01,1.448308449e+01,7.673330571e+01,4.802487075e+01,1.442366382e+01,8.659820836e+01,3.737417335e+01,8.206196771e+01,9.064484335e+01,4.620956312e+01,5.573893211e+01,1.485014559e+01,2.340266613e+01,4.554731835e+01,8.521597549e+01,8.709325335e+01,9.307095363e+01,5.738938187e+01,5.411995931e+01,2.294498165e+01,1.450678445e+00,3.425555543e+01,9.112352996e+00,6.237095963e+01,2.062300365e+01,7.512789119e+01,3.467425057e+01,5.749035717e+01,6.352671026e+00,5.376380321e+00,9.103270526e+01,4.349784030e+01,2.868278686e+00,9.145913288e+01,9.472304037e+01,9.971717033e+01
6.225909935e+01,9.500044847e+01,9.683522474e+01,6.973418504e+01,3.260177315e+01,7.692781471e+01,3.932679415e+01,9.292561271e+01,5.292639980e+01,5.988884152e+01,6.444924286e+01,3.704486382e+01,7.905414713e+01,9.392301943e+01,1.109909998e+01,4.029847114e+01,3.882546794e+01,7.606973314e+01,4.764239262e+00,8.496590243e-01,3.294997255e-01,9.558817929e+01,9.422624805e+01,6.897645115e+01,1.865933582e+01,7.846981614e+01,3.021476155e+00,1.379289636e+01,4.052073053e+01,4.886699188e+01,4.254671092e+01,9.556681659e+01,1.700334781e+01,3.372340994e+01,2.875554953e+01,4.007083811e+01,7.885479999e+01,4.753994816e+01,1.611755500e+01,6.340833827e+01,3.747040160e+00,2.581385210e+01,1.751899104e+01,9.659806778e+01,6.939203545e+01,8.958578305e+01,4.761641388e+01,2.209997886e+00,3.159992933e+01,7.672362174e+00,6.746224564e+01,5.746318052e+01,6.427218545e+01,1.454136533e+00,6.658935350e+01,1.152024100e+01,8.061364940e+01,2.143877873e+01,9.231635243e+01,9.310514533e+00,1.857532439e+01,7.353942276e+01,3.842602192e+00,6.629808028e+01,7.953293893e+01
1.963240506e+01,7.351522316e+00,5.278031407e+01,5.811684274e+01,3.434710466e+01,3.385438736e+00,8.931837540e+01,5.298101979e+01,6.801763303e-01,7.307013037e+01,1.058978655e+01,4.685193033e+01,2.049805169e+01,5.690679012e+01,8.099929021e+01,1.954226408e+01,4.920473075e+01,6.406842536e+00,7.686006417e+01,6.595899999e+01,4.932053601e+01,7.596885816e+01,5.350523660e+01,1.107159111e+00,3.300010275e+00,3.699122011e+01,1.401398347e+01,4.046853716e-01,7.406536713e+01,3.080806834e+01,1.445753133e+00,7.885335988e+01,7.983711116e+01,7.294887016e+01,4.035443893e+00,3.765587307e+01,8.190784372e+01,7.919477544e+01,8.989776269e+01,5.099598295e+01,5.501650672e+00,2.388947688e+01,4.771079204e+01,2.017757487e+01,6.387158850e+01,2.684247871e+01,4.406815089e+01,6.959841604e+01,8.563138761e+00,1.772852081e+01,8.546270117e+01,4.667041298e+01,2.085866964e+01,5.185731235e+01,6.232299420e+00,3.117002996e+01,7.500223644e+01,4.645912551e+01,1.701605507e+00,8.322478513e+01,1.964138050e+00,3.085248304e+00,3.697348372e+01,4.332181220e+01,8.385651129e+01
