v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
6.559987952e+01,5.650350299e+01,2.032447740e+01,3.978036816e+01,5.280555559e+01,4.795558435e+01,8.374956925e+01,1.660914888e+01,9.336824605e+00,3.103576361e+01,7.972279529e+01,4.691748729e+01,9.679318416e+01,3.206417468e+01,9.334159939e+01,3.788570063e+01,8.372255933e+01,6.976999022e+01,5.458143619e+00,2.831526044e+01,7.802722571e+01
1.834999581e+01,5.772268986e+01,4.494590997e+01,1.756425116e+01,6.907172202e+01,8.539517825e+01,1.819562127e+00,4.191150987e+01,2.429837912e+01,2.934559194e+01,8.235441019e+01,4.399691543e+01,9.934688155e+01,7.412326920e+01,8.437178908e+01,6.302152868e+01,9.508481307e+01,3.488112709e+01,7.932254154e+01,3.298363894e+01,8.399829028e+01
9.715277457e+01,6.516560819e+01,4.559905215e+01,4.880784003e+01,2.493235563e+01,7.479521051e+01,4.307135692e+01,6.187617702e+01,3.728109779e+01,3.751873701e+01,8.320958619e+01,4.252041027e+01,9.851892880e+00,6.804644609e+01,3.486067964e+01,9.641651759e+00,3.104118072e+00,1.955839407e+01,3.318447794e+01,3.555487225e+01,1.937653322e+01
9.703500987e+01,5.464179723e+00,7.399329843e+01,7.044217576e+01,3.407803688e+01,6.804197888e+00,6.755659918e+01,8.643895869e+01,9.969238945e+01,7.235972148e+01,9.207129843e+01,7.507849836e+01,4.271196921e+01,5.674473281e+01,3.496098824e+01,1.810431621e+01,8.088958802e+01,7.582250348e+01,4.596328759e+00,4.332295964e+01,6.163545531e+01
1.665821032e+01,4.402689225e+01,4.527615606e+01,2.941330445e+01,6.325084595e+01,9.709963615e+01,7.859471657e+01,5.907043658e+01,4.421278043e+01,5.359060548e+01,3.634189522e+00,8.078771397e+00,8.109211739e+01,7.439148973e+00,8.182428019e+01,8.377067855e+01,6.814249615e+01,7.247814457e+01,4.284168625e+01,3.380460320e+01,3.165474533e+01
2.957100598e+01,2.507993386e+01,3.934729491e+01,5.236426908e+01,3.544776610e+01,3.648118286e+01,7.895335286e-01,9.237593123e+00,1.010759413e+00,4.997149704e+00,9.304279317e+01,2.294732857e+01,1.582262366e+01,6.734289197e+00,5.731420228e+00,1.640476512e+01,4.440898966e+01,1.646398957e+01,9.626011356e+01,3.620204696e+01,9.603872879e+01
3.765447570e+01,8.485832612e+01,7.034968228e+01,6.680671665e+01,4.076765996e+01,7.948952835e+01,5.189798538e+01,1.193882716e+01,3.608238310e+01,1.047441525e+01,2.028197443e+01,1.247666883e+01,1.652642556e+01,8.258979104e+01,7.477513862e+01,1.430790847e+00,4.965125038e+00,3.370686269e+01,1.266613700e+01,2.452864064e+01,5.044140732e+01
5.350219609e+01,5.684830349e+01,6.170149230e+01,6.576738805e+01,7.760932430e+01,1.934615135e+01,1.246371924e+01,6.638926032e+01,2.045717633e+01,3.008225160e+01,7.352318940e+01,9.842905013e+00,5.495237010e+01,9.217512451e+01,4.230382024e+01,7.965226433e+01,2.867989114e+01,6.455148056e+01,5.788911370e+01,7.785712311e+01,2.210358516e+01
4.501619426e+01,9.705157889e+01,4.889537725e+00,6.738286626e+01,4.005781452e-01,6.159837050e+01,4.226162038e+01,3.484350439e+01,1.603458155e+01,1.472364383e+01,8.092898721e+01,9.959217758e+01,3.985081092e+01,7.874656066e+01,5.175508847e+00,8.835414548e+01,4.920462878e+01,2.636540716e+01,1.217542826e+00,7.188772836e+00,4.778915104e+01
7.720521847e+01,1.071767209e+01,9.899999778e+01,3.133572090e+01,3.893131572e+01,5.158870961e+01,7.985191101e+01,4.012174445e+01,6.260711656e+01,9.855701819e+01,3.101000247e+01,1.565478490e+01,6.113160600e+01,2.776855429e+01,5.773394343e+01,2.690944801e+01,3.251406851e+00,1.596992583e+01,7.322090766e+01,5.377322956e+00,1.994994869e+01
8.477594617e+00,4.984336287e+01,7.154903078e+01,3.154278723e+01,2.747757859e+01,3.169134392e+01,3.478127268e+01,2.908377555e+01,5.973223300e+01,8.989462670e+01,6.569812959e+01,7.531433360e+00,9.378053442e+01,3.591814819e+01,3.597616432e+01,2.088348097e+01,8.999321130e+01,6.376911011e+01,1.335893609e+01,6.075033950e+01,6.147115531e+01
4.126959819e+01,5.893470596e+01,2.937093319e+01,5.588077072e+01,9.506541316e+01,1.264070215e+01,6.343053681e+01,1.537735849e+01,2.639025886e+00,9.330858634e+01,7.394482505e+01,6.629902145e+01,5.270959402e+01,3.665608468e+01,7.267273681e+01,7.712526715e+01,8.764831251e+01,2.305130457e+01,2.581989734e+01,6.139718039e+01,3.355015605e+01
9.766546712e+01,3.419676874e+01,8.447386895e+01,6.697649989e+01,2.434702901e+00,9.017441784e+01,9.790081394e+01,2.977640041e+01,2.153836317e+01,3.935381406e+01,1.369468302e+01,2.424682510e+01,1.642718537e+01,9.260548138e+00,9.219724704e+01,7.098194290e+01,1.750814963e+01,2.140015118e+01,1.512040376e+01,5.206771443e+01,8.900386400e+01
1.139821939e-01,1.329525923e+01,8.045068900e+01,1.658730350e+01,5.897978709e+01,7.440121176e+01,8.661304684e+01,8.979387404e+01,6.041109791e+00,5.292487556e+01,8.084043596e+01,2.378615492e+01,1.361702925e+01,8.911763126e+01,4.187121861e+01,7.654319030e+01,1.760444855e+01,9.393058494e+01,7.712624022e+01,8.866450058e+01,1.213614255e+01
4.274915252e+01,7.239382785e+01,1.488022657e+01,7.754517136e+01,3.414297321e+01,3.330888710e+01,6.135395812e+01,4.727381034e+01,2.238596666e+01,4.749583784e+01,5.481268123e+01,2.535950162e+01,6.379825007e+01,7.087611633e+01,9.936900909e+01,7.511100321e+01,3.953232508e+01,6.773901893e+01,2.984263967e+01,6.730472396e+01,7.088997762e+01
5.031524176e+01,5.428648072e+01,5.608742543e+01,9.975463037e+01,9.661987878e+01,2.367217406e+01,8.948039277e+01,7.554141108e+01,4.746003224e+01,9.058311781e+01,2.600070188e+01,8.561049357e+01,8.270099503e+01,9.814757532e+01,2.550355721e+01,9.686349238e+01,6.955128224e+01,1.374636467e+01,6.308129593e+01,8.439722130e+01,9.426586391e+01
1.050914708e+01,5.225737770e+01,8.327388024e+01,3.764024824e+01,6.460210630e+01,2.142223694e+01,9.642037728e+01,9.895377780e+01,4.394501905e+01,3.213671358e+01,9.118731880e+01,4.373958841e+01,5.553226468e+01,3.577872224e+00,7.843085323e+01,4.566665687e+01,6.487780845e+01,9.147898305e+01,4.030719336e+01,7.668929813e+01,5.916186782e+01
5.313283892e+01,9.192854675e+01,9.100255986e+01,2.358360044e+00,9.693724699e+01,2.265794014e+01,6.095045260e+00,9.930148521e+01,3.054882586e+01,7.309891206e+01,2.680629079e+01,1.606912568e+00,6.042070557e+01,1.752534066e+01,6.650408874e+01,1.084625938e+01,3.068002190e+00,2.118354439e+00,7.279736587e+01,6.157595857e+01,1.813553862e+01
3.520155599e+01,3.395674462e+01,5.469779857e+01,9.501719542e+01,1.197448631e+01,1.995467784e+01,8.474689999e+01,9.623412652e+01,8.593072136e+01,3.764537111e+01,6.381855444e+01,3.617729571e+01,1.732357171e+01,9.807466987e+01,2.522364714e+01,3.288530993e+01,6.718711271e+01,9.839450897e+01,9.707916486e+01,1.223883124e+01,6.265261331e+01
8.123450117e+01,3.042525282e+01,2.300152164e+01,3.439859889e+00,8.804821230e+01,3.015126459e+01,4.832900862e+01,9.948667992e+00,5.893490655e+01,5.061972390e+01,9.422291108e+01,1.143671060e+00,8.955226480e+01,2.690454921e+01,9.351437745e+01,2.701292467e+01,8.568024547e+01,3.109664394e+01,7.601732102e-01,4.224479989e+01,9.304074752e+01
7.765095383e+01,2.931617274e+01,7.815102265e+01,4.514022931e+00,6.344112164e+01,9.491006985e+01,2.652278073e+01,4.483928249e+01,3.317100804e+01,7.941704535e+01,2.466835831e+01,2.301467369e+01,7.503525836e+00,7.795564079e+01,4.010880416e+01,8.557417462e+01,7.279227299e+01,9.691469627e+01,3.564997400e+01,6.523525606e+01,1.223630143e+01
5.779967618e+01,3.297137771e+01,9.173064381e+01,8.152513023e+01,2.684974325e+01,6.602835913e+01,2.593513722e+00,4.486105956e+00,1.595958692e+01,4.273617384e+01,2.319365889e+01,8.922318924e+01,9.534496719e+01,6.322200854e+01,5.435378577e+01,2.859342739e+01,7.747646198e+01,6.195620836e+01,3.255149276e+01,3.150663237e+01,3.506030883e+01
4.627200071e+01,8.882175709e+01,2.246307545e+01,3.549047215e+01,4.781228176e+01,8.320519884e+01,8.450535025e+01,5.358040537e+01,5.505060724e+01,8.214315407e+01,7.372946799e+01,9.231727037e+01,6.260954777e+01,5.561642768e+01,4.060648782e+01,5.019405272e+01,7.437009562e+01,6.030724433e+01,5.545657794e+01,4.552713382e+01,3.455426890e+01
9.901397880e+01,6.962823318e+01,1.306693928e+00,4.450873390e+01,5.678909912e+01,4.116680913e+01,6.970393876e+01,5.588719638e+01,7.773291714e+01,1.296120387e+00,7.273293135e+00,2.813378713e+01,7.321820694e+00,3.169786041e+01,3.662395277e+01,6.637711546e+01,9.373547826e+01,3.732758914e+01,1.724560399e+01,1.665504368e+01,9.906805407e+00
3.008158062e+01,2.803030565e+01,7.901224271e+01,3.944249555e+01,7.658810240e+00,2.299065255e+01,2.826563937e+01,3.187633784e+01,3.220192292e+01,6.682796691e+01,8.516187972e+01,6.440147372e+01,5.842494465e+01,7.143380797e+01,6.111490563e+01,6.158052646e+01,3.231590914e+01,9.468585627e+01,6.611534339e+01,2.692254440e+00,1.603607621e+01
2.031963926e+01,4.880882199e+01,8.026158385e+01,1.726227851e+01,5.110161228e+01,6.852318834e+01,4.254481628e+01,3.577530980e+00,1.744022134e+00,9.581921389e+00,1.312013245e+01,1.995707081e+01,2.115215291e+01,6.242596904e+01,3.139804912e+01,6.800095871e+01,7.666882840e+01,7.453077456e+01,9.990790494e+01,3.821815385e+01,7.557214711e+01
8.698200272e+01,4.177572025e+01,2.878743810e+01,9.785576428e+01,4.429531985e+01,2.910179248e+01,4.047754118e+01,4.217426657e+01,5.831733198e+01,8.320245403e+01,6.737757461e+01,1.988013047e+01,8.303034768e+01,4.285418197e+01,5.111886646e+01,7.058346318e+01,8.694592156e+01,9.968565577e+01,2.096659003e+01,1.297476426e+01,4.075149401e+01
1.066162388e+01,6.489158968e+01,1.887667066e+01,6.588484571e+00,1.516701134e+00,3.145067606e+01,4.752735568e+01,4.612820284e+01,7.693253692e+01,4.758283975e+01,7.643284036e+01,5.430673163e+00,9.370042359e+00,7.728380867e+01,6.270882842e+01,8.299572888e+01,4.202553170e+01,3.099111024e+01,4.347945854e+00,9.764865991e+01,6.652417480e+01
1.349175246e+01,6.950655654e+01,5.894916787e+01,9.413733606e+01,6.319791478e+01,8.034529137e+01,4.801503959e+01,5.012412809e+01,3.785948898e+01,6.552702863e+01,1.259752266e+01,3.075960551e+00,1.417973694e+01,6.269592630e+01,7.042379254e+01,7.020102335e+00,9.974687744e+01,5.779259797e+01,5.428412976e+01,9.450145956e+01,9.257390670e+01
8.643691031e+01,2.202695132e+01,8.881027300e+01,2.581312795e+01,4.767434699e+01,9.959673995e+01,2.538422652e+01,4.808716378e+01,7.122204005e+01,9.064016294e+01,5.787544269e+01,2.160783985e+01,5.031955198e+01,5.764646051e+00,3.339952845e+01,8.822718244e+01,8.044098832e+01,1.907083429e+01,9.574951159e+01,8.988235970e+01,7.013644006e+01
1.533567232e+01,7.604917519e+00,1.226527667e+01,1.485907991e+01,5.783470271e+01,5.468407987e+01,2.167774269e+01,4.461853568e+01,9.782057324e+01,9.104143861e+00,7.779622767e+01,8.346229060e+01,4.681942201e+01,3.624334715e+01,6.099431351e+01,1.067433786e+00,7.296288512e+01,6.335050052e+01,8.964344321e+01,8.113891231e+01,7.507482475e+00
7.041051311e+01,7.674908194e+01,1.242745127e+01,5.116658418e+01,2.246345470e+01,9.232142596e+01,5.369533001e+01,2.134169128e+01,6.901139087e+01,8.187187667e+01,5.983279438e+01,8.638122289e+00,9.428249287e+01,2.589822458e+01,7.192120900e+01,7.140429386e+01,8.835568557e+00,9.998236995e+01,8.361396757e+01,9.038471113e+01,5.852463971e+01
1.729524104e+01,7.024975532e+01,3.307688875e+01,6.753467158e+01,3.302207509e+00,5.742981874e+01,6.070987537e+01,5.607791611e+01,8.486413480e+01,7.724459404e+01,5.406932534e+01,9.746651408e+01,6.979165851e+01,4.465854894e+01,4.847877408e+01,5.586415338e+01,8.193132204e+01,7.262949697e+01,4.117892962e+01,3.232571557e+01,2.940041051e+01
1.167040796e+01,5.901877730e+00,1.721647937e+00,2.413900609e+01,9.135049699e+01,3.876168354e+01,1.481844045e+01,9.136488309e+01,8.550354556e+01,7.418591861e+01,7.456524183e+01,7.044810519e+01,7.802776723e+01,5.301885585e+01,4.445159864e+01,4.998858866e+01,8.920431175e+01,4.192656587e+01,4.515953122e+01,4.803269114e+01,1.703865644e+01
9.111795179e+01,6.467155571e+01,2.642028340e+01,3.334867451e+01,2.335122619e+01,7.559028481e+01,3.124570626e+01,6.025344931e+01,5.462653268e+01,1.141843860e+01,5.668801154e+01,8.020782014e+01,4.106486728e+00,7.106638105e+01,2.846372781e+00,6.852404186e+01,7.843291369e+01,7.209864959e+01,7.182459305e+01,2.051940250e+01,9.955637470e+01
8.528222681e+01,1.414543561e+01,8.240247163e+01,5.958103426e+01,7.934009197e+01,1.409840657e+01,5.494229685e+01,1.516087898e+01,5.792906450e+01,9.136516814e+01,2.670789367e+01,3.946653868e+01,5.870521473e+01,9.896843570e+01,6.552641323e+01,6.461683378e+01,6.320819602e+01,9.317071202e+01,8.460055515e+01,7.522112341e+01,6.282210590e+01
4.816184694e+01,9.249074878e+01,3.683381561e+01,5.212333405e+01,3.531550644e+01,6.532993348e+01,8.038645510e+01,9.840092090e+01,8.549967929e+01,6.158321804e+01,4.230938235e+01,9.563904301e+01,3.250217506e+01,5.051676609e+00,8.076706703e+01,5.275825168e+01,2.200583341e+01,2.538914589e+01,2.037617675e+00,5.166852692e+01,3.083391085e+01
5.254492485e+01,7.216642292e+01,7.719702139e+01,3.893095380e+01,9.620053232e+01,3.268363903e+01,7.466521945e+01,3.744619855e+01,2.095100828e+01,4.092448434e+01,9.237952119e+01,1.768037431e+00,3.634174401e+01,2.406823152e+01,7.101933527e+00,9.464357878e+01,2.335731229e+01,9.847896497e+01,2.195671694e+01,2.248753150e+01,4.861258804e+01
5.331899897e+01,7.719693410e+01,1.266771778e+00,7.579382022e+01,6.776579746e+01,7.788930061e+01,4.183525088e+01,1.577078262e+01,1.309929824e+01,6.199086767e+01,2.865295719e+01,8.105271613e+01,6.499928024e-01,2.611576781e+01,2.849540217e+01,2.938307078e+01,1.775321475e+01,4.776506601e+01,1.643168228e+01,9.607445640e+01,4.496904178e+01
5.441152452e+01,3.078056943e+01,3.643854785e+01,4.217959504e+01,1.815722351e+01,1.246452701e+01,4.017178126e+01,1.453477183e+01,1.343489292e+01,7.548369000e+01,6.147966633e+01,7.306776932e+00,4.927932018e+01,8.064762397e+01,1.916900323e+01,5.373597776e+01,6.648993222e+01,4.711079457e+01,8.635431510e+01,7.051785149e+01,3.220848085e+01
8.481157509e+01,5.325288165e+01,9.088977452e+01,6.197776443e+01,6.849606399e+00,3.840444644e+01,1.239033797e+01,6.305012840e+00,7.372868514e+01,1.270350543e+01,9.463829219e+01,2.827104943e+01,9.054507591e+01,4.735079060e+01,9.404217390e+01,6.567903930e+00,1.414137562e+01,1.577791220e+01,7.828916494e+01,5.605715915e+01,7.374989874e+01
7.931283380e+01,3.183862091e+01,3.543354739e+01,1.936445585e+00,6.167078132e+01,7.327130229e+01,7.225297430e+01,4.790027147e+01,2.073275367e+01,7.100527192e+01,7.127137100e+01,1.268700054e+01,7.350623116e+01,3.533229985e+01,5.380257092e+01,7.382694268e+01,1.396886902e+01,7.642192908e+01,7.135036943e+01,8.412020303e+01,8.534888202e+01
7.203606746e+01,7.188520261e+01,9.558744511e+01,3.690091321e+01,1.399372140e+01,3.020534679e+01,2.505967584e+01,1.942771071e+00,1.948288712e+01,7.658284308e+01,8.447004024e+01,5.765834391e+01,1.234404524e+00,7.356172719e+01,3.225058095e+01,6.033598990e+01,6.826054125e+01,2.732126015e+01,7.626465312e+01,9.291425869e+01,1.527052670e+01
9.361859753e+01,3.851215625e+01,2.291248743e+01,1.805679966e+01,2.623236784e+01,9.631156151e+01,8.848788215e+01,5.637118667e+01,1.700861581e+01,8.035881387e+00,4.511630294e+01,3.299872742e+01,8.676168426e+01,3.153026789e+01,8.850599724e+01,6.412630223e+01,2.310974246e+01,3.692361512e+01,2.822928787e+01,1.195470575e+01,4.647490533e+00
9.335327305e+00,7.894881227e+01,7.049017328e+01,8.674223180e+01,4.831045967e+01,9.823253782e+01,7.020767638e+01,7.294542638e+01,2.446510139e+01,5.812525880e+01,4.070704933e+01,5.487556409e+01,1.803652838e+01,6.515653099e+01,7.084271554e+01,7.415369335e+01,2.009659188e+01,4.873464467e+01,5.036712438e+01,8.933726300e+01,9.829363377e+01
8.511827971e+01,3.957019004e+01,9.584124254e+01,1.476370053e+01,6.193387931e+01,6.513840776e+00,4.998378045e+01,3.097489643e+01,6.872154163e+01,7.321917030e+01,1.591537530e+01,8.435222527e+01,4.522410596e+01,9.673543799e+00,3.020698665e+00,1.885143291e+01,5.428238548e+01,1.773618770e+01,3.948972054e+01,6.811690076e+01,5.332295047e+01
3.430950358e+01,5.316699944e+01,1.266984563e+01,9.655190961e+00,4.661195570e+01,5.752322908e+01,1.431038426e+01,5.009258634e+01,3.543579725e+00,1.740856383e+01,4.010338217e+01,6.265957773e-01,2.150624083e+01,8.047863782e+01,6.956138556e+01,6.993517667e+00,7.967083826e+01,2.932828918e+01,4.722512218e+01,9.610695916e+00,7.220840711e+01
8.875513195e+01,5.727925218e+01,7.945332887e+01,8.330915683e+01,4.216866241e+01,6.049221281e+01,8.765873624e+01,2.570970462e+00,2.534827737e+01,9.222319508e+01,9.882883149e+01,1.889865060e+01,3.019691806e+01,5.767863540e+01,9.820007356e+01,4.674183675e+01,3.982339602e+00,3.969276995e+01,5.869548171e+00,5.145927083e+01,2.437226999e+01
5.667025239e+01,9.236509880e+01,1.026055352e+01,2.828444884e+01,1.023127704e+01,7.151608794e+01,5.034001102e+01,1.209220753e+01,2.749749577e+01,7.067950817e+01,6.901693819e+00,8.249108205e+01,8.827541312e+01,1.999061930e+01,9.136775653e+00,3.561096938e+01,6.932775125e+01,1.930634340e+01,3.379708375e+01,3.269134136e+01,3.963146590e+01
7.017929023e+01,7.328565403e+01,4.472853191e+01,4.337725144e+01,3.795046364e+01,3.914023135e+01,8.422060973e+01,9.427771118e+01,4.668913589e+01,4.681400600e+01,4.219016288e+00,1.082388039e+01,4.766754532e+01,4.537411622e+01,7.501103139e+01,2.129086992e+01,4.488921176e+01,1.923322112e+01,7.137997723e+00,3.701804059e+01,9.246026371e+01
2.328265481e+01,1.468871662e+01,3.348856693e+01,3.698817815e+00,4.629475100e+01,7.391277684e+01,6.449473983e+01,9.351161078e+01,5.837773150e+00,1.456919210e+01,1.166818666e+01,5.139381684e+01,1.091855187e+01,9.996404958e+01,9.114494118e+01,7.528109313e+01,1.743492814e+01,7.824597973e+01,4.978955971e+01,6.088004098e+01,6.020125689e+01
6.262741253e+01,2.942443192e+01,3.248975258e+01,8.812420125e+01,2.602933047e+01,7.176289201e+01,2.401721576e+01,7.184304527e+01,2.919380312e+01,3.423374069e+01,4.591103002e+01,7.838943702e+01,8.604778744e+00,7.357183808e+00,7.346716447e+01,8.512025306e+01,5.920582632e+01,4.201758299e+01,2.245109204e+01,1.008168485e+01,8.046300572e+01
1.458994714e+01,7.139264705e+01,2.382120326e-01,4.615299237e+01,5.061134051e+01,9.095062311e+01,4.579815730e+01,4.134009346e+01,1.177190830e+01,2.834290538e+01,3.852987710e+01,9.558290124e+01,6.887979949e+01,1.719867709e+00,8.237357178e+01,5.972813360e+01,6.016257217e+01,7.395739492e+01,7.061523230e+01,3.216420786e+01,7.584414059e+01
6.393555771e+00,9.732843543e+01,8.853131301e+00,5.800661473e+01,6.827578948e+01,9.039637107e+01,2.455245367e+01,5.911378865e+01,3.793446097e-01,4.803169068e+01,1.389342708e+01,8.218326385e+01,6.787551467e+00,8.711053729e+01,7.889322137e+01,4.558453018e+01,2.830836153e+01,4.321863386e+01,7.457394971e+01,7.242754151e+00,3.617771219e+01
4.960471977e+01,9.431827750e+01,1.648087089e+01,9.071666641e+01,8.646247670e+01,7.000175749e+01,5.523748560e+01,3.512078545e+01,4.819379674e+01,7.271824060e+01,7.910774642e+01,4.555819733e+01,1.990671571e+01,8.322674949e+01,9.107028136e+01,1.716454497e+01,7.046913180e+01,1.991631009e+01,9.536305414e+01,4.731528413e+01,5.723065772e+01
5.219539992e+01,6.337771917e+01,3.206427244e+01,8.107521890e+01,8.329808430e+01,8.772131086e+01,6.877536148e+01,5.224383286e+01,4.050899085e+01,5.699481212e+01,5.190391377e+01,3.345750417e+00,9.144205975e+00,3.514724686e+01,4.383611326e+01,7.664776544e+01,8.211104306e+01,5.950314774e+01,2.548969379e+01,8.037889999e+01,6.972817399e+01
5.735972728e+01,2.538710464e+01,3.919512513e+01,9.033970363e+01,4.172308748e+01,2.750666954e+01,7.246855577e+01,7.916050680e+01,2.354734885e+01,5.874006700e+00,9.678098130e+01,4.773477869e+01,8.663206382e+01,4.001323810e+01,8.341042510e+01,4.348918621e+01,8.079731792e+01,6.683178384e+01,8.038583326e+01,3.844954488e+01,3.785449909e+01
2.462275732e+01,4.636955979e+01,8.097939818e+01,7.535403480e+01,2.195540071e+01,2.352262807e+01,9.748740149e+01,3.191648038e+01,8.140866985e+01,5.077095355e+01,8.000062858e+01,6.780673320e+01,4.747973339e+01,1.357909555e+01,4.765339334e+00,2.841716563e+01,8.153244978e+01,6.710087722e+01,6.072539557e+01,5.700959318e+01,3.547697542e+01
3.891518499e+01,4.190949690e+01,1.174093093e+01,1.013245384e+01,2.150910777e+01,9.366150565e+01,2.718371758e+00,5.320957270e+01,3.712234757e+01,3.276408049e+01,5.722674750e+01,9.386699085e+00,3.640516160e+00,2.314538654e+01,6.840738254e+00,8.922687295e-01,4.460039415e+01,7.562599375e+01,9.429276900e+01,2.379825464e+01,3.065628917e+01
7.310920844e+01,2.885234052e+00,6.656220908e+01,7.008733620e+01,8.096025676e+01,1.082522980e+01,4.214782821e+01,9.322245181e+01,2.560163234e+01,2.472941101e+01,3.448077578e+01,6.454730799e+01,5.230651202e+01,4.269635817e+01,7.995833980e+01,6.119976713e+01,5.405770764e+00,2.565361894e+01,6.814170058e+01,3.649254047e+01,3.888542261e+01
1.846648845e+01,1.402069862e+01,3.983845613e+01,2.529485742e+01,6.184366077e+01,3.975945491e+01,3.199056146e+01,9.304845596e+00,2.942528165e+01,9.258081345e+01,3.933890166e+01,1.061920309e+01,7.098561674e+01,1.067851983e+01,5.002371181e+01,9.898428249e+01,9.954501851e+01,2.855925151e+01,1.193462493e-01,2.962492772e+01,6.962875739e+01
