v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18
9.910658309e+01,5.746351110e+01,9.455593874e+01,4.732057221e+01,7.482641792e+01,9.142116770e+01,5.542893432e+01,5.829093452e+01,5.627018799e+01,8.936219053e+01,9.948657633e+00,2.122141283e+01,4.562540853e+01,9.603527050e+00,4.548761071e+01,5.794610453e+01,8.589857751e+01,1.379254917e+01
2.783652273e+01,6.767761621e+01,6.794314393e+00,1.869415375e+00,2.612031158e+01,5.483809689e+01,4.963616461e+01,2.471663047e+01,6.286537013e+01,1.279142195e+01,2.113179773e+01,1.623622208e+01,1.338175007e+01,8.487741478e+00,8.058346704e+01,2.887850449e+01,8.874615221e+01,9.323453746e-01
5.521598605e+01,4.240566643e+01,3.822375680e+01,7.765082203e+01,6.185186522e+01,7.957186176e+01,8.081723163e+01,4.507536208e+01,9.749746264e+00,3.915813286e+01,5.085005953e+01,6.475170819e+01,1.510296419e+01,8.261239112e+01,9.996311566e+01,3.211932492e+01,7.499463992e+00,3.733138808e+01
6.403687763e+01,4.131218815e+01,7.169558859e+01,8.053606054e+01,5.823460182e+01,9.229473356e+01,8.913866398e+01,2.555041273e+00,4.208869980e+01,7.387835768e-02,1.621526083e+01,2.445272303e+01,6.783396116e+01,7.586249367e+01,4.392943487e+01,4.152922415e+01,6.781722822e+01,6.782984156e+00
2.116775152e+01,2.665923475e+01,9.399878215e+01,3.382178223e+00,5.413460716e+00,6.082066386e+01,2.952723932e+01,6.549844686e+01,6.987065895e+00,2.819252519e+01,7.282378256e+01,8.957822466e+01,3.958446669e+01,4.568894178e+01,3.157429318e+01,3.509386071e+01,5.069701789e+00,3.563279594e+01
5.827480480e+01,9.329285043e+01,7.451067608e+01,9.645972567e+01,8.165554443e+01,6.036596528e+01,3.589592276e+01,2.697456119e+01,2.496095921e+01,2.136743648e+01,8.629479521e+01,6.849194795e+01,3.476823193e+01,4.553153174e+01,2.195973647e+01,7.368977839e+00,1.552641049e+01,1.032902605e+01
5.225160746e+01,8.350404193e+01,1.850497250e+01,4.065918673e-02,5.275820159e+01,9.731439342e+01,8.526785462e+01,5.664441544e+01,9.473164562e+01,6.415508844e+01,8.501623641e-01,9.525178477e+01,6.146408315e+00,5.669448442e+01,4.845149847e+01,1.681179625e+01,5.144949640e+01,2.665723906e+01
5.859970227e+01,9.153573387e+01,8.151807343e+01,7.004045873e+01,4.047395221e+01,4.184961908e+01,2.297972829e+01,6.165884514e+01,1.973703696e+01,1.052391529e+01,4.372514160e+01,2.039849695e+01,5.889401709e+01,7.412487317e+01,6.247623971e+01,6.073285713e+01,8.344866975e+01,2.374115289e+01
7.873314493e+01,7.655382542e+00,7.539288339e+01,9.766683418e+01,9.391767067e+00,2.181997050e+01,3.837722912e+00,4.380696060e+00,5.494437345e+01,3.840246346e+01,8.812175276e+01,3.860443511e+00,8.807904980e+01,5.116215360e+01,8.899841635e+01,2.174420626e+01,8.304321744e+01,3.661539724e+01
6.462887487e+01,4.407222139e+01,9.123869639e+01,6.560249336e+01,9.683040442e+00,5.041112526e+01,8.570717753e+01,2.271275039e+01,9.384296661e+00,4.380323083e+01,6.889232996e+01,2.635191182e+01,2.636949569e+01,9.336713567e+01,5.698074344e+01,4.770573400e+01,4.260849393e+01,9.552140132e+01
9.081910443e+01,7.970345954e+01,4.587791750e+01,1.993043944e+01,6.171629364e+01,4.182402805e+00,1.690025088e+01,3.614481286e+01,3.041630017e+01,1.813393283e+01,3.894402107e+01,4.659917271e+01,3.297364472e+01,4.499368255e+01,3.099894336e+01,9.597868712e+01,8.370029241e+01,3.173593027e+01
8.286614926e+01,5.782409570e+01,5.411857213e+01,2.219124353e+01,1.747632504e+01,6.837427762e+01,3.388662661e+01,9.907421953e+01,3.343118638e+01,1.240486232e+01,4.953894376e+01,9.130459190e+01,9.285287235e+01,6.947354431e+01,6.099668802e+01,6.459302422e+00,9.709300688e+00,6.464676804e+01
6.003851386e+01,6.034963736e+01,1.907520359e+01,9.422828721e+01,4.085019973e+01,9.773202981e+01,9.171485765e+00,4.217769527e+01,7.376830044e+01,7.889291426e+00,2.062143912e+01,8.841335406e+01,1.355494111e+01,9.937689946e+01,9.478566410e+01,5.206360675e+01,5.434502888e+01,7.539071590e+01
4.660627405e+01,5.080421340e+01,6.764747620e+01,1.897008838e+01,4.434430852e+01,7.530336236e+01,7.782121219e+01,6.463401298e+01,7.164509425e+01,9.262623316e+01,5.253941071e+01,5.862334227e+01,2.689214225e+01,1.431027715e+01,2.656990248e+01,2.638971442e+00,3.770688614e+01,6.798777337e+01
3.683922712e+01,4.421750671e+01,3.381986852e+00,7.502785921e+01,6.026254865e+01,5.896047881e+01,4.744496445e+01,5.066451385e+01,7.936981937e+00,1.563907979e+01,2.135961000e+01,5.502902863e+01,2.923672146e+01,1.990347955e+01,2.185625855e+01,9.602627769e+01,4.343403593e+01,1.308559260e+01
7.629609877e+01,8.264122857e+01,1.739280627e+01,8.483669356e+01,9.243112720e+01,9.949850950e-01,5.380139753e+01,3.476649257e+01,9.905320351e+01,7.138110373e+01,9.206450102e+01,5.052062644e+01,9.411333873e+01,8.053422006e+01,8.983169526e+01,6.951705783e+00,8.951960723e+01,7.725599979e+01
2.171588158e+00,4.147170606e+01,4.435509637e+01,7.470797540e+01,3.635569947e+01,7.132521033e+01,8.988556776e+01,3.751388210e+01,8.727296925e+01,5.091772380e+01,5.472472115e+01,8.061142240e+01,1.915532538e+01,3.333213922e+01,3.108606159e+01,3.438580215e+01,4.257457278e+01,3.623555461e+01
5.681923795e+01,6.866904792e+01,5.215645142e+01,2.688239520e+01,7.590535204e+01,3.422252934e+01,8.603250376e+00,7.085582832e+01,9.043637744e+01,2.653323360e+01,3.931561415e+01,8.169519131e+01,4.729412392e+01,6.638140949e+00,4.783375758e+00,8.675603228e+01,6.956230026e+01,7.088101253e+01
6.859525021e+01,3.671319872e+01,8.482475816e+00,9.148794956e+01,9.476082778e+01,6.233539215e+01,1.614479324e+01,1.100920527e+01,4.661595162e+01,1.684873828e+01,5.072754166e+01,7.265335789e+01,6.716687899e+00,1.034666262e+01,4.317861144e-01,8.650103349e+01,1.527002361e+01,6.545216921e+01
9.028400475e+01,3.701920516e+01,1.786207855e+01,1.644422332e+01,8.877081750e+01,5.510885614e+01,4.525694274e+01,4.840685483e+01,4.780407677e+00,9.775393366e+00,8.001574577e+01,5.289489593e+01,1.732665531e+01,7.720436432e+01,6.893476789e+01,2.365751530e+01,7.463171019e+01,5.670321152e+00
9.723887577e+00,5.184834293e+01,7.301149462e+01,2.666613139e+01,6.814507978e+01,8.136725445e+01,2.966425130e+01,9.236682051e+01,6.443920568e+01,3.324481908e+01,9.130237176e+01,2.453996685e+01,3.761595315e+01,7.657573914e+00,8.157852522e+01,8.750779327e+01,1.822074624e+00,3.053351748e+01
5.307563995e+01,6.058874288e+01,8.291269675e+01,7.722348253e+01,6.217637197e+01,2.189155855e+00,4.456704485e+00,8.712216886e+01,4.227082932e+01,6.375384831e+01,7.366966517e+00,8.981185503e+01,9.619385026e+01,5.369936611e+01,2.031727699e+01,6.487871804e+01,8.636690173e+01,6.117560385e+01
1.650896016e+01,4.352340694e+01,3.548575339e+01,7.855127990e+01,9.961657459e+01,7.421839442e+01,1.573303567e+01,8.522107402e+01,3.035897148e+01,3.180621654e+01,1.325748273e+00,9.795687182e+01,7.592686619e+01,5.596211488e+01,3.857728761e+01,3.865081132e+01,9.424110984e+01,1.147096957e+01
2.713022619e+01,4.124494888e+01,8.789309921e+01,4.392187048e+01,9.444202606e+01,9.877468698e+01,4.551310345e+01,7.990603365e+01,2.757610103e+01,8.729444450e+01,3.424971507e+01,5.492974410e+01,8.627918966e+01,1.336670580e+01,5.709903270e+01,9.166282359e+01,8.103924542e+01,6.579706266e+01
7.591816155e+01,3.390139860e+01,9.761142644e+01,5.230358113e+01,3.797393113e+00,7.229251194e+01,9.770286908e+01,1.394489939e+01,8.151192709e+01,5.367721912e+00,9.454594876e+01,4.571179071e+01,8.938596110e+01,9.838514134e+01,8.374139442e+01,5.289551627e+00,1.076555429e+01,2.229165113e+01
1.777635550e+01,4.461275563e+01,9.063680927e+00,6.077986690e+01,1.492894508e+00,5.205394633e+01,9.959385191e+01,6.084844500e+00,6.959619432e+01,1.060612577e+01,8.994703424e+00,4.127980490e+01,8.204672841e+01,1.816465149e+01,5.316470215e+01,9.258494749e+01,8.942577386e+01,9.126464346e+01
6.101384434e+01,9.748156110e+00,6.793467145e+01,7.604063571e+01,5.740261811e+01,3.984319818e+01,3.266144449e+01,7.258752272e+00,6.267291679e+01,9.593024390e+01,8.833076709e+00,7.286760276e+01,5.525530337e+01,1.192217508e+01,1.681401561e+01,9.629999750e+01,3.162395351e+01,5.046543022e+01
3.176676672e+01,9.824611001e+01,5.670692669e+01,5.126947049e+01,5.764084365e+01,4.780317527e+01,1.842528217e+01,3.841755554e+01,3.085983336e+01,3.288639426e+01,9.268325011e+01,6.632250105e+00,4.850468264e+01,6.703981285e+01,3.615991162e+01,1.711797990e+01,9.775921108e+01,7.741671728e+01
6.329496944e+01,3.610959585e+01,1.503225802e+01,6.529866011e+01,8.518071518e+01,8.656074335e+01,3.406948771e+01,7.767812596e+01,2.109906462e+01,5.641645933e+00,9.056910899e+01,9.827920552e+01,1.491849610e+01,6.603467284e+01,4.513470642e+01,3.878328425e+01,8.381505505e+01,4.981700535e+01
1.089480989e+01,1.642177806e+01,2.081748594e+01,1.152031795e+01,9.634203974e+01,6.876562588e+01,9.317928952e+01,8.899945925e+01,1.177675101e+01,4.852847296e+01,4.343034925e+01,5.493932995e+00,2.526930434e+01,2.334055265e+01,2.758559396e+01,1.918667651e+01,3.075070707e+00,5.426736833e+01
8.406665852e+01,4.639963082e+01,7.216338912e+01,5.528135299e+01,3.011542772e+01,3.493921879e+01,1.190141015e+01,3.032537776e+01,6.771771951e+01,3.825071906e+01,9.367740535e+01,2.258709113e+01,8.876164309e+00,5.370540779e+01,6.100998700e+00,4.946392683e+01,5.762097656e+01,2.546566075e+01
8.175227800e+01,4.698116626e+01,2.204448350e+01,5.295686133e+01,9.158521074e+01,1.002993659e+01,5.599025837e+01,4.873872181e+01,1.495166974e+01,3.757901402e+01,8.807205978e+01,1.535647789e+00,8.525696045e+01,2.360481068e+01,9.611773303e+01,7.572650284e+01,2.911344491e+01,9.998780287e+01
2.427333876e+01,5.327915268e+01,2.550718718e+00,2.800010973e+01,8.908132434e+00,1.180231155e+00,4.757742582e+01,9.477694729e+01,7.179327720e+01,4.495183966e+01,7.836914895e+01,8.650797006e+01,9.399585054e+01,4.096927821e+00,1.371934443e+01,2.871288429e+01,9.850921702e+00,4.223390333e+00
5.105214035e+01,2.205479370e+01,7.042350473e+01,6.834194587e+01,8.506747249e+01,8.342151474e+01,6.926591242e+01,6.814843718e+01,5.994649025e+01,6.062081588e+01,9.499328799e+01,3.184317077e+01,3.666188457e+01,4.542414466e+01,7.746136705e+00,3.050672797e+01,9.268350387e+01,7.209041495e+01
9.651968052e+01,4.747209549e+01,9.133229146e+01,1.634513327e+01,4.478477435e+00,3.968569031e+01,9.962204890e+01,6.124968490e+00,2.381449915e+01,2.038265158e+01,4.624287381e+01,9.945336975e+00,7.908702392e+01,6.321793524e+01,8.514102160e+01,3.815835614e+00,8.122392576e+00,8.637985658e+01
4.735373184e+01,7.500906802e+01,7.376733813e+01,6.465612325e+01,4.516332476e-01,4.663876568e+01,8.784359949e+01,1.355276481e+01,6.669171713e+01,4.821904757e+01,4.446603656e+01,8.363116805e+01,4.296453447e+01,9.893414441e+01,9.745039533e+01,6.584055407e+01,6.044383078e+01,3.617230186e+01
9.816694628e+01,1.730567800e+00,6.471214997e+01,5.431966676e+01,6.066092321e+01,2.653759074e+01,6.855571870e+01,8.538588595e+00,3.562431410e+01,1.376059348e+01,6.392355376e+01,4.370869865e+01,1.789703814e+01,8.921755515e+01,2.444261794e+01,4.269476831e+01,1.513666243e+01,5.543067757e+01
4.980894096e+01,2.926718835e+00,8.329546938e+01,1.224710467e+01,6.564679859e+01,5.572094433e+01,9.897616393e+01,4.928129760e+01,1.112236560e+01,3.132335427e+01,9.769465716e+01,3.739053313e+01,9.314416002e+01,6.337164052e+01,2.926089014e+01,6.285721520e+01,3.878000885e+01,7.596413024e+01
2.311336403e+01,8.150999627e+01,6.925041769e+01,2.286596704e+01,6.627696506e+01,2.989369741e-01,7.155469668e+00,8.002408677e+01,6.932454702e+01,1.407010448e+01,6.143700099e+01,1.145587832e+01,3.835630342e+01,1.787767513e+01,8.688587227e+01,9.471740548e+01,1.358762284e+01,9.828248354e+01
3.632979296e+00,6.697046028e+01,8.193183118e+01,4.627341285e+01,3.641817285e+01,9.198809657e+01,5.715906220e+01,6.072487492e+01,5.212551375e+01,8.072957733e+01,4.828198739e+01,2.460125676e+00,3.572265554e+01,3.635596400e+01,9.312741655e+01,6.234175898e-03,9.291814884e+01,6.605313837e+01
4.275664747e+01,4.525295023e-01,1.051393092e+01,8.896007252e+01,6.840881282e+01,1.609726172e+01,2.426713613e+01,8.384750334e+01,4.600018443e+01,8.708621332e+00,7.755534261e+01,7.062948801e+01,2.437896090e+01,1.864892979e+01,5.868991383e+01,7.097444723e+01,8.744956244e+01,5.677946996e+01
6.221646266e+01,8.402120342e+01,1.654450608e+01,4.940289253e+01,4.693832605e+01,2.137211779e+01,5.637988689e+01,2.946751887e+01,1.930784207e+01,6.024664469e+01,4.044504520e+01,3.373168303e+01,5.649858035e+01,6.567606937e+01,6.364056589e+01,5.032863853e+01,4.009708150e+01,8.586057230e+01
2.480363842e+01,9.067837681e+01,4.869549271e+01,8.653235405e+01,9.080386615e+01,7.557131327e+01,1.311934847e+01,9.092990504e+01,6.352207753e+01,2.026865336e+01,9.876139257e+01,2.977598379e+01,2.868938179e+01,7.244419431e+01,3.112753488e+01,1.532761018e+00,8.844206996e+01,8.339645063e-01
7.728721300e+01,2.956284747e+01,8.678681108e+01,5.170656901e+01,2.542354445e+01,4.457475642e+01,1.101204135e+00,7.427241680e+01,3.286726129e+01,1.761331025e+01,7.204105087e+01,2.671671977e+01,7.960964383e+01,6.158018817e+01,5.178525793e+01,1.031669113e+01,4.455391715e+01,2.480117897e+01
5.771669974e+01,8.983558085e+01,4.885890984e+01,8.007953183e+00,3.512179857e+01,4.004730632e+01,8.223891448e+01,3.091451448e+00,4.467222315e+01,4.605829394e+01,8.191349662e+01,4.433330448e+01,5.899330586e+01,4.398755839e+01,5.589802670e+01,8.167318680e+01,6.464802142e+01,4.583325742e+01
7.994957220e+01,7.651544258e+01,3.095317759e+01,6.490179241e+01,1.822834435e+01,6.494182861e+01,1.918770347e+01,5.254234836e+01,4.546175283e+01,5.443828658e+01,1.078061950e+01,7.632421613e+00,9.937981430e+01,9.863772483e+01,3.033475121e+01,2.325076423e+01,8.116212772e+01,9.349397369e+01
9.852648747e+01,4.372507112e+01,9.190292728e+01,4.070872808e+01,1.410542928e+01,5.179974717e+01,2.190764850e+01,5.917247759e+01,3.509727132e+01,4.002050388e+01,6.568347486e+01,9.673629831e+01,2.938140412e+00,4.338487063e+01,9.018044248e+01,6.469575422e+01,5.235873534e+01,9.509425310e+01
9.234403545e+01,2.729554189e+00,7.575467620e+01,4.909243610e+01,4.571914242e+00,9.462375097e+01,2.144172208e+01,5.391301824e+01,9.991446766e+01,1.366005141e+01,6.069734236e+01,5.706309326e+01,2.097891840e+01,6.511909614e+00,9.805229432e+01,4.843724298e+01,6.496748316e+00,2.836592308e+01
7.330516681e+01,8.142216157e+01,1.684429801e+01,4.977325264e+01,4.286999147e+01,6.599272100e+01,4.306325630e+01,3.791819236e+01,7.329012585e+01,1.950884701e+01,8.162686177e+01,8.730791740e+01,5.998802063e+01,8.471605378e+01,9.368737618e+01,2.144197770e+01,3.549931829e+01,3.397725077e+01
2.203037976e+01,8.914966047e+01,4.120679623e+00,6.570391929e+01,8.452075409e+01,5.758392875e+01,9.943587055e+01,1.579751360e+01,2.064903808e+01,8.375308029e+01,7.827741243e+00,3.920965198e+01,2.117639108e+01,7.616657799e+01,2.640831314e+01,2.267146510e+01,5.205950017e+01,9.968098125e+00
3.948646731e+01,1.004536523e+01,3.512869836e+01,2.918314552e+01,5.518315578e+01,7.124755569e+01,6.473829680e+01,7.535705008e+01,9.721566073e+01,6.588723244e+01,7.235198817e+01,2.269730165e+01,1.049255761e+01,5.721507089e+01,9.059804557e+01,8.186834194e+01,4.418946135e+00,9.746865451e+01
3.827311268e+00,6.307002886e+01,3.928782478e+01,6.767542731e+01,4.213659977e+00,7.982588870e+01,4.699567637e+01,4.589849136e+01,1.132683408e+01,7.413021887e+01,7.776893902e+01,2.413083925e+01,8.890493609e+01,8.830403574e+00,9.734857806e+01,7.569986219e+01,7.750973157e+01,7.971556213e+01
6.018049866e+01,8.610455635e+01,6.409007696e+01,6.665326237e+01,1.716487762e+00,9.867240015e+01,3.883821175e+01,6.925515392e+01,4.554335207e+00,5.343385469e+01,8.264061774e+00,8.536464594e+01,5.292584327e+01,8.338089684e+01,6.916949133e+01,1.984081544e+00,8.869584467e+00,3.859566391e+01
1.547633613e+01,5.075227180e+01,4.739713249e+01,4.145528800e+01,4.116596354e+01,1.317388492e+01,3.717959168e+01,2.620104953e+00,5.677545469e+01,5.739817800e+01,4.559238556e+01,9.291081397e+00,7.157105472e+01,7.164334523e+00,2.957623845e+01,6.154188518e+01,1.714696845e+01,5.009332677e+01
3.857183146e+01,8.667239501e+00,7.262028799e+01,5.606700035e+01,3.237884627e+01,2.548868303e+01,9.718237169e+01,1.826480032e+01,2.644908415e+00,5.000718679e+01,9.072906767e+01,9.622384924e+01,2.642904814e+00,2.153594705e+01,9.286697524e+01,7.306688842e+01,2.066621879e+00,6.186818235e+00
7.789012969e+01,7.404532503e+01,4.046535947e+01,2.618538302e+01,3.199092650e+01,9.395179495e+01,5.269370861e+01,8.201249920e+01,8.105618718e+01,9.426488313e+01,6.642029077e+01,2.061142033e+01,7.167762371e+01,8.435476997e+01,4.221800800e+01,8.644975433e+01,6.541645434e+01,1.955551588e+01
8.740434096e+01,4.595879702e+01,4.730792014e+00,7.361556489e+00,6.713843252e+01,1.370210905e+01,5.118628240e+01,1.045988836e+01,9.009842551e+01,8.663012659e+01,3.478144713e+01,1.741814041e+00,1.109776704e+01,1.452522276e+01,9.910180437e+01,9.428415668e+01,4.692734729e+01,7.961331736e+00
5.888590022e+01,9.301434132e+00,9.981208410e+01,8.398920595e+01,2.537542404e+01,3.310842571e+01,1.888691517e+01,8.654496384e+01,2.020713889e+01,7.710353451e+01,8.313744605e+01,7.701834936e+01,7.787129368e+01,3.142086405e+00,7.664574220e+01,1.506308984e+01,6.647813653e+00,5.824746384e+01
6.142516690e+01,2.655969050e+01,5.309446089e+00,3.021591505e+00,5.965300145e+01,3.531005767e+01,4.701638972e+01,7.009492456e+01,1.383231410e+01,1.733210651e+01,9.550440318e+01,4.073968377e+01,5.148691422e+01,4.027845823e+01,4.146324941e+01,4.112215541e+01,7.046567867e+01,4.524167752e+01
5.649068801e+01,1.305353625e+01,2.168252649e+01,4.090400088e+01,4.826516406e+01,6.549383297e+00,9.810328488e+01,7.916196755e+01,2.618186632e+01,1.863408301e+01,2.426543273e+01,1.626722603e+00,2.759335007e+01,8.376750203e+01,1.971991975e+01,8.266422861e-01,9.691660341e+01,6.410122054e+01
6.949992948e+01,6.656755542e+01,6.001414847e+01,6.401685459e+01,9.953965908e+01,1.995624532e+01,1.622683608e+00,3.672485609e+01,7.542288126e+01,6.655900533e+01,6.856931573e+01,4.634035513e+01,4.748375088e+01,4.627678159e+01,3.616057782e+00,4.589533497e+01,8.917266844e+01,1.972692545e+01
7.187309147e+01,4.470688933e+01,1.536388647e+01,2.768548670e+01,4.963796905e+01,4.395818499e+00,2.108334860e+01,5.621191253e+01,2.596613656e+01,3.256226819e+01,1.313771342e+01,7.140947232e+01,6.162744152e+01,7.999810185e+01,2.688740943e+01,3.247776274e+01,3.241352007e+01,2.352728704e+00
9.093720808e+01,8.195940500e+01,2.069727389e+00,9.299348051e+01,9.510266689e+01,9.906141315e+01,3.163846247e+01,5.740374271e+01,5.804712722e+01,9.924107735e+01,7.240443490e+01,1.518776436e+01,7.800466299e+01,9.579520660e+01,3.620685083e+01,7.745481107e+01,1.215698022e+01,6.490856585e+01
2.015394727e+01,4.395497341e+01,5.982614478e+01,2.335315469e+01,3.175320499e+01,1.510066599e+01,8.906152051e+01,8.439566593e+01,7.270055685e+01,7.048650047e+01,8.746747198e+01,8.443348253e+01,9.655271502e+01,4.275603993e+01,3.783096268e+01,5.812451359e+01,3.366852485e+01,5.686439102e+01
1.767324931e+01,2.700689790e+01,5.153315456e+01,2.625392931e+01,7.068928585e+01,7.150034510e+01,7.048166787e+01,3.100973599e+01,5.830352323e+01,7.792232166e+01,2.872373720e+01,3.052950025e+01,7.764032603e+00,6.853528465e+00,7.840929317e+01,3.940693593e+01,6.570186970e+01,6.807506812e+01
9.794822498e+01,6.475200379e+01,2.329177927e+01,3.945127771e+01,8.004376363e+01,9.114598131e+01,9.171667660e+01,4.011617444e+01,1.222662778e+01,8.382573611e+01,8.739417759e+01,9.836396121e+01,6.423954186e+01,8.817988311e+01,9.134059339e+01,4.394786727e+01,9.744530132e+01,2.196918248e+01
5.013935612e+01,4.495754349e+01,3.772821065e-01,8.329855548e+01,7.007085188e+01,5.974473901e+01,2.352706510e+01,2.014264666e+01,3.157524078e+01,9.797695942e+01,5.398542286e+01,3.848447050e+01,4.736280944e+01,7.687377324e+01,2.857563286e+01,2.837461723e+00,7.193934904e+00,7.711461706e+01
8.737763092e+01,3.447725359e+01,1.408100106e+01,8.920161540e+01,1.202421977e+01,1.673258158e+01,7.448315234e+00,2.883920016e+00,4.655530595e+01,4.211437470e+00,8.141674445e+01,3.535121060e+01,9.098886404e+01,5.074330500e+01,1.222808256e+01,7.342294248e+01,8.538023180e+01,9.701343544e+01
9.249790784e+01,1.823103621e-02,8.102498506e+01,4.100748939e+01,6.838174831e+01,7.707844236e+01,2.157964478e+01,7.318691616e+01,2.219290118e+01,9.326163805e+01,5.690655324e+00,1.425447970e+00,3.221113243e+00,9.252472670e+01,6.023542982e+01,9.030169700e+01,4.045100632e+01,3.817460415e+01
6.737214967e+01,9.497985338e+01,3.280121009e+01,1.366996044e+01,7.390561106e+01,2.585253054e+01,3.285698434e+01,2.883368886e+01,6.867823773e+01,6.637502101e+01,1.467597628e+01,3.887059630e+01,4.249016335e+01,8.575818938e+01,5.644397215e+01,2.829168433e+01,7.058287198e+01,6.611920262e+01
7.645803740e+01,3.422213728e+01,6.278643571e+00,7.719144252e+01,8.488236461e+01,8.142429258e+01,5.059034687e+01,2.414832296e+01,9.465879634e+00,3.558803194e+01,7.230369079e+00,3.895648823e+01,7.686522310e+00,5.874501849e+01,2.177009820e+00,6.332326579e+01,8.237309295e+01,3.809285247e+01
