v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
8.676153898e+01,3.616341873e+01,1.743593769e+01,3.177069909e+01,9.996379155e+01,4.858169654e+00,1.766700810e+00,7.660766173e+01,7.917883018e+01,1.898299377e+01,7.182042636e+00,5.678158073e+01,1.544995808e+01,8.802009389e+01,7.584895224e+01,8.442419602e+01,4.953068373e+01,6.143099001e+01,7.123550733e+01,4.956205500e+01,6.028091358e+01,3.644350988e+01,7.337070545e+01,9.491758610e+01,6.039851784e+01,6.879472229e+01,8.640249792e+01,6.369629280e+01,8.887959244e+01,7.353427787e+01,2.223987164e+00,8.048313757e+01,9.416035157e+01,9.993953795e+01,9.739751126e+01,8.237114517e+01,6.992140654e+01,3.464484446e+01,2.820494702e+01,4.234062287e+01,4.016480016e+01,1.626840006e+01,9.235913175e+01,7.800054545e+01,9.690237744e+01,8.178497583e+01,9.337271317e+01
9.030925376e+01,5.938835313e+01,5.387804757e+00,3.475858992e+01,9.191699046e+01,3.223933687e+01,2.108874762e+00,9.880807690e+01,8.815957425e+01,8.348161364e+01,9.433175722e+01,9.298898105e+01,2.898431335e+01,1.302530067e+01,2.655583653e+01,3.035817242e+01,7.804502684e+01,5.317940851e+01,8.918118412e+01,1.860944502e+01,2.060200943e+01,8.288421948e+01,4.996933969e+01,1.725497687e+01,2.659876524e+01,7.961440898e+01,7.122479384e+01,8.894487198e+01,3.299183154e+01,1.924676255e+01,8.646094861e+01,1.640446937e+01,6.218072045e+01,2.456559865e+01,8.066815815e+01,6.927445021e+00,9.808787778e+01,8.465410820e+01,2.497839517e+01,3.963288450e+01,7.895524559e+01,6.693316578e+01,6.906856163e+01,5.169440902e+01,3.635668198e+01,8.164818164e+00,7.264789299e+01
8.319591886e+01,7.003761005e+01,4.758774917e+01,6.895194218e+01,6.379390454e+01,4.589019409e+01,2.024818135e+01,6.225718597e+01,8.321279104e+01,1.837938292e+01,2.303353915e+01,7.169979960e+01,1.113316024e+01,6.038047338e+01,4.917074852e+01,8.788253357e+01,8.435720923e+01,1.572743000e+01,9.156086734e+00,3.930684869e+00,4.456886062e+01,5.437623339e+01,1.930700403e+01,3.045051786e+01,3.484701285e+01,6.430765814e+01,9.876228821e+01,5.477970108e+01,4.520296357e+01,8.437477087e+00,5.461768300e+01,2.325883984e+01,9.120348070e+01,8.799518436e+01,2.409052029e+01,6.586732066e+01,5.320881633e+01,4.424063279e+01,1.773759429e+00,3.448291986e+01,9.330871386e+01,9.766740748e+01,3.923207878e+01,1.787284749e+01,1.838454648e+01,8.040200256e+01,5.813737980e+01
5.660202735e+01,5.770708926e+01,6.073835246e+01,6.409824778e+01,5.016225384e+01,3.253794600e+01,6.262221048e+01,1.336866569e+01,2.171736280e+01,8.016780129e+01,4.769330713e+00,2.081640536e+01,6.651816564e+01,1.395563310e+01,8.660886212e+01,5.995909979e+00,7.077968108e+01,3.205470361e+01,8.423624020e+01,6.491298097e+01,5.462434105e+01,6.595166563e+01,4.554497856e+01,4.604481126e+01,2.574389421e+01,4.631315246e+01,9.252428624e+01,5.522381064e+01,5.852679170e+01,3.003994852e+01,2.446500055e+01,6.415723848e+00,8.117057257e+01,5.305567780e+01,7.167776080e+01,9.996000352e+00,4.936758171e+00,3.093116220e+01,6.929420814e+01,1.684242541e+01,7.747318081e+01,4.870338664e+01,5.995323718e+00,2.196571987e+01,5.111608718e+01,5.105445867e+01,4.849593854e+01
6.114233885e+01,8.247963033e+01,7.431569099e+01,2.760694575e+01,5.203829175e+01,7.711594017e+01,2.859178938e+01,3.952163947e+01,6.406495517e+01,3.750357591e+01,6.326592375e+01,2.486989937e+01,6.873726194e+01,9.507530613e+01,8.533822294e+01,2.663528858e+01,3.315317949e+01,8.517203628e+01,2.399624349e+01,8.523995731e+01,3.942007784e+01,3.440186056e+01,5.047243512e+01,5.783228946e+01,7.978517829e+01,4.135785095e+01,1.767422875e+01,1.334233724e+01,9.018521903e+01,3.053450496e+01,5.636998975e+01,2.571997455e+01,6.123175286e+01,8.428645115e+01,3.090492744e+01,4.728935293e+01,4.026449740e+01,9.178654340e+01,9.488417471e+01,4.871230310e+01,2.084620026e+01,7.546804173e+01,1.155733926e+01,2.001167522e+01,6.692019885e+01,2.159118850e+01,4.177886100e+01
6.516201948e+01,2.090077160e+01,4.151992623e+01,5.892890645e+01,3.419619139e+01,1.564259968e+01,9.725970010e+01,5.184355104e+01,4.887238142e+01,7.741071052e+01,3.692026486e+01,7.942788912e+01,5.503863233e+01,9.175482592e+01,9.388977536e+01,8.945719172e+01,9.501751440e+01,3.882885386e+01,8.159668956e+01,5.013347353e+01,8.787167960e+01,6.625593831e+01,1.589538389e+01,7.218749880e+01,5.257105803e+01,6.262160347e+01,8.146588819e+01,7.050251860e+01,8.453934044e+01,5.174424036e+01,6.206399707e+01,7.375802430e+01,4.241678547e+00,1.823923640e+00,4.928530389e+01,3.641051250e+01,1.339176147e+01,4.775451863e+00,7.222054152e+01,7.935817336e+01,5.151674624e+01,2.194092471e+01,2.894161907e+01,2.100105924e+01,7.023849897e+01,2.556302919e+01,4.299048893e+01
1.958106261e+01,2.296613424e+01,3.596233178e+01,6.250172326e+01,3.571142716e+01,1.417234724e+01,2.371671260e+01,1.889880864e+01,9.747472592e+01,6.943352039e+00,8.491790676e+01,5.231285541e+01,5.028704493e+01,8.889790687e+01,4.580950232e+01,5.741557976e+01,1.169333781e+01,4.973106236e+01,6.141154383e+01,1.291603651e+01,4.703055271e+01,9.865224979e+01,6.460625954e+00,2.983443707e+01,8.247312471e+01,7.507257920e+01,5.062161792e+01,3.421829563e+01,3.679929016e+00,2.887090957e+01,6.965324004e+01,5.362964628e+01,9.132648746e+01,2.547597902e+01,8.933429230e+01,8.198572452e+01,1.921600712e+01,9.400599420e+01,2.326673675e+01,1.265702836e+01,4.036140990e+01,3.654204863e+01,2.479118535e+00,6.402892685e+01,5.661144602e+01,4.379730845e+01,6.223223436e+01
6.847930771e+01,6.833307427e+01,2.287732135e+01,2.312083259e+01,4.942440170e+01,6.312697107e+01,8.881041025e+01,3.583151085e+01,3.496429702e+01,1.213912139e+01,3.113194038e+01,5.255239736e+01,5.443501961e+01,1.256250980e+01,9.871472093e+01,5.338624790e+01,3.474955716e+01,3.461386642e+01,5.313938597e+01,1.064873446e+01,6.746446566e+01,7.546851133e+01,4.923922045e+01,3.006582096e+00,9.905577429e+01,3.283096223e+01,3.001386384e+01,2.807098757e+01,9.040532729e+01,3.633396103e+01,4.461647411e+01,6.790438095e+00,5.969133041e+01,7.200438053e+01,5.506624181e-01,6.523121356e+01,8.507766450e+01,8.741747086e+00,3.499934873e+01,6.114081927e+01,7.524044700e+01,2.553968239e+01,1.013486989e+01,8.718417275e+01,2.705898120e+01,9.844518627e+01,8.146706650e+01
7.399494075e+01,2.803696499e+01,7.948736479e+01,2.231544791e+01,1.803912846e+01,6.211479982e+01,3.169979636e+01,8.762979752e+01,8.542657188e+00,7.313999075e+01,8.249749178e+01,9.092734182e+01,8.571476349e+00,4.546608979e+01,6.327317820e+01,4.661296415e+01,6.638825942e+00,6.445495024e+01,5.550212181e+00,5.034720212e+01,1.564675686e+01,4.659016164e+01,1.011840710e+01,6.275149799e+01,3.281668863e+01,4.534361018e+01,9.047237266e+00,1.854213685e+01,8.244264456e+00,5.816693604e+01,3.850267865e+01,4.439844351e+01,6.994808675e+01,3.861473684e+01,6.978310935e+00,8.026856242e+01,8.538770185e+01,1.690264350e+01,9.293288265e+00,8.384335774e+00,2.368238806e+01,5.400743151e+01,5.313998551e+01,9.605303701e+01,7.189846564e+01,9.158634464e+01,5.380013501e+01
3.139253679e+01,2.398478931e+01,2.408619547e+01,7.012106013e+01,4.984316465e+01,6.812946769e+01,9.082107887e+01,6.954972646e+01,1.406687670e+01,9.396512228e+01,6.548281366e+01,5.773255484e+01,2.727316671e+01,2.364688712e+01,1.002803892e+01,5.801393380e+01,4.838141315e+01,3.866558306e+01,7.316350203e+01,2.846009417e+01,2.337263207e+01,7.665942537e+01,1.819202574e+01,6.734931081e+01,8.662624555e+01,4.092772826e+01,1.314154464e+01,8.914830051e+01,1.505325101e+01,8.768742411e+01,9.488532324e+01,5.917069443e+01,5.316661267e+01,5.028401940e+01,6.513206643e+01,6.977012413e+01,3.220247382e+01,6.246448972e+01,5.757779016e+01,2.813630704e+01,3.253619613e+01,2.717536220e+01,4.628583808e+01,1.403944346e+01,7.326640266e+01,8.938586771e+01,5.833763999e+01
9.893217418e+01,3.882351744e+01,9.151684062e+01,1.418097352e+01,4.871021001e+01,1.757241747e+01,4.907335765e+01,5.207135070e+00,2.413200673e+01,1.817290603e+01,1.888949545e+01,6.727630852e+01,3.400000116e+01,5.631545521e+01,2.188888049e+01,9.005900604e+01,8.178341579e+01,8.814558244e+01,9.417536821e+01,5.186691849e+01,7.939293171e+01,7.148172955e+01,1.822785736e+01,6.950021669e+01,8.890747086e+01,1.388532592e+01,9.795918018e+01,2.936387267e+01,2.486714300e+00,8.553939728e+00,8.583988036e+01,7.159533850e+01,8.546687491e+01,9.437599245e+01,8.962880231e+01,2.459314271e+01,8.978607129e+01,4.972355220e+01,7.839433805e+01,7.089704593e+01,3.861344215e+01,9.810638366e+01,8.562769956e+01,5.407723120e+01,7.103780978e+01,5.792062038e+01,4.380130278e+01
9.574934573e+01,8.333810382e+01,5.792221201e+01,9.949093633e+01,3.754795579e+01,2.134182074e+00,4.386535664e+00,3.069462110e+01,5.106241208e+01,2.339185891e+01,3.457944339e+01,4.025879178e+01,5.744886532e+01,9.444868264e+01,3.463907954e+01,4.681845340e+01,8.156438767e+01,7.248718532e+01,8.077818418e+01,9.320290726e+01,8.539526081e+01,7.744805398e+01,1.874848255e+00,9.133236730e+01,6.835375020e+01,3.361327682e+01,8.517010609e+01,6.477260363e-01,9.766417297e+01,2.351149619e-01,3.575637906e+01,5.185241839e+01,1.869823024e+01,3.050901277e+01,2.220774431e+01,7.304878947e+01,5.586129388e+01,9.219048175e+01,5.778101805e+01,2.690001569e+01,7.071599983e+01,6.655363811e+01,9.841955559e+00,1.731212719e+01,7.461658999e+01,1.496391828e+01,3.075998139e+01
8.243077454e+01,2.674749132e+01,6.085983424e+01,4.231111040e+00,2.894582147e+01,8.279873116e+01,8.193003883e+01,9.377068084e+01,4.667420250e+01,4.781118351e+01,7.537627791e+00,7.881647276e+01,5.798121435e+01,5.447423872e+01,8.854927993e+01,9.344856249e+01,3.067728048e+01,4.247980904e+01,6.514792360e+01,6.649409991e+01,7.796778586e+01,1.073682481e+01,6.533669937e+01,1.782850516e+01,9.013806094e+01,8.881695992e+01,7.475654219e+01,1.682605111e+01,5.617827662e+01,1.390161884e+01,4.613075320e+01,8.863478155e+01,3.257085714e+00,3.806086652e+01,6.757993059e+01,3.090898276e+01,7.322580796e+01,1.537567643e+01,1.188136150e+01,9.660620968e+01,4.936275343e+01,2.085173035e+01,4.469734740e+00,3.015899085e+01,8.710440605e+01,2.435728692e+01,3.689385478e+01
2.136418098e+01,5.479931527e+01,7.393912537e+01,2.836218576e+01,9.265986849e+01,7.535881155e+01,2.187932484e+01,5.434624151e+01,5.380213989e+01,4.617845250e+01,3.521516092e+01,3.667421305e+01,6.560785042e+01,4.439065509e+01,9.091559122e+01,6.692395288e+01,4.331255624e+01,7.085256528e+01,3.951343618e+00,5.986869133e+01,2.405529250e+01,9.323595610e+00,9.529444195e+01,1.012789633e+01,5.644603287e+01,6.250344656e+01,6.197779664e+01,5.431509276e+01,3.124749148e+00,2.789459772e+01,7.092460636e+01,6.725239403e+01,3.682239779e+01,9.672679991e+01,5.432412034e+01,4.177946020e+01,7.189960444e+01,7.828568167e+01,9.984905572e+01,1.304705847e+01,5.363487884e+01,2.177900799e+01,9.817462123e+01,1.422036823e+01,1.723983656e+00,5.157050657e+01,8.738441244e+01
5.356715720e+01,9.760044176e+01,9.890690600e+00,4.057345829e+01,1.541671515e+01,6.049308174e+01,1.235175199e+01,7.538484542e+01,7.640443160e+01,6.051917555e+01,7.989284017e+01,2.570754652e+01,3.083076810e+01,3.755291715e+01,8.583442532e+01,8.021228757e+01,2.513269873e+01,5.593332679e+01,2.955214596e+00,4.264808638e+00,7.929882553e+01,7.930827493e+01,8.525985041e+01,9.391222545e+01,2.068209600e+01,2.420366337e+01,9.785234636e+01,9.205168152e+01,8.963061631e+01,9.483433110e+01,3.187530163e+01,4.626796249e+01,8.465367720e+01,9.868299415e+00,9.164532563e+01,4.028800657e+01,6.365789751e+01,5.342465126e+01,8.069149977e+01,6.524048750e+01,6.719337308e+01,2.803334715e+01,5.467707538e+00,9.244807003e+01,6.033041313e+01,3.397947446e+01,3.114981641e+01
1.853859144e+01,7.978017812e+01,9.685096730e+00,9.237833218e+01,2.461648268e+00,3.440597073e+01,9.128170209e+01,5.021211570e+00,9.139991038e+01,4.024488465e+00,1.182998169e+01,1.031537035e+01,1.898951096e+01,9.067380157e+01,3.933324521e+01,9.929571314e+01,1.563633720e+01,1.801876145e+01,9.913315493e+01,2.909306754e+01,1.163495407e+01,3.664657779e+01,4.957863956e+00,8.945682045e+01,3.867946155e+01,6.505478761e+01,6.795933860e+01,3.677901214e+01,9.677398601e+01,2.498578092e+01,9.553030886e+00,5.797540681e+01,5.161982177e+01,1.306553147e+01,7.814138982e+01,4.991793141e+01,7.144702693e+01,9.387912835e+01,3.819369126e+01,1.231357803e+01,3.752161703e+01,7.509513232e+01,7.555290906e+01,2.200022373e+01,1.397220798e+01,1.796635258e+01,3.565910966e+01
7.140514156e+01,1.849035688e+00,6.359427419e+01,9.152144354e+01,9.125800463e+01,4.454248842e+01,5.289779650e+01,4.691836308e+01,6.198104691e+01,2.750638163e+01,6.699501122e+01,2.918861128e+00,6.215892841e+01,3.266424371e+00,6.357920449e+00,9.688546177e+01,5.024807508e+00,8.658690132e+01,3.506505003e+01,6.263528400e+01,6.532866077e+01,4.214130352e+01,3.037971854e+01,6.306359865e+01,6.180718138e+01,7.626636093e+01,3.615209407e+01,9.045822379e+01,1.003733103e+00,9.697960136e+01,1.357632650e+01,6.891327813e+01,3.269856086e+01,6.335084851e+01,7.886676283e+01,5.581272732e+01,7.335879360e+01,7.120219256e+01,2.153270081e+01,8.878654201e+00,1.698199705e+01,8.177687809e+01,2.695493624e+01,9.099411751e+00,9.071560354e+01,8.473283492e+01,9.473822933e+01
1.460728237e+01,4.234174430e+01,5.436197319e+01,9.297614634e+01,9.119417657e+00,3.015026269e+01,3.408985085e+01,5.388459624e+01,2.712771684e+01,7.827708247e+01,3.106767721e+00,3.681145959e+01,3.072374229e+01,4.443471923e+01,1.163619344e+01,6.871993985e+01,5.845984797e+01,1.447761511e+01,5.174245369e+01,5.272081194e+01,4.425520206e+01,2.428969683e+01,7.803690965e+01,3.914901690e-01,5.968733084e+01,2.890733957e+00,9.625578034e+01,7.130870209e+01,6.540929601e+01,3.557646887e+01,9.292572013e+00,5.782681428e+01,3.783832280e+01,8.626920409e+00,9.228089165e+01,6.706000583e+01,2.464033909e+01,9.051942118e+01,1.275087416e-01,6.637245905e+01,2.993064179e+01,3.179628278e+01,4.349913335e+01,5.714591566e+01,8.084357865e+01,6.507691534e+01,4.271848305e+01
7.953422089e+01,6.325835939e+01,7.400125200e+01,6.190669642e+01,5.840175592e+01,7.851977624e+01,2.768884417e+01,1.324587677e+01,3.578767524e+01,5.738642425e+01,4.215370611e+01,7.098331496e+01,4.273619940e+01,3.736005093e+01,6.884619975e+01,1.684270645e+01,5.963177588e+01,7.045508610e+01,1.854477100e+01,1.991774355e+01,3.387257051e+01,6.293230829e+01,7.253401749e+01,3.078766734e+01,3.233003896e+01,8.563218845e+01,8.908625782e+01,3.141828359e+01,3.154727417e+01,7.594211444e+01,9.205093268e+01,5.520932294e+01,2.071078370e+01,8.179448202e+01,5.628538214e+01,1.904091011e+01,4.927485183e+01,9.847940175e+01,6.165436798e+01,6.048983171e+01,9.294384417e+00,9.715091940e+01,5.804954007e+01,3.285340987e+01,2.471397583e+01,1.832376014e+01,8.221768512e+01
1.520206435e+01,6.136457318e+01,2.786010832e+01,6.501393417e+00,3.264959427e+01,8.974441545e+01,1.929450792e+01,2.720152165e+01,2.303754247e+01,6.307620358e+01,6.860502752e+01,5.022009560e+01,8.717671337e+01,2.129301045e+01,8.257513749e+01,9.824164195e+01,6.207196661e-01,6.812753305e+01,1.102952872e+01,3.498507606e+01,6.262231675e+01,4.289184321e+01,6.798335737e+01,1.105247556e+01,7.046271650e+01,9.800544837e+01,6.350008195e+01,1.343224021e+01,3.851239557e+01,2.416337166e+00,1.103434381e+01,9.198587781e+01,4.568303169e+01,4.612640148e+01,1.579542333e+01,5.925097596e+01,8.667464985e+01,6.274926340e+01,5.914596685e+01,1.668418699e+01,7.069033793e+01,9.566492447e+01,1.062828390e+01,9.002168476e+01,7.252427862e+01,6.917145752e+01,5.826712757e+01
5.423427827e+01,9.530444490e+01,8.034878403e+01,6.806499803e+01,4.578770565e+01,9.079204105e+01,3.102895955e+01,4.385411544e+01,3.294265699e+01,2.735324353e+01,8.958629077e+01,5.427660530e+01,1.455125743e+01,8.799770421e+01,4.304987893e+01,5.559057977e+01,5.398413956e+01,3.459395933e+01,9.473420088e+01,6.036657719e+01,7.786677908e+01,3.528021731e+01,3.856087038e+01,2.055421781e+01,5.150990561e+01,9.976027278e+01,7.307501420e+01,6.719691093e+01,9.380161408e+01,3.624173223e+01,7.256364818e+01,5.476538999e+01,9.185695912e+01,4.361103493e-01,8.635811792e+01,6.547520501e+01,8.560491589e+01,9.479708586e+01,5.660301070e+01,2.569405528e+01,4.055964779e+01,8.279546563e+01,8.001269936e+01,3.079698392e+00,5.093285658e+01,3.808888057e+01,9.433600592e+01
4.143237456e+00,6.767811083e+01,4.958045907e+01,8.779161679e+01,6.290601782e+01,2.856852299e+00,2.864113594e+00,4.702215098e+01,9.481769624e+01,9.828061014e+01,7.646018510e+01,8.957599610e+01,5.910196918e+01,1.754415393e+01,2.248242912e+00,2.320392128e+01,4.070691716e+01,9.171750011e+01,4.728114153e+00,5.754935103e+01,3.658673809e+01,7.209647120e+01,5.089462923e+01,4.329788172e+01,8.987316077e+01,8.442284231e+00,8.030105511e+01,3.773661423e+00,9.508442581e+01,6.474877134e+01,8.615501667e+01,9.019062326e+01,4.810460471e+01,9.043082971e+01,8.523642019e+01,2.205655929e+01,3.387071620e+01,5.418313989e+00,7.139664659e+01,7.400332305e+01,4.196806159e+01,9.286372116e+01,9.994499641e+01,5.604420971e+01,1.794299560e+01,3.589098386e+01,4.406218782e+01
1.815605977e+01,3.380015147e+01,6.940455290e+01,7.703633925e+01,9.530851727e+01,9.054893761e+01,3.004258118e+01,2.372334851e+01,9.469302600e+01,5.886762905e+01,1.446918574e+01,8.908469265e+01,2.302110652e+01,2.280031192e+01,5.301171175e+01,4.269802625e+01,9.117116682e+01,3.345054409e+01,9.019330996e+01,5.611397914e+01,8.738810462e+01,6.685581176e+01,2.755512431e+01,6.224426542e+01,7.530585161e+01,6.860677109e+01,7.406777477e+01,5.245611307e+01,7.005813166e+01,1.310320996e+01,3.520938170e+00,8.772353042e+01,4.478702255e+01,4.362609022e+01,6.376505666e+01,5.348062054e+01,6.034456079e+01,5.827654159e+01,4.873488086e+01,1.409454306e+01,6.342301121e+01,2.071190497e+01,9.315983319e+01,6.696446018e+01,7.900008207e+01,2.339557018e+01,8.216463384e+01
1.078388828e+01,3.840925142e+01,5.336991042e+01,5.778432107e+01,2.490401962e+01,6.353070231e+01,8.145395747e+01,2.291718949e+01,5.752610918e+01,7.424619957e+01,5.417524275e+01,1.097742784e+01,6.165647125e+00,8.610165820e+01,9.956000385e+01,5.634677353e+01,4.804260947e+01,5.386975831e+01,2.943482587e+01,5.068009618e+01,1.304472930e+01,9.949257560e+01,2.034226403e+01,2.028037072e+01,4.376275486e+00,8.315934794e+00,6.406350352e+01,9.328268407e+01,6.837682366e+01,9.832953339e+01,9.533710101e+01,3.141417119e+01,7.157267628e+01,5.081368542e+01,4.229158148e+01,9.691382526e+01,7.949665618e+01,6.816616288e+00,5.436120446e+01,1.964644792e+01,5.994979014e+01,8.887608057e+01,3.713465170e+01,1.552203484e+01,3.592940164e+01,8.309912441e+01,7.675052804e+01
5.594213793e+01,2.505306365e+01,7.134565880e+01,7.269285761e+01,3.518405767e+01,1.247968498e+01,7.989318101e+01,5.861155879e+01,9.033232417e+01,7.359801783e+01,5.746108830e+01,7.634396510e+01,7.572836113e+01,9.155672550e+01,6.025814041e+01,7.978557888e+00,4.423103139e+01,7.633638903e+01,3.350742624e+01,5.675914897e+01,5.272246318e+00,8.754939745e+01,4.649463685e+01,8.332379320e+01,8.819133068e+01,9.422620963e+01,2.533520139e+01,7.316940359e+01,4.257317822e+01,5.337062666e+01,3.727081915e+01,8.472478842e+01,6.764960901e+01,1.796834719e-01,3.899078791e+00,8.318136442e+01,5.282741443e+01,3.192723378e+01,4.664433992e+01,6.332157777e+01,7.324752940e+01,4.654463320e+01,2.283183944e+01,9.834862449e+01,5.680563431e+01,1.679850404e+01,5.910677126e+01
3.627639312e-01,1.508929539e+01,5.876373213e+01,5.205294481e+01,6.560042829e+01,3.041013256e+01,5.828463559e+01,4.312331092e+01,5.484953204e+01,2.276324185e+01,1.089475000e+01,1.881876993e+00,4.742875568e+01,3.364427415e+01,6.095806950e+00,7.653980295e-01,2.777727674e+01,1.936547132e+01,6.248450457e+01,1.241799204e+01,8.427210183e+01,5.936264994e+01,9.151692910e+00,4.589179788e+01,4.274076104e+01,4.963084136e+01,8.374226860e+01,8.725273216e+01,8.299378597e+01,1.979580034e+01,2.964435243e+01,2.204071525e+01,1.297634783e+01,8.136614249e+01,9.156559033e+01,1.255123849e+01,8.437909731e+01,9.364429535e+01,5.545003693e+00,5.146572218e+00,2.989302453e+01,7.898194088e+01,5.523378089e+01,9.565523990e+01,1.677576639e+01,8.488002872e+01,4.919355976e+01
7.863676658e+00,9.093535839e+01,7.636204105e+01,9.633991712e+01,3.287076935e+01,2.381736464e+01,2.395655998e+01,7.288316778e+00,9.735628697e+00,2.589484653e+01,2.071876182e+00,9.553979101e+01,8.803758460e+01,2.587572086e+01,5.119832514e+01,2.152034583e+01,4.548458877e+01,8.686857431e+01,1.870961221e+01,9.028645898e+01,4.561527004e+01,8.773283842e+01,7.304491497e+01,1.386610709e+01,9.658258204e+01,3.880550348e+01,7.484846224e+01,5.934760521e+01,8.608644633e+00,8.558145493e+01,6.433762799e+01,8.650851861e+01,3.883935250e+01,7.005903455e+01,8.159765467e+01,5.457347249e+01,5.513561462e+01,4.017908103e+01,7.326878330e+01,8.861008058e+01,7.650353478e+01,6.934182599e+01,2.680025583e+00,9.388786029e+01,9.820707968e+01,1.482856834e+01,6.958043617e+01
1.689804210e+01,3.038622206e+01,9.361712738e+01,3.220344025e+01,8.570270895e+01,1.754927844e+00,6.329000670e+01,9.257731767e+01,7.251976630e+01,3.963025789e+01,2.690293017e+01,8.419230749e+01,5.731630918e+01,8.979461004e+01,9.390455855e+01,1.107773051e+01,8.311805833e+01,7.377754054e+01,7.187605246e+01,2.392437836e+01,1.510736200e+01,2.883207181e+01,8.130042781e+01,5.580097841e+01,3.420159929e+01,3.993368643e+01,4.993271161e+01,2.851186940e+01,4.661880893e+01,1.831828153e+01,3.401649495e+01,8.274199137e+01,9.792798827e+01,7.325706921e+01,8.472687871e+01,5.108431242e+01,2.149209784e+01,9.832179015e+01,3.663016057e+01,4.805221509e+01,4.905757198e+00,5.045835891e+01,1.312795997e+00,3.445582206e+01,1.624860569e+01,7.215153766e+01,8.284607254e+01
