v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43
8.145116032e-01,9.231837759e+01,7.347037158e+01,8.241239717e+01,5.762729450e+01,3.589082179e+00,3.097787300e+01,6.407736725e+00,4.038318296e+01,4.680365033e+01,1.967633009e+01,9.386666172e+01,4.701933779e+01,5.937093190e+01,1.319338941e+01,4.729648302e+01,8.117753327e+01,9.259877828e+01,2.899119176e+01,9.444438386e+01,5.928895997e+01,8.310606335e+01,7.322653451e+01,8.755455753e+01,6.634357019e+01,4.634433772e+01,6.445666982e+01,9.615373226e+01,9.388500658e+01,6.972413008e+01,4.553790113e+01,6.939571072e+01,3.652308324e+01,6.201524387e+00,7.327729601e+00,6.514657118e+01,5.092153226e+01,3.281475703e+00,3.557576560e+00,8.141168032e+01,6.504369955e+01,2.991600995e+01,5.007608764e+01
2.922533556e+01,3.037392471e+01,3.980302146e+01,5.339860346e+01,7.671912310e+01,6.490473277e+01,7.534606885e+01,7.415786920e+00,5.412581738e+01,5.266550418e+01,9.416083460e+01,4.549840227e+01,8.238849907e-01,7.727685910e+01,9.080731328e+01,4.472531483e+01,2.918170210e+01,1.350079846e+01,2.948531478e+01,2.919103751e+01,6.606902338e+01,9.574456643e+01,3.159363460e+01,4.079726714e+01,3.918076268e+01,8.419850646e+01,6.253445624e+01,8.231736483e+01,8.084545849e+01,5.183566628e+01,4.127194473e+01,1.267734511e+01,9.589398975e+01,8.003821746e+01,8.998959971e+01,6.314119855e+01,5.549428318e+01,7.560548127e+01,5.556236637e+01,6.072591181e+01,4.275088781e+01,2.442770321e+01,1.487845865e+01
9.178363755e+01,2.820320953e+01,3.224053143e+01,2.290922148e+01,7.168366153e+01,3.808430220e+00,6.865770692e+01,6.172428297e+01,3.982095909e+01,5.903850794e+01,1.734151586e+01,6.309222195e+01,9.241105233e+01,5.168389960e+00,9.020043704e+01,3.291190883e+01,4.235803391e+00,4.095167250e+01,1.543159204e+01,7.613814272e+01,1.230844006e+01,9.077507091e+01,3.349259652e-01,4.041253045e+01,2.391898243e+01,3.187367757e+01,5.040893307e+01,7.512195028e+01,9.733186977e+01,6.654999938e+01,9.249240555e+01,8.353407853e+01,1.451088555e+01,3.266775699e+00,3.069128139e+00,4.266586834e+00,2.306158834e+01,5.640602395e+01,4.911393155e+00,1.945593754e+01,6.151700900e+01,4.764436601e+01,9.528148955e+00
3.177257578e+01,4.101732384e+01,2.430468791e+01,2.217665505e+01,5.785939978e+01,7.550668154e+01,4.554577925e+01,7.204188961e+01,7.875873773e+01,9.200734169e+01,7.596436518e+01,6.424282760e+01,3.427193117e+01,2.522306204e+01,8.296144901e+01,4.111927309e+01,4.709091028e+01,7.522776521e+01,9.503704149e+01,8.639842745e+01,6.891618031e+01,7.565281755e+01,8.417800311e+01,2.440677389e+01,2.966650374e+01,5.236862879e+01,4.239926761e+01,5.253796287e+01,5.182581737e+01,8.420893216e+01,9.415756002e+01,7.098915290e+01,2.285976633e+01,2.237556041e+01,6.485400613e+01,6.433138418e+01,2.372322499e+01,3.918213258e+01,9.027724179e+01,6.068546812e+01,4.006228053e+01,8.619233408e+01,1.559352420e+01
2.793560204e+01,4.788241497e+01,6.094006965e+01,4.003005894e+01,5.696048383e+00,9.500045858e+01,5.708904451e+01,9.780146385e+01,7.207148367e+01,9.329767178e+01,1.549496674e+01,1.627224940e+00,9.896478010e+01,6.461296690e+01,2.127973881e+01,3.433225143e+01,6.960963992e+01,6.250845494e+01,2.194803772e+01,9.271686980e+01,2.944489242e+01,6.411317015e+01,7.944381213e+01,3.700424391e+01,5.683624048e+00,7.084597551e+00,5.157719166e+01,4.341312969e+01,2.686404169e+01,4.139489495e+00,1.897778619e+01,6.622444012e+01,8.558076323e+01,9.180950132e+00,7.168586700e+01,2.879854415e+01,5.301730726e+01,2.184095267e+01,4.770691927e+01,5.370604544e+01,3.385113440e+01,1.181998484e+01,1.546477239e+01
3.112169091e+01,7.372719823e+01,5.743039976e+01,5.285283107e+01,1.853821684e+01,3.474351358e+01,7.868177948e+01,1.610405823e+01,7.967008596e+01,2.316214620e+01,5.908441286e+01,3.170643739e+01,9.758411828e+01,8.107394736e+01,7.182384835e+01,7.925306960e+01,5.518080136e+01,1.479867696e+01,6.624578510e+01,6.126928677e+01,7.105569612e+01,6.302074993e+01,8.835747566e+01,1.097867692e+01,1.156512670e+01,7.427854508e+01,2.878074951e+01,6.998207227e+01,2.749110761e+01,9.948201614e+01,2.526803105e+01,2.416141425e+01,7.142837401e+01,7.960014862e+01,6.449743188e+01,9.699888695e+01,9.289995510e+01,5.341466066e+01,6.180716282e+01,9.188797431e+01,8.485869735e+01,7.566192107e+01,4.494991377e+01
8.092295931e+00,4.953515932e+01,4.595696188e+01,8.860203808e+01,6.794018509e+01,2.894483965e+01,9.192023432e+01,7.046772046e+01,6.521497820e+01,2.689957708e+01,8.013290744e+01,5.194659601e+01,5.174974275e+01,5.900452416e+01,9.943952807e+01,7.554784184e+01,3.493872805e+01,9.775790933e+01,5.836311505e+01,1.538289038e+00,2.470119218e+01,4.075850235e+01,9.450097570e+01,9.832839934e+01,1.161862796e+01,5.966433899e-02,7.729875963e+01,1.250661040e+01,2.160566129e+01,8.641320358e-02,4.966932076e+01,5.419713775e+01,8.691968028e+01,2.373402093e+01,4.049690600e-01,5.122369699e+01,2.535194084e+01,5.860661688e+01,7.904156570e+01,5.604368507e+01,8.403876327e+01,4.364773091e+01,4.418825222e+00
1.845492709e+01,8.031244084e+01,5.215751845e+01,3.790084954e+01,5.327771211e+01,1.476120529e+01,7.356946943e+01,5.531746520e+01,8.861542705e+01,7.101097368e+01,2.634316775e+01,3.836363166e+01,8.988497120e+01,2.315978217e+01,1.104175040e+01,6.989202591e+01,9.523114804e-02,2.812648932e+01,4.211808448e+01,6.474973634e+00,7.704071028e+00,2.010288627e+01,4.610685271e+01,7.811391839e+01,9.301128870e+01,3.752869994e+01,7.041556947e+01,3.671211898e+01,6.363612276e+00,6.660805210e+01,6.578983936e+01,3.668287031e+00,2.686358194e+01,7.362530043e+01,8.434662990e+01,6.578281121e+01,5.413590610e+01,7.029764783e+01,4.520336564e+01,4.226340718e+01,6.460589907e+01,8.099888737e+01,5.453110971e+01
7.678059529e+01,3.954861600e+01,7.724257109e+01,5.069922666e+01,2.442639971e+01,5.803843752e+01,3.560483635e+01,2.562196812e+01,4.252754248e+01,6.452750039e+01,8.232933052e+01,1.991789563e+01,3.937221342e+01,6.623467654e+01,5.448867597e+00,1.545464863e+01,7.568197696e+01,9.541001080e+01,6.138018339e+01,2.335609758e+01,8.099626022e+01,1.617820987e+00,4.769542352e+01,8.504847508e+01,3.996570838e+01,2.134368507e+00,6.801774865e+01,5.835890711e+01,6.073143955e+00,7.048168588e+01,4.802994922e+01,6.165944074e+01,6.851642150e+01,7.485896958e+01,2.869869570e+01,1.170199726e+01,9.807721907e+00,6.325735312e+01,2.726712048e+01,9.654175739e+01,8.121450959e+01,8.850553559e+01,7.068388356e+01
1.617854796e+01,8.761435180e+01,9.999798098e+01,6.963743640e+00,9.421153973e+01,1.049939360e+01,1.504662216e+01,6.012364080e+01,2.968978690e+01,6.018493337e+00,1.988447775e+01,2.725665696e+01,7.308656302e+01,2.058377489e+00,6.298030622e+01,3.079425664e+01,7.424163691e+01,4.655126527e+00,9.530274226e+01,8.242283309e+01,6.563557016e+01,9.447821701e+01,3.993190703e+01,4.404190750e+01,7.491250776e+01,3.447027358e+01,2.662460518e+01,3.708885439e+01,2.515956476e+01,5.502635399e+01,2.825002418e+01,1.209933721e+01,8.893777554e+01,8.249131473e+01,6.596780672e+01,8.122082058e+01,5.505566697e+01,4.792905591e+01,2.416333600e+01,5.958414426e+00,2.832972507e+01,2.491827281e+01,8.641515462e+01
1.052895999e+01,3.192513149e+01,5.918121783e+01,5.468022265e+01,5.312084643e+01,6.887994814e+01,6.282390018e+01,3.435462024e+01,4.440028151e+01,2.915346772e+01,8.542247401e+01,7.847406053e+01,5.316788699e+01,8.803678094e+01,2.286886542e+01,3.817429965e+01,8.937567652e+01,2.421017364e+01,9.126936044e+01,1.595046138e+01,2.339858816e+01,1.414336119e+01,5.587948298e+01,8.672609692e+01,9.652585416e+01,4.370290986e+01,2.292203850e+01,9.286606324e+00,8.191870192e+01,5.667903846e+01,8.781214021e+01,2.779297490e+01,4.181714206e+01,7.593542578e+01,9.374896660e+01,5.038508123e+00,7.789059000e+01,2.508487264e+01,5.907274772e+01,2.474783474e+01,1.119425794e+01,6.084010427e+01,1.040477810e+01
1.049218059e+01,9.366325392e+01,1.442022825e+01,5.723028982e+01,6.020720486e+01,5.127674316e+01,9.981756889e+00,4.531535729e+01,9.593205521e+01,3.435467993e+01,2.798711776e+01,5.550055263e+01,1.326429091e+01,4.787838378e+01,5.253872665e+01,7.601507236e+01,4.870553917e+01,7.629994563e+01,6.600741301e+01,5.809324963e+01,8.444017312e+00,8.863491550e+01,4.923110652e+01,1.342830189e+01,8.805688294e+01,2.166120458e+01,1.405849522e+01,7.394831594e+01,5.078643712e+01,8.851774876e+01,7.824558055e+01,4.857526452e-01,4.783140939e+01,7.307004992e+01,1.213556022e+01,8.586038213e-01,5.960678201e+01,7.033417448e+01,4.286497447e+01,6.242788789e+01,8.797604864e+01,5.166004208e+01,4.284860950e+01
1.813561348e+01,4.322945657e+01,4.780750698e+01,7.762714314e+01,4.232802913e+00,7.011569954e+01,9.255576653e+01,5.125044752e+01,3.124430217e+01,6.916751703e+01,8.429391763e+00,6.377033943e+01,4.252230947e+01,3.158667389e+01,2.976687927e+01,7.760206985e+01,8.975051790e+01,6.727057020e+01,2.361338299e+01,6.084340519e+01,5.974351729e+01,5.766419207e+01,6.859181220e+01,8.345796193e+01,2.526987056e+01,3.458817970e+01,9.360326720e+01,8.293733117e+01,1.608690685e+00,1.301276557e+01,2.594889171e+01,1.462189044e+01,5.117452414e+01,6.541843904e+01,4.814209213e+01,8.314905223e+01,7.067024049e+00,9.639486027e+01,5.971784591e+01,5.457219635e+01,5.338530131e+01,9.431791630e+01,7.056223484e+01
1.597231394e+01,4.346144459e+01,6.175198758e+01,7.587387319e+01,2.648851426e+01,5.047526641e+00,9.797715129e+01,3.070226570e+01,1.852299587e+01,9.532735989e+01,7.363042609e+01,3.799032232e+01,8.688046644e+01,9.440227797e+01,4.795934168e+01,7.429241897e+01,4.544404110e+01,6.880603830e+01,3.216303873e+00,9.949228216e+01,2.124694385e+01,1.993927578e+01,4.415657380e+01,5.781514092e+01,4.576947732e-01,5.099651212e+01,4.796944193e+01,4.128573093e+01,8.499476003e+01,4.095307450e+00,2.062644592e+01,1.775615382e+01,5.296833792e+01,9.125764253e+01,3.792581472e+01,4.373326115e+01,2.563893187e+01,7.421916800e+01,7.739701382e+01,8.020226192e+01,7.295296040e+01,1.851974803e+00,4.750912371e+01
5.613189929e+01,6.693862413e+00,7.273617297e+01,3.740986843e+01,4.693322416e+01,5.146490831e+01,8.589040548e+01,7.230122546e+01,8.583042033e+01,8.479521449e+00,4.751826039e+01,7.157977714e+01,4.132152391e+01,9.366070521e+01,9.252074846e+01,7.864642446e+01,4.859491256e+01,8.704784325e+01,8.901070051e+01,8.298529357e+01,3.862602897e+01,9.668119997e+01,6.839141505e+01,3.000408612e+00,9.205571018e+01,7.090639587e+01,3.438088357e+01,3.952536820e+01,2.884375439e+01,4.674418038e+01,3.033167341e+00,8.299943706e+01,5.072990797e+01,8.386630850e+01,8.061674433e+01,6.948624378e+01,4.430973083e+01,2.472992684e+01,4.380922376e+01,9.631587810e+01,6.325406783e+01,2.697586298e+01,2.197656837e+01
3.256969549e+01,5.557736783e+01,2.276316689e+01,9.916075609e+01,4.995797980e+01,7.729339003e+01,3.740482048e+01,4.157097608e+01,4.466332305e+01,6.198786094e+01,9.027674357e+01,5.091121938e+01,1.230163549e+01,6.986244076e+01,8.869092672e+00,6.272910401e+01,9.439713934e+01,1.117466185e+01,5.883575436e+00,6.762635587e+01,6.226003965e+01,9.781825750e+01,5.543771447e+01,3.730087435e+01,8.872651486e+01,9.621604922e+01,6.222949930e+01,1.323735297e+01,1.344639126e+01,4.945106934e+01,7.415916534e+01,5.699931633e+01,2.780262793e+01,6.875873212e+01,8.829706585e+01,7.990332753e+00,6.692020976e+01,8.662204666e+01,8.504926967e+01,2.589439644e+01,1.749742645e+01,4.837839840e+01,2.598041520e+01
4.085423769e+01,6.852143773e+01,3.746159605e+01,4.505248665e+01,9.789155391e+01,9.311418994e+01,5.544643213e+01,6.279850109e+01,7.328766021e-01,1.626082428e+01,6.628314323e+01,6.072754617e+01,1.098213309e+01,5.638808008e+01,1.547264921e+01,1.288790826e+01,6.372018845e+00,7.154746683e+01,2.528601452e+01,7.864470627e+01,3.693938813e+01,9.749620502e+01,4.759944124e+00,2.369833067e+01,7.911859612e+01,7.691227186e+01,2.896031769e+01,3.741490316e+01,1.214803449e+01,6.035832370e+01,8.334751579e+01,6.416315530e+01,9.380641092e+01,5.253619644e+01,1.471025741e+00,6.103698617e+01,4.544098434e+00,9.640036819e+01,6.126397130e+01,4.348334366e+01,8.360905516e+01,9.801731258e+01,4.054992480e+01
5.048097971e+00,4.131800209e+01,4.718014857e+01,4.348425140e+01,8.598185052e+01,4.307285480e+01,8.915943492e+00,3.527033033e+01,2.345519134e+01,9.714645010e+01,4.951672541e+01,6.403428744e+01,3.705538905e+01,3.993809369e+01,5.643768740e+01,5.542625339e+01,8.679731479e+01,9.881818058e-01,9.899738348e+01,7.194916824e+01,1.765495074e+00,7.440188264e+01,7.336169498e+01,3.083568688e+01,2.235544813e+01,9.278072596e+01,8.694395203e+01,9.379054046e+01,2.079840710e+00,3.662540608e+01,4.530460485e+01,1.857437355e+01,9.622990815e+01,6.337613020e+01,9.255349268e+01,7.389021587e+00,7.456732790e+01,3.866451262e+01,3.628334149e+01,7.284822533e+01,4.995894144e+01,8.656043727e+01,4.446012194e+01
5.013402394e+01,3.469758392e+01,5.516108585e+01,3.639475796e+01,1.691534717e+01,8.349031887e+01,1.300711037e+01,6.880108903e+01,6.130783756e+01,5.001641570e+01,7.976465662e+01,6.149662415e+01,8.524537275e+01,1.568601578e+00,3.553735543e+01,7.028176206e+01,1.872445725e+01,9.474049707e+01,7.707148840e+01,8.061804937e+01,6.290111516e+01,5.433339708e+01,3.269887653e+01,8.918950131e+01,3.092926443e+00,7.042174936e+01,3.920791227e+01,7.856217952e+01,9.238438011e+01,8.864415352e+01,1.753899004e+01,8.052558671e+01,3.154093972e+01,9.101729335e+01,9.961267736e+01,9.012872008e+01,8.560576296e+01,8.547661345e+01,7.044075895e+01,6.012877674e+01,7.998082785e+01,1.176721632e+01,6.651273848e+01
7.902010892e+01,5.573158688e+00,5.407346336e+01,6.051518652e+00,3.015920598e+01,4.979435010e+01,9.126234018e+01,1.396806863e+01,9.990916313e+01,5.843282369e+01,1.550407494e+01,9.608384306e+01,1.259320437e+01,4.320753508e+01,3.240767117e+00,8.464316005e+01,8.029408532e+01,8.126772997e+01,7.118372147e+01,9.466003850e+01,3.403460837e+01,1.671545888e+01,1.268733269e+01,4.854168654e+01,2.418845785e+01,6.321147760e+01,3.430349418e+00,2.695142674e+01,7.606175415e+01,8.366059472e+00,1.716844227e+00,9.943227838e+01,1.303170171e+01,4.419533228e+01,2.591860255e+01,9.832423987e+01,9.182369539e+01,4.595790659e+01,8.434863140e+01,3.915633403e+01,3.072649147e+00,6.528820593e+01,6.547343749e+01
4.908723818e+01,2.364908045e+01,4.346606411e+01,9.665518950e+01,2.005839552e+01,2.622134795e+01,8.115388064e+01,9.040928547e+01,2.256229384e+00,1.179848472e+01,6.118187162e+01,2.294657350e+01,9.633847676e+00,2.509184815e+01,8.098918029e+01,4.776732307e+01,8.578766276e+00,9.688854828e+00,3.987792345e+01,4.204935558e+01,4.972264770e+01,8.933556645e+01,2.502622646e+01,3.934246203e+01,5.973981651e+01,9.042264615e+00,9.809738612e+01,6.334981044e+01,3.266462584e+01,9.217954688e+01,5.266117656e+01,6.739808600e+01,2.003248777e+01,3.295902081e+01,7.342748679e+01,5.281752484e+01,3.971203083e+01,7.838891098e+00,6.615276387e+01,2.776708925e+01,4.302557363e+01,6.899622296e+01,9.699818350e+01
9.362274313e+01,3.750683513e+01,6.873281414e+01,3.230094382e+01,3.139094874e+01,8.905152497e+01,2.946044356e+00,4.700279984e+00,6.336044684e+01,4.317880787e+01,9.063563502e+01,6.298250796e+01,2.459319417e+01,1.000749221e+00,3.297096719e+01,3.145544974e+01,1.785967733e+01,9.951494682e+01,9.844001952e+01,9.541481285e+01,5.097879753e+01,5.046442071e+00,7.338981885e+00,1.492035190e+01,5.746874937e+01,5.579213216e+01,9.976726524e+00,9.389069682e+01,5.831991068e+01,2.154320019e+00,7.635111389e+00,4.269508961e+01,9.751707382e+00,9.424239325e+01,6.496664099e+01,1.052196600e+01,3.001973200e+01,1.020209842e+01,4.265664046e+00,8.707336488e+01,8.316752313e+01,6.535715715e+01,8.881596168e+01
2.347850745e+01,7.433043430e+01,3.091820132e+01,8.095687122e+01,7.697434841e-01,1.297524015e+01,6.843981862e+01,9.143358333e+01,7.834979328e+01,1.302216983e+01,7.756254036e+01,5.235632881e+00,1.829090761e+01,1.870898671e+01,2.481148035e+01,8.494001727e+01,1.566636403e+01,1.108826861e+01,7.529499618e+01,4.657477338e+01,9.098886394e+01,5.838542025e+01,7.594583612e+01,2.935222765e+01,3.564492472e+01,9.612800262e+00,6.354594713e+01,6.815171660e+01,1.704794958e+01,8.954787123e+01,1.056874879e+01,1.007530600e+00,1.298810475e+01,6.272086334e+01,7.531474818e+01,5.905686674e+01,5.905363743e+01,8.311325850e+01,8.837013795e+01,2.731158001e+01,9.341697878e+00,2.544645522e+01,5.371321319e+01
9.697061995e+01,1.615299187e+01,9.105901146e+01,3.228392193e-01,4.266375224e+01,8.745734070e+01,7.499213973e+01,5.490630693e+00,6.481764330e+01,3.763967916e+01,9.920536347e+01,4.538821172e+01,9.882036446e+01,8.844904335e+01,4.777796334e+01,1.687163140e+01,2.336983463e+01,4.625274395e+01,5.911613003e+01,6.335499506e+01,6.375338461e+01,8.478814145e+01,7.155180766e+01,3.962710160e+01,9.353744725e+01,3.069010842e+01,7.881489148e+00,6.058321710e+01,1.376349085e+01,8.574911248e+01,4.747893231e+01,8.137892916e+01,8.304929077e+01,6.368447744e+01,4.567407217e+01,7.751439744e+01,2.237883301e+01,8.227953104e+01,9.452980294e+01,7.464845633e+01,4.701483706e+01,1.735379981e+01,6.344216647e+01
2.883227299e+01,3.589866777e+01,5.464079416e+00,6.561059652e+01,3.630204662e+01,7.827161411e+01,8.429792769e+01,3.069311157e+00,6.604380558e+01,3.300198119e+01,1.854357417e+01,8.831289409e+01,9.616736065e+01,2.099959357e+01,8.119547664e+01,1.574109979e+01,7.855389444e+01,6.962055436e+01,9.645064308e+01,3.874383424e+01,3.963346055e+01,8.624763783e+01,2.255594531e+01,5.734792189e+01,7.267312066e+01,3.941457229e+00,9.995042080e+01,2.386961450e+01,5.223765389e+01,9.364555664e+01,2.574300387e+01,3.867580642e+01,4.194763822e+00,3.709043804e+01,7.552295581e+01,8.588125482e+01,8.130876886e+01,1.344426952e+00,4.737168221e+00,9.442679565e+01,8.742849780e+01,2.177568385e+01,5.217326066e+01
9.913993928e+01,7.484761780e+01,5.538563810e+01,3.982811480e+01,6.478748188e+01,7.847286500e+01,5.775321528e+01,9.828640290e+01,2.566576973e+01,9.566926167e+01,6.742398254e+01,1.250173712e+01,8.465646819e+01,4.526983530e+01,9.444208062e+01,2.365885843e+01,6.100668203e+01,4.653119379e+01,8.974434684e+01,5.624678412e+01,1.333021892e+01,4.972634212e+01,6.358075093e+01,7.030081684e+01,5.935250886e+01,5.825635422e+01,8.703757977e+01,3.100419761e+01,2.206040504e+00,1.890562121e+00,1.159082344e+01,3.284312255e+01,3.768528420e+01,3.607425753e+01,5.682334243e+01,1.754254858e+01,7.742716075e+01,1.160347563e+01,1.779258886e+01,2.331316260e+01,6.474820405e+01,7.161491136e+01,5.663398840e+01
5.373954896e+01,5.706054167e+00,8.386564893e+01,5.642158179e+01,8.562366190e+01,1.404850280e+01,4.781017860e+01,5.131332861e+01,9.469373483e+01,9.963039407e+01,9.136734530e+01,3.546919536e+01,1.470197020e+01,5.433381769e+01,4.835116200e+01,6.956747047e+01,6.079400260e-01,7.032955304e+01,8.924616099e+01,4.197514094e+01,4.967319301e+00,6.441481170e+01,6.152195273e+01,9.972635216e+01,5.522535553e+01,1.564125530e+00,8.900453093e+00,4.131932027e+01,8.460175614e+01,4.416347350e+01,7.011369902e+01,2.868401747e+01,8.864181092e+01,9.409761720e+00,3.316414427e+00,5.064591794e+01,4.553561122e+01,8.788848968e+01,4.488824922e+01,6.335534038e+01,8.246980108e+00,5.509120645e-01,8.942992015e+01
6.041186880e+01,6.996123709e+01,9.269299124e+01,3.259620429e+01,3.696000378e+01,9.886373893e+01,1.914967876e+01,5.233652331e+00,9.815428110e+01,2.128947610e+01,9.876952518e+01,7.420781273e+01,9.377808600e+01,7.704985851e+01,3.969580052e+01,1.067179435e+01,6.884818096e+01,9.540145592e+00,7.999952632e+01,4.535644044e+00,6.518849361e+01,9.650085263e+01,4.335269124e+01,8.147419352e+01,9.816938900e+01,8.670742489e+01,7.662496770e+01,1.319155027e+00,9.953642415e+01,4.363840584e+01,6.465830635e+01,8.582246343e+01,6.323077646e+01,3.223257398e+01,3.485001788e+01,9.990314034e+01,2.430897354e+01,6.008380449e+00,3.801374890e+01,6.219617801e+00,4.788257929e-01,6.641673232e+00,8.521720582e+01
6.288849965e+01,3.431479401e+00,5.946647517e+01,3.186942824e+01,8.825487171e+01,1.020584129e+01,9.682792141e+01,7.379208159e+01,5.188640284e+01,7.225861537e+01,6.381904762e+01,3.962036508e+01,9.603456381e+01,3.883952186e+01,8.284388760e+01,2.606762796e+01,3.342672141e+01,1.057350542e+01,3.611459130e+01,9.183105116e+01,7.337334666e+01,4.935284714e+01,2.404742596e+01,6.996945574e+01,1.514244857e+01,9.991649320e+01,3.196117848e+01,5.867398519e+01,7.594896819e+01,6.167822867e+01,1.569654823e+01,8.848554339e+01,7.516915408e+01,5.747479069e+00,3.207407475e+01,5.439228705e+01,3.534378606e+01,1.758780278e+00,6.392708805e+01,1.161322563e+01,6.794728303e+01,6.839388584e+01,8.208933224e+01
6.294917683e+01,2.068512816e+00,7.695950962e+01,2.284182555e+01,4.416689825e+01,7.706985009e+01,7.075790959e+01,1.421756092e+01,1.136910247e+00,6.112828792e+01,7.050432703e+01,9.494625320e+01,1.417794441e+01,7.355216718e+01,7.698122990e+01,4.927787836e+01,1.986341043e+01,6.319003236e+01,9.663768162e+01,7.528683108e+01,9.386278507e+01,1.730330922e+01,7.918706907e+01,4.107585254e+01,6.585875372e+01,7.726104292e+01,6.812518276e+01,5.925631781e+01,7.144578102e+01,9.879702690e+01,2.481945614e+01,2.078752300e+01,2.131381989e+01,7.269564444e-01,7.225199505e+01,1.560871266e+01,7.408666192e+01,8.729154036e+01,2.628208752e+01,6.641328884e+01,9.275905615e+01,6.146503323e+01,2.827523021e+01
8.951974037e+01,2.936234343e+01,3.652253270e+01,4.536444936e+01,2.673872870e+01,8.983841977e+01,9.919028809e+01,9.347546085e+01,9.840222749e+01,6.678071230e+01,2.466867177e+01,3.964948123e+00,1.160180419e+01,4.258871156e+01,5.694436617e+01,1.257506103e+00,8.917359457e+01,9.910685641e+00,8.154317072e+01,8.036316312e+01,6.762977976e+01,4.562116332e+01,8.581975887e+00,6.985698277e+01,8.860658814e+01,8.573433416e+01,7.518409547e+01,4.354387218e+01,5.234749441e+01,2.835188872e+01,2.684912173e+01,7.634353539e+01,2.905269130e-01,9.720541486e+01,4.084987683e+01,6.688549077e+01,5.288471978e+01,9.367954365e+01,2.658743240e+01,6.530915963e+01,9.475684725e+01,7.504146163e+01,5.365335344e+01
