v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34
6.664963999e+01,5.450012200e+01,3.455784712e+00,4.390585423e+01,8.187732230e+01,1.200502152e+01,7.188281951e+01,2.097550046e+01,9.750372036e+01,3.240560406e+01,1.413210878e+01,3.272725557e+01,7.706259048e+01,5.096567515e+01,8.327240541e+01,3.937848134e+01,7.162232976e+01,3.781342099e+01,4.600367129e+00,7.290738352e+00,1.823780345e+01,8.336506134e+01,3.134853432e+01,6.105105900e+01,1.241143708e+01,6.929481558e+01,8.156180602e+01,5.886530082e+00,3.019872075e+01,8.358727241e+01,8.718396912e+01,8.378198463e+01,7.187657866e+01,8.401277634e+01
6.990051372e+01,8.768973568e+01,4.598403247e+01,7.044274545e+01,2.363332725e+01,2.230282829e+01,5.409351825e+01,4.531897807e+01,5.422431117e+01,8.487246944e+01,1.606275576e+00,3.316358137e+01,2.460410528e+01,5.155534721e+01,1.154846214e+01,8.463258634e+01,6.168600886e+01,7.845852094e+01,2.258957905e+01,3.609072461e+01,4.211160979e+00,7.272017888e+01,4.731877244e+01,4.321628098e+01,4.129094000e+01,1.160927526e+01,7.039679857e+01,7.217679086e+01,2.585645736e+00,7.489478298e+00,8.790407958e+01,2.967647136e+01,3.376610029e+01,6.783450950e+00
3.096358199e+01,7.181025529e+01,5.419659260e+01,6.138317273e+01,9.800697466e+01,2.667328264e+01,6.770539245e+01,4.956752620e+01,2.849447563e+00,2.079783443e+01,1.944678667e+00,9.099032616e+00,4.957316978e+01,2.052472674e+01,2.835511055e+01,8.447571057e+01,1.469943974e+01,7.650890659e+01,6.557774550e+01,4.677933394e+01,9.670765069e+01,6.890575506e+01,4.406427025e+01,8.693112212e+01,1.016394422e+01,5.497676520e+01,6.608364396e+01,3.716247377e+01,4.529429785e+01,5.546235957e+01,9.693060920e+01,2.472953011e+01,9.289416053e+01,9.317144800e+01
1.458572595e+01,8.753822024e-01,8.028254386e+01,4.979754098e+01,2.764214926e+01,3.268248002e+00,3.978145024e+00,8.770366111e+01,4.115680616e+01,2.756623370e+01,4.824467202e+01,2.679625928e+01,4.741404207e+01,5.726806043e+01,2.816827005e+01,4.566315240e+01,4.608914988e+01,6.026581983e+01,4.193392661e+01,9.779318720e+01,4.868122282e+01,9.066952703e+01,1.912549684e+01,5.201638863e+01,9.094756825e+01,9.329016872e+01,2.465308417e+00,7.121134887e+01,9.033773891e+01,4.053224408e+01,7.938306957e+01,1.777706549e+01,7.587823151e+00,5.727604705e+01
2.772770281e+01,9.620131421e+01,7.071740700e+01,1.530577504e+01,3.974969030e+01,6.182692359e+00,7.015291794e+01,8.656704317e-01,6.345165195e+01,4.952297140e+01,2.591640084e+01,2.573112424e+01,9.994374921e+01,7.017910593e+01,1.596492172e+00,7.078227625e+01,5.112642056e+00,2.164997930e+01,1.108804372e-01,1.852741371e+01,9.388957152e+00,2.766030476e+01,3.522800009e+01,9.561201869e+01,6.139685218e+01,4.664063314e+01,5.370255475e+01,8.048974960e+01,8.246084648e+01,5.588412004e+01,4.763241642e+01,6.597781406e+01,3.143330561e+01,6.092974062e+01
5.289669783e+00,3.141503629e+01,6.922680017e+01,6.418753871e+01,3.301093627e+01,6.468067792e+01,9.079642890e+01,5.253263352e+01,4.999404180e+01,9.484056728e+01,1.394557118e+01,1.008050333e+01,6.736219341e+01,1.606695583e+01,2.160753609e+01,4.012470440e+01,4.948652997e+01,5.005396890e+01,8.084075076e+01,2.006310076e+01,9.638330737e+01,4.516348911e+01,5.136020945e+01,8.150677622e+01,2.973097626e+01,1.886675539e+01,3.404672691e+01,9.756133642e+01,5.954368658e+01,6.744671768e+01,6.843375231e+01,2.352777652e+01,8.726530935e+01,6.811390233e+01
1.331244645e+01,9.701683157e+01,1.565754817e+01,6.960807972e+01,1.225027078e+01,8.741383952e+01,2.785207071e+01,8.891673008e+01,3.382131294e+01,2.377646486e+01,1.844137684e+01,1.936093681e+01,5.629515318e+01,2.784687660e+01,1.727405904e+01,6.995687381e+01,9.106081290e+01,4.089210843e+01,6.587509351e+01,8.851767082e+01,5.322862506e+01,8.980253756e+01,9.696129771e+01,7.588346128e+01,4.324245700e+01,5.852495415e+01,2.537340323e+01,4.427543791e+01,9.252758524e+01,8.214302887e+01,9.750338301e+01,7.010223578e+01,2.115500295e+01,7.738961596e+01
6.615358946e+01,1.192658498e+01,1.772193074e+01,2.071191230e+01,6.171507804e+01,1.855428094e+00,9.555121387e+01,3.470111322e+01,2.412507699e+01,6.558411960e+01,7.711908967e+01,9.875227662e+01,3.015113860e+01,8.317092624e+01,5.633418425e+01,3.389905439e+01,3.067620639e+01,6.033494863e+01,5.128130058e+01,2.722068226e+01,6.796905627e+00,1.108143278e+00,8.846570673e+01,4.688456263e+01,8.436594092e+01,5.637915527e+01,4.057648319e+01,4.813239222e+01,3.792457968e+01,1.989840362e+00,6.097297484e+01,7.021517559e+01,2.166439595e+01,7.771875972e+01
1.071879523e+01,1.930206245e+00,3.916038130e+01,5.830838769e+01,8.140945245e+01,8.501629658e+01,3.658140716e+01,5.856786095e+00,5.337927902e+01,7.028715883e+01,4.979037902e+01,5.096021744e+01,8.707723749e+01,1.612371166e+01,5.953195310e+01,2.189339537e+01,7.974959051e+01,8.021916915e+01,5.600523679e+01,2.761338732e+01,1.840743124e+00,8.152306588e+01,7.296838292e+01,6.398152240e+01,8.542306683e+01,4.298841034e+01,3.267054030e+01,3.878481407e+01,9.773045190e+01,9.062236680e+00,4.074549222e+01,2.278179539e+01,8.323852322e+01,2.747717960e+01
8.369105007e+01,5.013877728e+01,7.203635479e+01,3.529926810e+01,4.561162530e+01,4.123114586e+01,5.806072349e+01,5.839681928e+01,4.537708129e+01,7.544213302e+01,4.618000907e+01,8.249041850e+01,9.987289391e+01,4.949123092e+00,3.804731698e+01,7.645251822e+01,4.494593562e+01,3.174201743e+01,1.432445582e+01,2.579451820e+01,3.344176021e+01,7.266211163e+01,7.301482008e+01,3.005822746e+01,5.728369240e+00,9.334002272e+01,6.616822345e+01,5.451273900e+01,3.469089630e+01,5.431158923e+01,1.168689993e+01,6.441411906e+01,9.342998290e+01,9.456009567e+01
8.721925599e+01,3.297935398e+01,5.562143941e+01,2.181383896e+01,4.723599265e+00,4.205297318e+01,7.925681133e+01,6.156673381e+01,1.922623569e+01,7.382047720e+01,7.672365963e+01,6.410052936e+00,4.712579073e+01,4.451972451e+01,5.320264311e+01,7.424571659e+01,2.937626205e+01,1.811018303e+01,2.551097672e+01,9.950892417e+01,7.884455461e+01,4.419898348e-01,2.716639702e+01,1.244247961e-01,5.793946892e+01,5.993394385e+01,8.040998428e+01,5.289933061e+01,7.473211270e+01,2.304025237e+01,6.171769051e+01,8.474379775e+01,6.910131233e+01,2.539140913e+01
9.519580336e+01,8.052679538e+01,6.988424185e+01,8.950123037e+01,1.232718001e+01,3.798002140e+01,4.675415080e+01,6.268388561e+00,7.492718325e+00,4.535796007e+01,4.786429875e+01,6.136056450e+01,2.443704985e+01,6.586092041e+01,9.993004161e+01,3.217660966e+00,2.077705195e+01,7.791920377e+01,3.047352016e+01,6.427682496e+01,9.385383573e+01,3.255263465e+01,7.648523443e+01,6.184921245e+01,2.660945396e+01,6.502159171e+01,2.645429348e+01,4.693706903e+01,9.690408517e+01,2.107887985e+01,5.423754010e+01,6.605907568e+01,8.837928535e+01,5.037292527e+01
5.246436270e+01,5.785625207e+01,5.437619312e+01,4.210674218e+01,5.542599711e+01,5.166581868e+01,2.670601720e+01,2.677577189e+01,1.833853587e+01,6.734007164e+01,6.468029971e-01,8.657432795e+01,1.454323151e+01,4.223663422e+01,3.653425860e+00,7.356020888e+01,9.868157752e+01,3.229959799e+01,4.644118633e+01,3.691337406e+01,1.369704422e-01,5.425597037e+01,3.925165403e+01,6.267945094e+01,6.893821503e+00,7.261333440e+01,7.700685992e+01,3.227726429e+01,1.395145239e+01,1.175883350e+01,2.983851215e+01,6.297875534e+01,5.950789116e+01,4.776814583e+01
9.902194973e+00,9.952404689e+01,8.080866994e+01,9.188662245e+01,8.839111964e+01,6.023500813e+01,8.682435323e+01,8.143214015e+01,6.622737236e+01,9.442764494e+01,2.246813831e+01,4.390056446e+01,3.661138933e+01,9.403454534e+01,8.621385118e+01,1.808566316e+01,4.570151452e+01,6.593522536e+01,1.604895662e+01,6.186219177e+01,7.296886889e+01,7.603201964e+01,2.064066592e+01,9.235058868e+00,9.266348541e+01,9.486425664e+01,8.487994539e+01,8.390504827e+00,3.598804589e+01,4.841183459e+01,7.010611042e+01,2.045071797e+01,6.350069376e+01,6.431142975e+00
1.616453809e+01,8.922755144e+01,3.886351578e+01,2.066472783e+01,7.391455095e+01,7.710343795e+00,1.209934145e+01,1.172717333e+01,2.258992385e+01,3.873548684e+01,3.894721311e+01,4.524582488e+01,2.548308321e+01,5.074524758e-01,2.466773917e+01,8.029966761e+01,4.104765311e+01,5.997957517e+01,6.208386531e+01,3.242598193e+01,5.198231625e+01,1.091713722e+01,9.208574877e+01,8.622735358e+01,8.017729641e+01,6.462178370e+01,3.430901329e+01,3.675905600e+01,9.633032139e+01,8.718666889e+01,5.496248845e+01,6.180154461e+01,7.039945882e+01,8.755643344e+01
8.068469314e+01,4.240669064e+01,3.376585270e+00,5.415919181e+01,7.531877432e+01,5.757511950e+01,1.552531292e+01,2.935281051e+01,4.778508899e+01,2.183589770e+01,3.264994708e+01,6.324139530e+00,1.460157673e+01,8.399209346e+01,7.493346285e+01,5.705059184e+01,7.182599235e+00,9.041928157e+01,6.913865506e+01,2.129629984e+01,2.376087079e+01,8.962361988e+01,1.753793713e-02,4.243993119e+01,8.454555253e+01,9.211797707e+01,8.177404699e+01,5.539924385e+01,4.518745819e+01,6.593480064e+01,1.633170553e+01,4.834725125e+01,6.501777327e+01,1.664198007e+01
9.131366165e+01,1.802746524e+01,8.318625577e+01,8.310159994e+01,7.921594868e+00,7.869824099e+01,5.397520725e+01,3.676768728e+01,5.601863613e+01,6.753258673e+01,1.520405909e+01,3.356099727e+01,7.845766763e+01,4.100466227e+01,3.364336716e+01,9.617722583e+01,7.821089347e+01,1.717378944e+01,2.748421285e+01,4.217438580e+01,4.760878314e+01,9.477684078e+01,3.796118119e+01,4.400153321e+01,6.339683163e+01,2.264717822e+01,1.517539493e+01,1.759551676e+01,9.488538061e+01,4.445195100e+01,2.473577250e+01,5.916333642e+01,6.087930043e+01,1.480204985e+01
3.729672084e+00,9.781591296e+01,6.037350286e+01,8.782727998e+01,7.335712519e+01,3.270372346e+01,2.997319826e+01,3.299394071e+01,4.015726283e+01,5.085363146e+01,2.233960219e+01,8.064239906e+00,2.856834027e+01,7.494445311e+01,6.948920040e+01,1.689691312e+01,6.842442586e+01,6.972996342e+01,4.121938609e+01,8.832573044e+01,4.675442988e+01,4.386834495e+01,4.607838624e+01,7.502397651e+01,1.229241207e+00,5.589558813e+01,1.842329217e+01,9.429566596e+01,4.035798818e+01,1.613396510e+01,7.334799704e+01,1.731464051e+01,6.370368768e+00,6.192958671e+01
8.022498862e+01,1.950866317e+01,4.744822056e+01,7.163675484e+01,5.847889839e+01,5.524360845e+01,5.035510023e+00,6.958620903e+01,1.282957435e+01,8.596155332e+01,6.040787571e+01,2.539950393e+01,9.030985450e+01,2.743611507e+01,1.920544216e+01,5.057679386e+00,2.975759998e+01,9.570330010e+01,5.574072109e+01,7.559039182e+01,1.432607484e+01,2.711900025e+01,8.971751941e+01,7.734011843e+01,1.455174779e+01,2.988378939e+01,3.464776975e+01,2.815842826e+01,8.649509684e+01,6.721397259e+01,9.295250481e+01,4.638920194e+01,4.796400216e+01,2.478320251e+01
8.789774187e+01,7.668730144e+01,5.484586159e+01,6.213530697e+01,6.084267871e+01,4.564798977e+01,1.376097024e+01,1.689604728e+01,4.712419596e+01,5.453671556e+01,5.259115438e+01,3.408694506e+01,8.962185482e+01,1.098477142e+01,6.780149386e+01,6.010552368e+01,9.190432970e+01,4.277387847e+01,4.101260479e+01,1.681784271e+01,5.160445818e+01,1.637251822e+01,5.772758961e+01,8.469689581e+00,7.946657284e+01,3.101611368e+00,9.652434294e+01,8.881752900e+01,9.124453027e+01,5.136196003e+01,2.436542414e+01,9.382477171e+01,1.778545429e+01,4.370225049e+01
4.930460275e+01,2.047292013e+01,4.518166875e+01,6.150454889e+01,7.838999818e+01,9.492322007e+01,6.112678585e+01,7.958475214e+01,7.491320436e+01,6.715278672e+01,4.197901833e+01,9.249214652e+01,7.040408517e+01,6.773566493e+01,7.483216802e+01,8.593775790e+01,2.434735615e+01,6.889621175e+00,2.717196079e+01,7.704786782e+01,5.610185741e+00,3.582231371e+01,2.607323534e+01,7.446210981e+01,7.613882132e+01,9.098204891e+01,3.541110884e+00,5.688786106e+01,6.745055599e+00,6.816545807e+01,4.159525249e+01,6.549907203e+01,8.343117335e+01,8.448239257e+01
1.625765153e+01,5.413410059e+01,1.805075138e+01,8.243222188e+00,5.929927695e+01,3.485798598e+01,5.849982392e+01,9.686654269e+01,8.143376073e+01,8.390070770e+01,3.383204374e+01,5.458476585e-01,2.415362927e+01,6.365759622e+01,5.030633990e+01,2.400459973e+01,5.832869787e+01,4.596738339e+01,5.272361154e+01,5.689416053e+01,3.632672743e+00,2.269015080e+01,3.192342245e+01,1.578294718e+01,2.157418296e-01,2.896691150e+01,8.002664434e+01,5.405876484e+01,2.151783433e+01,8.549016811e+01,9.703462018e+01,9.297319150e+01,9.526023058e+01,3.366434647e+01
7.635793674e+01,4.158517946e+01,8.379059830e+01,4.127903907e+01,4.735635727e+01,9.188862381e+01,7.228790429e+01,1.762279695e+01,3.438126669e+01,6.142851158e+01,5.300825318e+01,9.820316597e+01,2.363414734e+01,4.522957703e+01,3.567359136e+00,3.619913113e+00,6.636404642e+01,9.776816612e+01,6.863573785e+01,4.968816374e+01,3.795604722e+01,8.557112906e+01,6.418977313e+00,8.132250639e+01,3.036364209e+01,4.747594828e+01,7.939155731e+01,8.327750540e+01,8.624010442e+00,1.259326582e+01,2.091144993e+01,6.727982796e+01,1.881587875e+01,9.448928175e+01
4.406952129e+01,5.695480182e+01,7.396874586e+01,7.475019373e+01,3.539657989e+01,7.053649363e+01,9.001117049e+01,3.437374242e+01,3.975105989e+01,5.394559291e+01,5.666277025e+01,2.962177493e+01,7.169988161e+01,2.521845463e+01,3.950341376e+01,3.141311324e+00,1.649678157e+01,6.086779116e+00,2.218277536e+01,7.861543810e+01,9.649552213e+01,6.572383218e+01,2.034816046e+01,9.353357455e+01,6.090695859e+01,5.982562308e+01,5.431254347e+01,5.920990181e+01,6.217125572e+01,6.115950015e+01,7.733183482e+01,6.421117680e+01,9.952833812e+01,8.182244170e+01
1.526765411e+01,9.378744797e+01,4.037402175e+01,2.371929927e+01,7.817069660e+01,6.076378237e+01,1.231260609e+01,1.103373438e+01,7.510173820e+01,7.268932447e+01,9.818562876e+01,2.067210293e+01,9.676053204e+01,3.627921184e+01,1.078025440e+01,1.290935849e+00,8.677964266e+01,1.063614622e+01,8.139925778e+01,6.256466165e+01,6.688053781e+01,9.516406756e+01,4.312903316e+01,6.486688126e+01,3.189597877e+01,9.624869020e+01,9.808437955e+01,4.324861740e+01,9.750789744e+01,9.226051821e+01,7.303627941e+00,8.336143553e+01,7.042726012e+01,9.429793429e+01
5.445181339e+01,8.474148558e+01,9.894495236e+01,6.421517403e+01,7.231008636e+01,5.319516741e+01,8.031038918e+01,6.780808031e+01,4.959297011e+01,6.413437119e+01,4.400257195e+01,4.681279831e+01,3.502776124e+01,2.939509398e+01,5.698713927e+01,2.866265761e+01,8.245970018e+01,4.620015110e+00,5.213691091e+01,4.467471230e+01,9.944501704e+01,6.168947578e+01,8.098239370e+01,5.777492820e+00,3.376758408e+01,7.218080648e+01,9.454177011e+01,9.812970286e+01,6.731358865e+01,4.571756845e+01,8.300521547e+01,9.949236964e+01,5.720537023e+01,6.476635664e+01
9.646089450e+01,5.522148557e+01,3.223718795e+01,3.178254331e+01,8.586394505e+01,6.922273568e+01,8.440992477e+01,8.713818284e+01,1.558462934e+01,2.107298917e+01,8.734752056e+01,6.271419279e+00,2.860651593e+01,1.948375205e+01,5.414738298e+01,4.009073659e+01,5.066350053e+01,2.050459828e+01,9.508188426e+01,3.385874377e+00,3.033927625e+01,9.345787819e+01,5.104335833e+01,7.083952812e+01,4.454418077e+01,2.133883203e+01,2.261243958e+01,3.203530452e+01,3.239386776e+01,4.220319778e+01,2.632143832e+01,7.565119653e+01,6.232320902e+01,9.948001280e+01
3.256270350e+01,1.798937781e+00,7.586053467e+01,3.116456908e+01,3.669319377e+01,5.938492101e+01,4.173126746e+01,8.767834440e+01,6.043157322e+01,3.366499842e+00,8.250010610e+00,5.205622332e+01,2.961470223e+01,4.248996108e+01,1.311069235e+00,7.186169249e+01,3.782847378e+01,5.612065961e+01,6.613985384e+01,4.083691892e+00,4.121194827e+01,1.922830737e+01,5.035865127e+01,7.759743917e+01,4.914748670e+01,3.631147785e-01,2.272704970e+01,7.420786770e+01,7.568217837e+01,4.113854129e+01,4.381582733e+00,3.774133254e+01,1.613437265e+01,7.724894206e+00
1.115884190e+01,9.493345644e+01,5.880888282e+01,3.718674222e+00,7.741963967e+01,4.149913825e+01,9.858960245e+01,6.060446486e+01,9.670672481e+01,3.880402757e+01,5.877938208e+00,8.856023155e+01,7.516945795e+00,6.559658755e+01,5.484785008e+01,1.811459132e+01,6.440538665e+01,9.710189730e+00,2.357940551e+01,9.434649946e+01,2.699665993e+01,2.893130000e+01,9.909727914e+01,1.656274490e+01,8.957559049e+01,5.943002178e+01,1.618638420e+01,9.659386095e+01,2.596418476e+01,7.359212033e+01,6.311586441e+01,5.933524681e+00,7.453163092e+00,6.258577178e+01
1.304975909e+01,8.029741581e+01,4.951488191e+01,8.779030508e+01,5.349060565e+01,1.101471938e+01,9.058897739e+01,9.497476056e+01,5.523765749e+01,2.053434770e+01,9.086187352e+01,8.709644631e+01,4.319118491e+01,9.359593069e+01,2.364717413e+01,4.103549287e+01,4.321500870e+01,4.179626454e+01,2.865545058e+01,8.035907669e+01,9.945163851e+00,1.393953215e+01,7.812416156e+01,8.733354906e+01,5.107753247e+01,3.271253013e+01,1.768837265e+01,8.032540974e+01,9.742401913e+01,5.705486701e+00,4.850200126e+01,2.446811591e+01,2.425996125e+01,4.198856861e+01
5.788076736e+01,3.578891788e+01,7.699693678e+01,3.083375472e+01,2.124824671e+01,5.617292249e+01,6.160173757e+01,1.876267481e+01,7.393819819e+01,6.433118830e+01,2.751615601e+01,2.759294035e-01,1.341761667e+01,5.127974995e+01,8.160152098e+01,6.292891182e+01,8.638483923e+01,1.990220674e+01,5.733572120e+01,7.037865917e+01,9.496331280e+01,6.252323167e+00,9.827832557e+01,8.436331497e+01,2.050468783e+01,8.906492598e+01,9.707373169e+01,8.634942835e+01,7.181796806e+01,7.407580109e+01,4.275696321e+01,4.215981171e+01,1.671011848e+01,9.366848646e+01
4.190156923e+01,7.975245544e+01,9.415103133e+01,8.052713233e+01,7.202523160e+01,7.363886094e+01,4.948861807e+01,1.605450623e+01,6.650288779e+01,8.301508814e+01,3.240467921e+01,2.692928706e+01,6.044629546e+01,7.956719009e+01,5.926207740e+01,6.226479328e+01,7.523352620e+00,8.122575187e+01,4.047657008e+01,7.636575301e+01,9.168456605e+01,5.589314133e+01,4.374829992e+01,8.635526218e+01,6.268256996e+01,5.282968936e+01,3.088774168e+01,8.128686419e+01,5.878750901e+01,3.607065600e+01,8.871569655e+00,9.307699876e+01,4.626439052e+01,7.693965801e+01
1.227749239e+01,2.694285870e+01,9.407523953e+01,9.144577535e+01,5.331463027e+01,6.219184674e+01,6.036528736e+01,6.187456126e+01,9.096968111e+01,7.278305459e+00,2.778734423e+01,1.509956669e+01,2.267344741e+01,9.519318015e-01,8.923955400e+01,3.091007649e+01,9.545572336e+01,3.277486230e+01,7.511660197e+01,4.710132785e+01,3.615713628e+01,6.413608323e+01,4.209489305e+01,2.807272966e+01,9.109679866e+01,8.559503171e+01,4.075250662e+01,8.655452406e+01,5.160437447e+01,9.507128992e+01,9.253997445e+00,5.729081854e+01,8.673730380e+01,4.309299042e+01
8.421393448e+01,4.332891286e+01,7.047973051e+00,8.042527609e+00,6.144276574e+01,6.190052217e+01,5.765225286e+01,3.962118707e+01,1.393188514e+01,3.538034226e+01,8.015629887e+01,7.987307162e+01,2.830450928e+01,1.157724329e+01,7.962100795e+01,8.238916862e+01,2.477102539e+01,3.292732879e+01,7.324078979e+01,4.021343088e+01,3.894300747e+01,6.813854116e+01,9.648459336e+01,8.977581428e+01,1.332007820e+01,8.603908435e+01,8.841802014e+01,6.152751366e+01,9.948741134e+01,2.732665251e+01,4.514279246e+01,5.160841445e+00,3.226919392e+01,9.498534542e+01
4.632456625e+01,1.087730754e+01,1.342094312e+01,6.663718857e+01,6.199251059e+01,1.974385184e+01,2.759953834e+00,5.675695573e+01,8.726642756e+01,3.528722478e+01,7.486836598e+01,3.923385142e+01,4.039800946e+01,1.634433281e+01,7.551635296e+00,8.676004630e+00,2.720000979e+01,2.230813276e+01,8.800175190e+01,3.769884268e+01,4.227525944e+01,5.174738397e+01,9.100909293e+01,5.160706254e+01,4.222897594e+01,5.096607483e+01,7.628286740e+01,2.305737342e+01,4.233142024e+01,4.786879612e+01,4.140969862e+01,4.693791521e+01,5.182812340e+01,6.222151782e+01
5.161157562e+01,2.451360518e+01,2.648094595e+00,9.174369107e+01,5.576535505e+01,6.586825908e+01,4.361282345e+01,9.603658253e+01,7.045867618e+01,1.706629548e+01,1.987070716e+01,4.174931292e+01,2.138062350e+01,2.692121222e+01,2.922805818e+01,2.102831100e+00,7.929024307e+00,4.849234470e+00,6.461150486e+01,4.434194025e+00,4.257411884e+01,1.816494107e+00,7.114349457e+01,2.887130656e+01,6.675809633e+01,2.597382343e+01,9.490779159e+01,9.358961154e+00,1.251762433e+01,9.744609502e+01,3.470741805e+01,2.588190216e+01,2.944813424e+01,1.926352753e+01
5.210039630e+01,3.242332135e+01,9.966314768e+01,1.117118279e+01,6.492566718e+00,3.380848330e+01,5.105879607e+01,8.044188343e+01,7.280192997e+01,6.261617043e+01,3.262247498e+00,6.286053606e+01,2.731794078e+00,3.948246600e+00,8.719553055e+01,3.214673627e+01,6.504360183e+01,4.557995456e+01,6.540960831e+01,5.078477267e+01,8.655792615e+01,4.947516803e+01,5.517638091e+01,8.528268776e+01,2.088509829e+01,1.711007126e+01,6.126709489e+01,4.883564592e+01,1.300000693e+01,3.417590103e+01,8.146283238e+01,2.994810061e+01,1.127803012e+01,9.586935499e+01
1.136832089e+01,6.610924725e+01,4.751250921e+01,6.674171800e+01,4.709783503e+01,9.308117958e+01,9.979152852e+01,6.072693489e+00,9.971164941e+01,5.479637069e+01,1.463766115e+01,7.365746330e+01,1.568210052e-01,6.786418407e+01,6.601416340e+01,3.929631461e+01,6.661503009e+01,8.087161888e+01,8.651938154e+01,1.747739142e+01,5.952227338e+01,4.689594104e+01,7.271641374e+01,9.017283578e+01,9.395580445e+01,5.469047734e+01,9.484131679e+01,3.934568579e+01,2.416478568e+00,4.625794595e+01,2.692828924e+00,1.678953198e+01,5.466189889e+01,8.597589798e+01
