v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61
7.655888668e+01,4.318068909e+01,4.374039747e+01,3.807360875e+01,7.653017608e+01,2.478856403e+01,6.780863611e+00,4.247595920e+01,9.951645181e+01,5.516147551e+01,3.044573640e+01,6.316948449e+01,6.216583637e+01,2.790901258e+01,9.818008018e+01,3.261356103e+01,3.565566963e+01,2.732973313e+01,6.398509836e+01,3.837658422e+01,4.840498228e+01,9.022851979e+01,9.008402907e+00,9.454632762e+01,3.921086144e+01,5.216487316e+01,9.427627660e+01,3.049846583e+01,4.320058997e+01,3.694763561e+01,1.685947229e+01,5.676809266e+01,1.163176711e+01,9.822113978e+01,1.367883366e+01,7.008509373e+01,6.874607528e+01,8.417438212e+01,7.508831148e+01,4.770879658e+00,6.386892153e+01,3.074903267e+01,8.839078962e+01,2.288299342e+01,2.873330491e+01,2.691727039e+01,2.587506730e+01,2.021068660e+01,1.579817295e+01,1.197497353e+01,5.900457540e+01,5.693632859e+01,6.514800510e+01,9.854139612e+01,7.657424982e+01,6.799800821e+01,8.433106277e+01,6.039351946e+01,3.333893489e+01,3.472395586e+01,8.963204945e+01
3.801745234e+01,3.978082027e+01,3.784481784e+01,2.771649862e+01,9.201398505e+01,7.273873778e+01,4.305075373e+00,5.002978047e+01,2.198538856e+01,4.574238059e+01,2.844635936e+00,4.652401715e+01,3.912644131e+01,6.849148290e+01,9.255607554e+01,7.323082722e+01,5.303794217e+01,5.734001127e+01,6.402975304e+01,2.041325695e+00,2.657783141e+01,1.864902791e+01,3.504921747e+01,1.089959585e+01,7.714390568e+01,8.904230855e+01,6.691293058e+01,5.869323121e+01,4.053633429e+01,6.627247035e+01,8.387022238e+01,3.389780012e+01,3.845815354e+01,7.359878153e+01,2.784168591e+01,5.858384246e+01,8.850216238e+01,7.175540205e+01,8.735358744e+01,9.670201636e+01,2.553273592e+01,1.426096234e+01,8.610487071e+01,5.181228258e+01,8.743785733e+01,7.707836314e+01,2.565282686e+01,8.502689548e+01,7.982685645e+01,1.031418436e+01,3.860896420e+01,6.303467147e+01,7.190099562e+01,3.538751419e+00,9.621417743e+01,9.292331773e+01,3.826716715e+01,9.318860717e+01,6.564135721e-01,8.709721489e+01,8.308207185e+01
4.929165931e+00,9.877736266e+01,3.445794557e+01,5.883648088e+01,2.931188255e+01,1.848636892e+01,1.568840703e+01,9.270550369e+01,7.562901817e+01,1.596481939e+00,2.772320651e+00,3.778214926e+01,8.272758570e+01,7.835871261e+01,9.815897826e-01,1.752121015e+01,5.681221261e+01,9.692408996e+01,9.847747293e+01,8.748738675e+00,3.408550188e+01,8.319507126e+01,8.607430259e+01,7.828683500e+01,7.879089200e+01,5.656744601e+01,7.730475815e+01,2.466193077e+01,8.163023280e+01,4.253670396e+01,3.074147527e+01,4.584418714e+01,5.502633801e+01,7.342610127e-01,5.235888397e+01,7.067331182e+00,4.658106883e+00,7.333012688e+01,3.324711893e+01,5.253546080e+01,5.116486632e+01,2.138455752e+01,8.309654334e+01,4.757319930e+01,6.751742240e+00,4.214993267e+01,2.066824574e+01,3.206385007e+01,6.485266552e+01,6.970904263e+01,3.707758398e+00,1.063769885e+01,4.293668611e+01,5.068121675e+01,5.091300594e+01,1.744220025e+01,6.619275355e+01,1.044197623e+01,8.837387158e+01,7.791511120e+01,4.408122294e+01
7.551394457e+01,7.224341405e+01,7.489751641e-01,9.127799318e+01,2.046137512e+01,3.032122540e+01,8.034390816e+01,9.089820682e+01,9.116485689e+01,6.030511380e+01,8.758940763e+01,6.098799272e+01,8.298396321e+00,6.830100110e+01,1.879339554e+01,2.536472732e+01,3.977532313e+01,2.988395317e+01,3.456824433e+01,1.140041571e+00,3.696233572e+01,2.486293586e+01,2.332332698e+01,9.393692700e+01,1.310529142e+01,1.369990099e+01,9.764020100e+01,5.538747117e+01,5.962712726e+01,1.115372064e+01,9.368280293e+01,4.862004796e+01,6.755954748e+01,7.039688728e+01,1.816200489e+01,4.443951867e+00,7.736913486e+01,4.849113144e+01,8.542785049e+01,8.164831153e+01,6.535201399e+01,5.156047344e+01,9.608503287e+01,6.612514232e+01,3.393060015e+01,9.107790554e+01,5.103501108e+01,5.008041729e+01,5.448583815e+01,2.600847095e+01,3.290146884e+01,5.886446858e+01,6.528578661e+01,9.520320580e+01,7.893929592e+01,6.580543919e+01,6.801391675e+01,8.610331952e+01,6.355423133e+00,1.571902101e+01,9.720487182e+01
4.746336544e+01,4.604115897e+01,6.170223116e+01,7.305171357e+01,9.874566271e+01,2.603524945e+01,1.971876620e+01,9.241427583e+01,6.765882974e+01,7.860659809e+01,2.370381086e+01,5.809681277e+01,4.345280275e+01,3.619061751e+01,6.663467631e+01,9.286704164e+01,2.987477233e+01,2.142421854e+01,3.846864097e+01,2.281701878e+01,5.658040340e+01,5.781516357e-01,2.786593351e+01,9.216526243e+01,4.000300805e+01,7.100520470e+01,3.141493342e+01,2.071855091e+01,5.710817147e+01,2.627137558e+00,3.147848562e+00,5.531018150e+01,8.093474806e+01,9.219518275e+01,1.736242286e+01,7.138052149e+01,5.672126922e+01,7.298769076e+01,5.285790306e+00,3.107379357e+01,4.041620359e+01,7.727709096e+01,6.898732300e+01,4.805729702e+01,1.656424941e+01,1.154958472e+00,4.230829812e+01,8.509782505e+00,7.817475356e+01,5.766950418e+01,3.269700935e+01,2.783971991e+00,2.411595168e+01,6.770447512e+01,7.161006340e+01,8.665480613e+01,2.534059576e+01,9.574578333e+01,2.557425038e+01,1.835892725e+01,5.209497397e+01
4.003565932e+01,3.611758016e+01,7.157368702e+01,7.503456738e+01,6.107040927e+01,6.567978845e+00,7.331920525e+01,1.635690631e+01,1.439398798e+01,6.535623513e+01,5.163175077e+01,3.253233901e+01,5.431275336e+01,4.706479705e+01,1.012496200e+01,1.416226120e+01,5.935229484e+01,4.534162234e+01,6.909589268e+01,2.982834635e+01,9.554609591e+00,2.295180254e+01,6.320008462e+01,2.396019196e+01,9.028454024e+01,3.183385059e+01,8.097124135e+01,1.506814038e+01,8.658113407e+01,7.362294846e+01,5.720431440e+01,1.464774870e+00,1.338751030e+01,7.637077896e+01,5.626376760e+01,1.936159009e+01,1.357988254e+01,9.638368007e+01,1.150888447e+01,7.786724032e+01,2.903558157e+01,4.174987897e+00,3.813923468e+01,7.423604547e+01,8.141177055e+01,8.364730029e+01,2.758039205e+00,2.537748816e+01,1.102271078e+01,7.552196144e+01,2.393940733e+01,1.503186602e+01,4.209902837e+01,6.171363356e+01,1.211458405e+00,4.617845856e+01,2.718348477e+00,7.226313933e+00,1.828299737e+01,3.890931420e+01,5.037516992e+01
4.701274261e+01,6.706998915e+01,7.375817026e+01,4.552389279e+01,4.798999832e+01,4.325125685e+01,5.745610453e+01,9.452904512e+01,5.455252536e+01,9.505812423e+01,5.683805124e+01,1.531014289e+00,1.417840171e+00,3.328530275e+01,8.084531438e+01,5.903449830e+00,9.750318941e+01,2.854770815e+01,2.639973237e+01,3.586189454e+01,6.419394663e+01,4.953791097e+01,8.873783158e+00,4.124250643e+01,7.254475866e+01,1.689145178e+01,6.240475830e+01,6.095730269e+01,5.068616755e+01,3.150337844e+01,6.949005215e+01,3.825243818e+01,4.400503841e+01,9.325939174e+01,3.815654905e+01,7.579781376e+00,4.512632431e+01,5.231038806e+01,7.490082359e+01,1.804085674e+01,2.970807781e+00,6.867582791e+01,4.675464759e+01,3.537382066e+01,7.401790648e-01,2.533862505e+01,1.378576609e+00,2.646950233e+01,4.989883982e+01,9.338627190e+01,1.084681776e+01,8.324458666e+01,9.143840467e+01,4.202249668e+01,3.214295182e+00,5.360274039e+00,2.464932396e+01,9.284819713e+01,2.663330410e+01,7.940775565e+01,6.349505089e+01
7.030776847e+01,6.120833664e+01,1.922548271e+01,6.853424910e+00,9.250631974e+01,9.455474611e+01,5.533477332e+00,1.376579470e-01,4.446247206e+01,4.814718567e+01,5.426282795e+01,4.793052856e+01,3.174343072e+01,1.308509945e+01,4.501031751e+01,7.004434984e+01,1.432210767e+01,3.065532383e+01,2.908599872e+01,9.677180996e+01,7.818889352e+01,4.947604740e+01,2.960146866e+01,3.308506712e+01,2.317369102e+01,3.455272821e+01,3.689103136e+01,6.532476934e+00,3.627228779e+01,8.349381477e+01,4.385271566e+01,8.627531973e+01,1.582055248e+01,7.980683038e+00,5.344427947e+01,5.694140018e+01,9.607934736e+01,7.829535603e+01,6.978173563e+01,7.733065787e+01,6.305689334e+01,3.854130803e+01,5.923150583e+01,9.008160656e+01,7.987809356e+01,9.975650343e+01,8.063730862e+01,8.962021866e+01,1.013849053e+01,4.596444307e+01,1.953951713e+01,8.498564543e+01,5.399034049e+01,2.193977032e+01,4.556469147e+01,6.654380178e+00,1.698793399e+01,6.083172480e+01,5.357544997e+01,5.388296385e+01,8.315530180e+01
6.677114357e+01,9.049626329e+01,8.363008901e+01,4.091539000e+01,7.484096891e+01,2.690577937e+01,9.562221748e+01,1.350318672e+01,4.221210015e+01,3.226799768e+01,8.997357416e+01,4.831200119e+01,9.527192192e+01,6.568956369e+01,2.033867578e+01,6.746620627e+01,6.947446682e+01,7.983461450e+01,9.860652355e+00,7.527875236e+01,1.764340392e+01,5.327906531e+01,8.159361602e+01,9.571450927e+01,3.054898204e+01,6.504731115e+01,7.914224135e+01,3.737760325e+01,4.686954033e+01,2.389795251e+01,4.061038427e+01,9.588336943e+01,2.937150530e+01,2.093509088e+01,8.022907140e+00,7.406001866e+01,4.545115392e+01,8.658052099e+01,8.195908387e+01,2.584961653e+01,7.061798690e+01,2.549124024e+01,4.374958221e+01,2.100280944e+01,8.013636516e+01,4.301365728e+01,1.237843139e+01,3.351059782e+01,7.903372105e+01,8.732718269e+01,2.814169605e+01,8.466719665e+01,9.034612592e+01,6.198819197e+01,3.712114883e+01,1.552323046e+00,3.690405289e+01,9.399607822e+01,1.694567167e+01,6.312985884e+01,3.534546719e+01
1.839406321e+01,9.845407223e+01,8.751199966e+01,3.892190718e+01,2.513875965e+01,2.077763754e+01,6.008747345e+01,1.924999472e+01,5.653817431e+01,6.829248437e+01,6.805895145e+00,2.257946138e+01,7.478166862e-01,2.729112107e+01,8.899249539e+01,9.290577999e+01,4.533259328e+01,1.363649727e+01,1.030280739e+01,1.507616681e+01,6.437798883e+01,5.875554370e+01,4.648417301e+01,2.100884245e+01,2.493661844e+01,1.332460261e+01,5.609277028e+01,9.528625505e+01,5.898576277e+01,3.931392082e+01,1.548546848e+01,9.491969662e+00,8.180759134e+01,3.160244571e+01,2.216513180e+01,5.985108931e+01,2.454356129e+01,5.004863135e+00,5.067357403e+00,9.089231743e+01,9.427363239e+01,5.340111663e+01,8.400037626e+01,2.839459395e+01,2.550633873e+01,6.232444114e+01,3.724162980e+01,2.151476445e+01,1.173287872e+01,3.718149758e+01,1.409982421e+01,7.585668635e+01,4.989991451e+01,1.387583095e+01,2.954111108e+00,7.738115982e+01,1.379865333e+01,3.961556279e+01,3.619064127e+01,9.080101786e+01,2.372734149e+01
2.511395704e+01,7.633143498e+01,2.445523836e+01,2.292597910e+01,4.224221261e+01,3.750439607e+01,5.313906064e+01,7.625212718e+01,4.087481172e+01,5.673488233e+01,5.022894314e+01,6.430847010e+01,3.863656514e+01,3.925994426e+01,3.890734823e+01,3.609538129e+01,1.664421274e+01,3.107215235e+01,4.268980932e+01,7.104576554e+00,2.627859756e+01,6.012647994e+01,9.288209387e+01,9.411627137e+01,8.667510072e+01,7.678436726e+01,4.072314375e+00,6.938973477e+01,7.339061811e+01,1.664323631e+01,3.781050454e+01,2.136976413e+01,6.013376705e+01,5.348397326e+01,6.443833270e+01,8.258792446e+01,5.930656169e+01,8.343196293e+01,7.468399253e+01,7.246733108e+01,8.811778342e+01,7.037715400e+01,1.008256647e+01,8.101923307e+01,5.342243433e+01,2.431837333e+01,1.597097116e+01,9.441718524e+01,1.663527425e+01,8.615396887e+01,4.099214711e+01,2.566977640e+00,6.297501079e+01,5.640938509e+01,5.556927352e+00,8.876570008e+01,6.907811956e+01,5.202912486e+01,7.758685485e+00,2.769490077e+00,4.080124701e+01
4.210381331e+01,8.513125780e+01,9.746952755e+01,5.895674229e+01,4.662142209e+01,7.177431874e+01,5.121743086e+01,4.567379786e+01,8.895502164e+01,9.617128831e+01,5.189496686e+00,7.032844652e+01,1.121626065e+01,4.168089950e+01,3.158874745e+01,9.015172015e+01,6.385637076e+01,8.736435388e+01,9.567167081e+01,9.399115300e+01,6.253082388e+01,4.256881500e+01,8.355544234e+01,2.482665125e+01,2.882875633e+01,9.985234189e+01,8.225609506e+01,2.459442892e+01,4.282597615e+01,2.089100279e+01,6.992064556e+01,5.958336189e+01,1.685947140e+01,9.002252297e+01,5.539775220e+01,9.776424339e+01,6.579134227e+01,2.137197519e+01,6.225215935e+01,9.916559496e+01,3.036311316e+01,4.801219778e+01,6.911265560e+01,9.294688621e+01,4.629003029e+01,4.418754930e+01,9.143989693e+01,2.785130887e+01,2.941849033e+01,7.946282408e+01,8.795551639e+01,3.624105932e+01,8.693080964e+01,9.227456018e+01,8.384307774e+01,6.976972157e+01,4.112691362e+01,7.294591980e+01,4.533058804e+01,8.661863474e+01,9.917298327e+01
5.076308521e+01,6.532976898e+01,1.499930901e-01,7.055350253e+01,9.231814186e+01,3.013221049e+00,9.662208739e+01,4.348386124e+01,4.793404780e+01,1.080085559e+01,9.254175196e+00,7.928392437e+01,5.655124929e+01,8.738571573e+01,7.822075584e+00,4.205129682e+01,8.619870969e+00,1.995735469e+01,7.967765375e+01,9.046902304e+01,2.549150004e+01,4.688025742e-01,2.477883659e+01,6.675699326e+01,5.496178484e+01,4.373094426e+01,4.698112690e+01,1.147522775e+01,1.942270376e+01,5.539240339e+01,3.970893292e+01,6.348474264e+01,2.593613190e+01,5.993284287e+01,1.608420637e+01,7.647146856e+01,4.026925556e+01,9.324141058e+01,3.088546179e+01,9.289940968e+01,9.792958266e+01,3.196032074e+01,5.837491269e+01,6.518609995e+01,6.943591819e+01,7.841761108e+01,1.112516354e+00,2.584631710e+01,9.973383502e+01,9.504542303e+01,9.506790234e+01,8.635593973e+01,1.576605364e+01,7.611002094e+01,9.068851223e+01,9.007316184e+00,4.080876398e+01,9.946167487e+01,1.191458668e+01,1.117233174e+01,8.757492573e+01
3.842112699e+01,2.700081608e+01,2.316413530e+01,9.663558218e+01,9.159257798e+01,4.203926972e+01,6.784139941e+01,9.031754309e+01,5.196845682e+01,3.850040134e+01,1.003293491e+00,2.745117910e+01,2.496825980e+00,3.674622454e+01,1.264685189e+01,3.440069405e+01,5.410730004e+01,8.152738778e+01,1.732122253e+01,7.762629197e+01,7.064130413e+01,2.136649615e+01,9.528775919e+01,2.225479965e+01,7.635869434e+01,2.376093750e+01,5.866322291e+01,6.874950896e+01,7.366095490e+01,7.558130994e+01,1.333561505e+01,8.697316526e+01,8.558960195e+01,4.662186533e+01,1.553054394e+01,5.006725144e+00,7.428101982e+01,4.750443904e+01,8.682594259e+01,2.820905644e+00,6.342908826e+00,8.839490955e+00,6.556921305e+01,4.406298674e+01,5.576583629e+01,8.554688826e+01,1.072350835e+01,9.364325874e+01,3.531433296e+01,7.513587168e+01,5.127270153e+01,5.799747598e+01,9.047600582e+01,7.917410336e+01,2.519241777e+01,2.495149533e+01,1.766399428e+01,8.449532598e+01,2.975732199e+01,4.374987516e-01,8.853524127e+01
2.581309101e+01,8.085173392e+01,7.251483780e+01,8.649524391e+01,6.408158285e+01,5.162546439e+01,9.112615991e+01,4.121260373e+01,7.391051979e+01,3.197064654e+01,3.095399646e+01,1.609933584e+01,7.191626287e+01,7.437649777e+01,8.064126628e+01,3.634575201e+01,9.407629875e+01,8.709233137e+01,9.664340634e+01,6.207474946e+01,8.017801735e+01,9.862033615e+01,2.181997814e+01,9.043852661e+01,2.657640371e+01,1.959535107e+01,9.020173871e+01,8.421480948e+01,3.864921985e+01,7.733185495e+01,7.309807433e+01,4.628647278e+00,8.486822528e+01,4.106664761e+01,3.170334826e+01,9.271063345e+01,6.039584622e+01,8.839846846e+00,2.099135656e+01,8.828760884e+00,1.840688971e+00,5.168024618e+01,9.107549388e+01,1.114872631e+00,9.256670847e+01,9.937736753e+01,3.579540183e+00,9.293267975e+01,7.789935843e+01,3.593156472e+01,5.330452300e+01,8.002028893e+01,2.190309319e+00,6.349096876e+01,6.749676824e+00,9.924141956e+01,8.590510241e+01,4.383001452e+01,5.284317233e+01,2.266773287e+01,3.142738825e+01
9.931232919e+01,4.127463924e+00,8.926826867e+01,5.559545009e+01,6.079621179e+01,8.985483598e+01,1.799463294e+01,8.302164943e+01,3.834171887e-01,1.482325784e+01,6.570966519e+01,6.700405097e+01,6.554042208e+01,5.280635950e+01,6.995930166e+01,9.129440746e+01,9.804528505e+01,7.390162990e+01,6.496649344e+01,7.332987020e+01,6.034288096e+01,9.959479991e+01,6.589099445e+01,3.336062874e+01,6.435590451e+01,6.009457377e+01,7.431775260e+01,9.341719657e+00,2.365234820e+01,5.744670319e+01,9.550704324e+00,8.506249465e+01,2.262451625e+01,4.024234746e+01,8.857253180e+01,3.230330328e+01,9.043939572e-01,2.517514747e+01,1.949860071e+01,4.994420901e+01,3.994777328e+01,2.748258851e+00,7.957882937e+01,6.358445627e+01,4.977351227e+01,6.885133712e+01,5.363662459e+01,2.038320730e+01,7.304782829e+01,2.644916885e+01,4.745542492e+01,3.649694912e+01,3.265099118e+01,6.474269453e+01,7.068734275e+01,4.906048172e+01,5.408147728e+01,5.157990542e+01,4.233706637e+00,3.511196388e+01,9.887482457e+01
8.753759512e+01,8.890055514e+01,8.775970014e+01,4.383964423e+01,3.381673930e+01,8.655089590e+01,1.503185792e+01,5.737837023e+01,5.828002973e+01,3.127562482e+01,6.783146367e+01,5.934636593e+01,7.955061982e+01,2.331549328e+00,1.455060815e+01,3.303537657e+01,4.669089398e+01,8.560115151e+01,6.453045297e+01,5.341995317e+01,5.256905487e+01,1.853136577e+01,6.348855301e+01,2.980530866e+01,3.668600177e+01,9.595233988e+01,7.450047755e+01,5.793262513e+00,2.126339575e+01,1.753303361e+01,5.399812013e+01,5.469582384e+01,4.958650397e+01,8.331167599e+01,1.911633736e+01,3.005804604e+01,5.019472183e+01,8.074155568e+01,3.042790686e+01,5.585552125e+01,1.805364623e+01,5.277736271e+01,8.940747878e+01,6.041938753e+01,6.001638967e+01,7.727617215e+01,1.445119584e+01,7.765823044e+01,4.738399839e+01,1.453785111e+01,7.400681324e+01,6.834280685e+01,2.257907343e+01,2.101717976e+01,1.940294420e+01,2.892242345e+01,9.022893706e+01,3.750859848e+01,5.196374280e+01,7.193129612e+01,9.671325688e+01
7.065348956e+01,6.756072563e+01,6.715975426e+01,9.735442632e+00,7.351026864e+01,4.027537357e+01,5.294335415e+01,4.662493422e+01,4.734730464e+01,4.744477605e+01,1.867773566e+01,7.601729413e+01,6.963442756e+01,7.763863177e+01,7.080759091e+01,4.108241589e+01,4.728121982e+01,6.717364084e+01,6.234610990e+01,3.694816300e+01,1.381527500e+01,2.348428157e+01,4.745446911e+00,6.936083389e+01,5.910421012e+01,7.448081120e+01,2.171814567e+01,3.079886745e+01,8.220570096e+01,6.666687687e+01,2.736692840e+01,9.602722580e+01,2.564667750e+01,8.513380815e+01,2.589101642e+01,5.016869869e+01,6.797649288e+01,7.831883846e+01,1.435408157e+00,4.740282216e+01,6.819737685e+01,9.683184631e+01,2.296180410e+01,7.572424026e+01,3.995380053e+01,6.843342969e+01,3.467165636e+01,6.760796679e+00,7.526198497e+01,9.542126829e+01,8.122916324e+01,2.060225218e+01,4.085846759e+01,6.657058344e+01,3.310535111e+00,4.221239822e+01,9.839028095e+01,4.467613158e+01,8.795331298e+01,9.130217462e+00,9.655072034e+01
3.579143198e+01,5.286819001e+01,4.755715765e+01,8.989814215e+01,7.304659264e+01,4.355145620e+01,2.540316856e+01,4.360183610e+01,4.247399983e+01,3.458351778e+01,3.196513645e+00,8.379789250e+01,8.490397472e+01,3.774913424e+01,2.928296992e+01,4.717573312e+01,7.262807855e+01,8.168869054e+01,4.110195081e+01,5.038490971e+01,1.803383003e+01,8.432545581e+01,4.419847606e+01,1.857907169e+01,1.615785279e+00,2.420307834e+01,3.209159574e+01,5.468674580e+01,5.804694847e+01,9.049506388e+00,3.291785473e+01,2.621266914e+01,1.071460475e+01,2.241853502e+01,7.838046422e+01,2.938831873e+01,1.856848322e+01,5.502251576e+01,9.989420840e+01,9.298008654e+01,5.138633667e+01,2.283368453e+01,2.456323363e+01,1.700473404e+00,2.454288684e+01,6.916788050e+01,9.619444802e+01,2.333985112e+01,1.529670081e+01,6.632880505e+00,5.733292600e+00,5.128343263e+01,8.734820621e+01,4.140353294e+01,6.852910390e+01,3.528753221e+01,9.940912438e+01,9.748466546e+01,7.054506405e+01,6.006989547e+01,2.192330727e+01
8.558162164e+01,7.759020459e+01,4.073685563e+01,4.191190130e+01,1.202388916e+01,8.696883205e+01,8.414087286e+01,9.042049945e+01,8.358533093e+01,7.278401606e+01,9.210497150e+01,7.260291344e+01,6.808325666e+01,2.384742883e+01,1.674358996e+01,7.511390288e+01,5.379963620e+01,9.977242816e+01,3.744970900e+01,4.263804401e+01,6.060174540e+01,2.859498215e+01,5.263839113e+01,9.234749177e+01,3.565116757e+01,5.868339585e+01,7.121577283e+01,7.612936218e+01,3.961768924e+00,5.804980496e+01,2.274735313e+01,4.694930434e+01,9.207720676e+01,7.468622236e+01,8.338870137e+01,3.982202212e+01,4.925313901e+01,1.759837116e+01,7.256031199e+00,1.765633298e+01,1.524085626e+01,9.727120666e+01,3.599909259e+01,7.037506928e+01,7.537366581e+01,1.795979124e+01,5.058808022e+00,6.442032584e+01,4.744814594e+01,3.292399146e+00,3.394053600e+01,7.311006419e+01,4.623577456e+01,9.836974631e+01,1.449821941e+00,7.330231393e+01,1.992842006e+01,1.128788549e+00,4.365776575e+01,7.469093109e+01,2.039449342e+01
1.782196862e+01,5.991019558e+01,2.527279033e+00,2.987555060e+00,9.897977772e+01,8.548480667e+00,3.615990919e+01,5.037093853e+01,2.747418841e+01,7.223829432e+01,3.378909150e+01,5.989318711e+01,4.193143755e+01,9.229414721e+01,1.255671108e+00,3.744679809e+01,9.365571742e+01,5.759992309e+01,7.890774545e+01,4.132706255e+01,9.424390296e+01,9.496621619e+01,4.968829822e+01,7.208511018e+01,9.599317083e+01,6.317211579e+01,6.922682737e+01,1.747991675e+01,9.038397876e+01,1.748594619e+01,1.485351909e+01,2.524539726e+01,2.614741136e+01,5.715114091e+01,6.513662745e+01,4.699404063e+01,1.052127151e+01,5.794151286e+01,4.943671613e+01,4.443023758e+01,7.000856222e+01,7.765874555e+01,3.216851201e+01,9.095891757e+00,8.365991547e+01,6.199340806e+01,4.188958776e+01,4.295366160e+01,7.149633764e+01,8.150304169e+00,4.063284634e+00,8.833378524e+00,6.981521788e+01,4.847411519e+01,6.454747082e+01,8.953542616e+01,1.621040278e+01,1.862878988e+01,2.231985444e+00,7.032229239e+01,2.363978174e+01
2.694638035e+01,9.251719034e+01,2.780143230e+01,4.549016227e+01,2.256934736e+01,5.022456146e+01,9.331459544e+01,5.102357740e+01,4.531757644e+01,9.407577441e+00,4.499547548e+01,1.682284974e+01,2.308048848e+01,6.115939577e+01,3.028021439e+01,9.851086687e+01,5.371289624e+00,3.158715982e+01,9.428799942e+01,2.351587833e+01,6.214769067e+01,3.415085940e+01,7.149090505e+01,6.772070869e+00,3.773885725e+01,1.964072508e+01,6.710594093e+01,5.953091083e+00,6.122881472e+01,6.108740651e+00,3.302290481e+01,4.097292313e+01,6.898636728e+01,1.257838353e+01,3.021428005e+01,9.297263948e+00,3.486935339e+01,8.371176436e+00,4.339124096e+00,9.060389546e+01,1.702032150e+01,8.896711020e+01,9.460214010e+01,4.261786047e+01,9.750236491e+01,9.209808839e+01,4.071550028e+01,6.710323056e+01,4.685798020e+00,4.966754520e+01,9.011648991e+01,1.405081766e+01,9.327437290e+01,8.407291703e+00,9.197124841e+01,8.229444304e+01,3.234945472e+01,7.565219429e+01,3.306283068e+01,4.696430338e+00,5.393488750e+01
