v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71
2.233118464e+01,4.570006661e+01,4.607056992e+01,2.388608625e+01,4.220844196e+01,6.589111932e+01,3.350452109e+01,1.705698420e+01,4.402147725e+01,5.802209185e+01,6.222516662e+01,8.460607602e+01,1.641969796e+00,2.814791388e+01,2.013767567e+01,3.949530620e+01,5.049863649e+01,3.863684072e+01,9.615153405e+01,9.284025645e+01,1.568945408e+01,7.879966247e+01,3.611291612e+01,3.836925311e+01,5.939848650e+01,1.847570761e+01,8.287677305e+01,2.639029855e+01,7.941822956e+01,6.854118564e+01,9.880167291e+01,6.669251029e+01,8.082205875e+01,1.992749245e+01,1.846756019e+01,5.928085683e+01,3.581461525e+01,7.704642361e+01,2.495554410e+01,1.352064406e+01,2.852932591e+01,9.231624396e+01,5.271091826e+01,5.850835846e+01,6.265610640e+00,2.118167700e+00,4.519635885e-01,7.987647122e+01,6.040474114e+01,4.511421568e+01,1.734316850e+01,2.133289795e+01,4.354051660e+01,6.822838222e+01,2.699620099e+01,8.776255462e+01,9.737723080e+01,6.683190081e+01,4.930082756e+01,3.389434961e+01,7.151202137e+01,4.663084160e+01,4.253945349e+01,1.887201948e+01,1.198427400e+00,6.346957344e+01,5.911924105e+01,9.818931414e+00,6.531528052e+01,2.572751142e+01,5.578128721e+01
1.079666629e+01,5.339407503e+00,1.939031032e+01,3.897203548e+01,5.551888689e+01,3.504738228e+00,6.837399412e+01,8.622434699e+01,8.934167313e+01,4.002558726e+00,5.400728701e+01,3.429254734e+01,3.869071402e+01,2.571299507e+01,8.745097179e+01,6.416718039e+01,9.611523255e+01,5.869917855e+00,1.496273631e+01,2.519107937e+01,3.580301721e+01,8.215650005e+01,8.401858773e+01,9.996699269e+01,7.390527772e+01,5.471137872e+01,3.080429562e+01,4.499431125e+00,2.939380487e+01,9.165656829e+01,6.590553829e+01,9.657550878e+01,4.984995076e+01,3.722839575e+00,1.157972211e+01,3.990127056e+01,8.119296357e+01,7.749041414e+01,7.643685627e+01,1.275608985e+01,9.168134088e+01,4.009444676e+01,8.657594328e+01,4.043952380e+01,5.826486472e+01,2.720339259e+00,4.803492810e+01,8.667495560e+01,5.419610107e+01,5.563612746e+01,4.678726292e+01,7.069835699e+01,5.484631215e+00,6.324977489e+00,8.822429238e+01,8.961532338e+01,5.529548100e+01,1.715028350e+00,1.397020931e+01,1.346643927e+01,6.619708822e+01,4.291717297e-01,1.854323008e+01,6.509797589e+01,2.937975605e+01,6.534527854e+01,2.727697658e+01,9.576389628e+01,4.065135440e+01,3.908228761e+01,3.968404001e+01
2.223753380e+01,5.200998280e+00,3.579612133e+01,3.558641815e+01,6.521215781e+01,4.442148449e+01,9.972184734e+01,3.154681254e+01,7.599083343e+01,1.519723772e+01,2.805736295e+01,5.700231388e+01,1.391644365e+01,9.283007581e+01,6.985268941e+01,5.234167211e+01,1.871969301e+01,7.619617848e+01,6.767809588e+01,7.947394078e+01,2.074318100e+01,5.618716974e+01,8.130144914e+01,4.479178271e+01,7.171454945e+01,8.188791129e+01,7.058622368e+01,9.892716937e+01,3.341763172e+01,9.679382344e+01,2.653302146e+00,4.818149087e+01,5.409967398e+01,7.852280528e+01,2.130974594e+01,2.033963585e+01,6.519479269e+01,7.885084657e+01,2.472192171e+00,2.357123186e+01,7.751937395e+01,7.357766867e+01,7.713618432e+01,3.502305172e+01,9.425669896e+01,9.039323294e+01,5.076074003e+01,8.328658126e+00,7.249453547e+01,5.808829410e+01,3.900363242e+01,4.638699618e+01,5.028654675e+01,6.583739872e+01,3.559940641e+01,1.135933620e+01,3.175294963e+01,2.401475827e+01,6.606453745e+01,5.071810436e+01,9.884194653e+01,5.986898823e+01,8.550938757e+01,2.722815064e+01,7.812291955e+01,1.706574422e+01,9.494911597e+01,9.848376642e+01,9.921834130e+01,1.543920931e+01,2.559244846e+01
4.422514587e+01,4.893659862e+01,1.488272421e+01,5.046579056e+01,6.803600379e+01,7.609798439e+01,3.581038889e+01,7.524041713e+01,9.749380578e+01,6.492812636e+01,8.950142791e+01,1.587026822e+01,7.927401468e+01,8.147227648e+00,3.456292728e+01,4.992109553e+01,8.869004728e+01,9.938291253e+01,6.050755444e+00,9.586959553e+01,8.917662283e+01,7.049280710e+01,3.685090472e+01,7.912691624e+01,3.213241675e+01,1.478373103e+01,7.868226299e+00,8.898051853e+01,5.073780416e+01,8.134079938e+01,6.375460435e+01,1.687223914e+01,7.497294441e+00,5.380392989e+00,1.624225456e+01,8.660156501e+01,4.851763955e+01,3.978158363e+01,5.689273608e+01,9.027709169e+01,1.721927459e+01,7.878104299e+01,6.510960192e+01,7.575249177e+01,3.053478909e+01,5.301629216e+01,8.502280941e+01,8.357286702e+01,9.719722513e+01,5.069228943e+01,1.048342846e+01,2.059615466e+00,3.703084209e+01,9.195661261e+01,7.930670095e+01,5.881098652e+01,7.376399950e+01,3.457829864e+01,6.859658184e+01,2.677707721e+00,4.760813032e+00,1.240774616e+01,3.042748930e+01,2.606820790e+01,7.671227205e+01,1.498647089e+00,4.712792743e+01,1.932804552e+01,1.170859477e+01,8.710022970e+00,7.090279957e+00
2.632507600e+01,4.250695494e+01,9.928816933e+01,3.602549382e+01,2.024211210e+01,3.301977768e+01,5.686889690e+01,9.879500510e+01,4.558441359e+01,3.285419241e+01,6.215233857e+00,6.370762874e+01,7.255128980e+01,3.357693532e+01,1.095381404e+01,8.836879721e+01,1.961772531e+01,5.531070048e+01,3.396452977e+01,1.840062941e+01,8.602208996e+01,1.736267143e+00,1.374157748e+01,7.349945127e+01,1.775818720e+01,6.345740671e+01,4.081481282e+01,9.918006597e+01,9.566665444e+01,9.242167528e+01,9.100498927e+01,9.581277398e+01,9.548456760e+01,4.634052188e+01,9.115738892e+01,4.304137382e+01,4.172502950e+01,9.411539885e+01,2.815652636e+01,7.436862613e+01,1.801670273e+01,3.402800952e+01,2.895717157e+01,2.593314053e+01,6.083774720e+01,9.193526715e+01,8.000930246e+01,4.708923790e+01,4.925612810e+01,7.080699092e+01,5.805949367e+01,2.707376633e+01,5.625627536e+01,4.130705967e+01,3.861394187e+01,8.243680140e+01,8.493256762e+01,3.734701690e+01,9.540285657e+01,6.854517328e+00,5.326051203e+01,7.059320847e+01,5.158965004e+01,2.753237521e+01,2.350822174e+01,2.216036456e+01,1.622168807e+01,6.866878666e+01,8.559052256e+00,7.484436029e+01,8.208523323e+01
9.164994632e+01,7.446663426e+01,3.454297807e+01,5.934462496e+01,7.983409416e+01,5.094701828e+01,9.575824014e+01,6.384621917e+00,7.535461575e+01,5.832270799e+01,6.086266553e+01,2.676588122e+01,2.426543047e+01,9.332837345e+01,1.945600868e+01,9.467252379e+01,7.330590833e-01,3.589151223e+01,9.948981002e+01,6.433909953e+01,3.779177048e+00,3.076110570e+01,7.243926513e+01,6.780434591e+01,2.255889869e+01,3.214373732e+01,8.832848454e+01,6.942692370e+01,7.876973247e+01,1.297647643e+01,2.990218736e+01,2.363077435e+01,7.050903613e+01,5.432345095e+01,6.649836240e+01,2.368206764e+01,8.453322322e+01,2.857904462e+01,5.911088901e+01,6.109263399e+00,6.984233484e+01,1.373889671e+01,9.980127133e+00,8.696794748e+01,2.310498760e+01,2.982267207e+01,8.546385266e+01,6.175969812e+01,4.987192702e+01,1.405264950e+01,5.338997009e+01,2.985926032e+01,3.845450574e+00,1.604107497e+01,3.656114237e+01,7.095828012e+01,1.308187501e+01,8.541085032e+01,3.266893604e+01,7.244164997e+01,3.738828698e+00,5.917127754e+01,1.122706345e+01,7.221847401e+01,9.456851139e+01,5.447243284e+01,8.310213501e+01,3.693161178e+01,8.664388190e+01,4.403033798e+01,7.476157592e+00
8.415554424e+01,7.627016770e+01,3.636809455e+01,1.182933938e+01,9.780235879e+01,6.203255680e+00,6.492601806e+01,4.158589668e+01,8.750462899e+01,6.807281669e+01,2.462435597e+01,5.026972039e+01,5.877716390e+01,5.643804802e+01,8.072382092e+01,2.498715226e+01,3.364578118e+01,9.344654989e+01,3.079531915e+01,5.668428850e+01,4.642375193e+01,5.257756925e+01,4.644859618e+00,7.258607651e+01,8.702906207e+01,3.670690103e+01,4.369566694e+01,4.500477963e+01,5.434936917e+01,7.408395487e+01,2.725287727e+01,6.333649826e+00,3.828347917e+01,7.877217023e+01,6.226988178e+01,2.439186500e+01,1.462090513e+01,3.514382066e+01,1.890941376e+01,5.983109611e+01,5.127923535e+01,5.670284132e+01,3.110543834e+01,1.776386479e+01,6.921769016e+01,2.081289750e+01,7.887970405e+01,6.536350707e+01,8.083195457e+00,5.344168518e+01,1.117276384e+01,2.748963353e+01,4.153065566e+01,1.263473096e+01,2.598767779e+01,2.933611054e+01,6.400442829e+01,6.433882901e+01,2.912905486e+01,7.235268462e+01,8.616716472e+01,9.636696824e+00,8.431394269e+01,5.271085117e+01,6.460073549e+01,4.998837297e+01,2.255080633e+01,2.162769687e+00,8.007990438e+01,6.257988302e+01,4.783293808e+01
6.394364694e+01,2.222293878e+00,4.013857528e+01,4.818590290e+01,5.068404420e+01,3.489068041e+01,9.542345738e+01,4.687274817e+01,7.668590441e+01,9.670465658e+01,9.316417817e-01,7.230204740e+01,2.631332348e+01,7.194426797e+01,6.872014111e+01,1.989458902e+01,7.891824632e+01,4.804500816e+01,4.747370377e+01,3.262401565e+01,4.409401143e+00,8.939407371e+01,5.082279515e+01,5.863913379e+01,4.527804083e+01,2.348567612e+01,2.764855634e+01,6.929771754e+01,2.792901529e+01,3.017219142e+01,8.979151244e+01,1.514941310e+01,8.937981444e+01,1.208413861e+01,6.062151581e+01,5.284049698e+01,9.365481925e+01,2.771193108e+01,4.002546348e+01,7.218801169e+01,5.846417682e+01,1.905416096e+01,2.309990216e+01,5.076129204e+01,5.327524000e+01,4.201533936e+01,1.778507648e+01,2.945040188e+00,2.638456395e+01,7.337224215e+01,2.852734515e+01,2.073676915e+01,6.764113420e+01,7.349497491e+01,7.233597435e+01,5.796898027e+01,5.133641755e+01,5.232788731e+01,8.575339107e+01,7.664549153e+00,8.734257366e+01,9.393251597e+01,8.889915624e+01,9.736645531e+01,1.694671237e+01,5.136208178e+00,4.065309611e+01,2.785523786e+01,7.860596343e+00,2.519647772e+01,5.227690317e+01
1.586179415e+01,5.415323122e+01,1.747858262e+00,9.033638198e+01,8.397148505e+01,4.717283688e+01,6.744086768e+01,3.987252940e+00,2.368956994e+01,8.484001019e+01,4.857906653e+01,3.336312004e+01,9.927026939e+01,8.623374040e+00,5.897826487e+01,2.704077218e-01,1.793181249e+01,1.985337307e+01,2.781939508e+01,6.663968258e+01,5.913311726e+01,3.004587981e+01,6.477011276e+00,9.551213281e+01,8.070243255e+01,8.419310470e+01,1.307905552e+01,9.062779615e+01,1.912472023e+01,9.867412709e+01,1.571569733e+01,3.944260929e+01,2.393740845e+01,6.767459294e+01,4.446171743e+01,5.742463851e+00,1.894539633e+01,2.589393994e+00,7.336227324e+01,2.894439054e+01,9.301610212e+01,5.838397593e+01,5.191600474e+01,9.984265177e+00,5.660360207e+01,3.607510938e+01,5.019683005e+01,4.236364668e+01,2.581144357e+01,2.801877667e+01,8.823201721e+01,7.723423347e+01,1.699669465e+01,9.574445275e+01,1.996381788e+01,6.883435102e+01,9.430803546e+01,3.373648500e+01,7.509886564e+01,6.254528209e+01,2.024837466e+01,9.212114551e+01,4.183314409e+01,6.822676320e+01,2.069751033e+01,1.993770952e+01,4.609298075e+01,5.076528122e+01,4.817779625e+01,6.726351634e+01,9.659172838e+01
3.914766232e+01,3.619258270e+00,9.979701398e+01,9.894732053e+01,2.586356818e+01,5.142645856e+01,3.319776920e+01,2.837543723e+01,7.283915288e+01,3.771354006e+01,6.802606790e+01,5.459240175e+01,9.662796071e+01,8.974677314e+00,5.141560612e+01,2.680479415e+01,8.688272110e+01,9.770924778e+01,5.635320386e+01,5.337072234e+01,4.390028837e+01,8.016988540e+01,8.734162774e+01,6.959448264e+01,2.780789168e+01,5.896784431e+00,6.964133992e+01,7.911100937e+01,1.536140074e+01,8.844789756e+01,6.030523058e+01,5.676753300e+01,4.504807936e+01,6.857153210e+01,4.075905942e+01,9.598682542e+01,6.883436590e+01,8.730743351e+01,3.910254693e+00,6.648525559e+01,8.045353380e+01,7.174732804e+01,2.588995212e+01,4.564881768e+01,8.788475236e+01,8.490421288e+01,7.032900199e+01,5.745826169e+01,6.798246257e+01,1.135461829e+01,1.072225069e+01,9.131797830e+01,3.553735047e+01,1.217935366e+01,1.771294967e+01,3.141519714e+01,2.583252602e+01,6.349554755e+01,6.406502525e+01,6.540886352e+01,8.244873291e+01,1.174651219e+01,4.212106008e+01,8.476984462e+01,2.643994558e+01,2.690268921e+01,5.693827633e+01,7.873996569e+01,2.313736738e+01,8.896474211e+01,9.204563236e+01
4.544377661e+01,7.271913151e+01,7.103474637e+01,2.437568147e+01,6.078936694e+00,3.190627715e+01,4.944699627e+01,3.628748986e+01,7.142732550e+01,5.448428215e+01,8.741492864e+01,2.527584784e+01,5.530367797e+01,9.695908988e+01,8.991502609e+01,2.628822249e+01,6.823275032e+01,1.343464744e+01,5.927018008e+01,8.571973522e+01,6.316858400e+01,3.352253976e+01,8.834569055e+01,6.876087918e+01,3.212189230e+00,2.183881196e+01,7.579174558e+00,5.023395974e+01,6.042146832e+01,1.030603593e+01,5.099183981e+01,4.452762262e+01,5.669908191e+01,5.692342085e+01,3.457980285e+01,7.057342700e+01,1.679162287e+01,8.725708899e+01,8.427373629e+01,6.020082584e+01,9.638028958e+01,4.211894193e+01,5.459475794e+01,9.289630418e+01,5.907624359e+01,4.815525487e+01,3.916666119e+01,4.197667746e+01,4.473945869e+00,7.164480741e+01,6.581665362e+01,9.346536628e+01,1.580443866e+01,5.381311504e+01,2.963763822e+01,1.027438828e+01,9.210919273e+01,9.010728668e+01,7.754966720e+01,6.047654545e+01,1.912684733e+01,2.337855322e+01,3.046024836e+00,4.230449907e+01,3.195354727e+01,3.891514295e+01,6.483722153e+01,8.320578221e+01,9.308817600e+01,7.508946567e+01,2.909242392e+01
2.712222191e+01,1.563919017e+01,2.821905530e+01,8.363188242e+01,7.674468399e+01,7.083318557e+00,5.186606861e+01,6.944538691e+01,8.088098204e+01,4.473848410e+01,1.074078148e+01,4.436914983e+01,8.887741297e+01,4.953224941e+01,6.551809061e+01,7.827871851e+01,9.852147786e+01,9.664809383e+01,4.913539419e+01,9.998948318e+01,7.639349464e+01,7.776904280e+01,2.804566581e+01,4.278184237e+01,1.679776138e+01,6.707967030e+01,3.010164086e+01,4.755087603e+01,5.032143655e+01,6.310219273e+01,3.595735014e+01,9.451704230e+01,6.382035829e+01,2.889760388e+01,9.820482074e+01,4.969793683e+01,8.436950404e+01,4.088861979e+01,3.191267430e+01,6.296278520e+01,7.703885254e+01,3.315476288e+01,7.355120002e+00,8.926460779e+01,2.922700973e+01,5.960901129e+01,4.146311497e+00,8.940387292e+01,1.693714431e+01,4.054451680e+01,2.179258434e+01,2.582399274e+01,2.953071448e+01,5.932488278e+01,2.880746219e+01,5.508014555e+01,9.521336369e-01,9.325434072e+01,9.037009430e+01,7.281038989e+01,1.939040964e+01,7.063599160e+01,8.488897083e+00,6.955930923e+01,4.863698668e+01,4.397137368e+01,2.763445192e+01,4.752351919e+01,9.634245730e+01,5.217696037e+01,2.451938513e+01
3.021513743e+01,4.991143805e+01,7.886408020e+01,1.233699387e+01,9.018916284e+01,3.972827559e+01,7.418596736e+01,4.105595147e+01,3.111879542e+01,6.198005892e+01,9.138491914e+01,4.742219731e+00,8.587048242e+01,6.445793874e+01,9.766240591e+01,2.537984979e+01,8.513183167e+01,2.794689145e+01,9.406563866e+01,7.586274598e+01,3.424158435e+01,8.962847437e+01,5.909609928e+01,9.886818911e-01,9.943657342e+01,7.879962600e+01,6.115653507e+00,9.151670732e+01,1.219781505e+01,6.441644088e+01,5.015248440e+01,3.120563572e+01,6.997626639e+01,6.354061946e+01,8.171282380e+01,4.345070627e+01,9.589279291e+00,4.863862294e+01,8.458005955e+01,2.906892992e+01,3.874741207e+01,7.362423644e+00,8.776699306e+01,1.468510232e+01,7.155695610e+01,9.698311376e+00,1.636061473e+01,7.285924894e+01,1.849278465e+01,4.829917249e+00,4.659888184e+01,1.246643640e+01,4.327704738e+01,8.030204959e+01,1.827876739e+01,2.002725466e+01,9.378847609e+01,1.832788470e+01,2.486658888e+01,6.711079160e+01,4.798401787e+01,6.710953879e+00,6.013779777e+01,6.037980292e+01,8.965659796e+01,5.240670864e+01,8.361614770e+01,7.788475424e+00,5.449116671e+01,2.923308427e+00,3.846742416e+01
7.996659776e+01,2.898817994e+01,8.506192572e+01,1.051765141e+01,5.321872609e+01,4.203447031e+01,5.849589508e+01,2.904701452e+01,6.219641617e+01,8.789553807e+01,1.923047711e+00,3.386297643e+01,6.344260536e+01,9.204458957e+01,3.116747121e+01,9.655400545e+01,1.612386892e+01,2.855534431e+01,6.909717473e+01,6.702372339e+01,6.357931649e+01,2.440040145e+01,4.151090546e+01,7.965934194e+01,1.682583163e+01,6.225161154e+01,5.715387254e+01,8.499967871e+01,8.782491749e+01,2.929726492e+01,9.890475431e+01,4.462899168e+01,6.351014438e+01,3.078222684e+01,9.226084101e+00,8.986439922e+01,4.399837864e+01,5.637077229e+00,9.677455117e+01,2.419106219e+01,3.570257247e+01,9.527889623e+01,2.099645263e+01,3.763938241e+01,1.282132137e+01,5.418410946e+01,7.419721474e+00,7.061487630e+01,2.283784274e+01,3.095856695e+00,1.609790744e+00,6.360270923e+00,1.077759588e+01,1.978252470e+01,7.092395077e+01,7.283938983e+01,2.046225363e+01,4.973388790e+01,5.678660685e+01,7.742739226e+01,4.153526242e+01,7.711420335e+01,5.673613608e+01,1.259494431e+01,2.726094602e+01,6.461345532e+01,3.053377713e+01,8.051972996e+01,2.770496033e+01,3.536857599e+01,8.009101092e+01
5.731600523e+01,5.848624737e+01,5.567005209e+01,7.404837298e+01,7.976914213e+01,9.877641204e+01,9.372116642e+01,6.102663767e+01,3.579710128e+01,5.749531951e+01,5.412961467e+01,5.269985922e+01,6.766927323e+01,6.158053773e+01,8.011581766e+01,3.737120123e+01,7.225596280e+01,5.043363947e+01,3.365704368e+01,9.031728955e+01,8.748594578e+01,1.540581608e+01,7.724995484e+01,4.093421541e+01,5.556117401e+01,4.649467544e+01,2.140702390e+01,9.249071842e+01,2.404126969e+01,5.972994875e+01,6.138945725e+01,3.138695643e+01,7.399060193e+01,6.770533934e+01,5.478553473e+01,5.752975468e+01,7.570660419e+00,9.551123365e+01,4.463385605e+01,2.816544637e+01,6.731148754e+01,6.439301641e+01,3.297019395e+01,9.573359751e+01,7.143252075e+01,8.178513576e+01,2.478769549e+01,1.656493074e+01,2.629024190e+01,9.587432331e+01,7.067019902e+01,1.850207379e+01,6.098800295e+01,9.896224429e+01,1.709366867e+01,8.913081721e+01,8.645752424e+01,7.259099209e+01,6.317806328e+01,8.269169378e+01,1.776626598e+00,9.205888440e+01,7.568297634e+01,9.378491600e+01,7.287309391e+01,1.836702079e+01,4.998396826e+01,8.406549094e+01,3.219261796e+01,1.589997610e+01,8.920448149e+00
7.544271568e+01,6.256512994e+01,9.224553773e+01,9.767745064e+01,9.235916443e+01,6.363890258e+01,2.452519237e+01,1.713990731e+01,6.450510726e+01,3.498219329e+01,8.071225444e+01,7.108541115e+01,1.831651284e+01,9.093559205e+01,4.512360929e+01,3.512287167e+01,3.681286194e+00,3.142431344e+01,2.341113639e+01,6.734734355e+01,8.750748455e+01,2.401462193e+01,8.877019680e+01,9.740277842e+01,3.086215341e+01,8.551654076e+01,2.341101891e+01,8.160630791e+01,3.092181918e+01,3.495413727e+01,7.399666377e+01,5.127393123e+01,2.015549318e+01,8.829093992e+01,7.116252783e+01,9.281717282e+01,6.653647219e+01,5.307217769e+01,8.784112725e+01,2.326327629e+01,4.927861548e+01,3.975290669e+01,1.436262727e+01,6.949553183e+01,2.333063143e+01,7.200137477e+01,5.495122123e+01,5.245603631e+01,5.097918159e+01,4.034601345e+01,6.050186146e+00,6.294997682e+01,2.511513517e+01,6.409074957e+01,6.837676152e+01,7.425471561e+01,6.209124112e+01,7.360159463e+01,9.119020953e+01,4.218020386e+01,2.944999100e+01,2.762393500e+01,6.741097686e+01,6.662576655e+01,8.464837317e+01,6.195395777e+01,7.215019736e+01,3.136821689e+01,7.490965723e+00,2.280199645e+01,9.019956517e+01
6.580721819e+01,8.649876101e+01,8.218254376e+01,4.932460924e+01,6.680356212e+01,6.465637939e+01,4.403352140e+01,7.948938023e+01,6.631478657e+01,9.563399817e+01,4.004556340e+01,5.555770791e+01,8.920474399e+01,2.711184136e+01,3.802414558e+01,2.367271531e+01,9.198751415e+01,7.989466478e+01,5.244117343e+01,2.952251256e+01,8.667537116e+01,3.372355332e+01,7.945910964e+01,8.581480429e+00,7.048890042e+01,3.653182768e+01,6.711164692e+01,7.758472911e+01,9.298266576e+01,3.905592695e+01,9.216161953e+01,6.625293740e+01,5.180957208e-01,1.027005470e+00,4.291377559e+01,4.531687167e+01,6.692197364e+01,6.378445273e+01,8.045047721e+01,4.365947580e+01,9.852125520e+01,4.627860107e+01,8.085230969e+01,9.946513786e+01,8.767205845e+01,1.703546303e+00,8.714680377e+01,3.750769748e+01,4.362633124e+01,6.453553147e+00,3.341446503e+01,8.470297974e+01,7.472907675e+01,5.871522430e+01,5.674635124e+01,7.961538857e+00,8.063433219e+01,8.624472725e+01,3.171668500e+00,5.985453585e+01,4.030659686e+01,3.371058214e+01,3.286601988e+01,7.270175461e+00,9.381315364e+01,3.935890671e+01,9.037898423e+01,3.709609051e+01,7.008655639e+01,3.001533517e+01,8.791117586e+01
5.660797547e+01,2.670155696e+01,7.356153766e+01,3.763504393e+01,8.076415512e+01,5.056367724e+01,1.525745726e+01,3.311182177e+01,4.346634947e+01,5.272001160e+01,4.213641742e+01,9.581534186e+01,7.534634195e+01,8.894705420e+01,4.640146129e+01,7.692736520e+01,7.759843600e+01,6.794722668e+01,3.808702746e+01,9.292626814e+01,1.290564966e+01,5.308834335e+01,2.392671131e+01,4.172758259e+01,2.625540534e+01,5.165623515e+01,6.841940813e+01,9.120465943e+01,9.642277554e+01,3.767219281e+01,1.878158145e+01,5.639093057e+01,8.551394704e+01,2.629434692e+01,3.316877846e+01,4.602138404e+01,3.866756086e+01,4.634491105e+01,1.205081342e+01,8.958921361e+01,2.329326982e+01,5.393508184e+01,7.930998413e+01,4.429338762e+01,7.300953160e+01,1.872662551e+01,7.528870702e+01,9.414521115e+01,6.119860789e+01,6.259440426e+01,7.662170561e+01,4.784196973e+01,8.785181692e+01,5.246666466e+01,7.520879861e+01,6.396986333e+00,8.909780250e+01,9.782029019e+00,2.609662476e+01,8.398510208e+01,8.904652673e+01,7.736096653e+01,4.115824193e+01,4.634992829e+01,4.987124183e+01,9.355873456e+01,5.465355220e+01,2.142841970e+01,1.342140084e+01,2.521741872e+01,8.071662626e+01
7.267116191e+01,1.045519733e+01,2.278680684e+01,6.682166950e+01,4.593948640e+01,7.735961079e+01,1.508968279e+01,2.306646599e+00,9.225104495e+01,3.047491679e+01,8.321232640e+01,5.138597232e+01,2.295008820e-01,9.923498210e+01,7.727522081e+01,5.635734739e+01,7.568722992e+01,9.954920464e+01,8.843016604e+01,2.879036278e+00,4.432236517e+01,5.737077484e+01,9.549138636e+01,3.199619774e+01,3.763781679e+00,5.014670763e+01,1.413032182e+01,8.441901065e+00,6.283434606e+01,1.829778877e+01,3.760092821e+01,3.913018542e+01,8.400714316e+01,8.765464814e+01,7.066243032e+01,7.292394659e+01,3.768245123e+01,9.452696637e+01,8.719614007e+01,5.882432437e+01,2.747492292e+01,3.412195052e+01,9.263313282e+00,6.314166610e+01,5.936761872e+01,3.405289817e+01,8.323154469e+01,2.173039232e+01,6.413793719e+01,1.069565679e+01,8.913761547e+01,6.380828308e+01,3.045938800e+01,6.889242047e+01,9.374394875e+01,9.874741581e+01,3.258524570e+01,8.390539002e+01,7.729587241e+01,1.072133881e+01,8.194449203e+01,7.531278778e+01,2.848627601e+01,4.145179663e+00,1.548233359e+01,3.046111077e+01,8.263946980e+01,3.967053330e+01,2.820540630e+01,9.898844290e+01,4.034679812e+00
