v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51
1.109169074e+01,1.347993015e+01,2.630658975e+01,4.841005060e+01,4.101186398e+01,9.667629287e+01,4.510943691e+01,3.200936427e+01,3.871873053e+01,1.800273814e+01,2.977807145e+01,8.542614618e+01,4.490076575e+01,3.546432174e+01,7.641502506e+01,6.640765546e+01,1.171929469e+01,3.486267009e+01,1.566294054e+01,4.967878771e+01,4.562652799e+01,5.223982752e+01,6.083132795e+01,8.381013876e+01,1.305446638e+01,9.026855818e+01,2.177467730e+01,3.934013687e+01,6.503392750e+01,7.283376033e+01,9.407131343e+00,3.717139586e+01,4.797409824e+01,9.675036885e+01,8.823104447e+01,8.966100579e+01,9.142035774e-01,6.147334433e+01,8.544895366e+01,6.967927174e+01,8.857320181e+01,3.296169046e+01,8.875924169e-01,6.650318711e+01,4.062435404e+01,4.202477411e+01,8.545187672e+01,9.915650731e+01,7.754232614e+01,3.406325679e+01,2.834675134e+01
2.721316508e+01,8.113595149e+01,2.218318478e+01,9.570173951e+01,2.361292008e+01,3.411770294e+01,5.793823812e+01,1.758758812e+01,6.667003823e+01,2.019502887e+01,7.811255960e+01,4.710997475e+01,7.814897452e+01,6.967660433e+01,5.281195066e+01,9.323718993e+01,1.439376364e+01,8.248459028e+00,1.719150250e-03,3.473691767e+01,5.132978082e+01,1.684997530e+01,8.941460792e+01,2.100278005e+01,6.826114732e+01,2.563458895e+01,5.356011688e+01,1.220921038e+01,9.535059310e+01,1.858566234e+01,1.681184982e+01,5.027954638e+00,1.720789273e+01,1.143342165e+01,9.503884098e+01,2.731502805e+01,7.024517925e+01,1.839104407e+01,7.735678521e+01,3.231718465e+00,5.865625110e+00,6.431230824e+01,7.454268531e+01,1.728896582e+00,9.862690722e+01,8.281321169e+01,4.547614516e-01,8.086617353e+01,8.937904544e+01,7.058019445e+01,9.527685253e+01
2.876172003e+00,4.385165187e+01,6.569260497e+01,9.620216400e+01,9.861012828e+00,1.713440411e+01,3.031118500e+00,8.241462450e+01,4.596097091e+01,9.428166180e+01,6.038439238e+00,9.585421658e+01,1.397573756e+01,6.128046333e+01,4.335243519e+01,4.477685994e+01,4.240596437e+01,5.963173300e+01,1.280680928e+01,3.277647081e+01,6.737208952e+01,3.932711196e+01,1.476831480e+01,4.823602120e+01,6.157383838e+00,2.108765276e+01,5.704410665e+01,1.464535817e+01,7.384788482e+01,2.028526257e+01,8.832959405e+01,7.193213384e+01,9.117957880e+01,5.098578296e+01,1.746431347e+01,8.094285289e+01,1.873564235e+01,8.889116609e+01,1.215739261e+01,2.972055168e+01,2.077974444e+01,7.521353483e+01,3.979798205e+01,3.207894037e+01,3.762220810e+01,1.783796365e+01,2.824789892e+01,1.117961929e+01,1.282461868e+01,6.887708310e+01,5.366650060e+01
6.999054290e+00,2.176194314e+01,3.750154198e+01,6.414391378e+01,3.076288131e+01,7.645359741e+01,1.489841757e+01,6.606273927e+01,9.046541907e+01,2.541457430e+01,3.893111948e+01,1.926636946e+01,2.663159414e+01,7.983024857e+01,6.293330744e+01,5.358154528e+00,7.327927989e+01,9.213483980e+01,7.276123856e+01,6.590463337e+01,6.894220740e+01,5.481733096e+01,7.625441289e+01,9.709726771e+01,8.581173308e+01,7.294317792e+01,8.961411766e+01,1.571448538e+00,8.477952020e+01,2.886940333e+01,9.651452191e+01,7.270801959e+01,7.212767416e+01,5.166367887e+01,1.362951598e+01,5.696413666e+01,7.133295118e+01,5.283086554e+01,6.668241371e+00,7.618493759e+01,8.135251022e+01,1.861177880e+01,8.184189707e+01,9.343025262e+01,1.889935852e+01,4.072038983e+01,7.330359766e+01,1.969950797e+01,2.178606792e+01,7.585623036e+01,6.744909023e+00
4.783413417e+01,7.001815359e+00,5.312058411e+01,8.202659335e+01,2.421701644e+00,5.100702619e+01,1.778172024e+01,2.068669980e+01,1.017786965e+01,8.642800173e+01,6.461638736e+01,3.853005475e+01,3.504030784e+01,5.845331810e+01,3.836481461e+01,7.838358102e+01,2.702573129e+01,2.434820955e+01,5.255859323e+01,9.057879508e+01,5.852379957e+01,8.985144001e+01,8.629604967e+01,8.939967590e+01,4.267535169e+01,2.230540586e+01,5.274899320e+01,6.064065649e+01,1.675398327e+01,8.474832253e+01,3.224392398e+01,5.590693081e+01,8.021241999e+01,1.321263728e+01,3.727355707e+01,9.594174030e+01,5.260633588e+00,8.502492507e+01,8.523960036e+01,1.073825675e+01,3.973514353e+01,8.783395008e+00,7.498036466e+01,8.642507863e+00,3.334558614e+01,3.237605868e+01,2.807630590e+01,6.643676042e+01,2.982207910e+01,1.847885249e+01,5.740081953e+00
2.282270079e+01,6.171215801e+01,2.494206846e+01,8.697410987e+01,1.291586631e+01,7.135400248e+01,2.264977141e+01,6.348668646e+01,6.175534106e+01,7.685132481e+00,9.416112662e+01,2.036341912e+01,2.756526340e+01,8.950673024e+01,1.187495884e+01,8.324212485e+01,6.061970033e+01,1.583449669e+01,5.159826985e+01,1.800603143e+01,2.234668346e+01,4.067916361e+01,5.041388388e+01,6.257445656e+01,5.683087435e+01,9.470561353e+01,3.535602241e+01,4.846072199e+01,4.159218732e+01,6.496900013e+01,4.683636118e+01,9.843732968e+00,2.040306166e+01,2.973069358e+01,5.704146697e+01,5.577640059e+01,5.279432219e+01,9.381638471e+01,9.092677550e+01,4.842107917e+01,8.334536524e+01,8.171326282e+01,3.219870684e+00,5.656320513e+01,7.729058977e+01,3.794949941e+01,7.671863582e+01,8.603933817e+01,1.477570002e+00,1.292272712e+01,2.320266769e+00
4.220023220e+00,3.489357265e+00,3.970234171e+01,2.170429823e+01,6.736604494e+01,9.182762605e+01,9.083770096e+01,5.981124078e+01,8.090951764e+01,4.830090091e+01,2.172763322e+01,4.522756886e+01,2.505509454e+01,7.780379034e+01,6.302421713e+01,9.303446162e+00,1.422524068e+01,2.300746481e+01,8.485820995e+01,5.548204649e+01,1.485823210e+01,3.715392302e+01,5.468026830e+01,4.101061431e+01,7.144269240e+01,1.257008423e+01,5.648051807e+01,1.545537224e+01,4.119714831e+01,1.687548929e+01,8.900775632e+01,3.425138655e+01,3.091142489e+01,8.294761339e+01,8.172600211e+01,6.990555076e+00,4.391241078e+01,1.425958993e+01,9.028033699e+01,5.960032047e+00,6.467481599e+01,2.724501348e+01,4.834910348e+01,1.565154456e+01,8.568494529e+01,7.990901883e+01,6.012265465e+01,2.143259793e+01,7.789987020e+01,9.963725387e+01,2.374058421e+01
2.152723708e+01,5.596647293e+01,4.066530794e+01,7.635914892e+01,5.661911943e+01,2.270780754e+01,4.350023155e+01,9.511940876e+01,2.609357726e+01,4.184871146e+01,6.930193916e+01,4.605720342e+01,4.134460178e+01,9.059289924e+01,7.324830580e+01,6.497833458e+01,2.590729546e+01,1.549435657e+01,5.103862267e+01,2.880175785e+01,9.839475871e+01,4.841856093e+00,3.344034518e+01,4.967403805e+01,3.041455733e+01,5.533448969e+01,9.809381836e+01,5.091522533e+01,3.288414199e+01,9.218444619e+00,4.543812396e+01,3.355665530e+01,5.490764381e+01,4.522997884e+01,8.869021040e+01,2.362729100e+01,7.660922697e+01,6.177253385e+00,7.207456489e+01,2.273755599e+01,9.758552168e+01,4.536334785e+01,6.797351390e+01,9.011192730e+01,4.660885274e+01,3.584806891e+01,5.007779223e+01,3.205480700e+01,9.611714042e+01,2.710958956e+01,7.333956025e+01
6.303150887e+01,4.472210483e+01,4.397316554e+01,3.838042177e+01,1.414581938e+01,3.702347551e+01,9.466227157e+00,7.797679018e+01,5.988675218e+01,6.356182761e+01,6.843509585e+01,1.466087829e+01,9.980842832e+01,4.818930438e+01,9.825317410e+01,8.154393536e+01,2.077591745e+01,5.043455064e+01,4.333731771e+01,6.822690527e+01,3.510573091e+01,2.364166495e+01,7.790796527e+01,2.061636986e+01,3.982916037e+01,3.597443274e+01,8.808287867e+01,4.237140190e+01,3.124448564e+01,4.078795064e+01,6.077904404e+01,8.760749698e+00,4.002326669e+01,3.622447493e+01,9.368014005e+01,1.439372220e+01,3.128937223e+01,7.644231328e+01,2.204444298e+01,9.032042343e+01,2.002335613e+01,1.931684410e+01,1.878077317e+00,2.193930228e+01,7.919865752e+00,4.740528050e+01,6.403681306e+01,1.898885094e+01,9.556459488e+01,4.043875644e+01,6.612281438e+01
6.477680040e+01,5.121055284e+01,9.314151929e+01,3.432408961e+01,7.398502488e+01,2.333857908e+00,8.903549842e+00,2.877386233e+01,8.174662761e+01,8.519574126e+01,5.689472725e+01,4.222042496e+01,7.845517013e+01,1.140322367e+01,8.241499932e+01,9.968747234e+01,5.611715580e+01,9.228497251e+01,5.311712373e+01,4.655909233e+01,9.753487283e+01,3.130086613e+01,4.788057423e+00,1.556872097e+01,3.728088882e+01,5.191095565e-01,4.343163408e+01,3.357313404e+01,5.107324089e+01,9.063218504e+01,9.961455684e+01,6.820864368e+01,8.789848545e+01,8.946388095e+01,3.710072609e+01,8.822147605e+01,2.799179568e+01,5.870622668e+01,8.127225956e+01,3.067307033e+01,2.312806135e+01,4.101297716e+01,4.646050972e+01,2.772765292e+01,8.093963896e+01,9.568021423e+00,9.051838386e+01,1.818712413e+01,8.078181304e+01,7.943038372e+01,8.134771541e+01
2.913905640e+01,9.448113714e+01,6.450754032e+01,4.326839882e+01,7.194230701e+01,2.695509825e+01,1.446716739e+01,2.199530097e+01,2.875251724e+00,4.980750154e+01,2.376098998e+01,9.283518239e+01,7.176058280e+01,5.546020051e+01,8.987968258e+01,7.272894800e+01,7.121688474e+01,8.926163613e+01,9.272889835e+01,1.674269530e+01,5.682663627e+01,5.783081867e+01,2.817665072e+01,4.715201403e+01,4.871171250e+00,9.731187868e+01,4.468490718e+01,7.205976906e+01,9.910968046e+01,7.817373277e+01,7.988708888e+01,6.658830128e+01,5.303629044e+01,2.035102665e+01,2.550247463e+01,4.753850374e+01,6.613311439e+01,8.763570140e+01,8.330416187e+01,4.900662950e+01,6.628755362e+01,9.705558169e+01,2.725584098e+01,9.700487425e+00,8.209610666e+01,7.113819695e+01,9.634181936e+01,7.873891994e+01,9.973923076e+01,9.958975517e+01,1.738346493e+01
7.223957355e+01,1.977554347e+01,5.471729280e+01,6.617982653e+00,9.233868312e+01,5.023781843e+01,2.534598152e+01,3.131893357e+01,3.834954237e+00,2.959611039e+01,1.913983090e+01,3.200668266e+00,8.391452210e+01,1.509028578e+01,6.184624773e+01,3.911755159e+01,7.790566281e+01,2.531777631e+01,5.177654737e+01,8.648670914e+01,6.614398958e+00,1.348031884e+01,1.309346578e+01,9.070227067e+01,8.530550539e+01,4.949014609e+00,3.931149143e+01,3.410925115e+01,6.942866979e+01,7.506441316e+01,1.128476505e+01,6.207293820e+01,7.234140858e+01,5.978739468e+01,8.598812120e+01,2.796586883e+00,6.194961881e+01,8.444147361e+00,2.429283848e+01,1.999617704e+01,4.450605024e+01,5.873094928e+01,7.719225548e+01,8.907627074e+01,1.526005779e+01,2.930172662e+01,7.366432622e+01,7.516353639e+01,3.255845087e+01,3.338093700e+01,8.217894306e+01
5.315571137e+01,9.998371396e+01,8.372250362e-03,6.545396294e+01,3.449405350e+01,4.063130095e+01,2.611525210e+01,5.497271285e+01,3.591497280e+00,1.880279315e+01,2.618830642e+01,7.455212359e+01,9.875710789e+01,7.208631193e+01,2.887624835e+01,8.358239850e+01,3.025566231e+01,3.926161282e+01,6.100997332e+01,1.662536347e+01,6.563244870e+01,9.591909442e+01,6.838240261e+01,3.845001755e+01,2.338088790e-01,9.837034908e+01,6.782171060e+01,8.744047472e+01,9.834836017e+00,7.348784395e+01,2.474191819e+01,8.820573188e+01,4.748783278e+01,7.542879908e+01,4.689792191e+00,2.526998129e+00,5.724593408e+01,5.155902077e+01,9.236025956e+01,7.391603429e+01,1.528840057e+01,2.670424997e+01,2.067297285e+01,7.073690077e+01,7.908312549e+01,7.100161677e+01,5.391872086e+00,8.266480826e+01,5.428673476e+01,1.931369217e+01,2.560046026e+01
5.449611238e+00,6.823008131e+01,2.758728036e+01,9.785790106e+01,5.816632816e+01,2.860426159e+01,4.174071434e+01,4.532841168e+01,1.892509128e+01,8.456397303e+01,6.401260756e+00,1.913062457e+01,9.924456746e+01,1.426334580e+01,1.273214936e+01,4.859674605e+01,2.538839954e+01,7.817023288e+01,9.908698310e+01,7.187196977e+01,7.340985231e+01,5.980016570e+01,1.069848849e+01,8.185457425e+01,1.457039075e+01,3.550212314e+01,3.225336625e+01,7.543599982e+01,5.394411640e+01,9.862146734e+01,2.661307421e+01,2.722204952e+01,8.533065250e+01,5.046574169e+01,5.487170781e+01,1.177643362e+01,3.228426192e+01,9.442887554e+01,5.365472688e+01,5.054550787e+00,4.608273191e+01,9.724022741e+01,5.208296155e+01,5.583234027e+01,9.705441420e+01,4.529085222e+01,4.360357372e+01,8.663954015e+00,8.664905505e+01,5.713613174e+01,2.973830838e+01
9.058154869e+01,3.027007386e+01,4.648691313e+00,8.613023689e+01,3.427434599e+01,2.918596214e+01,8.060007211e+01,1.883487872e+01,8.816435187e+01,3.328957462e+01,5.956025367e+01,5.366318923e+01,6.349368358e+01,5.021572683e+01,3.355994229e+01,5.967384099e+01,6.340096467e+01,2.557885921e+01,9.058333001e+01,3.565841939e+01,1.239499147e+01,7.867708175e+01,5.172076708e+01,6.322975778e+01,1.754385799e+01,1.622819453e+01,5.258422779e+01,8.588773262e+01,4.144262001e+00,9.929959270e+01,7.409870302e+01,6.306001124e+01,8.658575660e+01,4.646391731e+01,9.609368291e+00,4.569381326e+01,1.789999635e+00,6.274529758e+01,9.012846061e+01,9.096016784e+00,6.458392257e+01,8.861910892e+01,9.357944596e+01,6.298196102e+01,1.185367782e+01,6.885364426e+01,6.915017506e+01,7.917855673e+01,6.086393961e+01,8.474601771e+01,5.130087240e+01
3.283470347e+01,1.621687063e+01,1.752548466e+01,4.564820738e+01,8.094209339e+00,5.439435325e+01,8.501664736e+01,8.977495739e+01,1.759542734e+01,8.509464752e+01,2.742776874e+01,6.663340427e+01,1.799997891e+01,8.362946114e+01,6.789408042e+01,3.446384585e+00,3.800222574e+01,3.847427673e+01,4.075022723e+01,4.509477019e+01,3.783732312e+01,9.580602219e+01,5.260491291e+01,5.310331166e+01,5.132808040e+01,5.326294929e+01,9.682249163e-01,1.604055951e+01,6.687228930e+01,8.523328065e+01,5.914674338e+01,2.557011370e+01,3.662524857e+01,9.570753718e+01,5.164431587e+01,3.143320694e+01,2.291976542e+01,1.403467062e+01,3.243370851e+01,3.132707487e+01,6.008975846e+01,6.504544813e+01,9.755054398e+01,4.917288625e+01,6.084864371e+01,7.067179666e+01,8.863501057e+01,5.762484617e+01,5.741755541e+01,9.620901077e+01,1.084257565e+01
1.987257525e+01,1.660419613e+01,6.275707062e+01,2.211048810e+01,9.310181277e+01,8.326461043e+01,4.278468428e+01,7.279251140e+01,7.348554665e+01,6.033909913e+00,8.572610130e+01,2.009430678e+01,3.759098236e+01,2.611432195e+01,3.594052350e+01,5.163653136e+01,7.644057968e+01,7.985768371e+01,5.734116220e+01,8.337969844e+01,1.269397986e+01,3.587859948e+01,4.265259674e-01,8.490696613e+01,3.206419688e+01,9.269482210e+01,4.827911645e+01,3.501969407e+01,9.890315247e+01,9.471281812e+01,9.392144008e+01,1.790565336e+00,4.416806379e+01,3.285095309e+00,1.151415340e+01,1.450543072e+01,1.977841459e+01,3.519120686e+01,5.648052224e+01,9.045878573e+01,9.277882943e+00,6.033390889e+00,7.550007451e+00,8.783322911e+01,4.200315166e+01,1.608983650e+00,4.312103863e+01,9.992024567e+01,4.404509764e+01,6.525319271e+01,8.348490769e+01
8.173135452e+01,2.510969077e+01,5.100910100e+01,1.835137213e+01,2.916930559e+01,4.159689846e+01,1.705320238e+01,7.535126074e+01,9.309035144e+01,3.264629617e+01,4.438940159e+01,7.298075408e+01,9.576065066e+01,8.817035598e+01,3.225005108e+00,5.854270027e+01,2.413772013e+01,3.808069403e+01,7.049275353e+01,7.572786749e+00,5.495746751e+01,2.262735340e+01,8.719104732e+01,5.502896018e+01,4.620884334e+01,3.618289863e+01,3.303287242e+01,5.131696515e+01,6.778637012e+01,3.643343738e+01,4.311518000e+01,2.664766852e+01,7.058276439e+01,3.989996804e+01,2.092783064e+01,3.468168714e+01,2.033323528e+01,1.120699227e+01,4.856450593e+01,4.433327925e+01,9.136070164e+01,5.647752709e+01,1.689837583e+01,3.625383333e+01,8.800754215e+01,5.953941628e+01,9.395077143e+01,5.212253181e+01,8.100890592e+01,3.874116329e+01,3.904616446e+01
4.612002791e+01,9.484049047e+01,2.995955734e+01,6.943273592e+01,8.329531416e+01,8.867681227e+01,4.481248640e+01,2.475699869e+01,7.376663936e+01,7.926336940e+01,3.456617277e+01,5.347749037e+01,2.515142037e+01,5.656878413e-01,8.943719198e+01,3.613641688e+01,9.596152281e+01,1.835170050e+01,8.852440046e+01,5.826438267e+01,7.311197535e+01,5.601824014e+01,9.541028755e+01,3.725564953e+01,6.998668320e+01,1.425950031e+01,6.940119553e+01,7.195177353e+01,9.559590369e+01,8.693262499e+01,7.152648725e+01,1.785783095e+01,5.630938499e+01,2.215229317e+01,7.671137094e+01,8.463252444e+00,5.083562773e+01,2.507445448e+00,1.490511024e+01,7.744709817e+01,6.307124611e+01,2.926569699e+01,2.270697303e+01,4.432202271e+01,7.387033526e+01,7.798167405e+01,9.680607960e+01,2.844725775e+00,8.903824421e+01,3.356023019e+01,4.418051448e+01
9.526523717e+00,1.549494215e+01,1.364234390e+01,9.677998160e+01,6.305986893e+01,7.023477221e+01,5.278498952e+01,7.090507188e+01,8.823621423e+01,6.406080252e+01,3.436512550e+01,8.727782097e+01,9.073493003e+01,7.323760188e+01,9.099888117e+00,9.724327123e+01,5.362714838e+01,3.567034380e+01,4.582226185e+01,6.467023955e+01,8.803045093e+01,6.601197822e+01,1.372544206e+01,4.825165564e-01,9.979277722e+01,8.738798756e+01,4.561173757e+01,7.581944296e+01,8.133713605e+01,7.448850361e+01,3.746940271e+01,9.335066053e+01,9.178879752e+01,6.580074962e+00,5.559027240e+01,2.086880454e+01,6.392923762e+01,2.421335266e+01,8.470155032e+01,5.701341874e+01,9.481706831e+01,7.158378075e+01,2.812775043e+01,6.436486157e+01,2.041639096e+01,6.042011438e+01,8.135026517e+01,3.996884147e+01,2.071492765e+01,8.523706459e+01,5.688430888e+01
6.104147908e+01,4.441847717e+01,6.541053814e+01,9.268242578e+01,1.167298621e+01,3.065243516e+01,8.816125611e+00,6.070696713e+01,9.671632009e+01,5.796432445e+01,4.085804300e+01,6.377447124e+00,4.420402811e+01,9.117234331e+01,9.710266176e+01,3.632060219e+01,9.460471835e+01,1.291218037e+01,2.857761761e+01,7.498459476e+00,2.610488916e+01,2.509264225e+00,1.957633053e+01,1.748886391e+01,9.716659963e+01,3.793536685e+01,3.527777486e+01,2.949200400e-01,8.328077128e+01,8.506522261e+01,3.156445670e+01,5.937321251e+01,1.832009496e+01,5.700757749e+01,7.235488705e+01,9.195844720e+01,1.688109011e+01,6.630277489e+01,4.526026298e+01,8.044032720e+01,9.246709724e+01,3.688757766e+01,7.848649566e+01,2.306425133e+01,5.517283199e+00,5.189981686e+01,1.589225879e+01,6.546683248e+01,6.682419058e+01,9.899662707e+01,3.088139491e+00
2.920149143e+01,8.624824703e+01,6.172921437e+01,4.723312564e+01,2.018949202e+01,1.483976514e+01,2.517485193e+01,7.437962647e+01,2.522950997e+01,4.003258016e+01,1.574877752e+01,2.304868950e+01,1.144799115e+01,2.503402536e+01,4.241259900e+01,7.295504076e+01,3.535998670e+01,6.636950358e+01,4.698489074e+01,3.628663348e+01,2.353984269e+01,4.311868814e+01,7.019134477e+01,3.206178250e+01,5.803342503e+01,5.672069693e+01,4.649043946e+01,8.859001286e+00,7.481216951e+01,5.246958002e+01,5.164789401e+01,4.025112885e+01,4.904055044e+01,9.817777627e+01,5.239770954e+01,5.862717276e+01,3.753025252e+01,9.023827281e+01,8.154324125e+01,8.029973086e+01,4.576854066e+01,3.346368304e+01,6.119766734e+01,9.515240149e+01,3.260002624e+01,3.494826690e+01,3.586872110e+01,7.857085015e+01,2.837800072e+01,8.728396915e+01,4.876467233e+01
7.684443716e+01,5.684041810e+01,9.076659590e+01,1.599714334e+01,7.854367866e+01,4.758710929e+01,8.877578290e+01,6.080926695e+01,2.175852799e+01,5.320122573e+01,1.343655203e+01,9.279460692e+01,2.227495566e+01,9.446636490e+01,9.206498426e+01,3.169249659e+01,5.953627272e+00,7.990723582e+01,5.896149289e+01,4.574260032e+01,9.675350833e+01,1.135311950e+01,4.026969192e+01,1.178139997e+01,8.143899899e+01,6.521901514e+01,1.015192377e+01,1.568995819e+01,9.722601574e+01,4.439579852e+00,4.763554428e+01,2.771166382e+00,7.159494753e+01,3.110066417e+01,2.642388113e+00,5.428079273e+01,1.522845753e+01,7.945773670e+01,2.921066481e+01,6.075912883e+01,2.456006679e+01,1.690987993e+00,9.506159236e+01,9.276377951e+01,3.901136247e+01,5.311600150e+01,8.798843287e+01,8.128369134e+01,6.389402840e+00,2.323512166e+01,4.538633884e+01
1.720106601e+01,5.716230077e+01,5.391527518e+01,3.278779136e+01,5.831073000e+01,8.688445376e+01,2.413353637e+01,4.532345386e+00,4.283052811e+01,9.650095330e+01,1.751779246e+01,3.792302459e+01,2.276574905e+01,9.644132513e+01,3.983880480e+01,6.153226459e+01,5.096192202e+00,3.198931130e+01,4.391795514e+01,7.885629630e+01,8.669238673e+00,8.146453357e+01,5.594216080e+01,3.032413471e+01,3.278193623e+01,3.533695434e+01,8.360070917e+01,7.808811961e+01,4.750711207e+01,5.330873033e+01,2.601188968e+01,1.957580848e+00,1.538687989e+00,3.811564198e+01,5.836627513e+01,4.227768754e+01,4.641006451e+01,4.058175735e+01,4.372021584e+01,9.719439387e+01,2.774757874e+01,2.160625492e+01,1.723212368e+01,9.423947874e+01,9.637240194e+01,8.085200710e+01,2.632164022e+01,9.086845612e+01,6.471253012e+01,3.185168021e+01,7.686238846e+00
8.240703514e+01,9.377910897e+00,7.107067557e+01,9.583581428e+01,9.534493164e+01,4.556650177e+01,1.871531810e+00,8.709557307e+01,4.625479997e+01,5.600732414e+01,4.359261176e+01,1.608383639e+01,1.643996321e+01,6.551914171e+01,9.912964525e+01,8.647517424e+01,6.091387639e+01,4.424573543e+01,5.622602184e+01,3.420420943e+01,7.883207523e+00,1.252169271e+01,6.500773660e+01,2.481767295e+01,4.797930072e+01,2.294582821e+00,1.075802868e+01,4.410378561e+01,8.567193781e+01,7.040802604e+01,9.295038075e+01,8.976633565e+01,4.486622115e+01,7.300541190e+01,1.134238817e+01,8.772005459e+01,8.807198293e+01,3.132104136e+01,5.123078784e+01,5.677698976e+01,9.290276949e+01,4.424695060e+01,4.503250394e+00,3.397927072e+01,8.929124854e+01,9.134807908e+01,9.362993417e+01,2.949669124e+01,8.191553687e+01,1.900626454e+01,6.870884079e+01
4.080860770e+00,8.533192383e+01,6.668701397e+01,6.711078771e+01,1.434902548e+01,4.661688785e+01,6.228545722e+01,6.262723982e+01,1.678421817e+01,7.909886884e+01,4.019364424e+01,8.905062620e+01,2.169464742e+01,7.831529501e+01,8.021974809e+01,3.677594396e+01,8.462551429e+01,7.319765013e+01,6.868257940e+00,5.638739823e+01,1.774026709e+01,2.755276604e+01,9.562965003e+01,7.767109044e+01,6.102101071e+01,8.727866962e+01,8.684208023e+01,5.423299441e-01,9.851014327e+01,3.401455025e+01,1.275406915e+01,5.417918185e+01,8.309046638e+01,2.326558122e+01,1.752973342e+01,1.348494593e+01,6.947273775e+01,9.569197561e+01,9.211173872e+00,4.806587754e+01,3.917005899e+01,2.115453311e+01,2.348309283e+01,1.512775687e+01,7.760876353e+01,3.665332542e+01,9.334310002e+01,3.054051248e+01,6.806263936e+01,6.373370059e+01,3.032839110e+01
