v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33
2.510485327e+00,8.893518813e+01,7.799820041e+01,6.108959533e+01,8.938263909e+01,5.677707099e+01,2.168137331e+01,5.743989573e+01,2.547779968e+01,3.308188677e+00,5.546641907e+01,9.337293486e+01,9.527600842e+01,5.342011963e+01,5.624133385e+01,9.431770864e+01,5.969616639e+01,4.422090468e+01,3.033606487e+01,1.329815558e+01,9.599523829e+01,4.847003534e+01,9.295622526e+01,6.326688424e+01,5.401386896e+01,9.036244834e+01,1.103143346e+01,1.018925478e+01,5.427604169e+01,1.961629165e+01,9.057750730e+00,4.510204975e+01,4.504400813e+01
9.757142931e+01,5.645915799e+01,2.045966958e+01,9.633723719e+01,4.242804050e+01,3.196122105e+01,9.919792534e+01,9.582741669e+01,3.323504540e+01,7.313999264e+01,2.248649465e+01,5.719601584e+01,5.824969017e+01,6.115427373e+01,7.131396673e+01,2.010994437e+01,7.324923614e+01,7.065671369e+01,2.670915130e+01,1.394636343e+01,5.278475686e+01,8.440931983e+01,3.845939040e+01,8.580978754e+01,8.289241435e+01,5.274783706e+01,5.112960245e+01,7.245377095e+01,1.145582233e+01,6.615006246e+01,5.059424114e+01,8.478007379e+01,5.308412764e+01
3.010811283e+01,4.990830653e+00,6.325157053e+01,5.502947366e+01,1.183261327e+01,7.698100649e+01,5.422367339e+00,2.937831573e+01,6.322808728e+01,2.819087230e+01,2.210183229e+01,4.152998551e+01,5.045972913e+00,2.995431764e+01,1.712198765e+01,8.271793149e+01,9.318197550e+01,3.487075114e+01,1.777501961e+01,6.333876413e+01,2.364072656e+01,1.394199770e+01,1.314681751e+01,1.259223509e+01,2.762303847e+01,7.866332052e+01,4.347641645e+01,3.024975077e+01,2.318642847e+01,9.158816765e+01,2.678539022e+01,4.918190724e+01,9.867959088e+01
5.841307792e+01,5.999684487e+01,2.973235155e+01,5.416600821e+01,5.651605084e+01,7.645814581e+01,6.084293794e+01,2.025419294e+00,7.989074538e+00,9.997213122e+01,3.837884455e+01,7.867191681e+01,3.374458533e+01,7.842108762e+01,8.728917193e+01,1.534278208e+01,8.845210067e+01,9.039044946e+01,2.246368910e+01,9.497056682e+01,5.074242162e+01,9.940338191e+01,5.117902797e+01,5.854185364e+01,3.359784283e+01,4.586958821e+01,5.198175942e+01,1.388651144e+01,4.730822796e+01,2.271875196e+01,3.959229835e+01,3.627972128e+01,8.993878680e+01
2.393930237e+01,9.036223782e+01,8.477928589e+01,2.591155508e+01,3.798181685e+01,5.347111291e+01,7.137318390e+01,8.623247751e+01,6.888076726e+01,1.940469436e+01,3.692143476e+01,8.573126863e+01,8.726167443e+01,8.580520129e+01,5.420460520e+01,9.410975516e+01,3.776295799e+01,3.437576326e+01,2.983364328e+01,5.087314249e+01,8.443798040e+01,7.258278523e+01,4.255256925e+01,4.062824346e+01,6.541549848e+01,5.947481641e+01,2.326838172e+01,3.481614943e+01,9.460711015e+01,1.034522828e+01,6.478670042e+01,3.302823273e+01,8.884920533e+01
8.709360403e+01,7.451170048e+01,4.267869111e+01,9.986891012e+01,3.609298936e+01,3.874025464e+01,8.049427134e+01,3.273915806e+01,5.868080371e+00,5.476324082e+01,3.627284655e+01,2.738072996e+01,5.132963722e+01,8.936079154e+01,4.166687048e+00,2.539573179e+01,4.246936362e+01,1.035935370e+01,7.312836672e+01,3.878177794e+01,4.923624750e+01,2.304661534e+01,2.942670211e+01,5.604661030e+01,3.933333134e+01,4.539921752e+01,9.375234902e+01,1.402601615e+01,7.924190470e+01,3.284297740e+01,3.867981029e+00,5.523175182e+01,5.570139139e+01
1.883609291e+01,3.457817594e+01,4.001029291e+01,3.072563755e+01,6.541154379e+00,8.513589047e+01,4.092191567e+01,4.180563445e+01,9.575473729e+01,4.344174558e+01,9.171467260e+01,3.178760361e+01,3.471534755e+00,9.256276446e+01,7.730642523e+01,4.155199238e+01,4.219407021e+00,4.951625531e+01,4.006380395e+01,9.015973247e+01,9.961435973e+00,9.963585511e+01,2.332297780e+01,6.021450182e+01,1.222868713e+01,7.154897011e+01,9.987216074e+01,3.962477967e+01,4.575420882e+01,3.892493297e+01,7.715751442e+01,9.016524342e+01,1.192850986e+01
6.620202549e+01,7.996116404e+01,2.488127072e+00,7.374249456e+01,9.558012327e+01,3.716151625e+01,8.599010631e+01,8.048993491e+01,5.422888006e+01,4.238123348e+01,5.782812212e+01,8.268721088e+01,5.994127134e+01,9.228091565e+01,8.076618578e+01,3.512454944e+01,2.387021172e+01,1.165282377e+01,4.741926251e+00,2.482358016e+01,4.153198278e+01,5.844382658e+01,4.426139765e+00,7.116713592e+01,6.910708399e+00,4.007806770e+01,2.434816721e+01,7.435425723e+01,9.230501767e+01,1.290127783e+01,6.250740410e+01,2.654434951e+00,6.327320210e+01
8.197689649e+01,5.997078941e-01,4.870903593e+01,8.240498191e+01,7.687492297e+01,9.587648406e+01,4.860830351e+01,3.059459916e+01,7.779823476e+01,2.741762574e+01,2.065518719e+01,7.605304448e+00,4.838807927e+01,8.233053345e+01,1.550044239e+01,5.172549928e+01,8.946680002e+01,2.733184035e+01,7.971443733e+01,7.531976738e+01,7.111668884e+00,6.254960940e+01,2.359218972e+01,5.560533422e+01,7.682776921e+01,4.037003896e+01,9.808743672e+00,4.642384137e+01,1.166229678e+01,9.141249794e+01,6.364410884e+01,7.223400055e+01,4.852904046e+01
6.029812122e+01,7.212034007e+01,5.472200203e+01,5.199069541e-02,5.931053052e+01,3.919804414e+01,3.136300134e+01,7.951553160e+01,9.820188135e+01,4.615665902e+01,2.273025841e+00,4.977779741e+01,7.536612466e+01,7.329756817e-01,4.079152498e+01,4.321203178e+00,7.560749693e+01,8.100420850e+01,7.487826653e+01,4.220245654e+01,7.217215234e+01,7.981210650e+01,6.057696984e+01,1.818309200e+01,5.733987580e+01,7.967905727e+01,3.975125405e+01,8.855099953e+00,5.329757128e+01,3.519946580e+01,3.671001231e+01,3.808271492e+00,7.195738712e+01
7.627602833e+01,7.585330618e+01,1.903476753e+01,3.312453264e+01,3.336724127e+01,2.065907972e+01,3.868717281e+01,5.934113051e+01,9.050339587e+01,6.735622248e+01,8.273616253e+01,5.032152746e+01,8.308250824e+00,3.638827717e+01,5.976542444e+00,8.825474543e+01,7.246300474e+01,1.885901063e-01,5.267320505e+01,1.002381964e+01,3.170649946e+01,2.862708485e+01,3.002342505e+01,5.374426871e+01,9.422838566e+01,6.861901309e+01,9.078203524e+01,3.973833700e+01,9.845288344e+01,4.378443441e+01,1.659503290e+01,7.033863133e+01,8.091019254e+00
2.419823810e+01,8.697446441e+01,7.091083511e+01,1.638546901e+01,6.806419003e+01,6.764592275e+01,6.737253895e+00,3.706175198e+01,2.674062106e+01,4.462548165e+01,3.987247609e+01,8.614415721e+00,9.257387434e+01,2.080723587e+01,6.103639987e+01,3.849807433e+01,7.403866469e+01,5.363521131e+01,7.952941125e+01,9.339925489e+01,3.687955868e+01,4.425623361e+01,5.091739461e+01,1.787544974e+01,6.292882731e+00,2.178514957e+01,2.299828021e+01,1.147682143e+01,1.578888323e+01,6.790677279e+01,1.633315406e+00,6.061447014e+00,3.798616016e+00
6.383535178e+01,8.523508499e+01,8.159724903e+01,5.269195642e+01,3.357075965e+01,7.877051389e+01,6.778022770e+01,4.089281945e+01,6.069931546e+01,5.105608591e+01,7.466059362e+01,2.070240305e+01,5.090057941e+01,1.483044084e+01,4.128891053e+01,8.575886608e+01,8.553545664e+01,9.922139442e+01,9.179641869e+01,9.928900336e+01,4.878686193e+01,2.107202419e+01,1.950129884e+01,7.295989546e+01,1.024633116e+01,7.438137495e+01,5.070816066e+01,2.055619060e+00,4.312264915e+01,3.573187541e-01,6.750208258e+01,7.107010609e+01,3.255211964e+01
9.938559650e+01,2.472281753e+01,5.650944204e+01,7.879254208e+01,1.355931223e+01,3.291159600e+01,7.451197810e+00,8.489806087e+01,9.484007900e+01,6.171889719e+01,2.525691969e+01,1.987595780e+01,3.098832969e+01,8.533721790e+01,1.966701291e+01,5.164814602e+01,9.709591968e+01,5.122417214e+01,4.938788168e+01,6.207997082e+01,2.228625700e+01,8.811725656e-01,8.367753196e+01,5.597642022e+01,7.598999315e+01,4.333271229e+01,9.764597418e+01,9.029117945e+01,6.816409606e+01,5.716694833e+00,5.891272329e+01,2.487152212e+01,4.780797930e+01
7.143274558e+00,3.035229543e+01,1.441261809e+01,8.008660822e+01,4.962640162e+01,2.941234504e+01,9.690601185e+01,9.594100281e+01,9.092846903e+01,4.725614252e+01,5.191963541e+01,9.517721216e+01,3.782524749e+01,7.482957387e+01,4.193955169e+01,3.112448787e+01,6.121576872e+01,9.085090485e+01,5.401821177e+01,5.714335819e+01,4.340300443e+01,4.939925628e+01,3.109730071e+01,6.719797337e+01,8.858768188e+01,1.660437829e+01,4.860638271e+01,7.305762132e+01,8.899110468e+01,5.474960965e+01,5.677974334e+01,3.107072664e+01,4.056147188e+01
6.563527587e+01,2.971169803e+01,8.315830862e+01,4.022584321e+01,9.134264221e+00,1.427186639e+01,1.948865968e+01,7.619985011e+01,8.322306442e+01,6.610377204e+01,3.609240902e+01,5.481036253e+01,3.141015498e+01,9.854733939e+00,8.425094235e+00,1.704858604e+01,3.792662133e+01,6.886790264e+01,3.805760992e+01,7.084208208e+01,6.186848627e+01,2.346715512e+01,7.091423478e+00,3.369474188e+01,3.646959347e+01,9.986171455e+00,7.116829437e+01,9.709953870e+01,3.430318555e+01,3.399749279e+01,8.715478440e+01,9.633775391e+01,2.233548910e+01
4.621545609e+01,6.042414397e+01,9.989451854e+01,7.111337408e+01,9.952498964e+01,1.414141594e+01,8.441258066e+01,3.241136168e+01,2.560278235e+01,3.353150252e+01,6.966399424e+01,3.105800114e+01,7.157603008e+01,6.320500953e+01,8.823052644e+01,5.647982432e+01,7.398832875e-01,3.971379946e+01,8.978301062e+01,2.463057124e+01,4.535035444e+01,9.316687355e+01,1.264906945e+01,9.899788874e+01,8.320426924e+01,9.983080705e+01,4.107141752e+01,8.901341727e+01,4.874447434e+00,1.101487346e+01,7.080696496e+01,2.927923544e+00,5.593291539e+01
1.017048877e+01,6.859564839e+01,8.754577567e+01,1.989074336e+01,2.080275851e+00,3.292160582e+00,1.633413606e+01,5.062390230e+01,4.989674731e+01,7.396074477e+01,3.861261784e+01,8.279025256e+01,6.625495372e+01,1.728617425e+01,3.150658470e+01,8.182704766e+01,1.392093181e+01,7.543504608e+01,3.213153777e+01,1.826336926e+01,3.275353407e+00,9.163549120e+01,6.727846430e+01,7.738707938e+01,7.901681831e+01,4.793696065e+01,1.916885874e+01,3.758932157e+01,7.052726616e+01,4.872789023e+01,2.524711040e+01,9.779727226e+01,1.337231519e+01
7.605912034e+01,4.363623466e+01,5.185834418e+01,1.218111306e+01,3.513858904e+01,5.411887867e+01,2.809478418e+01,8.514165295e+01,2.080256123e+01,2.268982136e+00,6.473320840e+01,7.894510213e+01,8.013655859e+01,4.754518102e+01,1.989837523e+01,2.827457918e+01,9.040612625e+01,4.850343848e+01,3.330007085e+01,1.902918335e+01,6.458093125e+01,4.187264348e+01,2.702923964e+01,8.035083501e+01,1.860805582e+01,1.036558831e+01,7.979091071e+01,5.578315832e+00,3.711812410e+01,3.382281965e+01,5.698420372e+01,8.689625317e+01,5.859182160e+01
1.203691038e+01,2.884336595e+01,9.345792104e+01,8.706537389e+01,5.066846680e+01,3.634028426e+01,4.128704936e+01,6.913809218e+01,9.622499936e+01,7.186494431e+01,4.297536005e+01,5.984637793e+01,1.477461584e+01,5.184029840e+01,2.823610557e+01,1.934989903e+01,4.670076429e+01,1.961323602e+00,3.742827951e+01,4.360878490e+00,7.573092978e+01,1.975953410e+01,8.286393178e+01,6.520766837e+01,9.983731980e+01,3.962863461e+01,4.253901980e+01,7.886508709e+01,2.304941785e+01,7.480941986e+01,9.556405552e+01,4.016221988e+01,7.285964841e+01
2.964165019e+01,3.325521774e+01,9.587575479e+01,2.430519444e+01,9.878795636e+00,5.299322801e+01,6.218720738e-01,3.920902604e+01,7.668812877e+01,1.732600110e+01,3.157166332e+01,5.696122099e+01,6.264041628e+01,9.045316048e+01,8.438304669e+01,6.718453660e+01,6.969513008e+01,4.867577517e+01,7.448869700e+01,2.255250755e+01,1.316378492e+01,9.268308761e+01,3.091284514e+01,5.177202168e+01,1.788931501e+01,6.566443423e-01,8.317919878e+01,3.568495595e+01,8.275460101e+01,3.446665712e+01,8.077852599e+01,3.515285434e+01,1.310363119e+01
7.209419663e+01,8.216156142e+01,2.677001342e+01,9.697196489e-01,6.594124328e+01,4.362812823e+01,9.678584735e+01,7.463837416e+01,1.401920899e+01,1.767088957e+01,7.803733156e+01,3.207077438e+01,8.138533901e+01,4.291529197e+01,4.268541214e+01,6.073837676e+01,5.698568169e+01,8.393954175e+00,4.272341701e+01,6.900062260e+01,1.070687525e+01,5.248487493e+01,4.802990306e+01,8.106032608e+01,9.103559701e+01,9.569864761e+01,6.576667572e+01,6.526259236e+01,6.583092106e+01,8.943414155e+01,9.880151218e+01,9.969438587e+01,9.717290549e+01
4.934176552e+01,2.896761037e+00,9.150980540e+01,3.188543420e+01,5.294760715e+01,8.016968522e+01,5.304877752e+01,1.864407485e+01,5.298095685e+01,5.507449639e+01,3.818593427e+01,7.547960360e+01,2.027235096e+01,8.744570518e+01,1.295835216e+01,5.615948258e+01,2.227301445e+01,5.256953376e+01,6.658536660e+01,5.697684996e+01,7.487865250e+01,1.594450016e+01,5.805900170e+01,7.942865747e+01,3.984949211e+01,7.896993382e+01,9.734420324e+01,8.910268255e+01,9.773257394e+01,6.264688743e+01,5.139021873e+01,6.050321915e-01,1.092463856e+01
7.224160876e+01,7.187016200e+01,8.865065151e+01,7.530557986e+01,1.561254722e+01,9.929324558e+01,2.366652858e+01,7.387093682e+01,6.170529912e+01,5.823368681e+01,9.605757449e+00,3.482207966e+01,2.871562749e+01,7.191658587e+01,7.470517291e+01,2.074154130e+01,2.940200635e+01,5.971228968e+01,3.467228085e+01,1.442736795e+01,5.265759247e+01,6.117401401e+01,4.486693389e+01,2.775548993e+01,9.009793466e+00,8.554873413e+01,4.306117098e+01,7.040352231e+01,9.356448167e+01,8.694993012e+01,1.423644663e+01,6.227615565e+01,9.883069529e+01
2.487634477e+01,6.222016471e+01,8.922039107e+01,8.913787997e+00,9.233247553e+01,1.657527225e+01,9.381240760e+01,3.769238756e+01,4.243744141e+01,9.941918258e+00,1.499565065e+00,4.506660759e+01,5.987465126e+00,7.170103042e+01,8.322597938e+01,8.727963901e+01,7.124949836e+01,8.436676384e+01,2.094974660e+01,4.471062352e+01,8.067958305e+01,6.312419118e+01,1.174695204e+01,2.362012762e+01,5.280817648e+01,9.411782309e+01,6.546965246e+01,6.391706018e+01,3.655312477e+01,8.528223627e+01,5.026362892e+00,8.508109728e+01,1.976507501e+01
8.244587163e+01,2.066001201e+01,1.042583787e+01,4.420579357e+01,3.731663490e+01,7.013929528e+01,8.554738422e+01,6.957483407e+01,9.214956530e+01,5.104165977e+00,7.358056844e+01,4.034248115e+00,2.084013332e+01,1.392219995e+01,1.093676380e+01,2.469315106e+01,4.406631886e+01,8.599849411e+01,5.208409342e+01,9.998798439e+01,8.186064006e+01,5.194132563e+01,9.354720414e+01,7.980697408e+01,7.225349769e+01,8.262211550e+01,5.549009698e+01,3.844734618e+01,9.599322645e+01,3.712578448e+01,2.416539682e+01,7.663911151e+01,4.432174867e+01
9.363999389e+01,9.062189142e+01,1.468083794e+01,4.495440452e+00,9.465705326e+01,1.637834922e+01,5.558357413e+01,5.791452611e+00,2.262077347e+00,9.195802687e+01,2.770172070e+01,4.148652709e+01,7.382916021e+01,7.538887968e+01,7.462083562e+01,3.439694603e+01,3.228909168e+01,9.289379442e+01,6.268741996e+01,4.310575433e+01,1.330364243e+01,2.787917413e+01,4.049752317e+01,5.830713884e+01,3.693357226e+01,5.104481526e+01,3.003693417e+01,6.076406160e+01,3.766074537e+01,7.412124193e+01,8.308683464e+01,2.835557998e+00,2.920858613e+01
7.700553184e+00,1.936329645e+01,4.154652471e+01,4.447172644e+01,3.562432427e+01,6.694248062e+00,7.971705440e+01,2.692225278e+01,7.866035059e+01,7.640398494e+01,8.312866840e+01,8.498240684e+01,1.266718903e+01,9.563523208e+01,1.314095399e+01,9.185788958e+01,7.103073974e+00,5.004002739e+01,4.550308504e+01,2.172507403e+01,3.335592954e+01,9.267589313e+00,7.860540985e+01,2.378594065e+01,8.312870495e+01,2.771025297e+01,2.196720723e+00,1.972699462e+01,2.062580696e+01,1.705435330e+01,7.322921268e+00,8.498390717e+01,9.185681558e+01
1.072910722e+01,3.705058720e+01,4.658811721e+01,1.817300261e+01,7.840129022e+00,8.830454534e+01,2.463084932e+01,8.781863034e+01,8.494754463e+01,4.125521947e+01,4.561794451e+01,1.928033241e+00,1.858011865e+01,1.084472130e+01,6.963742300e+01,2.145016795e+01,6.952092302e+01,7.122100651e+00,2.839798327e+01,9.723595531e+01,4.594716398e+01,2.291725420e+01,1.497520406e+01,8.120023375e+01,7.418932847e+01,2.928784674e+00,2.718648167e+00,6.323024494e+01,3.918500952e+01,7.713436639e+01,6.282997952e+01,1.852609452e+01,8.800900726e+01
9.965043524e+01,5.258183369e+00,9.247064534e+01,7.018910521e+01,7.886150622e+01,7.680235569e+01,5.984264041e+01,5.602184127e+01,3.248804232e+00,6.454888335e+01,2.598773948e+01,4.070945993e+01,4.631298941e+01,2.076101892e+01,9.491026688e+01,6.774452226e+01,9.659634737e+01,4.072911356e+01,1.905486322e+01,6.777019907e+01,8.275703925e+01,2.049096389e+01,9.719590352e+01,4.187220708e+01,1.266775146e+01,1.975814723e+01,6.936753159e+01,6.302420716e+01,4.806846573e+01,7.023273146e+01,4.107277526e+01,5.727184914e+01,1.624457899e+01
4.830960849e+01,9.703739114e+01,4.172206711e+01,5.624949616e+01,3.366314178e+01,4.702486594e+01,2.386755730e+00,2.285801004e+01,9.355148251e+00,6.814135754e+01,7.985386649e+00,7.791296380e+00,2.381706839e+01,1.745316185e+01,9.762582262e+01,9.035926931e+01,2.542375001e-01,5.755768334e+01,5.855918419e+01,4.771368656e+01,9.092339147e+01,1.092473965e+01,8.212215896e+00,9.557501531e+01,7.257274502e+01,7.859732634e+01,7.700350929e+01,8.577460468e+01,3.364390443e+01,7.976259746e+01,2.320777179e+01,2.234015158e+01,8.813946816e+01
3.771859102e+01,5.703409408e+01,1.287549544e+01,3.848729240e+01,3.328261126e+01,9.172101026e+01,4.816264866e+01,3.780976487e+01,3.123649242e+01,4.878131849e+01,1.513817216e+01,6.358598248e+01,4.078088932e+01,2.151040951e+01,9.446621653e+01,4.716767549e+01,3.983507527e+01,2.053256666e+01,4.597390857e+01,3.414417172e+00,1.091261942e-01,5.359997276e+01,9.769541973e+01,8.097857112e+01,1.639443603e+01,7.243866210e+01,6.318634141e+01,7.356019597e+01,8.014463564e+01,1.017766601e+01,6.954677361e+01,5.600271773e+00,2.138370538e+01
2.891781365e+00,9.561788034e+01,1.013846775e+00,2.921957063e+01,5.362117416e+01,6.628527741e+01,9.973354441e+01,8.507281987e+01,1.178939450e+01,4.352683880e+00,7.100043475e+01,4.392934726e+01,6.166026726e+01,1.661337141e+01,5.868888123e+01,2.922511470e+00,9.355001332e+01,2.142430116e+01,4.286471282e+01,3.650653519e+01,9.144745894e+01,6.357549207e+00,1.081177680e+00,5.983536363e+01,2.485346687e+01,7.389467665e+01,9.179844046e+01,4.618053072e+01,2.380334678e+01,1.517429146e+01,5.281856872e+01,6.440062164e+01,9.876741730e+01
8.425785414e+01,1.783395577e+01,5.177160239e+01,6.762075899e+00,9.424806305e+01,5.668354988e+01,6.272793638e+00,5.988951384e+01,1.607074648e+01,4.847742362e+01,4.123170547e+00,5.797998827e+01,2.650943765e+01,2.503978210e+01,8.866166964e+01,4.914675061e+00,7.056106197e+00,4.399209058e+01,4.512503546e+01,3.444251941e+01,9.779564363e+01,1.556436595e+01,1.033434062e+01,7.245558147e+01,4.244922427e+01,1.010963204e+01,1.230262865e+01,2.283196556e+01,5.745763304e+01,5.968040009e+01,9.230417994e+01,9.262871170e+01,5.640011657e+01
9.474861911e+01,6.159645514e+01,4.751449608e+01,1.875469638e+01,3.482720304e+01,9.156052801e+01,3.537708347e+01,5.822195008e+00,7.150963558e+01,7.899906311e+01,8.495813901e+01,8.842261559e+01,9.224592994e+01,8.872161620e+01,3.141054824e+01,2.780899391e+01,4.771842826e+01,6.977556371e+01,3.381053787e+01,8.850893656e+01,9.631417418e+01,1.788687589e+01,8.663344442e+01,2.521163277e+01,4.048235474e+01,2.333147516e+01,1.221404708e+01,5.352665466e+01,6.877758293e+01,2.107693434e+01,2.644215551e+01,7.519932230e+01,4.974467914e+01
9.626524059e+01,8.482437240e+00,9.170423705e+01,2.187554948e+01,5.405631207e+00,7.587294149e+01,4.363550548e+01,6.461191495e+01,7.969586041e+01,9.518232430e+01,6.323593880e+01,2.114746315e+01,2.144605971e+00,3.791518284e+01,4.027164190e+01,1.416694413e+01,5.550801666e+01,3.891699006e+01,2.165842017e+00,4.997291306e+01,2.237255479e+01,5.895521330e+01,4.978709732e-01,5.813373644e+01,4.551961874e+01,8.868073826e+01,1.680356032e+01,4.406613721e+01,7.277905416e+01,7.792557269e+01,9.381093848e+01,4.301275831e+01,1.932902509e+01
9.658745844e+00,6.357054448e+01,9.337210187e+01,2.634830410e+01,1.272606067e+01,9.276204987e+01,4.615066350e+01,5.564459214e+01,2.041364563e+01,2.584680961e+01,3.933088235e+01,7.440950519e+01,6.090234513e+01,1.601605293e+01,9.639837539e+01,7.093322026e+01,7.113214725e+01,1.879035161e+01,8.905395744e+01,4.768809049e+01,7.457943674e+01,5.633385292e+01,4.711755824e+01,4.368508093e+01,4.795600106e+01,8.979262534e+01,1.808767168e+01,4.662368410e+01,4.276143873e+01,8.886596937e+01,6.815618379e+01,5.987485896e+01,4.327441310e+01
1.844440660e+01,4.579221048e+01,8.361930686e+01,6.931978673e+01,5.956126051e+01,3.958689490e+01,7.767011339e+01,9.701382351e+01,7.788463089e+00,9.113125533e+01,7.180716104e+00,8.194384526e+01,3.655052788e+01,2.356545497e+01,6.758671092e+01,1.683500666e+01,4.917609105e+01,6.151243811e+01,5.914959562e+01,3.670909529e+01,2.888953396e+01,6.225109095e+01,7.041455806e+01,5.503580432e+00,8.511972132e+01,2.299320586e+01,3.742241775e+01,1.685977585e+01,4.097895647e+01,1.348747771e+01,8.282644616e-01,5.163254495e+01,7.787850777e+01
9.672757985e+01,1.493659175e+01,7.930087973e+01,6.626552479e+01,2.027728766e+01,2.840595766e+01,5.378211641e+00,7.065208586e+01,6.481711737e+01,6.036640868e+01,5.403821960e+01,4.093200585e+01,4.373056537e+01,4.045368011e+01,9.087004573e+01,5.630654733e+01,2.277163726e+01,9.842103345e+01,3.759173853e+00,4.361087779e+01,2.096608321e+01,9.555970802e+01,7.038348501e+01,2.744313113e+00,7.898733924e+01,5.517483690e+01,4.661955625e+01,7.672501752e+01,2.463789549e+01,4.210393568e+01,9.479852824e+01,7.554920753e+00,2.738227093e+01
1.513105998e+01,5.012363555e+01,9.563852700e+01,1.996485270e+01,7.070392644e+01,7.218859995e+00,2.599291448e+01,2.318149674e+01,5.945191990e+01,2.695472335e+01,6.619344611e+01,9.267749843e+01,1.791861114e+01,7.041896191e+01,5.972926637e+01,3.761234555e+00,6.274078429e+00,7.520898915e+01,5.609236777e+01,3.107047987e+01,5.393821709e+01,5.052011696e+01,8.917452777e+01,1.153438184e+01,2.107211550e+01,1.056812832e+01,2.965258981e+01,4.607766775e+01,5.082702130e+01,5.258427456e+01,3.393578887e+01,2.382142585e+01,5.270585406e+01
