v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50
8.647672669e+01,8.152019239e+01,8.619276467e+01,3.033698902e+01,6.632719117e+01,3.355580666e+01,4.777909945e+01,5.811173534e-01,9.162640810e-01,4.080193202e+01,6.623366973e+01,8.102712429e+01,7.486642384e+01,7.489045814e+01,6.717087203e+01,3.328802545e+01,3.733071488e+01,1.163383712e+00,4.398019306e+01,1.480700477e+01,2.558357023e+01,4.647310270e+01,1.764766537e+01,1.018642191e+01,1.022608012e+01,8.766390841e+01,1.541848929e+01,4.903331151e+01,3.973385694e+01,8.674475160e+01,3.944918425e+01,5.891568911e+01,9.899339576e+01,5.028440526e+01,6.480037210e+01,8.020391707e+01,4.271508196e+01,1.962766956e+01,7.003624536e+01,7.778094352e+01,9.065625687e+01,5.736126030e+01,7.487351820e+01,3.486698937e+01,3.802496891e+01,3.947227513e+01,8.000895786e+01,3.520710390e+00,5.183781620e+01,8.056260978e+01
5.966921096e+01,3.742390273e+01,6.920924980e+01,8.222364413e+01,1.309520385e+01,2.708949748e+01,1.830422664e+01,4.613039922e+01,7.117829038e+01,4.754978043e+01,8.187852397e+01,8.247987178e+01,8.877231476e+01,5.014167195e+01,3.244762873e+00,4.804353990e+01,3.773686622e+01,6.290916848e+00,3.273203658e+00,5.368962451e+01,5.585433183e+01,3.816311057e+01,2.400618336e+01,8.613989302e+01,6.632941742e+01,7.049778079e+01,1.349971522e+01,1.523004741e+01,4.918063848e+01,1.433667216e+01,7.970776524e+01,2.823810080e+00,8.932485354e+01,5.818888433e+01,7.476566006e+01,8.930633177e+01,9.262601956e+01,5.943328131e+01,1.189729611e+01,7.679113709e+01,3.881646888e+01,6.133288724e+00,7.380271806e+01,2.255934032e+01,3.953989659e+01,3.996780450e+01,6.621987197e+01,4.576249752e+01,2.424951602e+01,3.160386654e+01
3.685556699e+01,5.195244521e+01,3.976744262e+01,8.165781367e+01,1.910868260e+00,9.981144383e+01,3.496112258e+01,3.634178442e+01,7.563458449e+01,1.844153344e+01,6.205278620e+01,9.099740494e+01,6.109810866e+01,6.606939407e+01,2.250547595e+01,1.997815593e+01,3.123005625e+01,1.654297276e+01,7.073458205e+01,1.195704951e+01,9.349052549e+00,4.885927153e+01,9.595411938e+00,8.467866947e+01,3.863946730e+01,1.082708920e+01,1.521320917e+01,6.798337410e+01,2.363497879e+01,7.628486306e+01,7.742585837e+01,7.999177728e+01,9.463375977e+01,2.826719669e+00,6.055225729e+01,7.452561268e+01,1.331670406e+01,2.442856407e+01,8.012368438e+01,7.847701245e+01,4.486208851e+01,6.727174584e+00,2.969530511e+01,1.713039111e+01,3.104125056e+01,4.941373269e+01,2.335629525e+01,6.936220445e+01,6.994595906e+01,1.333362200e+01
3.604785693e+01,3.663753718e+01,2.655651229e+01,1.812833572e+01,6.940302081e+01,1.521932647e+01,9.020614787e+00,8.623245850e+01,3.162153915e+01,5.260176707e+01,6.210030930e+01,4.138425606e+01,3.811796281e+01,8.365453622e+01,7.193233730e+01,7.819743710e+00,8.632948584e+01,3.912376911e+00,4.211213655e+00,1.828008817e+01,6.296402444e+01,2.291931196e+01,8.397699181e+01,4.383796103e+01,1.905695244e+01,5.075284662e+01,8.824080159e+01,6.977663872e+01,3.874666570e+01,9.348079044e+01,5.283740707e+01,9.247347450e+01,9.703015972e+01,5.446312122e+01,8.355302973e+01,2.121205966e+01,8.469425275e+01,4.676798703e+01,5.135439656e+01,9.096982145e+00,6.819841682e+01,3.780929886e+01,8.643575670e+01,3.629480605e+01,8.903097135e+01,4.266397287e+01,4.612408276e+01,3.597909828e+01,2.999920303e+01,4.993094129e+01
9.314405483e+01,3.407066435e+01,3.248498376e+01,8.215036923e+01,9.213280942e+01,9.404505079e+01,6.598948628e+01,4.410126648e+01,3.268736369e+01,4.780303143e+01,6.272111777e+01,8.494507484e+01,5.190642072e+01,2.780742712e+01,3.077319748e+01,6.795586869e+01,6.923645945e+01,9.275967787e+01,2.744114582e+01,4.707273091e+01,9.218965600e+01,6.303389852e+01,7.642103586e+01,7.439918199e+01,7.291417029e+01,9.831037756e+01,3.961801190e+01,6.925283575e+01,4.441749059e+01,8.365090521e+01,8.600016207e+01,7.213165003e+01,1.990404959e+01,7.786518303e+01,4.321517675e+01,2.481299780e+01,9.690555493e+00,7.910084158e+01,4.833290118e+01,7.533452493e+01,2.967116771e+01,1.925775861e+01,1.858968840e+01,6.722034734e+01,8.746012905e+01,4.475392993e+01,4.552780305e+01,9.685189664e+01,1.405695064e+01,4.012936995e+01
8.866377245e+01,9.702216221e+01,3.264772615e+01,7.925396364e+01,5.346693407e+01,2.311332990e+01,8.764225434e+01,4.365634257e+01,5.446783387e+00,6.191028013e+01,2.327673273e+01,7.879697600e+01,4.184688372e+01,5.458478877e+01,1.866418378e+00,5.311041774e+01,1.680441222e+01,1.012648638e+01,3.390905419e+01,5.482614093e+01,9.862011486e+01,3.903672483e+01,5.207008977e+00,2.564872292e+01,2.442517676e+01,2.648414577e+01,7.349968698e+00,8.113904523e+01,6.733764616e+01,7.676426009e+01,7.812980904e+01,1.024249411e+01,1.546058567e+01,9.026104181e+01,5.037883439e+01,9.956385139e+01,7.947686244e+01,8.899277086e+01,9.341740914e+01,2.705288312e+01,9.112654781e+01,1.861498902e+00,1.466113237e+01,8.490613588e+01,3.829797866e+00,4.098494416e+00,9.583724343e+01,2.295846110e+01,3.663800231e+01,8.263422577e+01
1.306211615e+01,3.225280783e+00,2.186788603e+01,3.988103860e+01,4.033444291e+01,8.100919356e+01,4.824789633e+01,6.794463125e+01,1.827963567e+00,4.981290710e+01,9.816798034e+01,4.542253011e+01,5.885904992e+01,9.672735288e+01,3.361227757e+01,2.740796955e+01,5.856261211e+01,1.238840192e+00,8.295649327e+00,7.707728478e+01,9.410330092e+01,4.892391680e+01,1.115292447e-01,3.734230981e+01,4.279337630e+01,1.413512390e+01,7.780016779e+01,3.049988917e+01,6.353748556e+01,1.658005629e+00,4.101865410e+01,7.377255000e+01,7.623654701e+01,4.095903281e+01,2.063322363e+01,7.242272693e+01,9.218730081e+00,4.976863414e+01,2.887811929e+01,9.696736911e+01,5.259476969e+00,7.729785964e+01,8.242125068e+01,6.960199027e+01,8.269233888e+01,8.075819776e+01,8.445970650e+01,1.360764216e+01,7.896723210e+01,5.065337733e+01
1.487238497e+01,3.499036286e+01,5.562707328e+01,1.016412748e+01,5.413656521e+01,7.987738624e+01,9.357726417e+01,3.296376607e+01,6.354541999e+01,6.893223608e+01,8.721835705e+01,7.834781768e+01,5.157407225e+01,6.229933398e+01,7.248321419e+01,8.734255017e+01,7.188712844e+01,8.454810875e+01,9.655331934e+01,9.596087446e+01,7.032296064e+01,9.339451028e+01,4.270175809e+01,4.754745407e+01,5.133822876e+01,1.324511626e+01,6.617905433e+01,2.159181441e+01,6.078909962e+01,8.070233210e+01,2.052421786e+01,7.761731478e+01,6.144580184e+01,8.762633567e+01,3.821049617e+01,4.175992552e+01,1.486214217e+01,9.284513967e+01,1.945088250e+01,2.782298491e+01,8.510802831e+01,6.917187003e+01,9.439460537e+01,8.620544868e+01,2.329447015e+01,4.801137227e+01,8.939826643e+01,4.035558379e+01,2.781601709e+01,9.257193960e+01
5.144600322e+01,9.554703670e+01,1.589813684e+01,3.115426398e+01,8.851704205e+01,7.284218960e+01,5.056562995e+01,9.945008851e+01,4.426464382e+01,6.396857103e+01,5.823684536e+00,5.601773375e+01,1.572208593e+01,6.377966629e+01,6.878882211e+01,3.052218935e+01,2.759032578e+01,6.056626474e+01,5.215414045e+01,2.385305222e+01,4.368805600e+01,4.853092338e+01,5.821900759e+01,6.003344619e+01,1.042347232e+01,9.614129850e+01,5.236038106e-01,1.049943167e+00,1.447881558e+01,5.403499859e+01,8.876460273e+01,2.586088339e+01,6.592665822e+01,8.863365048e+00,5.063641444e+01,3.721807821e+01,5.971730151e+00,3.903096220e+01,2.648319374e+01,9.676778619e+01,1.542067641e+01,9.451107961e+01,7.264262992e+01,4.806720586e+01,5.441632339e+01,2.950228242e+01,1.883790727e+01,1.994646438e+01,3.946587960e+01,7.461903554e+01
4.762597047e+01,2.676026165e+01,2.469855073e+00,9.020701099e+01,6.037955927e+01,1.686903334e+01,2.737695307e+01,3.378512566e+01,7.620818181e+01,8.508265535e+01,3.297252540e+00,6.015797833e+01,5.201650737e+01,2.570884422e+01,9.191179156e+01,7.735899204e+00,3.271032677e+01,1.458491872e+00,8.612357811e+01,9.502282447e+01,2.877945245e+01,9.183724432e+01,6.440345101e+01,3.701206100e+01,1.281384403e+01,4.490570759e+01,4.894647932e+01,4.344349681e+01,4.330890529e+01,4.369935531e+01,1.413102499e+01,2.200084928e+01,1.978808684e+01,7.429082255e+01,7.545110460e+01,9.318226144e+01,9.446724179e+01,6.682904755e+01,7.420205848e+00,6.720574588e+01,1.287514062e+01,5.572664031e+01,1.519998795e+01,3.018601911e+01,6.496826925e+01,4.788567487e+01,5.088263435e+01,7.585863181e+00,2.943138709e+01,6.138294207e+01
4.501281815e+01,9.181194513e+01,6.905482186e+01,8.864551159e+01,2.215106940e+01,4.946761727e+01,9.901275671e+01,7.701949473e+01,4.233719355e+01,2.507836150e+01,5.612227564e+01,5.246710986e+01,1.922490789e+01,9.149323665e+01,4.580996171e+01,2.848701230e+01,8.788713136e+01,1.663085090e+01,7.769313284e+01,1.811760442e+01,6.795468601e+01,3.994876633e+01,4.711629144e+01,6.462836398e+01,4.718335940e+00,8.551624214e+01,5.087485567e+01,7.772489185e+00,9.039252755e+01,2.356142613e+01,6.660507612e+01,9.841952769e+01,6.083539403e+01,3.994229840e+01,9.470441790e+01,8.116359203e+01,5.319443065e+01,8.007758418e+01,1.911521244e+01,7.194376757e+01,4.844606531e+01,7.777519865e+00,6.851957960e+00,4.747996056e+01,6.631118894e+01,1.277654849e+01,4.327170173e+01,2.115058467e+01,8.358481735e+01,6.670402503e+01
8.570794774e+01,4.353836425e+01,2.703665294e+01,1.704359362e+01,5.488397940e+01,4.254926152e+01,3.039684860e+01,4.326775100e+01,5.303637987e+01,9.900513158e+01,4.749914157e+00,6.358938078e+01,4.360103401e+01,8.897547620e+01,2.757803628e+01,2.954365380e+01,1.743459517e+01,6.516489852e+01,7.794465100e+01,4.437887035e+01,1.130770036e+01,3.473633267e+01,4.255510050e+01,3.180124635e+01,8.659197842e+01,1.479551354e+01,7.715768865e+01,7.835516766e+01,9.925596520e+01,2.960597855e+01,1.844901037e+00,8.172196173e+01,7.555453416e+01,8.899167488e+01,4.045660711e+01,8.009202457e+01,4.675136212e+01,1.535308935e+01,6.456179512e+01,4.775441175e+01,7.002234040e+01,6.304851822e+01,6.408309313e+01,4.529607389e+01,6.159481254e+01,5.018083203e+01,4.034264653e+01,8.571950772e+01,8.155211992e+01,5.618418081e+01
1.970815938e+01,9.477348966e+01,8.044992753e+00,2.451967500e+01,3.509855870e+01,7.647931127e+01,3.128681061e+01,4.955507072e+00,3.936270730e+01,9.187338281e+01,7.141044407e+01,3.167186204e+01,8.892355139e+01,8.285177331e+01,1.627799702e+00,2.060147995e+01,7.006467416e+01,8.515048594e+01,2.118370637e+01,1.292346520e+01,1.833227716e+01,5.230794117e+01,5.009780063e+01,4.527374933e+00,5.704063545e+01,4.692797318e+01,3.959925800e+01,8.342929679e+01,7.094330645e+01,4.061413974e+01,6.638773834e+01,5.920719451e+01,8.245466556e+01,7.898406801e+01,3.144278011e+01,1.319677736e+01,6.848196015e+01,9.107942124e+01,4.644722350e+01,2.907458398e+01,4.318512191e+01,9.488423458e+01,8.832870907e+01,2.361105252e+01,6.767761965e+01,5.412575029e+01,2.965556231e+01,7.190001135e+01,4.746326549e+01,9.205617506e+01
2.222809425e+01,1.164845049e+01,7.914775169e+01,5.217101587e+01,6.890156548e+01,5.546551762e+01,3.569188560e+01,7.520233434e+01,8.475488196e+01,6.877510946e+01,8.769288523e+01,7.479080073e+01,1.567779914e+01,5.333783118e+01,4.040694454e+01,9.113458654e+01,5.760702209e+01,7.824257924e+01,7.208501684e+01,1.923950498e+01,2.492894964e+01,3.571189206e+01,3.478285002e+01,4.132395200e+00,6.995722363e+01,4.696655021e+00,2.319081823e+00,4.584656358e+01,4.023215601e+01,7.770950938e+01,2.920907174e+01,4.544538211e+01,5.147965016e+01,7.726665236e+01,8.904642082e+00,7.413865761e+01,2.780730464e+01,6.673209616e+01,8.232759089e+01,9.914025091e+01,2.519148821e+01,7.230754278e+01,2.076925117e+01,3.467254042e+01,8.083527718e+01,8.885603948e+01,3.723969176e+01,4.865138751e+00,2.225459085e+01,8.771970572e+01
1.171838054e-02,7.189843051e+01,4.330421304e+01,2.742980692e+01,4.672733500e+01,4.579072614e+01,4.922031919e+01,8.672992355e+01,5.884447760e+01,3.590230474e+01,8.605307492e+01,4.727618038e+01,3.896971504e+01,7.838391389e+01,8.275456155e+01,2.539365965e+01,1.529953327e+01,9.421093090e+01,1.250565752e+01,9.685735804e+01,1.911553694e+01,7.881366973e+01,5.169728674e+01,3.896133566e+00,5.818360115e+01,3.409200710e+01,2.350580975e+01,8.802799084e+01,3.626435511e+01,5.854917623e+01,5.237318474e+01,6.708666895e+01,7.533209171e+01,4.796236459e+00,3.113725098e+01,6.755290105e+01,7.006579282e+01,5.344071051e+01,6.255177626e+01,7.233739920e+01,7.092862896e+01,3.050395385e+01,1.620895872e+01,5.980415814e+01,3.088718320e+01,7.120637291e+01,4.359656569e+01,1.983518983e+01,4.637116646e+01,8.840336201e+01
2.294317713e+01,1.007999015e+01,4.532790517e+01,1.004176923e+01,6.993631513e+01,5.069735204e+01,5.731631388e+01,4.050190097e+01,5.031784605e+01,5.279742528e+01,9.332020437e+01,1.142901589e+01,9.952615748e+01,4.190380880e+01,9.557301030e+01,5.563512107e+00,1.436395361e+01,8.694099085e+01,7.958636142e+01,8.926605261e+01,4.556160571e+00,2.248861075e+01,3.300689179e+01,2.385618423e+01,6.592410038e+01,5.417009199e+01,3.521027304e+01,8.760959734e+01,2.941373039e+00,8.101727261e+01,7.469453530e+01,3.102409274e+01,2.002849248e+01,5.342431066e+01,3.840457412e+01,6.162812650e+00,4.763728514e+01,2.406851790e+01,1.874556857e+01,4.343903497e+01,9.737476605e+01,9.230387372e+01,5.459310176e+01,4.420469301e+00,4.285261773e-02,8.239112271e+01,5.380326717e+01,9.737211102e+01,8.747103741e+01,9.888454213e+01
6.576848267e+01,6.031556618e+01,6.833427189e+01,7.624512620e+01,3.156416222e+01,9.095972430e+01,5.619179893e+00,4.883207304e+01,9.774368600e+01,2.379754425e+01,5.355284513e+01,5.405048043e+01,8.557787584e+01,9.835832591e+01,2.169469109e+01,9.196629081e+01,1.945413759e+01,9.148551035e+01,1.861089642e+01,3.314826986e+01,7.315101274e+01,1.866033743e+01,3.513997956e+00,7.978541292e+01,4.555411821e+01,5.922186185e+01,1.103138273e-01,1.241335341e+00,8.172899623e+01,7.330159719e+01,8.409051001e+00,6.914758301e+01,7.066543617e+01,9.611760828e+01,5.491253220e+00,3.394960975e+01,1.112388948e+01,4.825708566e+01,5.904612311e+01,9.752132197e+01,7.994838114e+01,1.463512013e+01,5.562087057e+01,1.180457738e+01,8.603410492e+01,7.258834470e+01,6.638627218e+01,5.632530848e+01,5.017978247e+01,6.512733353e+01
7.238019349e+01,5.334646207e+01,9.076835881e+01,8.099267523e+01,7.889681733e+01,7.050404206e+01,6.550181986e+01,2.644192435e+01,8.636944295e+01,1.494977352e+01,6.312701708e+01,7.885791474e+01,5.148934393e+00,3.813390798e+01,5.303371981e+01,4.542522486e+01,7.500180168e+01,2.286337695e+01,8.073210948e+01,5.748981765e+01,6.763050680e+01,7.266033814e+01,2.214234778e+01,5.833250590e+01,5.275858152e+01,3.453202172e+01,1.271609828e+01,1.288133180e+01,1.695752006e+00,5.334425564e+01,8.183205839e+01,9.537348890e+00,2.724342053e+01,6.788922780e+01,5.873358294e+01,4.944213097e+01,8.474976892e+01,9.814192029e+01,2.962795010e+01,2.897955533e+01,5.918377760e+01,4.585564601e+01,9.033160462e+01,3.262939517e+01,6.644804782e+01,5.141328488e+01,2.800479634e+00,2.737024060e+01,1.235286351e+01,1.460622093e+01
7.841006239e+01,2.599291526e+01,3.691821556e+01,1.273304738e+01,7.911104264e+01,6.473612190e+01,8.895416548e+01,5.601111241e+01,8.966499340e+01,5.998982397e+01,7.954136428e+01,6.995364405e+01,3.372372666e+01,7.224111626e+01,9.226757954e+01,5.615574081e+01,1.536518265e+01,3.776203496e+01,5.864771968e+01,9.962574453e+01,4.912396096e+01,6.858266542e+01,6.795293704e+01,1.668129500e+01,1.989197857e+01,4.847247022e+00,1.220576663e+01,6.621633491e+01,8.063683073e+01,8.952807356e+01,6.420149929e+01,7.496554624e+01,4.850196192e+00,1.248687792e+01,9.013323784e+00,5.205143290e+01,4.747227235e+01,9.989380671e+00,3.995645726e+01,5.088098613e+01,5.120460092e+01,9.820385674e+01,5.748309077e+01,6.394581038e+01,3.231106065e+01,1.655682190e+01,5.274869958e+01,5.703447444e+01,7.479335029e+01,4.396752631e+01
6.021070817e+01,5.174707855e+01,7.616647359e+01,9.955346010e+01,2.260004159e+01,1.508525661e+01,6.656344668e+01,1.219347353e+00,9.783111699e+01,3.116483253e+01,9.564283651e+01,2.462194315e+01,1.952566787e+01,5.869384627e+01,3.218389948e+01,3.764200766e+01,8.089490501e+01,6.666785668e+01,3.938969656e+00,7.714761110e+01,4.881535807e+00,5.384068071e+01,7.482649811e+01,4.814157218e+01,9.802119880e+01,2.111678824e+01,9.902940646e+01,3.494912155e+01,9.977465458e+01,7.307197206e+01,4.938560314e+01,1.675549317e-01,1.486572576e+01,9.064422648e+01,7.661400639e+01,9.720904751e+01,4.913975012e+01,3.237935417e+01,2.435298049e+01,9.461015411e+01,5.113892114e+01,3.725234753e+01,1.284464784e+01,6.824478080e+01,5.630855546e+00,2.846768499e+01,2.612948491e+01,6.379117943e+01,3.078120994e+01,3.745114494e+01
9.531015670e+01,4.700922066e+01,1.814112275e+01,5.546004541e+01,2.021547842e+01,2.754826868e+01,2.514828545e+01,3.726862010e+01,2.906609301e+01,9.793157259e+01,5.383654123e+01,5.717519828e+01,2.323287312e+01,7.957914352e+01,4.725887069e+01,6.870225886e+01,6.369213106e+00,7.186811223e+01,9.023178582e+01,8.541865340e+01,5.231250588e+00,8.705596144e+01,5.185714337e+01,2.786899563e+01,3.084471146e+01,6.982895965e+01,4.941863408e+01,1.033134011e+01,6.380111425e+01,7.070065937e+01,6.684587862e+01,6.343385255e+01,6.310027553e+01,4.450821428e+01,7.299478400e+01,3.401085815e+01,3.915189045e+01,2.474389398e+01,7.952206468e+01,3.442643910e+01,5.891159985e+01,6.246338187e+01,5.039922467e+00,8.012719988e+01,2.213841819e+01,4.576693833e+01,5.967790820e+01,8.529513480e+01,3.320163580e+01,5.939334717e+01
7.342770383e+00,6.958814914e+00,1.859315181e+00,3.241570976e+01,8.458490975e+01,3.601410611e+01,2.627754783e+01,6.772088939e+01,9.453207687e+01,8.920437954e+01,8.566018629e+01,6.772917294e+00,1.163453328e+01,8.612258755e+01,4.635565972e+01,5.544645116e+01,4.404438034e+01,5.992145359e+01,4.144526459e+00,1.398843069e+01,3.311065127e+00,8.270037940e+01,6.730704033e+01,7.579712075e+01,7.660607886e+00,5.016767368e+01,1.884770382e+01,7.771714665e+01,2.737336782e+01,8.420941067e+00,8.318184516e+01,6.872859813e+01,8.905966709e+01,1.017752938e+01,7.111838207e+01,5.407364220e+01,8.088031561e+01,3.732123525e+01,7.028802275e+01,8.634958058e+01,8.882903021e+01,7.730118457e+01,4.704002156e+00,5.280267641e+01,1.359578036e+01,7.333797854e+01,8.012345440e+01,4.429234894e+01,9.806780761e+01,2.977278320e+01
4.102986066e+01,5.930862636e+01,5.082285201e+01,3.777429874e+01,9.682372073e+00,6.311790883e+01,6.061011831e+01,8.742023483e+00,8.407719491e+00,7.638549220e+01,5.461289439e+01,9.003875378e+01,2.179629317e+01,9.239805035e+01,6.696353874e+01,2.021181495e+01,2.273849891e+01,8.268696514e+01,8.341686656e+01,7.964818166e+01,5.018483503e+01,9.286252784e+00,1.426819950e+01,2.006060979e+01,2.869304112e+01,1.975926732e+01,4.696438078e+01,5.275896666e+01,5.150715928e+01,6.798123356e+01,7.481773329e+01,6.693387430e+01,9.490108526e+01,8.604956925e+01,3.973766225e+01,4.495214457e+00,3.673011194e+01,9.236040264e+01,7.406788650e+01,5.071050336e+01,2.567925215e+01,1.377107490e+01,3.332996625e+01,4.731052037e+01,4.377153479e+01,9.177520400e+01,7.228604594e+01,3.070117678e+01,9.357298705e+01,9.063318177e+01
6.350487640e+01,5.728652707e+01,8.091638137e+01,7.510723690e+01,8.028071426e+01,8.596178804e+01,3.187249527e+01,6.533660742e+01,7.555611316e+01,2.056866893e+01,6.491496560e+01,6.171365729e+01,4.477497761e+01,5.073556906e+01,5.854647336e+01,9.088856050e+01,8.547346907e-01,1.520029204e+01,8.145885416e+01,4.962810579e+01,2.281807647e+00,7.858023708e+00,9.603679836e+01,7.740905316e+01,6.742826765e+00,5.532207007e+01,1.760515638e+01,8.128722542e+01,1.573622647e+01,2.123637133e+00,4.988739338e+01,5.435849922e+01,3.659202195e+01,3.313048341e+00,1.808430667e+01,3.008870387e+01,3.688344020e+01,2.667294221e+01,3.607297724e+01,8.581261941e+01,2.498726729e+01,8.748896838e+01,7.445874765e+01,8.502065489e+01,9.426908159e+01,6.000824342e+01,5.772360913e+01,8.941836365e+01,7.467987277e+01,5.117348097e+01
2.863679598e+01,1.757075523e+01,3.637902530e+01,9.449136526e+01,1.655378411e+01,9.148875307e+01,8.516122678e+01,4.385336216e+00,1.753655634e+01,8.464578948e+01,1.319589976e+01,3.728695095e+01,1.899852792e+01,2.220225884e+01,1.709406752e+01,3.979781654e+01,6.322182225e+01,9.580905236e+01,4.567585283e+01,3.421030050e+01,7.444651361e+01,4.209904304e+01,1.557694333e+01,8.136476754e+01,9.044508466e+01,2.038897941e+01,1.059848464e+01,7.370041414e+00,3.992051359e+01,9.419537037e+01,6.455943965e+01,2.617198571e+01,1.725646522e+01,3.778286790e+01,5.317399466e+01,7.797731656e+01,4.779881360e+01,8.888171766e+01,3.343433203e+01,6.589230271e+01,3.554852048e+00,2.399251410e+01,4.091331167e+01,4.906075826e+00,9.907276228e+01,1.327811296e+00,7.476347794e+01,5.978548110e+01,7.160136098e+01,1.204155776e+01
6.867671658e+01,6.151765394e+01,7.716846953e+01,7.856611335e+01,8.544034909e+01,2.368736262e+01,5.850815298e+01,1.236904292e+01,9.675157237e+00,4.447904867e+01,7.790171017e+01,9.899295809e+01,1.408298490e+01,7.310464625e+01,6.893731120e+00,4.043238486e+01,5.592694103e+01,9.086548684e+01,1.525293199e+00,3.138496605e+01,6.389122613e+01,4.235343627e+01,1.866900063e+01,4.650083586e+01,5.459502038e+01,9.270750281e+01,8.214439220e+01,5.533977859e+01,7.786176634e+01,3.044744765e+01,8.387303143e+00,1.094449879e+01,3.376182463e+01,3.142254480e+01,1.028404811e+01,7.750452790e+00,8.440754749e+01,2.043182679e-01,3.778708988e+01,1.323164560e+00,2.875184668e+00,8.941770284e+01,5.222881154e+01,6.276411117e+01,1.699991523e+01,2.990667455e+01,6.869290109e+00,4.979000742e+01,8.680192735e+00,5.944077030e+01
8.440706027e+01,8.665726990e+00,7.533118041e+00,5.426788805e+01,6.791370596e+00,4.481640687e+01,9.404205963e+01,2.587723072e+00,7.695867269e+01,9.170403528e+01,4.391847782e+01,5.096156975e+01,5.555350821e+01,4.645125456e+01,8.616017732e+01,7.036787571e+01,9.762208974e+01,2.759021255e+01,2.590877780e+01,7.307201755e+01,2.594430661e+01,5.370929068e+01,3.858872580e+01,9.893100563e+01,4.100110865e+01,7.637521492e+01,4.133890175e+01,6.586228135e+01,8.200972814e+01,1.856738251e-01,1.476309666e+01,2.066542566e+01,6.163593308e+01,1.835011869e+01,5.962632560e+01,1.037770249e+01,6.285253088e+01,1.618052866e+01,7.961503355e+01,8.314792321e+01,6.286085657e+01,9.726618768e+00,6.843255013e+01,1.606048585e+01,8.508348117e+01,3.829401141e+01,7.026784310e+00,8.598691019e+01,5.459064140e+01,3.730623547e+01
